id	c2b1046e-0aaf-4bfb-8d29-58f963d4484b	0d1c74b2-4b01-43d8-8283-987c16c5e3a5
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	292.0	716.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	1.0
347509	0.0	1.0
286065	1.0	2.0
100131568	1.0	0.0
100131565	0.0	0.0
100131564	242.0	325.0
100507040	0.0	2.0
132719	1.0	0.0
100507046	5.0	6.0
100507044	0.0	0.0
100507043	0.0	3.0
51100	5170.0	6837.0
51102	758.0	1241.0
51101	985.0	1382.0
51104	739.0	2251.0
51103	703.0	778.0
51106	254.0	508.0
51105	1537.0	3021.0
51108	4599.0	9554.0
51107	8864.0	15888.0
286075	393.0	659.0
51109	116616.0	134458.0
286077	2072.0	5262.0
646000	0.0	0.0
132720	741.0	878.0
132724	0.0	0.0
100131551	17.0	79.0
100131550	0.0	0.0
100507034	9.0	21.0
100507032	102.0	131.0
119774	0.0	0.0
119772	0.0	0.0
51111	3456.0	6228.0
51110	534.0	759.0
119775	0.0	0.0
51112	1997.0	2929.0
51115	1794.0	2181.0
51114	4380.0	13952.0
51117	3027.0	4066.0
51116	2343.0	3431.0
51119	6165.0	6113.0
51118	1280.0	2047.0
26151	1259.0	2080.0
26150	131.0	171.0
26153	52.0	159.0
26152	84.0	194.0
26155	4178.0	6823.0
26154	30.0	39.0
26157	110.0	333.0
26156	7538.0	15063.0
130162	129.0	216.0
100534611	0.0	3.0
100534612	0.0	0.0
26164	1668.0	2086.0
117178	1668.0	1735.0
117177	2037.0	3657.0
26166	138.0	132.0
105379197	2.0	7.0
26165	0.0	0.0
26168	871.0	891.0
26167	598.0	384.0
26160	1014.0	1877.0
100507003	0.0	0.0
100507008	1008.0	424.0
26137	165.0	350.0
26136	7303.0	4660.0
28798	0.0	0.0
28799	0.0	3.0
26138	0.0	0.0
28792	0.0	0.0
28793	33.0	2094.0
28790	0.0	0.0
117166	64.0	90.0
26130	2278.0	4390.0
28791	1.0	32.0
26133	5557.0	8944.0
28796	23.0	79.0
28797	11.0	84.0
26135	11398.0	21711.0
28794	0.0	0.0
28795	0.0	0.0
26134	138.0	251.0
154150	0.0	0.0
129138	1309.0	1487.0
26148	311.0	747.0
26147	1431.0	1123.0
26149	98.0	196.0
117154	108.0	65.0
26140	286.0	376.0
553820	2.0	0.0
117153	8.0	4.0
120796	0.0	0.0
117156	0.0	0.0
117155	97.0	149.0
117157	4.0	11.0
120793	0.0	0.0
26146	1451.0	2143.0
117159	0.0	0.0
26145	1445.0	3509.0
130195	0.0	0.0
154141	351.0	611.0
117151	1.0	2.0
26115	1173.0	2075.0
28778	1.0	48.0
28779	0.0	2.0
28776	1.0	17.0
28777	0.0	0.0
26119	3833.0	5481.0
26118	2508.0	5595.0
28770	0.0	0.0
28771	0.0	0.0
28774	10.0	20.0
28775	1.0	17.0
28772	4.0	7.0
26112	5165.0	2952.0
28773	10.0	51.0
130120	0.0	0.0
28789	0.0	0.0
26128	1473.0	2681.0
28787	0.0	0.0
26127	1230.0	1943.0
132789	947.0	1609.0
28788	0.0	2.0
28781	2.0	15.0
201134	672.0	688.0
28780	0.0	1.0
26122	1682.0	3416.0
28785	7.0	9.0
144766	0.0	0.0
26121	2790.0	2847.0
28786	0.0	1.0
28783	0.0	1.0
26123	3631.0	7046.0
28784	8.0	30.0
130132	110.0	232.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	2.0
28755	309.0	843.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	1.0
28753	0.0	1.0
28750	0.0	0.0
201140	4.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	925.0	1653.0
28769	0.0	0.0
28760	0.0	0.0
26100	5772.0	6721.0
28763	0.0	1.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	2.0	1.0
117196	0.0	0.0
117195	1.0	0.0
154089	0.0	0.0
100287238	0.0	0.0
201158	126.0	218.0
100287234	0.0	0.0
201164	672.0	773.0
201161	400.0	624.0
201163	1540.0	2656.0
154091	4810.0	11905.0
154092	1.0	9.0
276719	0.0	0.0
100287229	3.0	2.0
100287227	25.0	54.0
100287226	0.0	2.0
201176	1329.0	2744.0
100287216	67.0	75.0
100287215	8.0	4.0
201181	204.0	217.0
129099	376.0	701.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	219.0	141.0
130075	1.0	0.0
5510	7752.0	6670.0
166012	2.0	8.0
5509	821.0	1473.0
5500	26487.0	36137.0
5501	5743.0	10636.0
5502	274.0	94.0
5504	3656.0	4896.0
5506	5.0	0.0
5507	2148.0	648.0
154043	1477.0	2717.0
5520	2812.0	4303.0
5521	162.0	73.0
193629	1.0	5.0
5519	1521.0	4013.0
26298	5743.0	15316.0
26297	1264.0	1857.0
5511	1615.0	3046.0
5512	2.0	2.0
5514	6287.0	9423.0
5515	6899.0	10523.0
26290	6.0	7.0
5516	5635.0	5112.0
154075	10.0	32.0
26292	1436.0	1704.0
26291	0.0	0.0
5518	25056.0	25091.0
5530	11272.0	37776.0
5531	3303.0	4025.0
5532	4751.0	5937.0
5522	2467.0	1400.0
5523	968.0	1237.0
5524	17607.0	20121.0
5525	2296.0	3344.0
5526	982.0	880.0
5527	5394.0	6708.0
5528	3688.0	4795.0
154064	5.0	2.0
5529	2119.0	3132.0
286122	28.0	35.0
5540	131.0	242.0
5542	0.0	0.0
286128	366.0	551.0
51241	1375.0	2986.0
89858	9.0	77.0
89857	39.0	176.0
51244	754.0	1359.0
51247	3403.0	5918.0
5533	971.0	793.0
51246	13933.0	13009.0
5534	2510.0	3655.0
51249	1010.0	2373.0
5535	0.0	0.0
90835	41.0	40.0
89853	1000.0	1224.0
5536	2329.0	4503.0
51248	1939.0	2179.0
5537	3841.0	6060.0
5538	10078.0	13621.0
5539	0.0	0.0
28907	0.0	1.0
286133	78.0	47.0
28908	39.0	402.0
28905	0.0	1.0
100131418	1.0	0.0
5550	1372.0	4254.0
28906	0.0	1.0
286135	0.0	0.0
5551	113.0	273.0
5552	2605.0	3314.0
100131415	0.0	0.0
5553	1.0	1.0
28909	0.0	0.0
5554	4.0	11.0
28900	0.0	1.0
28903	0.0	0.0
28904	2.0	2.0
28901	0.0	1.0
28902	0.0	0.0
51250	368.0	641.0
51252	105.0	29.0
51251	825.0	1279.0
89849	263.0	332.0
89848	778.0	847.0
51253	3450.0	5221.0
89846	139.0	233.0
51256	617.0	876.0
89845	1107.0	1326.0
51255	3546.0	3170.0
51258	3574.0	2917.0
5544	18.0	12.0
51257	2808.0	2058.0
5545	0.0	0.0
5546	3082.0	4914.0
5547	4826.0	8310.0
51259	558.0	891.0
90826	699.0	1238.0
5549	12503.0	9492.0
286140	23.0	49.0
90827	0.0	0.0
286144	2298.0	6016.0
5562	3814.0	10870.0
286148	1687.0	3813.0
5563	1090.0	3048.0
90861	11530.0	19003.0
5564	1442.0	2480.0
90864	65.0	137.0
5565	1424.0	1338.0
51260	1367.0	1585.0
51263	1359.0	2410.0
100287296	0.0	0.0
51265	51.0	51.0
51264	2083.0	1924.0
51267	154.0	229.0
51266	0.0	4.0
5555	4.0	5.0
51268	494.0	211.0
89876	431.0	614.0
5557	178.0	360.0
5558	3278.0	3043.0
89874	86.0	171.0
90859	3.0	5.0
89872	16.0	3.0
286151	5.0	11.0
89870	0.0	0.0
5570	218.0	602.0
5571	2981.0	4556.0
5573	13800.0	23449.0
90850	1118.0	2394.0
5574	1.0	0.0
90853	5.0	11.0
5575	1967.0	2367.0
5576	4830.0	7164.0
51270	0.0	0.0
100192378	14.0	10.0
51272	5051.0	7861.0
51271	4193.0	5639.0
51274	4216.0	11793.0
100287284	0.0	1.0
51276	131.0	320.0
89869	2.0	1.0
51275	582.0	923.0
51278	1748.0	1293.0
51277	589.0	680.0
5566	5859.0	5781.0
89866	0.0	4.0
51279	2167.0	3161.0
5567	3508.0	4301.0
90843	2452.0	4093.0
5568	0.0	0.0
5569	956.0	1458.0
89891	3320.0	2267.0
5580	5740.0	9679.0
89890	775.0	3179.0
5581	606.0	978.0
5582	2.0	3.0
5583	2359.0	4258.0
5584	2879.0	5539.0
5585	6713.0	13964.0
5586	2580.0	5131.0
5587	2626.0	6049.0
100287279	0.0	0.0
51281	463.0	717.0
51280	22415.0	69748.0
51283	2154.0	3557.0
100287272	0.0	1.0
51282	1639.0	2591.0
51285	6597.0	2278.0
51284	27.0	149.0
51287	1947.0	3085.0
119722	1.0	1.0
51286	94.0	58.0
51289	0.0	31.0
100287270	0.0	0.0
5577	1031.0	1512.0
5578	3825.0	3772.0
5579	2689.0	1328.0
89894	323.0	269.0
5591	7310.0	18627.0
5592	890.0	726.0
90871	1981.0	2573.0
5593	1733.0	1418.0
5594	7469.0	12193.0
347598	0.0	0.0
5595	3326.0	3781.0
5596	1350.0	910.0
5597	1678.0	6567.0
90874	664.0	1980.0
5598	855.0	1547.0
51290	2527.0	4264.0
51292	2890.0	4225.0
5590	1541.0	1836.0
51291	408.0	931.0
100287266	1.0	0.0
51294	302.0	831.0
100287261	0.0	0.0
51293	3916.0	5863.0
51296	568.0	562.0
51295	3671.0	3561.0
51298	5.0	83.0
51297	5.0	0.0
51299	331.0	827.0
119710	373.0	473.0
5588	83.0	106.0
5589	22853.0	34122.0
90865	1832.0	1403.0
89887	283.0	469.0
89886	25.0	4.0
89885	8.0	4.0
89884	14.0	51.0
89883	0.0	0.0
89882	0.0	0.0
286101	2149.0	3141.0
286102	0.0	0.0
286103	13.0	20.0
347584	0.0	0.0
5599	1272.0	2564.0
347687	1.0	0.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	3.0	0.0
53820	50.0	126.0
53826	2548.0	1858.0
53827	1167.0	1358.0
345016	0.0	0.0
347673	0.0	0.0
53828	3.0	3.0
53829	24.0	141.0
347675	0.0	2.0
28866	0.0	1.0
100507173	10.0	32.0
26205	1214.0	1664.0
132625	0.0	0.0
28864	0.0	0.0
100507171	118.0	117.0
28865	0.0	0.0
26207	1744.0	1743.0
100507178	20.0	36.0
26206	102.0	81.0
28869	0.0	0.0
100131493	0.0	0.0
28862	0.0	3.0
28863	0.0	0.0
28861	0.0	0.0
53833	23.0	16.0
53834	1613.0	5038.0
53831	6.0	7.0
53832	1442.0	3839.0
53838	1925.0	2922.0
53836	457.0	287.0
144608	57.0	166.0
28833	0.0	0.0
28834	2.0	63.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	1.0
100750246	1.0	1.0
100750247	1.0	7.0
100131481	2.0	0.0
53840	13.0	24.0
53841	2.0	1.0
28830	0.0	0.0
53842	0.0	0.0
100131478	4.0	2.0
28847	0.0	0.0
102060282	6.0	8.0
28819	0.0	0.0
28817	10.0	78.0
28818	0.0	1.0
100131469	2.0	1.0
28811	0.0	1.0
28812	1.0	2.0
28810	0.0	2.0
28815	14.0	330.0
28816	14.0	109.0
28813	12.0	220.0
100507143	0.0	0.0
28814	2.0	23.0
51201	2901.0	4148.0
119687	0.0	0.0
51200	3.0	5.0
51203	54.0	334.0
51202	24.0	48.0
51205	1199.0	2153.0
51204	847.0	1036.0
51207	27.0	3.0
51206	4.0	9.0
119682	0.0	0.0
51209	746.0	441.0
51208	10.0	5.0
28828	0.0	0.0
100507135	9.0	15.0
28829	0.0	0.0
100131457	1.0	1.0
28822	3.0	55.0
28823	16.0	131.0
28820	17.0	161.0
100131454	32.0	36.0
28821	0.0	1.0
28826	8.0	34.0
28827	0.0	0.0
100131451	1.0	5.0
28824	0.0	0.0
28825	41.0	151.0
119678	0.0	0.0
119679	0.0	0.0
89801	322.0	261.0
51214	2.0	1.0
51213	0.0	0.0
51218	2078.0	2770.0
286183	12.0	5.0
286184	0.0	0.0
286186	0.0	0.0
286187	4.0	4.0
286189	493.0	860.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	0.0	0.0
89839	34.0	56.0
89838	0.0	0.0
89837	0.0	0.0
100507170	0.0	0.0
51222	1010.0	1132.0
51225	277.0	491.0
286190	7.0	7.0
89832	9.0	7.0
51224	0.0	3.0
51227	1210.0	1752.0
51226	1416.0	489.0
51228	2978.0	4304.0
347613	0.0	8.0
28808	0.0	0.0
28809	2.0	57.0
28806	0.0	1.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	28.0	31.0
28800	0.0	0.0
28801	0.0	0.0
28804	0.0	27.0
28805	0.0	0.0
28802	0.0	0.0
28803	1.0	5.0
51230	2806.0	4886.0
90809	1637.0	2317.0
51232	5973.0	8844.0
51231	2603.0	4177.0
51234	3556.0	4389.0
51233	4.0	4.0
89822	7.0	49.0
51236	1264.0	1794.0
51237	378.0	390.0
51239	553.0	567.0
90806	1455.0	3634.0
100507102	8.0	4.0
129049	495.0	650.0
154007	534.0	868.0
26279	10.0	88.0
203859	785.0	562.0
26272	473.0	949.0
26271	209.0	440.0
26273	2196.0	3280.0
26276	1202.0	1266.0
26275	1370.0	2408.0
26278	2769.0	2200.0
26277	2954.0	4648.0
26270	632.0	1100.0
26285	0.0	0.0
26284	2975.0	3365.0
26287	109.0	10.0
26286	9175.0	17020.0
26289	116.0	412.0
26281	4.0	5.0
26280	1.0	2.0
100507127	1.0	3.0
100507125	3.0	4.0
129025	0.0	0.0
26258	4743.0	11354.0
26257	11.0	8.0
26259	763.0	1862.0
26251	0.0	1.0
168667	721.0	448.0
26254	13.0	2.0
26253	8.0	32.0
26256	78.0	213.0
144699	1714.0	1201.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	4.0	26.0
100507118	6.0	5.0
100507117	6.0	1.0
26269	1200.0	1814.0
26268	1656.0	4044.0
201229	550.0	421.0
26261	81.0	74.0
119696	1.0	0.0
26260	5186.0	9252.0
26263	1070.0	2197.0
119694	1.0	0.0
26262	1304.0	1618.0
201232	171.0	322.0
119695	0.0	0.0
26267	395.0	452.0
26266	13.0	16.0
119692	0.0	0.0
130074	10328.0	17150.0
129080	677.0	479.0
28899	0.0	0.0
26235	1424.0	3745.0
26238	87.0	51.0
28897	0.0	0.0
28898	0.0	0.0
100750225	40.0	178.0
26239	0.0	0.0
28891	2.0	0.0
28892	0.0	3.0
26230	650.0	698.0
201243	0.0	0.0
28890	0.0	0.0
26232	588.0	464.0
28895	0.0	0.0
26231	252.0	219.0
28896	0.0	0.0
26234	7870.0	12861.0
28893	0.0	1.0
26233	508.0	837.0
28894	0.0	0.0
144638	9.0	4.0
132660	634.0	1163.0
26247	0.0	2.0
26246	2.0	0.0
26249	170.0	181.0
26248	0.0	0.0
100510707	0.0	0.0
201255	753.0	1485.0
26240	545.0	831.0
201254	3588.0	4231.0
26242	0.0	0.0
26245	0.0	0.0
252839	7482.0	8042.0
132671	645.0	865.0
130013	1.0	4.0
28877	0.0	0.0
28878	1.0	2.0
28875	0.0	4.0
28876	0.0	1.0
201259	4.0	1.0
28879	0.0	0.0
26219	0.0	0.0
492311	1262.0	1766.0
168620	360.0	1073.0
28870	0.0	0.0
201266	1000.0	1931.0
28873	0.0	0.0
28874	1.0	12.0
26212	1.0	11.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	625.0	563.0
26225	2675.0	5674.0
28888	0.0	0.0
26224	4256.0	8134.0
28889	0.0	0.0
26227	11564.0	8781.0
28886	0.0	0.0
26226	23.0	26.0
28887	0.0	0.0
26229	3779.0	3590.0
26228	32.0	41.0
28880	0.0	0.0
28881	0.0	1.0
28884	0.0	0.0
26220	22.0	37.0
28885	0.0	1.0
26223	10.0	11.0
28882	1.0	9.0
28883	0.0	0.0
492307	4.0	0.0
492303	35.0	31.0
105369550	2.0	1.0
100287114	0.0	1.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	1.0	1.0
5607	1010.0	1503.0
5608	353.0	712.0
5609	1874.0	2690.0
5600	1011.0	578.0
5601	2695.0	5136.0
5602	2497.0	1907.0
5603	2866.0	6385.0
5604	2871.0	8080.0
5605	6423.0	8399.0
5606	3828.0	4976.0
5620	0.0	0.0
5618	151.0	594.0
5619	0.0	0.0
5610	3542.0	9024.0
5611	9903.0	18999.0
5612	1441.0	3215.0
5613	560.0	1230.0
5616	151.0	210.0
5617	1.0	1.0
105370578	20.0	15.0
5630	33.0	10.0
5631	2032.0	3712.0
166379	189.0	472.0
166378	446.0	774.0
5629	100.0	270.0
100133941	7384.0	10594.0
5621	12238.0	13158.0
5623	297.0	326.0
5624	9.0	12.0
5625	58.0	25.0
5626	0.0	0.0
5627	1291.0	2080.0
5628	0.0	0.0
5641	7172.0	16620.0
5634	2733.0	3475.0
5635	1537.0	2923.0
100133957	15.0	35.0
5636	1150.0	1601.0
5638	515.0	687.0
5639	695.0	1108.0
5650	1.0	7.0
5651	0.0	0.0
5652	17119.0	20248.0
5653	3.0	1.0
5644	0.0	5.0
5645	3.0	0.0
5646	1.0	48.0
5648	5702.0	3618.0
5649	407.0	385.0
100131309	0.0	0.0
5660	80336.0	117813.0
5662	86.0	199.0
5663	4971.0	8019.0
5664	2250.0	3311.0
3002	24.0	69.0
347281	0.0	0.0
100131302	0.0	0.0
3001	61.0	154.0
3000	354.0	156.0
51360	1798.0	4040.0
51362	888.0	2270.0
51361	864.0	3994.0
51364	52.0	33.0
100287191	0.0	1.0
51363	2261.0	2123.0
51366	4112.0	10242.0
89978	382.0	637.0
100287193	1.0	2.0
51365	702.0	1649.0
51368	7131.0	6885.0
5654	5112.0	2994.0
5655	342.0	325.0
51367	1085.0	879.0
90956	2595.0	2965.0
5657	0.0	1.0
90957	1119.0	2276.0
89970	1942.0	2554.0
5670	0.0	1.0
5671	0.0	0.0
5672	1.0	0.0
347273	32.0	10.0
5673	1.0	0.0
90952	1174.0	1736.0
5675	0.0	0.0
347275	0.0	0.0
3013	78.0	367.0
3012	497.0	1165.0
3010	1.0	9.0
51371	3379.0	3619.0
3009	0.0	5.0
100287183	0.0	0.0
3008	12.0	116.0
51373	556.0	779.0
3007	5.0	22.0
51372	3005.0	4835.0
51375	823.0	767.0
3006	11259.0	18401.0
51374	6008.0	6528.0
3005	21610.0	41589.0
51377	1487.0	2791.0
3004	34.0	48.0
3003	53.0	144.0
51379	287.0	900.0
51378	23.0	47.0
5669	0.0	0.0
5680	0.0	0.0
5681	1973.0	2025.0
5682	2214.0	3225.0
5683	1190.0	983.0
5684	2213.0	3342.0
5685	6039.0	5990.0
347265	8.0	0.0
5686	2861.0	4733.0
3024	0.0	1.0
3021	25580.0	30349.0
3020	994.0	2020.0
100287177	0.0	0.0
51380	425.0	582.0
100287178	0.0	0.0
51382	3570.0	4284.0
100287173	2.0	0.0
51384	17.0	28.0
3018	1.0	3.0
51386	13606.0	27059.0
3017	3088.0	4683.0
51385	2785.0	3669.0
51388	633.0	1036.0
3015	5763.0	4828.0
100287171	177.0	124.0
3014	986.0	1296.0
5676	0.0	0.0
51389	2743.0	3600.0
5678	1.0	2.0
5690	5376.0	5856.0
5691	4495.0	4359.0
5692	9985.0	11059.0
5693	4939.0	6609.0
347252	11.0	58.0
5694	4358.0	4576.0
5695	5626.0	6668.0
5696	1930.0	3835.0
5697	6.0	4.0
3035	3608.0	4143.0
3034	3.0	3.0
3033	4033.0	4574.0
3032	6063.0	12261.0
3031	56.0	54.0
3030	13843.0	18751.0
51390	1971.0	3656.0
51393	369.0	446.0
3029	2390.0	2573.0
3028	3222.0	3881.0
51397	1149.0	2037.0
3026	0.0	178.0
51399	3485.0	3912.0
51398	7073.0	6633.0
5687	781.0	1335.0
5688	5375.0	6109.0
5689	6050.0	7294.0
129401	416.0	844.0
347240	113.0	193.0
129402	0.0	0.0
3046	0.0	0.0
3045	0.0	0.0
3044	0.0	0.0
3043	386.0	667.0
3042	0.0	0.0
3040	189.0	174.0
374900	436.0	1044.0
3039	2.0	2.0
3038	212.0	164.0
3037	89.0	135.0
374907	207.0	118.0
3036	18.0	16.0
5698	793.0	1787.0
5699	985.0	1085.0
90990	375.0	396.0
90993	11772.0	34814.0
3055	103.0	462.0
3054	5401.0	9492.0
3053	2.0	0.0
100287144	0.0	0.0
3052	775.0	1323.0
3051	0.0	0.0
3050	0.0	0.0
100287140	0.0	0.0
3049	0.0	2.0
3048	1.0	3.0
3047	0.0	0.0
90987	670.0	1285.0
3060	0.0	0.0
374920	743.0	699.0
3068	9275.0	14335.0
3067	41.0	67.0
374928	308.0	573.0
3066	3578.0	6314.0
3065	6744.0	19382.0
3064	3924.0	7420.0
3062	0.0	0.0
3061	8.0	4.0
3059	572.0	1231.0
3071	343.0	921.0
3070	117.0	280.0
3078	1.0	0.0
3077	1001.0	868.0
100287128	0.0	2.0
3075	791.0	1073.0
3074	6420.0	9886.0
3073	3215.0	6634.0
374918	5.0	34.0
3069	50217.0	106538.0
3082	337.0	519.0
3081	5426.0	3780.0
3080	0.0	0.0
53938	379.0	447.0
28976	2275.0	2042.0
28977	2431.0	5121.0
28974	4041.0	4099.0
100131388	0.0	0.0
3087	84.0	253.0
28978	1328.0	1370.0
3084	335.0	241.0
3083	7.0	4.0
28972	5538.0	8450.0
53940	0.0	0.0
28973	2749.0	4018.0
28970	2340.0	4049.0
28971	1109.0	1097.0
53944	722.0	1745.0
53942	1.0	8.0
53947	2325.0	1805.0
3093	4179.0	7249.0
3092	2127.0	4596.0
3091	6512.0	12048.0
3090	509.0	687.0
28987	2060.0	2777.0
28988	7540.0	7087.0
132989	294.0	500.0
100131378	1.0	0.0
3099	689.0	2606.0
28985	944.0	1416.0
3098	16812.0	20221.0
28986	3736.0	3645.0
3097	2827.0	4103.0
100507299	25.0	59.0
3096	1967.0	6247.0
100131374	0.0	0.0
28989	942.0	1026.0
100507297	425.0	338.0
3094	10155.0	12991.0
337986	0.0	0.0
100131370	1.0	0.0
28983	12.0	21.0
28984	1333.0	1598.0
28981	744.0	986.0
374819	180.0	239.0
26322	0.0	0.0
28982	1031.0	1948.0
129303	1095.0	1379.0
100131369	8.0	33.0
28954	47.0	142.0
28955	778.0	557.0
28952	2158.0	2243.0
100131366	21.0	8.0
65944	0.0	0.0
337979	0.0	0.0
28958	4714.0	4221.0
337978	0.0	1.0
28959	643.0	1231.0
337977	0.0	0.0
28956	1760.0	1994.0
337976	0.0	0.0
28957	502.0	861.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	1464.0	1631.0
337980	0.0	0.0
51300	3134.0	2638.0
51302	1325.0	2384.0
89910	3508.0	5547.0
51301	122.0	106.0
51304	3453.0	3900.0
51303	1655.0	4226.0
51306	2825.0	3232.0
51305	4.0	3.0
51308	957.0	428.0
51307	3559.0	5317.0
51309	2503.0	1700.0
130340	213.0	1132.0
100131358	19.0	4.0
28965	68.0	550.0
28966	326.0	360.0
26301	221.0	388.0
337969	0.0	0.0
28964	2749.0	4374.0
337968	0.0	0.0
28969	1086.0	2984.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	168.0	178.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	226.0	222.0
337973	0.0	0.0
337972	0.0	0.0
360200	11.0	12.0
337971	0.0	0.0
337970	0.0	0.0
28962	2236.0	3180.0
51311	7.0	80.0
51310	7259.0	6241.0
28960	543.0	1073.0
51313	1892.0	12635.0
51312	4367.0	5835.0
51315	2059.0	3210.0
51314	3.0	5.0
51317	2479.0	3485.0
360205	640.0	637.0
51316	45.0	47.0
51319	1051.0	1729.0
360203	0.0	0.0
51318	1909.0	2738.0
374864	318.0	158.0
28938	3.0	11.0
100507267	1.0	8.0
28939	0.0	0.0
374860	1.0	2.0
28932	0.0	0.0
337959	22.0	16.0
100507261	0.0	0.0
28933	0.0	0.0
28930	0.0	4.0
28931	0.0	0.0
374868	1561.0	2029.0
100507266	69.0	138.0
28936	0.0	0.0
28937	6.0	34.0
28934	0.0	0.0
28935	2.0	19.0
337963	0.0	0.0
337960	0.0	0.0
51320	1215.0	3926.0
51322	7102.0	12698.0
53981	2934.0	5430.0
51321	2779.0	3550.0
51324	5414.0	8824.0
89932	703.0	829.0
51326	22.0	64.0
51327	0.0	0.0
51329	86.0	39.0
28949	0.0	0.0
100507257	8.0	0.0
132946	30.0	23.0
100507251	0.0	0.0
28943	8.0	21.0
65975	266.0	260.0
28941	5.0	59.0
65977	1380.0	1857.0
28942	0.0	5.0
28947	0.0	0.0
132949	634.0	1150.0
65979	3169.0	6053.0
28948	0.0	0.0
100507254	14.0	3.0
28946	0.0	0.0
89927	2868.0	1362.0
144920	0.0	0.0
51330	1394.0	1134.0
28940	1.0	10.0
51333	310.0	251.0
51332	78.0	153.0
51335	3017.0	4118.0
51334	192.0	6346.0
51337	1730.0	3333.0
360227	0.0	3.0
51339	1729.0	1219.0
51338	62.0	239.0
360226	0.0	4.0
28918	0.0	0.0
28919	0.0	4.0
374887	44.0	58.0
65981	739.0	1190.0
28916	0.0	0.0
65980	1517.0	2290.0
28917	0.0	0.0
374882	6742.0	7923.0
65983	1919.0	2902.0
100131328	0.0	2.0
65982	3061.0	2101.0
100131327	0.0	0.0
65985	2544.0	4037.0
65987	467.0	194.0
28910	0.0	0.0
65986	5526.0	8668.0
28911	0.0	0.0
65989	1458.0	611.0
132954	0.0	0.0
65988	931.0	1167.0
100131320	431.0	442.0
28914	61.0	248.0
28915	0.0	2.0
28912	67.0	347.0
28913	14.0	82.0
51340	2073.0	4062.0
100287098	27.0	34.0
89958	771.0	1549.0
51341	2910.0	5324.0
100287091	0.0	1.0
100507290	708.0	912.0
51343	3603.0	4635.0
89953	2511.0	2491.0
51348	10.0	11.0
51347	6754.0	33779.0
90933	1432.0	2198.0
100302090	1.0	0.0
65990	281.0	351.0
374875	208.0	344.0
28929	0.0	1.0
65992	3314.0	4874.0
28927	0.0	0.0
65991	5302.0	4875.0
28928	0.0	0.0
65993	2771.0	3749.0
374872	8.0	19.0
65996	1414.0	2680.0
65998	659.0	1457.0
28921	0.0	0.0
65997	96.0	109.0
28922	0.0	0.0
65999	654.0	664.0
28920	0.0	0.0
374879	68.0	223.0
28925	0.0	0.0
28926	0.0	0.0
374877	12.0	129.0
28923	5.0	53.0
100507274	2.0	1.0
28924	0.0	0.0
100287084	0.0	0.0
51351	367.0	724.0
100287087	7.0	10.0
51350	1.0	0.0
51352	0.0	21.0
100287083	0.0	0.0
89944	12000.0	8555.0
100287082	0.0	29.0
89941	3328.0	5195.0
130399	11.0	37.0
166348	46.0	23.0
374897	1.0	0.0
100507217	2661.0	3244.0
166336	1846.0	1038.0
374899	199.0	440.0
203510	0.0	0.0
541611	2.0	1.0
154386	3.0	9.0
100507246	692.0	1421.0
100507249	0.0	0.0
100507240	5.0	5.0
101937451	1.0	0.0
100507244	14.0	29.0
100507242	0.0	2.0
100133991	218.0	500.0
100509894	32.0	24.0
203522	235.0	298.0
203523	241.0	456.0
130355	397.0	407.0
26353	19381.0	6238.0
26355	4610.0	4798.0
26354	2678.0	8702.0
53904	6.0	4.0
53905	1719.0	1259.0
130367	53.0	128.0
154313	26.0	14.0
203547	1885.0	3201.0
53918	1385.0	1859.0
53919	4.0	18.0
100507203	1.0	0.0
53916	580.0	583.0
53917	205.0	397.0
100507206	0.0	0.0
28998	1064.0	1509.0
26335	0.0	0.0
28999	1004.0	1489.0
28996	7890.0	36001.0
26339	0.0	0.0
26338	0.0	0.0
28990	326.0	429.0
28991	892.0	1409.0
203562	11.0	4.0
26330	0.0	0.0
28992	1072.0	1575.0
26333	0.0	0.0
100169989	6.0	5.0
100509857	0.0	1.0
