id	456b4981-9f37-42ff-b056-883a19ebc7a9	363209a4-9d1d-450e-b9f4-e35400fd76f6
84251	263.0	98.0
11259	6331.0	971.0
100874483	0.0	0.0
100874482	1.0	0.0
100874480	0.0	0.0
406900	3.0	4.0
100874484	1.0	1.0
201799	810.0	107.0
201798	53.0	64.0
50831	4.0	4.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	2.0
50832	30.0	42.0
50835	0.0	1.0
50834	0.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	1.0
100874471	1.0	2.0
102465138	0.0	0.0
50839	10.0	1.0
100874470	0.0	0.0
102465137	0.0	1.0
50838	1.0	5.0
102465136	4.0	0.0
100874476	1.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	1.0	2.0
50840	68.0	21.0
100874479	1.0	1.0
100874478	0.0	2.0
100874477	0.0	0.0
50846	27.0	29.0
100499183	108.0	53.0
50848	7357.0	1915.0
2601	6.0	8.0
100499177	1383.0	1613.0
102465141	0.0	0.0
50853	3261.0	47.0
2609	0.0	1.0
102465140	0.0	0.0
50852	49.0	10.0
50855	374.0	169.0
50854	4124.0	6384.0
100499171	3.0	15.0
50856	137.0	56.0
50859	4759.0	1298.0
100874494	0.0	6.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	1.0
100874498	0.0	0.0
646600	3.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	1872.0	218.0
2613	4.0	3.0
2611	1.0	3.0
50862	7505.0	4234.0
50861	1982.0	3200.0
2619	2653.0	197.0
50863	61.0	232.0
100874499	0.0	0.0
2618	3510.0	4072.0
50865	2891.0	1838.0
2617	4367.0	6138.0
2616	250.0	419.0
2615	2566.0	1118.0
406940	0.0	13.0
406942	2.0	0.0
646612	29.0	22.0
406941	5.0	2.0
406944	0.0	0.0
406943	2.0	0.0
100996876	1.0	0.0
2625	2063.0	41.0
2624	13298.0	17064.0
2623	10.0	14.0
2622	1168.0	694.0
2621	9881.0	3128.0
2620	174.0	143.0
406935	19.0	0.0
406934	0.0	0.0
646603	1.0	6.0
406937	0.0	0.0
406936	0.0	0.0
2629	3567.0	1910.0
406939	0.0	0.0
646609	0.0	1.0
2628	1637.0	343.0
406938	0.0	0.0
2627	352.0	267.0
2626	5.0	115.0
406931	0.0	0.0
406930	0.0	1.0
406933	4.0	0.0
406932	0.0	0.0
646620	0.0	1.0
2636	0.0	1.0
2635	5516.0	313.0
2634	5179.0	562.0
2633	1994.0	273.0
2632	2116.0	1666.0
2631	6360.0	8797.0
2630	152.0	80.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	3.0	3.0
406928	0.0	0.0
2639	2111.0	2161.0
406927	0.0	0.0
646619	4.0	5.0
2638	2.0	489.0
2637	0.0	2.0
406929	0.0	0.0
646630	0.0	1.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	1691.0	2377.0
2647	2189.0	1850.0
2646	65.0	35.0
2645	31.0	13.0
2644	345.0	193.0
2643	562.0	433.0
2642	4.0	0.0
2641	33.0	8.0
406913	0.0	0.0
646627	4.0	864.0
406912	1.0	0.0
646625	0.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	184.0	494.0
406919	0.0	0.0
2648	2585.0	6239.0
406918	0.0	0.0
646641	0.0	0.0
646640	1.0	3.0
646643	0.0	6.0
406911	2.0	0.0
406910	0.0	0.0
2661	56.0	198.0
2660	18.0	99.0
2658	1.0	2.0
2657	0.0	0.0
406909	0.0	0.0
2653	385.0	328.0
2652	0.0	0.0
2651	17917.0	1299.0
406902	0.0	0.0
406901	0.0	1.0
406904	0.0	0.0
406903	2.0	1.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	53.0	18.0
2672	125.0	26.0
106144578	1.0	1.0
2671	963.0	1252.0
2670	37.0	27.0
106144575	3.0	4.0
2669	763.0	343.0
2668	47.0	24.0
2667	0.0	4.0
100874529	5.0	9.0
2665	18571.0	12155.0
2664	8100.0	8555.0
2662	60.0	3.0
100874524	6.0	9.0
100874523	0.0	1.0
100129743	1.0	0.0
100874522	0.0	0.0
100874528	7.0	0.0
100129738	0.0	0.0
100129739	0.0	2.0
100129736	0.0	0.0
100130721	0.0	6.0
2683	12702.0	5005.0
106144568	1.0	1.0
2681	365.0	148.0
2679	9.0	7.0
2678	14042.0	4861.0
100874519	0.0	1.0
2677	3766.0	3017.0
100874518	0.0	2.0
2676	96.0	32.0
2675	81.0	20.0
2674	765.0	93.0
2673	20019.0	22636.0
101056700	16.0	59.0
100874512	0.0	1.0
100874511	0.0	0.0
100129731	1.0	0.0
100874510	0.0	0.0
100874517	0.0	1.0
100130719	0.0	3.0
100874516	3.0	2.0
100130718	0.0	0.0
100874515	2.0	5.0
100130717	33.0	81.0
100874514	0.0	0.0
100129727	107.0	49.0
100129726	14.0	41.0
100129723	0.0	0.0
100129722	15.0	48.0
2694	0.0	13.0
2693	0.0	1.0
2692	18.0	133.0
2691	0.0	4.0
2690	3897.0	1059.0
2689	0.0	0.0
2688	4.0	4.0
2687	1106.0	827.0
2686	2583.0	1686.0
100130708	0.0	4.0
100129716	81.0	45.0
106144540	0.0	0.0
100874531	1.0	3.0
100874530	0.0	4.0
100130700	0.0	5.0
100129714	0.0	6.0
106144541	0.0	1.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	3.0	1.0
106144538	9.0	2.0
2697	9027.0	1437.0
106144539	0.0	0.0
2696	140.0	37.0
2695	0.0	19.0
100129706	0.0	1.0
100129708	0.0	1.0
284131	1446.0	1525.0
115509	801.0	776.0
259197	29.0	14.0
284129	2009.0	1486.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	7.0	23.0
106144595	3.0	0.0
286749	17.0	3.0
106144598	0.0	1.0
106144599	0.0	3.0
284119	31744.0	4402.0
284116	51.0	1.0
284114	413.0	91.0
284111	6.0	13.0
284110	5.0	22.0
259173	836.0	82.0
106144584	18.0	11.0
286753	5.0	4.0
106144585	0.0	0.0
106144586	2.0	1.0
284106	2540.0	3577.0
284100	0.0	7.0
284184	743.0	771.0
127544	2304.0	817.0
23443	5941.0	4681.0
115557	1984.0	448.0
127540	0.0	0.0
23446	6095.0	2947.0
115560	560.0	545.0
23440	0.0	1.0
127534	154.0	0.0
139538	0.0	0.0
23452	4746.0	847.0
441459	134.0	18.0
441457	10.0	20.0
23456	2070.0	1224.0
115548	3542.0	1499.0
23457	311.0	338.0
441452	1.0	13.0
441461	60.0	65.0
152503	5291.0	3001.0
23450	7796.0	4107.0
23451	21283.0	19264.0
139542	0.0	1.0
284167	49.0	65.0
23428	10057.0	8263.0
284161	445.0	795.0
23429	5342.0	3563.0
100130799	0.0	5.0
23420	2161.0	1282.0
23421	1003.0	708.0
23423	12044.0	11805.0
23424	1806.0	906.0
23426	361.0	350.0
152519	1036.0	691.0
152518	1006.0	1221.0
441490	0.0	0.0
23438	1879.0	2146.0
23439	0.0	7.0
100130786	0.0	0.0
23430	5.0	6.0
100130785	0.0	0.0
23431	843.0	647.0
23432	1535.0	272.0
23433	5504.0	5161.0
441478	1227.0	799.0
23434	1.0	0.0
23435	5661.0	6020.0
441476	13.0	50.0
23436	1.0	34.0
441484	8.0	0.0
441481	12.0	5.0
140545	206.0	280.0
100129795	2.0	1.0
139562	0.0	9.0
100129792	175.0	139.0
100129794	365.0	252.0
100129793	0.0	3.0
23405	4736.0	7433.0
23406	7293.0	1316.0
23408	1234.0	1051.0
23409	96.0	73.0
100130776	284.0	70.0
100130775	1.0	1.0
441425	0.0	0.0
23400	4586.0	5250.0
100130771	18.0	71.0
23401	1241.0	1460.0
23403	1102.0	1716.0
441420	0.0	0.0
23404	1580.0	1932.0
127579	103.0	274.0
100129784	1.0	6.0
100129781	18.0	11.0
100129782	0.0	10.0
23416	70.0	16.0
23417	1385.0	342.0
23418	7.0	18.0
100129777	0.0	0.0
441416	2.0	6.0
23410	2273.0	2637.0
23411	2243.0	2420.0
23412	1832.0	1417.0
23413	4539.0	1665.0
441410	0.0	0.0
23414	136.0	72.0
23415	83.0	53.0
100129772	12.0	3.0
100130758	63.0	47.0
100130756	0.0	1.0
100129769	0.0	8.0
441442	0.0	1.0
100874509	0.0	0.0
100874508	0.0	2.0
100874507	0.0	1.0
115584	7.0	27.0
379024	0.0	0.0
379025	2050.0	1869.0
100874502	2.0	2.0
100874501	0.0	0.0
100874500	0.0	1.0
100874506	0.0	4.0
100874505	0.0	1.0
100129761	0.0	0.0
100874504	0.0	0.0
100874503	0.0	6.0
284196	2.0	0.0
284194	4.0	0.0
139516	6.0	0.0
100129755	1.0	1.0
100130742	43.0	90.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	2.0
379009	0.0	0.0
127550	1.0	0.0
441432	0.0	0.0
441430	2.0	1.0
115572	593.0	39.0
379011	0.0	0.0
379012	0.0	0.0
379013	27.0	9.0
284186	30.0	12.0
284185	4.0	35.0
646531	10.0	10.0
100463285	12.0	21.0
84328	2184.0	2196.0
84327	1710.0	797.0
84329	347.0	122.0
84324	194.0	103.0
84326	1817.0	3260.0
84320	1766.0	1297.0
100500797	0.0	0.0
646527	19.0	6.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	2.0
84321	730.0	801.0
100499227	3.0	29.0
343071	0.0	0.0
100996944	0.0	3.0
343070	0.0	2.0
100996941	59.0	3.0
127495	34.0	82.0
84309	3285.0	3176.0
84317	3950.0	1190.0
84316	3085.0	3242.0
84319	1030.0	1134.0
84318	499.0	423.0
84313	4359.0	1582.0
84312	1086.0	779.0
84315	588.0	506.0
84314	516.0	470.0
646538	1.0	4.0
343069	1.0	0.0
84311	2015.0	1904.0
84310	3935.0	3225.0
343068	0.0	3.0
343066	1.0	10.0
100996939	248.0	179.0
23386	9348.0	8035.0
23387	2779.0	1332.0
23389	5922.0	9055.0
441400	8.0	9.0
100996930	14.0	1.0
201853	9.0	21.0
23380	1038.0	1170.0
23381	8665.0	7049.0
23382	2786.0	2266.0
23383	4263.0	3229.0
23384	5498.0	6231.0
23385	8122.0	6103.0
106866914	0.0	0.0
84342	1571.0	1019.0
106866913	5.0	2.0
84343	2692.0	1194.0
60370	2321.0	145.0
84340	2787.0	1268.0
106866915	0.0	0.0
646567	5.0	4.0
100996928	1.0	1.0
23397	35.0	199.0
23398	1387.0	568.0
23399	5003.0	3937.0
23390	2425.0	2169.0
23392	10519.0	24612.0
84335	3286.0	3660.0
23394	8228.0	7833.0
84334	1123.0	852.0
23395	2338.0	2891.0
84337	3029.0	3550.0
84336	3406.0	2577.0
23396	4640.0	3491.0
60386	254.0	221.0
84331	1192.0	2388.0
60385	16.0	30.0
84330	816.0	701.0
84333	5406.0	3705.0
84332	5.0	5.0
152485	9234.0	3333.0
646575	0.0	5.0
646572	11.0	13.0
343045	0.0	3.0
646577	0.0	0.0
646576	101.0	8.0
23365	14711.0	14419.0
23366	683.0	1385.0
23367	8945.0	25139.0
23368	5419.0	3690.0
23369	13512.0	15299.0
23360	3152.0	1953.0
23361	1945.0	2310.0
140432	0.0	3.0
23362	2449.0	2164.0
23363	4937.0	7101.0
84364	7893.0	2526.0
84366	2911.0	4.0
84365	2015.0	1323.0
343035	0.0	8.0
139452	0.0	0.0
646583	1.0	1.0
23376	5840.0	2261.0
23378	1517.0	1033.0
23379	3450.0	1806.0
646581	5.0	1.0
23370	583.0	430.0
23371	5746.0	4313.0
23373	1995.0	1460.0
100499261	0.0	9.0
646597	0.0	2.0
646595	5.0	4.0
100499258	0.0	0.0
23344	8369.0	5424.0
23345	4562.0	1371.0
201895	20833.0	26234.0
23347	4724.0	3367.0
646592	0.0	5.0
23348	4260.0	4009.0
23349	36.0	27.0
140453	15.0	105.0
23341	2615.0	2409.0
140456	21.0	2.0
140458	304.0	101.0
100499252	3.0	11.0
140459	1520.0	2155.0
100499251	0.0	0.0
23353	7604.0	8110.0
23354	760.0	723.0
23355	2858.0	2468.0
23357	2711.0	2269.0
23358	4303.0	6677.0
23359	323.0	697.0
140460	1531.0	1128.0
140461	2803.0	1773.0
140462	101.0	35.0
23350	6216.0	6979.0
140464	0.0	3.0
23351	4074.0	1946.0
140465	1360.0	2026.0
23352	10852.0	11575.0
140467	2907.0	4033.0
140468	1.0	0.0
140469	43.0	16.0
84376	3446.0	2448.0
2702	433.0	717.0
2701	442.0	378.0
2700	56.0	82.0
2709	497.0	9.0
2707	453.0	1.0
2706	129.0	100.0
2705	2322.0	6434.0
2703	1.0	0.0
345651	6.0	3.0
2712	0.0	0.0
106866981	0.0	0.0
2710	499.0	239.0
106866980	0.0	0.0
2719	477.0	112.0
2717	1212.0	740.0
50964	5.0	0.0
345643	23.0	21.0
345645	0.0	1.0
286826	274.0	423.0
286827	263.0	382.0
286828	0.0	0.0
59307	2680.0	3096.0
2720	5702.0	2203.0
2729	7827.0	3296.0
100500737	2.0	0.0
345630	43.0	10.0
2735	356.0	33.0
2734	13564.0	5392.0
2733	2591.0	3426.0
2732	3.0	17.0
2731	83.0	59.0
2730	1577.0	2231.0
2739	53816.0	28890.0
2738	701.0	1194.0
2737	1126.0	791.0
2736	397.0	53.0
106144534	1.0	15.0
106144535	7.0	132.0
106144536	0.0	0.0
106144537	0.0	1.0
106144530	0.0	0.0
106144531	0.0	1.0
106144532	12.0	17.0
106144533	0.0	0.0
2746	31604.0	31394.0
2745	1775.0	132.0
2744	3873.0	2939.0
2743	332.0	48.0
60314	2290.0	2480.0
2742	0.0	3.0
60313	9676.0	7572.0
106144527	0.0	1.0
2741	1.0	5.0
259217	462.0	391.0
60312	2344.0	2145.0
106144528	5.0	9.0
2740	15.0	141.0
106144529	0.0	2.0
259215	0.0	2.0
2749	67.0	71.0
345611	1.0	1.0
50999	7946.0	4392.0
2747	218.0	172.0
259236	40.0	9.0
2760	5976.0	5875.0
106144524	4.0	8.0
259234	0.0	2.0
106144526	3.0	1.0
259232	58.0	35.0
259230	4959.0	5801.0
59339	2532.0	510.0
59338	3221.0	1384.0
59335	1.0	30.0
2752	25141.0	9029.0
59336	0.0	0.0
2750	0.0	2.0
2771	17524.0	6090.0
59342	11415.0	1808.0
59341	1069.0	66.0
2770	2748.0	6798.0
59344	19.0	50.0
59343	2811.0	2393.0
59340	11.0	11.0
84306	295.0	444.0
2768	4996.0	4854.0
2767	7476.0	5291.0
59349	4341.0	3017.0
84305	2867.0	2017.0
2766	12217.0	164.0
2765	0.0	0.0
84307	1730.0	2312.0
84302	2244.0	60.0
2764	4255.0	4777.0
59345	1285.0	1674.0
84301	6141.0	7116.0
2762	2315.0	1523.0
84304	1628.0	1349.0
59348	3631.0	5027.0
84303	707.0	768.0
59347	0.0	0.0
2761	0.0	3.0
84300	2554.0	3165.0
646508	0.0	19.0
2769	2039.0	219.0
646507	0.0	1.0
646520	11.0	3.0
2782	30505.0	18938.0
59353	1426.0	18.0
2781	950.0	465.0
59352	733.0	41.0
2780	0.0	0.0
59351	9.0	4.0
59350	144.0	73.0
2779	1.0	6.0
2778	64009.0	53144.0
2777	41.0	27.0
2776	6295.0	10533.0
2775	694.0	26.0
2774	1458.0	123.0
2773	6747.0	4959.0
60343	3857.0	3583.0
2772	0.0	3.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	81.0	25.0
100379584	0.0	0.0
2792	3.0	3.0
2791	2280.0	512.0
2790	1762.0	602.0
105369316	10.0	1.0
2789	0.0	0.0
2788	1348.0	1068.0
2787	4641.0	4052.0
2786	6059.0	762.0
441194	324.0	314.0
2785	3.0	11.0
2784	101.0	13.0
2783	18870.0	21990.0
441191	873.0	560.0
100129622	0.0	1.0
100130606	0.0	3.0
286410	1748.0	1782.0
100130603	0.0	1.0
286411	1.0	4.0
100130600	294.0	198.0
100379571	137.0	278.0
441177	0.0	0.0
2799	13721.0	9179.0
2798	8.0	13.0
2797	21.0	29.0
2796	41.0	24.0
2794	4608.0	2215.0
100129611	0.0	4.0
100129606	9.0	5.0
286423	1.0	3.0
100129604	0.0	1.0
286430	4.0	5.0
105369343	2.0	5.0
286436	0.0	0.0
100379592	8.0	8.0
441154	3.0	3.0
441151	14.0	7.0
441150	498.0	471.0
191585	96.0	14.0
105370357	0.0	0.0
441133	3.0	4.0
100142659	2.0	7.0
100379564	2.0	1.0
441168	255.0	44.0
441166	19.0	17.0
101730217	6.0	6.0
441161	6.0	6.0
441160	3.0	4.0
646498	0.0	4.0
441108	447.0	327.0
23562	34.0	7.0
23563	3.0	18.0
359948	10231.0	6326.0
23564	5049.0	2995.0
23566	10196.0	1973.0
100130693	6.0	3.0
23567	947.0	1227.0
23568	575.0	190.0
23569	6.0	25.0
23560	2635.0	3035.0
286494	0.0	7.0
286495	800.0	742.0
286499	14.0	3.0
100130687	0.0	0.0
23576	8560.0	11285.0
117608	571.0	840.0
100129690	4.0	1.0
100129696	14.0	26.0
100129692	1.0	1.0
100129694	0.0	6.0
23548	1109.0	1410.0
23549	5237.0	4056.0
100130677	0.0	1.0
100130676	1.0	1.0
23541	9727.0	2972.0
23542	742.0	2113.0
23543	7569.0	3546.0
130612	245.0	381.0
23544	53.0	17.0
130617	1732.0	815.0
100130671	0.0	0.0
23545	2120.0	1400.0
441124	149.0	306.0
23546	7.0	10.0
441123	1.0	0.0
23547	23.0	75.0
441131	2.0	0.0
23559	1331.0	1067.0
23551	1121.0	185.0
23552	929.0	1075.0
23553	0.0	2.0
23554	1680.0	1058.0
23555	7146.0	1180.0
100130660	0.0	0.0
23556	5185.0	4900.0
23557	2506.0	1203.0
23558	12833.0	5606.0
23550	9130.0	4997.0
23526	1503.0	2488.0
23527	3969.0	3137.0
23528	1196.0	1274.0
286442	1.0	4.0
23529	195.0	142.0
129642	11431.0	41850.0
286444	24.0	24.0
100129669	0.0	1.0
100463482	2.0	5.0
23520	3.0	1.0
23521	130962.0	172291.0
23522	2806.0	2625.0
23523	4172.0	5412.0
23524	30772.0	42848.0
359996	0.0	0.0
115004	326.0	75.0
100129664	0.0	0.0
100463487	4.0	7.0
100463486	42.0	239.0
100463489	1.0	1.0
100463488	4.0	10.0
100129662	30.0	4.0
286451	8995.0	5646.0
23538	0.0	4.0
23539	117.0	139.0
23530	4551.0	727.0
23531	416.0	466.0
100130640	0.0	0.0
23532	4.0	9.0
23533	250.0	141.0
359997	0.0	0.0
23534	3618.0	5422.0
23536	2504.0	1081.0
100463498	35.0	84.0
100129654	7.0	9.0
286460	101.0	75.0
100129650	0.0	8.0
23504	149.0	19.0
100499416	0.0	0.0
23505	5848.0	3538.0
100499417	0.0	0.0
23506	2899.0	3799.0
286464	3.0	35.0
100130637	0.0	0.0
23507	2359.0	2360.0
100130636	0.0	1.0
23508	1004.0	922.0
23509	5782.0	6271.0
286467	8.0	22.0
100129647	2.0	1.0
100130631	0.0	0.0
23500	3359.0	423.0
100499418	0.0	0.0
23503	3668.0	1462.0
100129641	0.0	0.0
100129640	4.0	3.0
286472	1.0	2.0
23515	3374.0	1923.0
345275	981.0	23.0
100499405	38.0	33.0
23516	3830.0	1395.0
23517	5413.0	1890.0
100130626	0.0	0.0
23518	1544.0	1294.0
102465752	0.0	0.0
23519	0.0	0.0
345274	25.0	4.0
100130621	21.0	51.0
23510	3492.0	1598.0
23511	4135.0	6881.0
23512	2748.0	2261.0
23513	4033.0	10276.0
23514	5083.0	7875.0
100129631	1.0	0.0
129607	468.0	307.0
129563	1656.0	2112.0
431704	0.0	0.0
117579	1.0	0.0
130557	1210.0	1568.0
431705	12.0	2.0
431707	9.0	9.0
129560	1.0	0.0
117583	1728.0	3397.0
84449	961.0	903.0
84448	103.0	146.0
117584	2906.0	2079.0
84445	6264.0	3627.0
84444	1392.0	1588.0
84447	6582.0	7021.0
84446	205.0	41.0
84441	3091.0	898.0
84440	1500.0	1389.0
84443	190.0	2.0
646405	17.0	5.0
646409	0.0	40.0
117581	771.0	18.0
130560	0.0	13.0
646424	14.0	36.0
84437	1148.0	160.0
84439	198.0	68.0
60489	1750.0	109.0
60488	4760.0	1977.0
84433	466.0	141.0
60487	686.0	565.0
84436	1196.0	1267.0
84435	17.0	0.0
60485	3571.0	8888.0
60484	147.0	36.0
84432	276.0	4.0
60482	3.0	0.0
60481	31731.0	20800.0
130576	1172.0	279.0
130574	462.0	157.0
84467	57.0	132.0
84466	258.0	76.0
60496	3146.0	2610.0
60495	507.0	90.0
60494	60.0	20.0
84465	25.0	21.0
84464	649.0	755.0
60493	1471.0	1031.0
60492	3171.0	2021.0
60491	1678.0	1035.0
60490	934.0	799.0
84461	1443.0	1833.0
84460	1186.0	2529.0
646442	7.0	8.0
129530	32.0	23.0
129531	859.0	279.0
130589	2546.0	217.0
201501	1114.0	463.0
84456	1277.0	1312.0
84455	678.0	423.0
84458	1858.0	2351.0
84457	213.0	11.0
84450	2595.0	2728.0
646457	5.0	13.0
100500870	0.0	2.0
100500872	0.0	0.0
201514	692.0	677.0
201516	26.0	5.0
646450	209.0	180.0
23480	3431.0	4396.0
105416157	2044.0	607.0
23481	3909.0	4480.0
23483	1023.0	330.0
23484	3160.0	1240.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	0.0	1.0
646467	3.0	12.0
100500860	0.0	0.0
96459	2615.0	3816.0
100500861	0.0	0.0
23498	712.0	78.0
23499	16274.0	14440.0
23491	45.0	112.0
23492	6407.0	2546.0
23493	137.0	510.0
23495	12.0	6.0
100500862	0.0	0.0
100500863	0.0	5.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	43.0	34.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	1.0	2.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	7011.0	6636.0
394217	1.0	0.0
23464	3703.0	1635.0
130535	2188.0	1187.0
23466	6894.0	4026.0
23467	3751.0	3916.0
23468	7029.0	12713.0
23469	6009.0	6338.0
2801	6987.0	14559.0
2800	2288.0	2966.0
23460	164.0	71.0
23461	2381.0	1390.0
23462	359.0	253.0
100500895	0.0	0.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	13690.0	4527.0
100500898	0.0	0.0
2805	2683.0	2849.0
100500899	0.0	1.0
2804	19821.0	23668.0
2803	11587.0	14736.0
2802	8817.0	8272.0
130540	21.0	27.0
646486	0.0	2.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	3259.0	1289.0
23475	637.0	78.0
23476	4343.0	4897.0
23478	7086.0	5781.0
23479	7256.0	2469.0
646480	0.0	3.0
2812	0.0	0.0
2811	62.0	83.0
2810	14691.0	1038.0
23471	23544.0	27988.0
23473	3795.0	3221.0
100500884	0.0	1.0
2819	39.0	28.0
100500885	0.0	0.0
84498	5178.0	3488.0
100500886	0.0	0.0
2817	6963.0	3043.0
100500888	0.0	0.0
2815	3.0	1.0
100500889	0.0	1.0
2814	13.0	3.0
2813	6194.0	42.0
2823	1250.0	739.0
2822	210.0	31.0
2821	10554.0	22080.0
100500839	0.0	2.0
2820	4714.0	3926.0
201562	10286.0	6355.0
100379623	0.0	1.0
2829	114.0	28.0
100500831	0.0	0.0
2828	248.0	243.0
2827	34.0	6.0
100500833	3.0	5.0
2826	32.0	15.0
100500834	0.0	0.0
2825	18.0	14.0
100500835	0.0	0.0
2824	2410.0	912.0
100500836	1.0	0.0
727699	1.0	0.0
2834	47.0	0.0
100500826	0.0	1.0
2833	97.0	37.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	1.0
2831	18.0	22.0
100500829	2.0	0.0
60401	458.0	148.0
2830	0.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	67.0	3.0
100500822	0.0	0.0
2837	1.0	0.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	7.0	0.0
100500825	0.0	0.0
100500850	15.0	15.0
2845	4.0	6.0
100500859	0.0	0.0
2844	0.0	2.0
2843	48.0	23.0
2842	3.0	23.0
2841	30.0	24.0
60412	4703.0	5044.0
2840	26.0	17.0
100500851	0.0	0.0
100500854	13.0	6.0
2849	0.0	0.0
100500855	0.0	0.0
2848	11.0	2.0
394261	27.0	3.0
2847	5.0	13.0
347933	0.0	2.0
100500857	3.0	1.0
2846	17.0	2.0
100500858	0.0	0.0
394263	9.0	5.0
2856	0.0	1.0
100500849	0.0	0.0
2855	0.0	8.0
2854	0.0	10.0
2853	9.0	3.0
201595	16297.0	12822.0
2852	1134.0	318.0
2850	913.0	527.0
100500840	0.0	0.0
100500841	0.0	3.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	85.0	74.0
100500846	0.0	0.0
2857	433.0	188.0
100500847	0.0	0.0
2870	2195.0	3352.0
107105261	0.0	0.0
2867	204.0	48.0
107105265	0.0	0.0
60437	6739.0	714.0
2866	0.0	4.0
107105264	2.0	0.0
60436	1514.0	647.0
2865	1.0	0.0
107105263	0.0	0.0
2864	0.0	0.0
107105262	0.0	0.0
2863	123.0	0.0
2862	2.0	2.0
2861	193.0	177.0
347918	406.0	617.0
107105266	2.0	0.0
2869	1163.0	317.0
2868	218.0	275.0
2880	1.0	3.0
60439	0.0	0.0
107105254	0.0	0.0
2878	9008.0	973.0
2877	1484.0	5.0
107105253	11.0	5.0
2876	13337.0	8316.0
2875	97.0	279.0
2874	151.0	140.0
2873	7767.0	5515.0
2872	13984.0	8384.0
107105256	0.0	0.0
2871	4.0	9.0
347902	1492.0	882.0
107105259	0.0	0.0
2879	14668.0	11960.0
727682	0.0	0.0
727684	1.0	0.0
2892	106.0	4.0
2891	106.0	10.0
2890	17.0	6.0
727686	0.0	0.0
84419	3407.0	402.0
2889	4886.0	7027.0
100500815	0.0	0.0
2888	29.0	60.0
100500816	1.0	3.0
2887	2911.0	1932.0
100500817	0.0	0.0
2886	1225.0	894.0
100500818	0.0	3.0
2885	9441.0	4938.0
100500819	0.0	2.0
2884	11.0	3.0
2882	1250.0	68.0
100642175	9.0	1.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	1.0	0.0
100500812	6.0	4.0
100500813	0.0	0.0
100500814	1.0	3.0
727676	0.0	0.0
107105271	0.0	0.0
727677	11.0	119.0
2899	120.0	35.0
84418	2545.0	1691.0
2898	173.0	23.0
60468	262.0	282.0
84417	1725.0	116.0
2897	45.0	27.0
2896	18347.0	12127.0
60467	0.0	2.0
100500808	0.0	0.0
2895	47.0	4.0
100500809	0.0	0.0
2894	272.0	156.0
2893	21.0	12.0
100500801	0.0	1.0
100500802	19.0	15.0
100500803	0.0	0.0
23603	6945.0	2225.0
100129507	0.0	0.0
23604	702.0	143.0
23605	0.0	0.0
23606	0.0	1.0
23607	6683.0	5409.0
23608	8297.0	10477.0
23609	2384.0	1730.0
286527	36.0	2.0
286528	0.0	0.0
23600	1244.0	1704.0
23601	33.0	40.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	1.0	0.0
23614	0.0	1.0
23615	34.0	7.0
23616	1006.0	316.0
286530	469.0	137.0
23617	0.0	0.0
23619	5.0	9.0
23612	2760.0	1563.0
23613	2460.0	4487.0
286544	22.0	7.0
286550	0.0	1.0
286554	20.0	9.0
286555	0.0	1.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	10.0	14.0
100463528	1.0	2.0
441272	386.0	434.0
100379667	10.0	3.0
100288998	0.0	0.0
441263	63.0	44.0
441261	0.0	2.0
100288984	0.0	2.0
441295	25.0	26.0
441294	2.0	9.0
