id	9d6e58fa-a1b1-4e82-96fe-d3d91528722e	af6221a1-30ba-4501-914f-393a07cc6594
187	7.0	22.0
106479262	0.0	0.0
106480240	2.0	12.0
106479261	0.0	0.0
189	0.0	0.0
106479260	1.0	0.0
106480242	0.0	1.0
106480241	0.0	0.0
104797537	0.0	0.0
106480244	0.0	0.0
104797536	0.0	0.0
106480243	0.0	2.0
106480246	0.0	0.0
104797538	6.0	4.0
106480245	0.0	0.0
414245	7.0	17.0
414246	0.0	0.0
414241	0.0	4.0
7165	3782.0	5792.0
92344	337.0	635.0
100874120	1.0	1.0
7164	1431.0	4106.0
92345	426.0	1076.0
7167	9393.0	18818.0
92342	377.0	866.0
729764	0.0	1.0
7166	167.0	134.0
7169	17383.0	9641.0
100874124	1.0	0.0
106479219	0.0	0.0
7168	18904.0	15207.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	0.0	0.0
729760	0.0	3.0
100874122	0.0	0.0
106479217	0.0	3.0
106479216	0.0	0.0
100874121	0.0	0.0
190	1.0	1.0
106480204	0.0	1.0
106479215	0.0	0.0
191	9616.0	29916.0
106479214	0.0	0.0
729769	0.0	1.0
106480203	0.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	1841.0	833.0
79370	174.0	263.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	405.0	290.0
106480208	0.0	0.0
92340	8.0	15.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	0.0
7163	8091.0	22567.0
196	1737.0	2464.0
197	0.0	0.0
7162	700.0	1062.0
729767	1.0	0.0
106480209	0.0	0.0
284618	81.0	212.0
199	114.0	350.0
646929	0.0	0.0
284615	115.0	62.0
106480211	0.0	0.0
284613	836.0	1244.0
106480210	0.0	0.0
284612	103.0	84.0
106480213	0.0	0.0
284611	809.0	1404.0
106480212	0.0	0.0
100874128	0.0	1.0
343477	4.0	19.0
100874127	0.0	0.0
730747	16.0	40.0
100874126	0.0	0.0
100874129	0.0	3.0
7175	5248.0	10077.0
7178	99540.0	252945.0
7177	26.0	112.0
106479209	0.0	0.0
646942	1.0	6.0
100874113	12.0	30.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	1.0	0.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	1.0	6.0
92335	197.0	311.0
106479205	0.0	0.0
100874110	1.0	7.0
221035	2973.0	4705.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	4190.0	9461.0
221037	2609.0	6557.0
106479202	2.0	1.0
106480217	0.0	0.0
80349	2174.0	3110.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1181.0	2365.0
106479200	0.0	2.0
106480219	0.0	0.0
7171	14284.0	14942.0
106480218	0.0	1.0
79364	1107.0	2597.0
7174	1425.0	4035.0
7173	10.0	456.0
79363	160.0	378.0
729756	7.0	0.0
79366	362.0	544.0
100996541	18.0	26.0
79365	1802.0	2288.0
79368	0.0	1.0
106480220	0.0	0.0
80352	443.0	509.0
106480222	0.0	0.0
79369	14.0	33.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	0.0	1.0
100874116	0.0	0.0
100874115	0.0	0.0
100874114	5.0	3.0
80351	3522.0	6944.0
80350	130.0	225.0
100874119	0.0	1.0
646936	0.0	0.0
100874118	3.0	3.0
7187	1376.0	2499.0
7186	656.0	1224.0
7189	632.0	883.0
729786	0.0	0.0
7188	222.0	459.0
100874146	5.0	9.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	0.0	0.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	2.0	1.0
100996538	2.0	0.0
106479236	0.0	0.0
7181	427.0	1046.0
106479235	0.0	1.0
7180	46.0	33.0
100996539	29.0	83.0
106479234	0.0	0.0
106479233	0.0	2.0
7182	1883.0	3707.0
106479232	0.0	0.0
7185	230.0	541.0
106479231	1.0	0.0
7184	27467.0	89604.0
729789	8.0	20.0
106479230	0.0	1.0
221074	2.0	0.0
80380	12.0	33.0
100874147	0.0	0.0
80381	6300.0	8511.0
646960	0.0	0.0
100874131	7.0	8.0
100874130	0.0	0.0
92359	628.0	1428.0
100874135	0.0	0.0
100874134	1.0	2.0
106479229	0.0	0.0
343450	50.0	37.0
646962	111.0	63.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	6.0	3.0
106479226	0.0	0.0
7190	8.0	61.0
106479225	0.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	0.0	2.0
221060	7.0	24.0
221061	1831.0	6053.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	1.0
646956	2.0	5.0
414201	2.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	0.0	0.0
414200	4.0	8.0
100874163	0.0	0.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	46.0	48.0
729727	1.0	7.0
100874160	0.0	0.0
402220	1.0	0.0
100996511	187.0	477.0
729723	224.0	166.0
221092	3336.0	5206.0
284656	200.0	595.0
402216	0.0	0.0
102725045	0.0	1.0
284654	30.0	33.0
100874169	1.0	1.0
221091	145.0	178.0
646982	6.0	9.0
100874153	0.0	0.0
646981	0.0	1.0
100874152	0.0	0.0
100286979	0.0	4.0
100874151	0.0	0.0
100874150	9.0	0.0
115908	11.0	147.0
100874157	0.0	0.0
100874156	1.0	0.0
100874155	2.0	0.0
100874154	0.0	0.0
221079	880.0	2848.0
92370	997.0	2034.0
100286971	0.0	0.0
221078	355.0	943.0
100996501	0.0	3.0
100996500	0.0	0.0
284649	11.0	41.0
729708	46.0	72.0
100874159	0.0	0.0
644315	60.0	235.0
100874158	7.0	1.0
646993	9.0	12.0
100874186	0.0	1.0
100874185	7.0	1.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	20.0	15.0
644333	0.0	2.0
100874187	1.0	0.0
729747	5.0	29.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	81.0	171.0
644325	0.0	0.0
343413	9.0	15.0
92399	779.0	2735.0
100874175	0.0	0.0
100874174	1.0	0.0
100874173	0.0	0.0
100874172	0.0	0.0
100874179	0.0	8.0
100286954	0.0	0.0
100874178	0.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	3.0	13.0
103911	4.0	15.0
103910	10670.0	15054.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	1828.0	1763.0
79532	0.0	1.0
55568	1210.0	5988.0
55567	6.0	63.0
79534	0.0	0.0
79537	0.0	0.0
55565	210.0	342.0
651452	0.0	0.0
79538	0.0	0.0
158572	108.0	108.0
55571	1573.0	4735.0
171523	117.0	47.0
55573	3465.0	9357.0
55572	758.0	1752.0
79521	0.0	0.0
55578	1556.0	2761.0
79523	0.0	0.0
55577	1535.0	2092.0
79526	0.0	0.0
55576	12.0	32.0
79525	0.0	2.0
79528	0.0	0.0
100037417	42.0	162.0
79529	0.0	0.0
92521	946.0	2672.0
374286	2.0	6.0
122592	0.0	1.0
55582	136.0	296.0
79550	0.0	0.0
55586	3.0	4.0
55585	2331.0	5168.0
55584	0.0	0.0
55589	159.0	489.0
171559	5.0	13.0
55588	3500.0	5253.0
171558	2.0	3.0
374291	1113.0	2131.0
55593	2816.0	5339.0
205428	1143.0	1594.0
55592	232.0	877.0
55591	2233.0	4794.0
79540	0.0	0.0
55596	933.0	1591.0
79541	0.0	3.0
79544	0.0	0.0
79546	0.0	0.0
55599	275.0	625.0
171546	1932.0	3688.0
79547	0.0	0.0
92507	5.0	55.0
79549	0.0	0.0
158586	969.0	1746.0
158584	719.0	1133.0
158521	0.0	0.0
134553	2342.0	6357.0
79571	1251.0	2711.0
79570	332.0	1167.0
146540	495.0	1326.0
79573	218.0	785.0
79572	3524.0	6639.0
79575	535.0	533.0
79574	4.0	0.0
79577	2746.0	5822.0
79576	842.0	1536.0
158511	0.0	1.0
146542	368.0	572.0
79568	426.0	1015.0
79567	2341.0	2777.0
146547	40.0	89.0
92565	69.0	84.0
79591	1637.0	2617.0
79590	1887.0	3534.0
146562	64.0	136.0
79595	1308.0	3134.0
79594	1737.0	2556.0
146556	180.0	101.0
100302652	0.0	3.0
79596	349.0	307.0
79598	380.0	1000.0
92552	0.0	0.0
92558	280.0	966.0
79582	758.0	1712.0
79581	817.0	3030.0
79583	447.0	765.0
79586	4016.0	8811.0
100302640	33.0	24.0
79585	201.0	376.0
79587	1572.0	3537.0
79589	732.0	425.0
340895	19.0	17.0
102723346	3.0	1.0
100289137	33.0	123.0
100289133	6.0	2.0
340888	0.0	0.0
100289131	0.0	0.0
100170229	45.0	61.0
339894	3.0	3.0
339896	2.0	3.0
339897	0.0	0.0
100302666	1.0	6.0
100289124	1.0	0.0
102723332	4.0	4.0
100652796	0.0	1.0
339881	3.0	6.0
339883	15.0	54.0
102723320	19.0	9.0
339879	40.0	80.0
55502	93.0	218.0
100302692	74.0	165.0
55501	591.0	1518.0
100302691	1.0	0.0
55500	2619.0	6186.0
55506	1090.0	1990.0
55505	1392.0	3428.0
55504	1624.0	4979.0
55503	7019.0	5346.0
55509	7.0	23.0
55508	1010.0	1912.0
55507	24.0	34.0
9810	2795.0	4971.0
9811	892.0	1487.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	0.0
100289102	0.0	2.0
55512	865.0	2170.0
55511	0.0	0.0
55510	70.0	444.0
9804	12669.0	26412.0
55515	2.0	0.0
9801	1162.0	3549.0
9802	12494.0	17269.0
9807	2219.0	5789.0
9808	3.0	49.0
9805	4295.0	2435.0
9806	351.0	692.0
9821	2858.0	6211.0
9820	2777.0	5461.0
55520	486.0	707.0
55521	1169.0	4183.0
9814	614.0	727.0
9815	680.0	860.0
55527	117.0	170.0
9812	2364.0	7809.0
55526	2475.0	8049.0
9813	7605.0	9897.0
9818	1765.0	4274.0
9819	1108.0	1821.0
9816	364.0	1271.0
9817	3432.0	6747.0
55529	397.0	788.0
9832	23.0	12.0
9833	3.0	289.0
9830	1668.0	6447.0
9831	1403.0	2633.0
339855	51.0	18.0
55531	7.0	5.0
339845	0.0	0.0
55530	9.0	26.0
202	13596.0	28196.0
203	90.0	221.0
55534	1841.0	5532.0
204	2442.0	6568.0
171568	2179.0	4121.0
205	3135.0	7407.0
55532	5.0	9.0
9825	671.0	1276.0
55539	1.0	0.0
206	12.0	31.0
9826	2599.0	3997.0
207	6844.0	13551.0
208	4617.0	9711.0
9823	2342.0	5396.0
55536	1156.0	2372.0
9824	71.0	434.0
9829	221.0	312.0
100652759	0.0	0.0
9827	2744.0	4211.0
9828	2705.0	2152.0
171560	0.0	12.0
9840	20.0	55.0
9843	551.0	556.0
9844	175.0	297.0
9841	702.0	1872.0
9842	1192.0	942.0
100652781	0.0	3.0
339843	6.0	7.0
339834	8.0	9.0
210	5460.0	2653.0
211	2101.0	3491.0
55540	251.0	1568.0
212	3.0	2.0
213	16.0	247.0
79513	0.0	0.0
214	9572.0	18322.0
55545	1.0	0.0
79512	0.0	0.0
215	549.0	703.0
55544	983.0	1092.0
79515	0.0	0.0
216	1726.0	1156.0
79514	0.0	0.0
217	6382.0	2269.0
9836	620.0	1225.0
9837	96.0	326.0
218	147.0	51.0
219	1986.0	5222.0
9834	1.0	4.0
79518	0.0	0.0
254428	1634.0	2298.0
254427	836.0	1507.0
9839	629.0	969.0
9851	776.0	1492.0
9854	531.0	1433.0
9855	1130.0	2271.0
9852	2739.0	5223.0
9853	1026.0	980.0
352905	0.0	0.0
100652770	8.0	8.0
55553	123.0	102.0
220	4941.0	18371.0
221	315.0	272.0
55552	361.0	543.0
222	923.0	5838.0
223	6076.0	10513.0
171586	408.0	1223.0
340811	0.0	0.0
224	7420.0	9375.0
100652772	685.0	1213.0
55556	1414.0	4450.0
225	28.0	44.0
79501	0.0	0.0
339829	73.0	100.0
226	27672.0	34103.0
79504	0.0	0.0
55554	37.0	343.0
9847	1523.0	3024.0
228	2.0	9.0
229	9.0	9.0
9848	261.0	631.0
55559	46.0	84.0
79508	0.0	0.0
9846	404.0	913.0
55558	2056.0	1997.0
352909	4.0	19.0
254439	0.0	0.0
9849	1385.0	3514.0
9861	1850.0	4399.0
9862	2514.0	4885.0
7200	0.0	3.0
9860	1154.0	1933.0
9865	198.0	315.0
9866	582.0	1055.0
7201	0.0	0.0
7204	2519.0	6316.0
9863	757.0	630.0
7203	8238.0	30173.0
101927477	0.0	1.0
339942	79.0	122.0
230	1262.0	578.0
231	831.0	724.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	1.0	6.0
236	0.0	0.0
238	4.0	8.0
239	35.0	54.0
9858	1538.0	3057.0
9859	474.0	1125.0
100289092	16.0	47.0
9856	197.0	23.0
9857	2529.0	4715.0
100652846	3.0	21.0
9873	751.0	1018.0
9870	2113.0	4082.0
9871	1758.0	6615.0
9877	5090.0	9736.0
9874	3608.0	8180.0
101927487	0.0	0.0
9875	2707.0	5900.0
101927489	1.0	1.0
240	809.0	791.0
241	103.0	194.0
242	34.0	35.0
100652831	1.0	4.0
243	0.0	0.0
100289087	0.0	0.0
245	39.0	32.0
246	90.0	938.0
339926	0.0	0.0
247	3519.0	3651.0
248	0.0	0.0
249	160.0	293.0
339929	317.0	233.0
9869	1350.0	3223.0
7205	2176.0	1271.0
9867	8590.0	12454.0
9868	3608.0	8530.0
7220	272.0	183.0
9883	1416.0	3502.0
9884	23.0	32.0
7222	13.0	9.0
9881	1037.0	1871.0
9882	1086.0	3753.0
7221	2.0	2.0
7224	0.0	2.0
9887	3584.0	7058.0
7223	316.0	194.0
9885	2305.0	3096.0
7226	42.0	157.0
101927498	8.0	16.0
9886	270.0	358.0
7225	145.0	73.0
250	1.0	1.0
9880	615.0	1482.0
251	1.0	0.0
340900	0.0	0.0
100652865	8.0	18.0
257	0.0	0.0
258	0.0	0.0
259	3.0	28.0
7216	302.0	234.0
9878	3177.0	6307.0
9879	2281.0	5308.0
9894	1239.0	2666.0
9895	1535.0	2426.0
9892	316.0	1072.0
9898	4863.0	9296.0
9899	601.0	181.0
9896	790.0	1217.0
9897	1929.0	4149.0
100422407	0.0	0.0
9890	8.0	16.0
9891	878.0	1096.0
262	23925.0	62612.0
263	1.0	5.0
100652853	69.0	177.0
265	6.0	1.0
266	11.0	4.0
267	4954.0	7144.0
100652856	0.0	0.0
268	7.0	24.0
269	5.0	41.0
339906	0.0	0.0
7227	1529.0	1717.0
9889	855.0	2956.0
100652857	0.0	0.0
100422411	0.0	4.0
7248	1653.0	3005.0
7247	3120.0	5130.0
101927433	0.0	0.0
270	2.0	6.0
271	1283.0	2933.0
100289059	1.0	0.0
272	663.0	2232.0
273	39.0	40.0
274	2184.0	3904.0
275	1213.0	423.0
276	0.0	0.0
277	0.0	1.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	0.0
100289051	0.0	0.0
7253	0.0	8.0
7252	6.0	2.0
7257	1639.0	2733.0
7259	8335.0	12313.0
7258	0.0	0.0
280	90.0	116.0
281	0.0	0.0
101927449	0.0	0.0
283	1038.0	1073.0
7251	2506.0	5403.0
284	1040.0	504.0
285	75.0	322.0
286	50.0	53.0
287	555.0	312.0
288	2440.0	7624.0
102723378	0.0	0.0
7249	3332.0	6794.0
7264	1787.0	6040.0
7263	1594.0	3606.0
7266	2307.0	4288.0
7265	1665.0	3232.0
7268	93.0	175.0
7267	14230.0	23909.0
100422437	0.0	0.0
290	13669.0	4538.0
101927455	0.0	0.0
291	2206.0	3564.0
292	5315.0	22946.0
101927457	0.0	0.0
7260	653.0	1233.0
293	16839.0	95236.0
352852	0.0	1.0
101927459	0.0	0.0
7262	285.0	132.0
100289034	4.0	6.0
100652824	0.0	3.0
100422431	0.0	0.0
7275	926.0	1003.0
7274	3.0	8.0
7277	1949.0	830.0
100422445	0.0	4.0
7276	38.0	36.0
7278	0.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	594.0	1054.0
100289027	0.0	0.0
7273	382.0	974.0
7272	238.0	374.0
102723356	3.0	3.0
7286	1067.0	2222.0
376844	0.0	0.0
100529257	7.0	44.0
7288	4.0	5.0
7287	14.0	21.0
7289	687.0	1553.0
134510	798.0	2139.0
79490	0.0	0.0
7280	350.0	2729.0
79492	0.0	0.0
79491	0.0	0.0
100529251	3.0	3.0
79494	0.0	0.0
7284	6521.0	15209.0
7283	1143.0	2221.0
79498	0.0	0.0
122525	300.0	445.0
79499	0.0	0.0
100422450	2.0	1.0
100422452	0.0	0.0
7297	1672.0	4206.0
7296	2235.0	8551.0
7299	0.0	0.0
134526	0.0	1.0
7298	107.0	531.0
100422469	0.0	0.0
7291	24.0	697.0
100529261	2.0	2.0
7290	629.0	1269.0
100529262	0.0	0.0
7293	11.0	29.0
79483	0.0	0.0
7292	136.0	176.0
100529264	1.0	0.0
79482	0.0	0.0
7295	3396.0	9516.0
352887	69.0	110.0
7294	22.0	73.0
79488	0.0	0.0
388818	0.0	0.0
100292680	21.0	13.0
388815	417.0	375.0
158506	0.0	1.0
100529239	0.0	1.0
92483	1.0	1.0
352896	6.0	4.0
92482	465.0	791.0
122509	119.0	511.0
388849	7.0	18.0
134548	1267.0	64.0
101927423	11.0	34.0
101927422	0.0	4.0
100529240	1.0	4.0
134549	10941.0	3727.0
100529241	3.0	4.0
388830	0.0	0.0
408050	113.0	411.0
100422486	3.0	10.0
100529215	27.0	59.0
100529211	14.0	34.0
100422496	0.0	0.0
122553	936.0	1921.0
100133307	0.0	0.0
100133308	0.0	1.0
100133309	9.0	2.0
100133310	0.0	1.0
100133311	54.0	150.0
388886	1093.0	2192.0
100133314	0.0	2.0
134505	2.0	3.0
100133321	1.0	0.0
100529209	5.0	9.0
65003	994.0	1707.0
65005	1195.0	3040.0
65008	716.0	1801.0
171419	0.0	0.0
65009	280.0	144.0
55681	2049.0	5972.0
55680	761.0	1261.0
79650	901.0	1695.0
79652	465.0	473.0
79651	353.0	741.0
146456	9.0	31.0
55684	5952.0	7961.0
55683	2751.0	4343.0
79654	1310.0	2591.0
79656	152.0	119.0
55689	1523.0	1973.0
171416	0.0	0.0
79658	793.0	1139.0
55687	610.0	1220.0
79657	1080.0	2372.0
55686	149.0	302.0
374395	1877.0	3034.0
79659	1065.0	1827.0
374393	130.0	655.0
65010	295.0	1335.0
374378	244.0	1784.0
65012	5.0	3.0
92610	538.0	2547.0
122481	54.0	84.0
65018	1391.0	2167.0
55692	733.0	1539.0
55691	516.0	1796.0
55690	6143.0	9654.0
79641	1406.0	2655.0
55696	1813.0	3236.0
55695	627.0	2028.0
79640	873.0	1120.0
79643	756.0	1215.0
79642	982.0	1324.0
55693	117.0	146.0
79645	138.0	81.0
55699	5015.0	11357.0
79644	982.0	1924.0
55698	35.0	83.0
79647	1635.0	3288.0
55697	1712.0	3753.0
79646	3142.0	5526.0
79649	180.0	540.0
374383	41.0	244.0
79648	881.0	1331.0
92609	1378.0	3181.0
134490	0.0	0.0
134492	1109.0	2483.0
100302738	0.0	0.0
100302737	0.0	1.0
100302736	13.0	34.0
146481	0.0	0.0
79670	3585.0	12128.0
79672	1248.0	1666.0
79671	1124.0	2327.0
79674	32.0	32.0
79673	975.0	1406.0
79676	58.0	116.0
79675	393.0	665.0
79677	594.0	1822.0
79679	486.0	188.0
158471	13587.0	7339.0
349391	0.0	0.0
79661	495.0	1208.0
79660	3439.0	4735.0
79663	205.0	586.0
171424	1.0	5.0
171423	183.0	596.0
79665	2154.0	4029.0
171422	0.0	0.0
79664	2027.0	4367.0
171421	0.0	0.0
79667	216.0	313.0
79666	1178.0	1501.0
171427	20.0	33.0
79669	176.0	395.0
171425	187.0	624.0
79668	1652.0	2679.0
171420	0.0	0.0
158401	10.0	22.0
92667	492.0	1147.0
158405	652.0	1460.0
349386	0.0	0.0
79690	184.0	209.0
79692	237.0	650.0
79691	679.0	2040.0
79694	732.0	2292.0
79693	518.0	1898.0
79696	70.0	147.0
100302751	19.0	10.0
79695	954.0	1282.0
79698	9.0	7.0
205564	987.0	1151.0
79697	312.0	632.0
79699	2093.0	3507.0
92659	39.0	113.0
65055	529.0	356.0
65057	635.0	904.0
65056	3720.0	5914.0
65059	178.0	502.0
349372	0.0	0.0
100302743	0.0	7.0
79680	2959.0	4383.0
79683	1543.0	760.0
100302742	0.0	0.0
79682	84.0	544.0
100302741	0.0	0.0
79685	2581.0	4124.0
79684	253.0	511.0
100216001	0.0	0.0
79689	21408.0	55765.0
146429	11.0	43.0
65065	534.0	1303.0
92689	2881.0	3854.0
90025	103.0	489.0
158427	481.0	1172.0
408263	0.0	0.0
92682	68.0	267.0
146434	260.0	520.0
146433	117.0	105.0
146439	1054.0	1794.0
90019	28.0	6.0
65062	1383.0	1550.0
158431	228.0	396.0
65061	2.0	17.0
90011	0.0	0.0
92675	1238.0	2385.0
65078	114.0	104.0
134466	189.0	59.0
90007	2174.0	5789.0
65072	3.0	41.0
100289019	157.0	302.0
100289017	0.0	0.0
100133172	3.0	7.0
55601	927.0	2137.0
55600	28.0	3.0
55605	2058.0	4567.0
55604	670.0	1207.0
55603	700.0	893.0
55602	1174.0	1728.0
55609	176.0	392.0
55608	2205.0	5158.0
55607	923.0	3761.0
254528	0.0	3.0
349334	0.0	0.0
9910	936.0	2591.0
100133180	0.0	2.0
641924	0.0	0.0
9908	9589.0	28283.0
9909	1136.0	2759.0
55612	1130.0	3024.0
55611	3383.0	5177.0
55610	812.0	2121.0
254531	663.0	559.0
9902	2224.0	2834.0
55616	4117.0	3791.0
171482	0.0	0.0
9903	3203.0	4722.0
55615	564.0	1355.0
55614	736.0	2779.0
9900	248.0	212.0
55613	45.0	25.0
340990	0.0	0.0
9901	1254.0	863.0
9906	92.0	179.0
55619	99.0	304.0
9907	1035.0	2101.0
9904	838.0	2029.0
171484	0.0	1.0
55617	343.0	706.0
9905	3528.0	4786.0
641922	0.0	2.0
171483	6.0	5.0
9920	1992.0	3484.0
9921	6146.0	15822.0
100133190	453.0	171.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	9353.0	21834.0
55623	4698.0	10407.0
55622	790.0	2100.0
55621	792.0	2236.0
55620	2292.0	4512.0
9913	1167.0	2270.0
55627	2259.0	4314.0
340980	0.0	0.0
9914	2838.0	1860.0
55626	1702.0	3374.0
9911	63.0	66.0
55625	2746.0	3849.0
9912	563.0	1047.0
55624	4361.0	6002.0
9917	2784.0	5087.0
9918	1876.0	4159.0
9915	1523.0	3143.0
55629	3127.0	6311.0
55628	792.0	1549.0
9931	2454.0	4823.0
55630	322.0	864.0
301	3860.0	5662.0
55634	377.0	666.0
55633	727.0	1453.0
302	8069.0	6554.0
55632	803.0	1740.0
303	4.0	12.0
55631	512.0	1387.0
304	111.0	80.0
9924	1062.0	2233.0
55638	640.0	2667.0
305	2.0	1.0
306	4128.0	7091.0
9925	978.0	1727.0
340970	0.0	0.0
9922	3915.0	6531.0
55636	1142.0	2658.0
307	3098.0	5751.0
55635	62.0	302.0
308	10200.0	21895.0
9923	1808.0	3450.0
9928	2.0	149.0
309	4016.0	3659.0
9929	1820.0	3472.0
9926	2133.0	3138.0
9927	5771.0	8328.0
9942	210.0	635.0
9943	2240.0	3953.0
266553	0.0	0.0
101927396	0.0	0.0
9940	68.0	81.0
101927399	0.0	0.0
9941	182.0	445.0
339983	196.0	140.0
102723423	0.0	0.0
102723426	4.0	2.0
339977	10.0	8.0
55640	102.0	165.0
310	5488.0	9186.0
311	10351.0	13106.0
312	5.0	4.0
79612	441.0	684.0
55644	665.0	1345.0
79611	474.0	478.0
313	60.0	261.0
314	19.0	70.0
55643	4340.0	7793.0
79613	577.0	1257.0
494197	0.0	0.0
79616	75.0	89.0
316	2196.0	765.0
9935	1103.0	1060.0
317	659.0	1352.0
9936	467.0	1603.0
9933	707.0	2679.0
55647	509.0	1370.0
79618	568.0	712.0
318	992.0	1625.0
55646	316.0	900.0
9934	6.0	16.0
319	56.0	632.0
9939	3588.0	5252.0
9937	946.0	1903.0
9938	190.0	289.0
9950	3059.0	5844.0
9953	368.0	110.0
9951	104.0	303.0
339970	6.0	5.0
339976	0.0	0.0
55652	1171.0	2156.0
320	219.0	770.0
55651	1336.0	3176.0
339967	16.0	0.0
321	199.0	1377.0
55650	1077.0	1932.0
322	1841.0	1533.0
323	750.0	1879.0
55656	924.0	3297.0
55655	92.0	3014.0
324	1689.0	3902.0
79600	971.0	1556.0
494188	0.0	0.0
79603	3088.0	9545.0
325	0.0	0.0
55654	4574.0	6233.0
79602	3697.0	5299.0
55653	639.0	512.0
326	0.0	6.0
327	4049.0	9544.0
79605	191.0	156.0
9946	782.0	1320.0
55659	296.0	407.0
328	4705.0	14546.0
9947	0.0	0.0
55658	740.0	1731.0
329	1929.0	4252.0
79607	333.0	948.0
9945	272.0	329.0
55657	825.0	1715.0
79609	253.0	388.0
79608	486.0	999.0
9948	8800.0	13828.0
9949	355.0	1783.0
9960	1426.0	3751.0
9961	2498.0	4571.0
7301	369.0	644.0
651302	37.0	66.0
7300	0.0	0.0
9965	1.0	1.0
9962	3626.0	4220.0
9963	771.0	1325.0
7302	1.0	4.0
339965	29.0	29.0
330	346.0	1878.0
55663	501.0	877.0
79630	168.0	169.0
331	3104.0	6511.0
55662	2831.0	4173.0
332	16.0	688.0
79632	166.0	199.0
55661	2035.0	3884.0
333	150.0	102.0
79631	1142.0	2802.0
55660	3883.0	7996.0
334	40936.0	61918.0
55667	2800.0	6207.0
79634	941.0	2197.0
335	3.0	2.0
55666	2934.0	6843.0
79633	452.0	530.0
55665	2355.0	4307.0
336	0.0	0.0
55664	846.0	1378.0
337	0.0	0.0
79635	290.0	470.0
340947	6.0	16.0
9957	140.0	293.0
338	22.0	13.0
339	0.0	0.0
79637	846.0	871.0
9958	1255.0	2697.0
9955	81.0	36.0
55669	2261.0	2622.0
55668	1550.0	3763.0
9956	57.0	118.0
79639	336.0	707.0
641977	327.0	692.0
9971	1.0	0.0
9972	2035.0	4455.0
7310	1.0	4.0
9970	18.0	34.0
100422600	0.0	0.0
9975	4361.0	6255.0
9976	162.0	142.0
7311	15453.0	34698.0
100422602	0.0	0.0
7314	16603.0	24200.0
9973	1045.0	2057.0
100422603	19.0	31.0
100422605	0.0	1.0
100422608	0.0	0.0
55670	1862.0	4110.0
341	59.0	1331.0
342	1.0	8.0
343	24.0	2.0
79621	816.0	825.0
55672	987.0	1200.0
55671	2770.0	5469.0
344	4.0	7.0
345	0.0	0.0
79623	105.0	130.0
254552	430.0	2997.0
79622	807.0	1583.0
55677	1600.0	3674.0
346	0.0	2.0
55676	1369.0	2791.0
79625	609.0	289.0
347	797.0	3600.0
348	251.0	4895.0
79624	770.0	1694.0
7305	113.0	716.0
79627	1374.0	1715.0
9968	2783.0	5003.0
9969	3729.0	7450.0
79626	26.0	62.0
79629	892.0	1794.0
7307	15.0	58.0
9966	1248.0	2735.0
9967	9353.0	17078.0
55679	1919.0	1243.0
7306	2.0	13.0
79628	29.0	23.0
254559	47.0	120.0
9982	31.0	18.0
7321	692.0	1300.0
9980	5425.0	12195.0
7320	2130.0	4147.0
101927350	0.0	0.0
7323	8014.0	14915.0
9986	529.0	1128.0
7322	2542.0	5112.0
9987	8374.0	13134.0
101927352	1.0	0.0
9984	641.0	1856.0
7325	809.0	2046.0
9985	297.0	201.0
7324	2692.0	5036.0
350	0.0	1.0
351	34995.0	62511.0
353	2893.0	9968.0
100133210	0.0	0.0
354	380630.0	904864.0
355	348.0	648.0
100133212	0.0	0.0
