id	d84aecda-2187-40e3-b2b5-2bb18e735ef2	20c34cc9-31cd-44f9-9288-a059ffafebb8
101930747	0.0	0.0
55829	3426.0	2003.0
55827	9851.0	3390.0
101930744	0.0	0.0
100420143	1.0	0.0
101929760	17.0	4.0
101927102	8.0	2.0
101927101	3.0	1.0
101929768	7.0	1.0
101929765	0.0	1.0
100133040	0.0	0.0
100419158	1.0	2.0
101929769	8.0	10.0
100133044	2.0	0.0
55832	9810.0	3453.0
254398	0.0	0.0
55831	2990.0	1228.0
55830	3653.0	1621.0
55835	386.0	77.0
100652939	9240.0	426.0
100420149	0.0	0.0
55833	3192.0	626.0
55839	948.0	327.0
55837	2793.0	1438.0
90167	22.0	1.0
677679	0.0	0.0
90161	631.0	441.0
134637	272.0	98.0
388701	10.0	2.0
100420159	17.0	2.0
100420158	0.0	0.0
388707	22.0	16.0
100420155	2.0	0.0
677681	0.0	0.0
100419178	0.0	0.0
43847	137.0	47.0
101929701	0.0	0.0
43849	1994.0	1254.0
28227	519.0	116.0
122631	0.0	0.0
90187	894.0	98.0
100419187	0.0	0.0
100419185	1.0	2.0
101929716	0.0	0.0
122622	781.0	208.0
388722	200.0	123.0
100420178	0.0	0.0
132001	306.0	125.0
388714	18.0	7.0
122618	273.0	29.0
388719	0.0	0.0
122616	1065.0	306.0
100420190	3.0	0.0
100037280	8.0	7.0
388743	151.0	22.0
768097	3.0	2.0
768096	20.0	9.0
90199	0.0	0.0
90193	27.0	24.0
90196	3064.0	926.0
100505591	0.0	1.0
100505592	18.0	25.0
388730	152.0	46.0
768086	4.0	4.0
119032	2522.0	1168.0
122665	0.0	0.0
388762	0.0	0.0
122664	8.0	1.0
388761	0.0	0.0
104413892	0.0	0.0
104413890	0.0	0.0
104413891	6.0	2.0
388753	1155.0	653.0
122651	0.0	0.0
119016	78.0	42.0
388759	48.0	11.0
90321	1755.0	550.0
90324	3672.0	663.0
100270916	0.0	0.0
100270917	0.0	2.0
100270918	0.0	0.0
100270919	0.0	0.0
100270912	2.0	1.0
124790	186.0	46.0
100270913	0.0	0.0
100270914	0.0	1.0
100270915	0.0	0.0
388428	0.0	0.0
100270920	5.0	7.0
641638	2067.0	758.0
401967	0.0	0.0
100270921	2.0	0.0
100270922	0.0	0.0
148753	22.0	5.0
148756	0.0	0.0
92979	1113.0	321.0
90316	0.0	0.0
340485	293.0	113.0
134121	368.0	143.0
90317	1563.0	542.0
653619	0.0	0.0
161725	131.0	18.0
340481	1757.0	807.0
100270909	0.0	0.0
92973	164.0	18.0
90313	2599.0	527.0
100270905	6.0	7.0
124783	36.0	8.0
100270906	0.0	0.0
401960	0.0	0.0
100270907	0.0	1.0
100270908	0.0	0.0
146110	39.0	12.0
100270903	0.0	1.0
641649	224.0	42.0
124773	2.0	1.0
641648	0.0	0.0
388419	0.0	0.0
401959	0.0	0.0
158104	31.0	21.0
90342	32.0	7.0
161753	11.0	0.0
339483	148.0	83.0
653643	0.0	0.0
339487	958.0	593.0
339488	27.0	0.0
653645	0.0	0.0
28396	13.0	9.0
28394	28.0	20.0
401944	206.0	26.0
28395	24.0	11.0
653650	4.0	0.0
90338	1381.0	412.0
92999	2026.0	254.0
641654	0.0	0.0
28392	16.0	17.0
28393	3.0	0.0
28391	5.0	8.0
653639	10.0	1.0
90332	184.0	47.0
134145	952.0	529.0
161742	2149.0	533.0
90333	1381.0	624.0
340460	1.0	1.0
134147	1348.0	385.0
339476	0.0	0.0
653635	49.0	12.0
339479	312.0	26.0
401934	81.0	25.0
124751	38.0	9.0
148789	627.0	190.0
653641	0.0	0.0
90326	1231.0	507.0
90362	868.0	178.0
100505761	1045.0	495.0
100505767	15.0	2.0
388474	90.0	58.0
148713	6.0	1.0
28374	0.0	0.0
28373	0.0	0.0
28378	14.0	5.0
388468	0.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	3.0	0.0
340441	0.0	0.0
100505768	0.0	0.0
28370	0.0	0.0
28371	1.0	0.0
90352	1.0	0.0
90353	144.0	50.0
100505755	2.0	0.0
90355	1082.0	650.0
100505753	1.0	0.0
339451	284.0	86.0
339453	109.0	11.0
653656	0.0	0.0
339456	149.0	43.0
653657	0.0	0.0
653658	202.0	57.0
28385	1.0	0.0
28383	0.0	0.0
600	13.0	3.0
28387	6.0	1.0
28388	68.0	17.0
601	0.0	0.0
602	3621.0	674.0
604	2277.0	468.0
605	1804.0	369.0
100505758	9.0	2.0
28381	0.0	0.0
606	138.0	61.0
607	4837.0	737.0
28382	0.0	0.0
608	3.0	3.0
28380	0.0	0.0
100505785	0.0	0.0
219623	351.0	177.0
100505783	702.0	319.0
219621	191.0	139.0
401994	6.0	0.0
401993	0.0	0.0
339442	0.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	22.0	6.0
148741	627.0	97.0
28359	0.0	0.0
90381	109.0	19.0
339448	1437.0	715.0
28352	0.0	0.0
28353	0.0	0.0
653691	4.0	2.0
148738	0.0	1.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	63.0	6.0
28357	0.0	0.0
611	190.0	41.0
28354	0.0	0.0
28355	0.0	0.0
613	5581.0	1112.0
616	0.0	0.0
617	1561.0	636.0
618	83.0	30.0
90378	2738.0	447.0
376497	3865.0	469.0
90379	1500.0	263.0
100505776	0.0	0.0
401983	0.0	0.0
401982	1.0	0.0
401981	1.0	2.0
653677	19.0	5.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	3869.0	1433.0
28365	0.0	0.0
623	36.0	8.0
340419	383.0	107.0
401973	0.0	0.0
28366	0.0	0.0
624	219.0	78.0
627	165.0	24.0
134111	616.0	144.0
629	409.0	287.0
28360	0.0	0.0
101927074	0.0	0.0
101927075	3.0	0.0
146183	7.0	2.0
339416	17.0	5.0
79931	6.0	1.0
55964	535.0	227.0
631	169.0	71.0
79930	184.0	31.0
632	45.0	1.0
79933	9.0	12.0
633	25558.0	3969.0
634	3518.0	1132.0
79932	16014.0	3455.0
55968	6163.0	1679.0
79935	87.0	37.0
635	8.0	2.0
79934	2110.0	514.0
636	2721.0	686.0
55967	2517.0	1416.0
637	2176.0	1262.0
79937	111.0	43.0
100505724	1.0	0.0
55966	264.0	37.0
158172	3.0	1.0
638	2562.0	1490.0
639	280.0	104.0
79939	9110.0	2499.0
101927081	0.0	0.0
55969	1123.0	469.0
101927084	7.0	2.0
158158	5223.0	2300.0
219654	4132.0	716.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	1.0	0.0
100422907	0.0	0.0
146198	2009.0	557.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	5069.0	1868.0
55970	7847.0	2616.0
640	45.0	10.0
100270998	3.0	2.0
641	172.0	35.0
642	1951.0	465.0
55975	3063.0	1480.0
100270992	1.0	1.0
158160	78.0	32.0
643	7.0	1.0
55974	4075.0	2710.0
122199	38.0	10.0
55973	3879.0	2191.0
644	2319.0	897.0
100270994	0.0	0.0
79922	577.0	138.0
55972	1680.0	705.0
645	3913.0	1564.0
79921	11757.0	4145.0
388499	4.0	2.0
79924	1212.0	407.0
646	30.0	3.0
79923	0.0	0.0
648	3143.0	1710.0
79925	556.0	208.0
649	1358.0	253.0
79927	68.0	22.0
79929	243.0	96.0
100505718	0.0	2.0
100505741	26.0	20.0
7620	366.0	135.0
100422911	0.0	0.0
7621	491.0	96.0
100422913	3.0	2.0
100422914	0.0	0.0
102725509	62.0	37.0
339400	31.0	3.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	1.0	0.0
100422918	0.0	0.0
339403	5.0	0.0
100422919	0.0	0.0
650	2230.0	716.0
100270986	0.0	0.0
651	78.0	23.0
652	1073.0	249.0
79953	391.0	37.0
653	309.0	337.0
100270981	0.0	0.0
654	243.0	50.0
100270982	0.0	0.0
655	1754.0	368.0
79955	25.0	4.0
100270983	0.0	0.0
79954	2617.0	819.0
656	406.0	90.0
100270984	0.0	0.0
657	2719.0	858.0
79957	222.0	93.0
79956	3799.0	746.0
658	4116.0	3094.0
79959	603.0	237.0
659	9128.0	3183.0
100505746	11.0	6.0
92912	5263.0	2641.0
79958	1223.0	348.0
100270980	0.0	0.0
7617	77.0	39.0
100422920	0.0	0.0
7633	363.0	88.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	1.0	0.0
219670	9.0	4.0
100422926	1.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	175.0	110.0
100270974	4.0	1.0
661	1226.0	374.0
100270975	0.0	1.0
662	812.0	546.0
79940	34.0	17.0
100270976	1.0	0.0
663	3555.0	1082.0
100270977	0.0	0.0
55997	20.0	2.0
664	7026.0	2710.0
665	7881.0	3336.0
53335	677.0	63.0
79944	811.0	342.0
666	4806.0	895.0
100270972	1.0	4.0
667	10044.0	1128.0
79943	460.0	62.0
79946	36.0	9.0
668	74.0	27.0
53339	5518.0	2194.0
669	1384.0	614.0
100505738	615.0	390.0
79948	2.0	0.0
53336	0.0	0.0
7626	972.0	269.0
55999	0.0	0.0
79947	2143.0	716.0
55998	0.0	0.0
7625	1419.0	338.0
92906	2937.0	1545.0
7628	0.0	0.0
79949	984.0	241.0
7627	1113.0	503.0
100505739	0.0	1.0
7629	2710.0	895.0
161779	127.0	59.0
101929693	209.0	68.0
104533120	6.0	3.0
100422930	0.0	0.0
101927034	1.0	1.0
100422931	0.0	0.0
7644	2127.0	736.0
106903081	44.0	8.0
7643	92.0	11.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	1.0	0.0
219681	29.0	17.0
100422938	0.0	0.0
100422939	0.0	0.0
670	1178.0	472.0
671	10.0	11.0
79971	11168.0	3789.0
100270963	2.0	6.0
672	551.0	147.0
79970	380.0	141.0
53342	188.0	54.0
100270964	29.0	59.0
673	2494.0	707.0
79973	208.0	41.0
53340	576.0	215.0
675	166.0	46.0
53345	25.0	0.0
79974	2446.0	833.0
53346	62.0	18.0
676	1.0	0.0
79977	7500.0	2142.0
53343	3834.0	2140.0
677	41496.0	5464.0
100270961	0.0	0.0
678	13500.0	2728.0
53344	835.0	238.0
100270962	0.0	0.0
53349	2088.0	352.0
79979	1500.0	497.0
92935	324.0	143.0
158131	2.0	0.0
7634	7.0	5.0
53347	26.0	16.0
7637	2517.0	771.0
7639	446.0	177.0
7638	29.0	7.0
158135	271.0	50.0
100422940	0.0	0.0
219699	2791.0	260.0
100422942	0.0	0.0
7652	1.0	2.0
100422943	5.0	1.0
100422944	0.0	0.0
100422945	1.0	0.0
101927049	0.0	0.0
100422947	0.0	0.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	1.0	0.0
79960	2824.0	958.0
682	44927.0	12861.0
401914	0.0	0.0
683	153.0	49.0
53353	79.0	6.0
100270953	0.0	1.0
684	1910.0	597.0
79962	1358.0	412.0
79961	1674.0	738.0
685	621.0	327.0
401911	6.0	8.0
686	2480.0	1070.0
687	5863.0	1986.0
79963	176.0	51.0
688	5464.0	679.0
79966	5876.0	1762.0
53354	323.0	76.0
100270950	1.0	2.0
689	43991.0	16544.0
100270951	0.0	0.0
79968	259.0	42.0
92922	1104.0	133.0
53358	81.0	12.0
79969	916.0	259.0
92960	550.0	189.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	2624.0	1487.0
7661	3.0	1.0
100422952	0.0	0.0
5001	2555.0	1467.0
100422953	0.0	0.0
5002	1323.0	252.0
100422954	0.0	0.0
5003	49.0	11.0
100422955	0.0	0.0
5004	4.0	13.0
100270938	0.0	0.0
100422957	1.0	1.0
100422959	0.0	0.0
146167	1.0	0.0
690	1.0	0.0
79991	823.0	348.0
653604	1.0	0.0
79990	2326.0	362.0
100270937	0.0	0.0
79993	2100.0	1018.0
401903	0.0	0.0
694	9272.0	2818.0
641616	5.0	14.0
79992	1.0	0.0
695	116.0	37.0
100270943	0.0	0.0
696	6.0	0.0
699	238.0	150.0
79998	64.0	7.0
100505704	2.0	0.0
134187	1.0	0.0
100505702	24.0	17.0
641613	1.0	0.0
401904	76.0	29.0
641614	0.0	0.0
100422960	0.0	0.0
5010	962.0	295.0
7673	123.0	70.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1624.0	621.0
101927067	44.0	18.0
100422964	0.0	0.0
5013	190.0	46.0
100422965	10.0	10.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	3.0	0.0
53371	2284.0	1090.0
146177	5.0	3.0
100270924	0.0	0.0
79980	879.0	421.0
100270925	1.0	0.0
100270926	10.0	3.0
79982	2761.0	1721.0
79981	5.0	8.0
79983	450.0	83.0
53373	2279.0	357.0
80975	5.0	0.0
79986	1093.0	468.0
100420308	0.0	0.0
100420307	8.0	3.0
79987	508.0	66.0
5005	15.0	12.0
79989	623.0	285.0
5007	8517.0	2425.0
100420303	0.0	0.0
5008	25.0	11.0
5009	0.0	0.0
100420300	50.0	28.0
92949	585.0	59.0
7682	0.0	0.0
100422850	0.0	0.0
5020	1.0	0.0
7681	0.0	1.0
100422851	0.0	0.0
5021	116.0	15.0
100422852	0.0	0.0
7683	1.0	0.0
100422853	0.0	0.0
5023	543.0	60.0
100422854	0.0	0.0
5024	0.0	3.0
100422855	0.0	0.0
5025	3880.0	1136.0
101929651	2.0	1.0
100422856	0.0	0.0
5026	84.0	40.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	0.0
101929655	69.0	54.0
5016	674.0	216.0
5017	531.0	192.0
7678	228.0	82.0
5018	8215.0	2701.0
5019	4181.0	1982.0
5030	5.0	0.0
7693	2064.0	584.0
100422861	0.0	0.0
7692	701.0	230.0
5031	45.0	13.0
100422862	0.0	0.0
7695	754.0	314.0
5032	314.0	48.0
100422863	0.0	0.0
5033	3400.0	1918.0
7694	669.0	212.0
100422864	0.0	0.0
5034	145129.0	46289.0
7697	874.0	410.0
101929664	2.0	0.0
7696	159.0	33.0
101929665	6.0	0.0
100422866	0.0	0.0
5036	10296.0	3014.0
7699	1253.0	632.0
101927003	3.0	0.0
100422867	0.0	0.0
5037	42445.0	13742.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	5.0	4.0
7691	402.0	111.0
7690	2139.0	751.0
254013	373.0	135.0
100420207	3.0	0.0
5027	254.0	51.0
100420206	0.0	2.0
5028	1292.0	665.0
5029	83.0	10.0
100420203	1.0	0.0
100420200	0.0	1.0
100422860	4.0	0.0
5042	95.0	48.0
100422873	0.0	0.0
100422874	0.0	0.0
5045	13319.0	2506.0
100422876	0.0	0.0
5046	1086.0	283.0
5047	4.0	1.0
100292290	0.0	1.0
100422878	0.0	0.0
5048	7568.0	2140.0
100422879	0.0	0.0
101927015	0.0	0.0
101927017	0.0	0.0
105377880	0.0	0.0
256646	0.0	1.0
256643	1538.0	441.0
55902	2895.0	618.0
55901	133.0	73.0
55900	1581.0	981.0
55906	575.0	149.0
100420213	0.0	0.0
55905	4748.0	1891.0
55904	5082.0	1089.0
5052	12105.0	4239.0
100422883	0.0	0.0
55909	406.0	102.0
5053	11.0	0.0
100422884	0.0	0.0
5054	1008.0	495.0
55908	3.0	0.0
55907	3295.0	1315.0
5055	5.0	1.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	3506.0	973.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	0.0
5050	2162.0	571.0
5051	2038.0	894.0
5049	6065.0	1738.0
55911	210.0	24.0
55917	2917.0	881.0
100420224	0.0	0.0
55916	1365.0	751.0
100420223	0.0	0.0
101929690	1.0	0.0
100422880	0.0	0.0
55915	2753.0	595.0
100422881	0.0	0.0
55914	5854.0	2688.0
5063	330.0	33.0
100422894	0.0	0.0
5064	2949.0	399.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	14014.0	3238.0
5067	483.0	158.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	174.0	13.0
100419246	0.0	0.0
254050	94.0	34.0
5062	5939.0	1453.0
55920	13281.0	2765.0
254048	1830.0	407.0
55924	579.0	149.0
55922	792.0	395.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	7001.0	3037.0
5075	44.0	28.0
5076	8.0	1.0
5077	0.0	0.0
55929	2198.0	723.0
5078	0.0	0.0
101929620	0.0	0.0
5079	124.0	15.0
101929624	0.0	0.0
254065	944.0	228.0
101929623	12.0	9.0
5071	446.0	122.0
5073	4903.0	1106.0
55930	6771.0	1838.0
55937	121.0	44.0
100420253	9.0	5.0
5087	13339.0	1628.0
5088	3.0	2.0
5089	2474.0	520.0
5080	273.0	90.0
5081	3.0	0.0
101929639	66.0	42.0
5082	2514.0	986.0
256691	509.0	124.0
5083	459.0	103.0
101929637	0.0	1.0
102725541	1.0	1.0
79913	612.0	213.0
79912	1018.0	625.0
79915	80.0	30.0
100420259	2.0	1.0
100420258	7.0	0.0
100420257	1.0	0.0
79917	531.0	224.0
79919	293.0	34.0
79918	1094.0	408.0
5096	7779.0	5497.0
5097	4507.0	1148.0
5098	1684.0	187.0
5099	2143.0	355.0
100420260	0.0	0.0
254042	582.0	191.0
5090	4336.0	1416.0
5091	2641.0	610.0
5092	8864.0	3450.0
5093	13881.0	3237.0
5094	26208.0	9221.0
5095	3223.0	1404.0
100270899	0.0	1.0
100270895	0.0	0.0
79902	1605.0	541.0
55957	165.0	70.0
79901	10342.0	3641.0
100270891	0.0	0.0
55954	1065.0	416.0
79903	3250.0	801.0
100420269	0.0	0.0
79906	525.0	131.0
79905	232.0	55.0
79908	3.0	2.0
55959	4089.0	747.0
55958	4520.0	1757.0
112724	1155.0	241.0
100420275	0.0	0.0
90288	317.0	124.0
28338	0.0	0.0
28339	1.0	0.0
254099	15.0	0.0
28337	0.0	0.0
106736475	0.0	0.0
653590	4.0	1.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	6.0	0.0
28348	0.0	0.0
90271	1367.0	279.0
90273	14.0	10.0
112714	9.0	10.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	1823.0	289.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	4.0	0.0
28316	6.0	2.0
28317	1.0	0.0
28314	0.0	0.0
28315	0.0	0.0
28318	0.0	0.0
112703	292.0	63.0
28312	0.0	0.0
28313	0.0	0.0
101929602	1.0	1.0
653598	0.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	721.0	124.0
28329	0.0	0.0
28320	0.0	0.0
401898	0.0	0.0
112770	4996.0	2614.0
105377820	0.0	0.0
112755	61.0	6.0
112752	1132.0	777.0
28305	0.0	0.0
28306	1.0	0.0
28304	0.0	0.0
28309	0.0	0.0
28307	1.0	0.0
28301	0.0	0.0
28300	0.0	0.0
124739	933.0	207.0
112744	1.0	0.0
388403	2561.0	1153.0
388401	3.0	3.0
388407	56.0	16.0
376412	2.0	3.0
653509	22.0	37.0
90441	2045.0	954.0
388551	2.0	0.0
388552	1257.0	313.0
122011	3.0	2.0
148641	84.0	34.0
102216342	0.0	0.0
388550	8.0	1.0
102216341	0.0	0.0
653505	1.0	2.0
641518	27.0	11.0
641517	0.0	0.0
641515	5.0	0.0
388536	405.0	121.0
388533	2.0	1.0
388531	18.0	6.0
148645	4.0	0.0
388532	5.0	4.0
340595	4.0	0.0
340596	9.0	1.0
90427	1768.0	333.0
340598	4.0	1.0
161635	12.0	2.0
340591	421.0	84.0
388574	1.0	2.0
388569	255.0	50.0
388566	685.0	196.0
388567	297.0	131.0
388564	258.0	78.0
124641	0.0	0.0
90459	674.0	217.0
653519	219.0	107.0
388561	6865.0	4105.0
388559	118.0	16.0
124637	132.0	39.0
388558	528.0	169.0
388555	0.0	0.0
388553	1.0	0.0
701	210.0	49.0
340571	0.0	0.0
705	1573.0	516.0
706	13487.0	2696.0
340578	202.0	6.0
708	5977.0	3517.0
100505881	962.0	241.0
90485	293.0	44.0
90488	7324.0	5167.0
220717	743.0	350.0
100529855	8.0	1.0
388595	3.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	326.0	68.0
90480	3027.0	1495.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	5.0	1.0
653550	0.0	0.0
28499	0.0	0.0
388588	265.0	103.0
710	25736.0	3702.0
28497	0.0	0.0
28498	0.0	0.0
653553	159.0	45.0
711	0.0	0.0
712	1489.0	510.0
340562	0.0	0.0
713	1461.0	423.0
714	1263.0	433.0
641556	0.0	0.0
715	24073.0	5339.0
716	20044.0	5877.0
28491	0.0	0.0
717	906.0	195.0
28492	0.0	0.0
718	11999.0	2795.0
719	154.0	51.0
28490	0.0	0.0
100505876	4809.0	2818.0
219731	47.0	3.0
100505877	1.0	0.0
100505875	125.0	43.0
122042	0.0	0.0
388585	3.0	0.0
388581	13.0	3.0
122038	0.0	0.0
388579	3.0	2.0
720	1421.0	159.0
721	959.0	137.0
722	4.0	5.0
724	0.0	0.0
725	0.0	0.0
726	5680.0	921.0
100505879	0.0	0.0
727	449.0	115.0
728	138.0	51.0
729	12.0	4.0
340554	314.0	46.0
219743	2558.0	609.0
339562	0.0	0.0
653566	109.0	40.0
653567	8.0	0.0
28479	0.0	0.0
339559	119.0	52.0
28473	0.0	1.0
28474	20.0	10.0
28471	0.0	0.0
340547	27.0	15.0
730	6366.0	3189.0
28477	0.0	0.0
731	0.0	0.0
28478	0.0	0.0
732	0.0	1.0
28475	0.0	0.0
124685	3.0	2.0
733	11.0	6.0
28476	0.0	0.0
734	1687.0	543.0
735	0.0	0.0
738	12080.0	2012.0
340544	19.0	2.0
219738	741.0	335.0
28470	0.0	0.0
340542	368.0	192.0
219736	263.0	74.0
340543	44.0	10.0
136647	2016.0	793.0
100505894	259.0	121.0
100505892	0.0	0.0
100505893	0.0	0.0
219752	0.0	1.0
7710	227.0	53.0
653557	5.0	0.0
100505890	0.0	0.0
7709	2012.0	459.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	5695.0	2660.0
28483	0.0	0.0
741	989.0	249.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	1237.0	153.0
28487	0.0	0.0
7701	1670.0	248.0
745	101.0	13.0
7700	559.0	213.0
746	5337.0	3191.0
747	438.0	57.0
7703	2414.0	479.0
7702	1072.0	452.0
340533	450.0	152.0
7705	7361.0	2032.0
28480	0.0	0.0
7704	894.0	253.0
219749	1201.0	419.0
28481	0.0	1.0
7707	6008.0	2900.0
7706	2327.0	703.0
339541	54.0	9.0
100270879	0.0	0.0
171017	1390.0	299.0
768215	0.0	0.0
340526	964.0	111.0
340527	92.0	7.0
100270887	2.0	2.0
146059	984.0	155.0
768217	0.0	0.0
750	0.0	0.0
768216	0.0	0.0
768211	113.0	29.0
752	589.0	122.0
753	5323.0	1382.0
171019	33.0	39.0
754	28209.0	8086.0
768213	0.0	0.0
755	2423.0	537.0
340529	339.0	85.0
768212	0.0	0.0
100270885	0.0	0.0
7712	16.0	1.0
757	4555.0	2299.0
7711	151.0	52.0
758	60.0	10.0
100270880	0.0	0.0
100505845	0.0	0.0
759	1.0	0.0
7716	3570.0	1173.0
134082	0.0	0.0
134083	0.0	0.0
158055	17.0	2.0
7718	94.0	79.0
158056	272.0	47.0
158038	25.0	7.0
7730	1.0	1.0
100505832	2.0	1.0
7732	237.0	70.0
219771	5533.0	2076.0
219770	5.0	0.0
100270868	0.0	0.0
100270869	0.0	3.0
339535	43.0	8.0
340515	0.0	1.0
100270875	0.0	0.0
760	53.0	43.0
256714	59.0	13.0
100270876	0.0	0.0
761	65.0	363.0
768206	23.0	7.0
762	166.0	62.0
763	4.0	1.0
100270871	0.0	0.0
256710	11.0	5.0
100270872	2.0	1.0
764	0.0	0.0
765	1.0	0.0
100270873	14.0	12.0
766	4.0	27.0
100270874	0.0	0.0
767	208.0	111.0
768	40.0	4.0
732275	3.0	0.0
100270870	0.0	1.0
100505835	0.0	1.0
7727	955.0	325.0
158046	70.0	16.0
7726	5970.0	2019.0
7728	496.0	164.0
100505839	6.0	0.0
7741	855.0	318.0
100505865	512.0	409.0
7743	2180.0	662.0
339521	0.0	0.0
100270857	0.0	0.0
339524	55.0	11.0
770	581.0	152.0
100270864	0.0	1.0
771	470.0	97.0
205147	6.0	0.0
773	75.0	9.0
100270867	0.0	0.0
774	74.0	15.0
340508	1.0	1.0
775	1888.0	237.0
776	1823.0	925.0
777	3.0	0.0
778	2.0	4.0
100505869	19.0	9.0
779	0.0	6.0
7733	847.0	278.0
7738	695.0	243.0
7737	846.0	369.0
340501	0.0	0.0
7739	7535.0	593.0
158078	7793.0	2422.0
7750	7327.0	3103.0
7752	536.0	198.0
100505854	423.0	258.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	505.0	134.0
7753	640.0	225.0
219793	5.0	0.0
219790	433.0	96.0
122060	1117.0	466.0
100270846	2.0	0.0
339512	3.0	0.0
100270847	0.0	0.0
100270848	1.0	0.0
780	24960.0	4847.0
781	2004.0	1257.0
100270853	10.0	4.0
782	239.0	54.0
339505	3.0	1.0
783	713.0	110.0
103689912	92.0	25.0
784	1382.0	313.0
103689911	3.0	0.0
785	252.0	143.0
786	8.0	10.0
100270850	14.0	8.0
100270851	4.0	0.0
788	1192.0	732.0
100270852	1.0	1.0
7745	2551.0	338.0
789	0.0	0.0
103689918	0.0	0.0
103689917	0.0	1.0
732253	0.0	0.0
158062	17.0	18.0
7746	605.0	226.0
171024	45647.0	6111.0
7748	1448.0	632.0
171023	2948.0	557.0
103689913	0.0	0.0
171022	27.0	15.0
158067	276.0	53.0
103689915	0.0	0.0
7761	241.0	78.0
7760	2313.0	380.0
7763	13770.0	4747.0
5100	204.0	21.0
7762	112.0	27.0
5101	328.0	70.0
7764	10619.0	3553.0
100270839	11.0	8.0
339500	989.0	450.0
100270835	0.0	0.0
339501	2.0	0.0
100270836	0.0	0.0
790	3493.0	594.0
100270837	0.0	0.0
100270838	0.0	0.0
793	4.0	1.0
794	33.0	1.0
100270844	0.0	0.0
795	0.0	0.0
796	721.0	48.0
797	19.0	10.0
100270840	23.0	14.0
798	0.0	0.0
799	49.0	11.0
100270841	14.0	17.0
7756	9624.0	3537.0
7755	1098.0	207.0
7757	23.0	7.0
101929580	8.0	4.0
158011	0.0	0.0
100505806	747.0	45.0
7770	1052.0	333.0
101929581	0.0	0.0
7772	875.0	265.0
7771	426.0	123.0
5110	5509.0	2217.0
101929582	0.0	0.0
5111	3533.0	1650.0
7773	324.0	128.0
7776	929.0	176.0
7775	513.0	217.0
101929589	0.0	0.0
100419416	1.0	0.0
100270832	23.0	19.0
100270833	21.0	13.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	171.0	81.0
7767	460.0	190.0
5105	8.0	2.0
7766	123.0	41.0
5106	2080.0	703.0
7769	871.0	545.0
100420401	3.0	2.0
7768	318.0	97.0
5108	6396.0	1698.0
101929590	0.0	0.0
101929591	2.0	1.0
7781	170.0	13.0
7780	98.0	18.0
7783	5.0	0.0
7782	4049.0	2066.0
5121	5290.0	1475.0
5122	195.0	7.0
7784	687.0	172.0
5125	285.0	50.0
7786	425.0	87.0
90423	585.0	209.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	1.0	0.0
100270823	2.0	2.0
100420415	105.0	34.0
5116	1852.0	316.0
