id	1c3e2b57-9927-4821-9842-4c62ed8c2907	24f1d3d7-1093-494e-9c5d-1766f421d658
79632	150.0	190.0
55661	1608.0	3624.0
333	84.0	116.0
79631	684.0	2019.0
55660	3226.0	6148.0
334	21252.0	138381.0
55667	2659.0	5074.0
79634	747.0	1777.0
335	40.0	4.0
55666	3046.0	6656.0
79633	770.0	603.0
55665	1936.0	4305.0
336	2.0	0.0
55664	1202.0	1822.0
337	0.0	0.0
79635	304.0	476.0
340947	3.0	9.0
9957	387.0	1570.0
338	109.0	16.0
339	1.0	0.0
79637	653.0	1282.0
9958	1431.0	2535.0
9955	233.0	92.0
55669	1511.0	4424.0
55668	2183.0	2877.0
9956	12.0	379.0
79639	210.0	921.0
641977	314.0	649.0
9971	0.0	1.0
9972	2743.0	3594.0
7310	6.0	7.0
9970	45.0	13.0
100422600	0.0	0.0
9975	2646.0	2490.0
9976	110.0	105.0
7311	13797.0	31301.0
100422602	0.0	0.0
7314	17407.0	44980.0
9973	1336.0	2749.0
100422603	9.0	45.0
100422605	0.0	0.0
100422608	0.0	0.0
55670	1802.0	4077.0
341	46.0	2632.0
342	1.0	4.0
343	8.0	0.0
79621	803.0	1067.0
55672	568.0	1911.0
55671	3260.0	4760.0
344	2.0	21.0
345	2.0	0.0
79623	21.0	127.0
254552	589.0	4542.0
79622	732.0	2731.0
55677	1734.0	3596.0
346	0.0	0.0
55676	1363.0	2591.0
79625	242.0	582.0
347	2199.0	1755.0
348	491.0	11827.0
79624	697.0	1173.0
7305	220.0	1124.0
79627	2031.0	2212.0
9968	3205.0	5327.0
9969	3207.0	5824.0
79626	29.0	90.0
79629	686.0	1923.0
7307	26.0	42.0
9966	307.0	1497.0
9967	5551.0	16554.0
55679	6487.0	3526.0
7306	2.0	21.0
79628	54.0	121.0
254559	125.0	58.0
9982	0.0	17.0
7321	470.0	1660.0
9980	1969.0	14313.0
7320	1875.0	3418.0
101927350	0.0	0.0
7323	8277.0	15533.0
9986	740.0	1098.0
7322	3095.0	4740.0
9987	5929.0	11795.0
101927352	4.0	1.0
9984	768.0	1497.0
7325	677.0	2794.0
9985	1457.0	387.0
7324	2027.0	5443.0
350	4.0	0.0
351	63407.0	100525.0
353	2713.0	13778.0
100133210	0.0	0.0
354	1225.0	1798457.0
355	633.0	412.0
100133212	0.0	0.0
356	1.0	7.0
357	639.0	4763.0
358	3648.0	2626.0
359	45144.0	1.0
7316	26843.0	35944.0
7315	3.0	10.0
7318	1824.0	1897.0
9978	1453.0	2931.0
7317	11672.0	36357.0
7319	1873.0	2999.0
9993	5823.0	15886.0
101927360	3.0	0.0
9994	841.0	1289.0
9991	3373.0	4825.0
7332	2746.0	7829.0
9992	19.0	5.0
9997	334.0	1087.0
7334	2758.0	9317.0
101927364	0.0	1.0
7333	8.0	4.0
7336	1757.0	3130.0
9995	1.0	0.0
100422505	0.0	0.0
7335	241.0	650.0
494150	3.0	5.0
9990	1050.0	1715.0
360	501.0	6336.0
361	29.0	54.0
362	91.0	13.0
363	13.0	10.0
100133220	1.0	2.0
364	52.0	11.0
366	51.0	69.0
367	12876.0	17544.0
368	122.0	1215.0
369	3056.0	7048.0
494143	101.0	115.0
7327	3321.0	6303.0
7326	1701.0	5567.0
7329	3178.0	5762.0
9988	1512.0	2599.0
9989	1769.0	3936.0
7328	7374.0	11080.0
7341	2788.0	5944.0
7343	6807.0	12665.0
7342	3921.0	5022.0
7345	201.0	156.0
100422514	0.0	0.0
7347	162.0	450.0
100422517	0.0	0.0
372	9380.0	23657.0
373	954.0	1270.0
374	22.0	61.0
375	19680.0	60358.0
377	7915.0	15979.0
100133234	1.0	0.0
378	9223.0	19598.0
379	726.0	205.0
100652740	2.0	1.0
7337	4366.0	7291.0
7339	0.0	1.0
100652748	223.0	324.0
101927380	0.0	7.0
100652749	0.0	0.0
7352	38.0	102.0
7351	5262.0	3872.0
101927381	0.0	0.0
7353	1593.0	4061.0
100422523	1.0	0.0
7356	0.0	86.0
7355	1272.0	4010.0
7358	1281.0	8571.0
7357	869.0	2787.0
100422527	0.0	0.0
380	2.0	5.0
381	3467.0	9339.0
382	4859.0	16044.0
7350	0.0	1.0
383	4.0	16.0
384	185.0	18666.0
387	14842.0	22846.0
388	56757.0	16460.0
389	8587.0	10929.0
100652730	6.0	0.0
7349	11.0	156.0
7348	0.0	0.0
100652736	16.0	29.0
100652739	0.0	2.0
101927390	1.0	0.0
7363	0.0	1574.0
100422531	0.0	1.0
100422532	10.0	28.0
352954	301.0	1001.0
7365	1.0	1.0
100422533	0.0	3.0
352957	4.0	1.0
7364	298.0	0.0
7367	26.0	16.0
100422535	0.0	0.0
7366	2.0	20.0
100422536	1.0	0.0
7369	0.0	2.0
7368	72.0	7.0
390	1737.0	515.0
391	1642.0	2184.0
392	5186.0	15226.0
393	308.0	514.0
394	4311.0	6347.0
100133251	0.0	0.0
395	6798.0	7617.0
7360	2867.0	5148.0
396	6892.0	24019.0
397	1332.0	1657.0
494115	649.0	2590.0
398	4.0	113.0
399	50.0	322.0
100133259	0.0	0.0
388906	15.0	55.0
388907	45.0	163.0
494119	0.0	0.0
494118	1.0	0.0
7374	2285.0	2519.0
352966	11.0	26.0
7373	879.0	1537.0
352965	10.0	14.0
7376	4414.0	5646.0
7375	1980.0	4338.0
352967	0.0	0.0
100422545	0.0	0.0
7378	226.0	315.0
101927320	0.0	0.0
100422546	0.0	0.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	19.0	5.0
101927324	0.0	0.0
101927323	2.0	7.0
352962	17.0	4.0
101927327	0.0	0.0
7372	750.0	1838.0
352964	1.0	1.0
100133262	1.0	0.0
7371	1232.0	2539.0
352963	2.0	5.0
100133265	1.0	2.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	1.0
7385	6905.0	10915.0
7384	6707.0	11286.0
7386	2044.0	4031.0
7389	2384.0	3465.0
376940	1036.0	1236.0
7388	4503.0	7427.0
100422558	4.0	6.0
101927332	1.0	0.0
7381	6555.0	11407.0
102723489	168.0	157.0
7380	13.0	441.0
102723487	0.0	0.0
102723483	3.0	7.0
100422550	0.0	0.0
388925	0.0	1.0
7398	1651.0	2762.0
7399	8.0	12.0
7390	1086.0	2291.0
101927347	0.0	0.0
7392	3780.0	8284.0
7391	1472.0	2210.0
100133285	0.0	0.0
102723475	0.0	13.0
388910	0.0	0.0
102723472	0.0	0.0
352999	3.0	9.0
352990	4.0	21.0
374308	3.0	1.0
122402	26.0	43.0
122409	1.0	0.0
388948	1.0	0.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	3568.0	8368.0
388931	15.0	19.0
388939	7.0	7.0
100422581	2.0	5.0
100422582	3.0	1.0
100422598	3.0	1.0
408187	0.0	6.0
388965	1.0	1.0
388962	304.0	1293.0
388963	495.0	617.0
388960	0.0	0.0
100422591	1.0	0.0
100422595	0.0	0.0
388969	1215.0	3769.0
92597	993.0	4105.0
92595	284.0	882.0
134429	478.0	612.0
92591	63.0	122.0
388951	1.0	1.0
134430	1214.0	1999.0
100147811	1.0	11.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	37.0	49.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	0.0	0.0
100147827	2.0	2.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	0.0	3.0
100147833	0.0	0.0
103724390	0.0	0.0
100147834	0.0	0.0
100147835	1.0	2.0
100147836	2.0	6.0
100147837	0.0	0.0
100505385	81.0	54.0
100505383	0.0	0.0
374354	2474.0	7106.0
374355	1.0	0.0
103724389	1.0	0.0
103724388	0.0	5.0
103724387	9.0	2.0
103724386	2.0	3.0
100133203	0.0	0.0
100133204	20.0	48.0
100133205	131.0	211.0
100133206	1.0	0.0
122416	579.0	1645.0
65121	0.0	0.0
677837	2.0	8.0
677838	0.0	0.0
65123	2995.0	6630.0
677835	0.0	0.0
65122	1.0	0.0
677836	0.0	0.0
65125	5918.0	14065.0
677833	0.0	0.0
102723508	28.0	51.0
92745	993.0	111.0
65124	1450.0	1571.0
677834	7.0	17.0
100505566	27.0	87.0
677831	0.0	0.0
677832	1.0	3.0
100505567	0.0	1.0
80759	71.0	51.0
80758	19.0	261.0
80757	62.0	53.0
144165	372.0	197.0
100505561	0.0	0.0
677839	1.0	4.0
79770	3969.0	7526.0
80762	13537.0	12649.0
79772	106.0	178.0
80761	4.0	44.0
80760	4929.0	2081.0
388667	1.0	0.0
79774	442.0	1565.0
79777	1018.0	872.0
79776	3438.0	246.0
80765	166.0	271.0
80764	1707.0	2244.0
80763	18.0	0.0
79778	1073.0	3214.0
92737	76.0	299.0
677840	1.0	0.0
92736	0.0	0.0
158798	3.0	30.0
677848	0.0	0.0
677849	0.0	2.0
677846	1.0	0.0
677847	0.0	0.0
100505557	3.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	5.0	3.0
388662	6.0	36.0
80746	384.0	730.0
80745	307.0	632.0
653857	191.0	332.0
79760	248.0	629.0
79762	1393.0	16883.0
79763	1983.0	3252.0
80755	143.0	370.0
79768	643.0	1396.0
79767	1718.0	5007.0
677850	0.0	0.0
677815	2.0	2.0
677816	0.0	0.0
677813	1.0	0.0
677814	10.0	5.0
677811	1.0	0.0
90102	2362.0	2132.0
677812	0.0	0.0
677810	8.0	40.0
388695	475.0	474.0
80778	274.0	251.0
79791	2187.0	2743.0
677819	1.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	1962.0	1290.0
677818	0.0	0.0
79794	1163.0	1754.0
79797	384.0	1102.0
79796	547.0	906.0
80781	8027.0	4817.0
79799	4.0	0.0
79798	557.0	1697.0
388685	114.0	584.0
119180	0.0	1.0
677826	1.0	3.0
219833	598.0	73.0
677827	0.0	0.0
100505576	90.0	29.0
100505573	1043.0	1085.0
677825	0.0	0.0
92755	32.0	56.0
677822	0.0	0.0
677823	0.0	2.0
677820	0.0	0.0
677821	0.0	0.0
144193	17.0	9.0
79780	751.0	503.0
79782	3.0	56.0
144195	5.0	6.0
677828	2.0	2.0
79781	178.0	96.0
677829	0.0	1.0
79784	2139.0	2813.0
79783	58.0	64.0
80772	1721.0	2750.0
79786	2965.0	4193.0
79785	71.0	45.0
80777	2388.0	4902.0
79788	122.0	220.0
80776	266.0	425.0
388677	22.0	26.0
80775	246.0	425.0
80774	256.0	911.0
79789	1726.0	3897.0
92749	98.0	32.0
92747	13.0	221.0
90121	2522.0	3344.0
219844	241.0	795.0
90120	1184.0	3007.0
158763	4.0	322.0
651249	1.0	4.0
220832	0.0	8.0
146779	2.0	1.0
677885	5.0	12.0
677882	0.0	0.0
677883	0.0	1.0
651250	299.0	589.0
132141	0.0	0.0
219855	89.0	1377.0
219854	514.0	1547.0
90113	2171.0	45.0
653895	0.0	2.0
80789	1176.0	4746.0
144132	252.0	589.0
144124	0.0	0.0
388698	2.0	5.0
388699	0.0	0.0
388697	11.0	52.0
100505518	0.0	0.0
80790	1771.0	3328.0
89122	2108.0	3095.0
158787	82.0	210.0
100505540	0.0	0.0
219865	0.0	1.0
100505547	1.0	2.0
132158	155.0	354.0
100505545	2.0	63.0
90141	268.0	878.0
132160	754.0	1138.0
90139	6265.0	1458.0
340665	4.0	3.0
219858	1.0	0.0
100505532	11.0	36.0
90134	19.0	6.0
219875	1.0	0.0
90133	168.0	313.0
92799	1430.0	2641.0
219874	0.0	0.0
651258	0.0	0.0
90135	2267.0	5427.0
219873	1.0	0.0
100505536	2.0	3.0
92797	114.0	429.0
219870	0.0	0.0
339674	5.0	17.0
339669	0.0	0.0
100505538	138.0	130.0
340654	0.0	39.0
219869	0.0	0.0
339665	116.0	183.0
100133053	0.0	0.0
55722	69.0	197.0
55721	177.0	213.0
55720	1520.0	3189.0
55726	590.0	2118.0
55723	16.0	582.0
55729	3162.0	6914.0
55728	631.0	1831.0
55727	2067.0	2842.0
105377108	28.0	5.0
219899	1950.0	2373.0
220869	200.0	147.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	2.0	9.0
55733	427.0	1310.0
400	6018.0	11604.0
641808	29.0	42.0
55732	120.0	324.0
401	0.0	1.0
55731	1368.0	4014.0
402	1426.0	3039.0
403	1211.0	1740.0
55737	5260.0	11130.0
205251	827.0	745.0
405	1771.0	2725.0
55735	857.0	2309.0
406	929.0	657.0
55734	610.0	1874.0
407	8.0	29.0
408	516.0	2175.0
409	389.0	1033.0
55739	2743.0	4940.0
55738	2392.0	5466.0
327658	0.0	36.0
327657	0.0	2.0
327659	1.0	1.0
653808	2.0	4.0
100133074	0.0	0.0
55740	10728.0	9169.0
102723562	0.0	1.0
100133079	0.0	0.0
410	2705.0	6689.0
55744	1177.0	2127.0
411	602.0	1241.0
80700	5886.0	11789.0
79711	132.0	500.0
55743	648.0	1543.0
412	840.0	2334.0
79710	1595.0	3932.0
79713	11.0	63.0
55742	7142.0	9672.0
414	4447.0	12042.0
55741	1408.0	3127.0
79712	379.0	1112.0
55748	10878.0	44812.0
415	117.0	26.0
100505506	7.0	26.0
416	18.0	0.0
79714	429.0	1094.0
55746	1798.0	3146.0
79717	2172.0	5488.0
417	2.0	0.0
55745	1846.0	2971.0
79716	481.0	637.0
418	0.0	0.0
79719	2287.0	4109.0
419	30.0	56.0
79718	3792.0	13515.0
55749	2939.0	6008.0
102723555	1.0	1.0
220885	17.0	27.0
55751	1966.0	4900.0
55750	892.0	2375.0
420	6.0	125.0
102723553	0.0	0.0
421	666.0	3272.0
55755	1888.0	4629.0
340618	0.0	0.0
55754	7297.0	15268.0
55753	833.0	66.0
55752	3588.0	3691.0
79701	1685.0	3758.0
55759	752.0	1913.0
427	13850.0	25077.0
55758	3492.0	3115.0
79703	278.0	2150.0
205272	11.0	1.0
55757	949.0	1887.0
79706	1137.0	1658.0
55756	591.0	1394.0
429	4.0	16.0
79705	1083.0	2206.0
79707	873.0	1902.0
79709	1665.0	4359.0
256815	3.0	3.0
101927273	0.0	0.0
101927275	77.0	192.0
7402	4081.0	27490.0
7401	0.0	0.0
80714	75.0	52.0
101927279	10.0	45.0
653820	2.0	11.0
100133093	0.0	1.0
80712	0.0	0.0
102723547	1.0	0.0
55762	273.0	621.0
55761	3536.0	8783.0
430	234.0	25.0
55760	1056.0	5845.0
79731	648.0	2383.0
432	11.0	21.0
79730	280.0	2216.0
340602	5.0	2.0
79733	59.0	71.0
433	7.0	8.0
55766	2094.0	50691.0
434	10.0	7.0
55765	167.0	144.0
79735	2543.0	4994.0
435	680.0	2232.0
55764	912.0	2254.0
55763	1477.0	2686.0
79734	538.0	291.0
436	12.0	5.0
55769	2488.0	2734.0
79736	206.0	454.0
438	3.0	1.0
79739	350.0	1438.0
55768	878.0	3523.0
439	1999.0	3974.0
79738	904.0	1403.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	0.0	4.0
80709	1247.0	1435.0
677803	0.0	0.0
7411	1370.0	3114.0
677800	2.0	4.0
7410	1194.0	5324.0
677801	2.0	0.0
101927289	26.0	66.0
7412	152.0	255.0
101927288	23.0	15.0
80704	9.0	5.0
102723538	0.0	0.0
80701	0.0	0.0
677808	1.0	2.0
677809	0.0	0.0
677806	1.0	2.0
80705	196.0	707.0
677807	2.0	1.0
55773	1283.0	1988.0
440	1230.0	1287.0
100652997	0.0	0.0
55771	38.0	263.0
79720	2347.0	4009.0
443	349.0	149.0
55770	1176.0	2478.0
79722	3.0	2.0
444	6325.0	4926.0
55777	900.0	1423.0
55776	852.0	2380.0
445	16412.0	8008.0
55775	364.0	1276.0
79724	1931.0	3906.0
79723	200.0	1218.0
447	14.0	8.0
79726	1700.0	2855.0
7404	1201.0	1352.0
7403	1061.0	2680.0
79725	374.0	564.0
449	0.0	0.0
79728	451.0	660.0
55779	441.0	1080.0
55778	315.0	765.0
79727	2.0	1.0
7405	927.0	1430.0
7408	3472.0	5848.0
7407	1915.0	7443.0
79729	111.0	432.0
7409	89.0	228.0
101927295	0.0	0.0
7422	4363.0	11891.0
100422711	1.0	2.0
7421	151.0	238.0
100422712	15.0	35.0
7424	164.0	185.0
7423	5239.0	2983.0
80737	133.0	169.0
80736	1780.0	77238.0
100422716	0.0	0.0
65109	601.0	856.0
65108	6190.0	33535.0
55780	786.0	1326.0
80739	14.0	26.0
450	0.0	0.0
55784	777.0	5473.0
79751	626.0	4702.0
80740	3.0	2.0
451	0.0	0.0
79750	112.0	172.0
55783	972.0	1891.0
79753	696.0	1495.0
55781	748.0	1520.0
79752	1110.0	2582.0
454	1.0	0.0
79755	914.0	152.0
55788	3765.0	4559.0
455	2.0	0.0
55787	1168.0	1347.0
79754	680.0	1974.0
55786	382.0	793.0
80742	466.0	818.0
55785	1473.0	784.0
80741	50.0	448.0
92715	660.0	1359.0
7415	12869.0	42707.0
79759	129.0	392.0
7414	14567.0	12792.0
79758	653.0	837.0
7417	2333.0	3898.0
55789	3.0	162.0
92714	2587.0	5004.0
7416	5401.0	16162.0
7419	2797.0	5555.0
7418	0.0	2.0
65110	1204.0	2990.0
7431	12734.0	11621.0
7430	19901.0	27377.0
7433	2752.0	5575.0
7432	7.0	5.0
7434	582.0	156.0
80726	156.0	247.0
65117	2977.0	5353.0
80725	650.0	609.0
80724	1019.0	2805.0
80723	128.0	285.0
102723518	0.0	0.0
55791	565.0	1197.0
55790	1107.0	10378.0
80728	345.0	1008.0
460	257.0	25.0
102723513	3.0	7.0
80727	912.0	6085.0
462	4.0	6.0
55795	1280.0	2833.0
79740	5.0	50.0
463	7393.0	9971.0
55794	361.0	685.0
55793	2309.0	2785.0
79742	567.0	474.0
102723510	5.0	6.0
79744	346.0	653.0
466	834.0	1415.0
55799	146.0	96.0
467	9696.0	1166.0
55798	726.0	1671.0
468	13656.0	23714.0
79746	744.0	240.0
80731	20.0	39.0
55796	2220.0	1265.0
79745	1257.0	946.0
469	0.0	0.0
79748	6.0	456.0
79747	5.0	46.0
7425	3.0	58.0
7428	1242.0	3639.0
92703	808.0	2702.0
7429	4.0	6.0
7442	15.0	17.0
7441	0.0	0.0
7444	606.0	1042.0
7443	249.0	478.0
101927233	13.0	55.0
254251	584.0	1016.0
471	2924.0	6494.0
472	2482.0	3588.0
473	10456.0	34947.0
103689844	0.0	0.0
474	0.0	36.0
103689843	0.0	0.0
475	1240.0	2136.0
103689846	0.0	1.0
476	81562.0	87345.0
103689845	0.0	0.0
477	3934.0	2652.0
478	28.0	12.0
479	3.0	0.0
100135756	0.0	0.0
7436	1422.0	2000.0
7439	154.0	97.0
7451	13.0	4.0
7450	4407.0	4573.0
7453	3076.0	7338.0
7455	37.0	1.0
100147744	0.0	0.0
7454	193.0	248.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	0.0	2.0
7456	2350.0	1209.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	0.0	2.0
254263	4.0	45.0
480	8.0	12.0
481	7546.0	1764.0
482	459.0	253.0
483	2892.0	5823.0
484	1.0	1.0
100133100	0.0	0.0
485	3.0	3.0
486	6.0	11.0
487	174.0	256.0
488	9275.0	21809.0
100133103	0.0	0.0
489	17265.0	942.0
7448	662.0	8.0
7447	25.0	44.0
7462	88.0	1073.0
100147751	0.0	0.0
7461	1816.0	791.0
100147752	0.0	1.0
7464	197.0	8780.0
100147754	0.0	0.0
7466	7390.0	8812.0
100147755	0.0	0.0
7465	1861.0	1387.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	1470.0	4474.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	4.0	4.0
100147759	0.0	0.0
490	1451.0	3836.0
491	11.0	3.0
492	13.0	0.0
493	15945.0	7690.0
495	2.0	1.0
254225	630.0	1042.0
496	38.0	2.0
254228	62.0	65.0
498	24932.0	40139.0
7458	7799.0	16194.0
100147750	8.0	30.0
7473	88.0	145.0
100147762	0.0	0.0
7472	52.0	47.0
100422642	0.0	1.0
7475	17.0	30.0
134701	8.0	8.0
7474	1561.0	4067.0
100422644	0.0	0.0
7477	121.0	2709.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	44.0	3.0
100147767	1.0	0.0
7479	1.0	98.0
100147768	0.0	0.0
7478	2.0	0.0
100147769	0.0	0.0
254240	1.0	1.0
7471	16.0	3.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1591.0	3014.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	391.0	3.0
7483	122.0	246.0
7486	576.0	1216.0
7485	976.0	2082.0
100422656	0.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1954.0	5479.0
7480	72.0	9.0
100419004	0.0	0.0
7482	1005.0	130.0
100419006	0.0	0.0
7481	72.0	204.0
100419005	0.0	0.0
100133139	1.0	6.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	9.0	11.0
7494	0.0	0.0
100422666	4.0	7.0
7499	35.0	14.0
7498	33.0	726.0
7490	175.0	3.0
100420005	1.0	829.0
100420003	1.0	3.0
100422674	0.0	0.0
100419023	3.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	16.0	34.0
101927217	23.0	18.0
100419028	21.0	92.0
101927219	0.0	0.0
55700	3650.0	8905.0
254268	9.0	10.0
55704	880.0	653.0
55703	442.0	1679.0
122706	2.0	2.0
55702	774.0	1602.0
55701	8728.0	1544.0
55707	1525.0	3574.0
55706	741.0	2016.0
122704	1122.0	2448.0
55705	2177.0	5602.0
100420012	0.0	0.0
100422686	0.0	0.0
55709	404.0	753.0
101927221	299.0	583.0
101927220	0.0	3.0
100419031	9.0	14.0
101927222	3.0	1.0
101927224	0.0	0.0
100133161	17.0	57.0
100133162	0.0	2.0
100133163	0.0	2.0
100419038	0.0	0.0
100133168	0.0	0.0
55711	192.0	324.0
55715	1807.0	653.0
55714	739.0	646.0
55713	378.0	957.0
100420028	0.0	2.0
102723590	0.0	0.0
55719	1520.0	2099.0
55718	1578.0	5262.0
55717	2033.0	4815.0
55716	1213.0	1401.0
100420033	0.0	0.0
100420030	3.0	0.0
100419040	0.0	0.0
100419042	0.0	3.0
677798	0.0	0.0
158724	0.0	0.0
677799	4.0	4.0
100419041	1.0	2.0
120103	526.0	446.0
65080	759.0	2537.0
65082	651.0	1160.0
100422690	0.0	5.0
100422691	43.0	49.0
122769	169.0	342.0
65084	1404.0	3840.0
65083	1371.0	5322.0
100420044	0.0	0.0
100420043	1.0	3.0
100419054	0.0	0.0
100420042	2.0	0.0
100419056	5.0	3.0
92691	39.0	19.0
100420049	1.0	0.0
65095	1250.0	2932.0
65094	523.0	1513.0
100420047	0.0	0.0
100420046	2.0	0.0
100420055	0.0	0.0
132112	0.0	0.0
100419068	1.0	0.0
158747	589.0	1035.0
100420051	4.0	7.0
100419062	7.0	1.0
677778	28.0	68.0
677779	2.0	0.0
677776	1.0	0.0
677777	3.0	1.0
90060	862.0	1852.0
146760	662.0	747.0
100419069	0.0	0.0
146754	40.0	257.0
122742	0.0	0.0
122740	0.0	0.0
100419070	4.0	7.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	16.0	23.0
122748	0.0	0.0
677780	1.0	1.0
100420063	6.0	23.0
100419075	5.0	20.0
100419074	0.0	2.0
90050	0.0	1.0
144110	123.0	1075.0
146771	0.0	0.0
144100	950.0	1417.0
144106	21.0	70.0
677796	6.0	7.0
677797	0.0	1.0
144108	1279.0	2836.0
677794	0.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	3.0	9.0
677790	0.0	3.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	260.0	406.0
120146	0.0	0.0
100505477	1.0	0.0
100419098	0.0	0.0
100505474	0.0	0.0
100505475	2.0	0.0
100419095	0.0	0.0
100420080	2.0	4.0
90070	0.0	0.0
90075	111.0	1538.0
134728	365.0	357.0
388610	386.0	345.0
388611	31.0	96.0
146705	368.0	606.0
388650	1023.0	889.0
122786	4306.0	2470.0
120126	0.0	0.0
388646	5.0	3.0
146713	1703.0	1308.0
146712	149.0	529.0
388649	1.0	2.0
349075	86.0	245.0
100505494	138.0	473.0
100505495	197.0	59.0
120114	1252.0	488.0
388633	15.0	376.0
146723	0.0	2.0
388630	278.0	153.0
146722	9.0	114.0
122773	259.0	243.0
219902	323.0	1058.0
65244	613.0	5471.0
100505683	21.0	41.0
65243	29.0	229.0
90204	500.0	1271.0
100505687	158.0	489.0
90203	742.0	977.0
65249	427.0	989.0
102723626	0.0	0.0
79890	592.0	790.0
100505681	41.0	181.0
79892	1923.0	3580.0
79891	586.0	790.0
120071	1470.0	2608.0
79894	1460.0	3224.0
79893	2614.0	4172.0
79896	379.0	1238.0
79895	82.0	1170.0
388789	946.0	2366.0
79898	218.0	3336.0
120065	1.0	0.0
120066	3.0	0.0
79897	245.0	573.0
28299	1.0	87.0
79899	93.0	138.0
92856	1808.0	4869.0
219931	1152.0	939.0
100505678	60.0	147.0
100505679	1.0	0.0
100505676	17.0	105.0
220906	1272.0	2790.0
65258	607.0	1121.0
80868	19.0	27.0
168002	31.0	133.0
653737	21.0	42.0
79883	68.0	95.0
79882	2052.0	4518.0
79885	1085.0	1916.0
79884	1225.0	2815.0
79887	1739.0	301.0
79886	982.0	2342.0
79888	1683.0	3862.0
219927	1747.0	2864.0
65251	466.0	2982.0
65250	1074.0	2277.0
65264	6336.0	8154.0
65263	649.0	2598.0
65266	43.0	978.0
65265	2317.0	3989.0
65268	2553.0	5249.0
65267	397.0	816.0
90226	7.0	6.0
102723605	0.0	0.0
220930	130.0	251.0
641776	0.0	0.0
219938	0.0	0.0
65260	406.0	1708.0
100505696	473.0	500.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	109.0	62.0
653753	1.0	0.0
100505692	8.0	9.0
653758	26.0	349.0
388799	1.0	6.0
80896	655.0	483.0
388795	23.0	10.0
80895	826.0	1396.0
388796	371.0	1094.0
220929	432.0	354.0
132014	304.0	702.0
349149	12.0	203.0
100505641	7277.0	9117.0
219965	0.0	0.0
219960	0.0	0.0
653789	2.0	5.0
653794	2.0	0.0
677763	14.0	2.0
100505648	232.0	559.0
219958	0.0	0.0
219957	0.0	0.0
219956	1.0	0.0
90231	3647.0	5026.0
349136	456.0	112.0
90233	358.0	545.0
677769	0.0	0.0
677767	3.0	0.0
219972	227.0	693.0
677768	15.0	12.0
677765	1.0	2.0
219970	5.0	89.0
100505633	13.0	34.0
677766	0.0	0.0
205327	526.0	1263.0
146664	8.0	18.0
653781	3.0	29.0
653784	1443.0	5452.0
677774	0.0	1.0
677775	1.0	0.0
100505636	113.0	185.0
677772	4.0	2.0
677773	0.0	0.0
677770	0.0	7.0
677771	0.0	0.0
219968	0.0	0.0
219988	1368.0	2050.0
100505663	0.0	0.0
408029	0.0	1.0
220979	112.0	166.0
219986	0.0	0.0
90268	858.0	1926.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	2439.0	4495.0
220974	0.0	0.0
28231	194.0	95.0
28232	1418.0	290.0
28234	0.0	2.0
158674	4.0	8.0
340784	2.0	0.0
220965	424.0	5121.0
349114	144.0	289.0
219995	4.0	7.0
146691	4039.0	10264.0
219990	0.0	0.0
339799	210.0	668.0
220963	899.0	1579.0
501	3214.0	16830.0
651144	1.0	2.0
90249	7.0	8020.0
504	1.0	0.0
506	26614.0	47604.0
100505659	0.0	4.0
507	0.0	1.0
509	4914.0	10217.0
101927195	0.0	0.0
168090	3.0	62.0
100505601	9.0	17.0
101978785	296.0	40605.0
339781	1.0	5.0
594840	0.0	0.0
594842	2.0	4.0
220992	65.0	329.0
339788	0.0	0.0
