id	0622c348-1f05-4f21-8486-d5bb9399f7be	443da90b-2658-4864-aede-3dcea543cf74
4734	652.0	163.0
4735	21946.0	10226.0
4736	46196.0	20455.0
407016	0.0	0.0
407017	0.0	2.0
100506433	1.0	0.0
407014	7.0	5.0
407015	0.0	0.0
4750	816.0	383.0
407018	0.0	0.0
100506436	53.0	33.0
4751	12.0	95.0
407019	2.0	0.0
407013	0.0	0.0
407010	2.0	0.0
407011	0.0	0.0
192217	136.0	12.0
4741	490.0	27.0
4744	84789.0	1769.0
4745	142.0	41.0
4747	816.0	36.0
407006	6.0	0.0
407003	0.0	1.0
100506421	0.0	0.0
650368	48.0	14.0
407004	0.0	0.0
407009	0.0	0.0
4760	0.0	0.0
4761	3.0	1.0
407007	1.0	0.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	29.0	10.0
649395	2.0	1.0
348180	979.0	703.0
407001	0.0	0.0
407002	2.0	1.0
407000	0.0	0.0
4752	528.0	328.0
4753	917.0	106.0
100506428	959.0	874.0
4756	7903.0	5405.0
4758	7398.0	801.0
4759	0.0	0.0
4771	2807.0	3550.0
4772	738.0	640.0
4773	581.0	155.0
348174	1.0	8.0
2110	1244.0	719.0
2108	3181.0	1723.0
2107	5105.0	2201.0
2104	265.0	163.0
2103	9.0	6.0
2101	2265.0	2040.0
4763	4147.0	1924.0
4764	0.0	0.0
4768	0.0	0.0
2109	4573.0	2909.0
4780	7071.0	2840.0
4781	12122.0	6813.0
4782	21094.0	14413.0
4783	6460.0	913.0
4784	22660.0	14732.0
2122	1107.0	203.0
2121	1270.0	381.0
2120	3516.0	1394.0
143282	192.0	370.0
2119	971.0	192.0
2118	370.0	50.0
100303743	0.0	0.0
2117	1905.0	1086.0
2116	135.0	255.0
100303745	0.0	1.0
2115	481.0	154.0
2114	14767.0	2149.0
167227	1284.0	706.0
2113	1633.0	1103.0
143279	1410.0	308.0
4774	6386.0	3761.0
4775	1161.0	367.0
4776	2782.0	446.0
4778	5.0	3.0
4779	23860.0	7690.0
4790	2814.0	1072.0
348158	3.0	1.0
4791	3483.0	5290.0
4792	9235.0	4711.0
4793	1507.0	1505.0
348156	123.0	43.0
4794	826.0	762.0
4795	1615.0	1144.0
407052	0.0	0.0
2132	5011.0	2617.0
407053	0.0	0.0
2131	2487.0	1066.0
407050	2.0	2.0
2130	12852.0	6361.0
407051	0.0	0.0
407056	0.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	1539.0	22.0
2125	4078.0	3153.0
2124	247.0	94.0
2123	136.0	51.0
255919	475.0	414.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	0.0	0.0
407040	0.0	1.0
2140	1430.0	961.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	4970.0	2257.0
2138	667.0	137.0
2137	2979.0	1205.0
2135	1114.0	963.0
2134	40.0	14.0
4796	446.0	382.0
100303728	100.0	92.0
4798	1412.0	885.0
4799	2521.0	1485.0
255928	22.0	5.0
255926	0.0	0.0
2155	64.0	3.0
2153	552.0	217.0
2152	23994.0	1117.0
2151	35.0	61.0
2150	857.0	1951.0
253314	1.0	0.0
2149	1222.0	981.0
100288042	0.0	0.0
2147	3.0	0.0
2146	96.0	106.0
2145	2666.0	505.0
348120	0.0	2.0
2166	7209.0	7416.0
2165	0.0	0.0
100288038	2.0	1.0
2162	276.0	80.0
2161	60.0	205.0
2160	2.0	0.0
100288035	1.0	1.0
2159	1100.0	211.0
2158	0.0	0.0
2157	914.0	640.0
652959	4.0	2.0
348110	3374.0	1954.0
2177	245.0	193.0
2176	401.0	338.0
2175	56.0	73.0
2173	109.0	332.0
2172	1.0	1.0
2171	413.0	507.0
2170	4367.0	359.0
338799	466.0	622.0
100288022	0.0	0.0
100303755	293.0	119.0
2169	0.0	1.0
2168	0.0	0.0
2167	90.0	13.0
2180	12110.0	5780.0
2188	925.0	1301.0
2187	10.0	9.0
2186	2576.0	1046.0
2185	4781.0	1894.0
2184	1754.0	814.0
338785	0.0	0.0
2182	2015.0	521.0
2181	15795.0	8458.0
100288013	0.0	0.0
2178	300.0	152.0
255967	2003.0	950.0
2191	488.0	118.0
649324	0.0	0.0
2199	5317.0	1179.0
652972	11.0	16.0
100288008	0.0	0.0
2197	29740.0	32042.0
2196	656.0	49.0
338773	1380.0	723.0
652974	0.0	1.0
2195	7978.0	4929.0
652975	0.0	0.0
2194	24405.0	60094.0
2193	3906.0	2940.0
2192	42515.0	5100.0
104355140	0.0	0.0
652978	1.0	0.0
104355141	1.0	0.0
104355143	1.0	1.0
104355145	0.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	562.0	393.0
104355148	1.0	6.0
104355149	0.0	0.0
121916	0.0	0.0
652968	284.0	456.0
652969	0.0	0.0
652960	11.0	4.0
649330	0.0	0.0
652961	2.0	1.0
338761	3.0	0.0
652963	0.0	0.0
652965	0.0	0.0
652966	0.0	0.0
338758	178.0	209.0
104355133	0.0	1.0
104355135	0.0	0.0
104355136	0.0	1.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	0.0	0.0
121906	0.0	0.0
192286	5675.0	4396.0
652995	39.0	17.0
338751	2.0	0.0
338755	0.0	0.0
101290508	0.0	0.0
652985	1.0	4.0
101290506	35.0	14.0
101290504	0.0	0.0
101290503	1.0	0.0
104355150	1.0	0.0
101290502	1.0	0.0
104355151	0.0	0.0
104355152	41.0	73.0
338739	2.0	1.0
652991	0.0	0.0
101290501	2.0	3.0
101290500	0.0	1.0
100132247	44.0	43.0
121838	12.0	1.0
100132251	0.0	0.0
145814	35.0	7.0
100132264	0.0	0.0
100132268	3.0	1.0
145820	28.0	11.0
157807	7.0	2.0
338821	0.0	0.0
100132273	99.0	36.0
338811	353.0	44.0
338817	10.0	43.0
145837	608.0	83.0
375719	2.0	1.0
100132288	167.0	251.0
100132289	0.0	0.0
338809	2.0	0.0
101060321	0.0	0.0
100132291	15.0	5.0
375704	585.0	322.0
100132295	0.0	0.0
50484	1924.0	1081.0
50486	619.0	156.0
50485	1514.0	933.0
50488	3888.0	1390.0
50487	116.0	3.0
50489	433.0	64.0
387712	13.0	10.0
387718	1.0	0.0
387715	7.0	2.0
652904	0.0	0.0
101060301	0.0	0.0
387700	24.0	21.0
387707	7.0	1.0
387703	3.0	0.0
107063611	0.0	0.0
100506377	0.0	0.0
100506376	0.0	0.0
107063612	0.0	0.0
101060351	1.0	0.0
375759	13.0	6.0
399726	134.0	32.0
101928969	7.0	1.0
375757	1669.0	1045.0
387733	2.0	0.0
100533990	0.0	2.0
375743	961.0	771.0
100506365	1254.0	549.0
101928971	0.0	0.0
157869	956.0	89.0
143241	0.0	0.0
375748	657.0	229.0
169841	77.0	28.0
387723	279.0	183.0
375775	2143.0	1070.0
100506392	76.0	13.0
399708	0.0	0.0
100506390	7.0	1.0
399706	0.0	1.0
101928989	4.0	4.0
100506394	175.0	48.0
143244	67.0	132.0
387755	53.0	6.0
387751	105.0	30.0
100533970	25.0	19.0
387758	1079.0	379.0
101928991	0.0	0.0
100506380	705.0	282.0
100506385	22.0	7.0
101928999	0.0	0.0
399717	7.0	2.0
387745	16.0	2.0
170850	17.0	81.0
387742	0.0	0.0
387747	4.0	2.0
387748	0.0	0.0
100506334	255.0	454.0
100533955	0.0	0.0
100533952	5.0	0.0
100506330	15.0	44.0
101928922	1.0	0.0
4804	4239.0	435.0
387778	2.0	1.0
4807	2.0	8.0
4808	45.0	8.0
100132201	0.0	0.0
4809	8753.0	8789.0
387775	32.0	97.0
100134869	48.0	17.0
4800	1893.0	1157.0
4801	2843.0	1589.0
4802	4004.0	2474.0
4803	61.0	60.0
133874	3.0	3.0
399774	1.0	0.0
100506328	0.0	0.0
100506325	84.0	55.0
101928931	76.0	11.0
4815	103.0	39.0
4817	2372.0	1036.0
4818	134.0	69.0
387763	9590.0	1158.0
145853	357.0	481.0
375791	102.0	326.0
145858	0.0	0.0
375790	7882.0	3949.0
4810	677.0	85.0
4811	5161.0	987.0
4814	4990.0	2573.0
373159	0.0	0.0
100506356	0.0	0.0
101060376	16.0	19.0
399746	0.0	2.0
373156	6191.0	8140.0
157855	14.0	7.0
170825	0.0	0.0
101928941	0.0	6.0
399748	9.0	2.0
4826	89.0	11.0
4828	151.0	46.0
4829	2.0	0.0
169834	107.0	15.0
145864	217.0	147.0
4820	2590.0	1006.0
4821	4.0	0.0
4824	50055.0	41540.0
4825	4.0	1.0
100506343	16.0	2.0
157848	0.0	0.0
4837	1672.0	1125.0
4838	4.0	1.0
145873	105.0	312.0
4839	1821.0	2329.0
387787	107.0	105.0
100132234	19.0	1.0
4830	2498.0	4494.0
4831	2615.0	2683.0
4832	4905.0	5118.0
4833	17401.0	11058.0
4835	1905.0	1177.0
4836	5210.0	2606.0
650236	0.0	0.0
102467146	39.0	17.0
4850	1268.0	1385.0
4848	2555.0	1707.0
4849	3674.0	1846.0
143187	849.0	515.0
4841	17996.0	13114.0
4842	309.0	14.0
4843	16.0	9.0
155185	18.0	2.0
155184	14.0	4.0
4846	368.0	525.0
192111	1940.0	1652.0
4860	645.0	658.0
4861	33.0	19.0
167153	1467.0	781.0
192127	0.0	0.0
100421090	0.0	0.0
192128	0.0	0.0
4851	3231.0	575.0
4852	19226.0	328629.0
4853	7215.0	3528.0
4854	4327.0	3398.0
100506527	0.0	1.0
100421096	0.0	0.0
4855	899.0	821.0
100421097	8.0	4.0
4856	2508.0	821.0
4857	702.0	96.0
4858	104.0	178.0
100506555	15.0	16.0
4871	0.0	0.0
2210	9.0	7.0
649264	58.0	11.0
2207	442.0	390.0
2206	182.0	17.0
2205	279.0	54.0
101928904	0.0	0.0
2204	1.0	0.0
2203	5644.0	7069.0
2202	5292.0	1234.0
2201	279.0	46.0
2200	3192.0	1175.0
4862	2098.0	333.0
4863	541.0	294.0
4864	1766.0	1005.0
4867	317.0	169.0
2209	24.0	25.0
4868	5.0	0.0
2208	61.0	0.0
4869	22365.0	26323.0
100506542	143.0	18.0
4880	513.0	207.0
4881	364.0	332.0
4882	1068.0	161.0
4883	508.0	3154.0
2220	81.0	2.0
101928913	52.0	8.0
100506540	52.0	121.0
2218	792.0	564.0
2217	7048.0	2221.0
2216	0.0	0.0
2215	0.0	0.0
2214	349.0	322.0
2213	72.0	64.0
2212	345.0	268.0
4874	3.0	0.0
4875	35.0	35.0
4878	17.0	14.0
4879	1.0	0.0
2219	39.0	11.0
4891	3793.0	2393.0
4892	20.0	15.0
4893	1310.0	893.0
2232	959.0	532.0
2231	2.0	2.0
2230	1476.0	1217.0
649288	0.0	0.0
2229	0.0	0.0
2228	0.0	1.0
2227	0.0	0.0
204474	11.0	0.0
2224	3185.0	1641.0
2222	14874.0	5199.0
4884	402.0	23.0
4885	165.0	183.0
4886	79.0	46.0
4887	19.0	1.0
4888	90.0	4.0
4889	4.0	1.0
131177	3180.0	3595.0
2243	0.0	0.0
2242	1478.0	363.0
2241	932.0	263.0
649299	0.0	0.0
143162	23.0	11.0
2239	1885.0	313.0
2237	836.0	724.0
2236	0.0	0.0
2235	1391.0	1607.0
4897	82.0	53.0
4898	6541.0	6969.0
4899	938.0	752.0
131185	11.0	0.0
2254	23.0	10.0
2253	1.0	0.0
2252	1687.0	86.0
2251	3.0	0.0
2250	4.0	1.0
2249	0.0	0.0
2248	0.0	0.0
2247	1254.0	152.0
2246	218.0	56.0
2245	1264.0	307.0
2244	0.0	0.0
100506516	60.0	186.0
2264	181.0	124.0
348262	5866.0	3879.0
2263	4136.0	356.0
2262	20.0	3.0
2261	1217.0	838.0
2260	9602.0	1576.0
169792	390.0	62.0
613227	0.0	0.0
2259	45.0	63.0
2258	1604.0	366.0
167127	17.0	0.0
2257	1093.0	71.0
2256	1.0	0.0
2255	216.0	16.0
100506506	0.0	0.0
348254	2.0	1.0
2275	1812.0	553.0
2274	7517.0	1473.0
2273	38640.0	3891.0
2272	448.0	1025.0
2271	3857.0	2992.0
100132086	0.0	0.0
253430	368.0	296.0
2268	281.0	203.0
2267	12.0	5.0
2266	0.0	0.0
348249	0.0	0.0
2287	3296.0	2313.0
2286	6229.0	8875.0
2284	0.0	0.0
2283	0.0	0.0
2281	255.0	593.0
2280	13858.0	8128.0
2277	47.0	6.0
2290	0.0	0.0
348235	1544.0	1122.0
2298	7.0	24.0
2297	6.0	5.0
2296	2469.0	279.0
2295	223.0	61.0
2294	8865.0	599.0
2289	12762.0	6037.0
2288	13291.0	17364.0
2299	1578.0	20.0
338879	0.0	0.0
338870	5.0	3.0
652873	0.0	0.0
253461	3547.0	1181.0
338872	14.0	62.0
192134	32.0	26.0
104054213	8.0	2.0
338862	0.0	0.0
338864	0.0	0.0
192146	6.0	2.0
100132121	0.0	0.0
100846978	51.0	28.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	1.0
100846996	0.0	0.0
100132142	1.0	0.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	0.0
100132159	32.0	14.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	0.0	0.0
399804	95.0	115.0
399806	0.0	0.0
100132163	21.0	12.0
100132166	0.0	0.0
100132169	4.0	3.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	700.0	407.0
399814	0.0	0.0
100132173	0.0	0.0
338917	0.0	0.0
387804	72.0	2.0
375850	0.0	0.0
387837	0.0	0.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	8.0	4.0
133789	0.0	0.0
101928840	0.0	0.0
100421008	1.0	0.0
100506492	488.0	10429.0
613210	0.0	0.0
613211	3.0	0.0
613212	1.0	3.0
100506495	252.0	247.0
101928846	9.0	13.0
387856	166.0	35.0
387853	0.0	0.0
613209	1.0	0.0
121793	21.0	14.0
145767	182.0	75.0
100073347	2.0	0.0
399857	0.0	0.0
100421018	0.0	0.0
145781	23.0	5.0
613204	2.0	0.0
387845	37.0	5.0
145773	400.0	88.0
170712	0.0	0.0
387841	191.0	162.0
100134713	60.0	163.0
387849	27.0	19.0
157773	4.0	1.0
399823	10.0	1.0
131149	0.0	0.0
157777	81.0	90.0
399829	5.0	1.0
101928869	0.0	0.0
399827	1.0	0.0
4904	20074.0	7642.0
4905	3976.0	2505.0
4907	1939.0	195.0
4908	154.0	19.0
4909	167.0	24.0
145788	197.0	328.0
4900	211.0	264.0
4901	142.0	129.0
4902	71.0	37.0
155100	0.0	0.0
157769	2078.0	1462.0
399839	0.0	0.0
4914	104.0	7.0
4915	1605.0	218.0
387867	34.0	30.0
4916	329.0	40.0
4917	0.0	3.0
4919	586.0	86.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	1041.0	860.0
50507	21.0	150.0
399888	0.0	1.0
100421046	0.0	0.0
50506	486.0	66.0
100421047	0.0	0.0
50509	594.0	205.0
50508	0.0	1.0
157713	2.0	1.0
100506457	0.0	1.0
133746	1645.0	944.0
100506451	434.0	263.0
4925	3077.0	3507.0
4926	30755.0	17640.0
4927	1734.0	1580.0
4928	5684.0	3388.0
4929	4459.0	384.0
387895	1.0	0.0
387893	4146.0	2174.0
50512	3538.0	5288.0
50511	22.0	6.0
4920	3444.0	310.0
4921	3174.0	557.0
50514	8.0	0.0
4922	15.0	9.0
4923	6.0	0.0
4924	33003.0	20014.0
50515	1176.0	226.0
100421045	2.0	0.0
100421057	0.0	1.0
100421058	0.0	0.0
100506443	1.0	0.0
387890	23.0	50.0
157708	1.0	0.0
4938	1082.0	227.0
4939	1505.0	241.0
387885	12.0	8.0
387882	8106.0	526.0
4931	969.0	974.0
100421055	1.0	0.0
4935	209.0	403.0
100506475	0.0	0.0
157739	11.0	9.0
4947	5355.0	3361.0
4948	45.0	2.0
145741	46.0	15.0
100132100	0.0	0.0
101928827	0.0	0.0
100132101	0.0	1.0
100132103	1.0	1.0
100132104	1.0	0.0
169714	787.0	767.0
4940	1493.0	597.0
145748	439.0	179.0
4942	7957.0	1240.0
4943	1019.0	482.0
4946	24630.0	18241.0
399876	0.0	0.0
100506465	0.0	0.0
157724	2.0	3.0
100506469	323.0	169.0
131118	2217.0	1555.0
100506462	60.0	42.0
4958	431.0	101.0
100132116	848.0	80.0
4951	0.0	0.0
100421072	0.0	0.0
4952	4413.0	1948.0
4953	30191.0	9576.0
399881	1.0	0.0
100421075	0.0	0.0
4954	4.0	2.0
4956	0.0	0.0
4957	2729.0	1788.0
100847022	0.0	0.0
100847023	0.0	0.0
100847020	1.0	0.0
286887	0.0	2.0
100847021	0.0	0.0
100847026	0.0	0.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	16.0	117.0
100847025	0.0	0.0
100847028	0.0	0.0
100847029	0.0	1.0
4969	6041.0	321.0
2306	122.0	41.0
2305	86.0	259.0
2304	23.0	25.0
2303	63.0	37.0
2302	97.0	190.0
284217	36.0	20.0
2301	2.0	2.0
2300	39.0	24.0
284215	10.0	1.0
2309	7227.0	2627.0
4967	12092.0	5143.0
2308	2209.0	476.0
4968	1309.0	703.0
2307	43.0	160.0
100847030	0.0	0.0
100847033	0.0	0.0
100847031	2.0	0.0
4982	50.0	37.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	1.0	1.0
100847036	0.0	0.0
100862664	0.0	0.0
100862665	0.0	0.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	32118.0	28608.0
2316	365531.0	26441.0
2315	17.0	7.0
2314	10125.0	3472.0
100862662	56.0	4.0
2313	344.0	288.0
284207	1148.0	272.0
2312	19.0	3.0
2311	0.0	0.0
2310	31.0	5.0
284203	0.0	0.0
4973	22.0	107.0
4974	16.0	9.0
4975	6.0	5.0
4976	3368.0	1574.0
2319	14190.0	5274.0
4978	17.0	2.0
2318	54530.0	3637.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	57.0	7.0
4991	0.0	0.0
4992	0.0	0.0
100847042	0.0	0.0
4993	1.0	4.0
100847043	0.0	0.0
2331	7499.0	7232.0
100862678	1.0	0.0
100847048	0.0	0.0
2330	734.0	700.0
100862679	0.0	0.0
100847049	0.0	0.0
100847046	2.0	0.0
100847047	0.0	0.0
100862675	1.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	52.0	71.0
100862670	0.0	0.0
2327	577.0	218.0
2326	56.0	26.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	573.0	745.0
2323	196.0	35.0
259239	0.0	0.0
2322	23.0	9.0
2321	1372.0	2507.0
4983	1492.0	1185.0
4985	12.0	9.0
4986	283.0	44.0
4987	139.0	103.0
4988	0.0	0.0
2329	215.0	87.0
100847051	0.0	0.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	2.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	1163.0	652.0
100847059	0.0	0.0
2341	1.0	0.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	3308.0	2466.0
2335	35237.0	13900.0
2334	139.0	17.0
104502416	5.0	2.0
259249	0.0	0.0
2332	1701.0	858.0
100862680	9.0	0.0
4994	0.0	0.0
4995	3.0	0.0
104502417	0.0	0.0
4998	24.0	32.0
4999	1207.0	702.0
260294	67.0	51.0
100847062	2.0	0.0
260293	2497.0	96.0
100847063	0.0	0.0
284260	4.0	6.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	0.0	0.0
100847067	0.0	0.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	48274.0	5392.0
2352	0.0	0.0
100847068	0.0	0.0
2350	315.0	145.0
100847069	0.0	0.0
100862692	0.0	0.0
2348	215.0	21.0
2346	22508.0	30128.0
284257	0.0	0.0
284254	0.0	0.0
100847070	0.0	0.0
284252	2118.0	871.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	1.0	0.0
100847072	0.0	0.0
100847077	0.0	0.0
729790	0.0	1.0
100847078	0.0	0.0
100847075	2.0	0.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	29.0	8.0
729798	0.0	2.0
2359	56.0	90.0
2358	3.0	0.0
2357	66.0	37.0
2356	3849.0	2598.0
2355	13778.0	2707.0
2354	21378.0	3843.0
100847080	0.0	0.0
100847081	0.0	0.0
259283	0.0	1.0
100847084	0.0	0.0
259282	2113.0	890.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	0.0
100847087	0.0	0.0
259289	3.0	1.0
259287	0.0	0.0
259286	1.0	0.0
259285	0.0	0.0
646909	1.0	1.0
284233	11.0	2.0
284232	0.0	0.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	3.0	2.0
259293	3.0	0.0
259292	1.0	2.0
100847093	0.0	0.0
259290	4.0	0.0
259296	1.0	0.0
259295	6.0	3.0
646913	0.0	0.0
646912	1.0	2.0
646910	0.0	0.0
50700	0.0	1.0
646915	0.0	0.0
59082	0.0	0.0
2395	598.0	430.0
59084	4747.0	914.0
441584	0.0	0.0
11108	1539.0	911.0
11107	411.0	111.0
11100	16604.0	9408.0
11102	1156.0	528.0
11101	2393.0	869.0
139411	614.0	46.0
11104	729.0	313.0
11103	2109.0	862.0
284297	3533.0	540.0
11105	0.0	0.0
693231	0.0	0.0
25759	3429.0	3210.0
693232	11.0	3.0
284293	14.0	0.0
693233	0.0	0.0
693234	0.0	0.0
693235	0.0	0.0
115426	1588.0	663.0
25758	8.0	6.0
100379174	0.0	0.0
11119	955.0	393.0
11118	1130.0	383.0
441581	0.0	0.0
127406	1.0	0.0
84034	579.0	898.0
84033	945.0	2073.0
11113	125.0	257.0
11112	4271.0	3786.0
139422	0.0	0.0
284288	0.0	0.0
139420	0.0	0.0
11117	20037.0	2030.0
11116	503.0	348.0
693220	11.0	22.0
693221	0.0	0.0
84061	6675.0	2956.0
693222	0.0	0.0
84060	495.0	468.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	0.0	0.0
139425	0.0	0.0
693227	0.0	0.0
693228	0.0	0.0
693229	0.0	0.0
115416	729.0	967.0
84067	2440.0	979.0
84066	2.0	1.0
84069	184.0	148.0
84068	674.0	790.0
84063	6.0	0.0
284276	261.0	23.0
84062	1025.0	453.0
139431	0.0	0.0
84065	4109.0	4890.0
284274	0.0	0.0
84064	1573.0	620.0
284273	2251.0	1627.0
693230	0.0	0.0
693210	0.0	0.0
693211	0.0	0.0
693212	0.0	0.0
693213	0.0	0.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	0.0
152404	30.0	7.0
84059	314.0	121.0
84056	970.0	187.0
84055	8.0	1.0
84058	720.0	389.0
84057	27.0	63.0
284266	70.0	5.0
84054	6.0	3.0
84081	1528.0	858.0
84080	1630.0	670.0
84083	227.0	195.0
441549	152.0	107.0
441548	2.0	0.0
441543	0.0	0.0
100379142	0.0	2.0
100379141	0.0	0.0
441550	16.0	24.0
84089	0.0	0.0
84088	0.0	0.0
84085	1348.0	516.0
84084	75.0	152.0
84087	0.0	0.0
84086	0.0	0.0
84070	20.0	5.0
84072	1.0	0.0
84071	79.0	17.0
392100	1.0	0.0
100379132	0.0	0.0
392106	0.0	0.0
441533	8.0	7.0
441531	3.0	1.0
84078	923.0	1175.0
84077	3.0	2.0
84079	3000.0	1319.0
84074	201.0	284.0
84073	47.0	26.0
84076	0.0	0.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	0.0	0.0
201931	3530.0	2782.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	0.0
100847008	0.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	0.0
106480195	0.0	0.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	1.0	0.0
127435	8027.0	1200.0
106480190	3.0	3.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	0.0	0.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	1.0	0.0
343099	53.0	109.0
103695431	1.0	0.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	0.0	0.0
103695433	2.0	10.0
100847010	1.0	0.0
103695436	3.0	0.0
100847015	1.0	0.0
103695435	1.0	0.0
100847016	0.0	2.0
100847013	2.0	0.0
100847014	0.0	0.0
441554	3.0	1.0
100847019	1.0	0.0
100847017	0.0	0.0
100847018	0.0	0.0
127428	557.0	343.0
84096	2.0	0.0
84097	0.0	0.0
11061	39.0	4.0
646892	9.0	2.0
441509	27.0	0.0
646891	0.0	0.0
11060	2882.0	1228.0
11063	36.0	2.0
619279	4683.0	1948.0
646898	0.0	0.0
11062	379.0	348.0
11065	51.0	1219.0
441505	3.0	0.0
11064	813.0	297.0
23046	87.0	37.0
441502	6.0	5.0
23047	2003.0	806.0
441501	2.0	0.0
23048	10139.0	1468.0
106479179	0.0	0.0
23049	3243.0	1208.0
106479178	0.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	10.0	0.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	1947.0	1006.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	11296.0	11287.0
106480177	0.0	0.0
23043	377.0	33.0
106480179	0.0	0.0
104384744	2.0	2.0
11067	2582.0	1194.0
50674	0.0	0.0
11066	1479.0	1737.0
11069	186.0	223.0
11068	1800.0	1931.0
139378	3.0	0.0
106480170	0.0	0.0
152330	364.0	131.0
106480172	0.0	0.0
106480171	0.0	0.0
11070	5225.0	3725.0
404550	339.0	103.0
644242	23.0	63.0
404552	0.0	0.0
11072	921.0	815.0
11074	29.0	4.0
644246	94.0	73.0
11073	985.0	510.0
166979	8.0	4.0
11076	488.0	86.0
11075	42.0	77.0
201965	606.0	440.0
379027	0.0	0.0
23057	64.0	12.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	1807.0	716.0
164312	3.0	5.0
106479168	0.0	0.0
106479167	0.0	0.0
106479166	5.0	0.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	2259.0	2331.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	10261.0	7812.0
379034	1.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	4966.0	2160.0
115399	210.0	401.0
23054	3874.0	2298.0
11078	2415.0	1880.0
11077	16.0	5.0
644237	0.0	0.0
11079	6481.0	5276.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	0.0	0.0
106480182	0.0	0.0
11041	2681.0	1098.0
11040	518.0	276.0
11043	600.0	270.0
23023	2240.0	2097.0
441525	0.0	0.0
106480149	0.0	0.0
23024	4677.0	2016.0
106480148	0.0	0.0
23025	13.0	69.0
23026	149.0	16.0
441521	0.0	0.0
23028	5336.0	2746.0
106479199	0.0	0.0
23029	76.0	58.0
106479198	0.0	0.0
201973	394.0	192.0
106479197	1.0	2.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	2.0	0.0
