id	af3e7155-9f1b-4c80-b397-3724dfc25d62	d903e92f-677f-4292-b2f7-66e0fcea767f
7732	38.0	113.0
219771	3812.0	3855.0
219770	2.0	4.0
100270868	1.0	1.0
100270869	0.0	0.0
339535	503.0	4.0
340515	0.0	3.0
100270875	0.0	0.0
760	13297.0	69.0
256714	230.0	59.0
100270876	0.0	1.0
761	20.0	28.0
768206	36.0	53.0
762	1281.0	31.0
763	4.0	7.0
100270871	0.0	0.0
256710	13.0	31.0
100270872	3.0	10.0
764	0.0	1.0
765	1.0	5.0
100270873	3.0	14.0
766	0.0	20.0
100270874	0.0	1.0
767	12.0	40.0
768	56.0	33.0
732275	0.0	0.0
100270870	0.0	3.0
100505835	1.0	0.0
7727	694.0	704.0
158046	88.0	67.0
7726	3359.0	3932.0
7728	447.0	549.0
100505839	1.0	3.0
7741	875.0	790.0
100505865	7.0	26.0
7743	1087.0	1291.0
339521	0.0	1.0
100270857	0.0	0.0
339524	161.0	87.0
770	1179.0	714.0
100270864	0.0	0.0
771	1203.0	188.0
205147	0.0	22.0
773	45.0	108.0
100270867	0.0	1.0
774	132.0	160.0
340508	2.0	1.0
775	3479.0	1324.0
776	301.0	1143.0
777	4.0	3.0
778	87.0	25.0
100505869	6.0	11.0
779	1.0	4.0
7733	360.0	712.0
7738	297.0	468.0
7737	505.0	573.0
340501	0.0	2.0
7739	32711.0	4867.0
158078	2121.0	5122.0
7750	3257.0	4552.0
7752	294.0	388.0
100505854	330.0	573.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	787.0	687.0
7753	439.0	697.0
219793	0.0	7.0
219790	15.0	184.0
122060	304.0	570.0
100270846	0.0	4.0
339512	8.0	3.0
100270847	0.0	0.0
100270848	3.0	3.0
780	13347.0	15891.0
781	840.0	2935.0
100270853	2.0	4.0
782	907.0	350.0
339505	3.0	15.0
783	1128.0	439.0
103689912	903.0	238.0
784	566.0	936.0
103689911	9.0	8.0
785	366.0	324.0
786	1.0	46.0
100270850	3.0	18.0
100270851	0.0	4.0
788	701.0	913.0
100270852	0.0	1.0
7745	2130.0	2149.0
789	0.0	0.0
103689918	1.0	1.0
103689917	0.0	0.0
732253	0.0	0.0
158062	34.0	46.0
7746	358.0	571.0
171024	116254.0	23975.0
7748	574.0	843.0
171023	2827.0	3270.0
103689913	0.0	0.0
171022	18.0	69.0
158067	233.0	67.0
103689915	1.0	0.0
7761	165.0	169.0
7760	1369.0	1693.0
7763	14664.0	8330.0
5100	0.0	394.0
7762	60.0	78.0
5101	1346.0	484.0
7764	1749.0	5551.0
100270839	3.0	1.0
339500	344.0	777.0
100270835	0.0	1.0
339501	1.0	7.0
100270836	0.0	0.0
790	1796.0	2270.0
100270837	0.0	0.0
100270838	0.0	2.0
793	3.0	17.0
794	33.0	24.0
100270844	0.0	0.0
795	0.0	1.0
796	3.0	65.0
797	1.0	12.0
100270840	8.0	15.0
798	0.0	0.0
799	1.0	4.0
100270841	3.0	13.0
7756	4625.0	5946.0
7755	780.0	886.0
7757	74.0	49.0
101929580	20.0	44.0
158011	0.0	2.0
100505806	1033.0	1009.0
7770	490.0	734.0
101929581	2.0	1.0
7772	358.0	457.0
7771	243.0	323.0
5110	3158.0	2727.0
101929582	0.0	0.0
5111	1794.0	1746.0
7773	208.0	216.0
7776	694.0	731.0
7775	733.0	686.0
101929589	0.0	2.0
100419416	0.0	2.0
100270832	9.0	16.0
100270833	3.0	9.0
100270834	2.0	0.0
100420406	0.0	1.0
100420405	0.0	0.0
5104	41083.0	126.0
7767	427.0	560.0
5105	0.0	2.0
7766	42.0	77.0
5106	2482.0	1401.0
7769	689.0	1041.0
100420401	1.0	6.0
7768	245.0	279.0
5108	7023.0	5975.0
101929590	1.0	0.0
101929591	5.0	8.0
7781	14.0	32.0
7780	175.0	43.0
7783	1.0	5.0
7782	629.0	14570.0
5121	13793.0	2150.0
5122	21.0	26.0
7784	30.0	546.0
5125	510.0	651.0
7786	970.0	556.0
90423	380.0	499.0
100419426	1.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	0.0	3.0
100420415	53.0	114.0
5116	1944.0	1719.0
100420414	6.0	4.0
100505826	7.0	13.0
90417	396.0	363.0
5118	1905.0	3229.0
90416	655.0	607.0
7779	1777.0	1537.0
100420412	0.0	1.0
5119	3973.0	5217.0
158035	4.0	3.0
100420410	0.0	0.0
7791	15981.0	8419.0
5130	3710.0	2700.0
5132	12.0	4.0
90411	17126.0	6557.0
5133	22.0	87.0
5134	1775.0	2092.0
90410	850.0	1227.0
7798	2328.0	2064.0
5136	141.0	565.0
146053	33.0	66.0
146050	738.0	822.0
146057	1114.0	1360.0
103091864	18.0	47.0
103091863	0.0	0.0
5126	35.0	21.0
7789	261.0	277.0
5127	3872.0	3220.0
5128	943.0	1680.0
100505812	38.0	95.0
5129	4510.0	875.0
90407	1164.0	1361.0
5140	152.0	1899.0
100422971	0.0	0.0
5141	864.0	997.0
100422972	1.0	0.0
5142	1380.0	2733.0
100422973	0.0	0.0
5143	151.0	79.0
100422974	5.0	5.0
5144	4174.0	3663.0
100422975	0.0	0.0
5145	87.0	42.0
5146	9.0	29.0
100422977	0.0	0.0
101929530	0.0	5.0
5147	665.0	644.0
100422978	0.0	0.0
100422979	4.0	1.0
101929539	7.0	14.0
100419324	0.0	0.0
254128	269.0	326.0
254122	27.0	79.0
5137	212.0	82.0
7799	3044.0	3080.0
5138	1492.0	759.0
5139	1389.0	836.0
100422970	0.0	0.0
5151	1093.0	1075.0
100422982	0.0	0.0
5152	1645.0	5891.0
100422983	0.0	0.0
5153	173.0	90.0
100422984	0.0	0.0
5154	1071.0	2247.0
100422985	0.0	0.0
5155	639.0	702.0
100422986	1.0	1.0
5156	1865.0	1279.0
100422987	0.0	0.0
5157	136.0	207.0
100422988	0.0	0.0
5158	222.0	376.0
100422989	0.0	0.0
100419337	0.0	2.0
101929548	3.0	2.0
5150	917.0	1844.0
100049076	15.0	8.0
5148	2.0	27.0
5149	0.0	0.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	2740.0	2574.0
100422993	0.0	0.0
5163	481.0	513.0
100422994	0.0	1.0
5164	3493.0	1687.0
100422995	0.0	0.0
5165	197.0	385.0
100422996	0.0	1.0
5166	135661.0	4036.0
100422997	1.0	0.0
5167	2252.0	819.0
5168	3400.0	2497.0
5169	4174.0	95.0
101929559	5.0	10.0
101929557	1.0	0.0
5160	3901.0	2483.0
5161	0.0	0.0
256764	28.0	36.0
254100	84.0	134.0
254102	7754.0	3957.0
5159	7200.0	6766.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	0.0	0.0
100420341	64.0	46.0
5174	6.0	13.0
5175	3730.0	5803.0
5176	9222.0	8072.0
5178	1464.0	623.0
5179	1969.0	172.0
5170	1717.0	1442.0
5172	63.0	1443.0
100420342	0.0	0.0
5184	2905.0	3477.0
5187	3959.0	6839.0
5188	1137.0	802.0
5189	1255.0	1267.0
254173	13.0	12.0
254170	1110.0	938.0
100420359	1.0	2.0
100420358	1.0	11.0
100420356	0.0	1.0
100420354	0.0	2.0
5195	3481.0	1881.0
5196	3.0	2.0
5197	51.0	3.0
5198	1101.0	1165.0
5199	41.0	67.0
254187	0.0	33.0
5190	2454.0	3201.0
5191	489.0	731.0
5192	913.0	1679.0
5193	625.0	593.0
5194	1044.0	2194.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	2.0	6.0
105375380	0.0	0.0
53400	1.0	0.0
53405	183.0	347.0
100420377	0.0	0.0
53409	0.0	2.0
100420376	0.0	0.0
53407	1091.0	1202.0
100419392	4.0	1.0
100419391	10.0	8.0
101929520	0.0	1.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	4.0
254158	2.0	2.0
53410	0.0	0.0
768220	1.0	3.0
100420393	1.0	0.0
100420392	0.0	2.0
112609	473.0	305.0
28457	0.0	7.0
28458	0.0	20.0
28452	0.0	1.0
28450	2.0	54.0
28455	1.0	15.0
28453	0.0	0.0
28454	2.0	13.0
90390	259.0	403.0
28468	0.0	73.0
653458	0.0	0.0
28469	0.0	2.0
101340251	0.0	0.0
101340250	0.0	0.0
101340252	2.0	1.0
28462	0.0	2.0
28463	0.0	3.0
28461	39.0	18.0
28466	0.0	24.0
28467	0.0	31.0
653464	245.0	207.0
28464	0.0	1.0
28465	0.0	43.0
653489	5.0	14.0
28438	0.0	0.0
28435	0.0	0.0
28439	7.0	59.0
653492	0.0	1.0
28430	0.0	0.0
28433	0.0	0.0
28434	1.0	45.0
28431	0.0	0.0
28432	0.0	2.0
28448	0.0	55.0
28449	1.0	14.0
28446	0.0	0.0
28447	0.0	0.0
28440	0.0	1.0
28441	0.0	0.0
653483	32.0	287.0
28444	2.0	47.0
28445	0.0	4.0
28442	8.0	121.0
653486	0.0	0.0
28443	0.0	0.0
28415	0.0	0.0
28416	0.0	1.0
28413	0.0	0.0
28414	0.0	9.0
28419	0.0	0.0
28417	0.0	0.0
28418	0.0	0.0
124626	0.0	10.0
388503	0.0	52.0
28411	0.0	2.0
28412	0.0	8.0
28410	7.0	13.0
388507	211.0	245.0
653499	42.0	7.0
28426	0.0	9.0
28427	0.0	0.0
28424	2.0	10.0
28425	0.0	2.0
28428	0.0	2.0
28429	0.0	0.0
28422	0.0	0.0
28423	0.0	35.0
28420	1.0	12.0
28421	0.0	2.0
102723099	12.0	47.0
388524	0.0	3.0
124602	21.0	62.0
388523	41.0	24.0
112611	610.0	1811.0
28405	0.0	0.0
28408	7.0	60.0
28409	1.0	8.0
112616	1804.0	593.0
28406	0.0	0.0
28407	0.0	0.0
388514	14.0	25.0
28400	0.0	5.0
388512	17.0	36.0
28401	2.0	3.0
134359	323.0	513.0
158326	490.0	169.0
339263	368.0	243.0
401730	0.0	0.0
146336	12.0	8.0
401725	0.0	1.0
401720	7.0	11.0
90557	482.0	550.0
90550	723.0	745.0
158314	29.0	19.0
106478999	0.0	0.0
106478998	1.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	1.0
106478994	0.0	1.0
391850	0.0	2.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	0.0	6.0
106478991	5.0	6.0
339258	1.0	0.0
106478990	0.0	1.0
800	126271.0	33747.0
801	29613.0	15263.0
802	0.0	0.0
342892	89.0	187.0
804	0.0	0.0
805	19091.0	18523.0
342898	0.0	5.0
342897	415.0	72.0
806	9.0	26.0
401718	5.0	4.0
807	1.0	2.0
401717	7.0	9.0
808	16976.0	14195.0
158345	43.0	82.0
339240	0.0	0.0
90586	26.0	33.0
339241	2.0	1.0
90589	23.0	22.0
378884	76.0	96.0
339244	0.0	1.0
653404	0.0	0.0
90580	646.0	636.0
391825	0.0	0.0
391827	2.0	6.0
810	1.0	363.0
811	31001.0	54497.0
340221	2.0	5.0
813	11176.0	7594.0
814	318.0	711.0
815	22.0	21.0
816	136.0	715.0
401708	0.0	2.0
817	4832.0	3307.0
818	7563.0	2998.0
819	2188.0	2373.0
90576	213.0	241.0
339230	889.0	1132.0
339231	1088.0	1100.0
339229	756.0	1231.0
122335	0.0	0.0
124997	4112.0	2713.0
340217	4.0	0.0
124995	2363.0	2144.0
378881	0.0	0.0
820	3.0	10.0
821	41017.0	46188.0
822	6093.0	4346.0
823	13864.0	12032.0
824	11586.0	6560.0
825	44.0	48.0
826	17762.0	19173.0
827	5984.0	816.0
134391	0.0	0.0
829	3567.0	4004.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	4.0	4.0
106478966	2.0	0.0
106478965	1.0	1.0
161931	54.0	68.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	0.0	0.0
106478962	1.0	3.0
653423	0.0	1.0
106478961	0.0	3.0
106478960	0.0	5.0
653427	0.0	1.0
340205	10.0	27.0
340206	0.0	0.0
388228	80.0	704.0
830	5188.0	4381.0
831	10943.0	14451.0
832	11031.0	15864.0
833	2296.0	1470.0
834	452.0	629.0
835	1114.0	1348.0
836	863.0	1003.0
837	713.0	1929.0
838	4.0	2.0
342865	0.0	0.0
340204	13.0	6.0
839	438.0	774.0
90594	345.0	378.0
100505993	31.0	40.0
106478959	0.0	1.0
106478958	0.0	16.0
100505994	3.0	5.0
106478957	5.0	2.0
106478956	0.0	0.0
641451	2.0	0.0
106478955	0.0	0.0
106478954	0.0	17.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	81.0	165.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	0.0	2.0
90592	291.0	510.0
7809	15.0	12.0
840	752.0	2013.0
841	620.0	1014.0
842	986.0	992.0
843	477.0	461.0
844	321.0	62.0
136991	2.0	1.0
845	1266.0	359.0
342850	1.0	1.0
846	16.0	7.0
7802	1140.0	1467.0
847	7769.0	5447.0
7804	177.0	198.0
7803	3635.0	6674.0
7805	1645.0	5070.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	4.0
376267	846.0	1062.0
106478986	0.0	0.0
106478985	8.0	192.0
106478984	0.0	2.0
388254	0.0	0.0
106478983	0.0	0.0
388255	0.0	0.0
106478982	0.0	2.0
339201	598.0	589.0
653447	640.0	482.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	0.0	1.0
7818	3271.0	4517.0
28595	5.0	5.0
148979	2080.0	356.0
28592	0.0	13.0
28593	1.0	0.0
28599	1.0	1.0
401744	2.0	0.0
28597	0.0	4.0
401742	0.0	1.0
641455	0.0	9.0
7813	1146.0	861.0
857	13574.0	4132.0
641457	0.0	0.0
7812	35556.0	27022.0
858	2092.0	1839.0
641456	0.0	0.0
859	7.0	12.0
28591	0.0	1.0
106478979	0.0	0.0
106478978	0.0	8.0
106478977	1.0	4.0
106478976	1.0	0.0
106478975	0.0	1.0
106478974	2.0	2.0
106478973	6.0	5.0
106478972	2.0	4.0
653435	0.0	12.0
106478971	2.0	9.0
653436	0.0	1.0
106478970	0.0	2.0
653437	0.0	0.0
146330	1349.0	294.0
146325	4.0	0.0
860	749.0	793.0
861	1045.0	2723.0
862	489.0	375.0
653440	187.0	253.0
863	243.0	998.0
653441	63.0	65.0
864	117.0	497.0
865	1282.0	1860.0
866	1.0	8.0
867	1708.0	1319.0
868	793.0	1106.0
869	243.0	21.0
134353	1121.0	658.0
641467	70.0	167.0
7827	0.0	2.0
106478926	0.0	1.0
101929495	0.0	0.0
106478925	0.0	1.0
106478924	5.0	8.0
219402	1808.0	1625.0
106478923	0.0	0.0
7840	1465.0	1347.0
106478922	0.0	0.0
100505964	0.0	6.0
106478921	0.0	0.0
106478920	1.0	1.0
7841	2930.0	3310.0
388276	0.0	1.0
388275	5.0	3.0
388272	289.0	448.0
871	5807.0	5998.0
873	2907.0	3004.0
874	180.0	490.0
875	54.0	62.0
7832	22660.0	43643.0
100505967	3.0	0.0
7837	2612.0	4405.0
106478919	0.0	0.0
106478918	0.0	1.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	2.0	1.0
106478912	0.0	0.0
7851	28.0	263.0
106478911	0.0	0.0
100505953	0.0	1.0
7850	141.0	44.0
106478910	1.0	4.0
7852	710.0	3704.0
100270754	0.0	0.0
881	13.0	12.0
100270755	0.0	0.0
883	597.0	585.0
885	3.0	570.0
886	0.0	9.0
887	3.0	57.0
100270753	1.0	0.0
7844	2029.0	3123.0
889	1537.0	1523.0
7846	10320.0	4732.0
106478909	0.0	2.0
219409	0.0	0.0
7849	5389.0	175.0
220416	6.0	31.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1272.0	1243.0
106478944	0.0	0.0
100174857	1.0	0.0
106478943	10.0	34.0
5201	2443.0	2370.0
106478942	2.0	2.0
5202	1000.0	1460.0
106478941	0.0	0.0
106478940	0.0	0.0
890	31.0	94.0
891	189.0	280.0
892	1767.0	2591.0
894	11346.0	5301.0
342808	0.0	1.0
895	0.0	1.0
896	2674.0	2428.0
388289	9.0	9.0
897	0.0	2.0
898	81.0	38.0
899	267.0	383.0
7855	709.0	2692.0
7857	101.0	224.0
171392	256.0	309.0
100505989	4.0	153.0
106478939	0.0	0.0
219417	0.0	1.0
106478938	1.0	0.0
219438	0.0	0.0
106478937	0.0	2.0
219437	0.0	0.0
106478936	0.0	0.0
7871	12922.0	4833.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	5.0	13.0
5210	159.0	415.0
7873	3026.0	2926.0
100505975	5.0	34.0
106478933	0.0	0.0
5211	10296.0	9216.0
106478932	0.0	0.0
219432	0.0	0.0
5212	23.0	93.0
106478931	0.0	0.0
5213	4935.0	2866.0
219431	0.0	0.0
7874	5412.0	6848.0
106478930	0.0	0.0
388284	179.0	116.0
171389	10.0	11.0
100420508	0.0	1.0
100420505	11.0	15.0
105377595	46.0	16.0
5203	516.0	641.0
7866	2648.0	2422.0
100420503	1.0	1.0
5204	10071.0	12634.0
100420502	4.0	6.0
5205	3457.0	5628.0
100420501	0.0	0.0
7867	1847.0	3002.0
5207	13.0	20.0
7869	4098.0	1019.0
5208	765.0	844.0
106478929	0.0	0.0
5209	8589.0	2141.0
219429	0.0	1.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	1348.0	656.0
7884	1385.0	1450.0
219445	0.0	1.0
5222	6.0	4.0
90523	5.0	7.0
5223	2134.0	1117.0
5224	0.0	0.0
90522	1112.0	1466.0
100419521	0.0	9.0
220433	28.0	34.0
146378	0.0	1.0
100420519	0.0	4.0
5214	7234.0	3628.0
158373	102.0	126.0
7879	10215.0	12420.0
5216	23727.0	20689.0
100420512	0.0	0.0
5217	4463.0	4478.0
5218	767.0	1322.0
158376	17.0	9.0
100505929	4.0	13.0
158358	1951.0	1837.0
5230	13067.0	10356.0
220429	0.0	0.0
5232	0.0	0.0
5233	2.0	11.0
101929467	0.0	0.0
219453	0.0	0.0
100270709	1.0	0.0
146395	9.0	10.0
100505919	0.0	0.0
100420527	8.0	8.0
100420526	0.0	2.0
5225	38676.0	2094.0
5226	2950.0	3396.0
100505911	84.0	51.0
5228	592.0	186.0
90507	2276.0	2463.0
5229	1049.0	1446.0
90506	84.0	71.0
5241	4476.0	889.0
219469	0.0	0.0
101929471	0.0	0.0
5243	307.0	863.0
5244	36.0	67.0
101929478	0.0	0.0
5245	3855.0	4721.0
219464	0.0	0.0
5246	0.0	0.0
5236	5730.0	3237.0
5238	2537.0	5715.0
5239	27773.0	6928.0
100505945	4.0	4.0
158399	142.0	157.0
5250	15068.0	14323.0
101929484	0.0	2.0
5251	84.0	95.0
5252	5748.0	4521.0
219479	0.0	0.0
5253	4288.0	3802.0
5255	1138.0	1230.0
219477	0.0	0.0
5256	1525.0	2355.0
5257	4805.0	5549.0
220441	837.0	1392.0
100419558	0.0	7.0
100419554	0.0	0.0
90525	410.0	501.0
158383	4.0	7.0
100420546	8.0	3.0
90527	1383.0	718.0
158381	16.0	24.0
100505933	9.0	16.0
90529	404.0	687.0
5261	1286.0	1373.0
5264	1625.0	1804.0
5265	11974.0	1124.0
5266	57.0	145.0
5267	977.0	430.0
219487	0.0	2.0
5268	176.0	834.0
101929410	14.0	28.0
219484	0.0	0.0
219482	0.0	0.0
5260	43.0	163.0
5258	0.0	0.0
5259	0.0	0.0
5272	293.0	574.0
5273	0.0	2.0
5274	323.0	347.0
28509	0.0	0.0
5275	1.0	30.0
5276	1.0	9.0
5277	350.0	453.0
101929423	71.0	51.0
5279	1899.0	1531.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	1.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	162.0	561.0
28505	0.0	0.0
101929428	0.0	2.0
5271	164.0	256.0
28506	0.0	0.0
256435	210.0	132.0
28500	0.0	0.0
5269	5585.0	10526.0
105377617	0.0	0.0
5283	755.0	1695.0
5284	766.0	4112.0
100420450	1.0	3.0
5286	3779.0	3930.0
5287	1653.0	1405.0
5288	1749.0	52.0
5289	1752.0	1752.0
101929437	0.0	0.0
5280	145.0	87.0
5281	474.0	499.0
5282	6.0	2.0
102723166	4.0	19.0
102723167	24.0	18.0
102723165	1.0	2.0
100420458	1.0	10.0
5294	68.0	151.0
100420462	1.0	5.0
5295	6290.0	5044.0
100419472	0.0	0.0
5296	52.0	64.0
5297	5155.0	5220.0
5298	4471.0	4561.0
100419471	0.0	0.0
5290	1261.0	1264.0
100419477	0.0	4.0
5291	2079.0	2354.0
5292	792.0	1879.0
5293	587.0	926.0
100420473	0.0	1.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	0.0	12.0
256471	572.0	785.0
100419489	3.0	1.0
100101935	0.0	0.0
100270680	2.0	15.0
100420477	2.0	2.0
100420476	0.0	0.0
100420484	0.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	3.0	13.0
101929402	21.0	36.0
100270648	0.0	0.0
101929407	31.0	61.0
105375013	9.0	7.0
641365	0.0	0.0
641364	1.0	6.0
401696	0.0	1.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	57.0	86.0
28572	0.0	8.0
28573	6.0	5.0
28570	0.0	1.0
28571	0.0	2.0
28576	0.0	2.0
28577	0.0	5.0
653354	1.0	0.0
28574	3.0	9.0
401687	0.0	0.0
28575	1.0	3.0
641372	0.0	1.0
641371	299.0	182.0
112950	1473.0	1855.0
641373	0.0	0.0
28589	19.0	19.0
28583	0.0	17.0
28584	0.0	1.0
28581	3.0	12.0
28582	0.0	0.0
28587	0.0	1.0
124930	227.0	512.0
28588	0.0	0.0
28585	0.0	3.0
28586	0.0	9.0
28580	0.0	1.0
124935	2484.0	1976.0
124936	1757.0	1436.0
378805	364.0	457.0
641380	0.0	0.0
112942	2042.0	2057.0
378807	0.0	27.0
641382	1.0	0.0
641384	3.0	3.0
401675	0.0	6.0
28558	6.0	37.0
28559	49.0	171.0
28556	0.0	0.0
28557	7.0	19.0
148930	1.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	3.0	0.0
148932	1214.0	1149.0
401665	0.0	1.0
641379	0.0	2.0
124925	5.0	21.0
401664	0.0	1.0
28569	1.0	24.0
401663	0.0	1.0
112939	3628.0	2727.0
401662	0.0	3.0
28567	1.0	35.0
401661	0.0	20.0
28568	3.0	34.0
112937	978.0	1528.0
112936	3345.0	6138.0
449645	1.0	2.0
28561	0.0	1.0
124912	0.0	8.0
653361	26.0	72.0
28560	0.0	0.0
28565	0.0	0.0
653363	0.0	0.0
653364	11.0	13.0
28566	0.0	2.0
28563	1.0	4.0
28564	0.0	4.0
378828	0.0	0.0
378825	0.0	7.0
391804	0.0	6.0
124989	68.0	194.0
391803	0.0	2.0
340286	3.0	2.0
653390	102.0	55.0
339290	1870.0	1849.0
339291	0.0	0.0
378818	0.0	2.0
378819	0.0	0.0
378810	0.0	0.0
391811	2.0	0.0
653381	402.0	741.0
124975	987.0	777.0
124976	178.0	514.0
391819	0.0	0.0
124974	7.0	12.0
340277	206.0	410.0
340274	0.0	1.0
340273	9.0	21.0
339287	3272.0	4734.0
28514	737.0	1446.0
28512	835.0	432.0
28513	122.0	181.0
28518	6.0	2.0
28519	0.0	0.0
28516	0.0	0.0
28517	1.0	0.0
28510	0.0	0.0
28511	2090.0	2092.0
124961	545.0	642.0
340267	241.0	705.0
340260	0.0	0.0
112970	294.0	246.0
28525	0.0	0.0
28526	10.0	33.0
28523	0.0	0.0
378832	3.0	0.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	4300.0	7033.0
901	2397.0	6350.0
340252	447.0	1016.0
902	1217.0	1276.0
904	1701.0	1785.0
905	1699.0	2003.0
908	4956.0	4634.0
909	1.0	14.0
340371	1714.0	3390.0
136895	244.0	269.0
51081	2337.0	3352.0
51083	1.0	420.0
51082	3411.0	4647.0
51085	80.0	183.0
51084	3403.0	3198.0
51087	202.0	50.0
51086	5.0	4.0
146212	2.0	11.0
51088	5211.0	1868.0
910	1.0	12.0
90678	1320.0	1960.0
911	34.0	128.0
912	54.0	201.0
913	12.0	142.0
914	139.0	715.0
915	80.0	257.0
916	230.0	864.0
917	49.0	190.0
919	77.0	251.0
90673	826.0	840.0
51090	3336.0	623.0
51092	4242.0	6751.0
51091	485.0	759.0
51094	4595.0	6087.0
51093	1895.0	2602.0
51096	898.0	1184.0
51095	530.0	1278.0
146225	5.0	8.0
51098	1306.0	1118.0
340359	11.0	8.0
51097	3224.0	4712.0
146223	2693.0	3580.0
51099	661.0	431.0
920	832.0	1841.0
146227	21.0	48.0
921	56.0	290.0
90668	59.0	46.0
922	0.0	3.0
923	117.0	474.0
340351	80.0	188.0
924	164.0	296.0
643941	0.0	3.0
925	286.0	701.0
926	63.0	113.0
927	1.0	35.0
928	36402.0	28836.0
100312775	13.0	18.0
929	1248.0	1706.0
158228	64.0	288.0
339366	240.0	70.0
26095	74.0	38.0
401825	0.0	1.0
26098	600.0	901.0
340348	1443.0	1295.0
26097	3221.0	3526.0
388324	222.0	309.0
26099	5576.0	5677.0
388325	46.0	183.0
930	13.0	56.0
148898	141.0	183.0
931	11.0	115.0
388323	40.0	65.0
932	0.0	3.0
933	47.0	125.0
643954	4.0	5.0
26090	4068.0	3550.0
134265	389.0	384.0
26092	6085.0	4618.0
936	0.0	1.0
26091	1452.0	1688.0
158234	611.0	658.0
26094	456.0	630.0
643955	0.0	1.0
938	9.0	1.0
26093	1576.0	1612.0
939	28.0	180.0
401827	2.0	1.0
90693	290.0	311.0
158219	414.0	747.0
134266	514.0	752.0
643971	0.0	0.0
940	24.0	154.0
941	21.0	19.0
124872	6.0	6.0
942	72.0	333.0
943	14.0	31.0
342994	9.0	4.0
944	27.0	79.0
643965	3.0	3.0
945	56.0	177.0
946	14.0	45.0
7903	131.0	344.0
947	3381.0	2926.0
158222	7.0	13.0
948	373.0	113.0
949	1000.0	3808.0
7905	10292.0	13366.0
136853	55.0	89.0
401895	0.0	4.0
339344	419.0	374.0
339345	0.0	33.0
653308	110.0	183.0
26074	32.0	5.0
7918	1022.0	1164.0
26073	5270.0	5356.0
7917	9980.0	10900.0
7919	2538.0	3478.0
950	11762.0	24055.0
951	212.0	790.0
952	12524.0	4601.0
388344	226.0	592.0
953	2526.0	2284.0
954	118.0	916.0
643976	0.0	0.0
955	2209.0	7281.0
641311	2.0	3.0
956	520.0	265.0
957	691.0	8957.0
958	1415.0	1233.0
959	16.0	69.0
7913	4126.0	5400.0
7916	17315.0	18009.0
7915	1146.0	2148.0
26071	1980.0	2221.0
388341	97.0	112.0
26085	0.0	145.0
388339	7.0	17.0
26084	1038.0	2723.0
342979	2252.0	202.0
960	6373.0	10049.0
26086	772.0	1018.0
342977	16.0	12.0
388335	975.0	1730.0
961	4040.0	10633.0
26088	2896.0	3395.0
962	190.0	647.0
388336	1714.0	476.0
963	352.0	1258.0
388333	0.0	4.0
965	266.0	286.0
966	18936.0	11051.0
7920	368.0	411.0
643987	0.0	1.0
967	26853.0	25085.0
7923	955.0	743.0
7922	10624.0	13008.0
968	6.0	23.0
969	106.0	624.0
26080	0.0	0.0
643988	47.0	236.0
26083	1.0	8.0
161835	17.0	13.0
134218	2907.0	2717.0
100312782	0.0	1.0
7941	151.0	1905.0
7940	139.0	443.0
26059	270.0	83.0
339324	785.0	962.0
339327	228.0	245.0
26052	172.0	228.0
26051	299.0	225.0
339318	453.0	564.0
340307	0.0	0.0
26054	3521.0	5580.0
970	2.0	18.0
971	27.0	114.0
26053	1267.0	2472.0
972	35932.0	82332.0
26056	2092.0	1644.0
973	15.0	131.0
974	106.0	224.0
26058	4407.0	5267.0
