id	46551ef6-d1de-43c3-8ea5-5ade8a5bffd7	d7f93268-df1e-4e93-9592-ac24335b9031
693156	1.0	1.0
693157	0.0	0.0
693158	8.0	6.0
693159	0.0	0.0
392225	0.0	0.0
25831	6190.0	8309.0
25830	449.0	66.0
441654	2.0	0.0
25833	142.0	114.0
100379250	0.0	0.0
106479089	3.0	2.0
25832	633.0	492.0
106479088	0.0	0.0
25834	46.0	14.0
106479087	0.0	1.0
100379251	40.0	60.0
106479086	0.0	0.0
115350	1.0	7.0
106479085	0.0	0.0
414061	0.0	1.0
106479084	0.0	0.0
115352	1.0	11.0
106479083	0.0	0.0
414062	16.0	9.0
115353	1319.0	1499.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	43.0	182.0
693163	1.0	27.0
84196	3217.0	3933.0
693164	1.0	0.0
25804	3049.0	4300.0
693143	0.0	1.0
25803	7264.0	41650.0
693144	3.0	4.0
25806	7.0	39.0
25805	709.0	1056.0
693146	0.0	10.0
693147	0.0	0.0
25807	1143.0	3006.0
693148	1.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	492.0	745.0
100130995	0.0	1.0
100379287	0.0	0.0
100130994	0.0	0.0
441687	7.0	9.0
25800	13948.0	37147.0
25802	47870.0	10300.0
25801	659.0	1523.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	0.0
106480077	6.0	0.0
106480076	0.0	0.0
106480079	1.0	2.0
106480078	0.0	0.0
142910	6.0	7.0
106480071	0.0	0.0
100380272	0.0	0.0
693151	1.0	0.0
142913	41.0	52.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	1.0	1.0
693153	76.0	120.0
106480072	0.0	0.0
693132	0.0	0.0
25814	5838.0	7625.0
693133	0.0	0.0
693134	0.0	0.0
25817	364.0	363.0
25816	577.0	1259.0
100130988	0.0	0.0
693135	0.0	0.0
25819	141.0	110.0
693136	0.0	0.0
100129998	0.0	1.0
130940	48.0	45.0
25818	15.0	2.0
693137	0.0	0.0
693138	0.0	1.0
693139	0.0	1.0
100130980	1.0	2.0
25813	2415.0	2647.0
392209	7.0	0.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	113.0	34.0
106480087	1.0	1.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	1.0	0.0
106480082	0.0	0.0
693140	0.0	0.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	11018.0	16514.0
154881	1059.0	1349.0
11182	150.0	78.0
11181	4.0	17.0
646770	0.0	0.0
11184	102.0	131.0
392133	1.0	0.0
11183	1937.0	2234.0
392132	0.0	0.0
11186	1607.0	1582.0
139249	0.0	3.0
11185	3623.0	1934.0
23166	1514.0	1162.0
23167	3842.0	6276.0
106480049	0.0	0.0
23168	3784.0	4778.0
106479059	0.0	0.0
23169	1124.0	1649.0
166863	1.0	0.0
392138	0.0	0.0
106479058	1.0	1.0
729920	220.0	225.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	1.0	0.0
127262	5280.0	4971.0
106479054	0.0	1.0
142891	1778.0	1795.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	1662.0	1950.0
106480055	0.0	0.0
106479051	0.0	0.0
23161	1987.0	3558.0
115286	1268.0	1057.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	4495.0	2908.0
106480057	0.0	0.0
23163	1913.0	2100.0
106480056	0.0	0.0
152217	820.0	1053.0
23164	10254.0	7275.0
106480059	0.0	0.0
23165	2341.0	2509.0
106480058	0.0	0.0
11188	9707.0	12648.0
11187	2403.0	3631.0
11189	185.0	9.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	1.0	2.0
11191	492.0	123.0
392140	0.0	2.0
11190	2570.0	3142.0
404672	2125.0	2326.0
11193	1170.0	901.0
154872	0.0	0.0
11194	1645.0	2670.0
11197	88.0	120.0
11196	2818.0	5074.0
23177	2145.0	1552.0
402016	3.0	3.0
23178	1040.0	3548.0
106479049	0.0	1.0
23179	1814.0	1063.0
106479048	0.0	0.0
127255	32.0	51.0
106479047	1.0	0.0
127254	50.0	3.0
106479046	0.0	0.0
646780	7.0	12.0
127253	1543.0	1586.0
106479045	2.0	0.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	2.0	0.0
106480064	0.0	0.0
106479042	3.0	4.0
23170	3070.0	6240.0
115273	55.0	41.0
106480063	0.0	0.0
729909	2.0	1.0
106479041	0.0	0.0
23171	11832.0	9391.0
106479040	0.0	0.0
106480066	2.0	0.0
23172	973.0	1269.0
106480065	0.0	0.0
23173	4192.0	4287.0
106480068	0.0	0.0
23174	1851.0	1702.0
106480067	0.0	0.0
23175	2221.0	1487.0
23176	3018.0	2719.0
106480069	0.0	0.0
11199	4.0	7.0
11198	6068.0	6449.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	4813.0	8957.0
644131	68.0	59.0
404663	0.0	0.0
11162	117.0	133.0
646799	0.0	0.0
11161	2112.0	4139.0
404665	14.0	11.0
11164	1138.0	1961.0
11163	3561.0	5758.0
23144	1206.0	1533.0
127247	0.0	0.0
106480028	0.0	0.0
23145	50.0	394.0
106480027	4.0	0.0
106480029	0.0	1.0
23148	1055.0	215.0
106479079	0.0	0.0
646791	2.0	2.0
23149	50.0	53.0
441641	0.0	5.0
106479078	0.0	0.0
106479077	0.0	2.0
106479076	0.0	0.0
84108	443.0	315.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	0.0	0.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	0.0	1.0
84109	7.0	21.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	3730.0	3515.0
115265	260.0	73.0
106480035	0.0	0.0
106479071	1.0	0.0
84103	0.0	0.0
23141	3058.0	3661.0
106480034	7.0	2.0
106479070	0.0	1.0
23142	2143.0	1451.0
84106	76.0	133.0
106480037	0.0	0.0
84105	465.0	458.0
23143	2199.0	1658.0
106480036	1.0	0.0
84100	171.0	204.0
11166	121.0	135.0
140258	0.0	1.0
644129	0.0	0.0
11165	1034.0	1090.0
84102	402.0	245.0
11168	3997.0	2779.0
84101	43.0	35.0
11167	29986.0	34924.0
644128	51.0	66.0
11169	232.0	259.0
11171	5002.0	4692.0
11170	4218.0	3007.0
11173	137.0	182.0
441639	1.0	0.0
11172	0.0	1.0
343296	0.0	0.0
11174	81.0	31.0
644146	2.0	7.0
23155	1437.0	2844.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	3922.0	2925.0
23158	2600.0	5216.0
106479069	0.0	0.0
441631	657.0	462.0
106479068	1.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	1.0
106479063	0.0	1.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	1106.0	2876.0
106480043	1.0	0.0
106479061	0.0	0.0
23151	1218.0	1289.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	5419.0	5493.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	2890.0	3048.0
106480047	0.0	0.0
11177	1105.0	1995.0
11176	4159.0	7135.0
11179	821.0	982.0
644138	10.0	15.0
11178	250.0	343.0
644139	576.0	11.0
139285	540.0	376.0
106480040	3.0	2.0
103695364	0.0	2.0
103695363	0.0	0.0
644153	0.0	0.0
11140	8769.0	9989.0
644159	0.0	1.0
103695365	1.0	0.0
11142	6627.0	1841.0
166824	823.0	1495.0
106479019	0.0	0.0
11141	50.0	22.0
130872	1545.0	1847.0
106479018	0.0	0.0
644157	31.0	47.0
23122	2283.0	2752.0
106480006	0.0	0.0
106479017	0.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	3.0	2.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	8.0	6.0
23125	3480.0	2849.0
106480007	0.0	0.0
25786	65.0	96.0
106479014	0.0	0.0
25789	655.0	201.0
644150	841.0	484.0
23126	3834.0	5290.0
106479013	0.0	1.0
25788	85.0	109.0
23127	558.0	206.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	3307.0	2586.0
106479010	0.0	0.0
84129	33.0	56.0
106480011	3.0	1.0
106480010	0.0	0.0
84126	9.0	13.0
106480013	0.0	0.0
84125	52.0	311.0
25780	127.0	281.0
106480012	0.0	0.0
84128	1281.0	1581.0
23120	32.0	9.0
106480015	0.0	0.0
25782	1460.0	2273.0
106480014	0.0	0.0
11144	60.0	32.0
11143	3078.0	2959.0
139212	0.0	0.0
84124	1060.0	1281.0
11146	363.0	335.0
11145	2520.0	1366.0
11148	17.0	6.0
86781	24.0	17.0
11147	405.0	593.0
11149	1962.0	1171.0
392181	1.0	0.0
127294	59.0	16.0
644165	56.0	108.0
11151	582.0	648.0
166815	344.0	646.0
392188	0.0	0.0
106479009	0.0	0.0
11153	583.0	1988.0
106479008	0.0	0.0
644168	15.0	0.0
11152	1948.0	2847.0
106479007	0.0	0.0
25796	2099.0	3016.0
130888	261.0	455.0
23133	2682.0	5141.0
106479006	2.0	3.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	3396.0	2439.0
25798	3208.0	4253.0
106479004	0.0	0.0
106480019	1.0	0.0
23136	1954.0	707.0
25797	429.0	700.0
106479003	0.0	0.0
106480018	0.0	0.0
23137	1882.0	2667.0
106479002	0.0	0.0
25799	534.0	611.0
402055	866.0	1050.0
23138	288.0	182.0
106479001	1.0	0.0
23139	3918.0	4071.0
106479000	0.0	0.0
644160	1.0	2.0
106480020	0.0	0.0
25790	36.0	36.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	6302.0	6173.0
106480024	0.0	0.0
25791	238.0	176.0
23130	2650.0	3431.0
106480023	0.0	0.0
23131	2424.0	2877.0
25794	30.0	70.0
106480026	0.0	0.0
25793	4708.0	4784.0
23132	1338.0	1409.0
106480025	0.0	0.0
11155	4130.0	1698.0
11154	710.0	567.0
11157	602.0	763.0
11156	1594.0	3199.0
11159	344.0	349.0
139221	261.0	228.0
11158	658.0	786.0
392193	1.0	0.0
23108	1963.0	3888.0
23109	29.0	2.0
127281	1613.0	2240.0
441608	0.0	0.0
154860	2.0	47.0
11120	2029.0	1216.0
343263	8.0	4.0
154865	19.0	62.0
25763	0.0	0.0
106479039	0.0	0.0
23101	105.0	43.0
106479038	12.0	6.0
23102	2245.0	1660.0
106479037	6.0	7.0
25764	94.0	132.0
106479036	0.0	0.0
106479035	0.0	0.0
23105	985.0	745.0
25766	587.0	545.0
106479034	0.0	0.0
25769	15.0	17.0
106479033	0.0	0.0
23107	3417.0	3231.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	2403.0	2495.0
106479030	0.0	0.0
84148	2171.0	2300.0
84144	356.0	271.0
11122	124.0	187.0
84146	1562.0	2318.0
11124	3206.0	2845.0
11123	2450.0	15480.0
11126	15.0	11.0
84140	168.0	174.0
11128	1105.0	2076.0
84142	350.0	316.0
84141	259.0	30.0
139231	2363.0	3402.0
11127	1165.0	1122.0
23119	239.0	335.0
644186	3.0	6.0
11131	25.0	21.0
11130	167.0	473.0
106479029	0.0	0.0
23111	4690.0	2966.0
106479028	0.0	0.0
25774	0.0	0.0
23112	1947.0	2546.0
106479027	0.0	0.0
25776	1841.0	2140.0
23113	3135.0	2522.0
106479026	0.0	0.0
25775	4.0	4.0
23114	2870.0	810.0
106479025	0.0	1.0
25778	1225.0	1330.0
106479024	1.0	0.0
25777	14869.0	16088.0
23116	947.0	1276.0
106479023	4.0	1.0
23117	50.0	45.0
106479022	0.0	0.0
23118	5057.0	6446.0
106479021	0.0	0.0
115294	4085.0	5811.0
106479020	2.0	3.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	61.0	22.0
106480004	0.0	0.0
25771	1609.0	1355.0
84138	269.0	302.0
106480003	0.0	0.0
11133	433.0	555.0
84133	24.0	38.0
84132	779.0	1085.0
11132	986.0	1632.0
11135	2301.0	3044.0
84135	631.0	724.0
84134	779.0	777.0
11137	2308.0	2525.0
115290	1165.0	1006.0
11136	12.0	9.0
84131	663.0	1047.0
11138	3634.0	4730.0
730993	0.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	44.0	48.0
729993	510.0	2335.0
50717	3667.0	4032.0
102465257	0.0	1.0
102465256	0.0	0.0
102465255	0.0	0.0
729991	601.0	914.0
102465254	1.0	0.0
102465253	0.0	0.0
164284	92.0	12.0
100884155	0.0	0.0
102465252	0.0	0.0
730978	0.0	1.0
102465251	0.0	0.0
102465250	1.0	1.0
730974	0.0	0.0
392194	0.0	0.0
392197	0.0	0.0
646702	0.0	0.0
646701	0.0	0.0
646721	0.0	1.0
729962	2.0	0.0
729967	398.0	718.0
2504	15.0	7.0
2503	25.0	10.0
284418	0.0	0.0
2502	16.0	9.0
284417	3.0	8.0
2501	78.0	54.0
2500	55.0	38.0
284415	0.0	0.0
404635	0.0	0.0
619190	0.0	0.0
404636	580.0	894.0
2509	14.0	9.0
646723	0.0	7.0
2508	33.0	26.0
2507	8.0	4.0
619189	0.0	0.0
164237	2.0	2.0
729956	16.0	5.0
140290	33.0	40.0
729952	0.0	0.0
2515	0.0	833.0
284408	144.0	199.0
2512	55342.0	49331.0
284406	216.0	324.0
2510	0.0	0.0
284403	64.0	101.0
284402	23.0	26.0
2519	2000.0	4216.0
2518	0.0	0.0
2517	3226.0	7775.0
2516	0.0	0.0
646755	2.0	2.0
646754	0.0	0.0
646753	2.0	2.0
260434	2.0	0.0
23189	10787.0	5379.0
260436	0.0	0.0
23180	1804.0	935.0
2526	317.0	443.0
23181	2207.0	4566.0
2525	243.0	19.0
2524	111.0	73.0
2523	169.0	413.0
23184	2760.0	5843.0
2521	14496.0	11928.0
23185	3339.0	6483.0
23186	1878.0	2256.0
2520	0.0	0.0
23187	3284.0	3234.0
2529	4.0	4.0
2528	17.0	1.0
2527	0.0	0.0
152273	1073.0	899.0
644100	0.0	0.0
646766	11.0	18.0
644101	4.0	6.0
23199	4372.0	5700.0
260425	804.0	1159.0
729974	0.0	0.0
260429	0.0	0.0
2537	3641.0	2799.0
23191	6650.0	13375.0
23192	3280.0	4691.0
23193	16490.0	33708.0
2535	158.0	183.0
2534	1968.0	581.0
23194	2253.0	1160.0
2533	200.0	232.0
23195	2433.0	3105.0
23196	8588.0	13631.0
2532	3993.0	789.0
23197	2982.0	5301.0
2531	3604.0	3089.0
2530	690.0	718.0
23198	3831.0	5699.0
345829	8.0	3.0
646759	0.0	0.0
646758	4.0	2.0
2539	2306.0	2408.0
2538	0.0	1.0
23190	5859.0	11537.0
25903	477.0	378.0
25902	439.0	446.0
25904	1107.0	1698.0
100129866	0.0	0.0
25907	1488.0	773.0
100130855	78.0	109.0
25906	855.0	1039.0
25909	1902.0	2309.0
100127206	1.0	0.0
100129867	0.0	1.0
2551	1235.0	1828.0
2550	2205.0	2014.0
25901	1229.0	1979.0
25900	913.0	339.0
2548	7168.0	19269.0
223075	13.0	50.0
2547	16396.0	18032.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	3.0	8.0
2542	1020.0	2735.0
100874403	0.0	0.0
100874402	0.0	0.0
100874401	0.0	0.0
100874400	0.0	0.0
100129863	1.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	1511.0	1521.0
100874404	0.0	0.0
25914	437.0	447.0
100130848	0.0	0.0
25913	1008.0	1180.0
100129858	44.0	29.0
25915	3105.0	5389.0
25917	1741.0	2658.0
2562	176.0	2570.0
2561	19.0	33.0
2560	1.0	0.0
25912	8075.0	12848.0
25911	649.0	912.0
2559	0.0	0.0
2558	7.0	21.0
2557	14.0	0.0
2556	63.0	5.0
2555	49.0	8.0
2554	53.0	19.0
2553	1871.0	2520.0
100129853	0.0	1.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	16.0	9.0
2572	74.0	0.0
2571	16.0	65.0
2570	9.0	17.0
2569	6.0	16.0
2568	2737.0	191.0
2567	104.0	1653.0
2566	141.0	5.0
2565	8.0	4.0
2564	2780.0	1050.0
2563	7.0	64.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	265.0	1019.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	3.0	3.0
100129836	0.0	0.0
100874410	0.0	1.0
286676	1072.0	1487.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	603.0	812.0
2583	360.0	350.0
2582	1304.0	1159.0
2581	1201.0	3391.0
2580	4590.0	6820.0
100874419	0.0	0.0
100874414	2.0	0.0
100874413	0.0	0.0
100874412	0.0	0.0
100874411	1.0	0.0
100874418	0.0	2.0
223082	508.0	1023.0
100874417	1.0	1.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	12.0	48.0
100874443	1.0	1.0
100874442	0.0	0.0
100129824	2.0	0.0
100874441	0.0	0.0
100874440	0.0	0.0
2595	643.0	711.0
2593	1508.0	2275.0
100379300	0.0	0.0
2592	1121.0	1625.0
2591	1939.0	3928.0
441389	24.0	23.0
2590	3504.0	4211.0
441386	4.0	12.0
127617	1.0	4.0
2589	3208.0	6030.0
2588	905.0	1536.0
2587	406.0	71.0
441391	9.0	20.0
284018	389.0	941.0
2585	672.0	1539.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	63.0	27.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	0.0	0.0
100129815	0.0	0.0
100130803	0.0	1.0
100874432	0.0	0.0
100874431	2.0	1.0
100874430	0.0	0.0
100129813	1.0	0.0
441377	1.0	0.0
441376	420.0	13.0
441381	5.0	19.0
127602	162.0	300.0
2597	73933.0	55928.0
2596	593.0	36.0
100874436	0.0	0.0
284004	1467.0	2457.0
100874435	0.0	0.0
100874434	3.0	6.0
100874433	5.0	0.0
284001	1726.0	2582.0
100874439	0.0	0.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	1.0	3.0
100874464	0.0	1.0
100874462	0.0	1.0
100129801	3.0	1.0
100874469	0.0	0.0
100874468	0.0	1.0
100874467	1.0	0.0
100874466	36.0	5.0
100874450	0.0	0.0
50937	757.0	269.0
100874454	0.0	0.0
50939	10.0	8.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	0.0	1.0
50940	389.0	3927.0
100874455	0.0	1.0
50943	21.0	87.0
50945	2.0	12.0
50944	27.0	21.0
100874459	0.0	0.0
23328	2435.0	4210.0
23329	504.0	1121.0
84281	643.0	292.0
84280	1393.0	1355.0
644076	0.0	0.0
11340	893.0	898.0
644079	0.0	0.0
25983	1326.0	1462.0
127665	1.0	1.0
23321	3272.0	3437.0
115677	548.0	1187.0
644070	0.0	0.0
23322	364.0	526.0
25984	2792.0	634.0
23324	4255.0	7110.0
25987	3092.0	3521.0
23325	1883.0	2657.0
23326	10770.0	13305.0
25989	1318.0	3255.0
23327	7939.0	36752.0
25988	827.0	1050.0
25981	438.0	888.0
25980	2691.0	2945.0
11342	2992.0	4921.0
84287	969.0	1973.0
84286	1238.0	2507.0
11341	537.0	283.0
284058	2640.0	3374.0
84289	1718.0	2528.0
11344	2368.0	1802.0
11343	4592.0	7163.0
84288	461.0	308.0
84283	2356.0	11491.0
11346	6974.0	3577.0
11345	4839.0	8345.0
84282	1086.0	1462.0
84285	893.0	1135.0
84284	1831.0	2240.0
23339	4967.0	6971.0
84270	882.0	618.0
23331	1785.0	1503.0
25994	2915.0	1919.0
23332	3784.0	3804.0
25996	5533.0	5518.0
23333	681.0	1048.0
23334	2323.0	2856.0
25998	2992.0	4798.0
23335	3342.0	2103.0
23336	104670.0	20665.0
441332	1.0	1.0
644082	0.0	0.0
23338	3466.0	2192.0
25999	6872.0	1094.0
441331	0.0	0.0
84279	1013.0	1014.0
25992	1588.0	1716.0
84276	939.0	1429.0
84275	551.0	992.0
284047	20.0	37.0
84278	140.0	212.0
84277	1070.0	1313.0
84272	3097.0	4374.0
84271	5202.0	7298.0
84274	1038.0	1780.0
84273	1364.0	2175.0
23306	1380.0	1713.0
23307	2392.0	3109.0
284040	40.0	45.0
23308	43.0	40.0
23309	3938.0	4082.0
25961	97.0	117.0
25960	12875.0	9606.0
25963	5898.0	11213.0
23300	4256.0	6944.0
23301	3081.0	2259.0
25962	2659.0	3139.0
23302	175.0	73.0
23303	5695.0	9705.0
644096	591.0	748.0
23304	2677.0	3407.0
25966	2452.0	2839.0
23305	81.0	99.0
644094	0.0	0.0
11328	5064.0	6147.0
11329	2242.0	1762.0
11320	1247.0	3696.0
137012	1.0	3.0
113000	851.0	898.0
11322	1314.0	2147.0
11321	1354.0	1672.0
284034	10.0	1.0
11326	175.0	161.0
11325	8279.0	9017.0
23317	3077.0	3004.0
84290	499.0	91.0
25979	1627.0	2502.0
23318	1491.0	2195.0
84292	410.0	638.0
25972	1616.0	2247.0
23310	1885.0	56566.0
441359	0.0	0.0
25974	352.0	565.0
23312	678.0	1248.0
25973	220.0	343.0
23313	4960.0	3642.0
25976	3609.0	2803.0
23314	312.0	649.0
25975	510.0	15.0
441355	6.0	22.0
25978	3303.0	4385.0
23315	1648.0	2143.0
25977	1831.0	2970.0
23316	1087.0	8175.0
11339	10.0	33.0
11338	7855.0	9919.0
441362	0.0	0.0
441361	0.0	0.0
140660	3.0	3.0
115650	26.0	30.0
127623	2.0	0.0
25970	3796.0	4608.0
284029	110.0	146.0
115653	0.0	0.0
84298	932.0	999.0
11331	9378.0	13090.0
11330	5.0	1.0
11333	6625.0	7606.0
152641	51.0	45.0
11332	1474.0	879.0
84299	1985.0	3645.0
11335	4030.0	5311.0
84294	801.0	933.0
11334	1508.0	1821.0
84293	5162.0	9876.0
84296	81.0	116.0
11337	3250.0	3503.0
284021	51.0	36.0
84295	942.0	1440.0
11336	3841.0	3602.0
25946	3124.0	2454.0
25949	2956.0	2860.0
25948	1848.0	1780.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	2.0	1.0
25941	2309.0	2556.0
25940	1874.0	3002.0
100130892	20.0	12.0
25943	2520.0	1387.0
25942	4104.0	4696.0
100130890	131.0	287.0
25945	564.0	1058.0
11309	987.0	807.0
284099	0.0	2.0
284098	236.0	355.0
25957	4510.0	5667.0
140609	3741.0	2750.0
25959	26581.0	8951.0
100130889	37.0	8.0
100130887	17.0	25.0
25950	291.0	440.0
25953	4792.0	12371.0
25956	330.0	526.0
11317	2.0	0.0
11316	5770.0	11249.0
11319	1595.0	2253.0
11318	41.0	7.0
100379378	0.0	0.0
11311	2343.0	2598.0
11313	2014.0	4065.0
140603	0.0	0.0
11315	11118.0	17260.0
284086	426.0	671.0
11314	105.0	106.0
25925	298.0	252.0
284085	4.0	4.0
25924	917.0	1024.0
25927	1102.0	406.0
284083	4.0	2.0
100130879	1.0	2.0
25926	1673.0	2165.0
139628	0.0	0.0
25929	1478.0	1681.0
25928	257.0	106.0
441328	0.0	0.0
127687	2101.0	2727.0
100130873	1.0	6.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	5218.0	8796.0
441323	0.0	0.0
25920	4435.0	5989.0
25923	5310.0	4900.0
140612	480.0	517.0
100129880	0.0	0.0
284076	18.0	29.0
100129882	10.0	3.0
25936	1180.0	1546.0
25938	1026.0	940.0
25937	7098.0	4876.0
284071	16.0	18.0
100130866	0.0	0.0
25939	4629.0	1579.0
113026	2434.0	948.0
441317	0.0	0.0
441315	0.0	0.0
25930	3573.0	4885.0
441314	0.0	0.0
441313	0.0	0.0
25932	21125.0	9011.0
127671	0.0	0.0
25934	955.0	1124.0
127670	2.0	11.0
284069	140.0	95.0
140623	14.0	7.0
140625	0.0	0.0
284067	2.0	2.0
100129871	0.0	0.0
140628	732.0	38.0
406982	0.0	0.0
406981	0.0	0.0
406984	8.0	5.0
406983	12.0	5.0
406986	0.0	0.0
406985	0.0	0.0
406988	16.0	2.0
406987	0.0	0.0
23287	598.0	825.0
23288	1820.0	2564.0
406980	0.0	0.0
84206	267.0	169.0
23281	114.0	133.0
84203	3.0	0.0
23283	1991.0	3008.0
23284	414.0	112.0
140596	0.0	0.0
23285	308.0	387.0
152579	886.0	797.0
140597	2229.0	899.0
23286	2218.0	8623.0
152578	1.0	1.0
406979	0.0	0.0
406978	0.0	0.0
152573	263.0	34.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	0.0
406976	0.0	2.0
23299	2590.0	1863.0
201725	270.0	305.0
23291	2781.0	3685.0
23293	2018.0	2280.0
23294	4382.0	2738.0
23295	4138.0	5629.0
406968	1.0	2.0
406967	0.0	0.0
646658	7.0	2.0
152586	0.0	2.0
406969	0.0	0.0
406960	0.0	0.0
11281	30.0	1.0
406962	9.0	20.0
646672	3.0	2.0
11280	23.0	6.0
406961	0.0	0.0
11283	993.0	110.0
406964	0.0	0.0
11282	3045.0	4560.0
406963	0.0	0.0
644016	3.0	4.0
11285	1374.0	2073.0
406966	0.0	0.0
11284	1287.0	3574.0
406965	0.0	0.0
23265	4958.0	7041.0
23266	2334.0	4058.0
23268	2052.0	2149.0
23269	1728.0	2995.0
84229	2.0	10.0
164592	24.0	14.0
59269	533.0	819.0
84225	101.0	122.0
23261	2118.0	1653.0
84224	227.0	408.0
23262	1301.0	2307.0
23263	2718.0	5215.0
23264	7802.0	12497.0
84226	48.0	131.0
84221	1328.0	2854.0
406957	0.0	0.0
84220	3.0	1.0
406956	0.0	0.0
84223	317.0	386.0
406959	0.0	0.0
406958	0.0	0.0
84222	104.0	154.0
646685	0.0	0.0
644022	0.0	0.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	5.0	2.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	864.0	1085.0
23277	5638.0	5442.0
23279	1891.0	2288.0
59277	4000.0	4341.0
59272	60.0	6.0
59271	2424.0	1478.0
59274	1485.0	1464.0
84218	0.0	0.0
84217	111.0	275.0
23270	3245.0	4911.0
23271	2011.0	2000.0
84219	694.0	1453.0
23272	2541.0	3315.0
23274	1573.0	2338.0
84216	363.0	399.0
84215	42.0	24.0
23275	1892.0	2727.0
406946	0.0	0.0
84210	1.0	5.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	5174.0	7737.0
644037	11.0	12.0
11260	2760.0	5600.0
646698	0.0	2.0
11262	26.0	45.0
23243	1812.0	2196.0
23244	4109.0	6249.0
59286	4678.0	6496.0
23245	3251.0	14107.0
23246	1834.0	2248.0
23247	1453.0	3406.0
59283	9.0	5.0
23248	3152.0	3758.0
644030	0.0	0.0
59285	6.0	1.0
59284	29.0	1.0
84247	2504.0	2903.0
23240	1148.0	934.0
84246	1444.0	1266.0
84249	38.0	28.0
23241	4377.0	3870.0
23242	1317.0	6718.0
84248	3819.0	4044.0
84243	1214.0	2306.0
11264	2299.0	3463.0
84245	802.0	1131.0
11267	2469.0	2670.0
11266	647.0	618.0
11269	788.0	945.0
84240	877.0	1203.0
11270	710.0	337.0
644042	0.0	1.0
11272	32.0	91.0
11274	272.0	432.0
11273	4674.0	5883.0
23254	818.0	645.0
