id	8cbca0d4-0cbd-47b8-8643-331c67840817	2a178039-8f10-43d6-b6f5-fae66d92b6a5
55361	1661.0	1263.0
79331	0.0	0.0
55366	5537.0	3629.0
55365	192.0	184.0
80321	1789.0	1671.0
55364	3883.0	4366.0
80320	311.0	223.0
55363	0.0	0.0
79334	0.0	0.0
80326	114.0	30.0
80325	2835.0	1656.0
79336	1.0	0.0
80324	710.0	1067.0
79339	1.0	2.0
80323	809.0	223.0
55367	1073.0	1302.0
284498	0.0	2.0
113444	1450.0	1191.0
80308	1940.0	2533.0
80307	127.0	59.0
80306	3272.0	3161.0
80305	1847.0	3407.0
55370	345.0	111.0
80309	12.0	0.0
80311	1119.0	668.0
79322	0.0	0.0
80310	1864.0	287.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	1.0
55374	687.0	732.0
79323	5.0	2.0
80315	1930.0	1773.0
80314	2964.0	2670.0
55379	9388.0	11280.0
80313	743.0	804.0
80312	211.0	180.0
113452	5192.0	3517.0
113451	542.0	362.0
284486	31.0	83.0
284485	8.0	9.0
729587	0.0	0.0
729582	48.0	15.0
729583	9.0	9.0
55380	0.0	0.0
80339	3.0	6.0
55384	3140.0	244.0
55388	16.0	43.0
80344	8795.0	10216.0
80343	14.0	6.0
80342	153.0	71.0
80341	139.0	829.0
80347	5282.0	5983.0
80346	1075.0	1171.0
80345	263.0	583.0
729574	0.0	0.0
92312	332.0	946.0
80329	9.0	15.0
80328	7.0	16.0
80327	1.0	0.0
79342	0.0	0.0
80333	119.0	83.0
80332	1167.0	660.0
80331	6808.0	10904.0
79346	0.0	0.0
80336	800.0	928.0
80335	9657.0	7742.0
284467	17.0	2.0
162427	7611.0	5819.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	210.0	81.0
392302	11.0	17.0
125476	941.0	848.0
392301	0.0	0.0
149465	60.0	58.0
149466	1420.0	1330.0
149461	18.0	1.0
392305	1.0	1.0
392308	0.0	0.0
392307	152.0	95.0
392309	5.0	0.0
149478	97.0	33.0
149473	1253.0	1484.0
137492	2604.0	2240.0
402193	0.0	5.0
402191	0.0	0.0
149483	126.0	74.0
150468	22.0	62.0
150465	1130.0	1302.0
392335	15.0	9.0
619518	23.0	23.0
619519	0.0	5.0
441783	9.0	14.0
392343	0.0	0.0
149420	851.0	1079.0
441775	1.0	2.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	257.0	360.0
9601	15488.0	32895.0
392311	0.0	0.0
9600	856.0	576.0
392310	0.0	0.0
392313	4.0	2.0
100526842	0.0	1.0
55300	1346.0	1502.0
149428	1341.0	135.0
414196	5.0	3.0
414194	3.0	1.0
55304	1027.0	326.0
55303	1254.0	352.0
55301	2.0	2.0
55308	2641.0	2299.0
414197	14.0	31.0
9612	8236.0	12495.0
9610	362.0	135.0
392322	0.0	0.0
9611	8000.0	7633.0
441795	0.0	0.0
55311	2222.0	2929.0
55315	617.0	632.0
55314	468.0	1381.0
55313	3122.0	1025.0
125488	1261.0	1095.0
55312	1316.0	2100.0
9605	1253.0	1181.0
55319	910.0	926.0
9603	268.0	909.0
55317	910.0	942.0
9604	5325.0	4520.0
55316	2357.0	3669.0
9609	1195.0	1290.0
9607	891.0	35.0
100874087	0.0	0.0
9620	2764.0	761.0
100874086	0.0	0.0
100874085	0.0	3.0
100874084	0.0	0.0
9623	0.0	0.0
392256	4.0	8.0
100874089	5.0	2.0
392255	29.0	5.0
9622	69781.0	67949.0
100874088	0.0	0.0
162387	46.0	165.0
100526820	29.0	24.0
402146	6.0	8.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	4.0	4.0
100874081	0.0	0.0
100874080	5.0	3.0
414130	0.0	5.0
100526825	19.0	10.0
9616	5419.0	3949.0
9617	412.0	446.0
414135	0.0	0.0
9615	0.0	8.0
414133	0.0	1.0
414134	0.0	0.0
9618	3835.0	7370.0
414131	0.0	0.0
9619	963.0	1585.0
414132	0.0	0.0
9630	635.0	639.0
9631	2197.0	2502.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	1.0	1.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	52.0	3.0
100874079	0.0	0.0
9632	3885.0	5564.0
100874078	0.0	2.0
392267	6.0	11.0
441736	20.0	7.0
9633	386.0	745.0
100874077	6.0	6.0
92292	995.0	16393.0
92293	331.0	64.0
441733	3.0	16.0
100526831	0.0	0.0
100526830	0.0	3.0
402135	5.0	4.0
92291	58.0	47.0
402134	0.0	0.0
100874072	6.0	19.0
402133	1.0	0.0
100874071	2.0	6.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	18.0	21.0
100526835	42.0	13.0
9627	308.0	214.0
414149	7.0	37.0
9628	16.0	47.0
9625	306.0	184.0
9626	0.0	0.0
9629	0.0	0.0
644495	0.0	0.0
9641	447.0	168.0
644496	0.0	0.0
9640	2468.0	3091.0
9645	934.0	6121.0
404785	97.0	88.0
619499	0.0	0.0
9646	4379.0	4733.0
9643	16312.0	15830.0
9644	4152.0	2564.0
644498	1.0	0.0
402125	2.0	2.0
402123	0.0	0.0
644491	0.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	0.0	0.0
106480396	0.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	0.0	1.0
402117	3.0	4.0
106480399	0.0	0.0
402116	2.0	0.0
9638	1158.0	337.0
9639	3345.0	2011.0
9636	594.0	1245.0
414157	0.0	1.0
9637	3232.0	1806.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	24.0	38.0
106480391	0.0	0.0
9652	7329.0	7588.0
100874098	0.0	0.0
404770	0.0	0.0
9653	2490.0	2732.0
100874097	8.0	7.0
9650	1105.0	1332.0
100874096	0.0	0.0
9651	2106.0	2673.0
100874095	0.0	0.0
9656	2059.0	1922.0
9657	1821.0	1485.0
392242	0.0	0.0
9654	1134.0	1130.0
9655	1621.0	1237.0
100874090	1.0	1.0
402112	1.0	4.0
162394	2479.0	2123.0
100874094	12.0	12.0
100874093	1.0	1.0
100874092	3.0	2.0
100874091	32.0	102.0
9649	1193.0	1185.0
9647	2222.0	1722.0
9648	4273.0	8240.0
414169	8.0	5.0
9663	2916.0	3099.0
402183	1.0	0.0
7002	1.0	1.0
149371	1240.0	937.0
7001	14174.0	19319.0
9662	368.0	301.0
9667	4707.0	5848.0
7004	256.0	339.0
392298	4.0	1.0
7003	4833.0	2964.0
9668	1803.0	3644.0
7006	159.0	206.0
9665	5558.0	5347.0
7005	4012.0	3484.0
9666	2277.0	1870.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	1.0	3.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	3.0	0.0
137392	659.0	453.0
106479370	0.0	0.0
106480374	0.0	0.0
106480373	0.0	1.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	480.0	974.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	1973.0	702.0
150353	14.0	23.0
9659	2581.0	2477.0
150350	1.0	0.0
106480370	0.0	0.0
7011	2419.0	2613.0
9674	2020.0	863.0
9675	1912.0	2672.0
7010	1156.0	297.0
7013	2108.0	1761.0
9672	7572.0	3672.0
9673	1996.0	2069.0
7012	0.0	1.0
9678	2210.0	3261.0
7015	0.0	20.0
7014	2208.0	2447.0
9679	1526.0	1762.0
619464	0.0	0.0
7016	2815.0	2998.0
9677	971.0	1667.0
106479369	0.0	0.0
106479368	1.0	1.0
106480379	1.0	0.0
106479367	0.0	0.0
162333	12.0	9.0
106479366	0.0	0.0
9670	3748.0	3590.0
106479365	1.0	1.0
9671	1441.0	303.0
402176	5.0	3.0
106479364	0.0	0.0
402175	0.0	1.0
106479363	0.0	0.0
106479362	6.0	13.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	0.0	0.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	1090.0	1915.0
106480388	0.0	0.0
7008	2785.0	1641.0
150365	41.0	18.0
7007	107.0	128.0
9669	12377.0	10350.0
7009	88065.0	75150.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	1547.0	1820.0
9685	5068.0	6174.0
7021	0.0	1.0
9686	1846.0	2134.0
343381	3.0	7.0
619452	0.0	0.0
9683	3758.0	4104.0
7024	3421.0	4107.0
402160	1.0	3.0
7023	388.0	982.0
9684	2248.0	2365.0
9689	9301.0	7822.0
7026	5971.0	5851.0
441727	1.0	0.0
619455	4.0	1.0
7025	1447.0	1680.0
392275	3.0	9.0
9687	19198.0	19302.0
9688	3587.0	5273.0
7027	3924.0	5197.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	4.0	4.0
9681	961.0	872.0
106479398	0.0	1.0
9682	3607.0	4828.0
106479397	1.0	0.0
7020	1495.0	1900.0
106479396	0.0	1.0
106479395	1.0	0.0
106480350	111.0	42.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	18.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	0.0
150379	1.0	0.0
106480355	0.0	0.0
7019	2635.0	3161.0
7018	340.0	198.0
150372	151.0	88.0
392281	0.0	3.0
9696	1089.0	1495.0
7033	3423.0	8270.0
9697	1590.0	2130.0
7032	0.0	2.0
7035	871.0	247.0
9694	2394.0	2742.0
392285	0.0	1.0
9695	4200.0	3971.0
7037	2772.0	1210.0
7036	8.0	13.0
619445	18.0	13.0
9698	6538.0	6942.0
7039	375.0	80.0
7038	113.0	41.0
9699	565.0	744.0
392288	0.0	0.0
619448	0.0	0.0
106480358	3.0	6.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	0.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	367.0	368.0
106479387	9.0	1.0
9693	2117.0	2700.0
106479386	0.0	0.0
9690	5579.0	6363.0
7031	140.0	257.0
106479385	0.0	0.0
7030	3542.0	2764.0
402152	0.0	0.0
106479384	3.0	2.0
106480361	0.0	0.0
106479383	1.0	1.0
106480360	25.0	43.0
106479382	0.0	0.0
106480363	0.0	0.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	9368.0	5753.0
150383	1043.0	818.0
150384	30.0	45.0
392292	0.0	0.0
150381	359.0	304.0
7044	41.0	14.0
7043	42876.0	1481.0
7046	2992.0	1561.0
7045	2831.0	1293.0
7048	8530.0	2280.0
100874003	0.0	0.0
7047	2031.0	2657.0
106479339	0.0	0.0
100874002	81.0	38.0
100874001	5.0	9.0
103352539	91.0	61.0
106479338	0.0	0.0
7049	3815.0	985.0
106479337	0.0	0.0
55281	1097.0	792.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1281.0	1218.0
106480324	0.0	0.0
729648	126.0	42.0
106479335	0.0	0.0
100996438	0.0	3.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	660.0	657.0
7040	1025.0	524.0
106479332	0.0	0.0
100996435	11.0	3.0
106480329	0.0	0.0
55284	1757.0	1491.0
106480328	8.0	1.0
106479331	0.0	0.0
55283	46.0	57.0
7042	1565.0	624.0
106479330	0.0	0.0
7041	3823.0	2050.0
55282	7.0	9.0
55289	630.0	738.0
55288	2502.0	2082.0
80243	612.0	145.0
55287	90.0	3.0
79258	363.0	1018.0
106480330	0.0	0.0
55286	129.0	4.0
106480332	2.0	1.0
106480331	0.0	0.0
106480334	4.0	5.0
106480333	0.0	4.0
100874007	66.0	104.0
100874006	6.0	7.0
100874005	22.0	14.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	1.0	0.0
100874008	23.0	0.0
729630	0.0	1.0
7054	8.0	3.0
7057	4638.0	1905.0
92211	326.0	16.0
7056	1236.0	367.0
7059	1494.0	1330.0
106479329	0.0	0.0
7058	975.0	350.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	1.0	0.0
106479325	0.0	0.0
55291	8014.0	7262.0
106480335	2.0	0.0
106479324	0.0	0.0
55290	537.0	619.0
106480338	3.0	2.0
106479323	4.0	0.0
80228	1339.0	2192.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	427.0	101.0
55296	627.0	423.0
106479321	0.0	0.0
55295	911.0	1157.0
7050	3848.0	3769.0
106479320	0.0	0.0
106480339	0.0	0.0
55294	942.0	775.0
7053	59.0	2263.0
55293	1813.0	1633.0
7052	17237.0	15817.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1495.0	1978.0
80233	2627.0	3458.0
55298	2040.0	1829.0
80232	7148.0	7083.0
106480341	0.0	2.0
80231	50.0	9.0
55297	1655.0	1643.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	59.0	281.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	750.0	1261.0
106480344	0.0	0.0
80230	4325.0	3758.0
7066	27.0	288.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	2840.0	3219.0
729665	1.0	1.0
7067	5138.0	3791.0
92249	3203.0	4508.0
100874025	2.0	0.0
7069	3.0	2.0
100874024	18.0	38.0
100874023	1.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	0.0	1.0
106479357	2.0	2.0
106480302	0.0	0.0
7060	421.0	670.0
106480305	0.0	0.0
79272	0.0	1.0
106479356	4.0	0.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	26.0	20.0
92241	758.0	142.0
106479354	0.0	0.0
79274	0.0	0.0
729667	1.0	1.0
106480307	0.0	0.0
729666	2.0	1.0
106480306	0.0	1.0
79273	7.0	6.0
106479353	0.0	0.0
7064	5262.0	5766.0
106480309	0.0	0.0
106479352	0.0	0.0
106480308	3.0	0.0
106479351	0.0	0.0
729668	0.0	0.0
80267	3488.0	7640.0
106479350	0.0	1.0
80264	851.0	618.0
106480310	2.0	5.0
106480312	1.0	3.0
106480311	0.0	0.0
100874029	0.0	3.0
100874028	0.0	4.0
100874027	0.0	0.0
730647	1.0	2.0
343332	0.0	0.0
644403	0.0	0.0
80263	612.0	531.0
80262	2337.0	4247.0
343338	0.0	2.0
7077	24894.0	7598.0
100874010	0.0	0.0
7076	21780.0	4283.0
92235	491.0	8.0
7079	339.0	106.0
7078	400.0	188.0
100874014	0.0	0.0
100874013	1.0	0.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	0.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	0.0	2.0
106480314	0.0	0.0
106480313	0.0	0.0
729659	0.0	0.0
106479346	4.0	8.0
7071	3735.0	2004.0
106480316	0.0	1.0
106479345	0.0	0.0
7070	885.0	588.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	5396.0	4741.0
103352540	0.0	0.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	4718.0	5061.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	1301.0	439.0
729658	1.0	1.0
106479341	1.0	0.0
7074	994.0	460.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	1458.0	2050.0
80255	3056.0	4377.0
79269	2644.0	2495.0
80254	1981.0	2076.0
106480321	0.0	1.0
106480320	0.0	0.0
80258	185.0	102.0
106480323	0.0	2.0
106480322	9.0	13.0
100874018	9.0	3.0
100874016	0.0	11.0
644414	2.0	0.0
100874015	0.0	0.0
343326	6.0	12.0
100874019	0.0	0.0
7088	2784.0	4919.0
100874043	13.0	14.0
7087	16.0	7.0
100874042	11.0	5.0
100874041	4.0	0.0
7089	3695.0	1459.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	1.0
79290	4.0	159.0
404766	0.0	0.0
100874044	7.0	1.0
7080	0.0	28.0
79291	0.0	0.0
7082	6457.0	8671.0
79294	0.0	0.0
7084	2715.0	3362.0
402100	0.0	0.0
79296	0.0	0.0
7083	200.0	652.0
7086	5089.0	12900.0
79297	0.0	0.0
729602	12.0	8.0
104472714	0.0	1.0
104472715	4657.0	6925.0
79299	0.0	0.0
104472716	2.0	1.0
104472717	14.0	1.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	0.0
100874048	153.0	206.0
644429	0.0	0.0
7099	751.0	1036.0
100874032	106.0	182.0
7098	883.0	357.0
100874031	5.0	0.0
100874030	1.0	3.0
92255	1569.0	1561.0
644444	0.0	0.0
100874036	0.0	0.0
100874035	0.0	0.0
644442	0.0	0.0
100874034	5.0	5.0
92259	1447.0	1376.0
100874033	1.0	1.0
7091	1128.0	343.0
7090	6846.0	9205.0
7093	263.0	107.0
79283	0.0	0.0
7092	144.0	77.0
79282	0.0	0.0
7095	13917.0	11521.0
7094	31165.0	20457.0
7097	257.0	70.0
7096	215.0	67.0
104472713	32.0	132.0
79289	0.0	4.0
284525	1.0	1.0
106480301	0.0	0.0
80279	9549.0	9641.0
106480300	0.0	0.0
80270	599.0	1170.0
284521	4.0	7.0
100874039	2.0	1.0
644435	21.0	13.0
100874038	0.0	1.0
100874037	0.0	0.0
80274	298.0	44.0
80273	1855.0	2563.0
80271	3490.0	2745.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	1.0	0.0
106479319	10.0	22.0
100874069	75.0	57.0
106479318	2.0	0.0
100874068	73.0	48.0
106479317	2.0	5.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	2.0	0.0
100874066	0.0	1.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	0.0
106479313	1.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	1.0
106479310	0.0	0.0
92285	959.0	978.0
100874060	0.0	0.0
92283	370.0	271.0
404734	432.0	576.0
644449	0.0	0.0
100874054	8.0	10.0
100874053	0.0	0.0
106479309	2.0	0.0
100874052	2.0	0.0
729610	0.0	0.0
100874051	1.0	1.0
106479308	0.0	0.0
100874058	391.0	327.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	0.0	0.0
644464	5.0	7.0
100874056	4.0	1.0
106479305	0.0	0.0
100874055	2.0	0.0
106479304	0.0	0.0
92270	400.0	439.0
106479303	0.0	1.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	10.0	9.0
106479300	0.0	1.0
729611	0.0	0.0
80298	1205.0	1045.0
729608	0.0	0.0
644459	6.0	12.0
100874059	0.0	0.0
79412	295.0	26.0
79411	1951.0	1155.0
79414	791.0	939.0
127933	5144.0	4947.0
79413	44.0	13.0
79415	4395.0	5764.0
284576	6.0	2.0
55449	1702.0	2196.0
284573	0.0	0.0
140913	1.0	3.0
115948	30.0	15.0
55450	4340.0	1356.0
152905	3.0	1.0
55454	1485.0	903.0
79400	228.0	50.0
55451	12.0	13.0
115950	439.0	586.0
284565	687.0	1524.0
92400	3415.0	3057.0
115939	2761.0	2876.0
55466	5857.0	7903.0
284551	0.0	0.0
752014	0.0	0.0
55472	15.0	25.0
55471	655.0	674.0
152926	6771.0	3417.0
284546	0.0	0.0
284541	6.0	0.0
140947	0.0	0.0
92421	1242.0	1587.0
729687	1.0	2.0
729686	0.0	1.0
729682	4.0	1.0
729689	7.0	2.0
548594	0.0	0.0
548593	2.0	1.0
55486	3647.0	3318.0
100996597	0.0	0.0
100996590	3.0	1.0
548599	0.0	1.0
548596	83.0	154.0
729678	2123.0	1750.0
729677	335.0	8831.0
79441	1105.0	1152.0
79443	6029.0	5527.0
79442	247.0	87.0
79444	0.0	5.0
79447	379.0	798.0
115992	582.0	637.0
79446	971.0	1028.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	8.0	10.0
100874100	73.0	141.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	4.0	2.0
100996571	3.0	0.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	2.0	2.0
100874108	0.0	0.0
100874107	1.0	1.0
140909	0.0	0.0
100996567	1.0	0.0
100996569	5.0	4.0
79465	18.0	40.0
100996564	0.0	0.0
79469	27.0	18.0
127943	37.0	34.0
92427	1.0	12.0
140901	1559.0	3245.0
140902	0.0	0.0
619434	0.0	0.0
619431	14.0	9.0
149345	1192.0	799.0
392428	3.0	3.0
137362	0.0	0.0
619418	0.0	0.0
125336	4.0	0.0
152992	905.0	1026.0
9700	51.0	93.0
9701	6633.0	7822.0
392451	1.0	1.0
392454	0.0	0.0
392459	1.0	0.0
9711	1210.0	1421.0
9712	1093.0	1878.0
392465	34.0	96.0
9710	4156.0	3237.0
441899	0.0	2.0
441898	0.0	0.0
441897	6.0	3.0
441896	0.0	1.0
441893	0.0	1.0
9704	1012.0	1478.0
152940	1.0	0.0
9705	37.0	163.0
9702	2323.0	2210.0
9703	6376.0	10472.0
9708	12.0	12.0
9709	54700.0	34118.0
9706	2138.0	1958.0
9722	88.0	104.0
9723	568.0	667.0
9720	77.0	8.0
9721	900.0	101.0
392433	0.0	0.0
392437	12.0	13.0
55421	3261.0	3531.0
55425	1953.0	1752.0
55423	27.0	24.0
55422	4274.0	2758.0
9715	36.0	15.0
9716	3572.0	4194.0
9719	407.0	131.0
9717	110.0	202.0
9718	413.0	673.0
9730	2562.0	3120.0
9733	3706.0	3577.0
9734	1231.0	585.0
9731	2310.0	2360.0
9732	1416.0	2147.0
55432	654.0	605.0
100	192.0	60.0
101	216.0	277.0
102	8057.0	8156.0
103	17659.0	19374.0
55435	1047.0	1478.0
104	4116.0	3030.0
105	38.0	462.0
107	588.0	1608.0
9726	1387.0	1803.0
108	1377.0	501.0
9727	3780.0	4773.0
109	1308.0	756.0
9724	3239.0	3200.0
55437	1194.0	1470.0
9725	4004.0	6406.0
9728	5839.0	7760.0
9729	35.0	1.0
150280	0.0	0.0
392371	5.0	4.0
9741	24952.0	16595.0
644353	62.0	40.0
100286948	0.0	0.0
9744	743.0	599.0
392375	1.0	0.0
9745	309.0	18.0
644357	0.0	0.0
392374	0.0	0.0
441869	758.0	292.0
9742	1699.0	3591.0
392377	0.0	0.0
9743	2303.0	4914.0
392376	0.0	1.0
441864	1.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	136.0	77.0
106479297	1.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	4134.0	1262.0
106480294	0.0	1.0
106479294	0.0	0.0
112	4989.0	6673.0
106480297	0.0	0.0
106479293	0.0	0.0
113	166.0	52.0
106479292	0.0	0.0
106480296	0.0	0.0
114	1.0	5.0
106479291	0.0	0.0
106480299	0.0	0.0
115	1137.0	359.0
106480298	0.0	0.0
106479290	0.0	0.0
116	12.0	7.0
117	164.0	50.0
118	21450.0	17989.0
9737	4121.0	749.0
119	51.0	103.0
9738	1373.0	1135.0
150275	216.0	212.0
9735	471.0	483.0
9736	5540.0	5795.0
414254	1.0	1.0
106480291	1.0	6.0
150274	885.0	1060.0
106480290	0.0	0.0
9739	1999.0	2717.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	783.0	688.0
100874197	6.0	2.0
150291	4.0	38.0
9752	0.0	4.0
100874196	0.0	0.0
100874195	1.0	0.0
100286938	0.0	0.0
619383	0.0	2.0
9750	632.0	108.0
150290	192.0	81.0
100874194	0.0	0.0
9755	1321.0	1031.0
9753	806.0	1292.0
100874199	0.0	1.0
9754	1038.0	349.0
100874198	0.0	2.0
392387	3.0	0.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	1.0	3.0
100874191	0.0	0.0
106479286	0.0	0.0
120	9822.0	1599.0
100874190	0.0	0.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	0.0
123	1798.0	3292.0
106707175	0.0	0.0
106479282	0.0	0.0
124	7.0	6.0
414260	3.0	0.0
106479281	0.0	0.0
125	264.0	141.0
106479280	0.0	0.0
126	436.0	285.0
127	0.0	2.0
402249	0.0	1.0
128	20937.0	15680.0
9748	5352.0	4556.0
9749	3671.0	1860.0
9746	1373.0	1997.0
9747	3171.0	3128.0
100286929	0.0	0.0
392391	0.0	1.0
392390	0.0	0.0
7101	1.0	10.0
9760	381.0	239.0
9761	23839.0	29858.0
619373	8.0	5.0
7100	709.0	525.0
392350	0.0	2.0
9766	3487.0	6034.0
7103	2507.0	6785.0
644378	19.0	6.0
9767	1004.0	994.0
7102	1509.0	394.0
7105	3990.0	4384.0
9764	2371.0	1542.0
9765	3371.0	3657.0
7104	1.0	0.0
106480269	0.0	0.0
402246	0.0	0.0
441884	19.0	40.0
130	35.0	16.0
131	2.0	2.0
402240	0.0	0.0
132	1585.0	1669.0
441891	1.0	0.0
106480273	0.0	0.0
133	169.0	297.0
106480272	0.0	1.0
134	27.0	10.0
106480275	0.0	0.0
135	8.0	10.0
106480274	0.0	0.0
136	70.0	14.0
106480277	6.0	2.0
137	1.0	0.0
106480276	2.0	1.0
106480279	0.0	0.0
106480278	0.0	0.0
9759	1212.0	1664.0
150297	180.0	1453.0
9757	3306.0	4441.0
9758	35.0	31.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	3535.0	3733.0
392360	0.0	0.0
9774	8884.0	9028.0
7112	2579.0	1993.0
9771	775.0	723.0
7111	769.0	246.0
9772	3915.0	5471.0
644384	0.0	0.0
9777	6823.0	10484.0
7114	31962.0	22245.0
9778	6285.0	5038.0
7113	83611.0	68843.0
9775	4767.0	5636.0
7116	1.0	2.0
9776	5794.0	5753.0
441878	1.0	0.0
7115	5.0	2.0
392368	0.0	1.0
402236	0.0	0.0
441873	0.0	0.0
9770	2231.0	938.0
141	1135.0	1881.0
441871	0.0	0.0
142	11841.0	12682.0
441870	0.0	0.0
143	3614.0	3279.0
106480284	0.0	0.0
144	2.0	2.0
106480283	0.0	0.0
162282	9.0	6.0
106480286	42.0	33.0
146	867.0	169.0
106480285	0.0	0.0
147	67.0	13.0
106480288	0.0	0.0
148	839.0	426.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	1.0	3.0
7107	869.0	939.0
7106	1911.0	675.0
7109	871.0	1254.0
9768	66.0	162.0
7108	7663.0	6080.0
106480280	3.0	0.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	11246.0	10686.0
9785	3760.0	3421.0
7120	0.0	0.0
644397	599.0	740.0
9782	267.0	271.0
7123	952.0	251.0
9783	802.0	246.0
7122	1212.0	305.0
619351	0.0	0.0
7125	128.0	50.0
9788	2634.0	1030.0
9789	3771.0	2601.0
414208	31.0	47.0
7124	18.0	6.0
9786	629.0	889.0
7127	1935.0	1137.0
7126	3365.0	3110.0
9787	20.0	119.0
221002	289.0	43.0
106479259	0.0	0.0
106480248	24.0	23.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	1.0	0.0
106479256	0.0	0.0
106480249	0.0	0.0
9780	8953.0	20509.0
150	327.0	2146.0
106479255	0.0	0.0
9781	1540.0	2936.0
106479254	0.0	0.0
151	71.0	43.0
152	175.0	367.0
106479253	4.0	6.0
644390	38.0	27.0
153	692.0	2488.0
106479252	0.0	0.0
154	1293.0	1500.0
106480251	0.0	0.0
106479251	0.0	0.0
155	17.0	3.0
106479250	0.0	0.0
106480250	0.0	0.0
156	9667.0	20302.0
106480253	8.0	3.0
157	3904.0	3591.0
106480252	0.0	0.0
106480255	0.0	0.0
158	2628.0	4272.0
159	3948.0	4643.0
106480254	9.0	2.0
106480257	2.0	1.0
106480256	0.0	0.0
7118	20.0	19.0
