id	e3ed758e-6842-45dd-9048-82cf7a7be5b2	f8032464-fd4f-4927-8f28-d0fc90e35669
646960	0.0	0.0
100874131	11.0	9.0
100874130	0.0	1.0
92359	653.0	1722.0
100874135	0.0	0.0
100874134	2.0	0.0
106479229	0.0	2.0
343450	115.0	33.0
646962	210.0	84.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	3.0	6.0
106479226	0.0	0.0
7190	26.0	50.0
106479225	0.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	0.0	0.0
221060	7.0	12.0
221061	2139.0	4438.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	2.0	6.0
414201	1.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	0.0	0.0
414200	2.0	7.0
100874163	0.0	1.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	40.0	21.0
729727	4.0	5.0
100874160	0.0	0.0
402220	0.0	0.0
100996511	61.0	93.0
729723	160.0	154.0
221092	3359.0	4554.0
284656	137.0	841.0
402216	4.0	1.0
102725045	0.0	0.0
284654	177.0	75.0
100874169	0.0	2.0
221091	113.0	86.0
646982	4.0	8.0
100874153	0.0	0.0
646981	0.0	2.0
100874152	0.0	0.0
100286979	0.0	4.0
100874151	0.0	0.0
100874150	0.0	0.0
115908	37.0	95.0
100874157	0.0	0.0
100874156	1.0	0.0
100874155	1.0	0.0
100874154	0.0	0.0
221079	2016.0	2600.0
92370	1256.0	1954.0
100286971	0.0	0.0
221078	420.0	843.0
100996501	1.0	4.0
100996500	1.0	1.0
284649	33.0	24.0
729708	25.0	70.0
100874159	0.0	0.0
644315	43.0	198.0
100874158	17.0	6.0
646993	5.0	9.0
100874186	0.0	0.0
100874185	33.0	1.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	32.0	55.0
644333	0.0	1.0
100874187	0.0	0.0
729747	11.0	11.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	384.0	232.0
644325	0.0	0.0
343413	23.0	15.0
92399	814.0	1540.0
100874175	0.0	0.0
100874174	0.0	0.0
100874173	1.0	0.0
100874172	0.0	0.0
100874179	0.0	1.0
100286954	0.0	0.0
100874178	0.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	3.0	11.0
103911	1.0	24.0
103910	12505.0	19509.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	1700.0	2085.0
79532	0.0	1.0
55568	3167.0	5069.0
55567	10.0	60.0
79534	0.0	0.0
79537	0.0	0.0
55565	199.0	361.0
651452	0.0	1.0
79538	0.0	0.0
158572	120.0	78.0
55571	1983.0	3262.0
171523	98.0	58.0
55573	4715.0	7277.0
55572	936.0	1798.0
79521	0.0	0.0
55578	1718.0	2304.0
79523	0.0	0.0
55577	2048.0	2399.0
79526	0.0	0.0
55576	14.0	15.0
79525	0.0	0.0
79528	0.0	0.0
100037417	50.0	77.0
79529	0.0	0.0
92521	1690.0	1132.0
374286	4.0	2.0
122592	0.0	2.0
55582	227.0	189.0
79550	0.0	0.0
55586	2.0	9.0
55585	3189.0	5522.0
55584	1.0	0.0
55589	398.0	315.0
171559	4.0	5.0
55588	4161.0	6803.0
171558	7.0	4.0
374291	1913.0	2648.0
55593	3831.0	5877.0
205428	1797.0	1385.0
55592	219.0	273.0
55591	2925.0	3822.0
79540	0.0	0.0
55596	929.0	1504.0
79541	2.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	275.0	303.0
171546	2590.0	2210.0
79547	0.0	0.0
92507	5.0	27.0
79549	0.0	0.0
158586	978.0	1452.0
158584	648.0	1234.0
158521	0.0	4.0
134553	3955.0	5030.0
79571	1784.0	3529.0
79570	94.0	3251.0
146540	535.0	889.0
79573	379.0	450.0
79572	3956.0	5715.0
79575	771.0	1139.0
79574	4.0	1.0
79577	4066.0	4484.0
79576	1015.0	1411.0
158511	1.0	0.0
146542	428.0	814.0
79568	531.0	839.0
79567	3978.0	5166.0
146547	54.0	84.0
92565	110.0	60.0
79591	2172.0	2622.0
79590	2224.0	4163.0
146562	98.0	128.0
79595	1752.0	2407.0
79594	2242.0	3131.0
146556	411.0	91.0
100302652	5.0	4.0
79596	441.0	460.0
79598	745.0	725.0
92552	0.0	0.0
92558	395.0	979.0
79582	828.0	1133.0
79581	1523.0	3406.0
79583	717.0	820.0
79586	8255.0	13606.0
100302640	93.0	48.0
79585	179.0	417.0
79587	1656.0	3611.0
79589	401.0	167.0
340895	36.0	18.0
102723346	1.0	2.0
100289137	10.0	40.0
100289133	2.0	6.0
340888	1.0	0.0
100289131	0.0	0.0
100170229	27.0	34.0
339894	2.0	8.0
339896	14.0	1.0
339897	1.0	0.0
100302666	10.0	3.0
100289124	0.0	2.0
102723332	1.0	2.0
100652796	0.0	0.0
339881	1.0	15.0
339883	10.0	15.0
102723320	21.0	5.0
339879	41.0	46.0
55502	76.0	395.0
100302692	100.0	92.0
55501	1405.0	2001.0
100302691	1.0	0.0
55500	3118.0	3402.0
55506	1419.0	2929.0
55505	1570.0	3700.0
55504	5319.0	1313.0
55503	4021.0	7815.0
55509	53.0	18.0
55508	1174.0	1692.0
55507	18.0	58.0
9810	3706.0	6280.0
9811	2119.0	1746.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	1.0
100289102	0.0	2.0
55512	1085.0	7623.0
55511	0.0	0.0
55510	36.0	161.0
9804	10445.0	17110.0
55515	5.0	3.0
9801	1879.0	2430.0
9802	14302.0	19387.0
9807	2846.0	4375.0
9808	1.0	51.0
9805	5532.0	3566.0
9806	1095.0	482.0
9821	4242.0	4691.0
9820	3227.0	6029.0
55520	509.0	631.0
55521	1343.0	3678.0
9814	616.0	857.0
9815	1490.0	1303.0
55527	179.0	238.0
9812	3185.0	6055.0
55526	3278.0	3302.0
9813	10114.0	9444.0
9818	2933.0	4044.0
9819	1902.0	2296.0
9816	587.0	1137.0
9817	3769.0	7085.0
55529	834.0	453.0
9832	113.0	15.0
9833	70.0	212.0
9830	2329.0	5436.0
9831	1445.0	2247.0
339855	234.0	10.0
55531	55.0	6.0
339845	0.0	0.0
55530	6.0	2.0
202	8786.0	17135.0
203	304.0	402.0
55534	2180.0	5385.0
204	3979.0	6744.0
171568	2544.0	5210.0
205	4333.0	5327.0
55532	5.0	29.0
9825	1303.0	2306.0
55539	0.0	0.0
206	22.0	24.0
9826	3897.0	4078.0
207	10818.0	14468.0
208	6405.0	9947.0
9823	2500.0	1517.0
55536	937.0	1839.0
9824	194.0	246.0
9829	220.0	291.0
100652759	0.0	0.0
9827	3042.0	4212.0
9828	5153.0	3003.0
171560	1.0	8.0
9840	71.0	26.0
9843	3189.0	423.0
9844	888.0	1063.0
9841	922.0	1864.0
9842	1487.0	1749.0
100652781	3.0	1.0
339843	2.0	6.0
339834	23.0	3.0
210	4276.0	3133.0
211	2062.0	3681.0
55540	311.0	621.0
212	0.0	2.0
213	16.0	115.0
79513	0.0	0.0
214	6330.0	7859.0
55545	0.0	2.0
79512	0.0	0.0
215	1186.0	1003.0
55544	2499.0	1680.0
79515	0.0	0.0
216	3662.0	21378.0
79514	0.0	0.0
217	8771.0	3769.0
9836	734.0	1442.0
9837	170.0	147.0
218	122.0	46.0
219	4819.0	3799.0
9834	10.0	2.0
79518	0.0	0.0
254428	3527.0	2206.0
254427	760.0	801.0
9839	4441.0	565.0
9851	887.0	1003.0
9854	733.0	1123.0
9855	1725.0	2618.0
9852	3383.0	4498.0
9853	3167.0	1212.0
352905	0.0	0.0
100652770	7.0	10.0
55553	143.0	48.0
220	13855.0	11107.0
221	422.0	161.0
55552	176.0	315.0
222	425.0	795.0
223	10261.0	13331.0
171586	710.0	833.0
340811	0.0	1.0
224	10911.0	9947.0
100652772	946.0	706.0
55556	1488.0	2541.0
225	118.0	12.0
79501	0.0	0.0
339829	67.0	54.0
226	38222.0	42561.0
79504	0.0	0.0
55554	47.0	140.0
9847	2025.0	2346.0
228	2.0	4.0
229	5.0	17.0
9848	525.0	329.0
55559	37.0	67.0
79508	0.0	0.0
9846	1079.0	694.0
55558	2442.0	4153.0
352909	11.0	37.0
254439	0.0	0.0
9849	1397.0	1587.0
9861	2740.0	4509.0
9862	3000.0	5300.0
7200	8.0	0.0
9860	1073.0	1210.0
9865	427.0	105.0
9866	353.0	597.0
7201	0.0	0.0
7204	4860.0	5583.0
9863	1398.0	913.0
7203	9712.0	24253.0
101927477	0.0	0.0
339942	69.0	112.0
230	1030.0	1367.0
231	1753.0	2655.0
100133330	0.0	1.0
100289099	0.0	0.0
100289095	3.0	1.0
236	0.0	0.0
238	8.0	2.0
239	39.0	53.0
9858	1808.0	3143.0
9859	1124.0	1387.0
100289092	18.0	40.0
9856	77.0	66.0
9857	3465.0	3261.0
100652846	6.0	7.0
9873	1829.0	1016.0
9870	2118.0	3192.0
9871	4625.0	4771.0
9877	6685.0	7103.0
9874	3632.0	5048.0
101927487	0.0	0.0
9875	4079.0	5194.0
101927489	0.0	0.0
240	963.0	846.0
241	315.0	202.0
242	30.0	38.0
100652831	1.0	1.0
243	2.0	0.0
100289087	0.0	0.0
245	40.0	15.0
246	23.0	132.0
339926	0.0	0.0
247	6014.0	2871.0
248	0.0	0.0
249	593.0	805.0
339929	390.0	522.0
9869	1678.0	2643.0
7205	2915.0	1605.0
9867	16164.0	11534.0
9868	4697.0	5587.0
7220	628.0	197.0
9883	1980.0	4049.0
9884	10.0	23.0
7222	26.0	6.0
9881	1900.0	2779.0
9882	4039.0	4747.0
7221	3.0	0.0
7224	0.0	1.0
9887	4423.0	6427.0
7223	728.0	196.0
9885	3250.0	3730.0
7226	356.0	2869.0
101927498	4.0	2.0
9886	778.0	442.0
7225	337.0	117.0
250	0.0	2.0
9880	564.0	1041.0
251	0.0	0.0
340900	0.0	0.0
100652865	10.0	26.0
257	3.0	0.0
258	0.0	0.0
259	7.0	30.0
7216	452.0	243.0
9878	4221.0	5839.0
9879	3707.0	3926.0
9894	1421.0	2614.0
9895	2730.0	2313.0
9892	286.0	1080.0
9898	6540.0	11167.0
9899	177.0	397.0
9896	1369.0	1692.0
9897	3255.0	3741.0
100422407	0.0	0.0
9890	67.0	34.0
9891	1152.0	1520.0
262	24133.0	47782.0
263	1.0	4.0
100652853	64.0	78.0
265	0.0	0.0
266	1.0	3.0
267	6291.0	7363.0
100652856	0.0	0.0
268	14.0	124.0
269	5.0	27.0
339906	0.0	0.0
7227	3069.0	1251.0
9889	998.0	2287.0
100652857	0.0	0.0
100422411	5.0	3.0
7248	1870.0	2517.0
7247	3598.0	4880.0
101927433	1.0	0.0
270	5.0	3.0
271	2322.0	2632.0
100289059	1.0	0.0
272	967.0	1819.0
273	221.0	45.0
274	3516.0	4747.0
275	806.0	543.0
276	0.0	0.0
277	0.0	1.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	1.0
100289051	0.0	0.0
7253	18.0	17.0
7252	1.0	1.0
7257	1914.0	2182.0
7259	10796.0	13374.0
7258	0.0	0.0
280	54.0	40.0
281	0.0	0.0
101927449	0.0	0.0
283	736.0	1609.0
7251	2998.0	5136.0
284	3899.0	318.0
285	778.0	186.0
286	113.0	115.0
287	1933.0	207.0
288	3922.0	4912.0
102723378	0.0	0.0
7249	4760.0	8218.0
7264	2975.0	9437.0
7263	1180.0	2498.0
7266	2528.0	5296.0
7265	2114.0	3298.0
7268	125.0	179.0
7267	17421.0	21637.0
100422437	1.0	0.0
290	8265.0	8827.0
101927455	0.0	0.0
291	4597.0	3469.0
292	8872.0	16287.0
101927457	0.0	0.0
7260	1011.0	1599.0
293	22815.0	86137.0
352852	3.0	0.0
101927459	0.0	0.0
7262	478.0	870.0
100289034	5.0	11.0
100652824	1.0	0.0
100422431	0.0	0.0
7275	1385.0	1459.0
7274	7.0	3.0
7277	2342.0	2804.0
100422445	3.0	1.0
7276	20.0	106.0
7278	0.0	9.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	815.0	1004.0
100289027	0.0	0.0
7273	262.0	462.0
7272	100.0	395.0
102723356	0.0	0.0
7286	975.0	1798.0
376844	0.0	0.0
100529257	27.0	67.0
7288	20.0	6.0
7287	62.0	19.0
7289	1262.0	1521.0
134510	1348.0	1592.0
79490	0.0	0.0
7280	646.0	1291.0
79492	0.0	0.0
79491	0.0	0.0
100529251	15.0	8.0
79494	0.0	0.0
7284	7280.0	14734.0
7283	1601.0	2807.0
79498	0.0	0.0
122525	272.0	270.0
79499	0.0	0.0
100422450	0.0	0.0
100422452	0.0	0.0
7297	2425.0	4159.0
7296	5898.0	6048.0
7299	0.0	0.0
134526	4.0	8.0
7298	307.0	377.0
100422469	0.0	0.0
7291	78.0	1184.0
100529261	4.0	2.0
7290	650.0	1285.0
100529262	0.0	0.0
7293	55.0	14.0
79483	0.0	0.0
7292	173.0	393.0
100529264	0.0	3.0
79482	0.0	0.0
7295	3038.0	7642.0
352887	31.0	96.0
7294	14.0	27.0
79488	0.0	0.0
388818	0.0	0.0
100292680	16.0	17.0
388815	546.0	292.0
158506	0.0	0.0
100529239	2.0	1.0
92483	2.0	3.0
352896	1.0	7.0
92482	586.0	644.0
122509	211.0	413.0
388849	15.0	7.0
134548	178.0	193.0
101927423	21.0	37.0
101927422	2.0	0.0
100529240	0.0	1.0
134549	2641.0	5324.0
100529241	1.0	1.0
388830	1.0	1.0
408050	546.0	678.0
100422486	1.0	4.0
100529215	17.0	26.0
100529211	14.0	32.0
100422496	0.0	1.0
122553	1585.0	1440.0
100133307	0.0	0.0
100133308	0.0	1.0
100133309	4.0	7.0
100133310	0.0	0.0
100133311	48.0	100.0
388886	832.0	2565.0
100133314	0.0	1.0
134505	0.0	0.0
100133321	0.0	0.0
100529209	13.0	30.0
65003	1248.0	2015.0
65005	1485.0	2426.0
65008	759.0	1435.0
171419	0.0	0.0
65009	400.0	153.0
55681	3759.0	3511.0
55680	1120.0	1061.0
79650	1757.0	2475.0
79652	829.0	1900.0
79651	574.0	811.0
146456	15.0	55.0
55684	4929.0	14009.0
55683	3743.0	3414.0
79654	2145.0	2954.0
79656	294.0	114.0
55689	2157.0	2877.0
171416	0.0	0.0
79658	2470.0	1110.0
55687	482.0	964.0
79657	1413.0	1742.0
55686	161.0	148.0
374395	2008.0	3597.0
79659	1891.0	1574.0
374393	133.0	201.0
65010	427.0	1184.0
374378	1217.0	3497.0
65012	20.0	7.0
92610	762.0	1092.0
122481	71.0	93.0
65018	2511.0	2314.0
55692	680.0	1086.0
55691	1403.0	2288.0
55690	6148.0	14019.0
79641	1836.0	3606.0
55696	1964.0	3137.0
55695	808.0	1971.0
79640	1052.0	1029.0
79643	1049.0	1647.0
79642	933.0	428.0
55693	75.0	97.0
79645	235.0	100.0
55699	5808.0	9164.0
79644	658.0	1237.0
55698	119.0	78.0
79647	3804.0	4822.0
55697	1972.0	3427.0
79646	5117.0	4539.0
79649	678.0	366.0
374383	70.0	138.0
79648	1247.0	1103.0
92609	1978.0	3491.0
134490	0.0	0.0
134492	1223.0	1910.0
100302738	0.0	0.0
100302737	1.0	1.0
100302736	10.0	32.0
146481	0.0	0.0
79670	4984.0	8630.0
79672	2053.0	2845.0
79671	1749.0	2265.0
79674	174.0	30.0
79673	874.0	1297.0
79676	88.0	181.0
79675	528.0	708.0
79677	1302.0	934.0
79679	814.0	209.0
158471	24255.0	7897.0
349391	0.0	0.0
79661	291.0	550.0
79660	5687.0	4695.0
79663	236.0	436.0
171424	2.0	2.0
171423	278.0	550.0
79665	2759.0	3796.0
171422	0.0	0.0
79664	2608.0	3833.0
171421	0.0	0.0
79667	163.0	185.0
79666	1092.0	1299.0
171427	18.0	31.0
79669	208.0	321.0
171425	380.0	544.0
79668	2029.0	2570.0
171420	0.0	0.0
158401	3.0	9.0
92667	653.0	584.0
158405	656.0	1034.0
349386	0.0	0.0
79690	507.0	209.0
79692	501.0	440.0
79691	1055.0	1641.0
79694	1291.0	1554.0
79693	899.0	2062.0
79696	94.0	85.0
100302751	0.0	5.0
79695	455.0	1896.0
79698	9.0	43.0
205564	1599.0	1624.0
79697	444.0	313.0
79699	4045.0	2321.0
92659	104.0	266.0
65055	529.0	377.0
65057	887.0	1435.0
65056	4214.0	6082.0
65059	392.0	246.0
349372	0.0	0.0
100302743	2.0	5.0
79680	1407.0	2530.0
79683	956.0	959.0
100302742	0.0	0.0
79682	146.0	310.0
100302741	1.0	0.0
79685	2792.0	2778.0
79684	251.0	352.0
100216001	1.0	0.0
79689	13911.0	71846.0
146429	15.0	38.0
65065	1049.0	795.0
92689	5691.0	4156.0
90025	90.0	172.0
158427	909.0	872.0
408263	0.0	0.0
92682	50.0	206.0
146434	288.0	782.0
146433	238.0	152.0
146439	912.0	1370.0
90019	11.0	15.0
65062	1450.0	1485.0
158431	256.0	374.0
65061	107.0	3.0
90011	2.0	1.0
92675	1004.0	1460.0
65078	112.0	518.0
134466	147.0	55.0
90007	5679.0	15030.0
65072	5.0	5.0
100289019	92.0	140.0
100289017	0.0	0.0
100133172	13.0	18.0
55601	1838.0	1943.0
55600	6.0	18.0
55605	2661.0	3451.0
55604	1032.0	1398.0
55603	2031.0	1347.0
55602	1298.0	1565.0
55609	272.0	262.0
55608	1864.0	2944.0
55607	772.0	2095.0
254528	0.0	0.0
349334	0.0	0.0
9910	1488.0	1461.0
100133180	1.0	8.0
641924	0.0	0.0
9908	13630.0	17739.0
9909	1453.0	2126.0
55612	1286.0	1324.0
55611	3942.0	6698.0
55610	1202.0	1629.0
254531	741.0	832.0
9902	4977.0	2550.0
55616	2464.0	3952.0
171482	0.0	0.0
9903	4292.0	3439.0
55615	522.0	1099.0
55614	1427.0	1654.0
9900	721.0	352.0
55613	88.0	42.0
340990	0.0	0.0
9901	1271.0	1478.0
9906	150.0	188.0
55619	547.0	427.0
9907	1304.0	2245.0
9904	1260.0	1950.0
171484	0.0	0.0
55617	463.0	343.0
9905	2994.0	4295.0
641922	0.0	1.0
171483	43.0	0.0
9920	1278.0	2023.0
9921	9313.0	16185.0
100133190	177.0	217.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	12060.0	23161.0
55623	7181.0	7282.0
55622	1095.0	1782.0
55621	849.0	2036.0
55620	1594.0	5152.0
9913	1738.0	2170.0
55627	2580.0	4802.0
340980	0.0	2.0
9914	1309.0	2090.0
55626	2426.0	3687.0
9911	99.0	82.0
55625	3250.0	3924.0
9912	709.0	661.0
55624	5084.0	10411.0
9917	5429.0	4381.0
9918	2652.0	4349.0
9915	1725.0	2702.0
55629	3716.0	5744.0
55628	1159.0	1151.0
9931	4036.0	3966.0
55630	597.0	1364.0
301	7948.0	8557.0
55634	469.0	661.0
55633	982.0	1605.0
302	21158.0	12851.0
55632	969.0	1115.0
303	12.0	12.0
55631	794.0	956.0
304	243.0	224.0
9924	1278.0	1651.0
55638	1197.0	1659.0
305	2.0	1.0
306	3261.0	4459.0
9925	1009.0	1703.0
340970	0.0	0.0
9922	4829.0	6466.0
55636	1080.0	1512.0
307	5265.0	4748.0
55635	63.0	105.0
308	14186.0	31665.0
9923	2473.0	3443.0
9928	20.0	44.0
309	14687.0	6352.0
9929	2773.0	4517.0
9926	3572.0	3548.0
9927	9210.0	7811.0
9942	270.0	448.0
9943	3518.0	3566.0
266553	0.0	0.0
101927396	0.0	0.0
9940	41.0	21.0
101927399	2.0	2.0
9941	374.0	350.0
339983	545.0	530.0
102723423	0.0	0.0
102723426	3.0	7.0
339977	8.0	4.0
55640	185.0	100.0
310	7717.0	9797.0
311	13837.0	19799.0
312	2.0	36.0
79612	922.0	749.0
55644	798.0	1171.0
79611	1528.0	404.0
313	315.0	148.0
314	27.0	36.0
55643	4519.0	10752.0
79613	1140.0	1309.0
494197	0.0	0.0
79616	148.0	112.0
316	4253.0	863.0
9935	1937.0	1488.0
317	1016.0	943.0
9936	1151.0	1366.0
9933	950.0	1768.0
55647	939.0	2377.0
79618	489.0	543.0
318	1143.0	1989.0
55646	431.0	964.0
9934	105.0	26.0
319	115.0	492.0
9939	4311.0	6445.0
9937	1023.0	1416.0
9938	430.0	340.0
9950	4364.0	5968.0
9953	274.0	232.0
9951	218.0	1319.0
339970	8.0	6.0
339976	0.0	3.0
55652	1451.0	1653.0
320	407.0	620.0
55651	1593.0	3598.0
339967	66.0	19.0
321	545.0	1593.0
55650	1204.0	1894.0
322	2993.0	2249.0
323	1742.0	1250.0
55656	1488.0	2266.0
55655	1045.0	784.0
324	2503.0	2684.0
79600	1890.0	2094.0
494188	0.0	1.0
79603	3672.0	5646.0
325	0.0	0.0
55654	6282.0	7778.0
79602	4292.0	5077.0
55653	697.0	749.0
326	4.0	2.0
327	5585.0	13633.0
79605	145.0	204.0
9946	1022.0	1076.0
55659	225.0	435.0
328	4977.0	12193.0
9947	0.0	0.0
55658	1210.0	2472.0
329	2815.0	3683.0
79607	633.0	1115.0
9945	793.0	198.0
55657	460.0	951.0
79609	209.0	300.0
79608	684.0	667.0
9948	19719.0	17152.0
9949	659.0	1892.0
9960	1851.0	2941.0
9961	5328.0	5769.0
7301	529.0	1520.0
651302	20.0	7.0
7300	0.0	0.0
9965	1.0	1.0
9962	2412.0	1699.0
9963	514.0	443.0
7302	1.0	3.0
339965	72.0	25.0
330	2374.0	2090.0
55663	568.0	880.0
79630	467.0	162.0
331	4553.0	5448.0
55662	3632.0	3778.0
332	86.0	324.0
79632	288.0	137.0
55661	2148.0	4540.0
333	232.0	623.0
79631	1304.0	3081.0
55660	4972.0	6339.0
334	51338.0	57604.0
55667	4607.0	5753.0
79634	1376.0	1502.0
335	16.0	6.0
55666	4164.0	6694.0
79633	2243.0	451.0
55665	2599.0	4626.0
336	0.0	0.0
55664	1999.0	1832.0
337	0.0	0.0
79635	271.0	356.0
340947	3.0	21.0
9957	377.0	212.0
338	79.0	25.0
339	0.0	0.0
79637	675.0	1183.0
9958	2019.0	1962.0
9955	202.0	48.0
55669	2643.0	3254.0
55668	2716.0	2686.0
9956	120.0	134.0
79639	445.0	562.0
641977	338.0	437.0
9971	22.0	2.0
9972	3277.0	3554.0
7310	1.0	3.0
9970	27.0	28.0
100422600	0.0	0.0
9975	3328.0	3460.0
9976	271.0	252.0
7311	14295.0	34775.0
100422602	0.0	0.0
7314	23671.0	30060.0
9973	1313.0	2198.0
100422603	8.0	34.0
100422605	0.0	0.0
100422608	0.0	0.0
55670	2685.0	4145.0
341	224.0	138.0
342	0.0	0.0
343	1.0	2.0
79621	1185.0	1093.0
55672	1298.0	1130.0
55671	3415.0	4587.0
344	1.0	1.0
345	0.0	0.0
79623	148.0	155.0
254552	304.0	1371.0
79622	946.0	1954.0
55677	2650.0	3765.0
346	0.0	0.0
55676	2023.0	2490.0
79625	2362.0	444.0
347	4756.0	19192.0
348	2183.0	953.0
79624	961.0	905.0
7305	734.0	383.0
79627	2914.0	1621.0
9968	4133.0	5724.0
9969	4930.0	5313.0
79626	88.0	42.0
79629	835.0	2005.0
7307	5.0	8.0
9966	866.0	919.0
9967	11724.0	18455.0
55679	6310.0	1265.0
7306	23.0	39.0
79628	68.0	38.0
254559	29.0	17.0
9982	61.0	178.0
7321	935.0	877.0
9980	5632.0	10372.0
7320	2622.0	3423.0
101927350	0.0	0.0
7323	11350.0	14752.0
9986	505.0	1265.0
7322	3193.0	5114.0
9987	8378.0	9702.0
101927352	6.0	2.0
9984	650.0	992.0
7325	1595.0	1844.0
9985	518.0	187.0
7324	3131.0	4469.0
350	5.0	119.0
351	46997.0	63610.0
353	3421.0	13239.0
100133210	0.0	0.0
354	758438.0	933350.0
355	1558.0	956.0
100133212	0.0	0.0
356	13.0	15.0
357	2043.0	3384.0
358	8977.0	4162.0
359	48.0	14.0
7316	27005.0	39327.0
7315	7.0	45.0
7318	2357.0	3098.0
9978	1658.0	2992.0
7317	17289.0	30514.0
7319	2493.0	2643.0
9993	8740.0	16121.0
101927360	0.0	0.0
9994	1214.0	1174.0
9991	4206.0	4619.0
7332	4663.0	7427.0
9992	12.0	4.0
9997	352.0	757.0
7334	4588.0	7522.0
101927364	0.0	0.0
7333	1.0	4.0
7336	2453.0	2733.0
9995	0.0	1.0
100422505	0.0	0.0
7335	365.0	512.0
494150	2.0	5.0
9990	1252.0	1560.0
360	9797.0	6044.0
361	53.0	49.0
362	603.0	15.0
363	9.0	7.0
100133220	2.0	2.0
364	13.0	10.0
366	112.0	31.0
367	12306.0	17440.0
368	221.0	238.0
369	4377.0	6412.0
494143	73.0	64.0
7327	3936.0	4540.0
7326	3113.0	5390.0
7329	4203.0	6995.0
9988	1354.0	1562.0
9989	3166.0	4905.0
7328	8111.0	12877.0
7341	3592.0	5899.0
7343	7288.0	9329.0
7342	4223.0	4600.0
7345	704.0	109.0
100422514	0.0	0.0
7347	242.0	556.0
100422517	0.0	0.0
372	13830.0	17578.0
373	1309.0	1194.0
374	438.0	277.0
375	24182.0	44176.0
377	10649.0	16157.0
100133234	0.0	0.0
378	9884.0	17978.0
379	739.0	444.0
100652740	2.0	3.0
7337	5506.0	6479.0
7339	0.0	2.0
100652748	345.0	422.0
101927380	4.0	4.0
100652749	0.0	0.0
7352	28.0	37.0
7351	931.0	1881.0
101927381	0.0	0.0
7353	2275.0	3396.0
100422523	1.0	0.0
7356	1696.0	48.0
7355	1710.0	3035.0
7358	7845.0	8563.0
7357	2524.0	2531.0
100422527	0.0	0.0
380	1.0	6.0
381	4399.0	11675.0
382	7742.0	17725.0
7350	0.0	6.0
383	6.0	26.0
384	8418.0	7927.0
387	20827.0	23933.0
388	58048.0	42181.0
389	8800.0	11197.0
100652730	1.0	84.0
7349	12.0	37.0
7348	3.0	1.0
100652736	6.0	16.0
100652739	1.0	14.0
101927390	0.0	0.0
7363	76.0	6636.0
100422531	0.0	0.0
100422532	14.0	7.0
352954	617.0	747.0
7365	4.0	35.0
100422533	4.0	1.0
352957	1.0	0.0
7364	9.0	0.0
7367	10.0	19.0
100422535	0.0	0.0
7366	87.0	788.0
100422536	2.0	0.0
7369	9.0	3.0
7368	37.0	202.0
390	5309.0	1513.0
391	1453.0	2237.0
392	13754.0	13362.0
393	472.0	287.0
394	6523.0	5866.0
100133251	0.0	0.0
395	4261.0	5700.0
7360	5022.0	4023.0
396	9067.0	21585.0
397	2896.0	7807.0
494115	1832.0	2881.0
398	13.0	182.0
399	220.0	431.0
100133259	0.0	0.0
388906	19.0	59.0
388907	42.0	103.0
494119	0.0	0.0
494118	0.0	0.0
7374	1622.0	2998.0
352966	8.0	6.0
7373	8830.0	1111.0
352965	3.0	5.0
7376	4663.0	6094.0
7375	3076.0	3680.0
352967	0.0	1.0
100422545	2.0	0.0
7378	544.0	388.0
101927320	0.0	0.0
100422546	0.0	6.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	59.0	10.0
101927324	0.0	28.0
101927323	0.0	10.0
352962	20.0	23.0
101927327	1.0	4.0
7372	1240.0	2428.0
352964	2.0	1.0
100133262	0.0	0.0
7371	878.0	3314.0
352963	0.0	1.0
100133265	0.0	0.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	7517.0	10147.0
7384	6576.0	11207.0
7386	2479.0	3740.0
7389	2432.0	3193.0
376940	1140.0	1242.0
7388	3200.0	6589.0
100422558	1.0	0.0
101927332	0.0	0.0
7381	5804.0	8963.0
102723489	168.0	187.0
7380	998.0	1491.0
102723487	2.0	0.0
102723483	2.0	3.0
100422550	0.0	0.0
388925	1.0	2.0
7398	2346.0	2867.0
7399	5.0	9.0
7390	1387.0	2467.0
