id	81ef037f-28d3-4960-b814-37af7ff8f972	ecff0d66-7705-4671-9d00-99eced84c7d1
286053	771.0	768.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	0.0
100507012	339.0	314.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	1.0
347509	0.0	0.0
286065	0.0	0.0
100131568	0.0	1.0
100131565	0.0	1.0
100131564	245.0	196.0
100507040	0.0	1.0
132719	0.0	0.0
100507046	3.0	7.0
100507044	0.0	0.0
100507043	14.0	6.0
51100	5080.0	4653.0
51102	1348.0	1062.0
51101	1266.0	1038.0
51104	2482.0	2118.0
51103	826.0	680.0
51106	543.0	520.0
51105	2176.0	1982.0
51108	11289.0	9771.0
51107	11121.0	8473.0
286075	552.0	362.0
51109	53197.0	45737.0
286077	4234.0	3266.0
646000	0.0	0.0
132720	2601.0	2298.0
132724	0.0	0.0
100131551	27.0	10.0
100131550	0.0	0.0
100507034	26.0	33.0
100507032	109.0	134.0
119774	0.0	0.0
119772	0.0	1.0
51111	4156.0	3766.0
51110	857.0	751.0
119775	0.0	0.0
51112	2237.0	1736.0
51115	2047.0	1796.0
51114	6094.0	4968.0
51117	3995.0	3019.0
51116	3866.0	2791.0
51119	3874.0	3289.0
51118	1885.0	1636.0
26151	2900.0	2187.0
26150	159.0	119.0
26153	63.0	44.0
26152	121.0	75.0
26155	8520.0	5991.0
26154	25.0	13.0
26157	253.0	211.0
26156	13927.0	12454.0
130162	240.0	238.0
100534611	0.0	0.0
100534612	3.0	0.0
26164	1985.0	1325.0
117178	960.0	959.0
117177	3773.0	3251.0
26166	63.0	56.0
105379197	1.0	3.0
26165	0.0	0.0
26168	1242.0	914.0
26167	3298.0	2704.0
26160	1377.0	1105.0
100507003	0.0	0.0
100507008	27.0	48.0
26137	523.0	489.0
26136	6362.0	5097.0
28798	0.0	0.0
28799	0.0	1.0
26138	0.0	0.0
28792	0.0	0.0
28793	41.0	41.0
28790	0.0	0.0
117166	36.0	29.0
26130	2290.0	1893.0
28791	0.0	0.0
26133	6824.0	5479.0
28796	199.0	181.0
28797	117.0	120.0
26135	13804.0	11410.0
28794	0.0	0.0
28795	0.0	0.0
26134	185.0	146.0
154150	1.0	0.0
129138	2010.0	1621.0
26148	351.0	321.0
26147	1189.0	926.0
26149	116.0	85.0
117154	8.0	5.0
26140	404.0	250.0
553820	1.0	0.0
117153	43.0	39.0
120796	1.0	2.0
117156	2.0	1.0
117155	131.0	82.0
117157	15.0	14.0
120793	3.0	0.0
26146	1232.0	985.0
117159	0.0	0.0
26145	2836.0	1858.0
130195	1.0	0.0
154141	307.0	238.0
117151	1.0	0.0
26115	2333.0	1961.0
28778	4.0	12.0
28779	1.0	1.0
28776	2.0	0.0
28777	0.0	0.0
26119	3727.0	2910.0
26118	5054.0	4188.0
28770	0.0	0.0
28771	0.0	0.0
28774	12.0	15.0
28775	1.0	5.0
28772	15.0	6.0
26112	1489.0	1221.0
28773	3.0	10.0
130120	0.0	0.0
28789	0.0	0.0
26128	1833.0	1576.0
28787	0.0	0.0
26127	1273.0	1136.0
132789	1173.0	1088.0
28788	0.0	0.0
28781	2.0	2.0
201134	401.0	390.0
28780	0.0	0.0
26122	2026.0	1831.0
28785	2.0	0.0
144766	0.0	0.0
26121	3025.0	2029.0
28786	0.0	0.0
28783	0.0	0.0
26123	4861.0	4114.0
28784	8.0	11.0
130132	129.0	112.0
28756	0.0	0.0
28757	1.0	0.0
28754	0.0	0.0
28755	449.0	382.0
100750326	0.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	0.0	0.0
201140	0.0	1.0
28751	0.0	1.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	550.0	473.0
28769	0.0	0.0
28760	0.0	0.0
26100	4703.0	3323.0
28763	1.0	0.0
28764	0.0	0.0
28761	0.0	1.0
28762	0.0	0.0
117194	0.0	0.0
117196	0.0	0.0
117195	3.0	0.0
154089	0.0	0.0
100287238	0.0	0.0
201158	214.0	167.0
100287234	0.0	0.0
201164	557.0	442.0
201161	318.0	282.0
201163	1863.0	1376.0
154091	1687.0	1402.0
154092	3.0	0.0
276719	0.0	0.0
100287229	2.0	6.0
100287227	222.0	183.0
100287226	0.0	0.0
201176	2499.0	1746.0
100287216	34.0	20.0
100287215	3.0	2.0
201181	136.0	119.0
129099	35.0	15.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	176.0	104.0
130075	0.0	0.0
5510	4640.0	3977.0
166012	13.0	9.0
5509	607.0	542.0
5500	33505.0	32688.0
5501	11870.0	10900.0
5502	54.0	40.0
5504	3614.0	3231.0
5506	0.0	0.0
5507	1550.0	1379.0
154043	1602.0	1430.0
5520	6396.0	5795.0
5521	63.0	54.0
193629	0.0	4.0
5519	2346.0	2091.0
26298	12270.0	10924.0
26297	1194.0	1015.0
5511	2554.0	2162.0
5512	0.0	0.0
5514	5029.0	3901.0
5515	7930.0	6903.0
26290	8.0	8.0
5516	5513.0	4856.0
154075	30.0	22.0
26292	1691.0	1445.0
26291	0.0	0.0
5518	30950.0	24029.0
5530	30215.0	28831.0
5531	4752.0	3913.0
5532	4359.0	3698.0
5522	683.0	558.0
5523	868.0	808.0
5524	15644.0	13258.0
5525	2230.0	2045.0
5526	899.0	768.0
5527	6482.0	5898.0
5528	4611.0	3723.0
154064	11.0	8.0
5529	2817.0	2824.0
286122	10.0	11.0
5540	110.0	64.0
5542	0.0	0.0
286128	357.0	285.0
51241	2716.0	2465.0
89858	8.0	2.0
89857	119.0	107.0
51244	898.0	746.0
51247	4123.0	3567.0
5533	1228.0	1020.0
51246	12824.0	9498.0
5534	3283.0	3093.0
51249	2084.0	1817.0
5535	8.0	3.0
90835	89.0	47.0
89853	907.0	617.0
5536	4101.0	2901.0
51248	1914.0	1725.0
5537	4752.0	4308.0
5538	6701.0	5823.0
5539	0.0	0.0
28907	0.0	0.0
286133	10.0	8.0
28908	139.0	128.0
28905	1.0	0.0
100131418	0.0	0.0
5550	3189.0	2616.0
28906	3.0	2.0
286135	2.0	0.0
5551	196.0	141.0
5552	2080.0	1877.0
100131415	0.0	0.0
5553	0.0	1.0
28909	0.0	0.0
5554	15.0	19.0
28900	0.0	0.0
28903	1.0	0.0
28904	2.0	3.0
28901	8.0	5.0
28902	0.0	0.0
51250	599.0	666.0
51252	22.0	18.0
51251	1144.0	1036.0
89849	555.0	367.0
89848	467.0	329.0
51253	3640.0	2832.0
89846	244.0	184.0
51256	875.0	717.0
89845	1611.0	1226.0
51255	3236.0	2988.0
51258	4088.0	3802.0
5544	13.0	14.0
51257	1491.0	1121.0
5545	0.0	0.0
5546	3992.0	3076.0
5547	5183.0	4556.0
51259	606.0	545.0
90826	648.0	565.0
5549	13132.0	10298.0
286140	30.0	30.0
90827	1.0	0.0
286144	2713.0	2437.0
5562	5642.0	4822.0
286148	2110.0	1831.0
5563	595.0	597.0
90861	19154.0	16188.0
5564	1579.0	1137.0
90864	159.0	79.0
5565	1326.0	1097.0
51260	1286.0	1269.0
51263	2371.0	2025.0
100287296	0.0	0.0
51265	44.0	26.0
51264	2147.0	1968.0
51267	84.0	54.0
51266	2.0	0.0
5555	3.0	0.0
51268	100.0	95.0
89876	110.0	119.0
5557	488.0	367.0
5558	826.0	738.0
89874	169.0	110.0
90859	8.0	5.0
89872	6.0	2.0
286151	18.0	24.0
89870	0.0	1.0
5570	1863.0	1731.0
5571	3948.0	3321.0
5573	13140.0	11493.0
90850	2644.0	1706.0
5574	2.0	1.0
90853	118.0	96.0
5575	1581.0	1159.0
5576	5274.0	4599.0
51270	0.0	0.0
100192378	14.0	19.0
51272	5642.0	4206.0
51271	4313.0	3618.0
51274	5604.0	4662.0
100287284	1.0	2.0
51276	165.0	190.0
89869	0.0	0.0
51275	986.0	825.0
51278	1491.0	1121.0
51277	364.0	320.0
5566	4850.0	3960.0
89866	5.0	3.0
51279	5215.0	4261.0
5567	4047.0	3938.0
90843	2960.0	2941.0
5568	0.0	0.0
5569	863.0	812.0
89891	4919.0	3531.0
5580	7015.0	5465.0
89890	968.0	833.0
5581	405.0	348.0
5582	1.0	1.0
5583	2400.0	1946.0
5584	5063.0	4532.0
5585	14909.0	10251.0
5586	2987.0	2850.0
5587	2886.0	2495.0
100287279	0.0	0.0
51281	811.0	608.0
51280	123541.0	104495.0
51283	3820.0	3157.0
100287272	1.0	0.0
51282	3737.0	2346.0
51285	1764.0	1420.0
51284	111.0	94.0
51287	2675.0	2445.0
119722	0.0	1.0
51286	70.0	43.0
51289	2.0	1.0
100287270	0.0	0.0
5577	1022.0	872.0
5578	1110.0	998.0
5579	326.0	316.0
89894	205.0	175.0
5591	13523.0	11784.0
5592	478.0	441.0
90871	2730.0	2628.0
5593	231.0	254.0
5594	9018.0	7458.0
347598	0.0	0.0
5595	2868.0	2320.0
5596	211.0	194.0
5597	4158.0	3936.0
90874	1423.0	1257.0
5598	959.0	757.0
51290	3263.0	3101.0
51292	3157.0	2691.0
5590	2585.0	1763.0
51291	1157.0	876.0
100287266	1.0	0.0
51294	193.0	162.0
100287261	0.0	0.0
51293	5293.0	3694.0
51296	598.0	482.0
51295	5019.0	3453.0
51298	45.0	51.0
51297	0.0	1.0
51299	929.0	836.0
119710	323.0	349.0
5588	58.0	52.0
5589	31230.0	24485.0
90865	1153.0	1087.0
89887	417.0	284.0
89886	12.0	4.0
89885	2.0	3.0
89884	26.0	22.0
89883	0.0	0.0
89882	0.0	0.0
286101	1574.0	1660.0
286102	0.0	0.0
286103	32.0	40.0
347584	0.0	0.0
5599	1990.0	1778.0
347687	1.0	2.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	3.0	0.0
53820	100.0	62.0
53826	519.0	351.0
53827	946.0	810.0
345016	0.0	0.0
347673	1.0	0.0
53828	4.0	1.0
53829	44.0	56.0
347675	3.0	0.0
28866	0.0	0.0
100507173	22.0	16.0
26205	1385.0	1046.0
132625	0.0	0.0
28864	0.0	0.0
100507171	69.0	52.0
28865	0.0	0.0
26207	741.0	647.0
100507178	50.0	33.0
26206	26.0	23.0
28869	0.0	0.0
100131493	0.0	0.0
28862	2.0	4.0
28863	0.0	0.0
28861	0.0	0.0
53833	69.0	62.0
53834	4160.0	3228.0
53831	21.0	14.0
53832	2298.0	2076.0
53838	1909.0	1604.0
53836	236.0	241.0
144608	129.0	107.0
28833	0.0	0.0
28834	3.0	0.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	1.0	3.0
100750247	4.0	8.0
100131481	1.0	0.0
53840	19.0	8.0
53841	9.0	7.0
28830	0.0	0.0
53842	0.0	0.0
100131478	4.0	2.0
28847	0.0	0.0
102060282	43.0	27.0
28819	0.0	0.0
28817	49.0	22.0
28818	3.0	0.0
100131469	1.0	0.0
28811	0.0	1.0
28812	0.0	0.0
28810	0.0	0.0
28815	91.0	91.0
28816	28.0	30.0
28813	59.0	53.0
100507143	0.0	0.0
28814	9.0	7.0
51201	2303.0	2215.0
119687	1.0	1.0
51200	15.0	13.0
51203	2084.0	1900.0
51202	111.0	90.0
51205	1956.0	1572.0
51204	933.0	817.0
51207	1.0	0.0
51206	8.0	8.0
119682	0.0	0.0
51209	122.0	121.0
51208	5.0	3.0
28828	0.0	0.0
100507135	5.0	1.0
28829	0.0	0.0
100131457	3.0	3.0
28822	32.0	18.0
28823	45.0	33.0
28820	69.0	53.0
100131454	59.0	44.0
28821	1.0	1.0
28826	0.0	4.0
28827	0.0	0.0
100131451	1.0	0.0
28824	0.0	0.0
28825	73.0	60.0
119678	0.0	0.0
119679	0.0	0.0
89801	179.0	146.0
51214	1.0	0.0
51213	1.0	0.0
51218	2464.0	2017.0
286183	4.0	2.0
286184	0.0	0.0
286186	0.0	0.0
286187	4.0	1.0
286189	163.0	161.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	2.0	0.0
100131440	3.0	0.0
89839	177.0	164.0
89838	0.0	0.0
89837	1.0	1.0
100507170	0.0	0.0
51222	1542.0	880.0
51225	356.0	257.0
286190	14.0	7.0
89832	6.0	13.0
51224	0.0	1.0
51227	1159.0	1056.0
51226	496.0	420.0
51228	2884.0	2376.0
347613	1.0	2.0
28808	0.0	0.0
28809	82.0	60.0
28806	0.0	0.0
100131439	1.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	69.0	48.0
28800	0.0	0.0
28801	0.0	0.0
28804	13.0	8.0
28805	0.0	0.0
28802	1.0	1.0
28803	33.0	27.0
51230	3370.0	2887.0
90809	2013.0	1722.0
51232	5007.0	4349.0
51231	2429.0	1968.0
51234	3566.0	3006.0
51233	8.0	6.0
89822	17.0	13.0
51236	2390.0	1747.0
51237	637.0	522.0
51239	751.0	554.0
90806	1585.0	1236.0
100507102	46.0	67.0
129049	217.0	167.0
154007	1318.0	1080.0
26279	54.0	46.0
203859	351.0	340.0
26272	478.0	388.0
26271	490.0	418.0
26273	2249.0	2005.0
26276	905.0	797.0
26275	2335.0	2189.0
26278	741.0	720.0
26277	4103.0	3241.0
26270	1167.0	819.0
26285	0.0	2.0
26284	2944.0	2522.0
26287	8.0	0.0
26286	14075.0	11646.0
26289	107.0	106.0
26281	3.0	1.0
26280	1.0	1.0
100507127	5.0	1.0
100507125	3.0	1.0
129025	1.0	1.0
26258	4131.0	3685.0
26257	12.0	8.0
26259	899.0	778.0
26251	4.0	1.0
168667	62.0	72.0
26254	1.0	1.0
26253	17.0	14.0
26256	62.0	56.0
144699	1059.0	723.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	19.0	16.0
100507118	4.0	4.0
100507117	4.0	6.0
26269	1329.0	1088.0
26268	2701.0	2234.0
201229	356.0	216.0
26261	57.0	31.0
119696	1.0	2.0
26260	9733.0	8313.0
26263	1797.0	1545.0
119694	8.0	2.0
26262	2310.0	1762.0
201232	308.0	252.0
119695	0.0	0.0
26267	183.0	177.0
26266	21.0	13.0
119692	3.0	3.0
130074	9268.0	7673.0
129080	323.0	230.0
28899	0.0	0.0
26235	1911.0	1760.0
26238	5.0	7.0
28897	0.0	0.0
28898	0.0	0.0
100750225	191.0	159.0
26239	0.0	0.0
28891	0.0	4.0
28892	2.0	1.0
26230	609.0	509.0
201243	0.0	0.0
28890	0.0	0.0
26232	265.0	267.0
28895	0.0	0.0
26231	154.0	116.0
28896	0.0	0.0
26234	7475.0	6742.0
28893	0.0	1.0
26233	1451.0	1009.0
28894	0.0	0.0
144638	11.0	12.0
132660	1023.0	832.0
26247	0.0	0.0
26246	0.0	0.0
26249	135.0	99.0
26248	0.0	0.0
100510707	0.0	0.0
201255	1925.0	1242.0
26240	278.0	202.0
201254	4807.0	3940.0
26242	0.0	0.0
26245	0.0	0.0
252839	8088.0	6053.0
132671	174.0	158.0
130013	4.0	3.0
28877	0.0	0.0
28878	0.0	0.0
28875	4.0	0.0
28876	1.0	8.0
201259	3.0	0.0
28879	0.0	0.0
26219	4.0	5.0
492311	741.0	672.0
168620	283.0	155.0
28870	0.0	0.0
201266	1561.0	1276.0
28873	0.0	0.0
28874	6.0	10.0
26212	28.0	29.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	296.0	233.0
26225	3258.0	3165.0
28888	0.0	0.0
26224	3081.0	2832.0
28889	0.0	0.0
26227	14397.0	10962.0
28886	0.0	0.0
26226	53.0	35.0
28887	0.0	0.0
26229	3390.0	2413.0
26228	13.0	11.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	23.0	20.0
28885	1.0	0.0
26223	0.0	2.0
28882	9.0	4.0
28883	0.0	1.0
492307	0.0	1.0
492303	54.0	44.0
105369550	10.0	14.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	4.0	1.0
5607	1356.0	1052.0
5608	873.0	785.0
5609	3005.0	2115.0
5600	524.0	394.0
5601	4049.0	3438.0
5602	2623.0	2280.0
5603	5963.0	4786.0
5604	4603.0	3719.0
5605	9509.0	6350.0
5606	4064.0	3101.0
5620	0.0	0.0
5618	1921.0	1786.0
5619	0.0	0.0
5610	5483.0	4848.0
5611	15316.0	14379.0
5612	1749.0	1656.0
5613	938.0	776.0
5616	344.0	288.0
5617	0.0	0.0
105370578	22.0	20.0
5630	8.0	7.0
5631	3247.0	2887.0
166379	222.0	202.0
166378	566.0	595.0
5629	151.0	173.0
100133941	34307.0	30143.0
5621	4941.0	4403.0
5623	200.0	153.0
5624	112.0	77.0
5625	33.0	16.0
5626	0.0	0.0
5627	907.0	841.0
5628	1.0	0.0
5641	6902.0	5457.0
5634	3639.0	3126.0
5635	3970.0	3349.0
100133957	70.0	49.0
5636	1673.0	1472.0
5638	256.0	203.0
5639	1163.0	922.0
5650	17.0	23.0
5651	1.0	3.0
5652	25081.0	18780.0
5653	19.0	12.0
5644	0.0	0.0
5645	0.0	1.0
5646	13.0	6.0
5648	2617.0	2198.0
5649	163.0	154.0
100131309	0.0	0.0
5660	110656.0	87555.0
5662	151.0	112.0
5663	4788.0	4103.0
5664	1691.0	1279.0
3002	74.0	76.0
347281	0.0	0.0
100131302	0.0	0.0
3001	98.0	101.0
3000	87.0	74.0
51360	1602.0	1547.0
51362	1622.0	1312.0
51361	1702.0	1520.0
51364	43.0	28.0
100287191	1.0	0.0
51363	1239.0	940.0
51366	6587.0	5598.0
89978	462.0	451.0
100287193	0.0	3.0
51365	6824.0	5691.0
51368	4538.0	3647.0
5654	2445.0	1980.0
5655	476.0	385.0
51367	981.0	929.0
90956	2034.0	1557.0
5657	8.0	5.0
90957	1439.0	1288.0
89970	2772.0	2651.0
5670	0.0	0.0
5671	0.0	0.0
5672	41.0	48.0
347273	25.0	22.0
5673	1.0	5.0
90952	730.0	621.0
5675	0.0	0.0
347275	0.0	0.0
3013	377.0	225.0
3012	4055.0	3133.0
3010	10.0	5.0
51371	4120.0	3864.0
3009	27.0	35.0
100287183	0.0	0.0
3008	1187.0	801.0
51373	705.0	476.0
3007	178.0	155.0
51372	3841.0	4323.0
51375	778.0	711.0
3006	20252.0	15116.0
51374	5852.0	4901.0
3005	27164.0	22601.0
51377	2237.0	2043.0
3004	46.0	23.0
3003	103.0	82.0
51379	561.0	456.0
51378	5.0	14.0
5669	0.0	0.0
5680	0.0	0.0
5681	1928.0	1426.0
5682	3777.0	3377.0
5683	1194.0	1217.0
5684	3620.0	3473.0
5685	7846.0	7045.0
347265	65.0	47.0
5686	5072.0	4641.0
3024	0.0	0.0
3021	36193.0	29883.0
3020	1739.0	1835.0
100287177	0.0	0.0
51380	662.0	497.0
100287178	0.0	0.0
51382	3237.0	3052.0
100287173	0.0	0.0
51384	18.0	10.0
3018	36.0	27.0
51386	19767.0	16010.0
3017	4720.0	3652.0
51385	1656.0	1488.0
51388	1258.0	1055.0
3015	10123.0	9140.0
100287171	143.0	150.0
3014	3181.0	2147.0
5676	0.0	0.0
51389	3402.0	3316.0
5678	1.0	2.0
5690	5749.0	4786.0
5691	5624.0	4575.0
5692	12184.0	9802.0
5693	8133.0	6973.0
347252	52.0	47.0
5694	5373.0	4771.0
5695	7531.0	6391.0
5696	3044.0	2388.0
5697	3.0	3.0
3035	3171.0	2550.0
3034	14.0	11.0
3033	4528.0	3644.0
3032	9653.0	8426.0
3031	30.0	25.0
3030	16700.0	14320.0
51390	2152.0	1756.0
51393	315.0	236.0
3029	2008.0	1539.0
3028	4239.0	3304.0
51397	929.0	940.0
3026	24.0	30.0
51399	2780.0	2363.0
51398	6438.0	5450.0
5687	1665.0	1165.0
5688	9441.0	7349.0
5689	9105.0	8419.0
129401	522.0	499.0
347240	262.0	212.0
129402	0.0	0.0
3046	6.0	5.0
3045	0.0	0.0
3044	0.0	0.0
3043	163.0	152.0
3042	0.0	0.0
3040	40.0	36.0
374900	550.0	497.0
3039	1.0	2.0
3038	318.0	278.0
3037	43.0	52.0
374907	185.0	91.0
3036	3.0	5.0
5698	1158.0	945.0
5699	1508.0	932.0
90990	718.0	440.0
90993	12432.0	9752.0
3055	347.0	324.0
3054	8095.0	5528.0
3053	7.0	4.0
100287144	0.0	0.0
3052	845.0	685.0
3051	0.0	0.0
3050	1.0	1.0
100287140	0.0	0.0
3049	12.0	10.0
3048	7.0	4.0
3047	0.0	0.0
90987	901.0	684.0
3060	0.0	0.0
374920	512.0	490.0
3068	13408.0	11934.0
3067	20.0	9.0
374928	248.0	188.0
3066	8883.0	7977.0
3065	13633.0	11541.0
3064	5037.0	3975.0
3062	0.0	0.0
3061	10.0	2.0
3059	750.0	703.0
3071	546.0	453.0
3070	910.0	823.0
3078	1.0	0.0
3077	469.0	379.0
100287128	1.0	6.0
3075	950.0	784.0
3074	9637.0	8637.0
3073	6178.0	4487.0
374918	21.0	13.0
3069	87926.0	70668.0
3082	950.0	823.0
3081	2554.0	2245.0
3080	0.0	0.0
53938	826.0	778.0
28976	3678.0	2698.0
28977	4979.0	4476.0
28974	3700.0	2929.0
100131388	2.0	2.0
3087	150.0	111.0
28978	823.0	798.0
3084	152.0	161.0
3083	10.0	1.0
28972	5783.0	4957.0
53940	0.0	0.0
28973	4321.0	3489.0
28970	3956.0	3296.0
28971	719.0	719.0
53944	1111.0	1029.0
53942	8.0	7.0
53947	1369.0	965.0
3093	6569.0	6029.0
3092	4317.0	3548.0
3091	11205.0	9721.0
3090	439.0	402.0
28987	3666.0	2710.0
28988	7758.0	5834.0
132989	326.0	277.0
100131378	2.0	5.0
3099	4285.0	3458.0
28985	1673.0	1583.0
3098	12716.0	10156.0
28986	4072.0	3653.0
3097	1725.0	1540.0
100507299	60.0	38.0
3096	1915.0	1575.0
100131374	0.0	0.0
28989	1078.0	712.0
100507297	334.0	251.0
3094	16796.0	15995.0
337986	0.0	0.0
100131370	0.0	0.0
28983	110.0	95.0
28984	947.0	960.0
28981	838.0	752.0
374819	146.0	117.0
26322	0.0	0.0
28982	948.0	756.0
129303	1058.0	814.0
100131369	14.0	12.0
28954	74.0	41.0
28955	447.0	251.0
28952	2347.0	1790.0
100131366	19.0	8.0
65944	1.0	0.0
337979	0.0	0.0
28958	3577.0	3072.0
337978	0.0	0.0
28959	880.0	744.0
337977	0.0	0.0
28956	1015.0	889.0
337976	0.0	0.0
28957	863.0	649.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	1.0
28951	1503.0	1327.0
337980	1.0	0.0
51300	3736.0	2822.0
51302	3562.0	3012.0
89910	3836.0	2984.0
51301	84.0	64.0
51304	3435.0	2788.0
51303	3433.0	2516.0
51306	2000.0	1622.0
51305	7.0	6.0
51308	303.0	247.0
51307	4305.0	3409.0
51309	2079.0	1726.0
130340	749.0	556.0
100131358	5.0	5.0
28965	24.0	27.0
28966	194.0	196.0
26301	223.0	171.0
337969	0.0	0.0
28964	4284.0	3068.0
337968	0.0	0.0
28969	4294.0	3704.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	88.0	45.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	234.0	209.0
337973	0.0	0.0
337972	0.0	0.0
360200	6.0	9.0
337971	0.0	0.0
337970	0.0	0.0
28962	1751.0	1484.0
51311	61.0	45.0
51310	1533.0	1192.0
28960	836.0	636.0
51313	8696.0	7765.0
51312	9186.0	7190.0
51315	2083.0	1867.0
51314	10.0	13.0
51317	2168.0	1834.0
360205	824.0	661.0
51316	90.0	82.0
51319	916.0	904.0
360203	0.0	0.0
51318	2259.0	1865.0
374864	32.0	25.0
28938	20.0	22.0
100507267	1.0	0.0
28939	0.0	1.0
374860	6.0	4.0
28932	0.0	0.0
337959	1.0	2.0
100507261	0.0	0.0
28933	0.0	0.0
28930	2.0	0.0
28931	0.0	0.0
374868	2064.0	1518.0
100507266	84.0	76.0
28936	0.0	0.0
28937	43.0	52.0
28934	0.0	0.0
28935	28.0	20.0
337963	0.0	0.0
337960	0.0	0.0
51320	1869.0	1645.0
51322	9425.0	8229.0
53981	5078.0	4442.0
51321	2493.0	2148.0
51324	7303.0	5872.0
89932	766.0	557.0
51326	37.0	18.0
51327	0.0	1.0
51329	152.0	115.0
28949	0.0	0.0
100507257	9.0	0.0
132946	38.0	23.0
100507251	0.0	0.0
28943	22.0	15.0
65975	105.0	130.0
28941	24.0	39.0
65977	1144.0	978.0
28942	2.0	6.0
28947	0.0	0.0
132949	717.0	691.0
65979	3988.0	3327.0
28948	0.0	0.0
100507254	4.0	3.0
28946	0.0	0.0
89927	1023.0	766.0
144920	0.0	0.0
51330	1416.0	1242.0
28940	3.0	1.0
51333	223.0	174.0
51332	77.0	62.0
51335	3786.0	2600.0
51334	1444.0	1231.0
51337	3434.0	2479.0
360227	1.0	4.0
51339	964.0	758.0
51338	183.0	162.0
360226	0.0	0.0
28918	0.0	0.0
28919	0.0	3.0
374887	161.0	88.0
65981	503.0	457.0
28916	0.0	0.0
65980	2298.0	1765.0
28917	0.0	0.0
374882	5726.0	4732.0
65983	2117.0	1771.0
100131328	12.0	7.0
65982	2196.0	1683.0
100131327	1.0	0.0
65985	4562.0	3584.0
65987	403.0	247.0
28910	0.0	0.0
65986	6482.0	6083.0
28911	0.0	0.0
65989	746.0	487.0
132954	0.0	0.0
65988	1012.0	801.0
100131320	322.0	274.0
28914	217.0	173.0
28915	4.0	3.0
28912	138.0	143.0
28913	52.0	41.0
51340	2849.0	2605.0
100287098	38.0	32.0
89958	4545.0	2951.0
51341	2866.0	2473.0
100287091	1.0	0.0
100507290	813.0	580.0
51343	4452.0	3189.0
89953	2260.0	1768.0
51348	18.0	14.0
51347	5145.0	4328.0
90933	1698.0	1392.0
100302090	2.0	0.0
65990	403.0	296.0
374875	194.0	109.0
28929	0.0	0.0
65992	4097.0	2943.0
28927	0.0	0.0
65991	4075.0	3394.0
28928	0.0	0.0
65993	4266.0	3428.0
374872	18.0	18.0
65996	1528.0	1227.0
65998	793.0	618.0
28921	0.0	1.0
65997	103.0	103.0
28922	0.0	0.0
65999	477.0	343.0
28920	0.0	0.0
374879	89.0	108.0
28925	0.0	0.0
28926	0.0	0.0
374877	92.0	67.0
28923	14.0	8.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	903.0	763.0
100287087	16.0	18.0
51350	0.0	0.0
51352	18.0	18.0
100287083	0.0	0.0
89944	10846.0	8698.0
100287082	0.0	1.0
89941	7227.0	4884.0
130399	20.0	13.0
166348	23.0	12.0
374897	0.0	4.0
100507217	3297.0	3281.0
166336	654.0	580.0
374899	186.0	148.0
203510	0.0	0.0
541611	0.0	0.0
154386	3.0	8.0
100507246	1797.0	1775.0
100507249	1.0	1.0
100507240	14.0	6.0
101937451	0.0	0.0
100507244	7.0	10.0
100507242	1.0	1.0
100133991	337.0	220.0
100509894	6.0	4.0
203522	282.0	196.0
203523	220.0	184.0
130355	437.0	388.0
26353	2993.0	2408.0
26355	3053.0	2891.0
26354	7382.0	6525.0
53904	1.0	7.0
53905	555.0	477.0
130367	626.0	485.0
154313	5.0	10.0
203547	1900.0	1817.0
53918	1757.0	1416.0
53919	25.0	14.0
100507203	1.0	0.0
53916	587.0	449.0
53917	810.0	401.0
100507206	2.0	0.0
28998	1464.0	1337.0
26335	0.0	0.0
28999	812.0	542.0
28996	8018.0	6931.0
26339	0.0	0.0
26338	0.0	0.0
28990	321.0	325.0
28991	1214.0	965.0
203562	9.0	6.0
26330	1.0	0.0
28992	1613.0	1160.0
26333	0.0	0.0
100169989	2.0	2.0
