id	80d9227d-b41b-44eb-b230-cb1c14b5ee1a	30684606-b403-43ca-830f-05bc75ab7ac9
55288	2628.0	1958.0
80243	408.0	840.0
55287	310.0	140.0
79258	82.0	145.0
106480330	0.0	0.0
55286	971.0	67.0
106480332	1.0	0.0
106480331	0.0	0.0
106480334	0.0	0.0
106480333	0.0	0.0
100874007	68.0	20.0
100874006	5.0	5.0
100874005	19.0	8.0
100874004	0.0	0.0
100874009	0.0	1.0
404718	0.0	2.0
100874008	56.0	65.0
729630	1.0	0.0
7054	12.0	1.0
7057	4783.0	59244.0
92211	1878.0	51.0
7056	676.0	3645.0
7059	1097.0	1280.0
106479329	0.0	0.0
7058	477.0	2084.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	4709.0	5670.0
106480335	2.0	3.0
106479324	0.0	0.0
55290	463.0	350.0
106480338	1.0	0.0
106479323	0.0	0.0
80228	2732.0	1640.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	680.0	203.0
55296	343.0	403.0
106479321	0.0	0.0
55295	1427.0	1276.0
7050	6066.0	5800.0
106479320	1.0	0.0
106480339	0.0	0.0
55294	1681.0	815.0
7053	69.0	555.0
55293	1467.0	1488.0
7052	15861.0	25846.0
729635	0.0	0.0
100996420	0.0	0.0
55299	996.0	1368.0
80233	1207.0	2674.0
55298	2160.0	1492.0
80232	5630.0	5869.0
106480341	0.0	0.0
80231	4.0	70.0
55297	1806.0	1258.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	19.0	147.0
106480342	0.0	0.0
106480345	0.0	2.0
80235	164.0	604.0
106480344	0.0	0.0
80230	2956.0	3040.0
7066	11.0	23.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	2405.0	2688.0
729665	0.0	0.0
7067	6131.0	3803.0
92249	2894.0	3031.0
100874025	3.0	1.0
7069	316.0	1.0
100874024	0.0	4.0
100874023	1.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	3.0	2.0
106479357	0.0	3.0
106480302	0.0	0.0
7060	385.0	10736.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	1.0	0.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	31.0	29.0
92241	458.0	845.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	1.0
106480307	0.0	0.0
729666	3.0	1.0
106480306	0.0	2.0
79273	1.0	4.0
106479353	6.0	7.0
7064	1166.0	4068.0
106480309	0.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	1.0	0.0
729668	0.0	0.0
80267	2072.0	7135.0
106479350	0.0	0.0
80264	817.0	357.0
106480310	3.0	1.0
106480312	8.0	1.0
106480311	0.0	0.0
100874029	1.0	2.0
100874028	0.0	0.0
100874027	0.0	0.0
730647	0.0	1.0
343332	0.0	19.0
644403	0.0	0.0
80263	330.0	268.0
80262	687.0	3258.0
343338	4.0	0.0
7077	19708.0	17662.0
100874010	0.0	0.0
7076	8643.0	12564.0
92235	15.0	7.0
7079	50.0	52.0
7078	1256.0	915.0
100874014	1.0	0.0
100874013	1.0	3.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	1.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	0.0	3.0
106480314	0.0	0.0
106480313	0.0	2.0
729659	0.0	0.0
106479346	2.0	1.0
7071	1412.0	11090.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	1059.0	1592.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	3309.0	3838.0
103352540	3.0	1.0
106480318	0.0	0.0
106479343	1.0	0.0
7072	2263.0	2454.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	788.0	2252.0
729658	0.0	0.0
106479341	0.0	0.0
7074	605.0	1501.0
106480319	1.0	0.0
106479340	0.0	0.0
80256	913.0	2381.0
80255	2784.0	4968.0
79269	2838.0	2435.0
80254	1463.0	1399.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	438.0	146.0
106480323	0.0	2.0
106480322	5.0	5.0
100874018	1.0	0.0
100874016	0.0	0.0
644414	200.0	0.0
100874015	0.0	0.0
343326	7.0	5.0
100874019	0.0	1.0
7088	1933.0	3641.0
100874043	36.0	16.0
7087	16.0	35.0
100874042	24.0	8.0
100874041	0.0	1.0
7089	4994.0	1778.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	0.0
79290	2.0	4.0
404766	0.0	0.0
100874044	4.0	3.0
7080	2.0	59.0
79291	0.0	0.0
7082	5878.0	7908.0
79294	0.0	0.0
7084	3206.0	2859.0
402100	2.0	0.0
79296	0.0	0.0
7083	253.0	534.0
7086	7904.0	8519.0
79297	0.0	0.0
729602	3.0	8.0
104472714	0.0	0.0
104472715	5747.0	5259.0
79299	0.0	0.0
104472716	3.0	7.0
104472717	6.0	1.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	0.0
100874048	47.0	52.0
644429	0.0	0.0
7099	296.0	1011.0
100874032	28.0	91.0
7098	1578.0	511.0
100874031	7.0	3.0
100874030	0.0	4.0
92255	1631.0	2544.0
644444	0.0	0.0
100874036	0.0	0.0
100874035	3.0	0.0
644442	0.0	0.0
100874034	3.0	4.0
92259	895.0	697.0
100874033	0.0	1.0
7091	1779.0	976.0
7090	3525.0	8204.0
7093	57.0	61.0
79283	0.0	0.0
7092	139.0	709.0
79282	0.0	0.0
7095	20704.0	13985.0
7094	39448.0	25261.0
7097	4460.0	677.0
7096	134.0	201.0
104472713	0.0	59.0
79289	0.0	0.0
284525	16.0	1.0
106480301	0.0	0.0
80279	3913.0	6729.0
106480300	0.0	0.0
80270	379.0	1421.0
284521	11.0	7.0
100874039	1.0	1.0
644435	3.0	0.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	88.0	114.0
80273	1533.0	2103.0
80271	2952.0	11132.0
100874065	0.0	0.0
100874064	2.0	0.0
100874063	0.0	1.0
106479319	19.0	9.0
100874069	28.0	16.0
106479318	0.0	0.0
100874068	19.0	41.0
106479317	6.0	1.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	2.0	0.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	3.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	0.0
106479310	0.0	0.0
92285	1060.0	729.0
100874060	57.0	0.0
92283	276.0	242.0
404734	346.0	320.0
644449	0.0	0.0
100874054	9.0	2.0
100874053	2.0	0.0
106479309	1.0	1.0
100874052	0.0	0.0
729610	0.0	0.0
100874051	1.0	0.0
106479308	0.0	0.0
100874058	109.0	313.0
106479307	1.0	0.0
100874057	0.0	0.0
106479306	0.0	0.0
644464	10.0	4.0
100874056	5.0	4.0
106479305	0.0	0.0
100874055	0.0	0.0
106479304	0.0	0.0
92270	264.0	224.0
106479303	0.0	0.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	6.0	4.0
106479300	0.0	0.0
729611	0.0	0.0
80298	520.0	751.0
729608	0.0	1.0
644459	4.0	1.0
100874059	0.0	0.0
79412	14.0	42.0
79411	745.0	524.0
79414	987.0	1064.0
127933	13378.0	6652.0
79413	173.0	62.0
79415	1631.0	4496.0
284576	1.0	3.0
55449	1207.0	1061.0
284573	0.0	0.0
140913	0.0	0.0
115948	215.0	20.0
55450	4332.0	2107.0
152905	8.0	3.0
55454	674.0	1421.0
79400	81.0	84.0
55451	13.0	17.0
115950	228.0	436.0
284565	164.0	344.0
92400	2007.0	3829.0
115939	2135.0	2128.0
55466	3758.0	6802.0
284551	7.0	2.0
752014	0.0	0.0
55472	12.0	11.0
55471	445.0	510.0
152926	1752.0	4875.0
284546	0.0	1.0
284541	0.0	1.0
140947	0.0	0.0
92421	1044.0	1859.0
729687	1.0	2.0
729686	0.0	0.0
729682	8.0	9.0
729689	0.0	2.0
548594	0.0	0.0
548593	0.0	0.0
55486	2046.0	2243.0
100996597	0.0	0.0
100996590	0.0	0.0
548599	0.0	0.0
548596	1.0	0.0
729678	1202.0	848.0
729677	8.0	562.0
79441	762.0	934.0
79443	5027.0	5588.0
79442	136.0	99.0
79444	0.0	8.0
79447	538.0	755.0
115992	417.0	710.0
79446	587.0	699.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	0.0	5.0
100874100	2.0	27.0
79470	0.0	0.0
79473	2.0	1.0
79476	0.0	0.0
100996570	2.0	1.0
100996571	10.0	1.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	0.0	1.0
100874108	0.0	0.0
100874107	0.0	4.0
140909	0.0	0.0
100996567	0.0	8.0
100996569	4.0	1.0
79465	23.0	26.0
100996564	0.0	0.0
79469	14.0	10.0
127943	266.0	23.0
92427	3.0	4.0
140901	1867.0	2544.0
140902	1.0	0.0
619434	0.0	0.0
619431	6.0	9.0
149345	604.0	1172.0
392428	2.0	3.0
137362	0.0	0.0
619418	0.0	0.0
125336	164.0	1.0
152992	500.0	991.0
9700	61.0	82.0
9701	2970.0	5604.0
392451	1.0	0.0
392454	0.0	0.0
392459	0.0	0.0
9711	1487.0	1661.0
9712	1597.0	1627.0
392465	57.0	28.0
9710	1629.0	3389.0
441899	0.0	0.0
441898	0.0	0.0
441897	0.0	8.0
441896	1.0	0.0
441893	0.0	0.0
9704	980.0	1531.0
152940	1.0	0.0
9705	4.0	79.0
9702	2340.0	1608.0
9703	10251.0	10129.0
9708	17.0	9.0
9709	12972.0	44408.0
9706	1554.0	2014.0
9722	286.0	169.0
9723	260.0	2118.0
9720	6.0	10.0
9721	112.0	119.0
392433	0.0	0.0
392437	9.0	10.0
55421	2464.0	2668.0
55425	1248.0	1171.0
55423	14.0	108.0
55422	1886.0	3988.0
9715	54.0	37.0
9716	2756.0	3206.0
9719	1095.0	884.0
9717	43.0	383.0
9718	144.0	448.0
9730	2469.0	2772.0
9733	3070.0	3801.0
9734	1350.0	1092.0
9731	2596.0	2642.0
9732	410.0	2564.0
55432	498.0	1028.0
100	175.0	203.0
101	196.0	564.0
102	6983.0	11711.0
103	14558.0	18372.0
55435	1393.0	1123.0
104	1432.0	1520.0
105	453.0	379.0
107	116.0	1056.0
9726	1458.0	1428.0
108	352.0	418.0
9727	2650.0	3574.0
109	1434.0	1788.0
9724	2081.0	2101.0
55437	299.0	1617.0
9725	6393.0	5630.0
9728	5657.0	5683.0
9729	3.0	18.0
150280	2.0	0.0
392371	1.0	4.0
9741	66413.0	16862.0
644353	20.0	24.0
100286948	0.0	0.0
9744	329.0	754.0
392375	0.0	0.0
9745	53.0	75.0
644357	0.0	0.0
392374	0.0	0.0
441869	1803.0	335.0
9742	2268.0	1539.0
392377	0.0	0.0
9743	2306.0	4657.0
392376	0.0	0.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	89.0	55.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	2076.0	1758.0
106480294	2.0	1.0
106479294	0.0	0.0
112	3052.0	6774.0
106480297	1.0	1.0
106479293	0.0	0.0
113	42.0	222.0
106479292	0.0	0.0
106480296	0.0	0.0
114	1883.0	4.0
106479291	0.0	0.0
106480299	0.0	0.0
115	3795.0	1186.0
106480298	0.0	0.0
106479290	0.0	0.0
116	32.0	93.0
117	201.0	176.0
118	18143.0	17509.0
9737	1776.0	1343.0
119	26.0	106.0
9738	1543.0	1308.0
150275	229.0	178.0
9735	426.0	401.0
9736	6451.0	4838.0
414254	2.0	1.0
106480291	5.0	3.0
150274	811.0	614.0
106480290	0.0	0.0
9739	2347.0	2308.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	2186.0	417.0
100874197	0.0	5.0
150291	17.0	13.0
9752	0.0	1.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	1.0
619383	7.0	2.0
9750	885.0	651.0
150290	284.0	209.0
100874194	0.0	0.0
9755	751.0	1032.0
9753	553.0	175.0
100874199	0.0	3.0
9754	798.0	883.0
100874198	0.0	1.0
392387	3.0	5.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	0.0	0.0
100874191	0.0	0.0
106479286	0.0	0.0
120	5826.0	4371.0
100874190	0.0	5.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	0.0
123	2035.0	2086.0
106707175	0.0	0.0
106479282	0.0	1.0
124	4.0	4.0
414260	1.0	6.0
106479281	0.0	0.0
125	545.0	57.0
106479280	1.0	0.0
126	798.0	269.0
127	144.0	0.0
402249	0.0	0.0
128	10799.0	15377.0
9748	4552.0	4033.0
9749	2528.0	3138.0
9746	1826.0	2664.0
9747	1053.0	2580.0
100286929	0.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	0.0	4.0
9760	140.0	246.0
9761	26368.0	20250.0
619373	2.0	5.0
7100	623.0	652.0
392350	4.0	2.0
9766	7212.0	6216.0
7103	91.0	3476.0
644378	0.0	14.0
9767	2531.0	719.0
7102	2403.0	1498.0
7105	1506.0	4607.0
9764	1210.0	1880.0
9765	1929.0	3271.0
7104	1.0	0.0
106480269	0.0	0.0
402246	0.0	0.0
441884	0.0	25.0
130	88.0	30.0
131	1.0	0.0
402240	0.0	0.0
132	1653.0	1189.0
441891	0.0	0.0
106480273	0.0	0.0
133	186.0	3432.0
106480272	1.0	0.0
134	29.0	67.0
106480275	0.0	0.0
135	2.0	5.0
106480274	0.0	0.0
136	83.0	279.0
106480277	5.0	8.0
137	1.0	0.0
106480276	0.0	0.0
106480279	0.0	0.0
106480278	0.0	0.0
9759	1842.0	1204.0
150297	0.0	27.0
9757	2437.0	3527.0
9758	4.0	39.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	3812.0	4785.0
392360	0.0	0.0
9774	6451.0	7351.0
7112	3179.0	3187.0
9771	550.0	1264.0
7111	990.0	302.0
9772	4398.0	4567.0
644384	1.0	0.0
9777	6266.0	6801.0
7114	56411.0	27749.0
9778	4180.0	6070.0
7113	4849.0	206112.0
9775	3321.0	4943.0
7116	4.0	0.0
9776	5003.0	4270.0
441878	0.0	0.0
7115	11.0	8.0
392368	0.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	633.0	1359.0
141	2095.0	687.0
441871	0.0	0.0
142	6869.0	6103.0
441870	0.0	0.0
143	7075.0	4904.0
106480284	0.0	0.0
144	1.0	0.0
106480283	0.0	0.0
162282	47.0	58.0
106480286	13.0	37.0
146	90.0	36.0
106480285	0.0	2.0
147	20.0	3.0
106480288	0.0	0.0
148	580.0	167.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	0.0	0.0
7107	1636.0	959.0
7106	660.0	1266.0
7109	1354.0	1284.0
9768	40.0	143.0
7108	1617.0	6880.0
106480280	3.0	0.0
106480282	0.0	0.0
106480281	1.0	0.0
9784	7000.0	7027.0
9785	2933.0	3053.0
7120	0.0	0.0
644397	561.0	413.0
9782	269.0	252.0
7123	365.0	293.0
9783	364.0	331.0
7122	797.0	1228.0
619351	7.0	2.0
7125	42.0	21.0
9788	1852.0	1497.0
9789	3581.0	2991.0
414208	27.0	14.0
7124	26.0	22.0
9786	776.0	995.0
7127	760.0	4124.0
7126	2766.0	4300.0
9787	10.0	66.0
221002	132.0	240.0
106479259	0.0	0.0
106480248	0.0	6.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	2.0	0.0
106479256	0.0	0.0
106480249	0.0	1.0
9780	9007.0	16727.0
150	333.0	450.0
106479255	0.0	0.0
9781	2068.0	1726.0
106479254	0.0	0.0
151	175.0	83.0
152	772.0	332.0
106479253	2.0	5.0
644390	21.0	22.0
153	26.0	1452.0
106479252	0.0	0.0
154	90.0	2664.0
106480251	0.0	0.0
106479251	0.0	1.0
155	5.0	3.0
106479250	0.0	0.0
106480250	0.0	0.0
156	3667.0	16138.0
106480253	0.0	6.0
157	275.0	2207.0
106480252	0.0	0.0
106480255	0.0	0.0
158	1513.0	3025.0
159	3377.0	3092.0
106480254	1.0	9.0
106480257	0.0	1.0
106480256	0.0	0.0
7118	37.0	6.0
7117	59.0	29.0
9779	5222.0	3760.0
414212	11.0	12.0
414213	0.0	0.0
7132	5373.0	6756.0
9796	425.0	352.0
441818	2.0	0.0
7134	44.0	41.0
9793	4888.0	3663.0
7133	464.0	2644.0
9794	2808.0	3634.0
7136	21.0	13.0
7135	204.0	129.0
7138	0.0	4.0
9797	1354.0	1846.0
619343	2.0	27.0
7137	23.0	5.0
9798	6995.0	7494.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	0.0	2.0
619349	3.0	1.0
106480258	2.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	5485.0	6831.0
106479245	0.0	0.0
9791	8924.0	3948.0
161	5029.0	6254.0
106479244	2.0	0.0
162	10440.0	16381.0
9792	2677.0	1784.0
106479243	0.0	1.0
163	21737.0	12526.0
7130	11.0	33.0
106479242	0.0	0.0
9790	2662.0	2481.0
164	5825.0	8792.0
106479241	0.0	0.0
165	18156.0	18254.0
106480262	0.0	0.0
106479240	0.0	0.0
166	28675.0	19355.0
106480261	0.0	1.0
167	57103.0	1.0
106480264	0.0	0.0
106480263	1.0	0.0
150248	52.0	4.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	473.0	7258.0
7128	1430.0	6115.0
414224	13.0	35.0
106480260	0.0	0.0
7143	0.0	13.0
392392	0.0	0.0
7142	0.0	0.0
7145	50599.0	26187.0
441849	0.0	0.0
7146	8.0	8.0
392399	140.0	0.0
7148	1455.0	1689.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	0.0	0.0
441843	19.0	0.0
106480228	0.0	2.0
106479279	0.0	0.0
106480227	0.0	3.0
106479278	0.0	0.0
172	304.0	387.0
106479277	0.0	0.0
173	4.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	5.0	1.0
7141	0.0	0.0
106479275	0.0	0.0
175	952.0	1559.0
7140	209.0	7.0
106479274	0.0	0.0
176	39.0	114.0
106479273	0.0	0.0
177	83.0	87.0
137290	5.0	0.0
106479272	0.0	0.0
178	3125.0	2754.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	0.0	0.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	0.0	0.0
106480234	0.0	1.0
414236	33.0	9.0
7139	11.0	12.0
414235	161.0	113.0
414230	0.0	0.0
7153	119.0	584.0
149281	0.0	0.0
7156	993.0	1421.0
7155	10824.0	9208.0
7158	2902.0	3102.0
7157	2467.0	4007.0
343495	0.0	0.0
162239	693.0	337.0
7159	1872.0	3696.0
106480237	0.0	0.0
106479269	2.0	3.0
106480236	0.0	0.0
181	15.0	2.0
106480239	0.0	0.0
106479268	0.0	0.0
182	5159.0	9791.0
106479267	0.0	0.0
106480238	0.0	0.0
183	85.0	158.0
7150	5168.0	6615.0
221017	0.0	3.0
106479266	0.0	0.0
106479265	0.0	0.0
185	82.0	4313.0
106479264	0.0	0.0
186	2.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	60.0	284.0
106479262	0.0	0.0
106480240	3.0	7.0
106479261	0.0	0.0
189	1.0	1.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	0.0	0.0
106480244	0.0	0.0
104797536	7.0	0.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	5.0	2.0
106480245	0.0	0.0
414245	12.0	13.0
414246	0.0	0.0
414241	3.0	4.0
7165	5852.0	5294.0
92344	498.0	280.0
100874120	0.0	1.0
7164	8750.0	2788.0
92345	562.0	831.0
7167	17320.0	13897.0
92342	355.0	290.0
729764	0.0	0.0
7166	10.0	42.0
7169	57314.0	17155.0
100874124	0.0	2.0
106479219	0.0	0.0
7168	59096.0	22911.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	71.0	0.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	0.0	1.0
106479216	0.0	0.0
100874121	0.0	0.0
190	9.0	3.0
106480204	3.0	0.0
106479215	0.0	0.0
191	6625.0	12794.0
106479214	0.0	0.0
729769	0.0	0.0
106480203	0.0	8.0
106480206	0.0	0.0
106479213	1.0	0.0
257000	92.0	478.0
79370	5.0	106.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	76.0	126.0
106480208	0.0	3.0
92340	41.0	112.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	0.0
7163	3488.0	17703.0
196	6285.0	4676.0
197	1.0	0.0
7162	1687.0	1476.0
729767	0.0	0.0
106480209	0.0	0.0
284618	161.0	111.0
199	212.0	664.0
646929	0.0	0.0
284615	83.0	101.0
106480211	0.0	0.0
284613	1337.0	872.0
106480210	0.0	0.0
284612	265.0	173.0
106480213	1.0	0.0
284611	1691.0	1232.0
106480212	1.0	0.0
100874128	0.0	0.0
343477	7.0	1.0
100874127	4.0	0.0
730747	12.0	5.0
100874126	0.0	0.0
100874129	0.0	3.0
7175	8013.0	6269.0
7178	165982.0	125627.0
7177	120.0	531.0
106479209	0.0	1.0
646942	0.0	0.0
100874113	18.0	31.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	0.0	1.0
7179	0.0	1.0
343472	0.0	0.0
106479206	0.0	1.0
100874111	4.0	4.0
92335	381.0	356.0
106479205	0.0	0.0
100874110	3.0	4.0
221035	5980.0	3690.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	8609.0	9450.0
221037	3792.0	4834.0
106479202	0.0	0.0
106480217	0.0	0.0
80349	2474.0	2600.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1433.0	2744.0
106479200	0.0	0.0
106480219	0.0	0.0
7171	19739.0	27119.0
106480218	0.0	0.0
79364	1423.0	1726.0
7174	2917.0	1960.0
7173	5.0	413.0
79363	588.0	312.0
729756	10.0	2.0
79366	1344.0	601.0
100996541	7.0	43.0
79365	1607.0	1317.0
79368	8.0	44.0
106480220	0.0	0.0
80352	162.0	1435.0
106480222	0.0	0.0
79369	15.0	27.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	0.0
100874114	24.0	10.0
80351	3902.0	4233.0
80350	97.0	207.0
100874119	2.0	0.0
646936	0.0	0.0
100874118	1.0	1.0
7187	1562.0	1635.0
7186	757.0	1159.0
7189	754.0	610.0
729786	0.0	0.0
7188	980.0	619.0
100874146	1.0	15.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	24.0	0.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	0.0
100996538	0.0	0.0
106479236	0.0	0.0
7181	942.0	630.0
106479235	0.0	0.0
7180	305.0	8.0
100996539	37.0	10.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	3171.0	2099.0
106479232	0.0	0.0
7185	406.0	798.0
106479231	0.0	0.0
7184	87724.0	63696.0
729789	1.0	3.0
106479230	3.0	3.0
221074	0.0	5.0
80380	107.0	80.0
100874147	0.0	0.0
80381	2140.0	5906.0
646960	0.0	1.0
100874131	13.0	8.0
100874130	0.0	0.0
92359	1312.0	1478.0
100874135	0.0	0.0
100874134	3.0	0.0
106479229	0.0	0.0
343450	55.0	155.0
646962	64.0	45.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	0.0	7.0
106479226	0.0	0.0
7190	12.0	10.0
106479225	0.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	2.0	0.0
221060	5.0	19.0
221061	5269.0	3606.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	2.0	2.0
414201	0.0	3.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	0.0	0.0
414200	6.0	2.0
100874163	1.0	0.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	4.0	0.0
257044	47.0	56.0
729727	2.0	0.0
100874160	0.0	1.0
402220	0.0	0.0
100996511	229.0	104.0
729723	182.0	213.0
221092	5069.0	2747.0
284656	66.0	738.0
402216	1.0	0.0
102725045	0.0	0.0
284654	51.0	194.0
100874169	0.0	8.0
221091	262.0	261.0
646982	3.0	8.0
100874153	0.0	0.0
646981	1.0	1.0
100874152	0.0	0.0
100286979	2.0	1.0
100874151	1.0	1.0
100874150	5.0	0.0
115908	78.0	570.0
100874157	0.0	0.0
100874156	0.0	0.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	1029.0	3938.0
92370	17420.0	1382.0
100286971	0.0	0.0
221078	441.0	727.0
100996501	0.0	0.0
100996500	0.0	0.0
284649	30.0	19.0
729708	31.0	19.0
100874159	0.0	0.0
644315	21.0	22.0
100874158	18.0	9.0
646993	13.0	7.0
100874186	0.0	1.0
100874185	11.0	8.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	48.0	45.0
644333	0.0	0.0
100874187	0.0	0.0
729747	5.0	5.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	3758.0	480.0
644325	0.0	0.0
343413	14.0	35.0
92399	1215.0	1045.0
100874175	0.0	0.0
100874174	0.0	0.0
100874173	1.0	3.0
100874172	0.0	0.0
100874179	34.0	3.0
100286954	0.0	0.0
100874178	1.0	1.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	0.0	3.0
103911	5.0	5.0
103910	18263.0	13477.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	1907.0	1851.0
79532	0.0	0.0
55568	629.0	4019.0
55567	10.0	21.0
79534	0.0	0.0
79537	5.0	0.0
55565	217.0	314.0
651452	0.0	0.0
79538	0.0	0.0
158572	148.0	58.0
55571	2395.0	2469.0
171523	396.0	85.0
55573	4384.0	7434.0
55572	1286.0	1144.0
79521	0.0	0.0
55578	1941.0	1584.0
79523	0.0	0.0
55577	2431.0	2712.0
79526	0.0	0.0
55576	98.0	80.0
79525	0.0	3.0
79528	0.0	0.0
100037417	81.0	227.0
79529	0.0	0.0
92521	556.0	2495.0
374286	5.0	5.0
122592	0.0	0.0
55582	287.0	253.0
79550	0.0	0.0
55586	1.0	15.0
55585	3329.0	3978.0
55584	4.0	1.0
55589	248.0	416.0
171559	7.0	2.0
55588	5641.0	6644.0
171558	1.0	18.0
374291	2682.0	1885.0
55593	4489.0	4959.0
205428	1754.0	2966.0
55592	562.0	393.0
55591	3662.0	3227.0
79540	0.0	0.0
55596	1189.0	1159.0
79541	3.0	1.0
79544	0.0	0.0
79546	0.0	0.0
55599	416.0	361.0
171546	6310.0	3321.0
79547	0.0	0.0
92507	5.0	1.0
79549	0.0	0.0
158586	1002.0	1135.0
158584	410.0	568.0
158521	0.0	0.0
134553	2557.0	3966.0
79571	1682.0	2302.0
79570	175.0	333.0
146540	723.0	456.0
79573	438.0	392.0
79572	4744.0	6380.0
79575	1142.0	455.0
79574	7.0	4.0
79577	2730.0	2991.0
79576	1162.0	1158.0
158511	0.0	2.0
146542	704.0	551.0
79568	760.0	687.0
79567	3200.0	4297.0
146547	60.0	122.0
92565	273.0	195.0
79591	2200.0	1554.0
79590	3181.0	2844.0
146562	142.0	138.0
79595	1775.0	2251.0
79594	2501.0	2557.0
146556	89.0	391.0
100302652	4.0	3.0
79596	495.0	264.0
79598	713.0	616.0
92552	0.0	0.0
92558	701.0	811.0
79582	1287.0	1197.0
79581	2286.0	2527.0
