id	76a194e5-ba36-4e81-b0b4-6c22a69fe9b5	26b9d14a-da14-4062-8494-fb87b04e9d7b
57118	3176.0	1299.0
57119	20.0	0.0
57113	12.0	60.0
57115	13.0	2.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	0.0	0.0
102465490	0.0	0.0
152065	2.0	0.0
100288702	0.0	0.0
57120	3813.0	3118.0
57121	474.0	169.0
57122	1994.0	1482.0
201456	55.0	41.0
127086	0.0	0.0
57127	10.0	9.0
57128	1165.0	1402.0
57129	1101.0	1091.0
84747	4120.0	3951.0
57124	3647.0	1321.0
57125	803.0	593.0
57126	2284.0	1459.0
84740	20.0	9.0
152078	15.0	11.0
127074	0.0	0.0
57130	4091.0	5939.0
57132	4902.0	4111.0
84727	452.0	347.0
127077	0.0	0.0
84735	4.0	7.0
84734	529.0	227.0
57139	506.0	311.0
115098	2294.0	2322.0
201475	2079.0	1142.0
57134	3740.0	2950.0
57135	0.0	0.0
57136	7098.0	10358.0
84733	134.0	169.0
57142	19361.0	13762.0
57143	549.0	859.0
57144	145.0	65.0
201477	9.0	0.0
57140	5301.0	6269.0
57149	2214.0	2266.0
84767	0.0	0.0
140032	30.0	31.0
84769	655.0	578.0
57146	3666.0	3313.0
57147	1644.0	1526.0
84766	2531.0	2094.0
84765	881.0	961.0
57148	7629.0	8206.0
152015	31.0	52.0
57152	1.0	1.0
57153	17002.0	12420.0
166655	0.0	0.0
57154	3889.0	3391.0
84749	1657.0	1586.0
57150	516.0	283.0
57151	0.0	0.0
84759	505.0	609.0
140043	0.0	0.0
57156	62.0	60.0
57157	1681.0	1025.0
139060	2.0	1.0
84752	1654.0	730.0
57158	3487.0	2132.0
57159	14.0	8.0
84750	695.0	695.0
152024	2.0	0.0
139067	0.0	0.0
139065	101.0	95.0
94104	1869.0	1542.0
94103	5521.0	4997.0
96764	2071.0	1529.0
94107	2209.0	2180.0
57165	309.0	88.0
94101	1726.0	1952.0
57161	1580.0	998.0
57162	2022.0	2524.0
57167	133.0	43.0
57168	312.0	142.0
57169	6219.0	4326.0
84787	380.0	328.0
57175	9920.0	16290.0
57176	1540.0	2015.0
57171	1347.0	1922.0
57172	344.0	110.0
84779	0.0	1.0
57178	17175.0	18815.0
139081	2.0	1.0
84775	477.0	701.0
57179	8791.0	10106.0
84777	135.0	69.0
84771	136.0	139.0
113655	1112.0	2252.0
732538	0.0	1.0
353323	0.0	0.0
353322	662.0	2138.0
353324	4.0	7.0
100996279	0.0	0.0
149603	6805.0	8495.0
341333	2.0	1.0
343990	1200.0	864.0
353332	0.0	0.0
149620	0.0	0.0
353333	1.0	0.0
100996266	1.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	60.0	33.0
84900	51.0	39.0
84902	1962.0	1637.0
149628	91.0	36.0
84901	2635.0	2199.0
341315	264.0	173.0
113622	232.0	176.0
353355	229.0	630.0
149643	3.0	3.0
150622	5.0	5.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	94.0	314.0
100852407	1.0	3.0
642513	1.0	0.0
100852405	0.0	0.0
642517	163.0	132.0
100852410	26.0	42.0
84919	7434.0	6425.0
84918	4894.0	8813.0
389322	36.0	31.0
390311	0.0	0.0
389320	0.0	0.0
390313	0.0	0.0
84915	214.0	2546.0
84914	2004.0	2239.0
497190	5.0	9.0
84916	1854.0	1481.0
84922	986.0	956.0
390318	0.0	0.0
84924	533.0	678.0
84923	1388.0	1283.0
84920	321.0	414.0
123016	1725.0	2040.0
497189	28.0	21.0
642521	1.0	0.0
390320	0.0	0.0
84908	1568.0	2786.0
390321	0.0	0.0
353376	22.0	20.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	1.0
84909	4091.0	1896.0
390324	0.0	0.0
654503	0.0	0.0
84904	88.0	117.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	0.0
654506	24.0	13.0
84905	512.0	531.0
84911	225.0	390.0
390329	0.0	0.0
84910	6792.0	10349.0
84913	2288.0	1508.0
84912	1512.0	2027.0
113691	37.0	23.0
642538	0.0	0.0
113675	722.0	1233.0
84937	1303.0	733.0
84936	1515.0	1603.0
84939	2842.0	2210.0
84938	833.0	987.0
84944	47.0	36.0
57325	1580.0	1722.0
57326	15781.0	11490.0
84946	1146.0	1003.0
84945	1952.0	1243.0
84940	164.0	101.0
389336	31.0	128.0
389337	6562.0	11345.0
84942	451.0	427.0
84941	807.0	1295.0
642546	5.0	6.0
343930	0.0	0.0
84929	62.0	28.0
389333	627.0	557.0
84926	7718.0	5936.0
84925	1329.0	1950.0
84928	1719.0	1853.0
57336	543.0	403.0
84933	280.0	275.0
84932	1863.0	3038.0
57337	1890.0	953.0
84935	187.0	77.0
57338	54.0	33.0
84934	874.0	1518.0
57332	324.0	614.0
57333	1171.0	521.0
84931	2.0	0.0
84930	600.0	600.0
57335	328.0	315.0
103752554	0.0	0.0
103752555	1.0	1.0
642559	1.0	6.0
390352	13.0	14.0
390354	340.0	381.0
389362	672.0	765.0
150677	14.0	0.0
150678	1339.0	1365.0
377381	88.0	89.0
162655	376.0	235.0
390363	6.0	0.0
147040	1966.0	1554.0
343901	1.0	0.0
149699	1.0	0.0
150684	1145.0	1190.0
150681	0.0	0.0
159013	1779.0	1326.0
221504	2.0	0.0
103752581	7.0	2.0
389386	0.0	0.0
389383	3.0	4.0
389384	12.0	40.0
123041	60.0	40.0
162681	195.0	106.0
123036	5461.0	7739.0
103752587	0.0	0.0
150696	10473.0	6720.0
103752588	24.0	10.0
103752589	6.0	10.0
103752583	0.0	0.0
103752584	18.0	10.0
103752585	49.0	15.0
103752586	2.0	2.0
390340	0.0	0.0
389376	5.0	0.0
221527	523.0	347.0
390394	2.0	1.0
149647	0.0	0.0
389396	0.0	2.0
123099	969.0	324.0
389395	1.0	0.0
123096	3165.0	2189.0
137682	508.0	439.0
390378	0.0	0.0
221545	710.0	656.0
221547	11.0	7.0
147011	101.0	50.0
147007	929.0	1055.0
100996295	3.0	1.0
137695	1409.0	1417.0
162632	2.0	5.0
149685	1.0	1.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	646.0	821.0
100996280	0.0	0.0
94240	826.0	475.0
94241	5984.0	7315.0
94236	0.0	0.0
94235	3.0	2.0
94234	2792.0	428.0
94239	8684.0	8491.0
94233	1.0	0.0
390294	2.0	0.0
390297	0.0	0.0
390298	0.0	0.0
221584	47.0	27.0
150590	156.0	228.0
94274	1488.0	627.0
94298	0.0	0.0
94297	2.0	0.0
414768	0.0	0.0
642451	1.0	0.0
414766	30.0	65.0
414767	0.0	0.0
654434	251.0	285.0
400123	0.0	0.0
400121	0.0	0.0
57221	15072.0	28435.0
84838	3146.0	3289.0
400120	126.0	3.0
84837	428.0	391.0
84839	0.0	0.0
57226	2939.0	2295.0
84844	1090.0	946.0
84847	5.0	1.0
57228	765.0	497.0
57222	25567.0	58698.0
402779	0.0	0.0
402778	384.0	209.0
57223	7949.0	7644.0
57224	441.0	860.0
84842	119.0	82.0
414776	0.0	0.0
642446	0.0	0.0
414771	2.0	1.0
642448	3.0	0.0
642461	0.0	0.0
642460	0.0	0.0
414777	2101.0	1872.0
414778	3.0	6.0
57231	3768.0	2543.0
400110	4.0	1.0
57232	306.0	327.0
654427	5.0	6.0
84826	0.0	0.0
654429	1.0	3.0
84833	1720.0	1994.0
84836	5251.0	7583.0
84830	248.0	84.0
57234	224.0	366.0
84832	0.0	0.0
654433	462.0	278.0
9001	102.0	62.0
9002	56.0	16.0
642475	223.0	79.0
84859	3631.0	3396.0
84867	228.0	38.0
84866	2346.0	3945.0
84869	1595.0	1581.0
84868	472.0	438.0
654463	6.0	13.0
84865	512.0	490.0
84864	1602.0	1417.0
84861	2078.0	2247.0
9014	1149.0	1049.0
9015	367.0	215.0
9013	2369.0	1645.0
9019	7617.0	9598.0
9016	331.0	345.0
341392	6.0	1.0
84848	12.0	2.0
84856	45.0	4.0
84858	2824.0	2785.0
84852	242.0	286.0
102725176	0.0	0.0
84851	821.0	738.0
642477	7.0	9.0
84850	3.0	1.0
105376946	2.0	0.0
9025	1189.0	944.0
9026	3653.0	2892.0
9023	892.0	306.0
113612	2240.0	6217.0
9024	87.0	30.0
642493	0.0	0.0
9027	7.0	7.0
9028	78.0	197.0
400165	0.0	1.0
9021	9063.0	6779.0
9022	218.0	67.0
9020	2793.0	1354.0
84889	81.0	116.0
84888	4951.0	3599.0
654483	9.0	12.0
84885	1596.0	2306.0
654486	0.0	0.0
84886	5001.0	4600.0
84881	1357.0	1896.0
642489	19.0	13.0
84883	1079.0	593.0
654480	2.0	3.0
9037	4393.0	1357.0
9034	106.0	125.0
9038	0.0	0.0
9039	3203.0	2732.0
400156	5.0	4.0
9032	3.0	0.0
9033	78.0	38.0
9031	9706.0	11135.0
84878	1225.0	1520.0
84879	750.0	73.0
84874	1156.0	987.0
84873	1.0	0.0
84876	1119.0	615.0
84875	5409.0	5325.0
84870	576.0	471.0
84872	667.0	642.0
84871	18.0	17.0
9047	147.0	90.0
9048	157.0	146.0
9045	27914.0	35034.0
9046	362.0	199.0
9049	3380.0	3121.0
106480985	0.0	0.0
9040	2543.0	3352.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	0.0
9043	7374.0	6325.0
400141	95.0	126.0
106480989	0.0	2.0
9044	3703.0	3138.0
106480988	0.0	0.0
57282	62.0	32.0
106480990	1.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	1.0	4.0
414753	0.0	0.0
414754	1.0	1.0
414751	0.0	0.0
414752	0.0	0.0
341359	71.0	82.0
341356	1.0	0.0
9058	120.0	10.0
9056	654.0	638.0
9057	492.0	297.0
341350	9.0	0.0
9050	1141.0	1169.0
106480996	0.0	0.0
9051	342.0	156.0
106480995	2.0	0.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	1801.0	6639.0
9054	1266.0	1723.0
9055	488.0	1013.0
106480999	0.0	0.0
9052	13881.0	3176.0
9053	5283.0	7764.0
84899	1566.0	4665.0
282569	0.0	0.0
400129	6.0	2.0
84896	4409.0	4696.0
84895	2070.0	1522.0
400128	76.0	89.0
84898	7096.0	7322.0
84897	2181.0	2900.0
400126	80.0	46.0
654499	0.0	0.0
84892	1652.0	1892.0
414764	40.0	18.0
84891	3.0	1.0
414765	31.0	85.0
84894	118.0	119.0
84893	5018.0	5104.0
414760	10.0	6.0
414761	69.0	155.0
84890	2063.0	2264.0
341346	5.0	2.0
9069	4512.0	6015.0
414926	8.0	15.0
9068	538.0	341.0
106479979	0.0	0.0
729004	1.0	4.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	7.0	6.0
9061	9016.0	9531.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	1236.0	929.0
106480964	0.0	2.0
106479971	0.0	0.0
106479970	0.0	0.0
106480967	1.0	0.0
9066	10142.0	33306.0
106480966	0.0	0.0
9063	1983.0	2867.0
729009	61.0	66.0
106480969	0.0	0.0
9064	3611.0	2742.0
106480968	0.0	0.0
106480970	1.0	0.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	65.0	43.0
106479969	0.0	0.0
9079	2918.0	1075.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	1.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	7.0	3.0
9073	1612.0	2348.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	3630.0	3534.0
106479961	0.0	0.0
106480976	0.0	0.0
9071	320.0	291.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	9722.0	4153.0
390402	0.0	0.0
106480978	1.0	9.0
9077	258.0	257.0
390403	0.0	0.0
106480977	0.0	0.0
9074	9.0	9.0
9075	1875.0	15.0
106480979	0.0	1.0
100996387	0.0	0.0
390407	0.0	0.0
106480981	0.0	1.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	4.0	9.0
729025	0.0	0.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	4.0	5.0
137529	3.0	0.0
730010	6.0	13.0
106479999	0.0	0.0
729020	1.0	1.0
113510	1027.0	704.0
106479998	0.0	0.0
729023	8.0	2.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	0.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	244.0	254.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	132.0	214.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	1353.0	1378.0
106480946	0.0	0.0
57402	1797.0	377.0
57403	3202.0	2848.0
57404	4154.0	3863.0
57405	49.0	119.0
389416	2.0	1.0
149501	94.0	91.0
9080	93.0	20.0
106480950	0.0	0.0
57406	845.0	530.0
57407	1955.0	3487.0
57408	1.0	1.0
730005	289.0	114.0
57409	1061.0	1092.0
106480959	0.0	0.0
729013	635.0	929.0
106479989	0.0	0.0
106479988	1.0	0.0
106479987	0.0	0.0
729012	6.0	4.0
106479986	0.0	0.0
9094	1612.0	1642.0
106479985	0.0	0.0
106480952	0.0	1.0
9095	199.0	125.0
106479984	0.0	2.0
106480951	1.0	2.0
9092	4581.0	3855.0
106479983	2.0	5.0
106480954	0.0	0.0
9093	3332.0	4691.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	542.0	224.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	264.0	95.0
106479980	0.0	0.0
106480955	0.0	0.0
9096	78.0	23.0
106480958	0.0	0.0
9097	5170.0	7176.0
106480957	0.0	1.0
57413	160.0	114.0
57414	6016.0	6025.0
57415	830.0	1346.0
389404	6.0	6.0
9091	2830.0	2966.0
57410	6291.0	7475.0
389400	0.0	0.0
106480961	0.0	0.0
57412	62.0	31.0
106480960	2.0	0.0
57418	2182.0	2226.0
57419	2710.0	1572.0
106480927	0.0	0.0
106479938	0.0	0.0
106479937	0.0	0.0
106480926	0.0	3.0
106479936	0.0	0.0
106480929	0.0	2.0
106479935	3.0	1.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	0.0	1.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	854.0	486.0
390433	0.0	0.0
106480921	2.0	1.0
106480920	2.0	1.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	1.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	12.0	3.0
389434	98.0	86.0
642402	0.0	0.0
106479929	1.0	0.0
106479928	0.0	0.0
106479927	3.0	0.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	1.0	3.0
106479922	1.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	4.0	2.0
353497	111.0	304.0
390442	0.0	0.0
106480930	5.0	2.0
390443	0.0	0.0
389432	994.0	650.0
106480932	0.0	0.0
390445	0.0	0.0
106480931	0.0	0.0
106480934	1.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	10.0	3.0
106480935	6.0	3.0
389428	3.0	2.0
341405	0.0	0.0
389422	19.0	6.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	4.0	6.0
106479958	0.0	0.0
106479957	0.0	0.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	0.0
106480908	0.0	0.0
106479954	1.0	0.0
106479953	0.0	0.0
106479952	0.0	0.0
654412	0.0	0.0
106479951	0.0	0.0
390411	3.0	1.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	2.0	2.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	1.0	0.0
106480902	0.0	0.0
57446	7551.0	8415.0
57447	13378.0	7185.0
390418	2.0	0.0
100996331	0.0	0.0
57448	11509.0	12395.0
390419	1.0	0.0
57449	1734.0	771.0
389458	0.0	0.0
642425	0.0	0.0
642424	0.0	0.0
100125556	149.0	278.0
106479949	0.0	0.0
106480916	0.0	2.0
106479948	0.0	0.0
106480915	3.0	2.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	0.0
106479946	0.0	0.0
106479945	1.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	6.0	2.0
642443	12.0	12.0
106479942	3.0	0.0
106479941	0.0	23.0
106479940	0.0	0.0
390421	2.0	4.0
57451	606.0	708.0
106480910	0.0	0.0
57452	747.0	837.0
390423	0.0	0.0
414919	2179.0	2919.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	716.0	775.0
106480913	0.0	0.0
57458	2585.0	5035.0
390429	0.0	1.0
57459	3139.0	2876.0
57453	99.0	63.0
57455	2275.0	1638.0
57456	3010.0	3404.0
106479939	1.0	2.0
390472	0.0	0.0
162540	1.0	0.0
150554	29.0	19.0
729082	9625.0	8473.0
729085	362.0	461.0
729079	1.0	0.0
390483	1.0	0.0
730061	2.0	0.0
150568	2.0	1.0
729073	14.0	4.0
497258	308.0	323.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	2.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1304.0	1003.0
730092	287.0	116.0
730091	238.0	180.0
150577	1.0	4.0
150572	1.0	1.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	1.0	3.0
102546227	0.0	0.0
106479902	0.0	0.0
730087	123.0	142.0
106479901	1.0	1.0
106479900	0.0	0.0
730086	1.0	5.0
729097	8.0	6.0
389493	108.0	75.0
221613	0.0	0.0
729096	18.0	24.0
729092	21.0	10.0
729046	20.0	23.0
729042	3.0	0.0
729041	32.0	14.0
730029	171.0	276.0
730023	6.0	1.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	5.0	5.0
730051	1070.0	1117.0
221662	356.0	403.0
150538	25.0	25.0
162515	237.0	104.0
162517	8.0	5.0
729059	4.0	2.0
162514	41.0	6.0
730041	17.0	23.0
149563	77.0	1799.0
221656	1611.0	2026.0
729050	0.0	1.0
221687	44.0	38.0
221692	430.0	235.0
162494	604.0	169.0
654391	2.0	0.0
198437	0.0	2.0
257629	5.0	6.0
267004	3.0	2.0
149499	7.0	4.0
162466	79.0	41.0
255022	1.0	0.0
162461	188.0	27.0
267010	0.0	0.0
267012	0.0	0.0
267013	0.0	3.0
150472	483.0	434.0
255031	234.0	322.0
255025	0.0	0.0
101101692	51.0	34.0
255027	1053.0	1297.0
267002	633.0	482.0
150483	4.0	2.0
282617	0.0	0.0
282618	3.0	2.0
282616	0.0	0.0
644990	29.0	25.0
9103	45.0	34.0
9100	5661.0	6711.0
9101	5089.0	4717.0
644994	0.0	0.0
9107	3471.0	3447.0
9104	539.0	308.0
400242	206.0	173.0
84959	403.0	260.0
255061	6.0	10.0
84958	5383.0	9995.0
654319	7.0	3.0
100996315	5.0	3.0
84966	353.0	122.0
57348	86.0	48.0
282679	351.0	1200.0
84968	30.0	15.0
84967	1115.0	1135.0
84962	3318.0	1366.0
57343	1254.0	1185.0
654320	0.0	0.0
255057	33.0	24.0
84961	2508.0	2919.0
654321	4.0	3.0
400238	0.0	0.0
654322	1.0	1.0
84964	90.0	86.0
400236	114.0	189.0
644988	15.0	6.0
84960	167.0	216.0
642326	0.0	0.0
9113	4782.0	5176.0
9114	6008.0	4608.0
9111	1034.0	685.0
9112	3614.0	3221.0
9117	5037.0	8663.0
9118	82.0	13.0
414899	0.0	0.0
100996307	145.0	107.0
100996306	0.0	0.0
84948	861.0	669.0
9110	3596.0	4555.0
84947	937.0	688.0
84955	1345.0	1263.0
84954	1329.0	1848.0
84957	285.0	162.0
100996301	14.0	3.0
84951	5980.0	2432.0
84950	4128.0	2956.0
84953	217.0	534.0
400224	10.0	10.0
84952	13392.0	13694.0
644998	3.0	0.0
9108	106.0	47.0
642337	0.0	0.0
644997	2.0	3.0
9124	9930.0	5645.0
9125	2818.0	2432.0
9122	796.0	400.0
9123	2197.0	808.0
9128	2426.0	2270.0
9129	2154.0	1545.0
9126	5547.0	4546.0
9127	68.0	30.0
94304	0.0	0.0
255043	53.0	51.0
9120	390.0	55.0
9121	2076.0	639.0
57369	16.0	1.0
84988	1246.0	1898.0
84987	1601.0	1673.0
84989	79.0	58.0
84984	176.0	187.0
84983	16.0	48.0
84986	1246.0	1043.0
84985	119.0	12.0
642345	15.0	9.0
9119	1.0	4.0
84981	2400.0	624.0
9135	6942.0	8862.0
9136	1152.0	1307.0
9133	236.0	671.0
9134	109.0	93.0
9139	5257.0	9333.0
267014	0.0	0.0
267015	0.0	0.0
9138	5091.0	3888.0
267017	0.0	0.0
9131	1997.0	3313.0
9132	439.0	309.0
84969	451.0	238.0
9130	2775.0	3258.0
400208	9.0	4.0
84976	737.0	789.0
400209	57.0	63.0
400206	0.0	0.0
84978	42.0	53.0
84973	1975.0	3939.0
84975	1972.0	2486.0
57379	0.0	1.0
642357	23.0	7.0
84971	1043.0	1123.0
84970	1.0	1.0
267020	3.0	0.0
9146	4869.0	4521.0
9147	3010.0	2483.0
9144	14801.0	25942.0
9145	4683.0	2816.0
9148	198.0	42.0
106479899	0.0	0.0
9149	1424.0	1785.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	0.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	2.0	1.0
57380	1844.0	1939.0
9143	28.0	18.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	1055.0	737.0
9140	2635.0	1663.0
106479891	0.0	0.0
9141	1366.0	1768.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	29.0	47.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	2129.0	2406.0
9156	47.0	110.0
106479889	0.0	0.0
9159	3672.0	3028.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	15.0	6.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	2040.0	1598.0
106480896	0.0	0.0
106479885	0.0	4.0
57396	1199.0	1132.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	2.0	1.0
106479882	0.0	0.0
9154	0.0	0.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	99.0	141.0
9152	0.0	0.0
654350	0.0	0.0
84996	333.0	449.0
84991	3541.0	2884.0
84993	1145.0	1656.0
84992	0.0	0.0
9168	13783.0	11402.0
9169	11228.0	8819.0
9166	1655.0	1703.0
642395	4.0	9.0
9167	5563.0	6720.0
642394	1.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	177.0	192.0
106480867	0.0	0.0
9162	103.0	30.0
106480869	0.0	0.0
654383	0.0	0.0
106480871	0.0	0.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	23.0	0.0
106480872	0.0	0.0
642389	0.0	1.0
654381	0.0	0.0
9179	1151.0	1231.0
9177	3.0	1.0
106480875	0.0	0.0
9172	175.0	163.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	933.0	1659.0
106480876	0.0	0.0
9175	2576.0	2804.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	228.0	63.0
106480880	7.0	1.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	3.0	3.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	0.0	2.0
137868	9.0	6.0
730112	13.0	13.0
106480849	0.0	0.0
729123	2.0	2.0
9188	5888.0	6563.0
106479859	0.0	0.0
106479858	1.0	2.0
9189	5709.0	6881.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	962.0	570.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1239.0	1453.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	5131.0	5118.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	3719.0	2076.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	1548.0	1531.0
106480845	0.0	0.0
9184	4300.0	4357.0
106480848	0.0	0.0
9185	4122.0	23769.0
106480847	0.0	0.0
57501	59.0	122.0
57502	436.0	118.0
57504	3013.0	3362.0
125875	48.0	42.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	10225.0	8461.0
730109	0.0	0.0
137872	775.0	874.0
102546175	0.0	0.0
57505	1596.0	1878.0
644903	24.0	48.0
57506	8678.0	11147.0
57507	1750.0	905.0
57508	1436.0	1201.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	988.0	391.0
106479841	0.0	0.0
106480852	1.0	0.0
9191	1886.0	1949.0
106479840	1.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	4080.0	6059.0
106480857	0.0	0.0
106480856	0.0	2.0
106480859	0.0	2.0
729119	2.0	0.0
9196	75.0	53.0
106480858	0.0	0.0
57512	64.0	154.0
57513	4204.0	2484.0
57514	2691.0	1566.0
123207	1083.0	1017.0
57515	23633.0	21365.0
106480860	0.0	0.0
57510	2890.0	4342.0
106480862	1.0	0.0
57511	2246.0	1625.0
106480861	0.0	0.0
644911	4.0	0.0
644914	15.0	4.0
57519	1276.0	674.0
729146	1.0	3.0
106480828	0.0	0.0
113878	1693.0	1709.0
135228	2493.0	1396.0
106480827	0.0	0.0
729148	81.0	145.0
106480829	0.0	1.0
137886	2762.0	3179.0
106479879	0.0	0.0
730130	8.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	0.0	0.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
106480822	0.0	0.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	1.0	0.0
106479870	3.0	3.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	5795.0	2168.0
57524	87.0	362.0
57526	154.0	63.0
644928	5.0	3.0
57520	678.0	329.0
57521	3750.0	3813.0
57522	1294.0	1381.0
57528	256.0	42.0
57529	10.0	5.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	19.0	11.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	3.0	0.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	1032.0	827.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	7.0	5.0
106480836	0.0	0.0
57534	7058.0	5094.0
57535	22026.0	45688.0
343727	0.0	0.0
57536	738.0	465.0
57537	1611.0	718.0
150864	2144.0	2364.0
57530	5889.0	6556.0
57531	1272.0	754.0
