id	b6fd2d99-73d8-4881-a03c-fdc3c47cbd12	f950e572-3faa-4ee3-ba56-da53e1476fa7
417	2.0	4.0
55745	1779.0	2384.0
79716	451.0	1109.0
418	0.0	0.0
79719	2294.0	4632.0
419	29.0	3.0
79718	8653.0	54697.0
55749	2421.0	10962.0
102723555	3.0	0.0
220885	6.0	20.0
55751	2601.0	4503.0
55750	1223.0	1359.0
420	18.0	65.0
102723553	0.0	0.0
421	1849.0	1430.0
55755	4063.0	5518.0
340618	0.0	0.0
55754	8946.0	11746.0
55753	155.0	170.0
55752	1539.0	18556.0
79701	2876.0	2752.0
55759	818.0	3083.0
427	13087.0	8687.0
55758	2320.0	8469.0
79703	906.0	1920.0
205272	0.0	0.0
55757	759.0	1789.0
79706	1324.0	1479.0
55756	954.0	697.0
429	54.0	92.0
79705	2582.0	2489.0
79707	1128.0	1878.0
79709	2633.0	6159.0
256815	0.0	0.0
101927273	1.0	0.0
101927275	94.0	53.0
7402	9638.0	20000.0
7401	0.0	0.0
80714	41.0	40.0
101927279	7.0	28.0
653820	2.0	92.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	0.0	7.0
55762	432.0	763.0
55761	4589.0	4720.0
430	191.0	21.0
55760	3014.0	1633.0
79731	874.0	2409.0
432	28.0	54.0
79730	568.0	18.0
340602	4.0	0.0
79733	32.0	471.0
433	16.0	8.0
55766	10176.0	18664.0
434	4.0	3.0
55765	1261.0	175.0
79735	3876.0	3408.0
435	1533.0	1222.0
55764	1564.0	2153.0
55763	1570.0	2588.0
79734	329.0	276.0
436	7.0	4.0
55769	1238.0	1754.0
79736	238.0	509.0
438	3.0	1.0
79739	1732.0	2098.0
55768	1811.0	4542.0
439	2862.0	4547.0
79738	867.0	1714.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	1.0	6.0
80709	1905.0	1104.0
677803	1.0	1.0
7411	1757.0	6470.0
677800	1.0	0.0
7410	1987.0	4366.0
677801	0.0	2.0
101927289	31.0	27.0
7412	308.0	809.0
101927288	9.0	11.0
80704	22.0	4.0
102723538	0.0	0.0
80701	0.0	0.0
677808	0.0	0.0
677809	0.0	0.0
677806	1.0	0.0
80705	328.0	527.0
677807	0.0	0.0
55773	1432.0	2584.0
440	699.0	1452.0
100652997	0.0	0.0
55771	92.0	1821.0
79720	4586.0	3218.0
443	106.0	29.0
55770	1308.0	2310.0
79722	6.0	3.0
444	5297.0	2252.0
55777	842.0	1057.0
55776	1237.0	1495.0
445	8667.0	2139.0
55775	719.0	1562.0
79724	2886.0	4079.0
79723	430.0	1328.0
447	0.0	10.0
79726	1977.0	4300.0
7404	1556.0	1645.0
7403	1870.0	3261.0
79725	320.0	438.0
449	1.0	0.0
79728	535.0	985.0
55779	722.0	466.0
55778	432.0	794.0
79727	0.0	0.0
7405	1115.0	1696.0
7408	4082.0	6707.0
7407	3402.0	7524.0
79729	310.0	503.0
7409	341.0	259.0
101927295	0.0	0.0
7422	23762.0	19676.0
100422711	0.0	0.0
7421	458.0	876.0
100422712	7.0	11.0
7424	236.0	437.0
7423	2793.0	3923.0
80737	87.0	67.0
80736	77698.0	53983.0
100422716	0.0	0.0
65109	524.0	1653.0
65108	12443.0	20788.0
55780	826.0	1844.0
80739	10.0	19.0
450	0.0	0.0
55784	1679.0	1840.0
79751	2139.0	3289.0
80740	3.0	4.0
451	0.0	0.0
79750	127.0	72.0
55783	1860.0	3588.0
79753	1082.0	1647.0
55781	851.0	1036.0
79752	1574.0	4234.0
454	1.0	0.0
79755	2201.0	211.0
55788	3035.0	2841.0
455	1.0	0.0
55787	1004.0	1841.0
79754	1370.0	3439.0
55786	607.0	502.0
80742	477.0	916.0
55785	785.0	1350.0
80741	206.0	235.0
92715	931.0	1267.0
7415	18864.0	38151.0
79759	200.0	328.0
7414	10319.0	18907.0
79758	822.0	876.0
7417	2418.0	7298.0
55789	27.0	881.0
92714	4060.0	4945.0
7416	8693.0	11592.0
7419	2814.0	2906.0
7418	0.0	0.0
65110	1368.0	2920.0
7431	6578.0	23979.0
7430	16795.0	18885.0
7433	3557.0	2836.0
7432	9.0	44.0
7434	254.0	149.0
80726	431.0	397.0
65117	2844.0	9318.0
80725	369.0	275.0
80724	1685.0	2536.0
80723	93.0	195.0
102723518	0.0	0.0
55791	675.0	3545.0
55790	7367.0	2608.0
80728	792.0	2203.0
460	3.0	37.0
102723513	2.0	5.0
80727	4385.0	3883.0
462	0.0	8.0
55795	1964.0	3032.0
79740	2.0	19.0
463	5623.0	11784.0
55794	596.0	1792.0
55793	1998.0	1371.0
79742	559.0	999.0
102723510	8.0	13.0
79744	319.0	616.0
466	1272.0	2610.0
55799	105.0	59.0
467	5650.0	1173.0
55798	955.0	1006.0
468	15558.0	14903.0
79746	537.0	64.0
80731	163.0	33.0
55796	824.0	1119.0
79745	1214.0	289.0
469	0.0	0.0
79748	401.0	567.0
79747	0.0	22.0
7425	21.0	53.0
7428	3051.0	9100.0
92703	1587.0	3507.0
7429	2.0	0.0
7442	5.0	3.0
7441	0.0	0.0
7444	596.0	1038.0
7443	283.0	806.0
101927233	22.0	16.0
254251	510.0	1948.0
471	2380.0	5991.0
472	2743.0	2647.0
473	18135.0	37594.0
103689844	0.0	0.0
474	34.0	8.0
103689843	0.0	0.0
475	1447.0	1509.0
103689846	0.0	1.0
476	54881.0	30171.0
103689845	0.0	2.0
477	2507.0	527.0
478	15.0	29.0
479	9.0	780.0
100135756	0.0	0.0
7436	606.0	2988.0
7439	148.0	113.0
7451	2.0	5.0
7450	3757.0	7003.0
7453	3807.0	7108.0
7455	3.0	1.0
100147744	0.0	0.0
7454	250.0	240.0
100422624	0.0	0.0
101927242	0.0	1.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	1.0	2.0
7456	1341.0	1781.0
100147747	0.0	2.0
100147749	0.0	0.0
101927249	2.0	2.0
254263	15.0	102.0
480	129.0	23.0
481	8502.0	1248.0
482	184.0	289.0
483	3904.0	2423.0
484	0.0	0.0
100133100	0.0	1.0
485	2.0	7.0
486	3.0	3.0
487	84.0	138.0
488	16175.0	34135.0
100133103	0.0	0.0
489	5692.0	1735.0
7448	9.0	10.0
7447	423.0	189.0
7462	517.0	303.0
100147751	1.0	0.0
7461	1160.0	952.0
100147752	0.0	0.0
7464	4573.0	4441.0
100147754	0.0	0.0
7466	5334.0	3596.0
100147755	0.0	0.0
7465	1331.0	3392.0
100422635	0.0	1.0
100147756	0.0	0.0
7468	1795.0	7952.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	1.0	1.0
100147759	0.0	0.0
490	1932.0	5325.0
491	2.0	116.0
492	1.0	6.0
493	7122.0	4049.0
495	4.0	3.0
254225	730.0	1498.0
496	1.0	0.0
254228	58.0	358.0
498	22377.0	19419.0
7458	11989.0	16353.0
100147750	16.0	21.0
7473	108.0	344.0
100147762	0.0	0.0
7472	86.0	131.0
100422642	4.0	0.0
7475	83.0	11.0
134701	3.0	1.0
7474	727.0	40005.0
100422644	0.0	0.0
7477	1917.0	679.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	31.0	7.0
100147767	0.0	0.0
7479	28.0	82.0
100147768	0.0	0.0
7478	0.0	0.0
100147769	0.0	0.0
254240	0.0	0.0
7471	2.0	2.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1900.0	3670.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	4.0	14.0
7483	99.0	214.0
7486	685.0	967.0
7485	1269.0	1242.0
100422656	2.0	0.0
100422657	0.0	0.0
100422658	0.0	2.0
254295	2218.0	127.0
7480	28.0	90.0
100419004	0.0	0.0
7482	201.0	496.0
100419006	0.0	0.0
7481	138.0	456.0
100419005	0.0	1.0
100133139	2.0	1.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	5.0	7.0
7494	0.0	0.0
100422666	4.0	0.0
7499	16.0	59.0
7498	247.0	206.0
7490	39.0	42.0
100420005	30.0	789.0
100420003	4.0	4.0
100422674	2.0	0.0
100419023	0.0	0.0
254272	0.0	0.0
100419029	0.0	1.0
101927215	20.0	7.0
101927217	14.0	11.0
100419028	22.0	67.0
101927219	0.0	0.0
55700	5948.0	7290.0
254268	5.0	4.0
55704	679.0	1179.0
55703	706.0	2353.0
122706	1.0	2.0
55702	1511.0	1169.0
55701	1471.0	1564.0
55707	3262.0	3920.0
55706	1070.0	3991.0
122704	1408.0	1637.0
55705	3302.0	6494.0
100420012	1.0	2.0
100422686	0.0	1.0
55709	593.0	603.0
101927221	312.0	1139.0
101927220	0.0	57.0
100419031	15.0	15.0
101927222	0.0	0.0
101927224	0.0	0.0
100133161	23.0	36.0
100133162	2.0	2.0
100133163	3.0	7.0
100419038	0.0	0.0
100133168	0.0	0.0
55711	114.0	278.0
55715	1570.0	798.0
55714	521.0	184.0
55713	781.0	438.0
100420028	0.0	5.0
102723590	0.0	0.0
55719	1303.0	1565.0
55718	2335.0	4096.0
55717	3181.0	2713.0
55716	1202.0	1119.0
100420033	0.0	0.0
100420030	1.0	2.0
100419040	0.0	0.0
100419042	2.0	0.0
677798	0.0	0.0
158724	0.0	0.0
677799	4.0	12.0
100419041	0.0	1.0
120103	431.0	236.0
65080	1427.0	2559.0
65082	786.0	2458.0
100422690	1.0	0.0
100422691	19.0	24.0
122769	191.0	627.0
65084	1429.0	4600.0
65083	2857.0	7750.0
100420044	0.0	0.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	1.0	5.0
92691	13.0	11.0
100420049	2.0	0.0
65095	1800.0	2848.0
65094	1175.0	1328.0
100420047	0.0	0.0
100420046	1.0	0.0
100420055	0.0	0.0
132112	1.0	0.0
100419068	0.0	0.0
158747	571.0	1813.0
100420051	3.0	8.0
100419062	0.0	0.0
677778	15.0	51.0
677779	0.0	3.0
677776	2.0	2.0
677777	1.0	5.0
90060	1521.0	1502.0
146760	979.0	151.0
100419069	1.0	0.0
146754	876.0	39.0
122742	0.0	0.0
122740	0.0	0.0
100419070	2.0	3.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	52.0	39.0
122748	1.0	0.0
677780	0.0	0.0
100420063	2.0	4.0
100419075	11.0	6.0
100419074	0.0	1.0
90050	1.0	0.0
144110	497.0	1275.0
146771	0.0	20.0
144100	1599.0	1500.0
144106	17.0	36.0
677796	4.0	12.0
677797	1.0	3.0
144108	1932.0	3997.0
677794	3.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	1.0	1.0
677790	1.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	229.0	135.0
120146	0.0	0.0
100505477	0.0	1.0
100419098	0.0	0.0
100505474	0.0	0.0
100505475	1.0	1.0
100419095	0.0	0.0
100420080	2.0	3.0
90070	0.0	0.0
90075	204.0	925.0
134728	305.0	547.0
388610	304.0	173.0
388611	160.0	55.0
146705	528.0	621.0
388650	709.0	1467.0
122786	2948.0	1085.0
120126	0.0	0.0
388646	2.0	16.0
146713	846.0	89.0
146712	238.0	456.0
388649	8.0	2.0
349075	153.0	107.0
100505494	238.0	425.0
100505495	91.0	170.0
120114	419.0	130.0
388633	181.0	77.0
146723	48.0	2.0
388630	177.0	169.0
146722	40.0	135.0
122773	238.0	82.0
219902	477.0	780.0
65244	1207.0	2979.0
100505683	24.0	8.0
65243	60.0	328.0
90204	912.0	5203.0
100505687	238.0	406.0
90203	1004.0	3190.0
65249	985.0	712.0
102723626	2.0	1.0
79890	1077.0	816.0
100505681	127.0	56.0
79892	2220.0	2781.0
79891	372.0	361.0
120071	2540.0	3048.0
79894	2637.0	2375.0
79893	2339.0	4363.0
79896	373.0	816.0
79895	223.0	123.0
388789	1298.0	822.0
79898	1022.0	2729.0
120065	0.0	0.0
120066	0.0	0.0
79897	365.0	475.0
28299	479.0	39.0
79899	133.0	328.0
92856	2548.0	3745.0
219931	761.0	767.0
100505678	39.0	212.0
100505679	0.0	0.0
100505676	26.0	27.0
220906	1717.0	1607.0
65258	856.0	588.0
80868	20.0	9.0
168002	1181.0	35.0
653737	35.0	32.0
79883	76.0	185.0
79882	2695.0	4608.0
79885	1397.0	1470.0
79884	1265.0	2382.0
79887	437.0	558.0
79886	1214.0	1918.0
79888	2054.0	3236.0
219927	1646.0	2135.0
65251	1416.0	2693.0
65250	1130.0	9440.0
65264	6793.0	10806.0
65263	1194.0	6413.0
65266	9515.0	3853.0
65265	2812.0	14563.0
65268	9704.0	1461.0
65267	294.0	669.0
90226	6.0	20.0
102723605	1.0	0.0
220930	150.0	505.0
641776	0.0	0.0
219938	0.0	0.0
65260	758.0	2596.0
100505696	228.0	152.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	64.0	34.0
653753	0.0	0.0
100505692	6.0	20.0
653758	215.0	309.0
388799	3.0	7.0
80896	58.0	471.0
388795	4.0	14.0
80895	977.0	1742.0
388796	761.0	2371.0
220929	263.0	483.0
132014	1130.0	530.0
349149	194.0	21.0
100505641	6666.0	17913.0
219965	0.0	0.0
219960	0.0	0.0
653789	3.0	1.0
653794	0.0	0.0
677763	2.0	3.0
100505648	327.0	348.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	3763.0	6148.0
349136	72.0	31.0
90233	394.0	727.0
677769	0.0	0.0
677767	1.0	1.0
219972	1099.0	1281.0
677768	10.0	21.0
677765	0.0	0.0
219970	564.0	6.0
100505633	254.0	20.0
677766	0.0	0.0
205327	881.0	1509.0
146664	14.0	278.0
653781	29.0	284.0
653784	1825.0	3853.0
677774	0.0	0.0
677775	1.0	3.0
100505636	99.0	208.0
677772	0.0	11.0
677773	0.0	0.0
677770	0.0	2.0
677771	0.0	0.0
219968	0.0	0.0
219988	1762.0	3377.0
100505663	0.0	0.0
408029	0.0	1.0
220979	69.0	122.0
219986	0.0	0.0
90268	1279.0	3732.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	3322.0	2743.0
220974	0.0	0.0
28231	32.0	55.0
28232	1086.0	479.0
28234	5.0	1.0
158674	3.0	12.0
340784	3.0	0.0
220965	845.0	575.0
349114	161.0	105.0
219995	10.0	98.0
146691	9582.0	10020.0
219990	0.0	0.0
339799	353.0	419.0
220963	684.0	2623.0
501	7700.0	2920.0
651144	0.0	0.0
90249	50.0	144.0
504	0.0	1.0
506	23293.0	48963.0
100505659	0.0	0.0
507	0.0	1.0
509	4777.0	9827.0
101927195	0.0	0.0
168090	3.0	9.0
100505601	2.0	8.0
101978785	13778.0	14186.0
339781	8.0	1.0
594840	0.0	1.0
594842	5.0	2.0
220992	132.0	664.0
339788	0.0	1.0
339789	5.0	3.0
339779	0.0	0.0
79810	446.0	588.0
55843	124.0	167.0
55841	3182.0	1961.0
79812	747.0	2214.0
513	2845.0	2828.0
79811	4014.0	6138.0
55840	716.0	196.0
79814	72.0	328.0
55847	801.0	1286.0
514	4679.0	8307.0
55846	1502.0	1829.0
515	5748.0	9855.0
79813	4155.0	7047.0
79816	70.0	46.0
516	2369.0	5254.0
55845	6868.0	11368.0
79815	4075.0	4845.0
517	12243.0	14720.0
55844	1809.0	1246.0
518	4804.0	9520.0
79818	1742.0	2305.0
79817	473.0	206.0
256949	241.0	324.0
55848	589.0	835.0
79819	214.0	141.0
220988	10296.0	21674.0
594837	5.0	2.0
594838	6.0	7.0
594839	21.0	22.0
220980	1.0	4.0
339778	32.0	62.0
55850	964.0	988.0
339768	11.0	8.0
520	0.0	1.0
55854	2299.0	5095.0
521	1877.0	3218.0
522	2450.0	1874.0
55853	2.0	13.0
523	4047.0	9255.0
55852	3398.0	5173.0
79801	57.0	2136.0
79800	428.0	723.0
55851	1734.0	2104.0
525	81.0	138.0
55858	3120.0	6421.0
79803	1616.0	980.0
55857	1015.0	680.0
79802	25.0	48.0
526	4097.0	8104.0
55856	1349.0	1828.0
79805	272.0	152.0
527	2216.0	2975.0
528	2642.0	5318.0
55855	8.0	14.0
79804	4.0	1.0
529	4414.0	7440.0
79807	442.0	6527.0
79809	1188.0	3603.0
256957	0.0	1.0
55859	53.0	6.0
100505624	7.0	12.0
100505621	3.0	1.0
7500	0.0	0.0
339761	15.0	11.0
80818	1138.0	1774.0
80817	752.0	1262.0
80816	144.0	22.0
339766	4.0	9.0
55861	188.0	162.0
55860	1983.0	3498.0
79830	481.0	1072.0
105377240	0.0	0.0
340745	0.0	0.0
79832	1270.0	428.0
80821	488.0	1141.0
533	6974.0	9684.0
80820	1327.0	773.0
79831	366.0	421.0
102723680	0.0	0.0
55863	880.0	2329.0
79834	1069.0	2165.0
534	28.0	188.0
535	3733.0	4605.0
55862	2357.0	1840.0
79833	455.0	798.0
340749	1.0	2.0
105377243	0.0	0.0
55869	912.0	1412.0
79836	146.0	200.0
537	14898.0	19441.0
79838	6517.0	3359.0
538	1418.0	1909.0
55867	1.0	2.0
79837	3068.0	5420.0
539	2482.0	1632.0
79839	45.0	212.0
594855	0.0	1.0
7512	9.0	32.0
594857	0.0	0.0
7511	2494.0	2542.0
339751	10.0	5.0
55872	26.0	822.0
256933	3.0	4.0
540	1120.0	5443.0
55871	319.0	508.0
55870	5912.0	9450.0
541	13.0	6.0
542	0.0	0.0
55876	272.0	581.0
543	0.0	1.0
79820	113.0	61.0
544	0.0	0.0
79823	249.0	316.0
545	1376.0	3179.0
546	4563.0	6217.0
79822	427.0	1255.0
79825	154.0	327.0
547	2131.0	877.0
7503	0.0	0.0
100505616	63.0	124.0
55879	56.0	9.0
549	2352.0	1576.0
79827	239.0	238.0
7504	180.0	210.0
79829	843.0	1203.0
7507	770.0	769.0
79828	644.0	2298.0
641700	57.0	138.0
7508	2808.0	4802.0
100505619	0.0	0.0
101927150	2.0	15.0
653707	0.0	0.0
101927152	4.0	0.0
101927155	84.0	15.0
7520	11179.0	20732.0
92822	665.0	637.0
80835	10.0	19.0
101927158	34.0	19.0
80834	0.0	0.0
80833	1365.0	636.0
339742	4.0	2.0
653702	420.0	695.0
339745	1818.0	5079.0
550	5965.0	4335.0
79850	1697.0	896.0
551	0.0	0.0
339736	1.0	3.0
79852	238.0	31.0
552	76.0	83.0
256987	15482.0	20683.0
553	4.0	35.0
554	64.0	41.0
79854	30.0	171.0
79853	1.0	1.0
55885	69.0	104.0
79856	340.0	2731.0
55884	3506.0	14022.0
100652885	1.0	0.0
7514	5775.0	14833.0
79858	434.0	506.0
558	2094.0	1778.0
92815	507.0	3691.0
7516	31.0	429.0
55889	0.0	0.0
7515	1448.0	1699.0
55888	271.0	273.0
7518	271.0	277.0
7517	607.0	902.0
7532	6874.0	21442.0
100422821	1.0	0.0
7531	22956.0	23707.0
7534	23111.0	78965.0
100422823	0.0	0.0
7533	3080.0	7672.0
101927167	752.0	761.0
100422824	0.0	0.0
65217	0.0	0.0
80824	7354.0	4678.0
100422826	0.0	0.0
340719	58.0	99.0
80823	492.0	700.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	5655.0	2920.0
80829	3091.0	5887.0
100422829	0.0	0.0
144097	797.0	1100.0
55894	0.0	0.0
55893	5191.0	3176.0
55892	849.0	1195.0
563	113355.0	2795.0
79841	49.0	29.0
55891	2.0	3.0
79840	52.0	83.0
80832	2954.0	10144.0
79843	11.0	46.0
55898	6159.0	8206.0
80831	0.0	5.0
55897	1588.0	323.0
566	4.0	2.0
79842	432.0	424.0
79845	288.0	237.0
567	89623.0	69445.0
80830	3906.0	4002.0
79844	115.0	47.0
79847	403.0	700.0
7525	2693.0	4095.0
79846	1566.0	13837.0
79849	0.0	0.0
79848	485.0	727.0
7526	2.0	5.0
7529	13835.0	69299.0
7528	5523.0	8720.0
101927171	19.0	10.0
92806	439.0	285.0
65220	3391.0	5820.0
92840	3440.0	5376.0
7541	896.0	948.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	2316.0	4087.0
7542	718.0	875.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	2.0	0.0
100422834	0.0	0.0
7544	856.0	1528.0
100422835	0.0	1.0
102723647	13.0	76.0
653720	4.0	5.0
100422837	0.0	0.0
80856	2037.0	3346.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	1.0	8.0
79870	25.0	19.0
571	2293.0	2595.0
572	2520.0	2861.0
79872	1579.0	3944.0
573	6592.0	4414.0
79871	849.0	2106.0
79874	4843.0	6641.0
102723641	2.0	14.0
575	79.0	105.0
79873	606.0	398.0
79876	2273.0	3645.0
576	250.0	120.0
340706	1188.0	267.0
577	39.0	8.0
79875	23145.0	2862.0
80864	31.0	102.0
578	737.0	1626.0
80863	192.0	166.0
579	3.0	886.0
79877	2574.0	3552.0
80862	297.0	354.0
7536	12062.0	17573.0
79879	222.0	246.0
7535	117.0	46.0
7538	20924.0	5498.0
7539	143.0	191.0
7552	276.0	460.0
101927186	1.0	0.0
100422841	0.0	0.0
7551	1446.0	3059.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	425.0	887.0
7553	743.0	2326.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	363.0	926.0
7555	15586.0	25020.0
100422846	2.0	2.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	270.0	1130.0
581	1661.0	2587.0
582	134.0	186.0
583	2079.0	2987.0
79861	9.0	3.0
79863	776.0	550.0
585	1473.0	3463.0
100652899	0.0	0.0
586	257.0	2160.0
79862	269.0	376.0
102723631	0.0	0.0
587	4166.0	4207.0
79865	2.0	2.0
80854	9372.0	18042.0
80853	1212.0	1636.0
79864	310.0	88.0
80852	14.0	52.0
79867	1913.0	1232.0
254312	0.0	0.0
79866	121.0	514.0
80851	2700.0	3067.0
79869	4691.0	6702.0
7547	0.0	616.0
7546	3.0	830.0
79868	1646.0	1872.0
7549	277.0	393.0
256979	0.0	1.0
101927193	9.0	1.0
7561	493.0	679.0
7562	680.0	984.0
7565	229.0	315.0
101927111	52.0	184.0
7564	554.0	1130.0
7567	256.0	346.0
7566	586.0	362.0
101927112	0.0	0.0
101927117	5.0	17.0
590	84.0	103.0
339822	0.0	36.0
593	447.0	613.0
594	1713.0	1674.0
595	12603.0	13243.0
596	3057.0	603.0
597	41.0	87.0
598	7125.0	7327.0
599	5340.0	3876.0
7559	1287.0	1510.0
7572	5840.0	6273.0
7571	42.0	80.0
7574	353.0	1125.0
101929780	74.0	59.0
7576	1014.0	1934.0
7577	1.0	3.0
101927126	150.0	124.0
101927125	1.0	28.0
101927129	0.0	0.0
7570	1738.0	3380.0
339804	88.0	107.0
7569	337.0	633.0
7568	42.0	53.0
101978719	1.0	0.0
7582	2179.0	3101.0
7584	196.0	772.0
7587	1078.0	1331.0
7586	14208.0	14777.0
7589	354.0	501.0
101927134	1.0	0.0
7581	2406.0	3883.0
7580	1658.0	2740.0
100652988	5.0	117.0
7579	129.0	322.0
7594	987.0	2795.0
7593	1381.0	1304.0
7596	728.0	932.0
7597	491.0	1089.0
101927149	2.0	0.0
7592	607.0	1282.0
100652974	0.0	0.0
254359	1846.0	2075.0
100133005	7.0	8.0
101929730	4.0	10.0
101929736	19.0	18.0
55803	156.0	664.0
55802	1612.0	2378.0
55801	1.0	0.0
55800	77.0	58.0
55806	589.0	70.0
100420113	0.0	1.0
55805	144.0	290.0
55809	1144.0	1408.0
55808	3159.0	864.0
100652909	0.0	0.0
101929746	8.0	3.0
101929743	0.0	0.0
100133024	1.0	1.0
55810	1792.0	1484.0
55814	1555.0	5367.0
55813	1751.0	3447.0
55812	292.0	413.0
100652918	0.0	0.0
55811	16.0	47.0
55818	2557.0	5243.0
55816	15.0	47.0
55815	43.0	30.0
55819	3635.0	2424.0
254394	711.0	1064.0
100419149	0.0	0.0
100133036	6.0	1.0
55821	1.0	3.0
101930749	0.0	0.0
100133037	0.0	2.0
100133038	4.0	8.0
55825	467.0	499.0
101930745	0.0	0.0
55824	844.0	782.0
101930746	0.0	0.0
55823	2992.0	1807.0
101930747	0.0	0.0
55829	3909.0	5485.0
55827	5092.0	11762.0
101930744	0.0	0.0
100420143	0.0	0.0
101929760	4.0	11.0
101927102	1.0	10.0
101927101	0.0	4.0
101929768	12.0	12.0
101929765	1.0	10.0
100133040	0.0	0.0
100419158	2.0	5.0
101929769	3.0	5.0
100133044	0.0	7.0
55832	5100.0	13519.0
254398	0.0	0.0
55831	2984.0	4525.0
55830	2596.0	5408.0
55835	288.0	658.0
100652939	4353.0	12370.0
100420149	0.0	0.0
55833	2400.0	4920.0
55839	1416.0	1377.0
55837	1812.0	2776.0
90167	1.0	1.0
677679	0.0	0.0
90161	43.0	202.0
134637	206.0	442.0
388701	0.0	3.0
100420159	10.0	12.0
100420158	0.0	0.0
388707	10.0	10.0
100420155	1.0	2.0
677681	0.0	1.0
100419178	0.0	1.0
43847	91.0	34.0
101929701	0.0	0.0
43849	255.0	203.0
28227	647.0	855.0
122631	0.0	0.0
90187	192.0	160.0
100419187	0.0	0.0
100419185	2.0	11.0
101929716	0.0	0.0
122622	373.0	460.0
388722	64.0	122.0
100420178	0.0	0.0
132001	416.0	1028.0
388714	33.0	2.0
122618	539.0	68.0
388719	1.0	1.0
122616	872.0	1077.0
100420190	2.0	2.0
100037280	2.0	18.0
388743	156.0	14.0
768097	2.0	1.0
768096	14.0	5.0
90199	0.0	1.0
90193	11.0	14.0
90196	2774.0	10217.0
100505591	3.0	0.0
100505592	22.0	26.0
388730	61.0	29.0
768086	8.0	3.0
119032	2163.0	1341.0
122665	0.0	0.0
388762	0.0	0.0
122664	3.0	3.0
388761	0.0	1.0
104413892	2.0	2.0
104413890	1.0	0.0
104413891	2.0	2.0
388753	731.0	1127.0
122651	1.0	0.0
119016	36.0	90.0
388759	35.0	98.0
90321	1080.0	1925.0
90324	3112.0	3088.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	0.0	0.0
100270919	0.0	0.0
100270912	0.0	0.0
124790	122.0	242.0
100270913	0.0	0.0
100270914	0.0	0.0
100270915	0.0	1.0
388428	1.0	1.0
100270920	1.0	1.0
641638	1372.0	925.0
401967	1.0	2.0
100270921	2.0	0.0
100270922	0.0	0.0
148753	8.0	21.0
148756	0.0	0.0
92979	879.0	1032.0
90316	0.0	0.0
340485	233.0	1371.0
134121	183.0	67.0
90317	701.0	1339.0
653619	0.0	0.0
161725	113.0	103.0
340481	1238.0	3031.0
100270909	0.0	0.0
92973	234.0	197.0
90313	1722.0	1399.0
100270905	0.0	2.0
124783	28.0	27.0
100270906	0.0	0.0
401960	1.0	0.0
100270907	1.0	0.0
100270908	0.0	0.0
146110	11.0	11.0
100270903	0.0	2.0
641649	173.0	163.0
124773	1.0	1.0
641648	0.0	0.0
388419	2.0	2.0
401959	2.0	1.0
158104	3.0	11.0
90342	35.0	8.0
161753	35.0	6.0
339483	216.0	266.0
653643	0.0	0.0
339487	533.0	708.0
339488	52.0	222.0
653645	0.0	0.0
28396	109.0	15.0
28394	409.0	48.0
401944	129.0	54.0
28395	116.0	14.0
653650	16.0	31.0
90338	1012.0	2160.0
92999	1321.0	2040.0
641654	0.0	0.0
28392	184.0	19.0
28393	30.0	2.0
28391	42.0	0.0
653639	7.0	4.0
90332	132.0	689.0
134145	673.0	1451.0
161742	1381.0	1393.0
90333	1306.0	1879.0
340460	1.0	0.0
134147	2282.0	15515.0
339476	0.0	0.0
653635	47.0	55.0
339479	654.0	14.0
401934	141.0	61.0
124751	45.0	37.0
148789	756.0	2376.0
653641	0.0	0.0
90326	748.0	895.0
90362	434.0	2342.0
100505761	964.0	1023.0
100505767	11.0	7.0
388474	19.0	28.0
148713	7.0	4.0
28374	0.0	0.0
28373	0.0	0.0
28378	3.0	0.0
388468	0.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	2.0	0.0
340441	0.0	0.0
100505768	0.0	1.0
28370	0.0	0.0
