id	8309be46-0342-49d9-b6f1-b2779eaaee9a	5ec72280-04a7-434f-bdee-5bcffe7bc83d
100874032	38.0	136.0
7098	942.0	1483.0
100874031	4.0	4.0
100874030	0.0	0.0
92255	2113.0	1763.0
644444	0.0	0.0
100874036	0.0	0.0
100874035	0.0	0.0
644442	0.0	0.0
100874034	4.0	3.0
92259	967.0	1123.0
100874033	0.0	0.0
7091	1259.0	544.0
7090	4873.0	7263.0
7093	193.0	126.0
79283	0.0	0.0
7092	162.0	86.0
79282	0.0	0.0
7095	17154.0	15210.0
7094	33166.0	16886.0
7097	3659.0	389.0
7096	110.0	256.0
104472713	0.0	33.0
79289	0.0	0.0
284525	18.0	1.0
106480301	3.0	0.0
80279	4420.0	4721.0
106480300	1.0	0.0
80270	178.0	652.0
284521	0.0	4.0
100874039	1.0	0.0
644435	6.0	2.0
100874038	0.0	1.0
100874037	0.0	0.0
80274	119.0	87.0
80273	1674.0	1849.0
80271	2218.0	3119.0
100874065	0.0	2.0
100874064	0.0	0.0
100874063	0.0	0.0
106479319	48.0	16.0
100874069	23.0	31.0
106479318	0.0	0.0
100874068	12.0	8.0
106479317	2.0	2.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	1.0	0.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	0.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	0.0
106479310	0.0	0.0
92285	955.0	718.0
100874060	58.0	0.0
92283	235.0	260.0
404734	429.0	375.0
644449	0.0	0.0
100874054	4.0	4.0
100874053	0.0	0.0
106479309	0.0	1.0
100874052	0.0	0.0
729610	0.0	5.0
100874051	4.0	0.0
106479308	0.0	0.0
100874058	81.0	180.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	0.0	0.0
644464	12.0	4.0
100874056	2.0	10.0
106479305	0.0	0.0
100874055	0.0	0.0
106479304	0.0	0.0
92270	122.0	120.0
106479303	0.0	0.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	10.0	12.0
106479300	0.0	0.0
729611	0.0	2.0
80298	494.0	508.0
729608	1.0	1.0
644459	73.0	142.0
100874059	0.0	0.0
79412	8.0	185.0
79411	616.0	969.0
79414	1097.0	1261.0
127933	16237.0	5488.0
79413	12.0	44.0
79415	1920.0	4471.0
284576	1.0	2.0
55449	1595.0	1716.0
284573	0.0	1.0
140913	0.0	0.0
115948	323.0	24.0
55450	5435.0	4652.0
152905	5.0	4.0
55454	587.0	959.0
79400	414.0	49.0
55451	4.0	2.0
115950	349.0	414.0
284565	235.0	291.0
92400	1633.0	2523.0
115939	2974.0	2863.0
55466	1868.0	6270.0
284551	17.0	0.0
752014	0.0	0.0
55472	7.0	4.0
55471	470.0	265.0
152926	931.0	4200.0
284546	0.0	0.0
284541	1.0	1.0
140947	0.0	0.0
92421	1038.0	1761.0
729687	0.0	0.0
729686	1.0	1.0
729682	5.0	0.0
729689	2.0	4.0
548594	0.0	0.0
548593	0.0	1.0
55486	2157.0	2688.0
100996597	0.0	0.0
100996590	0.0	0.0
548599	0.0	0.0
548596	3.0	145.0
729678	1287.0	1466.0
729677	2.0	2695.0
79441	891.0	799.0
79443	3763.0	2955.0
79442	197.0	25.0
79444	1.0	7.0
79447	1026.0	738.0
115992	497.0	624.0
79446	657.0	860.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	3.0	5.0
100874100	0.0	18.0
79470	2.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	0.0	1.0
100996571	1.0	0.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	1.0
284593	0.0	0.0
100874108	0.0	0.0
100874107	1.0	0.0
140909	0.0	0.0
100996567	0.0	1.0
100996569	5.0	0.0
79465	20.0	17.0
100996564	0.0	0.0
79469	20.0	3.0
127943	545.0	108.0
92427	5.0	7.0
140901	2002.0	2097.0
140902	0.0	0.0
619434	0.0	2.0
619431	3.0	0.0
149345	520.0	1041.0
392428	0.0	3.0
137362	0.0	0.0
619418	0.0	0.0
125336	17.0	3.0
152992	608.0	651.0
9700	13.0	42.0
9701	4303.0	5436.0
392451	1.0	2.0
392454	1.0	0.0
392459	0.0	0.0
9711	1722.0	979.0
9712	1655.0	1121.0
392465	24.0	55.0
9710	1729.0	2219.0
441899	0.0	1.0
441898	0.0	0.0
441897	0.0	2.0
441896	2.0	0.0
441893	0.0	0.0
9704	1297.0	1087.0
152940	0.0	1.0
9705	0.0	24.0
9702	2216.0	2139.0
9703	10446.0	7237.0
9708	12.0	9.0
9709	25135.0	43941.0
9706	1467.0	1148.0
9722	362.0	77.0
9723	264.0	285.0
9720	25.0	2.0
9721	90.0	340.0
392433	0.0	0.0
392437	16.0	11.0
55421	2700.0	1756.0
55425	1239.0	1256.0
55423	6.0	105.0
55422	2568.0	1883.0
9715	57.0	22.0
9716	3242.0	2970.0
9719	478.0	403.0
9717	14.0	150.0
9718	193.0	505.0
9730	2286.0	2145.0
9733	3146.0	3517.0
9734	895.0	578.0
9731	2779.0	1708.0
9732	402.0	951.0
55432	447.0	450.0
100	100.0	110.0
101	112.0	488.0
102	5672.0	9853.0
103	13758.0	17144.0
55435	1300.0	1123.0
104	1121.0	1909.0
105	2549.0	170.0
107	311.0	1635.0
9726	1677.0	1559.0
108	434.0	852.0
9727	2252.0	3723.0
109	1412.0	990.0
9724	2280.0	2334.0
55437	355.0	660.0
9725	8723.0	6514.0
9728	5571.0	5158.0
9729	2.0	10.0
150280	0.0	0.0
392371	4.0	1.0
9741	144590.0	18298.0
644353	28.0	33.0
100286948	0.0	0.0
9744	452.0	600.0
392375	0.0	0.0
9745	17.0	14.0
644357	1.0	0.0
392374	0.0	0.0
441869	1708.0	1246.0
9742	2410.0	1891.0
392377	0.0	0.0
9743	1586.0	2592.0
392376	0.0	0.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	54.0	50.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	2091.0	981.0
106480294	2.0	0.0
106479294	0.0	0.0
112	4219.0	2743.0
106480297	0.0	0.0
106479293	0.0	0.0
113	62.0	118.0
106479292	0.0	0.0
106480296	0.0	0.0
114	57.0	0.0
106479291	0.0	0.0
106480299	0.0	0.0
115	3628.0	687.0
106480298	0.0	0.0
106479290	0.0	0.0
116	6.0	7.0
117	199.0	62.0
118	16694.0	14446.0
9737	1668.0	1648.0
119	21.0	116.0
9738	1293.0	857.0
150275	275.0	169.0
9735	481.0	237.0
9736	7178.0	2717.0
414254	0.0	0.0
106480291	0.0	0.0
150274	1046.0	842.0
106480290	0.0	0.0
9739	2816.0	2044.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	6338.0	367.0
100874197	0.0	0.0
150291	25.0	40.0
9752	0.0	2.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	3.0	8.0
9750	256.0	415.0
150290	221.0	152.0
100874194	0.0	0.0
9755	858.0	896.0
9753	614.0	1055.0
100874199	0.0	0.0
9754	954.0	340.0
100874198	0.0	0.0
392387	1.0	0.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	1.0	0.0
100874191	0.0	1.0
106479286	0.0	0.0
120	4512.0	4136.0
100874190	0.0	1.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	0.0
123	2983.0	1745.0
106707175	0.0	0.0
106479282	1.0	0.0
124	2.0	3.0
414260	1.0	2.0
106479281	1.0	0.0
125	500.0	161.0
106479280	1.0	0.0
126	177.0	303.0
127	70.0	1.0
402249	0.0	0.0
128	7103.0	12343.0
9748	4214.0	3991.0
9749	2261.0	1947.0
9746	1517.0	2174.0
9747	1425.0	2693.0
100286929	0.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	0.0	0.0
9760	29.0	264.0
9761	30716.0	20863.0
619373	3.0	4.0
7100	396.0	727.0
392350	3.0	2.0
9766	4362.0	4714.0
7103	197.0	11248.0
644378	0.0	12.0
9767	2550.0	694.0
7102	3949.0	799.0
7105	1586.0	5035.0
9764	1102.0	1409.0
9765	1520.0	2327.0
7104	7.0	0.0
106480269	0.0	0.0
402246	1.0	1.0
441884	0.0	15.0
130	52.0	32.0
131	0.0	0.0
402240	0.0	0.0
132	1232.0	1524.0
441891	0.0	0.0
106480273	0.0	0.0
133	179.0	1215.0
106480272	0.0	0.0
134	10.0	16.0
106480275	0.0	0.0
135	3.0	4.0
106480274	0.0	0.0
136	48.0	120.0
106480277	2.0	2.0
137	3.0	0.0
106480276	0.0	0.0
106480279	0.0	0.0
106480278	0.0	0.0
9759	1534.0	950.0
150297	0.0	844.0
9757	3203.0	2519.0
9758	7.0	100.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	4500.0	2206.0
392360	0.0	0.0
9774	7354.0	6430.0
7112	2189.0	2907.0
9771	380.0	331.0
7111	900.0	170.0
9772	4617.0	4252.0
644384	0.0	0.0
9777	6120.0	7263.0
7114	70570.0	20647.0
9778	3560.0	2478.0
7113	5556.0	51591.0
9775	3097.0	5252.0
7116	4.0	0.0
9776	6445.0	5552.0
441878	1.0	0.0
7115	9.0	1.0
392368	0.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	699.0	843.0
141	3291.0	912.0
441871	0.0	0.0
142	6664.0	9755.0
441870	0.0	0.0
143	10434.0	2726.0
106480284	0.0	0.0
144	0.0	0.0
106480283	0.0	1.0
162282	31.0	7.0
106480286	8.0	11.0
146	67.0	119.0
106480285	0.0	1.0
147	14.0	0.0
106480288	2.0	0.0
148	715.0	90.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	0.0	2.0
7107	367.0	950.0
7106	901.0	1090.0
7109	1546.0	609.0
9768	34.0	140.0
7108	1355.0	11923.0
106480280	4.0	1.0
106480282	0.0	0.0
106480281	1.0	0.0
9784	8683.0	8614.0
9785	2984.0	3030.0
7120	0.0	0.0
644397	387.0	338.0
9782	254.0	113.0
7123	422.0	317.0
9783	487.0	256.0
7122	300.0	3667.0
619351	5.0	1.0
7125	22.0	32.0
9788	955.0	1419.0
9789	3450.0	4561.0
414208	14.0	4.0
7124	32.0	21.0
9786	783.0	751.0
7127	398.0	2718.0
7126	3119.0	2666.0
9787	4.0	44.0
221002	63.0	100.0
106479259	0.0	0.0
106480248	0.0	5.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	0.0
106479256	0.0	0.0
106480249	1.0	4.0
9780	9004.0	13574.0
150	174.0	571.0
106479255	0.0	0.0
9781	4342.0	1941.0
106479254	0.0	0.0
151	164.0	12.0
152	1298.0	374.0
106479253	8.0	1.0
644390	32.0	22.0
153	23.0	1907.0
106479252	0.0	0.0
154	84.0	3346.0
106480251	0.0	0.0
106479251	0.0	0.0
155	3.0	6.0
106479250	0.0	0.0
106480250	0.0	0.0
156	6403.0	12781.0
106480253	3.0	88.0
157	236.0	4203.0
106480252	0.0	0.0
106480255	0.0	0.0
158	1375.0	3330.0
159	3433.0	3250.0
106480254	6.0	4.0
106480257	0.0	1.0
106480256	1.0	0.0
7118	32.0	5.0
7117	175.0	8.0
9779	4235.0	3156.0
414212	15.0	16.0
414213	0.0	0.0
7132	5326.0	6810.0
9796	393.0	333.0
441818	0.0	1.0
7134	52.0	48.0
9793	4517.0	4598.0
7133	634.0	1468.0
9794	2785.0	2856.0
7136	55.0	17.0
7135	670.0	296.0
7138	0.0	2.0
9797	1688.0	1625.0
619343	1.0	5.0
7137	0.0	0.0
9798	7070.0	7782.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	3.0	1.0
619349	4.0	0.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	6150.0	5350.0
106479245	0.0	0.0
9791	17217.0	3385.0
161	5717.0	5797.0
106479244	0.0	0.0
162	12816.0	16116.0
9792	2462.0	1807.0
106479243	0.0	0.0
163	16577.0	14327.0
7130	3.0	0.0
106479242	0.0	0.0
9790	2677.0	2632.0
164	5713.0	6231.0
106479241	0.0	0.0
165	11794.0	12833.0
106480262	0.0	0.0
106479240	1.0	0.0
166	33764.0	29363.0
106480261	0.0	0.0
167	2135.0	2.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	37.0	7.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	365.0	238.0
7128	885.0	1470.0
414224	3.0	2.0
106480260	0.0	0.0
7143	2.0	17.0
392392	0.0	0.0
7142	0.0	0.0
7145	40827.0	16197.0
441849	0.0	0.0
7146	0.0	4.0
392399	6.0	0.0
7148	967.0	388.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	0.0	0.0
441843	16.0	0.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	0.0	0.0
106479278	0.0	0.0
172	369.0	188.0
106479277	0.0	0.0
173	6.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	12.0	3.0
7141	0.0	0.0
106479275	0.0	0.0
175	1290.0	1814.0
7140	91.0	8.0
106479274	0.0	0.0
176	107.0	10.0
106479273	0.0	0.0
177	115.0	67.0
137290	0.0	0.0
106479272	0.0	0.0
178	2891.0	2957.0
106480231	0.0	0.0
106479271	1.0	0.0
106479270	0.0	0.0
106480230	1.0	0.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	0.0	0.0
106480234	0.0	0.0
414236	24.0	14.0
7139	8.0	5.0
414235	100.0	43.0
414230	2.0	0.0
7153	67.0	400.0
149281	0.0	0.0
7156	920.0	1062.0
7155	10108.0	10916.0
7158	2533.0	2204.0
7157	2084.0	3458.0
343495	1.0	0.0
162239	761.0	502.0
7159	1707.0	1698.0
106480237	0.0	0.0
106479269	4.0	1.0
106480236	0.0	0.0
181	4.0	3.0
106480239	0.0	0.0
106479268	1.0	0.0
182	4596.0	4993.0
106479267	0.0	0.0
106480238	0.0	0.0
183	38.0	283.0
7150	4655.0	6203.0
221017	1.0	0.0
106479266	0.0	0.0
106479265	0.0	0.0
185	112.0	218.0
106479264	0.0	0.0
186	9.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	273.0	139.0
106479262	0.0	0.0
106480240	0.0	2.0
106479261	0.0	0.0
189	0.0	6.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	0.0	0.0
106480244	0.0	0.0
104797536	3.0	0.0
106480243	0.0	2.0
106480246	0.0	0.0
104797538	0.0	1.0
106480245	0.0	0.0
414245	22.0	7.0
414246	0.0	0.0
414241	1.0	5.0
7165	6808.0	5720.0
92344	426.0	349.0
100874120	0.0	0.0
7164	11710.0	1763.0
92345	649.0	563.0
7167	19774.0	17888.0
92342	344.0	336.0
729764	0.0	0.0
7166	15.0	113.0
7169	55817.0	16711.0
100874124	1.0	0.0
106479219	0.0	0.0
7168	51729.0	22161.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	7.0	0.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	0.0	1.0
106479216	0.0	0.0
100874121	0.0	0.0
190	0.0	0.0
106480204	3.0	0.0
106479215	0.0	1.0
191	6066.0	16950.0
106479214	0.0	0.0
729769	0.0	0.0
106480203	0.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	62.0	1268.0
79370	5.0	114.0
106479212	0.0	0.0
106480205	1.0	0.0
7161	152.0	498.0
106480208	0.0	0.0
92340	47.0	28.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	0.0
7163	3207.0	18702.0
196	4484.0	1493.0
197	0.0	0.0
7162	1035.0	936.0
729767	0.0	0.0
106480209	0.0	0.0
284618	156.0	62.0
199	189.0	739.0
646929	0.0	0.0
284615	66.0	175.0
106480211	1.0	1.0
284613	1562.0	464.0
106480210	0.0	0.0
284612	232.0	114.0
106480213	0.0	0.0
284611	1615.0	954.0
106480212	1.0	0.0
100874128	0.0	0.0
343477	7.0	4.0
100874127	1.0	0.0
730747	13.0	9.0
100874126	0.0	0.0
100874129	0.0	0.0
7175	8808.0	5304.0
7178	186838.0	280338.0
7177	159.0	220.0
106479209	0.0	0.0
646942	0.0	0.0
100874113	20.0	26.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	1.0	1.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	6.0	3.0
92335	417.0	240.0
106479205	0.0	0.0
100874110	2.0	0.0
221035	5860.0	3942.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	8049.0	8878.0
221037	3664.0	2654.0
106479202	0.0	0.0
106480217	0.0	1.0
80349	2180.0	3307.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1609.0	2036.0
106479200	0.0	0.0
106480219	0.0	0.0
7171	16132.0	20042.0
106480218	2.0	0.0
79364	1500.0	1168.0
7174	3634.0	1720.0
7173	3.0	60.0
79363	634.0	285.0
729756	11.0	3.0
79366	347.0	333.0
100996541	14.0	12.0
79365	1726.0	2031.0
79368	1.0	10.0
106480220	0.0	0.0
80352	190.0	1307.0
106480222	0.0	0.0
79369	24.0	30.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	1.0
100874114	35.0	7.0
80351	3761.0	3357.0
80350	89.0	252.0
100874119	0.0	0.0
646936	0.0	0.0
100874118	5.0	1.0
7187	1466.0	1437.0
7186	893.0	1202.0
7189	778.0	516.0
729786	0.0	0.0
7188	1232.0	328.0
100874146	1.0	9.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	0.0	0.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	0.0
100996538	0.0	1.0
106479236	0.0	0.0
7181	1068.0	550.0
106479235	0.0	0.0
7180	89.0	169.0
100996539	32.0	47.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	3105.0	1523.0
106479232	0.0	0.0
7185	425.0	441.0
106479231	0.0	0.0
7184	110527.0	76123.0
729789	2.0	6.0
106479230	1.0	2.0
221074	0.0	2.0
80380	83.0	60.0
100874147	0.0	0.0
80381	2110.0	10892.0
646960	0.0	1.0
100874131	7.0	6.0
100874130	0.0	0.0
92359	2022.0	1217.0
100874135	0.0	0.0
100874134	0.0	1.0
106479229	0.0	0.0
343450	18.0	25.0
646962	84.0	103.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	5.0	3.0
106479226	0.0	0.0
7190	22.0	15.0
106479225	0.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	0.0	1.0
221060	15.0	9.0
221061	3803.0	2769.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	1.0	2.0
414201	0.0	1.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	0.0	0.0
414200	1.0	0.0
100874163	0.0	0.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	77.0	47.0
729727	0.0	1.0
100874160	1.0	0.0
402220	0.0	0.0
100996511	234.0	96.0
729723	179.0	242.0
221092	4099.0	4012.0
284656	74.0	524.0
402216	0.0	1.0
102725045	0.0	0.0
284654	66.0	45.0
100874169	0.0	1.0
221091	293.0	204.0
646982	9.0	3.0
100874153	0.0	0.0
646981	0.0	0.0
100874152	0.0	0.0
100286979	1.0	0.0
100874151	4.0	0.0
100874150	0.0	0.0
115908	87.0	126.0
100874157	0.0	0.0
100874156	0.0	1.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	953.0	1095.0
92370	7461.0	1507.0
100286971	0.0	0.0
221078	652.0	531.0
100996501	2.0	0.0
100996500	0.0	0.0
284649	37.0	18.0
729708	46.0	19.0
100874159	0.0	0.0
644315	74.0	29.0
100874158	3.0	7.0
646993	20.0	7.0
100874186	0.0	0.0
100874185	10.0	4.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	43.0	30.0
644333	1.0	0.0
100874187	0.0	0.0
729747	7.0	6.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	5185.0	116.0
644325	0.0	0.0
343413	10.0	19.0
92399	1286.0	937.0
100874175	0.0	0.0
100874174	2.0	0.0
100874173	0.0	0.0
100874172	0.0	0.0
100874179	7.0	2.0
100286954	0.0	0.0
100874178	1.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	3.0	3.0
103911	4.0	2.0
103910	15839.0	16569.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	2501.0	2010.0
79532	0.0	2.0
55568	592.0	2614.0
55567	12.0	9.0
79534	0.0	0.0
79537	0.0	0.0
55565	192.0	286.0
651452	0.0	0.0
79538	0.0	0.0
158572	160.0	148.0
55571	2655.0	2911.0
171523	549.0	178.0
55573	4450.0	5514.0
55572	1081.0	875.0
79521	0.0	0.0
55578	2069.0	1518.0
79523	0.0	0.0
55577	2247.0	2355.0
79526	0.0	0.0
55576	59.0	8.0
79525	0.0	0.0
79528	0.0	0.0
100037417	128.0	105.0
79529	0.0	0.0
92521	388.0	1506.0
374286	2.0	6.0
122592	0.0	0.0
55582	244.0	122.0
79550	0.0	0.0
55586	10.0	5.0
55585	3592.0	4322.0
55584	0.0	1.0
55589	216.0	180.0
171559	3.0	0.0
55588	5988.0	5229.0
171558	0.0	17.0
374291	4039.0	2684.0
55593	4525.0	4883.0
205428	1170.0	1561.0
55592	887.0	221.0
55591	3275.0	2766.0
79540	0.0	0.0
55596	1212.0	1032.0
79541	26.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	514.0	267.0
171546	7362.0	2554.0
79547	0.0	0.0
92507	5.0	2.0
79549	0.0	0.0
158586	1037.0	1072.0
158584	597.0	1351.0
158521	2.0	0.0
134553	2474.0	3486.0
79571	1473.0	1681.0
79570	77.0	1737.0
146540	1085.0	757.0
79573	622.0	327.0
79572	5036.0	4670.0
79575	1609.0	1102.0
79574	14.0	0.0
79577	2495.0	3481.0
79576	1253.0	1214.0
158511	1.0	1.0
146542	1044.0	935.0
79568	683.0	710.0
79567	3847.0	2927.0
146547	108.0	108.0
92565	182.0	108.0
79591	1958.0	2200.0
79590	3703.0	3431.0
146562	153.0	131.0
79595	1759.0	1684.0
79594	3383.0	2458.0
146556	72.0	248.0
100302652	6.0	0.0
79596	405.0	338.0
79598	660.0	563.0
92552	0.0	0.0
92558	71.0	794.0
79582	1819.0	1361.0
79581	4255.0	2515.0
79583	799.0	913.0
79586	14956.0	11307.0
100302640	57.0	16.0
79585	371.0	340.0
79587	2993.0	2415.0
79589	303.0	194.0
340895	22.0	51.0
102723346	1.0	1.0
100289137	13.0	18.0
100289133	2.0	0.0
340888	0.0	0.0
100289131	0.0	0.0
100170229	31.0	23.0
339894	26.0	4.0
339896	2.0	0.0
339897	1.0	0.0
100302666	4.0	3.0
100289124	0.0	1.0
102723332	2.0	3.0
100652796	0.0	0.0
339881	1.0	0.0
339883	17.0	10.0
102723320	15.0	18.0
339879	22.0	38.0
55502	52.0	149.0
100302692	104.0	82.0
55501	1237.0	1498.0
100302691	2.0	0.0
55500	2536.0	4251.0
55506	2242.0	2335.0
55505	2259.0	3261.0
55504	3897.0	1651.0
55503	598.0	11656.0
55509	9.0	40.0
55508	799.0	1411.0
55507	19.0	71.0
9810	4194.0	4179.0
9811	1842.0	1321.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	0.0
100289102	0.0	0.0
55512	68.0	2113.0
55511	0.0	0.0
55510	27.0	33.0
9804	11716.0	19178.0
55515	5.0	1.0
9801	1862.0	1518.0
9802	17010.0	18459.0
9807	5040.0	3546.0
9808	2.0	16.0
9805	5642.0	4647.0
9806	1767.0	1801.0
9821	4020.0	3327.0
9820	2997.0	3062.0
55520	729.0	730.0
55521	98.0	1763.0
9814	1439.0	732.0
9815	963.0	671.0
55527	137.0	160.0
9812	4040.0	4439.0
55526	2106.0	4407.0
9813	14764.0	7917.0
9818	1642.0	2317.0
9819	1478.0	1104.0
9816	339.0	436.0
9817	5098.0	6249.0
55529	1203.0	742.0
9832	21.0	31.0
9833	3.0	64.0
9830	532.0	3968.0
9831	1761.0	1795.0
339855	145.0	19.0
55531	5.0	19.0
339845	1.0	0.0
55530	7.0	4.0
202	1700.0	13951.0
203	2439.0	178.0
55534	1851.0	2087.0
204	4165.0	4818.0
171568	3904.0	3684.0
205	852.0	5034.0
55532	1.0	15.0
9825	960.0	1041.0
55539	0.0	0.0
206	5.0	17.0
9826	5997.0	2414.0
207	8139.0	12254.0
208	6961.0	7008.0
9823	8946.0	3837.0
55536	1548.0	1121.0
9824	105.0	181.0
9829	38.0	214.0
100652759	0.0	0.0
9827	5361.0	2387.0
9828	3695.0	2147.0
171560	1.0	0.0
9840	28.0	93.0
9843	1734.0	707.0
9844	395.0	498.0
9841	1067.0	1053.0
9842	3280.0	1474.0
100652781	0.0	0.0
339843	0.0	0.0
339834	33.0	10.0
210	8508.0	5233.0
211	6545.0	2295.0
55540	128.0	894.0
212	11.0	6.0
213	4.0	8.0
79513	0.0	0.0
214	6208.0	13212.0
55545	1.0	1.0
79512	0.0	0.0
215	2269.0	845.0
55544	1787.0	1702.0
79515	0.0	0.0
216	31384.0	2968.0
79514	0.0	0.0
217	15945.0	7358.0
9836	873.0	1012.0
9837	50.0	139.0
218	277.0	129.0
219	3527.0	2695.0
9834	0.0	7.0
79518	0.0	0.0
254428	2774.0	2380.0
254427	319.0	1448.0
9839	1148.0	803.0
9851	1068.0	562.0
9854	1228.0	985.0
9855	2165.0	1376.0
9852	2787.0	3176.0
9853	2199.0	1042.0
352905	0.0	0.0
100652770	3.0	13.0
55553	188.0	58.0
220	1933.0	13553.0
221	448.0	345.0
55552	766.0	241.0
222	3231.0	5218.0
223	6329.0	9836.0
171586	564.0	1163.0
340811	0.0	0.0
224	4461.0	13875.0
100652772	935.0	867.0
55556	2687.0	2117.0
225	21.0	37.0
79501	0.0	0.0
339829	97.0	43.0
226	77295.0	45146.0
79504	0.0	0.0
55554	1.0	113.0
9847	1517.0	2161.0
228	2.0	1.0
229	5.0	2.0
9848	994.0	636.0
55559	413.0	51.0
79508	0.0	0.0
9846	819.0	534.0
55558	2131.0	2531.0
352909	86.0	13.0
254439	1.0	0.0
9849	1216.0	1123.0
9861	3290.0	2905.0
9862	3631.0	3807.0
7200	17.0	1.0
9860	1243.0	880.0
9865	376.0	251.0
9866	1007.0	299.0
7201	0.0	0.0
7204	2550.0	2407.0
9863	669.0	1129.0
7203	11451.0	19886.0
101927477	1.0	0.0
339942	82.0	104.0
230	1455.0	1615.0
231	165151.0	1533.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	1.0	3.0
236	3.0	0.0
238	6.0	8.0
239	43.0	35.0
9858	4297.0	1754.0
9859	559.0	722.0
100289092	44.0	28.0
9856	8.0	84.0
9857	3606.0	2014.0
100652846	6.0	8.0
9873	1119.0	947.0
9870	2082.0	2400.0
9871	5996.0	3553.0
9877	7778.0	5160.0
9874	4466.0	4342.0
101927487	0.0	0.0
9875	6636.0	3187.0
101927489	3.0	1.0
240	236.0	1472.0
241	111.0	256.0
242	1.0	44.0
100652831	1.0	1.0
243	1.0	0.0
100289087	0.0	0.0
245	32.0	37.0
246	76.0	192.0
339926	0.0	0.0
247	28.0	9236.0
248	0.0	0.0
249	460.0	270.0
339929	433.0	412.0
9869	1879.0	1780.0
