id	9feb9cef-8d78-43c5-8760-2641bb539b48	90dcc0ac-a55e-4551-9573-022c10d1c0e1
548637	0.0	0.0
333926	283.0	399.0
55351	14.0	39.0
55350	3.0	45.0
100137047	17.0	19.0
55355	6.0	209.0
79300	0.0	1.0
100996485	15.0	88.0
55353	4963.0	2761.0
79302	0.0	0.0
55352	1930.0	4521.0
284428	0.0	0.0
100137049	15.0	28.0
79301	0.0	0.0
55359	649.0	2671.0
284427	20.0	83.0
55357	2278.0	1690.0
79306	0.0	0.0
55356	149.0	249.0
284424	0.0	1.0
79308	0.0	0.0
548645	862.0	1534.0
284422	481.0	53.0
548644	213.0	306.0
79309	0.0	0.0
729564	18.0	18.0
729566	0.0	0.0
729565	20.0	13.0
113457	209.0	559.0
92304	42.0	1497.0
92305	6178.0	6656.0
729561	25.0	53.0
80319	144.0	197.0
80318	473.0	711.0
80317	362.0	654.0
80316	0.0	0.0
55362	1964.0	6131.0
55361	1661.0	2094.0
79331	0.0	0.0
55366	4763.0	7133.0
55365	1330.0	580.0
80321	3341.0	2374.0
55364	2685.0	3698.0
80320	1977.0	343.0
55363	2.0	0.0
79334	0.0	0.0
80326	279.0	423.0
80325	2581.0	2491.0
79336	0.0	0.0
80324	791.0	1062.0
79339	2.0	3.0
80323	924.0	418.0
55367	838.0	1404.0
284498	1.0	6.0
113444	2482.0	1755.0
80308	1509.0	2400.0
80307	79.0	143.0
80306	2410.0	3075.0
80305	3004.0	3419.0
55370	246.0	326.0
80309	4.0	47.0
80311	726.0	931.0
79322	0.0	0.0
80310	2893.0	1302.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	477.0	791.0
79323	4.0	3.0
80315	3281.0	2013.0
80314	1977.0	2871.0
55379	12377.0	13041.0
80313	577.0	876.0
80312	24.0	163.0
113452	2418.0	5521.0
113451	184.0	376.0
284486	92.0	63.0
284485	33.0	12.0
729587	0.0	0.0
729582	31.0	31.0
729583	9.0	20.0
55380	0.0	14.0
80339	1.0	7.0
55384	3424.0	1535.0
55388	2.0	26.0
80344	8248.0	12293.0
80343	24.0	11.0
80342	84.0	184.0
80341	4.0	594.0
80347	6655.0	7278.0
80346	636.0	1078.0
80345	513.0	455.0
729574	0.0	0.0
92312	34.0	226.0
80329	6.0	33.0
80328	11.0	9.0
80327	1.0	0.0
79342	1.0	2.0
80333	71.0	59.0
80332	382.0	947.0
80331	7904.0	11353.0
79346	0.0	0.0
80336	505.0	745.0
80335	7559.0	8642.0
284467	2.0	11.0
162427	4561.0	8624.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	995.0	180.0
392302	8.0	19.0
125476	368.0	1103.0
392301	0.0	1.0
149465	116.0	145.0
149466	957.0	1788.0
149461	30.0	4.0
392305	0.0	0.0
392308	0.0	0.0
392307	24.0	159.0
392309	2.0	6.0
149478	163.0	141.0
149473	1153.0	1279.0
137492	1736.0	2196.0
402193	0.0	1.0
402191	0.0	0.0
149483	135.0	115.0
150468	8.0	55.0
150465	971.0	1297.0
392335	6.0	0.0
619518	32.0	42.0
619519	12.0	2.0
441783	3.0	13.0
392343	1.0	0.0
149420	906.0	943.0
441775	0.0	0.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	197.0	319.0
9601	12756.0	21196.0
392311	0.0	0.0
9600	3975.0	2030.0
392310	0.0	0.0
392313	4.0	8.0
100526842	3.0	3.0
55300	934.0	1438.0
149428	838.0	1400.0
414196	2.0	3.0
414194	96.0	1.0
55304	965.0	1494.0
55303	390.0	954.0
55301	15.0	4.0
55308	2056.0	2452.0
414197	11.0	6.0
9612	9690.0	17823.0
9610	253.0	552.0
392322	0.0	0.0
9611	7382.0	8973.0
441795	0.0	0.0
55311	2271.0	3475.0
55315	450.0	818.0
55314	849.0	1278.0
55313	1054.0	2294.0
125488	274.0	830.0
55312	918.0	1273.0
9605	712.0	1565.0
55319	473.0	839.0
9603	204.0	437.0
55317	894.0	1562.0
9604	2735.0	4996.0
55316	1773.0	3109.0
9609	1688.0	914.0
9607	2.0	422.0
100874087	0.0	0.0
9620	2295.0	3941.0
100874086	0.0	0.0
100874085	2.0	1.0
100874084	0.0	0.0
9623	0.0	0.0
392256	5.0	11.0
100874089	0.0	1.0
392255	277.0	130.0
9622	145.0	59083.0
100874088	0.0	0.0
162387	1733.0	417.0
100526820	14.0	16.0
402146	3.0	10.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	0.0	5.0
100874081	0.0	0.0
100874080	2.0	1.0
414130	1.0	2.0
100526825	8.0	10.0
9616	2944.0	5093.0
9617	253.0	366.0
414135	0.0	0.0
9615	932.0	5.0
414133	1.0	0.0
414134	0.0	0.0
9618	2153.0	6410.0
414131	0.0	0.0
9619	989.0	3470.0
414132	0.0	0.0
9630	291.0	579.0
9631	1209.0	2291.0
100874075	1.0	0.0
644482	1.0	0.0
100874074	3.0	10.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	37.0	735.0
100874079	0.0	1.0
9632	3232.0	5579.0
100874078	0.0	1.0
392267	4.0	7.0
441736	9.0	11.0
9633	449.0	608.0
100874077	15.0	11.0
92292	31.0	6613.0
92293	3133.0	391.0
441733	4.0	14.0
100526831	0.0	0.0
100526830	4.0	6.0
402135	2.0	5.0
92291	75.0	801.0
402134	0.0	0.0
100874072	8.0	15.0
402133	1.0	2.0
100874071	1.0	0.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	3.0	9.0
100526835	28.0	16.0
9627	144.0	511.0
414149	100.0	30.0
9628	215.0	5.0
9625	50.0	332.0
9626	1.0	0.0
9629	11.0	1.0
644495	1.0	1.0
9641	373.0	860.0
644496	0.0	0.0
9640	2168.0	3423.0
9645	922.0	1711.0
404785	0.0	361.0
619499	0.0	0.0
9646	3948.0	4824.0
9643	19979.0	15852.0
9644	2086.0	4168.0
644498	0.0	4.0
402125	1.0	2.0
402123	0.0	0.0
644491	0.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	0.0	2.0
106480396	0.0	1.0
106480395	0.0	1.0
106480398	0.0	0.0
106480397	0.0	0.0
402117	5.0	2.0
106480399	0.0	0.0
402116	0.0	1.0
9638	967.0	503.0
9639	776.0	2077.0
9636	492.0	2207.0
414157	2.0	2.0
9637	1199.0	2184.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	24.0	36.0
106480391	0.0	0.0
9652	4400.0	7015.0
100874098	0.0	0.0
404770	0.0	0.0
9653	2433.0	2231.0
100874097	9.0	5.0
9650	1661.0	1603.0
100874096	0.0	0.0
9651	1442.0	4901.0
100874095	0.0	0.0
9656	2016.0	2284.0
9657	1336.0	1767.0
392242	0.0	0.0
9654	718.0	1641.0
9655	1542.0	1326.0
100874090	0.0	1.0
402112	2.0	4.0
162394	11498.0	4010.0
100874094	5.0	9.0
100874093	1.0	4.0
100874092	0.0	3.0
100874091	1.0	66.0
9649	1044.0	1049.0
9647	2027.0	3536.0
9648	6535.0	7608.0
414169	17.0	5.0
9663	1243.0	2968.0
402183	1.0	0.0
7002	1.0	0.0
149371	874.0	1452.0
7001	13545.0	17343.0
9662	277.0	453.0
9667	4024.0	6802.0
7004	2243.0	406.0
392298	1.0	1.0
7003	2624.0	3305.0
9668	785.0	2227.0
7006	397.0	154.0
9665	4971.0	6614.0
7005	3050.0	4344.0
9666	689.0	1882.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	1.0
106479373	1.0	2.0
106480372	0.0	0.0
106479372	0.0	1.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	386.0	501.0
106479370	1.0	0.0
106480374	0.0	0.0
106480373	0.0	0.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	340.0	815.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	2751.0	1642.0
150353	2.0	6.0
9659	6986.0	2504.0
150350	1.0	1.0
106480370	0.0	0.0
7011	1083.0	3478.0
9674	1084.0	3428.0
9675	2574.0	2507.0
7010	488.0	741.0
7013	1689.0	1633.0
9672	9306.0	5661.0
9673	1755.0	2720.0
7012	1.0	1.0
9678	1249.0	2560.0
7015	0.0	1.0
7014	1789.0	2472.0
9679	4530.0	2991.0
619464	0.0	0.0
7016	1643.0	3951.0
9677	593.0	1531.0
106479369	0.0	0.0
106479368	1.0	7.0
106480379	0.0	0.0
106479367	1.0	0.0
162333	30.0	10.0
106479366	0.0	0.0
9670	2320.0	4788.0
106479365	1.0	1.0
9671	664.0	313.0
402176	6.0	5.0
106479364	0.0	0.0
402175	0.0	3.0
106479363	0.0	0.0
106479362	2.0	14.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	0.0	0.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	1.0	1.0
106480389	0.0	0.0
150368	726.0	1342.0
106480388	0.0	0.0
7008	6869.0	4026.0
150365	9.0	67.0
7007	65.0	108.0
9669	8869.0	13330.0
7009	101588.0	106244.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	764.0	1837.0
9685	7909.0	6288.0
7021	327.0	1.0
9686	2216.0	2948.0
343381	1.0	0.0
619452	0.0	0.0
9683	2451.0	5103.0
7024	1788.0	4545.0
402160	6.0	9.0
7023	625.0	851.0
9684	1983.0	3260.0
9689	3535.0	8125.0
7026	3994.0	5047.0
441727	1.0	0.0
619455	1.0	0.0
7025	765.0	2116.0
392275	19.0	14.0
9687	539.0	26160.0
9688	1061.0	4097.0
7027	4053.0	4457.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	1.0
106480348	0.0	54.0
9681	790.0	1254.0
106479398	0.0	0.0
9682	2919.0	4442.0
106479397	0.0	1.0
7020	2639.0	1447.0
106479396	3.0	0.0
106479395	0.0	1.0
106480350	219.0	43.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	1.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	0.0
150379	1.0	0.0
106480355	0.0	0.0
7019	1666.0	2906.0
7018	25.0	476.0
150372	666.0	271.0
392281	20.0	25.0
9696	1248.0	2100.0
7033	91.0	28435.0
9697	505.0	2308.0
7032	0.0	7.0
7035	171.0	506.0
9694	2252.0	2456.0
392285	0.0	1.0
9695	4103.0	5560.0
7037	3155.0	2966.0
7036	7.0	18.0
619445	11.0	16.0
9698	6107.0	6860.0
7039	362.0	609.0
7038	457.0	944.0
9699	41.0	307.0
392288	0.0	0.0
619448	0.0	0.0
106480358	3.0	3.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	0.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	274.0	353.0
106479387	2.0	6.0
9693	2293.0	2838.0
106479386	0.0	1.0
9690	4814.0	7049.0
7031	18.0	1070.0
106479385	0.0	0.0
7030	7581.0	4141.0
402152	0.0	1.0
106479384	0.0	1.0
106480361	0.0	0.0
106479383	2.0	3.0
106480360	10.0	37.0
106479382	0.0	1.0
106480363	1.0	0.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	2811.0	6054.0
150383	673.0	991.0
150384	7.0	4.0
392292	0.0	0.0
150381	309.0	304.0
7044	29.0	83.0
7043	478.0	5267.0
7046	5544.0	2816.0
7045	1775.0	1810.0
7048	5889.0	5074.0
100874003	0.0	0.0
7047	198.0	56613.0
106479339	0.0	0.0
100874002	34.0	56.0
100874001	5.0	3.0
103352539	221.0	50.0
106479338	0.0	0.0
7049	18253.0	2087.0
106479337	0.0	1.0
55281	2750.0	1855.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	940.0	1531.0
106480324	0.0	0.0
729648	386.0	646.0
106479335	0.0	1.0
100996438	0.0	34.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	2.0
106480326	0.0	0.0
55285	502.0	660.0
7040	2447.0	1691.0
106479332	0.0	0.0
100996435	2.0	4.0
106480329	0.0	0.0
55284	1454.0	1792.0
106480328	14.0	3.0
106479331	0.0	0.0
55283	144.0	93.0
7042	1014.0	810.0
106479330	0.0	0.0
7041	1766.0	2106.0
55282	5.0	54.0
55289	15.0	885.0
55288	2798.0	2451.0
80243	246.0	489.0
55287	202.0	245.0
79258	136.0	507.0
106480330	0.0	0.0
55286	1117.0	357.0
106480332	0.0	2.0
106480331	0.0	0.0
106480334	0.0	3.0
106480333	0.0	0.0
100874007	108.0	108.0
100874006	2.0	8.0
100874005	5.0	16.0
100874004	0.0	1.0
100874009	0.0	0.0
404718	0.0	0.0
100874008	36.0	26.0
729630	0.0	0.0
7054	5.0	2.0
7057	1212.0	7867.0
92211	714.0	164.0
7056	1433.0	1877.0
7059	1825.0	1546.0
106479329	0.0	0.0
7058	173.0	577.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	4936.0	7851.0
106480335	0.0	0.0
106479324	0.0	0.0
55290	450.0	682.0
106480338	3.0	5.0
106479323	0.0	0.0
80228	3752.0	2339.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	897.0	289.0
55296	326.0	474.0
106479321	0.0	0.0
55295	1551.0	1759.0
7050	5035.0	5997.0
106479320	1.0	0.0
106480339	0.0	0.0
55294	1130.0	1141.0
7053	15.0	997.0
55293	1180.0	1992.0
7052	3051.0	16961.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1132.0	1647.0
80233	1390.0	3746.0
55298	3289.0	2235.0
80232	4660.0	7596.0
106480341	1.0	1.0
80231	12.0	50.0
55297	1577.0	1328.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	14.0	215.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	114.0	776.0
106480344	0.0	0.0
80230	3553.0	5129.0
7066	2.0	15.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	2453.0	2556.0
729665	0.0	1.0
7067	6253.0	4748.0
92249	1984.0	3463.0
100874025	0.0	4.0
7069	1054.0	20.0
100874024	0.0	1.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	1.0
106480303	0.0	2.0
106479357	2.0	0.0
106480302	0.0	0.0
7060	59.0	1162.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	0.0	1.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	40.0	28.0
92241	179.0	339.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	0.0	0.0
106480306	0.0	0.0
79273	0.0	3.0
106479353	1.0	4.0
7064	1371.0	8240.0
106480309	0.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	1.0	1.0
729668	0.0	0.0
80267	2199.0	7096.0
106479350	0.0	2.0
80264	745.0	800.0
106480310	2.0	1.0
106480312	3.0	0.0
106480311	0.0	0.0
100874029	1.0	0.0
100874028	0.0	0.0
100874027	0.0	1.0
730647	0.0	2.0
343332	0.0	1.0
644403	0.0	0.0
80263	173.0	465.0
80262	752.0	3807.0
343338	8.0	0.0
7077	10041.0	12273.0
100874010	1.0	1.0
7076	14305.0	13844.0
92235	42.0	9.0
7079	5.0	329.0
7078	835.0	478.0
100874014	2.0	0.0
100874013	0.0	0.0
729650	0.0	0.0
106479349	0.0	1.0
100874012	7.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	1.0	5.0
106480314	0.0	2.0
106480313	0.0	0.0
729659	0.0	0.0
106479346	4.0	7.0
7071	1884.0	2737.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	666.0	641.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	3408.0	5304.0
103352540	0.0	1.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	2947.0	3983.0
106479342	0.0	1.0
106480317	0.0	0.0
7075	421.0	870.0
729658	1.0	0.0
106479341	0.0	0.0
7074	272.0	882.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	990.0	2409.0
80255	2136.0	2666.0
79269	2099.0	2817.0
80254	1440.0	1994.0
106480321	0.0	1.0
106480320	0.0	0.0
80258	122.0	109.0
106480323	0.0	0.0
106480322	3.0	2.0
100874018	1.0	5.0
100874016	0.0	4.0
644414	1481.0	1.0
100874015	0.0	0.0
343326	5.0	9.0
100874019	0.0	0.0
7088	2606.0	2960.0
100874043	11.0	26.0
7087	4.0	18.0
100874042	20.0	12.0
100874041	1.0	0.0
7089	8048.0	4664.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	2.0
79290	1.0	26.0
404766	0.0	0.0
100874044	2.0	2.0
7080	0.0	0.0
79291	0.0	0.0
7082	4448.0	8446.0
79294	0.0	0.0
7084	2960.0	3561.0
402100	0.0	0.0
79296	0.0	0.0
7083	215.0	536.0
7086	5716.0	11338.0
79297	0.0	0.0
729602	5.0	8.0
104472714	0.0	0.0
104472715	6984.0	5977.0
79299	0.0	0.0
104472716	2.0	11.0
104472717	8.0	7.0
104472718	0.0	0.0
284532	0.0	1.0
644425	6.0	0.0
100874048	236.0	350.0
644429	0.0	0.0
7099	185.0	604.0
100874032	33.0	206.0
7098	827.0	872.0
100874031	1.0	7.0
100874030	1.0	4.0
92255	1728.0	2181.0
644444	0.0	2.0
100874036	0.0	0.0
100874035	1.0	0.0
644442	1.0	0.0
100874034	4.0	9.0
92259	1007.0	1474.0
100874033	3.0	2.0
7091	1049.0	1755.0
7090	3678.0	9171.0
7093	118.0	156.0
79283	1.0	0.0
7092	42.0	179.0
79282	0.0	0.0
7095	15436.0	12153.0
7094	21107.0	25289.0
7097	3387.0	311.0
7096	155.0	282.0
104472713	0.0	85.0
79289	0.0	1.0
284525	23.0	0.0
106480301	4.0	0.0
80279	7273.0	12539.0
106480300	1.0	0.0
80270	274.0	1155.0
284521	2.0	75.0
100874039	0.0	0.0
644435	7.0	8.0
100874038	0.0	2.0
100874037	0.0	0.0
80274	61.0	260.0
80273	1905.0	2626.0
80271	2964.0	4775.0
100874065	0.0	3.0
100874064	0.0	0.0
100874063	0.0	0.0
106479319	15.0	17.0
100874069	33.0	71.0
106479318	0.0	1.0
100874068	5.0	107.0
106479317	4.0	4.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	0.0	1.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	0.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	1.0
106479310	0.0	0.0
92285	848.0	1278.0
100874060	58.0	3.0
92283	269.0	320.0
404734	429.0	544.0
644449	0.0	0.0
100874054	3.0	1.0
100874053	0.0	0.0
106479309	0.0	1.0
100874052	0.0	1.0
729610	1.0	1.0
100874051	0.0	0.0
106479308	0.0	0.0
100874058	46.0	349.0
106479307	1.0	0.0
100874057	0.0	0.0
106479306	0.0	2.0
644464	4.0	5.0
100874056	0.0	6.0
106479305	0.0	0.0
100874055	3.0	0.0
106479304	0.0	0.0
92270	148.0	235.0
106479303	0.0	2.0
106479302	1.0	3.0
106479301	0.0	0.0
729617	4.0	15.0
106479300	0.0	0.0
729611	0.0	1.0
80298	588.0	1092.0
729608	2.0	3.0
644459	83.0	130.0
100874059	0.0	0.0
79412	5.0	134.0
79411	523.0	954.0
79414	963.0	1600.0
127933	12351.0	5997.0
79413	25.0	16.0
79415	1862.0	6812.0
284576	0.0	0.0
55449	966.0	1468.0
284573	0.0	1.0
140913	0.0	1.0
115948	202.0	35.0
55450	5313.0	2049.0
152905	6.0	4.0
55454	595.0	1137.0
79400	107.0	171.0
55451	6.0	9.0
115950	396.0	634.0
284565	160.0	386.0
92400	1568.0	3821.0
115939	2565.0	3781.0
55466	1385.0	8375.0
284551	27.0	1.0
752014	0.0	0.0
55472	12.0	17.0
55471	553.0	647.0
152926	1295.0	7963.0
284546	0.0	0.0
284541	2.0	5.0
140947	0.0	0.0
92421	1373.0	1973.0
729687	0.0	2.0
729686	2.0	0.0
729682	5.0	4.0
729689	1.0	1.0
548594	0.0	0.0
548593	0.0	0.0
55486	2519.0	3277.0
100996597	0.0	0.0
100996590	1.0	2.0
548599	1.0	1.0
548596	34.0	411.0
729678	1485.0	1645.0
729677	3.0	1145.0
79441	852.0	1375.0
79443	2936.0	5282.0
79442	142.0	28.0
79444	1.0	13.0
79447	1026.0	990.0
115992	576.0	987.0
79446	616.0	1005.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	4.0	8.0
100874100	1.0	53.0
79470	0.0	0.0
79473	0.0	1.0
79476	0.0	0.0
100996570	0.0	0.0
100996571	1.0	0.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	4.0	1.0
100874108	0.0	0.0
100874107	1.0	4.0
140909	0.0	0.0
100996567	1.0	1.0
100996569	7.0	1.0
79465	10.0	45.0
100996564	0.0	0.0
79469	12.0	19.0
127943	278.0	37.0
92427	5.0	6.0
140901	1825.0	3320.0
140902	0.0	0.0
619434	0.0	0.0
619431	15.0	10.0
149345	899.0	2107.0
392428	1.0	4.0
137362	0.0	0.0
619418	0.0	0.0
125336	54.0	1.0
152992	913.0	1414.0
9700	7.0	86.0
9701	4200.0	10373.0
392451	1.0	0.0
392454	0.0	0.0
392459	0.0	0.0
9711	1880.0	1971.0
9712	1400.0	1424.0
392465	46.0	56.0
9710	1584.0	3366.0
441899	0.0	0.0
441898	0.0	1.0
441897	1.0	13.0
441896	1.0	2.0
441893	0.0	0.0
9704	1126.0	2143.0
152940	0.0	0.0
9705	0.0	145.0
9702	1925.0	2054.0
9703	9614.0	16016.0
9708	19.0	25.0
9709	34328.0	42738.0
9706	1375.0	2004.0
9722	248.0	180.0
9723	250.0	821.0
9720	8.0	25.0
9721	202.0	361.0
392433	0.0	0.0
392437	15.0	23.0
55421	2343.0	3448.0
55425	1113.0	1190.0
55423	36.0	43.0
55422	3799.0	3485.0
9715	145.0	95.0
9716	2762.0	3841.0
9719	303.0	414.0
9717	31.0	457.0
9718	294.0	606.0
9730	2394.0	3432.0
9733	3003.0	4749.0
9734	521.0	594.0
9731	2100.0	2836.0
9732	188.0	1883.0
55432	490.0	629.0
100	89.0	129.0
101	189.0	757.0
102	6037.0	10173.0
103	13009.0	25379.0
55435	1099.0	1113.0
104	1030.0	3711.0
105	1354.0	58.0
107	103.0	1242.0
9726	1604.0	2421.0
108	339.0	1588.0
9727	2021.0	5323.0
109	796.0	1516.0
9724	2153.0	2620.0
55437	350.0	1108.0
9725	7149.0	9075.0
9728	4578.0	5551.0
9729	1.0	14.0
150280	0.0	0.0
392371	2.0	6.0
9741	125856.0	19791.0
644353	24.0	25.0
100286948	0.0	2.0
9744	497.0	1007.0
392375	0.0	0.0
9745	12.0	159.0
644357	0.0	0.0
392374	0.0	0.0
441869	1540.0	1050.0
9742	2096.0	2147.0
392377	0.0	0.0
9743	1395.0	4436.0
392376	1.0	0.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	34.0	170.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	4.0	0.0
106479295	0.0	0.0
111	940.0	2160.0
106480294	0.0	0.0
106479294	0.0	2.0
112	5856.0	10668.0
106480297	2.0	1.0
106479293	0.0	0.0
113	72.0	272.0
106479292	0.0	0.0
106480296	0.0	0.0
114	322.0	9.0
106479291	0.0	0.0
106480299	0.0	0.0
115	2866.0	1178.0
106480298	0.0	0.0
106479290	0.0	0.0
116	5.0	9.0
117	45.0	220.0
118	13723.0	22427.0
9737	1326.0	2061.0
119	12.0	148.0
9738	920.0	1415.0
150275	194.0	187.0
9735	342.0	486.0
9736	5334.0	5559.0
414254	0.0	0.0
106480291	9.0	26.0
150274	971.0	1061.0
106480290	1.0	1.0
9739	2365.0	3298.0
106480293	0.0	1.0
106480292	0.0	0.0
9751	3891.0	1348.0
100874197	7.0	8.0
150291	5.0	10.0
9752	1.0	3.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	6.0	8.0
9750	148.0	469.0
150290	205.0	201.0
100874194	0.0	0.0
9755	808.0	1796.0
9753	576.0	917.0
100874199	1.0	0.0
9754	402.0	682.0
100874198	5.0	3.0
392387	0.0	6.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	0.0	0.0
100874191	0.0	0.0
106479286	0.0	0.0
120	4747.0	4318.0
100874190	0.0	0.0
106479285	0.0	1.0
106479284	0.0	0.0
106479283	0.0	0.0
123	2356.0	2140.0
106707175	0.0	0.0
106479282	0.0	0.0
124	3.0	12.0
414260	0.0	2.0
106479281	0.0	0.0
125	227.0	180.0
106479280	0.0	0.0
126	1012.0	393.0
127	34.0	8.0
402249	0.0	0.0
128	6955.0	15418.0
9748	3446.0	5402.0
9749	970.0	2565.0
9746	1669.0	1897.0
9747	1201.0	4618.0
100286929	0.0	0.0
392391	0.0	1.0
392390	0.0	0.0
7101	0.0	2.0
9760	69.0	208.0
9761	26938.0	33130.0
619373	3.0	4.0
7100	497.0	1208.0
392350	4.0	3.0
9766	4121.0	4746.0
7103	486.0	8860.0
644378	0.0	23.0
9767	1989.0	881.0
7102	347.0	911.0
7105	1356.0	6379.0
9764	688.0	2927.0
9765	1649.0	3539.0
7104	3.0	1.0
106480269	0.0	0.0
402246	0.0	0.0
441884	0.0	100.0
130	14.0	88.0
131	0.0	0.0
402240	0.0	0.0
132	1742.0	1936.0
441891	0.0	0.0
106480273	0.0	0.0
133	81.0	632.0
106480272	0.0	0.0
134	49.0	17.0
106480275	0.0	1.0
135	5.0	8.0
106480274	0.0	0.0
136	62.0	259.0
106480277	5.0	3.0
137	0.0	4.0
106480276	0.0	0.0
106480279	0.0	0.0
106480278	0.0	0.0
9759	1669.0	1451.0
150297	0.0	50.0
9757	3128.0	5076.0
9758	16.0	29.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	4244.0	3779.0
392360	0.0	0.0
9774	6920.0	8743.0
7112	1960.0	2532.0
9771	238.0	1113.0
7111	460.0	360.0
9772	4002.0	6975.0
644384	0.0	0.0
9777	5628.0	9809.0
7114	69069.0	27232.0
9778	3904.0	6983.0
7113	8080.0	150775.0
9775	3606.0	6394.0
7116	3.0	1.0
9776	6219.0	7945.0
441878	0.0	1.0
7115	5.0	3.0
392368	0.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	413.0	1077.0
141	2186.0	831.0
441871	0.0	0.0
142	5717.0	10780.0
441870	0.0	0.0
143	7990.0	4325.0
106480284	0.0	0.0
144	0.0	1.0
106480283	1.0	0.0
162282	46.0	29.0
106480286	5.0	12.0
146	88.0	255.0
106480285	1.0	0.0
147	11.0	43.0
106480288	0.0	0.0
148	360.0	156.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	0.0	2.0
7107	647.0	1058.0
7106	720.0	1614.0
7109	1448.0	1476.0
9768	12.0	168.0
7108	1459.0	13401.0
106480280	4.0	2.0
106480282	0.0	0.0
106480281	1.0	0.0
9784	8623.0	11503.0
9785	2993.0	4523.0
7120	0.0	0.0
644397	282.0	474.0
9782	245.0	234.0
7123	168.0	1104.0
9783	254.0	614.0
7122	384.0	749.0
619351	2.0	7.0
7125	23.0	37.0
9788	803.0	1989.0
9789	3857.0	3439.0
414208	14.0	32.0
7124	35.0	11.0
9786	616.0	1105.0
7127	599.0	5482.0
7126	3785.0	3591.0
9787	3.0	78.0
221002	105.0	184.0
