id	36134979-4e1d-46d7-a019-6b14277b9f24	c1e68714-e091-45ad-a770-b60ee90b87f1
100422859	0.0	0.0
101929655	31.0	54.0
5016	304.0	343.0
5017	1311.0	215.0
7678	141.0	254.0
5018	6017.0	7466.0
5019	1946.0	2787.0
5030	5.0	3.0
7693	2020.0	1686.0
100422861	0.0	0.0
7692	1036.0	930.0
5031	57.0	115.0
100422862	0.0	0.0
7695	732.0	807.0
5032	417.0	430.0
100422863	0.0	0.0
5033	2047.0	3615.0
7694	506.0	593.0
100422864	0.0	0.0
5034	84225.0	110805.0
7697	509.0	528.0
101929664	2.0	2.0
7696	215.0	156.0
101929665	3.0	7.0
100422866	0.0	0.0
5036	8147.0	9281.0
7699	1206.0	1038.0
101927003	13.0	3.0
100422867	0.0	0.0
5037	30874.0	28036.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	2.0	3.0
7691	473.0	497.0
7690	2013.0	1602.0
254013	417.0	318.0
100420207	0.0	1.0
5027	186.0	298.0
100420206	0.0	1.0
5028	2524.0	1872.0
5029	457.0	134.0
100420203	7.0	3.0
100420200	0.0	0.0
100422860	24.0	12.0
5042	47.0	66.0
100422873	0.0	0.0
100422874	0.0	0.0
5045	20939.0	12568.0
100422876	0.0	0.0
5046	184.0	1542.0
5047	0.0	0.0
100292290	2.0	1.0
100422878	0.0	2.0
5048	8398.0	6613.0
100422879	0.0	0.0
101927015	0.0	2.0
101927017	2.0	1.0
105377880	1.0	0.0
256646	3.0	0.0
256643	1072.0	1053.0
55902	3107.0	2472.0
55901	128.0	228.0
55900	1523.0	1701.0
55906	586.0	753.0
100420213	0.0	0.0
55905	6139.0	5004.0
55904	7428.0	5990.0
5052	13557.0	11301.0
100422883	0.0	0.0
55909	1112.0	548.0
5053	2.0	1.0
100422884	0.0	0.0
5054	1767.0	986.0
55908	7.0	2.0
55907	3640.0	2795.0
5055	51.0	5.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	4981.0	2904.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	1.0	3.0
5050	1438.0	1987.0
5051	2502.0	1726.0
5049	8688.0	6825.0
55911	628.0	750.0
55917	2256.0	2014.0
100420224	0.0	1.0
55916	938.0	799.0
100420223	0.0	0.0
101929690	0.0	0.0
100422880	0.0	0.0
55915	2553.0	2192.0
100422881	1.0	0.0
55914	6367.0	5910.0
5063	108.0	349.0
100422894	0.0	0.0
5064	1831.0	2381.0
100422895	0.0	0.0
100422896	0.0	1.0
5066	3757.0	10875.0
5067	453.0	807.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	81.0	149.0
100419246	0.0	0.0
254050	30.0	28.0
5062	6026.0	5636.0
55920	7283.0	10886.0
254048	2194.0	1954.0
55924	682.0	685.0
55922	1649.0	793.0
100422891	0.0	0.0
100422892	0.0	1.0
5074	3066.0	4255.0
5075	1.0	56.0
5076	18.0	11.0
5077	6.0	6.0
55929	2752.0	2127.0
5078	0.0	0.0
101929620	0.0	0.0
5079	23.0	59.0
101929624	0.0	0.0
254065	1038.0	890.0
101929623	14.0	13.0
5071	242.0	243.0
5073	3650.0	3718.0
55930	5439.0	4193.0
55937	166.0	150.0
100420253	19.0	9.0
5087	10512.0	10180.0
5088	6.0	8.0
5089	4918.0	4080.0
5080	181.0	185.0
5081	2.0	0.0
101929639	55.0	60.0
5082	1487.0	2045.0
256691	97.0	358.0
5083	1018.0	828.0
101929637	0.0	0.0
102725541	4.0	0.0
79913	584.0	566.0
79912	909.0	678.0
79915	119.0	140.0
100420259	4.0	2.0
100420258	8.0	6.0
100420257	3.0	4.0
79917	676.0	347.0
79919	428.0	221.0
79918	1025.0	1045.0
5096	1943.0	3224.0
5097	5611.0	6732.0
5098	667.0	1545.0
5099	3975.0	3353.0
100420260	0.0	0.0
254042	473.0	599.0
5090	3096.0	3411.0
5091	2173.0	1671.0
5092	5711.0	5968.0
5093	11307.0	10138.0
5094	19841.0	20187.0
5095	3675.0	2541.0
100270899	1.0	1.0
100270895	0.0	1.0
79902	1753.0	1520.0
55957	167.0	166.0
79901	7354.0	10936.0
100270891	0.0	0.0
55954	1001.0	824.0
79903	2228.0	3255.0
100420269	0.0	0.0
79906	564.0	468.0
79905	495.0	353.0
79908	5.0	1.0
55959	907.0	3409.0
55958	3825.0	3711.0
112724	1323.0	761.0
100420275	1.0	0.0
90288	573.0	338.0
28338	0.0	0.0
28339	1.0	0.0
254099	6.0	3.0
28337	0.0	0.0
106736475	0.0	0.0
653590	0.0	1.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	250.0	154.0
28348	0.0	0.0
90271	1428.0	1128.0
90273	75.0	33.0
112714	3.0	4.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	2866.0	2017.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	1.0
100420293	1.0	1.0
28316	4.0	16.0
28317	0.0	2.0
28314	0.0	0.0
28315	0.0	0.0
28318	0.0	0.0
112703	271.0	272.0
28312	0.0	0.0
28313	0.0	0.0
101929602	4.0	4.0
653598	0.0	1.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	691.0	630.0
28329	0.0	0.0
28320	0.0	0.0
401898	0.0	0.0
112770	13810.0	8240.0
105377820	0.0	0.0
112755	18.0	62.0
112752	1330.0	975.0
28305	0.0	0.0
28306	0.0	0.0
28304	0.0	0.0
28309	0.0	0.0
28307	0.0	0.0
28301	0.0	0.0
28300	0.0	0.0
124739	3328.0	3320.0
112744	0.0	1.0
388403	1057.0	1775.0
388401	5.0	6.0
388407	36.0	25.0
376412	3.0	8.0
653509	16.0	7.0
90441	2431.0	2094.0
388551	0.0	0.0
388552	1054.0	1078.0
122011	0.0	1.0
148641	50.0	137.0
102216342	0.0	3.0
388550	216.0	7.0
102216341	0.0	0.0
653505	3.0	1.0
641518	4.0	36.0
641517	0.0	0.0
641515	2.0	5.0
388536	272.0	319.0
388533	18.0	3.0
388531	45.0	31.0
148645	3.0	6.0
388532	7.0	4.0
340595	3.0	2.0
340596	28.0	19.0
90427	963.0	1723.0
340598	5.0	2.0
161635	18.0	2.0
340591	419.0	281.0
388574	5.0	7.0
388569	348.0	289.0
388566	615.0	716.0
388567	173.0	164.0
388564	360.0	211.0
124641	0.0	0.0
90459	554.0	539.0
653519	280.0	224.0
388561	9575.0	6863.0
388559	197.0	86.0
124637	119.0	163.0
388558	695.0	489.0
388555	0.0	0.0
388553	1.0	0.0
701	66.0	197.0
340571	0.0	0.0
705	1229.0	1366.0
706	10720.0	6629.0
340578	10.0	85.0
708	3763.0	5215.0
100505881	402.0	676.0
90485	164.0	191.0
90488	5207.0	4730.0
220717	1305.0	476.0
100529855	3.0	2.0
388595	0.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	865.0	473.0
90480	2991.0	2687.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	2.0	14.0
653550	0.0	0.0
28499	0.0	0.0
388588	111.0	145.0
710	10056.0	16732.0
28497	0.0	0.0
28498	0.0	0.0
653553	465.0	66.0
711	0.0	1.0
712	2854.0	3887.0
340562	1.0	0.0
713	3479.0	4678.0
714	2826.0	4717.0
641556	0.0	0.0
715	6446.0	22710.0
716	3881.0	15767.0
28491	0.0	0.0
717	910.0	1346.0
28492	0.0	0.0
718	8889.0	26222.0
719	257.0	535.0
28490	0.0	0.0
100505876	4216.0	4149.0
219731	21.0	24.0
100505877	3.0	1.0
100505875	252.0	197.0
122042	1.0	0.0
388585	15.0	2.0
388581	17.0	10.0
122038	0.0	0.0
388579	2.0	0.0
720	104.0	2046.0
721	115.0	2234.0
722	6.0	18.0
724	0.0	0.0
725	0.0	1.0
726	6140.0	3827.0
100505879	2.0	2.0
727	415.0	570.0
728	328.0	329.0
729	2.0	10.0
340554	210.0	256.0
219743	2921.0	2222.0
339562	0.0	0.0
653566	67.0	65.0
653567	6.0	7.0
28479	2.0	0.0
339559	249.0	178.0
28473	0.0	1.0
28474	24.0	52.0
28471	0.0	0.0
340547	23.0	21.0
730	37.0	8140.0
28477	0.0	0.0
731	0.0	0.0
28478	0.0	0.0
732	0.0	0.0
28475	0.0	0.0
124685	0.0	1.0
733	30.0	25.0
28476	0.0	0.0
734	1042.0	1450.0
735	0.0	3.0
738	7538.0	7967.0
340544	48.0	22.0
219738	828.0	592.0
28470	0.0	0.0
340542	236.0	131.0
219736	221.0	156.0
340543	33.0	92.0
136647	1672.0	1406.0
100505894	348.0	340.0
100505892	0.0	0.0
100505893	0.0	0.0
219752	0.0	0.0
7710	508.0	198.0
653557	0.0	2.0
100505890	0.0	0.0
7709	1714.0	1668.0
28484	0.0	0.0
28485	1.0	0.0
28482	0.0	0.0
740	6018.0	4447.0
28483	0.0	0.0
741	660.0	632.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	3168.0	1908.0
28487	0.0	0.0
7701	1506.0	1685.0
745	152.0	76.0
7700	333.0	407.0
746	5145.0	4835.0
747	413.0	580.0
7703	2949.0	3641.0
7702	996.0	833.0
340533	442.0	439.0
7705	4897.0	6526.0
28480	0.0	0.0
7704	749.0	760.0
219749	713.0	749.0
28481	0.0	0.0
7707	3192.0	3399.0
7706	1397.0	1863.0
339541	66.0	41.0
100270879	0.0	0.0
171017	1428.0	1619.0
768215	0.0	0.0
340526	771.0	746.0
340527	17.0	97.0
100270887	2.0	7.0
146059	1826.0	1296.0
768217	0.0	0.0
750	1.0	1.0
768216	0.0	0.0
768211	83.0	122.0
752	1019.0	1141.0
753	2716.0	3461.0
171019	4.0	17.0
754	16859.0	21673.0
768213	0.0	0.0
755	2001.0	1499.0
340529	187.0	487.0
768212	0.0	0.0
100270885	0.0	0.0
7712	15.0	10.0
757	3997.0	4342.0
7711	183.0	168.0
758	58.0	42.0
100270880	0.0	0.0
100505845	1.0	1.0
759	3.0	1.0
7716	4461.0	3505.0
134082	0.0	0.0
134083	0.0	0.0
158055	12.0	27.0
7718	221.0	135.0
158056	449.0	400.0
158038	20.0	9.0
7730	4.0	4.0
100505832	4.0	9.0
7732	45.0	174.0
219771	4149.0	4379.0
219770	1.0	3.0
100270868	0.0	0.0
100270869	2.0	0.0
339535	25.0	17.0
340515	0.0	1.0
100270875	0.0	0.0
760	59.0	66.0
256714	93.0	201.0
100270876	0.0	0.0
761	46.0	20.0
768206	25.0	31.0
762	163.0	91.0
763	3.0	0.0
100270871	0.0	0.0
256710	27.0	13.0
100270872	0.0	2.0
764	0.0	0.0
765	1.0	2.0
100270873	10.0	12.0
766	22.0	10.0
100270874	0.0	0.0
767	135.0	299.0
768	27.0	35.0
732275	0.0	1.0
100270870	2.0	1.0
100505835	2.0	1.0
7727	717.0	804.0
158046	88.0	41.0
7726	10339.0	5619.0
7728	673.0	737.0
100505839	34.0	23.0
7741	871.0	915.0
100505865	164.0	1000.0
7743	1862.0	2087.0
339521	0.0	0.0
100270857	0.0	0.0
339524	13.0	56.0
770	929.0	847.0
100270864	0.0	0.0
771	2677.0	513.0
205147	17.0	42.0
773	49.0	32.0
100270867	0.0	0.0
774	82.0	108.0
340508	0.0	0.0
775	665.0	1661.0
776	472.0	1842.0
777	1.0	3.0
778	18.0	7.0
100505869	19.0	10.0
779	0.0	0.0
7733	969.0	687.0
7738	767.0	641.0
7737	750.0	877.0
340501	0.0	0.0
7739	4718.0	4195.0
158078	2254.0	2836.0
7750	5182.0	5882.0
7752	685.0	539.0
100505854	739.0	430.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	1050.0	576.0
7753	897.0	695.0
219793	0.0	0.0
219790	253.0	158.0
122060	520.0	657.0
100270846	1.0	0.0
339512	4.0	3.0
100270847	0.0	0.0
100270848	1.0	2.0
780	38393.0	23694.0
781	3977.0	2381.0
100270853	1.0	7.0
782	504.0	331.0
339505	1.0	2.0
783	128.0	669.0
103689912	22.0	104.0
784	819.0	1094.0
103689911	0.0	1.0
785	326.0	364.0
786	85.0	17.0
100270850	10.0	7.0
100270851	0.0	2.0
788	2038.0	820.0
100270852	6.0	0.0
7745	1937.0	2406.0
789	0.0	0.0
103689918	0.0	1.0
103689917	1.0	0.0
732253	5.0	0.0
158062	44.0	35.0
7746	686.0	775.0
171024	1966.0	27388.0
7748	1203.0	1240.0
171023	2865.0	3482.0
103689913	0.0	0.0
171022	110.0	41.0
158067	127.0	178.0
103689915	0.0	1.0
7761	192.0	250.0
7760	2095.0	2083.0
7763	10695.0	10332.0
5100	301.0	1380.0
7762	125.0	79.0
5101	200.0	570.0
7764	6118.0	5663.0
100270839	9.0	11.0
339500	710.0	784.0
100270835	1.0	0.0
339501	0.0	0.0
100270836	0.0	0.0
790	2472.0	3035.0
100270837	0.0	0.0
100270838	0.0	0.0
793	18.0	7.0
794	7.0	25.0
100270844	0.0	0.0
795	0.0	0.0
796	159.0	72.0
797	4.0	5.0
100270840	23.0	25.0
798	1.0	0.0
799	2.0	6.0
100270841	9.0	13.0
7756	7958.0	7813.0
7755	901.0	883.0
7757	5.0	22.0
101929580	20.0	25.0
158011	0.0	0.0
100505806	1679.0	618.0
7770	976.0	1094.0
101929581	0.0	0.0
7772	652.0	734.0
7771	427.0	488.0
5110	4797.0	3846.0
101929582	0.0	0.0
5111	3080.0	2713.0
7773	310.0	277.0
7776	665.0	818.0
7775	515.0	578.0
101929589	0.0	0.0
100419416	0.0	0.0
100270832	8.0	11.0
100270833	7.0	19.0
100270834	3.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	18.0	126.0
7767	603.0	491.0
5105	1.0	60.0
7766	129.0	129.0
5106	2489.0	1989.0
7769	1230.0	905.0
100420401	6.0	3.0
7768	315.0	351.0
5108	8387.0	6679.0
101929590	0.0	46.0
101929591	6.0	10.0
7781	21.0	38.0
7780	44.0	55.0
7783	9.0	8.0
7782	18738.0	12604.0
5121	144.0	3344.0
5122	55.0	53.0
7784	269.0	297.0
5125	176.0	431.0
7786	223.0	480.0
90423	575.0	533.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	1.0	2.0
100420415	52.0	74.0
5116	1805.0	2101.0
100420414	3.0	2.0
100505826	22.0	7.0
90417	482.0	723.0
5118	924.0	4032.0
90416	1069.0	975.0
7779	2552.0	2385.0
100420412	0.0	0.0
5119	9771.0	7536.0
158035	1.0	2.0
100420410	0.0	0.0
7791	8802.0	8829.0
5130	3237.0	2968.0
5132	2.0	2.0
90411	8852.0	8134.0
5133	76.0	87.0
5134	2704.0	3066.0
90410	1520.0	1211.0
7798	3103.0	2729.0
5136	278.0	551.0
146053	90.0	125.0
146050	1060.0	1228.0
146057	1215.0	1169.0
103091864	15.0	23.0
103091863	0.0	0.0
5126	97.0	132.0
7789	320.0	375.0
5127	5687.0	5395.0
5128	1732.0	2017.0
100505812	69.0	132.0
5129	1538.0	858.0
90407	2704.0	1805.0
5140	1159.0	2888.0
100422971	0.0	0.0
5141	1783.0	1040.0
100422972	0.0	0.0
5142	4026.0	2743.0
100422973	0.0	0.0
5143	33.0	49.0
100422974	3.0	0.0
5144	2455.0	3096.0
100422975	0.0	0.0
5145	21.0	41.0
5146	9.0	17.0
100422977	0.0	0.0
101929530	2.0	1.0
5147	811.0	942.0
100422978	0.0	0.0
100422979	0.0	0.0
101929539	19.0	8.0
100419324	0.0	0.0
254128	349.0	363.0
254122	48.0	45.0
5137	158.0	58.0
7799	4077.0	3358.0
5138	300.0	876.0
5139	58.0	972.0
100422970	0.0	0.0
5151	1569.0	1182.0
100422982	0.0	0.0
5152	12111.0	13257.0
100422983	3.0	0.0
5153	34.0	65.0
100422984	0.0	0.0
5154	3467.0	3262.0
100422985	0.0	0.0
5155	489.0	838.0
100422986	15.0	0.0
5156	719.0	1443.0
100422987	0.0	0.0
5157	228.0	325.0
100422988	0.0	0.0
5158	300.0	179.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	1.0	7.0
5150	2340.0	1615.0
100049076	2.0	8.0
5148	8.0	29.0
5149	2.0	2.0
100422980	0.0	0.0
100422981	0.0	2.0
5162	3259.0	4327.0
100422993	0.0	0.0
5163	485.0	876.0
100422994	0.0	0.0
5164	2033.0	1868.0
100422995	0.0	0.0
5165	440.0	404.0
100422996	0.0	0.0
5166	11766.0	3992.0
100422997	1.0	0.0
5167	518.0	1253.0
5168	1365.0	5452.0
5169	186.0	1149.0
101929559	2.0	1.0
101929557	3.0	0.0
5160	3075.0	3233.0
5161	0.0	0.0
256764	100.0	71.0
254100	98.0	139.0
254102	3551.0	3858.0
5159	1261.0	7941.0
100422990	1.0	0.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	0.0	6.0
100420341	73.0	86.0
5174	12.0	10.0
5175	2212.0	6461.0
5176	4467.0	8245.0
5178	493.0	524.0
5179	407.0	252.0
5170	1582.0	1978.0
5172	422.0	6223.0
100420342	0.0	0.0
5184	3794.0	3835.0
5187	15383.0	6280.0
5188	1006.0	1022.0
5189	1478.0	1339.0
254173	21.0	6.0
254170	1260.0	1025.0
100420359	0.0	0.0
100420358	17.0	9.0
100420356	0.0	0.0
100420354	0.0	1.0
5195	2207.0	2021.0
5196	2.0	2.0
5197	6.0	6.0
5198	1349.0	2165.0
5199	52.0	75.0
254187	1.0	2.0
5190	4765.0	4208.0
5191	1253.0	1080.0
5192	2705.0	2729.0
5193	887.0	951.0
5194	4174.0	2706.0
100270790	0.0	2.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	1.0	0.0
105375380	0.0	0.0
53400	0.0	0.0
53405	301.0	218.0
100420377	0.0	0.0
53409	1.0	1.0
100420376	0.0	0.0
53407	1697.0	1475.0
100419392	3.0	0.0
100419391	4.0	10.0
101929520	1.0	0.0
768219	0.0	0.0
768218	0.0	1.0
768222	2.0	1.0
254158	7.0	6.0
53410	0.0	0.0
768220	2.0	0.0
100420393	0.0	0.0
100420392	0.0	0.0
112609	782.0	491.0
28457	1.0	6.0
28458	1.0	16.0
28452	0.0	7.0
28450	9.0	29.0
28455	2.0	11.0
28453	0.0	0.0
28454	0.0	0.0
90390	506.0	382.0
28468	28.0	83.0
653458	0.0	0.0
28469	0.0	0.0
101340251	1.0	0.0
101340250	0.0	0.0
101340252	0.0	2.0
28462	0.0	0.0
28463	0.0	0.0
28461	2.0	13.0
28466	3.0	3.0
28467	2.0	16.0
653464	208.0	268.0
28464	1.0	1.0
28465	1.0	19.0
653489	1.0	4.0
28438	0.0	0.0
28435	1.0	0.0
28439	25.0	33.0
653492	0.0	0.0
28430	0.0	0.0
28433	0.0	0.0
28434	7.0	10.0
28431	0.0	0.0
28432	0.0	0.0
28448	25.0	34.0
28449	3.0	10.0
28446	0.0	0.0
28447	0.0	0.0
28440	0.0	0.0
28441	0.0	0.0
653483	129.0	234.0
28444	11.0	33.0
28445	2.0	1.0
28442	44.0	80.0
653486	0.0	0.0
28443	0.0	0.0
28415	0.0	0.0
28416	0.0	0.0
28413	0.0	0.0
28414	0.0	7.0
28419	0.0	0.0
28417	0.0	0.0
28418	0.0	0.0
124626	5.0	4.0
388503	0.0	0.0
28411	0.0	1.0
28412	5.0	11.0
28410	11.0	13.0
388507	197.0	265.0
653499	85.0	5.0
28426	3.0	11.0
28427	1.0	0.0
28424	2.0	11.0
28425	1.0	0.0
28428	0.0	0.0
28429	1.0	1.0
28422	0.0	0.0
28423	0.0	39.0
28420	0.0	10.0
28421	0.0	1.0
102723099	33.0	46.0
388524	7.0	13.0
124602	14.0	20.0
388523	2.0	9.0
112611	2589.0	1860.0
28405	0.0	1.0
28408	37.0	47.0
28409	7.0	17.0
112616	893.0	676.0
28406	0.0	1.0
28407	0.0	0.0
388514	25.0	32.0
28400	0.0	4.0
388512	12.0	10.0
28401	0.0	2.0
134359	682.0	537.0
158326	62.0	205.0
339263	292.0	358.0
401730	0.0	0.0
146336	158.0	66.0
401725	0.0	1.0
401720	3.0	12.0
90557	1435.0	498.0
90550	1079.0	1140.0
158314	44.0	13.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	1.0	1.0
106478993	0.0	0.0
339256	0.0	1.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	5.0	12.0
339258	0.0	0.0
106478990	0.0	0.0
800	8299.0	38563.0
801	18577.0	21945.0
802	0.0	0.0
342892	142.0	206.0
804	1.0	0.0
805	25045.0	22760.0
342898	0.0	0.0
342897	1474.0	325.0
806	29.0	19.0
401718	1.0	7.0
807	6.0	2.0
401717	9.0	27.0
808	18401.0	18952.0
158345	55.0	118.0
339240	0.0	2.0
90586	2.0	17.0
339241	2.0	1.0
90589	16.0	25.0
378884	75.0	174.0
339244	1.0	0.0
653404	2.0	0.0
90580	860.0	710.0
391825	0.0	2.0
391827	3.0	5.0
810	136.0	267.0
811	73922.0	84166.0
340221	1.0	1.0
813	8653.0	12598.0
814	146.0	485.0
815	2.0	28.0
816	278.0	1404.0
401708	0.0	0.0
817	4525.0	3396.0
818	2180.0	3189.0
819	2851.0	3676.0
90576	258.0	292.0
339230	2206.0	1472.0
339231	1113.0	1021.0
339229	1372.0	1379.0
122335	0.0	0.0
124997	3193.0	2974.0
340217	0.0	0.0
124995	2304.0	3067.0
378881	0.0	0.0
820	11.0	15.0
821	47692.0	66972.0
822	14619.0	4643.0
823	22056.0	16104.0
824	6935.0	5714.0
825	56.0	26.0
826	38691.0	25258.0
827	182.0	704.0
134391	0.0	0.0
829	7187.0	6101.0
106478969	0.0	0.0
106478968	1.0	0.0
106478967	1.0	4.0
106478966	0.0	2.0
106478965	1.0	1.0
161931	66.0	45.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	3.0	0.0
106478962	4.0	4.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	2.0	0.0
340205	12.0	14.0
340206	0.0	2.0
388228	749.0	2169.0
830	5295.0	5181.0
831	19295.0	16444.0
832	27140.0	17895.0
833	2685.0	2703.0
834	1763.0	872.0
835	2618.0	2648.0
836	1755.0	1412.0
837	2540.0	2221.0
838	4.0	5.0
342865	0.0	0.0
340204	0.0	1.0
839	932.0	800.0
90594	426.0	350.0
100505993	34.0	74.0
106478959	0.0	0.0
106478958	74.0	16.0
100505994	5.0	3.0
106478957	3.0	2.0
106478956	1.0	0.0
641451	0.0	0.0
106478955	0.0	0.0
106478954	21.0	13.0
106478953	0.0	0.0
100505996	1.0	0.0
106478952	0.0	0.0
339210	173.0	75.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	0.0	0.0
90592	555.0	440.0
7809	10.0	3.0
840	4288.0	2736.0
841	1060.0	1139.0
842	1841.0	1088.0
843	484.0	520.0
844	99.0	88.0
136991	0.0	2.0
845	6.0	314.0
342850	0.0	2.0
846	6.0	6.0
7802	2104.0	1439.0
847	9713.0	7458.0
7804	217.0	419.0
7803	10914.0	5328.0
7805	4105.0	5981.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	6.0
376267	2358.0	1598.0
106478986	0.0	0.0
106478985	127.0	660.0
106478984	0.0	1.0
388254	1.0	0.0
106478983	0.0	0.0
388255	0.0	0.0
106478982	0.0	0.0
339201	729.0	672.0
653447	484.0	594.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	4.0	2.0
7818	5828.0	6314.0
28595	3.0	5.0
148979	115.0	356.0
28592	9.0	9.0
28593	0.0	0.0
28599	1.0	0.0
401744	0.0	2.0
28597	0.0	1.0
401742	2.0	0.0
641455	14.0	15.0
7813	1224.0	1200.0
857	4313.0	5970.0
641457	0.0	0.0
7812	41689.0	37472.0
858	3182.0	2029.0
641456	0.0	0.0
859	12.0	13.0
28591	0.0	1.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	1.0	0.0
106478976	0.0	0.0
106478975	0.0	0.0
106478974	2.0	0.0
106478973	3.0	2.0
106478972	1.0	1.0
653435	0.0	0.0
106478971	7.0	3.0
653436	1.0	1.0
106478970	3.0	0.0
653437	0.0	0.0
146330	333.0	345.0
146325	0.0	0.0
860	1620.0	805.0
861	4886.0	3524.0
862	124.0	421.0
653440	608.0	456.0
863	1514.0	1128.0
653441	32.0	52.0
864	563.0	504.0
865	2252.0	2529.0
866	3.0	3.0
867	1063.0	1345.0
868	1360.0	1698.0
869	14.0	21.0
134353	446.0	714.0
641467	44.0	72.0
7827	1.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	8.0	4.0
219402	2287.0	2269.0
106478923	1.0	0.0
7840	1466.0	1768.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	2.0	2.0
7841	5939.0	6729.0
388276	0.0	0.0
388275	8.0	13.0
388272	378.0	535.0
871	16845.0	7575.0
873	4263.0	3256.0
874	270.0	331.0
875	57.0	84.0
7832	26399.0	19087.0
100505967	0.0	0.0
7837	1868.0	8972.0
106478919	1.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	2.0	0.0
106478912	0.0	0.0
7851	704.0	178.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	27.0	45.0
106478910	0.0	0.0
7852	2699.0	1956.0
100270754	0.0	0.0
881	2.0	7.0
100270755	3.0	3.0
883	867.0	712.0
885	2461.0	177.0
886	0.0	2.0
887	142.0	8.0
100270753	0.0	1.0
7844	4779.0	3991.0
889	1745.0	1529.0
7846	2827.0	7448.0
106478909	0.0	0.0
219409	0.0	0.0
7849	164.0	224.0
220416	34.0	30.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1931.0	1676.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	40.0	40.0
5201	3811.0	3934.0
106478942	7.0	9.0
5202	2399.0	1993.0
106478941	0.0	0.0
106478940	1.0	0.0
890	69.0	183.0
891	295.0	614.0
892	3956.0	3608.0
894	1924.0	3475.0
342808	2.0	4.0
895	0.0	0.0
896	5833.0	4864.0
388289	0.0	7.0
897	0.0	0.0
898	56.0	81.0
899	733.0	694.0
7855	2282.0	2626.0
7857	1488.0	13465.0
171392	332.0	420.0
100505989	1893.0	1423.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	3192.0	5089.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	8.0	11.0
5210	818.0	468.0
7873	6109.0	4071.0
100505975	16.0	31.0
106478933	0.0	0.0
5211	12484.0	11491.0
106478932	0.0	0.0
219432	0.0	0.0
5212	68.0	42.0
106478931	0.0	0.0
5213	2315.0	3634.0
219431	0.0	0.0
7874	9403.0	9495.0
106478930	0.0	0.0
388284	106.0	118.0
171389	7.0	10.0
100420508	0.0	1.0
100420505	7.0	6.0
105377595	62.0	26.0
5203	690.0	734.0
7866	3847.0	3859.0
100420503	1.0	0.0
5204	21654.0	14060.0
100420502	4.0	1.0
5205	10775.0	6815.0
100420501	0.0	0.0
7867	4010.0	4784.0
5207	72.0	22.0
7869	1038.0	812.0
5208	953.0	1073.0
106478929	0.0	0.0
5209	4893.0	2668.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	199.0	793.0
7884	3460.0	1963.0
219445	0.0	0.0
