id	a5f5e1b6-9947-442f-a106-9df71b3a2e75	619af800-bb88-4a0b-9a4b-0259a0f99ff3
51092	9228.0	9293.0
51091	424.0	668.0
51094	5314.0	14313.0
51093	2666.0	3649.0
51096	1105.0	2731.0
51095	846.0	1660.0
146225	6.0	5.0
51098	1729.0	2262.0
340359	33.0	9.0
51097	3555.0	7210.0
146223	2062.0	8120.0
51099	410.0	923.0
920	656.0	1269.0
146227	43.0	64.0
921	134.0	245.0
90668	50.0	26.0
922	0.0	0.0
923	207.0	269.0
340351	105.0	182.0
924	211.0	319.0
643941	0.0	0.0
925	289.0	707.0
926	66.0	173.0
927	20.0	61.0
928	26331.0	43559.0
100312775	10.0	2.0
929	800.0	1169.0
158228	61.0	242.0
339366	98.0	141.0
26095	34.0	8.0
401825	0.0	0.0
26098	694.0	897.0
340348	1494.0	1659.0
26097	4116.0	4582.0
388324	195.0	288.0
26099	8630.0	9010.0
388325	49.0	114.0
930	42.0	7.0
148898	253.0	145.0
931	40.0	12.0
388323	29.0	32.0
932	0.0	1.0
933	240.0	199.0
643954	1.0	1.0
26090	5777.0	30149.0
134265	438.0	506.0
26092	5932.0	6370.0
936	0.0	0.0
26091	1524.0	1788.0
158234	577.0	533.0
26094	481.0	607.0
643955	0.0	0.0
938	0.0	5.0
26093	2154.0	2596.0
939	66.0	98.0
401827	1.0	0.0
90693	384.0	602.0
158219	934.0	902.0
134266	644.0	1215.0
643971	0.0	0.0
940	93.0	430.0
941	8.0	14.0
124872	3.0	32.0
942	100.0	355.0
943	33.0	24.0
342994	14.0	5.0
944	21.0	86.0
643965	0.0	1.0
945	64.0	98.0
946	8.0	15.0
7903	174.0	308.0
947	3347.0	3999.0
158222	19.0	75.0
948	345.0	152.0
949	2006.0	5759.0
7905	14136.0	23320.0
136853	35.0	76.0
401895	0.0	0.0
339344	566.0	444.0
339345	1.0	0.0
653308	238.0	288.0
26074	8.0	47.0
7918	1352.0	1367.0
26073	7349.0	11505.0
7917	12918.0	16898.0
7919	2862.0	2602.0
950	15599.0	35233.0
951	527.0	642.0
952	3543.0	2937.0
388344	981.0	729.0
953	2730.0	2738.0
954	1334.0	1461.0
643976	0.0	0.0
955	7746.0	15098.0
641311	4.0	0.0
956	240.0	315.0
957	4398.0	26103.0
958	1388.0	1341.0
959	62.0	78.0
7913	4606.0	7207.0
7916	21481.0	24894.0
7915	1146.0	2439.0
26071	4792.0	3789.0
388341	108.0	197.0
26085	40.0	59.0
388339	62.0	76.0
26084	1715.0	2184.0
342979	249.0	208.0
960	9206.0	15226.0
26086	1483.0	1409.0
342977	41.0	18.0
388335	1719.0	899.0
961	7403.0	15405.0
26088	4544.0	4304.0
962	423.0	572.0
388336	689.0	913.0
963	600.0	966.0
388333	0.0	0.0
965	225.0	410.0
966	19752.0	25768.0
7920	343.0	520.0
643987	0.0	0.0
967	30695.0	46023.0
7923	1012.0	1055.0
7922	10343.0	31392.0
968	10.0	27.0
969	298.0	302.0
26080	0.0	0.0
643988	170.0	879.0
26083	0.0	0.0
161835	22.0	1252.0
134218	3170.0	4351.0
100312782	0.0	0.0
7941	470.0	3369.0
7940	240.0	445.0
26059	139.0	137.0
339324	1037.0	1497.0
339327	207.0	100.0
26052	251.0	235.0
26051	105.0	227.0
339318	485.0	432.0
340307	0.0	0.0
26054	3867.0	5735.0
970	27.0	5.0
971	115.0	123.0
26053	1998.0	2232.0
972	61295.0	103548.0
26056	2536.0	4044.0
973	189.0	84.0
974	313.0	226.0
26058	4074.0	5844.0
975	65374.0	63767.0
26057	3831.0	6275.0
653333	15.0	3.0
976	2696.0	4576.0
7932	2.0	0.0
100312789	1.0	1.0
977	39421.0	35603.0
100312788	0.0	0.0
978	339.0	329.0
643996	1.0	1.0
7936	4100.0	4599.0
100312785	1.0	0.0
26050	433.0	442.0
100312787	0.0	0.0
641339	247.0	167.0
161823	564.0	566.0
100312792	0.0	0.0
100312794	4.0	3.0
100312790	0.0	0.0
148870	40.0	7.0
388364	1.0	0.0
388363	450.0	455.0
653316	99.0	42.0
653319	644.0	508.0
148867	1354.0	5431.0
26063	1267.0	1447.0
122258	2.0	0.0
26062	0.0	0.0
102578074	0.0	1.0
26065	7790.0	9511.0
26064	1860.0	2306.0
983	125.0	324.0
984	2322.0	2051.0
146206	60.0	79.0
987	2892.0	7960.0
988	2648.0	4149.0
7942	2878.0	2939.0
989	8363.0	8307.0
26061	939.0	1597.0
161829	0.0	0.0
100312798	2.0	0.0
26060	2884.0	4705.0
219525	0.0	0.0
5300	3309.0	3862.0
5301	1.0	0.0
339302	3.0	3.0
388394	7.0	3.0
990	100.0	195.0
991	75.0	171.0
100419609	0.0	0.0
342945	332.0	418.0
993	176.0	344.0
994	875.0	955.0
51001	758.0	1023.0
100419606	0.0	0.0
51000	878.0	2144.0
995	11.0	34.0
996	2302.0	2401.0
51003	264.0	454.0
100419608	14.0	1.0
997	3646.0	5223.0
51002	1025.0	1429.0
388389	0.0	1.0
998	9787.0	14913.0
51005	540.0	1683.0
999	14784.0	45986.0
51004	665.0	693.0
158293	3165.0	3903.0
51006	4224.0	6755.0
7955	45.0	32.0
51009	2827.0	3685.0
7957	1161.0	553.0
51008	1179.0	922.0
158297	3.0	14.0
219537	2.0	10.0
5310	6358.0	3518.0
5311	2016.0	2006.0
101929387	4.0	3.0
388387	0.0	0.0
100419614	0.0	0.0
388381	3.0	5.0
51010	604.0	1170.0
100420608	0.0	0.0
342933	0.0	0.0
51012	2074.0	5651.0
51011	885.0	953.0
51014	6278.0	12432.0
51013	1356.0	1177.0
51016	952.0	1025.0
7965	747.0	1320.0
51015	1490.0	2722.0
5303	1074.0	1371.0
51018	1315.0	1758.0
5304	8.0	46.0
5305	1327.0	1738.0
5306	7061.0	9405.0
5307	518.0	194.0
51019	1785.0	1948.0
342931	0.0	0.0
5308	60.0	8.0
101929390	0.0	0.0
5309	2.0	0.0
219527	7.0	4.0
101929397	0.0	0.0
7980	112.0	904.0
5320	16961.0	220304.0
7982	1658.0	3614.0
5321	494.0	734.0
5322	1900.0	576.0
7984	1025.0	1688.0
219541	755.0	1174.0
51021	3598.0	4332.0
51020	3392.0	2974.0
51023	462.0	687.0
51022	731.0	2332.0
51025	249.0	362.0
342926	762.0	1004.0
51024	7008.0	9328.0
7976	1500.0	1802.0
5313	0.0	0.0
51027	994.0	861.0
100420613	0.0	0.0
51026	1696.0	4386.0
5314	23.0	22.0
7975	1673.0	3495.0
100420612	9.0	7.0
5315	41579.0	53969.0
51029	2423.0	3705.0
7978	408.0	557.0
51028	3055.0	3188.0
5316	1488.0	1437.0
5317	9674.0	10292.0
5318	1283.0	1935.0
7979	4776.0	5380.0
219539	31.0	38.0
5319	3.0	14.0
219557	0.0	0.0
7991	4330.0	11408.0
5330	231.0	308.0
7994	2622.0	3148.0
5331	2177.0	2592.0
5332	1531.0	2499.0
7993	317.0	1834.0
5333	1500.0	1186.0
5334	3211.0	580.0
51030	1246.0	2532.0
51032	0.0	12.0
51031	3500.0	6693.0
342918	8.0	73.0
100420627	0.0	0.0
51035	6901.0	9346.0
5324	126.0	92.0
5325	750.0	1219.0
5326	1437.0	1990.0
5327	2204.0	4078.0
7988	1025.0	997.0
100420621	2.0	0.0
5328	934.0	1221.0
5329	434.0	1966.0
158248	14.0	11.0
5340	19.0	8.0
5341	166.0	406.0
5342	0.0	5.0
5343	9.0	10.0
101929335	1807.0	217.0
5345	816.0	1207.0
63027	1888.0	4035.0
342909	111.0	148.0
342908	296.0	221.0
51043	3102.0	4731.0
51042	289.0	426.0
342900	0.0	0.0
100419649	0.0	0.0
51046	6.0	27.0
5335	3720.0	3045.0
90634	642.0	647.0
134285	3.0	9.0
5336	474.0	525.0
5337	560.0	475.0
90637	648.0	515.0
100420633	0.0	1.0
5338	1685.0	2774.0
5339	21655.0	15951.0
90639	642.0	553.0
5350	4632.0	1982.0
5351	9674.0	13557.0
5352	1181.0	1476.0
219578	2.0	0.0
100419650	1.0	0.0
134288	2.0	0.0
63035	1305.0	973.0
5354	664.0	98.0
5355	4612.0	7016.0
63036	3.0	2.0
5356	2349.0	2977.0
90632	4.0	5.0
101929344	66.0	107.0
161882	367.0	444.0
51050	2853.0	1175.0
51052	2.0	0.0
643906	2.0	1.0
51054	137.0	51.0
643904	3.0	1.0
51053	895.0	1629.0
643905	0.0	0.0
51056	2787.0	5699.0
51058	898.0	803.0
51057	202.0	270.0
643909	0.0	0.0
5346	48.0	85.0
90624	1304.0	1260.0
51059	21.0	4.0
5347	60.0	87.0
5348	585.0	135.0
5349	18543.0	31220.0
90625	19.0	19.0
90627	1494.0	1367.0
5360	3547.0	2376.0
5361	2773.0	2154.0
5362	1665.0	1596.0
101929351	59.0	93.0
5364	6655.0	5755.0
5365	730.0	955.0
5366	155.0	435.0
90665	104.0	229.0
5367	0.0	1.0
51061	4524.0	9444.0
51060	3182.0	7040.0
51063	1106.0	909.0
51062	785.0	1493.0
146279	16.0	21.0
51065	5054.0	6264.0
643915	0.0	0.0
51067	525.0	1410.0
51066	17.0	8.0
51069	1565.0	1617.0
51068	2382.0	5616.0
5357	130.0	643.0
5358	2870.0	3028.0
100420656	0.0	0.0
5359	1287.0	2824.0
643911	324.0	842.0
100420650	1.0	2.0
5371	4461.0	3700.0
100420660	0.0	0.0
5372	1886.0	2229.0
5373	340.0	1304.0
158257	5.0	9.0
732448	0.0	1.0
5375	144.0	20.0
5376	3519.0	3076.0
90655	0.0	0.0
5378	480.0	692.0
219595	137.0	1671.0
101929369	0.0	2.0
51070	2894.0	2749.0
51072	384.0	304.0
51071	989.0	1665.0
5370	0.0	1.0
51074	912.0	2114.0
51073	2093.0	2943.0
51076	861.0	598.0
51075	4442.0	7826.0
51078	4804.0	8116.0
51077	2115.0	2539.0
51079	4358.0	3869.0
5368	9.0	2.0
5369	0.0	0.0
100420665	0.0	0.0
171222	11.0	16.0
171221	0.0	2.0
90649	152.0	186.0
171220	156.0	123.0
5382	206.0	122.0
5383	25.0	15.0
100419560	3.0	2.0
28619	3.0	5.0
5387	79.0	73.0
28613	0.0	0.0
28614	4.0	8.0
220594	3.0	2.0
28611	6.0	9.0
28612	0.0	0.0
28617	2.0	6.0
5380	4.0	3.0
28616	2.0	17.0
28610	3.0	1.0
5379	234.0	450.0
100420558	0.0	0.0
100420557	18.0	3.0
100420555	0.0	0.0
100420552	0.0	0.0
5393	940.0	1177.0
5394	2668.0	3735.0
5395	380.0	443.0
5396	3783.0	2533.0
101929302	24.0	7.0
28624	0.0	0.0
28625	0.0	3.0
28622	0.0	1.0
28623	0.0	0.0
28628	0.0	1.0
28629	0.0	0.0
28626	0.0	1.0
28627	0.0	2.0
28620	0.0	3.0
28621	0.0	0.0
100420568	0.0	2.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	1.0
28609	5.0	4.0
100419595	1.0	0.0
28602	1.0	15.0
28603	19.0	20.0
101929328	7.0	4.0
28600	0.0	0.0
28601	3.0	4.0
28606	0.0	4.0
101929329	2.0	4.0
100419599	0.0	0.0
256536	32.0	8.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	6814.0	6220.0
53616	3771.0	1952.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	0.0	1.0
256586	517.0	1209.0
171177	426.0	1313.0
171169	13.0	2.0
53632	15.0	3.0
53630	33.0	27.0
53635	16514.0	16063.0
53637	315.0	107.0
112840	733.0	1124.0
26038	482.0	116.0
26037	2510.0	2591.0
653226	9.0	11.0
28699	0.0	0.0
26039	695.0	1282.0
112849	192.0	186.0
112846	9.0	7.0
26030	3342.0	1841.0
28693	0.0	3.0
28694	0.0	0.0
26032	259.0	83.0
28691	3.0	2.0
26031	137.0	285.0
28692	15.0	20.0
26034	154.0	404.0
28697	0.0	0.0
26033	599.0	189.0
28698	0.0	0.0
653232	310.0	257.0
100312803	0.0	1.0
26036	2019.0	2544.0
100312806	0.0	0.0
28695	0.0	0.0
26035	864.0	1593.0
28696	0.0	0.0
653234	4.0	10.0
643898	0.0	1.0
100312801	0.0	4.0
28690	5.0	4.0
26049	195.0	208.0
26048	1008.0	816.0
653214	640.0	1314.0
100312819	0.0	0.0
26040	2341.0	1588.0
26043	2128.0	2536.0
26045	0.0	8.0
653220	0.0	0.0
26047	1834.0	3741.0
100312817	0.0	0.0
26046	1190.0	1496.0
100312816	0.0	0.0
124817	139.0	280.0
148808	195.0	500.0
378925	11.0	11.0
28679	0.0	0.0
26015	1865.0	1928.0
653247	1.0	0.0
26018	7698.0	20904.0
28677	3.0	3.0
26017	4532.0	5383.0
28678	0.0	0.0
26019	3211.0	2913.0
124801	461.0	589.0
28671	5.0	10.0
28672	0.0	4.0
26010	4834.0	8460.0
28670	7.0	20.0
26012	3866.0	3527.0
28675	0.0	0.0
26011	106.0	174.0
28676	9.0	5.0
28673	3.0	5.0
148811	14.0	5.0
26013	275.0	173.0
28674	3.0	3.0
124808	997.0	1249.0
148818	0.0	0.0
112812	179.0	148.0
26027	240.0	189.0
653236	42.0	26.0
28688	0.0	2.0
28689	11.0	5.0
653238	6.0	4.0
112817	253.0	26.0
148823	239.0	1410.0
28682	2.0	8.0
28683	4.0	9.0
148824	7.0	7.0
28680	2.0	6.0
653240	0.0	0.0
26020	12396.0	15767.0
28681	0.0	8.0
28686	0.0	0.0
26022	6464.0	10078.0
28684	2.0	2.0
26025	100.0	55.0
26024	624.0	700.0
28685	1.0	1.0
378948	0.0	0.0
378949	0.0	0.0
112885	218.0	155.0
28657	8.0	4.0
653268	63.0	140.0
653269	18.0	14.0
28658	1.0	5.0
28655	5.0	4.0
28656	0.0	2.0
28659	2.0	0.0
28650	0.0	0.0
653275	0.0	2.0
28653	1.0	6.0
28654	0.0	0.0
28651	0.0	0.0
28652	2.0	0.0
100312849	5.0	2.0
102157402	1076.0	2106.0
102157400	2.0	0.0
378938	7229.0	4786.0
641298	14.0	11.0
26005	1390.0	1810.0
28668	0.0	0.0
28669	5.0	0.0
26007	2290.0	4396.0
28666	3.0	13.0
653259	7.0	10.0
28667	1.0	6.0
26009	2017.0	2933.0
28660	1.0	2.0
124857	120.0	26.0
28661	2.0	2.0
26001	8587.0	10463.0
28664	3.0	11.0
26000	3589.0	3166.0
28665	0.0	1.0
26003	5134.0	10927.0
28662	2.0	22.0
26002	1064.0	2738.0
28663	2.0	1.0
100312850	18.0	14.0
340390	81.0	87.0
340393	7.0	0.0
28639	9.0	15.0
112869	1539.0	1063.0
28638	643.0	784.0
100312829	2.0	4.0
100312826	34.0	45.0
124842	11.0	45.0
100312825	0.0	1.0
100312828	6.0	3.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	910.0	551.0
100312823	0.0	0.0
339390	0.0	1.0
339396	5.0	21.0
28646	2.0	4.0
378950	0.0	0.0
28647	0.0	1.0
339398	185.0	183.0
378951	0.0	0.0
28644	1.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1474.0	2598.0
28648	0.0	1.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	7.0	4.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	7.0	4.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	1.0
100312835	0.0	0.0
100312830	12.0	6.0
646096	0.0	0.0
90799	1003.0	941.0
100287345	0.0	0.0
87171	5.0	8.0
87178	868.0	1732.0
100287327	0.0	0.0
100287325	2.0	4.0
100287314	29.0	19.0
26191	47.0	116.0
26190	3341.0	4952.0
100287302	0.0	0.0
26173	6029.0	6315.0
26175	1447.0	3014.0
154197	2.0	3.0
5411	3583.0	5538.0
5409	77.0	16.0
26184	2.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	1.0	2.0
5407	0.0	0.0
5408	0.0	0.0
286002	244.0	701.0
5420	2081.0	3866.0
286006	19.0	38.0
100131546	0.0	0.0
646016	0.0	0.0
5422	653.0	742.0
51122	1316.0	1300.0
51121	630.0	1017.0
51124	3057.0	4049.0
51123	2942.0	4928.0
5412	3414.0	5454.0
51126	2274.0	4128.0
51125	2857.0	4419.0
5413	1369.0	1512.0
5414	372.0	372.0
51128	4935.0	8613.0
51127	68.0	127.0
51129	1377.0	2668.0
646024	2.0	13.0
646023	23.0	5.0
100131539	2.0	1.0
5430	9382.0	12617.0
5431	3273.0	5034.0
286016	5.0	16.0
5432	3711.0	6451.0
100131535	1.0	2.0
5433	1966.0	3455.0
105369729	0.0	0.0
51131	1586.0	1097.0
51130	194.0	170.0
51133	4337.0	6819.0
51132	2950.0	5761.0
51135	639.0	942.0
51134	314.0	595.0
5423	1065.0	2816.0
90701	5181.0	8247.0
5424	633.0	723.0
51136	246.0	802.0
5425	5886.0	10532.0
51138	1848.0	2770.0
5426	1697.0	1697.0
646019	6.0	5.0
5427	73.0	127.0
5428	1716.0	2737.0
5429	432.0	663.0
100131528	0.0	0.0
5440	2212.0	2303.0
5441	5610.0	8086.0
5442	2576.0	2809.0
5443	138.0	18.0
5444	24.0	13.0
51142	9679.0	14598.0
51141	1183.0	2099.0
51144	4894.0	11987.0
51143	2025.0	3653.0
51146	0.0	0.0
89758	0.0	0.0
5434	9526.0	11340.0
51148	3833.0	3224.0
5435	18.0	13.0
51147	1709.0	1728.0
5436	3854.0	3879.0
90736	858.0	1163.0
51149	837.0	687.0
5437	1871.0	3869.0
5438	1826.0	1768.0
5439	2826.0	2721.0
90737	2.0	2.0
5450	150.0	97.0
5451	1969.0	1928.0
5452	1318.0	420.0
5453	23.0	5.0
5454	5.0	3.0
646049	1.0	0.0
5455	1.0	1.0
51151	1.0	215.0
51150	8736.0	16376.0
51155	2237.0	4246.0
51154	2239.0	4305.0
51157	2193.0	1343.0
51156	1.0	0.0
5445	1597.0	2920.0
5446	34.0	13.0
5447	4931.0	9293.0
5449	7.0	7.0
286042	126.0	56.0
347487	0.0	0.0
5460	73.0	50.0
5462	82.0	177.0
5463	1268.0	784.0
5464	4434.0	8003.0
5465	1753.0	1699.0
51160	9999.0	9574.0
100287399	0.0	0.0
646052	0.0	0.0
51162	4339.0	4314.0
51161	950.0	301.0
51164	4913.0	6163.0
51163	645.0	992.0
51166	599.0	1003.0
51168	65.0	43.0
51167	574.0	876.0
5456	0.0	0.0
89778	21.0	58.0
5457	0.0	0.0
89777	0.0	0.0
5458	1.0	0.0
5459	0.0	5.0
120824	0.0	0.0
5470	0.0	4.0
5471	340.0	1723.0
347475	144.0	310.0
5473	2.0	1.0
5475	13.0	30.0
5476	5119.0	11318.0
100507097	2.0	0.0
100507096	0.0	0.0
51171	1012.0	2529.0
100287388	0.0	0.0
100507099	18.0	13.0
51170	1619.0	3856.0
100507098	299.0	151.0
51172	1120.0	979.0
51175	518.0	605.0
51174	663.0	683.0
51177	8286.0	3767.0
51176	798.0	2724.0
51179	3.0	0.0
5467	4643.0	3710.0
5468	275.0	551.0
89766	9.0	19.0
5469	1479.0	2180.0
89765	421.0	1256.0
347468	0.0	0.0
89761	3.0	1.0
5481	1335.0	1809.0
89792	106.0	11.0
90780	4827.0	4556.0
89790	125.0	207.0
5483	17.0	23.0
646077	0.0	0.0
5485	1.0	9.0
5486	0.0	0.0
5487	1.0	2.0
5488	0.0	4.0
646070	1.0	0.0
51182	668.0	1441.0
646074	0.0	0.0
5480	1889.0	1683.0
51181	16050.0	14714.0
51184	786.0	1601.0
51186	3029.0	6286.0
51185	1736.0	2155.0
100287372	0.0	2.0
51188	1411.0	2325.0
51187	5662.0	9245.0
5478	11568.0	22184.0
5479	12929.0	34188.0
89797	1224.0	950.0
89796	1332.0	944.0
89795	273.0	222.0
89781	1651.0	2435.0
347454	9.0	9.0
5493	2962.0	7341.0
89780	369.0	213.0
5494	4940.0	7015.0
5495	3085.0	6454.0
5496	6603.0	10548.0
5498	896.0	1066.0
5499	10341.0	16230.0
646080	6.0	10.0
100287369	3.0	1.0
51191	673.0	682.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	0.0
51193	2088.0	3033.0
100287366	0.0	0.0
646085	1.0	0.0
51192	175.0	203.0
5491	3.0	5.0
51195	901.0	616.0
51194	830.0	1171.0
100287362	6.0	3.0
51196	652.0	529.0
51199	1779.0	3636.0
51198	3.0	0.0
5489	0.0	0.0
89782	326.0	478.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	3.0	3.0
28735	0.0	0.0
28732	0.0	0.0
100507062	5.0	9.0
28733	0.0	0.0
28738	0.0	0.0
100507067	2.0	0.0
28739	0.0	0.0
28736	0.0	0.0
100507066	4.0	2.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	5.0	3.0
119764	0.0	0.0
119765	0.0	0.0
144715	57.0	39.0
286094	0.0	0.0
100859921	0.0	1.0
100859920	0.0	0.0
286097	647.0	591.0
144717	1133.0	1103.0
100507059	0.0	0.0
100507058	0.0	2.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	16.0	164.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	37.0	63.0
28749	0.0	0.0
100507057	228.0	155.0
100507056	0.0	0.0
100507055	11.0	7.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	2.0
100859930	2287.0	1707.0
347541	0.0	0.0
347544	5.0	7.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	10.0	25.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	10.0	72.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	1.0	20.0
100507027	2.0	0.0
286046	56.0	205.0
648630	67.0	15.0
117143	589.0	762.0
117145	652.0	1011.0
117144	16.0	10.0
120787	0.0	0.0
492295	0.0	0.0
347517	58.0	25.0
347516	1.0	0.0
286053	622.0	1062.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	225.0	230.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	1.0
347509	0.0	0.0
286065	0.0	0.0
100131568	3.0	2.0
100131565	1.0	0.0
100131564	253.0	275.0
100507040	0.0	0.0
132719	1.0	0.0
100507046	5.0	11.0
100507044	0.0	0.0
100507043	5.0	8.0
51100	6285.0	6467.0
51102	1025.0	1199.0
51101	947.0	882.0
51104	884.0	1802.0
51103	919.0	1234.0
51106	283.0	501.0
51105	1547.0	2114.0
51108	3849.0	9288.0
51107	8527.0	16039.0
286075	470.0	473.0
51109	68846.0	195716.0
286077	2281.0	4819.0
646000	0.0	0.0
132720	942.0	1904.0
132724	0.0	0.0
100131551	5.0	13.0
100131550	0.0	0.0
100507034	25.0	16.0
100507032	154.0	182.0
119774	0.0	0.0
119772	0.0	0.0
51111	3859.0	4508.0
51110	514.0	1373.0
119775	0.0	0.0
51112	3286.0	3096.0
51115	1946.0	2328.0
51114	2159.0	8506.0
51117	3862.0	5866.0
51116	3284.0	6468.0
51119	7145.0	8141.0
51118	1616.0	2755.0
26151	1953.0	3495.0
26150	78.0	131.0
26153	94.0	81.0
26152	137.0	101.0
26155	4709.0	8773.0
26154	15.0	19.0
26157	201.0	516.0
26156	9096.0	20608.0
130162	198.0	130.0
100534611	0.0	0.0
100534612	0.0	0.0
26164	2199.0	1804.0
117178	2342.0	1872.0
117177	1533.0	2404.0
26166	284.0	120.0
105379197	1.0	0.0
26165	0.0	0.0
26168	1183.0	1466.0
26167	561.0	1983.0
26160	1159.0	1670.0
100507003	0.0	0.0
100507008	659.0	139.0
26137	128.0	119.0
26136	10272.0	6284.0
28798	0.0	0.0
28799	0.0	1.0
26138	0.0	0.0
28792	0.0	0.0
28793	132.0	159.0
28790	0.0	1.0
117166	90.0	55.0
26130	2160.0	2391.0
28791	2.0	16.0
26133	5088.0	9041.0
28796	54.0	129.0
28797	121.0	110.0
26135	13378.0	26951.0
28794	0.0	0.0
28795	0.0	0.0
26134	72.0	176.0
154150	2.0	0.0
129138	1905.0	2020.0
26148	166.0	270.0
26147	2231.0	1313.0
26149	130.0	88.0
117154	244.0	34.0
26140	606.0	243.0
553820	1.0	0.0
117153	2.0	3.0
120796	0.0	0.0
117156	0.0	0.0
117155	196.0	119.0
117157	0.0	11.0
120793	0.0	0.0
26146	1828.0	1826.0
117159	0.0	0.0
26145	2545.0	2753.0
130195	0.0	0.0
154141	195.0	366.0
117151	0.0	0.0
26115	911.0	2872.0
28778	22.0	36.0
28779	1.0	0.0
28776	22.0	14.0
28777	0.0	0.0
26119	3838.0	5816.0
26118	2587.0	3085.0
28770	0.0	0.0
28771	0.0	0.0
28774	36.0	90.0
28775	9.0	20.0
28772	11.0	15.0
26112	6113.0	2307.0
28773	7.0	26.0
130120	0.0	0.0
28789	0.0	0.0
26128	1439.0	1652.0
28787	0.0	0.0
26127	1582.0	2228.0
132789	1389.0	1261.0
28788	0.0	0.0
28781	60.0	28.0
201134	1063.0	677.0
28780	0.0	0.0
26122	1919.0	2112.0
28785	1.0	0.0
144766	0.0	0.0
26121	3565.0	3741.0
28786	0.0	0.0
28783	0.0	29.0
26123	2583.0	3844.0
28784	34.0	48.0
130132	173.0	237.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	752.0	812.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	0.0	1.0
201140	2.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	1204.0	1926.0
28769	0.0	0.0
28760	0.0	0.0
26100	5782.0	7579.0
28763	1.0	0.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	0.0	0.0
117196	0.0	0.0
117195	0.0	1.0
154089	0.0	0.0
100287238	0.0	0.0
201158	162.0	146.0
100287234	0.0	0.0
201164	579.0	1941.0
201161	686.0	571.0
201163	1438.0	2415.0
154091	2313.0	4682.0
154092	0.0	4.0
276719	0.0	0.0
100287229	4.0	1.0
100287227	9.0	43.0
100287226	0.0	0.0
201176	934.0	1063.0
100287216	86.0	38.0
100287215	3.0	4.0
201181	224.0	184.0
129099	55.0	103.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	673.0	222.0
130075	0.0	0.0
5510	6966.0	7323.0
166012	13.0	8.0
5509	776.0	798.0
5500	33215.0	41574.0
5501	6369.0	10853.0
5502	1244.0	114.0
5504	4049.0	5034.0
5506	11.0	0.0
5507	2588.0	270.0
154043	2044.0	2318.0
5520	2491.0	4447.0
5521	225.0	56.0
193629	3.0	2.0
5519	1279.0	2836.0
26298	1359.0	4556.0
26297	1722.0	2755.0
5511	2266.0	3289.0
5512	0.0	1.0
5514	5160.0	4465.0
5515	7953.0	14153.0
26290	10.0	21.0
5516	5384.0	8340.0
154075	17.0	40.0
26292	1444.0	1572.0
26291	1.0	0.0
5518	29247.0	32875.0
5530	13515.0	35476.0
5531	4347.0	6918.0
5532	5165.0	3529.0
5522	1086.0	1641.0
5523	1046.0	774.0
5524	19856.0	20359.0
5525	2966.0	4407.0
5526	1709.0	1213.0
5527	5805.0	7693.0
5528	3575.0	4254.0
154064	3.0	8.0
5529	2310.0	3257.0
