id	06f6022f-d28b-4c80-ac20-ee5923b5e0b5	494ca558-baef-4580-9662-19f2b8527858
23379	4717.0	4531.0
646581	2.0	0.0
23370	516.0	662.0
23371	12823.0	5481.0
23373	2083.0	2113.0
100499261	0.0	0.0
646597	0.0	0.0
646595	4.0	10.0
100499258	0.0	0.0
23344	10816.0	8312.0
23345	18182.0	6864.0
201895	11545.0	23968.0
23347	7429.0	5876.0
646592	0.0	1.0
23348	4060.0	4543.0
23349	38.0	23.0
140453	13.0	1.0
23341	1931.0	4364.0
140456	6.0	0.0
140458	1583.0	1102.0
100499252	6.0	12.0
140459	1426.0	1667.0
100499251	0.0	0.0
23353	7442.0	7614.0
23354	1000.0	903.0
23355	2767.0	3082.0
23357	1997.0	2714.0
23358	5256.0	6279.0
23359	66.0	90.0
140460	1607.0	1887.0
140461	2906.0	2534.0
140462	68.0	58.0
23350	7649.0	8009.0
140464	0.0	0.0
23351	3736.0	5321.0
140465	1549.0	1169.0
23352	16175.0	26016.0
140467	3195.0	2444.0
140468	1.0	0.0
140469	46.0	23.0
84376	7320.0	4534.0
2702	271.0	197.0
2701	400.0	277.0
2700	20.0	35.0
2709	175.0	76.0
2707	172.0	110.0
2706	91.0	242.0
2705	508.0	2463.0
2703	0.0	0.0
345651	1.0	3.0
2712	0.0	0.0
106866981	0.0	0.0
2710	328.0	298.0
106866980	0.0	0.0
2719	809.0	308.0
2717	710.0	876.0
50964	3.0	1.0
345643	7.0	2.0
345645	0.0	1.0
286826	340.0	296.0
286827	254.0	382.0
286828	0.0	0.0
59307	1106.0	2266.0
2720	3796.0	6583.0
2729	4143.0	4764.0
100500737	1.0	0.0
345630	9.0	52.0
2735	345.0	190.0
2734	20530.0	17835.0
2733	2540.0	3022.0
2732	0.0	1.0
2731	4.0	125.0
2730	1020.0	870.0
2739	11013.0	11393.0
2738	455.0	884.0
2737	3958.0	1445.0
2736	1626.0	416.0
106144534	0.0	0.0
106144535	15.0	11.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	7.0	14.0
106144533	0.0	0.0
2746	16466.0	34295.0
2745	1073.0	478.0
2744	4560.0	2423.0
2743	1329.0	269.0
60314	1686.0	2118.0
2742	0.0	0.0
60313	8226.0	13096.0
106144527	0.0	0.0
2741	0.0	0.0
259217	1061.0	358.0
60312	5790.0	3686.0
106144528	2.0	4.0
2740	1.0	9.0
106144529	1.0	1.0
259215	0.0	2.0
2749	93.0	106.0
345611	4.0	3.0
50999	4557.0	7215.0
2747	162.0	363.0
259236	56.0	8.0
2760	6603.0	7579.0
106144524	1.0	2.0
259234	0.0	0.0
106144526	2.0	29.0
259232	35.0	34.0
259230	3693.0	9284.0
59339	4751.0	1577.0
59338	3877.0	2254.0
59335	0.0	2.0
2752	23815.0	19911.0
59336	0.0	5.0
2750	0.0	1.0
2771	21488.0	11008.0
59342	6883.0	4833.0
59341	478.0	281.0
2770	1911.0	1250.0
59344	6.0	22.0
59343	2815.0	3563.0
59340	13.0	10.0
84306	212.0	359.0
2768	7385.0	8120.0
2767	10796.0	8156.0
59349	2729.0	4492.0
84305	1541.0	2381.0
2766	3618.0	4544.0
2765	0.0	0.0
84307	2121.0	2428.0
84302	1564.0	660.0
2764	3142.0	3481.0
59345	1486.0	930.0
84301	4374.0	12283.0
2762	1150.0	4261.0
84304	936.0	1686.0
59348	1558.0	5927.0
84303	589.0	339.0
59347	1.0	1.0
2761	0.0	0.0
84300	1551.0	1839.0
646508	0.0	0.0
2769	708.0	452.0
646507	0.0	0.0
646520	10.0	3.0
2782	23696.0	28958.0
59353	4290.0	1087.0
2781	2744.0	604.0
59352	2016.0	148.0
2780	0.0	0.0
59351	1.0	5.0
59350	34.0	39.0
2779	1.0	0.0
2778	52157.0	58275.0
2777	30.0	53.0
2776	11071.0	7811.0
2775	4835.0	705.0
2774	2506.0	928.0
2773	6497.0	6320.0
60343	2602.0	2904.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	94.0	38.0
100379584	0.0	0.0
2792	1.0	0.0
2791	2134.0	605.0
2790	719.0	929.0
105369316	1.0	0.0
2789	0.0	0.0
2788	2930.0	1860.0
2787	2577.0	2796.0
2786	2085.0	13055.0
441194	250.0	351.0
2785	6.0	11.0
2784	95.0	26.0
2783	10171.0	20487.0
441191	702.0	728.0
100129622	4.0	0.0
100130606	0.0	4.0
286410	3313.0	2818.0
100130603	0.0	0.0
286411	6.0	2.0
100130600	376.0	418.0
100379571	258.0	230.0
441177	0.0	0.0
2799	13813.0	19421.0
2798	14.0	14.0
2797	10.0	12.0
2796	34.0	17.0
2794	4777.0	3724.0
100129611	0.0	0.0
100129606	0.0	1.0
286423	1.0	0.0
100129604	0.0	0.0
286430	3.0	5.0
105369343	0.0	0.0
286436	1.0	0.0
100379592	4.0	5.0
441154	3.0	8.0
441151	11.0	6.0
441150	277.0	260.0
191585	19.0	37.0
105370357	0.0	0.0
441133	3.0	4.0
100142659	5.0	13.0
100379564	0.0	1.0
441168	370.0	116.0
441166	19.0	22.0
101730217	9.0	12.0
441161	25.0	149.0
441160	7.0	6.0
646498	0.0	0.0
441108	420.0	355.0
23562	14.0	4.0
23563	7.0	2.0
359948	9690.0	6167.0
23564	4940.0	3575.0
23566	1717.0	17698.0
100130693	0.0	33.0
23567	920.0	1021.0
23568	672.0	305.0
23569	10.0	14.0
23560	2401.0	3173.0
286494	1.0	2.0
286495	1031.0	877.0
286499	67.0	12.0
100130687	0.0	0.0
23576	4645.0	13881.0
117608	514.0	500.0
100129690	1.0	0.0
100129696	16.0	17.0
100129692	2.0	1.0
100129694	0.0	0.0
23548	1428.0	848.0
23549	4561.0	4814.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	5939.0	8281.0
23542	160.0	630.0
23543	14754.0	7733.0
130612	269.0	292.0
23544	86.0	124.0
130617	1248.0	1536.0
100130671	0.0	0.0
23545	1350.0	1484.0
441124	82.0	152.0
23546	4.0	0.0
441123	1.0	1.0
23547	47.0	38.0
441131	0.0	2.0
23559	705.0	1299.0
23551	3395.0	1488.0
23552	878.0	763.0
23553	8.0	3.0
23554	755.0	1457.0
23555	3841.0	2282.0
100130660	0.0	2.0
23556	2729.0	2744.0
23557	1853.0	1626.0
23558	9574.0	12752.0
23550	4493.0	16073.0
23526	1939.0	1800.0
23527	5689.0	4631.0
23528	987.0	1517.0
286442	4.0	0.0
23529	159.0	340.0
129642	4024.0	24874.0
286444	11.0	64.0
100129669	0.0	0.0
100463482	5.0	1.0
23520	2.0	1.0
23521	72036.0	107673.0
23522	5391.0	6372.0
23523	6191.0	6466.0
23524	38632.0	55561.0
359996	0.0	0.0
115004	473.0	188.0
100129664	0.0	0.0
100463487	1.0	2.0
100463486	46.0	29.0
100463489	0.0	1.0
100463488	10.0	5.0
100129662	19.0	13.0
286451	6450.0	8988.0
23538	0.0	0.0
23539	25.0	81.0
23530	6628.0	3117.0
23531	1048.0	731.0
100130640	0.0	1.0
23532	3.0	4.0
23533	500.0	293.0
359997	0.0	1.0
23534	4690.0	4623.0
23536	1460.0	2050.0
100463498	36.0	31.0
100129654	10.0	37.0
286460	88.0	84.0
100129650	1.0	0.0
23504	261.0	97.0
100499416	0.0	0.0
23505	6458.0	8073.0
100499417	1.0	0.0
23506	4380.0	5761.0
286464	5.0	19.0
100130637	0.0	0.0
23507	1463.0	3772.0
100130636	0.0	0.0
23508	834.0	1358.0
23509	6069.0	7351.0
286467	6.0	1.0
100129647	1.0	2.0
100130631	0.0	0.0
23500	7819.0	1801.0
100499418	0.0	0.0
23503	2658.0	2662.0
100129641	10.0	1.0
100129640	0.0	1.0
286472	2.0	1.0
23515	4428.0	3563.0
345275	1708.0	185.0
100499405	281.0	81.0
23516	4026.0	2876.0
23517	5125.0	5763.0
100130626	0.0	1.0
23518	1965.0	2502.0
102465752	0.0	0.0
23519	1.0	1.0
345274	29.0	19.0
100130621	34.0	27.0
23510	3590.0	3534.0
23511	4009.0	5351.0
23512	3256.0	2779.0
23513	3488.0	9138.0
23514	3282.0	4640.0
100129631	0.0	2.0
129607	466.0	270.0
129563	1567.0	1445.0
431704	0.0	0.0
117579	0.0	1.0
130557	822.0	1022.0
431705	7.0	3.0
431707	5.0	1.0
129560	0.0	1.0
117583	2526.0	3464.0
84449	1206.0	732.0
84448	185.0	94.0
117584	2220.0	3823.0
84445	7804.0	4677.0
84444	1089.0	2387.0
84447	4163.0	10584.0
84446	461.0	187.0
84441	4608.0	2288.0
84440	1011.0	1927.0
84443	152.0	1831.0
646405	24.0	8.0
646409	0.0	0.0
117581	1459.0	303.0
130560	0.0	1.0
646424	6.0	16.0
84437	2014.0	993.0
84439	1371.0	323.0
60489	1156.0	343.0
60488	3043.0	4468.0
84433	664.0	320.0
60487	760.0	545.0
84436	1433.0	1387.0
84435	11.0	2.0
60485	4429.0	2841.0
60484	412.0	79.0
84432	688.0	248.0
60482	38.0	11.0
60481	11663.0	21642.0
130576	475.0	259.0
130574	287.0	1198.0
84467	118.0	56.0
84466	396.0	272.0
60496	2870.0	2942.0
60495	2393.0	413.0
60494	118.0	26.0
84465	52.0	20.0
84464	633.0	924.0
60493	987.0	1228.0
60492	2672.0	2124.0
60491	1106.0	1427.0
60490	379.0	746.0
84461	1578.0	1262.0
84460	971.0	1342.0
646442	1.0	4.0
129530	20.0	14.0
129531	689.0	761.0
130589	1770.0	2394.0
201501	738.0	471.0
84456	1557.0	1875.0
84455	657.0	427.0
84458	1811.0	4204.0
84457	524.0	106.0
84450	2773.0	2256.0
646457	2.0	0.0
100500870	0.0	0.0
100500872	0.0	0.0
201514	514.0	476.0
201516	10.0	1.0
646450	178.0	212.0
23480	1614.0	2196.0
105416157	629.0	1923.0
23481	3357.0	5472.0
23483	650.0	581.0
23484	2831.0	1710.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	1.0	1.0
100500879	0.0	0.0
646463	0.0	3.0
646467	5.0	3.0
100500860	0.0	0.0
96459	3599.0	4220.0
100500861	0.0	0.0
23498	1178.0	345.0
23499	34648.0	33320.0
23491	27.0	31.0
23492	11617.0	4765.0
23493	172.0	240.0
23495	37.0	24.0
100500862	0.0	0.0
100500863	0.0	3.0
100034743	0.0	0.0
100500864	1.0	0.0
100500865	30.0	51.0
100500866	0.0	0.0
100500867	4.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	1.0	0.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	7671.0	7256.0
394217	0.0	1.0
23464	1085.0	2641.0
130535	2116.0	2022.0
23466	17147.0	8408.0
23467	3925.0	4513.0
23468	11270.0	11030.0
23469	7802.0	8878.0
2801	8159.0	10443.0
2800	2437.0	2360.0
23460	378.0	178.0
23461	2227.0	2453.0
23462	637.0	116.0
100500895	2.0	0.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	8819.0	12694.0
100500898	0.0	0.0
2805	1953.0	2870.0
100500899	0.0	0.0
2804	20292.0	34562.0
2803	11438.0	17183.0
2802	9654.0	11823.0
130540	19.0	18.0
646486	1.0	1.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	1042.0	1267.0
23475	1546.0	269.0
23476	5596.0	5291.0
23478	4838.0	5325.0
23479	7149.0	4689.0
646480	0.0	11.0
2812	0.0	0.0
2811	100.0	77.0
2810	4508.0	3317.0
23471	13021.0	20146.0
23473	3254.0	3071.0
100500884	0.0	0.0
2819	36.0	13.0
100500885	0.0	0.0
84498	4082.0	5123.0
100500886	0.0	0.0
2817	7199.0	4587.0
100500888	0.0	0.0
2815	2.0	6.0
100500889	2.0	1.0
2814	36.0	15.0
2813	2008.0	1478.0
2823	4155.0	363.0
2822	391.0	138.0
2821	13863.0	15628.0
100500839	0.0	0.0
2820	3007.0	4929.0
201562	6103.0	14126.0
100379623	0.0	1.0
2829	264.0	166.0
100500831	0.0	0.0
2828	240.0	100.0
2827	81.0	16.0
100500833	2.0	8.0
2826	74.0	40.0
100500834	0.0	0.0
2825	20.0	13.0
100500835	1.0	0.0
2824	9345.0	1975.0
100500836	0.0	0.0
727699	2.0	0.0
2834	28.0	11.0
100500826	0.0	1.0
2833	183.0	100.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	0.0
2831	3.0	8.0
100500829	0.0	0.0
60401	739.0	184.0
2830	1.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	7.0	3.0
100500822	0.0	0.0
2837	3.0	2.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	6.0	3.0
100500825	0.0	0.0
100500850	21.0	7.0
2845	9.0	5.0
100500859	0.0	0.0
2844	0.0	0.0
2843	68.0	31.0
2842	9.0	20.0
2841	44.0	27.0
60412	5678.0	5779.0
2840	54.0	29.0
100500851	0.0	0.0
100500854	8.0	7.0
2849	1.0	3.0
100500855	0.0	0.0
2848	4.0	11.0
394261	69.0	9.0
2847	22.0	3.0
347933	0.0	0.0
100500857	0.0	0.0
2846	48.0	9.0
100500858	0.0	0.0
394263	1.0	1.0
2856	0.0	2.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	13.0	10.0
201595	12883.0	14294.0
2852	523.0	444.0
2850	968.0	806.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	96.0	64.0
100500846	0.0	0.0
2857	862.0	328.0
100500847	0.0	0.0
2870	1976.0	2508.0
107105261	0.0	0.0
2867	109.0	169.0
107105265	0.0	0.0
60437	1039.0	1050.0
2866	1.0	0.0
107105264	0.0	5.0
60436	1410.0	2332.0
2865	15.0	0.0
107105263	1.0	6.0
2864	3.0	0.0
107105262	0.0	0.0
2863	42.0	33.0
2862	8.0	4.0
2861	276.0	484.0
347918	558.0	474.0
107105266	2.0	5.0
2869	2732.0	793.0
2868	290.0	339.0
2880	33.0	3.0
60439	0.0	0.0
107105254	0.0	0.0
2878	11205.0	3348.0
2877	538.0	151.0
107105253	9.0	15.0
2876	6241.0	6405.0
2875	48.0	137.0
2874	139.0	109.0
2873	4682.0	8644.0
2872	7005.0	13637.0
107105256	0.0	0.0
2871	4.0	3.0
347902	1251.0	491.0
107105259	0.0	0.0
2879	7211.0	6955.0
727682	0.0	0.0
727684	0.0	0.0
2892	599.0	141.0
2891	42.0	38.0
2890	7.0	4.0
727686	0.0	0.0
84419	380.0	27483.0
2889	7908.0	5837.0
100500815	0.0	0.0
2888	38.0	44.0
100500816	1.0	1.0
2887	3267.0	2680.0
100500817	0.0	0.0
2886	447.0	724.0
100500818	0.0	0.0
2885	11406.0	13669.0
100500819	1.0	0.0
2884	0.0	3.0
2882	767.0	495.0
100642175	12.0	3.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	0.0	1.0
100500813	0.0	0.0
100500814	1.0	4.0
727676	0.0	0.0
107105271	0.0	0.0
727677	5.0	20.0
2899	338.0	161.0
84418	1371.0	1053.0
2898	353.0	187.0
60468	785.0	384.0
84417	1343.0	221.0
2897	701.0	63.0
2896	14715.0	20090.0
60467	0.0	0.0
100500808	0.0	0.0
2895	10.0	0.0
100500809	0.0	1.0
2894	104.0	64.0
2893	33.0	10.0
100500801	0.0	0.0
100500802	16.0	10.0
100500803	0.0	0.0
23603	13011.0	4434.0
100129507	0.0	0.0
23604	479.0	355.0
23605	0.0	0.0
23606	1.0	0.0
23607	4835.0	10867.0
23608	7862.0	10937.0
23609	2515.0	2330.0
286527	24.0	4.0
286528	0.0	0.0
23600	671.0	11736.0
23601	35.0	27.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	0.0	1.0
23614	0.0	0.0
23615	9.0	30.0
23616	998.0	486.0
286530	601.0	417.0
23617	0.0	0.0
23619	6.0	4.0
23612	4610.0	1111.0
23613	2935.0	3380.0
286544	1.0	0.0
286550	0.0	0.0
286554	33.0	9.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	8.0	10.0
100463528	0.0	0.0
441272	337.0	494.0
100379667	4.0	1.0
100288998	0.0	0.0
441263	34.0	46.0
441261	0.0	0.0
100288984	0.0	0.0
441295	7.0	5.0
441294	4.0	10.0
100463500	1.0	1.0
100288979	0.0	0.0
286512	9.0	9.0
286514	0.0	0.0
60625	875.0	764.0
441282	18.0	2.0
646377	0.0	0.0
100130579	1.0	0.0
646379	0.0	0.0
646378	4.0	0.0
23683	4898.0	3443.0
404281	68.0	45.0
100130572	0.0	0.0
646370	0.0	0.0
23682	207.0	64.0
100129587	0.0	1.0
100129583	180.0	322.0
100129584	0.0	0.0
441218	0.0	1.0
100130566	0.0	0.0
100130564	0.0	0.0
100130562	1336.0	2535.0
100130561	135.0	117.0
441212	277.0	82.0
646382	0.0	0.0
100129570	0.0	2.0
404266	1.0	0.0
100130557	53.0	78.0
100130555	0.0	0.0
646390	0.0	0.0
441246	10.0	26.0
23666	335.0	399.0
23667	1.0	0.0
646392	0.0	0.0
23668	5.0	3.0
441251	1.0	0.0
441250	252.0	624.0
23660	1206.0	1408.0
100129564	0.0	0.0
100129566	0.0	1.0
100129561	4.0	1.0
100130549	3.0	0.0
130500	0.0	1.0
100129557	0.0	0.0
23673	5808.0	4685.0
441238	9.0	10.0
130502	540.0	497.0
23676	33.0	2.0
130507	7273.0	9077.0
23677	5301.0	15849.0
441234	0.0	0.0
23678	844.0	1449.0
23679	1.0	0.0
23670	1528.0	3117.0
23671	2964.0	47011.0
100129556	2.0	0.0
100129555	4.0	31.0
23647	3455.0	11108.0
23648	6696.0	6694.0
100130539	10.0	3.0
23649	874.0	753.0
129521	0.0	0.0
100130535	2.0	1.0
23640	1586.0	1557.0
23641	2581.0	2880.0
23642	1113.0	1662.0
23643	158.0	74.0
23644	2795.0	3320.0
23645	6867.0	4008.0
23646	15431.0	12837.0
100129543	23.0	6.0
23658	1421.0	1377.0
23659	1071.0	1293.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	5.0	0.0
100130522	135.0	113.0
23650	7436.0	2705.0
23654	25396.0	34433.0
23657	144.0	1427.0
117532	9.0	5.0
117531	96.0	34.0
100130519	131.0	32.0
23625	1054.0	1267.0
23626	0.0	0.0
23627	57.0	3.0
100130514	0.0	0.0
441208	35.0	19.0
23620	0.0	0.0
23621	4956.0	3181.0
23623	2902.0	3836.0
23624	400.0	1177.0
23636	3622.0	4084.0
23637	9409.0	7175.0
23639	203.0	114.0
100129515	0.0	0.0
23630	58.0	15.0
23632	775.0	218.0
23633	7805.0	8050.0
23635	3484.0	1282.0
100129512	0.0	0.0
404201	435.0	282.0
404203	1.0	0.0
129446	104.0	0.0
404204	0.0	0.0
84569	0.0	0.0
60598	105.0	48.0
84561	418.0	1016.0
60592	5503.0	5432.0
84560	0.0	0.0
648947	0.0	0.0
646300	9.0	4.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	261.0	364.0
727736	0.0	0.0
84559	0.0	0.0
84557	1287.0	1023.0
84553	1199.0	920.0
84552	1673.0	650.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	2.0	2.0
201617	3.0	8.0
100499457	0.0	0.0
727764	2.0	1.0
102465669	0.0	0.0
102465668	0.0	0.0
646309	304.0	335.0
201627	3154.0	1947.0
646324	43.0	11.0
201626	2606.0	2511.0
727758	47.0	74.0
201625	15.0	12.0
648980	1.0	1.0
84572	2681.0	4034.0
646316	0.0	2.0
84570	42.0	343.0
345462	313.0	251.0
102465689	4.0	0.0
102465688	0.0	0.0
646330	2.0	1.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	13472.0	14025.0
727701	0.0	1.0
727703	6.0	2.0
727704	0.0	0.0
201633	288.0	182.0
2900	110.0	26.0
2908	8565.0	5386.0
2907	11273.0	18326.0
2906	82.0	54.0
2905	28.0	90.0
2904	1.0	5.0
2903	71.0	30.0
345456	0.0	0.0
2902	150.0	410.0
2901	1337.0	470.0
406894	0.0	0.0
406893	0.0	0.0
406896	16.0	12.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	1.0
406897	0.0	0.0
102465695	0.0	0.0
646346	1.0	4.0
102465694	0.0	0.0
406899	1.0	0.0
102465693	0.0	0.0
406890	1.0	0.0
406892	0.0	0.0
406891	0.0	0.0
2911	8.0	2.0
201651	11.0	3.0
2919	498.0	1956.0
2918	20.0	8.0
102465691	0.0	0.0
2917	29.0	29.0
2916	18.0	25.0
2915	1.0	2.0
2914	12.0	19.0
2913	8.0	9.0
2912	25.0	25.0
404220	12.0	22.0
406883	0.0	0.0
406882	0.0	0.0
406885	2.0	1.0
406884	0.0	0.0
646359	4.0	1.0
406887	0.0	0.0
406886	8.0	9.0
406889	0.0	0.0
406888	0.0	1.0
23584	1557.0	3800.0
23585	6684.0	9383.0
23586	1707.0	1480.0
23587	1711.0	1165.0
23588	3562.0	2958.0
23589	1100.0	1115.0
406881	1.0	3.0
2922	571.0	110.0
2921	138.0	460.0
2920	604.0	1070.0
23580	7217.0	5192.0
23581	13.0	15.0
23582	3045.0	2921.0
23583	978.0	1514.0
404217	682.0	348.0
2928	0.0	0.0
2926	6108.0	9594.0
2925	8.0	20.0
2923	23605.0	73587.0
646366	1.0	2.0
345430	0.0	0.0
406875	1.0	0.0
404216	6.0	4.0
23595	2004.0	2198.0
23596	140.0	322.0
23597	2977.0	1867.0
96597	5.0	8.0
23598	3489.0	5768.0
100130584	0.0	0.0
100130581	257.0	303.0
646360	0.0	0.0
129450	548.0	636.0
130429	1.0	0.0
2932	5161.0	7461.0
2931	3378.0	3882.0
23590	186.0	226.0
100129591	8.0	2.0
23591	5.0	1.0
23592	2641.0	2916.0
23593	4503.0	14168.0
23594	62.0	77.0
727708	0.0	0.0
100499485	0.0	0.0
100129597	11.0	1.0
100499483	47.0	63.0
2939	51.0	6.0
2938	470.0	371.0
2937	2437.0	4370.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	6700.0	5371.0
2935	10716.0	14396.0
2934	94567.0	24360.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	3060.0	4481.0
60506	0.0	0.0
2944	4190.0	1469.0
2942	0.0	0.0
2941	2059.0	4209.0
2940	4.0	17.0
2949	4365.0	578.0
2948	2437.0	891.0
2947	12411.0	2767.0
2946	2000.0	551.0
60526	1031.0	902.0
2954	935.0	2485.0
2953	2.0	4.0
2951	0.0	1.0
2950	11201.0	3813.0
2959	1290.0	1480.0
2958	2101.0	1940.0
2957	4390.0	4787.0
2956	4219.0	4181.0
100288948	0.0	0.0
60529	20.0	56.0
60528	4496.0	3448.0
2966	41.0	30.0
84504	0.0	7.0
2965	3063.0	3459.0
84503	445.0	520.0
2964	6.0	1.0
2963	1536.0	1120.0
2962	5226.0	5921.0
2961	1298.0	827.0
84502	5746.0	1292.0
2960	889.0	819.0
84501	567.0	410.0
2969	4243.0	6605.0
2968	84.0	80.0
2967	2315.0	2276.0
2980	0.0	1.0
2977	1367.0	663.0
2976	2830.0	4292.0
2975	11426.0	34452.0
2974	4.0	4.0
2972	1913.0	2305.0
2971	3398.0	3327.0
2970	122.0	173.0
2979	44.0	29.0
2978	6.0	2.0
154442	81.0	17.0
2990	3060.0	11742.0
225689	17.0	46.0
84519	117.0	239.0
84518	89.0	101.0
60559	8601.0	14777.0
100500914	0.0	0.0
2987	5941.0	6039.0
60558	1980.0	3272.0
84525	1867.0	437.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	1173.0	1107.0
100500917	1.0	1.0
2984	146.0	34.0
84522	1688.0	2313.0
100500918	0.0	0.0
2983	1851.0	951.0
100500919	0.0	0.0
84524	686.0	946.0
2982	4114.0	8595.0
2981	0.0	0.0
84520	471.0	564.0
100500910	0.0	0.0
100500911	0.0	1.0
2989	1.0	25.0
100500913	0.0	0.0
2999	189.0	43.0
84515	935.0	1291.0
100500903	0.0	0.0
2998	6.0	2.0
84514	2378.0	4689.0
100500904	0.0	2.0
2997	4064.0	4658.0
84517	145.0	61.0
100500905	1.0	0.0
84516	6071.0	8141.0
2996	45.0	6.0
100500906	0.0	0.0
2995	2521.0	720.0
2994	0.0	0.0
100500908	0.0	0.0
84513	3385.0	12265.0
2993	3.0	0.0
100500909	0.0	0.0
2992	6286.0	3527.0
60561	894.0	1230.0
60560	1574.0	3220.0
100500900	0.0	0.0
100500901	3.0	0.0
100288904	0.0	0.0
154467	477.0	905.0
130497	1006.0	396.0
84548	966.0	975.0
84547	482.0	336.0
100500938	0.0	0.0
84549	1114.0	639.0
84546	0.0	0.0
84545	3218.0	3827.0
84542	660.0	1006.0
84541	132.0	71.0
727795	29.0	31.0
84529	1212.0	346.0
84536	212.0	423.0
84539	0.0	0.0
84532	2933.0	12414.0
84530	77.0	2.0
23729	216.0	292.0
201288	0.0	0.0
201283	1149.0	713.0
23738	0.0	1.0
23731	14330.0	12012.0
23732	1311.0	199.0
201299	7.0	6.0
201292	1481.0	1643.0
201294	726.0	408.0
23704	660.0	192.0
23705	2871.0	11666.0
23708	1183.0	1194.0
252840	2.0	2.0
252841	0.0	0.0
100288897	59.0	88.0
23710	6237.0	5697.0
100288892	0.0	0.0
100288885	1.0	0.0
100288870	0.0	0.0
100288868	8.0	9.0
100288861	0.0	0.0
84701	199.0	69.0
252884	266.0	394.0
84700	63.0	18.0
129841	0.0	0.0
94086	21.0	58.0
117854	464.0	168.0
100130450	0.0	2.0
154807	3546.0	5450.0
100129460	156.0	73.0
359710	0.0	0.0
94081	2153.0	2407.0
115201	866.0	1108.0
100129468	0.0	0.0
100129464	4.0	1.0
286256	85.0	52.0
286257	857.0	1030.0
100129459	0.0	0.0
100130447	0.0	0.0
129831	592.0	793.0
646269	2.0	3.0
646262	0.0	0.0
286262	768.0	1299.0
142827	6.0	2.0
100129452	2.0	14.0
646278	58.0	18.0
100130435	0.0	0.0
727800	287.0	433.0
646270	15.0	26.0
154822	48.0	35.0
23782	16.0	5.0
23783	2.0	0.0
23784	97.0	804.0
23786	4097.0	6228.0
23787	15807.0	15034.0
646273	0.0	0.0
23788	3916.0	5798.0
359730	0.0	1.0
359731	0.0	0.0
23780	2293.0	2021.0
23781	0.0	1.0
345079	213.0	964.0
154810	15044.0	13929.0
100129438	0.0	0.0
94097	923.0	1129.0
359737	0.0	0.0
359738	0.0	0.0
359739	2.0	3.0
646282	176.0	693.0
359736	0.0	4.0
359740	2.0	4.0
359741	0.0	0.0
359742	0.0	0.0
359743	10.0	32.0
139201	32.0	17.0
129804	624.0	858.0
129807	9.0	8.0
129880	643.0	301.0
23768	5757.0	1320.0
23769	90.0	49.0
129881	52.0	26.0
100130418	176.0	434.0
345062	0.0	1.0
286204	20.0	19.0
100129428	0.0	0.0
286205	1338.0	1048.0
100129427	0.0	0.0
23760	5038.0	4305.0
359748	0.0	0.0
100862854	0.0	0.0
286207	78.0	134.0
359749	0.0	1.0
23761	1758.0	1648.0
100862855	0.0	0.0
23762	504.0	930.0
23764	2248.0	1696.0
359744	5.0	1.0
100862850	0.0	1.0
23765	3024.0	3667.0
359745	0.0	0.0
359746	0.0	0.0
100862852	1.0	0.0
23766	0.0	0.0
23767	1601.0	1011.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	5.0	0.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	62.0	288.0
129870	0.0	0.0
100130405	0.0	1.0
100130402	0.0	0.0
23772	1.0	0.0
23774	3257.0	3621.0
359755	1.0	4.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	2.0
23770	15415.0	14846.0
359761	3.0	11.0
129868	0.0	0.0
