id	8a69e294-e600-432c-8900-cf8f650a8319	208eb16b-3ed5-4cfe-823d-0da9af5ba913
9919	14696.0	26745.0
55623	12292.0	9429.0
55622	1730.0	2028.0
55621	1410.0	2419.0
55620	4077.0	6189.0
9913	2474.0	2451.0
55627	3940.0	2831.0
340980	0.0	0.0
9914	4343.0	1734.0
55626	3641.0	3963.0
9911	196.0	84.0
55625	6634.0	3158.0
9912	1425.0	839.0
55624	8233.0	7664.0
9917	6384.0	5847.0
9918	3904.0	5623.0
9915	2420.0	2629.0
55629	5471.0	5064.0
55628	1736.0	1757.0
9931	6139.0	5732.0
55630	551.0	1099.0
301	31767.0	4973.0
55634	983.0	696.0
55633	1594.0	1559.0
302	31684.0	4508.0
55632	1535.0	1433.0
303	11.0	8.0
55631	1281.0	1444.0
304	287.0	58.0
9924	2943.0	3536.0
55638	1846.0	2274.0
305	0.0	3.0
306	7352.0	7778.0
9925	1715.0	1883.0
340970	0.0	0.0
9922	7410.0	7740.0
55636	2331.0	2109.0
307	8192.0	5232.0
55635	6401.0	420.0
308	22959.0	20564.0
9923	3191.0	3364.0
9928	26.0	149.0
309	13202.0	3423.0
9929	4434.0	4030.0
9926	5117.0	3089.0
9927	10373.0	7122.0
9942	402.0	603.0
9943	4679.0	4056.0
266553	0.0	0.0
101927396	0.0	0.0
9940	192.0	88.0
101927399	1.0	0.0
9941	610.0	334.0
339983	289.0	157.0
102723423	0.0	0.0
102723426	1.0	7.0
339977	13.0	12.0
55640	225.0	204.0
310	12450.0	9932.0
311	19874.0	15892.0
312	13.0	2.0
79612	1477.0	970.0
55644	1465.0	1188.0
79611	1088.0	337.0
313	631.0	248.0
314	47.0	45.0
55643	6934.0	9747.0
79613	1420.0	1324.0
494197	0.0	0.0
79616	174.0	57.0
316	7377.0	682.0
9935	3962.0	1598.0
317	1828.0	1744.0
9936	1676.0	1191.0
9933	1708.0	1463.0
55647	1409.0	2187.0
79618	1064.0	1561.0
318	1598.0	1615.0
55646	752.0	867.0
9934	103.0	32.0
319	98.0	1139.0
9939	7039.0	6380.0
9937	1664.0	3023.0
9938	810.0	391.0
9950	6413.0	6285.0
9953	437.0	143.0
9951	203.0	464.0
339970	7.0	4.0
339976	0.0	0.0
55652	1970.0	1921.0
320	809.0	1480.0
55651	2423.0	3018.0
339967	485.0	9.0
321	284.0	1389.0
55650	2236.0	2595.0
322	3390.0	2410.0
323	2247.0	2260.0
55656	2528.0	4420.0
55655	394.0	15.0
324	3929.0	2588.0
79600	2397.0	2723.0
494188	2.0	3.0
79603	6002.0	12163.0
325	0.0	0.0
55654	8453.0	6797.0
79602	6340.0	6344.0
55653	1284.0	521.0
326	2.0	1.0
327	7693.0	7364.0
79605	430.0	535.0
9946	1621.0	1375.0
55659	434.0	469.0
328	7090.0	12042.0
9947	0.0	0.0
55658	1663.0	1877.0
329	5544.0	5689.0
79607	950.0	997.0
9945	773.0	263.0
55657	1470.0	3231.0
79609	389.0	237.0
79608	1165.0	924.0
9948	22259.0	12105.0
9949	1073.0	1569.0
9960	2753.0	3792.0
9961	7804.0	2878.0
7301	802.0	1146.0
651302	63.0	192.0
7300	0.0	0.0
9965	7.0	1.0
9962	4367.0	4532.0
9963	428.0	745.0
7302	4.0	6.0
339965	88.0	26.0
330	4450.0	2170.0
55663	923.0	1150.0
79630	511.0	107.0
331	7576.0	6441.0
55662	5244.0	3999.0
332	61.0	563.0
79632	322.0	143.0
55661	3783.0	3513.0
333	341.0	141.0
79631	2201.0	4000.0
55660	8724.0	4223.0
334	80028.0	86424.0
55667	7597.0	10451.0
79634	2229.0	1671.0
335	5.0	4.0
55666	6247.0	8100.0
79633	1655.0	625.0
55665	4702.0	7057.0
336	0.0	0.0
55664	2261.0	975.0
337	0.0	0.0
79635	496.0	577.0
340947	7.0	7.0
9957	636.0	234.0
338	139.0	33.0
339	0.0	1.0
79637	1264.0	866.0
9958	3290.0	2601.0
9955	216.0	51.0
55669	4651.0	4742.0
55668	4057.0	4878.0
9956	220.0	142.0
79639	717.0	452.0
641977	582.0	1118.0
9971	33.0	2.0
9972	5053.0	5444.0
7310	6.0	0.0
9970	29.0	48.0
100422600	0.0	0.0
9975	3514.0	5496.0
9976	570.0	117.0
7311	22914.0	30110.0
100422602	0.0	0.0
7314	34899.0	23196.0
9973	1991.0	1818.0
100422603	14.0	13.0
100422605	0.0	1.0
100422608	0.0	0.0
55670	3939.0	3910.0
341	879.0	577.0
342	4.0	3.0
343	6.0	6.0
79621	1877.0	957.0
55672	1523.0	1171.0
55671	6304.0	5694.0
344	4.0	8.0
345	0.0	1.0
79623	227.0	47.0
254552	343.0	784.0
79622	1619.0	1650.0
55677	3997.0	1792.0
346	1.0	0.0
55676	3023.0	3269.0
79625	2272.0	415.0
347	7271.0	12603.0
348	5317.0	3177.0
79624	1556.0	1177.0
7305	1401.0	569.0
79627	4842.0	2123.0
9968	5387.0	5249.0
9969	7610.0	8840.0
79626	182.0	66.0
79629	1377.0	1554.0
7307	26.0	35.0
9966	1790.0	980.0
9967	19675.0	19958.0
55679	4032.0	1057.0
7306	161.0	704.0
79628	105.0	46.0
254559	110.0	235.0
9982	361.0	8.0
7321	1543.0	1157.0
9980	6836.0	17241.0
7320	4572.0	3693.0
101927350	0.0	1.0
7323	18640.0	14802.0
9986	949.0	1311.0
7322	4951.0	4504.0
9987	13958.0	13803.0
101927352	15.0	0.0
9984	1291.0	1658.0
7325	2019.0	2180.0
9985	349.0	190.0
7324	4738.0	4205.0
350	0.0	0.0
351	60759.0	41893.0
353	4691.0	8608.0
100133210	0.0	0.0
354	851238.0	840725.0
355	1632.0	1012.0
100133212	0.0	0.0
356	30.0	19.0
357	4274.0	4257.0
358	8807.0	1960.0
359	269.0	1.0
7316	39808.0	38317.0
7315	27.0	5.0
7318	4064.0	1691.0
9978	2726.0	1757.0
7317	23123.0	22147.0
7319	3699.0	2891.0
9993	13769.0	15229.0
101927360	0.0	1.0
9994	1929.0	1996.0
9991	7926.0	7080.0
7332	6672.0	6270.0
9992	15.0	15.0
9997	509.0	827.0
7334	7523.0	6612.0
101927364	3.0	0.0
7333	7.0	6.0
7336	3741.0	3702.0
9995	0.0	0.0
100422505	0.0	661.0
7335	464.0	511.0
494150	4.0	4.0
9990	2425.0	2771.0
360	18572.0	6384.0
361	129.0	43.0
362	59.0	5.0
363	4.0	3.0
100133220	1.0	4.0
364	68.0	12.0
366	101.0	26.0
367	19011.0	19269.0
368	422.0	115.0
369	6617.0	5053.0
494143	217.0	87.0
7327	5218.0	4776.0
7326	4941.0	5844.0
7329	6405.0	7051.0
9988	2929.0	4649.0
9989	4466.0	4655.0
7328	9900.0	17404.0
7341	6603.0	4600.0
7343	11549.0	12021.0
7342	5659.0	4946.0
7345	696.0	118.0
100422514	0.0	0.0
7347	450.0	307.0
100422517	1.0	0.0
372	18882.0	19352.0
373	2091.0	1461.0
374	486.0	24.0
375	37424.0	54934.0
377	14738.0	14005.0
100133234	0.0	1.0
378	14767.0	12559.0
379	995.0	658.0
100652740	2.0	2.0
7337	7831.0	7577.0
7339	0.0	0.0
100652748	559.0	364.0
101927380	5.0	7.0
100652749	0.0	0.0
7352	57.0	103.0
7351	3136.0	804.0
101927381	1.0	0.0
7353	3113.0	3230.0
100422523	1.0	0.0
7356	3834.0	169.0
7355	2721.0	2838.0
7358	10476.0	14502.0
7357	4837.0	3317.0
100422527	0.0	0.0
380	1.0	0.0
381	6654.0	12961.0
382	12608.0	16972.0
7350	4.0	2.0
383	24.0	33.0
384	13366.0	2178.0
387	30217.0	23916.0
388	64933.0	13205.0
389	12805.0	11223.0
100652730	0.0	5.0
7349	25.0	82.0
7348	27.0	3.0
100652736	26.0	34.0
100652739	2.0	8.0
101927390	0.0	0.0
7363	6.0	692.0
100422531	0.0	0.0
100422532	23.0	21.0
352954	939.0	1375.0
7365	0.0	3.0
100422533	1.0	7.0
352957	2.0	4.0
7364	13.0	2.0
7367	14.0	3.0
100422535	0.0	0.0
7366	53.0	132.0
100422536	2.0	5.0
7369	21.0	7.0
7368	98.0	20.0
390	4121.0	719.0
391	2051.0	2183.0
392	12844.0	11839.0
393	804.0	630.0
394	10094.0	9549.0
100133251	0.0	0.0
395	8736.0	9346.0
7360	6898.0	4998.0
396	12672.0	14841.0
397	4553.0	4640.0
494115	2850.0	2007.0
398	8.0	87.0
399	380.0	352.0
100133259	0.0	0.0
388906	24.0	65.0
388907	40.0	64.0
494119	0.0	0.0
494118	0.0	0.0
7374	2601.0	2507.0
352966	4.0	8.0
7373	5231.0	1689.0
352965	2.0	4.0
7376	5846.0	4673.0
7375	4755.0	4556.0
352967	0.0	0.0
100422545	1.0	0.0
7378	399.0	165.0
101927320	0.0	0.0
100422546	0.0	0.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	81.0	24.0
101927324	0.0	26.0
101927323	1.0	9.0
352962	81.0	25.0
101927327	1.0	0.0
7372	1922.0	2347.0
352964	3.0	3.0
100133262	0.0	3.0
7371	1573.0	4163.0
352963	1.0	0.0
100133265	6.0	3.0
100133268	0.0	0.0
105377532	2.0	19.0
102723495	0.0	0.0
100422540	1.0	0.0
7385	11502.0	9338.0
7384	8708.0	8148.0
7386	3620.0	3492.0
7389	3533.0	2300.0
376940	1995.0	1566.0
7388	5338.0	5499.0
100422558	3.0	4.0
101927332	0.0	0.0
7381	8983.0	10028.0
102723489	241.0	244.0
7380	1006.0	171.0
102723487	3.0	1.0
102723483	5.0	9.0
100422550	0.0	0.0
388925	0.0	1.0
7398	3849.0	4267.0
7399	13.0	39.0
7390	1811.0	1910.0
101927347	0.0	0.0
7392	5864.0	7370.0
7391	2092.0	2058.0
100133285	1.0	0.0
102723475	1.0	0.0
388910	0.0	0.0
102723472	0.0	0.0
352999	21.0	6.0
352990	7.0	1.0
374308	6.0	2.0
122402	87.0	21.0
122409	0.0	0.0
388948	5.0	2.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	4093.0	4395.0
388931	13.0	7.0
388939	20.0	1.0
100422581	10.0	12.0
100422582	1.0	3.0
100422598	0.0	2.0
408187	2.0	4.0
388965	0.0	0.0
388962	596.0	689.0
388963	488.0	565.0
388960	1.0	0.0
100422591	0.0	1.0
100422595	2.0	0.0
388969	2673.0	3517.0
92597	3952.0	3805.0
92595	568.0	761.0
134429	2332.0	627.0
92591	132.0	107.0
388951	1.0	1.0
134430	3194.0	1907.0
100147811	1.0	2.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	53.0	34.0
100147815	0.0	2.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	7.0	1.0
100147827	1.0	2.0
100147828	2.0	0.0
100147830	0.0	1.0
100147832	0.0	0.0
100147833	0.0	0.0
103724390	2.0	3.0
100147834	0.0	0.0
100147835	7.0	5.0
100147836	4.0	4.0
100147837	0.0	0.0
100505385	117.0	38.0
100505383	0.0	0.0
374354	5964.0	6369.0
374355	0.0	0.0
103724389	3.0	0.0
103724388	6.0	4.0
103724387	10.0	26.0
103724386	3.0	2.0
100133203	0.0	0.0
100133204	32.0	26.0
100133205	77.0	269.0
100133206	0.0	0.0
122416	2472.0	2570.0
65121	0.0	0.0
677837	2.0	11.0
677838	0.0	0.0
65123	4234.0	6339.0
677835	0.0	0.0
65122	0.0	0.0
677836	0.0	2.0
65125	16186.0	20285.0
677833	1.0	2.0
102723508	60.0	48.0
92745	284.0	54.0
65124	2951.0	1157.0
677834	3.0	10.0
100505566	146.0	36.0
677831	0.0	0.0
677832	1.0	5.0
100505567	0.0	0.0
80759	183.0	76.0
80758	41.0	196.0
80757	188.0	269.0
144165	468.0	150.0
100505561	0.0	0.0
677839	3.0	0.0
79770	5589.0	3668.0
80762	17335.0	12117.0
79772	434.0	333.0
80761	79.0	25.0
80760	4794.0	1335.0
388667	0.0	0.0
79774	1564.0	2866.0
79777	1147.0	1092.0
79776	571.0	804.0
80765	478.0	128.0
80764	2069.0	1771.0
80763	15.0	14.0
79778	1552.0	3736.0
92737	1495.0	139.0
677840	0.0	2.0
92736	1.0	0.0
158798	0.0	0.0
677848	0.0	0.0
677849	0.0	1.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	2.0	1.0
388662	73.0	13.0
80746	693.0	791.0
80745	690.0	1089.0
653857	213.0	328.0
79760	615.0	678.0
79762	6265.0	4899.0
79763	2195.0	2375.0
80755	224.0	271.0
79768	1389.0	1273.0
79767	2491.0	3516.0
677850	0.0	0.0
677815	3.0	1.0
677816	0.0	0.0
677813	0.0	0.0
677814	6.0	12.0
677811	1.0	0.0
90102	4318.0	2545.0
677812	0.0	0.0
677810	6.0	11.0
388695	705.0	807.0
80778	561.0	483.0
79791	3110.0	2020.0
677819	1.0	1.0
100505583	0.0	0.0
677817	0.0	0.0
79792	4208.0	2627.0
677818	0.0	0.0
79794	2410.0	2117.0
79797	746.0	1256.0
79796	735.0	987.0
80781	8625.0	3128.0
79799	0.0	0.0
79798	1050.0	1236.0
388685	194.0	324.0
119180	0.0	1.0
677826	2.0	0.0
219833	302.0	66.0
677827	1.0	2.0
100505576	126.0	37.0
100505573	717.0	593.0
677825	0.0	0.0
92755	24.0	35.0
677822	0.0	0.0
677823	0.0	0.0
677820	0.0	2.0
677821	0.0	0.0
144193	15.0	5.0
79780	1506.0	560.0
79782	138.0	699.0
144195	13.0	7.0
677828	1.0	5.0
79781	393.0	69.0
677829	0.0	0.0
79784	7947.0	4503.0
79783	142.0	344.0
80772	1631.0	3032.0
79786	6269.0	3188.0
79785	65.0	39.0
80777	5115.0	3750.0
79788	466.0	369.0
80776	284.0	305.0
388677	107.0	72.0
80775	574.0	242.0
80774	774.0	450.0
79789	3311.0	2382.0
92749	18.0	2.0
92747	886.0	23.0
90121	3777.0	2416.0
219844	398.0	728.0
90120	2198.0	3121.0
158763	30.0	7.0
651249	4.0	1.0
220832	1.0	0.0
146779	0.0	2.0
677885	8.0	12.0
677882	0.0	0.0
677883	2.0	3.0
651250	680.0	664.0
132141	1.0	0.0
219855	1384.0	869.0
219854	1306.0	1597.0
90113	60.0	41.0
653895	5.0	3.0
80789	3023.0	5709.0
144132	400.0	1009.0
144124	0.0	1.0
388698	3.0	4.0
388699	0.0	0.0
388697	109.0	79.0
100505518	0.0	3.0
80790	6041.0	2377.0
89122	6108.0	6850.0
158787	144.0	147.0
100505540	0.0	0.0
219865	1.0	1.0
100505547	1.0	2.0
132158	214.0	300.0
100505545	48.0	26.0
90141	735.0	682.0
132160	2146.0	1309.0
90139	2196.0	533.0
340665	3.0	0.0
219858	0.0	0.0
100505532	77.0	63.0
90134	13.0	2.0
219875	0.0	0.0
90133	202.0	323.0
92799	2830.0	2082.0
219874	0.0	4.0
651258	2.0	0.0
90135	4129.0	4930.0
219873	0.0	0.0
100505536	2.0	1.0
92797	570.0	645.0
219870	0.0	0.0
339674	2.0	13.0
339669	0.0	0.0
100505538	182.0	359.0
340654	36.0	40.0
219869	0.0	0.0
339665	167.0	122.0
100133053	0.0	0.0
55722	272.0	434.0
55721	223.0	350.0
55720	3344.0	3402.0
55726	1178.0	1531.0
55723	106.0	317.0
55729	7513.0	85010.0
55728	2556.0	3825.0
55727	4591.0	3861.0
105377108	5.0	1.0
219899	2010.0	2786.0
220869	168.0	138.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	0.0	0.0
55733	1874.0	1162.0
400	12390.0	7152.0
641808	60.0	71.0
55732	312.0	385.0
401	0.0	0.0
55731	2191.0	4127.0
402	2064.0	2222.0
403	2229.0	1642.0
55737	12904.0	13913.0
205251	682.0	70.0
405	4361.0	4387.0
55735	2046.0	2363.0
406	875.0	416.0
55734	1637.0	2088.0
407	22.0	18.0
408	3402.0	1794.0
409	1525.0	1277.0
55739	4399.0	7546.0
55738	4235.0	4206.0
327658	21.0	15.0
327657	1.0	0.0
327659	3.0	1.0
653808	0.0	5.0
100133074	0.0	2.0
55740	14092.0	10256.0
102723562	0.0	0.0
100133079	0.0	0.0
410	1943.0	2074.0
55744	1995.0	2798.0
411	1128.0	1250.0
80700	9403.0	8138.0
79711	191.0	345.0
55743	1372.0	1372.0
412	2995.0	1182.0
79710	2527.0	2309.0
79713	58.0	53.0
55742	9691.0	6340.0
414	9280.0	15332.0
55741	2135.0	2048.0
79712	1264.0	483.0
55748	29356.0	36419.0
415	56.0	112.0
100505506	4.0	8.0
416	12.0	2.0
79714	665.0	1126.0
55746	4541.0	6723.0
79717	4521.0	3971.0
417	6.0	5.0
55745	3311.0	2698.0
79716	383.0	570.0
418	0.0	0.0
79719	3455.0	2695.0
419	52.0	20.0
79718	14511.0	10707.0
55749	4854.0	5410.0
102723555	1.0	1.0
220885	8.0	23.0
55751	4688.0	5759.0
55750	1762.0	3369.0
420	59.0	181.0
102723553	1.0	1.0
421	1694.0	3696.0
55755	4945.0	4637.0
340618	0.0	0.0
55754	17355.0	12887.0
55753	381.0	2628.0
55752	5314.0	5552.0
79701	3422.0	3064.0
55759	1694.0	1883.0
427	18120.0	20107.0
55758	4272.0	4625.0
79703	1236.0	2382.0
205272	0.0	1.0
55757	955.0	1325.0
79706	1851.0	2830.0
55756	1467.0	1752.0
429	233.0	44.0
79705	3522.0	2860.0
79707	1846.0	2132.0
79709	3752.0	5396.0
256815	2.0	1.0
101927273	1.0	7.0
101927275	104.0	142.0
7402	26435.0	30223.0
7401	0.0	0.0
80714	80.0	41.0
101927279	10.0	25.0
653820	3.0	24.0
100133093	0.0	0.0
80712	1.0	0.0
102723547	4.0	0.0
55762	749.0	598.0
55761	7614.0	9740.0
430	271.0	60.0
55760	4184.0	4894.0
79731	1774.0	2541.0
432	38.0	71.0
79730	1042.0	2755.0
340602	1.0	0.0
79733	26.0	71.0
433	27.0	16.0
55766	18996.0	15870.0
434	9.0	1.0
55765	1760.0	144.0
79735	3991.0	3898.0
435	1515.0	2265.0
55764	1749.0	1870.0
55763	3374.0	3499.0
79734	641.0	166.0
436	7.0	13.0
55769	2326.0	2161.0
79736	429.0	434.0
438	1.0	0.0
79739	3378.0	3006.0
55768	2788.0	3823.0
439	3420.0	3707.0
79738	1763.0	1578.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	3.0	2.0
80709	2997.0	2007.0
677803	0.0	0.0
7411	3198.0	2470.0
677800	1.0	0.0
7410	2633.0	3961.0
677801	1.0	1.0
101927289	50.0	98.0
7412	812.0	578.0
101927288	37.0	27.0
80704	23.0	6.0
102723538	0.0	0.0
80701	0.0	0.0
677808	0.0	1.0
677809	0.0	0.0
677806	0.0	1.0
80705	483.0	811.0
677807	0.0	1.0
55773	2867.0	2463.0
440	968.0	2563.0
100652997	0.0	0.0
55771	141.0	370.0
79720	2914.0	3235.0
443	577.0	71.0
55770	2695.0	2399.0
79722	17.0	22.0
444	11690.0	2817.0
55777	1768.0	956.0
55776	1545.0	1576.0
445	13139.0	1947.0
55775	1077.0	1559.0
79724	2999.0	4357.0
79723	1027.0	862.0
447	5.0	9.0
79726	2869.0	2796.0
7404	3237.0	2320.0
7403	3058.0	3080.0
79725	513.0	665.0
449	0.0	0.0
79728	1009.0	971.0
55779	744.0	1105.0
55778	684.0	1138.0
79727	0.0	1.0
7405	2049.0	1752.0
7408	6039.0	3185.0
7407	3619.0	6361.0
79729	423.0	861.0
7409	734.0	284.0
101927295	0.0	0.0
7422	38374.0	3822.0
100422711	1.0	4.0
7421	738.0	381.0
100422712	17.0	37.0
7424	525.0	195.0
7423	4288.0	4955.0
80737	246.0	156.0
80736	43598.0	52436.0
100422716	0.0	0.0
65109	1016.0	706.0
65108	7160.0	35248.0
55780	1530.0	1314.0
80739	25.0	36.0
450	0.0	0.0
55784	3384.0	4173.0
79751	1554.0	3591.0
80740	10.0	1.0
451	0.0	0.0
79750	724.0	118.0
55783	2924.0	2586.0
79753	1867.0	1675.0
55781	1711.0	980.0
79752	2647.0	3772.0
454	0.0	0.0
79755	2713.0	871.0
55788	5609.0	3290.0
455	2.0	0.0
55787	1751.0	1692.0
79754	1741.0	2298.0
55786	1128.0	659.0
80742	854.0	881.0
55785	1282.0	844.0
80741	216.0	469.0
92715	1035.0	1499.0
7415	27261.0	27919.0
79759	267.0	300.0
7414	21466.0	7843.0
79758	1172.0	971.0
7417	3815.0	3443.0
55789	44.0	193.0
92714	3828.0	4619.0
7416	9536.0	9014.0
7419	4659.0	4403.0
7418	1.0	0.0
65110	2264.0	3815.0
7431	34276.0	9221.0
7430	29928.0	20277.0
7433	6728.0	5338.0
7432	10.0	2.0
7434	592.0	127.0
80726	218.0	559.0
65117	5690.0	4832.0
80725	204.0	1371.0
80724	1905.0	3017.0
80723	260.0	55.0
102723518	0.0	0.0
55791	1163.0	1161.0
55790	7743.0	18896.0
80728	740.0	1721.0
460	48.0	15.0
102723513	7.0	11.0
80727	3810.0	12966.0
462	5.0	1.0
55795	2850.0	5377.0
79740	3.0	1.0
463	10325.0	13276.0
55794	670.0	880.0
55793	2667.0	3943.0
79742	1424.0	321.0
102723510	19.0	5.0
79744	591.0	965.0
466	2237.0	1729.0
55799	254.0	90.0
467	13403.0	1985.0
55798	1685.0	3166.0
468	17463.0	21738.0
79746	1979.0	2166.0
80731	705.0	82.0
55796	2134.0	964.0
79745	2873.0	681.0
469	0.0	0.0
79748	421.0	220.0
79747	4.0	1.0
7425	25.0	23.0
7428	4117.0	4612.0
92703	2425.0	3466.0
7429	5.0	4.0
7442	5.0	16.0
7441	0.0	1.0
7444	1132.0	1232.0
7443	591.0	509.0
101927233	35.0	39.0
254251	1025.0	1442.0
471	3499.0	3442.0
472	5445.0	5067.0
473	25517.0	35905.0
103689844	0.0	0.0
474	0.0	36.0
103689843	0.0	0.0
475	1856.0	1492.0
103689846	2.0	2.0
476	78208.0	89773.0
103689845	2.0	3.0
477	5362.0	853.0
478	46.0	22.0
479	1562.0	224.0
100135756	0.0	0.0
7436	1697.0	2179.0
7439	288.0	161.0
7451	16.0	9.0
7450	9770.0	5790.0
7453	7479.0	6014.0
7455	1.0	21.0
100147744	0.0	0.0
7454	451.0	259.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	2.0	1.0
7456	3419.0	1266.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	3.0	5.0
254263	22.0	41.0
480	160.0	15.0
481	9137.0	2058.0
482	249.0	82.0
483	6429.0	4639.0
484	1.0	1.0
100133100	1.0	0.0
485	6.0	4.0
486	22.0	7.0
487	97.0	136.0
488	24869.0	18774.0
100133103	0.0	0.0
489	6073.0	3788.0
7448	8.0	20.0
7447	1019.0	58.0
7462	992.0	772.0
100147751	0.0	0.0
7461	1872.0	2090.0
100147752	2.0	0.0
7464	9376.0	12372.0
100147754	0.0	0.0
7466	6996.0	3409.0
100147755	0.0	0.0
7465	3550.0	2928.0
100422635	0.0	1.0
100147756	0.0	0.0
7468	2557.0	5376.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	2.0	2.0
100147759	0.0	0.0
490	4164.0	6611.0
491	24.0	6.0
492	4.0	4.0
493	13967.0	3921.0
495	1.0	2.0
254225	1834.0	2232.0
496	4.0	2.0
254228	463.0	172.0
498	30322.0	28563.0
7458	16939.0	21468.0
100147750	10.0	8.0
7473	188.0	169.0
100147762	0.0	0.0
7472	342.0	80.0
100422642	3.0	0.0
7475	93.0	10.0
134701	18.0	0.0
7474	3924.0	2302.0
100422644	0.0	0.0
7477	2440.0	1717.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	92.0	10.0
100147767	0.0	0.0
7479	38.0	56.0
100147768	0.0	0.0
7478	1.0	2.0
100147769	0.0	0.0
254240	1.0	4.0
7471	4.0	3.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	1.0
7469	2357.0	3200.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	47.0	2.0
7483	361.0	875.0
7486	1653.0	2119.0
7485	1791.0	1148.0
100422656	1.0	2.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1586.0	229.0
7480	16.0	51.0
100419004	1.0	0.0
7482	1916.0	471.0
100419006	0.0	0.0
7481	142.0	76.0
100419005	0.0	0.0
100133139	0.0	3.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	12.0	5.0
7494	0.0	0.0
100422666	11.0	4.0
7499	105.0	13.0
7498	819.0	178.0
7490	28.0	84.0
100420005	61.0	49.0
100420003	9.0	5.0
100422674	2.0	1.0
100419023	2.0	1.0
254272	0.0	0.0
100419029	1.0	3.0
101927215	33.0	1.0
101927217	21.0	17.0
100419028	34.0	29.0
101927219	0.0	1.0
55700	8833.0	7188.0
254268	17.0	9.0
55704	1871.0	694.0
55703	1382.0	1373.0
122706	1.0	1.0
55702	1494.0	1270.0
55701	3023.0	1727.0
55707	4133.0	4921.0
55706	1696.0	2167.0
122704	1786.0	1221.0
55705	5688.0	7098.0
100420012	2.0	0.0
100422686	0.0	0.0
55709	935.0	904.0
101927221	446.0	944.0
101927220	27.0	5.0
100419031	14.0	18.0
101927222	0.0	4.0
101927224	0.0	0.0
100133161	64.0	70.0
100133162	2.0	2.0
100133163	1.0	2.0
100419038	1.0	1.0
100133168	0.0	0.0
55711	324.0	210.0
55715	2197.0	906.0
55714	848.0	308.0
55713	919.0	495.0
100420028	1.0	5.0
102723590	0.0	0.0
55719	2861.0	2178.0
55718	3542.0	4094.0
55717	5933.0	5572.0
55716	1386.0	1656.0
100420033	0.0	0.0
100420030	3.0	2.0
100419040	0.0	0.0
100419042	5.0	0.0
677798	0.0	0.0
158724	0.0	0.0
677799	3.0	5.0
100419041	1.0	3.0
120103	964.0	1034.0
65080	2069.0	3068.0
65082	1217.0	1276.0
100422690	0.0	3.0
100422691	24.0	12.0
122769	335.0	337.0
65084	3626.0	5926.0
65083	3998.0	4341.0
100420044	0.0	1.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	1.0	15.0
92691	77.0	36.0
100420049	2.0	0.0
65095	2426.0	2623.0
65094	1176.0	2279.0
100420047	0.0	1.0
100420046	1.0	0.0
100420055	0.0	0.0
132112	3.0	2.0
100419068	0.0	0.0
158747	1215.0	965.0
100420051	3.0	5.0
100419062	1.0	3.0
677778	8.0	40.0
677779	0.0	0.0
677776	0.0	2.0
677777	1.0	11.0
90060	1878.0	1990.0
146760	1613.0	1542.0
100419069	0.0	0.0
146754	75.0	251.0
122742	0.0	0.0
122740	0.0	0.0
100419070	3.0	3.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	12.0	6.0
122748	0.0	1.0
677780	0.0	0.0
100420063	5.0	3.0
100419075	13.0	28.0
100419074	3.0	0.0
90050	0.0	1.0
144110	531.0	760.0
146771	3.0	3.0
144100	1713.0	2667.0
144106	24.0	34.0
677796	7.0	17.0
677797	1.0	7.0
144108	3409.0	4066.0
677794	1.0	2.0
677795	0.0	0.0
677792	0.0	0.0
677793	4.0	0.0
677790	2.0	3.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	387.0	869.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	0.0	1.0
100505475	2.0	2.0
100419095	0.0	0.0
100420080	1.0	0.0
90070	0.0	0.0
90075	312.0	824.0
134728	867.0	776.0
388610	577.0	287.0
388611	188.0	180.0
146705	581.0	719.0
388650	859.0	630.0
122786	8032.0	2352.0
120126	0.0	0.0
388646	7.0	5.0
146713	1076.0	244.0
146712	253.0	385.0
388649	2.0	1.0
349075	433.0	242.0
100505494	209.0	884.0
100505495	209.0	724.0
