id	f87cd150-16db-42e7-b78a-667735956ba3	e1bf71c6-b975-456e-8b1d-309c465788ce
645486	0.0	0.0
47	9363.0	30903.0
48	3642.0	3520.0
49	18.0	18.0
106481338	0.0	0.0
106481339	0.0	0.0
106481336	0.0	0.0
106481337	0.0	1.0
106481341	0.0	0.0
106481342	2.0	6.0
106481340	0.0	0.0
85458	1736.0	1840.0
106481345	0.0	0.0
85459	997.0	1263.0
106481346	0.0	0.0
85456	19401.0	20373.0
442910	0.0	1.0
106481343	0.0	0.0
85457	3547.0	5562.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	83.0	251.0
442913	0.0	0.0
85452	11.0	11.0
442914	0.0	0.0
50	6302.0	7084.0
85453	2202.0	3510.0
442915	0.0	0.0
85450	3395.0	1390.0
51	6871.0	8646.0
442916	0.0	0.0
85451	1678.0	2144.0
52	2834.0	6578.0
442917	0.0	0.0
53	2324.0	5465.0
442918	0.0	1.0
54	1288.0	2241.0
442919	0.0	0.0
55	137994.0	251835.0
442909	0.0	1.0
56	10.0	74.0
58	375.0	48.0
59	34635.0	39713.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	2.0	10.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	167.0	278.0
106481350	1.0	0.0
106481351	1.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	0.0
106481354	0.0	5.0
85446	172.0	230.0
442900	0.0	0.0
106481355	0.0	0.0
85443	2.0	1.0
442901	0.0	0.0
85444	1078.0	778.0
442902	0.0	0.0
60	184592.0	111177.0
85441	2189.0	3300.0
442903	6.0	9.0
85442	47.0	55.0
442904	0.0	0.0
442905	0.0	0.0
62	6.0	8.0
85440	2890.0	3438.0
442907	1.0	4.0
442908	0.0	0.0
66	0.0	1.0
67	3.0	1.0
68	0.0	2.0
344595	508.0	355.0
69	4.0	0.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	2.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	2.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	55.0	80.0
106481321	0.0	0.0
85479	1.0	7.0
106481322	0.0	0.0
85476	3361.0	3249.0
85477	766.0	1060.0
70	1543.0	168.0
85474	13.0	8.0
71	176541.0	128521.0
72	38657.0	36294.0
73	18.0	29.0
74	0.0	0.0
75	21.0	42.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3972.0	4946.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	1.0	0.0
85465	3211.0	3966.0
81	32595.0	23211.0
85463	1518.0	810.0
82	2.0	2.0
85464	1113.0	1769.0
83	22.0	26.0
85461	3823.0	3860.0
85462	1605.0	1345.0
86	1958.0	3635.0
87	14144.0	18261.0
85460	2246.0	2487.0
88	39.0	16.0
89	4.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1458.0	2225.0
106481300	0.0	0.0
91	5132.0	6136.0
92	1923.0	1485.0
93	650.0	1632.0
94	801.0	504.0
95	319.0	503.0
97	213.0	329.0
98	674.0	1020.0
344561	0.0	1.0
728661	1464.0	4643.0
728664	1.0	4.0
106481305	0.0	0.0
261734	667.0	1079.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	15.0	26.0
106481309	5.0	8.0
246119	11.0	13.0
106481307	0.0	0.0
261735	2.0	3.0
106481308	0.0	0.0
3804	0.0	3.0
3805	31.0	12.0
106481312	0.0	1.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	14.0	16.0
3809	2.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	414.0	834.0
3800	4770.0	11430.0
3801	1403.0	694.0
3802	1.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	1857.0	2630.0
728698	7.0	13.0
3814	19.0	0.0
3815	604.0	466.0
3816	346.0	522.0
261729	13099.0	28815.0
3817	132816.0	486155.0
3818	45.0	29.0
222166	2470.0	4418.0
3811	4.0	1.0
3812	3.0	1.0
285740	0.0	3.0
285741	3.0	27.0
728689	11.0	13.0
3827	2.0	0.0
246100	0.0	0.0
3820	137.0	122.0
3821	55.0	19.0
3822	4.0	10.0
3823	5.0	1.0
3824	206.0	75.0
645402	0.0	0.0
403313	1346.0	3258.0
403314	0.0	1.0
728637	0.0	0.0
728638	99.0	141.0
728633	0.0	0.0
728632	10.0	41.0
728635	39.0	43.0
3836	2966.0	3210.0
222183	557.0	315.0
3837	12823.0	17364.0
3838	1215.0	1181.0
3839	2324.0	1470.0
728629	1.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	1678.0	1854.0
3832	161.0	478.0
3833	88.0	257.0
3834	11.0	19.0
3835	3415.0	6218.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	194.0	259.0
3848	31.0	27.0
3849	2.0	11.0
222171	1123.0	181.0
728619	1.0	8.0
3840	7366.0	4823.0
3841	1112.0	1104.0
3842	7182.0	9656.0
3843	7464.0	10946.0
3844	0.0	0.0
3845	2332.0	2039.0
3846	21.0	4.0
645423	0.0	0.0
3860	175775.0	6777.0
246126	2409.0	6313.0
728658	317.0	1007.0
728655	0.0	1.0
728657	1.0	0.0
728656	0.0	2.0
3858	1487.0	1327.0
3859	4.0	1.0
246135	0.0	0.0
3850	3.0	0.0
3851	7773.0	680.0
3852	57906.0	23198.0
645414	0.0	0.0
3853	6642.0	209.0
3854	12.0	7.0
3855	35306.0	3145.0
3856	54051.0	70425.0
3857	9.0	29.0
728640	1.0	6.0
645431	15.0	19.0
728642	390.0	420.0
728641	7.0	1.0
645434	0.0	0.0
645432	7.0	6.0
285704	1464.0	1994.0
728643	6.0	49.0
222194	2037.0	2249.0
285708	1.0	0.0
1204	0.0	0.0
1203	826.0	1305.0
1201	959.0	1901.0
1200	6372.0	13098.0
3861	6686.0	1574.0
645426	6.0	13.0
645425	0.0	0.0
1209	5986.0	8914.0
3866	76332.0	37943.0
1208	0.0	0.0
1207	3358.0	5699.0
3868	3123.0	174.0
285311	0.0	0.0
3880	102353.0	23361.0
3881	0.0	252.0
285313	24.0	5.0
100128537	711.0	467.0
3882	6.0	25.0
100128536	1.0	0.0
285314	1.0	0.0
285315	332.0	564.0
1215	8.0	4.0
100141515	7.0	7.0
1213	24607.0	35866.0
1212	3451.0	3281.0
1211	4835.0	9025.0
3872	100416.0	1721.0
3875	29779.0	52895.0
3876	8.0	22.0
3879	2.0	2.0
3890	3.0	1.0
3891	0.0	0.0
3892	93.0	44.0
100128525	1.0	4.0
285326	0.0	0.0
1230	77.0	58.0
285329	2.0	10.0
440097	6.0	4.0
440093	12.0	16.0
3883	0.0	0.0
3884	0.0	6.0
3885	0.0	3.0
3886	0.0	52.0
100128521	0.0	1.0
3887	10.0	16.0
3888	0.0	0.0
100631239	0.0	0.0
3889	2.0	138.0
100128516	45.0	47.0
285331	779.0	1055.0
100128512	0.0	0.0
285335	40.0	18.0
100128514	0.0	0.0
1241	598.0	385.0
1240	240.0	457.0
1238	62.0	31.0
1237	1.0	5.0
1236	252.0	70.0
1235	4.0	4.0
1234	144.0	130.0
1233	36.0	26.0
1232	2.0	10.0
3895	17944.0	17585.0
100128511	37.0	82.0
100631247	3.0	0.0
3897	168.0	110.0
100631248	53.0	69.0
3898	9998.0	5063.0
100631249	0.0	0.0
3899	1266.0	4966.0
100128505	1.0	1.0
100631250	0.0	0.0
285343	1489.0	1786.0
100631251	0.0	2.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	191.0	274.0
100631254	4.0	2.0
100128503	0.0	0.0
285349	240.0	109.0
574501	0.0	0.0
574502	0.0	0.0
1244	62.0	59.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	15764.0	14076.0
1263	2490.0	286.0
1262	10.0	15.0
116966	116.0	82.0
100887755	0.0	0.0
1261	0.0	0.0
100887754	2.0	0.0
1260	0.0	0.0
116969	43.0	38.0
1259	687.0	354.0
1258	7.0	1.0
440061	0.0	0.0
100887750	50.0	192.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	693.0	1164.0
1271	251.0	45.0
100887749	30.0	40.0
1270	28.0	26.0
100887748	0.0	0.0
440044	86.0	43.0
1269	10.0	5.0
440051	0.0	0.0
1268	171.0	48.0
440050	1.0	2.0
1267	5373.0	15885.0
1266	10005.0	4964.0
100887740	0.0	0.0
1265	9418.0	3643.0
1286	270.0	344.0
1285	169.0	191.0
1284	9563.0	11879.0
1282	6192.0	6961.0
1281	6574.0	17780.0
1280	17.0	19.0
440078	112.0	71.0
440077	0.0	1.0
440087	65.0	87.0
1278	11345.0	18819.0
1277	5889.0	12923.0
440081	106.0	76.0
116938	0.0	0.0
1297	862.0	192.0
116931	132.0	150.0
1296	448.0	518.0
1295	297.0	2011.0
116933	0.0	5.0
1294	7412.0	3952.0
1293	9391.0	9144.0
116935	22.0	66.0
1292	12113.0	12076.0
440068	10.0	10.0
1291	8733.0	7206.0
116937	2.0	12.0
440067	21.0	26.0
1290	1099.0	1136.0
440073	55.0	24.0
440072	6.0	7.0
1289	1615.0	2260.0
1288	6436.0	1229.0
1287	10017.0	4446.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1273.0	794.0
440021	0.0	0.0
442673	10.0	6.0
10018	2009.0	2191.0
126328	1947.0	3553.0
442676	0.0	0.0
126326	224.0	86.0
1299	56.0	118.0
1298	1568.0	5237.0
10011	2075.0	2738.0
10010	2066.0	1478.0
10013	3192.0	3746.0
128989	837.0	1227.0
10015	8927.0	12301.0
10014	3745.0	3855.0
10017	115.0	66.0
10016	3457.0	7147.0
10020	2428.0	7432.0
114335	0.0	0.0
114336	0.0	0.0
126321	1201.0	3936.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	3.0
10021	16.0	12.0
10024	34.0	120.0
128977	1274.0	2441.0
103021165	1.0	0.0
10023	361.0	667.0
103021164	4.0	26.0
10026	1536.0	2105.0
10025	3400.0	4326.0
116986	97.0	112.0
116985	6278.0	6743.0
116988	5001.0	6969.0
116987	1276.0	3993.0
114327	761.0	1207.0
440043	0.0	0.0
126308	3080.0	3626.0
440041	0.0	0.0
126306	17.0	13.0
151306	18.0	34.0
100128590	0.0	8.0
100128596	0.0	0.0
151300	0.0	4.0
100128595	0.0	0.0
100128589	0.0	4.0
440027	9.0	14.0
440026	2445.0	2910.0
440023	0.0	1.0
10008	323.0	131.0
10007	3256.0	2937.0
10009	2004.0	2735.0
116984	2311.0	1088.0
116983	1866.0	2542.0
151313	407.0	246.0
10000	2799.0	7778.0
128954	0.0	0.0
10002	24.0	17.0
10001	886.0	1068.0
10004	196.0	150.0
10003	97.0	52.0
10006	4810.0	4460.0
10005	894.0	1677.0
126370	0.0	0.0
285352	70.0	227.0
100128579	0.0	0.0
285359	45.0	48.0
126375	275.0	788.0
126374	707.0	634.0
153918	0.0	0.0
100128574	0.0	1.0
285362	2588.0	4279.0
285367	966.0	1519.0
285368	289.0	608.0
100128569	66.0	184.0
126364	79.0	77.0
100128560	6.0	3.0
285370	0.0	1.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	3.0
344191	168.0	58.0
126353	3308.0	2620.0
751071	168.0	677.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	5.0	6.0
106481282	0.0	0.0
285381	1381.0	1082.0
106481283	0.0	0.0
285382	507.0	514.0
106481280	1.0	0.0
165918	2125.0	1087.0
106481281	0.0	3.0
165904	13.0	0.0
285386	148.0	67.0
138307	0.0	3.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	0.0	1.0
100128541	0.0	0.0
138311	284.0	807.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	2.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	12.0	0.0
126299	1160.0	2109.0
106481259	0.0	0.0
728716	1.0	7.0
126298	1629.0	2868.0
728710	0.0	1.0
126295	679.0	443.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	10.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	103.0	177.0
645318	0.0	0.0
645317	16.0	34.0
151242	28.0	1.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	20020.0	25371.0
100287908	0.0	0.0
645332	267.0	465.0
126282	261.0	281.0
100287902	4.0	68.0
163227	333.0	485.0
100287900	0.0	0.0
163223	104.0	27.0
106481275	0.0	1.0
106481276	0.0	2.0
106481273	0.0	0.0
106481274	1.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	87.0	25475.0
106481278	0.0	0.0
645328	1.0	3.0
151254	11.0	13.0
645326	9.0	14.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	98.0	13.0
163259	1704.0	404.0
645345	111.0	220.0
200403	2.0	6.0
107133508	0.0	0.0
106481239	0.0	2.0
163255	224.0	224.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	1.0	3.0
728732	2.0	0.0
728734	0.0	1.0
126272	82.0	164.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	816.0	1233.0
106481243	1.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	8.0	9.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	3.0	2.0
728723	69.0	164.0
106481253	1.0	0.0
107133522	0.0	1.0
106481254	0.0	0.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	13.0	2.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	47.0	8.0
645368	0.0	2.0
645367	1.0	0.0
106481217	0.0	0.0
200424	2046.0	3720.0
106481218	1.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	44.0	51.0
645360	0.0	0.0
106481219	0.0	1.0
106481220	3.0	20.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	791.0	1007.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	5.0	1.0
645387	215.0	1317.0
645382	0.0	0.0
645381	40.0	50.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	4.0
106481207	2.0	2.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	4.0	2.0
106481209	0.0	0.0
3902	160.0	117.0
3903	327.0	299.0
106481210	0.0	0.0
3904	3.0	5.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1058.0	855.0
106481211	0.0	0.0
3909	4173.0	1893.0
106481212	0.0	0.0
684959	0.0	0.0
151234	36.0	24.0
151230	947.0	1384.0
728798	7.0	7.0
3913	14560.0	12177.0
3914	27284.0	5842.0
3915	11793.0	12377.0
3916	17723.0	19902.0
3918	5062.0	3739.0
3910	2361.0	1812.0
3911	17553.0	12837.0
3912	6269.0	1843.0
728782	8.0	8.0
728780	66.0	46.0
3924	7.0	14.0
3925	1521.0	4285.0
3927	6975.0	8506.0
3929	5.0	1.0
3920	9784.0	16393.0
3921	30707.0	54022.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	10377.0	23693.0
3937	551.0	371.0
3938	0.0	4.0
3939	11632.0	20384.0
3930	2508.0	3050.0
100873179	0.0	0.0
3931	516.0	322.0
3932	332.0	351.0
3933	1.0	0.0
3934	5424.0	1465.0
100189512	0.0	0.0
105371027	2.0	4.0
100873166	0.0	0.0
100873165	0.0	2.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	8.0
3947	1.0	1.0
3948	3.0	1.0
3949	11234.0	5660.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	13466.0	5364.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	3.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	13.0	36.0
3958	14648.0	6250.0
3959	22037.0	13603.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	3.0	0.0
199223	295.0	313.0
574517	0.0	0.0
100631269	2.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	125.0	117.0
3952	2.0	0.0
3953	1280.0	689.0
3954	2471.0	3268.0
3955	999.0	10138.0
3956	4486.0	4463.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	11.0	15.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	14.0	10.0
728746	0.0	0.0
728748	3.0	6.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	249.0	235.0
1303	697.0	2371.0
107133502	0.0	1.0
1302	97.0	204.0
1301	5.0	24.0
1300	6.0	420.0
3960	3941.0	109.0
3963	138.0	14.0
3964	3840.0	8285.0
1308	10154.0	2128.0
3965	1556.0	511.0
1307	3861.0	3420.0
151295	57.0	42.0
1306	3109.0	3470.0
100189589	8.0	5.0
728774	0.0	2.0
728773	0.0	1.0
3980	2444.0	3777.0
100287932	2284.0	3511.0
3981	847.0	703.0
728776	30.0	19.0
85508	0.0	2.0
105601840	0.0	0.0
85509	0.0	0.0
1316	20807.0	3546.0
1315	9380.0	15935.0
1314	14594.0	22138.0
1312	7031.0	10331.0
1311	43.0	475.0
100329135	0.0	0.0
1310	15.0	1.0
574537	0.0	0.0
3972	6.0	1.0
3973	1.0	0.0
3975	0.0	0.0
3976	1220.0	117.0
3977	8194.0	10352.0
1318	50.0	56.0
3978	2037.0	1691.0
1317	4583.0	5444.0
728763	2.0	2.0
3990	14.0	3.0
645313	0.0	2.0
3991	1048.0	205.0
645312	0.0	1.0
3992	1394.0	3346.0
645311	0.0	1.0
728769	485.0	1124.0
1330	0.0	0.0
1327	16767.0	21304.0
1326	1031.0	223.0
1325	4.0	15.0
3982	0.0	0.0
3983	13535.0	4400.0
3984	1389.0	2114.0
3985	7436.0	4677.0
3987	2816.0	11545.0
3988	4130.0	4033.0
1329	3197.0	4925.0
116809	0.0	0.0
100128416	13.0	23.0
1340	6552.0	11695.0
1337	4077.0	6656.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	5367.0	7136.0
100128410	0.0	2.0
3995	399.0	1026.0
100128412	0.0	0.0
3996	2054.0	1488.0
3998	9241.0	17998.0
1339	0.0	0.0
285440	2287.0	2289.0
285441	24.0	1.0
1352	773.0	796.0
1351	4451.0	7382.0
1350	8606.0	16703.0
1349	3958.0	5650.0
1348	0.0	3.0
1347	3648.0	7685.0
1346	540.0	357.0
1345	3480.0	6258.0
1343	0.0	0.0
1342	2.0	8.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	19.0	14.0
1363	18429.0	38251.0
1362	10001.0	13315.0
1361	2.0	11.0
1360	19.0	84.0
1359	391.0	304.0
1358	5.0	0.0
1357	13.0	6.0
1356	1079.0	328.0
1355	2292.0	3017.0
1353	1623.0	2787.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	2.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	73.0	365.0
285464	316.0	976.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7180.0	10054.0
1373	548.0	23.0
1371	686.0	1008.0
1370	0.0	16.0
1369	0.0	0.0
1368	1317.0	3570.0
100873209	0.0	0.0
1366	8530.0	11134.0
1365	2974.0	9174.0
1364	70905.0	20354.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	2.0	20.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	1.0	7.0
100873205	0.0	2.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	2.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2853.0	2900.0
116843	878.0	769.0
1384	6256.0	15125.0
116842	75.0	106.0
1382	10075.0	1749.0
116844	2903.0	983.0
1381	11.0	48.0
1380	36.0	2.0
440176	2.0	3.0
440184	5.0	20.0
1379	1.0	4.0
1378	35.0	16.0
1376	1798.0	3140.0
1375	83.0	132.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	4.0
100873236	0.0	1.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	5.0	0.0
102800310	7.0	52.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	1.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	251.0	125.0
1396	80.0	31.0
1395	13.0	7.0
1394	23.0	22.0
1393	192.0	62.0
1392	0.0	3.0
285407	9.0	22.0
116835	393.0	191.0
1390	2031.0	701.0
1389	4164.0	4452.0
1388	7438.0	10861.0
1387	7740.0	6922.0
116841	1503.0	2225.0
1386	2962.0	3365.0
116840	2552.0	2905.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	4.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	91.0	210.0
100873255	1.0	0.0
100873254	5.0	6.0
100873253	0.0	0.0
285412	3.0	0.0
100873252	0.0	0.0
100287898	46.0	77.0
100287895	0.0	1.0
285419	11.0	12.0
1399	5245.0	5673.0
1398	5203.0	4573.0
1397	4357.0	7262.0
100873259	0.0	0.0
100873258	3.0	0.0
100873257	2.0	4.0
100873256	0.0	0.0
100873240	1.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	205.0	626.0
285429	11.0	15.0
100287880	0.0	0.0
440193	4733.0	5188.0
100873248	0.0	0.0
100873247	0.0	3.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	7728.0	15794.0
153830	7930.0	6506.0
645280	0.0	0.0
440138	611.0	729.0
440132	1.0	0.0
440142	1.0	17.0
10139	1984.0	2473.0
126208	1285.0	1746.0
126206	0.0	0.0
126205	10.0	30.0
107133497	32.0	22.0
126204	1.0	2.0
107133499	0.0	0.0
128866	9565.0	11530.0
10131	3291.0	5282.0
10134	14451.0	20279.0
107133494	2.0	1.0
10133	3808.0	2673.0
128869	1427.0	2110.0
10136	0.0	2.0
10135	12327.0	4286.0
100128493	0.0	0.0
103021294	17.0	35.0
10138	783.0	847.0
100128496	0.0	1.0
10137	7616.0	8651.0
128861	0.0	0.0
128862	0.0	0.0
10141	9.0	4.0
10140	16920.0	8199.0
128864	12.0	27.0
440125	1.0	0.0
440131	0.0	0.0
10143	135.0	18.0
128854	643.0	933.0
10142	6515.0	7585.0
10144	2246.0	3489.0
10147	4353.0	5406.0
100128483	0.0	0.0
10146	10404.0	11272.0
128859	0.0	0.0
10149	148.0	327.0
10148	63.0	63.0
128853	79.0	68.0
440159	0.0	2.0
10117	0.0	2.0
440163	2.0	0.0
10110	83.0	57.0
10112	24.0	144.0
10111	4825.0	5103.0
10114	8030.0	5205.0
10113	2924.0	5555.0
128848	0.0	0.0
10116	5874.0	4824.0
165829	68.0	32.0
100128469	14.0	20.0
153842	1.0	5.0
440145	634.0	1106.0
10129	1886.0	1181.0
440153	0.0	0.0
10128	8603.0	13211.0
100033799	0.0	0.0
107133486	4.0	2.0
10121	6348.0	8226.0
100128465	0.0	0.0
10120	3473.0	5455.0
10123	3796.0	1475.0
138234	1.0	1.0
10125	187.0	97.0
10124	1995.0	1537.0
10127	2761.0	2817.0
10126	1398.0	2274.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	61.0	103.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	3.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	0.0
285489	290.0	142.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	2.0	6.0
10107	0.0	0.0
10106	9815.0	14494.0
106481199	0.0	0.0
10109	16294.0	11678.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	2.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2136.0	4289.0
10100	738.0	892.0
10103	21108.0	82029.0
106481194	0.0	0.0
10102	1036.0	1727.0
106481195	0.0	0.0
10105	2532.0	3306.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	108.0	242.0
440119	360.0	1046.0
126235	0.0	1.0
126231	144.0	207.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	41.0	49.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	25.0	49.0
106481167	1.0	3.0
106481168	0.0	0.0
106481161	0.0	4.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	1.0	5.0
440107	32.0	7.0
440104	1505.0	1495.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	2.0
128876	617.0	63.0
100128420	10.0	8.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	5.0	25.0
10090	1458.0	957.0
10093	5294.0	7723.0
10092	5576.0	7165.0
10095	3831.0	4436.0
645204	0.0	2.0
10094	7615.0	14006.0
645203	1.0	2.0
10097	12030.0	12749.0
10096	9320.0	8098.0
645201	0.0	0.0
163115	81.0	58.0
200504	10.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	6.0
106481143	0.0	0.0
114194	0.0	0.0
138162	80.0	168.0
106481144	3.0	0.0
114195	5.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	3.0	14.0
106481145	0.0	0.0
151126	557.0	307.0
106481146	0.0	0.0
10099	7665.0	10579.0
10098	1658.0	3137.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	713.0	1330.0
106481149	0.0	0.0
106481154	2.0	1.0
106481155	0.0	0.0
114184	1.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
