id	fd973a6f-54c1-4da1-afb8-7c74cf7aafcd	16dc4634-4e55-4392-9b22-902fd68b2d71
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	6.0	17.0
376267	1242.0	1163.0
106478986	0.0	0.0
106478985	46.0	92.0
106478984	0.0	0.0
388254	1.0	0.0
106478983	0.0	2.0
388255	1.0	1.0
106478982	0.0	2.0
339201	614.0	624.0
653447	1134.0	678.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	0.0	3.0
7818	4927.0	6249.0
28595	10.0	4.0
148979	917.0	449.0
28592	4.0	1.0
28593	0.0	1.0
28599	0.0	0.0
401744	0.0	0.0
28597	0.0	1.0
401742	1.0	4.0
641455	49.0	33.0
7813	1861.0	2871.0
857	13605.0	6114.0
641457	0.0	0.0
7812	53884.0	54074.0
858	3471.0	1749.0
641456	0.0	0.0
859	164.0	24.0
28591	1.0	0.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	1.0	2.0
106478976	0.0	1.0
106478975	0.0	4.0
106478974	0.0	2.0
106478973	1.0	5.0
106478972	0.0	4.0
653435	0.0	0.0
106478971	2.0	9.0
653436	0.0	0.0
106478970	0.0	2.0
653437	0.0	0.0
146330	176.0	943.0
146325	0.0	0.0
860	587.0	711.0
861	2462.0	2293.0
862	638.0	449.0
653440	341.0	348.0
863	896.0	1662.0
653441	82.0	81.0
864	614.0	536.0
865	1988.0	2487.0
866	0.0	0.0
867	1744.0	2492.0
868	1815.0	2267.0
869	17.0	13.0
134353	1348.0	1170.0
641467	68.0	215.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	6.0	9.0
219402	1726.0	2374.0
106478923	0.0	0.0
7840	2188.0	2820.0
106478922	0.0	2.0
100505964	1.0	0.0
106478921	0.0	0.0
106478920	0.0	2.0
7841	4512.0	6285.0
388276	0.0	0.0
388275	8.0	2.0
388272	649.0	986.0
871	7538.0	5083.0
873	3972.0	3982.0
874	141.0	372.0
875	222.0	581.0
7832	12250.0	12568.0
100505967	0.0	0.0
7837	8642.0	6230.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	1.0	0.0
106478912	0.0	0.0
7851	367.0	424.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	108.0	98.0
106478910	0.0	0.0
7852	3553.0	3048.0
100270754	0.0	0.0
881	18.0	11.0
100270755	0.0	1.0
883	624.0	693.0
885	2281.0	408.0
886	1.0	1.0
887	50.0	14.0
100270753	0.0	0.0
7844	4101.0	6351.0
889	1921.0	2299.0
7846	10714.0	4941.0
106478909	0.0	0.0
219409	0.0	0.0
7849	180.0	60.0
220416	19.0	48.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1552.0	1743.0
106478944	0.0	0.0
100174857	13.0	1.0
106478943	32.0	25.0
5201	3253.0	3239.0
106478942	5.0	6.0
5202	1401.0	1611.0
106478941	0.0	0.0
106478940	0.0	0.0
890	56.0	142.0
891	296.0	637.0
892	4131.0	4113.0
894	6248.0	3685.0
342808	0.0	1.0
895	0.0	0.0
896	4696.0	3392.0
388289	0.0	3.0
897	1.0	0.0
898	87.0	83.0
899	393.0	429.0
7855	3691.0	6054.0
7857	10.0	86.0
171392	511.0	814.0
100505989	889.0	1619.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	13558.0	10263.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	6.0	9.0
5210	639.0	1041.0
7873	2808.0	5166.0
100505975	12.0	23.0
106478933	0.0	0.0
5211	10192.0	12003.0
106478932	0.0	0.0
219432	0.0	0.0
5212	428.0	158.0
106478931	0.0	0.0
5213	5234.0	3258.0
219431	0.0	0.0
7874	9035.0	12693.0
106478930	0.0	0.0
388284	153.0	102.0
171389	23.0	23.0
100420508	0.0	0.0
100420505	8.0	10.0
105377595	44.0	32.0
5203	576.0	631.0
7866	2322.0	3411.0
100420503	0.0	0.0
5204	11385.0	10213.0
100420502	4.0	5.0
5205	10056.0	11552.0
100420501	0.0	2.0
7867	3110.0	3208.0
5207	25.0	33.0
7869	1628.0	1167.0
5208	1481.0	1632.0
106478929	0.0	0.0
5209	2094.0	2492.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	3146.0	2118.0
7884	1883.0	2532.0
219445	0.0	0.0
5222	2.0	0.0
90523	201.0	11.0
5223	2327.0	2094.0
5224	0.0	0.0
90522	1534.0	1972.0
100419521	1.0	1.0
220433	35.0	63.0
146378	0.0	1.0
100420519	1.0	1.0
5214	6680.0	5149.0
158373	112.0	148.0
7879	15962.0	17475.0
5216	23605.0	22287.0
100420512	0.0	0.0
5217	8089.0	7592.0
5218	4027.0	2697.0
158376	37.0	27.0
100505929	7.0	12.0
158358	2587.0	3032.0
5230	17941.0	17231.0
220429	2.0	0.0
5232	0.0	0.0
5233	6.0	5.0
101929467	1.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	56.0	11.0
100505919	0.0	0.0
100420527	11.0	11.0
100420526	0.0	1.0
5225	174.0	1234.0
5226	5145.0	5547.0
100505911	72.0	102.0
5228	1363.0	425.0
90507	2021.0	1892.0
5229	2160.0	3029.0
90506	102.0	117.0
5241	2115.0	1566.0
219469	0.0	0.0
101929471	0.0	0.0
5243	1781.0	1464.0
5244	69.0	43.0
101929478	0.0	0.0
5245	5910.0	6051.0
219464	0.0	0.0
5246	0.0	1.0
5236	9932.0	6811.0
5238	8492.0	20644.0
5239	29783.0	13228.0
100505945	1.0	3.0
158399	191.0	298.0
5250	18055.0	20922.0
101929484	5.0	2.0
5251	94.0	108.0
5252	4673.0	4542.0
219479	0.0	0.0
5253	5107.0	5337.0
5255	1665.0	2795.0
219477	0.0	0.0
5256	2188.0	2891.0
5257	9406.0	13919.0
220441	963.0	1508.0
100419558	0.0	1.0
100419554	0.0	0.0
90525	557.0	344.0
158383	4.0	10.0
100420546	4.0	14.0
90527	713.0	315.0
158381	11.0	23.0
100505933	13.0	15.0
90529	1249.0	1188.0
5261	1627.0	1452.0
5264	2578.0	2729.0
5265	1509.0	1135.0
5266	120.0	102.0
5267	90.0	3.0
219487	0.0	0.0
5268	980.0	449.0
101929410	38.0	39.0
219484	0.0	0.0
219482	0.0	0.0
5260	189.0	57.0
5258	0.0	0.0
5259	0.0	0.0
5272	801.0	880.0
5273	1.0	1.0
5274	319.0	363.0
28509	0.0	0.0
5275	6.0	0.0
5276	1.0	4.0
5277	467.0	577.0
101929423	65.0	33.0
5279	1722.0	1621.0
28503	0.0	0.0
28504	0.0	0.0
28501	1.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	1736.0	978.0
28505	0.0	0.0
101929428	1.0	0.0
5271	359.0	478.0
28506	0.0	0.0
256435	198.0	159.0
28500	0.0	1.0
5269	13619.0	15258.0
105377617	0.0	0.0
5283	3156.0	3398.0
5284	4396.0	3441.0
100420450	1.0	3.0
5286	6804.0	9520.0
5287	1586.0	1763.0
5288	273.0	57.0
5289	2751.0	3479.0
101929437	3.0	0.0
5280	152.0	143.0
5281	547.0	780.0
5282	11.0	5.0
102723166	2.0	12.0
102723167	286.0	20.0
102723165	0.0	7.0
100420458	17.0	8.0
5294	357.0	362.0
100420462	0.0	5.0
5295	10501.0	11385.0
100419472	0.0	0.0
5296	51.0	45.0
5297	8863.0	12247.0
5298	5959.0	5967.0
100419471	0.0	0.0
5290	2335.0	3067.0
100419477	0.0	0.0
5291	4446.0	6456.0
5292	1304.0	1770.0
5293	954.0	795.0
100420473	0.0	0.0
100101932	1.0	0.0
100101938	0.0	0.0
256472	6.0	7.0
256471	931.0	759.0
100419489	0.0	4.0
100101935	0.0	0.0
100270680	3.0	12.0
100420477	0.0	2.0
100420476	0.0	0.0
100420484	0.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	18.0	15.0
101929402	18.0	34.0
100270648	0.0	0.0
101929407	84.0	50.0
105375013	10.0	8.0
641365	0.0	0.0
641364	3.0	6.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	83.0	72.0
28572	1.0	5.0
28573	1.0	4.0
28570	1.0	0.0
28571	0.0	0.0
28576	6.0	2.0
28577	1.0	0.0
653354	13.0	0.0
28574	8.0	4.0
401687	0.0	0.0
28575	1.0	4.0
641372	1.0	0.0
641371	203.0	182.0
112950	1993.0	2466.0
641373	0.0	0.0
28589	16.0	16.0
28583	5.0	6.0
28584	6.0	2.0
28581	3.0	4.0
28582	0.0	2.0
28587	0.0	0.0
124930	303.0	426.0
28588	0.0	0.0
28585	0.0	0.0
28586	7.0	13.0
28580	1.0	0.0
124935	2175.0	2543.0
124936	1964.0	1891.0
378805	313.0	367.0
641380	0.0	0.0
112942	2340.0	2507.0
378807	0.0	1.0
641382	1.0	0.0
641384	0.0	1.0
401675	0.0	0.0
28558	14.0	16.0
28559	137.0	127.0
28556	0.0	0.0
28557	2.0	6.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	1.0
28552	0.0	0.0
148932	1510.0	1206.0
401665	0.0	4.0
641379	1.0	0.0
124925	3.0	11.0
401664	0.0	3.0
28569	9.0	9.0
401663	0.0	0.0
112939	3583.0	4446.0
401662	0.0	2.0
28567	14.0	28.0
401661	0.0	86.0
28568	23.0	18.0
112937	2477.0	3685.0
112936	6268.0	11922.0
449645	0.0	2.0
28561	0.0	1.0
124912	1.0	0.0
653361	135.0	128.0
28560	11.0	2.0
28565	0.0	0.0
653363	0.0	0.0
653364	6.0	3.0
28566	1.0	3.0
28563	5.0	9.0
28564	0.0	0.0
378828	0.0	0.0
378825	1.0	2.0
391804	0.0	0.0
124989	110.0	181.0
391803	1.0	0.0
340286	0.0	2.0
653390	63.0	51.0
339290	2262.0	2475.0
339291	2.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	2.0
391811	2.0	0.0
653381	1391.0	2130.0
124975	714.0	242.0
124976	510.0	314.0
391819	2.0	0.0
124974	4.0	7.0
340277	194.0	693.0
340274	3.0	0.0
340273	16.0	8.0
339287	4286.0	5959.0
28514	1037.0	901.0
28512	715.0	877.0
28513	80.0	75.0
28518	6.0	6.0
28519	0.0	0.0
28516	2.0	1.0
28517	0.0	0.0
28510	0.0	0.0
28511	2884.0	2934.0
124961	728.0	898.0
340267	78.0	285.0
340260	0.0	0.0
112970	323.0	288.0
28525	0.0	0.0
28526	47.0	39.0
28523	0.0	0.0
378832	1.0	1.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	10201.0	18205.0
901	7553.0	20561.0
340252	2050.0	3854.0
902	1527.0	1444.0
904	2618.0	3398.0
905	2097.0	3031.0
908	7462.0	6458.0
909	8.0	12.0
340371	2404.0	2768.0
136895	320.0	157.0
51081	2523.0	2935.0
51083	21.0	250.0
51082	3977.0	5442.0
51085	94.0	31.0
51084	4379.0	5897.0
51087	73.0	32.0
51086	8.0	5.0
146212	4.0	4.0
51088	4172.0	2825.0
910	8.0	11.0
90678	2167.0	2966.0
911	198.0	112.0
912	183.0	118.0
913	170.0	91.0
914	344.0	289.0
915	170.0	146.0
916	655.0	525.0
917	146.0	124.0
919	175.0	134.0
90673	697.0	1228.0
51090	393.0	444.0
51092	10522.0	13216.0
51091	1111.0	1386.0
51094	6585.0	10338.0
51093	2409.0	2896.0
51096	1343.0	1796.0
51095	948.0	1120.0
146225	22.0	26.0
51098	2092.0	1653.0
340359	74.0	19.0
51097	4636.0	5807.0
146223	2534.0	7383.0
51099	997.0	1207.0
920	2542.0	2175.0
146227	82.0	108.0
921	230.0	276.0
90668	26.0	31.0
922	0.0	1.0
923	192.0	233.0
340351	101.0	155.0
924	222.0	171.0
643941	0.0	0.0
925	330.0	306.0
926	87.0	51.0
927	66.0	19.0
928	46404.0	51039.0
100312775	15.0	10.0
929	2595.0	2038.0
158228	255.0	573.0
339366	283.0	244.0
26095	58.0	125.0
401825	2.0	1.0
26098	1251.0	1812.0
340348	1234.0	1187.0
26097	4419.0	4397.0
388324	379.0	750.0
26099	7140.0	7050.0
388325	299.0	239.0
930	91.0	44.0
148898	262.0	217.0
931	230.0	175.0
388323	70.0	61.0
932	1.0	3.0
933	320.0	248.0
643954	0.0	0.0
26090	4185.0	5355.0
134265	844.0	504.0
26092	9481.0	8041.0
936	0.0	0.0
26091	2263.0	3490.0
158234	662.0	847.0
26094	705.0	843.0
643955	0.0	0.0
938	5.0	0.0
26093	1732.0	1857.0
939	182.0	105.0
401827	0.0	0.0
90693	534.0	843.0
158219	920.0	966.0
134266	925.0	1444.0
643971	1.0	0.0
940	159.0	214.0
941	16.0	12.0
124872	1.0	3.0
942	428.0	404.0
943	41.0	34.0
342994	1.0	5.0
944	100.0	131.0
643965	0.0	0.0
945	141.0	125.0
946	129.0	126.0
7903	589.0	538.0
947	5143.0	3442.0
158222	29.0	37.0
948	759.0	396.0
949	4210.0	5703.0
7905	16658.0	23252.0
136853	41.0	55.0
401895	0.0	0.0
339344	282.0	332.0
339345	0.0	0.0
653308	292.0	383.0
26074	44.0	14.0
7918	1000.0	1149.0
26073	6582.0	9137.0
7917	14177.0	15516.0
7919	1698.0	3510.0
950	36264.0	57864.0
951	1076.0	736.0
952	13896.0	9954.0
388344	371.0	332.0
953	4255.0	3895.0
954	1450.0	1234.0
643976	1.0	0.0
955	7346.0	10472.0
641311	3.0	0.0
956	409.0	263.0
957	9016.0	34603.0
958	1372.0	967.0
959	39.0	49.0
7913	7689.0	6989.0
7916	26145.0	35783.0
7915	2868.0	4176.0
26071	2604.0	2219.0
388341	136.0	121.0
26085	30.0	20.0
388339	26.0	35.0
26084	1615.0	7563.0
342979	170.0	87.0
960	13420.0	11437.0
26086	1629.0	1603.0
342977	9.0	6.0
388335	3016.0	4580.0
961	9475.0	10942.0
26088	3139.0	3832.0
962	847.0	563.0
388336	1677.0	1927.0
963	1392.0	1272.0
388333	2.0	1.0
965	250.0	376.0
966	21709.0	14344.0
7920	509.0	415.0
643987	0.0	0.0
967	27009.0	24566.0
7923	791.0	746.0
7922	19669.0	29669.0
968	21.0	28.0
969	262.0	356.0
26080	0.0	0.0
643988	99.0	408.0
26083	6.0	1.0
161835	40.0	35.0
134218	4265.0	4468.0
100312782	0.0	0.0
7941	1820.0	1273.0
7940	296.0	196.0
26059	108.0	98.0
339324	1710.0	2417.0
339327	273.0	357.0
26052	541.0	301.0
26051	205.0	245.0
339318	665.0	1079.0
340307	0.0	0.0
26054	5759.0	8017.0
970	6.0	8.0
971	96.0	106.0
26053	3093.0	3953.0
972	83909.0	57914.0
26056	3290.0	3737.0
973	421.0	227.0
974	485.0	221.0
26058	7740.0	10679.0
975	57163.0	40816.0
26057	8681.0	13072.0
653333	16.0	17.0
976	2137.0	2290.0
7932	0.0	1.0
100312789	0.0	0.0
977	10091.0	15127.0
100312788	0.0	0.0
978	261.0	143.0
643996	0.0	1.0
7936	2749.0	2930.0
100312785	0.0	0.0
26050	351.0	447.0
100312787	0.0	0.0
641339	333.0	371.0
161823	762.0	855.0
100312792	25.0	1.0
100312794	5.0	10.0
100312790	0.0	0.0
148870	86.0	18.0
388364	0.0	0.0
388363	173.0	153.0
653316	30.0	48.0
653319	392.0	696.0
148867	2623.0	4895.0
26063	1601.0	1664.0
122258	1.0	0.0
26062	0.0	0.0
102578074	0.0	0.0
26065	9004.0	10435.0
26064	2644.0	2304.0
983	174.0	427.0
984	1559.0	1532.0
146206	91.0	85.0
987	9714.0	20478.0
988	4521.0	5054.0
7942	1557.0	1481.0
989	10571.0	8809.0
26061	1485.0	1935.0
161829	1.0	7.0
100312798	6.0	3.0
26060	5240.0	6500.0
219525	0.0	0.0
5300	3392.0	3030.0
5301	2.0	0.0
339302	1.0	3.0
388394	3.0	1.0
990	174.0	335.0
991	65.0	154.0
100419609	0.0	0.0
342945	345.0	495.0
993	162.0	356.0
994	861.0	931.0
51001	599.0	704.0
100419606	0.0	0.0
51000	1440.0	2259.0
995	7.0	43.0
996	3661.0	4731.0
51003	292.0	363.0
100419608	3.0	7.0
997	1994.0	2135.0
51002	829.0	988.0
388389	1.0	4.0
998	12534.0	14219.0
51005	555.0	782.0
999	45908.0	60205.0
51004	647.0	907.0
158293	4641.0	5072.0
51006	3414.0	3922.0
7955	49.0	40.0
51009	3206.0	3407.0
7957	1077.0	913.0
51008	1659.0	1246.0
158297	5.0	27.0
219537	215.0	7.0
5310	5236.0	5798.0
5311	3804.0	3433.0
101929387	8.0	8.0
388387	4.0	2.0
100419614	0.0	0.0
388381	0.0	0.0
51010	815.0	930.0
100420608	0.0	0.0
342933	2.0	1.0
51012	2872.0	5035.0
51011	763.0	881.0
51014	11984.0	16219.0
51013	792.0	914.0
51016	706.0	995.0
7965	812.0	1030.0
51015	2206.0	2651.0
5303	606.0	774.0
51018	1249.0	1406.0
5304	10.0	12.0
5305	2332.0	2429.0
5306	10618.0	13613.0
5307	619.0	351.0
51019	1372.0	1363.0
342931	0.0	0.0
5308	218.0	13.0
101929390	0.0	0.0
5309	8.0	0.0
219527	44.0	38.0
101929397	3.0	32.0
7980	62.0	168.0
5320	4591.0	4293.0
7982	1893.0	2404.0
5321	1015.0	730.0
5322	577.0	342.0
7984	1356.0	1486.0
219541	639.0	649.0
51021	4538.0	5504.0
51020	2347.0	2560.0
51023	446.0	424.0
51022	944.0	896.0
51025	172.0	330.0
342926	1176.0	1595.0
51024	4960.0	5365.0
7976	2022.0	3189.0
5313	1.0	0.0
51027	783.0	819.0
100420613	0.0	0.0
51026	2721.0	3712.0
5314	39.0	18.0
7975	1277.0	2126.0
100420612	5.0	5.0
5315	42550.0	33582.0
51029	2651.0	2569.0
7978	496.0	582.0
51028	4743.0	4552.0
5316	1420.0	1337.0
5317	13202.0	4676.0
5318	2350.0	2593.0
7979	2853.0	3731.0
219539	38.0	25.0
5319	3.0	7.0
219557	0.0	0.0
7991	8019.0	15873.0
5330	495.0	504.0
7994	5502.0	8069.0
5331	1889.0	2135.0
5332	1766.0	4516.0
7993	639.0	1215.0
5333	1753.0	1297.0
5334	3050.0	2974.0
51030	1799.0	2605.0
51032	5.0	6.0
51031	4250.0	4731.0
342918	14.0	78.0
100420627	0.0	0.0
51035	4418.0	4753.0
5324	302.0	283.0
5325	892.0	1242.0
5326	1717.0	1974.0
5327	3085.0	2459.0
7988	1070.0	1062.0
100420621	2.0	4.0
5328	838.0	649.0
5329	526.0	661.0
158248	12.0	11.0
5340	22.0	6.0
5341	714.0	796.0
5342	0.0	0.0
5343	1.0	6.0
101929335	1044.0	424.0
5345	2260.0	936.0
63027	3562.0	6113.0
342909	121.0	202.0
342908	149.0	300.0
51043	4527.0	8500.0
51042	170.0	169.0
342900	0.0	0.0
100419649	0.0	0.0
51046	1.0	3.0
5335	4621.0	4447.0
90634	799.0	613.0
134285	2.0	3.0
5336	1008.0	780.0
5337	1004.0	678.0
90637	553.0	642.0
100420633	0.0	0.0
5338	2319.0	3259.0
5339	23332.0	28821.0
90639	497.0	537.0
5350	4844.0	2337.0
5351	10136.0	13836.0
5352	3250.0	2152.0
219578	12.0	2.0
100419650	0.0	0.0
134288	0.0	0.0
63035	1638.0	1610.0
5354	282.0	199.0
5355	3876.0	2253.0
63036	0.0	1.0
5356	2919.0	2650.0
90632	4.0	11.0
101929344	3.0	4.0
161882	345.0	444.0
51050	20054.0	15791.0
51052	0.0	0.0
643906	1.0	0.0
51054	141.0	123.0
643904	0.0	4.0
51053	3004.0	1241.0
643905	0.0	0.0
51056	5279.0	6100.0
51058	676.0	624.0
51057	349.0	411.0
643909	0.0	0.0
5346	20.0	76.0
90624	1994.0	2450.0
51059	72.0	6.0
5347	48.0	178.0
5348	392.0	116.0
5349	10584.0	17776.0
90625	19.0	205.0
90627	1747.0	2275.0
5360	5464.0	2821.0
5361	2656.0	3205.0
5362	2082.0	1984.0
101929351	17.0	77.0
5364	5211.0	6327.0
5365	1257.0	3028.0
5366	292.0	259.0
90665	205.0	422.0
5367	0.0	2.0
51061	6556.0	9546.0
51060	3695.0	4873.0
51063	1473.0	855.0
51062	1211.0	1629.0
146279	25.0	26.0
51065	3182.0	4433.0
643915	1.0	0.0
51067	715.0	875.0
51066	10.0	12.0
51069	1060.0	1156.0
51068	3531.0	3842.0
5357	444.0	527.0
5358	3189.0	1869.0
100420656	0.0	0.0
5359	2308.0	1947.0
643911	237.0	436.0
100420650	3.0	5.0
5371	5256.0	4538.0
100420660	0.0	1.0
5372	2162.0	2691.0
5373	601.0	1323.0
158257	2.0	4.0
732448	1.0	0.0
5375	32.0	55.0
5376	3737.0	2473.0
90655	0.0	0.0
5378	587.0	1341.0
219595	6.0	6.0
101929369	0.0	1.0
51070	1714.0	1548.0
51072	209.0	268.0
51071	1273.0	1095.0
5370	0.0	5.0
51074	1176.0	1326.0
51073	1952.0	1606.0
51076	958.0	784.0
51075	5416.0	5956.0
51078	3382.0	3125.0
51077	2779.0	2965.0
51079	1592.0	1450.0
5368	18.0	11.0
5369	0.0	0.0
100420665	0.0	0.0
171222	9.0	3.0
171221	0.0	0.0
90649	341.0	261.0
171220	163.0	97.0
5382	244.0	182.0
5383	87.0	100.0
100419560	4.0	2.0
28619	4.0	9.0
5387	81.0	138.0
28613	0.0	0.0
28614	12.0	23.0
220594	1.0	8.0
28611	10.0	10.0
28612	0.0	0.0
28617	7.0	3.0
5380	3.0	6.0
28616	11.0	13.0
28610	3.0	2.0
5379	464.0	525.0
100420558	0.0	0.0
100420557	0.0	5.0
100420555	0.0	0.0
100420552	0.0	0.0
5393	808.0	789.0
5394	3120.0	3323.0
5395	759.0	971.0
5396	4258.0	5151.0
101929302	39.0	65.0
28624	0.0	0.0
28625	0.0	1.0
28622	2.0	3.0
28623	0.0	0.0
28628	0.0	2.0
28629	0.0	1.0
28626	1.0	5.0
28627	1.0	1.0
28620	5.0	3.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	0.0	1.0
28608	0.0	0.0
28609	5.0	10.0
100419595	0.0	0.0
28602	3.0	7.0
28603	1.0	0.0
101929328	8.0	23.0
28600	0.0	1.0
28601	2.0	5.0
28606	3.0	2.0
101929329	1.0	1.0
100419599	0.0	0.0
256536	73.0	145.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	3720.0	3774.0
53616	5168.0	4756.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	3.0	0.0
256586	568.0	613.0
171177	440.0	500.0
171169	1.0	4.0
53632	71.0	3.0
53630	63.0	37.0
53635	9511.0	9001.0
53637	162.0	64.0
112840	694.0	1125.0
26038	211.0	111.0
26037	2771.0	2843.0
653226	12.0	12.0
28699	0.0	0.0
26039	1000.0	2042.0
112849	204.0	406.0
112846	8.0	6.0
26030	2685.0	1854.0
28693	1.0	4.0
28694	0.0	0.0
26032	292.0	290.0
28691	12.0	3.0
26031	260.0	325.0
28692	3.0	2.0
26034	202.0	189.0
28697	0.0	0.0
26033	2326.0	1055.0
28698	0.0	0.0
653232	282.0	202.0
100312803	1.0	0.0
26036	2679.0	3686.0
100312806	0.0	0.0
28695	0.0	0.0
26035	1433.0	1506.0
28696	1.0	0.0
653234	14.0	12.0
643898	0.0	0.0
100312801	1.0	1.0
28690	12.0	6.0
26049	909.0	1010.0
26048	934.0	1036.0
653214	579.0	979.0
100312819	0.0	0.0
26040	3809.0	4420.0
26043	4079.0	5284.0
26045	21.0	15.0
653220	0.0	0.0
26047	9217.0	16645.0
100312817	0.0	0.0
26046	3534.0	5363.0
100312816	0.0	0.0
124817	63.0	47.0
148808	199.0	261.0
378925	10.0	6.0
28679	0.0	0.0
26015	2690.0	2691.0
653247	0.0	1.0
26018	11906.0	29374.0
28677	10.0	12.0
26017	3977.0	4095.0
28678	0.0	0.0
26019	4039.0	4426.0
124801	566.0	697.0
28671	13.0	9.0
28672	6.0	8.0
26010	6538.0	6078.0
28670	11.0	15.0
26012	2039.0	1738.0
28675	0.0	0.0
26011	179.0	223.0
28676	1.0	1.0
28673	6.0	13.0
148811	5.0	10.0
26013	256.0	393.0
28674	3.0	10.0
124808	1379.0	1692.0
148818	1.0	0.0
112812	78.0	91.0
26027	278.0	229.0
653236	40.0	15.0
28688	5.0	5.0
28689	4.0	8.0
653238	35.0	87.0
112817	229.0	85.0
148823	239.0	196.0
28682	10.0	9.0
28683	7.0	6.0
148824	12.0	2.0
28680	6.0	6.0
653240	1.0	0.0
26020	17883.0	20536.0
28681	12.0	6.0
28686	0.0	0.0
26022	7867.0	7002.0
28684	5.0	4.0
26025	195.0	238.0
26024	528.0	388.0
28685	3.0	5.0
378948	0.0	0.0
378949	0.0	0.0
112885	157.0	285.0
28657	1.0	7.0
653268	296.0	116.0
653269	29.0	36.0
28658	3.0	2.0
28655	3.0	0.0
28656	2.0	3.0
28659	0.0	2.0
28650	0.0	0.0
653275	0.0	0.0
28653	0.0	9.0
28654	0.0	0.0
28651	0.0	0.0
28652	3.0	1.0
100312849	1.0	6.0
102157402	1015.0	1332.0
102157400	1.0	3.0
378938	2120.0	7412.0
641298	24.0	22.0
26005	2063.0	2713.0
28668	2.0	0.0
28669	6.0	4.0
26007	3420.0	4273.0
28666	11.0	6.0
653259	18.0	24.0
28667	5.0	3.0
26009	3146.0	4706.0
28660	4.0	3.0
124857	155.0	71.0
28661	6.0	3.0
26001	6547.0	6872.0
28664	14.0	7.0
26000	2929.0	3036.0
28665	0.0	1.0
26003	7408.0	10546.0
28662	8.0	10.0
26002	2978.0	3069.0
28663	3.0	2.0
100312850	32.0	20.0
340390	13.0	64.0
340393	0.0	1.0
28639	16.0	19.0
112869	743.0	774.0
28638	481.0	430.0
100312829	1.0	3.0
100312826	9.0	27.0
124842	12.0	26.0
100312825	1.0	2.0
100312828	31.0	63.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	701.0	650.0
100312823	0.0	1.0
339390	21.0	12.0
339396	45.0	12.0
28646	2.0	7.0
378950	0.0	0.0
28647	1.0	0.0
339398	84.0	70.0
378951	0.0	0.0
28644	0.0	2.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1390.0	2249.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	9.0	1.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	5.0	3.0
28641	0.0	1.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	1.0	0.0
100312835	0.0	1.0
100312830	3.0	3.0
646096	0.0	0.0
90799	738.0	1277.0
100287345	0.0	0.0
87171	9.0	3.0
87178	1366.0	2729.0
100287327	0.0	0.0
100287325	3.0	2.0
100287314	17.0	18.0
26191	145.0	131.0
26190	5104.0	6632.0
100287302	0.0	0.0
26173	6715.0	7992.0
26175	1618.0	1808.0
154197	0.0	5.0
5411	3315.0	5371.0
5409	208.0	8.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	4.0
5407	0.0	0.0
5408	0.0	1.0
286002	118.0	306.0
5420	3322.0	3704.0
286006	35.0	56.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1234.0	1590.0
51122	2075.0	1731.0
51121	581.0	610.0
51124	3373.0	4472.0
51123	2453.0	3112.0
5412	5528.0	6003.0
51126	2692.0	3057.0
51125	3899.0	3594.0
5413	1634.0	1183.0
5414	370.0	225.0
