id	1292e7fb-3199-40e3-a5d1-e141507b3b6f	1da9251a-d8fb-4ac7-9997-ef45e771cd6e
4907	894.0	958.0
4908	309.0	252.0
4909	438.0	578.0
145788	172.0	290.0
4900	74.0	116.0
4901	129.0	156.0
4902	102.0	52.0
155100	3.0	1.0
157769	2378.0	3363.0
399839	0.0	0.0
4914	38.0	48.0
4915	1174.0	878.0
387867	8.0	17.0
4916	484.0	359.0
4917	5.0	3.0
4919	639.0	477.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	591.0	952.0
50507	12.0	165.0
399888	0.0	12.0
100421046	0.0	0.0
50506	327.0	991.0
100421047	0.0	1.0
50509	356.0	493.0
50508	0.0	0.0
157713	1.0	5.0
100506457	0.0	1.0
133746	2158.0	2860.0
100506451	372.0	647.0
4925	4740.0	8885.0
4926	28168.0	37314.0
4927	2102.0	2925.0
4928	6459.0	8578.0
4929	447.0	1196.0
387895	3.0	13.0
387893	4151.0	4471.0
50512	3470.0	7319.0
50511	15.0	56.0
4920	2317.0	1993.0
4921	3079.0	3198.0
50514	4.0	16.0
4922	17.0	25.0
4923	7.0	1.0
4924	29069.0	34792.0
50515	857.0	875.0
100421045	0.0	4.0
100421057	0.0	3.0
100421058	0.0	0.0
100506443	0.0	2.0
387890	20.0	33.0
157708	0.0	0.0
4938	572.0	1479.0
4939	998.0	2595.0
387885	8.0	10.0
387882	2115.0	1514.0
4931	1280.0	1906.0
100421055	0.0	3.0
4935	210.0	229.0
100506475	0.0	0.0
157739	34.0	40.0
4947	4279.0	4985.0
4948	79.0	77.0
145741	7.0	37.0
100132100	0.0	0.0
101928827	0.0	2.0
100132101	0.0	1.0
100132103	2.0	4.0
100132104	0.0	0.0
169714	885.0	1587.0
4940	997.0	2171.0
145748	393.0	495.0
4942	4182.0	4889.0
4943	1062.0	1206.0
4946	19185.0	23541.0
399876	0.0	0.0
100506465	0.0	0.0
157724	14.0	14.0
100506469	600.0	1258.0
131118	1784.0	2543.0
100506462	30.0	51.0
4958	151.0	414.0
100132116	254.0	555.0
4951	0.0	0.0
100421072	0.0	0.0
4952	5474.0	6115.0
4953	8940.0	24014.0
399881	0.0	0.0
100421075	0.0	1.0
4954	8.0	8.0
4956	0.0	0.0
4957	2934.0	4756.0
100847022	0.0	0.0
100847023	0.0	4.0
100847020	0.0	0.0
286887	1.0	0.0
100847021	0.0	0.0
100847026	3.0	5.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	18.0	79.0
100847025	0.0	0.0
100847028	4.0	4.0
100847029	0.0	0.0
4969	1554.0	1928.0
2306	71.0	54.0
2305	66.0	217.0
2304	5.0	24.0
2303	26.0	23.0
2302	15.0	40.0
284217	119.0	125.0
2301	2.0	0.0
2300	31.0	51.0
284215	50.0	63.0
2309	12730.0	11176.0
4967	10242.0	11127.0
2308	2504.0	2575.0
4968	1555.0	2407.0
2307	5.0	77.0
100847030	1.0	0.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	49.0	95.0
100847032	0.0	1.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	0.0	4.0
100847036	0.0	0.0
100862664	0.0	1.0
100862665	0.0	2.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	57765.0	63281.0
2316	156637.0	78425.0
2315	17.0	34.0
2314	7828.0	9197.0
100862662	52.0	38.0
2313	265.0	577.0
284207	576.0	863.0
2312	53.0	26.0
2311	0.0	0.0
2310	86.0	87.0
284203	0.0	1.0
4973	35.0	91.0
4974	6.0	21.0
4975	7.0	8.0
4976	3554.0	4145.0
2319	13854.0	15143.0
4978	21.0	19.0
2318	27174.0	7798.0
100847040	0.0	5.0
100847041	0.0	0.0
4990	6.0	4.0
4991	0.0	0.0
4992	0.0	0.0
100847042	0.0	1.0
4993	2.0	5.0
100847043	0.0	0.0
2331	8119.0	8758.0
100862678	0.0	0.0
100847048	6.0	8.0
2330	549.0	942.0
100862679	0.0	0.0
100847049	0.0	4.0
100847046	1.0	1.0
100847047	0.0	0.0
100862675	0.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	23.0	32.0
100862670	0.0	0.0
2327	276.0	357.0
2326	70.0	53.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	348.0	476.0
2323	80.0	123.0
259239	0.0	0.0
2322	21.0	47.0
2321	2625.0	2937.0
4983	5987.0	6788.0
4985	6.0	28.0
4986	316.0	291.0
4987	167.0	158.0
4988	0.0	0.0
2329	373.0	478.0
100847051	0.0	2.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	0.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	1065.0	1224.0
100847059	0.0	1.0
2341	1.0	2.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	3670.0	4969.0
2335	7888.0	14581.0
2334	236.0	120.0
104502416	3.0	5.0
259249	0.0	0.0
2332	2306.0	2813.0
100862680	54.0	65.0
4994	1.0	2.0
4995	0.0	1.0
104502417	0.0	0.0
4998	34.0	75.0
4999	1310.0	1926.0
260294	101.0	205.0
100847062	0.0	6.0
260293	1071.0	1152.0
100847063	0.0	0.0
284260	5.0	13.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	0.0	0.0
100847067	0.0	1.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	10542.0	24772.0
2352	1.0	1.0
100847068	0.0	0.0
2350	57.0	224.0
100847069	0.0	0.0
100862692	1.0	1.0
2348	53.0	56.0
2346	7701.0	16354.0
284257	0.0	0.0
284254	0.0	0.0
100847070	0.0	0.0
284252	2823.0	3086.0
100847073	0.0	0.0
100847074	0.0	1.0
100847071	0.0	1.0
100847072	0.0	0.0
100847077	0.0	0.0
729790	0.0	0.0
100847078	0.0	0.0
100847075	5.0	15.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	43.0	119.0
729798	1.0	6.0
2359	39.0	201.0
2358	0.0	11.0
2357	59.0	157.0
2356	2985.0	4474.0
2355	9132.0	9833.0
2354	4263.0	3129.0
100847080	1.0	0.0
100847081	0.0	0.0
259283	2.0	5.0
100847084	0.0	0.0
259282	3949.0	5156.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	1.0
100847087	0.0	0.0
259289	0.0	6.0
259287	0.0	0.0
259286	0.0	0.0
259285	0.0	0.0
646909	1.0	0.0
284233	29.0	37.0
284232	7.0	7.0
100847092	0.0	0.0
100847090	0.0	1.0
259294	3.0	14.0
259293	0.0	0.0
259292	1.0	1.0
100847093	0.0	0.0
259290	9.0	14.0
259296	1.0	1.0
259295	6.0	31.0
646913	1.0	1.0
646912	0.0	2.0
646910	1.0	3.0
50700	0.0	0.0
646915	0.0	1.0
59082	0.0	0.0
2395	579.0	575.0
59084	4915.0	5411.0
441584	0.0	0.0
11108	1971.0	2455.0
11107	526.0	601.0
11100	11254.0	13867.0
11102	1298.0	1450.0
11101	2652.0	2807.0
139411	398.0	384.0
11104	801.0	1104.0
11103	1992.0	2635.0
284297	708.0	856.0
11105	1.0	1.0
693231	0.0	0.0
25759	6046.0	9309.0
693232	32.0	88.0
284293	1.0	3.0
693233	0.0	1.0
693234	0.0	0.0
693235	1.0	0.0
115426	4575.0	6406.0
25758	30.0	33.0
100379174	0.0	2.0
11119	1744.0	3300.0
11118	1343.0	2593.0
441581	0.0	0.0
127406	0.0	2.0
84034	616.0	737.0
84033	2831.0	4970.0
11113	117.0	244.0
11112	4747.0	5252.0
139422	0.0	0.0
284288	0.0	1.0
139420	0.0	0.0
11117	4924.0	4525.0
11116	714.0	1063.0
693220	21.0	57.0
693221	0.0	0.0
84061	10419.0	11441.0
693222	0.0	0.0
84060	699.0	1089.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	1.0	2.0
139425	0.0	0.0
693227	0.0	2.0
693228	0.0	2.0
693229	0.0	0.0
115416	639.0	1084.0
84067	3129.0	4325.0
84066	4.0	6.0
84069	149.0	420.0
84068	665.0	1029.0
84063	2.0	2.0
284276	117.0	54.0
84062	742.0	1088.0
139431	0.0	0.0
84065	4746.0	5150.0
284274	4.0	3.0
84064	2098.0	2675.0
284273	2416.0	3405.0
693230	0.0	1.0
693210	0.0	0.0
693211	0.0	0.0
693212	0.0	1.0
693213	0.0	2.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	1.0
152405	0.0	6.0
152404	40.0	62.0
84059	366.0	1448.0
84056	782.0	719.0
84055	5.0	21.0
84058	587.0	800.0
84057	12.0	36.0
284266	32.0	25.0
84054	2.0	27.0
84081	2158.0	2838.0
84080	1066.0	1169.0
84083	348.0	451.0
441549	246.0	286.0
441548	7.0	31.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	0.0	0.0
441550	3.0	1.0
84089	0.0	0.0
84088	0.0	0.0
84085	992.0	983.0
84084	95.0	169.0
84087	2.0	1.0
84086	0.0	0.0
84070	28.0	36.0
84072	0.0	3.0
84071	125.0	211.0
392100	0.0	1.0
100379132	0.0	0.0
392106	0.0	1.0
441533	8.0	11.0
441531	0.0	3.0
84078	1340.0	1624.0
84077	16.0	19.0
84079	2941.0	3670.0
84074	476.0	871.0
84073	31.0	73.0
84076	0.0	2.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	0.0	0.0
201931	4937.0	5296.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	0.0
100847008	0.0	1.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	1.0
106480195	0.0	0.0
106480198	1.0	0.0
106480197	0.0	0.0
106480199	0.0	0.0
127435	1932.0	2957.0
106480190	7.0	15.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	1.0	0.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	2.0	3.0
343099	69.0	155.0
103695431	0.0	0.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	0.0	0.0
103695433	0.0	1.0
100847010	3.0	10.0
103695436	1.0	2.0
100847015	1.0	0.0
103695435	6.0	2.0
100847016	1.0	0.0
100847013	2.0	23.0
100847014	0.0	0.0
441554	7.0	6.0
100847019	1.0	6.0
100847017	0.0	3.0
100847018	0.0	0.0
127428	549.0	741.0
84096	9.0	26.0
84097	0.0	0.0
11061	38.0	76.0
646892	35.0	29.0
441509	16.0	0.0
646891	2.0	1.0
11060	3600.0	5290.0
11063	58.0	67.0
619279	6037.0	7411.0
646898	0.0	0.0
11062	500.0	804.0
11065	10.0	119.0
441505	0.0	4.0
11064	1133.0	1629.0
23046	101.0	187.0
441502	9.0	5.0
23047	3057.0	3137.0
441501	1.0	1.0
23048	5594.0	5368.0
106479179	0.0	0.0
23049	6745.0	10751.0
106479178	0.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	1.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	17.0	10.0
106479171	1.0	0.0
106480175	0.0	0.0
23041	3473.0	5153.0
106480178	0.0	1.0
106479170	0.0	0.0
23042	16482.0	22533.0
106480177	0.0	0.0
23043	620.0	335.0
106480179	0.0	0.0
104384744	1.0	4.0
11067	1283.0	2199.0
50674	0.0	0.0
11066	1062.0	1517.0
11069	427.0	590.0
11068	1745.0	2434.0
139378	0.0	0.0
106480170	0.0	1.0
152330	271.0	565.0
106480172	3.0	0.0
106480171	4.0	3.0
11070	4287.0	4560.0
404550	334.0	201.0
644242	50.0	67.0
404552	0.0	0.0
11072	587.0	779.0
11074	25.0	58.0
644246	60.0	69.0
11073	1393.0	2286.0
166979	3.0	12.0
11076	674.0	517.0
11075	28.0	77.0
201965	677.0	1035.0
379027	0.0	0.0
23057	34.0	48.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	1515.0	1723.0
164312	4.0	7.0
106479168	0.0	0.0
106479167	0.0	0.0
106479166	1.0	4.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	1.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	1714.0	1859.0
106479160	1.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	13882.0	12705.0
379034	0.0	1.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	6037.0	7711.0
115399	373.0	658.0
23054	4008.0	4423.0
11078	1871.0	2137.0
11077	26.0	26.0
644237	2.0	2.0
11079	8658.0	10318.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	1.0	1.0
106480182	0.0	0.0
11041	2334.0	2102.0
11040	465.0	440.0
11043	970.0	1097.0
23023	2425.0	3108.0
441525	0.0	0.0
106480149	0.0	0.0
23024	3922.0	3291.0
106480148	0.0	0.0
23025	25.0	56.0
23026	64.0	81.0
441521	0.0	0.0
23028	5019.0	7972.0
106479199	0.0	3.0
23029	72.0	101.0
106479198	0.0	2.0
201973	516.0	782.0
106479197	1.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	0.0	0.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	16884.0	21434.0
106480155	0.0	0.0
106479191	0.0	1.0
729817	0.0	0.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	19888.0	11999.0
106480157	0.0	0.0
11045	2682.0	1591.0
11044	1249.0	1712.0
11047	4443.0	5744.0
644248	3.0	3.0
11046	1240.0	1758.0
11049	0.0	1.0
106480150	0.0	0.0
343173	1.0	1.0
343172	0.0	12.0
343171	29.0	42.0
343170	1.0	9.0
441519	0.0	0.0
11052	3768.0	6355.0
441518	1477.0	1264.0
11051	4952.0	5628.0
11054	2389.0	3473.0
23034	1589.0	1399.0
23035	594.0	864.0
106480159	0.0	0.0
23036	2534.0	4232.0
729816	0.0	0.0
23037	985.0	1248.0
23038	5827.0	6101.0
106479189	0.0	1.0
23039	4289.0	5592.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	0.0	3.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	0.0
106479183	1.0	0.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	4982.0	8734.0
106479181	0.0	0.0
106480167	0.0	0.0
23031	479.0	664.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	5068.0	6969.0
106480169	0.0	2.0
729809	1.0	0.0
23033	1854.0	2658.0
106480168	0.0	0.0
11056	1490.0	2096.0
11055	11.0	7.0
343169	0.0	4.0
11057	25951.0	31121.0
11059	5524.0	6729.0
106480161	0.0	1.0
106480160	0.0	0.0
693200	0.0	0.0
693201	1.0	8.0
693202	0.0	0.0
693203	0.0	0.0
11021	2960.0	3613.0
693204	0.0	0.0
11020	1891.0	2735.0
693205	0.0	0.0
106479139	0.0	0.0
23001	4301.0	5792.0
106480127	0.0	0.0
693206	45.0	83.0
106479138	0.0	0.0
23002	3093.0	4087.0
106480126	1.0	0.0
693207	0.0	0.0
106479137	2.0	1.0
106480129	1.0	0.0
106479136	0.0	0.0
693208	1.0	1.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	1507.0	1796.0
106479134	0.0	1.0
106479133	0.0	0.0
23007	97.0	244.0
106479132	0.0	0.0
23008	3700.0	4467.0
106479131	0.0	1.0
106479130	10.0	12.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	0.0	12.0
84000	315.0	308.0
11022	1589.0	2358.0
11025	9.0	35.0
11024	14.0	42.0
84002	610.0	1139.0
139334	0.0	0.0
11027	23.0	51.0
11029	0.0	0.0
11030	5739.0	4662.0
106479129	0.0	0.0
11031	2561.0	2742.0
106479128	0.0	0.0
106479127	3.0	1.0
106480138	0.0	0.0
23012	2197.0	1989.0
23013	4813.0	6333.0
106479126	1.0	1.0
106480137	0.0	0.0
23014	5279.0	5783.0
106479125	0.0	0.0
23015	1002.0	3633.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	2192.0	2725.0
106479123	0.0	0.0
23017	699.0	752.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	9757.0	12582.0
106479120	0.0	0.0
106480141	0.0	1.0
106480140	0.0	0.0
106480143	0.0	1.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	0.0
23011	3895.0	4062.0
106480146	0.0	0.0
11034	40948.0	31788.0
152302	560.0	580.0
11033	158.0	144.0
11036	1.0	3.0
11035	150.0	275.0
11037	3744.0	3471.0
139341	910.0	1344.0
644297	6.0	4.0
166968	1520.0	2252.0
619212	0.0	1.0
59067	0.0	0.0
106480105	0.0	0.0
106479159	0.0	2.0
106480104	0.0	0.0
106479158	0.0	0.0
106480107	0.0	4.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	24.0	87.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	1.0
106479150	0.0	3.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	648.0	762.0
11000	1740.0	1591.0
11005	519.0	487.0
11004	98.0	156.0
11007	413.0	435.0
11006	90.0	281.0
127391	0.0	2.0
11010	576.0	1079.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	1.0	0.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	2.0
127396	110.0	162.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	610.0	674.0
106479143	0.0	1.0
106479142	0.0	0.0
106479141	0.0	0.0
11019	599.0	792.0
106479140	0.0	0.0
106480121	0.0	2.0
106480120	0.0	0.0
106480123	0.0	1.0
106480122	0.0	0.0
106480125	2.0	1.0
106480124	0.0	1.0
11012	7099.0	12398.0
11011	1516.0	2011.0
11014	19907.0	27652.0
11013	607.0	1498.0
11016	2610.0	3131.0
11015	3054.0	3439.0
11018	1219.0	1487.0
11017	1755.0	2144.0
139363	0.0	0.0
106144608	0.0	0.0
646808	24.0	35.0
106144606	6.0	2.0
106144607	0.0	0.0
345778	2165.0	2686.0
646802	197.0	522.0
730861	2.0	4.0
729873	0.0	0.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	11.0	28.0
729877	0.0	0.0
259308	5.0	4.0
259307	10.0	28.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	6.0	5.0
50604	0.0	1.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	0.0	2.0
106479113	0.0	0.0
106479112	2.0	1.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1397.0	1582.0
50613	0.0	1.0
50612	0.0	0.0
50615	21.0	37.0
50614	96.0	75.0
50617	123.0	127.0
729894	0.0	0.0
50616	0.0	1.0
50619	2858.0	3165.0
50618	2982.0	3999.0
106479109	0.0	0.0
106479108	4.0	0.0
106479107	0.0	0.0
106479106	4.0	8.0
106479105	16.0	58.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	2.0
729898	26.0	49.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	65.0	100.0
646839	1.0	4.0
50626	5010.0	6094.0
646837	4.0	5.0
50628	2396.0	3320.0
646851	92.0	236.0
260332	0.0	0.0
23089	1289.0	744.0
260334	46.0	43.0
260337	1.0	2.0
260338	0.0	0.0
23081	920.0	1329.0
23082	1805.0	2735.0
100272228	207.0	599.0
23085	3911.0	4370.0
23086	691.0	874.0
23087	1348.0	1579.0
50631	10.0	24.0
50632	13.0	14.0
646849	0.0	0.0
23080	3236.0	5281.0
50636	19709.0	28225.0
50639	1.0	3.0
729830	357.0	560.0
644202	10.0	19.0
646864	0.0	0.0
646862	24.0	51.0
729838	4.0	6.0
23092	1049.0	1605.0
23093	1669.0	1990.0
23094	4376.0	5970.0
23095	4774.0	5792.0
23096	1250.0	1260.0
23097	3520.0	7545.0
729828	1.0	3.0
23098	596.0	1013.0
50640	2674.0	3286.0
23099	922.0	1031.0
730811	0.0	0.0
23090	537.0	510.0
23091	6060.0	7251.0
11081	0.0	5.0
50649	1150.0	1114.0
11080	1040.0	737.0
11083	4970.0	6955.0
729862	0.0	5.0
11082	159.0	79.0
11085	0.0	0.0
644213	2.0	6.0
100286844	81.0	148.0
646875	1.0	1.0
644214	0.0	1.0
11086	0.0	0.0
646873	0.0	0.0
23067	3183.0	4031.0
23060	4769.0	5898.0
23061	9234.0	12473.0
23062	10366.0	11322.0
23063	3077.0	3890.0
23064	6359.0	8124.0
23065	4159.0	5010.0
50651	519.0	686.0
100272205	39.0	55.0
23066	588.0	506.0
50650	2770.0	3554.0
50652	145.0	6533.0
11092	553.0	591.0
644220	0.0	2.0
11091	2351.0	3179.0
11094	1792.0	3099.0
729852	2181.0	2508.0
11093	315.0	523.0
11096	608.0	285.0
11095	412.0	555.0
11098	7903.0	5983.0
11097	777.0	1297.0
646884	0.0	1.0
23078	2212.0	2394.0
729857	2.0	22.0
23070	3324.0	4786.0
23071	4671.0	6757.0
23072	1126.0	694.0
164380	0.0	0.0
23074	1530.0	1853.0
23075	2411.0	3504.0
23076	1900.0	2561.0
23077	7165.0	8637.0
11099	1703.0	1899.0
646879	0.0	0.0
644218	0.0	0.0
646877	0.0	0.0
100130972	2.0	0.0
100379220	5.0	15.0
100130970	0.0	1.0
284339	16.0	30.0
284338	37.0	97.0
100129983	0.0	0.0
100129982	1.0	1.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	1.0	0.0
100130967	11.0	47.0
100129976	2.0	3.0
100130963	0.0	0.0
100130962	0.0	1.0
284325	701.0	983.0
100129972	0.0	0.0
284323	880.0	1488.0
100129969	0.0	2.0
100130958	135.0	114.0
693187	0.0	0.0
693188	1.0	0.0
693189	2.0	0.0
100130954	0.0	0.0
2444	918.0	2120.0
100379249	0.0	0.0
693190	0.0	0.0
100129961	113.0	140.0
284312	74.0	157.0
693191	0.0	0.0
100129960	5.0	3.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	4.0	0.0
100129958	0.0	1.0
693177	0.0	0.0
693178	5.0	10.0
260340	0.0	0.0
100129959	0.0	0.0
260341	1.0	0.0
284309	1388.0	2060.0
284307	431.0	383.0
284306	200.0	343.0
693180	0.0	1.0
693181	0.0	0.0
693182	0.0	0.0
693183	0.0	2.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	4.0
284382	0.0	1.0
100130935	0.0	0.0
100130934	296.0	291.0
100130933	17.0	30.0
100130932	3.0	15.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	0.0	0.0
284371	845.0	2134.0
284370	2194.0	4895.0
100130923	0.0	1.0
100130922	0.0	0.0
100129937	0.0	0.0
100129933	4.0	307.0
2483	955.0	1566.0
284369	0.0	1.0
2475	4965.0	7950.0
284367	11.0	41.0
284366	0.0	0.0
284361	11208.0	13294.0
50801	1.0	1.0
50804	1097.0	2250.0
50805	1415.0	2479.0
100129926	3.0	5.0
50808	6227.0	7474.0
100129921	0.0	0.0
50807	1562.0	1859.0
100129920	1.0	1.0
50809	9878.0	12855.0
2496	5.0	6.0
2495	17973.0	18843.0
2494	85.0	191.0
2492	1.0	1.0
100129929	0.0	0.0
2491	14.0	31.0
2488	1.0	2.0
2487	959.0	953.0
284359	23.0	80.0
284358	112.0	117.0
284355	0.0	0.0
284353	175.0	185.0
284352	2755.0	3344.0
50813	7111.0	7648.0
50814	2578.0	2277.0
100129919	0.0	0.0
284349	310.0	524.0
2499	3.0	6.0
284348	127.0	320.0
2498	13.0	30.0
2497	13.0	13.0
284346	92.0	91.0
284340	488.0	1077.0
23207	4085.0	5105.0
693121	0.0	0.0
100093625	0.0	0.0
23208	1337.0	1261.0
693122	0.0	5.0
100093626	0.0	0.0
23209	146.0	44.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	25.0	31.0
693126	0.0	0.0
693127	0.0	1.0
693128	0.0	0.0
25862	535.0	800.0
693129	0.0	0.0
23200	5958.0	8878.0
25861	1648.0	2100.0
644191	3.0	7.0
23201	3824.0	4730.0
25864	1150.0	1219.0
23203	2971.0	4321.0
25865	3643.0	4489.0
23204	7642.0	10795.0
23205	91.0	131.0
644192	56.0	125.0
11228	1670.0	2363.0
84166	537.0	1600.0
11221	601.0	568.0
84168	7892.0	7573.0
11223	53.0	90.0
100093630	4320.0	5711.0
84167	742.0	826.0
11222	3693.0	5645.0
100093631	431.0	518.0
84162	6275.0	8654.0
11224	20998.0	34149.0
84164	5664.0	6664.0
11227	386.0	509.0
11226	236.0	173.0
84163	359.0	431.0
23218	1762.0	4497.0
23219	2406.0	2893.0
402093	1.0	0.0
100862704	21.0	23.0
11230	639.0	785.0
23210	2068.0	2198.0
25873	24950.0	41068.0
100379298	0.0	0.0
23211	3146.0	3478.0
25875	3190.0	4210.0
23212	589.0	1061.0
23213	5539.0	5422.0
25874	8222.0	10935.0
23214	5391.0	6561.0
25876	12.0	12.0
23215	11908.0	14155.0
23216	4547.0	3755.0
25879	1407.0	2415.0
100379296	0.0	0.0
25878	4025.0	5326.0
23217	29.0	34.0
84159	7448.0	8091.0
25871	2035.0	2787.0
25870	12302.0	14317.0
142940	1204.0	1513.0
11232	357.0	657.0
11231	9410.0	12845.0
84154	1357.0	2156.0
11234	1241.0	1566.0
11236	1629.0	2157.0
11235	1713.0	2411.0
11238	557.0	732.0
84153	2151.0	3347.0
11237	2522.0	2877.0
84152	5090.0	11278.0
693120	0.0	0.0
100093624	2.0	0.0
166929	2108.0	2014.0
25847	3732.0	4651.0
84182	143.0	238.0
84181	5590.0	7485.0
25849	27941.0	23321.0
25840	15021.0	12695.0
25842	817.0	1195.0
25841	853.0	916.0
25844	10419.0	12757.0
25843	1736.0	1987.0
11209	69.0	164.0
84188	2767.0	4596.0
84187	2581.0	3388.0
11201	1761.0	3031.0
11200	179.0	336.0
84189	1130.0	726.0
11202	0.0	1.0
84186	946.0	1401.0
25859	8874.0	13534.0
25858	3.0	1.0
84171	1152.0	1563.0
284391	2069.0	2514.0
284390	183.0	229.0
100862726	0.0	0.0
100862727	2.0	3.0
100862728	1.0	11.0
25851	4119.0	6382.0
25850	267.0	448.0
25853	3130.0	4019.0
25852	2306.0	2923.0
100862725	0.0	0.0
25855	3246.0	3814.0
25854	508.0	707.0
402077	1.0	1.0
11218	739.0	997.0
11217	28.0	32.0
11219	35.0	48.0
139324	254.0	337.0
84176	15.0	12.0
11212	2763.0	3246.0
139322	1852.0	2166.0
84179	587.0	870.0
11211	108.0	221.0
84173	1679.0	2466.0
11214	5379.0	8495.0
11213	675.0	941.0
84172	1155.0	1949.0
284385	605.0	603.0
11216	1971.0	2419.0
11215	3551.0	3876.0
84174	25.0	76.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	1.0
25825	5025.0	11419.0
693166	1.0	0.0
25828	5858.0	6396.0
693167	0.0	1.0
25827	495.0	564.0
693168	0.0	0.0
693169	0.0	0.0
25829	3255.0	3571.0
441669	0.0	2.0
