id	30f0f8c2-21be-4a29-b9b0-3507765a9e1a	cc621d8a-b1b7-4001-bd25-8bfcccb34412
51066	22.0	23.0
51069	1159.0	1455.0
51068	4200.0	5929.0
5357	712.0	1321.0
5358	3983.0	3243.0
100420656	0.0	0.0
5359	2591.0	3136.0
643911	193.0	628.0
100420650	2.0	1.0
5371	5239.0	5388.0
100420660	0.0	1.0
5372	1607.0	2701.0
5373	595.0	1186.0
158257	2.0	0.0
732448	0.0	0.0
5375	78.0	7.0
5376	4904.0	2679.0
90655	0.0	0.0
5378	881.0	788.0
219595	4.0	94.0
101929369	0.0	0.0
51070	1849.0	2854.0
51072	232.0	181.0
51071	1443.0	1564.0
5370	0.0	0.0
51074	1091.0	2197.0
51073	1676.0	1745.0
51076	854.0	951.0
51075	4236.0	6859.0
51078	2933.0	6852.0
51077	3060.0	3105.0
51079	1113.0	2709.0
5368	101.0	66.0
5369	0.0	0.0
100420665	0.0	1.0
171222	5.0	8.0
171221	1.0	2.0
90649	507.0	267.0
171220	219.0	136.0
5382	270.0	202.0
5383	103.0	116.0
100419560	5.0	0.0
28619	53.0	52.0
5387	131.0	69.0
28613	0.0	0.0
28614	123.0	110.0
220594	3.0	3.0
28611	65.0	37.0
28612	0.0	3.0
28617	51.0	48.0
5380	0.0	3.0
28616	63.0	39.0
28610	18.0	7.0
5379	372.0	626.0
100420558	0.0	0.0
100420557	1.0	4.0
100420555	0.0	0.0
100420552	0.0	1.0
5393	1022.0	1315.0
5394	3881.0	4457.0
5395	898.0	1194.0
5396	6475.0	3883.0
101929302	31.0	19.0
28624	0.0	0.0
28625	4.0	0.0
28622	7.0	9.0
28623	0.0	0.0
28628	5.0	3.0
28629	6.0	6.0
28626	10.0	4.0
28627	2.0	5.0
28620	45.0	42.0
28621	1.0	3.0
100420568	0.0	1.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	1.0	0.0
28608	4.0	1.0
28609	48.0	22.0
100419595	0.0	0.0
28602	78.0	51.0
28603	6.0	1.0
101929328	10.0	5.0
28600	3.0	0.0
28601	24.0	28.0
28606	37.0	28.0
101929329	1.0	3.0
100419599	0.0	0.0
256536	20.0	5.0
100420589	0.0	0.0
100420588	1.0	2.0
53615	3203.0	5517.0
53616	6009.0	2261.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	1.0
256586	666.0	939.0
171177	649.0	1254.0
171169	3.0	15.0
53632	29.0	0.0
53630	47.0	73.0
53635	5630.0	10892.0
53637	187.0	42.0
112840	1074.0	1454.0
26038	157.0	209.0
26037	3648.0	4224.0
653226	9.0	20.0
28699	0.0	1.0
26039	1099.0	2347.0
112849	310.0	254.0
112846	5.0	22.0
26030	3684.0	1723.0
28693	7.0	4.0
28694	0.0	0.0
26032	154.0	409.0
28691	23.0	28.0
26031	722.0	411.0
28692	27.0	17.0
26034	609.0	354.0
28697	0.0	0.0
26033	2858.0	79.0
28698	0.0	0.0
653232	177.0	628.0
100312803	0.0	0.0
26036	3246.0	3480.0
100312806	0.0	14.0
28695	0.0	0.0
26035	2586.0	1795.0
28696	0.0	0.0
653234	23.0	35.0
643898	0.0	0.0
100312801	0.0	0.0
28690	23.0	43.0
26049	1194.0	490.0
26048	1398.0	1057.0
653214	789.0	1304.0
100312819	0.0	0.0
26040	5375.0	2134.0
26043	5004.0	4417.0
26045	145.0	5.0
653220	0.0	0.0
26047	2908.0	2192.0
100312817	0.0	0.0
26046	4503.0	2702.0
100312816	0.0	0.0
124817	62.0	511.0
148808	1398.0	2120.0
378925	7.0	14.0
28679	0.0	0.0
26015	2150.0	2634.0
653247	1.0	3.0
26018	8964.0	26645.0
28677	50.0	46.0
26017	3667.0	6023.0
28678	1.0	0.0
26019	4434.0	3638.0
124801	539.0	878.0
28671	82.0	64.0
28672	80.0	44.0
26010	7176.0	11251.0
28670	32.0	33.0
26012	2246.0	2041.0
28675	0.0	0.0
26011	433.0	392.0
28676	22.0	16.0
28673	48.0	43.0
148811	24.0	9.0
26013	384.0	127.0
28674	40.0	40.0
124808	1321.0	2221.0
148818	0.0	0.0
112812	61.0	83.0
26027	278.0	89.0
653236	26.0	3.0
28688	17.0	10.0
28689	29.0	21.0
653238	21.0	9.0
112817	193.0	21.0
148823	401.0	229.0
28682	54.0	40.0
28683	41.0	30.0
148824	12.0	2.0
28680	66.0	56.0
653240	0.0	0.0
26020	17074.0	24012.0
28681	11.0	89.0
28686	0.0	0.0
26022	5972.0	8830.0
28684	45.0	32.0
26025	169.0	367.0
26024	353.0	611.0
28685	20.0	28.0
378948	0.0	0.0
378949	0.0	0.0
112885	174.0	168.0
28657	55.0	46.0
653268	152.0	186.0
653269	47.0	18.0
28658	16.0	13.0
28655	12.0	25.0
28656	35.0	26.0
28659	27.0	19.0
28650	0.0	0.0
653275	0.0	0.0
28653	58.0	53.0
28654	0.0	0.0
28651	0.0	0.0
28652	6.0	9.0
100312849	2.0	1.0
102157402	858.0	1363.0
102157400	4.0	0.0
378938	4320.0	1451.0
641298	30.0	12.0
26005	2173.0	3515.0
28668	1.0	0.0
28669	35.0	29.0
26007	2591.0	5820.0
28666	45.0	45.0
653259	6.0	18.0
28667	26.0	23.0
26009	4113.0	4805.0
28660	46.0	25.0
124857	119.0	25.0
28661	16.0	15.0
26001	5765.0	6830.0
28664	43.0	29.0
26000	3118.0	3612.0
28665	10.0	4.0
26003	7012.0	8476.0
28662	54.0	35.0
26002	7106.0	8691.0
28663	32.0	14.0
100312850	32.0	22.0
340390	26.0	32.0
340393	1.0	0.0
28639	99.0	74.0
112869	776.0	1149.0
28638	2319.0	2109.0
100312829	4.0	0.0
100312826	17.0	30.0
124842	52.0	152.0
100312825	3.0	0.0
100312828	36.0	17.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	840.0	670.0
100312823	0.0	0.0
339390	10.0	1.0
339396	6.0	0.0
28646	22.0	24.0
378950	0.0	0.0
28647	23.0	16.0
339398	295.0	302.0
378951	0.0	0.0
28644	23.0	21.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1518.0	2329.0
28648	4.0	2.0
378956	0.0	0.0
28649	1.0	0.0
653282	0.0	0.0
28642	18.0	19.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	43.0	22.0
28641	2.0	1.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	1.0	0.0
100312830	0.0	0.0
646096	0.0	0.0
90799	1350.0	930.0
100287345	0.0	0.0
87171	4.0	18.0
87178	1354.0	1501.0
100287327	0.0	0.0
100287325	1.0	5.0
100287314	18.0	14.0
26191	535.0	276.0
26190	5864.0	6781.0
100287302	0.0	0.0
26173	6724.0	9919.0
26175	862.0	2102.0
154197	31.0	35.0
5411	4395.0	3239.0
5409	95.0	0.0
26184	0.0	0.0
26188	0.0	1.0
26189	0.0	0.0
5406	0.0	69.0
5407	1.0	1.0
5408	1.0	0.0
286002	294.0	131.0
5420	6876.0	6757.0
286006	20.0	18.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1663.0	1508.0
51122	2450.0	1272.0
51121	561.0	1056.0
51124	2204.0	3787.0
51123	2671.0	3963.0
5412	5752.0	6187.0
51126	2411.0	5294.0
51125	3832.0	4184.0
5413	937.0	1424.0
5414	402.0	577.0
51128	5287.0	6434.0
51127	91.0	14.0
51129	447.0	11.0
646024	17.0	18.0
646023	10.0	3.0
100131539	8.0	0.0
5430	17172.0	12344.0
5431	7828.0	7889.0
286016	19.0	57.0
5432	4459.0	6369.0
100131535	0.0	6.0
5433	2172.0	2976.0
105369729	0.0	0.0
51131	1588.0	936.0
51130	253.0	169.0
51133	6864.0	10127.0
51132	5280.0	6467.0
51135	1759.0	1156.0
51134	441.0	719.0
5423	1108.0	4430.0
90701	5512.0	11855.0
5424	959.0	952.0
51136	541.0	709.0
5425	3653.0	9688.0
51138	2809.0	3355.0
5426	2051.0	2401.0
646019	6.0	4.0
5427	141.0	236.0
5428	2657.0	2030.0
5429	1786.0	814.0
100131528	0.0	0.0
5440	1926.0	2434.0
5441	3217.0	6227.0
5442	1883.0	2702.0
5443	78.0	33.0
5444	53.0	1.0
51142	8523.0	15183.0
51141	2186.0	3950.0
51144	7750.0	10330.0
51143	2959.0	3674.0
51146	2.0	2.0
89758	0.0	0.0
5434	6630.0	11312.0
51148	4330.0	3807.0
5435	25.0	6.0
51147	2118.0	2471.0
5436	2418.0	3371.0
90736	691.0	892.0
51149	838.0	547.0
5437	1341.0	3863.0
5438	802.0	1919.0
5439	1234.0	1606.0
90737	0.0	0.0
5450	1189.0	1121.0
5451	2259.0	2468.0
5452	1404.0	1462.0
5453	70.0	18.0
5454	2.0	2.0
646049	2.0	2.0
5455	2.0	4.0
51151	3.0	107.0
51150	8229.0	19882.0
51155	1497.0	3217.0
51154	1560.0	2955.0
51157	1087.0	1715.0
51156	0.0	0.0
5445	2137.0	3744.0
5446	40.0	10.0
5447	4800.0	9035.0
5449	6.0	3.0
286042	197.0	35.0
347487	0.0	0.0
5460	30.0	23.0
5462	42.0	73.0
5463	1037.0	868.0
5464	5203.0	9398.0
5465	3453.0	2460.0
51160	4843.0	9236.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1945.0	3324.0
51161	981.0	308.0
51164	6127.0	9031.0
51163	1243.0	1568.0
51166	776.0	424.0
51168	87.0	29.0
51167	1289.0	1037.0
5456	0.0	0.0
89778	2999.0	13.0
5457	2.0	4.0
89777	0.0	0.0
5458	0.0	0.0
5459	7.0	6.0
120824	0.0	0.0
5470	1.0	1.0
5471	753.0	1041.0
347475	185.0	609.0
5473	5.0	12.0
5475	31.0	33.0
5476	5518.0	12398.0
100507097	0.0	1.0
100507096	0.0	0.0
51171	531.0	1184.0
100287388	0.0	0.0
100507099	7.0	10.0
51170	2637.0	4628.0
100507098	507.0	89.0
51172	759.0	1029.0
51175	700.0	416.0
51174	737.0	555.0
51177	4138.0	3020.0
51176	1258.0	1780.0
51179	7.0	0.0
5467	3715.0	3315.0
5468	452.0	604.0
89766	14.0	14.0
5469	4173.0	3898.0
89765	161.0	2820.0
347468	0.0	0.0
89761	1.0	0.0
5481	1700.0	2254.0
89792	44.0	20.0
90780	4192.0	6066.0
89790	1063.0	689.0
5483	10.0	67.0
646077	0.0	0.0
5485	0.0	7.0
5486	0.0	5.0
5487	1.0	2.0
5488	1.0	5.0
646070	0.0	0.0
51182	1430.0	1807.0
646074	0.0	0.0
5480	2529.0	1884.0
51181	3964.0	10402.0
51184	1480.0	1979.0
51186	2983.0	5212.0
51185	3258.0	2418.0
100287372	8.0	9.0
51188	695.0	1431.0
51187	5045.0	7834.0
5478	10090.0	19470.0
5479	10302.0	30718.0
89797	3058.0	1242.0
89796	3146.0	955.0
89795	1339.0	375.0
89781	2411.0	2563.0
347454	51.0	87.0
5493	8613.0	11161.0
89780	126.0	16.0
5494	7840.0	9652.0
5495	4354.0	5292.0
5496	4807.0	11176.0
5498	662.0	591.0
5499	6918.0	15470.0
646080	29.0	26.0
100287369	0.0	3.0
51191	995.0	658.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	4.0
51193	2330.0	3605.0
100287366	0.0	2.0
646085	1.0	1.0
51192	313.0	323.0
5491	4.0	7.0
51195	707.0	398.0
51194	2157.0	2085.0
100287362	3.0	1.0
51196	2024.0	1393.0
51199	4960.0	4842.0
51198	0.0	0.0
5489	0.0	0.0
89782	742.0	1323.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	6.0	0.0
28735	0.0	0.0
28732	0.0	1.0
100507062	18.0	12.0
28733	1.0	0.0
28738	1.0	1.0
100507067	0.0	0.0
28739	1.0	0.0
28736	0.0	0.0
100507066	2.0	0.0
28737	7.0	3.0
28730	0.0	0.0
28731	1.0	0.0
144712	8.0	6.0
119764	0.0	0.0
119765	0.0	0.0
144715	72.0	43.0
286094	0.0	0.0
100859921	0.0	0.0
100859920	0.0	0.0
286097	774.0	209.0
144717	811.0	1398.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	1.0	1.0
724102	36.0	44.0
28743	1.0	1.0
724101	0.0	0.0
28744	1.0	0.0
100507050	19.0	203.0
28749	4.0	1.0
100507057	90.0	33.0
100507056	0.0	0.0
100507055	18.0	4.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	2.0	1.0
347549	0.0	2.0
100859930	2216.0	2132.0
347541	0.0	0.0
347544	2.0	7.0
28718	0.0	0.0
28719	2.0	0.0
28712	0.0	0.0
100507086	13.0	41.0
28713	1.0	2.0
28710	0.0	1.0
28711	1.0	0.0
28716	1.0	1.0
28717	3.0	1.0
28714	3.0	0.0
28715	1.0	0.0
28729	0.0	1.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	18.0	9.0
28722	0.0	0.0
28727	0.0	0.0
28728	1.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	1.0
144742	0.0	0.0
347527	6.0	31.0
100507027	5.0	3.0
286046	122.0	246.0
648630	93.0	14.0
117143	1055.0	701.0
117145	1054.0	912.0
117144	22.0	16.0
120787	0.0	0.0
492295	0.0	0.0
347517	31.0	16.0
347516	0.0	0.0
286053	792.0	1429.0
28709	0.0	2.0
28707	1.0	0.0
28708	0.0	0.0
28701	0.0	1.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	1.0
100507012	105.0	875.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	1.0
100131568	1.0	0.0
100131565	0.0	1.0
100131564	331.0	184.0
100507040	1.0	2.0
132719	0.0	0.0
100507046	2.0	5.0
100507044	0.0	0.0
100507043	0.0	26.0
51100	9181.0	5930.0
51102	921.0	1146.0
51101	1546.0	933.0
51104	1669.0	1893.0
51103	816.0	880.0
51106	422.0	638.0
51105	3109.0	2581.0
51108	5982.0	17612.0
51107	10395.0	19221.0
286075	550.0	666.0
51109	67287.0	168404.0
286077	2779.0	10496.0
646000	0.0	0.0
132720	1438.0	1477.0
132724	0.0	0.0
100131551	8.0	4.0
100131550	0.0	0.0
100507034	32.0	17.0
100507032	133.0	235.0
119774	0.0	0.0
119772	0.0	0.0
51111	5000.0	6319.0
51110	921.0	1231.0
119775	0.0	0.0
51112	2473.0	3679.0
51115	2471.0	2723.0
51114	2940.0	14003.0
51117	2130.0	5978.0
51116	1811.0	3389.0
51119	6511.0	5412.0
51118	1560.0	2171.0
26151	1248.0	2101.0
26150	115.0	335.0
26153	334.0	235.0
26152	181.0	119.0
26155	3842.0	8031.0
26154	54.0	25.0
26157	1103.0	794.0
26156	9800.0	12040.0
130162	215.0	127.0
100534611	1.0	1.0
100534612	4.0	13.0
26164	1479.0	2044.0
117178	3004.0	1985.0
117177	2100.0	4069.0
26166	375.0	118.0
105379197	0.0	3.0
26165	0.0	0.0
26168	1150.0	968.0
26167	585.0	2260.0
26160	1681.0	2426.0
100507003	0.0	0.0
100507008	169.0	97.0
26137	721.0	299.0
26136	5812.0	5088.0
28798	0.0	0.0
28799	27.0	18.0
26138	0.0	0.0
28792	0.0	0.0
28793	4102.0	1692.0
28790	4.0	0.0
117166	22.0	27.0
26130	4039.0	2960.0
28791	32.0	35.0
26133	6188.0	8949.0
28796	1927.0	1484.0
28797	952.0	1174.0
26135	16447.0	21835.0
28794	2.0	0.0
28795	158.0	40.0
26134	153.0	276.0
154150	0.0	0.0
129138	1161.0	1955.0
26148	482.0	421.0
26147	2690.0	1572.0
26149	333.0	198.0
117154	65.0	8.0
26140	533.0	172.0
553820	3.0	2.0
117153	4.0	0.0
120796	0.0	0.0
117156	5.0	1.0
117155	76.0	108.0
117157	40.0	11.0
120793	0.0	0.0
26146	2098.0	2216.0
117159	0.0	0.0
26145	2124.0	5531.0
130195	0.0	1.0
154141	649.0	377.0
117151	1.0	0.0
26115	2551.0	4212.0
28778	473.0	523.0
28779	2.0	0.0
28776	47.0	32.0
28777	2.0	1.0
26119	3525.0	5470.0
26118	3595.0	2570.0
28770	0.0	2.0
28771	0.0	0.0
28774	256.0	465.0
28775	90.0	42.0
28772	5.0	9.0
26112	5765.0	3264.0
28773	382.0	133.0
130120	0.0	0.0
28789	2.0	0.0
26128	2178.0	3878.0
28787	0.0	4.0
26127	2556.0	1799.0
132789	1948.0	2325.0
28788	3.0	0.0
28781	55.0	45.0
201134	1281.0	653.0
28780	5.0	2.0
26122	3702.0	2811.0
28785	75.0	6.0
144766	1.0	0.0
26121	2374.0	3612.0
28786	7.0	28.0
28783	24.0	50.0
26123	4293.0	7435.0
28784	1653.0	471.0
130132	473.0	274.0
28756	0.0	0.0
28757	0.0	0.0
28754	1.0	2.0
28755	4318.0	4144.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	3.0	5.0
28753	0.0	0.0
28750	1.0	2.0
201140	1.0	0.0
28751	1.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	1.0	1.0
28768	0.0	0.0
28765	0.0	1.0
28766	0.0	3.0
26108	1616.0	1629.0
28769	0.0	0.0
28760	0.0	0.0
26100	4709.0	8690.0
28763	2.0	13.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	0.0	0.0
117196	0.0	0.0
117195	0.0	0.0
154089	0.0	0.0
100287238	0.0	0.0
201158	124.0	171.0
100287234	0.0	0.0
201164	538.0	1200.0
201161	480.0	354.0
201163	2082.0	2577.0
154091	2976.0	8437.0
154092	8.0	4.0
276719	0.0	0.0
100287229	1.0	0.0
100287227	23.0	113.0
100287226	1.0	0.0
201176	2518.0	2035.0
100287216	71.0	71.0
100287215	4.0	4.0
201181	157.0	89.0
129099	618.0	879.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	338.0	286.0
130075	0.0	0.0
5510	4345.0	7278.0
166012	1.0	1.0
5509	1206.0	2455.0
5500	34219.0	38286.0
5501	8852.0	13111.0
5502	367.0	52.0
5504	4921.0	6298.0
5506	16.0	0.0
5507	1738.0	798.0
154043	1292.0	2559.0
5520	3978.0	4110.0
5521	209.0	117.0
193629	13.0	11.0
5519	1752.0	3390.0
26298	11509.0	9197.0
26297	904.0	2735.0
5511	3024.0	4287.0
5512	0.0	0.0
5514	5825.0	7469.0
5515	7724.0	8248.0
26290	37.0	43.0
5516	6185.0	7492.0
154075	163.0	111.0
26292	1333.0	2299.0
26291	1.0	0.0
5518	17917.0	31319.0
5530	16076.0	55736.0
5531	3308.0	8745.0
5532	5803.0	6097.0
5522	986.0	2629.0
5523	1765.0	1433.0
5524	11908.0	27408.0
5525	4349.0	4791.0
5526	1291.0	1269.0
5527	9199.0	8598.0
5528	3885.0	4330.0
154064	3.0	33.0
5529	3969.0	3953.0
286122	100.0	30.0
5540	27.0	95.0
5542	0.0	0.0
286128	488.0	670.0
51241	1095.0	2458.0
89858	13.0	1.0
89857	889.0	600.0
51244	1431.0	1510.0
51247	4447.0	4621.0
5533	1314.0	1422.0
51246	9837.0	17810.0
5534	3594.0	4825.0
51249	1487.0	3490.0
5535	1.0	0.0
90835	38.0	93.0
89853	2504.0	1089.0
5536	3234.0	3997.0
51248	1573.0	2953.0
5537	4815.0	6257.0
5538	12475.0	18046.0
5539	1.0	0.0
28907	106.0	80.0
286133	801.0	60.0
28908	2914.0	2422.0
28905	4.0	4.0
100131418	0.0	0.0
5550	2431.0	5183.0
28906	81.0	123.0
286135	0.0	0.0
5551	730.0	553.0
5552	7269.0	3466.0
100131415	0.0	0.0
5553	1.0	0.0
28909	0.0	0.0
5554	23.0	6.0
28900	67.0	88.0
28903	10.0	15.0
28904	80.0	48.0
28901	36.0	79.0
28902	39.0	38.0
51250	603.0	1368.0
51252	50.0	29.0
51251	1148.0	1580.0
89849	667.0	311.0
89848	1008.0	817.0
51253	2706.0	5868.0
89846	1325.0	946.0
51256	499.0	1477.0
89845	1685.0	1327.0
51255	2284.0	3845.0
51258	2655.0	5769.0
5544	6.0	1.0
51257	2132.0	1887.0
5545	0.0	0.0
5546	3383.0	3562.0
5547	9744.0	10970.0
51259	761.0	1281.0
90826	1105.0	1014.0
5549	18581.0	19507.0
286140	198.0	334.0
90827	0.0	0.0
286144	2837.0	4603.0
5562	7783.0	8428.0
286148	3710.0	2635.0
5563	1301.0	1719.0
90861	7528.0	25859.0
5564	2203.0	1752.0
90864	96.0	91.0
5565	2532.0	1219.0
51260	1340.0	2100.0
51263	1878.0	2261.0
100287296	0.0	0.0
51265	59.0	26.0
51264	1382.0	2954.0
51267	376.0	124.0
51266	4.0	4.0
5555	0.0	0.0
51268	349.0	83.0
89876	428.0	552.0
5557	472.0	399.0
5558	1403.0	871.0
89874	128.0	103.0
90859	5.0	12.0
89872	16.0	44.0
286151	20.0	21.0
89870	1.0	1.0
5570	561.0	4099.0
5571	3380.0	6053.0
5573	21902.0	18455.0
90850	1941.0	2790.0
5574	0.0	0.0
90853	108.0	134.0
5575	1847.0	1857.0
5576	5569.0	6775.0
51270	1.0	0.0
100192378	6.0	4.0
51272	5398.0	8593.0
51271	4632.0	5430.0
51274	6533.0	6971.0
100287284	6.0	5.0
51276	355.0	433.0
89869	1.0	0.0
51275	807.0	988.0
51278	1597.0	1124.0
51277	721.0	321.0
5566	6654.0	7744.0
89866	9.0	0.0
51279	5728.0	2339.0
5567	7877.0	10250.0
90843	2966.0	7719.0
5568	1.0	1.0
5569	1700.0	1342.0
89891	1850.0	5190.0
5580	5958.0	6310.0
89890	1865.0	1814.0
5581	964.0	554.0
5582	2.0	6.0
5583	3753.0	4634.0
5584	4931.0	5148.0
5585	7279.0	20007.0
5586	4984.0	4165.0
5587	3670.0	4375.0
100287279	0.0	2.0
51281	887.0	904.0
51280	12504.0	269783.0
51283	3447.0	3737.0
100287272	5.0	2.0
51282	2006.0	7621.0
51285	7027.0	2553.0
51284	916.0	713.0
51287	1740.0	4034.0
119722	0.0	1.0
51286	174.0	75.0
51289	2.0	9.0
100287270	0.0	0.0
5577	3879.0	2018.0
5578	7020.0	1124.0
5579	5567.0	1986.0
89894	397.0	280.0
5591	12933.0	15823.0
5592	2740.0	821.0
90871	2481.0	4003.0
5593	889.0	317.0
5594	11966.0	12507.0
347598	0.0	0.0
5595	4083.0	5281.0
5596	1022.0	165.0
5597	2360.0	6782.0
90874	1142.0	2105.0
5598	1689.0	1349.0
51290	3181.0	6472.0
51292	3988.0	5434.0
5590	1242.0	2229.0
51291	1710.0	2441.0
100287266	2.0	3.0
51294	604.0	472.0
100287261	0.0	0.0
51293	1843.0	2587.0
51296	1379.0	1383.0
51295	1994.0	3401.0
51298	29.0	180.0
51297	0.0	0.0
51299	521.0	245.0
119710	354.0	794.0
5588	375.0	217.0
5589	14990.0	39762.0
90865	6163.0	1456.0
89887	374.0	618.0
89886	14.0	12.0
89885	1.0	1.0
89884	38.0	26.0
89883	0.0	0.0
89882	0.0	0.0
286101	2780.0	2593.0
286102	0.0	0.0
286103	10.0	16.0
347584	0.0	0.0
5599	2188.0	2553.0
347687	2.0	7.0
347686	0.0	0.0
132612	0.0	0.0
28855	1.0	1.0
28854	0.0	1.0
28859	1.0	0.0
28850	3.0	8.0
53822	32.0	20.0
53820	64.0	150.0
53826	7171.0	1343.0
53827	4279.0	3418.0
345016	0.0	0.0
347673	0.0	1.0
53828	1.0	6.0
53829	863.0	497.0
347675	0.0	0.0
28866	5.0	2.0
100507173	14.0	9.0
26205	1309.0	3562.0
132625	0.0	0.0
28864	2.0	3.0
100507171	298.0	97.0
28865	11.0	12.0
26207	1920.0	1282.0
100507178	25.0	23.0
26206	101.0	147.0
28869	3.0	1.0
100131493	0.0	0.0
28862	66.0	75.0
28863	9.0	3.0
28861	2.0	2.0
53833	27.0	11.0
53834	1423.0	2935.0
53831	46.0	29.0
53832	1462.0	2945.0
53838	2113.0	6398.0
53836	610.0	65.0
144608	121.0	306.0
28833	1.0	1.0
28834	571.0	155.0
28831	0.0	0.0
100750245	0.0	0.0
28832	3.0	7.0
100750246	3.0	7.0
100750247	4.0	0.0
100131481	0.0	0.0
53840	44.0	19.0
53841	4.0	1.0
28830	0.0	0.0
53842	0.0	0.0
100131478	2.0	3.0
28847	34.0	13.0
102060282	10.0	10.0
28819	1.0	1.0
28817	432.0	398.0
28818	2.0	4.0
100131469	0.0	0.0
28811	2.0	9.0
28812	11.0	6.0
28810	9.0	7.0
28815	2820.0	3399.0
28816	914.0	686.0
28813	1302.0	1279.0
100507143	0.0	0.0
28814	89.0	46.0
51201	4290.0	4679.0
119687	0.0	4.0
51200	41.0	11.0
51203	396.0	877.0
51202	68.0	23.0
51205	754.0	2226.0
51204	834.0	1338.0
51207	28.0	1.0
51206	12.0	28.0
119682	0.0	3.0
51209	1228.0	240.0
51208	11.0	10.0
28828	0.0	0.0
100507135	7.0	3.0
28829	0.0	0.0
100131457	0.0	1.0
28822	883.0	727.0
28823	886.0	813.0
28820	1243.0	786.0
100131454	25.0	22.0
28821	20.0	29.0
28826	122.0	71.0
28827	4.0	1.0
100131451	8.0	2.0
28824	13.0	7.0
28825	1815.0	1969.0
119678	0.0	0.0
119679	0.0	0.0
89801	424.0	179.0
51214	6.0	0.0
51213	1.0	0.0
51218	1768.0	3464.0
286183	10.0	2.0
286184	0.0	0.0
286186	0.0	0.0
286187	9.0	25.0
286189	235.0	428.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	1.0	0.0
89839	143.0	52.0
89838	4.0	2.0
89837	0.0	0.0
100507170	0.0	0.0
51222	1977.0	1468.0
51225	1179.0	821.0
286190	10.0	6.0
89832	26.0	4.0
51224	0.0	0.0
51227	1036.0	2463.0
51226	1341.0	819.0
51228	3891.0	8000.0
347613	22.0	17.0
28808	0.0	0.0
28809	1362.0	1192.0
28806	0.0	3.0
100131439	1.0	1.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	35.0	21.0
28800	1.0	1.0
28801	5.0	5.0
28804	150.0	361.0
28805	0.0	0.0
28802	292.0	153.0
28803	950.0	279.0
51230	4861.0	4965.0
90809	1822.0	2427.0
51232	11669.0	7662.0
51231	2012.0	3576.0
51234	3638.0	6327.0
51233	1.0	0.0
89822	41.0	34.0
51236	1292.0	2914.0
51237	705.0	497.0
51239	509.0	754.0
90806	2448.0	2655.0
100507102	99.0	88.0
129049	577.0	221.0
154007	1176.0	851.0
26279	434.0	583.0
203859	1552.0	426.0
26272	791.0	1110.0
26271	430.0	615.0
26273	3632.0	2695.0
26276	1264.0	1678.0
26275	1809.0	1139.0
26278	2945.0	1530.0
26277	3966.0	6327.0
26270	933.0	1291.0
26285	0.0	1.0
26284	2155.0	5385.0
26287	47.0	11.0
26286	9310.0	21926.0
26289	280.0	4178.0
26281	7.0	1.0
26280	9.0	6.0
100507127	1.0	0.0
100507125	0.0	3.0
129025	1.0	1.0
26258	6581.0	6504.0
26257	14.0	4.0
26259	1181.0	915.0
26251	9.0	6.0
168667	1116.0	163.0
26254	5.0	0.0
26253	98.0	13.0
26256	184.0	91.0
144699	1263.0	1703.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	16.0	1.0
100507118	8.0	6.0
100507117	2.0	1.0
26269	1657.0	2699.0
26268	3991.0	5904.0
201229	655.0	435.0
26261	75.0	112.0
119696	0.0	5.0
26260	4280.0	12389.0
26263	1771.0	2271.0
119694	0.0	14.0
26262	1798.0	2422.0
201232	275.0	230.0
119695	0.0	0.0
26267	292.0	831.0
26266	29.0	25.0
119692	0.0	0.0
130074	11400.0	9569.0
129080	1233.0	332.0
28899	0.0	0.0
26235	2591.0	3067.0
26238	76.0	9.0
