id	526b6171-5947-439d-b61f-4604309532e9	02599613-1566-40af-8606-a438c2b17061
7566	969.0	516.0
101927112	3.0	2.0
101927117	23.0	14.0
590	103.0	158.0
339822	0.0	4.0
593	584.0	433.0
594	2733.0	2119.0
595	17029.0	15019.0
596	2089.0	1628.0
597	112.0	46.0
598	7837.0	8576.0
599	8449.0	6039.0
7559	2235.0	1979.0
7572	7593.0	10651.0
7571	95.0	80.0
7574	756.0	853.0
101929780	53.0	76.0
7576	1243.0	1142.0
7577	1.0	2.0
101927126	102.0	578.0
101927125	1.0	212.0
101927129	0.0	0.0
7570	2812.0	2697.0
339804	176.0	78.0
7569	566.0	488.0
7568	56.0	58.0
101978719	1.0	3.0
7582	3159.0	3188.0
7584	412.0	330.0
7587	1277.0	2174.0
7586	9525.0	22574.0
7589	579.0	418.0
101927134	0.0	0.0
7581	3573.0	4524.0
7580	5060.0	2497.0
100652988	292.0	26.0
7579	169.0	53.0
7594	1663.0	1999.0
7593	1543.0	1721.0
7596	1090.0	885.0
7597	851.0	870.0
101927149	0.0	0.0
7592	972.0	821.0
100652974	0.0	0.0
254359	1892.0	2482.0
100133005	14.0	11.0
101929730	82.0	21.0
101929736	37.0	26.0
55803	341.0	213.0
55802	2687.0	2301.0
55801	1.0	0.0
55800	129.0	104.0
55806	893.0	457.0
100420113	0.0	0.0
55805	204.0	289.0
55809	1640.0	1089.0
55808	1911.0	1925.0
100652909	0.0	0.0
101929746	8.0	6.0
101929743	1.0	0.0
100133024	1.0	1.0
55810	2546.0	2329.0
55814	2648.0	2502.0
55813	3591.0	2691.0
55812	1198.0	544.0
100652918	0.0	0.0
55811	17.0	20.0
55818	3483.0	3327.0
55816	39.0	13.0
55815	150.0	46.0
55819	6500.0	5072.0
254394	974.0	963.0
100419149	0.0	0.0
100133036	5.0	4.0
55821	1.0	3.0
101930749	0.0	0.0
100133037	0.0	0.0
100133038	8.0	5.0
55825	1360.0	470.0
101930745	1.0	1.0
55824	753.0	883.0
101930746	0.0	0.0
55823	4499.0	3277.0
101930747	0.0	0.0
55829	7865.0	5048.0
55827	6696.0	7606.0
101930744	0.0	0.0
100420143	0.0	0.0
101929760	6.0	12.0
101927102	3.0	2.0
101927101	0.0	4.0
101929768	43.0	18.0
101929765	0.0	0.0
100133040	0.0	0.0
100419158	6.0	10.0
101929769	19.0	3.0
100133044	0.0	1.0
55832	9040.0	7442.0
254398	2.0	0.0
55831	5657.0	3665.0
55830	5581.0	4243.0
55835	825.0	485.0
100652939	5782.0	15920.0
100420149	0.0	0.0
55833	1900.0	3394.0
55839	728.0	6156.0
55837	4528.0	3024.0
90167	23.0	4.0
677679	0.0	0.0
90161	1019.0	689.0
134637	303.0	559.0
388701	4.0	4.0
100420159	21.0	13.0
100420158	0.0	0.0
388707	36.0	30.0
100420155	1.0	0.0
677681	0.0	0.0
100419178	0.0	0.0
43847	24.0	97.0
101929701	0.0	0.0
43849	107.0	251.0
28227	844.0	744.0
122631	0.0	0.0
90187	1544.0	388.0
100419187	0.0	0.0
100419185	12.0	14.0
101929716	0.0	0.0
122622	711.0	452.0
388722	141.0	92.0
100420178	1.0	0.0
132001	675.0	565.0
388714	9.0	23.0
122618	575.0	177.0
388719	0.0	3.0
122616	1662.0	1080.0
100420190	0.0	2.0
100037280	11.0	4.0
388743	65.0	233.0
768097	24.0	10.0
768096	71.0	9.0
90199	1.0	0.0
90193	19.0	15.0
90196	3844.0	2230.0
100505591	7.0	4.0
100505592	13.0	81.0
388730	65.0	78.0
768086	8.0	3.0
119032	4431.0	3579.0
122665	0.0	0.0
388762	0.0	0.0
122664	7.0	0.0
388761	0.0	0.0
104413892	0.0	2.0
104413890	3.0	0.0
104413891	6.0	2.0
388753	1786.0	996.0
122651	0.0	0.0
119016	137.0	147.0
388759	109.0	43.0
90321	1684.0	1726.0
90324	2633.0	2900.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	0.0	1.0
100270919	0.0	0.0
100270912	1.0	1.0
124790	219.0	151.0
100270913	0.0	0.0
100270914	0.0	0.0
100270915	0.0	0.0
388428	0.0	1.0
100270920	2.0	2.0
641638	4044.0	2267.0
401967	1.0	1.0
100270921	0.0	2.0
100270922	0.0	0.0
148753	217.0	5.0
148756	0.0	0.0
92979	1223.0	1020.0
90316	0.0	0.0
340485	329.0	497.0
134121	522.0	345.0
90317	957.0	1169.0
653619	0.0	0.0
161725	177.0	196.0
340481	1473.0	1928.0
100270909	0.0	0.0
92973	249.0	118.0
90313	2045.0	1255.0
100270905	3.0	2.0
124783	14.0	53.0
100270906	0.0	0.0
401960	1.0	0.0
100270907	0.0	2.0
100270908	0.0	0.0
146110	14.0	10.0
100270903	2.0	0.0
641649	304.0	205.0
124773	11.0	1.0
641648	0.0	0.0
388419	2.0	2.0
401959	0.0	0.0
158104	28.0	8.0
90342	55.0	32.0
161753	24.0	11.0
339483	483.0	304.0
653643	0.0	0.0
339487	1580.0	1089.0
339488	74.0	44.0
653645	0.0	0.0
28396	22.0	46.0
28394	37.0	73.0
401944	208.0	119.0
28395	45.0	27.0
653650	33.0	47.0
90338	1805.0	1583.0
92999	3845.0	1586.0
641654	0.0	0.0
28392	64.0	105.0
28393	1.0	6.0
28391	1.0	4.0
653639	2.0	2.0
90332	398.0	281.0
134145	1071.0	790.0
161742	2906.0	1276.0
90333	1742.0	1390.0
340460	0.0	0.0
134147	5821.0	1804.0
339476	0.0	0.0
653635	84.0	53.0
339479	915.0	884.0
401934	56.0	51.0
124751	84.0	35.0
148789	1202.0	1452.0
653641	0.0	0.0
90326	1798.0	846.0
90362	1459.0	1078.0
100505761	1783.0	1523.0
100505767	9.0	8.0
388474	31.0	36.0
148713	19.0	9.0
28374	0.0	1.0
28373	0.0	0.0
28378	2.0	4.0
388468	0.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	0.0	1.0
340441	0.0	0.0
100505768	0.0	0.0
28370	0.0	0.0
28371	0.0	0.0
90352	0.0	0.0
90353	135.0	113.0
100505755	2.0	3.0
90355	547.0	854.0
100505753	0.0	0.0
339451	248.0	392.0
339453	171.0	45.0
653656	0.0	0.0
339456	70.0	154.0
653657	0.0	0.0
653658	62.0	64.0
28385	5.0	0.0
28383	1.0	0.0
600	11.0	1.0
28387	7.0	12.0
28388	80.0	76.0
601	0.0	0.0
602	951.0	1858.0
604	4692.0	3900.0
605	1527.0	1706.0
100505758	10.0	16.0
28381	0.0	0.0
606	18.0	22.0
607	2435.0	6018.0
28382	0.0	1.0
608	9.0	8.0
28380	0.0	0.0
100505785	0.0	0.0
219623	215.0	398.0
100505783	1150.0	517.0
219621	1285.0	400.0
401994	6.0	1.0
401993	0.0	0.0
339442	5.0	1.0
401992	0.0	0.0
28358	0.0	0.0
653689	626.0	272.0
148741	977.0	473.0
28359	0.0	0.0
90381	63.0	79.0
339448	1428.0	1070.0
28352	0.0	0.0
28353	0.0	0.0
653691	6.0	2.0
148738	1.0	0.0
28351	0.0	0.0
122145	0.0	0.0
28356	1.0	0.0
610	37.0	32.0
28357	0.0	0.0
611	348.0	182.0
28354	0.0	0.0
28355	0.0	0.0
613	3058.0	4478.0
616	0.0	0.0
617	1744.0	1318.0
618	96.0	130.0
90378	938.0	1520.0
376497	4141.0	3139.0
90379	1283.0	1148.0
100505776	0.0	0.0
401983	0.0	5.0
401982	1.0	0.0
401981	1.0	1.0
653677	33.0	19.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	2582.0	2665.0
28365	0.0	0.0
623	11.0	9.0
340419	763.0	113.0
401973	0.0	0.0
28366	0.0	0.0
624	261.0	162.0
627	330.0	186.0
134111	1703.0	277.0
629	471.0	1305.0
28360	0.0	0.0
101927074	0.0	0.0
101927075	16.0	3.0
146183	11.0	10.0
339416	178.0	21.0
79931	9.0	7.0
55964	595.0	626.0
631	208.0	65.0
79930	175.0	113.0
632	25.0	35.0
79933	12.0	7.0
633	3540.0	7219.0
634	2510.0	3118.0
79932	8615.0	14521.0
55968	6429.0	4807.0
79935	156.0	158.0
635	9.0	4.0
79934	3505.0	2087.0
636	863.0	7559.0
55967	3347.0	1862.0
637	1378.0	1306.0
79937	178.0	154.0
100505724	1.0	0.0
55966	71.0	90.0
158172	1.0	1.0
638	1012.0	1064.0
639	716.0	551.0
79939	7493.0	10110.0
101927081	0.0	0.0
55969	1259.0	815.0
101927084	22.0	43.0
158158	3214.0	5059.0
219654	7693.0	2773.0
100422900	0.0	1.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	1.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	2883.0	1758.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	6146.0	5826.0
55970	12062.0	6052.0
640	118.0	32.0
100270998	2.0	0.0
641	98.0	116.0
642	2650.0	2124.0
55975	3308.0	2014.0
100270992	0.0	0.0
158160	251.0	162.0
643	12.0	2.0
55974	7310.0	4296.0
122199	14.0	14.0
55973	5319.0	3718.0
644	5272.0	1713.0
100270994	0.0	0.0
79922	412.0	369.0
55972	2059.0	1626.0
645	8480.0	2952.0
79921	19524.0	8334.0
388499	1.0	1.0
79924	1264.0	2313.0
646	46.0	36.0
79923	1.0	1.0
648	4802.0	3344.0
79925	1015.0	497.0
649	1533.0	950.0
79927	230.0	94.0
79929	350.0	270.0
100505718	4.0	1.0
100505741	44.0	26.0
7620	397.0	467.0
100422911	0.0	0.0
7621	472.0	474.0
100422913	0.0	4.0
100422914	0.0	0.0
102725509	165.0	80.0
339400	98.0	26.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	1.0	1.0
100422918	0.0	0.0
339403	0.0	1.0
100422919	0.0	0.0
650	417.0	253.0
100270986	1.0	0.0
651	51.0	254.0
652	1427.0	549.0
79953	363.0	108.0
653	5362.0	72.0
100270981	0.0	0.0
654	475.0	704.0
100270982	0.0	1.0
655	2454.0	720.0
79955	72.0	26.0
100270983	0.0	1.0
79954	2267.0	2159.0
656	421.0	284.0
100270984	0.0	0.0
657	5158.0	2743.0
79957	130.0	318.0
79956	2762.0	2897.0
658	5464.0	13767.0
79959	393.0	401.0
659	7590.0	7374.0
100505746	65.0	42.0
92912	7717.0	3749.0
79958	889.0	2060.0
100270980	0.0	0.0
7617	79.0	114.0
100422920	0.0	0.0
7633	378.0	273.0
100422922	0.0	1.0
100422923	0.0	1.0
100422924	0.0	0.0
100422925	11.0	0.0
219670	20.0	11.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	132.0	51.0
100270974	12.0	14.0
661	1420.0	1112.0
100270975	0.0	0.0
662	1010.0	603.0
79940	245.0	359.0
100270976	1.0	1.0
663	5288.0	2905.0
100270977	0.0	0.0
55997	64.0	316.0
664	8097.0	5758.0
665	10004.0	4367.0
53335	983.0	579.0
79944	784.0	795.0
666	5091.0	2007.0
100270972	0.0	0.0
667	13566.0	9424.0
79943	352.0	360.0
79946	39.0	73.0
668	6.0	9.0
53339	5895.0	4182.0
669	1843.0	1145.0
100505738	1003.0	807.0
79948	34.0	6.0
53336	0.0	0.0
7626	2153.0	1048.0
55999	0.0	0.0
79947	2745.0	2308.0
55998	3.0	0.0
7625	828.0	1137.0
92906	3619.0	2478.0
7628	0.0	0.0
79949	313.0	1034.0
7627	1588.0	1879.0
100505739	0.0	3.0
7629	3322.0	2757.0
161779	244.0	264.0
101929693	300.0	185.0
104533120	8.0	8.0
100422930	0.0	0.0
101927034	1.0	1.0
100422931	0.0	0.0
7644	2250.0	2289.0
106903081	86.0	116.0
7643	165.0	83.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	1.0	1.0
219681	11.0	36.0
100422938	0.0	0.0
100422939	0.0	1.0
670	1190.0	964.0
671	193.0	27.0
79971	9321.0	7790.0
100270963	1.0	2.0
672	388.0	310.0
79970	878.0	617.0
53342	344.0	114.0
100270964	22.0	24.0
673	2202.0	2842.0
79973	368.0	134.0
53340	770.0	525.0
675	102.0	92.0
53345	42.0	14.0
79974	7529.0	1366.0
53346	148.0	39.0
676	3.0	1.0
79977	8569.0	10361.0
53343	4306.0	7834.0
677	17212.0	16164.0
100270961	0.0	0.0
678	13517.0	16746.0
53344	1130.0	968.0
100270962	0.0	0.0
53349	1688.0	1493.0
79979	1450.0	1103.0
92935	226.0	471.0
158131	0.0	0.0
7634	6.0	3.0
53347	56.0	49.0
7637	2508.0	2311.0
7639	351.0	386.0
7638	42.0	85.0
158135	445.0	292.0
100422940	0.0	0.0
219699	4077.0	1726.0
100422942	0.0	0.0
7652	5.0	36.0
100422943	1.0	119.0
100422944	0.0	0.0
100422945	0.0	2.0
101927049	0.0	0.0
100422947	0.0	1.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	1.0	0.0
79960	4154.0	4817.0
682	39163.0	36794.0
401914	3.0	7.0
683	247.0	75.0
53353	172.0	54.0
100270953	0.0	1.0
684	7613.0	2317.0
79962	377.0	217.0
79961	1353.0	1427.0
685	724.0	446.0
401911	5.0	4.0
686	3265.0	2321.0
687	15244.0	10409.0
79963	142.0	151.0
688	1924.0	3953.0
79966	2741.0	1687.0
53354	355.0	174.0
100270950	1.0	0.0
689	33484.0	30984.0
100270951	1.0	2.0
79968	412.0	237.0
92922	1055.0	539.0
53358	137.0	64.0
79969	1005.0	902.0
92960	837.0	358.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	3541.0	2318.0
7661	0.0	0.0
100422952	0.0	0.0
5001	2680.0	2015.0
100422953	0.0	0.0
5002	904.0	513.0
100422954	0.0	0.0
5003	91.0	27.0
100422955	0.0	0.0
5004	88.0	75.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	1.0	0.0
690	0.0	0.0
79991	1416.0	830.0
653604	9.0	2.0
79990	3764.0	1911.0
100270937	0.0	0.0
79993	3272.0	3708.0
401903	0.0	0.0
694	13782.0	8417.0
641616	10.0	5.0
79992	4.0	3.0
695	479.0	102.0
100270943	0.0	0.0
696	0.0	3.0
699	134.0	121.0
79998	121.0	45.0
100505704	1.0	1.0
134187	2.0	2.0
100505702	57.0	27.0
641613	3.0	0.0
401904	57.0	47.0
641614	1.0	0.0
100422960	0.0	0.0
5010	1419.0	497.0
7673	207.0	185.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1169.0	2830.0
101927067	48.0	35.0
100422964	0.0	0.0
5013	126.0	124.0
100422965	15.0	13.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	0.0	1.0
100422969	0.0	0.0
100270923	0.0	1.0
53371	3392.0	1969.0
146177	22.0	10.0
100270924	0.0	0.0
79980	1343.0	628.0
100270925	0.0	0.0
100270926	14.0	15.0
79982	3388.0	2614.0
79981	5.0	10.0
79983	281.0	206.0
53373	2864.0	3248.0
80975	26.0	21.0
79986	2783.0	1263.0
100420308	1.0	1.0
100420307	13.0	32.0
79987	82.0	198.0
5005	1132.0	504.0
79989	821.0	579.0
5007	5955.0	7238.0
100420303	0.0	0.0
5008	57.0	16.0
5009	1.0	0.0
100420300	30.0	17.0
92949	1052.0	442.0
7682	0.0	0.0
100422850	1.0	0.0
5020	3.0	2.0
7681	30.0	26.0
100422851	0.0	0.0
5021	131.0	97.0
100422852	0.0	0.0
7683	0.0	3.0
100422853	0.0	0.0
5023	465.0	262.0
100422854	0.0	0.0
5024	6.0	1.0
100422855	0.0	0.0
5025	3168.0	3403.0
101929651	3.0	1.0
100422856	0.0	0.0
5026	78.0	61.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	0.0
101929655	54.0	67.0
5016	351.0	261.0
5017	183.0	151.0
7678	170.0	218.0
5018	6846.0	6020.0
5019	6048.0	2608.0
5030	6.0	3.0
7693	2085.0	1940.0
100422861	0.0	0.0
7692	1280.0	955.0
5031	53.0	52.0
100422862	0.0	0.0
7695	1334.0	1050.0
5032	159.0	364.0
100422863	0.0	0.0
5033	3664.0	3694.0
7694	906.0	796.0
100422864	0.0	0.0
5034	83065.0	149663.0
7697	765.0	655.0
101929664	1.0	1.0
7696	151.0	182.0
101929665	10.0	10.0
100422866	0.0	0.0
5036	7409.0	7968.0
7699	1494.0	1430.0
101927003	2.0	5.0
100422867	0.0	0.0
5037	41733.0	27900.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	6.0	1.0
7691	631.0	595.0
7690	1824.0	1799.0
254013	441.0	372.0
100420207	2.0	4.0
5027	479.0	199.0
100420206	0.0	0.0
5028	2133.0	1460.0
5029	177.0	77.0
100420203	5.0	11.0
100420200	0.0	0.0
100422860	12.0	20.0
5042	19.0	34.0
100422873	1.0	3.0
100422874	0.0	0.0
5045	11298.0	12636.0
100422876	0.0	0.0
5046	367.0	2428.0
5047	0.0	2.0
100292290	2.0	1.0
100422878	0.0	0.0
5048	9100.0	5092.0
100422879	0.0	0.0
101927015	1.0	0.0
101927017	0.0	0.0
105377880	2.0	0.0
256646	0.0	0.0
256643	1050.0	1355.0
55902	3114.0	2390.0
55901	770.0	178.0
55900	2426.0	2153.0
55906	1216.0	692.0
100420213	0.0	0.0
55905	6349.0	4773.0
55904	5238.0	5833.0
5052	17539.0	11131.0
100422883	0.0	0.0
55909	1070.0	624.0
5053	55.0	194.0
100422884	0.0	0.0
5054	5125.0	994.0
55908	9.0	3.0
55907	4475.0	3399.0
5055	5.0	6.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	7119.0	2021.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	0.0
5050	1192.0	1303.0
5051	2700.0	1998.0
5049	7300.0	5285.0
55911	146.0	512.0
55917	2519.0	1689.0
100420224	0.0	0.0
55916	896.0	942.0
100420223	0.0	0.0
101929690	0.0	0.0
100422880	0.0	0.0
55915	2646.0	2179.0
100422881	0.0	0.0
55914	7066.0	8126.0
5063	1264.0	205.0
100422894	0.0	0.0
5064	4357.0	2411.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	5576.0	4915.0
5067	1153.0	1374.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	210.0	109.0
100419246	0.0	0.0
254050	119.0	39.0
5062	6079.0	4351.0
55920	4391.0	8252.0
254048	1578.0	2350.0
55924	1518.0	418.0
55922	587.0	736.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	4425.0	4721.0
5075	0.0	82.0
5076	0.0	6.0
5077	19.0	6.0
55929	2684.0	2169.0
5078	0.0	0.0
101929620	0.0	0.0
5079	163.0	133.0
101929624	0.0	0.0
254065	666.0	1136.0
101929623	44.0	7.0
5071	440.0	262.0
5073	4266.0	3518.0
55930	2681.0	6905.0
55937	241.0	115.0
100420253	11.0	14.0
5087	9383.0	7514.0
5088	3.0	3.0
5089	4191.0	4024.0
5080	194.0	202.0
5081	0.0	0.0
101929639	113.0	44.0
5082	1710.0	1647.0
256691	1167.0	200.0
5083	777.0	1325.0
101929637	0.0	0.0
102725541	1.0	1.0
79913	655.0	488.0
79912	1673.0	972.0
79915	212.0	142.0
100420259	4.0	2.0
100420258	12.0	14.0
100420257	5.0	6.0
79917	323.0	473.0
79919	138.0	294.0
79918	1174.0	1296.0
5096	4191.0	3020.0
5097	3535.0	7509.0
5098	1645.0	733.0
5099	2142.0	1705.0
100420260	0.0	0.0
254042	624.0	837.0
5090	4666.0	2855.0
5091	2277.0	2410.0
5092	6463.0	4982.0
5093	10418.0	10970.0
5094	16455.0	18334.0
5095	5032.0	2892.0
100270899	0.0	0.0
100270895	3.0	3.0
79902	2427.0	1698.0
55957	178.0	168.0
79901	17778.0	7425.0
100270891	0.0	1.0
55954	1543.0	852.0
79903	1696.0	3112.0
100420269	0.0	0.0
79906	567.0	477.0
79905	286.0	330.0
79908	1.0	0.0
55959	4131.0	2332.0
55958	5996.0	4472.0
112724	807.0	1053.0
100420275	0.0	0.0
90288	671.0	649.0
28338	0.0	0.0
28339	0.0	4.0
254099	6.0	7.0
28337	0.0	0.0
106736475	0.0	0.0
653590	0.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	90.0	66.0
28348	0.0	0.0
90271	1493.0	1471.0
90273	46.0	21.0
112714	2.0	3.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	1974.0	2318.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	0.0	2.0
28316	49.0	6.0
28317	0.0	1.0
28314	0.0	0.0
28315	0.0	0.0
28318	1.0	2.0
112703	166.0	216.0
28312	0.0	0.0
28313	0.0	0.0
101929602	2.0	4.0
653598	0.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	800.0	599.0
28329	0.0	0.0
28320	0.0	0.0
401898	0.0	0.0
112770	12427.0	7947.0
105377820	0.0	0.0
112755	64.0	62.0
112752	2594.0	1126.0
28305	0.0	1.0
28306	0.0	0.0
28304	0.0	0.0
28309	0.0	0.0
28307	1.0	0.0
28301	0.0	0.0
28300	0.0	0.0
124739	935.0	740.0
112744	3.0	0.0
388403	1470.0	1774.0
388401	0.0	0.0
388407	117.0	20.0
376412	9.0	5.0
653509	0.0	1.0
90441	2557.0	1924.0
388551	0.0	3.0
388552	758.0	1087.0
122011	1.0	1.0
148641	109.0	243.0
102216342	0.0	0.0
388550	23.0	79.0
102216341	0.0	0.0
653505	0.0	1.0
641518	18.0	48.0
641517	0.0	0.0
641515	8.0	1.0
388536	350.0	321.0
388533	9.0	1.0
388531	35.0	48.0
148645	2.0	2.0
388532	4.0	1.0
340595	0.0	0.0
340596	43.0	16.0
90427	1195.0	1593.0
340598	1.0	2.0
161635	6.0	9.0
340591	251.0	307.0
388574	6.0	2.0
388569	246.0	235.0
388566	610.0	604.0
388567	307.0	242.0
388564	227.0	121.0
124641	0.0	0.0
90459	749.0	481.0
653519	212.0	242.0
388561	16852.0	18121.0
388559	102.0	100.0
124637	266.0	159.0
388558	723.0	614.0
388555	0.0	0.0
388553	1.0	0.0
701	126.0	158.0
340571	0.0	0.0
705	978.0	1426.0
706	11149.0	4340.0
340578	135.0	94.0
708	5797.0	2997.0
100505881	3038.0	699.0
90485	80.0	133.0
90488	4404.0	4662.0
220717	225.0	325.0
100529855	16.0	8.0
388595	0.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	709.0	575.0
90480	4183.0	2421.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	57.0	4.0
653550	0.0	0.0
28499	2.0	1.0
388588	375.0	126.0
710	19581.0	10829.0
28497	0.0	0.0
28498	0.0	0.0
653553	94.0	36.0
711	1.0	0.0
712	3247.0	2036.0
340562	0.0	0.0
713	3025.0	2117.0
714	3146.0	2021.0
641556	0.0	0.0
715	17086.0	14422.0
716	27659.0	10758.0
28491	0.0	0.0
717	602.0	1198.0
28492	0.0	0.0
718	3736.0	8267.0
719	900.0	329.0
28490	0.0	0.0
100505876	5820.0	4399.0
219731	112.0	25.0
100505877	8.0	1.0
100505875	894.0	92.0
122042	0.0	0.0
388585	4.0	3.0
388581	27.0	18.0
122038	0.0	0.0
388579	0.0	0.0
720	72.0	2285.0
721	82.0	2484.0
722	32.0	74.0
724	0.0	0.0
725	1.0	1.0
726	5808.0	3593.0
100505879	0.0	0.0
727	801.0	437.0
728	720.0	232.0
729	155.0	9.0
340554	361.0	334.0
219743	2616.0	2098.0
339562	2.0	0.0
653566	104.0	63.0
653567	39.0	13.0
28479	4.0	1.0
339559	425.0	299.0
28473	1.0	6.0
28474	18.0	34.0
28471	2.0	0.0
340547	22.0	10.0
730	26671.0	2885.0
28477	0.0	0.0
731	0.0	0.0
28478	3.0	1.0
732	0.0	0.0
28475	0.0	0.0
124685	2.0	0.0
733	12.0	16.0
28476	0.0	0.0
734	2367.0	1337.0
735	0.0	0.0
738	7884.0	7558.0
340544	45.0	49.0
219738	1209.0	673.0
28470	0.0	0.0
340542	459.0	97.0
219736	251.0	144.0
340543	341.0	30.0
136647	1904.0	1319.0
100505894	589.0	407.0
100505892	0.0	0.0
100505893	1.0	0.0
219752	0.0	0.0
7710	383.0	163.0
653557	0.0	0.0
100505890	0.0	0.0
7709	1644.0	1660.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	9763.0	4789.0
28483	0.0	0.0
741	896.0	725.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	2478.0	1252.0
28487	0.0	0.0
7701	1215.0	1879.0
745	62.0	77.0
7700	408.0	588.0
746	6338.0	4939.0
747	771.0	828.0
7703	2276.0	2731.0
7702	1474.0	997.0
340533	557.0	547.0
7705	5623.0	8543.0
28480	0.0	0.0
7704	1709.0	3198.0
219749	2407.0	971.0
28481	2.0	1.0
7707	3785.0	4225.0
7706	2885.0	3336.0
339541	121.0	84.0
100270879	0.0	0.0
171017	1747.0	1650.0
768215	0.0	0.0
340526	922.0	390.0
340527	208.0	83.0
100270887	1.0	0.0
146059	1611.0	1235.0
768217	0.0	1.0
750	2.0	8.0
768216	0.0	1.0
768211	133.0	91.0
752	772.0	819.0
753	4088.0	2521.0
171019	8.0	12.0
754	24111.0	17462.0
768213	0.0	0.0
755	2209.0	1181.0
340529	78.0	214.0
768212	0.0	0.0
100270885	0.0	1.0
7712	13.0	8.0
757	7284.0	5190.0
7711	205.0	222.0
758	170.0	43.0
100270880	0.0	0.0
100505845	2.0	0.0
759	3.0	2.0
7716	6074.0	3767.0
134082	0.0	0.0
134083	0.0	0.0
158055	9.0	28.0
7718	114.0	146.0
158056	349.0	216.0
158038	241.0	11.0
7730	2.0	3.0
100505832	7.0	3.0
7732	1621.0	148.0
219771	6495.0	5957.0
219770	9.0	3.0
100270868	0.0	0.0
100270869	2.0	0.0
339535	134.0	2.0
340515	0.0	0.0
100270875	0.0	0.0
760	108.0	40.0
256714	258.0	137.0
100270876	0.0	0.0
761	1124.0	16.0
768206	103.0	31.0
762	104.0	39.0
763	2.0	0.0
100270871	0.0	0.0
256710	39.0	25.0
100270872	1.0	0.0
764	1.0	0.0
765	0.0	1.0
100270873	5.0	9.0
766	0.0	32.0
100270874	0.0	0.0
767	1328.0	261.0
768	64.0	11.0
732275	0.0	0.0
100270870	0.0	2.0
100505835	0.0	1.0
7727	1154.0	940.0
158046	75.0	39.0
7726	4578.0	4867.0
7728	794.0	790.0
100505839	2.0	3.0
7741	1734.0	860.0
100505865	137.0	470.0
7743	2043.0	1799.0
339521	0.0	0.0
100270857	0.0	0.0
339524	120.0	40.0
770	1470.0	398.0
100270864	0.0	0.0
771	1964.0	283.0
205147	14.0	4.0
773	39.0	24.0
100270867	0.0	0.0
774	302.0	204.0
340508	1.0	1.0
775	2142.0	2280.0
776	508.0	6193.0
777	1.0	0.0
778	4.0	2.0
100505869	69.0	11.0
779	9.0	1.0
7733	757.0	756.0
7738	672.0	736.0
7737	1067.0	868.0
340501	0.0	0.0
7739	3568.0	2393.0
158078	1049.0	1671.0
7750	6343.0	8139.0
7752	427.0	624.0
100505854	902.0	609.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	1462.0	487.0
7753	689.0	693.0
219793	3.0	0.0
219790	219.0	209.0
122060	680.0	622.0
100270846	0.0	0.0
339512	18.0	0.0
100270847	0.0	0.0
100270848	0.0	0.0
780	15060.0	20558.0
781	3621.0	1887.0
100270853	3.0	3.0
782	288.0	241.0
339505	2.0	3.0
783	865.0	540.0
103689912	252.0	44.0
