id	ecbe1717-b6b7-4359-b723-3bfc81c82f2d	86b85802-2fb0-4628-a79f-04bdb80b7461
100419521	2.0	1.0
220433	47.0	97.0
146378	0.0	5.0
100420519	4.0	2.0
5214	2306.0	662.0
158373	315.0	117.0
7879	25684.0	22397.0
5216	19199.0	35958.0
100420512	0.0	0.0
5217	4264.0	4910.0
5218	2227.0	1974.0
158376	679.0	63.0
100505929	1.0	0.0
158358	3452.0	3880.0
5230	22071.0	25719.0
220429	0.0	1.0
5232	0.0	0.0
5233	14.0	15.0
101929467	2.0	12.0
219453	0.0	0.0
100270709	0.0	0.0
146395	1.0	11.0
100505919	0.0	0.0
100420527	12.0	27.0
100420526	0.0	0.0
5225	2.0	1.0
5226	15669.0	12649.0
100505911	211.0	105.0
5228	384.0	363.0
90507	5314.0	1014.0
5229	2522.0	5046.0
90506	61.0	909.0
5241	3201.0	39387.0
219469	0.0	0.0
101929471	0.0	0.0
5243	838.0	434.0
5244	192.0	130.0
101929478	0.0	0.0
5245	5229.0	5566.0
219464	0.0	0.0
5246	0.0	0.0
5236	19390.0	6427.0
5238	3124.0	5017.0
5239	3670.0	285.0
100505945	1.0	2.0
158399	131.0	49.0
5250	26007.0	22816.0
101929484	17.0	26.0
5251	150.0	484.0
5252	3801.0	4150.0
219479	0.0	0.0
5253	5428.0	6184.0
5255	1111.0	4467.0
219477	0.0	0.0
5256	5015.0	4765.0
5257	9480.0	9365.0
220441	1388.0	3977.0
100419558	0.0	2.0
100419554	0.0	0.0
90525	281.0	210.0
158383	9.0	12.0
100420546	9.0	16.0
90527	54.0	34.0
158381	12.0	27.0
100505933	77.0	9.0
90529	964.0	1030.0
5261	1062.0	3023.0
5264	6308.0	2367.0
5265	7596.0	28314.0
5266	641.0	5.0
5267	5.0	21.0
219487	0.0	0.0
5268	1189.0	136.0
101929410	13.0	9.0
219484	0.0	0.0
219482	0.0	0.0
5260	544.0	54.0
5258	0.0	0.0
5259	0.0	0.0
5272	1056.0	973.0
5273	0.0	5.0
5274	725.0	1671.0
28509	0.0	0.0
5275	4.0	0.0
5276	6.0	1.0
5277	653.0	834.0
101929423	76.0	10.0
5279	2083.0	4929.0
28503	0.0	0.0
28504	0.0	0.0
28501	1.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	1883.0	2233.0
28505	0.0	0.0
101929428	0.0	0.0
5271	1015.0	1302.0
28506	0.0	0.0
256435	1235.0	350.0
28500	0.0	0.0
5269	8560.0	10529.0
105377617	0.0	0.0
5283	1035.0	1994.0
5284	7176.0	978.0
100420450	13.0	1.0
5286	8882.0	8565.0
5287	6161.0	4091.0
5288	514.0	28.0
5289	3833.0	5086.0
101929437	0.0	0.0
5280	284.0	153.0
5281	905.0	1276.0
5282	5.0	4.0
102723166	31.0	46.0
102723167	1.0	14.0
102723165	6.0	0.0
100420458	16.0	0.0
5294	526.0	377.0
100420462	1.0	6.0
5295	22076.0	21156.0
100419472	3.0	0.0
5296	32.0	116.0
5297	5813.0	7154.0
5298	6739.0	11467.0
100419471	1.0	1.0
5290	5752.0	3088.0
100419477	0.0	0.0
5291	4400.0	6494.0
5292	2705.0	940.0
5293	1344.0	685.0
100420473	0.0	2.0
100101932	0.0	2.0
100101938	0.0	0.0
256472	1.0	4.0
256471	1481.0	1765.0
100419489	4.0	2.0
100101935	0.0	0.0
100270680	7.0	3.0
100420477	1.0	8.0
100420476	0.0	0.0
100420484	2.0	2.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	1.0	6.0
101929402	61.0	195.0
100270648	1.0	0.0
101929407	23.0	19.0
105375013	3.0	25.0
641365	0.0	1.0
641364	1.0	23.0
401696	0.0	0.0
28578	0.0	1.0
28579	0.0	0.0
401692	0.0	0.0
124944	134.0	142.0
28572	8.0	0.0
28573	6.0	1.0
28570	0.0	0.0
28571	0.0	0.0
28576	5.0	2.0
28577	0.0	1.0
653354	5.0	1.0
28574	3.0	0.0
401687	0.0	0.0
28575	0.0	0.0
641372	8.0	17.0
641371	1002.0	931.0
112950	2823.0	3710.0
641373	2.0	0.0
28589	11.0	5.0
28583	3.0	3.0
28584	6.0	0.0
28581	1.0	2.0
28582	3.0	0.0
28587	0.0	6.0
124930	461.0	437.0
28588	0.0	0.0
28585	1.0	0.0
28586	7.0	3.0
28580	0.0	0.0
124935	2960.0	2026.0
124936	2210.0	3470.0
378805	546.0	259.0
641380	0.0	0.0
112942	3002.0	4954.0
378807	0.0	0.0
641382	0.0	0.0
641384	0.0	4.0
401675	0.0	2.0
28558	13.0	3.0
28559	195.0	80.0
28556	0.0	0.0
28557	7.0	5.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	2860.0	2040.0
401665	0.0	0.0
641379	0.0	0.0
124925	10.0	7.0
401664	0.0	0.0
28569	4.0	2.0
401663	0.0	0.0
112939	2192.0	5958.0
401662	0.0	1.0
28567	25.0	6.0
401661	0.0	0.0
28568	16.0	2.0
112937	65.0	6.0
112936	5095.0	6685.0
449645	1.0	1.0
28561	0.0	0.0
124912	1.0	1.0
653361	80.0	132.0
28560	9.0	0.0
28565	0.0	0.0
653363	0.0	0.0
653364	5.0	14.0
28566	0.0	0.0
28563	0.0	0.0
28564	2.0	1.0
378828	0.0	0.0
378825	25.0	7.0
391804	0.0	0.0
124989	409.0	475.0
391803	0.0	0.0
340286	1.0	2.0
653390	72.0	43.0
339290	4489.0	3056.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	4.0	160.0
391811	1.0	2.0
653381	41.0	378.0
124975	549.0	1535.0
124976	2359.0	401.0
391819	0.0	0.0
124974	0.0	4.0
340277	337.0	830.0
340274	2.0	1.0
340273	286.0	2.0
339287	6910.0	9007.0
28514	841.0	543.0
28512	1206.0	1368.0
28513	132.0	2.0
28518	9.0	4.0
28519	0.0	1.0
28516	0.0	0.0
28517	0.0	0.0
28510	0.0	0.0
28511	2667.0	2522.0
124961	1087.0	1858.0
340267	126.0	159.0
340260	0.0	0.0
112970	436.0	651.0
28525	0.0	0.0
28526	240.0	83.0
28523	0.0	0.0
378832	2.0	0.0
28524	0.0	0.0
28521	0.0	2.0
28522	0.0	0.0
28520	0.0	0.0
900	10765.0	11026.0
901	7082.0	11801.0
340252	949.0	2640.0
902	2800.0	4106.0
904	3515.0	5310.0
905	3319.0	4637.0
908	9083.0	14079.0
909	11.0	391.0
340371	4490.0	1699.0
136895	474.0	112.0
51081	3035.0	3986.0
51083	39.0	7.0
51082	5228.0	4756.0
51085	4309.0	45.0
51084	2746.0	1638.0
51087	750.0	384.0
51086	19.0	11.0
146212	12.0	64.0
51088	6591.0	10134.0
910	19.0	4.0
90678	1379.0	2239.0
911	283.0	35.0
912	151.0	76.0
913	79.0	85.0
914	532.0	308.0
915	169.0	88.0
916	642.0	283.0
917	188.0	70.0
919	273.0	105.0
90673	1242.0	1921.0
51090	769.0	1374.0
51092	12519.0	8795.0
51091	1599.0	2150.0
51094	8203.0	21113.0
51093	1631.0	4654.0
51096	1538.0	2242.0
51095	1401.0	2298.0
146225	7.0	10.0
51098	2912.0	3193.0
340359	12.0	105.0
51097	5671.0	11202.0
146223	3575.0	6969.0
51099	3454.0	2330.0
920	5223.0	3509.0
146227	128.0	82.0
921	162.0	102.0
90668	50.0	71.0
922	0.0	0.0
923	276.0	153.0
340351	186.0	233.0
924	78.0	67.0
643941	0.0	0.0
925	482.0	199.0
926	119.0	35.0
927	34.0	2.0
928	10928.0	47420.0
100312775	12.0	0.0
929	4945.0	2722.0
158228	25.0	405.0
339366	121.0	973.0
26095	140.0	512.0
401825	0.0	0.0
26098	1511.0	2229.0
340348	955.0	1706.0
26097	4750.0	10129.0
388324	272.0	536.0
26099	8179.0	9233.0
388325	238.0	293.0
930	9.0	5.0
148898	812.0	743.0
931	84.0	13.0
388323	23.0	17.0
932	1.0	2.0
933	220.0	1196.0
643954	2.0	0.0
26090	3320.0	10576.0
134265	6065.0	1044.0
26092	10186.0	11629.0
936	2.0	0.0
26091	3648.0	4213.0
158234	1009.0	1332.0
26094	973.0	1978.0
643955	0.0	0.0
938	2.0	33.0
26093	1206.0	1058.0
939	84.0	83.0
401827	0.0	1.0
90693	751.0	1957.0
158219	1126.0	2764.0
134266	1466.0	2594.0
643971	0.0	0.0
940	452.0	102.0
941	14.0	126.0
124872	10.0	210.0
942	739.0	864.0
943	447.0	17.0
342994	3.0	3.0
944	260.0	251.0
643965	0.0	2.0
945	599.0	343.0
946	175.0	74.0
7903	1159.0	1349.0
947	34560.0	7274.0
158222	43.0	16.0
948	292741.0	226.0
949	11404.0	5450.0
7905	20926.0	33855.0
136853	228.0	67.0
401895	0.0	0.0
339344	351.0	715.0
339345	0.0	1.0
653308	152.0	436.0
26074	60.0	184.0
7918	1119.0	1062.0
26073	7020.0	9582.0
7917	12533.0	14967.0
7919	5141.0	10950.0
950	27937.0	25015.0
951	859.0	828.0
952	434.0	91.0
388344	241.0	123.0
953	4655.0	8038.0
954	342.0	692.0
643976	0.0	0.0
955	3773.0	8046.0
641311	9.0	3.0
956	419.0	1063.0
957	3060.0	9528.0
958	1657.0	687.0
959	91.0	20.0
7913	8544.0	8509.0
7916	15206.0	20451.0
7915	3572.0	2895.0
26071	2165.0	1797.0
388341	478.0	817.0
26085	27.0	2.0
388339	20.0	28.0
26084	1456.0	1438.0
342979	51.0	17.0
960	32055.0	39725.0
26086	497.0	492.0
342977	21.0	26.0
388335	1283.0	123.0
961	9581.0	6651.0
26088	2489.0	2947.0
962	530.0	577.0
388336	168.0	193.0
963	2621.0	2362.0
388333	0.0	5.0
965	1316.0	968.0
966	49363.0	34887.0
7920	365.0	760.0
643987	0.0	0.0
967	50672.0	32820.0
7923	769.0	1341.0
7922	8511.0	11107.0
968	87.0	46.0
969	250.0	258.0
26080	0.0	0.0
643988	139.0	1243.0
26083	4.0	2.0
161835	93.0	1825.0
134218	5420.0	6846.0
100312782	0.0	0.0
7941	983.0	97.0
7940	275.0	541.0
26059	16.0	10.0
339324	1959.0	5827.0
339327	659.0	1438.0
26052	620.0	369.0
26051	5462.0	529.0
339318	1192.0	2099.0
340307	0.0	0.0
26054	7510.0	8855.0
970	100.0	24.0
971	155.0	195.0
26053	3589.0	9736.0
972	70497.0	126489.0
26056	3984.0	6015.0
973	110.0	97.0
974	460.0	55.0
26058	7800.0	10939.0
975	64238.0	36129.0
26057	9750.0	13600.0
653333	10.0	18.0
976	3406.0	1174.0
7932	0.0	0.0
100312789	0.0	1.0
977	49011.0	17977.0
100312788	0.0	0.0
978	156.0	300.0
643996	3.0	0.0
7936	4005.0	3302.0
100312785	0.0	0.0
26050	132.0	4.0
100312787	0.0	1.0
641339	289.0	565.0
161823	954.0	1248.0
100312792	0.0	0.0
100312794	13.0	11.0
100312790	0.0	0.0
148870	7.0	7.0
388364	0.0	1.0
388363	671.0	483.0
653316	1.0	27.0
653319	703.0	1120.0
148867	2263.0	5473.0
26063	1084.0	1339.0
122258	0.0	0.0
26062	0.0	0.0
102578074	1.0	0.0
26065	10100.0	14454.0
26064	2823.0	6464.0
983	298.0	2264.0
984	1811.0	1594.0
146206	88.0	37.0
987	6652.0	22520.0
988	4566.0	7140.0
7942	1197.0	537.0
989	17389.0	14274.0
26061	2575.0	1690.0
161829	6.0	4.0
100312798	1.0	62.0
26060	6519.0	8354.0
219525	0.0	0.0
5300	1856.0	1570.0
5301	0.0	0.0
339302	1.0	1.0
388394	1.0	0.0
990	128.0	825.0
991	149.0	972.0
100419609	0.0	0.0
342945	431.0	906.0
993	101.0	308.0
994	2046.0	2130.0
51001	1278.0	1697.0
100419606	0.0	0.0
51000	2489.0	3222.0
995	24.0	381.0
996	8528.0	8278.0
51003	368.0	620.0
100419608	6.0	4.0
997	1782.0	1633.0
51002	1043.0	2345.0
388389	2.0	0.0
998	17450.0	26533.0
51005	604.0	592.0
999	8809.0	62269.0
51004	823.0	1770.0
158293	4726.0	8260.0
51006	2529.0	3725.0
7955	58.0	8.0
51009	2966.0	4885.0
7957	1665.0	980.0
51008	2008.0	2213.0
158297	8.0	17.0
219537	17.0	36.0
5310	6348.0	2951.0
5311	8992.0	1572.0
101929387	16.0	4.0
388387	55.0	1.0
100419614	0.0	1.0
388381	7.0	1.0
51010	948.0	1555.0
100420608	0.0	0.0
342933	1.0	0.0
51012	4144.0	6413.0
51011	1402.0	874.0
51014	5908.0	14033.0
51013	1118.0	2296.0
51016	428.0	948.0
7965	883.0	1393.0
51015	3698.0	18067.0
5303	1173.0	2605.0
51018	1729.0	2950.0
5304	6837.0	104548.0
5305	3609.0	2541.0
5306	7113.0	9756.0
5307	61.0	1561.0
51019	2377.0	2319.0
342931	0.0	0.0
5308	97.0	248.0
101929390	0.0	0.0
5309	0.0	5.0
219527	34.0	140.0
101929397	0.0	0.0
7980	1351.0	94.0
5320	8717.0	805.0
7982	3340.0	4497.0
5321	1735.0	224.0
5322	178.0	46.0
7984	536.0	1173.0
219541	632.0	1095.0
51021	4002.0	7499.0
51020	3298.0	3743.0
51023	986.0	1406.0
51022	490.0	959.0
51025	323.0	698.0
342926	897.0	225.0
51024	6201.0	4205.0
7976	682.0	2478.0
5313	2.0	4.0
51027	558.0	1237.0
100420613	0.0	0.0
51026	2956.0	3926.0
5314	29.0	56.0
7975	1570.0	475.0
100420612	1.0	10.0
5315	28672.0	73461.0
51029	4568.0	7755.0
7978	809.0	1071.0
51028	5310.0	2997.0
5316	1488.0	3413.0
5317	3141.0	248.0
5318	629.0	257.0
7979	3731.0	5351.0
219539	313.0	69.0
5319	1.0	6.0
219557	0.0	0.0
7991	2894.0	699.0
5330	980.0	1038.0
7994	7458.0	8295.0
5331	2383.0	2618.0
5332	2215.0	315.0
7993	1108.0	1179.0
5333	2359.0	1102.0
5334	1297.0	1158.0
51030	1871.0	3173.0
51032	3.0	10.0
51031	3752.0	5236.0
342918	0.0	1.0
100420627	1.0	0.0
51035	5982.0	2805.0
5324	295.0	62.0
5325	3887.0	599.0
5326	1397.0	2146.0
5327	5322.0	2939.0
7988	1020.0	1030.0
100420621	2.0	2.0
5328	2559.0	4329.0
5329	790.0	1630.0
158248	39.0	130.0
5340	0.0	0.0
5341	3358.0	1271.0
5342	4.0	5.0
5343	14.0	27.0
101929335	426.0	23.0
5345	345.0	86.0
63027	2287.0	3088.0
342909	239.0	603.0
342908	300.0	973.0
51043	4741.0	8372.0
51042	62.0	124.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	7042.0	4728.0
90634	2172.0	1126.0
134285	2.0	6.0
5336	3381.0	1214.0
5337	2797.0	842.0
90637	703.0	620.0
100420633	0.0	4.0
5338	2921.0	3317.0
5339	14192.0	17300.0
90639	785.0	626.0
5350	504.0	438.0
5351	9027.0	12338.0
5352	11973.0	1650.0
219578	0.0	0.0
100419650	1.0	1.0
134288	0.0	0.0
63035	1679.0	1937.0
5354	661.0	103.0
5355	6553.0	9135.0
63036	3.0	1.0
5356	4547.0	5405.0
90632	5.0	7.0
101929344	8.0	0.0
161882	134.0	1055.0
51050	4257.0	316.0
51052	0.0	6.0
643906	0.0	1.0
51054	909.0	319.0
643904	9.0	1.0
51053	709.0	1196.0
643905	0.0	0.0
51056	8782.0	10161.0
51058	779.0	1369.0
51057	1514.0	512.0
643909	0.0	0.0
5346	205994.0	315.0
90624	2641.0	2101.0
51059	123.0	159.0
5347	172.0	923.0
5348	1001.0	43.0
5349	2295.0	29871.0
90625	4.0	19.0
90627	3640.0	2617.0
5360	19074.0	1761.0
5361	5737.0	3549.0
5362	3196.0	4228.0
101929351	53.0	83.0
5364	4984.0	8895.0
5365	854.0	1231.0
5366	134.0	1945.0
90665	0.0	0.0
5367	0.0	3.0
51061	3224.0	6574.0
51060	4654.0	6819.0
51063	4171.0	2275.0
51062	891.0	1060.0
146279	9.0	76.0
51065	5067.0	8050.0
643915	0.0	1.0
51067	887.0	1458.0
51066	68.0	61.0
51069	1567.0	1375.0
51068	4162.0	4182.0
5357	335.0	1317.0
5358	10549.0	2779.0
100420656	0.0	0.0
5359	4025.0	4060.0
643911	1425.0	2991.0
100420650	2.0	6.0
5371	6262.0	5112.0
100420660	0.0	2.0
5372	2395.0	906.0
5373	679.0	1294.0
158257	2.0	19.0
732448	0.0	1.0
5375	9.0	0.0
5376	24803.0	15926.0
90655	0.0	0.0
5378	1437.0	2258.0
219595	0.0	3.0
101929369	4.0	1.0
51070	1803.0	2330.0
51072	177.0	221.0
51071	2161.0	2106.0
5370	0.0	2.0
51074	2359.0	1862.0
51073	1513.0	2397.0
51076	2950.0	976.0
51075	5161.0	7352.0
51078	2623.0	5029.0
51077	3658.0	4155.0
51079	1070.0	1676.0
5368	7.0	8.0
5369	0.0	0.0
100420665	0.0	4.0
171222	21.0	13.0
171221	0.0	1.0
90649	645.0	2046.0
171220	316.0	422.0
5382	156.0	160.0
5383	84.0	111.0
100419560	4.0	0.0
28619	37.0	2.0
5387	106.0	166.0
28613	0.0	0.0
28614	11.0	4.0
220594	1.0	2.0
28611	5.0	1.0
28612	0.0	0.0
28617	3.0	2.0
5380	3.0	13.0
28616	22.0	2.0
28610	2.0	1.0
5379	553.0	768.0
100420558	0.0	0.0
100420557	4.0	4.0
100420555	3.0	0.0
100420552	2.0	0.0
5393	1435.0	2183.0
5394	5049.0	7683.0
5395	1143.0	1469.0
5396	12280.0	6938.0
101929302	54.0	61.0
28624	0.0	0.0
28625	0.0	0.0
28622	1.0	0.0
28623	0.0	0.0
28628	1.0	0.0
28629	1.0	0.0
28626	1.0	1.0
28627	0.0	0.0
28620	7.0	2.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	3.0	2.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	1.0	1.0
100419595	0.0	0.0
28602	12.0	2.0
28603	1.0	0.0
101929328	8.0	96.0
28600	1.0	1.0
28601	4.0	0.0
28606	4.0	1.0
101929329	0.0	3.0
100419599	0.0	1.0
256536	5.0	6.0
100420589	0.0	0.0
100420588	0.0	1.0
53615	2573.0	3031.0
53616	1673.0	684.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	9.0
256586	554.0	1000.0
171177	638.0	822.0
171169	4.0	7.0
53632	10.0	1.0
53630	17.0	4.0
53635	4202.0	8677.0
53637	95.0	37.0
112840	960.0	1568.0
26038	10.0	5.0
26037	3677.0	8056.0
653226	9.0	18.0
28699	0.0	0.0
26039	1034.0	1500.0
112849	836.0	554.0
112846	5.0	12.0
26030	2044.0	2538.0
28693	2.0	4.0
28694	0.0	0.0
26032	161.0	268.0
28691	5.0	3.0
26031	1114.0	1371.0
28692	2.0	8.0
26034	115.0	85.0
28697	0.0	0.0
26033	359.0	10112.0
28698	0.0	0.0
653232	149.0	122.0
100312803	1.0	0.0
26036	3248.0	4018.0
100312806	56.0	1171.0
28695	0.0	0.0
26035	3814.0	10357.0
28696	0.0	0.0
653234	22.0	18.0
643898	0.0	0.0
100312801	0.0	2.0
28690	10.0	2.0
26049	108.0	622.0
26048	872.0	1697.0
653214	1079.0	1997.0
100312819	0.0	0.0
26040	3278.0	5896.0
26043	5368.0	5411.0
26045	222.0	23.0
653220	0.0	0.0
26047	60.0	901.0
100312817	0.0	0.0
26046	3714.0	4863.0
100312816	0.0	0.0
124817	118.0	374.0
148808	554.0	146.0
378925	6.0	16.0
28679	0.0	0.0
26015	2194.0	2908.0
653247	0.0	0.0
26018	10200.0	16387.0
28677	5.0	3.0
26017	5349.0	6077.0
28678	0.0	0.0
26019	5263.0	4160.0
124801	559.0	1331.0
28671	6.0	1.0
28672	6.0	2.0
26010	6643.0	5423.0
28670	12.0	6.0
26012	1759.0	2763.0
28675	0.0	0.0
26011	2167.0	1126.0
28676	0.0	0.0
28673	5.0	2.0
148811	36.0	11.0
26013	453.0	441.0
28674	5.0	3.0
124808	1512.0	2591.0
148818	0.0	1.0
112812	101.0	113.0
26027	147.0	94.0
653236	100.0	9.0
28688	3.0	3.0
28689	5.0	1.0
653238	62.0	208.0
112817	350.0	8.0
148823	314.0	80.0
28682	10.0	3.0
28683	3.0	13.0
148824	14.0	2.0
28680	6.0	3.0
653240	0.0	0.0
26020	18303.0	21417.0
28681	14.0	157.0
28686	0.0	0.0
26022	2573.0	3778.0
28684	12.0	3.0
26025	319.0	143.0
26024	297.0	384.0
28685	6.0	0.0
378948	0.0	0.0
378949	0.0	0.0
112885	8.0	1.0
28657	5.0	3.0
653268	10.0	17.0
653269	8.0	165.0
28658	6.0	2.0
28655	0.0	2.0
28656	4.0	4.0
28659	1.0	0.0
28650	0.0	0.0
653275	0.0	0.0
28653	9.0	4.0
28654	0.0	0.0
28651	2.0	0.0
28652	2.0	0.0
100312849	4.0	15.0
102157402	1602.0	2050.0
102157400	5.0	1.0
378938	13670.0	20713.0
641298	50.0	40.0
26005	2010.0	3583.0
28668	0.0	0.0
28669	2.0	6.0
26007	2052.0	4822.0
28666	7.0	4.0
653259	2.0	8.0
28667	2.0	3.0
26009	4208.0	5340.0
28660	0.0	1.0
124857	29.0	3.0
28661	3.0	1.0
26001	5877.0	12140.0
28664	15.0	7.0
26000	3115.0	5402.0
28665	1.0	4.0
26003	7179.0	11684.0
28662	2.0	0.0
26002	712.0	552.0
28663	4.0	0.0
100312850	33.0	53.0
340390	67.0	323.0
340393	3.0	8.0
28639	25.0	5.0
112869	873.0	1807.0
28638	451.0	163.0
100312829	6.0	39.0
100312826	24.0	94.0
124842	16.0	22.0
100312825	1.0	4.0
100312828	38.0	101.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	656.0	1184.0
100312823	0.0	0.0
339390	101.0	0.0
339396	0.0	0.0
28646	7.0	1.0
378950	0.0	0.0
28647	4.0	1.0
339398	30.0	77.0
378951	0.0	0.0
28644	11.0	1.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1173.0	2500.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	1.0
653282	0.0	0.0
28642	3.0	1.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	3.0	0.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	1.0	0.0
100312835	0.0	0.0
100312830	11.0	0.0
646096	0.0	0.0
90799	1796.0	2475.0
100287345	0.0	1.0
87171	8.0	6.0
87178	2181.0	3779.0
100287327	0.0	0.0
100287325	2.0	2.0
100287314	13.0	6.0
26191	206.0	276.0
26190	8599.0	8685.0
100287302	0.0	0.0
26173	5265.0	6102.0
26175	838.0	1586.0
154197	5.0	27.0
5411	5676.0	7777.0
5409	25.0	3.0
26184	0.0	0.0
26188	2.0	6.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	0.0
5408	0.0	18.0
286002	31.0	19.0
5420	13834.0	15534.0
286006	166.0	93.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1755.0	3162.0
51122	2826.0	3053.0
51121	586.0	1960.0
51124	2672.0	6960.0
51123	4987.0	4364.0
5412	7456.0	5035.0
51126	2995.0	5435.0
51125	5802.0	4474.0
5413	668.0	1351.0
5414	2085.0	1360.0
51128	6334.0	12015.0
51127	128.0	74.0
51129	9366.0	82.0
646024	1.0	8.0
646023	10.0	8.0
100131539	4.0	12.0
5430	18538.0	41563.0
5431	8334.0	10566.0
286016	22.0	58.0
5432	4455.0	4467.0
100131535	2.0	5.0
5433	2088.0	3525.0
105369729	0.0	0.0
51131	3033.0	5085.0
51130	209.0	1280.0
51133	7560.0	25989.0
51132	4530.0	8941.0
51135	1972.0	2500.0
51134	712.0	1667.0
5423	1076.0	4466.0
90701	1718.0	8324.0
5424	560.0	994.0
51136	1215.0	1646.0
5425	4714.0	5597.0
51138	3243.0	4948.0
5426	2199.0	3968.0
646019	2.0	34.0
5427	122.0	465.0
5428	3737.0	2484.0
5429	1340.0	2193.0
100131528	0.0	0.0
5440	2864.0	4335.0
5441	6604.0	6791.0
5442	1679.0	2537.0
5443	44.0	3.0
5444	13.0	66.0
51142	7566.0	9864.0
51141	1922.0	1897.0
51144	8344.0	5324.0
51143	2427.0	4328.0
51146	72.0	17.0
89758	0.0	1.0
5434	10526.0	6710.0
51148	3077.0	3870.0
5435	47.0	6.0
51147	2288.0	2383.0
5436	2859.0	5410.0
90736	878.0	1568.0
51149	1270.0	2153.0
5437	1579.0	3470.0
5438	875.0	1681.0
5439	1154.0	1657.0
90737	0.0	0.0
5450	103.0	103.0
5451	2037.0	4971.0
5452	435.0	420.0
5453	23.0	14.0
5454	0.0	1.0
646049	0.0	0.0
5455	0.0	2.0
51151	5.0	5.0
51150	8008.0	6974.0
51155	1166.0	3464.0
51154	1813.0	2434.0
51157	998.0	2223.0
51156	16.0	91.0
5445	5841.0	15304.0
5446	394.0	5403.0
5447	5846.0	3792.0
5449	5.0	8.0
286042	157.0	241.0
347487	0.0	0.0
5460	34.0	17.0
5462	52.0	40.0
5463	1435.0	972.0
5464	17189.0	13615.0
5465	3578.0	780.0
51160	4612.0	7451.0
100287399	0.0	0.0
646052	0.0	0.0
51162	4156.0	1837.0
51161	1061.0	1018.0
51164	7450.0	15087.0
51163	1173.0	1966.0
51166	350.0	85.0
51168	54.0	177.0
51167	1485.0	1536.0
5456	1.0	6.0
89778	0.0	0.0
5457	1.0	0.0
89777	0.0	0.0
5458	1.0	0.0
5459	5.0	5.0
120824	0.0	1.0
5470	8.0	5.0
5471	640.0	1734.0
347475	108.0	1440.0
5473	52.0	2.0
5475	7.0	374.0
5476	11946.0	10637.0
100507097	1.0	1.0
100507096	0.0	0.0
51171	330.0	395.0
100287388	0.0	0.0
100507099	0.0	7.0
51170	5885.0	1112.0
100507098	339.0	35.0
51172	965.0	933.0
51175	1311.0	1443.0
51174	773.0	915.0
51177	2214.0	1869.0
51176	391.0	9346.0
51179	1.0	24.0
5467	2422.0	3429.0
5468	13903.0	189.0
89766	7.0	16.0
5469	4773.0	6052.0
89765	78.0	949.0
347468	0.0	0.0
89761	1.0	1.0
5481	3017.0	3654.0
89792	0.0	0.0
90780	4218.0	11713.0
89790	189.0	720.0
5483	8.0	14.0
646077	0.0	0.0
5485	4.0	1.0
5486	10.0	1.0
5487	1.0	1.0
5488	3.0	4.0
646070	0.0	0.0
51182	1387.0	2613.0
646074	0.0	0.0
5480	3647.0	5436.0
51181	3246.0	5592.0
51184	1902.0	1885.0
51186	3077.0	3264.0
51185	4905.0	4151.0
100287372	11.0	1.0
51188	754.0	1384.0
51187	6859.0	7053.0
5478	15031.0	23683.0
5479	9211.0	12925.0
89797	4207.0	2154.0
89796	10214.0	5625.0
89795	1780.0	783.0
89781	3002.0	2910.0
347454	19.0	25.0
5493	17895.0	4385.0
89780	3.0	0.0
5494	8221.0	9002.0
5495	4712.0	5137.0
5496	5943.0	8040.0
5498	848.0	2212.0
5499	4708.0	11638.0
646080	195.0	399.0
100287369	0.0	2.0
51191	1031.0	1999.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	0.0
51193	2313.0	2523.0
100287366	0.0	0.0
646085	0.0	0.0
51192	372.0	540.0
5491	8.0	6.0
51195	370.0	705.0
51194	2801.0	3937.0
100287362	8.0	14.0
51196	2521.0	771.0
51199	6109.0	6666.0
51198	0.0	1.0
5489	1.0	0.0
89782	974.0	2749.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	31.0	3.0
28735	0.0	0.0
28732	0.0	0.0
100507062	79.0	55.0
28733	0.0	0.0
28738	1.0	0.0
100507067	3.0	2.0
28739	1.0	0.0
28736	0.0	0.0
100507066	3.0	5.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
