id	70029e42-3b29-48f5-908e-7cd203103277	9f90bbb9-173f-4dad-a5d2-0e07a7481099
106480472	0.0	0.0
106480475	0.0	0.0
106480474	0.0	0.0
140695	1.0	0.0
106480477	0.0	0.0
140696	1.0	0.0
140697	0.0	0.0
106480476	0.0	0.0
140699	271.0	72.0
9559	6606.0	7203.0
9575	4034.0	5450.0
9576	46.0	2.0
619562	0.0	0.0
9573	36.0	3.0
149041	3746.0	3744.0
619565	0.0	0.0
9577	2674.0	2872.0
164656	91.0	2903.0
619563	0.0	0.0
9578	14650.0	10336.0
619564	2.0	0.0
619569	0.0	0.0
106480479	0.0	0.0
106480478	0.0	0.0
619567	0.0	0.0
619568	0.0	0.0
9572	3688.0	406.0
9570	1653.0	1717.0
106480482	7.0	4.0
106480481	0.0	0.0
106480484	0.0	0.0
106480483	5.0	3.0
221262	80.0	74.0
106480486	0.0	0.0
106480485	0.0	0.0
221264	489.0	462.0
106480488	2.0	0.0
106480487	0.0	0.0
152687	971.0	530.0
106480480	0.0	0.0
9586	2943.0	111.0
100874362	798.0	53.0
9587	1255.0	1845.0
100874361	0.0	0.0
9584	14794.0	9375.0
100874360	0.0	0.0
729522	3.0	0.0
9585	682.0	1325.0
92106	799.0	1111.0
100874366	102.0	248.0
644511	13.0	13.0
100874365	13.0	66.0
9588	32780.0	13241.0
92104	1074.0	1330.0
100874364	40.0	16.0
106479459	1.0	0.0
9589	7083.0	2819.0
92105	1740.0	11903.0
106479458	0.0	0.0
100874363	173.0	7.0
55160	3163.0	1478.0
729528	0.0	0.0
106479457	0.0	0.0
106480446	0.0	0.0
402422	2.0	0.0
106480445	0.0	0.0
106479456	0.0	0.0
80119	50.0	29.0
106480448	0.0	0.0
106479455	0.0	0.0
402420	16.0	4.0
106479454	2.0	0.0
106480447	0.0	0.0
55164	837.0	1374.0
9582	54.0	271.0
257240	6.0	2.0
729524	2.0	0.0
106479453	0.0	0.0
55163	1800.0	1474.0
9583	2749.0	7449.0
106479452	2.0	1.0
106480449	0.0	0.0
79133	657.0	1221.0
9580	4678.0	4000.0
106479451	0.0	0.0
595135	80.0	9.0
79132	1421.0	572.0
55161	3948.0	7273.0
9581	2742.0	3733.0
106479450	0.0	0.0
55168	1138.0	2331.0
80124	3091.0	3137.0
79135	491.0	1443.0
55167	3965.0	2249.0
79134	1784.0	2612.0
55166	453.0	401.0
79137	9200.0	12320.0
80122	8.0	4.0
106480451	0.0	0.0
644509	0.0	0.0
55165	105.0	1398.0
106480450	0.0	0.0
79136	0.0	0.0
79139	8275.0	13206.0
80128	96.0	125.0
106480453	1.0	0.0
80127	804.0	1006.0
221294	3556.0	1922.0
402415	18.0	332.0
106480452	0.0	0.0
106480455	0.0	0.0
80125	6.0	0.0
257236	176.0	225.0
106480454	0.0	0.0
100874369	0.0	0.0
100874368	0.0	0.0
644502	0.0	0.0
100874367	10.0	2.0
9597	10.0	4.0
100874351	1.0	0.0
100874350	55.0	81.0
9595	493.0	80.0
9596	0.0	0.0
100874355	0.0	0.0
100874354	1.0	0.0
106479449	0.0	0.0
100874353	8.0	6.0
106479448	0.0	0.0
100874352	2.0	0.0
106479447	0.0	0.0
55171	933.0	642.0
106480457	0.0	0.0
106479446	0.0	0.0
9590	26810.0	1379.0
55170	1394.0	340.0
106480456	0.0	0.0
106479445	0.0	0.0
80108	303.0	195.0
106480459	0.0	0.0
106479444	2.0	0.0
106480458	0.0	0.0
106479443	0.0	0.0
55175	271.0	458.0
106479442	0.0	0.0
55174	4557.0	2401.0
106479441	0.0	0.0
55173	3287.0	5256.0
729515	1732.0	743.0
106479440	0.0	0.0
9592	7646.0	3329.0
55172	664.0	1037.0
55179	1175.0	888.0
106480460	0.0	0.0
55178	1000.0	680.0
402408	1.0	2.0
55177	3849.0	3581.0
80111	26.0	18.0
106480462	0.0	0.0
55176	402.0	499.0
80110	1201.0	821.0
106480461	0.0	1.0
80117	0.0	1.0
106480464	0.0	0.0
106480463	7.0	23.0
80115	46.0	9.0
106480466	1.0	0.0
80114	3744.0	884.0
106480465	0.0	0.0
100874359	0.0	0.0
100874358	0.0	1.0
100874356	2.0	0.0
644517	2.0	1.0
100874384	0.0	0.0
100874383	0.0	0.0
100874382	0.0	0.0
100874381	326.0	42.0
100874388	0.0	0.0
92129	16.0	1.0
100874387	0.0	0.0
92126	1649.0	245.0
729540	2.0	2.0
100874386	0.0	0.0
100874385	1.0	0.0
55182	4276.0	2361.0
106480424	0.0	0.0
106479479	0.0	0.0
55181	1615.0	2110.0
106480423	0.0	0.0
106479478	0.0	0.0
55180	942.0	790.0
106480426	0.0	0.0
103352670	0.0	0.0
106479477	1.0	0.0
106480425	0.0	0.0
106479476	0.0	0.0
79153	428.0	2487.0
55186	6039.0	2858.0
106480428	0.0	0.0
100874380	0.0	0.0
106479475	0.0	0.0
79152	96.0	669.0
106480427	1.0	0.0
106479474	1.0	0.0
55184	394.0	305.0
79155	2590.0	1514.0
106479473	1.0	0.0
55183	6293.0	5120.0
106480429	18.0	8.0
106479472	0.0	0.0
79154	1161.0	254.0
79157	1937.0	1536.0
80146	2112.0	4305.0
106479471	0.0	0.0
80145	3048.0	2718.0
79156	1179.0	114.0
284837	111.0	133.0
106479470	0.0	0.0
55188	1515.0	760.0
80144	1101.0	89.0
284836	0.0	0.0
79159	315.0	271.0
55187	11162.0	7750.0
80143	3052.0	1814.0
79158	4693.0	5325.0
257218	1520.0	549.0
284835	58.0	1.0
106480431	8.0	4.0
80149	799.0	603.0
106480430	0.0	0.0
80148	4908.0	1375.0
106480433	0.0	0.0
106480432	20.0	15.0
644524	0.0	0.0
100874389	0.0	0.0
80142	1773.0	1852.0
100874373	2.0	0.0
644540	0.0	0.0
729530	15.0	3.0
100874372	0.0	3.0
729533	10.0	32.0
100874371	2.0	1.0
100874370	0.0	0.0
100874377	0.0	0.0
341032	86.0	0.0
100874375	0.0	0.0
100874374	2.0	6.0
106479469	0.0	0.0
55193	7657.0	5325.0
106480435	0.0	0.0
106479468	2.0	0.0
55192	1110.0	819.0
106479467	1.0	1.0
106480434	0.0	0.0
79140	267.0	53.0
55191	2950.0	2676.0
106480437	0.0	0.0
106479466	0.0	0.0
80129	1395.0	104.0
55190	201.0	65.0
106480436	0.0	0.0
106479465	0.0	0.0
79142	2633.0	2851.0
55197	4598.0	2286.0
729535	9.0	11.0
106480439	1.0	0.0
106479464	0.0	0.0
55196	4953.0	1567.0
106480438	0.0	0.0
106479463	0.0	0.0
55195	0.0	1.0
79144	6030.0	14043.0
106479462	0.0	0.0
79143	2801.0	8814.0
55194	382.0	594.0
729536	2.0	0.0
106479461	0.0	0.0
80135	2079.0	1349.0
284827	17.0	0.0
106479460	2.0	1.0
79145	1753.0	1338.0
80133	0.0	1.0
55199	347.0	384.0
106480440	0.0	0.0
79148	1495.0	107.0
55198	4882.0	2492.0
79147	800.0	282.0
80139	3565.0	7810.0
106480442	4.0	4.0
79149	277.0	193.0
106480441	0.0	0.0
284821	66.0	62.0
106480444	0.0	0.0
106480443	2.0	0.0
100874379	0.0	0.0
644534	0.0	0.0
100874378	0.0	0.0
80131	69.0	296.0
644538	1269.0	81.0
150082	105.0	262.0
107178919	0.0	0.0
107178918	1.0	0.0
106480409	11.0	5.0
149095	34.0	20.0
106479419	0.0	0.0
106479418	0.0	0.0
106479417	3.0	8.0
106479416	0.0	0.0
106479415	12.0	0.0
106479414	0.0	0.0
79171	3093.0	3527.0
106479413	2.0	1.0
106480402	0.0	0.0
79170	812.0	4901.0
106480401	0.0	0.0
106479412	0.0	0.0
79173	138.0	61.0
106480404	0.0	0.0
106479411	0.0	0.0
79172	404.0	1336.0
106480403	0.0	0.0
106479410	2.0	1.0
79175	1290.0	1154.0
106480406	0.0	0.0
79174	1846.0	2818.0
106480405	0.0	0.0
79177	901.0	1234.0
92140	11190.0	14127.0
106480408	0.0	0.0
79176	261.0	715.0
106480407	0.0	0.0
80168	220.0	1.0
80167	905.0	732.0
79178	661.0	433.0
341019	35.0	4.0
162073	6036.0	6327.0
106480411	0.0	0.0
80169	2846.0	1436.0
106480410	0.0	0.0
644548	2.0	2.0
80164	218.0	2256.0
80162	1373.0	303.0
80161	115.0	5.0
150094	161.0	527.0
106479409	0.0	0.0
106479408	0.0	0.0
106479407	0.0	0.0
100874399	1.0	2.0
106479406	0.0	1.0
644566	0.0	0.0
100874398	0.0	0.0
106479405	0.0	0.0
100874397	0.0	0.0
106479404	1.0	0.0
100874396	1.0	0.0
106479403	0.0	0.0
106480413	0.0	0.0
106479402	0.0	0.0
106480412	0.0	0.0
106479401	0.0	0.0
100996746	0.0	0.0
106480415	3.0	0.0
106479400	0.0	0.0
79161	1344.0	760.0
106480414	0.0	0.0
106480417	2.0	0.0
100874390	0.0	0.0
106480416	0.0	0.0
79166	0.0	1.0
106480419	0.0	0.0
79165	580.0	300.0
106480418	3.0	1.0
80157	9.0	0.0
79168	110.0	70.0
79167	4.0	0.0
80155	3433.0	4280.0
79169	809.0	1118.0
80154	92.0	64.0
284889	143.0	20.0
106480420	0.0	0.0
106480422	0.0	0.0
106480421	0.0	0.0
80153	2330.0	2897.0
80152	1749.0	579.0
150084	11.0	104.0
80150	921.0	117.0
729500	9.0	1.0
644576	5.0	1.0
106479439	1.0	0.0
106479438	3.0	1.0
79191	2512.0	5833.0
106479437	3.0	0.0
79190	824.0	55.0
106479436	0.0	0.0
106479435	0.0	0.0
79192	1421.0	30.0
729505	1.0	0.0
106479434	0.0	1.0
106479433	0.0	0.0
100996738	0.0	0.0
106479432	0.0	0.0
106479431	0.0	0.0
729501	0.0	0.0
106479430	0.0	0.0
92162	910.0	91.0
80185	737.0	627.0
80184	1987.0	777.0
80183	371.0	171.0
106479429	0.0	0.0
106479428	0.0	0.0
644588	1.0	2.0
106479427	0.0	0.0
79180	3582.0	1426.0
106479426	0.0	0.0
106479425	0.0	1.0
106479424	0.0	0.0
106479423	0.0	0.0
79184	1973.0	3286.0
106479422	1.0	0.0
79183	2090.0	1743.0
106479421	0.0	0.0
595100	0.0	0.0
106479420	0.0	0.0
92154	1612.0	900.0
595101	68.0	20.0
79188	15347.0	4601.0
79187	12.0	0.0
80179	1287.0	1114.0
80178	37.0	194.0
100418905	0.0	0.0
80177	4373.0	562.0
402429	4.0	21.0
80176	2951.0	852.0
162083	0.0	0.0
100418902	5.0	3.0
106480400	0.0	0.0
402424	0.0	0.0
343641	0.0	0.0
644578	0.0	0.0
80174	510.0	207.0
80173	1075.0	711.0
113419	10070.0	17367.0
55322	1641.0	2144.0
55321	75.0	20.0
55320	2666.0	1424.0
55326	1638.0	1304.0
55325	2881.0	1615.0
284459	2790.0	1348.0
55324	3732.0	4599.0
55323	2099.0	128.0
55329	334.0	102.0
55328	781.0	500.0
55327	3338.0	3777.0
284451	23.0	2.0
345930	50.0	18.0
729597	19.0	45.0
113402	2448.0	3179.0
729595	18.0	15.0
55333	4690.0	3198.0
55332	3483.0	722.0
55331	5707.0	13189.0
55330	639.0	901.0
55337	1624.0	359.0
55336	177.0	100.0
55335	2240.0	48.0
55334	7379.0	8968.0
55339	5515.0	3723.0
284443	1136.0	46.0
137406	0.0	1.0
333932	0.0	0.0
55340	378.0	35.0
55344	2321.0	1563.0
55343	3333.0	8155.0
79310	0.0	0.0
55342	1419.0	2678.0
79313	0.0	0.0
55341	3204.0	2912.0
284439	1499.0	522.0
79312	1.0	0.0
80304	905.0	571.0
79315	6.0	128.0
80303	7996.0	1989.0
55347	2019.0	1728.0
79314	0.0	0.0
100996492	89.0	4.0
55346	948.0	2174.0
79317	0.0	0.0
55345	250.0	234.0
79316	0.0	1.0
80301	6433.0	1785.0
284434	105.0	349.0
284433	0.0	0.0
79318	0.0	0.0
55349	1927.0	2613.0
100996490	0.0	0.0
333929	63.0	21.0
548637	2.0	0.0
333926	134.0	159.0
55351	908.0	74.0
55350	3.0	87.0
100137047	18.0	10.0
55355	69.0	843.0
79300	0.0	0.0
100996485	44.0	190.0
55353	6439.0	8229.0
79302	0.0	0.0
55352	2601.0	960.0
284428	0.0	0.0
100137049	50.0	3.0
79301	0.0	0.0
55359	191.0	500.0
284427	5.0	2.0
55357	1282.0	2462.0
79306	0.0	0.0
55356	223.0	913.0
284424	0.0	0.0
79308	0.0	0.0
548645	916.0	739.0
284422	18.0	0.0
548644	266.0	230.0
79309	0.0	0.0
729564	31.0	7.0
729566	2.0	0.0
729565	15.0	1.0
113457	16.0	16.0
92304	615.0	83877.0
92305	3646.0	3745.0
729561	41.0	11.0
80319	333.0	816.0
80318	830.0	337.0
80317	684.0	481.0
80316	1.0	0.0
55362	2136.0	6525.0
55361	2459.0	3534.0
79331	1.0	0.0
55366	4265.0	6046.0
55365	2968.0	908.0
80321	1079.0	899.0
55364	4147.0	2375.0
80320	370.0	595.0
55363	1.0	0.0
79334	0.0	0.0
80326	67.0	8.0
80325	3932.0	1009.0
79336	1.0	0.0
80324	878.0	734.0
79339	0.0	0.0
80323	349.0	41.0
55367	570.0	280.0
284498	1.0	0.0
113444	2452.0	2150.0
80308	2274.0	4611.0
80307	127.0	15.0
80306	4997.0	3177.0
80305	1176.0	3123.0
55370	634.0	71.0
80309	113.0	0.0
80311	1123.0	894.0
79322	0.0	0.0
80310	8917.0	1692.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	982.0	448.0
79323	4.0	2.0
80315	3775.0	4218.0
80314	3571.0	2276.0
55379	6079.0	16529.0
80313	616.0	590.0
80312	275.0	395.0
113452	1278.0	3312.0
113451	386.0	295.0
284486	225.0	1221.0
284485	2.0	5.0
729587	0.0	0.0
729582	195.0	44.0
729583	3.0	1.0
55380	0.0	0.0
80339	85.0	9.0
55384	4785.0	255.0
55388	128.0	695.0
80344	6080.0	8230.0
80343	15.0	0.0
80342	464.0	118.0
80341	1021.0	17369.0
80347	4220.0	4581.0
80346	702.0	1127.0
80345	335.0	793.0
729574	0.0	0.0
92312	360.0	1349.0
80329	6.0	16.0
80328	24.0	21.0
80327	1.0	1.0
79342	0.0	0.0
80333	132.0	131.0
80332	3481.0	63.0
80331	7517.0	17293.0
79346	0.0	0.0
80336	427.0	33.0
80335	13839.0	7445.0
284467	32.0	2.0
162427	7125.0	6285.0
619555	0.0	0.0
619552	3.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	186.0	25.0
392302	23.0	36.0
125476	879.0	435.0
392301	0.0	1.0
149465	77.0	13.0
149466	349.0	941.0
149461	355.0	0.0
392305	6.0	2.0
392308	0.0	0.0
392307	12.0	32.0
392309	1.0	1.0
149478	333.0	117.0
149473	368.0	544.0
137492	2703.0	1770.0
402193	4.0	0.0
402191	0.0	0.0
149483	101.0	1.0
150468	68.0	765.0
150465	2993.0	2970.0
392335	0.0	2.0
619518	53.0	14.0
619519	9.0	4.0
441783	3.0	2.0
392343	102.0	0.0
149420	1307.0	1197.0
441775	1.0	4.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	504.0	205.0
9601	8447.0	19074.0
392311	2.0	0.0
9600	1221.0	2212.0
392310	3.0	0.0
392313	56.0	0.0
100526842	6.0	0.0
55300	1134.0	4753.0
149428	658.0	22.0
414196	27.0	4.0
414194	2.0	0.0
55304	1308.0	545.0
55303	7397.0	1085.0
55301	14.0	1.0
55308	3632.0	2157.0
414197	15.0	5.0
9612	9522.0	7938.0
9610	473.0	472.0
392322	0.0	0.0
9611	12017.0	12285.0
441795	2.0	0.0
55311	1403.0	2835.0
55315	841.0	2452.0
55314	1330.0	1685.0
55313	2423.0	730.0
125488	2078.0	2688.0
55312	2047.0	2492.0
9605	727.0	600.0
55319	1348.0	1017.0
9603	1100.0	628.0
55317	930.0	1529.0
9604	4936.0	7817.0
55316	2678.0	1310.0
9609	451.0	168.0
9607	0.0	0.0
100874087	0.0	0.0
9620	3276.0	6235.0
100874086	1.0	0.0
100874085	1.0	1.0
100874084	1.0	0.0
9623	0.0	0.0
392256	8.0	9.0
100874089	1.0	0.0
392255	121.0	62.0
9622	61.0	70.0
100874088	0.0	0.0
162387	46.0	570.0
100526820	45.0	8.0
402146	7.0	6.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	1.0	7.0
100874081	0.0	0.0
100874080	3.0	5.0
414130	4.0	32.0
100526825	4.0	0.0
9616	3774.0	4500.0
9617	381.0	207.0
414135	0.0	0.0
9615	3.0	0.0
414133	0.0	0.0
414134	0.0	0.0
9618	2068.0	1660.0
414131	0.0	0.0
9619	3157.0	6927.0
414132	2.0	0.0
9630	404.0	44.0
9631	2854.0	4398.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	8.0	4.0
100874073	0.0	0.0
392262	0.0	1.0
392265	0.0	0.0
9635	2181.0	78.0
100874079	0.0	0.0
9632	4106.0	8761.0
100874078	3.0	0.0
392267	1.0	4.0
441736	31.0	1.0
9633	298.0	249.0
100874077	11.0	0.0
92292	158.0	0.0
92293	10904.0	13.0
441733	47.0	15.0
100526831	1.0	1.0
100526830	3.0	1.0
402135	14.0	1.0
92291	510.0	2261.0
402134	0.0	2.0
100874072	12.0	0.0
402133	2.0	0.0
100874071	2.0	2.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	148.0	10.0
100526835	111.0	4.0
9627	1039.0	102.0
414149	32.0	36.0
9628	658.0	78.0
9625	214.0	54.0
9626	0.0	0.0
9629	3.0	2.0
644495	0.0	0.0
9641	504.0	1584.0
644496	0.0	0.0
9640	5701.0	2779.0
9645	3707.0	7918.0
404785	1.0	1.0
619499	0.0	0.0
9646	5852.0	3574.0
9643	13315.0	13925.0
9644	9942.0	14955.0
644498	1.0	0.0
402125	0.0	0.0
402123	0.0	0.0
644491	0.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	12.0	1.0
106480396	0.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	2.0	0.0
402117	1.0	0.0
106480399	0.0	0.0
402116	0.0	0.0
9638	1571.0	186.0
9639	5446.0	1844.0
9636	749.0	466.0
414157	2.0	0.0
9637	7110.0	2662.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	10.0	50.0
106480391	0.0	0.0
9652	7863.0	9304.0
100874098	0.0	0.0
404770	0.0	0.0
9653	3083.0	2180.0
100874097	1.0	3.0
9650	1378.0	4548.0
100874096	3.0	2.0
9651	872.0	56.0
100874095	163.0	0.0
9656	3158.0	1896.0
9657	1659.0	1059.0
392242	0.0	0.0
9654	1259.0	2870.0
9655	4708.0	2941.0
100874090	3.0	2.0
402112	7.0	5.0
162394	11858.0	3307.0
100874094	20.0	3.0
100874093	4.0	3.0
100874092	4.0	1.0
100874091	59.0	8.0
9649	799.0	447.0
9647	7378.0	1852.0
9648	5016.0	6714.0
414169	5.0	0.0
9663	4596.0	2951.0
402183	1.0	0.0
7002	4.0	4.0
149371	1913.0	2461.0
7001	10806.0	13207.0
9662	713.0	291.0
9667	2950.0	1774.0
7004	988.0	925.0
392298	0.0	1.0
7003	16156.0	3898.0
9668	965.0	747.0
7006	179.0	102.0
9665	10610.0	6151.0
7005	2619.0	4101.0
9666	1973.0	531.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	2.0	0.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	1322.0	362.0
106479370	2.0	0.0
106480374	0.0	0.0
106480373	0.0	0.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	274.0	296.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	1814.0	208.0
150353	5.0	11.0
9659	7204.0	7217.0
150350	6.0	16.0
106480370	0.0	0.0
7011	3844.0	3063.0
9674	5178.0	826.0
9675	1663.0	3311.0
7010	7129.0	1022.0
7013	2326.0	1943.0
9672	15113.0	2852.0
9673	3160.0	4478.0
7012	0.0	0.0
9678	3227.0	4571.0
7015	5.0	2.0
7014	2756.0	1341.0
9679	3109.0	3911.0
619464	0.0	0.0
7016	3766.0	3593.0
9677	1011.0	1074.0
106479369	0.0	1.0
106479368	0.0	0.0
106480379	0.0	1.0
106479367	0.0	0.0
162333	5.0	4.0
106479366	0.0	0.0
9670	2673.0	2838.0
106479365	1.0	1.0
9671	296.0	20.0
402176	7.0	2.0
106479364	0.0	0.0
402175	2.0	2.0
106479363	0.0	0.0
106479362	8.0	7.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	1.0	0.0
106479360	0.0	0.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	1428.0	2263.0
106480388	0.0	0.0
7008	8492.0	1010.0
150365	127.0	12.0
7007	124.0	48.0
9669	14552.0	21863.0
7009	66844.0	90269.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	2699.0	1698.0
9685	6583.0	10727.0
7021	2308.0	4003.0
9686	3237.0	3286.0
343381	55.0	25.0
619452	1.0	0.0
9683	5381.0	4999.0
7024	3873.0	2396.0
402160	1.0	0.0
7023	919.0	469.0
9684	1491.0	1097.0
9689	10525.0	30769.0
7026	11713.0	3718.0
441727	4.0	7.0
619455	7.0	1.0
7025	3449.0	640.0
392275	3.0	0.0
9687	1263.0	465.0
9688	2691.0	1555.0
7027	4586.0	3437.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	1023.0	929.0
106479398	0.0	0.0
9682	4032.0	2001.0
106479397	1.0	1.0
7020	2287.0	5783.0
106479396	1.0	1.0
106479395	0.0	0.0
106480350	104.0	19.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	1.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	1.0	0.0
150379	0.0	0.0
106480355	0.0	0.0
7019	3726.0	4028.0
7018	8680.0	31.0
150372	661.0	356.0
392281	39.0	49.0
9696	1797.0	304.0
7033	6367.0	301584.0
9697	6518.0	5407.0
7032	0.0	3.0
7035	10351.0	910.0
9694	3164.0	2561.0
392285	2.0	3.0
9695	4873.0	3693.0
7037	5136.0	11646.0
7036	28.0	196.0
619445	13.0	14.0
9698	10151.0	4789.0
7039	561.0	2157.0
7038	13.0	17.0
9699	108.0	9.0
392288	0.0	0.0
619448	0.0	1.0
106480358	7.0	2.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	3.0	0.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	389.0	611.0
106479387	6.0	1.0
9693	4932.0	3483.0
106479386	0.0	0.0
9690	8237.0	13320.0
7031	442.0	18518.0
106479385	0.0	0.0
7030	9264.0	3255.0
402152	0.0	4.0
106479384	3.0	0.0
106480361	0.0	0.0
106479383	3.0	0.0
106480360	45.0	11.0
106479382	0.0	0.0
106480363	1.0	1.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	6182.0	1629.0
150383	534.0	428.0
150384	16.0	15.0
392292	0.0	0.0
150381	260.0	464.0
7044	85.0	0.0
7043	3908.0	6070.0
7046	7642.0	4105.0
7045	14385.0	8433.0
7048	58409.0	7431.0
100874003	0.0	0.0
7047	6.0	0.0
106479339	0.0	0.0
100874002	102.0	2.0
100874001	8.0	5.0
103352539	129.0	15.0
106479338	1.0	0.0
7049	26017.0	788.0
106479337	0.0	0.0
55281	5045.0	2312.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1770.0	2552.0
106480324	0.0	2.0
729648	87.0	14.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	871.0	873.0
7040	2607.0	1575.0
106479332	0.0	0.0
100996435	4.0	0.0
106480329	0.0	0.0
55284	2863.0	3081.0
106480328	0.0	1.0
106479331	0.0	0.0
55283	460.0	63.0
7042	2225.0	271.0
106479330	2.0	0.0
7041	4265.0	896.0
55282	23.0	16.0
55289	18.0	8.0
55288	3636.0	1015.0
80243	6200.0	592.0
55287	200.0	4.0
79258	100.0	106.0
106480330	0.0	0.0
55286	411.0	427.0
106480332	1.0	1.0
106480331	0.0	0.0
106480334	1.0	0.0
106480333	0.0	0.0
100874007	110.0	87.0
100874006	0.0	5.0
100874005	3.0	1.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	1.0	1.0
100874008	30.0	39.0
729630	0.0	0.0
7054	4.0	1.0
7057	24385.0	58339.0
92211	29.0	4.0
7056	5844.0	1563.0
7059	3059.0	1269.0
106479329	0.0	0.0
7058	24477.0	14519.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	1.0	0.0
106480336	0.0	1.0
106479325	0.0	0.0
55291	8054.0	9533.0
106480335	0.0	0.0
106479324	0.0	0.0
55290	753.0	4875.0
106480338	1.0	1.0
106479323	0.0	1.0
80228	2989.0	5102.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	159.0	9.0
55296	423.0	526.0
106479321	0.0	0.0
55295	992.0	663.0
7050	2962.0	2534.0
106479320	0.0	0.0
106480339	0.0	0.0
55294	2722.0	868.0
7053	5.0	293.0
55293	2502.0	2547.0
7052	8670.0	2436.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1845.0	2372.0
80233	1962.0	1236.0
55298	1584.0	1440.0
80232	9799.0	16130.0
106480341	0.0	0.0
80231	177.0	97.0
55297	2172.0	1231.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	55.0	251.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	797.0	418.0
106480344	0.0	0.0
80230	4157.0	3041.0
7066	102.0	29.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	5020.0	2108.0
729665	2.0	0.0
7067	8462.0	1476.0
92249	2326.0	2265.0
100874025	6.0	0.0
7069	13771.0	136.0
100874024	0.0	0.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	2.0	2.0
106479357	0.0	1.0
106480302	0.0	0.0
7060	12048.0	3759.0
106480305	1.0	0.0
79272	0.0	0.0
106479356	2.0	1.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	23.0	9.0
92241	2284.0	471.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	7.0	16.0
106480306	0.0	0.0
79273	13.0	1.0
106479353	2.0	0.0
7064	1313.0	2350.0
106480309	1.0	0.0
106479352	0.0	0.0
106480308	0.0	1.0
106479351	0.0	1.0
729668	2.0	1.0
80267	6005.0	11495.0
106479350	0.0	0.0
80264	1009.0	299.0
106480310	1.0	0.0
106480312	2.0	0.0
106480311	0.0	0.0
100874029	2.0	1.0
100874028	0.0	0.0
100874027	2.0	0.0
730647	2.0	2.0
343332	2.0	1.0
644403	0.0	0.0
80263	427.0	134.0
80262	1593.0	1133.0
343338	0.0	1.0
7077	71546.0	15376.0
100874010	0.0	0.0
7076	10909.0	17753.0
92235	48.0	9.0
7079	14211.0	49.0
7078	2854.0	962.0
100874014	1.0	1.0
100874013	0.0	8.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	0.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	5.0	1.0
106480314	1.0	1.0
106480313	1.0	0.0
729659	1.0	1.0
106479346	7.0	4.0
7071	12366.0	3215.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	10057.0	8789.0
106480315	0.0	1.0
106479344	0.0	0.0
7073	5647.0	5463.0
103352540	0.0	0.0
106480318	0.0	0.0
