id	15b1a310-59b4-41e8-bbc3-19131f12ee09	5627702f-b816-439c-8ae2-43b51d455432
51179	7.0	0.0
5467	2558.0	5028.0
5468	3818.0	268.0
89766	9.0	613.0
5469	4584.0	4398.0
89765	123.0	214.0
347468	0.0	0.0
89761	3.0	2.0
5481	2227.0	1226.0
89792	0.0	0.0
90780	3409.0	7067.0
89790	537.0	235.0
5483	11.0	20.0
646077	0.0	0.0
5485	1.0	1.0
5486	7.0	2.0
5487	0.0	0.0
5488	1.0	2.0
646070	0.0	0.0
51182	1266.0	2086.0
646074	0.0	0.0
5480	4216.0	6173.0
51181	1634.0	5537.0
51184	1398.0	2390.0
51186	3154.0	1163.0
51185	4718.0	2080.0
100287372	12.0	2.0
51188	796.0	616.0
51187	10374.0	6634.0
5478	18786.0	21413.0
5479	9722.0	13340.0
89797	12717.0	3179.0
89796	6316.0	4673.0
89795	1010.0	300.0
89781	2613.0	3029.0
347454	18.0	39.0
5493	24112.0	5071.0
89780	10.0	7.0
5494	6930.0	7458.0
5495	2932.0	6117.0
5496	4334.0	8926.0
5498	644.0	966.0
5499	4320.0	29552.0
646080	314.0	119.0
100287369	1.0	1.0
51191	1358.0	200.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	1.0
51193	2675.0	2388.0
100287366	0.0	2.0
646085	1.0	1.0
51192	399.0	1000.0
5491	5.0	5.0
51195	498.0	171.0
51194	2537.0	2502.0
100287362	12.0	0.0
51196	1732.0	257.0
51199	3781.0	4187.0
51198	2.0	1.0
5489	0.0	0.0
89782	924.0	609.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	15.0	1.0
28735	0.0	0.0
28732	0.0	0.0
100507062	102.0	55.0
28733	0.0	0.0
28738	0.0	1.0
100507067	0.0	3.0
28739	2.0	0.0
28736	0.0	0.0
100507066	2.0	6.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	1.0	1.0
119764	0.0	0.0
119765	0.0	0.0
144715	136.0	283.0
286094	0.0	0.0
100859921	8.0	9.0
100859920	0.0	0.0
286097	493.0	41.0
144717	454.0	1437.0
100507059	1.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	1.0	0.0
724102	151.0	14.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	31.0	22.0
28749	0.0	0.0
100507057	90.0	180.0
100507056	3.0	0.0
100507055	9.0	1.0
28747	0.0	1.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	2065.0	1115.0
347541	0.0	0.0
347544	3.0	4.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	9.0	16.0
28713	1.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	2.0	0.0
28717	1.0	0.0
28714	1.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	12.0	2.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	20.0	785.0
100507027	6.0	0.0
286046	81.0	41.0
648630	5.0	14.0
117143	1148.0	2141.0
117145	1306.0	267.0
117144	10.0	9.0
120787	0.0	0.0
492295	1.0	0.0
347517	45.0	21.0
347516	4.0	1.0
286053	1331.0	1219.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	3.0	0.0
100507012	5.0	1.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	1.0	0.0
286065	0.0	0.0
100131568	1.0	0.0
100131565	0.0	0.0
100131564	1147.0	429.0
100507040	4.0	0.0
132719	0.0	0.0
100507046	4.0	9.0
100507044	0.0	0.0
100507043	8.0	0.0
51100	14160.0	9189.0
51102	1100.0	891.0
51101	1776.0	1196.0
51104	1170.0	3033.0
51103	824.0	1237.0
51106	625.0	838.0
51105	3307.0	6724.0
51108	8999.0	6300.0
51107	12841.0	15583.0
286075	228.0	1089.0
51109	4496.0	5634.0
286077	2449.0	21118.0
646000	0.0	0.0
132720	3082.0	12202.0
132724	0.0	0.0
100131551	22.0	248.0
100131550	0.0	2.0
100507034	57.0	23.0
100507032	172.0	105.0
119774	0.0	0.0
119772	0.0	0.0
51111	5739.0	10072.0
51110	573.0	1054.0
119775	0.0	0.0
51112	1898.0	1523.0
51115	2991.0	3536.0
51114	5613.0	3821.0
51117	1969.0	2860.0
51116	2267.0	3078.0
51119	7962.0	7155.0
51118	1829.0	2610.0
26151	813.0	1862.0
26150	62.0	477.0
26153	414.0	988.0
26152	294.0	193.0
26155	1902.0	5718.0
26154	156.0	19328.0
26157	1055.0	136.0
26156	16767.0	11701.0
130162	353.0	409.0
100534611	2.0	2.0
100534612	4.0	13.0
26164	1079.0	2405.0
117178	961.0	2848.0
117177	1872.0	2974.0
26166	155.0	14.0
105379197	10.0	7.0
26165	0.0	0.0
26168	1253.0	1056.0
26167	476.0	74.0
26160	2039.0	1393.0
100507003	0.0	0.0
100507008	119.0	0.0
26137	335.0	174.0
26136	7829.0	10906.0
28798	1.0	0.0
28799	6.0	1.0
26138	0.0	0.0
28792	0.0	0.0
28793	837.0	92.0
28790	1.0	0.0
117166	12.0	11.0
26130	3891.0	4453.0
28791	57.0	6.0
26133	6569.0	9876.0
28796	1362.0	232.0
28797	1569.0	55.0
26135	20568.0	21850.0
28794	0.0	0.0
28795	3.0	1.0
26134	203.0	132.0
154150	1.0	2.0
129138	873.0	2873.0
26148	381.0	563.0
26147	1969.0	1455.0
26149	378.0	167.0
117154	28.0	21.0
26140	1450.0	380.0
553820	0.0	0.0
117153	2.0	0.0
120796	0.0	0.0
117156	2.0	60.0
117155	285.0	69.0
117157	52.0	8.0
120793	1.0	0.0
26146	1449.0	2670.0
117159	44.0	8.0
26145	1005.0	1329.0
130195	0.0	0.0
154141	1132.0	836.0
117151	2.0	1.0
26115	2934.0	7076.0
28778	819.0	17.0
28779	11.0	1.0
28776	1050.0	8.0
28777	2.0	0.0
26119	2132.0	5149.0
26118	6779.0	3715.0
28770	2.0	0.0
28771	1.0	0.0
28774	775.0	65.0
28775	1023.0	68.0
28772	1415.0	17.0
26112	4086.0	346.0
28773	7.0	0.0
130120	0.0	0.0
28789	0.0	0.0
26128	2424.0	2769.0
28787	2.0	0.0
26127	3023.0	1310.0
132789	1968.0	921.0
28788	2.0	0.0
28781	421.0	4.0
201134	1095.0	301.0
28780	85.0	1.0
26122	3512.0	3425.0
28785	148.0	2.0
144766	0.0	225.0
26121	1306.0	2127.0
28786	4.0	0.0
28783	7.0	0.0
26123	5138.0	3669.0
28784	862.0	7.0
130132	1313.0	221.0
28756	1.0	1.0
28757	0.0	0.0
28754	1.0	0.0
28755	1105.0	293.0
100750326	0.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	1.0	0.0
201140	2.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	2.0	0.0
28768	0.0	0.0
28765	2.0	1.0
28766	0.0	0.0
26108	893.0	307.0
28769	2.0	0.0
28760	0.0	1.0
26100	5061.0	4583.0
28763	10.0	0.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	55.0	1.0
117196	2.0	0.0
117195	79.0	0.0
154089	0.0	0.0
100287238	0.0	0.0
201158	206.0	100.0
100287234	0.0	0.0
201164	446.0	569.0
201161	589.0	53.0
201163	2205.0	2205.0
154091	590.0	19.0
154092	10.0	2.0
276719	0.0	0.0
100287229	4.0	1.0
100287227	24.0	34.0
100287226	5.0	296.0
201176	1027.0	2440.0
100287216	21.0	41.0
100287215	1.0	1.0
201181	228.0	68.0
129099	33.0	3.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	21.0	103.0
130075	1.0	0.0
5510	3269.0	6508.0
166012	5.0	2.0
5509	1276.0	3120.0
5500	30520.0	19323.0
5501	13155.0	14919.0
5502	2922.0	95.0
5504	4167.0	8145.0
5506	1.0	0.0
5507	3278.0	3205.0
154043	1288.0	530.0
5520	4333.0	2592.0
5521	226.0	15.0
193629	11.0	5.0
5519	2606.0	3256.0
26298	20457.0	10936.0
26297	1483.0	1045.0
5511	3221.0	4211.0
5512	0.0	1.0
5514	3450.0	6629.0
5515	8698.0	13767.0
26290	492.0	8.0
5516	6989.0	2839.0
154075	44.0	9.0
26292	1795.0	2594.0
26291	0.0	0.0
5518	14099.0	24371.0
5530	7766.0	3717.0
5531	2752.0	6141.0
5532	6038.0	3028.0
5522	107.0	4460.0
5523	3833.0	3101.0
5524	6278.0	28627.0
5525	6661.0	11929.0
5526	831.0	1218.0
5527	11156.0	9166.0
5528	3660.0	4761.0
154064	5.0	100.0
5529	4623.0	4776.0
286122	56.0	78.0
5540	2.0	2.0
5542	0.0	0.0
286128	333.0	635.0
51241	1386.0	1790.0
89858	15.0	2.0
89857	287.0	295.0
51244	1561.0	1835.0
51247	4782.0	7037.0
5533	1042.0	415.0
51246	8090.0	27267.0
5534	5016.0	6634.0
51249	1903.0	1934.0
5535	1.0	2.0
90835	13.0	40.0
89853	1211.0	889.0
5536	2236.0	3753.0
51248	2172.0	3509.0
5537	7024.0	8600.0
5538	17017.0	21870.0
5539	0.0	0.0
28907	30.0	0.0
286133	14924.0	15.0
28908	5463.0	361.0
28905	4.0	1.0
100131418	0.0	0.0
5550	3249.0	3159.0
28906	163.0	7.0
286135	0.0	1.0
5551	381.0	79.0
5552	3726.0	1179.0
100131415	1.0	0.0
5553	9.0	1.0
28909	0.0	0.0
5554	23.0	9.0
28900	104.0	1.0
28903	45.0	0.0
28904	115.0	1.0
28901	129.0	1.0
28902	202.0	11.0
51250	772.0	759.0
51252	42.0	216.0
51251	1893.0	1794.0
89849	537.0	768.0
89848	767.0	163.0
51253	4230.0	5379.0
89846	470.0	316.0
51256	621.0	1633.0
89845	795.0	1226.0
51255	2938.0	6530.0
51258	3434.0	4216.0
5544	2.0	4.0
51257	2252.0	2117.0
5545	1.0	0.0
5546	3147.0	7049.0
5547	13622.0	4956.0
51259	1332.0	685.0
90826	888.0	812.0
5549	23856.0	1939.0
286140	33.0	87.0
90827	0.0	0.0
286144	2547.0	4535.0
5562	6296.0	5691.0
286148	3273.0	2729.0
5563	802.0	3851.0
90861	7197.0	23822.0
5564	2389.0	1750.0
90864	27.0	116.0
5565	3094.0	1417.0
51260	1486.0	5038.0
51263	2322.0	3500.0
100287296	0.0	0.0
51265	57.0	36.0
51264	1507.0	3762.0
51267	496.0	93.0
51266	10.0	36.0
5555	5.0	1.0
51268	69.0	54.0
89876	852.0	212.0
5557	527.0	1149.0
5558	825.0	1396.0
89874	72.0	40.0
90859	20.0	17.0
89872	1.0	0.0
286151	16.0	37.0
89870	1.0	0.0
5570	516.0	250.0
5571	3990.0	5321.0
5573	23171.0	31643.0
90850	871.0	3182.0
5574	2.0	2.0
90853	6.0	556.0
5575	870.0	769.0
5576	5827.0	6911.0
51270	27.0	18.0
100192378	87.0	18.0
51272	5910.0	7127.0
51271	5305.0	8641.0
51274	6804.0	5809.0
100287284	5.0	13.0
51276	452.0	312.0
89869	83.0	1.0
51275	1016.0	1025.0
51278	2400.0	4845.0
51277	760.0	335.0
5566	7416.0	9278.0
89866	29.0	12.0
51279	5139.0	731.0
5567	4108.0	2960.0
90843	4050.0	3759.0
5568	0.0	0.0
5569	1217.0	131.0
89891	1592.0	7714.0
5580	2282.0	6384.0
89890	2118.0	1134.0
5581	1413.0	469.0
5582	3.0	5.0
5583	3227.0	1953.0
5584	3604.0	6295.0
5585	3191.0	6916.0
5586	5245.0	4773.0
5587	1664.0	716.0
100287279	0.0	0.0
51281	525.0	813.0
51280	6301.0	3619.0
51283	4791.0	3793.0
100287272	12.0	15.0
51282	625.0	3042.0
51285	1293.0	186.0
51284	674.0	392.0
51287	1480.0	3426.0
119722	0.0	2.0
51286	3.0	0.0
51289	1.0	1.0
100287270	0.0	0.0
5577	4368.0	6821.0
5578	3565.0	703.0
5579	553.0	112.0
89894	1034.0	1395.0
5591	14204.0	26603.0
5592	1963.0	1336.0
90871	2226.0	966.0
5593	643.0	136.0
5594	15052.0	21986.0
347598	0.0	0.0
5595	6122.0	4117.0
5596	310.0	0.0
5597	2870.0	6698.0
90874	712.0	954.0
5598	1067.0	1188.0
51290	3656.0	7798.0
51292	4206.0	3598.0
5590	612.0	1534.0
51291	496.0	1297.0
100287266	0.0	0.0
51294	1708.0	1198.0
100287261	0.0	0.0
51293	1353.0	1290.0
51296	1585.0	1684.0
51295	1751.0	1312.0
51298	28.0	0.0
51297	0.0	0.0
51299	5433.0	414.0
119710	876.0	561.0
5588	148.0	23.0
5589	11648.0	12988.0
90865	10233.0	7985.0
89887	131.0	344.0
89886	13.0	53.0
89885	7.0	1.0
89884	146.0	143.0
89883	1.0	0.0
89882	1.0	0.0
286101	2284.0	4434.0
286102	0.0	0.0
286103	17.0	7.0
347584	0.0	0.0
5599	3142.0	1800.0
347687	3.0	4.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	2.0	0.0
28859	2.0	0.0
28850	17.0	0.0
53822	11.0	0.0
53820	15.0	43.0
53826	4024.0	514.0
53827	6434.0	2188.0
345016	1.0	0.0
347673	0.0	1.0
53828	0.0	2.0
53829	1138.0	92.0
347675	0.0	0.0
28866	7.0	0.0
100507173	30.0	31.0
26205	1147.0	1826.0
132625	0.0	6.0
28864	5.0	0.0
100507171	392.0	43.0
28865	48.0	0.0
26207	1697.0	3980.0
100507178	54.0	47.0
26206	85.0	11.0
28869	5.0	64.0
100131493	0.0	0.0
28862	85.0	30.0
28863	0.0	0.0
28861	8.0	0.0
53833	73.0	43.0
53834	1834.0	1425.0
53831	45.0	60.0
53832	2134.0	1831.0
53838	1888.0	4387.0
53836	444.0	19.0
144608	188.0	61.0
28833	1.0	1.0
28834	94.0	11.0
28831	6.0	0.0
100750245	0.0	0.0
28832	8.0	0.0
100750246	3.0	5.0
100750247	7.0	6.0
100131481	0.0	0.0
53840	47.0	86.0
53841	2.0	95.0
28830	0.0	0.0
53842	0.0	0.0
100131478	1.0	3.0
28847	49.0	1.0
102060282	7.0	49.0
28819	0.0	0.0
28817	1348.0	53.0
28818	12.0	0.0
100131469	0.0	0.0
28811	18.0	1.0
28812	11.0	0.0
28810	46.0	2.0
28815	3979.0	215.0
28816	2783.0	332.0
28813	2981.0	84.0
100507143	0.0	0.0
28814	706.0	6.0
51201	3236.0	319.0
119687	0.0	0.0
51200	291.0	293.0
51203	285.0	6497.0
51202	179.0	34.0
51205	1168.0	3083.0
51204	799.0	2484.0
51207	1.0	13.0
51206	7.0	7.0
119682	0.0	0.0
51209	530.0	593.0
51208	42.0	9.0
28828	0.0	0.0
100507135	49.0	4.0
28829	0.0	0.0
100131457	1.0	3.0
28822	925.0	43.0
28823	1820.0	1261.0
28820	1837.0	180.0
100131454	18.0	8.0
28821	23.0	5.0
28826	134.0	3.0
28827	0.0	0.0
100131451	1.0	2.0
28824	4.0	1.0
28825	1436.0	84.0
119678	0.0	0.0
119679	0.0	0.0
89801	175.0	187.0
51214	9.0	4.0
51213	0.0	0.0
51218	2054.0	3138.0
286183	12.0	7.0
286184	3.0	0.0
286186	0.0	0.0
286187	18.0	4.0
286189	65.0	0.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	7.0	0.0
89839	80.0	276.0
89838	1.0	0.0
89837	0.0	0.0
100507170	0.0	0.0
51222	964.0	259.0
51225	492.0	379.0
286190	16.0	3.0
89832	18.0	8.0
51224	1.0	1.0
51227	1971.0	908.0
51226	2120.0	1814.0
51228	3034.0	3282.0
347613	21.0	3.0
28808	0.0	2.0
28809	582.0	1102.0
28806	2.0	0.0
100131439	3.0	0.0
28807	0.0	0.0
100507157	0.0	1.0
100131434	107.0	78.0
28800	0.0	0.0
28801	0.0	0.0
28804	217.0	11.0
28805	0.0	0.0
28802	13.0	1.0
28803	322.0	3.0
51230	5078.0	10164.0
90809	1216.0	2318.0
51232	25570.0	2428.0
51231	1758.0	2118.0
51234	3948.0	3843.0
51233	17.0	3.0
89822	53.0	34.0
51236	1002.0	2683.0
51237	343.0	176.0
51239	368.0	965.0
90806	2524.0	3681.0
100507102	61.0	208.0
129049	596.0	307.0
154007	1312.0	1075.0
26279	55.0	3.0
203859	218.0	2.0
26272	913.0	1350.0
26271	441.0	1624.0
26273	4313.0	4633.0
26276	870.0	1081.0
26275	2442.0	2893.0
26278	4797.0	1081.0
26277	3618.0	4358.0
26270	408.0	1522.0
26285	0.0	0.0
26284	2610.0	4457.0
26287	4.0	4.0
26286	5299.0	11534.0
26289	10724.0	139.0
26281	18.0	3.0
26280	136.0	512.0
100507127	47.0	2.0
100507125	1.0	4.0
129025	1.0	34.0
26258	5081.0	4077.0
26257	14.0	0.0
26259	1708.0	2313.0
26251	4.0	7.0
168667	264.0	5.0
26254	3.0	0.0
26253	59.0	12.0
26256	336.0	136.0
144699	566.0	606.0
26255	1.0	1.0
100507114	17.0	0.0
100507113	77.0	23.0
100507118	10.0	10.0
100507117	13.0	8.0
26269	1754.0	1809.0
26268	4650.0	2512.0
201229	869.0	381.0
26261	28.0	92.0
119696	0.0	0.0
26260	4188.0	1341.0
26263	1750.0	2371.0
119694	0.0	0.0
26262	1388.0	4738.0
201232	197.0	682.0
119695	0.0	0.0
26267	327.0	286.0
26266	158.0	41.0
119692	0.0	0.0
130074	11729.0	5981.0
129080	157.0	552.0
28899	0.0	18.0
26235	2549.0	2258.0
26238	71.0	27.0
28897	0.0	0.0
28898	58.0	0.0
100750225	15.0	23.0
26239	0.0	0.0
28891	25.0	0.0
28892	25.0	3.0
26230	673.0	347.0
201243	0.0	0.0
28890	0.0	0.0
26232	1390.0	146.0
28895	1.0	1.0
26231	164.0	134.0
28896	9.0	1.0
26234	12582.0	9017.0
28893	17.0	0.0
26233	343.0	1627.0
28894	0.0	0.0
144638	10.0	30.0
132660	1028.0	1739.0
26247	1.0	0.0
26246	1.0	0.0
26249	1074.0	192.0
26248	0.0	0.0
100510707	0.0	0.0
201255	255.0	1126.0
26240	541.0	721.0
201254	565.0	4073.0
26242	0.0	0.0
26245	0.0	0.0
252839	5587.0	7953.0
132671	2006.0	1501.0
130013	22.0	1.0
28877	4.0	0.0
28878	47.0	2.0
28875	67.0	1.0
28876	109.0	4.0
201259	2.0	0.0
28879	1.0	0.0
26219	1.0	2.0
492311	2411.0	404.0
168620	21.0	8.0
28870	35.0	5.0
201266	1972.0	4819.0
28873	0.0	0.0
28874	302.0	14.0
26212	2.0	48.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	611.0	282.0
26225	3896.0	4543.0
28888	3.0	0.0
26224	7952.0	11630.0
28889	0.0	0.0
26227	5916.0	3041.0
28886	0.0	2.0
26226	32.0	39.0
28887	0.0	0.0
26229	653.0	1588.0
26228	49.0	9.0
28880	0.0	0.0
28881	30.0	0.0
28884	4.0	0.0
26220	39.0	82.0
28885	117.0	8.0
26223	0.0	0.0
28882	174.0	1.0
28883	13.0	0.0
492307	5.0	0.0
492303	49.0	56.0
105369550	5.0	16.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	1.0	3.0
203477	0.0	1.0
5607	1670.0	955.0
5608	1102.0	41.0
5609	1652.0	2108.0
5600	442.0	1027.0
5601	3261.0	6133.0
5602	951.0	2555.0
5603	4582.0	9946.0
5604	2405.0	3519.0
5605	3115.0	4373.0
5606	2423.0	3983.0
5620	0.0	0.0
5618	7410.0	26326.0
5619	0.0	0.0
5610	6495.0	6084.0
5611	9422.0	15151.0
5612	4325.0	3622.0
5613	3015.0	3332.0
5616	2.0	0.0
5617	3.0	1.0
105370578	2.0	0.0
5630	91.0	4.0
5631	2502.0	3462.0
166379	886.0	342.0
166378	761.0	472.0
5629	1728.0	16.0
100133941	45669.0	116899.0
5621	22320.0	8116.0
5623	267.0	93.0
5624	15.0	39.0
5625	88.0	6089.0
5626	1.0	0.0
5627	12920.0	750.0
5628	2.0	0.0
5641	12509.0	7661.0
5634	2480.0	5330.0
5635	3434.0	4084.0
100133957	31.0	60.0
5636	1501.0	2126.0
5638	1410.0	188.0
5639	377.0	489.0
5650	2374.0	0.0
5651	6.0	0.0
5652	5312.0	16167.0
5653	1867.0	133.0
5644	0.0	0.0
5645	6.0	0.0
5646	9.0	2.0
5648	1294.0	3.0
5649	2856.0	104.0
100131309	0.0	0.0
5660	125060.0	136469.0
5662	62.0	82.0
5663	7335.0	7013.0
5664	946.0	2021.0
3002	52.0	33.0
347281	0.0	0.0
100131302	0.0	0.0
3001	214.0	40.0
3000	27.0	14.0
51360	2488.0	3802.0
51362	2056.0	2419.0
51361	1982.0	3846.0
51364	69.0	224.0
100287191	3.0	0.0
51363	3461.0	6175.0
51366	11700.0	9539.0
89978	696.0	641.0
100287193	2.0	3.0
51365	89.0	61.0
51368	2238.0	6306.0
5654	39641.0	17104.0
5655	1105.0	0.0
51367	970.0	2031.0
90956	1684.0	2956.0
5657	0.0	6.0
90957	2316.0	1718.0
89970	2659.0	3730.0
5670	0.0	1.0
5671	1.0	1.0
5672	3.0	0.0
347273	13.0	73.0
5673	36.0	2.0
90952	3336.0	1704.0
5675	0.0	0.0
347275	0.0	0.0
3013	6.0	450.0
3012	38.0	1065.0
3010	3.0	31.0
51371	4000.0	7236.0
3009	3.0	9.0
100287183	0.0	0.0
3008	8.0	61.0
51373	823.0	995.0
3007	3.0	104.0
51372	2713.0	7419.0
51375	2470.0	1270.0
3006	540.0	9306.0
51374	8281.0	4633.0
3005	9789.0	23281.0
51377	2088.0	3256.0
3004	28.0	11.0
3003	56.0	31.0
51379	1117.0	1114.0
51378	362.0	24.0
5669	1.0	1.0
5680	0.0	0.0
5681	2941.0	2997.0
5682	4093.0	6629.0
5683	1067.0	1014.0
5684	4052.0	5754.0
5685	5715.0	9369.0
347265	11.0	195.0
5686	4139.0	6893.0
3024	0.0	0.0
3021	51561.0	45775.0
3020	2321.0	3879.0
100287177	0.0	0.0
51380	1134.0	1352.0
100287178	0.0	0.0
51382	3726.0	6438.0
100287173	2.0	0.0
51384	2.0	1.0
3018	0.0	3.0
51386	33902.0	14742.0
3017	339.0	6041.0
51385	986.0	903.0
51388	1549.0	2173.0
3015	4841.0	18337.0
100287171	140.0	213.0
3014	448.0	4145.0
5676	0.0	0.0
51389	5514.0	2698.0
5678	12.0	8.0
5690	5738.0	7046.0
5691	3501.0	4851.0
5692	9885.0	13372.0
5693	3615.0	8287.0
347252	1.0	10.0
5694	3090.0	5798.0
5695	6533.0	10458.0
5696	3011.0	995.0
5697	1.0	8.0
3035	2913.0	3885.0
3034	18.0	5.0
3033	9979.0	5120.0
3032	12714.0	7569.0
3031	4.0	2.0
3030	25244.0	12163.0
51390	3619.0	1661.0
51393	511.0	563.0
3029	517.0	2884.0
3028	2059.0	5131.0
51397	1552.0	2337.0
3026	24.0	1395.0
51399	2101.0	2986.0
51398	6720.0	6192.0
5687	1225.0	2422.0
5688	4892.0	16479.0
5689	8250.0	12743.0
129401	934.0	1151.0
347240	210.0	1070.0
129402	0.0	0.0
3046	2.0	0.0
3045	6.0	1.0
3044	2.0	0.0
3043	8558.0	18.0
3042	0.0	0.0
3040	1225.0	4.0
374900	887.0	834.0
3039	25.0	4.0
3038	1615.0	537.0
3037	259.0	169.0
374907	236.0	443.0
3036	10.0	80.0
5698	1008.0	433.0
5699	756.0	747.0
90990	90.0	929.0
90993	2446.0	13319.0
3055	555.0	602.0
3054	4907.0	10378.0
3053	99.0	3.0
100287144	0.0	0.0
3052	1119.0	2343.0
3051	0.0	0.0
3050	2.0	0.0
100287140	0.0	0.0
3049	0.0	1.0
3048	9.0	28.0
3047	0.0	0.0
90987	1338.0	1883.0
3060	0.0	0.0
374920	237.0	152.0
3068	9675.0	28518.0
3067	334.0	27.0
374928	478.0	77.0
3066	6866.0	10349.0
3065	5580.0	9751.0
3064	6210.0	10373.0
3062	2.0	4.0
3061	14.0	2.0
3059	1453.0	839.0
3071	1919.0	1145.0
3070	534.0	1219.0
3078	0.0	0.0
3077	1638.0	347.0
100287128	21.0	13.0
3075	13575.0	3629.0
3074	13029.0	9416.0
3073	6277.0	3959.0
374918	72.0	13.0
3069	40128.0	61269.0
3082	1082.0	160.0
3081	191.0	380.0
3080	0.0	0.0
53938	1477.0	1423.0
28976	2638.0	4457.0
28977	2971.0	3087.0
28974	2502.0	4394.0
100131388	2.0	1.0
3087	688.0	128.0
28978	1208.0	2025.0
3084	3090.0	687.0
3083	0.0	1.0
28972	6123.0	9391.0
53940	0.0	0.0
28973	5196.0	5947.0
28970	2121.0	2693.0
28971	828.0	774.0
53944	2086.0	2697.0
53942	3.0	0.0
53947	936.0	378.0
3093	5973.0	8179.0
3092	6044.0	9297.0
3091	7182.0	14680.0
3090	1212.0	321.0
28987	3607.0	2429.0
28988	5162.0	7032.0
132989	549.0	397.0
100131378	2.0	1.0
3099	2813.0	15650.0
28985	1956.0	2656.0
3098	7886.0	9577.0
28986	1956.0	558.0
3097	4093.0	3657.0
100507299	85.0	99.0
3096	3174.0	4507.0
100131374	0.0	0.0
28989	336.0	1598.0
100507297	186.0	195.0
3094	10912.0	12753.0
337986	0.0	0.0
100131370	0.0	0.0
28983	30.0	20.0
28984	2708.0	378.0
28981	1036.0	744.0
374819	421.0	414.0
26322	0.0	0.0
28982	548.0	1803.0
129303	1129.0	1684.0
100131369	8.0	4.0
28954	130.0	54.0
28955	298.0	249.0
28952	851.0	2050.0
100131366	12.0	1.0
65944	4.0	2.0
337979	0.0	0.0
28958	2607.0	2569.0
337978	0.0	0.0
28959	4595.0	738.0
337977	0.0	0.0
28956	1016.0	2190.0
337976	0.0	0.0
28957	478.0	1078.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	3816.0	9544.0
337980	0.0	0.0
51300	3152.0	4600.0
51302	974.0	26.0
89910	4243.0	4267.0
51301	731.0	77.0
51304	5638.0	11798.0
51303	1308.0	1249.0
51306	5844.0	2240.0
51305	2.0	2.0
51308	261.0	13.0
51307	3967.0	2882.0
51309	3301.0	360.0
130340	124.0	857.0
100131358	3.0	3.0
28965	941.0	18.0
28966	789.0	1091.0
26301	558.0	129.0
337969	0.0	0.0
28964	3020.0	7359.0
337968	0.0	0.0
28969	5060.0	4271.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	218.0	15.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	463.0	207.0
337973	0.0	0.0
337972	0.0	0.0
360200	23.0	15.0
337971	0.0	0.0
337970	0.0	0.0
28962	2139.0	3108.0
51311	154.0	86.0
51310	2407.0	1744.0
28960	656.0	1542.0
51313	15804.0	16137.0
51312	7427.0	1164.0
51315	3321.0	2908.0
51314	29.0	5.0
51317	3476.0	2481.0
360205	1.0	30.0
51316	189.0	21.0
51319	1563.0	2915.0
360203	0.0	0.0
51318	2636.0	3631.0
374864	326.0	2.0
28938	1258.0	17.0
100507267	0.0	0.0
28939	20.0	1.0
374860	70.0	528.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	9.0	0.0
28930	64.0	0.0
28931	2.0	1.0
374868	1903.0	976.0
100507266	187.0	51.0
28936	0.0	2.0
28937	1148.0	37.0
28934	0.0	0.0
28935	916.0	10.0
337963	0.0	0.0
337960	0.0	0.0
51320	3947.0	4034.0
51322	15471.0	13081.0
