id	44355367-8f17-4d9b-94de-993036a280f3	49e76e89-2cca-45da-91ac-e4c8c9c4d35e
102465752	0.0	0.0
23519	0.0	0.0
345274	149.0	87.0
100130621	18.0	7.0
23510	3103.0	2302.0
23511	3003.0	4210.0
23512	2265.0	1183.0
23513	2648.0	10721.0
23514	2841.0	5215.0
100129631	2.0	0.0
129607	315.0	567.0
129563	1505.0	828.0
431704	0.0	0.0
117579	1.0	0.0
130557	612.0	594.0
431705	6.0	1.0
431707	0.0	20.0
129560	1.0	0.0
117583	1965.0	1235.0
84449	1079.0	289.0
84448	376.0	122.0
117584	953.0	822.0
84445	4217.0	5013.0
84444	866.0	1249.0
84447	4083.0	4067.0
84446	181.0	125.0
84441	5068.0	1005.0
84440	1139.0	1855.0
84443	102.0	216.0
646405	39.0	7.0
646409	0.0	0.0
117581	741.0	198.0
130560	0.0	0.0
646424	14.0	901.0
84437	931.0	637.0
84439	270.0	388.0
60489	944.0	594.0
60488	2410.0	3654.0
84433	264.0	299.0
60487	599.0	464.0
84436	901.0	439.0
84435	0.0	5.0
60485	4911.0	2251.0
60484	18.0	4.0
84432	17.0	14.0
60482	20.0	0.0
60481	18022.0	12318.0
130576	685.0	237.0
130574	1684.0	1362.0
84467	24.0	3.0
84466	223.0	143.0
60496	2022.0	2372.0
60495	559.0	12.0
60494	41.0	12.0
84465	10.0	8.0
84464	411.0	838.0
60493	952.0	938.0
60492	2170.0	2177.0
60491	1269.0	842.0
60490	429.0	579.0
84461	1105.0	585.0
84460	1482.0	772.0
646442	0.0	0.0
129530	29.0	18.0
129531	796.0	605.0
130589	752.0	1470.0
201501	1193.0	1220.0
84456	626.0	376.0
84455	482.0	234.0
84458	1171.0	834.0
84457	35.0	10.0
84450	1858.0	990.0
646457	0.0	8.0
100500870	1.0	0.0
100500872	0.0	0.0
201514	478.0	360.0
201516	11.0	0.0
646450	130.0	51.0
23480	1722.0	2346.0
105416157	124.0	183.0
23481	3038.0	3053.0
23483	657.0	399.0
23484	2835.0	1858.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	0.0	0.0
646467	1.0	8.0
100500860	0.0	0.0
96459	2426.0	1576.0
100500861	0.0	0.0
23498	492.0	178.0
23499	21693.0	9493.0
23491	149.0	11.0
23492	4899.0	773.0
23493	794.0	512.0
23495	90.0	10.0
100500862	0.0	0.0
100500863	0.0	5.0
100034743	1.0	0.0
100500864	0.0	0.0
100500865	20.0	32.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	2.0	0.0
23463	5625.0	5739.0
394217	1.0	0.0
23464	411.0	301.0
130535	1622.0	1158.0
23466	3995.0	3586.0
23467	1274.0	2836.0
23468	7274.0	9920.0
23469	6652.0	5152.0
2801	6247.0	6983.0
2800	1773.0	2052.0
23460	1923.0	556.0
23461	2129.0	355.0
23462	1000.0	542.0
100500895	4.0	0.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	3970.0	5193.0
100500898	0.0	0.0
2805	1815.0	2880.0
100500899	0.0	0.0
2804	12999.0	9446.0
2803	7797.0	6635.0
2802	4743.0	5581.0
130540	21.0	20.0
646486	0.0	0.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	960.0	1468.0
23475	497.0	2376.0
23476	4458.0	5593.0
23478	6773.0	7724.0
23479	5116.0	2865.0
646480	0.0	0.0
2812	0.0	0.0
2811	55.0	25.0
2810	1973.0	1363.0
23471	12196.0	14956.0
23473	2710.0	1392.0
100500884	0.0	0.0
2819	29490.0	3447.0
100500885	0.0	0.0
84498	3207.0	2132.0
100500886	0.0	0.0
2817	2770.0	2835.0
100500888	0.0	0.0
2815	1.0	1.0
100500889	0.0	0.0
2814	2.0	11.0
2813	698.0	1600.0
2823	254.0	59.0
2822	422.0	52.0
2821	12086.0	15609.0
100500839	0.0	0.0
2820	3601.0	2174.0
201562	6510.0	3450.0
100379623	0.0	1.0
2829	77.0	7.0
100500831	0.0	0.0
2828	671.0	837.0
2827	60.0	85.0
100500833	5.0	5.0
2826	83.0	38.0
100500834	0.0	0.0
2825	81.0	149.0
100500835	0.0	0.0
2824	1485.0	233.0
100500836	0.0	0.0
727699	2.0	2.0
2834	3.0	0.0
100500826	0.0	0.0
2833	48.0	216.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	0.0
2831	0.0	1.0
100500829	0.0	0.0
60401	363.0	154.0
2830	0.0	15.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	125.0	0.0
100500822	0.0	0.0
2837	6.0	0.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	111.0	1.0
100500825	0.0	0.0
100500850	45.0	0.0
2845	0.0	0.0
100500859	0.0	0.0
2844	3.0	0.0
2843	13.0	17.0
2842	20.0	23.0
2841	13.0	24.0
60412	4828.0	3914.0
2840	76.0	6.0
100500851	0.0	0.0
100500854	5.0	0.0
2849	27.0	14.0
100500855	0.0	0.0
2848	5.0	0.0
394261	6.0	6.0
2847	18.0	11.0
347933	0.0	0.0
100500857	0.0	0.0
2846	56.0	51.0
100500858	0.0	0.0
394263	4.0	0.0
2856	0.0	0.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	5.0	8.0
201595	10871.0	8921.0
2852	565.0	106.0
2850	424.0	291.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	33.0	73.0
100500846	0.0	0.0
2857	961.0	542.0
100500847	0.0	0.0
2870	1298.0	1487.0
107105261	0.0	0.0
2867	48.0	35.0
107105265	0.0	0.0
60437	109.0	9.0
2866	0.0	0.0
107105264	3.0	0.0
60436	1463.0	2786.0
2865	9.0	0.0
107105263	0.0	0.0
2864	2.0	0.0
107105262	0.0	0.0
2863	135.0	273.0
2862	18.0	4.0
2861	75.0	53.0
347918	764.0	445.0
107105266	1.0	0.0
2869	1858.0	1264.0
2868	192.0	267.0
2880	0.0	0.0
60439	0.0	0.0
107105254	0.0	0.0
2878	22949.0	9132.0
2877	507.0	2.0
107105253	14.0	0.0
2876	9264.0	8590.0
2875	331.0	2625.0
2874	143.0	82.0
2873	3317.0	5434.0
2872	6808.0	5991.0
107105256	0.0	0.0
2871	12.0	17.0
347902	6689.0	710.0
107105259	0.0	0.0
2879	14831.0	12896.0
727682	0.0	0.0
727684	2.0	0.0
2892	131.0	64.0
2891	100.0	0.0
2890	60.0	20.0
727686	0.0	0.0
84419	413.0	388.0
2889	5960.0	4461.0
100500815	0.0	0.0
2888	186.0	277.0
100500816	0.0	0.0
2887	3773.0	2369.0
100500817	0.0	0.0
2886	889.0	573.0
100500818	0.0	0.0
2885	7090.0	13206.0
100500819	0.0	13.0
2884	21.0	5.0
2882	400.0	658.0
100642175	1.0	1.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	0.0	4.0
100500813	0.0	0.0
100500814	3.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	25.0	4.0
2899	397.0	955.0
84418	2388.0	1555.0
2898	42.0	15.0
60468	660.0	228.0
84417	1949.0	125.0
2897	171.0	4.0
2896	10971.0	24136.0
60467	0.0	0.0
100500808	0.0	0.0
2895	6.0	0.0
100500809	0.0	0.0
2894	385.0	244.0
2893	489.0	0.0
100500801	0.0	0.0
100500802	9.0	6.0
100500803	0.0	0.0
23603	7349.0	6010.0
100129507	0.0	0.0
23604	1245.0	535.0
23605	0.0	0.0
23606	0.0	2.0
23607	3151.0	4142.0
23608	6449.0	6242.0
23609	1851.0	1509.0
286527	11.0	4.0
286528	1.0	0.0
23600	107.0	144.0
23601	7.0	143.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	2.0	0.0
23614	0.0	0.0
23615	5.0	1.0
23616	557.0	801.0
286530	423.0	307.0
23617	0.0	0.0
23619	20.0	0.0
23612	3002.0	3654.0
23613	3063.0	3126.0
286544	19.0	69.0
286550	0.0	0.0
286554	0.0	0.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	5.0	9.0
100463528	1.0	0.0
441272	380.0	374.0
100379667	0.0	0.0
100288998	0.0	1.0
441263	37.0	19.0
441261	0.0	0.0
100288984	0.0	0.0
441295	27.0	15.0
441294	0.0	0.0
100463500	0.0	1.0
100288979	0.0	0.0
286512	5.0	2.0
286514	0.0	0.0
60625	835.0	578.0
441282	158.0	18.0
646377	0.0	0.0
100130579	0.0	0.0
646379	0.0	0.0
646378	0.0	0.0
23683	3169.0	1045.0
404281	38.0	94.0
100130572	0.0	0.0
646370	5.0	5.0
23682	313.0	657.0
100129587	0.0	0.0
100129583	345.0	119.0
100129584	0.0	1.0
441218	5.0	6.0
100130566	8.0	0.0
100130564	1.0	1.0
100130562	3199.0	3585.0
100130561	38.0	135.0
441212	396.0	229.0
646382	0.0	0.0
100129570	0.0	0.0
404266	19.0	13.0
100130557	10.0	16.0
100130555	0.0	0.0
646390	0.0	1.0
441246	39.0	52.0
23666	248.0	93.0
23667	0.0	0.0
646392	4.0	0.0
23668	3.0	4.0
441251	5.0	7.0
441250	161.0	66.0
23660	1000.0	790.0
100129564	0.0	0.0
100129566	1.0	0.0
100129561	5.0	0.0
100130549	2.0	1.0
130500	1.0	0.0
100129557	2.0	2.0
23673	5241.0	2774.0
441238	33.0	1.0
130502	538.0	176.0
23676	2.0	0.0
130507	4091.0	2041.0
23677	5840.0	7326.0
441234	0.0	0.0
23678	1639.0	1105.0
23679	1.0	2.0
23670	2742.0	3478.0
23671	32.0	6.0
100129556	3.0	0.0
100129555	2.0	2.0
23647	3521.0	3852.0
23648	4203.0	2765.0
100130539	37.0	8.0
23649	785.0	1200.0
129521	0.0	0.0
100130535	0.0	3.0
23640	908.0	1792.0
23641	1950.0	2011.0
23642	1138.0	1295.0
23643	408.0	754.0
23644	1715.0	1547.0
23645	7466.0	3028.0
23646	8939.0	12721.0
100129543	44.0	0.0
23658	1472.0	2658.0
23659	1233.0	1828.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	1.0	2.0
100130522	75.0	102.0
23650	11121.0	40.0
23654	13154.0	14131.0
23657	165.0	68.0
117532	19.0	6.0
117531	9.0	4.0
100130519	64.0	19.0
23625	584.0	1636.0
23626	0.0	0.0
23627	513.0	665.0
100130514	0.0	1.0
441208	16.0	2.0
23620	1.0	0.0
23621	2361.0	2007.0
23623	1687.0	4204.0
23624	460.0	797.0
23636	2695.0	3814.0
23637	4917.0	4262.0
23639	202.0	1060.0
100129515	0.0	0.0
23630	9.0	6.0
23632	33.0	22.0
23633	5351.0	4651.0
23635	2662.0	966.0
100129512	0.0	0.0
404201	316.0	193.0
404203	0.0	0.0
129446	0.0	0.0
404204	0.0	0.0
84569	0.0	0.0
60598	157.0	899.0
84561	511.0	1174.0
60592	4083.0	3584.0
84560	0.0	0.0
648947	5.0	0.0
646300	10.0	0.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	162.0	176.0
727736	0.0	0.0
84559	1.0	0.0
84557	818.0	857.0
84553	516.0	460.0
84552	1049.0	599.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	3.0	3.0
100499457	0.0	0.0
727764	19.0	0.0
102465669	0.0	0.0
102465668	0.0	15.0
646309	83.0	190.0
201627	2481.0	1388.0
646324	11.0	64.0
201626	1795.0	1489.0
727758	37.0	31.0
201625	17.0	18.0
648980	0.0	0.0
84572	2583.0	3482.0
646316	0.0	0.0
84570	397.0	31.0
345462	318.0	108.0
102465689	2.0	0.0
102465688	0.0	0.0
646330	5.0	0.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	8405.0	11377.0
727701	14.0	0.0
727703	2.0	0.0
727704	0.0	0.0
201633	116.0	290.0
2900	44.0	62.0
2908	9278.0	2729.0
2907	8966.0	33562.0
2906	44.0	261.0
2905	50.0	21.0
2904	274.0	51.0
2903	184.0	39.0
345456	0.0	1.0
2902	54.0	207.0
2901	366.0	17.0
406894	1.0	0.0
406893	0.0	0.0
406896	19.0	1.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	3.0
406897	0.0	0.0
102465695	0.0	0.0
646346	0.0	2.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	0.0
406892	0.0	0.0
406891	0.0	0.0
2911	25.0	4.0
201651	12.0	0.0
2919	57.0	1.0
2918	1.0	42.0
102465691	0.0	0.0
2917	8.0	23.0
2916	13.0	7.0
2915	0.0	1.0
2914	1.0	48.0
2913	5.0	0.0
2912	16.0	23.0
404220	17.0	11.0
406883	0.0	0.0
406882	0.0	0.0
406885	0.0	0.0
406884	0.0	0.0
646359	0.0	0.0
406887	0.0	0.0
406886	5.0	6.0
406889	0.0	0.0
406888	4.0	0.0
23584	552.0	27.0
23585	6755.0	7871.0
23586	1772.0	2092.0
23587	1369.0	943.0
23588	2833.0	2073.0
23589	2832.0	3907.0
406881	0.0	0.0
2922	66.0	90.0
2921	32.0	10.0
2920	1011.0	35.0
23580	7546.0	4935.0
23581	7.0	23.0
23582	3074.0	1741.0
23583	1139.0	1246.0
404217	138.0	1958.0
2928	0.0	0.0
2926	4516.0	6903.0
2925	305.0	8429.0
2923	23972.0	41896.0
646366	0.0	0.0
345430	0.0	1.0
406875	0.0	0.0
404216	0.0	21.0
23595	1702.0	1522.0
23596	217.0	627.0
23597	1922.0	1151.0
96597	3.0	4.0
23598	3097.0	3504.0
100130584	0.0	0.0
100130581	189.0	116.0
646360	5.0	3.0
129450	584.0	338.0
130429	1.0	0.0
2932	3301.0	3385.0
2931	2393.0	3129.0
23590	169.0	261.0
100129591	5.0	2.0
23591	2.0	0.0
23592	2420.0	1052.0
23593	5971.0	5961.0
23594	47.0	130.0
727708	0.0	0.0
100499485	0.0	0.0
100129597	0.0	0.0
100499483	95.0	9.0
2939	2.0	0.0
2938	467.0	5.0
2937	1918.0	2442.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	2735.0	4945.0
2935	7719.0	16734.0
2934	141520.0	38502.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2063.0	1328.0
60506	0.0	0.0
2944	2214.0	416.0
2942	0.0	0.0
2941	1318.0	677.0
2940	0.0	0.0
2949	2171.0	449.0
2948	1338.0	1046.0
2947	5458.0	2985.0
2946	2094.0	172.0
60526	844.0	638.0
2954	1053.0	1468.0
2953	4.0	0.0
2951	0.0	1.0
2950	13289.0	5028.0
2959	1569.0	1522.0
2958	1736.0	1558.0
2957	3352.0	3107.0
2956	4051.0	4757.0
100288948	0.0	0.0
60529	728.0	1184.0
60528	3298.0	2618.0
2966	201.0	112.0
84504	0.0	0.0
2965	2459.0	2213.0
84503	399.0	156.0
2964	1.0	1.0
2963	1136.0	1185.0
2962	4235.0	3565.0
2961	1464.0	1205.0
84502	70.0	108.0
2960	663.0	847.0
84501	256.0	150.0
2969	3100.0	3963.0
2968	94.0	127.0
2967	1559.0	1151.0
2980	0.0	0.0
2977	1247.0	517.0
2976	2552.0	2798.0
2975	4459.0	10079.0
2974	2.0	0.0
2972	1634.0	2053.0
2971	4518.0	10489.0
2970	96.0	234.0
2979	74.0	21.0
2978	1.0	13.0
154442	9.0	2.0
2990	3577.0	5683.0
225689	109.0	3407.0
84519	81.0	168.0
84518	118.0	416.0
60559	7059.0	5275.0
100500914	0.0	0.0
2987	5137.0	11428.0
60558	1589.0	1139.0
84525	606.0	1467.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	1213.0	371.0
100500917	0.0	0.0
2984	124.0	79.0
84522	1882.0	1724.0
100500918	0.0	0.0
2983	1372.0	948.0
100500919	0.0	0.0
84524	638.0	393.0
2982	3802.0	1171.0
2981	0.0	0.0
84520	405.0	796.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	7.0	2.0
100500913	0.0	0.0
2999	206.0	258.0
84515	532.0	350.0
100500903	0.0	0.0
2998	26.0	15.0
84514	1921.0	1690.0
100500904	1.0	3.0
2997	3090.0	2475.0
84517	61.0	84.0
100500905	0.0	0.0
84516	3309.0	6962.0
2996	35.0	19.0
100500906	0.0	0.0
2995	3651.0	2059.0
2994	0.0	0.0
100500908	2.0	0.0
84513	2226.0	3553.0
2993	0.0	0.0
100500909	0.0	0.0
2992	2904.0	3025.0
60561	905.0	573.0
60560	1133.0	1197.0
100500900	0.0	2.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	235.0	1342.0
130497	1964.0	148.0
84548	804.0	578.0
84547	449.0	184.0
100500938	3.0	0.0
84549	1110.0	831.0
84546	0.0	0.0
84545	2293.0	2721.0
84542	511.0	585.0
84541	77.0	94.0
727795	41.0	31.0
84529	411.0	466.0
84536	177.0	265.0
84539	0.0	0.0
84532	1853.0	1164.0
84530	1.0	0.0
23729	305.0	442.0
201288	0.0	0.0
201283	655.0	340.0
23738	8.0	4.0
23731	8314.0	4297.0
23732	43.0	1.0
201299	8.0	19.0
201292	1108.0	1955.0
201294	406.0	1090.0
23704	1688.0	1525.0
23705	2728.0	2449.0
23708	870.0	214.0
252840	2.0	0.0
252841	4.0	0.0
100288897	0.0	0.0
23710	7001.0	2423.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	3.0	11.0
100288861	0.0	0.0
84701	266.0	201.0
252884	359.0	181.0
84700	21.0	14.0
129841	1.0	1.0
94086	5.0	2.0
117854	575.0	95.0
100130450	7.0	0.0
154807	8748.0	4305.0
100129460	145.0	43.0
359710	0.0	0.0
94081	1129.0	1554.0
115201	793.0	879.0
100129468	0.0	0.0
100129464	1.0	6.0
286256	52.0	153.0
286257	531.0	1669.0
100129459	0.0	0.0
100130447	0.0	0.0
129831	490.0	468.0
646269	7.0	4.0
646262	0.0	0.0
286262	744.0	3127.0
142827	0.0	2.0
100129452	1.0	8.0
646278	35.0	42.0
100130435	0.0	0.0
727800	199.0	647.0
646270	2.0	1.0
154822	28.0	2.0
23782	0.0	0.0
23783	6.0	0.0
23784	4.0	0.0
23786	4089.0	4234.0
23787	8686.0	8238.0
646273	0.0	0.0
23788	3500.0	7734.0
359730	0.0	0.0
359731	0.0	0.0
23780	1972.0	2219.0
23781	0.0	0.0
345079	338.0	158.0
154810	5801.0	2044.0
100129438	0.0	0.0
94097	735.0	985.0
359737	0.0	0.0
359738	0.0	0.0
359739	2.0	3.0
646282	288.0	59.0
359736	17.0	1.0
359740	3.0	3.0
359741	0.0	0.0
359742	0.0	0.0
359743	13.0	2.0
139201	20.0	9.0
129804	1046.0	486.0
129807	7.0	9.0
129880	437.0	258.0
23768	1861.0	1362.0
23769	2.0	0.0
129881	54.0	33.0
100130418	373.0	71.0
345062	0.0	0.0
286204	83.0	8.0
100129428	1.0	0.0
286205	802.0	475.0
100129427	0.0	0.0
23760	3824.0	2778.0
359748	0.0	0.0
100862854	0.0	0.0
286207	70.0	170.0
359749	0.0	0.0
23761	2928.0	1238.0
100862855	0.0	0.0
23762	375.0	266.0
23764	3333.0	610.0
359744	0.0	0.0
100862850	0.0	0.0
23765	2156.0	1995.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	474.0	276.0
100862853	0.0	1.0
359747	1.0	0.0
359751	0.0	0.0
359752	3.0	0.0
359753	0.0	0.0
100129423	0.0	1.0
100130409	0.0	1.0
23779	146.0	110.0
129870	0.0	0.0
100130405	0.0	1.0
100130402	0.0	0.0
23772	0.0	0.0
23774	2668.0	1421.0
359755	0.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	10819.0	9409.0
359761	2.0	0.0
129868	1.0	0.0
23746	2.0	0.0
102465502	1.0	4.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	64.0	9.0
23749	0.0	0.0
100129403	4.0	0.0
345041	12.0	8.0
100129405	152.0	50.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	11779.0	5965.0
102465507	0.0	0.0
23742	0.0	0.0
359766	0.0	0.0
23743	1916.0	319.0
359767	0.0	0.0
102465505	0.0	0.0
130813	21.0	7.0
23744	0.0	0.0
102465504	0.0	0.0
130814	2373.0	3043.0
102465503	0.0	0.0
359774	3.0	0.0
359775	0.0	4.0
359776	0.0	1.0
359770	0.0	0.0
359771	0.0	0.0
359772	0.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	1936.0	3267.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	37.0	12.0
347694	0.0	0.0
286239	1.0	0.0
23751	1.0	0.0
102465519	0.0	0.0
23752	6.0	3.0
23753	559.0	956.0
115207	18691.0	6541.0
359777	0.0	0.0
102465517	0.0	0.0
130827	315.0	237.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1092.0	914.0
23755	17.0	2.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	30.0	3.0
347688	4.0	99.0
102465524	0.0	0.0
94005	3263.0	2085.0
102465523	0.0	0.0
102465522	2.0	0.0
102465521	3.0	0.0
102465520	0.0	0.0
94009	65.0	52.0
727866	2.0	0.0
57060	1147.0	1787.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	10842.0	6720.0
102465526	0.0	0.0
727865	8.0	13.0
102465525	2.0	0.0
84687	2983.0	5025.0
727859	0.0	0.0
84689	69.0	240.0
84688	9.0	5.0
139135	0.0	0.0
84684	0.0	0.0
84681	1332.0	1058.0
84680	868.0	280.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	119.0	20.0
102465539	6.0	0.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	2004.0	989.0
84676	2.0	80.0
84675	20.0	6.0
140123	0.0	0.0
84678	1472.0	1459.0
84677	0.0	0.0
84672	0.0	0.0
84671	1078.0	570.0
84674	878.0	657.0
84673	0.0	0.0
152101	0.0	0.0
152100	446.0	381.0
94027	12.0	0.0
94026	8.0	2.0
94025	1088.0	89.0
129787	1613.0	917.0
57088	4341.0	1148.0
127124	0.0	0.0
57089	465.0	983.0
57082	68.0	492.0
57084	0.0	0.0
57085	1327.0	2634.0
152118	0.0	0.0
152110	1525.0	526.0
154790	23.0	11.0
154791	323.0	269.0
646201	0.0	0.0
57091	60.0	73.0
94015	516.0	319.0
57092	7054.0	4703.0
646202	20.0	11.0
57097	715.0	381.0
57099	531.0	705.0
727879	0.0	3.0
57093	0.0	0.0
166752	4.0	2.0
57094	0.0	5.0
57095	2795.0	3067.0
57096	55.0	11.0
139163	0.0	0.0
84698	287.0	84.0
84699	4.0	4.0
84694	0.0	0.0
84693	711.0	548.0
100499563	0.0	0.0
84696	112.0	35.0
84695	252.0	413.0
84690	13.0	14.0
84692	4.0	0.0
84691	4.0	0.0
130752	77.0	23.0
646213	0.0	0.0
100130495	21.0	8.0
646208	7.0	0.0
94039	758.0	785.0
94031	3602.0	16434.0
94030	83.0	88.0
100130484	0.0	0.0
94033	2.0	0.0
94032	0.0	3.0
727810	6.0	2.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	397.0	313.0
727805	0.0	0.0
139105	0.0	0.0
646218	0.0	0.0
347744	20.0	71.0
347741	3.0	1.0
646231	1.0	0.0
154743	965.0	454.0
130773	3.0	3.0
727842	0.0	0.0
100129480	59.0	20.0
100129482	1196.0	350.0
727837	0.0	0.0
347736	38.0	9.0
347733	767.0	63.0
347732	24.0	22.0
347735	2226.0	8465.0
347734	3023.0	5437.0
347731	1.0	0.0
646243	0.0	0.0
94059	150.0	395.0
347730	0.0	0.0
646249	0.0	0.0
201305	43.0	5.0
100130466	0.0	0.0
727833	5.0	1.0
727835	0.0	0.0
100130462	0.0	0.0
94056	4206.0	21847.0
100130461	2.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	84.0	49.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	4857.0	5018.0
347717	0.0	0.0
347716	20.0	0.0
101154644	0.0	0.0
152195	185.0	24.0
100288831	0.0	0.0
164153	17.0	0.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	339.0	691.0
347705	1.0	2.0
347702	0.0	0.0
152185	1218.0	842.0
347701	1.0	3.0
100288827	0.0	0.0
100288825	0.0	0.0
57000	58.0	34.0
57001	467.0	130.0
84618	1.0	0.0
84617	6246.0	2875.0
84619	285.0	184.0
57007	6827.0	2938.0
84624	892.0	6241.0
84627	523.0	1727.0
84626	507.0	536.0
57002	624.0	772.0
57003	7990.0	8605.0
84620	169.0	784.0
84623	22.0	25.0
57004	0.0	0.0
84622	472.0	184.0
100288814	4.0	0.0
57010	279.0	106.0
57017	1675.0	1607.0
84614	1157.0	1288.0
57018	5024.0	1623.0
57019	1759.0	1994.0
84616	0.0	0.0
84612	845.0	888.0
57016	1082.0	6.0
96626	0.0	0.0
100288805	31.0	0.0
100288801	0.0	6.0
100288802	1.0	0.0
57020	3274.0	6069.0
164127	0.0	0.0
166785	700.0	838.0
84639	0.0	0.0
84647	0.0	0.0
84649	17949.0	2296.0
60678	1023.0	1169.0
60677	1.0	0.0
84648	3.0	0.0
60676	598.0	105.0
84643	0.0	0.0
60675	0.0	0.0
139170	4.0	0.0
101154686	2.0	0.0
84645	161.0	34.0
60674	7445.0	5256.0
57026	10.0	21.0
60673	939.0	1198.0
152138	0.0	0.0
60672	613.0	747.0
152137	7775.0	2560.0
252946	0.0	0.0
84641	3396.0	4012.0
252948	0.0	0.0
84640	1961.0	2351.0
252949	0.0	0.0
154796	3207.0	678.0
96610	113.0	83.0
164118	2.0	7.0
84629	6943.0	12191.0
84628	28.0	78.0
727897	257.0	440.0
57030	253.0	36.0
84636	16.0	31.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	1498.0	784.0
84632	2808.0	780.0
60686	599.0	706.0
84631	14.0	19.0
57037	1875.0	1540.0
84634	5.0	24.0
60685	4445.0	6245.0
105370183	0.0	0.0
57038	2047.0	2356.0
60684	2665.0	2551.0
60682	608.0	962.0
60681	3766.0	13743.0
84630	15.0	18.0
60680	66.0	0.0
252953	0.0	0.0
252954	0.0	0.0
139189	5.0	0.0
252955	0.0	0.0
252956	0.0	1.0
57045	3401.0	2356.0
84669	1734.0	1638.0
84668	3104.0	654.0
84665	0.0	0.0
57047	10.0	0.0
84664	0.0	0.0
84667	7.0	6.0
84666	0.0	0.0
84661	1255.0	1664.0
84660	16.0	18.0
84662	1184.0	2383.0
648809	0.0	0.0
648822	0.0	2.0
57053	33.0	12.0
57054	0.0	0.0
57055	0.0	0.0
57050	1780.0	1721.0
166793	479.0	149.0
84658	10.0	10.0
84657	50.0	39.0
84659	128.0	0.0
84654	0.0	0.0
57057	2.0	0.0
84656	5115.0	7588.0
84650	1165.0	966.0
84651	2.0	0.0
100132917	1.0	0.0
100132918	0.0	1.0
252983	776.0	412.0
441073	67.0	56.0
100132920	1.0	0.0
100132923	43.0	0.0
100132929	0.0	0.0
100288797	0.0	2.0
441056	0.0	0.0
441066	1.0	1.0
252995	216.0	123.0
441061	4.0	0.0
100132932	0.0	0.0
100132938	1.0	0.0
100288785	7.0	0.0
441094	526.0	262.0
