id	f4a128be-6910-49c3-9f0c-b6bd702ab7ce	62299b4e-203a-4f74-a2d9-94e0617acfb8
47	9211.0	10701.0
48	5101.0	2507.0
49	30.0	13.0
106481338	0.0	0.0
106481339	1.0	0.0
106481336	0.0	0.0
106481337	3.0	0.0
106481341	0.0	0.0
106481342	9.0	5.0
106481340	1.0	0.0
85458	5813.0	700.0
106481345	0.0	0.0
85459	1307.0	918.0
106481346	0.0	0.0
85456	13417.0	18638.0
442910	1.0	0.0
106481343	0.0	0.0
85457	4313.0	1654.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	0.0
85455	239.0	269.0
442913	0.0	0.0
85452	22.0	13.0
442914	0.0	0.0
50	4365.0	3498.0
85453	2459.0	9378.0
442915	0.0	0.0
85450	1686.0	2637.0
51	5734.0	3218.0
442916	0.0	0.0
85451	2925.0	1481.0
52	3973.0	3558.0
442917	0.0	0.0
53	2669.0	4589.0
442918	0.0	0.0
54	2195.0	4527.0
442919	0.0	0.0
55	209.0	60.0
442909	2.0	2.0
56	5.0	23.0
58	23.0	729.0
59	54997.0	39393.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	18.0	3.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	864.0	670.0
106481350	0.0	0.0
106481351	2.0	0.0
106481356	1.0	0.0
106481357	0.0	0.0
85445	7.0	2.0
106481354	3.0	1.0
85446	232.0	71.0
442900	1.0	0.0
106481355	0.0	0.0
85443	19.0	24.0
442901	0.0	0.0
85444	1527.0	2036.0
442902	0.0	0.0
60	167548.0	534520.0
85441	4336.0	6554.0
442903	14.0	7.0
85442	99.0	2.0
442904	0.0	0.0
442905	0.0	0.0
62	28.0	14.0
85440	3985.0	4592.0
442907	7.0	3.0
442908	1.0	0.0
66	0.0	1.0
67	6.0	6.0
68	14.0	4.0
344595	1076.0	106.0
69	6.0	3.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	4.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	152.0	49.0
106481321	1.0	0.0
85479	16.0	92.0
106481322	0.0	0.0
85476	3837.0	4416.0
85477	341.0	180.0
70	117.0	16.0
85474	43.0	49.0
71	121562.0	416663.0
72	11048.0	8796.0
73	36.0	36.0
74	0.0	0.0
75	16.0	11.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6069.0	5655.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	6.0	0.0
85465	3532.0	4302.0
81	29479.0	82550.0
85463	1126.0	509.0
82	12.0	5.0
85464	2259.0	1706.0
83	10.0	2.0
85461	4970.0	1863.0
85462	740.0	1297.0
86	3050.0	7818.0
87	26568.0	58291.0
85460	2019.0	2415.0
88	21.0	97.0
89	3.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3288.0	3199.0
106481300	0.0	0.0
91	4236.0	1327.0
92	1875.0	725.0
93	2255.0	751.0
94	2012.0	1251.0
95	229.0	193.0
97	414.0	282.0
98	749.0	346.0
344561	0.0	0.0
728661	6634.0	1862.0
728664	0.0	0.0
106481305	0.0	0.0
261734	838.0	624.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	17.0	5.0
106481309	13.0	2.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	3.0	16.0
3805	7.0	38.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	18.0	2.0
3809	2.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	518.0	265.0
3800	1839.0	80.0
3801	1581.0	3055.0
3802	5.0	14.0
728695	0.0	1.0
285735	0.0	1.0
261726	2977.0	4599.0
728698	10.0	5.0
3814	4.0	10.0
3815	14324.0	366.0
3816	40.0	50.0
261729	3350.0	672.0
3817	5.0	11.0
3818	47.0	7.0
222166	10986.0	473.0
3811	4.0	5.0
3812	4.0	6.0
285740	0.0	0.0
285741	41.0	15.0
728689	17.0	14.0
3827	0.0	1.0
246100	0.0	0.0
3820	456.0	69.0
3821	127.0	19.0
3822	31.0	12.0
3823	2.0	5.0
3824	307.0	132.0
645402	0.0	0.0
403313	1519.0	506.0
403314	0.0	1.0
728637	0.0	2.0
728638	161.0	531.0
728633	0.0	0.0
728632	18.0	68.0
728635	40.0	17.0
3836	3383.0	2335.0
222183	210.0	106.0
3837	15465.0	21616.0
3838	2163.0	22763.0
3839	3086.0	2735.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2420.0	1927.0
3832	443.0	4525.0
3833	652.0	6848.0
3834	165.0	22.0
3835	2450.0	4708.0
728620	2.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	575.0	102.0
3848	33.0	12.0
3849	0.0	6.0
222171	1218.0	49.0
728619	9.0	2.0
3840	6804.0	12109.0
3841	1682.0	311.0
3842	9009.0	4474.0
3843	10732.0	11957.0
3844	0.0	0.0
3845	2768.0	2633.0
3846	13.0	14.0
645423	0.0	0.0
3860	1162.0	4644.0
246126	1.0	6.0
728658	1978.0	360.0
728655	3.0	5.0
728657	5.0	0.0
728656	1.0	1.0
3858	1229.0	654.0
3859	1.0	1.0
246135	2.0	0.0
3850	0.0	3.0
3851	498.0	1462.0
3852	52702.0	143292.0
645414	0.0	0.0
3853	1152.0	9191.0
3854	2454.0	8395.0
3855	23591.0	49279.0
3856	21692.0	66343.0
3857	20.0	42.0
728640	3.0	1.0
645431	22.0	23.0
728642	381.0	247.0
728641	9.0	10.0
645434	28.0	20.0
645432	16.0	20.0
285704	1269.0	489.0
728643	25.0	37.0
222194	3121.0	1271.0
285708	0.0	1.0
1204	0.0	1.0
1203	1255.0	612.0
1201	1478.0	1501.0
1200	8937.0	8966.0
3861	28489.0	42253.0
645426	17.0	20.0
645425	0.0	0.0
1209	6600.0	12415.0
3866	30256.0	27371.0
1208	7.0	21.0
1207	4427.0	4418.0
3868	702.0	23714.0
285311	0.0	0.0
3880	30185.0	95135.0
3881	3.0	14.0
285313	2816.0	266.0
100128537	2356.0	66.0
3882	21.0	0.0
100128536	1.0	1.0
285314	3.0	1.0
285315	419.0	321.0
1215	191.0	4.0
100141515	3.0	2.0
1213	26625.0	35293.0
1212	2524.0	5860.0
1211	5610.0	7549.0
3872	35387.0	95642.0
3875	18356.0	23878.0
3876	8.0	5.0
3879	4.0	2.0
3890	0.0	1.0
3891	2.0	3.0
3892	172.0	248.0
100128525	7.0	5.0
285326	0.0	0.0
1230	981.0	1530.0
285329	13.0	30.0
440097	52.0	5.0
440093	32.0	11.0
3883	8.0	2.0
3884	1.0	0.0
3885	0.0	48.0
3886	0.0	1.0
100128521	0.0	1.0
3887	3547.0	169.0
3888	0.0	0.0
100631239	1.0	0.0
3889	46.0	31.0
100128516	129.0	48.0
285331	1597.0	599.0
100128512	0.0	0.0
285335	55.0	7.0
100128514	0.0	0.0
1241	773.0	612.0
1240	1159.0	896.0
1238	379.0	1453.0
1237	6.0	44.0
1236	314.0	181.0
1235	27.0	7.0
1234	1015.0	843.0
1233	132.0	121.0
1232	14.0	22.0
3895	22620.0	17269.0
100128511	53.0	38.0
100631247	82.0	0.0
3897	347.0	2658.0
100631248	0.0	0.0
3898	2003.0	2947.0
100631249	0.0	0.0
3899	10228.0	156.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1292.0	1424.0
100631251	4.0	0.0
100631252	1.0	0.0
100631253	0.0	0.0
285346	240.0	58.0
100631254	1.0	1.0
100128503	0.0	0.0
285349	422.0	28.0
574501	4.0	1.0
574502	0.0	0.0
1244	107.0	94.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	10601.0	1229.0
1263	891.0	1056.0
1262	13.0	13.0
116966	233.0	74.0
100887755	0.0	0.0
1261	1.0	6.0
100887754	5.0	0.0
1260	0.0	1.0
116969	104.0	31.0
1259	314.0	269.0
1258	8.0	2.0
440061	0.0	0.0
100887750	72.0	18.0
100887746	1.0	2.0
100887744	2.0	2.0
1272	1408.0	205.0
1271	1107.0	45.0
100887749	55.0	26.0
1270	26.0	28.0
100887748	0.0	0.0
440044	58.0	61.0
1269	14.0	29.0
440051	0.0	0.0
1268	318.0	40.0
440050	7.0	2.0
1267	6751.0	7722.0
1266	17908.0	25768.0
100887740	0.0	0.0
1265	9239.0	14580.0
1286	268.0	258.0
1285	154.0	81.0
1284	23591.0	41726.0
1282	18084.0	26701.0
1281	60599.0	179979.0
1280	139.0	35.0
440078	244.0	45.0
440077	0.0	0.0
440087	1280.0	11.0
1278	56723.0	206285.0
1277	37621.0	324040.0
440081	158.0	127.0
116938	0.0	0.0
1297	12.0	1.0
116931	117.0	34.0
1296	3088.0	3288.0
1295	1718.0	5060.0
116933	0.0	0.0
1294	2363.0	1905.0
1293	27460.0	62357.0
116935	104.0	14.0
1292	31926.0	83621.0
440068	2.0	38.0
1291	18699.0	49843.0
116937	5.0	3.0
440067	37.0	34.0
1290	4570.0	27947.0
440073	277.0	24.0
440072	15.0	0.0
1289	4448.0	25412.0
1288	950.0	111.0
1287	2947.0	1510.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3761.0	1691.0
440021	0.0	7.0
442673	7.0	0.0
10018	3633.0	2354.0
126328	1310.0	1693.0
442676	0.0	0.0
126326	226.0	114.0
1299	180.0	1613.0
1298	1803.0	2145.0
10011	1464.0	1342.0
10010	5120.0	3052.0
10013	4079.0	2474.0
128989	1108.0	1057.0
10015	13054.0	8816.0
10014	5937.0	4699.0
10017	32.0	69.0
10016	5412.0	8709.0
10020	3107.0	925.0
114335	0.0	0.0
114336	0.0	0.0
126321	1723.0	3622.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	23.0	1.0
10024	74.0	1438.0
128977	2473.0	1008.0
103021165	0.0	0.0
10023	601.0	138.0
103021164	8.0	0.0
10026	3896.0	2340.0
10025	2781.0	2561.0
116986	394.0	247.0
116985	6984.0	5033.0
116988	4484.0	3722.0
116987	6305.0	1755.0
114327	2088.0	665.0
440043	0.0	0.0
126308	2905.0	2943.0
440041	0.0	0.0
126306	37.0	364.0
151306	85.0	55.0
100128590	8.0	6.0
100128596	1.0	0.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	28.0	9.0
440026	2695.0	1286.0
440023	0.0	1.0
10008	385.0	370.0
10007	2961.0	2974.0
10009	4424.0	1919.0
116984	1799.0	1754.0
116983	1630.0	2118.0
151313	813.0	329.0
10000	6484.0	1535.0
128954	0.0	0.0
10002	59.0	11.0
10001	1257.0	1354.0
10004	354.0	136.0
10003	321.0	33.0
10006	5894.0	3807.0
10005	698.0	677.0
126370	0.0	0.0
285352	127.0	26.0
100128579	0.0	0.0
285359	178.0	13.0
126375	700.0	388.0
126374	1658.0	568.0
153918	0.0	0.0
100128574	2.0	0.0
285362	3744.0	2666.0
285367	1101.0	1753.0
285368	331.0	127.0
100128569	159.0	61.0
126364	341.0	688.0
100128560	18.0	32.0
285370	1.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	1.0
344191	0.0	0.0
126353	164.0	529.0
751071	186.0	144.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	4.0	4.0
106481282	0.0	0.0
285381	1860.0	1469.0
106481283	0.0	0.0
285382	313.0	233.0
106481280	1.0	0.0
165918	2403.0	2529.0
106481281	0.0	0.0
165904	3.0	1328.0
285386	1142.0	166.0
138307	5.0	3.0
106481297	1.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	11.0	2.0
106481290	2.0	0.0
100128541	2.0	0.0
138311	479.0	351.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	11.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	195.0
126299	943.0	1839.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2008.0	1880.0
728710	0.0	0.0
126295	444.0	250.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	16.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	424.0	1752.0
645318	0.0	0.0
645317	34.0	22.0
151242	4.0	5.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	36646.0	12206.0
100287908	0.0	0.0
645332	476.0	285.0
126282	1138.0	1458.0
100287902	11.0	11.0
163227	821.0	424.0
100287900	0.0	0.0
163223	256.0	17.0
106481275	1.0	0.0
106481276	3.0	0.0
106481273	1.0	1.0
106481274	1.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	77.0	27.0
106481278	0.0	0.0
645328	3.0	6.0
151254	43.0	31.0
645326	16.0	4.0
106481271	2.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	45.0	23.0
163259	522.0	329.0
645345	87.0	165.0
200403	34.0	37.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	691.0	72.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	3.0
728732	9.0	6.0
728734	1.0	0.0
126272	133.0	85.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	955.0	1575.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	20.0	22.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	7.0	16.0
728723	176.0	30.0
106481253	1.0	0.0
107133522	1.0	0.0
106481254	3.0	0.0
107133524	13.0	4.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	25.0	31.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	4.0	7.0
151276	8.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	370.0	102.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	2652.0	3882.0
106481218	3.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	38.0	5.0
645360	1.0	0.0
106481219	1.0	0.0
106481220	20.0	2.0
106481221	2.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	701.0	379.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	6.0
645387	652.0	208.0
645382	0.0	0.0
645381	29.0	36.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	5.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	2.0
106481207	0.0	0.0
106481204	1.0	0.0
106481205	0.0	0.0
106481208	3.0	3.0
106481209	0.0	0.0
3902	194.0	678.0
3903	2129.0	2372.0
106481210	0.0	0.0
3904	3.0	33.0
3906	69.0	1.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	4079.0	710.0
106481211	0.0	0.0
3909	10005.0	2643.0
106481212	0.0	0.0
684959	0.0	0.0
151234	4.0	0.0
151230	887.0	450.0
728798	13.0	0.0
3913	22268.0	11064.0
3914	11323.0	6460.0
3915	21769.0	14767.0
3916	24576.0	22966.0
3918	11830.0	20921.0
3910	11059.0	4399.0
3911	7777.0	4619.0
3912	12058.0	10014.0
728782	33.0	10.0
728780	170.0	2.0
3924	4.0	6.0
3925	4285.0	23789.0
3927	16157.0	17149.0
3929	104.0	5640.0
3920	17313.0	18208.0
3921	29444.0	33826.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	10714.0	9418.0
3937	1784.0	1628.0
3938	4.0	172.0
3939	21272.0	66461.0
3930	3292.0	5826.0
100873179	0.0	0.0
3931	596.0	247.0
3932	747.0	727.0
3933	0.0	1.0
3934	598.0	1034.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	6.0
3947	5.0	0.0
3948	25.0	1.0
3949	2299.0	4868.0
100873169	1.0	0.0
3940	0.0	2.0
100873168	0.0	0.0
3945	15904.0	12134.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	9.0	11.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	203.0	70.0
3958	15463.0	10322.0
3959	24999.0	59494.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	505.0	193.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	412.0	326.0
3952	7984.0	37.0
3953	5435.0	201.0
3954	2417.0	3394.0
3955	2243.0	668.0
3956	12232.0	33720.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	14.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	20.0	3.0
728746	0.0	0.0
728748	2.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	108.0	486.0
1303	8714.0	37760.0
107133502	0.0	0.0
1302	163.0	47.0
1301	184.0	8996.0
1300	82.0	6934.0
3960	49.0	12.0
3963	2.0	8.0
3964	6299.0	2818.0
1308	20921.0	572.0
3965	3238.0	5015.0
1307	7101.0	4993.0
151295	56.0	22.0
1306	9497.0	2952.0
100189589	7.0	4.0
728774	1.0	0.0
728773	1.0	0.0
3980	2607.0	2275.0
100287932	2162.0	2989.0
3981	971.0	532.0
728776	41.0	41.0
85508	1.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	12678.0	16884.0
1315	10059.0	10488.0
1314	16140.0	52085.0
1312	5268.0	7236.0
1311	337.0	2501.0
100329135	4.0	4.0
1310	12.0	5.0
574537	0.0	0.0
3972	4.0	3.0
3973	39.0	0.0
3975	0.0	7.0
3976	564.0	195.0
3977	14985.0	414.0
1318	145.0	80.0
3978	1995.0	3994.0
1317	4357.0	4447.0
728763	7.0	2.0
3990	46.0	13.0
645313	5.0	0.0
3991	7438.0	499.0
645312	0.0	0.0
3992	1436.0	4483.0
645311	4.0	1.0
728769	616.0	136.0
1330	0.0	0.0
1327	11966.0	10678.0
1326	1283.0	1132.0
1325	15.0	6.0
3982	2.0	0.0
3983	19143.0	5531.0
3984	1844.0	5370.0
3985	7553.0	4892.0
3987	4998.0	5834.0
3988	7913.0	3249.0
1329	4340.0	6401.0
116809	0.0	0.0
100128416	30.0	2.0
1340	4843.0	12780.0
1337	2789.0	6398.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3190.0	3791.0
100128410	0.0	2.0
3995	1705.0	1405.0
100128412	0.0	0.0
3996	2339.0	3225.0
3998	11670.0	10503.0
1339	0.0	6.0
285440	2881.0	623.0
285441	0.0	0.0
1352	840.0	1657.0
1351	3194.0	6422.0
1350	9234.0	6212.0
1349	3555.0	5218.0
1348	2.0	0.0
1347	3355.0	4670.0
1346	1128.0	707.0
1345	4397.0	8547.0
1343	0.0	4.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	38.0	8.0
1363	12329.0	2633.0
1362	12040.0	5326.0
1361	6.0	1.0
1360	6511.0	2.0
1359	895.0	232.0
1358	8.0	0.0
1357	89.0	1.0
1356	5698.0	18078.0
1355	3300.0	1831.0
1353	2684.0	1362.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	3.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	211.0	69.0
285464	1075.0	414.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5640.0	2273.0
1373	263.0	43.0
1371	1187.0	502.0
1370	9.0	27.0
1369	0.0	0.0
1368	3052.0	4858.0
100873209	0.0	0.0
1366	3642.0	8238.0
1365	2497.0	2461.0
1364	15297.0	16502.0
100873204	0.0	3.0
100873203	0.0	0.0
100873202	4.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	22.0	1.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5288.0	1810.0
116843	1741.0	937.0
1384	2330.0	1980.0
116842	143.0	26.0
1382	9442.0	79839.0
116844	607.0	48.0
1381	452.0	7180.0
1380	53.0	41.0
440176	5.0	7.0
440184	9.0	1.0
1379	11.0	11.0
1378	132.0	52.0
1376	1183.0	1567.0
1375	236.0	41.0
128821	14.0	0.0
100873237	1.0	0.0
128822	317.0	0.0
100873236	1.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	17.0	12.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	2.0	0.0
116832	446.0	3337.0
1396	145.0	338.0
1395	31.0	10.0
1394	181.0	10.0
1393	272.0	7.0
1392	0.0	0.0
285407	20.0	28.0
116835	1347.0	302.0
1390	1008.0	1288.0
1389	8556.0	1701.0
1388	6332.0	8061.0
1387	10807.0	9494.0
116841	2255.0	3348.0
1386	4516.0	2556.0
116840	3066.0	2526.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	4.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	265.0	72.0
100873255	1.0	1.0
100873254	6.0	1.0
100873253	0.0	0.0
285412	6.0	1.0
100873252	0.0	0.0
100287898	151.0	6.0
100287895	0.0	0.0
285419	116.0	1.0
1399	7066.0	5664.0
1398	5954.0	4716.0
1397	5792.0	6975.0
100873259	1.0	0.0
100873258	4.0	0.0
100873257	6.0	1.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	208.0	157.0
285429	17.0	12.0
100287880	0.0	0.0
440193	3510.0	1797.0
100873248	0.0	0.0
100873247	11.0	2.0
100873246	0.0	0.0
100873245	3.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8536.0	44487.0
153830	5456.0	2868.0
645280	2.0	7.0
440138	752.0	321.0
440132	3.0	6.0
440142	3.0	0.0
10139	1915.0	2764.0
126208	924.0	2364.0
126206	248.0	0.0
126205	51.0	0.0
107133497	0.0	1.0
126204	118.0	0.0
107133499	0.0	0.0
128866	9110.0	11032.0
10131	2956.0	4000.0
10134	12009.0	17943.0
107133494	2.0	0.0
10133	8091.0	17911.0
128869	1135.0	1260.0
10136	0.0	0.0
10135	4975.0	4871.0
100128493	0.0	0.0
103021294	15.0	33.0
10138	952.0	425.0
100128496	0.0	0.0
10137	6094.0	4873.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	0.0
10140	11129.0	4934.0
128864	11.0	9.0
440125	3.0	0.0
440131	2.0	3.0
10143	75.0	1.0
128854	947.0	544.0
10142	16093.0	3511.0
10144	5143.0	1072.0
10147	4861.0	2407.0
100128483	0.0	0.0
10146	13795.0	8139.0
128859	0.0	0.0
10149	181.0	183.0
10148	119.0	82.0
128853	163.0	126.0
440159	0.0	0.0
10117	12.0	6.0
440163	10.0	1.0
10110	674.0	15.0
10112	157.0	4340.0
10111	6684.0	3194.0
10114	11899.0	4519.0
10113	3250.0	5638.0
128848	0.0	0.0
10116	9651.0	4482.0
165829	72.0	66.0
100128469	12.0	0.0
153842	1.0	3.0
440145	1048.0	915.0
10129	4867.0	540.0
440153	0.0	0.0
10128	11602.0	9146.0
100033799	0.0	0.0
107133486	18.0	10.0
10121	6265.0	7022.0
100128465	0.0	0.0
10120	4748.0	3263.0
10123	5677.0	4889.0
138234	0.0	0.0
10125	666.0	198.0
10124	3597.0	672.0
10127	3099.0	2464.0
10126	1559.0	1510.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	92.0	31.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	38.0	7.0
100128448	0.0	1.0
126242	1.0	0.0
106481198	4.0	0.0
10107	2.0	9.0
10106	28624.0	10259.0
106481199	0.0	0.0
10109	12018.0	17765.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	6.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1819.0	2446.0
10100	885.0	899.0
10103	526.0	591.0
106481194	0.0	0.0
10102	1409.0	1496.0
106481195	0.0	0.0
10105	2692.0	3467.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	186.0	36.0
440119	673.0	125.0
126235	0.0	0.0
126231	259.0	122.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	115.0	142.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	77.0	57.0
106481167	1.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	2.0	0.0
440107	52.0	2.0
440104	1361.0	240.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	6.0	20.0
100128420	38.0	11.0
100128423	0.0	0.0
128879	1.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	3.0	0.0
10090	889.0	792.0
10093	4707.0	9401.0
10092	9028.0	16741.0
10095	3767.0	16896.0
645204	3.0	0.0
10094	8225.0	14057.0
645203	2.0	0.0
10097	16244.0	20011.0
10096	10422.0	27191.0
645201	2.0	0.0
163115	331.0	27.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	10.0	52.0
106481143	0.0	0.0
114194	0.0	0.0
138162	157.0	159.0
106481144	0.0	0.0
114195	7.0	4.0
106481141	0.0	0.0
106481142	0.0	2.0
106481147	0.0	0.0
106481148	27.0	17.0
106481145	0.0	0.0
151126	2487.0	229.0
106481146	0.0	0.0
10099	13224.0	5068.0
10098	3523.0	2080.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	925.0	165.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
