id	f40edd33-8549-48a2-9fc7-a9313468b155	97745843-751b-4437-82e0-31ed8c323e91
449645	1.0	2.0
28561	0.0	0.0
124912	1.0	1.0
653361	114.0	124.0
28560	4.0	1.0
28565	0.0	0.0
653363	0.0	0.0
653364	5.0	10.0
28566	2.0	1.0
28563	2.0	5.0
28564	3.0	0.0
378828	0.0	0.0
378825	64.0	251.0
391804	1.0	0.0
124989	362.0	229.0
391803	0.0	0.0
340286	4.0	2.0
653390	69.0	36.0
339290	2332.0	1362.0
339291	0.0	0.0
378818	1.0	7.0
378819	0.0	0.0
378810	2.0	0.0
391811	0.0	2.0
653381	153.0	564.0
124975	1773.0	926.0
124976	3234.0	1728.0
391819	0.0	0.0
124974	1.0	4.0
340277	986.0	311.0
340274	1.0	0.0
340273	618.0	1.0
339287	8246.0	5992.0
28514	1537.0	164.0
28512	891.0	670.0
28513	66.0	1307.0
28518	12.0	0.0
28519	0.0	0.0
28516	0.0	0.0
28517	0.0	0.0
28510	0.0	0.0
28511	2609.0	2876.0
124961	1009.0	676.0
340267	156.0	644.0
340260	0.0	0.0
112970	386.0	456.0
28525	0.0	0.0
28526	129.0	238.0
28523	0.0	0.0
378832	4.0	1.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	6467.0	2862.0
901	5417.0	4166.0
340252	1169.0	1001.0
902	2249.0	1275.0
904	3696.0	1899.0
905	3400.0	2586.0
908	10458.0	11288.0
909	12.0	1827.0
340371	4052.0	5816.0
136895	394.0	257.0
51081	2079.0	4189.0
51083	79.0	445.0
51082	4961.0	6591.0
51085	484.0	55.0
51084	2196.0	1197.0
51087	225.0	659.0
51086	16.0	14.0
146212	42.0	45.0
51088	2953.0	5191.0
910	25.0	317.0
90678	1579.0	1161.0
911	205.0	380.0
912	135.0	53.0
913	147.0	687.0
914	605.0	218.0
915	297.0	84.0
916	863.0	288.0
917	203.0	64.0
919	365.0	144.0
90673	783.0	692.0
51090	1465.0	1281.0
51092	4756.0	5534.0
51091	932.0	510.0
51094	6458.0	12639.0
51093	1999.0	1464.0
51096	2329.0	4118.0
51095	1224.0	2427.0
146225	23.0	12.0
51098	2253.0	2822.0
340359	21.0	293.0
51097	2701.0	3422.0
146223	3539.0	8901.0
51099	1884.0	1034.0
920	4119.0	5041.0
146227	189.0	74.0
921	368.0	97.0
90668	82.0	196.0
922	2.0	14.0
923	474.0	673.0
340351	173.0	189.0
924	279.0	129.0
643941	0.0	0.0
925	693.0	246.0
926	125.0	125.0
927	19.0	40.0
928	21646.0	82031.0
100312775	9.0	0.0
929	9906.0	6043.0
158228	132.0	140.0
339366	212.0	65.0
26095	408.0	1120.0
401825	0.0	0.0
26098	1380.0	558.0
340348	1137.0	5646.0
26097	5972.0	7037.0
388324	320.0	200.0
26099	8388.0	8655.0
388325	236.0	174.0
930	13.0	3.0
148898	395.0	196.0
931	75.0	19.0
388323	46.0	24.0
932	0.0	0.0
933	102.0	71.0
643954	0.0	1.0
26090	2547.0	6426.0
134265	2377.0	612.0
26092	8022.0	7177.0
936	0.0	0.0
26091	3914.0	4118.0
158234	942.0	553.0
26094	573.0	1018.0
643955	0.0	0.0
938	8.0	30.0
26093	1954.0	1840.0
939	200.0	81.0
401827	3.0	119.0
90693	1464.0	790.0
158219	1598.0	3602.0
134266	997.0	1515.0
643971	0.0	0.0
940	376.0	385.0
941	42.0	178.0
124872	16.0	120.0
942	780.0	1107.0
943	199.0	203.0
342994	3.0	3.0
944	166.0	271.0
643965	6.0	2.0
945	361.0	310.0
946	40.0	15.0
7903	1010.0	831.0
947	31136.0	1646.0
158222	147.0	90.0
948	33700.0	310.0
949	10370.0	8501.0
7905	16354.0	8936.0
136853	73.0	102.0
401895	0.0	0.0
339344	381.0	711.0
339345	1.0	0.0
653308	208.0	162.0
26074	41.0	12.0
7918	1442.0	1180.0
26073	5470.0	7101.0
7917	12119.0	16510.0
7919	5932.0	4122.0
950	21304.0	48440.0
951	732.0	931.0
952	363.0	239.0
388344	525.0	674.0
953	4261.0	1973.0
954	749.0	714.0
643976	0.0	0.0
955	4507.0	8678.0
641311	9.0	1.0
956	135.0	364.0
957	1882.0	1040.0
958	1394.0	569.0
959	230.0	15.0
7913	10116.0	17962.0
7916	20069.0	21139.0
7915	1637.0	1942.0
26071	1921.0	3332.0
388341	345.0	86.0
26085	22.0	134.0
388339	21.0	32.0
26084	1170.0	1089.0
342979	369.0	180.0
960	33784.0	72203.0
26086	1484.0	1209.0
342977	37.0	22.0
388335	1028.0	882.0
961	13851.0	9461.0
26088	3300.0	4636.0
962	591.0	354.0
388336	376.0	179.0
963	2263.0	1797.0
388333	3.0	4.0
965	994.0	1243.0
966	50777.0	86050.0
7920	510.0	428.0
643987	0.0	0.0
967	36788.0	54224.0
7923	771.0	299.0
7922	8652.0	26792.0
968	51.0	28.0
969	1888.0	129.0
26080	0.0	53.0
643988	419.0	463.0
26083	2.0	4.0
161835	66.0	11.0
134218	4300.0	3964.0
100312782	0.0	0.0
7941	178.0	605.0
7940	393.0	611.0
26059	39.0	52.0
339324	1964.0	2776.0
339327	470.0	253.0
26052	555.0	193.0
26051	2572.0	82.0
339318	908.0	505.0
340307	1.0	0.0
26054	8456.0	4383.0
970	157.0	125.0
971	130.0	169.0
26053	5352.0	4094.0
972	116644.0	128968.0
26056	4880.0	3677.0
973	278.0	32.0
974	610.0	552.0
26058	7532.0	4669.0
975	39203.0	27542.0
26057	10686.0	15132.0
653333	19.0	19.0
976	4044.0	3508.0
7932	4.0	10.0
100312789	1.0	1.0
977	23113.0	20446.0
100312788	0.0	0.0
978	260.0	350.0
643996	1.0	0.0
7936	3940.0	4690.0
100312785	0.0	2.0
26050	139.0	624.0
100312787	0.0	0.0
641339	258.0	316.0
161823	430.0	223.0
100312792	1.0	0.0
100312794	4.0	5.0
100312790	0.0	0.0
148870	10.0	4.0
388364	1.0	0.0
388363	158.0	187.0
653316	6.0	0.0
653319	1064.0	717.0
148867	2878.0	3306.0
26063	732.0	1273.0
122258	0.0	0.0
26062	0.0	0.0
102578074	2.0	17.0
26065	11075.0	12289.0
26064	3084.0	6215.0
983	338.0	3639.0
984	2212.0	2626.0
146206	138.0	65.0
987	6458.0	4877.0
988	5107.0	5796.0
7942	1379.0	1363.0
989	14510.0	9508.0
26061	1241.0	997.0
161829	2.0	3.0
100312798	0.0	1.0
26060	6416.0	4842.0
219525	0.0	0.0
5300	1794.0	2370.0
5301	0.0	0.0
339302	1.0	3.0
388394	4.0	21.0
990	314.0	1224.0
991	185.0	4227.0
100419609	0.0	0.0
342945	436.0	276.0
993	120.0	442.0
994	3885.0	4106.0
51001	1026.0	1797.0
100419606	0.0	0.0
51000	1745.0	990.0
995	38.0	252.0
996	5240.0	5548.0
51003	427.0	314.0
100419608	5.0	1.0
997	1966.0	3209.0
51002	1167.0	1422.0
388389	1.0	1.0
998	17295.0	14526.0
51005	927.0	1063.0
999	22187.0	30899.0
51004	593.0	357.0
158293	3283.0	2892.0
51006	3874.0	3825.0
7955	64.0	60.0
51009	2491.0	2389.0
7957	608.0	371.0
51008	1545.0	2393.0
158297	9.0	5.0
219537	19.0	61.0
5310	8038.0	3807.0
5311	5914.0	2059.0
101929387	32.0	4.0
388387	18.0	4.0
100419614	0.0	0.0
388381	1.0	0.0
51010	1065.0	789.0
100420608	0.0	0.0
342933	5.0	0.0
51012	5331.0	8716.0
51011	1293.0	2244.0
51014	7143.0	6032.0
51013	1166.0	1104.0
51016	319.0	687.0
7965	758.0	1221.0
51015	2010.0	1690.0
5303	1128.0	1025.0
51018	2478.0	2999.0
5304	749.0	31.0
5305	3117.0	3884.0
5306	7347.0	7002.0
5307	226.0	1554.0
51019	1661.0	1241.0
342931	0.0	0.0
5308	103.0	233.0
101929390	0.0	0.0
5309	0.0	3.0
219527	28.0	15.0
101929397	0.0	5.0
7980	1184.0	65.0
5320	5020.0	7.0
7982	1856.0	1730.0
5321	927.0	2401.0
5322	460.0	26.0
7984	1157.0	1384.0
219541	717.0	1515.0
51021	3472.0	4045.0
51020	2622.0	3478.0
51023	902.0	1269.0
51022	296.0	985.0
51025	362.0	812.0
342926	1558.0	905.0
51024	4691.0	4520.0
7976	1767.0	935.0
5313	2.0	2.0
51027	550.0	1046.0
100420613	0.0	0.0
51026	2743.0	9885.0
5314	31.0	109.0
7975	4532.0	1318.0
100420612	3.0	5.0
5315	33867.0	58022.0
51029	3748.0	10386.0
7978	486.0	790.0
51028	6090.0	3418.0
5316	1563.0	1016.0
5317	7002.0	6038.0
5318	2190.0	5198.0
7979	3830.0	6460.0
219539	253.0	139.0
5319	7.0	15.0
219557	0.0	0.0
7991	4356.0	5060.0
5330	1648.0	801.0
7994	7418.0	4537.0
5331	2637.0	2878.0
5332	2197.0	7158.0
7993	615.0	302.0
5333	1479.0	1120.0
5334	721.0	148.0
51030	1925.0	3236.0
51032	17.0	11.0
51031	3834.0	4357.0
342918	1.0	2.0
100420627	1.0	0.0
51035	6497.0	4752.0
5324	176.0	123.0
5325	4109.0	2013.0
5326	1578.0	1590.0
5327	14152.0	1566.0
7988	1020.0	1786.0
100420621	4.0	0.0
5328	3996.0	4214.0
5329	3089.0	3408.0
158248	19.0	4.0
5340	2.0	28.0
5341	1766.0	1949.0
5342	3.0	1.0
5343	8.0	3.0
101929335	508.0	85.0
5345	685.0	234.0
63027	2358.0	402.0
342909	152.0	242.0
342908	363.0	265.0
51043	5346.0	6739.0
51042	261.0	348.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	6788.0	3683.0
90634	2679.0	615.0
134285	7.0	279.0
5336	3681.0	4412.0
5337	2458.0	2038.0
90637	559.0	659.0
100420633	0.0	0.0
5338	4295.0	3257.0
5339	28205.0	32761.0
90639	611.0	715.0
5350	583.0	154.0
5351	8218.0	18163.0
5352	2915.0	12180.0
219578	10.0	0.0
100419650	0.0	0.0
134288	0.0	2.0
63035	2152.0	2174.0
5354	778.0	15.0
5355	6840.0	8107.0
63036	3.0	3.0
5356	4457.0	3669.0
90632	95.0	8.0
101929344	653.0	142.0
161882	306.0	176.0
51050	11104.0	266.0
51052	0.0	0.0
643906	0.0	0.0
51054	378.0	348.0
643904	10.0	11.0
51053	1116.0	1399.0
643905	0.0	0.0
51056	7810.0	6757.0
51058	563.0	887.0
51057	642.0	525.0
643909	0.0	0.0
5346	19812.0	80.0
90624	1545.0	838.0
51059	57.0	30.0
5347	151.0	1837.0
5348	326.0	38.0
5349	5228.0	24164.0
90625	19.0	5.0
90627	2603.0	1829.0
5360	16474.0	4867.0
5361	6017.0	3976.0
5362	2950.0	1523.0
101929351	31.0	52.0
5364	7459.0	6285.0
5365	1460.0	1706.0
5366	846.0	907.0
90665	0.0	0.0
5367	0.0	4.0
51061	3652.0	5503.0
51060	4348.0	7904.0
51063	3497.0	1783.0
51062	1681.0	1268.0
146279	11.0	11.0
51065	4530.0	2908.0
643915	0.0	0.0
51067	998.0	2280.0
51066	37.0	3114.0
51069	1304.0	2266.0
51068	4400.0	7280.0
5357	834.0	1306.0
5358	7032.0	9053.0
100420656	0.0	0.0
5359	5278.0	4609.0
643911	1589.0	2299.0
100420650	5.0	18.0
5371	6399.0	5226.0
100420660	1.0	6.0
5372	1038.0	2323.0
5373	864.0	1483.0
158257	4.0	8.0
732448	0.0	2.0
5375	0.0	13.0
5376	19552.0	7261.0
90655	0.0	0.0
5378	1635.0	2013.0
219595	23.0	49.0
101929369	13.0	0.0
51070	2478.0	2101.0
51072	255.0	297.0
51071	2083.0	4147.0
5370	0.0	0.0
51074	1072.0	2261.0
51073	1967.0	3402.0
51076	1488.0	639.0
51075	3941.0	9052.0
51078	2604.0	2872.0
51077	3164.0	3291.0
51079	1044.0	2093.0
5368	33.0	20.0
5369	0.0	0.0
100420665	0.0	0.0
171222	10.0	20.0
171221	0.0	1.0
90649	653.0	161.0
171220	288.0	1159.0
5382	128.0	147.0
5383	29.0	46.0
100419560	3.0	1.0
28619	6.0	3.0
5387	133.0	108.0
28613	0.0	0.0
28614	17.0	18.0
220594	28.0	20.0
28611	10.0	5.0
28612	0.0	0.0
28617	5.0	3.0
5380	1.0	7.0
28616	0.0	0.0
28610	2.0	1.0
5379	459.0	595.0
100420558	0.0	0.0
100420557	6.0	3.0
100420555	0.0	2.0
100420552	3.0	2.0
5393	2009.0	1002.0
5394	5465.0	3529.0
5395	804.0	656.0
5396	10171.0	8271.0
101929302	104.0	88.0
28624	0.0	0.0
28625	2.0	0.0
28622	0.0	0.0
28623	0.0	0.0
28628	3.0	0.0
28629	1.0	2.0
28626	1.0	1.0
28627	3.0	0.0
28620	17.0	13.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	3.0	0.0
101929310	0.0	0.0
100420574	0.0	1.0
28608	1.0	1.0
28609	0.0	5.0
100419595	1.0	1.0
28602	10.0	2.0
28603	1.0	0.0
101929328	15.0	27.0
28600	1.0	0.0
28601	5.0	5.0
28606	24.0	8.0
101929329	0.0	2.0
100419599	0.0	0.0
256536	4.0	0.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	3551.0	2644.0
53616	749.0	797.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	3.0
256586	894.0	1343.0
171177	2425.0	546.0
171169	7.0	11.0
53632	12.0	5.0
53630	36.0	58.0
53635	5709.0	6880.0
53637	95.0	280.0
112840	1115.0	1097.0
26038	39.0	30.0
26037	4746.0	3217.0
653226	8.0	14.0
28699	0.0	0.0
26039	1663.0	1443.0
112849	628.0	267.0
112846	8.0	19.0
26030	3382.0	2209.0
28693	5.0	0.0
28694	0.0	0.0
26032	222.0	1318.0
28691	3.0	6.0
26031	1137.0	2868.0
28692	5.0	3.0
26034	170.0	115.0
28697	0.0	0.0
26033	70.0	147.0
28698	0.0	0.0
653232	184.0	177.0
100312803	0.0	2.0
26036	3749.0	3340.0
100312806	136.0	0.0
28695	0.0	0.0
26035	2964.0	3350.0
28696	0.0	0.0
653234	16.0	15.0
643898	0.0	0.0
100312801	2.0	13.0
28690	6.0	6.0
26049	194.0	285.0
26048	989.0	824.0
653214	1000.0	1215.0
100312819	0.0	0.0
26040	3540.0	589.0
26043	4812.0	5550.0
26045	195.0	10.0
653220	0.0	0.0
26047	1.0	54.0
100312817	0.0	0.0
26046	4208.0	2522.0
100312816	0.0	0.0
124817	159.0	66.0
148808	1030.0	2840.0
378925	19.0	1.0
28679	0.0	0.0
26015	1759.0	807.0
653247	1.0	68.0
26018	13744.0	2128.0
28677	8.0	7.0
26017	4197.0	5756.0
28678	0.0	0.0
26019	3438.0	7924.0
124801	610.0	996.0
28671	17.0	2.0
28672	8.0	6.0
26010	4565.0	8971.0
28670	8.0	3.0
26012	2748.0	4690.0
28675	0.0	0.0
26011	499.0	1065.0
28676	5.0	1.0
28673	7.0	5.0
148811	41.0	5.0
26013	585.0	301.0
28674	7.0	0.0
124808	1369.0	2052.0
148818	0.0	0.0
112812	65.0	148.0
26027	190.0	229.0
653236	95.0	72.0
28688	5.0	2.0
28689	4.0	9.0
653238	41.0	17.0
112817	62.0	25.0
148823	79.0	27.0
28682	14.0	3.0
28683	9.0	5.0
148824	0.0	3.0
28680	12.0	4.0
653240	0.0	0.0
26020	17170.0	13690.0
28681	17.0	2.0
28686	0.0	0.0
26022	4619.0	3430.0
28684	15.0	4.0
26025	402.0	146.0
26024	396.0	361.0
28685	1.0	0.0
378948	0.0	0.0
378949	0.0	0.0
112885	33.0	5.0
28657	4.0	6.0
653268	9.0	0.0
653269	5.0	2.0
28658	1.0	0.0
28655	14.0	4.0
28656	4.0	2.0
28659	6.0	4.0
28650	0.0	0.0
653275	0.0	0.0
28653	8.0	8.0
28654	1.0	0.0
28651	0.0	0.0
28652	1.0	3.0
100312849	3.0	5.0
102157402	1627.0	1184.0
102157400	4.0	1.0
378938	30674.0	7765.0
641298	28.0	12.0
26005	1770.0	1548.0
28668	0.0	0.0
28669	12.0	2.0
26007	1994.0	1628.0
28666	13.0	2.0
653259	14.0	16.0
28667	9.0	6.0
26009	3574.0	4415.0
28660	2.0	0.0
124857	30.0	19.0
28661	3.0	4.0
26001	5408.0	4907.0
28664	56.0	12.0
26000	3341.0	2693.0
28665	1.0	0.0
26003	6259.0	14831.0
28662	7.0	8.0
26002	1170.0	5456.0
28663	2.0	2.0
100312850	25.0	30.0
340390	82.0	48.0
340393	6.0	95.0
28639	22.0	9.0
112869	903.0	407.0
28638	539.0	178.0
100312829	1.0	6.0
100312826	26.0	34.0
124842	49.0	614.0
100312825	0.0	1.0
100312828	37.0	35.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	1.0	0.0
340385	700.0	808.0
100312823	0.0	0.0
339390	161.0	20.0
339396	0.0	0.0
28646	6.0	3.0
378950	0.0	0.0
28647	7.0	0.0
339398	69.0	31.0
378951	0.0	0.0
28644	9.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1712.0	1578.0
28648	2.0	1.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	4.0	10.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	6.0	2.0
28641	1.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	13.0	2.0
646096	0.0	1.0
90799	2594.0	2297.0
100287345	0.0	0.0
87171	4.0	12.0
87178	2458.0	3878.0
100287327	0.0	0.0
100287325	1.0	1.0
100287314	19.0	72.0
26191	252.0	380.0
26190	5551.0	3665.0
100287302	0.0	0.0
26173	6424.0	5058.0
26175	607.0	654.0
154197	79.0	4.0
5411	10496.0	6680.0
5409	50.0	9.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	2.0
5407	1.0	1.0
5408	0.0	1.0
286002	147.0	8.0
5420	20032.0	35295.0
286006	104.0	101.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1492.0	1664.0
51122	2450.0	3998.0
51121	720.0	960.0
51124	3062.0	2267.0
51123	4471.0	6742.0
5412	8182.0	4159.0
51126	3009.0	4015.0
51125	4002.0	3104.0
5413	1217.0	3211.0
5414	2068.0	2775.0
51128	5226.0	3143.0
51127	130.0	227.0
51129	4611.0	1355.0
646024	1.0	42.0
646023	23.0	39.0
100131539	11.0	5.0
5430	16492.0	9888.0
5431	7323.0	9057.0
286016	16.0	23.0
5432	3872.0	5931.0
100131535	2.0	0.0
5433	2269.0	2471.0
105369729	0.0	0.0
51131	2643.0	2650.0
51130	294.0	238.0
51133	8981.0	4809.0
51132	5563.0	5958.0
51135	1831.0	944.0
51134	702.0	518.0
5423	1397.0	2105.0
90701	2319.0	1595.0
5424	1235.0	1590.0
51136	816.0	1062.0
5425	4001.0	3875.0
51138	2755.0	2480.0
5426	2141.0	1886.0
646019	1.0	11.0
5427	161.0	433.0
5428	3689.0	4609.0
5429	1370.0	2447.0
100131528	0.0	0.0
5440	2525.0	5297.0
5441	3753.0	2701.0
5442	1827.0	2333.0
5443	34.0	22.0
5444	16.0	16.0
51142	7700.0	7358.0
51141	2482.0	1922.0
51144	5916.0	7053.0
51143	3131.0	2773.0
51146	31.0	7.0
89758	0.0	0.0
5434	3805.0	3632.0
51148	5265.0	4036.0
5435	129.0	490.0
51147	1993.0	4979.0
5436	2168.0	3545.0
90736	738.0	833.0
51149	1262.0	724.0
5437	2165.0	4087.0
5438	962.0	1202.0
5439	1305.0	2044.0
90737	1.0	0.0
5450	448.0	187.0
5451	2000.0	1759.0
5452	697.0	248.0
5453	34.0	28.0
5454	2.0	21.0
646049	0.0	1.0
5455	7.0	1784.0
51151	2.0	6.0
51150	7168.0	12111.0
51155	2096.0	9211.0
51154	2718.0	3853.0
51157	886.0	966.0
51156	5.0	38.0
5445	3598.0	5301.0
5446	299.0	555.0
5447	4011.0	5963.0
5449	1.0	4.0
286042	170.0	196.0
347487	0.0	0.0
5460	108.0	108.0
5462	54.0	45.0
5463	1356.0	652.0
5464	10884.0	10179.0
5465	2144.0	4505.0
51160	4913.0	8954.0
100287399	0.0	0.0
646052	0.0	0.0
51162	4310.0	641.0
51161	707.0	230.0
51164	4768.0	2934.0
51163	1155.0	1341.0
51166	365.0	494.0
51168	102.0	147.0
51167	1219.0	1155.0
5456	0.0	1.0
89778	0.0	0.0
5457	5.0	660.0
89777	2.0	4.0
5458	0.0	1.0
5459	1.0	4.0
120824	0.0	1.0
5470	16.0	7.0
5471	1221.0	2323.0
347475	112.0	64.0
5473	27.0	3.0
5475	14.0	79.0
5476	7083.0	12376.0
100507097	0.0	2.0
100507096	0.0	0.0
51171	399.0	1373.0
100287388	0.0	0.0
100507099	0.0	9.0
51170	4975.0	908.0
100507098	350.0	23.0
51172	568.0	777.0
51175	1412.0	1749.0
51174	962.0	942.0
51177	2717.0	2167.0
51176	240.0	2094.0
51179	12.0	14.0
5467	2859.0	5114.0
5468	2514.0	109.0
89766	8.0	1014.0
5469	4545.0	3690.0
89765	196.0	212.0
347468	0.0	0.0
89761	1.0	2.0
5481	1664.0	2473.0
89792	2.0	5.0
90780	2827.0	4405.0
89790	492.0	424.0
5483	17.0	10.0
646077	0.0	0.0
5485	1.0	4.0
5486	3.0	9.0
5487	0.0	3.0
5488	5.0	0.0
646070	1.0	0.0
51182	1693.0	3351.0
646074	1.0	0.0
5480	3880.0	3655.0
51181	2072.0	1681.0
51184	1492.0	1367.0
51186	5461.0	4464.0
51185	3432.0	2584.0
100287372	20.0	0.0
51188	906.0	935.0
51187	8202.0	7934.0
5478	14146.0	16569.0
5479	11610.0	16564.0
89797	9224.0	9376.0
89796	5647.0	1911.0
89795	1231.0	178.0
89781	2442.0	2837.0
347454	19.0	40.0
5493	17171.0	11473.0
89780	20.0	22.0
5494	5864.0	4173.0
5495	4311.0	3077.0
5496	6501.0	9696.0
5498	1005.0	703.0
5499	5829.0	9053.0
646080	196.0	124.0
100287369	1.0	6.0
51191	1033.0	1911.0
646087	0.0	0.0
100287364	0.0	0.0
646086	10.0	1.0
51193	2179.0	3957.0
100287366	0.0	0.0
646085	1.0	1.0
51192	303.0	857.0
5491	4.0	12.0
51195	797.0	529.0
51194	2502.0	1316.0
100287362	17.0	7.0
51196	1929.0	1763.0
51199	5196.0	4824.0
51198	1.0	5.0
5489	0.0	0.0
89782	1001.0	769.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	1.0	0.0
100507064	125.0	1.0
28735	0.0	0.0
28732	0.0	0.0
100507062	82.0	40.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	2.0
28739	0.0	0.0
28736	0.0	0.0
100507066	13.0	0.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	3.0	3.0
119764	0.0	0.0
119765	0.0	0.0
144715	81.0	40.0
286094	0.0	14.0
100859921	11.0	18.0
100859920	0.0	0.0
286097	720.0	194.0
144717	1083.0	878.0
100507059	0.0	4.0
100507058	0.0	0.0
28745	6.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	226.0	222.0
28743	5.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	28.0	10.0
28749	0.0	0.0
100507057	111.0	523.0
100507056	2.0	4.0
100507055	18.0	6.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	778.0	345.0
347541	0.0	0.0
347544	1.0	4.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	8.0	5.0
28713	0.0	0.0
28710	0.0	0.0
28711	1.0	2.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	1.0	0.0
28721	2.0	0.0
130106	4.0	1.0
28722	0.0	0.0
28727	0.0	1.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	11.0	6.0
100507027	1.0	0.0
286046	110.0	43.0
648630	43.0	72.0
117143	821.0	1219.0
117145	1374.0	1545.0
117144	11.0	45.0
120787	1.0	1.0
492295	1.0	0.0
347517	37.0	38.0
347516	2.0	0.0
286053	1044.0	1898.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	4.0	1.0
28703	0.0	1.0
28704	0.0	0.0
120775	1.0	0.0
120776	1.0	0.0
347509	1.0	4.0
286065	0.0	1.0
100131568	1.0	0.0
100131565	1.0	0.0
100131564	815.0	621.0
100507040	0.0	2.0
132719	0.0	0.0
100507046	5.0	4.0
100507044	0.0	1.0
100507043	35.0	5.0
51100	12590.0	11402.0
51102	1047.0	1658.0
51101	1992.0	1539.0
51104	1096.0	907.0
51103	952.0	424.0
51106	586.0	838.0
51105	4155.0	7414.0
51108	5740.0	4782.0
51107	11946.0	20110.0
286075	593.0	1210.0
51109	4043.0	4924.0
286077	2793.0	9818.0
646000	0.0	0.0
132720	4864.0	290.0
132724	0.0	1.0
100131551	22.0	47.0
100131550	0.0	0.0
100507034	79.0	98.0
100507032	117.0	151.0
119774	0.0	0.0
119772	0.0	0.0
51111	5667.0	4887.0
51110	764.0	1494.0
119775	0.0	0.0
51112	2722.0	1960.0
51115	2784.0	2992.0
51114	3367.0	6557.0
51117	2255.0	1342.0
51116	1996.0	1842.0
51119	9578.0	6578.0
51118	2296.0	2920.0
26151	1485.0	3524.0
26150	115.0	248.0
26153	1445.0	65.0
26152	259.0	204.0
26155	4708.0	7855.0
26154	44.0	121.0
26157	918.0	341.0
26156	13890.0	16171.0
130162	329.0	219.0
100534611	1.0	1.0
100534612	8.0	2.0
26164	1763.0	2950.0
117178	1153.0	6132.0
117177	1447.0	3867.0
26166	112.0	26.0
105379197	4.0	0.0
26165	0.0	0.0
26168	1246.0	1464.0
26167	329.0	83.0
26160	2643.0	2163.0
100507003	4.0	9.0
100507008	17.0	12.0
26137	302.0	253.0
26136	10287.0	7369.0
28798	0.0	0.0
28799	7.0	0.0
26138	0.0	0.0
28792	0.0	0.0
28793	1062.0	11.0
28790	5.0	0.0
117166	52.0	62.0
26130	4488.0	2449.0
28791	137.0	0.0
26133	6573.0	7671.0
28796	2033.0	19.0
28797	1398.0	10.0
26135	20566.0	22354.0
28794	4.0	0.0
28795	1.0	0.0
26134	189.0	108.0
154150	0.0	3.0
129138	1187.0	1938.0
26148	264.0	275.0
26147	1666.0	1419.0
26149	297.0	198.0
117154	51.0	3.0
26140	1919.0	793.0
553820	2.0	7.0
117153	3.0	8.0
120796	0.0	0.0
117156	75.0	887.0
117155	523.0	186.0
117157	32.0	20.0
120793	0.0	0.0
26146	2274.0	1357.0
117159	31.0	2.0
26145	1904.0	1533.0
130195	0.0	0.0
154141	1258.0	7107.0
117151	1.0	3.0
26115	2426.0	2705.0
28778	1197.0	0.0
28779	10.0	2.0
28776	426.0	4.0
28777	3.0	0.0
26119	2658.0	1817.0
26118	11738.0	4269.0
28770	0.0	0.0
28771	0.0	0.0
28774	977.0	10.0
28775	530.0	2.0
28772	310.0	0.0
26112	5713.0	468.0
28773	97.0	39.0
130120	0.0	0.0
28789	0.0	0.0
26128	2539.0	2113.0
28787	2.0	0.0
26127	5069.0	5611.0
132789	1646.0	1435.0
28788	1.0	0.0
28781	265.0	4.0
201134	1865.0	408.0
28780	12.0	0.0
26122	3558.0	1777.0
28785	106.0	0.0
144766	0.0	0.0
26121	2495.0	2539.0
28786	10.0	0.0
28783	89.0	0.0
26123	4221.0	2818.0
28784	548.0	2.0
130132	776.0	558.0
28756	2.0	0.0
28757	0.0	0.0
28754	4.0	0.0
