id	071c5b23-9ae3-4bc7-8a07-ce39445c8429	33fa1673-1d0d-4838-a313-1929c5af60d1
49	25.0	8.0
106481338	0.0	0.0
106481339	0.0	0.0
106481336	0.0	0.0
106481337	0.0	0.0
106481341	0.0	0.0
106481342	5.0	10.0
106481340	0.0	0.0
85458	5887.0	3146.0
106481345	0.0	0.0
85459	752.0	816.0
106481346	0.0	0.0
85456	17852.0	20423.0
442910	0.0	1.0
106481343	0.0	0.0
85457	1948.0	3908.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	65.0	98.0
442913	0.0	0.0
85452	9.0	21.0
442914	0.0	0.0
50	4429.0	3474.0
85453	1661.0	1493.0
442915	0.0	0.0
85450	3383.0	3897.0
51	7431.0	6365.0
442916	0.0	0.0
85451	1318.0	1978.0
52	2231.0	4851.0
442917	0.0	0.0
53	2033.0	5470.0
442918	0.0	1.0
54	2024.0	1826.0
442919	0.0	0.0
55	61.0	97.0
442909	1.0	1.0
56	4.0	7.0
58	88.0	25.0
59	26007.0	70204.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	18.0	19.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	293.0	482.0
106481350	0.0	0.0
106481351	1.0	1.0
106481356	0.0	1.0
106481357	0.0	0.0
85445	37.0	1.0
106481354	1.0	2.0
85446	200.0	366.0
442900	0.0	0.0
106481355	0.0	0.0
85443	35.0	116.0
442901	0.0	0.0
85444	961.0	1882.0
442902	0.0	0.0
60	204401.0	613246.0
85441	1844.0	2073.0
442903	3.0	4.0
85442	18.0	7.0
442904	0.0	0.0
442905	0.0	0.0
62	34.0	97.0
85440	3942.0	4505.0
442907	1.0	2.0
442908	0.0	1.0
66	0.0	1.0
67	4.0	33.0
68	4.0	36.0
344595	386.0	663.0
69	9.0	36.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	4.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	2.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	41.0	130.0
106481321	0.0	0.0
85479	12.0	62.0
106481322	0.0	0.0
85476	3488.0	6643.0
85477	1319.0	661.0
70	21.0	37.0
85474	12.0	44.0
71	108695.0	339022.0
72	10680.0	1267.0
73	14.0	30.0
74	2.0	0.0
75	9.0	23.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4005.0	7257.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	1480.0	3587.0
81	27270.0	51051.0
85463	1096.0	511.0
82	13.0	32.0
85464	2232.0	2152.0
83	5.0	3.0
85461	3678.0	4570.0
85462	454.0	658.0
86	1830.0	4100.0
87	21584.0	51047.0
85460	1614.0	1888.0
88	20.0	10.0
89	8.0	20.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2916.0	6739.0
106481300	0.0	0.0
91	2370.0	3329.0
92	1213.0	2117.0
93	371.0	573.0
94	3577.0	2939.0
95	102.0	167.0
97	156.0	199.0
98	912.0	473.0
344561	0.0	0.0
728661	1802.0	1751.0
728664	1.0	0.0
106481305	0.0	0.0
261734	624.0	868.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	12.0	31.0
106481309	11.0	7.0
246119	0.0	0.0
106481307	0.0	0.0
261735	4.0	2.0
106481308	0.0	0.0
3804	0.0	0.0
3805	6.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	1.0	1.0
3809	3.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1221.0	2282.0
3800	497.0	5395.0
3801	1902.0	2743.0
3802	1.0	0.0
728695	0.0	27.0
285735	0.0	0.0
261726	2231.0	3509.0
728698	12.0	21.0
3814	0.0	14.0
3815	5067.0	1708.0
3816	36.0	24.0
261729	1997.0	1623.0
3817	1.0	8.0
3818	8.0	14.0
222166	27290.0	1077.0
3811	5.0	2.0
3812	5.0	2.0
285740	0.0	0.0
285741	77.0	94.0
728689	3.0	15.0
3827	0.0	2.0
246100	0.0	0.0
3820	164.0	97.0
3821	21.0	13.0
3822	6.0	8.0
3823	0.0	1.0
3824	149.0	443.0
645402	0.0	0.0
403313	590.0	1587.0
403314	3.0	0.0
728637	0.0	8.0
728638	23.0	253.0
728633	0.0	0.0
728632	9.0	28.0
728635	5.0	15.0
3836	3598.0	5375.0
222183	221.0	402.0
3837	11438.0	21092.0
3838	2064.0	4915.0
3839	3862.0	6057.0
728629	0.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	1706.0	2045.0
3832	233.0	1533.0
3833	110.0	778.0
3834	148.0	0.0
3835	943.0	3086.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	219.0	624.0
3848	4.0	1.0
3849	1.0	0.0
222171	177.0	1841.0
728619	4.0	0.0
3840	7466.0	10320.0
3841	738.0	895.0
3842	7309.0	10563.0
3843	11314.0	9290.0
3844	0.0	0.0
3845	2661.0	5576.0
3846	4.0	5.0
645423	0.0	0.0
3860	11.0	14.0
246126	0.0	0.0
728658	415.0	854.0
728655	0.0	3.0
728657	1.0	1.0
728656	1.0	0.0
3858	761.0	2526.0
3859	3.0	8.0
246135	4.0	2.0
3850	0.0	13.0
3851	3.0	33.0
3852	29686.0	10033.0
645414	0.0	0.0
3853	150.0	41000.0
3854	2146.0	8608.0
3855	9259.0	13054.0
3856	14986.0	134623.0
3857	8.0	14.0
728640	3.0	4.0
645431	18.0	39.0
728642	237.0	351.0
728641	35.0	9.0
645434	69.0	1.0
645432	5.0	9.0
285704	685.0	995.0
728643	4.0	1.0
222194	1424.0	2496.0
285708	0.0	1.0
1204	0.0	1.0
1203	795.0	1059.0
1201	647.0	1478.0
1200	11870.0	22081.0
3861	29646.0	958.0
645426	4.0	17.0
645425	0.0	0.0
1209	4799.0	9044.0
3866	13033.0	1544.0
1208	1.0	3.0
1207	2528.0	6208.0
3868	865.0	8826.0
285311	0.0	2.0
3880	6280.0	184892.0
3881	0.0	23.0
285313	2839.0	175.0
100128537	162.0	207.0
3882	22.0	8.0
100128536	6.0	4.0
285314	0.0	0.0
285315	279.0	215.0
1215	358.0	5.0
100141515	1.0	1.0
1213	27155.0	51213.0
1212	2823.0	6028.0
1211	4895.0	5988.0
3872	28249.0	21478.0
3875	7607.0	59332.0
3876	1.0	17.0
3879	0.0	8.0
3890	2.0	1.0
3891	0.0	1.0
3892	48.0	528.0
100128525	4.0	12.0
285326	0.0	0.0
1230	1643.0	2281.0
285329	4.0	15.0
440097	68.0	0.0
440093	33.0	60.0
3883	2.0	0.0
3884	0.0	1.0
3885	0.0	1.0
3886	0.0	1.0
100128521	4.0	3.0
3887	131.0	3959.0
3888	2.0	0.0
100631239	0.0	2.0
3889	0.0	4.0
100128516	94.0	58.0
285331	796.0	1221.0
100128512	0.0	0.0
285335	8.0	6.0
100128514	0.0	1.0
1241	268.0	204.0
1240	3185.0	2761.0
1238	586.0	207.0
1237	3.0	61.0
1236	122.0	46.0
1235	3.0	23.0
1234	271.0	923.0
1233	56.0	91.0
1232	10.0	35.0
3895	16965.0	34731.0
100128511	7.0	25.0
100631247	1.0	2.0
3897	297.0	361.0
100631248	0.0	0.0
3898	622.0	1576.0
100631249	0.0	0.0
3899	2185.0	2812.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1231.0	2061.0
100631251	0.0	11.0
100631252	1.0	9.0
100631253	0.0	0.0
285346	88.0	114.0
100631254	3.0	0.0
100128503	0.0	0.0
285349	168.0	272.0
574501	4.0	2.0
574502	0.0	0.0
1244	68.0	37.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	6572.0	1580.0
1263	2467.0	2314.0
1262	12.0	5.0
116966	98.0	43.0
100887755	0.0	0.0
1261	61.0	28.0
100887754	2.0	2.0
1260	0.0	0.0
116969	15.0	24.0
1259	332.0	16.0
1258	4.0	4.0
440061	0.0	0.0
100887750	14.0	40.0
100887746	1.0	2.0
100887744	0.0	1.0
1272	928.0	3329.0
1271	2433.0	0.0
100887749	95.0	27.0
1270	35.0	17.0
100887748	0.0	0.0
440044	9.0	8.0
1269	3.0	0.0
440051	0.0	0.0
1268	405.0	62.0
440050	2.0	0.0
1267	4804.0	8506.0
1266	14016.0	34062.0
100887740	0.0	0.0
1265	5565.0	19503.0
1286	284.0	162.0
1285	73.0	22.0
1284	58376.0	107745.0
1282	62419.0	121525.0
1281	92065.0	762101.0
1280	20.0	16.0
440078	105.0	109.0
440077	0.0	0.0
440087	22.0	3.0
1278	94653.0	1005889.0
1277	54417.0	963576.0
440081	30.0	53.0
116938	0.0	0.0
1297	7.0	1.0
116931	79.0	72.0
1296	2261.0	26967.0
1295	5638.0	67337.0
116933	0.0	1.0
1294	611.0	1592.0
1293	65301.0	313443.0
116935	53.0	54.0
1292	74354.0	157500.0
440068	0.0	3.0
1291	50947.0	112908.0
116937	3.0	1.0
440067	3.0	10.0
1290	15254.0	139960.0
440073	372.0	181.0
440072	2.0	0.0
1289	9013.0	103469.0
1288	592.0	121.0
1287	1107.0	2069.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4677.0	5472.0
440021	0.0	1.0
442673	0.0	3.0
10018	1307.0	4744.0
126328	1042.0	1862.0
442676	0.0	0.0
126326	439.0	613.0
1299	61.0	86.0
1298	378.0	529.0
10011	1178.0	2126.0
10010	3381.0	3479.0
10013	2707.0	2600.0
128989	1320.0	1069.0
10015	10256.0	16783.0
10014	3954.0	3665.0
10017	27.0	3.0
10016	2878.0	5205.0
10020	2629.0	1698.0
114335	0.0	0.0
114336	0.0	0.0
126321	1368.0	2359.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	0.0	7.0
10024	29.0	222.0
128977	2419.0	1044.0
103021165	0.0	1.0
10023	159.0	350.0
103021164	4.0	2.0
10026	2625.0	4109.0
10025	2617.0	2472.0
116986	272.0	378.0
116985	5495.0	6937.0
116988	2658.0	4432.0
116987	2437.0	2686.0
114327	783.0	1255.0
440043	0.0	0.0
126308	3084.0	3832.0
440041	0.0	0.0
126306	8.0	9.0
151306	435.0	31.0
100128590	6.0	14.0
100128596	3.0	3.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	3.0
440027	14.0	23.0
440026	918.0	2744.0
440023	0.0	0.0
10008	711.0	1189.0
10007	1939.0	3554.0
10009	2008.0	3690.0
116984	1014.0	1682.0
116983	1229.0	2273.0
151313	467.0	463.0
10000	4438.0	5593.0
128954	0.0	0.0
10002	9.0	14.0
10001	733.0	1547.0
10004	231.0	435.0
10003	307.0	55.0
10006	3860.0	6139.0
10005	515.0	1081.0
126370	0.0	0.0
285352	41.0	142.0
100128579	0.0	0.0
285359	22.0	31.0
126375	418.0	544.0
126374	1323.0	1005.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2614.0	4425.0
285367	772.0	1488.0
285368	148.0	1012.0
100128569	57.0	44.0
126364	669.0	1459.0
100128560	13.0	22.0
285370	1.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	4.0
344191	0.0	0.0
126353	79.0	1839.0
751071	95.0	172.0
442660	1.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	3.0	1.0
106481282	0.0	0.0
285381	2329.0	2353.0
106481283	0.0	0.0
285382	320.0	365.0
106481280	1.0	0.0
165918	1603.0	1810.0
106481281	1.0	1.0
165904	9.0	52.0
285386	1508.0	1108.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	4.0	1.0
106481290	2.0	0.0
100128541	0.0	0.0
138311	268.0	274.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	15.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	3.0	0.0
126299	697.0	2088.0
106481259	0.0	0.0
728716	0.0	0.0
126298	941.0	1538.0
728710	0.0	0.0
126295	157.0	187.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	213.0	510.0
645318	0.0	0.0
645317	28.0	17.0
151242	2.0	117.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	28694.0	41078.0
100287908	0.0	0.0
645332	177.0	400.0
126282	699.0	2851.0
100287902	3.0	7.0
163227	265.0	511.0
100287900	0.0	0.0
163223	119.0	39.0
106481275	0.0	0.0
106481276	1.0	1.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	2.0	0.0
151258	98.0	87.0
106481278	0.0	0.0
645328	0.0	2.0
151254	75.0	27.0
645326	4.0	10.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	11.0	132.0
163259	339.0	245.0
645345	66.0	103.0
200403	7.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	123.0	240.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	5.0	2.0
728732	1.0	3.0
728734	1.0	4.0
126272	91.0	123.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	938.0	2092.0
106481243	0.0	0.0
107133513	0.0	6.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	53.0	63.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	2.0
107133516	4.0	4.0
728723	183.0	60.0
106481253	0.0	0.0
107133522	8.0	17.0
106481254	2.0	0.0
107133524	4.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	5.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	3.0	0.0
151276	2.0	5.0
645348	0.0	2.0
106481250	0.0	0.0
645369	96.0	42.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	819.0	1820.0
106481218	1.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	11.0	18.0
645360	0.0	0.0
106481219	2.0	0.0
106481220	1.0	10.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	452.0	829.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	7.0
645387	147.0	207.0
645382	0.0	0.0
645381	46.0	44.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	2.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	2.0	2.0
106481207	0.0	2.0
106481204	0.0	0.0
106481205	0.0	2.0
106481208	4.0	1.0
106481209	0.0	0.0
3902	38.0	119.0
3903	3330.0	3752.0
106481210	0.0	0.0
3904	6.0	16.0
3906	2.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	12508.0	4352.0
106481211	0.0	0.0
3909	6434.0	4206.0
106481212	0.0	0.0
684959	0.0	0.0
151234	6.0	0.0
151230	529.0	492.0
728798	3.0	2.0
3913	32574.0	41960.0
3914	6748.0	11152.0
3915	46543.0	36080.0
3916	19611.0	34068.0
3918	8252.0	29776.0
3910	35138.0	29976.0
3911	5359.0	5989.0
3912	14634.0	42659.0
728782	7.0	11.0
728780	38.0	14.0
3924	8.0	14.0
3925	3025.0	10902.0
3927	17825.0	23383.0
3929	856.0	8.0
3920	10946.0	18542.0
3921	13769.0	21958.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	1.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	7833.0	15232.0
3937	1742.0	3493.0
3938	0.0	0.0
3939	30032.0	75393.0
3930	3333.0	3179.0
100873179	0.0	0.0
3931	403.0	318.0
3932	168.0	270.0
3933	0.0	23.0
3934	140.0	522.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	2.0
100873165	1.0	4.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	6.0	0.0
3947	2.0	2.0
3948	2.0	24.0
3949	7392.0	2289.0
100873169	2.0	1.0
3940	2.0	4.0
100873168	0.0	0.0
3945	18175.0	7226.0
100873196	0.0	0.0
100631260	2.0	0.0
100873195	0.0	1.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	9.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	116.0	60.0
3958	19176.0	21651.0
3959	26524.0	32427.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	2.0
199223	217.0	308.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	541.0	469.0
3952	45648.0	6.0
3953	11186.0	2555.0
3954	2389.0	3369.0
3955	1330.0	4230.0
3956	34506.0	43923.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	12.0	2.0
728746	0.0	0.0
728748	4.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	69.0	500.0
1303	21505.0	234891.0
107133502	0.0	1.0
1302	40.0	37.0
1301	63.0	169952.0
1300	24.0	110769.0
3960	9.0	7.0
3963	3.0	16.0
3964	5219.0	6685.0
1308	6908.0	1635.0
3965	1960.0	3481.0
1307	5646.0	7546.0
151295	15.0	27.0
1306	22363.0	22995.0
100189589	2.0	9.0
728774	0.0	1.0
728773	0.0	2.0
3980	1112.0	2364.0
100287932	2088.0	3798.0
3981	932.0	1257.0
728776	6.0	21.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	31603.0	20623.0
1315	7813.0	16416.0
1314	13213.0	26326.0
1312	3956.0	5884.0
1311	418.0	35982.0
100329135	1.0	4.0
1310	3.0	0.0
574537	0.0	0.0
3972	1.0	0.0
3973	146.0	1.0
3975	0.0	0.0
3976	428.0	1001.0
3977	9510.0	1269.0
1318	256.0	278.0
3978	507.0	2474.0
1317	2485.0	4648.0
728763	2.0	1.0
3990	30.0	95.0
645313	6.0	5.0
3991	56602.0	1051.0
645312	0.0	0.0
3992	538.0	2685.0
645311	1.0	1.0
728769	210.0	157.0
1330	0.0	0.0
1327	8973.0	9110.0
1326	889.0	491.0
1325	6.0	3.0
3982	2.0	0.0
3983	23411.0	9223.0
3984	1214.0	3753.0
3985	2678.0	4987.0
3987	5639.0	8739.0
3988	7948.0	7037.0
1329	2647.0	4370.0
116809	0.0	0.0
100128416	15.0	20.0
1340	4609.0	7968.0
1337	2816.0	5202.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	723.0	4295.0
100128410	2.0	6.0
3995	5615.0	1228.0
100128412	0.0	0.0
3996	1490.0	2730.0
3998	7653.0	18275.0
1339	0.0	2.0
285440	1800.0	2988.0
285441	0.0	0.0
1352	710.0	1304.0
1351	2635.0	5322.0
1350	5953.0	11296.0
1349	2856.0	4537.0
1348	0.0	3.0
1347	2848.0	5395.0
1346	2598.0	1065.0
1345	3455.0	9239.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	1.0	0.0
285456	7.0	16.0
1363	12742.0	23465.0
1362	9978.0	15222.0
1361	2.0	2.0
1360	3464.0	8017.0
1359	895.0	1782.0
1358	22.0	0.0
1357	281.0	0.0
1356	1702.0	7160.0
1355	2220.0	3712.0
1353	1465.0	2493.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	58.0	20.0
285464	364.0	219.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5678.0	4038.0
1373	623.0	320.0
1371	675.0	1094.0
1370	17.0	64.0
1369	0.0	0.0
1368	11750.0	2974.0
100873209	2.0	0.0
1366	991.0	4845.0
1365	622.0	1283.0
1364	4302.0	22335.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	12.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	7.0	2.0
100873205	1.0	2.0
102800316	0.0	1.0
102800314	0.0	1.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	4007.0	4826.0
116843	1192.0	1037.0
1384	2953.0	16471.0
116842	21.0	29.0
1382	3347.0	17988.0
116844	715.0	870.0
1381	158.0	6.0
1380	9.0	2.0
440176	3.0	4.0
440184	0.0	1.0
1379	3.0	2.0
1378	507.0	288.0
1376	868.0	2446.0
1375	48.0	31.0
128821	0.0	0.0
100873237	1.0	0.0
128822	15.0	0.0
100873236	2.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	11.0	30.0
100873239	0.0	2.0
100873222	0.0	0.0
100873221	2.0	0.0
285401	0.0	1.0
100873220	0.0	1.0
128820	0.0	0.0
116832	184.0	432.0
1396	322.0	229.0
1395	32.0	17.0
1394	26.0	47.0
1393	446.0	32.0
1392	8.0	0.0
285407	7.0	19.0
116835	1975.0	909.0
1390	1514.0	1770.0
1389	9497.0	8135.0
1388	3118.0	7826.0
1387	6401.0	10283.0
116841	941.0	1933.0
1386	3267.0	4468.0
116840	1426.0	2039.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	1.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	52.0	123.0
100873255	0.0	0.0
100873254	19.0	19.0
100873253	1.0	0.0
285412	5.0	3.0
100873252	1.0	0.0
100287898	20.0	9.0
100287895	0.0	0.0
285419	112.0	13.0
1399	4391.0	4975.0
1398	8192.0	8128.0
1397	6229.0	9048.0
100873259	0.0	0.0
100873258	1.0	1.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	69.0	128.0
285429	7.0	12.0
100287880	0.0	0.0
440193	1547.0	2500.0
100873248	0.0	1.0
100873247	3.0	1.0
100873246	0.0	0.0
100873245	0.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6306.0	14812.0
153830	4996.0	4744.0
645280	0.0	0.0
440138	587.0	818.0
440132	6.0	1.0
440142	0.0	4.0
10139	1390.0	2684.0
126208	836.0	1282.0
126206	6.0	0.0
126205	3.0	0.0
107133497	0.0	0.0
126204	1.0	0.0
107133499	0.0	0.0
128866	6459.0	14795.0
10131	1835.0	4255.0
10134	15197.0	14147.0
107133494	0.0	0.0
10133	13277.0	8647.0
128869	795.0	2062.0
10136	0.0	0.0
10135	10612.0	8582.0
100128493	1.0	0.0
103021294	14.0	46.0
10138	690.0	1136.0
100128496	1.0	0.0
10137	4489.0	7193.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	3.0
10140	4847.0	4369.0
128864	2.0	13.0
440125	1.0	1.0
440131	0.0	4.0
10143	3.0	24462.0
128854	286.0	763.0
10142	4597.0	10416.0
10144	5801.0	1490.0
10147	1995.0	2789.0
100128483	0.0	2.0
10146	8855.0	12686.0
128859	0.0	1.0
10149	482.0	81.0
10148	163.0	179.0
128853	45.0	22.0
440159	1.0	1.0
10117	3.0	1.0
440163	3.0	0.0
10110	930.0	21.0
10112	76.0	968.0
10111	4178.0	7992.0
10114	16542.0	8247.0
10113	3079.0	3694.0
128848	0.0	0.0
10116	5550.0	9270.0
165829	34.0	15.0
100128469	6.0	8.0
153842	1.0	3.0
440145	608.0	1289.0
10129	3895.0	4896.0
440153	0.0	0.0
10128	7061.0	11508.0
100033799	0.0	0.0
107133486	3.0	4.0
10121	7500.0	11966.0
100128465	0.0	0.0
10120	2944.0	4509.0
10123	4358.0	9475.0
138234	3.0	3.0
10125	243.0	1581.0
10124	1528.0	913.0
10127	1448.0	2971.0
10126	703.0	1198.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	2.0	0.0
106481188	1.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	32.0	21.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	2.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	0.0	0.0
285489	52.0	277.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	0.0	7.0
10106	17028.0	16496.0
106481199	0.0	0.0
10109	11811.0	27645.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1208.0	2846.0
10100	746.0	482.0
10103	446.0	16229.0
106481194	0.0	0.0
10102	771.0	1805.0
106481195	0.0	0.0
10105	1351.0	3670.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	223.0	150.0
440119	208.0	58.0
126235	0.0	2.0
126231	124.0	187.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	2.0
442775	105.0	187.0
106481164	1.0	2.0
106481169	0.0	0.0
442777	40.0	42.0
106481167	2.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	0.0
440107	4.0	0.0
440104	795.0	961.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	1.0	0.0
128876	0.0	0.0
100128420	12.0	7.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	11.0	1.0
10090	1551.0	1354.0
10093	4391.0	9711.0
10092	7315.0	15979.0
10095	4471.0	11000.0
645204	2.0	0.0
10094	6957.0	17433.0
645203	3.0	8.0
10097	15572.0	34663.0
10096	9749.0	21959.0
645201	1.0	1.0
163115	194.0	154.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	9.0
106481143	0.0	0.0
114194	0.0	0.0
138162	80.0	567.0
106481144	0.0	0.0
114195	17.0	18.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	14.0	15.0
106481145	0.0	1.0
151126	164.0	89.0
106481146	0.0	0.0
10099	17406.0	10945.0
10098	773.0	1484.0
114190	0.0	5.0
106481140	0.0	0.0
114192	0.0	0.0
645212	371.0	452.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	3.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
