id	db630aab-54b5-4729-852a-aec20152be99	bcf137e8-156d-4609-8b1b-9a9b379aa2ce
100288772	6.0	0.0
441027	2264.0	773.0
441026	1.0	2.0
441024	519.0	509.0
441032	135.0	212.0
84803	367.0	183.0
164091	826.0	551.0
100132963	2.0	1.0
100132965	0.0	1.0
100132967	0.0	0.0
152098	71.0	50.0
100288757	0.0	1.0
100132973	0.0	0.0
100132978	0.0	1.0
100132979	0.0	0.0
359803	3.0	12.0
359804	1.0	1.0
100288742	0.0	0.0
359806	0.0	0.0
84816	223.0	390.0
359800	0.0	0.0
84818	1680.0	1288.0
441046	24.0	37.0
84817	648.0	1534.0
359802	0.0	0.0
84823	1722.0	4012.0
57205	1692.0	1185.0
441054	45.0	30.0
84824	20.0	245.0
441051	5.0	6.0
441050	31.0	40.0
84820	219.0	54.0
100132987	2.0	1.0
57209	1050.0	719.0
100288739	0.0	1.0
84809	886.0	406.0
84808	75.0	157.0
57210	945.0	1437.0
84804	623.0	1043.0
100288730	64.0	26.0
84807	248.0	146.0
441034	17.0	38.0
84812	372.0	227.0
57215	1008.0	1276.0
84811	1038.0	1149.0
57216	1788.0	1920.0
57217	1567.0	2619.0
84814	195.0	131.0
100132992	0.0	3.0
57211	672.0	2374.0
100132994	0.0	0.0
57212	1879.0	1279.0
57213	497.0	401.0
100132995	1.0	0.0
57214	163.0	2722.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	3.0	13.0
648791	128.0	89.0
359822	0.0	0.0
100129347	30.0	3.0
286370	0.0	1.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	2.0	2.0
130728	0.0	4.0
286380	0.0	2.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	3.0	0.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	3.0	1.0
100130311	496.0	99.0
100130310	0.0	0.0
130733	268.0	70.0
359844	0.0	0.0
359845	983.0	2173.0
727914	2.0	3.0
727915	0.0	0.0
100129325	1.0	5.0
100129320	18.0	2.0
646168	15.0	3.0
100129319	0.0	1.0
100130307	11.0	4.0
100129315	0.0	0.0
100130302	3.0	2.0
727910	687.0	476.0
100130301	7.0	6.0
345193	34.0	10.0
130749	20.0	11.0
646164	0.0	1.0
727909	4.0	0.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	5.0	5.0
646175	0.0	0.0
646174	3.0	2.0
115123	173.0	154.0
286333	31.0	57.0
286336	383.0	682.0
115106	404.0	508.0
100306975	0.0	0.0
115111	72.0	254.0
286343	746.0	511.0
286348	1.0	2.0
646193	1.0	2.0
100886964	0.0	0.0
646192	0.0	1.0
646196	3.0	0.0
646195	1449.0	1655.0
100534599	1.0	0.0
130700	0.0	1.0
100306951	110.0	164.0
100534595	62.0	67.0
100132911	0.0	0.0
100534592	2.0	0.0
100534593	85.0	13.0
286362	0.0	0.0
100132916	0.0	0.0
100240709	3.0	6.0
129684	0.0	1.0
57180	405.0	334.0
129685	1366.0	1514.0
100240707	6.0	1.0
727982	9.0	1.0
57185	2561.0	1618.0
727987	0.0	0.0
57186	4270.0	5349.0
57187	3424.0	3341.0
57188	699.0	1754.0
57181	1889.0	2703.0
94122	649.0	63.0
57182	4101.0	9215.0
727984	3.0	3.0
94121	1161.0	1195.0
94120	398.0	378.0
57184	867.0	733.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	31.0	3.0
57189	3852.0	5132.0
359792	4.0	13.0
127018	571.0	800.0
359793	0.0	0.0
100240711	0.0	0.0
100240712	0.0	0.0
100240710	1.0	0.0
345258	2.0	1.0
100240713	0.0	0.0
94115	0.0	0.0
57190	6955.0	10856.0
727970	3.0	5.0
57191	64.0	13.0
166614	267.0	562.0
57198	2912.0	3044.0
57192	866.0	671.0
359799	0.0	0.0
57194	647.0	1531.0
727969	0.0	0.0
84798	1035.0	2554.0
140004	0.0	0.0
84793	48.0	137.0
84792	769.0	1400.0
84795	655.0	133.0
84791	248.0	326.0
84790	1434.0	5208.0
154661	253.0	188.0
154664	28.0	13.0
166647	2480.0	1776.0
127003	10.0	4.0
127002	360.0	279.0
115019	7.0	13.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	12.0	6.0
100130391	0.0	0.0
115024	1098.0	787.0
142679	240.0	164.0
648729	1.0	5.0
142678	1181.0	654.0
347894	0.0	0.0
102465436	1.0	0.0
94137	124.0	9.0
727991	19.0	10.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	5.0	7.0
100130386	1.0	0.0
94134	2851.0	2439.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	45.0	34.0
100129394	3.0	5.0
142683	0.0	0.0
142686	79.0	47.0
142685	2.0	1.0
152007	1050.0	1338.0
152006	3944.0	1859.0
142689	7.0	5.0
140028	0.0	0.0
152002	517.0	1144.0
100129396	0.0	0.0
102465447	0.0	1.0
127062	0.0	0.0
102465446	3.0	0.0
345222	15.0	5.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	1.0	1.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	1.0	0.0
127069	0.0	0.0
94161	3.0	7.0
100130376	0.0	0.0
94160	2.0	63.0
127068	0.0	0.0
127066	1.0	0.0
727940	0.0	0.0
727941	1.0	0.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	507.0	1596.0
100129385	0.0	1.0
100129387	2126.0	1076.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	7.0	13.0
102465456	0.0	1.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	17.0	1.0
102465451	1.0	2.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	9.0	5.0
102465469	0.0	0.0
102465468	0.0	1.0
102465467	1.0	0.0
347862	2320.0	2080.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	1.0	1.0
102465463	6.0	0.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	117.0	74.0
727964	0.0	0.0
100129361	1074.0	1347.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	4.0	12.0
100129368	1.0	0.0
347853	4.0	1.0
102465479	0.0	0.0
102465478	0.0	2.0
102465477	1.0	0.0
102465476	0.0	0.0
100130348	56.0	21.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	1829.0	1570.0
100009667	1.0	0.0
100130342	0.0	0.0
100009668	3.0	0.0
101154753	0.0	1.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	1.0	1.0
100129357	18.0	4.0
100129351	0.0	0.0
100129354	5.0	4.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	0.0
102465487	2.0	1.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	1.0	1.0
164045	33.0	10.0
57105	37.0	113.0
57106	297.0	725.0
84726	15994.0	17403.0
57107	877.0	940.0
84725	775.0	1434.0
57108	1.0	3.0
57101	198.0	95.0
84720	2100.0	1842.0
57102	813.0	903.0
57103	291.0	579.0
84722	208.0	429.0
57104	11361.0	2847.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1108.0	1677.0
102465499	0.0	0.0
100288713	2.0	1.0
102465496	1.0	0.0
102465495	0.0	0.0
100288711	0.0	1.0
84709	43.0	9.0
57110	27.0	178.0
57111	1930.0	4532.0
84706	2437.0	7222.0
84705	625.0	521.0
84708	838.0	667.0
84707	542.0	527.0
57116	10.0	315.0
57117	1058.0	1338.0
57118	1129.0	2134.0
57119	1.0	1.0
57113	0.0	4.0
57115	0.0	10.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	0.0	3.0
102465490	0.0	0.0
152065	2.0	0.0
100288702	0.0	0.0
57120	3111.0	2707.0
57121	133.0	189.0
57122	1955.0	2493.0
201456	63.0	23.0
127086	0.0	1.0
57127	36.0	2.0
57128	925.0	1519.0
57129	834.0	1656.0
84747	3272.0	1601.0
57124	2789.0	2681.0
57125	2517.0	2829.0
57126	8.0	63.0
84740	11.0	17.0
152078	148.0	52.0
127074	1.0	3.0
57130	2693.0	2837.0
57132	2407.0	3555.0
84727	255.0	277.0
127077	0.0	0.0
84735	11.0	1.0
84734	144.0	261.0
57139	559.0	101.0
115098	1065.0	1373.0
201475	1497.0	3250.0
57134	834.0	868.0
57135	0.0	0.0
57136	6261.0	8029.0
84733	314.0	2616.0
57142	14527.0	15320.0
57143	385.0	824.0
57144	277.0	74.0
201477	0.0	1.0
57140	2741.0	3804.0
57149	1081.0	990.0
84767	0.0	0.0
140032	0.0	0.0
84769	373.0	412.0
57146	1529.0	3557.0
57147	1268.0	1360.0
84766	1167.0	247.0
84765	742.0	243.0
57148	5530.0	4917.0
152015	164.0	9.0
57152	4.0	57.0
57153	10432.0	9841.0
166655	0.0	0.0
57154	2088.0	2503.0
84749	1194.0	593.0
57150	357.0	218.0
57151	0.0	0.0
84759	525.0	546.0
140043	0.0	0.0
57156	377.0	2189.0
57157	900.0	2217.0
139060	0.0	0.0
84752	551.0	1387.0
57158	821.0	1078.0
57159	29.0	3.0
84750	465.0	320.0
152024	0.0	0.0
139067	0.0	0.0
139065	285.0	288.0
94104	2060.0	1948.0
94103	4590.0	48897.0
96764	1381.0	2909.0
94107	1373.0	1649.0
57165	128.0	109.0
94101	1335.0	1176.0
57161	916.0	666.0
57162	2759.0	1832.0
57167	36.0	114.0
57168	76.0	207.0
57169	4056.0	4188.0
84787	451.0	311.0
57175	3242.0	5283.0
57176	1419.0	1589.0
57171	643.0	1382.0
57172	22.0	25.0
84779	0.0	0.0
57178	8714.0	11126.0
139081	3.0	0.0
84775	668.0	644.0
57179	4730.0	5818.0
84777	77.0	41.0
84771	124.0	93.0
113655	421.0	1236.0
732538	2.0	2.0
353323	0.0	0.0
353322	195.0	225.0
353324	5.0	11.0
100996279	1.0	0.0
149603	3805.0	7938.0
341333	2.0	2.0
343990	556.0	736.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	12.0	41.0
84900	53.0	59.0
84902	1270.0	2218.0
149628	78.0	153.0
84901	2266.0	2214.0
341315	252.0	135.0
113622	119.0	103.0
353355	118.0	57.0
149643	2.0	2.0
150622	9.0	516.0
100852408	1.0	2.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	1.0	1.0
642513	0.0	0.0
100852405	0.0	0.0
642517	295.0	85.0
100852410	15.0	8.0
84919	4800.0	4536.0
84918	1572.0	4617.0
389322	23.0	29.0
390311	0.0	0.0
389320	1.0	0.0
390313	0.0	0.0
84915	229.0	176.0
84914	1483.0	1637.0
497190	5.0	2.0
84916	1691.0	2636.0
84922	797.0	739.0
390318	0.0	0.0
84924	508.0	452.0
84923	810.0	1006.0
84920	257.0	227.0
123016	1336.0	1063.0
497189	13.0	78.0
642521	0.0	0.0
390320	0.0	0.0
84908	1106.0	1692.0
390321	0.0	0.0
353376	14.0	16.0
390322	0.0	0.0
390323	0.0	0.0
654502	1.0	0.0
84909	1215.0	980.0
390324	0.0	0.0
654503	0.0	3.0
84904	91.0	141.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	1.0	0.0
654506	66.0	22.0
84905	415.0	466.0
84911	247.0	209.0
390329	0.0	0.0
84910	3002.0	4979.0
84913	849.0	135.0
84912	1144.0	1313.0
113691	14.0	19.0
642538	0.0	0.0
113675	281.0	247.0
84937	856.0	1758.0
84936	1026.0	1958.0
84939	2961.0	1735.0
84938	587.0	525.0
84944	3.0	5.0
57325	1035.0	1447.0
57326	7535.0	7128.0
84946	1006.0	1425.0
84945	1158.0	1078.0
84940	130.0	31.0
389336	10.0	254.0
389337	3069.0	1606.0
84942	387.0	297.0
84941	168.0	163.0
642546	1.0	2.0
343930	0.0	0.0
84929	2.0	60.0
389333	439.0	172.0
84926	3310.0	2817.0
84925	686.0	658.0
84928	1259.0	1664.0
57336	393.0	328.0
84933	138.0	544.0
84932	1309.0	1292.0
57337	1542.0	890.0
84935	704.0	587.0
57338	6.0	39.0
84934	660.0	717.0
57332	334.0	354.0
57333	1145.0	2982.0
84931	0.0	0.0
84930	504.0	1047.0
57335	345.0	457.0
103752554	0.0	1.0
103752555	0.0	0.0
642559	11.0	4.0
390352	4.0	8.0
390354	100.0	304.0
389362	562.0	518.0
150677	0.0	1.0
150678	1063.0	1375.0
377381	37.0	74.0
162655	392.0	243.0
390363	0.0	2.0
147040	1062.0	1133.0
343901	1.0	0.0
149699	0.0	2.0
150684	742.0	967.0
150681	0.0	0.0
159013	1143.0	1170.0
221504	5.0	1.0
103752581	11.0	4.0
389386	0.0	0.0
389383	4.0	34.0
389384	0.0	1.0
123041	22.0	35.0
162681	231.0	320.0
123036	4421.0	12735.0
103752587	1.0	0.0
150696	4022.0	7241.0
103752588	6.0	3.0
103752589	7.0	18.0
103752583	0.0	0.0
103752584	11.0	6.0
103752585	1.0	2.0
103752586	1.0	1.0
390340	0.0	0.0
389376	16.0	2.0
221527	342.0	336.0
390394	0.0	1.0
149647	0.0	0.0
389396	0.0	0.0
123099	476.0	1483.0
389395	0.0	0.0
123096	2785.0	1874.0
137682	617.0	1129.0
390378	0.0	0.0
221545	346.0	571.0
221547	1.0	6.0
147011	99.0	52.0
147007	607.0	743.0
100996295	0.0	1.0
137695	842.0	1359.0
162632	74.0	30.0
149685	0.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	138.0	194.0
100996280	0.0	0.0
94240	299.0	906.0
94241	2262.0	3470.0
94236	0.0	0.0
94235	3.0	2.0
94234	23.0	30.0
94239	5933.0	6581.0
94233	5.0	4.0
390294	0.0	3.0
390297	0.0	0.0
390298	1.0	0.0
221584	44.0	95.0
150590	142.0	105.0
94274	737.0	210.0
94298	0.0	0.0
94297	1.0	0.0
414768	0.0	0.0
642451	1.0	0.0
414766	19.0	3.0
414767	1.0	0.0
654434	254.0	188.0
400123	0.0	0.0
400121	0.0	0.0
57221	5658.0	7379.0
84838	2415.0	2392.0
400120	15.0	4.0
84837	252.0	325.0
84839	3.0	3.0
57226	1884.0	2060.0
84844	822.0	1410.0
84847	5.0	4.0
57228	490.0	1048.0
57222	7551.0	14787.0
402779	0.0	0.0
402778	491.0	268.0
57223	5156.0	7620.0
57224	1064.0	1989.0
84842	24.0	14.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	0.0
642448	0.0	2.0
642461	0.0	0.0
642460	13.0	2.0
414777	1736.0	2383.0
414778	4.0	11.0
57231	2404.0	3331.0
400110	0.0	1.0
57232	174.0	443.0
654427	9.0	4.0
84826	0.0	0.0
654429	1.0	1.0
84833	1254.0	2964.0
84836	3464.0	2665.0
84830	460.0	321.0
57234	215.0	120.0
84832	0.0	0.0
654433	951.0	589.0
9001	382.0	72.0
9002	78.0	367.0
642475	170.0	282.0
84859	2385.0	1823.0
84867	62.0	32.0
84866	1614.0	1248.0
84869	1296.0	1681.0
84868	345.0	548.0
654463	11.0	8.0
84865	303.0	299.0
84864	1228.0	1430.0
84861	1001.0	1414.0
9014	562.0	575.0
9015	303.0	330.0
9013	2076.0	1320.0
9019	9190.0	13897.0
9016	345.0	245.0
341392	10.0	7.0
84848	86.0	147.0
84856	123.0	68.0
84858	678.0	911.0
84852	135.0	76.0
102725176	0.0	0.0
84851	822.0	705.0
642477	17.0	36.0
84850	0.0	0.0
105376946	0.0	0.0
9025	681.0	948.0
9026	2573.0	1950.0
9023	272.0	381.0
113612	876.0	663.0
9024	34.0	26.0
642493	1.0	2.0
9027	5.0	1.0
9028	26.0	18.0
400165	0.0	1.0
9021	2995.0	3785.0
9022	60.0	273.0
9020	1282.0	753.0
84889	371.0	135.0
84888	2466.0	4830.0
654483	4.0	30.0
84885	512.0	870.0
654486	0.0	0.0
84886	3666.0	11507.0
84881	1074.0	1711.0
642489	14.0	27.0
84883	1718.0	909.0
654480	0.0	3.0
9037	7868.0	4760.0
9034	93.0	109.0
9038	0.0	0.0
9039	1979.0	2683.0
400156	3.0	2.0
9032	0.0	0.0
9033	7.0	11.0
9031	5648.0	6839.0
84878	726.0	839.0
84879	135.0	1804.0
84874	1098.0	641.0
84873	2.0	1.0
84876	820.0	975.0
84875	2383.0	1401.0
84870	510.0	739.0
84872	622.0	435.0
84871	28.0	16.0
9047	66.0	150.0
9048	24.0	150.0
9045	21051.0	23481.0
9046	218.0	380.0
9049	1642.0	1768.0
106480985	0.0	1.0
9040	1338.0	2003.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	0.0
9043	5579.0	4075.0
400141	0.0	0.0
106480989	0.0	0.0
9044	4466.0	3029.0
106480988	1.0	0.0
57282	60.0	22.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	0.0	3.0
414753	0.0	0.0
414754	0.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	2.0	1.0
341356	0.0	0.0
9058	731.0	31.0
9056	391.0	879.0
9057	584.0	1856.0
341350	18.0	2.0
9050	922.0	1081.0
106480996	0.0	0.0
9051	145.0	272.0
106480995	1.0	1.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	982.0	3489.0
9054	769.0	780.0
9055	372.0	3023.0
106480999	0.0	0.0
9052	1683.0	5089.0
9053	1992.0	3239.0
84899	1273.0	1418.0
282569	0.0	0.0
400129	5.0	4.0
84896	2759.0	3592.0
84895	1039.0	730.0
400128	211.0	91.0
84898	8463.0	12534.0
84897	1467.0	1080.0
400126	26.0	49.0
654499	0.0	0.0
84892	1086.0	750.0
414764	18.0	10.0
84891	1.0	2.0
414765	24.0	18.0
84894	154.0	536.0
84893	3147.0	3559.0
414760	3.0	1.0
414761	56.0	22.0
84890	1374.0	2013.0
341346	7.0	11.0
9069	2269.0	1459.0
414926	3.0	1.0
9068	443.0	127.0
106479979	0.0	0.0
729004	6.0	3.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	7.0	4.0
9061	4911.0	5555.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	1064.0	11755.0
106480964	0.0	0.0
106479971	1.0	0.0
106479970	0.0	0.0
106480967	1.0	1.0
9066	2973.0	4861.0
106480966	1.0	0.0
9063	1104.0	1335.0
729009	21.0	94.0
106480969	0.0	0.0
9064	3217.0	3442.0
106480968	0.0	0.0
106480970	1.0	0.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	54.0	105.0
106479969	0.0	0.0
9079	2060.0	1213.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	4.0	1.0
9073	927.0	2121.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	2423.0	1862.0
106479961	1.0	0.0
106480976	0.0	0.0
9071	9.0	11.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	729.0	3078.0
390402	0.0	0.0
106480978	0.0	2.0
9077	290.0	117.0
390403	0.0	0.0
106480977	0.0	0.0
9074	2.0	7.0
9075	34.0	188.0
106480979	0.0	0.0
100996387	0.0	0.0
390407	1.0	2.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	0.0	4.0
729025	8.0	0.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	14.0	14.0
137529	0.0	5.0
730010	8.0	5.0
106479999	0.0	0.0
729020	2.0	1.0
113510	720.0	698.0
106479998	0.0	0.0
729023	13.0	4.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	3.0	1.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	1.0	4.0
106479992	2.0	0.0
106480945	0.0	0.0
9088	37.0	1224.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	0.0	0.0
106480946	0.0	0.0
57402	2184.0	3096.0
57403	2236.0	3198.0
57404	1720.0	1871.0
57405	44.0	343.0
389416	0.0	2.0
149501	4.0	21.0
9080	16.0	79.0
106480950	0.0	0.0
57406	428.0	249.0
57407	1006.0	2045.0
57408	0.0	1.0
730005	45.0	65.0
57409	741.0	790.0
106480959	0.0	0.0
729013	258.0	337.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	2.0	3.0
106479986	0.0	0.0
9094	1015.0	909.0
106479985	0.0	0.0
106480952	1.0	3.0
9095	232.0	135.0
106479984	2.0	0.0
106480951	10.0	2.0
9092	2509.0	2939.0
106479983	0.0	0.0
106480954	0.0	0.0
9093	2004.0	3180.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	325.0	42.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	357.0	154.0
106479980	1.0	1.0
106480955	5.0	2.0
9096	598.0	475.0
106480958	0.0	0.0
9097	2855.0	7718.0
106480957	0.0	0.0
57413	107.0	195.0
57414	2458.0	2421.0
57415	887.0	1251.0
389404	3.0	3.0
9091	1725.0	2210.0
57410	2973.0	4944.0
389400	1.0	0.0
106480961	0.0	0.0
57412	22.0	18.0
106480960	0.0	0.0
57418	685.0	864.0
57419	1274.0	1001.0
106480927	0.0	0.0
106479938	1.0	2.0
106479937	0.0	0.0
106480926	0.0	1.0
106479936	0.0	0.0
106480929	0.0	0.0
106479935	3.0	1.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	1.0	1.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	1526.0	360.0
390433	0.0	0.0
106480921	4.0	1.0
106480920	0.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	4.0	0.0
389434	15.0	357.0
642402	0.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	1.0	0.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	1.0	1.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	5.0	0.0
353497	146.0	40.0
390442	1.0	1.0
106480930	1.0	0.0
390443	0.0	0.0
389432	2877.0	738.0
106480932	0.0	0.0
390445	0.0	1.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	44.0	16.0
106480935	5.0	3.0
389428	5.0	6.0
341405	9.0	0.0
389422	36.0	18.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	1.0	0.0
106480904	0.0	0.0
106480907	12.0	0.0
106479958	0.0	0.0
106479957	1.0	0.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	1.0	0.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	0.0	1.0
106479952	0.0	0.0
654412	0.0	0.0
106479951	0.0	0.0
390411	2.0	1.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	0.0	2.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	0.0	0.0
106480902	0.0	0.0
57446	1897.0	2089.0
57447	13824.0	2310.0
390418	0.0	0.0
100996331	0.0	0.0
57448	8518.0	8662.0
390419	0.0	1.0
57449	1778.0	871.0
389458	0.0	0.0
642425	0.0	0.0
642424	2.0	0.0
100125556	132.0	115.0
106479949	0.0	0.0
106480916	3.0	1.0
106479948	0.0	0.0
106480915	4.0	7.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	8.0	2.0
106479946	0.0	0.0
106479945	0.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	5.0	0.0
642443	2.0	10.0
106479942	3.0	0.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	2.0	0.0
57451	1387.0	376.0
106480910	0.0	0.0
57452	1909.0	826.0
390423	0.0	0.0
414919	691.0	782.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	651.0	448.0
106480913	0.0	0.0
57458	618.0	864.0
390429	0.0	0.0
57459	2799.0	4019.0
57453	135.0	35.0
57455	1401.0	1106.0
57456	2170.0	1661.0
106479939	0.0	0.0
390472	0.0	0.0
162540	3.0	0.0
150554	5.0	42.0
729082	6756.0	8106.0
729085	388.0	214.0
729079	0.0	1.0
390483	1.0	1.0
730061	2.0	5.0
150568	3.0	1.0
729073	8.0	12.0
497258	180.0	97.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	1.0	0.0
106479910	0.0	0.0
730094	879.0	694.0
730092	333.0	87.0
730091	140.0	29.0
150577	0.0	1.0
150572	954.0	37.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	1.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	3.0	1.0
102546227	9.0	4.0
106479902	0.0	0.0
730087	66.0	218.0
106479901	3.0	0.0
106479900	0.0	0.0
730086	1.0	3.0
729097	5.0	11.0
389493	33.0	87.0
221613	0.0	0.0
729096	47.0	21.0
729092	27.0	10.0
729046	11.0	18.0
729042	0.0	2.0
729041	24.0	8.0
730029	10.0	19.0
730023	6.0	3.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	3.0	5.0
730051	813.0	370.0
221662	135.0	21.0
150538	1.0	2.0
162515	169.0	21.0
162517	33.0	44.0
729059	0.0	0.0
162514	51.0	62.0
730041	9.0	9.0
149563	477.0	164.0
221656	1176.0	2509.0
729050	0.0	3.0
221687	22.0	31.0
221692	290.0	331.0
162494	222.0	104.0
654391	0.0	2.0
198437	0.0	6.0
257629	3.0	18.0
267004	4.0	4.0
149499	4.0	2.0
162466	37.0	28.0
255022	2.0	2.0
162461	12.0	87.0
267010	0.0	0.0
267012	0.0	0.0
267013	0.0	4.0
150472	503.0	793.0
255031	158.0	99.0
255025	0.0	0.0
101101692	41.0	23.0
255027	638.0	1035.0
267002	579.0	815.0
150483	6.0	6.0
282617	0.0	0.0
282618	1.0	4.0
282616	0.0	0.0
644990	24.0	5.0
9103	187.0	119.0
9100	3144.0	6551.0
9101	2968.0	3933.0
644994	1.0	0.0
9107	1868.0	1570.0
9104	345.0	63.0
400242	242.0	73.0
84959	353.0	971.0
255061	6.0	4.0
84958	1295.0	1061.0
654319	8.0	4.0
100996315	0.0	0.0
84966	180.0	963.0
57348	330.0	41.0
282679	81.0	57.0
84968	31.0	34.0
84967	592.0	972.0
84962	1929.0	2264.0
57343	1381.0	913.0
654320	0.0	0.0
255057	26.0	49.0
84961	1789.0	1504.0
654321	10.0	3.0
400238	0.0	0.0
654322	2.0	3.0
84964	85.0	40.0
400236	86.0	74.0
644988	1.0	0.0
84960	86.0	50.0
