id	4fd01cd7-7ff5-4570-891e-747a0c640ddc	483b7d6e-7853-4fd7-9efe-de5574af9045
102465473	0.0	0.0
727956	0.0	0.0
727957	1897.0	2349.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	3.0	0.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	5.0	4.0
100129351	0.0	0.0
100129354	5.0	1.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	0.0
102465487	0.0	0.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	0.0
164045	45.0	4.0
57105	31.0	218.0
57106	597.0	964.0
84726	10310.0	8017.0
57107	1056.0	1017.0
84725	459.0	983.0
57108	3.0	4.0
57101	95.0	401.0
84720	1953.0	2891.0
57102	844.0	886.0
57103	239.0	510.0
84722	214.0	853.0
57104	4959.0	6593.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	2071.0	1218.0
102465499	0.0	0.0
100288713	4.0	4.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	2.0	6.0
84709	72.0	6.0
57110	57.0	14.0
57111	5095.0	9314.0
84706	1117.0	2670.0
84705	745.0	840.0
84708	1276.0	1155.0
84707	1310.0	882.0
57116	20.0	135.0
57117	1207.0	1713.0
57118	441.0	461.0
57119	1.0	0.0
57113	0.0	0.0
57115	1.0	1.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	1.0	1.0
102465490	0.0	0.0
152065	0.0	0.0
100288702	0.0	0.0
57120	2885.0	2280.0
57121	100.0	120.0
57122	1682.0	2399.0
201456	84.0	76.0
127086	2.0	0.0
57127	8.0	14.0
57128	1588.0	916.0
57129	1020.0	1952.0
84747	3031.0	2378.0
57124	867.0	2629.0
57125	770.0	1316.0
57126	0.0	8.0
84740	11.0	34.0
152078	65.0	20.0
127074	1.0	0.0
57130	2813.0	5222.0
57132	3603.0	2673.0
84727	428.0	460.0
127077	0.0	0.0
84735	16.0	7.0
84734	92.0	259.0
57139	356.0	547.0
115098	1665.0	1775.0
201475	1916.0	1329.0
57134	501.0	1443.0
57135	0.0	0.0
57136	6174.0	6331.0
84733	63.0	188.0
57142	14805.0	17071.0
57143	282.0	348.0
57144	333.0	23.0
201477	1.0	0.0
57140	2597.0	5013.0
57149	1772.0	1616.0
84767	0.0	0.0
140032	0.0	0.0
84769	439.0	638.0
57146	3201.0	1400.0
57147	1530.0	2590.0
84766	1455.0	1904.0
84765	575.0	269.0
57148	4812.0	5789.0
152015	1568.0	67.0
57152	14.0	7.0
57153	12314.0	11687.0
166655	0.0	0.0
57154	1632.0	2427.0
84749	1540.0	1056.0
57150	384.0	165.0
57151	0.0	0.0
84759	645.0	916.0
140043	0.0	0.0
57156	175.0	1521.0
57157	727.0	2187.0
139060	0.0	1.0
84752	442.0	1048.0
57158	2109.0	295.0
57159	16.0	5.0
84750	361.0	371.0
152024	1.0	0.0
139067	0.0	0.0
139065	542.0	427.0
94104	1264.0	895.0
94103	5393.0	4243.0
96764	1540.0	1417.0
94107	2295.0	1744.0
57165	52.0	40.0
94101	1143.0	1547.0
57161	1348.0	277.0
57162	2816.0	998.0
57167	4.0	17.0
57168	64.0	789.0
57169	2546.0	4571.0
84787	396.0	546.0
57175	4445.0	6068.0
57176	1040.0	2204.0
57171	811.0	1462.0
57172	14.0	34.0
84779	0.0	0.0
57178	7905.0	11723.0
139081	0.0	0.0
84775	451.0	537.0
57179	7292.0	6444.0
84777	44.0	51.0
84771	4.0	4.0
113655	832.0	1769.0
732538	1.0	0.0
353323	0.0	0.0
353322	243.0	145.0
353324	4.0	13.0
100996279	0.0	0.0
149603	4977.0	12873.0
341333	0.0	1.0
343990	864.0	1669.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	11.0	25.0
84900	43.0	369.0
84902	1479.0	1564.0
149628	32.0	21.0
84901	1813.0	2328.0
341315	162.0	39.0
113622	465.0	736.0
353355	87.0	60.0
149643	0.0	4.0
150622	0.0	3.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	0.0	0.0
642513	0.0	0.0
100852405	0.0	0.0
642517	162.0	42.0
100852410	27.0	18.0
84919	4554.0	6223.0
84918	1466.0	3803.0
389322	30.0	31.0
390311	0.0	0.0
389320	0.0	2.0
390313	0.0	0.0
84915	403.0	1024.0
84914	952.0	1847.0
497190	2.0	1.0
84916	3167.0	1387.0
84922	920.0	960.0
390318	0.0	0.0
84924	311.0	384.0
84923	941.0	1109.0
84920	131.0	148.0
123016	1261.0	1872.0
497189	3.0	1.0
642521	0.0	0.0
390320	0.0	0.0
84908	1787.0	2571.0
390321	0.0	0.0
353376	8.0	9.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	1.0
84909	1022.0	415.0
390324	0.0	0.0
654503	0.0	1.0
84904	84.0	477.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	1.0	0.0
654506	31.0	105.0
84905	346.0	298.0
84911	131.0	278.0
390329	0.0	0.0
84910	2352.0	5019.0
84913	824.0	151.0
84912	608.0	565.0
113691	9.0	12.0
642538	0.0	0.0
113675	519.0	1026.0
84937	960.0	575.0
84936	1415.0	1569.0
84939	2286.0	1903.0
84938	543.0	408.0
84944	0.0	4.0
57325	1236.0	821.0
57326	9475.0	11686.0
84946	1187.0	1294.0
84945	1075.0	809.0
84940	45.0	68.0
389336	45.0	8.0
389337	4848.0	803.0
84942	261.0	279.0
84941	98.0	1880.0
642546	0.0	1.0
343930	0.0	0.0
84929	3.0	70.0
389333	124.0	360.0
84926	3811.0	4590.0
84925	695.0	1252.0
84928	1526.0	1302.0
57336	310.0	396.0
84933	163.0	331.0
84932	875.0	849.0
57337	828.0	666.0
84935	220.0	317.0
57338	7.0	4.0
84934	984.0	1462.0
57332	240.0	329.0
57333	507.0	1345.0
84931	1.0	0.0
84930	560.0	1258.0
57335	335.0	422.0
103752554	0.0	0.0
103752555	0.0	1.0
642559	1.0	2.0
390352	6.0	3.0
390354	606.0	187.0
389362	714.0	522.0
150677	0.0	0.0
150678	1910.0	2064.0
377381	173.0	39.0
162655	321.0	98.0
390363	2.0	5.0
147040	1021.0	1337.0
343901	0.0	1.0
149699	0.0	0.0
150684	1076.0	1466.0
150681	3.0	0.0
159013	1277.0	1806.0
221504	3.0	2.0
103752581	7.0	3.0
389386	0.0	0.0
389383	6.0	161.0
389384	0.0	14.0
123041	12.0	14.0
162681	150.0	232.0
123036	9210.0	7054.0
103752587	2.0	1.0
150696	3615.0	9909.0
103752588	0.0	0.0
103752589	1.0	3.0
103752583	0.0	0.0
103752584	10.0	6.0
103752585	0.0	0.0
103752586	1.0	2.0
390340	0.0	0.0
389376	5.0	6.0
221527	300.0	482.0
390394	4.0	0.0
149647	0.0	0.0
389396	0.0	0.0
123099	1096.0	6069.0
389395	0.0	0.0
123096	2150.0	1621.0
137682	576.0	799.0
390378	0.0	0.0
221545	393.0	685.0
221547	6.0	10.0
147011	52.0	45.0
147007	871.0	1013.0
100996295	1.0	0.0
137695	1079.0	1139.0
162632	34.0	2.0
149685	0.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	268.0	684.0
100996280	0.0	0.0
94240	114.0	223.0
94241	974.0	4312.0
94236	0.0	0.0
94235	1.0	1.0
94234	201.0	39.0
94239	5908.0	8776.0
94233	1.0	7.0
390294	1.0	0.0
390297	0.0	0.0
390298	0.0	0.0
221584	34.0	95.0
150590	250.0	367.0
94274	940.0	209.0
94298	0.0	0.0
94297	0.0	1.0
414768	0.0	0.0
642451	1.0	0.0
414766	8.0	0.0
414767	0.0	0.0
654434	456.0	117.0
400123	0.0	0.0
400121	0.0	2.0
57221	2276.0	11212.0
84838	2413.0	2859.0
400120	1.0	2.0
84837	345.0	42.0
84839	7.0	0.0
57226	1970.0	2402.0
84844	1334.0	1213.0
84847	1.0	3.0
57228	736.0	350.0
57222	9205.0	22721.0
402779	0.0	0.0
402778	430.0	6739.0
57223	5519.0	6968.0
57224	499.0	453.0
84842	131.0	38.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	3.0
642448	0.0	0.0
642461	0.0	0.0
642460	0.0	15.0
414777	1564.0	995.0
414778	13.0	10.0
57231	2203.0	5676.0
400110	0.0	0.0
57232	211.0	254.0
654427	4.0	3.0
84826	0.0	0.0
654429	0.0	2.0
84833	1924.0	2698.0
84836	7094.0	3165.0
84830	172.0	56.0
57234	321.0	358.0
84832	0.0	0.0
654433	420.0	62.0
9001	435.0	56.0
9002	123.0	765.0
642475	148.0	1119.0
84859	1740.0	1642.0
84867	17.0	36.0
84866	2242.0	5101.0
84869	1217.0	1453.0
84868	214.0	443.0
654463	4.0	4.0
84865	227.0	329.0
84864	1840.0	1266.0
84861	1067.0	1916.0
9014	416.0	721.0
9015	246.0	411.0
9013	1425.0	766.0
9019	16227.0	14257.0
9016	284.0	507.0
341392	4.0	5.0
84848	42.0	27.0
84856	256.0	85.0
84858	420.0	800.0
84852	204.0	142.0
102725176	0.0	0.0
84851	541.0	320.0
642477	16.0	5.0
84850	3.0	2.0
105376946	0.0	0.0
9025	778.0	1133.0
9026	3515.0	3638.0
9023	20.0	80.0
113612	1351.0	303.0
9024	17.0	7.0
642493	0.0	0.0
9027	5.0	5.0
9028	53.0	1043.0
400165	0.0	0.0
9021	2476.0	1355.0
9022	130.0	17.0
9020	1193.0	386.0
84889	303.0	22.0
84888	1864.0	3506.0
654483	4.0	17.0
84885	968.0	2362.0
654486	0.0	0.0
84886	6401.0	6007.0
84881	1709.0	1296.0
642489	12.0	7.0
84883	779.0	1243.0
654480	7.0	0.0
9037	8092.0	2011.0
9034	52.0	87.0
9038	0.0	0.0
9039	2493.0	2493.0
400156	4.0	862.0
9032	0.0	1.0
9033	3.0	3.0
9031	4611.0	8627.0
84878	1000.0	841.0
84879	2282.0	768.0
84874	1089.0	727.0
84873	0.0	0.0
84876	1638.0	1586.0
84875	2765.0	3622.0
84870	216.0	2668.0
84872	672.0	801.0
84871	27.0	59.0
9047	82.0	182.0
9048	18.0	641.0
9045	67860.0	36572.0
9046	69.0	96.0
9049	2297.0	2271.0
106480985	2.0	0.0
9040	2121.0	3558.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	0.0
9043	3218.0	3288.0
400141	0.0	1.0
106480989	0.0	2.0
9044	2359.0	1585.0
106480988	0.0	0.0
57282	20.0	4.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	2.0	0.0
414753	0.0	0.0
414754	2.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	0.0	0.0
341356	0.0	0.0
9058	3892.0	162.0
9056	257.0	496.0
9057	150.0	602.0
341350	8.0	3.0
9050	1148.0	889.0
106480996	0.0	0.0
9051	73.0	159.0
106480995	0.0	0.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	2532.0	1499.0
9054	1286.0	1183.0
9055	474.0	5981.0
106480999	0.0	0.0
9052	797.0	6180.0
9053	2792.0	6158.0
84899	881.0	2018.0
282569	0.0	0.0
400129	4.0	3.0
84896	3023.0	2853.0
84895	726.0	890.0
400128	534.0	196.0
84898	8536.0	14684.0
84897	949.0	916.0
400126	37.0	19.0
654499	0.0	0.0
84892	1352.0	1557.0
414764	46.0	6.0
84891	1.0	1.0
414765	13.0	29.0
84894	113.0	568.0
84893	3142.0	3869.0
414760	2.0	9.0
414761	32.0	18.0
84890	1594.0	1669.0
341346	0.0	4.0
9069	2233.0	4951.0
414926	0.0	2.0
9068	207.0	89.0
106479979	0.0	0.0
729004	3.0	4.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	9.0	5.0
9061	7685.0	3856.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	481.0	804.0
106480964	7.0	1.0
106479971	0.0	0.0
106479970	0.0	0.0
106480967	0.0	1.0
9066	4126.0	7347.0
106480966	0.0	0.0
9063	856.0	1726.0
729009	58.0	54.0
106480969	0.0	0.0
9064	2226.0	2006.0
106480968	0.0	0.0
106480970	1.0	1.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	22.0	17.0
106479969	6.0	0.0
9079	1403.0	975.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	14.0	0.0
9073	7720.0	605.0
106479962	1.0	0.0
106480973	0.0	0.0
9070	3431.0	4553.0
106479961	0.0	0.0
106480976	0.0	0.0
9071	575.0	33.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	1224.0	164.0
390402	0.0	0.0
106480978	0.0	0.0
9077	496.0	158.0
390403	0.0	0.0
106480977	0.0	0.0
9074	1.0	0.0
9075	17.0	10.0
106480979	1.0	0.0
100996387	0.0	0.0
390407	1.0	3.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	1.0	0.0
729025	1.0	0.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	13.0	3.0
137529	0.0	1.0
730010	2.0	3.0
106479999	0.0	0.0
729020	1.0	1.0
113510	752.0	522.0
106479998	0.0	0.0
729023	11.0	7.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	0.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	1.0	0.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	47.0	1094.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	0.0	0.0
106480946	0.0	0.0
57402	2703.0	24825.0
57403	2363.0	3565.0
57404	1430.0	1623.0
57405	77.0	935.0
389416	4.0	20.0
149501	18.0	13.0
9080	4.0	9.0
106480950	0.0	0.0
57406	225.0	317.0
57407	2180.0	2888.0
57408	0.0	0.0
730005	40.0	19.0
57409	1094.0	1447.0
106480959	1.0	0.0
729013	414.0	788.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	2.0	7.0
106479986	0.0	0.0
9094	1324.0	1758.0
106479985	0.0	0.0
106480952	1.0	0.0
9095	301.0	70.0
106479984	5.0	0.0
106480951	2.0	2.0
9092	3715.0	2968.0
106479983	0.0	0.0
106480954	0.0	0.0
9093	2653.0	2785.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	59.0	15.0
106479981	0.0	0.0
106480956	1.0	0.0
9099	351.0	66.0
106479980	1.0	0.0
106480955	0.0	0.0
9096	229.0	173.0
106480958	0.0	0.0
9097	2341.0	6848.0
106480957	0.0	0.0
57413	215.0	149.0
57414	3473.0	7630.0
57415	812.0	380.0
389404	11.0	4.0
9091	1989.0	3490.0
57410	3452.0	7023.0
389400	2.0	1.0
106480961	0.0	0.0
57412	12.0	75.0
106480960	0.0	0.0
57418	1285.0	1460.0
57419	1259.0	566.0
106480927	0.0	0.0
106479938	0.0	0.0
106479937	0.0	0.0
106480926	0.0	1.0
106479936	0.0	0.0
106480929	0.0	0.0
106479935	0.0	0.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	0.0	0.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	433.0	178.0
390433	0.0	0.0
106480921	1.0	0.0
106480920	0.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	2.0
341418	0.0	0.0
341416	0.0	0.0
100996350	7.0	0.0
389434	7.0	10.0
642402	0.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	0.0	4.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	0.0	1.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	4.0	1.0
353497	79.0	118.0
390442	0.0	0.0
106480930	1.0	1.0
390443	0.0	0.0
389432	2454.0	1359.0
106480932	0.0	0.0
390445	16.0	1.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	71.0	158.0
106480935	4.0	1.0
389428	4.0	1.0
341405	1.0	0.0
389422	15.0	15.0
642413	0.0	1.0
106479919	0.0	0.0
106479918	1.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	0.0	4.0
106479958	0.0	1.0
106479957	0.0	1.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	0.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	0.0	0.0
106479952	0.0	0.0
654412	0.0	0.0
106479951	0.0	0.0
390411	0.0	0.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	4.0	1.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	0.0	2.0
106480902	0.0	0.0
57446	2946.0	3090.0
57447	44731.0	3591.0
390418	1.0	0.0
100996331	0.0	0.0
57448	4915.0	6185.0
390419	0.0	2.0
57449	645.0	1032.0
389458	0.0	10.0
642425	0.0	0.0
642424	4.0	0.0
100125556	169.0	141.0
106479949	0.0	0.0
106480916	5.0	0.0
106479948	0.0	0.0
106480915	2.0	2.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	4.0
106479946	0.0	0.0
106479945	0.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	0.0	0.0
642443	6.0	4.0
106479942	4.0	0.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	2.0	0.0
57451	1988.0	244.0
106480910	0.0	0.0
57452	1743.0	537.0
390423	0.0	0.0
414919	1199.0	1141.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	0.0	2.0
106480914	0.0	0.0
414918	542.0	762.0
106480913	0.0	0.0
57458	764.0	805.0
390429	0.0	0.0
57459	2047.0	4781.0
57453	51.0	19.0
57455	1459.0	1338.0
57456	2118.0	1790.0
106479939	0.0	0.0
390472	2.0	0.0
162540	0.0	0.0
150554	11.0	14.0
729082	4877.0	6758.0
729085	326.0	933.0
729079	4.0	0.0
390483	0.0	0.0
730061	2.0	1.0
150568	0.0	1.0
729073	5.0	15.0
497258	226.0	185.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	686.0	654.0
730092	87.0	24.0
730091	241.0	514.0
150577	1.0	0.0
150572	1721.0	147.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	1.0	0.0
102546227	7.0	1.0
106479902	0.0	0.0
730087	99.0	234.0
106479901	0.0	0.0
106479900	0.0	0.0
730086	3.0	3.0
729097	14.0	9.0
389493	118.0	541.0
221613	0.0	0.0
729096	15.0	13.0
729092	10.0	10.0
729046	28.0	41.0
729042	0.0	0.0
729041	15.0	30.0
730029	232.0	192.0
730023	6.0	1.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	1.0	3.0
730051	519.0	809.0
221662	148.0	1034.0
150538	0.0	0.0
162515	408.0	207.0
162517	7.0	7.0
729059	1.0	0.0
162514	12.0	17.0
730041	6.0	8.0
149563	383.0	94.0
221656	1273.0	1497.0
729050	2.0	0.0
221687	34.0	13.0
221692	129.0	132.0
162494	17.0	158.0
654391	3.0	0.0
198437	1.0	31.0
257629	1.0	0.0
267004	3.0	1.0
149499	2.0	9.0
162466	61.0	14.0
255022	4.0	8.0
162461	7.0	28.0
267010	0.0	0.0
267012	0.0	0.0
267013	0.0	0.0
150472	490.0	834.0
255031	318.0	98.0
255025	0.0	0.0
101101692	11.0	37.0
255027	2119.0	758.0
267002	641.0	379.0
150483	5.0	8.0
282617	0.0	0.0
282618	0.0	0.0
282616	0.0	3.0
644990	31.0	10.0
9103	29.0	16.0
9100	3820.0	2605.0
9101	2701.0	3621.0
644994	0.0	0.0
9107	1967.0	2095.0
9104	265.0	360.0
400242	221.0	63.0
84959	223.0	160.0
255061	5.0	0.0
84958	1823.0	2866.0
654319	0.0	2.0
100996315	5.0	1.0
84966	119.0	437.0
57348	2712.0	216.0
282679	46.0	108.0
84968	33.0	11.0
84967	751.0	1466.0
84962	1378.0	634.0
57343	1183.0	851.0
654320	0.0	0.0
255057	14.0	86.0
84961	1446.0	1356.0
654321	2.0	3.0
400238	0.0	0.0
654322	1.0	2.0
84964	66.0	77.0
400236	126.0	75.0
644988	0.0	0.0
84960	51.0	38.0
642326	0.0	0.0
9113	2910.0	2198.0
9114	4186.0	3524.0
9111	850.0	696.0
9112	2748.0	2475.0
9117	3245.0	3773.0
9118	3.0	4.0
414899	0.0	0.0
100996307	159.0	121.0
100996306	0.0	0.0
84948	668.0	888.0
9110	2412.0	3167.0
84947	686.0	719.0
84955	1285.0	1197.0
84954	779.0	1166.0
84957	72.0	245.0
100996301	20.0	4.0
84951	8079.0	4744.0
84950	3803.0	2473.0
84953	70.0	1193.0
400224	20.0	291.0
84952	7345.0	2061.0
644998	0.0	0.0
9108	73.0	201.0
642337	0.0	1.0
644997	0.0	3.0
9124	8364.0	2702.0
9125	2367.0	4260.0
9122	849.0	198.0
9123	224.0	1677.0
9128	2267.0	2064.0
9129	2008.0	2826.0
9126	4837.0	6846.0
9127	10.0	3.0
94304	0.0	0.0
255043	56.0	28.0
9120	264.0	10662.0
9121	741.0	570.0
57369	1.0	0.0
84988	1140.0	1680.0
84987	1173.0	1430.0
84989	72.0	32.0
84984	63.0	276.0
84983	26.0	20.0
84986	1968.0	1192.0
84985	89.0	53.0
642345	0.0	0.0
9119	1.0	4.0
84981	694.0	542.0
9135	5449.0	14525.0
9136	1219.0	866.0
9133	96.0	2694.0
9134	48.0	564.0
9139	1840.0	2462.0
267014	0.0	0.0
267015	3.0	0.0
9138	2380.0	3482.0
267017	0.0	0.0
9131	1545.0	2882.0
9132	471.0	67.0
84969	88.0	97.0
9130	1293.0	3939.0
400208	11.0	2.0
84976	425.0	1183.0
400209	38.0	54.0
400206	0.0	0.0
84978	73.0	46.0
84973	4307.0	1388.0
84975	1166.0	1949.0
57379	0.0	3.0
642357	10.0	6.0
84971	500.0	1089.0
84970	0.0	0.0
267020	0.0	1.0
9146	3110.0	2933.0
9147	1596.0	2041.0
9144	7846.0	16115.0
9145	2474.0	1313.0
9148	36.0	1094.0
106479899	0.0	0.0
9149	1131.0	1938.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	2.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	0.0	1.0
57380	1259.0	1667.0
9143	11.0	237.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	995.0	700.0
9140	1556.0	1532.0
106479891	0.0	0.0
9141	1345.0	2284.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	30.0	30.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	2180.0	4000.0
9156	48.0	1237.0
106479889	0.0	0.0
9159	1425.0	1037.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	1.0	22.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1359.0	1171.0
106480896	0.0	0.0
106479885	1.0	1.0
57396	1374.0	902.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	9.0	3.0
106479882	0.0	0.0
9154	10.0	1.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	119.0	42.0
9152	1.0	0.0
654350	0.0	0.0
84996	111.0	102.0
84991	2961.0	3652.0
84993	2082.0	2651.0
84992	0.0	0.0
9168	23240.0	21742.0
9169	5765.0	7332.0
9166	1715.0	1368.0
642395	6.0	14.0
9167	5830.0	6010.0
642394	4.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	152.0	187.0
106480867	0.0	0.0
9162	14.0	157.0
106480869	0.0	0.0
654383	0.0	0.0
106480871	0.0	0.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	7.0	1.0
106480872	0.0	0.0
642389	0.0	0.0
654381	1.0	0.0
9179	840.0	1149.0
9177	0.0	0.0
106480875	0.0	0.0
9172	244.0	63.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	852.0	1069.0
106480876	0.0	0.0
9175	2051.0	1509.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	10.0	40.0
106480880	0.0	3.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	2.0	1.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	0.0	0.0
137868	24.0	2.0
730112	41.0	22.0
106480849	0.0	0.0
729123	0.0	0.0
9188	6744.0	7082.0
106479859	0.0	0.0
106479858	4.0	0.0
9189	3808.0	4171.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	1.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	260.0	73.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1411.0	1587.0
106479852	0.0	0.0
106480841	1.0	0.0
9180	3065.0	3839.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	3103.0	5170.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	987.0	970.0
106480845	0.0	0.0
9184	3968.0	8614.0
106480848	0.0	0.0
9185	1341.0	2368.0
106480847	0.0	0.0
57501	19.0	126.0
57502	853.0	1003.0
57504	2363.0	4678.0
125875	26.0	12.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	6714.0	6319.0
730109	0.0	0.0
137872	283.0	111.0
102546175	2.0	0.0
57505	1176.0	958.0
644903	13.0	2.0
57506	5196.0	4293.0
57507	861.0	440.0
57508	631.0	688.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	253.0	150.0
106479841	0.0	0.0
106480852	0.0	0.0
9191	1607.0	3017.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	2365.0	1994.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	0.0	4.0
9196	29.0	31.0
106480858	0.0	0.0
57512	6.0	4.0
57513	2232.0	2667.0
57514	1962.0	2115.0
123207	1018.0	675.0
57515	16645.0	15378.0
106480860	0.0	0.0
57510	2613.0	2950.0
106480862	0.0	0.0
57511	1668.0	2352.0
106480861	0.0	0.0
644911	2.0	0.0
644914	10.0	13.0
57519	560.0	158.0
729146	3.0	1.0
106480828	0.0	0.0
113878	518.0	617.0
135228	700.0	3904.0
106480827	0.0	0.0
729148	62.0	71.0
106480829	0.0	0.0
137886	1718.0	2320.0
106479879	0.0	0.0
730130	0.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	0.0	0.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
