id	8659f2c4-7492-46b3-9bbe-ea8ae7bbdd53	892b14a6-b2b6-4860-a7fc-f65beac8530e
9819	4012.0	2094.0
9816	1277.0	945.0
9817	4026.0	7674.0
55529	938.0	2261.0
9832	15.0	34.0
9833	34.0	360.0
9830	2674.0	1736.0
9831	2471.0	4491.0
339855	243.0	17.0
55531	34.0	355.0
339845	0.0	2.0
55530	1.0	0.0
202	11767.0	5028.0
203	450.0	513.0
55534	1599.0	2196.0
204	6624.0	6093.0
171568	3495.0	3257.0
205	4937.0	2464.0
55532	1.0	0.0
9825	1442.0	1277.0
55539	1.0	0.0
206	16.0	12.0
9826	5501.0	5184.0
207	9659.0	8711.0
208	10451.0	12547.0
9823	3334.0	3588.0
55536	1405.0	1315.0
9824	234.0	855.0
9829	376.0	296.0
100652759	0.0	0.0
9827	3581.0	2189.0
9828	7300.0	5065.0
171560	3.0	1.0
9840	129.0	23.0
9843	2310.0	803.0
9844	2259.0	897.0
9841	1326.0	1317.0
9842	3063.0	1745.0
100652781	2.0	4.0
339843	2.0	11.0
339834	190.0	20.0
210	9207.0	3032.0
211	2897.0	3753.0
55540	3687.0	3457.0
212	8.0	6.0
213	1380.0	26.0
79513	0.0	0.0
214	9313.0	9373.0
55545	2.0	0.0
79512	0.0	0.0
215	1056.0	1025.0
55544	1478.0	623.0
79515	0.0	0.0
216	9697.0	218.0
79514	0.0	0.0
217	24089.0	5791.0
9836	1039.0	1899.0
9837	156.0	415.0
218	107.0	54.0
219	2095.0	1561.0
9834	49.0	2.0
79518	0.0	0.0
254428	2976.0	1072.0
254427	520.0	443.0
9839	7534.0	1475.0
9851	1805.0	2425.0
9854	1227.0	1142.0
9855	2434.0	1192.0
9852	4173.0	6751.0
9853	3342.0	6574.0
352905	0.0	0.0
100652770	19.0	8.0
55553	390.0	25.0
220	1950.0	446.0
221	872.0	1847.0
55552	983.0	794.0
222	5823.0	417.0
223	11081.0	7249.0
171586	1089.0	1444.0
340811	3.0	1.0
224	7617.0	31767.0
100652772	973.0	1812.0
55556	3751.0	4040.0
225	1011.0	4.0
79501	0.0	0.0
339829	399.0	624.0
226	43625.0	89585.0
79504	0.0	0.0
55554	0.0	0.0
9847	3913.0	4742.0
228	1.0	6.0
229	48.0	17.0
9848	2114.0	1259.0
55559	118.0	67.0
79508	0.0	0.0
9846	5394.0	11718.0
55558	3145.0	2860.0
352909	101.0	69.0
254439	5.0	1.0
9849	2982.0	3121.0
9861	3618.0	4172.0
9862	4845.0	6654.0
7200	83.0	114.0
9860	2072.0	1382.0
9865	2332.0	1533.0
9866	1653.0	1386.0
7201	0.0	0.0
7204	9959.0	6758.0
9863	1055.0	1740.0
7203	10856.0	16522.0
101927477	0.0	0.0
339942	223.0	356.0
230	6063.0	1622.0
231	2710.0	1008.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	1.0	0.0
236	0.0	0.0
238	127.0	3.0
239	118.0	122.0
9858	2310.0	2546.0
9859	2162.0	907.0
100289092	9.0	9.0
9856	10.0	501.0
9857	5452.0	4871.0
100652846	18.0	2.0
9873	3043.0	1773.0
9870	2800.0	1904.0
9871	3601.0	3867.0
9877	12641.0	9211.0
9874	5660.0	5451.0
101927487	0.0	0.0
9875	4058.0	2714.0
101927489	3.0	10.0
240	1746.0	2311.0
241	845.0	1024.0
242	7.0	18.0
100652831	1.0	1.0
243	3.0	1.0
100289087	0.0	0.0
245	184.0	395.0
246	1671.0	620.0
339926	0.0	0.0
247	852.0	52.0
248	0.0	0.0
249	3143.0	518.0
339929	443.0	188.0
9869	3001.0	3143.0
7205	4058.0	2638.0
9867	15033.0	15481.0
9868	6548.0	7052.0
7220	758.0	365.0
9883	2846.0	1792.0
9884	34.0	33.0
7222	36.0	21.0
9881	3017.0	4296.0
9882	6457.0	3896.0
7221	16.0	8.0
7224	2.0	0.0
9887	6090.0	6520.0
7223	42.0	70.0
9885	4017.0	3838.0
7226	745.0	1362.0
101927498	4.0	1.0
9886	2020.0	2516.0
7225	634.0	633.0
250	0.0	0.0
9880	869.0	835.0
251	0.0	0.0
340900	0.0	0.0
100652865	49.0	19.0
257	7.0	4.0
258	0.0	0.0
259	56.0	69.0
7216	1142.0	5316.0
9878	6339.0	5191.0
9879	5095.0	7837.0
9894	1825.0	4603.0
9895	3529.0	2363.0
9892	39.0	4.0
9898	9118.0	9461.0
9899	654.0	10.0
9896	1933.0	1718.0
9897	4710.0	9244.0
100422407	0.0	1.0
9890	528.0	195.0
9891	3787.0	1419.0
262	5419.0	4133.0
263	0.0	0.0
100652853	82.0	250.0
265	0.0	0.0
266	0.0	0.0
267	13986.0	20668.0
100652856	0.0	0.0
268	20.0	15.0
269	4.0	3.0
339906	6.0	3.0
7227	20410.0	91159.0
9889	1621.0	1157.0
100652857	1.0	0.0
100422411	0.0	0.0
7248	4177.0	2835.0
7247	5738.0	5890.0
101927433	0.0	0.0
270	205.0	0.0
271	1768.0	1898.0
100289059	0.0	2.0
272	966.0	2936.0
273	295.0	85.0
274	3177.0	629.0
275	1048.0	1600.0
276	0.0	0.0
277	3.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	0.0
100289051	3.0	1.0
7253	42.0	5.0
7252	4.0	0.0
7257	2395.0	2593.0
7259	9778.0	10913.0
7258	0.0	0.0
280	697.0	537.0
281	0.0	0.0
101927449	0.0	0.0
283	1144.0	879.0
7251	4192.0	5451.0
284	1951.0	70.0
285	1659.0	1746.0
286	114.0	55.0
287	4333.0	294.0
288	3085.0	2478.0
102723378	3.0	0.0
7249	6164.0	9037.0
7264	2203.0	3910.0
7263	1871.0	3048.0
7266	4122.0	5417.0
7265	2923.0	3862.0
7268	212.0	315.0
7267	24550.0	11546.0
100422437	0.0	0.0
290	15403.0	2733.0
101927455	0.0	0.0
291	2394.0	1705.0
292	8220.0	11583.0
101927457	3.0	5.0
7260	842.0	1430.0
293	22040.0	11210.0
352852	0.0	0.0
101927459	0.0	0.0
7262	212.0	265.0
100289034	0.0	3.0
100652824	10.0	7.0
100422431	0.0	0.0
7275	1504.0	1402.0
7274	134.0	61.0
7277	2136.0	1100.0
100422445	10.0	6.0
7276	0.0	3.0
7278	1.0	1.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	1.0	0.0
7270	1562.0	1046.0
100289027	0.0	0.0
7273	1876.0	359.0
7272	75.0	367.0
102723356	28.0	5.0
7286	1711.0	2870.0
376844	0.0	0.0
100529257	22.0	18.0
7288	10.0	2.0
7287	32.0	7.0
7289	2232.0	1291.0
134510	2178.0	2317.0
79490	0.0	0.0
7280	1865.0	164.0
79492	0.0	0.0
79491	0.0	0.0
100529251	10.0	7.0
79494	0.0	0.0
7284	9285.0	21718.0
7283	1397.0	3386.0
79498	0.0	0.0
122525	481.0	304.0
79499	0.0	0.0
100422450	1.0	0.0
100422452	0.0	0.0
7297	3763.0	4178.0
7296	5642.0	2501.0
7299	1.0	0.0
134526	2.0	5.0
7298	330.0	1515.0
100422469	0.0	0.0
7291	983.0	146.0
100529261	3.0	2.0
7290	1037.0	594.0
100529262	2.0	0.0
7293	111.0	231.0
79483	0.0	0.0
7292	94.0	347.0
100529264	1.0	1.0
79482	0.0	0.0
7295	5054.0	5209.0
352887	0.0	0.0
7294	69.0	34.0
79488	0.0	0.0
388818	0.0	0.0
100292680	107.0	27.0
388815	729.0	27.0
158506	1.0	0.0
100529239	3.0	2.0
92483	8.0	1.0
352896	0.0	0.0
92482	1109.0	1151.0
122509	387.0	243.0
388849	65.0	21.0
134548	172.0	12.0
101927423	11.0	24.0
101927422	0.0	0.0
100529240	0.0	0.0
134549	1433.0	258.0
100529241	3.0	9.0
388830	1.0	1.0
408050	552.0	913.0
100422486	31.0	14.0
100529215	70.0	36.0
100529211	47.0	22.0
100422496	0.0	0.0
122553	2485.0	1473.0
100133307	2.0	0.0
100133308	1.0	0.0
100133309	1.0	2.0
100133310	0.0	0.0
100133311	78.0	4.0
388886	884.0	410.0
100133314	0.0	0.0
134505	10.0	78.0
100133321	5.0	1.0
100529209	15.0	24.0
65003	1503.0	1103.0
65005	1901.0	1625.0
65008	1037.0	831.0
171419	0.0	0.0
65009	490.0	256.0
55681	4411.0	4956.0
55680	1660.0	1248.0
79650	2725.0	1279.0
79652	1089.0	1104.0
79651	1321.0	956.0
146456	40.0	32.0
55684	4563.0	4152.0
55683	7449.0	8337.0
79654	4958.0	2422.0
79656	419.0	278.0
55689	3239.0	3035.0
171416	0.0	0.0
79658	1950.0	856.0
55687	1112.0	1133.0
79657	2011.0	2357.0
55686	3363.0	1704.0
374395	2097.0	3242.0
79659	3181.0	3411.0
374393	74.0	488.0
65010	563.0	843.0
374378	1095.0	2734.0
65012	50.0	30.0
92610	1043.0	2915.0
122481	199.0	176.0
65018	2718.0	2752.0
55692	2488.0	4785.0
55691	3418.0	1658.0
55690	7935.0	6515.0
79641	1286.0	5448.0
55696	3766.0	5933.0
55695	906.0	1226.0
79640	2209.0	1948.0
79643	1318.0	1443.0
79642	623.0	888.0
55693	142.0	43.0
79645	220.0	5.0
55699	8774.0	8945.0
79644	1981.0	1940.0
55698	537.0	72.0
79647	4564.0	3280.0
55697	3082.0	2093.0
79646	8546.0	12994.0
79649	2420.0	184.0
374383	138.0	253.0
79648	1971.0	675.0
92609	2360.0	2911.0
134490	0.0	0.0
134492	1463.0	1815.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	23.0	28.0
146481	0.0	0.0
79670	4361.0	3238.0
79672	2422.0	2310.0
79671	1916.0	1612.0
79674	483.0	1249.0
79673	1614.0	1554.0
79676	80.0	136.0
79675	892.0	1230.0
79677	2198.0	2234.0
79679	14584.0	376.0
158471	2918.0	167.0
349391	0.0	0.0
79661	1946.0	2746.0
79660	7842.0	1400.0
79663	661.0	587.0
171424	2.0	0.0
171423	219.0	243.0
79665	4188.0	4559.0
171422	0.0	0.0
79664	3806.0	4776.0
171421	0.0	0.0
79667	242.0	50.0
79666	2336.0	5795.0
171427	19.0	12.0
79669	516.0	175.0
171425	599.0	212.0
79668	2022.0	3639.0
171420	0.0	0.0
158401	22.0	40.0
92667	1602.0	2005.0
158405	1031.0	1277.0
349386	0.0	0.0
79690	813.0	644.0
79692	718.0	888.0
79691	1733.0	2021.0
79694	1525.0	2381.0
79693	1025.0	1273.0
79696	222.0	381.0
100302751	8.0	10.0
79695	325.0	36.0
79698	19.0	0.0
205564	2383.0	2483.0
79697	892.0	1190.0
79699	4192.0	2888.0
92659	211.0	420.0
65055	1036.0	2727.0
65057	1100.0	1159.0
65056	7237.0	11237.0
65059	1130.0	487.0
349372	0.0	0.0
100302743	0.0	0.0
79680	2085.0	2105.0
79683	903.0	609.0
100302742	0.0	0.0
79682	137.0	609.0
100302741	0.0	1.0
79685	4540.0	4890.0
79684	890.0	674.0
100216001	3.0	0.0
79689	12408.0	70.0
146429	5.0	1.0
65065	2112.0	660.0
92689	4586.0	6387.0
90025	212.0	168.0
158427	1410.0	1204.0
408263	2.0	0.0
92682	55.0	83.0
146434	508.0	346.0
146433	1305.0	47.0
146439	1740.0	4031.0
90019	708.0	9.0
65062	2825.0	794.0
158431	404.0	507.0
65061	138.0	45.0
90011	5.0	2.0
92675	1407.0	1097.0
65078	139.0	40.0
134466	258.0	19.0
90007	7577.0	4291.0
65072	55.0	12.0
100289019	519.0	516.0
100289017	0.0	0.0
100133172	11.0	1.0
55601	2305.0	2154.0
55600	3.0	0.0
55605	1067.0	1931.0
55604	2042.0	669.0
55603	3040.0	1055.0
55602	1878.0	2041.0
55609	404.0	263.0
55608	5750.0	6989.0
55607	2430.0	3389.0
254528	1.0	2.0
349334	4.0	1.0
9910	3020.0	2511.0
100133180	10.0	8.0
641924	0.0	0.0
9908	10208.0	9433.0
9909	3189.0	2036.0
55612	415.0	25.0
55611	3806.0	5316.0
55610	2848.0	1428.0
254531	2007.0	1188.0
9902	8322.0	3609.0
55616	3533.0	1976.0
171482	0.0	0.0
9903	7545.0	3916.0
55615	1147.0	344.0
55614	5137.0	4472.0
9900	422.0	126.0
55613	73.0	56.0
340990	0.0	0.0
9901	961.0	256.0
9906	263.0	217.0
55619	1269.0	3544.0
9907	1749.0	1245.0
9904	2412.0	3094.0
171484	1.0	0.0
55617	866.0	700.0
9905	6561.0	5183.0
641922	0.0	0.0
171483	0.0	1.0
9920	789.0	173.0
9921	11441.0	13381.0
100133190	996.0	715.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	12408.0	13322.0
55623	6134.0	8073.0
55622	1560.0	1124.0
55621	1659.0	2015.0
55620	1212.0	1423.0
9913	3065.0	2500.0
55627	4258.0	3772.0
340980	1.0	0.0
9914	831.0	1539.0
55626	3314.0	3534.0
9911	174.0	136.0
55625	4685.0	4307.0
9912	799.0	1184.0
55624	4755.0	5952.0
9917	7036.0	5080.0
9918	3663.0	4222.0
9915	1342.0	13157.0
55629	6324.0	6893.0
55628	1709.0	2586.0
9931	5866.0	4983.0
55630	447.0	1175.0
301	42735.0	2654.0
55634	1070.0	850.0
55633	1446.0	1110.0
302	43950.0	25818.0
55632	1464.0	968.0
303	7.0	9.0
55631	1059.0	604.0
304	425.0	191.0
9924	3403.0	4142.0
55638	2686.0	14465.0
305	1.0	1.0
306	5231.0	711.0
9925	1675.0	978.0
340970	0.0	0.0
9922	7718.0	5812.0
55636	2380.0	3503.0
307	5274.0	4141.0
55635	32.0	299.0
308	33499.0	15568.0
9923	3826.0	3500.0
9928	23.0	203.0
309	26517.0	25058.0
9929	5638.0	2958.0
9926	6661.0	4533.0
9927	10592.0	6800.0
9942	367.0	419.0
9943	4651.0	4681.0
266553	1.0	0.0
101927396	0.0	0.0
9940	223.0	57.0
101927399	1.0	1.0
9941	461.0	574.0
339983	4232.0	1274.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	36.0	39.0
55640	233.0	152.0
310	10167.0	8477.0
311	16863.0	8040.0
312	34.0	5.0
79612	1324.0	1548.0
55644	1879.0	1189.0
79611	3083.0	9704.0
313	556.0	279.0
314	248.0	33.0
55643	5197.0	4665.0
79613	1215.0	757.0
494197	0.0	0.0
79616	336.0	231.0
316	3682.0	86.0
9935	3292.0	994.0
317	1761.0	1217.0
9936	1863.0	573.0
9933	2181.0	1388.0
55647	1361.0	1151.0
79618	1776.0	342.0
318	768.0	881.0
55646	812.0	548.0
9934	333.0	69.0
319	33.0	72.0
9939	5161.0	6238.0
9937	975.0	998.0
9938	1150.0	372.0
9950	4346.0	4372.0
9953	176.0	90.0
9951	156.0	0.0
339970	10.0	3.0
339976	0.0	0.0
55652	3311.0	3309.0
320	973.0	234.0
55651	1754.0	3938.0
339967	7.0	2.0
321	153.0	95.0
55650	1766.0	1946.0
322	2768.0	3297.0
323	9742.0	17359.0
55656	2258.0	3226.0
55655	897.0	1909.0
324	4340.0	4179.0
79600	2607.0	3493.0
494188	2.0	1.0
79603	4094.0	7801.0
325	0.0	0.0
55654	9444.0	10217.0
79602	10053.0	48633.0
55653	808.0	1718.0
326	3.0	4.0
327	4686.0	11232.0
79605	143.0	341.0
9946	1564.0	1140.0
55659	460.0	401.0
328	6765.0	6353.0
9947	0.0	0.0
55658	1199.0	1316.0
329	4712.0	4210.0
79607	977.0	670.0
9945	1473.0	371.0
55657	1277.0	1297.0
79609	544.0	256.0
79608	1144.0	1716.0
9948	17231.0	18706.0
9949	772.0	410.0
9960	2429.0	2810.0
9961	9211.0	18244.0
7301	2853.0	328.0
651302	116.0	97.0
7300	0.0	0.0
9965	4.0	6.0
9962	3932.0	2061.0
9963	72.0	85.0
7302	6.0	0.0
339965	479.0	360.0
330	1730.0	295.0
55663	638.0	1304.0
79630	399.0	390.0
331	6124.0	7453.0
55662	5839.0	4636.0
332	62.0	924.0
79632	634.0	171.0
55661	3570.0	3832.0
333	130.0	60.0
79631	2098.0	3984.0
55660	7082.0	6876.0
334	64492.0	65518.0
55667	6703.0	4547.0
79634	1279.0	1079.0
335	10.0	29.0
55666	7249.0	7132.0
79633	2888.0	329.0
55665	3383.0	2707.0
336	1.0	0.0
55664	1764.0	1139.0
337	0.0	0.0
79635	444.0	266.0
340947	7.0	3.0
9957	315.0	199.0
338	1296.0	7.0
339	0.0	0.0
79637	841.0	1464.0
9958	3653.0	2815.0
9955	31.0	14.0
55669	3769.0	3144.0
55668	4115.0	2464.0
9956	220.0	23.0
79639	734.0	634.0
641977	986.0	1852.0
9971	2.0	0.0
9972	5392.0	3683.0
7310	13.0	13.0
9970	41.0	14.0
100422600	0.0	0.0
9975	6129.0	7136.0
9976	988.0	270.0
7311	19107.0	22491.0
100422602	0.0	0.0
7314	22379.0	52498.0
9973	1350.0	1348.0
100422603	46.0	56.0
100422605	0.0	0.0
100422608	32.0	48.0
55670	3851.0	4033.0
341	904.0	826.0
342	2.0	1.0
343	9.0	30.0
79621	1322.0	1891.0
55672	1688.0	1587.0
55671	5873.0	6299.0
344	8.0	11.0
345	0.0	11.0
79623	272.0	121.0
254552	217.0	40.0
79622	1026.0	3913.0
55677	3727.0	3700.0
346	0.0	0.0
55676	2696.0	2177.0
79625	681.0	30.0
347	52078.0	31597.0
348	6773.0	3093.0
79624	3482.0	38451.0
7305	1782.0	1807.0
79627	8503.0	8195.0
9968	5829.0	3811.0
9969	7478.0	8332.0
79626	224.0	184.0
79629	1033.0	2238.0
7307	196.0	78.0
9966	199.0	50.0
9967	13644.0	14654.0
55679	5007.0	614.0
7306	9.0	4.0
79628	323.0	31.0
254559	227.0	166.0
9982	83.0	0.0
7321	1116.0	1039.0
9980	2822.0	3791.0
7320	4467.0	10147.0
101927350	1.0	0.0
7323	17385.0	20112.0
9986	1051.0	991.0
7322	4041.0	7237.0
9987	16052.0	15474.0
101927352	8.0	1.0
9984	2002.0	2039.0
7325	1608.0	331.0
9985	254.0	178.0
7324	4024.0	5134.0
350	0.0	0.0
351	102541.0	184028.0
353	3053.0	3489.0
100133210	0.0	0.0
354	28.0	0.0
355	1440.0	470.0
100133212	0.0	0.0
356	36.0	4.0
357	782.0	2061.0
358	40163.0	6914.0
359	2.0	0.0
7316	48471.0	34909.0
7315	2.0	5.0
7318	3259.0	2528.0
9978	2021.0	2832.0
7317	21979.0	24808.0
7319	3572.0	4211.0
9993	9815.0	9691.0
101927360	0.0	0.0
9994	2350.0	1924.0
9991	7785.0	8517.0
7332	5259.0	4431.0
9992	22.0	18.0
9997	615.0	455.0
7334	4531.0	6080.0
101927364	0.0	0.0
7333	4.0	11.0
7336	2801.0	4869.0
9995	0.0	4.0
100422505	1955.0	0.0
7335	639.0	576.0
494150	11.0	0.0
9990	3131.0	1602.0
360	1634.0	89.0
361	200.0	54.0
362	259.0	0.0
363	11.0	5.0
100133220	5.0	2.0
364	7094.0	87.0
366	63.0	3.0
367	11827.0	20035.0
368	887.0	1150.0
369	4523.0	5029.0
494143	81.0	76.0
7327	6783.0	4729.0
7326	3902.0	4500.0
7329	5655.0	10761.0
9988	4496.0	3614.0
9989	5256.0	10814.0
7328	12724.0	17814.0
7341	5035.0	5938.0
7343	9154.0	14623.0
7342	9713.0	15087.0
7345	690.0	108.0
100422514	0.0	0.0
7347	346.0	285.0
100422517	1.0	3.0
372	13370.0	12334.0
373	1492.0	1449.0
374	4245.0	24.0
375	22487.0	23216.0
377	12429.0	20620.0
100133234	0.0	0.0
378	11950.0	15735.0
379	411.0	374.0
100652740	0.0	7.0
7337	7031.0	11312.0
7339	0.0	3.0
100652748	541.0	322.0
101927380	17.0	8.0
100652749	0.0	0.0
7352	129.0	67.0
7351	4060.0	1145.0
101927381	0.0	4.0
7353	2539.0	2651.0
100422523	0.0	0.0
7356	3.0	0.0
7355	1602.0	3836.0
7358	4125.0	8523.0
7357	5814.0	20228.0
100422527	0.0	0.0
380	0.0	1.0
381	5311.0	6303.0
382	9427.0	6689.0
7350	117.0	3.0
383	20.0	5.0
384	275.0	115.0
387	32210.0	34318.0
388	24444.0	23276.0
389	10689.0	9287.0
100652730	0.0	0.0
7349	40.0	18.0
7348	3.0	4.0
100652736	25.0	42.0
100652739	0.0	1.0
101927390	0.0	0.0
7363	5.0	2.0
100422531	0.0	0.0
100422532	26.0	8.0
352954	1033.0	1385.0
7365	0.0	0.0
100422533	4.0	6.0
352957	2.0	2.0
7364	23.0	0.0
7367	6.0	0.0
100422535	1.0	0.0
7366	57.0	34.0
100422536	1.0	3.0
7369	27.0	61.0
7368	562.0	14.0
390	7169.0	1576.0
391	2690.0	1919.0
392	11440.0	7335.0
393	1414.0	1134.0
394	10417.0	6636.0
100133251	0.0	0.0
395	550.0	208.0
7360	15643.0	5303.0
396	9811.0	10984.0
397	11183.0	8971.0
494115	2335.0	1338.0
398	171.0	2.0
399	1038.0	8049.0
100133259	0.0	0.0
388906	21.0	31.0
388907	28.0	10.0
494119	0.0	0.0
494118	0.0	0.0
7374	2295.0	3111.0
352966	19.0	11.0
7373	19004.0	1396.0
352965	4.0	26.0
7376	4089.0	3880.0
7375	5270.0	5728.0
352967	0.0	0.0
100422545	0.0	0.0
7378	611.0	361.0
101927320	1.0	3.0
100422546	0.0	1.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	11.0	4.0
101927324	0.0	0.0
101927323	3.0	15.0
352962	52.0	84.0
101927327	0.0	1.0
7372	1905.0	1949.0
352964	4.0	1.0
100133262	0.0	0.0
7371	2327.0	1202.0
352963	0.0	1.0
100133265	18.0	12.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	11139.0	17526.0
7384	6405.0	10600.0
7386	3055.0	3782.0
7389	4173.0	3571.0
376940	1957.0	602.0
7388	3482.0	3221.0
100422558	9.0	3.0
101927332	0.0	0.0
7381	8072.0	12041.0
102723489	267.0	130.0
7380	50.0	3.0
102723487	64.0	0.0
102723483	3.0	1.0
100422550	0.0	0.0
388925	2.0	1.0
7398	3600.0	3795.0
7399	12.0	13.0
7390	1684.0	1336.0
101927347	0.0	0.0
7392	5850.0	10090.0
7391	2468.0	2260.0
100133285	0.0	0.0
102723475	75.0	0.0
388910	0.0	0.0
102723472	0.0	0.0
352999	16.0	1.0
352990	28.0	4.0
374308	112.0	0.0
122402	345.0	22.0
122409	0.0	0.0
388948	12.0	3.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	3507.0	8980.0
388931	6.0	16.0
388939	23.0	0.0
100422581	6.0	9.0
100422582	4.0	2.0
100422598	1.0	4.0
408187	0.0	0.0
388965	0.0	0.0
388962	419.0	436.0
388963	314.0	470.0
388960	0.0	0.0
100422591	0.0	0.0
100422595	0.0	0.0
388969	2222.0	2025.0
92597	3485.0	3538.0
92595	550.0	1322.0
134429	447.0	366.0
92591	107.0	322.0
388951	4.0	1.0
134430	3119.0	2581.0
100147811	0.0	8.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	78.0	47.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	10.0	0.0
100147827	1.0	2.0
100147828	0.0	0.0
100147830	1.0	0.0
100147832	2.0	1.0
100147833	0.0	0.0
103724390	12.0	4.0
100147834	1.0	1.0
100147835	0.0	1.0
100147836	17.0	9.0
100147837	0.0	0.0
100505385	121.0	80.0
100505383	0.0	0.0
374354	3864.0	1849.0
374355	2.0	0.0
103724389	0.0	0.0
103724388	3.0	3.0
103724387	31.0	10.0
103724386	9.0	0.0
100133203	0.0	0.0
100133204	26.0	12.0
100133205	82.0	108.0
100133206	0.0	0.0
122416	1187.0	959.0
65121	0.0	0.0
677837	12.0	10.0
677838	0.0	0.0
65123	5840.0	4335.0
677835	0.0	0.0
65122	0.0	0.0
677836	1.0	3.0
65125	22672.0	27062.0
677833	1.0	2.0
102723508	97.0	75.0
92745	158.0	148.0
65124	2072.0	2715.0
677834	12.0	5.0
100505566	44.0	11.0
677831	0.0	0.0
677832	6.0	1.0
100505567	1.0	2.0
80759	74.0	33.0
80758	59.0	57.0
80757	105.0	185.0
144165	726.0	310.0
100505561	0.0	0.0
677839	9.0	4.0
79770	4011.0	6419.0
80762	10772.0	19403.0
79772	1872.0	340.0
80761	39.0	72.0
80760	19554.0	1036.0
388667	0.0	0.0
79774	859.0	2279.0
79777	1074.0	1606.0
79776	2305.0	258.0
80765	177.0	53.0
80764	1366.0	1318.0
80763	1876.0	3.0
79778	1232.0	2019.0
92737	48.0	8.0
677840	3.0	0.0
92736	0.0	0.0
158798	1.0	2.0
677848	0.0	0.0
677849	1.0	1.0
677846	1.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	5.0	2.0
388662	29.0	28.0
80746	641.0	879.0
80745	769.0	668.0
653857	182.0	162.0
79760	638.0	791.0
79762	6923.0	1073.0
79763	1496.0	1923.0
80755	325.0	374.0
79768	1780.0	1387.0
79767	1398.0	1732.0
677850	0.0	0.0
677815	1.0	1.0
677816	0.0	0.0
677813	0.0	1.0
677814	6.0	8.0
677811	2.0	2.0
90102	6172.0	2326.0
677812	0.0	0.0
677810	23.0	14.0
388695	598.0	726.0
80778	503.0	804.0
79791	3126.0	1405.0
677819	0.0	0.0
100505583	0.0	1.0
677817	0.0	0.0
79792	3247.0	8851.0
677818	0.0	0.0
79794	2990.0	2793.0
79797	728.0	699.0
79796	809.0	457.0
80781	8868.0	10947.0
79799	0.0	0.0
79798	881.0	1529.0
388685	530.0	870.0
119180	0.0	2.0
677826	2.0	1.0
219833	146.0	186.0
677827	2.0	0.0
100505576	53.0	35.0
100505573	761.0	376.0
677825	0.0	0.0
92755	38.0	42.0
677822	0.0	0.0
677823	8.0	1.0
677820	0.0	1.0
677821	0.0	0.0
144193	57.0	698.0
79780	1801.0	398.0
79782	47.0	0.0
144195	12.0	2.0
677828	3.0	1.0
79781	764.0	59.0
677829	0.0	1.0
79784	6505.0	1608.0
79783	143.0	356.0
80772	1543.0	1268.0
79786	5596.0	1445.0
79785	926.0	6.0
80777	4064.0	2651.0
79788	423.0	433.0
80776	284.0	344.0
388677	51.0	24.0
80775	431.0	720.0
80774	319.0	348.0
79789	8862.0	3296.0
92749	18.0	2.0
92747	118.0	1123.0
90121	2998.0	4213.0
219844	331.0	697.0
90120	1925.0	2073.0
158763	4360.0	2.0
651249	2.0	0.0
220832	1.0	0.0
146779	0.0	0.0
677885	12.0	3.0
677882	0.0	5.0
677883	1.0	2.0
651250	895.0	455.0
132141	3.0	0.0
219855	967.0	683.0
219854	1209.0	1341.0
90113	16.0	33.0
653895	3.0	1.0
80789	2209.0	1807.0
144132	1112.0	486.0
144124	0.0	0.0
388698	1.0	0.0
388699	0.0	0.0
388697	11.0	4.0
100505518	0.0	1.0
80790	5334.0	2496.0
89122	4149.0	4719.0
158787	174.0	333.0
100505540	0.0	1.0
219865	8.0	0.0
100505547	16.0	1.0
132158	370.0	320.0
100505545	1.0	0.0
90141	719.0	967.0
132160	1966.0	1503.0
90139	2472.0	969.0
340665	6.0	17.0
219858	0.0	0.0
100505532	125.0	98.0
90134	5.0	1.0
219875	0.0	0.0
90133	339.0	388.0
92799	2423.0	3685.0
219874	0.0	0.0
651258	1.0	5.0
90135	4045.0	2291.0
219873	0.0	0.0
100505536	6.0	6.0
92797	613.0	219.0
219870	0.0	0.0
339674	1.0	1.0
339669	0.0	0.0
100505538	186.0	161.0
340654	5.0	10.0
219869	0.0	0.0
339665	191.0	242.0
100133053	0.0	0.0
55722	287.0	358.0
55721	334.0	380.0
55720	3083.0	3532.0
55726	1291.0	1467.0
55723	107.0	983.0
55729	8490.0	9973.0
55728	1773.0	2597.0
55727	4427.0	2068.0
105377108	4.0	0.0
219899	1769.0	1622.0
220869	361.0	366.0
102723578	1.0	0.0
