id	b1e5ed14-a40e-41a1-b424-a6765ed70286	39b74af5-8b63-4788-b05f-d1696605afdc
28829	0.0	0.0
100131457	2.0	2.0
28822	1001.0	32.0
28823	896.0	55.0
28820	913.0	18.0
100131454	11.0	35.0
28821	7.0	4.0
28826	112.0	0.0
28827	0.0	0.0
100131451	1.0	0.0
28824	63.0	1.0
28825	1122.0	837.0
119678	0.0	0.0
119679	0.0	0.0
89801	167.0	149.0
51214	18.0	2.0
51213	2.0	0.0
51218	2888.0	2794.0
286183	8.0	4.0
286184	0.0	0.0
286186	0.0	0.0
286187	12.0	0.0
286189	44.0	3.0
648532	0.0	5.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	5.0	5.0
89839	96.0	487.0
89838	2.0	0.0
89837	1.0	0.0
100507170	0.0	0.0
51222	899.0	725.0
51225	400.0	307.0
286190	28.0	12.0
89832	12.0	3.0
51224	0.0	2.0
51227	1923.0	1412.0
51226	1915.0	452.0
51228	4927.0	3747.0
347613	1.0	0.0
28808	0.0	0.0
28809	277.0	2.0
28806	0.0	0.0
100131439	2.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	258.0	139.0
28800	1.0	0.0
28801	0.0	0.0
28804	126.0	0.0
28805	0.0	0.0
28802	0.0	0.0
28803	398.0	5.0
51230	6032.0	6597.0
90809	1867.0	2468.0
51232	46459.0	14310.0
51231	2005.0	4015.0
51234	4935.0	5349.0
51233	45.0	13.0
89822	8.0	117.0
51236	829.0	1137.0
51237	174.0	88.0
51239	409.0	647.0
90806	4975.0	7652.0
100507102	84.0	125.0
129049	667.0	359.0
154007	2441.0	1436.0
26279	99.0	2.0
203859	416.0	740.0
26272	1714.0	2286.0
26271	890.0	1720.0
26273	7577.0	4218.0
26276	1163.0	1835.0
26275	3128.0	2512.0
26278	8230.0	708.0
26277	4676.0	6384.0
26270	405.0	843.0
26285	1.0	0.0
26284	2803.0	5410.0
26287	5.0	4.0
26286	8526.0	7168.0
26289	15451.0	84.0
26281	17.0	3.0
26280	108.0	1.0
100507127	27.0	0.0
100507125	1.0	5.0
129025	0.0	0.0
26258	9941.0	5019.0
26257	3.0	4.0
26259	2003.0	2167.0
26251	5.0	3.0
168667	237.0	21.0
26254	2.0	10.0
26253	93.0	7.0
26256	495.0	1248.0
144699	509.0	753.0
26255	0.0	3.0
100507114	22.0	0.0
100507113	212.0	16.0
100507118	27.0	16.0
100507117	21.0	6.0
26269	2897.0	2675.0
26268	5625.0	5660.0
201229	1100.0	726.0
26261	28.0	101.0
119696	0.0	0.0
26260	6619.0	3393.0
26263	2394.0	2682.0
119694	0.0	0.0
26262	1230.0	3001.0
201232	223.0	592.0
119695	0.0	0.0
26267	270.0	184.0
26266	43.0	61.0
119692	0.0	0.0
130074	14383.0	2707.0
129080	144.0	266.0
28899	0.0	0.0
26235	5083.0	1805.0
26238	163.0	23.0
28897	0.0	0.0
28898	6.0	0.0
100750225	33.0	27.0
26239	0.0	0.0
28891	6.0	0.0
28892	17.0	0.0
26230	878.0	679.0
201243	0.0	2.0
28890	0.0	0.0
26232	729.0	530.0
28895	3.0	0.0
26231	137.0	159.0
28896	7.0	0.0
26234	19447.0	15630.0
28893	9.0	0.0
26233	291.0	1717.0
28894	0.0	0.0
144638	13.0	11.0
132660	2039.0	2669.0
26247	19.0	0.0
26246	3.0	0.0
26249	1875.0	244.0
26248	0.0	4.0
100510707	0.0	1.0
201255	144.0	1670.0
26240	391.0	1184.0
201254	445.0	2738.0
26242	0.0	0.0
26245	0.0	0.0
252839	4066.0	21328.0
132671	3066.0	2206.0
130013	39.0	119.0
28877	7.0	0.0
28878	73.0	6.0
28875	46.0	2.0
28876	196.0	6.0
201259	3.0	2.0
28879	0.0	0.0
26219	0.0	0.0
492311	2339.0	197.0
168620	12.0	20.0
28870	28.0	2.0
201266	3202.0	13315.0
28873	1.0	0.0
28874	303.0	9.0
26212	9.0	165.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	940.0	48.0
26225	8668.0	4816.0
28888	4.0	0.0
26224	14828.0	5420.0
28889	0.0	0.0
26227	2831.0	5727.0
28886	0.0	0.0
26226	57.0	24.0
28887	0.0	0.0
26229	610.0	1805.0
26228	75.0	16.0
28880	0.0	0.0
28881	14.0	0.0
28884	0.0	0.0
26220	17.0	40.0
28885	12.0	0.0
26223	0.0	0.0
28882	137.0	5.0
28883	0.0	0.0
492307	6.0	0.0
492303	33.0	242.0
105369550	1.0	4.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	0.0
5607	1842.0	1692.0
5608	988.0	620.0
5609	1632.0	2396.0
5600	496.0	277.0
5601	5768.0	9780.0
5602	1668.0	38.0
5603	4272.0	7578.0
5604	4521.0	3093.0
5605	2140.0	5148.0
5606	5834.0	2145.0
5620	0.0	0.0
5618	13095.0	25348.0
5619	0.0	0.0
5610	11807.0	9769.0
5611	18280.0	6537.0
5612	8637.0	3579.0
5613	3066.0	750.0
5616	2.0	0.0
5617	2.0	0.0
105370578	0.0	2.0
5630	58.0	24.0
5631	3360.0	6747.0
166379	1057.0	441.0
166378	1468.0	1294.0
5629	2774.0	43.0
100133941	49454.0	1112.0
5621	32835.0	1374.0
5623	210.0	222.0
5624	11.0	31.0
5625	74.0	4573.0
5626	1.0	0.0
5627	10983.0	696.0
5628	5.0	0.0
5641	18584.0	6157.0
5634	3242.0	5023.0
5635	4658.0	4251.0
100133957	33.0	46.0
5636	2297.0	1761.0
5638	2776.0	443.0
5639	344.0	1101.0
5650	6646.0	516.0
5651	7.0	0.0
5652	3814.0	9086.0
5653	2564.0	491.0
5644	0.0	0.0
5645	5.0	6.0
5646	10.0	10.0
5648	971.0	4.0
5649	3198.0	317.0
100131309	0.0	0.0
5660	99045.0	83877.0
5662	48.0	479.0
5663	10136.0	8148.0
5664	1136.0	4557.0
3002	105.0	9.0
347281	0.0	0.0
100131302	0.0	0.0
3001	336.0	40.0
3000	19.0	31.0
51360	3416.0	3485.0
51362	3080.0	1443.0
51361	4879.0	9023.0
51364	102.0	1578.0
100287191	0.0	1.0
51363	4246.0	7894.0
51366	18759.0	13393.0
89978	1178.0	542.0
100287193	2.0	6.0
51365	210.0	87.0
51368	1986.0	5447.0
5654	24126.0	8668.0
5655	3284.0	2523.0
51367	1382.0	1360.0
90956	1512.0	4226.0
5657	9.0	0.0
90957	3263.0	2095.0
89970	4754.0	6346.0
5670	0.0	0.0
5671	0.0	0.0
5672	4.0	0.0
347273	16.0	19.0
5673	7.0	0.0
90952	4828.0	2330.0
5675	0.0	1.0
347275	0.0	0.0
3013	5.0	340.0
3012	24.0	1014.0
3010	2.0	42.0
51371	7777.0	3360.0
3009	0.0	12.0
100287183	0.0	1.0
3008	14.0	38.0
51373	1182.0	878.0
3007	6.0	145.0
51372	3164.0	4750.0
51375	3467.0	2557.0
3006	549.0	14982.0
51374	10240.0	9048.0
3005	13422.0	45595.0
51377	4540.0	6764.0
3004	19.0	3.0
3003	328.0	36.0
51379	2123.0	1927.0
51378	326.0	6.0
5669	0.0	0.0
5680	1.0	0.0
5681	2448.0	1959.0
5682	6176.0	4048.0
5683	1789.0	1080.0
5684	7718.0	4596.0
5685	9282.0	9517.0
347265	15.0	111.0
5686	5354.0	7416.0
3024	0.0	0.0
3021	85603.0	56410.0
3020	2965.0	8191.0
100287177	0.0	1.0
51380	1356.0	2465.0
100287178	0.0	0.0
51382	4916.0	4746.0
100287173	1.0	0.0
51384	22.0	2.0
3018	0.0	3.0
51386	28367.0	12804.0
3017	322.0	9621.0
51385	1006.0	1363.0
51388	3005.0	1837.0
3015	6894.0	22616.0
100287171	166.0	294.0
3014	460.0	3218.0
5676	2.0	0.0
51389	7257.0	1608.0
5678	5.0	5.0
5690	8705.0	6716.0
5691	4025.0	7712.0
5692	9711.0	27119.0
5693	3204.0	7748.0
347252	6.0	5.0
5694	2660.0	5189.0
5695	6518.0	9005.0
5696	2291.0	5884.0
5697	4.0	20.0
3035	2391.0	4079.0
3034	46.0	5.0
3033	7993.0	5919.0
3032	14419.0	9927.0
3031	1.0	3.0
3030	18707.0	15292.0
51390	4986.0	4078.0
51393	612.0	345.0
3029	617.0	2387.0
3028	1807.0	4844.0
51397	2694.0	2166.0
3026	25.0	3.0
51399	3283.0	5624.0
51398	5761.0	6192.0
5687	1675.0	1982.0
5688	5705.0	8299.0
5689	10164.0	10365.0
129401	2175.0	1078.0
347240	296.0	1138.0
129402	0.0	0.0
3046	11.0	0.0
3045	7.0	14.0
3044	0.0	0.0
3043	9863.0	148.0
3042	1.0	0.0
3040	1841.0	20.0
374900	1246.0	1469.0
3039	34.0	1.0
3038	10109.0	364.0
3037	1983.0	130.0
374907	96.0	241.0
3036	706.0	11.0
5698	1014.0	1040.0
5699	745.0	1274.0
90990	106.0	1139.0
90993	1367.0	8792.0
3055	848.0	434.0
3054	4427.0	7447.0
3053	108.0	6.0
100287144	0.0	0.0
3052	1683.0	1867.0
3051	0.0	0.0
3050	0.0	0.0
100287140	0.0	0.0
3049	0.0	0.0
3048	20.0	3.0
3047	2.0	0.0
90987	1851.0	1208.0
3060	0.0	2.0
374920	143.0	277.0
3068	14509.0	39291.0
3067	275.0	403.0
374928	663.0	718.0
3066	9442.0	4725.0
3065	6504.0	12444.0
3064	6696.0	6666.0
3062	4.0	0.0
3061	9.0	0.0
3059	1655.0	784.0
3071	3105.0	720.0
3070	543.0	2026.0
3078	42.0	3.0
3077	1912.0	3095.0
100287128	19.0	0.0
3075	17894.0	1405.0
3074	17362.0	12877.0
3073	7103.0	4709.0
374918	23.0	30.0
3069	29450.0	78530.0
3082	2376.0	228.0
3081	237.0	87.0
3080	0.0	0.0
53938	1378.0	1490.0
28976	2267.0	3528.0
28977	7033.0	5397.0
28974	2066.0	3575.0
100131388	9.0	0.0
3087	1375.0	803.0
28978	2401.0	4167.0
3084	2924.0	82.0
3083	1.0	25.0
28972	9145.0	10367.0
53940	0.0	0.0
28973	3936.0	6484.0
28970	4334.0	3887.0
28971	795.0	1706.0
53944	2151.0	3101.0
53942	26.0	1.0
53947	756.0	1115.0
3093	12792.0	8094.0
3092	6522.0	11433.0
3091	19006.0	2449.0
3090	1041.0	222.0
28987	2391.0	2660.0
28988	4233.0	5776.0
132989	761.0	733.0
100131378	12.0	4.0
3099	4257.0	3795.0
28985	2761.0	3015.0
3098	7122.0	10137.0
28986	1699.0	1640.0
3097	7588.0	1066.0
100507299	62.0	66.0
3096	4755.0	2460.0
100131374	0.0	0.0
28989	340.0	868.0
100507297	310.0	490.0
3094	15073.0	14023.0
337986	0.0	0.0
100131370	0.0	1.0
28983	32.0	219.0
28984	6225.0	661.0
28981	2031.0	2086.0
374819	519.0	400.0
26322	0.0	0.0
28982	1573.0	5575.0
129303	997.0	1625.0
100131369	5.0	5.0
28954	127.0	61.0
28955	185.0	293.0
28952	717.0	2429.0
100131366	13.0	115.0
65944	1.0	3.0
337979	0.0	0.0
28958	2718.0	4512.0
337978	0.0	3.0
28959	4859.0	533.0
337977	2.0	0.0
28956	726.0	8654.0
337976	0.0	0.0
28957	782.0	863.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	5683.0	6209.0
337980	0.0	0.0
51300	3692.0	4461.0
51302	833.0	12.0
89910	5117.0	7655.0
51301	1006.0	3337.0
51304	6315.0	6027.0
51303	1149.0	1773.0
51306	8274.0	3001.0
51305	9.0	2.0
51308	185.0	21.0
51307	7610.0	3625.0
51309	3698.0	6509.0
130340	433.0	544.0
100131358	1.0	2.0
28965	1520.0	12.0
28966	1392.0	2110.0
26301	306.0	234.0
337969	0.0	0.0
28964	2623.0	6281.0
337968	0.0	0.0
28969	6752.0	7175.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	278.0	18.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	353.0	238.0
337973	0.0	0.0
337972	0.0	0.0
360200	18.0	26.0
337971	0.0	0.0
337970	0.0	0.0
28962	6140.0	1822.0
51311	394.0	30.0
51310	1574.0	2363.0
28960	749.0	1524.0
51313	31355.0	79951.0
51312	12245.0	2849.0
51315	5630.0	4974.0
51314	52.0	8.0
51317	3901.0	2519.0
360205	0.0	0.0
51316	160.0	9.0
51319	2506.0	2734.0
360203	0.0	0.0
51318	3679.0	4374.0
374864	646.0	9.0
28938	470.0	3.0
100507267	2.0	0.0
28939	4.0	0.0
374860	167.0	1681.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	10.0	0.0
28930	14.0	0.0
28931	1.0	0.0
374868	2173.0	1300.0
100507266	243.0	148.0
28936	0.0	1.0
28937	540.0	41.0
28934	0.0	0.0
28935	588.0	6.0
337963	0.0	0.0
337960	0.0	0.0
51320	7659.0	5382.0
51322	21833.0	15709.0
53981	6875.0	8620.0
51321	5624.0	7693.0
51324	8052.0	7673.0
89932	2337.0	1236.0
51326	84.0	73.0
51327	7.0	0.0
51329	23.0	33.0
28949	0.0	0.0
100507257	20.0	2.0
132946	75.0	58.0
100507251	0.0	0.0
28943	382.0	2.0
65975	69.0	7.0
28941	1302.0	31.0
65977	3424.0	2719.0
28942	125.0	1.0
28947	0.0	0.0
132949	2380.0	2037.0
65979	6165.0	6180.0
28948	0.0	0.0
100507254	209.0	2.0
28946	22.0	0.0
89927	1731.0	2561.0
144920	0.0	0.0
51330	1527.0	2636.0
28940	79.0	1.0
51333	119.0	211.0
51332	134.0	479.0
51335	3986.0	2469.0
51334	178.0	68.0
51337	735.0	2047.0
360227	15.0	8.0
51339	1547.0	490.0
51338	4370.0	265.0
360226	2.0	3.0
28918	0.0	0.0
28919	109.0	6.0
374887	65.0	120.0
65981	1664.0	998.0
28916	0.0	0.0
65980	1865.0	2647.0
28917	0.0	0.0
374882	2476.0	4091.0
65983	6616.0	2876.0
100131328	1.0	1.0
65982	3828.0	2813.0
100131327	0.0	1.0
65985	2304.0	4419.0
65987	1158.0	123.0
28910	0.0	0.0
65986	5906.0	3620.0
28911	0.0	0.0
65989	233.0	107.0
132954	0.0	2.0
65988	1354.0	1452.0
100131320	411.0	2238.0
28914	10939.0	399.0
28915	36.0	2.0
28912	4489.0	786.0
28913	2292.0	35.0
51340	4243.0	5905.0
100287098	9.0	27.0
89958	95.0	913.0
51341	2741.0	3167.0
100287091	0.0	0.0
100507290	588.0	908.0
51343	1541.0	3943.0
89953	975.0	2744.0
51348	165.0	4.0
51347	4125.0	3900.0
90933	1371.0	2706.0
100302090	0.0	2.0
65990	59.0	557.0
374875	202.0	451.0
28929	5.0	0.0
65992	800.0	2379.0
28927	0.0	0.0
65991	6054.0	3162.0
28928	0.0	0.0
65993	540.0	3834.0
374872	25.0	6.0
65996	1582.0	1826.0
65998	1822.0	601.0
28921	20.0	0.0
65997	80.0	750.0
28922	2.0	0.0
65999	328.0	772.0
28920	3.0	1.0
374879	570.0	303.0
28925	0.0	0.0
28926	3.0	0.0
374877	23.0	121.0
28923	565.0	8.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	4048.0	3045.0
100287087	8.0	24.0
51350	0.0	0.0
51352	2.0	6.0
100287083	0.0	0.0
89944	771.0	60.0
100287082	3.0	7.0
89941	1081.0	3772.0
130399	2509.0	13.0
166348	24.0	3.0
374897	0.0	17.0
100507217	9143.0	4046.0
166336	3920.0	1795.0
374899	879.0	1521.0
203510	0.0	0.0
541611	1.0	1.0
154386	15.0	43.0
100507246	3005.0	2412.0
100507249	3.0	3.0
100507240	22.0	13.0
101937451	0.0	0.0
100507244	150.0	31.0
100507242	31.0	1.0
100133991	242.0	313.0
100509894	25.0	28.0
203522	2006.0	785.0
203523	1360.0	541.0
130355	1070.0	756.0
26353	12808.0	269.0
26355	3635.0	6040.0
26354	9167.0	10157.0
53904	46.0	3.0
53905	367.0	209.0
130367	411.0	935.0
154313	25.0	2.0
203547	6924.0	3816.0
53918	2036.0	1598.0
53919	124.0	20.0
100507203	5.0	1.0
53916	410.0	683.0
53917	162.0	210.0
100507206	3.0	0.0
28998	2705.0	2971.0
26335	0.0	0.0
28999	397.0	53.0
28996	11520.0	3661.0
26339	0.0	0.0
26338	0.0	0.0
28990	1380.0	918.0
28991	776.0	1566.0
203562	14.0	2.0
26330	2.0	3.0
28992	235.0	364.0
26333	0.0	0.0
100169989	17.0	2.0
100509857	1.0	2.0
203569	1.0	0.0
100131393	0.0	0.0
100131390	18.0	0.0
168975	3.0	0.0
26341	0.0	0.0
26343	1.0	0.0
100289644	0.0	0.0
100289643	0.0	0.0
100289640	1.0	2.0
5706	6804.0	5884.0
5707	9485.0	10530.0
5708	8864.0	18412.0
5709	5543.0	11879.0
5700	1263.0	1517.0
5701	7017.0	7303.0
5702	2305.0	7007.0
5704	2821.0	6681.0
5705	3951.0	11213.0
100507401	6.0	3.0
100507404	7.0	5.0
100289635	1802.0	1551.0
5717	7699.0	7762.0
5718	7810.0	5848.0
5719	6122.0	8565.0
5710	4546.0	21833.0
5711	5632.0	6662.0
5713	3673.0	4477.0
5714	6247.0	10769.0
5715	793.0	1896.0
5716	4116.0	4234.0
5730	3097.0	131.0
5728	17265.0	12446.0
5729	138.0	11.0
5720	8819.0	16764.0
5721	4150.0	7445.0
5723	516.0	1719.0
105370683	0.0	0.0
5724	1755.0	1363.0
5725	12813.0	26465.0
5726	0.0	0.0
5727	1402.0	92.0
154288	0.0	0.0
100289619	0.0	0.0
5740	9964.0	1280.0
5741	0.0	0.0
5739	70.0	102.0
5731	4.0	0.0
5732	587.0	52.0
5733	6193.0	1362.0
5734	2831.0	639.0
5736	0.0	4.0
5737	2622.0	58.0
5738	11775.0	6786.0
102060414	5.0	5.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	1881.0	588.0
5743	1732.0	23.0
5744	1335.0	5431.0
5745	285.0	37.0
5746	526.0	14.0
5747	11046.0	10059.0
5760	4.0	35.0
5761	58.0	91.0
5763	9666.0	13295.0
3101	70.0	54.0
5753	246.0	2054.0
5754	2929.0	5663.0
5756	9832.0	8851.0
5757	34545.0	53753.0
5758	5.0	6.0
5759	40.0	131.0
5770	5950.0	5105.0
5771	3635.0	1839.0
5774	2832.0	3863.0
3112	233.0	25.0
3111	2254.0	758.0
3110	4.0	22.0
3109	3152.0	1050.0
3108	6575.0	1157.0
3107	37695.0	51936.0
3106	81172.0	74624.0
3105	33273.0	49394.0
3104	607.0	1329.0
5764	43116.0	158.0
5767	28.0	11.0
5768	10126.0	46204.0
5769	12.0	13.0
648315	0.0	0.0
5780	4774.0	5018.0
5781	25084.0	11171.0
5782	12298.0	8821.0
5783	6730.0	1828.0
5784	18579.0	3120.0
3123	12436.0	4978.0
3122	52876.0	13772.0
3121	0.0	0.0
3120	682.0	344.0
51481	0.0	0.0
51480	0.0	0.0
3119	3036.0	1233.0
3118	1986.0	531.0
3117	5965.0	1487.0
3116	10.0	6.0
3115	7718.0	3428.0
3113	23580.0	6942.0
5775	3689.0	724.0
5777	1159.0	2900.0
5778	235.0	81.0
103164619	2.0	0.0
5790	0.0	0.0
5791	3787.0	2827.0
5792	23206.0	39914.0
5793	6473.0	6656.0
5794	98.0	44.0
5795	3066.0	2630.0
5796	15990.0	1712.0
3134	1329.0	3528.0
3133	63517.0	18023.0
3132	2.0	3.0
3131	6831.0	24.0
100287067	0.0	0.0
51490	1029.0	1834.0
100287063	0.0	1.0
51491	575.0	796.0
51493	5669.0	8218.0
3128	1168.0	327.0
51496	6981.0	4218.0
3127	2979.0	1355.0
51495	16455.0	23356.0
445815	87.0	13.0
51497	5869.0	7475.0
5786	9535.0	9767.0
5787	12583.0	1756.0
51499	2277.0	1733.0
5788	5547.0	832.0
5789	791.0	385.0
3145	711.0	2325.0
3142	230.0	200.0
3141	2906.0	4810.0
3140	5050.0	7565.0
100287055	0.0	0.0
3139	389.0	726.0
3138	127.0	51.0
3137	163.0	164.0
3136	465.0	1683.0
3135	132.0	189.0
5797	11411.0	4550.0
5798	4.0	10.0
5799	699.0	934.0
347376	7.0	6.0
3156	5588.0	9859.0
3155	2063.0	5545.0
100287045	0.0	1.0
3152	0.0	0.0
3151	13843.0	28355.0
3150	12314.0	17773.0
3149	1194.0	3486.0
3148	4047.0	30012.0
3146	29792.0	13732.0
347365	212.0	1157.0
648359	3.0	1.0
347363	1.0	0.0
3167	0.0	0.0
3166	7.0	0.0
100302119	0.0	0.0
3164	17800.0	2714.0
100302118	1.0	0.0
3163	1371.0	2913.0
100302117	0.0	0.0
3162	3043.0	1986.0
100302116	0.0	0.0
3161	168.0	3103.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	3.0	0.0
100302112	2.0	1.0
100302111	0.0	0.0
3159	3140.0	8279.0
3158	4734.0	986.0
3157	6314.0	7877.0
347359	4.0	0.0
3170	0.0	1.0
120939	93.0	51.0
3178	36989.0	56995.0
3177	632.0	2611.0
100287026	0.0	0.0
3176	8855.0	16297.0
100287029	1.0	14.0
3175	0.0	1.0
3174	141.0	232.0
3172	2.0	3.0
3171	11.0	3.0
100289682	0.0	0.0
3169	8080.0	47035.0
120935	37.0	5.0
3181	41543.0	112586.0
347344	664.0	1039.0
3189	10264.0	3820.0
3188	12908.0	16540.0
3187	26489.0	40304.0
100289678	1039.0	610.0
3186	1.0	1.0
3185	15324.0	38839.0
100302139	1.0	0.0
3184	17029.0	18149.0
100302138	0.0	0.0
3183	30833.0	46989.0
100302137	0.0	0.0
100287013	3.0	3.0
3182	6161.0	9602.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	1.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	42497.0	75192.0
347333	2.0	5.0
3191	14249.0	20796.0
3190	56051.0	78091.0
3199	151.0	5.0
3198	153.0	16.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	0.0	2.0
100302128	3.0	2.0
3195	0.0	30.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	2.0	2.0
100302125	0.0	3.0
100289663	0.0	0.0
100302124	0.0	1.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	0.0	0.0
347442	0.0	0.0
132851	60.0	64.0
100131268	1.0	0.0
374946	48.0	53.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	133.0	75.0
100302156	0.0	0.0
120863	106.0	149.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	35.0	17.0
100302152	0.0	1.0
100302150	3.0	1.0
51400	3955.0	4976.0
51406	4271.0	3365.0
51409	1235.0	2754.0
132864	5606.0	6562.0
100302149	1.0	4.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	0.0	0.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	0.0	6.0
144847	0.0	0.0
51411	650.0	181.0
541578	955.0	1407.0
374969	1225.0	953.0
100131244	1.0	0.0
100302179	0.0	1.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	0.0	2.0
51421	14502.0	4833.0
100302172	0.0	0.0
51422	4259.0	3291.0
51427	2648.0	5275.0
51426	4950.0	2975.0
51429	12271.0	15204.0
51428	1755.0	4954.0
347411	0.0	0.0
541565	938.0	620.0
132884	734.0	136.0
100131236	1.0	0.0
100131234	2.0	0.0
100131230	6.0	7.0
374955	2.0	0.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	0.0	0.0
51430	9929.0	31231.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	1.0	0.0
51434	3276.0	4750.0
100302160	0.0	0.0
51433	11056.0	9296.0
51435	3594.0	9330.0
51438	0.0	6.0
347402	5.0	56.0
51439	10973.0	4823.0
347404	200.0	56.0
374986	6232.0	6229.0
100507381	0.0	0.0
132817	0.0	0.0
374987	14.0	7.0
51441	11001.0	7671.0
100302197	0.0	0.0
51440	14.0	2.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	936.0	0.0
100302193	0.0	0.0
51444	4987.0	2831.0
100302192	0.0	0.0
51447	4927.0	5954.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	21401.0	12163.0
144809	1.0	0.0
374973	6.0	6.0
100131213	41.0	132.0
100131211	1241.0	746.0
374977	44.0	5.0
51450	340.0	159.0
100302186	0.0	0.0
51451	2165.0	2938.0
100302185	0.0	0.0
51454	5427.0	291.0
120892	3567.0	425.0
100302184	1.0	0.0
100302183	0.0	0.0
51455	5716.0	3068.0
100302181	3.0	0.0
51458	4.0	3.0
100131208	13.0	2.0
100131207	0.0	0.0
100131205	170.0	33.0
100192204	6.0	0.0
51460	1896.0	1763.0
117246	2546.0	5901.0
51463	342.0	352.0
117245	3462.0	136.0
144811	1601.0	516.0
117248	8349.0	317.0
51465	16298.0	4969.0
117247	44.0	18.0
51466	4452.0	5229.0
144817	0.0	0.0
100507392	94.0	8.0
100507398	194.0	149.0
120872	7.0	4.0
51471	2.0	4.0
51474	25071.0	15493.0
51473	1059.0	533.0
51475	0.0	0.0
51478	681.0	3768.0
51477	1127.0	4269.0
51479	8854.0	6352.0
100507347	391.0	21.0
101927992	10.0	17.0
101927994	194.0	372.0
100507341	6.0	1.0
203611	0.0	0.0
129285	3615.0	2536.0
100507331	4.0	4.0
100507361	10.0	3.0
26499	258.0	1703.0
100507362	0.0	0.0
117286	10.0	174.0
117285	0.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	11.0	0.0
117289	1180.0	191.0
26495	1.0	0.0
26497	0.0	0.0
117283	14.0	8.0
100507357	1.0	1.0
100507354	2.0	5.0
100507303	613.0	919.0
100507300	41.0	16.0
26478	0.0	0.0
101927953	3.0	0.0
26479	0.0	0.0
101927957	12.0	42.0
26470	1106.0	10953.0
26472	822.0	3707.0
26471	1999.0	6977.0
26473	0.0	0.0
26476	0.0	0.0
26475	0.0	0.0
100507308	13.0	0.0
100131291	4.0	6.0
100169834	5.0	6.0
100131281	0.0	0.0
101927980	49.0	5.0
154214	4648.0	515.0
154215	118.0	27.0
100507316	305.0	357.0
101927983	15.0	28.0
100131279	0.0	0.0
26469	6158.0	8524.0
26468	1270.0	83.0
100170841	287.0	67.0
129293	205.0	27.0
101927988	0.0	0.0
168850	5077.0	2680.0
5805	1435.0	1676.0
5806	1332.0	21.0
5800	493.0	170.0
130271	4244.0	94.0
5801	59.0	16.0
100169851	0.0	0.0
5802	4066.0	5659.0
100169850	0.0	0.0
5803	1148.0	0.0
100507501	112.0	561.0
100507500	10.0	2.0
100422059	0.0	0.0
102723742	1.0	0.0
168374	2820.0	9265.0
5816	13.0	5.0
5817	1753.0	644.0
5818	4951.0	2792.0
101927917	0.0	0.0
5819	5927.0	11674.0
5810	3280.0	4321.0
5813	6445.0	625.0
100422055	0.0	1.0
5814	13629.0	6421.0
102466189	0.0	0.0
102723737	0.0	0.0
101927922	7.0	5.0
203228	2618.0	863.0
101927921	0.0	0.0
648283	1.0	2.0
5827	297.0	811.0
5828	6028.0	4567.0
5829	10381.0	4584.0
5820	812.0	967.0
5822	111.0	198.0
5824	10673.0	18030.0
5825	9371.0	8204.0
5826	2530.0	1785.0
100507526	97.0	34.0
100507524	76.0	337.0
102466199	0.0	0.0
168391	0.0	0.0
101927931	132.0	58.0
445571	194.0	63.0
203238	681.0	715.0
445573	0.0	0.0
648294	19.0	19.0
203245	460.0	761.0
102466190	0.0	0.0
5830	2937.0	2667.0
102466198	0.0	0.0
5831	547.0	9598.0
102466197	0.0	0.0
5832	5134.0	10476.0
102466196	0.0	0.0
5833	748.0	2316.0
100507528	0.0	0.0
102466195	0.0	0.0
5834	7409.0	16354.0
102466194	0.0	0.0
102466193	16.0	1.0
