id	ab574ed8-1dcc-437e-9471-7caa4b7fc4a6	e9cbd268-573f-41fc-9f17-d25e1d1c9759
342931	0.0	0.0
5308	73.0	189.0
101929390	0.0	0.0
5309	0.0	3.0
219527	24.0	16.0
101929397	0.0	0.0
7980	599.0	17.0
5320	12463.0	10.0
7982	2126.0	1254.0
5321	1516.0	125.0
5322	192.0	135.0
7984	383.0	545.0
219541	276.0	331.0
51021	2932.0	2979.0
51020	1691.0	2573.0
51023	582.0	394.0
51022	283.0	345.0
51025	238.0	344.0
342926	842.0	308.0
51024	4086.0	3025.0
7976	122.0	462.0
5313	0.0	3.0
51027	387.0	417.0
100420613	0.0	0.0
51026	2539.0	2464.0
5314	2.0	36.0
7975	2488.0	431.0
100420612	6.0	2.0
5315	24653.0	51367.0
51029	2954.0	2876.0
7978	337.0	360.0
51028	2699.0	1792.0
5316	965.0	846.0
5317	2339.0	56.0
5318	114.0	258.0
7979	2357.0	4759.0
219539	156.0	54.0
5319	0.0	1.0
219557	0.0	0.0
7991	1109.0	1638.0
5330	1179.0	818.0
7994	6140.0	1752.0
5331	2112.0	2066.0
5332	1216.0	222.0
7993	546.0	332.0
5333	1384.0	451.0
5334	897.0	366.0
51030	1281.0	1794.0
51032	5.0	3.0
51031	2320.0	1608.0
342918	2.0	42.0
100420627	0.0	0.0
51035	4544.0	2429.0
5324	55.0	72.0
5325	3195.0	798.0
5326	804.0	725.0
5327	3171.0	5497.0
7988	666.0	610.0
100420621	2.0	1.0
5328	2318.0	11673.0
5329	993.0	2773.0
158248	4.0	103.0
5340	2.0	0.0
5341	3131.0	878.0
5342	5.0	8.0
5343	15.0	10.0
101929335	188.0	17.0
5345	131.0	86.0
63027	1602.0	626.0
342909	125.0	115.0
342908	97.0	123.0
51043	3800.0	3063.0
51042	69.0	104.0
342900	0.0	0.0
100419649	0.0	0.0
51046	1.0	0.0
5335	4786.0	3552.0
90634	1068.0	363.0
134285	2.0	12.0
5336	2505.0	516.0
5337	2044.0	657.0
90637	459.0	260.0
100420633	0.0	0.0
5338	1690.0	1081.0
5339	23277.0	14576.0
90639	522.0	214.0
5350	1738.0	241.0
5351	6211.0	13166.0
5352	7730.0	6028.0
219578	0.0	0.0
100419650	1.0	0.0
134288	0.0	0.0
63035	1049.0	598.0
5354	457.0	11.0
5355	4083.0	3224.0
63036	6.0	0.0
5356	2464.0	1783.0
90632	7.0	8.0
101929344	0.0	0.0
161882	171.0	242.0
51050	17.0	55.0
51052	0.0	4.0
643906	0.0	0.0
51054	503.0	134.0
643904	2.0	3.0
51053	364.0	273.0
643905	0.0	0.0
51056	5496.0	2910.0
51058	333.0	384.0
51057	1193.0	233.0
643909	0.0	0.0
5346	133026.0	978.0
90624	1438.0	719.0
51059	87.0	13.0
5347	128.0	705.0
5348	527.0	14.0
5349	39.0	2164.0
90625	8.0	1.0
90627	4009.0	1712.0
5360	32718.0	5958.0
5361	5518.0	2213.0
5362	4811.0	1487.0
101929351	21.0	27.0
5364	3060.0	1444.0
5365	469.0	567.0
5366	78.0	217.0
90665	0.0	0.0
5367	0.0	0.0
51061	2283.0	3187.0
51060	2614.0	3433.0
51063	2681.0	1352.0
51062	402.0	746.0
146279	2.0	59.0
51065	2179.0	2515.0
643915	0.0	0.0
51067	597.0	691.0
51066	34.0	29.0
51069	1114.0	660.0
51068	2604.0	2468.0
5357	89.0	368.0
5358	6034.0	5849.0
100420656	0.0	0.0
5359	2596.0	1846.0
643911	253.0	758.0
100420650	2.0	2.0
5371	6606.0	4252.0
100420660	0.0	1.0
5372	1486.0	835.0
5373	644.0	1051.0
158257	4.0	3.0
732448	0.0	1.0
5375	13.0	0.0
5376	21487.0	8682.0
90655	0.0	0.0
5378	738.0	653.0
219595	2.0	16.0
101929369	4.0	4.0
51070	1469.0	1306.0
51072	114.0	106.0
51071	1351.0	1079.0
5370	0.0	0.0
51074	1355.0	448.0
51073	1174.0	1331.0
51076	1840.0	418.0
51075	3303.0	2359.0
51078	1929.0	1095.0
51077	2151.0	2150.0
51079	774.0	1543.0
5368	0.0	27.0
5369	0.0	0.0
100420665	0.0	0.0
171222	11.0	1.0
171221	1.0	0.0
90649	337.0	1018.0
171220	145.0	103.0
5382	76.0	62.0
5383	62.0	36.0
100419560	6.0	3.0
28619	6.0	7.0
5387	82.0	52.0
28613	0.0	0.0
28614	7.0	4.0
220594	8.0	3.0
28611	2.0	7.0
28612	0.0	0.0
28617	1.0	2.0
5380	0.0	0.0
28616	1.0	2.0
28610	0.0	1.0
5379	268.0	362.0
100420558	0.0	0.0
100420557	1.0	1.0
100420555	1.0	0.0
100420552	4.0	0.0
5393	762.0	592.0
5394	3616.0	2591.0
5395	570.0	284.0
5396	11090.0	16495.0
101929302	34.0	78.0
28624	0.0	0.0
28625	0.0	0.0
28622	1.0	0.0
28623	0.0	0.0
28628	0.0	0.0
28629	0.0	1.0
28626	1.0	2.0
28627	0.0	1.0
28620	2.0	4.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	1.0	0.0
100419595	0.0	0.0
28602	6.0	8.0
28603	0.0	2.0
101929328	9.0	1.0
28600	0.0	0.0
28601	1.0	7.0
28606	0.0	6.0
101929329	0.0	0.0
100419599	0.0	0.0
256536	1.0	1.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	2605.0	2130.0
53616	997.0	99.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	11.0
256586	263.0	280.0
171177	1.0	1209.0
171169	0.0	4.0
53632	6.0	0.0
53630	7.0	9.0
53635	3011.0	5867.0
53637	44.0	98.0
112840	494.0	1071.0
26038	8.0	18.0
26037	2190.0	2780.0
653226	8.0	19.0
28699	0.0	0.0
26039	626.0	787.0
112849	850.0	819.0
112846	9.0	10.0
26030	1500.0	1423.0
28693	1.0	1.0
28694	0.0	0.0
26032	552.0	238.0
28691	4.0	2.0
26031	804.0	788.0
28692	2.0	0.0
26034	60.0	128.0
28697	1.0	0.0
26033	77.0	9.0
28698	0.0	0.0
653232	92.0	102.0
100312803	0.0	3.0
26036	2089.0	1188.0
100312806	2.0	118.0
28695	0.0	0.0
26035	2194.0	1439.0
28696	0.0	0.0
653234	5.0	9.0
643898	0.0	0.0
100312801	0.0	0.0
28690	1.0	1.0
26049	6.0	9.0
26048	622.0	573.0
653214	701.0	1334.0
100312819	0.0	0.0
26040	2713.0	1120.0
26043	3766.0	2012.0
26045	146.0	24.0
653220	0.0	0.0
26047	5.0	27.0
100312817	0.0	0.0
26046	2641.0	1152.0
100312816	0.0	0.0
124817	41.0	51.0
148808	430.0	35.0
378925	2.0	2.0
28679	0.0	0.0
26015	1626.0	947.0
653247	1.0	0.0
26018	5228.0	7717.0
28677	0.0	6.0
26017	3359.0	3325.0
28678	0.0	0.0
26019	2642.0	1566.0
124801	314.0	350.0
28671	6.0	4.0
28672	1.0	4.0
26010	4808.0	7165.0
28670	5.0	5.0
26012	1579.0	1611.0
28675	0.0	0.0
26011	2834.0	930.0
28676	0.0	1.0
28673	5.0	5.0
148811	57.0	6.0
26013	268.0	224.0
28674	0.0	4.0
124808	818.0	730.0
148818	0.0	0.0
112812	70.0	96.0
26027	90.0	90.0
653236	20.0	20.0
28688	0.0	1.0
28689	3.0	2.0
653238	53.0	29.0
112817	136.0	58.0
148823	123.0	9.0
28682	0.0	2.0
28683	5.0	3.0
148824	2.0	0.0
28680	2.0	10.0
653240	0.0	0.0
26020	14929.0	8221.0
28681	1.0	4.0
28686	0.0	0.0
26022	1175.0	2084.0
28684	4.0	4.0
26025	400.0	363.0
26024	240.0	254.0
28685	0.0	0.0
378948	0.0	0.0
378949	0.0	0.0
112885	4.0	2.0
28657	0.0	0.0
653268	6.0	5.0
653269	0.0	8.0
28658	4.0	1.0
28655	0.0	1.0
28656	0.0	3.0
28659	0.0	9.0
28650	1.0	0.0
653275	0.0	0.0
28653	1.0	2.0
28654	0.0	0.0
28651	0.0	0.0
28652	3.0	8.0
100312849	1.0	0.0
102157402	897.0	907.0
102157400	2.0	0.0
378938	6238.0	5580.0
641298	16.0	6.0
26005	1541.0	1239.0
28668	0.0	1.0
28669	1.0	1.0
26007	1013.0	2124.0
28666	6.0	3.0
653259	25.0	15.0
28667	1.0	3.0
26009	1985.0	1742.0
28660	3.0	3.0
124857	21.0	19.0
28661	1.0	3.0
26001	3567.0	2814.0
28664	1.0	10.0
26000	2865.0	3050.0
28665	0.0	5.0
26003	5164.0	6793.0
28662	6.0	4.0
26002	435.0	1289.0
28663	3.0	0.0
100312850	19.0	28.0
340390	40.0	45.0
340393	1.0	5.0
28639	9.0	12.0
112869	629.0	747.0
28638	151.0	307.0
100312829	0.0	0.0
100312826	17.0	23.0
124842	24.0	13.0
100312825	1.0	2.0
100312828	33.0	24.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	405.0	740.0
100312823	0.0	3.0
339390	152.0	2.0
339396	0.0	0.0
28646	3.0	1.0
378950	0.0	0.0
28647	1.0	5.0
339398	4.0	152.0
378951	0.0	0.0
28644	1.0	2.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	702.0	857.0
28648	0.0	1.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	0.0	2.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	6.0	4.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	3.0	1.0
100312835	0.0	2.0
100312830	13.0	22.0
646096	0.0	1.0
90799	911.0	1357.0
100287345	0.0	0.0
87171	3.0	7.0
87178	1305.0	1185.0
100287327	0.0	0.0
100287325	0.0	2.0
100287314	15.0	29.0
26191	139.0	172.0
26190	5207.0	3094.0
100287302	0.0	0.0
26173	5754.0	1879.0
26175	428.0	480.0
154197	1.0	14.0
5411	3298.0	3820.0
5409	21.0	28.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	1.0	0.0
5408	0.0	0.0
286002	4.0	2.0
5420	6238.0	3762.0
286006	68.0	83.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1178.0	807.0
51122	1778.0	1633.0
51121	319.0	956.0
51124	1517.0	2159.0
51123	2978.0	2898.0
5412	5453.0	4033.0
51126	1705.0	3411.0
51125	3058.0	1765.0
5413	488.0	631.0
5414	995.0	1293.0
51128	3363.0	2873.0
51127	19.0	4.0
51129	13066.0	331.0
646024	0.0	18.0
646023	14.0	8.0
100131539	3.0	7.0
5430	12445.0	7890.0
5431	4808.0	2868.0
286016	8.0	14.0
5432	2790.0	2608.0
100131535	2.0	3.0
5433	1210.0	1264.0
105369729	0.0	0.0
51131	1655.0	1809.0
51130	72.0	138.0
51133	3755.0	3245.0
51132	3142.0	2970.0
51135	1186.0	976.0
51134	389.0	464.0
5423	405.0	529.0
90701	728.0	1683.0
5424	611.0	681.0
51136	840.0	352.0
5425	2596.0	4076.0
51138	1935.0	1085.0
5426	1493.0	1368.0
646019	4.0	6.0
5427	50.0	234.0
5428	3777.0	4487.0
5429	830.0	789.0
100131528	0.0	0.0
5440	1555.0	2050.0
5441	4883.0	2251.0
5442	1504.0	1168.0
5443	38.0	15.0
5444	3.0	27.0
51142	5337.0	7588.0
51141	1278.0	974.0
51144	5135.0	2463.0
51143	1647.0	1263.0
51146	1.0	1.0
89758	0.0	0.0
5434	10164.0	4995.0
51148	3408.0	10597.0
5435	14.0	3.0
51147	1267.0	1162.0
5436	1643.0	2362.0
90736	478.0	812.0
51149	702.0	550.0
5437	860.0	1817.0
5438	523.0	608.0
5439	762.0	1550.0
90737	0.0	0.0
5450	14.0	25.0
5451	1728.0	1273.0
5452	377.0	312.0
5453	10.0	6.0
5454	1.0	3.0
646049	0.0	0.0
5455	2.0	0.0
51151	1.0	12.0
51150	6032.0	6889.0
51155	720.0	4084.0
51154	1309.0	1644.0
51157	825.0	1039.0
51156	1.0	2.0
5445	2343.0	2963.0
5446	38.0	263.0
5447	5422.0	2218.0
5449	3.0	2.0
286042	80.0	147.0
347487	0.0	0.0
5460	32.0	9.0
5462	35.0	94.0
5463	1147.0	334.0
5464	6976.0	5664.0
5465	2426.0	400.0
51160	3306.0	4097.0
100287399	0.0	0.0
646052	0.0	0.0
51162	4243.0	973.0
51161	581.0	301.0
51164	4199.0	3740.0
51163	923.0	795.0
51166	192.0	168.0
51168	46.0	33.0
51167	1322.0	603.0
5456	0.0	0.0
89778	0.0	0.0
5457	1.0	0.0
89777	0.0	0.0
5458	0.0	1.0
5459	4.0	3.0
120824	0.0	0.0
5470	0.0	2.0
5471	304.0	533.0
347475	6.0	21.0
5473	18.0	0.0
5475	2.0	443.0
5476	8469.0	10150.0
100507097	2.0	0.0
100507096	0.0	0.0
51171	317.0	418.0
100287388	0.0	0.0
100507099	4.0	1.0
51170	2752.0	844.0
100507098	186.0	18.0
51172	636.0	656.0
51175	747.0	270.0
51174	308.0	383.0
51177	2362.0	2594.0
51176	71.0	1327.0
51179	5.0	6.0
5467	1983.0	1257.0
5468	7681.0	223.0
89766	2.0	48.0
5469	3742.0	1714.0
89765	4.0	224.0
347468	0.0	0.0
89761	1.0	1.0
5481	1471.0	1283.0
89792	2.0	0.0
90780	2290.0	2331.0
89790	102.0	348.0
5483	8.0	10.0
646077	0.0	0.0
5485	2.0	4.0
5486	6.0	3.0
5487	0.0	0.0
5488	1.0	2.0
646070	0.0	0.0
51182	794.0	787.0
646074	0.0	0.0
5480	3000.0	4518.0
51181	1513.0	3492.0
51184	957.0	733.0
51186	1475.0	1532.0
51185	2557.0	1104.0
100287372	0.0	0.0
51188	319.0	484.0
51187	3026.0	4776.0
5478	8346.0	16214.0
5479	5629.0	16076.0
89797	1343.0	468.0
89796	11769.0	3754.0
89795	984.0	499.0
89781	1897.0	1134.0
347454	12.0	43.0
5493	16597.0	2378.0
89780	0.0	23.0
5494	5359.0	3213.0
5495	2834.0	1558.0
5496	3960.0	4297.0
5498	582.0	727.0
5499	3745.0	7785.0
646080	156.0	42.0
100287369	0.0	3.0
51191	624.0	574.0
646087	0.0	0.0
100287364	0.0	0.0
646086	4.0	5.0
51193	1384.0	1572.0
100287366	1.0	0.0
646085	0.0	1.0
51192	269.0	358.0
5491	4.0	3.0
51195	224.0	191.0
51194	1964.0	847.0
100287362	0.0	2.0
51196	1341.0	487.0
51199	4415.0	2917.0
51198	1.0	1.0
5489	0.0	0.0
89782	546.0	793.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	66.0	5.0
28735	1.0	0.0
28732	0.0	0.0
100507062	73.0	7.0
28733	0.0	0.0
28738	0.0	0.0
100507067	2.0	1.0
28739	0.0	0.0
28736	0.0	0.0
100507066	0.0	0.0
28737	0.0	1.0
28730	0.0	0.0
28731	0.0	0.0
144712	1.0	1.0
119764	0.0	0.0
119765	0.0	0.0
144715	26.0	62.0
286094	0.0	0.0
100859921	0.0	26.0
100859920	0.0	0.0
286097	374.0	81.0
144717	713.0	1064.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	1.0	0.0
724102	19.0	112.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	27.0	43.0
28749	0.0	1.0
100507057	62.0	119.0
100507056	0.0	2.0
100507055	2.0	2.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1462.0	832.0
347541	0.0	0.0
347544	7.0	8.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	1.0	13.0
28713	0.0	0.0
28710	4.0	0.0
28711	0.0	1.0
28716	2.0	0.0
28717	1.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	4.0	0.0
28722	0.0	0.0
28727	0.0	0.0
28728	1.0	0.0
28725	1.0	0.0
28726	0.0	0.0
28720	1.0	0.0
144742	0.0	1.0
347527	0.0	49.0
100507027	0.0	2.0
286046	22.0	36.0
648630	15.0	7.0
117143	495.0	492.0
117145	826.0	624.0
117144	40.0	28.0
120787	1.0	0.0
492295	0.0	0.0
347517	34.0	15.0
347516	2.0	1.0
286053	645.0	797.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	1.0
100507012	0.0	1.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	1.0
286065	1.0	1.0
100131568	0.0	0.0
100131565	0.0	1.0
100131564	469.0	760.0
100507040	1.0	2.0
132719	0.0	0.0
100507046	3.0	2.0
100507044	0.0	0.0
100507043	0.0	0.0
51100	17084.0	6713.0
51102	989.0	629.0
51101	545.0	466.0
51104	638.0	387.0
51103	742.0	881.0
51106	246.0	499.0
51105	2283.0	2321.0
51108	3801.0	3522.0
51107	6582.0	6768.0
286075	405.0	522.0
51109	2141.0	3744.0
286077	201.0	4509.0
646000	0.0	0.0
132720	3401.0	481.0
132724	0.0	0.0
100131551	7.0	113.0
100131550	0.0	0.0
100507034	57.0	34.0
100507032	88.0	57.0
119774	0.0	0.0
119772	0.0	0.0
51111	3001.0	2358.0
51110	519.0	730.0
119775	0.0	0.0
51112	2036.0	1125.0
51115	3542.0	1623.0
51114	2907.0	3284.0
51117	1264.0	1941.0
51116	1124.0	2055.0
51119	8271.0	3415.0
51118	989.0	1276.0
26151	702.0	1310.0
26150	9.0	81.0
26153	1102.0	160.0
26152	161.0	132.0
26155	2652.0	3488.0
26154	0.0	1436.0
26157	743.0	254.0
26156	7051.0	9265.0
130162	76.0	156.0
100534611	2.0	2.0
100534612	1.0	2.0
26164	898.0	992.0
117178	189.0	1043.0
117177	264.0	681.0
26166	485.0	37.0
105379197	1.0	15.0
26165	0.0	0.0
26168	856.0	509.0
26167	129.0	136.0
26160	1476.0	1121.0
100507003	0.0	1.0
100507008	2.0	1.0
26137	351.0	53.0
26136	2226.0	3610.0
28798	0.0	0.0
28799	0.0	0.0
26138	0.0	0.0
28792	0.0	0.0
28793	10.0	99.0
28790	0.0	0.0
117166	12.0	50.0
26130	3575.0	1936.0
28791	0.0	7.0
26133	6213.0	3936.0
28796	36.0	173.0
28797	11.0	200.0
26135	11864.0	7958.0
28794	0.0	0.0
28795	0.0	0.0
26134	117.0	91.0
154150	0.0	1.0
129138	733.0	966.0
26148	252.0	146.0
26147	1852.0	971.0
26149	161.0	55.0
117154	24.0	1.0
26140	1229.0	459.0
553820	3.0	1.0
117153	1.0	1.0
120796	0.0	0.0
117156	0.0	11.0
117155	128.0	129.0
117157	48.0	14.0
120793	0.0	0.0
26146	1540.0	552.0
117159	1.0	451.0
26145	922.0	743.0
130195	0.0	0.0
154141	502.0	389.0
117151	0.0	3.0
26115	1952.0	1874.0
28778	1.0	7.0
28779	5.0	2.0
28776	3.0	5.0
28777	0.0	0.0
26119	1444.0	1622.0
26118	5505.0	3044.0
28770	0.0	0.0
28771	0.0	0.0
28774	0.0	0.0
28775	3.0	14.0
28772	0.0	18.0
26112	18511.0	205.0
28773	0.0	1.0
130120	0.0	0.0
28789	0.0	0.0
26128	2282.0	1492.0
28787	0.0	0.0
26127	2007.0	1228.0
132789	1205.0	564.0
28788	0.0	0.0
28781	3.0	1.0
201134	1739.0	516.0
28780	0.0	0.0
26122	2124.0	1234.0
28785	6.0	6.0
144766	0.0	0.0
26121	1487.0	2086.0
28786	0.0	0.0
28783	0.0	0.0
26123	2478.0	3378.0
28784	2.0	18.0
130132	749.0	445.0
28756	0.0	0.0
28757	0.0	0.0
28754	4.0	0.0
28755	1400.0	803.0
100750326	0.0	2.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	1.0
28753	0.0	0.0
28750	0.0	0.0
201140	6.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	516.0	399.0
28769	0.0	0.0
28760	0.0	0.0
26100	4164.0	2080.0
28763	0.0	1.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	13.0	0.0
117196	0.0	0.0
117195	0.0	4.0
154089	2.0	0.0
100287238	0.0	0.0
201158	71.0	88.0
100287234	0.0	0.0
201164	415.0	123.0
201161	386.0	133.0
201163	1799.0	927.0
154091	43.0	115.0
154092	70.0	4.0
276719	0.0	0.0
100287229	1.0	3.0
100287227	17.0	67.0
100287226	2.0	8.0
201176	1279.0	1005.0
100287216	92.0	34.0
100287215	5.0	2.0
201181	40.0	52.0
129099	32.0	4.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	43.0	242.0
130075	0.0	0.0
5510	2607.0	1421.0
166012	41.0	30.0
5509	655.0	581.0
5500	11521.0	7394.0
5501	7144.0	5758.0
5502	17936.0	194.0
5504	2246.0	2856.0
5506	0.0	0.0
5507	478.0	1752.0
154043	500.0	410.0
5520	3177.0	1642.0
5521	60.0	24.0
193629	6.0	0.0
5519	8735.0	985.0
26298	7.0	1665.0
26297	587.0	467.0
5511	2088.0	1810.0
5512	2.0	2.0
5514	2613.0	2550.0
5515	5288.0	6768.0
26290	250.0	20.0
5516	6288.0	2681.0
154075	41.0	35.0
26292	530.0	1075.0
26291	0.0	0.0
5518	9825.0	15075.0
5530	4473.0	2168.0
5531	2236.0	7281.0
5532	5638.0	2193.0
5522	57.0	1384.0
5523	1205.0	1473.0
5524	3988.0	9297.0
5525	9140.0	2644.0
5526	1318.0	726.0
5527	6242.0	5685.0
5528	3392.0	1900.0
154064	0.0	10.0
5529	2868.0	2631.0
286122	74.0	59.0
5540	2.0	1.0
5542	0.0	0.0
286128	313.0	340.0
51241	599.0	1352.0
89858	42.0	49.0
89857	416.0	271.0
51244	1081.0	698.0
51247	3691.0	2686.0
5533	1161.0	630.0
51246	6799.0	7562.0
5534	3462.0	2518.0
51249	856.0	1027.0
5535	1.0	0.0
90835	6.0	23.0
89853	1536.0	347.0
5536	1786.0	1749.0
51248	1157.0	2015.0
5537	5868.0	3125.0
5538	8402.0	7452.0
5539	0.0	1.0
28907	0.0	0.0
286133	29640.0	12.0
28908	61.0	98.0
28905	1.0	0.0
100131418	0.0	0.0
5550	1843.0	1540.0
28906	0.0	0.0
286135	0.0	0.0
5551	653.0	142.0
5552	7154.0	1282.0
100131415	0.0	0.0
5553	8.0	0.0
28909	0.0	0.0
5554	10.0	14.0
28900	0.0	2.0
28903	1.0	0.0
28904	2.0	17.0
28901	2.0	5.0
28902	0.0	0.0
51250	505.0	445.0
51252	124.0	361.0
51251	859.0	1297.0
89849	1025.0	755.0
89848	609.0	447.0
51253	2379.0	2069.0
89846	626.0	648.0
51256	372.0	554.0
89845	1030.0	708.0
51255	2182.0	3587.0
51258	1956.0	3562.0
5544	3.0	4.0
51257	4093.0	1435.0
5545	0.0	0.0
5546	2046.0	2364.0
5547	7297.0	5438.0
51259	401.0	566.0
90826	634.0	426.0
5549	37042.0	6832.0
286140	152.0	112.0
90827	0.0	0.0
286144	1379.0	3137.0
5562	4903.0	2312.0
286148	1783.0	1482.0
5563	249.0	803.0
90861	2661.0	10862.0
5564	1645.0	1197.0
90864	76.0	71.0
5565	1533.0	691.0
51260	882.0	916.0
51263	1131.0	803.0
100287296	0.0	0.0
51265	45.0	41.0
51264	1198.0	1491.0
51267	450.0	135.0
51266	19.0	18.0
5555	1.0	7.0
51268	87.0	59.0
89876	70.0	16.0
5557	246.0	240.0
5558	371.0	507.0
89874	39.0	39.0
90859	7.0	6.0
89872	1.0	0.0
286151	3.0	16.0
89870	0.0	1.0
5570	60.0	925.0
5571	3209.0	2363.0
5573	20423.0	8929.0
90850	1300.0	1674.0
5574	0.0	0.0
90853	331.0	363.0
5575	618.0	327.0
5576	4429.0	1480.0
51270	0.0	8.0
100192378	70.0	74.0
51272	3063.0	2693.0
51271	4097.0	1991.0
51274	6756.0	2475.0
100287284	2.0	3.0
51276	236.0	152.0
89869	1.0	4.0
51275	435.0	770.0
51278	758.0	1234.0
51277	451.0	272.0
5566	9322.0	6371.0
89866	26.0	10.0
51279	4148.0	2095.0
5567	3304.0	2413.0
90843	1482.0	2122.0
5568	1.0	0.0
5569	185.0	160.0
89891	792.0	2862.0
5580	6032.0	2753.0
89890	682.0	916.0
5581	771.0	301.0
5582	3.0	2.0
5583	2254.0	1319.0
5584	1187.0	1565.0
5585	7267.0	5726.0
5586	4042.0	2275.0
5587	712.0	716.0
100287279	0.0	0.0
51281	591.0	246.0
51280	2093.0	8353.0
51283	2778.0	2956.0
100287272	2.0	2.0
51282	1030.0	805.0
51285	972.0	678.0
51284	791.0	427.0
51287	1076.0	1442.0
119722	0.0	0.0
51286	2.0	11.0
51289	0.0	1.0
100287270	0.0	0.0
5577	28223.0	1055.0
5578	1056.0	247.0
5579	687.0	123.0
89894	303.0	468.0
5591	10168.0	6606.0
5592	851.0	1565.0
90871	1461.0	955.0
5593	109.0	520.0
5594	8790.0	5347.0
347598	0.0	0.0
5595	6512.0	2528.0
5596	63.0	1.0
5597	2121.0	2126.0
90874	694.0	619.0
5598	1158.0	1011.0
51290	2103.0	2283.0
51292	2458.0	1613.0
5590	23.0	453.0
51291	1066.0	785.0
100287266	0.0	0.0
51294	2063.0	1773.0
100287261	0.0	0.0
51293	1645.0	1431.0
51296	2706.0	1687.0
51295	1145.0	1423.0
51298	0.0	0.0
51297	0.0	0.0
51299	3663.0	1052.0
119710	463.0	285.0
5588	60.0	55.0
5589	9215.0	17469.0
90865	3542.0	24.0
89887	202.0	159.0
89886	89.0	28.0
89885	13.0	9.0
89884	61.0	45.0
89883	0.0	1.0
89882	0.0	0.0
286101	1535.0	1234.0
286102	0.0	0.0
286103	5.0	17.0
347584	0.0	0.0
5599	1440.0	1272.0
347687	4.0	1.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	20.0	7.0
53820	3.0	1.0
53826	2307.0	828.0
53827	5618.0	5332.0
345016	0.0	0.0
347673	0.0	0.0
53828	1.0	2.0
53829	759.0	124.0
347675	0.0	0.0
28866	0.0	0.0
100507173	0.0	11.0
26205	847.0	684.0
132625	1.0	1.0
28864	0.0	0.0
100507171	206.0	97.0
28865	0.0	0.0
26207	1493.0	1062.0
100507178	12.0	35.0
26206	67.0	44.0
28869	0.0	0.0
100131493	0.0	0.0
28862	2.0	3.0
28863	0.0	0.0
28861	1.0	0.0
53833	263.0	50.0
53834	2729.0	1129.0
53831	14.0	74.0
53832	72.0	347.0
53838	1924.0	3463.0
53836	0.0	5.0
144608	63.0	134.0
28833	0.0	0.0
28834	0.0	6.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	0.0	8.0
100750247	3.0	21.0
100131481	0.0	0.0
53840	42.0	22.0
53841	15.0	6.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	1.0
28847	0.0	2.0
102060282	12.0	3.0
28819	0.0	0.0
28817	19.0	36.0
28818	0.0	1.0
100131469	0.0	1.0
28811	0.0	1.0
28812	0.0	0.0
28810	1.0	0.0
28815	36.0	67.0
28816	8.0	149.0
28813	24.0	71.0
100507143	0.0	0.0
28814	0.0	2.0
51201	1890.0	780.0
119687	0.0	0.0
51200	82.0	95.0
51203	165.0	1303.0
51202	112.0	59.0
51205	398.0	996.0
51204	683.0	794.0
51207	0.0	33.0
51206	11.0	12.0
119682	0.0	0.0
51209	186.0	57.0
51208	33.0	14.0
