id	60cc2580-b21c-4526-ab37-e5dadb4fa9b7	8fd4ceba-6ad2-4726-bf8b-f0316640305c
100129664	0.0	0.0
100463487	2.0	6.0
100463486	39.0	20.0
100463489	0.0	0.0
100463488	2.0	2.0
100129662	52.0	4.0
286451	7514.0	13012.0
23538	0.0	0.0
23539	75.0	53.0
23530	4832.0	9748.0
23531	6969.0	1106.0
100130640	0.0	0.0
23532	22.0	12.0
23533	645.0	810.0
359997	0.0	0.0
23534	5783.0	7553.0
23536	2297.0	2867.0
100463498	88.0	94.0
100129654	1.0	0.0
286460	207.0	168.0
100129650	0.0	0.0
23504	135.0	30.0
100499416	0.0	0.0
23505	8364.0	13090.0
100499417	0.0	0.0
23506	7484.0	6752.0
286464	6.0	18.0
100130637	0.0	0.0
23507	2773.0	4352.0
100130636	0.0	0.0
23508	2138.0	4007.0
23509	7465.0	10823.0
286467	90.0	64.0
100129647	1.0	0.0
100130631	0.0	0.0
23500	7366.0	1504.0
100499418	0.0	0.0
23503	5972.0	5087.0
100129641	4.0	11.0
100129640	2.0	0.0
286472	0.0	0.0
23515	6721.0	8131.0
345275	553.0	13.0
100499405	437.0	145.0
23516	4808.0	6498.0
23517	7276.0	9107.0
100130626	0.0	0.0
23518	2461.0	3949.0
102465752	0.0	0.0
23519	2.0	0.0
345274	400.0	70.0
100130621	88.0	66.0
23510	4978.0	4303.0
23511	5564.0	8990.0
23512	5122.0	6633.0
23513	3879.0	3148.0
23514	5873.0	4987.0
100129631	1.0	1.0
129607	560.0	533.0
129563	2204.0	2121.0
431704	0.0	0.0
117579	0.0	0.0
130557	880.0	903.0
431705	10.0	27.0
431707	0.0	9.0
129560	0.0	0.0
117583	3948.0	3003.0
84449	2682.0	1455.0
84448	442.0	170.0
117584	2133.0	4937.0
84445	6234.0	4743.0
84444	2165.0	1282.0
84447	6409.0	9345.0
84446	293.0	134.0
84441	9157.0	2078.0
84440	2492.0	2526.0
84443	93.0	1000.0
646405	57.0	12.0
646409	1.0	1.0
117581	853.0	205.0
130560	10.0	0.0
646424	96.0	709.0
84437	1959.0	2037.0
84439	422.0	167.0
60489	1210.0	846.0
60488	4148.0	8779.0
84433	400.0	458.0
60487	1344.0	1431.0
84436	2364.0	2729.0
84435	20.0	1.0
60485	9541.0	6886.0
60484	20.0	5.0
84432	82.0	3.0
60482	9.0	7.0
60481	25452.0	59651.0
130576	1155.0	656.0
130574	3636.0	2621.0
84467	106.0	0.0
84466	727.0	127.0
60496	3977.0	6978.0
60495	585.0	49.0
60494	56.0	57.0
84465	30.0	20.0
84464	927.0	1261.0
60493	1642.0	2193.0
60492	3541.0	3217.0
60491	1742.0	2226.0
60490	492.0	713.0
84461	2531.0	1801.0
84460	4644.0	3638.0
646442	6.0	16.0
129530	82.0	45.0
129531	1342.0	1241.0
130589	1371.0	1478.0
201501	2002.0	11756.0
84456	1416.0	1214.0
84455	1056.0	1399.0
84458	3837.0	6329.0
84457	58.0	32.0
84450	3423.0	3736.0
646457	4.0	3.0
100500870	2.0	1.0
100500872	0.0	0.0
201514	822.0	1019.0
201516	36.0	5.0
646450	124.0	158.0
23480	1644.0	3815.0
105416157	114.0	415.0
23481	3640.0	2686.0
23483	1291.0	1351.0
23484	4621.0	5858.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	2.0	0.0
100500879	0.0	0.0
646463	1.0	3.0
646467	9.0	5.0
100500860	0.0	0.0
96459	5119.0	6560.0
100500861	0.0	0.0
23498	515.0	247.0
23499	51240.0	46476.0
23491	234.0	486.0
23492	8690.0	1377.0
23493	1957.0	470.0
23495	20.0	11.0
100500862	0.0	0.0
100500863	4.0	0.0
100034743	1.0	1.0
100500864	0.0	0.0
100500865	40.0	90.0
100500866	0.0	3.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	1.0	1.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	8968.0	16344.0
394217	0.0	0.0
23464	345.0	579.0
130535	2088.0	2503.0
23466	8105.0	1875.0
23467	2151.0	901.0
23468	16635.0	20144.0
23469	16095.0	19097.0
2801	8468.0	12913.0
2800	3695.0	6381.0
23460	4776.0	1131.0
23461	6239.0	2559.0
23462	2002.0	1020.0
100500895	1.0	1.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	6158.0	9615.0
100500898	0.0	0.0
2805	1952.0	3402.0
100500899	0.0	0.0
2804	28689.0	57958.0
2803	18181.0	34718.0
2802	9283.0	11950.0
130540	60.0	51.0
646486	0.0	0.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	1207.0	3174.0
23475	635.0	422.0
23476	8995.0	8520.0
23478	8919.0	12794.0
23479	7293.0	6792.0
646480	3.0	0.0
2812	0.0	0.0
2811	112.0	77.0
2810	1500.0	2044.0
23471	23501.0	28303.0
23473	6098.0	7523.0
100500884	0.0	0.0
2819	23802.0	536.0
100500885	0.0	0.0
84498	6448.0	8100.0
100500886	0.0	0.0
2817	3243.0	3881.0
100500888	0.0	0.0
2815	0.0	1.0
100500889	7.0	8.0
2814	13.0	18.0
2813	242.0	1284.0
2823	960.0	268.0
2822	1105.0	120.0
2821	11670.0	18908.0
100500839	0.0	0.0
2820	8115.0	29064.0
201562	8140.0	9677.0
100379623	0.0	3.0
2829	51.0	125.0
100500831	0.0	1.0
2828	970.0	1037.0
2827	24.0	17.0
100500833	11.0	9.0
2826	66.0	16.0
100500834	0.0	0.0
2825	135.0	222.0
100500835	1.0	0.0
2824	3861.0	2594.0
100500836	0.0	0.0
727699	5.0	0.0
2834	10.0	0.0
100500826	0.0	0.0
2833	90.0	174.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	0.0
2831	0.0	3.0
100500829	0.0	0.0
60401	877.0	523.0
2830	1.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	22.0	11.0
100500822	0.0	0.0
2837	14.0	8.0
100500823	3.0	0.0
100500824	0.0	0.0
2835	147.0	28.0
100500825	0.0	0.0
100500850	75.0	39.0
2845	2.0	3.0
100500859	0.0	0.0
2844	1.0	1.0
2843	47.0	17.0
2842	17.0	15.0
2841	39.0	106.0
60412	7742.0	9876.0
2840	308.0	16.0
100500851	0.0	0.0
100500854	62.0	8.0
2849	35.0	3.0
100500855	0.0	0.0
2848	8.0	5.0
394261	16.0	1.0
2847	12.0	32.0
347933	1.0	0.0
100500857	6.0	2.0
2846	84.0	75.0
100500858	0.0	0.0
394263	1.0	0.0
2856	0.0	0.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	5.0	8.0
201595	14614.0	33632.0
2852	772.0	79.0
2850	759.0	1056.0
100500840	0.0	0.0
100500841	1.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	141.0	76.0
100500846	0.0	0.0
2857	1792.0	914.0
100500847	0.0	0.0
2870	1986.0	2354.0
107105261	0.0	0.0
2867	108.0	14.0
107105265	0.0	0.0
60437	114.0	55.0
2866	3.0	1.0
107105264	0.0	0.0
60436	2773.0	2334.0
2865	15.0	0.0
107105263	0.0	2.0
2864	1.0	0.0
107105262	0.0	0.0
2863	286.0	1013.0
2862	3.0	4.0
2861	326.0	151.0
347918	1915.0	1269.0
107105266	5.0	6.0
2869	3558.0	1710.0
2868	500.0	728.0
2880	1.0	0.0
60439	0.0	0.0
107105254	0.0	0.0
2878	66905.0	2875.0
2877	129.0	30.0
107105253	40.0	18.0
2876	6837.0	8407.0
2875	259.0	93.0
2874	571.0	250.0
2873	4255.0	5919.0
2872	13961.0	24134.0
107105256	0.0	0.0
2871	6.0	6.0
347902	9712.0	1671.0
107105259	0.0	0.0
2879	12158.0	10082.0
727682	0.0	0.0
727684	0.0	4.0
2892	308.0	60.0
2891	241.0	16372.0
2890	478.0	16.0
727686	1.0	0.0
84419	1332.0	1772.0
2889	11485.0	8029.0
100500815	0.0	0.0
2888	251.0	1126.0
100500816	0.0	0.0
2887	7197.0	3647.0
100500817	0.0	0.0
2886	2674.0	1683.0
100500818	0.0	0.0
2885	12622.0	17004.0
100500819	2.0	1.0
2884	3.0	1.0
2882	718.0	864.0
100642175	27.0	10.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	7.0	4.0
100500813	0.0	0.0
100500814	2.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	59.0	10.0
2899	2527.0	2537.0
84418	3189.0	1842.0
2898	30.0	32.0
60468	1681.0	462.0
84417	2078.0	111.0
2897	436.0	24.0
2896	13641.0	20223.0
60467	0.0	0.0
100500808	0.0	0.0
2895	18.0	1.0
100500809	0.0	0.0
2894	721.0	342.0
2893	1028.0	23.0
100500801	0.0	0.0
100500802	36.0	28.0
100500803	0.0	3.0
23603	11710.0	8127.0
100129507	0.0	0.0
23604	2043.0	2690.0
23605	0.0	0.0
23606	0.0	1.0
23607	9045.0	14351.0
23608	10859.0	14886.0
23609	3540.0	3471.0
286527	23.0	12.0
286528	0.0	0.0
23600	142.0	470.0
23601	65.0	1998.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	0.0	1.0
23614	1.0	2.0
23615	23.0	22.0
23616	879.0	620.0
286530	398.0	434.0
23617	0.0	0.0
23619	32.0	7.0
23612	3540.0	1612.0
23613	5489.0	10567.0
286544	23.0	90.0
286550	0.0	0.0
286554	0.0	0.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	29.0	17.0
100463528	0.0	0.0
441272	625.0	804.0
100379667	0.0	0.0
100288998	2.0	0.0
441263	67.0	77.0
441261	0.0	4.0
100288984	1.0	1.0
441295	23.0	21.0
441294	25.0	33.0
100463500	2.0	0.0
100288979	0.0	0.0
286512	5.0	3.0
286514	0.0	0.0
60625	1535.0	1622.0
441282	68.0	34.0
646377	0.0	0.0
100130579	2.0	0.0
646379	0.0	0.0
646378	0.0	2.0
23683	7079.0	5343.0
404281	82.0	264.0
100130572	0.0	0.0
646370	0.0	1.0
23682	381.0	2911.0
100129587	0.0	0.0
100129583	669.0	827.0
100129584	1.0	1.0
441218	1.0	5.0
100130566	5.0	7.0
100130564	2.0	2.0
100130562	2227.0	3241.0
100130561	181.0	98.0
441212	490.0	133.0
646382	0.0	0.0
100129570	2.0	0.0
404266	93.0	34.0
100130557	133.0	84.0
100130555	0.0	0.0
646390	0.0	0.0
441246	47.0	27.0
23666	149.0	334.0
23667	0.0	1.0
646392	0.0	0.0
23668	0.0	9.0
441251	2.0	7.0
441250	323.0	256.0
23660	1889.0	2530.0
100129564	0.0	0.0
100129566	0.0	0.0
100129561	2.0	0.0
100130549	0.0	0.0
130500	0.0	0.0
100129557	0.0	1.0
23673	7738.0	8204.0
441238	33.0	12.0
130502	1008.0	1092.0
23676	2.0	0.0
130507	8587.0	12933.0
23677	9245.0	17066.0
441234	0.0	1.0
23678	3528.0	535.0
23679	1.0	0.0
23670	6180.0	5463.0
23671	33.0	1.0
100129556	0.0	1.0
100129555	10.0	0.0
23647	5161.0	17172.0
23648	6299.0	4378.0
100130539	39.0	3.0
23649	1226.0	2019.0
129521	0.0	0.0
100130535	1.0	0.0
23640	1272.0	1425.0
23641	2092.0	414.0
23642	2911.0	3476.0
23643	562.0	472.0
23644	4157.0	2759.0
23645	16506.0	2048.0
23646	11135.0	11941.0
100129543	46.0	78.0
23658	2221.0	4338.0
23659	1961.0	1968.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	2.0	1.0
100130522	210.0	489.0
23650	11069.0	1302.0
23654	18481.0	18881.0
23657	379.0	200.0
117532	77.0	4.0
117531	21.0	13.0
100130519	95.0	79.0
23625	1032.0	1380.0
23626	0.0	0.0
23627	272.0	504.0
100130514	0.0	1.0
441208	27.0	12.0
23620	0.0	1.0
23621	5501.0	4376.0
23623	2376.0	5667.0
23624	605.0	1471.0
23636	4731.0	4793.0
23637	10568.0	12593.0
23639	390.0	5155.0
100129515	0.0	0.0
23630	13.0	6.0
23632	147.0	119.0
23633	9176.0	13252.0
23635	5592.0	4551.0
100129512	0.0	0.0
404201	680.0	335.0
404203	1.0	0.0
129446	2.0	3.0
404204	0.0	0.0
84569	2.0	3.0
60598	140.0	614.0
84561	489.0	3227.0
60592	6739.0	14959.0
84560	0.0	0.0
648947	7.0	2.0
646300	61.0	52.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	386.0	353.0
727736	0.0	0.0
84559	1.0	0.0
84557	928.0	1004.0
84553	668.0	892.0
84552	2636.0	1347.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	5.0	15.0
100499457	0.0	0.0
727764	6.0	0.0
102465669	0.0	0.0
102465668	5.0	3.0
646309	469.0	613.0
201627	4949.0	5347.0
646324	53.0	67.0
201626	3388.0	7286.0
727758	64.0	490.0
201625	78.0	56.0
648980	0.0	0.0
84572	3488.0	5980.0
646316	0.0	0.0
84570	889.0	52.0
345462	556.0	267.0
102465689	6.0	0.0
102465688	0.0	0.0
646330	2.0	1.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	18254.0	15354.0
727701	26.0	3.0
727703	2.0	5.0
727704	0.0	0.0
201633	119.0	251.0
2900	164.0	279.0
2908	19094.0	6751.0
2907	11949.0	17729.0
2906	63.0	103.0
2905	81.0	33.0
2904	293.0	15.0
2903	207.0	223.0
345456	0.0	0.0
2902	97.0	114.0
2901	331.0	59.0
406894	1.0	0.0
406893	0.0	0.0
406896	19.0	13.0
406895	1.0	0.0
406898	0.0	0.0
646348	1.0	1.0
406897	0.0	0.0
102465695	0.0	0.0
646346	0.0	1.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	1.0	0.0
406892	0.0	0.0
406891	0.0	0.0
2911	31.0	16.0
201651	12.0	3.0
2919	226.0	35.0
2918	11.0	69.0
102465691	0.0	0.0
2917	44.0	19.0
2916	43.0	16.0
2915	0.0	1.0
2914	12.0	85.0
2913	23.0	12.0
2912	44.0	69.0
404220	83.0	33.0
406883	0.0	0.0
406882	0.0	0.0
406885	1.0	1.0
406884	0.0	0.0
646359	1.0	3.0
406887	0.0	0.0
406886	57.0	18.0
406889	0.0	0.0
406888	1.0	2.0
23584	1279.0	144.0
23585	11740.0	20426.0
23586	3780.0	4833.0
23587	2154.0	2690.0
23588	4876.0	5995.0
23589	4469.0	3762.0
406881	1.0	1.0
2922	61.0	797.0
2921	130.0	10.0
2920	2142.0	80.0
23580	10122.0	5076.0
23581	4.0	0.0
23582	5394.0	4655.0
23583	1475.0	3122.0
404217	114.0	851.0
2928	0.0	0.0
2926	7758.0	17464.0
2925	291.0	4362.0
2923	25589.0	89940.0
646366	3.0	2.0
345430	0.0	2.0
406875	0.0	0.0
404216	1.0	20.0
23595	2705.0	4760.0
23596	449.0	421.0
23597	2896.0	1288.0
96597	12.0	7.0
23598	5935.0	5866.0
100130584	0.0	0.0
100130581	417.0	410.0
646360	41.0	124.0
129450	1268.0	1362.0
130429	0.0	0.0
2932	7913.0	11682.0
2931	4000.0	6113.0
23590	266.0	349.0
100129591	15.0	13.0
23591	1.0	2.0
23592	4737.0	4397.0
23593	9553.0	8959.0
23594	80.0	167.0
727708	1.0	1.0
100499485	0.0	0.0
100129597	1.0	0.0
100499483	233.0	70.0
2939	4.0	0.0
2938	191.0	19.0
2937	2411.0	5763.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	3083.0	4913.0
2935	14542.0	40683.0
2934	156565.0	32647.0
100129595	1.0	0.0
100288964	0.0	0.0
60509	2874.0	2628.0
60506	0.0	0.0
2944	15.0	15.0
2942	0.0	0.0
2941	1814.0	2480.0
2940	7.0	5.0
2949	1002.0	133.0
2948	1761.0	3251.0
2947	15816.0	28205.0
2946	4541.0	2156.0
60526	1150.0	1430.0
2954	1066.0	2856.0
2953	3.0	1.0
2951	3.0	2.0
2950	13943.0	5042.0
2959	2422.0	2978.0
2958	2403.0	3281.0
2957	7097.0	7965.0
2956	6760.0	9702.0
100288948	0.0	0.0
60529	1054.0	150.0
60528	4958.0	7659.0
2966	389.0	1083.0
84504	1.0	1.0
2965	4537.0	4756.0
84503	956.0	1099.0
2964	3.0	2.0
2963	1743.0	2597.0
2962	5469.0	6285.0
2961	1841.0	2171.0
84502	162.0	46.0
2960	1395.0	2471.0
84501	401.0	492.0
2969	6562.0	8856.0
2968	270.0	200.0
2967	2861.0	4353.0
2980	0.0	0.0
2977	3795.0	2710.0
2976	4907.0	7443.0
2975	7502.0	16202.0
2974	22.0	389.0
2972	2445.0	2653.0
2971	5860.0	11958.0
2970	239.0	259.0
2979	156.0	33.0
2978	2.0	2.0
154442	29.0	13.0
2990	5571.0	8391.0
225689	293.0	416.0
84519	134.0	128.0
84518	95.0	570.0
60559	12480.0	18233.0
100500914	0.0	0.0
2987	6873.0	6224.0
60558	3091.0	5402.0
84525	531.0	583.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	2403.0	886.0
100500917	0.0	0.0
2984	178.0	123.0
84522	2621.0	4512.0
100500918	0.0	3.0
2983	2200.0	1991.0
100500919	0.0	0.0
84524	1649.0	1532.0
2982	6892.0	3591.0
2981	0.0	0.0
84520	705.0	1598.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	6.0	7.0
100500913	0.0	0.0
2999	96.0	189.0
84515	1642.0	1394.0
100500903	0.0	0.0
2998	12.0	8.0
84514	2594.0	4933.0
100500904	3.0	8.0
2997	3447.0	5674.0
84517	125.0	173.0
100500905	0.0	0.0
84516	7764.0	11761.0
2996	59.0	44.0
100500906	0.0	0.0
2995	3930.0	703.0
2994	0.0	0.0
100500908	1.0	1.0
84513	2583.0	8957.0
2993	1.0	0.0
100500909	0.0	0.0
2992	4243.0	6673.0
60561	1767.0	3416.0
60560	2446.0	4653.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	1.0
154467	271.0	1086.0
130497	1543.0	223.0
84548	1348.0	1357.0
84547	929.0	833.0
100500938	1.0	5.0
84549	2085.0	2355.0
84546	0.0	0.0
84545	2956.0	3999.0
84542	1215.0	1344.0
84541	170.0	259.0
727795	47.0	88.0
84529	715.0	303.0
84536	183.0	317.0
84539	0.0	0.0
84532	4069.0	8122.0
84530	2.0	2.0
23729	366.0	589.0
201288	0.0	0.0
201283	1401.0	1991.0
23738	7.0	7.0
23731	17697.0	11537.0
23732	135.0	25.0
201299	8.0	8.0
201292	2027.0	2470.0
201294	979.0	756.0
23704	925.0	10696.0
23705	3174.0	3805.0
23708	1513.0	380.0
252840	0.0	0.0
252841	20.0	16.0
100288897	6.0	458.0
23710	10249.0	3429.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	13.0	6.0
100288861	0.0	0.0
84701	234.0	127.0
252884	671.0	1523.0
84700	27.0	39.0
129841	0.0	0.0
94086	34.0	13.0
117854	541.0	273.0
100130450	0.0	1.0
154807	10677.0	8204.0
100129460	331.0	194.0
359710	1.0	0.0
94081	2110.0	3307.0
115201	1108.0	2336.0
100129468	0.0	0.0
100129464	1.0	14.0
286256	47.0	220.0
286257	851.0	1399.0
100129459	5.0	1.0
100130447	0.0	0.0
129831	965.0	1626.0
646269	4.0	1.0
646262	1.0	0.0
286262	669.0	2777.0
142827	9.0	6.0
100129452	1.0	6.0
646278	66.0	21.0
100130435	0.0	0.0
727800	260.0	452.0
646270	10.0	8.0
154822	287.0	76.0
23782	5.0	0.0
23783	40.0	98.0
23784	7.0	12.0
23786	5621.0	4366.0
23787	13182.0	13147.0
646273	0.0	2.0
23788	4341.0	12704.0
359730	5.0	1.0
359731	0.0	0.0
23780	3035.0	2096.0
23781	0.0	0.0
345079	311.0	95.0
154810	11502.0	4092.0
100129438	0.0	0.0
94097	981.0	4926.0
359737	0.0	0.0
359738	0.0	0.0
359739	0.0	6.0
646282	278.0	1502.0
359736	17.0	0.0
359740	1.0	0.0
359741	1.0	0.0
359742	0.0	1.0
359743	33.0	13.0
139201	41.0	101.0
129804	1808.0	861.0
129807	2.0	8.0
129880	654.0	839.0
23768	5062.0	1677.0
23769	31.0	15.0
129881	88.0	93.0
100130418	864.0	63.0
345062	0.0	2.0
286204	219.0	30.0
100129428	0.0	1.0
286205	2445.0	2227.0
100129427	0.0	0.0
23760	7141.0	4483.0
359748	0.0	0.0
100862854	0.0	0.0
286207	142.0	528.0
359749	3.0	0.0
23761	3983.0	2766.0
100862855	0.0	0.0
23762	585.0	558.0
23764	5531.0	475.0
359744	2.0	3.0
100862850	2.0	0.0
23765	3521.0	2274.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	1497.0	913.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	1.0	1.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	769.0	274.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	4926.0	2427.0
359755	7.0	1.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	1.0
23770	11532.0	7111.0
359761	24.0	19.0
129868	0.0	0.0
23746	1.0	0.0
102465502	0.0	3.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	142.0	49.0
23749	0.0	0.0
100129403	3.0	1.0
345041	7.0	20.0
100129405	402.0	196.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	16741.0	18901.0
102465507	0.0	0.0
23742	4.0	0.0
359766	0.0	0.0
23743	2025.0	249.0
359767	0.0	0.0
102465505	0.0	0.0
130813	48.0	30.0
23744	2.0	4.0
102465504	1.0	0.0
130814	3519.0	5693.0
102465503	0.0	0.0
359774	11.0	13.0
359775	0.0	0.0
359776	1.0	0.0
359770	0.0	0.0
359771	0.0	0.0
359772	0.0	1.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	2972.0	3263.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	45.0	83.0
347694	0.0	0.0
286239	0.0	0.0
23751	3.0	1.0
102465519	0.0	0.0
23752	2.0	1.0
23753	325.0	531.0
115207	44798.0	17184.0
359777	0.0	0.0
102465517	0.0	0.0
130827	434.0	396.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1645.0	4163.0
23755	7.0	6.0
359779	0.0	0.0
102465515	0.0	1.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	1.0	0.0
347689	31.0	60.0
347688	11.0	19.0
102465524	0.0	0.0
94005	5299.0	6805.0
102465523	0.0	0.0
102465522	2.0	4.0
102465521	1.0	0.0
102465520	0.0	0.0
94009	181.0	96.0
727866	1.0	1.0
57060	2123.0	1239.0
102465528	1.0	0.0
102465527	0.0	0.0
57062	15091.0	16702.0
102465526	0.0	0.0
727865	9.0	6.0
102465525	3.0	3.0
84687	5079.0	4938.0
727859	4.0	1.0
84689	373.0	1110.0
84688	23.0	12.0
139135	1.0	0.0
84684	1.0	0.0
84681	1149.0	2503.0
84680	2542.0	707.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	1.0	1.0
727857	1.0	0.0
727851	216.0	162.0
102465539	1.0	2.0
102465538	0.0	0.0
102465537	1.0	0.0
102465536	0.0	0.0
84679	4071.0	7037.0
84676	33.0	25.0
84675	12.0	5.0
140123	0.0	0.0
84678	2551.0	3494.0
84677	0.0	0.0
84672	0.0	0.0
84671	2558.0	2622.0
84674	2331.0	987.0
84673	0.0	0.0
152101	0.0	0.0
152100	850.0	1245.0
94027	26.0	2.0
94026	2.0	2.0
94025	1093.0	4145.0
129787	3460.0	1787.0
57088	11170.0	2786.0
127124	0.0	1.0
57089	771.0	4613.0
57082	115.0	676.0
57084	0.0	0.0
57085	2148.0	7112.0
152118	0.0	0.0
152110	2341.0	12215.0
154790	41.0	1.0
154791	434.0	463.0
646201	0.0	1.0
57091	153.0	275.0
94015	826.0	578.0
57092	13806.0	13849.0
646202	27.0	23.0
57097	1859.0	2679.0
57099	784.0	891.0
727879	2.0	0.0
57093	0.0	0.0
166752	15.0	7.0
57094	21.0	20.0
57095	3889.0	4604.0
57096	200.0	169.0
139163	0.0	0.0
84698	759.0	759.0
84699	0.0	1.0
84694	0.0	0.0
84693	1042.0	1708.0
100499563	1.0	2.0
84696	160.0	108.0
84695	466.0	1215.0
84690	66.0	19.0
84692	25.0	11.0
84691	5.0	46.0
130752	160.0	136.0
646213	0.0	0.0
100130495	18.0	18.0
646208	5.0	71.0
94039	1374.0	1727.0
94031	1911.0	7106.0
94030	147.0	27.0
100130484	0.0	0.0
94033	4.0	0.0
94032	7.0	27.0
727810	0.0	6.0
100130481	0.0	0.0
100130480	1.0	0.0
115196	1015.0	945.0
727805	0.0	0.0
139105	1.0	0.0
646218	1.0	0.0
347744	37.0	70.0
347741	1.0	0.0
646231	0.0	0.0
154743	1770.0	1409.0
130773	2.0	3.0
727842	1.0	3.0
100129480	123.0	345.0
100129482	3914.0	1631.0
727837	0.0	0.0
347736	58.0	24.0
347733	602.0	80.0
347732	26.0	86.0
347735	5736.0	15255.0
347734	3774.0	6775.0
347731	1.0	1.0
646243	0.0	3.0
94059	215.0	215.0
347730	1.0	0.0
646249	0.0	0.0
201305	57.0	63.0
100130466	0.0	0.0
727833	0.0	2.0
727835	2.0	0.0
100130462	0.0	0.0
94056	6614.0	82803.0
100130461	3.0	23.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	62.0	63.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	7492.0	9590.0
347717	1.0	0.0
347716	38.0	22.0
101154644	2.0	0.0
152195	342.0	1093.0
100288831	0.0	0.0
164153	15.0	4.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	2.0
347706	0.0	0.0
152189	800.0	1317.0
347705	0.0	0.0
347702	0.0	1.0
152185	2306.0	4794.0
347701	0.0	0.0
100288827	0.0	0.0
100288825	0.0	0.0
57000	139.0	98.0
57001	632.0	679.0
84618	4.0	6.0
84617	7117.0	2264.0
84619	392.0	139.0
57007	4497.0	1127.0
84624	750.0	6424.0
84627	1006.0	2049.0
84626	1088.0	995.0
57002	868.0	1094.0
57003	12953.0	23055.0
84620	299.0	2527.0
84623	24.0	19.0
57004	0.0	1.0
84622	1715.0	1814.0
100288814	4.0	3.0
57010	388.0	723.0
57017	2519.0	2286.0
84614	3897.0	3480.0
57018	17124.0	10889.0
57019	2459.0	2604.0
84616	0.0	0.0
84612	1818.0	7679.0
57016	8.0	1.0
96626	0.0	0.0
100288805	111.0	37.0
100288801	7.0	2.0
100288802	0.0	0.0
57020	5025.0	10646.0
164127	0.0	1.0
166785	1362.0	2369.0
84639	0.0	1.0
84647	4.0	0.0
84649	6475.0	522.0
60678	1253.0	1967.0
60677	5.0	3.0
84648	0.0	0.0
60676	226.0	53.0
84643	0.0	0.0
60675	0.0	5.0
139170	13.0	4.0
101154686	0.0	0.0
84645	313.0	67.0
60674	11028.0	6444.0
57026	22.0	3.0
60673	1184.0	1359.0
152138	0.0	0.0
60672	1054.0	632.0
152137	17563.0	7007.0
252946	0.0	0.0
84641	6539.0	8360.0
252948	0.0	0.0
84640	4348.0	7849.0
252949	0.0	0.0
154796	4836.0	5085.0
96610	343.0	165.0
164118	7.0	8.0
84629	10753.0	8521.0
84628	40.0	45.0
727897	262.0	15159.0
57030	386.0	64.0
84636	66.0	70.0
252950	0.0	0.0
252951	0.0	0.0
