id	7e450615-1252-4b4c-bebb-0f292dec3ceb	3c49cb1a-c0f5-4b74-81f9-aa18d3da1e43
65082	1156.0	1623.0
100422690	0.0	1.0
100422691	18.0	9.0
122769	431.0	659.0
65084	1512.0	4654.0
65083	2562.0	4280.0
100420044	0.0	0.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	20.0	3.0
92691	66.0	23.0
100420049	0.0	0.0
65095	2402.0	2265.0
65094	801.0	1402.0
100420047	0.0	0.0
100420046	0.0	0.0
100420055	0.0	0.0
132112	0.0	1.0
100419068	0.0	0.0
158747	487.0	650.0
100420051	4.0	6.0
100419062	0.0	2.0
677778	22.0	14.0
677779	0.0	0.0
677776	10.0	0.0
677777	3.0	1.0
90060	1001.0	1016.0
146760	1235.0	3232.0
100419069	0.0	0.0
146754	314.0	144.0
122742	0.0	0.0
122740	0.0	0.0
100419070	11.0	3.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	10.0	117.0
122748	0.0	0.0
677780	0.0	0.0
100420063	1.0	9.0
100419075	4.0	2.0
100419074	0.0	0.0
90050	6.0	0.0
144110	688.0	3517.0
146771	7.0	1.0
144100	1417.0	1705.0
144106	85.0	20.0
677796	6.0	6.0
677797	3.0	2.0
144108	1362.0	3208.0
677794	0.0	2.0
677795	0.0	0.0
677792	0.0	0.0
677793	4.0	5.0
677790	4.0	1.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	279.0	95.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	0.0	0.0
100505475	4.0	0.0
100419095	0.0	0.0
100420080	0.0	0.0
90070	876.0	0.0
90075	438.0	374.0
134728	386.0	282.0
388610	1857.0	653.0
388611	269.0	13.0
146705	473.0	298.0
388650	1640.0	6033.0
122786	4460.0	1946.0
120126	0.0	0.0
388646	12.0	18.0
146713	6.0	1.0
146712	208.0	150.0
388649	0.0	1.0
349075	98.0	100.0
100505494	111.0	125.0
100505495	501.0	130.0
120114	92.0	39.0
388633	39.0	180.0
146723	0.0	0.0
388630	1459.0	232.0
146722	69.0	142.0
122773	161.0	149.0
219902	509.0	433.0
65244	1184.0	2722.0
100505683	56.0	14.0
65243	49.0	231.0
90204	663.0	842.0
100505687	266.0	54.0
90203	2026.0	1229.0
65249	646.0	554.0
102723626	0.0	3.0
79890	1176.0	703.0
100505681	131.0	105.0
79892	3161.0	3834.0
79891	942.0	913.0
120071	841.0	618.0
79894	1600.0	2483.0
79893	4199.0	3478.0
79896	636.0	197.0
79895	385.0	213.0
388789	2038.0	981.0
79898	366.0	1312.0
120065	0.0	0.0
120066	0.0	0.0
79897	379.0	478.0
28299	3491.0	9914.0
79899	387.0	309.0
92856	2638.0	4472.0
219931	912.0	287.0
100505678	56.0	37.0
100505679	0.0	0.0
100505676	12.0	33.0
220906	1784.0	2063.0
65258	871.0	525.0
80868	51.0	28.0
168002	354.0	1.0
653737	9.0	6.0
79883	590.0	583.0
79882	2913.0	3827.0
79885	3114.0	6957.0
79884	401.0	833.0
79887	2468.0	5776.0
79886	474.0	871.0
79888	3279.0	5353.0
219927	1239.0	2060.0
65251	849.0	1975.0
65250	638.0	1168.0
65264	6842.0	9197.0
65263	656.0	2842.0
65266	908.0	8708.0
65265	2486.0	3769.0
65268	2215.0	432.0
65267	155.0	27.0
90226	13.0	3.0
102723605	0.0	0.0
220930	186.0	198.0
641776	0.0	0.0
219938	0.0	0.0
65260	1118.0	1443.0
100505696	747.0	270.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	33.0	6.0
653753	0.0	0.0
100505692	6.0	12.0
653758	38.0	14.0
388799	6.0	1.0
80896	766.0	335.0
388795	8.0	2.0
80895	1482.0	734.0
388796	1156.0	760.0
220929	775.0	379.0
132014	1572.0	3375.0
349149	307.0	181.0
100505641	5927.0	7331.0
219965	0.0	0.0
219960	1.0	0.0
653789	0.0	11.0
653794	0.0	0.0
677763	6.0	3.0
100505648	516.0	238.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	3647.0	2791.0
349136	949.0	58.0
90233	393.0	509.0
677769	0.0	0.0
677767	6.0	5.0
219972	1847.0	912.0
677768	15.0	6.0
677765	3.0	0.0
219970	472.0	58.0
100505633	100.0	4.0
677766	0.0	0.0
205327	537.0	1989.0
146664	58.0	11.0
653781	1.0	15.0
653784	1928.0	5369.0
677774	0.0	0.0
677775	4.0	6.0
100505636	115.0	122.0
677772	8.0	3.0
677773	0.0	0.0
677770	0.0	2.0
677771	0.0	0.0
219968	1.0	0.0
219988	2228.0	2413.0
100505663	3.0	0.0
408029	6.0	0.0
220979	172.0	69.0
219986	0.0	0.0
90268	972.0	1003.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	4764.0	2355.0
220974	0.0	0.0
28231	238.0	38.0
28232	1979.0	426.0
28234	0.0	0.0
158674	4.0	0.0
340784	0.0	4.0
220965	315.0	52.0
349114	226.0	268.0
219995	0.0	0.0
146691	4968.0	8487.0
219990	0.0	0.0
339799	428.0	183.0
220963	309.0	2816.0
501	8963.0	3198.0
651144	0.0	0.0
90249	158.0	889.0
504	0.0	3.0
506	29493.0	32670.0
100505659	0.0	7.0
507	0.0	1.0
509	8559.0	8917.0
101927195	0.0	0.0
168090	0.0	0.0
100505601	20.0	6.0
101978785	13.0	0.0
339781	2.0	2.0
594840	0.0	0.0
594842	14.0	3.0
220992	172.0	478.0
339788	0.0	1.0
339789	2.0	1.0
339779	0.0	0.0
79810	659.0	681.0
55843	433.0	325.0
55841	3356.0	2040.0
79812	8334.0	1976.0
513	3450.0	2749.0
79811	4913.0	4729.0
55840	64.0	322.0
79814	51.0	228.0
55847	725.0	1205.0
514	15730.0	12783.0
55846	1920.0	807.0
515	7854.0	8111.0
79813	3192.0	4951.0
79816	168.0	346.0
516	2436.0	1885.0
55845	12353.0	11511.0
79815	2033.0	3951.0
517	18067.0	18107.0
55844	2272.0	1464.0
518	7804.0	4068.0
79818	1722.0	6709.0
79817	1436.0	178.0
256949	788.0	471.0
55848	1667.0	2562.0
79819	388.0	315.0
220988	14236.0	13985.0
594837	6.0	2.0
594838	4.0	4.0
594839	25.0	7.0
220980	6.0	2.0
339778	34.0	2.0
55850	1603.0	1045.0
339768	36.0	3.0
520	0.0	1.0
55854	2978.0	4498.0
521	4747.0	5855.0
522	7759.0	4908.0
55853	0.0	1.0
523	2516.0	6839.0
55852	5577.0	7081.0
79801	82.0	435.0
79800	393.0	238.0
55851	2200.0	3784.0
525	1164.0	5769.0
55858	2145.0	3650.0
79803	1743.0	2228.0
55857	1940.0	519.0
79802	14.0	58.0
526	4560.0	7002.0
55856	1548.0	3210.0
79805	130.0	119.0
527	1077.0	4093.0
528	2887.0	7238.0
55855	6.0	17.0
79804	73.0	16.0
529	7288.0	5382.0
79807	348.0	1467.0
79809	1035.0	951.0
256957	11.0	2.0
55859	41.0	2.0
100505624	6.0	10.0
100505621	2.0	1.0
7500	0.0	0.0
339761	57.0	1.0
80818	2833.0	1473.0
80817	389.0	1155.0
80816	78.0	3.0
339766	49.0	1.0
55861	348.0	78.0
55860	3408.0	3402.0
79830	284.0	538.0
105377240	0.0	0.0
340745	0.0	0.0
79832	1306.0	2036.0
80821	550.0	744.0
533	4653.0	10054.0
80820	1815.0	311.0
79831	307.0	345.0
102723680	0.0	0.0
55863	1187.0	1794.0
79834	2983.0	1304.0
534	78.0	921.0
535	4288.0	5194.0
55862	3455.0	2978.0
79833	922.0	1451.0
340749	0.0	0.0
105377243	0.0	0.0
55869	1040.0	1274.0
79836	68.0	22.0
537	9826.0	28511.0
79838	550.0	2477.0
538	937.0	2154.0
55867	56.0	2.0
79837	3263.0	6358.0
539	7325.0	5133.0
79839	251.0	97.0
594855	0.0	0.0
7512	201.0	11.0
594857	0.0	0.0
7511	2159.0	2000.0
339751	26.0	15.0
55872	38.0	1104.0
256933	13.0	2.0
540	446.0	5663.0
55871	836.0	1077.0
55870	3543.0	4605.0
541	15.0	0.0
542	0.0	0.0
55876	868.0	77.0
543	0.0	0.0
79820	43.0	199.0
544	0.0	0.0
79823	339.0	419.0
545	1144.0	1786.0
546	2387.0	5186.0
79822	324.0	118.0
79825	249.0	663.0
547	19.0	16.0
7503	951.0	4094.0
100505616	63.0	31.0
55879	0.0	1.0
549	926.0	302.0
79827	5491.0	1614.0
7504	66.0	130.0
79829	1220.0	1405.0
7507	1335.0	541.0
79828	864.0	1252.0
641700	1109.0	138.0
7508	3566.0	3109.0
100505619	0.0	0.0
101927150	3.0	39.0
653707	0.0	0.0
101927152	0.0	2.0
101927155	48.0	13.0
7520	18564.0	26291.0
92822	601.0	282.0
80835	37.0	4.0
101927158	13.0	21.0
80834	0.0	0.0
80833	4083.0	2523.0
339742	0.0	11.0
653702	403.0	123.0
339745	1171.0	7186.0
550	6369.0	8109.0
79850	661.0	962.0
551	2.0	0.0
339736	1.0	2.0
79852	104.0	10.0
552	479.0	166.0
256987	2134.0	4490.0
553	0.0	0.0
554	634.0	42.0
79854	40.0	25.0
79853	0.0	0.0
55885	357.0	73.0
79856	311.0	303.0
55884	3430.0	3721.0
100652885	10.0	0.0
7514	5315.0	7476.0
79858	940.0	1424.0
558	4685.0	2604.0
92815	278.0	30.0
7516	69.0	265.0
55889	0.0	1.0
7515	2210.0	2598.0
55888	215.0	42.0
7518	374.0	553.0
7517	900.0	543.0
7532	11710.0	13504.0
100422821	0.0	0.0
7531	31954.0	38106.0
7534	28197.0	38779.0
100422823	0.0	0.0
7533	7266.0	7226.0
101927167	72.0	16.0
100422824	0.0	0.0
65217	0.0	0.0
80824	4460.0	4417.0
100422826	0.0	0.0
340719	449.0	84.0
80823	361.0	243.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	2521.0	6571.0
80829	3226.0	5255.0
100422829	0.0	0.0
144097	908.0	859.0
55894	0.0	0.0
55893	6478.0	3640.0
55892	804.0	1083.0
563	122113.0	22427.0
79841	55.0	180.0
55891	6.0	1.0
79840	26.0	49.0
80832	895.0	578.0
79843	111.0	130.0
55898	6554.0	6135.0
80831	6.0	4.0
55897	392.0	13.0
566	33.0	6.0
79842	352.0	370.0
79845	403.0	337.0
567	105578.0	110151.0
80830	6316.0	3999.0
79844	144.0	35.0
79847	261.0	175.0
7525	2331.0	487.0
79846	500.0	143.0
79849	11.0	15.0
79848	790.0	750.0
7526	65.0	8.0
7529	17284.0	18383.0
7528	6705.0	6541.0
101927171	10.0	1.0
92806	421.0	251.0
65220	3562.0	3893.0
92840	2666.0	5101.0
7541	1331.0	783.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	2426.0	3081.0
7542	540.0	564.0
101927176	0.0	0.0
100422833	0.0	1.0
7545	12.0	1.0
100422834	0.0	0.0
7544	4.0	0.0
100422835	0.0	0.0
102723647	19.0	8.0
653720	22.0	9.0
100422837	0.0	0.0
80856	1421.0	2233.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	0.0	0.0
79870	579.0	47.0
571	1041.0	2027.0
572	2471.0	3129.0
79872	1388.0	1798.0
573	6089.0	10405.0
79871	960.0	1496.0
79874	1187.0	2442.0
102723641	50.0	12.0
575	205.0	107.0
79873	619.0	797.0
79876	1515.0	2725.0
576	664.0	10239.0
340706	459.0	1128.0
577	12.0	9.0
79875	5040.0	15497.0
80864	174.0	43.0
578	1089.0	2905.0
80863	468.0	716.0
579	6.0	15.0
79877	3860.0	1488.0
80862	314.0	296.0
7536	15037.0	10666.0
79879	151.0	232.0
7535	212.0	93.0
7538	14781.0	2488.0
7539	294.0	178.0
7552	238.0	131.0
101927186	0.0	0.0
100422841	0.0	0.0
7551	2267.0	2243.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	342.0	413.0
7553	1212.0	1276.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	771.0	539.0
7555	26315.0	20075.0
100422846	0.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	347.0	1803.0
581	1537.0	2326.0
582	120.0	138.0
583	2985.0	1208.0
79861	44.0	152.0
79863	1567.0	744.0
585	1270.0	1515.0
100652899	0.0	0.0
586	446.0	593.0
79862	161.0	170.0
102723631	0.0	0.0
587	1917.0	3348.0
79865	11.0	8.0
80854	7363.0	8223.0
80853	1505.0	2562.0
79864	613.0	104.0
80852	125.0	45.0
79867	1982.0	1966.0
254312	1.0	0.0
79866	132.0	120.0
80851	2645.0	2369.0
79869	4730.0	4421.0
7547	0.0	51.0
7546	17.0	51.0
79868	1111.0	1724.0
7549	608.0	521.0
256979	1.0	0.0
101927193	0.0	0.0
7561	1042.0	915.0
7562	356.0	384.0
7565	670.0	399.0
101927111	56.0	38.0
7564	955.0	1224.0
7567	531.0	234.0
7566	585.0	1123.0
101927112	0.0	0.0
101927117	15.0	3.0
590	199.0	27.0
339822	9.0	1.0
593	216.0	344.0
594	1027.0	699.0
595	20325.0	29499.0
596	4723.0	2368.0
597	60.0	79.0
598	5371.0	10982.0
599	5925.0	3101.0
7559	1511.0	1629.0
7572	4029.0	6612.0
7571	57.0	24.0
7574	615.0	563.0
101929780	109.0	149.0
7576	605.0	1420.0
7577	0.0	0.0
101927126	33.0	236.0
101927125	5.0	3.0
101927129	0.0	0.0
7570	1691.0	748.0
339804	236.0	131.0
7569	593.0	710.0
7568	44.0	63.0
101978719	1.0	0.0
7582	2486.0	1278.0
7584	412.0	307.0
7587	1769.0	2244.0
7586	5546.0	6659.0
7589	542.0	358.0
101927134	0.0	1.0
7581	3155.0	3379.0
7580	3001.0	4032.0
100652988	292.0	79.0
7579	160.0	208.0
7594	779.0	2074.0
7593	1073.0	1507.0
7596	810.0	1065.0
7597	690.0	829.0
101927149	0.0	0.0
7592	577.0	892.0
100652974	0.0	0.0
254359	1077.0	1930.0
100133005	47.0	15.0
101929730	67.0	12.0
101929736	31.0	8.0
55803	717.0	758.0
55802	1837.0	1145.0
55801	6.0	1.0
55800	192.0	31.0
55806	1678.0	514.0
100420113	0.0	0.0
55805	179.0	54.0
55809	521.0	2057.0
55808	365.0	46.0
100652909	0.0	1.0
101929746	10.0	19.0
101929743	13.0	1.0
100133024	3.0	3.0
55810	2674.0	1213.0
55814	696.0	1492.0
55813	2235.0	1802.0
55812	827.0	443.0
100652918	0.0	0.0
55811	20.0	5.0
55818	2956.0	3438.0
55816	201.0	60.0
55815	126.0	89.0
55819	9640.0	2237.0
254394	572.0	863.0
100419149	1.0	0.0
100133036	4.0	4.0
55821	7.0	0.0
101930749	0.0	0.0
100133037	0.0	0.0
100133038	1.0	0.0
55825	1069.0	181.0
101930745	0.0	0.0
55824	256.0	342.0
101930746	0.0	1.0
55823	3857.0	2849.0
101930747	0.0	0.0
55829	2893.0	3587.0
55827	4524.0	5103.0
101930744	0.0	0.0
100420143	0.0	0.0
101929760	11.0	2.0
101927102	2.0	4.0
101927101	0.0	3.0
101929768	21.0	16.0
101929765	0.0	5.0
100133040	0.0	0.0
100419158	6.0	6.0
101929769	5.0	19.0
100133044	6.0	1.0
55832	5296.0	10989.0
254398	0.0	0.0
55831	5460.0	8587.0
55830	3386.0	2366.0
55835	469.0	158.0
100652939	5371.0	6220.0
100420149	0.0	0.0
55833	1934.0	2888.0
55839	222.0	273.0
55837	2848.0	3259.0
90167	0.0	3.0
677679	0.0	0.0
90161	102.0	15.0
134637	291.0	87.0
388701	0.0	5.0
100420159	9.0	5.0
100420158	0.0	0.0
388707	20.0	3.0
100420155	0.0	0.0
677681	4.0	5.0
100419178	0.0	0.0
43847	229.0	7.0
101929701	0.0	0.0
43849	56.0	1.0
28227	503.0	485.0
122631	0.0	0.0
90187	172.0	4.0
100419187	0.0	0.0
100419185	6.0	16.0
101929716	0.0	0.0
122622	564.0	1315.0
388722	75.0	171.0
100420178	0.0	0.0
132001	531.0	483.0
388714	17.0	0.0
122618	490.0	1072.0
388719	0.0	0.0
122616	802.0	1146.0
100420190	3.0	0.0
100037280	4.0	7.0
388743	2112.0	3477.0
768097	10.0	0.0
768096	36.0	7.0
90199	2.0	0.0
90193	17.0	3.0
90196	3807.0	4302.0
100505591	2.0	1.0
100505592	32.0	112.0
388730	171.0	73.0
768086	0.0	0.0
119032	1052.0	2095.0
122665	0.0	0.0
388762	0.0	0.0
122664	18.0	2.0
388761	0.0	0.0
104413892	2.0	5.0
104413890	0.0	0.0
104413891	5.0	4.0
388753	784.0	1183.0
122651	0.0	0.0
119016	71.0	67.0
388759	39.0	19.0
90321	1778.0	1973.0
90324	3124.0	3914.0
100270916	0.0	0.0
100270917	1.0	0.0
100270918	7.0	0.0
100270919	0.0	0.0
100270912	1.0	0.0
124790	223.0	409.0
100270913	0.0	0.0
100270914	0.0	1.0
100270915	0.0	0.0
388428	2.0	0.0
100270920	3.0	3.0
641638	3497.0	1528.0
401967	0.0	0.0
100270921	0.0	0.0
100270922	0.0	0.0
148753	6.0	7.0
148756	19.0	2.0
92979	826.0	1301.0
90316	0.0	3.0
340485	230.0	1305.0
134121	84.0	44.0
90317	687.0	1704.0
653619	0.0	0.0
161725	218.0	54.0
340481	608.0	851.0
100270909	0.0	1.0
92973	275.0	137.0
90313	1300.0	1521.0
100270905	2.0	3.0
124783	9.0	10.0
100270906	0.0	0.0
401960	0.0	0.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	7.0	5.0
100270903	7.0	0.0
641649	474.0	138.0
124773	11.0	0.0
641648	0.0	0.0
388419	2.0	0.0
401959	0.0	2.0
158104	58.0	6.0
90342	203.0	42.0
161753	48.0	6.0
339483	594.0	211.0
653643	0.0	0.0
339487	1065.0	1137.0
339488	92.0	33.0
653645	0.0	0.0
28396	101.0	1331.0
28394	1423.0	6049.0
401944	276.0	87.0
28395	265.0	904.0
653650	5.0	17.0
90338	1739.0	1470.0
92999	1794.0	570.0
641654	0.0	0.0
28392	1037.0	4972.0
28393	55.0	238.0
28391	36.0	278.0
653639	4.0	0.0
90332	245.0	149.0
134145	642.0	1304.0
161742	1431.0	980.0
90333	553.0	1468.0
340460	0.0	1.0
134147	3526.0	8973.0
339476	0.0	0.0
653635	81.0	29.0
339479	0.0	229.0
401934	36.0	165.0
124751	19.0	98.0
148789	313.0	584.0
653641	0.0	0.0
90326	1313.0	635.0
90362	912.0	1440.0
100505761	1112.0	940.0
100505767	3.0	3.0
388474	36.0	13.0
148713	31.0	5.0
28374	0.0	2.0
28373	0.0	0.0
28378	13.0	38.0
388468	1.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	7.0	0.0
340441	0.0	0.0
100505768	1.0	0.0
28370	0.0	0.0
28371	0.0	0.0
90352	0.0	0.0
90353	156.0	108.0
100505755	3.0	2.0
90355	1126.0	2935.0
100505753	0.0	0.0
339451	190.0	229.0
339453	74.0	19.0
653656	0.0	0.0
339456	108.0	135.0
653657	0.0	0.0
653658	24.0	28.0
28385	50.0	112.0
28383	0.0	10.0
600	25.0	14.0
28387	7.0	45.0
28388	909.0	4889.0
601	0.0	1.0
602	1309.0	2835.0
604	7969.0	2853.0
605	1725.0	2269.0
100505758	16.0	8.0
28381	0.0	1.0
606	22.0	17.0
607	1280.0	3832.0
28382	0.0	4.0
608	101.0	328.0
28380	0.0	11.0
100505785	0.0	0.0
219623	700.0	583.0
100505783	957.0	343.0
219621	80.0	2.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	77.0	25.0
148741	1133.0	184.0
28359	0.0	0.0
90381	82.0	208.0
339448	1247.0	652.0
28352	0.0	0.0
28353	0.0	0.0
653691	0.0	6.0
148738	3.0	1.0
28351	0.0	1.0
122145	0.0	0.0
28356	0.0	0.0
610	2.0	12.0
28357	0.0	0.0
611	146.0	32.0
28354	0.0	2.0
28355	0.0	0.0
613	4643.0	2302.0
616	0.0	0.0
617	920.0	1022.0
618	1191.0	26.0
90378	1960.0	2499.0
376497	4771.0	2358.0
90379	1416.0	1067.0
100505776	0.0	0.0
401983	1.0	1.0
401982	0.0	0.0
401981	0.0	0.0
653677	64.0	7.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	4.0	5.0
28362	0.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	1338.0	1573.0
28365	0.0	0.0
623	32.0	97.0
340419	0.0	0.0
401973	0.0	0.0
28366	0.0	0.0
624	744.0	1339.0
627	58.0	8.0
134111	191.0	65.0
629	676.0	11542.0
28360	0.0	0.0
101927074	3.0	0.0
101927075	33.0	17.0
146183	17.0	21.0
339416	25.0	2.0
79931	3.0	12.0
55964	387.0	362.0
631	232.0	382.0
79930	340.0	522.0
632	26.0	13.0
79933	64.0	414.0
633	14389.0	29273.0
634	1653.0	6997.0
79932	6220.0	19477.0
55968	5927.0	2355.0
79935	155.0	5125.0
635	3.0	10.0
79934	1451.0	2102.0
636	391.0	718.0
55967	2460.0	2169.0
637	1434.0	1201.0
79937	194.0	19.0
100505724	0.0	0.0
55966	110.0	30.0
158172	1.0	1.0
638	329.0	242.0
639	436.0	782.0
79939	4945.0	10178.0
101927081	0.0	0.0
55969	746.0	994.0
101927084	48.0	21.0
158158	1184.0	2373.0
219654	5584.0	2015.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	1.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	2129.0	1423.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	1261.0	912.0
55970	6736.0	5805.0
640	6.0	27.0
100270998	1.0	0.0
641	86.0	291.0
642	1804.0	542.0
55975	1394.0	606.0
100270992	0.0	0.0
158160	128.0	96.0
643	1.0	2.0
55974	1755.0	5341.0
122199	9.0	7.0
55973	3017.0	4264.0
644	3605.0	14584.0
100270994	0.0	0.0
79922	370.0	429.0
55972	543.0	1202.0
645	5404.0	13950.0
79921	14875.0	21772.0
388499	1.0	2.0
79924	240.0	785.0
646	140.0	6.0
79923	0.0	0.0
648	1437.0	10005.0
79925	569.0	896.0
649	1586.0	1749.0
79927	472.0	51.0
79929	192.0	1843.0
100505718	0.0	2.0
100505741	47.0	26.0
7620	242.0	533.0
100422911	0.0	0.0
7621	349.0	212.0
100422913	14.0	2.0
100422914	0.0	0.0
102725509	84.0	71.0
339400	36.0	5.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	2.0	3.0
100422918	0.0	0.0
339403	0.0	2.0
100422919	0.0	0.0
650	275.0	47.0
100270986	0.0	0.0
651	53.0	42.0
652	1423.0	123.0
79953	71.0	424.0
653	419.0	13.0
100270981	0.0	0.0
654	884.0	151.0
100270982	0.0	0.0
655	736.0	113.0
79955	42.0	48.0
100270983	0.0	0.0
79954	1895.0	2078.0
656	99.0	141.0
100270984	0.0	0.0
657	1636.0	1559.0
79957	207.0	166.0
79956	2445.0	21932.0
658	782.0	51697.0
79959	271.0	264.0
659	4283.0	7562.0
100505746	124.0	30.0
92912	2043.0	3560.0
79958	747.0	979.0
100270980	0.0	0.0
7617	44.0	75.0
100422920	0.0	0.0
7633	441.0	367.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	4.0	0.0
219670	5.0	4.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	536.0	62.0
100270974	0.0	4.0
661	973.0	1699.0
100270975	0.0	0.0
662	534.0	819.0
79940	145.0	235.0
100270976	0.0	2.0
663	3751.0	1738.0
100270977	0.0	0.0
55997	0.0	0.0
664	2082.0	1190.0
665	7816.0	12019.0
53335	666.0	42.0
79944	337.0	765.0
666	5434.0	929.0
100270972	4.0	0.0
667	86624.0	16863.0
79943	399.0	485.0
79946	30.0	66.0
668	0.0	0.0
53339	2463.0	3331.0
669	1145.0	1715.0
100505738	312.0	151.0
79948	158.0	315.0
53336	0.0	0.0
7626	853.0	570.0
55999	0.0	0.0
79947	4213.0	1822.0
55998	0.0	3.0
7625	768.0	640.0
92906	1298.0	1816.0
7628	0.0	0.0
79949	1034.0	3710.0
7627	1266.0	3224.0
100505739	0.0	1.0
7629	1951.0	2027.0
161779	141.0	164.0
101929693	112.0	237.0
104533120	25.0	46.0
100422930	0.0	0.0
101927034	13.0	4.0
100422931	0.0	0.0
7644	970.0	3509.0
106903081	47.0	70.0
7643	93.0	179.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	0.0	0.0
219681	23.0	79.0
100422938	0.0	0.0
100422939	0.0	1.0
670	1391.0	2763.0
671	60.0	20.0
79971	10325.0	680.0
100270963	5.0	0.0
672	357.0	1066.0
79970	751.0	259.0
53342	237.0	24.0
100270964	25.0	7.0
673	1877.0	2208.0
79973	181.0	153.0
53340	734.0	286.0
675	119.0	231.0
53345	12.0	12.0
79974	1465.0	426.0
53346	153.0	153.0
676	5.0	8.0
79977	3221.0	5279.0
53343	2203.0	3362.0
677	29719.0	15071.0
100270961	0.0	0.0
678	16212.0	6735.0
53344	454.0	790.0
100270962	0.0	0.0
53349	2093.0	3107.0
79979	1266.0	1616.0
92935	248.0	634.0
158131	0.0	0.0
7634	2.0	0.0
53347	56.0	67.0
7637	1772.0	1997.0
7639	290.0	542.0
7638	28.0	68.0
158135	225.0	184.0
100422940	0.0	0.0
219699	1193.0	3469.0
100422942	0.0	0.0
7652	53.0	138.0
100422943	1.0	1.0
100422944	0.0	0.0
100422945	0.0	0.0
101927049	0.0	0.0
100422947	0.0	0.0
100422948	3.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	6.0	0.0
79960	5486.0	3183.0
682	26607.0	24525.0
401914	1.0	0.0
683	481.0	95.0
53353	68.0	5300.0
100270953	0.0	0.0
684	14613.0	19654.0
79962	309.0	1974.0
79961	1862.0	5052.0
685	244.0	227.0
401911	4.0	0.0
686	2484.0	2899.0
687	4085.0	1332.0
79963	73.0	62.0
688	1421.0	574.0
79966	2160.0	2542.0
53354	181.0	632.0
100270950	1.0	1.0
689	44643.0	41875.0
100270951	0.0	0.0
79968	308.0	1153.0
92922	982.0	199.0
53358	167.0	83.0
79969	632.0	585.0
92960	278.0	601.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	1452.0	1912.0
7661	0.0	1.0
100422952	0.0	0.0
5001	895.0	1174.0
100422953	0.0	2.0
5002	936.0	983.0
100422954	0.0	0.0
5003	132.0	16.0
100422955	0.0	0.0
5004	6.0	2.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	4.0	6.0
690	0.0	0.0
79991	1677.0	1709.0
653604	0.0	0.0
79990	2035.0	2092.0
100270937	0.0	0.0
79993	890.0	1405.0
401903	0.0	0.0
694	11197.0	14821.0
641616	6.0	1.0
79992	24.0	4.0
695	321.0	449.0
100270943	0.0	0.0
696	7.0	1.0
699	111.0	1279.0
79998	292.0	19.0
100505704	3.0	0.0
134187	6.0	0.0
100505702	91.0	262.0
641613	1.0	0.0
401904	35.0	24.0
641614	0.0	0.0
100422960	0.0	0.0
5010	3783.0	429.0
7673	219.0	145.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1195.0	1028.0
101927067	34.0	10.0
100422964	0.0	0.0
5013	62.0	239.0
100422965	6.0	15.0
100422966	0.0	2.0
5015	0.0	0.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	0.0	0.0
53371	1858.0	1324.0
146177	31.0	89.0
100270924	0.0	0.0
79980	730.0	1512.0
100270925	0.0	0.0
100270926	15.0	3.0
79982	868.0	3118.0
79981	247.0	4.0
79983	346.0	4049.0
53373	4198.0	2411.0
80975	62.0	5.0
79986	309.0	830.0
100420308	0.0	0.0
100420307	22.0	8.0
79987	11923.0	974.0
5005	4.0	4.0
79989	461.0	993.0
5007	4613.0	7393.0
100420303	0.0	0.0
