id	cd20a78a-7e98-4601-8cf0-3a121d58613c	99c7b545-c90e-407f-9086-0ef8e108f973
84101	69.0	20.0
11167	25911.0	20008.0
644128	64.0	32.0
11169	113.0	342.0
11171	4671.0	4031.0
11170	4280.0	555.0
11173	209.0	179.0
441639	0.0	0.0
11172	1.0	0.0
343296	1.0	0.0
11174	57.0	212.0
644146	6.0	2.0
23155	1046.0	920.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	515.0	1289.0
23158	1951.0	10552.0
106479069	0.0	0.0
441631	94.0	95.0
106479068	1.0	1.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	325.0	746.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	1495.0	1248.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	2515.0	2347.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	501.0	1474.0
106480047	0.0	0.0
11177	1278.0	1903.0
11176	5231.0	4278.0
11179	918.0	538.0
644138	3.0	5.0
11178	147.0	411.0
644139	0.0	0.0
139285	248.0	242.0
106480040	0.0	0.0
103695364	0.0	0.0
103695363	0.0	0.0
644153	0.0	0.0
11140	6627.0	3401.0
644159	0.0	0.0
103695365	0.0	0.0
11142	1898.0	569.0
166824	262.0	126.0
106479019	0.0	0.0
11141	2.0	0.0
130872	1328.0	1011.0
106479018	0.0	0.0
644157	5.0	1.0
23122	1452.0	1673.0
106480006	0.0	0.0
106479017	0.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	3.0	2.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	2.0	4.0
23125	2596.0	1031.0
106480007	0.0	0.0
25786	29.0	37.0
106479014	0.0	0.0
25789	21.0	31.0
644150	65.0	44.0
23126	2270.0	3580.0
106479013	0.0	0.0
25788	24.0	59.0
23127	70.0	20.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	8218.0	4662.0
106479010	0.0	0.0
84129	68.0	21.0
106480011	2.0	2.0
106480010	0.0	0.0
84126	6.0	8.0
106480013	0.0	0.0
84125	4.0	158.0
25780	496.0	412.0
106480012	0.0	2.0
84128	1269.0	1668.0
23120	0.0	2.0
106480015	0.0	0.0
25782	1795.0	1992.0
106480014	0.0	0.0
11144	44.0	8.0
11143	1626.0	1913.0
139212	0.0	1.0
84124	688.0	337.0
11146	154.0	297.0
11145	32860.0	3345.0
11148	0.0	0.0
86781	61.0	15.0
11147	167.0	151.0
11149	209.0	121.0
392181	2.0	0.0
127294	25.0	61.0
644165	3.0	9.0
11151	376.0	366.0
166815	337.0	303.0
392188	0.0	0.0
106479009	0.0	0.0
11153	182.0	304.0
106479008	0.0	0.0
644168	28.0	0.0
11152	2079.0	902.0
106479007	0.0	0.0
25796	2118.0	771.0
130888	105.0	622.0
23133	3176.0	2472.0
106479006	1.0	1.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	1363.0	858.0
25798	3474.0	967.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	4299.0	844.0
25797	98.0	144.0
106479003	0.0	3.0
106480018	0.0	0.0
23137	946.0	1260.0
106479002	0.0	0.0
25799	277.0	335.0
402055	507.0	684.0
23138	185.0	1277.0
106479001	0.0	0.0
23139	1074.0	1635.0
106479000	0.0	0.0
644160	0.0	2.0
106480020	0.0	0.0
25790	7.0	147.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	3996.0	1817.0
106480024	0.0	0.0
25791	16.0	41.0
23130	1430.0	581.0
106480023	0.0	0.0
23131	2085.0	2115.0
25794	0.0	15.0
106480026	0.0	0.0
25793	4158.0	2724.0
23132	955.0	887.0
106480025	1.0	0.0
11155	316.0	52.0
11154	225.0	230.0
11157	1272.0	249.0
11156	703.0	330.0
11159	118.0	209.0
139221	121.0	418.0
11158	389.0	617.0
392193	1.0	0.0
23108	400.0	232.0
23109	5.0	3.0
127281	405.0	1206.0
441608	0.0	0.0
154860	2.0	1.0
11120	771.0	612.0
343263	3.0	4.0
154865	8.0	102.0
25763	0.0	0.0
106479039	0.0	0.0
23101	6.0	4.0
106479038	5.0	4.0
23102	5714.0	2030.0
106479037	0.0	2.0
25764	61.0	37.0
106479036	0.0	0.0
106479035	0.0	0.0
23105	5.0	30.0
25766	239.0	291.0
106479034	0.0	0.0
25769	47.0	568.0
106479033	0.0	0.0
23107	2995.0	2210.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	1052.0	600.0
106479030	0.0	0.0
84148	1403.0	1125.0
84144	161.0	697.0
11122	218.0	2874.0
84146	1245.0	2675.0
11124	1738.0	1494.0
11123	314.0	1876.0
11126	7.0	16.0
84140	389.0	162.0
11128	779.0	1107.0
84142	644.0	342.0
84141	34.0	363.0
139231	5137.0	3023.0
11127	374.0	1110.0
23119	322.0	135.0
644186	3.0	4.0
11131	122.0	22.0
11130	78.0	370.0
106479029	0.0	0.0
23111	3291.0	2055.0
106479028	0.0	0.0
25774	0.0	1.0
23112	1144.0	1740.0
106479027	0.0	0.0
25776	843.0	612.0
23113	850.0	951.0
106479026	0.0	0.0
25775	1.0	3.0
23114	295.0	204.0
106479025	0.0	0.0
25778	1020.0	911.0
106479024	0.0	0.0
25777	24621.0	4760.0
23116	763.0	1888.0
106479023	0.0	0.0
23117	25.0	37.0
106479022	0.0	0.0
23118	3289.0	2850.0
106479021	0.0	0.0
115294	3911.0	2958.0
106479020	1.0	2.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	12.0	3.0
106480004	0.0	0.0
25771	1127.0	703.0
84138	245.0	99.0
106480003	0.0	0.0
11133	206.0	225.0
84133	4.0	3.0
84132	382.0	617.0
11132	502.0	239.0
11135	1611.0	1283.0
84135	412.0	760.0
84134	361.0	417.0
11137	1615.0	1439.0
115290	1383.0	210.0
11136	8.0	14.0
84131	341.0	780.0
11138	521.0	2142.0
730993	1.0	1.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	9.0	47.0
729993	1.0	857.0
50717	2661.0	2001.0
102465257	1.0	2.0
102465256	0.0	0.0
102465255	0.0	0.0
729991	489.0	254.0
102465254	0.0	0.0
102465253	0.0	0.0
164284	44.0	21.0
100884155	3.0	0.0
102465252	0.0	0.0
730978	1.0	0.0
102465251	0.0	0.0
102465250	1.0	0.0
730974	0.0	0.0
392194	0.0	0.0
392197	0.0	1.0
646702	0.0	0.0
646701	0.0	0.0
646721	0.0	0.0
729962	2.0	0.0
729967	217.0	340.0
2504	30.0	5.0
2503	27.0	6.0
284418	0.0	0.0
2502	18.0	7.0
284417	110.0	9.0
2501	85.0	48.0
2500	96.0	49.0
284415	1.0	1.0
404635	0.0	0.0
619190	0.0	2.0
404636	574.0	331.0
2509	24.0	2.0
646723	1.0	4.0
2508	56.0	29.0
2507	8.0	8.0
619189	0.0	0.0
164237	1.0	0.0
729956	3.0	3.0
140290	20.0	50.0
729952	0.0	0.0
2515	1.0	0.0
284408	23.0	67.0
2512	94431.0	21631.0
284406	162.0	303.0
2510	0.0	0.0
284403	27.0	50.0
284402	7.0	24.0
2519	1431.0	893.0
2518	1.0	3.0
2517	1027.0	1875.0
2516	1.0	0.0
646755	4.0	2.0
646754	0.0	0.0
646753	2.0	0.0
260434	0.0	12.0
23189	4512.0	809.0
260436	0.0	23.0
23180	4472.0	1575.0
2526	314.0	151.0
23181	1324.0	1080.0
2525	0.0	2.0
2524	9.0	100.0
2523	278.0	58.0
23184	1637.0	2153.0
2521	6262.0	9178.0
23185	2046.0	2119.0
23186	2415.0	2807.0
2520	0.0	0.0
23187	9145.0	3507.0
2529	6.0	4.0
2528	0.0	1.0
2527	0.0	0.0
152273	3104.0	3004.0
644100	0.0	0.0
646766	55.0	5.0
644101	11.0	3.0
23199	5012.0	3434.0
260425	519.0	3017.0
729974	0.0	0.0
260429	1.0	0.0
2537	1236.0	1738.0
23191	4966.0	4469.0
23192	1331.0	892.0
23193	9665.0	8254.0
2535	76.0	156.0
2534	3082.0	785.0
23194	910.0	763.0
2533	134.0	217.0
23195	1712.0	1415.0
23196	6960.0	9506.0
2532	2487.0	531.0
23197	1857.0	3368.0
2531	2998.0	2662.0
2530	1139.0	2405.0
23198	1413.0	4142.0
345829	7.0	2.0
646759	0.0	0.0
646758	0.0	0.0
2539	3890.0	1575.0
2538	2.0	0.0
23190	3860.0	7184.0
25903	270.0	2982.0
25902	253.0	197.0
25904	770.0	852.0
100129866	0.0	0.0
25907	50.0	39.0
100130855	23.0	80.0
25906	307.0	195.0
25909	2094.0	1821.0
100127206	0.0	0.0
100129867	4.0	0.0
2551	1776.0	1380.0
2550	699.0	683.0
25901	1163.0	374.0
25900	634.0	267.0
2548	1866.0	2789.0
223075	0.0	2.0
2547	9140.0	9589.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	1.0	2.0
2542	593.0	601.0
100874403	0.0	0.0
100874402	0.0	1.0
100874401	0.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	1349.0	2332.0
100874404	0.0	0.0
25914	442.0	594.0
100130848	0.0	0.0
25913	577.0	700.0
100129858	17.0	14.0
25915	2353.0	969.0
25917	945.0	1594.0
2562	104.0	703.0
2561	30.0	53.0
2560	2.0	0.0
25912	9553.0	5655.0
25911	172.0	377.0
2559	0.0	0.0
2558	0.0	1.0
2557	0.0	0.0
2556	1.0	1.0
2555	101.0	29.0
2554	1.0	0.0
2553	1275.0	1030.0
100129853	0.0	0.0
100874421	1.0	0.0
100874420	0.0	0.0
100129845	1.0	1.0
2572	0.0	0.0
2571	4.0	14.0
2570	1.0	1.0
2569	1.0	0.0
2568	71.0	243.0
2567	1.0	2.0
2566	19.0	0.0
2565	2.0	0.0
2564	3429.0	246.0
2563	123.0	91.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	197.0	522.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	1.0	0.0
100874426	0.0	0.0
100130827	9.0	3.0
100129836	1.0	0.0
100874410	0.0	0.0
286676	0.0	151.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	311.0	144.0
2583	50.0	75.0
2582	266.0	812.0
2581	1239.0	1455.0
2580	2145.0	1645.0
100874419	0.0	0.0
100874414	0.0	0.0
100874413	0.0	0.0
100874412	0.0	0.0
100874411	0.0	0.0
100874418	0.0	3.0
223082	459.0	1787.0
100874417	2.0	2.0
100874416	0.0	0.0
100874415	1.0	0.0
100129827	3.0	6.0
100874443	0.0	0.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	0.0	0.0
100874440	0.0	0.0
2595	626.0	572.0
2593	251.0	581.0
100379300	0.0	0.0
2592	792.0	196.0
2591	31.0	1755.0
441389	36.0	12.0
2590	3360.0	2421.0
441386	9.0	1.0
127617	1.0	0.0
2589	1286.0	7153.0
2588	483.0	418.0
2587	44.0	9.0
441391	13.0	13.0
284018	733.0	670.0
2585	456.0	405.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	31.0	14.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	0.0	0.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	0.0	4.0
100874430	0.0	0.0
100129813	1.0	0.0
441377	1.0	0.0
441376	1.0	184.0
441381	1.0	0.0
127602	14.0	287.0
2597	23556.0	24322.0
2596	20.0	15.0
100874436	0.0	0.0
284004	1273.0	355.0
100874435	0.0	0.0
100874434	3.0	3.0
100874433	1.0	0.0
284001	687.0	636.0
100874439	0.0	0.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	3.0	2.0
100874464	0.0	0.0
100874462	0.0	1.0
100129801	0.0	1.0
100874469	0.0	0.0
100874468	0.0	0.0
100874467	0.0	0.0
100874466	3.0	0.0
100874450	0.0	0.0
50937	865.0	572.0
100874454	0.0	0.0
50939	8.0	17.0
100874453	0.0	0.0
100874452	0.0	1.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	0.0	1.0
50940	36.0	128.0
100874455	2.0	1.0
50943	17.0	36.0
50945	0.0	3.0
50944	9.0	20.0
100874459	0.0	1.0
23328	4576.0	3710.0
23329	54.0	1056.0
84281	178.0	100.0
84280	702.0	1072.0
644076	1.0	2.0
11340	689.0	502.0
644079	1.0	0.0
25983	935.0	760.0
127665	0.0	10.0
23321	1217.0	444.0
115677	1207.0	1388.0
644070	0.0	0.0
23322	110.0	434.0
25984	24.0	2238.0
23324	2288.0	2631.0
25987	8851.0	1380.0
23325	2451.0	2360.0
23326	5612.0	4411.0
25989	571.0	584.0
23327	2055.0	4044.0
25988	443.0	587.0
25981	787.0	235.0
25980	1698.0	1768.0
11342	2563.0	2027.0
84287	777.0	1238.0
84286	688.0	526.0
11341	12.0	8.0
284058	1649.0	2183.0
84289	1118.0	542.0
11344	3226.0	963.0
11343	18180.0	1797.0
84288	440.0	153.0
84283	169.0	652.0
11346	6483.0	2461.0
11345	2764.0	1447.0
84282	1731.0	538.0
84285	736.0	493.0
84284	1142.0	850.0
23339	3159.0	2887.0
84270	383.0	527.0
23331	1354.0	874.0
25994	1404.0	1427.0
23332	4683.0	2074.0
25996	1207.0	944.0
23333	675.0	674.0
23334	1714.0	1378.0
25998	1877.0	2331.0
23335	713.0	1155.0
23336	1332.0	868.0
441332	0.0	0.0
644082	0.0	0.0
23338	2589.0	1295.0
25999	379.0	466.0
441331	0.0	0.0
84279	750.0	347.0
25992	1946.0	1439.0
84276	526.0	469.0
84275	481.0	303.0
284047	20.0	15.0
84278	74.0	94.0
84277	664.0	385.0
84272	2434.0	2003.0
84271	3486.0	3044.0
84274	1898.0	1130.0
84273	1300.0	773.0
23306	475.0	669.0
23307	1430.0	2011.0
284040	5.0	10.0
23308	10.0	53.0
23309	2084.0	1389.0
25961	107.0	81.0
25960	2832.0	1489.0
25963	2639.0	5598.0
23300	2776.0	2072.0
23301	2204.0	1193.0
25962	3397.0	2975.0
23302	251.0	86.0
23303	1421.0	7597.0
644096	374.0	247.0
23304	2445.0	2607.0
25966	7089.0	1704.0
23305	24.0	13.0
644094	3.0	0.0
11328	3926.0	3984.0
11329	1977.0	1501.0
11320	717.0	2606.0
137012	0.0	0.0
113000	342.0	458.0
11322	1002.0	565.0
11321	1147.0	1187.0
284034	2.0	2.0
11326	925.0	391.0
11325	6346.0	5041.0
23317	2185.0	2496.0
84290	0.0	0.0
25979	1174.0	613.0
23318	964.0	993.0
84292	296.0	125.0
25972	1149.0	1175.0
23310	921.0	697.0
441359	0.0	0.0
25974	212.0	481.0
23312	843.0	675.0
25973	177.0	194.0
23313	1614.0	2201.0
25976	1205.0	799.0
23314	239.0	200.0
25975	0.0	42.0
441355	0.0	0.0
25978	1278.0	1567.0
23315	901.0	716.0
25977	971.0	1203.0
23316	1.0	85.0
11339	5.0	29.0
11338	3119.0	3171.0
441362	0.0	0.0
441361	0.0	0.0
140660	8.0	0.0
115650	6.0	24.0
127623	0.0	0.0
25970	2524.0	1471.0
284029	123.0	71.0
115653	0.0	0.0
84298	777.0	812.0
11331	10154.0	3627.0
11330	2.0	0.0
11333	3984.0	1448.0
152641	31.0	26.0
11332	357.0	246.0
84299	758.0	649.0
11335	4282.0	5053.0
84294	829.0	870.0
11334	685.0	898.0
84293	28316.0	3261.0
84296	34.0	50.0
11337	3000.0	859.0
284021	57.0	63.0
84295	590.0	1447.0
11336	2670.0	935.0
25946	1110.0	4080.0
25949	2857.0	1748.0
25948	1922.0	1600.0
441308	0.0	0.0
139604	0.0	1.0
100130898	0.0	0.0
100130894	1.0	2.0
25941	1394.0	1457.0
25940	1232.0	1747.0
100130892	32.0	3.0
25943	1412.0	809.0
25942	3044.0	3716.0
100130890	97.0	16.0
25945	831.0	235.0
11309	740.0	513.0
284099	2.0	2.0
284098	142.0	176.0
25957	2703.0	1960.0
140609	4568.0	1968.0
25959	14443.0	3062.0
100130889	3.0	2.0
100130887	25.0	13.0
25950	142.0	165.0
25953	1861.0	754.0
25956	182.0	126.0
11317	0.0	0.0
11316	2230.0	1749.0
11319	875.0	1540.0
11318	10.0	2.0
100379378	0.0	0.0
11311	1140.0	1500.0
11313	987.0	1485.0
140603	0.0	0.0
11315	9455.0	6088.0
284086	77.0	166.0
11314	80.0	114.0
25925	1380.0	1015.0
284085	0.0	0.0
25924	347.0	369.0
25927	1596.0	329.0
284083	1.0	1.0
100130879	0.0	0.0
25926	1142.0	1625.0
139628	0.0	0.0
25929	1322.0	1012.0
25928	6.0	13.0
441328	0.0	0.0
127687	790.0	561.0
100130873	0.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	6.0
441324	0.0	0.0
25921	2677.0	5835.0
441323	0.0	0.0
25920	2826.0	1348.0
25923	4348.0	3423.0
140612	345.0	307.0
100129880	0.0	0.0
284076	11.0	0.0
100129882	9.0	3.0
25936	772.0	819.0
25938	885.0	1054.0
25937	3291.0	2932.0
284071	4.0	28.0
100130866	0.0	0.0
25939	2997.0	1279.0
113026	1738.0	739.0
441317	0.0	0.0
441315	0.0	0.0
25930	1890.0	1850.0
441314	0.0	0.0
441313	0.0	0.0
25932	9425.0	8339.0
127671	0.0	0.0
25934	1258.0	700.0
127670	0.0	4.0
284069	38.0	24.0
140623	49.0	7.0
140625	0.0	0.0
284067	3.0	3.0
100129871	0.0	0.0
140628	1.0	0.0
406982	0.0	0.0
406981	0.0	0.0
406984	0.0	0.0
406983	0.0	0.0
406986	0.0	0.0
406985	0.0	0.0
406988	0.0	1.0
406987	0.0	0.0
23287	990.0	546.0
23288	492.0	950.0
406980	0.0	0.0
84206	140.0	91.0
23281	6.0	8.0
84203	1.0	0.0
23283	1438.0	1792.0
23284	270.0	89.0
140596	0.0	0.0
23285	430.0	171.0
152579	510.0	512.0
140597	49.0	9.0
23286	10.0	2471.0
152578	0.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	65.0	14.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	3.0
406976	1.0	0.0
23299	1884.0	1085.0
201725	183.0	246.0
23291	1986.0	2008.0
23293	1119.0	742.0
23294	1371.0	1321.0
23295	2268.0	2900.0
406968	5.0	0.0
406967	0.0	0.0
646658	5.0	1.0
152586	0.0	0.0
406969	1.0	0.0
406960	0.0	0.0
11281	10.0	3.0
406962	7.0	15.0
646672	3.0	1.0
11280	58.0	10.0
406961	0.0	0.0
11283	0.0	1494.0
406964	0.0	0.0
11282	1643.0	1598.0
406963	0.0	0.0
644016	2.0	1.0
11285	832.0	627.0
406966	0.0	0.0
11284	781.0	605.0
406965	0.0	0.0
23265	2280.0	1890.0
23266	3388.0	1260.0
23268	1041.0	1002.0
23269	1196.0	2646.0
84229	0.0	2.0
164592	10.0	3.0
59269	551.0	960.0
84225	24.0	32.0
23261	937.0	593.0
84224	170.0	303.0
23262	1134.0	2386.0
23263	2387.0	1270.0
23264	4482.0	3024.0
84226	53.0	104.0
84221	87.0	120.0
406957	0.0	0.0
84220	1.0	0.0
406956	0.0	0.0
84223	291.0	716.0
406959	0.0	0.0
406958	0.0	0.0
84222	4.0	30.0
646685	0.0	0.0
644022	0.0	0.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	9.0	3.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	432.0	857.0
23277	9938.0	1786.0
23279	1698.0	2526.0
59277	2011.0	5475.0
59272	159.0	15.0
59271	800.0	757.0
59274	937.0	517.0
84218	0.0	0.0
84217	67.0	71.0
23270	731.0	814.0
23271	1893.0	1779.0
84219	414.0	395.0
23272	2244.0	3150.0
23274	963.0	1436.0
84216	147.0	205.0
84215	42.0	19.0
23275	742.0	759.0
406946	0.0	0.0
84210	1.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	15246.0	7360.0
644037	8.0	4.0
11260	2695.0	2931.0
646698	0.0	0.0
11262	23.0	52.0
23243	2869.0	3611.0
23244	3886.0	4315.0
59286	2997.0	1861.0
23245	158.0	1438.0
23246	955.0	463.0
23247	388.0	1296.0
59283	5.0	18.0
23248	2533.0	2101.0
644030	0.0	2.0
59285	0.0	1.0
59284	0.0	0.0
84247	1403.0	1781.0
23240	2692.0	902.0
84246	958.0	340.0
84249	6.0	2.0
23241	3205.0	1163.0
23242	57.0	671.0
84248	2741.0	2777.0
84243	3385.0	823.0
11264	638.0	2801.0
84245	694.0	958.0
11267	2065.0	1148.0
11266	493.0	300.0
11269	764.0	342.0
84240	667.0	500.0
11270	297.0	164.0
644042	0.0	1.0
11272	14.0	20.0
11274	309.0	142.0
11273	5132.0	4640.0
23254	306.0	735.0
23255	61.0	441.0
23256	1570.0	1905.0
23258	3014.0	2540.0
23259	3227.0	1185.0
644041	5.0	0.0
84239	8.0	501.0
23250	867.0	434.0
84236	1064.0	962.0
23251	5.0	97.0
23252	571.0	517.0
140564	64.0	165.0
23253	2227.0	3167.0
84232	5062.0	1581.0
11276	1677.0	1328.0
11275	646.0	859.0
84231	1975.0	2360.0
49861	0.0	3.0
11278	323.0	850.0
49860	0.0	0.0
84233	988.0	509.0
11277	0.0	0.0
11279	1028.0	566.0
84230	1404.0	614.0
23229	754.0	630.0
49856	408.0	401.0
644054	0.0	0.0
49855	750.0	459.0
644059	0.0	0.0
49854	622.0	793.0
11240	43.0	342.0
23221	903.0	824.0
25884	4.0	6.0
23223	400.0	991.0
25886	61.0	84.0
23224	7142.0	5876.0
25885	1194.0	2165.0
23225	60.0	1225.0
25888	329.0	415.0
23228	901.0	316.0
644050	1.0	0.0
201780	16.0	1.0
84269	749.0	380.0
152559	324.0	400.0
25880	350.0	388.0
84268	1165.0	457.0
23220	874.0	356.0
140576	2159.0	2715.0
84265	2452.0	742.0
11243	580.0	392.0
139599	9.0	2.0
84264	19.0	77.0
140578	204.0	25.0
84267	631.0	967.0
11245	345.0	449.0
84266	1721.0	445.0
11244	2229.0	2069.0
84261	174.0	240.0
11247	45.0	31.0
139596	353.0	444.0
84260	409.0	505.0
84263	8836.0	2179.0
11249	0.0	0.0
84262	476.0	415.0
11248	259.0	171.0
345557	364.0	89.0
406993	0.0	0.0
406992	0.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	0.0	0.0
406997	0.0	1.0
406996	0.0	0.0
11252	2132.0	4107.0
406999	0.0	0.0
11251	169.0	19.0
406998	0.0	0.0
23232	663.0	760.0
25895	399.0	477.0
23233	1267.0	1501.0
25894	456.0	184.0
25897	1922.0	2749.0
23234	315.0	375.0
25896	285.0	913.0
23235	22508.0	2805.0
23236	598.0	346.0
25898	811.0	1038.0
23237	44.0	12.0
644063	28.0	35.0
406991	0.0	0.0
23239	1850.0	712.0
406990	0.0	0.0
25891	738.0	73.0
84258	2.0	1.0
25890	2270.0	587.0
25893	18.0	25.0
23230	809.0	1497.0
23231	363.0	203.0
84259	596.0	1604.0
84254	173.0	336.0
11254	4.0	11.0
84253	132.0	214.0
11253	1846.0	2590.0
406989	0.0	0.0
84256	1159.0	683.0
11255	2.0	0.0
84255	793.0	916.0
84250	167.0	421.0
11258	1557.0	1028.0
11257	379.0	522.0
84251	62.0	164.0
11259	1336.0	1516.0
100874483	0.0	0.0
100874482	0.0	0.0
100874480	1.0	0.0
406900	0.0	0.0
100874484	1.0	0.0
201799	112.0	310.0
201798	2.0	15.0
50831	0.0	1.0
100874489	1.0	1.0
100874488	0.0	0.0
50833	0.0	0.0
50832	3.0	5.0
50835	0.0	0.0
50834	0.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	0.0	0.0
102465138	0.0	0.0
50839	1.0	2.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	0.0	2.0
102465136	2.0	1.0
100874476	0.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	3.0	0.0
50840	31.0	44.0
100874479	0.0	1.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	37.0	9.0
100499183	33.0	37.0
50848	2243.0	4284.0
2601	3.0	0.0
100499177	951.0	946.0
102465141	0.0	0.0
50853	304.0	244.0
2609	0.0	0.0
102465140	0.0	0.0
50852	13.0	14.0
50855	66.0	83.0
50854	2930.0	1007.0
100499171	0.0	0.0
50856	45.0	29.0
50859	55.0	3.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	1.0	0.0
100874498	0.0	0.0
646600	1.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	132.0	236.0
2613	3.0	1.0
2611	5.0	1.0
50862	1501.0	3541.0
50861	395.0	391.0
2619	3019.0	1223.0
50863	235.0	673.0
100874499	0.0	0.0
2618	3067.0	2267.0
50865	1947.0	1754.0
2617	1874.0	3545.0
2616	33.0	28.0
2615	2873.0	2199.0
406940	0.0	0.0
406942	0.0	0.0
646612	28.0	1.0
406941	0.0	0.0
406944	0.0	0.0
406943	0.0	1.0
100996876	0.0	0.0
2625	316.0	12472.0
2624	1175.0	213.0
2623	8.0	0.0
2622	542.0	416.0
2621	5739.0	2692.0
2620	24.0	14.0
406935	4.0	0.0
406934	0.0	0.0
646603	0.0	0.0
406937	0.0	0.0
406936	0.0	0.0
2629	693.0	1320.0
406939	0.0	0.0
646609	1.0	4.0
2628	379.0	1443.0
406938	0.0	0.0
2627	345.0	229.0
2626	1.0	0.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	0.0
406932	0.0	0.0
646620	4.0	1.0
2636	0.0	0.0
2635	293.0	1305.0
2634	4860.0	1093.0
2633	540.0	702.0
2632	10887.0	1563.0
2631	4244.0	1723.0
2630	30.0	28.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	1.0	0.0
406925	88.0	4.0
406928	0.0	0.0
2639	4434.0	625.0
406927	0.0	0.0
646619	1.0	0.0
2638	0.0	0.0
2637	0.0	1.0
406929	0.0	0.0
646630	2.0	0.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	138.0	176.0
2647	1377.0	301.0
2646	21.0	2.0
2645	131.0	5.0
2644	628.0	94.0
2643	183.0	244.0
2642	8.0	0.0
2641	0.0	0.0
406913	19.0	0.0
646627	1.0	1.0
406912	0.0	0.0
646625	0.0	1.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	26.0	99.0
406919	1.0	0.0
2648	1002.0	580.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	1.0
646643	0.0	0.0
406911	2.0	0.0
406910	0.0	0.0
2661	28.0	25.0
2660	20.0	16.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	404.0	72.0
2652	0.0	0.0
2651	37.0	461.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	4.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	62.0	36.0
2672	20.0	12.0
106144578	0.0	0.0
2671	574.0	447.0
2670	553.0	49.0
106144575	0.0	0.0
2669	583.0	1171.0
2668	5.0	15.0
2667	0.0	0.0
100874529	0.0	1.0
2665	12084.0	9668.0
2664	3759.0	2502.0
2662	392.0	96.0
100874524	4.0	1.0
100874523	0.0	0.0
