id	7133f91c-4128-4578-a1cd-2c1ee81b3f16	b8dffd2d-f096-48d2-bf27-1e8c0ae526de
79887	3294.0	5724.0
79886	1678.0	3178.0
79888	2911.0	11002.0
219927	1707.0	2649.0
65251	1248.0	1274.0
65250	1889.0	5319.0
65264	8012.0	15374.0
65263	715.0	1440.0
65266	821.0	722.0
65265	4112.0	5953.0
65268	2759.0	1777.0
65267	242.0	124.0
90226	13.0	19.0
102723605	0.0	0.0
220930	372.0	538.0
641776	0.0	0.0
219938	0.0	1.0
65260	1843.0	4979.0
100505696	937.0	687.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	61.0	55.0
653753	0.0	0.0
100505692	30.0	27.0
653758	23.0	34.0
388799	18.0	18.0
80896	688.0	5592.0
388795	20.0	14.0
80895	1538.0	1654.0
388796	1330.0	2236.0
220929	1324.0	1866.0
132014	1467.0	2386.0
349149	753.0	239.0
100505641	15274.0	12807.0
219965	0.0	0.0
219960	2.0	10.0
653789	5.0	0.0
653794	0.0	0.0
677763	0.0	2.0
100505648	507.0	236.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	3380.0	6431.0
349136	826.0	266.0
90233	646.0	836.0
677769	0.0	0.0
677767	3.0	3.0
219972	2285.0	17103.0
677768	7.0	13.0
677765	0.0	0.0
219970	1369.0	2934.0
100505633	169.0	491.0
677766	0.0	0.0
205327	2193.0	3826.0
146664	53.0	66.0
653781	0.0	3.0
653784	888.0	1139.0
677774	0.0	1.0
677775	1.0	1.0
100505636	260.0	161.0
677772	8.0	3.0
677773	0.0	0.0
677770	0.0	3.0
677771	0.0	0.0
219968	0.0	3.0
219988	3920.0	9899.0
100505663	0.0	0.0
408029	0.0	1.0
220979	228.0	199.0
219986	0.0	0.0
90268	1456.0	4444.0
219983	3.0	1.0
219982	3.0	0.0
219981	0.0	0.0
220972	7230.0	5128.0
220974	0.0	1.0
28231	432.0	981.0
28232	2338.0	2898.0
28234	1.0	32.0
158674	3.0	16.0
340784	0.0	0.0
220965	867.0	906.0
349114	301.0	236.0
219995	4.0	10.0
146691	6318.0	4985.0
219990	0.0	0.0
339799	434.0	498.0
220963	499.0	55.0
501	6217.0	4475.0
651144	4.0	5.0
90249	400.0	82.0
504	0.0	2.0
506	32235.0	51535.0
100505659	0.0	2.0
507	0.0	0.0
509	9005.0	25584.0
101927195	0.0	0.0
168090	1.0	0.0
100505601	14.0	8.0
101978785	18.0	0.0
339781	1.0	0.0
594840	1.0	0.0
594842	42.0	42.0
220992	219.0	466.0
339788	0.0	6.0
339789	7.0	20.0
339779	0.0	0.0
79810	1050.0	926.0
55843	587.0	2317.0
55841	5081.0	9746.0
79812	10595.0	6382.0
513	1788.0	1814.0
79811	9206.0	10883.0
55840	264.0	1049.0
79814	58.0	225.0
55847	1160.0	2182.0
514	12449.0	17572.0
55846	2039.0	1707.0
515	8078.0	14467.0
79813	4311.0	5943.0
79816	96.0	121.0
516	2212.0	3949.0
55845	11515.0	13181.0
79815	3161.0	5433.0
517	13713.0	11752.0
55844	2642.0	2636.0
518	7791.0	15161.0
79818	1211.0	1465.0
79817	2417.0	6154.0
256949	1241.0	344.0
55848	1778.0	4024.0
79819	497.0	229.0
220988	19702.0	32697.0
594837	6.0	17.0
594838	11.0	15.0
594839	26.0	55.0
220980	32.0	21.0
339778	32.0	63.0
55850	1157.0	845.0
339768	86.0	91.0
520	1.0	1.0
55854	4901.0	8369.0
521	2995.0	2548.0
522	5555.0	5525.0
55853	8.0	89.0
523	5987.0	12327.0
55852	7547.0	5752.0
79801	58.0	1509.0
79800	892.0	689.0
55851	2006.0	4439.0
525	1240.0	649.0
55858	5037.0	11448.0
79803	1432.0	2055.0
55857	2131.0	1447.0
79802	4.0	3.0
526	6403.0	14533.0
55856	1773.0	2947.0
79805	389.0	913.0
527	1338.0	2239.0
528	6489.0	9221.0
55855	15.0	21.0
79804	192.0	94.0
529	7971.0	9966.0
79807	1081.0	2249.0
79809	1913.0	3778.0
256957	2.0	17.0
55859	150.0	27.0
100505624	9.0	20.0
100505621	8.0	8.0
7500	0.0	0.0
339761	105.0	31.0
80818	3688.0	3315.0
80817	1598.0	1172.0
80816	168.0	25.0
339766	13.0	3.0
55861	256.0	268.0
55860	5005.0	5812.0
79830	1036.0	2311.0
105377240	0.0	0.0
340745	0.0	0.0
79832	3577.0	12478.0
80821	1354.0	2274.0
533	3629.0	11484.0
80820	1701.0	1072.0
79831	274.0	320.0
102723680	0.0	0.0
55863	2291.0	4461.0
79834	6800.0	7866.0
534	57.0	45.0
535	5184.0	8217.0
55862	7289.0	5263.0
79833	796.0	1394.0
340749	2.0	5.0
105377243	0.0	0.0
55869	1187.0	1578.0
79836	157.0	162.0
537	7591.0	15103.0
79838	3042.0	2381.0
538	2278.0	2690.0
55867	30.0	5.0
79837	3688.0	6361.0
539	5528.0	5629.0
79839	448.0	822.0
594855	0.0	0.0
7512	416.0	752.0
594857	0.0	0.0
7511	3233.0	3900.0
339751	18.0	28.0
55872	15.0	1349.0
256933	2.0	0.0
540	932.0	887.0
55871	917.0	2290.0
55870	9361.0	15136.0
541	16.0	11.0
542	0.0	0.0
55876	1220.0	873.0
543	1.0	2.0
79820	193.0	207.0
544	0.0	0.0
79823	324.0	931.0
545	2873.0	5890.0
546	8903.0	11952.0
79822	964.0	1547.0
79825	349.0	168.0
547	33.0	49.0
7503	4691.0	9930.0
100505616	65.0	70.0
55879	1.0	284.0
549	1532.0	1803.0
79827	8499.0	3638.0
7504	166.0	404.0
79829	1642.0	3549.0
7507	1637.0	1276.0
79828	1395.0	3655.0
641700	1261.0	786.0
7508	4713.0	3539.0
100505619	0.0	0.0
101927150	14.0	116.0
653707	0.0	0.0
101927152	1.0	0.0
101927155	73.0	57.0
7520	24547.0	41594.0
92822	1018.0	1396.0
80835	22.0	5.0
101927158	27.0	45.0
80834	0.0	1.0
80833	6998.0	8395.0
339742	4.0	0.0
653702	369.0	659.0
339745	4936.0	4995.0
550	5205.0	11537.0
79850	680.0	2149.0
551	1.0	0.0
339736	1.0	3.0
79852	34.0	30.0
552	1138.0	1825.0
256987	4127.0	4850.0
553	0.0	6.0
554	498.0	190.0
79854	11.0	48.0
79853	1.0	4.0
55885	2271.0	624.0
79856	187.0	1900.0
55884	4303.0	9481.0
100652885	2.0	2.0
7514	11867.0	44211.0
79858	1042.0	520.0
558	5871.0	9029.0
92815	209.0	856.0
7516	114.0	1371.0
55889	0.0	2.0
7515	2436.0	2802.0
55888	391.0	294.0
7518	568.0	996.0
7517	586.0	735.0
7532	19836.0	34124.0
100422821	0.0	2.0
7531	35356.0	47933.0
7534	51821.0	98719.0
100422823	0.0	0.0
7533	8703.0	27509.0
101927167	121.0	77.0
100422824	0.0	0.0
65217	15.0	14.0
80824	6442.0	5101.0
100422826	0.0	0.0
340719	308.0	789.0
80823	604.0	521.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	1811.0	764.0
80829	6932.0	11123.0
100422829	0.0	0.0
144097	719.0	1791.0
55894	0.0	0.0
55893	8178.0	3379.0
55892	1878.0	2787.0
563	68073.0	28706.0
79841	69.0	71.0
55891	1.0	2.0
79840	36.0	53.0
80832	1858.0	1400.0
79843	288.0	303.0
55898	5649.0	5929.0
80831	1.0	6.0
55897	335.0	135.0
566	24.0	12.0
79842	473.0	531.0
79845	673.0	1004.0
567	207759.0	626068.0
80830	15791.0	26268.0
79844	165.0	48.0
79847	238.0	750.0
7525	7199.0	18174.0
79846	856.0	364.0
79849	7.0	4.0
79848	1310.0	1717.0
7526	17.0	24.0
7529	28663.0	45393.0
7528	10313.0	13032.0
101927171	3.0	0.0
92806	457.0	655.0
65220	4164.0	6337.0
92840	1701.0	73.0
7541	1863.0	2274.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	4923.0	6343.0
7542	485.0	562.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	34.0	3.0
100422834	0.0	0.0
7544	0.0	1.0
100422835	0.0	0.0
102723647	21.0	23.0
653720	35.0	7.0
100422837	0.0	0.0
80856	4522.0	5256.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	5.0	0.0
79870	844.0	489.0
571	3559.0	8278.0
572	1423.0	1603.0
79872	3056.0	4416.0
573	5204.0	12311.0
79871	1628.0	3534.0
79874	1135.0	1579.0
102723641	121.0	39.0
575	174.0	38.0
79873	648.0	520.0
79876	2883.0	3794.0
576	363.0	248.0
340706	380.0	348.0
577	85.0	45.0
79875	6321.0	3168.0
80864	118.0	83.0
578	926.0	4237.0
80863	285.0	168.0
579	16.0	20.0
79877	3803.0	2232.0
80862	465.0	453.0
7536	17159.0	18231.0
79879	164.0	339.0
7535	194.0	810.0
7538	73973.0	31285.0
7539	462.0	263.0
7552	939.0	170.0
101927186	0.0	0.0
100422841	0.0	0.0
7551	2667.0	3586.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	717.0	1080.0
7553	1541.0	2038.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	863.0	506.0
7555	29813.0	33583.0
100422846	1.0	2.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	584.0	2513.0
581	1607.0	5812.0
582	187.0	131.0
583	4620.0	2785.0
79861	20.0	126.0
79863	1460.0	1345.0
585	1568.0	1328.0
100652899	1.0	1.0
586	752.0	4252.0
79862	575.0	744.0
102723631	0.0	0.0
587	1415.0	2626.0
79865	10.0	165.0
80854	13069.0	11705.0
80853	3557.0	7930.0
79864	971.0	465.0
80852	144.0	217.0
79867	780.0	388.0
254312	1.0	0.0
79866	280.0	1004.0
80851	2170.0	4061.0
79869	7093.0	8845.0
7547	1.0	1.0
7546	95.0	1388.0
79868	2373.0	2197.0
7549	544.0	683.0
256979	0.0	3.0
101927193	10.0	7.0
7561	1182.0	842.0
7562	863.0	927.0
7565	747.0	705.0
101927111	81.0	41.0
7564	932.0	1132.0
7567	360.0	200.0
7566	852.0	772.0
101927112	0.0	0.0
101927117	30.0	15.0
590	479.0	180.0
339822	6.0	0.0
593	326.0	335.0
594	2229.0	1525.0
595	12066.0	11330.0
596	9507.0	4235.0
597	88.0	1727.0
598	6499.0	8449.0
599	7364.0	4989.0
7559	2796.0	4122.0
7572	10533.0	8281.0
7571	101.0	91.0
7574	1091.0	1069.0
101929780	69.0	126.0
7576	1453.0	3570.0
7577	1.0	3.0
101927126	142.0	11.0
101927125	5.0	23.0
101927129	0.0	2.0
7570	3009.0	4371.0
339804	262.0	388.0
7569	839.0	1032.0
7568	78.0	63.0
101978719	0.0	0.0
7582	2449.0	2518.0
7584	541.0	1051.0
7587	2514.0	4608.0
7586	10983.0	13389.0
7589	574.0	679.0
101927134	0.0	1.0
7581	5077.0	5949.0
7580	2669.0	3030.0
100652988	794.0	487.0
7579	256.0	605.0
7594	1927.0	2057.0
7593	1092.0	667.0
7596	1436.0	1472.0
7597	1198.0	1643.0
101927149	0.0	0.0
7592	1200.0	2061.0
100652974	0.0	0.0
254359	1809.0	1999.0
100133005	27.0	26.0
101929730	86.0	37.0
101929736	35.0	47.0
55803	846.0	4058.0
55802	4362.0	4209.0
55801	1.0	22.0
55800	919.0	184.0
55806	1041.0	1399.0
100420113	1.0	0.0
55805	262.0	118.0
55809	1311.0	1861.0
55808	213.0	74.0
100652909	0.0	0.0
101929746	16.0	7.0
101929743	10.0	1.0
100133024	4.0	2.0
55810	4330.0	4175.0
55814	4112.0	4823.0
55813	3079.0	9318.0
55812	961.0	803.0
100652918	0.0	0.0
55811	15.0	41.0
55818	5555.0	13720.0
55816	517.0	2209.0
55815	90.0	31.0
55819	7609.0	13446.0
254394	1415.0	3744.0
100419149	0.0	0.0
100133036	1.0	10.0
55821	7.0	5.0
101930749	0.0	0.0
100133037	2.0	3.0
100133038	6.0	9.0
55825	2013.0	596.0
101930745	0.0	0.0
55824	673.0	5686.0
101930746	0.0	0.0
55823	4402.0	5104.0
101930747	0.0	0.0
55829	3610.0	6388.0
55827	6878.0	16891.0
101930744	0.0	0.0
100420143	1.0	1.0
101929760	9.0	19.0
101927102	7.0	10.0
101927101	2.0	4.0
101929768	17.0	31.0
101929765	7.0	5.0
100133040	0.0	0.0
100419158	2.0	1.0
101929769	1.0	8.0
100133044	4.0	2.0
55832	9569.0	16791.0
254398	0.0	1.0
55831	6079.0	4943.0
55830	4363.0	4400.0
55835	899.0	1506.0
100652939	14522.0	10580.0
100420149	0.0	0.0
55833	2779.0	10673.0
55839	277.0	1631.0
55837	4103.0	3141.0
90167	7.0	4.0
677679	0.0	0.0
90161	98.0	33.0
134637	511.0	997.0
388701	2.0	5.0
100420159	13.0	15.0
100420158	0.0	0.0
388707	15.0	21.0
100420155	0.0	1.0
677681	1.0	1.0
100419178	0.0	0.0
43847	29.0	66.0
101929701	0.0	0.0
43849	6.0	1.0
28227	525.0	588.0
122631	0.0	0.0
90187	157.0	1540.0
100419187	0.0	0.0
100419185	13.0	42.0
101929716	1.0	3.0
122622	1004.0	210.0
388722	42.0	16.0
100420178	0.0	0.0
132001	690.0	648.0
388714	9.0	33.0
122618	316.0	771.0
388719	3.0	0.0
122616	815.0	357.0
100420190	1.0	0.0
100037280	10.0	42.0
388743	1362.0	127.0
768097	9.0	5.0
768096	24.0	20.0
90199	0.0	4.0
90193	29.0	37.0
90196	3504.0	4503.0
100505591	2.0	1.0
100505592	39.0	101.0
388730	107.0	180.0
768086	7.0	11.0
119032	3873.0	2313.0
122665	0.0	1.0
388762	0.0	0.0
122664	19.0	23.0
388761	0.0	0.0
104413892	0.0	4.0
104413890	0.0	0.0
104413891	8.0	15.0
388753	691.0	1963.0
122651	0.0	0.0
119016	148.0	144.0
388759	52.0	53.0
90321	2266.0	3268.0
90324	3346.0	4214.0
100270916	0.0	0.0
100270917	0.0	1.0
100270918	4.0	1.0
100270919	0.0	0.0
100270912	0.0	3.0
124790	143.0	110.0
100270913	0.0	0.0
100270914	0.0	4.0
100270915	0.0	0.0
388428	2.0	0.0
100270920	3.0	5.0
641638	4116.0	5063.0
401967	4.0	4.0
100270921	1.0	0.0
100270922	0.0	0.0
148753	11.0	8.0
148756	4.0	12.0
92979	749.0	1033.0
90316	0.0	10.0
340485	557.0	483.0
134121	81.0	9.0
90317	1138.0	1244.0
653619	0.0	0.0
161725	431.0	164.0
340481	1892.0	4660.0
100270909	0.0	1.0
92973	338.0	193.0
90313	1393.0	1903.0
100270905	3.0	2.0
124783	16.0	27.0
100270906	1.0	0.0
401960	0.0	1.0
100270907	0.0	1.0
100270908	0.0	0.0
146110	12.0	22.0
100270903	0.0	0.0
641649	343.0	189.0
124773	10.0	8.0
641648	0.0	0.0
388419	1.0	5.0
401959	1.0	6.0
158104	28.0	29.0
90342	132.0	9.0
161753	152.0	20.0
339483	775.0	258.0
653643	0.0	0.0
339487	1088.0	1899.0
339488	76.0	283.0
653645	0.0	0.0
28396	269.0	15016.0
28394	4263.0	27513.0
401944	443.0	201.0
28395	760.0	3993.0
653650	9.0	15.0
90338	3550.0	3123.0
92999	2724.0	1651.0
641654	0.0	0.0
28392	1120.0	8257.0
28393	158.0	572.0
28391	61.0	883.0
653639	0.0	10.0
90332	182.0	550.0
134145	855.0	1461.0
161742	4555.0	8660.0
90333	1131.0	2510.0
340460	0.0	0.0
134147	3345.0	811.0
339476	0.0	2.0
653635	65.0	53.0
339479	25.0	20.0
401934	57.0	53.0
124751	91.0	59.0
148789	653.0	1710.0
653641	0.0	0.0
90326	900.0	721.0
90362	943.0	801.0
100505761	721.0	790.0
100505767	29.0	19.0
388474	50.0	69.0
148713	20.0	36.0
28374	0.0	0.0
28373	0.0	1.0
28378	16.0	7.0
388468	0.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	0.0	0.0
340441	0.0	0.0
100505768	0.0	0.0
28370	0.0	1.0
28371	0.0	0.0
90352	0.0	1.0
90353	73.0	157.0
100505755	5.0	6.0
90355	2405.0	796.0
100505753	2.0	1.0
339451	193.0	364.0
339453	50.0	47.0
653656	0.0	0.0
339456	45.0	219.0
653657	0.0	0.0
653658	51.0	126.0
28385	19.0	4721.0
28383	12.0	6.0
600	16.0	16.0
28387	14.0	51.0
28388	1092.0	6885.0
601	1.0	0.0
602	1849.0	3750.0
604	9674.0	3880.0
605	1813.0	1708.0
100505758	18.0	15.0
28381	0.0	1.0
606	32.0	6.0
607	2166.0	4363.0
28382	47.0	1.0
608	161.0	898.0
28380	23.0	3.0
100505785	0.0	0.0
219623	785.0	288.0
100505783	821.0	529.0
219621	151.0	70.0
401994	4.0	0.0
401993	0.0	0.0
339442	2.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	39.0	29.0
148741	729.0	145.0
28359	0.0	0.0
90381	134.0	1163.0
339448	1466.0	2389.0
28352	0.0	0.0
28353	0.0	0.0
653691	6.0	7.0
148738	1.0	9.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	2.0
610	5.0	31.0
28357	0.0	0.0
611	133.0	169.0
28354	0.0	0.0
28355	0.0	0.0
613	6591.0	8929.0
616	1.0	1.0
617	1072.0	1776.0
618	273.0	204.0
90378	1339.0	3007.0
376497	3786.0	2299.0
90379	1327.0	1694.0
100505776	0.0	0.0
401983	0.0	5.0
401982	3.0	1.0
401981	0.0	3.0
653677	83.0	20.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	0.0	1.0
28368	0.0	4.0
622	833.0	2488.0
28365	0.0	0.0
623	40.0	52.0
340419	0.0	0.0
401973	0.0	0.0
28366	0.0	1.0
624	1032.0	1713.0
627	240.0	14.0
134111	161.0	147.0
629	1075.0	3348.0
28360	0.0	0.0
101927074	0.0	0.0
101927075	20.0	8.0
146183	12.0	74.0
339416	40.0	176.0
79931	17.0	232.0
55964	535.0	919.0
631	254.0	148.0
79930	285.0	2531.0
632	28.0	18.0
79933	133.0	9.0
633	9844.0	25585.0
634	3414.0	12095.0
79932	7309.0	8454.0
55968	6163.0	5290.0
79935	35.0	312.0
635	14.0	2.0
79934	1625.0	1995.0
636	995.0	2302.0
55967	1914.0	2849.0
637	1594.0	3688.0
79937	575.0	149.0
100505724	0.0	0.0
55966	92.0	143.0
158172	2.0	3.0
638	369.0	295.0
639	1230.0	7328.0
79939	6503.0	8843.0
101927081	0.0	7.0
55969	759.0	2521.0
101927084	64.0	48.0
158158	3711.0	2770.0
219654	6883.0	4270.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	3230.0	3238.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	1653.0	4660.0
55970	16812.0	17742.0
640	173.0	897.0
100270998	3.0	5.0
641	176.0	1694.0
642	2261.0	4493.0
55975	2467.0	4110.0
100270992	0.0	0.0
158160	125.0	95.0
643	9.0	88.0
55974	1749.0	7674.0
122199	13.0	111.0
55973	6405.0	8108.0
644	3120.0	4472.0
100270994	0.0	0.0
79922	297.0	539.0
55972	1757.0	2786.0
645	3466.0	3511.0
79921	16817.0	6557.0
388499	4.0	6.0
79924	135.0	1120.0
646	211.0	135.0
79923	0.0	5.0
648	4098.0	7199.0
79925	892.0	726.0
649	1771.0	2746.0
79927	807.0	326.0
79929	130.0	323.0
100505718	0.0	12.0
100505741	26.0	61.0
7620	252.0	340.0
100422911	0.0	0.0
7621	853.0	690.0
100422913	22.0	20.0
100422914	0.0	0.0
102725509	143.0	418.0
339400	127.0	83.0
100422916	0.0	0.0
100270978	1.0	1.0
100422917	0.0	0.0
100270979	3.0	1.0
100422918	0.0	0.0
339403	4.0	4.0
100422919	0.0	0.0
650	1578.0	507.0
100270986	1.0	0.0
651	160.0	250.0
652	1294.0	690.0
79953	68.0	103.0
653	430.0	91.0
100270981	0.0	0.0
654	1373.0	1220.0
100270982	1.0	0.0
655	340.0	469.0
79955	101.0	56.0
100270983	0.0	0.0
79954	2374.0	5815.0
656	171.0	316.0
100270984	0.0	0.0
657	4240.0	3433.0
79957	122.0	231.0
79956	4114.0	13093.0
658	529.0	485.0
79959	541.0	1124.0
659	12927.0	24149.0
100505746	71.0	442.0
92912	5325.0	7665.0
79958	710.0	2193.0
100270980	0.0	0.0
7617	179.0	190.0
100422920	0.0	0.0
7633	509.0	625.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	2.0	0.0
219670	28.0	11.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	1.0
122183	0.0	0.0
660	1256.0	810.0
100270974	13.0	4.0
661	1747.0	2102.0
100270975	0.0	0.0
662	702.0	718.0
79940	407.0	92.0
100270976	1.0	4.0
663	9263.0	12001.0
100270977	0.0	1.0
55997	0.0	0.0
664	4865.0	4354.0
665	21277.0	10980.0
53335	724.0	4260.0
79944	581.0	1126.0
666	5558.0	3950.0
100270972	0.0	5.0
667	69668.0	16528.0
79943	453.0	636.0
79946	17.0	39.0
668	2.0	15.0
53339	5945.0	8652.0
669	1742.0	3285.0
100505738	427.0	281.0
79948	138.0	20.0
53336	0.0	0.0
7626	1611.0	1913.0
55999	1.0	0.0
79947	4447.0	4289.0
55998	2.0	2.0
7625	788.0	1525.0
92906	2908.0	4628.0
7628	0.0	0.0
79949	5082.0	4351.0
7627	1551.0	2802.0
100505739	0.0	3.0
7629	2309.0	2584.0
161779	346.0	311.0
101929693	186.0	254.0
104533120	15.0	3.0
100422930	0.0	0.0
101927034	5.0	34.0
100422931	0.0	0.0
7644	2337.0	1596.0
106903081	92.0	96.0
7643	133.0	244.0
100422934	0.0	3.0
100422935	0.0	0.0
100422936	0.0	7.0
219681	9.0	21.0
100422938	0.0	0.0
100422939	0.0	0.0
670	1434.0	1133.0
671	29.0	403.0
79971	9013.0	4989.0
100270963	3.0	3.0
672	524.0	4761.0
79970	846.0	1000.0
53342	317.0	166.0
100270964	37.0	86.0
673	3308.0	4075.0
79973	285.0	204.0
53340	653.0	706.0
675	217.0	2168.0
53345	21.0	33.0
79974	5760.0	2204.0
53346	411.0	666.0
676	63.0	5.0
79977	3666.0	4946.0
53343	2006.0	4124.0
677	63348.0	44778.0
100270961	0.0	0.0
678	45626.0	40563.0
53344	1359.0	1055.0
100270962	1.0	1.0
53349	2902.0	2587.0
79979	1358.0	2002.0
92935	597.0	1277.0
158131	2.0	1.0
7634	10.0	82.0
53347	106.0	496.0
7637	3076.0	2491.0
7639	581.0	701.0
7638	83.0	131.0
158135	342.0	353.0
100422940	0.0	0.0
219699	1587.0	2674.0
100422942	0.0	0.0
7652	60.0	33.0
100422943	0.0	0.0
100422944	4.0	1.0
100422945	0.0	1.0
101927049	0.0	0.0
100422947	0.0	0.0
100422948	1.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	0.0	1.0
79960	7251.0	6079.0
682	20815.0	26314.0
401914	9.0	9.0
683	888.0	1267.0
53353	477.0	33.0
100270953	1.0	1.0
684	7433.0	16769.0
79962	517.0	413.0
79961	2032.0	3873.0
685	591.0	323.0
401911	3.0	3.0
686	1997.0	1609.0
687	19106.0	7528.0
79963	193.0	122.0
688	4487.0	2644.0
79966	1629.0	4048.0
53354	283.0	958.0
100270950	0.0	8.0
689	37531.0	22610.0
100270951	0.0	0.0
79968	473.0	1397.0
92922	810.0	785.0
53358	446.0	154.0
79969	792.0	1011.0
92960	272.0	150.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	2658.0	4407.0
7661	1.0	1.0
100422952	0.0	0.0
5001	1100.0	2194.0
100422953	1.0	0.0
5002	664.0	540.0
100422954	0.0	0.0
5003	114.0	81.0
100422955	0.0	0.0
5004	0.0	2.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	0.0	1.0
690	0.0	0.0
79991	1891.0	1606.0
653604	0.0	9.0
79990	2053.0	3527.0
100270937	0.0	0.0
79993	1436.0	3072.0
401903	0.0	0.0
694	19883.0	23688.0
641616	3.0	7.0
79992	25.0	72.0
695	506.0	3577.0
100270943	0.0	1.0
696	30.0	94.0
699	82.0	6366.0
79998	478.0	218.0
100505704	1.0	0.0
134187	1.0	4.0
100505702	131.0	1373.0
641613	2.0	1.0
401904	41.0	71.0
641614	1.0	6.0
100422960	0.0	0.0
5010	3384.0	2228.0
7673	306.0	392.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	2405.0	3490.0
101927067	26.0	15.0
100422964	0.0	0.0
5013	6.0	1140.0
100422965	7.0	18.0
100422966	1.0	0.0
5015	0.0	2.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	1.0	0.0
53371	3542.0	7217.0
146177	23.0	16.0
100270924	0.0	0.0
79980	1123.0	3299.0
100270925	0.0	1.0
100270926	12.0	16.0
79982	4019.0	6150.0
79981	593.0	29.0
79983	930.0	158.0
53373	6864.0	5200.0
80975	86.0	276.0
79986	364.0	1155.0
100420308	1.0	2.0
100420307	21.0	29.0
79987	14346.0	5921.0
5005	0.0	179.0
79989	686.0	1172.0
5007	7778.0	10566.0
100420303	0.0	0.0
5008	85.0	975.0
5009	70.0	4.0
100420300	65.0	167.0
92949	876.0	767.0
7682	0.0	94.0
100422850	0.0	1.0
5020	5.0	3.0
7681	36.0	282.0
100422851	0.0	0.0
5021	21881.0	804.0
100422852	0.0	0.0
7683	9.0	4.0
100422853	0.0	0.0
5023	88.0	511.0
100422854	0.0	0.0
5024	0.0	1.0
100422855	0.0	0.0
5025	1501.0	3009.0
101929651	3.0	2.0
100422856	0.0	0.0
5026	31.0	416.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	3.0	1.0
101929655	15.0	23.0
5016	168.0	89.0
5017	561.0	920.0
7678	281.0	814.0
5018	7642.0	8610.0
5019	3466.0	7718.0
5030	0.0	1.0
7693	2262.0	2433.0
100422861	0.0	0.0
7692	1343.0	1585.0
5031	76.0	1081.0
100422862	0.0	0.0
7695	1425.0	1224.0
5032	262.0	555.0
100422863	0.0	0.0
5033	3110.0	4297.0
7694	873.0	394.0
100422864	0.0	1.0
5034	30889.0	76894.0
7697	987.0	1359.0
101929664	28.0	5.0
7696	257.0	334.0
101929665	4.0	7.0
100422866	1.0	0.0
5036	8222.0	11238.0
7699	1636.0	1289.0
101927003	6.0	14.0
100422867	0.0	0.0
5037	27456.0	21703.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	1.0	2.0
7691	560.0	378.0
7690	2526.0	8662.0
254013	563.0	351.0
100420207	5.0	2.0
5027	750.0	2992.0
100420206	0.0	0.0
5028	218.0	486.0
5029	483.0	301.0
100420203	10.0	22.0
100420200	0.0	0.0
100422860	9.0	28.0
5042	50.0	86.0
100422873	2.0	1.0
100422874	1.0	0.0
5045	7491.0	8567.0
100422876	0.0	0.0
5046	1254.0	728.0
5047	0.0	0.0
100292290	1.0	2.0
100422878	0.0	2.0
5048	13860.0	16349.0
100422879	0.0	0.0
101927015	1.0	21.0
101927017	0.0	0.0
105377880	1.0	42.0
256646	2.0	9.0
256643	1432.0	1608.0
55902	8882.0	3583.0
55901	1142.0	901.0
55900	2669.0	3010.0
55906	748.0	647.0
100420213	0.0	1.0
55905	5328.0	9160.0
55904	8077.0	12502.0
5052	12820.0	29307.0
100422883	0.0	0.0
55909	1068.0	830.0
5053	70.0	115.0
100422884	0.0	0.0
5054	3598.0	15833.0
55908	123.0	6.0
55907	2681.0	4968.0
5055	103.0	24.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	3272.0	9629.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	2.0
5050	616.0	2434.0
5051	1512.0	1753.0
5049	7956.0	16061.0
55911	318.0	2313.0
