id	7403bf3f-1678-4b86-b094-c87c993e583f	0d6f8d7e-2709-41be-a986-163c3763724d
48	4023.0	4257.0
49	32.0	6.0
106481338	0.0	0.0
106481339	1.0	0.0
106481336	0.0	0.0
106481337	1.0	1.0
106481341	0.0	0.0
106481342	26.0	8.0
106481340	1.0	0.0
85458	6894.0	5002.0
106481345	0.0	0.0
85459	2449.0	2066.0
106481346	0.0	0.0
85456	5825.0	11878.0
442910	0.0	0.0
106481343	0.0	0.0
85457	5477.0	8138.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	2.0
85455	108.0	135.0
442913	0.0	0.0
85452	16.0	4.0
442914	0.0	0.0
50	2055.0	5698.0
85453	3716.0	1708.0
442915	0.0	0.0
85450	2885.0	5645.0
51	5733.0	6411.0
442916	0.0	0.0
85451	2434.0	2294.0
52	5933.0	6534.0
442917	0.0	0.0
53	1445.0	3759.0
442918	0.0	0.0
54	945.0	2728.0
442919	0.0	0.0
55	120.0	227.0
442909	4.0	8.0
56	7.0	12.0
58	22.0	14.0
59	82786.0	27585.0
106481349	0.0	0.0
106481347	1.0	0.0
106481348	10.0	11.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	732.0	881.0
106481350	1.0	0.0
106481351	6.0	3.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	7.0	15.0
106481354	6.0	10.0
85446	327.0	883.0
442900	1.0	0.0
106481355	1.0	0.0
85443	46.0	60.0
442901	0.0	0.0
85444	2288.0	3467.0
442902	0.0	0.0
60	250644.0	428048.0
85441	756.0	6735.0
442903	20.0	13.0
85442	36.0	22.0
442904	0.0	0.0
442905	0.0	0.0
62	16.0	32.0
85440	6919.0	5437.0
442907	0.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	10.0	12.0
68	8.0	3.0
344595	857.0	778.0
69	8.0	6.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	5.0	0.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	6.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	155.0	125.0
106481321	2.0	2.0
85479	31.0	103.0
106481322	0.0	0.0
85476	4840.0	7699.0
85477	250.0	1072.0
70	14.0	5.0
85474	26.0	72.0
71	165597.0	284199.0
72	12109.0	3543.0
73	54.0	47.0
74	0.0	0.0
75	22.0	22.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3860.0	5185.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	2.0
85465	5018.0	9513.0
81	16293.0	24199.0
85463	1964.0	654.0
82	3.0	4.0
85464	2352.0	5108.0
83	8.0	11.0
85461	5988.0	5778.0
85462	1976.0	2622.0
86	3566.0	5907.0
87	18757.0	23587.0
85460	3606.0	3440.0
88	8.0	19.0
89	1.0	8.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4618.0	6554.0
106481300	0.0	2.0
91	3650.0	4909.0
92	4328.0	1713.0
93	1763.0	1606.0
94	1145.0	2041.0
95	118.0	184.0
97	378.0	379.0
98	1014.0	413.0
344561	0.0	0.0
728661	3923.0	4979.0
728664	2.0	1.0
106481305	1.0	0.0
261734	813.0	925.0
106481306	0.0	0.0
106481303	1.0	0.0
106481304	0.0	0.0
728666	15.0	36.0
106481309	44.0	12.0
246119	0.0	0.0
106481307	0.0	0.0
261735	3.0	2.0
106481308	0.0	0.0
3804	0.0	16.0
3805	3.0	60.0
106481312	0.0	1.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	12.0	2.0
3809	2.0	46.0
246123	0.0	0.0
106481311	0.0	0.0
344558	294.0	493.0
3800	1345.0	5248.0
3801	515.0	524.0
3802	1.0	9.0
728695	0.0	1.0
285735	1.0	0.0
261726	4455.0	5282.0
728698	13.0	15.0
3814	3.0	1.0
3815	59228.0	4494.0
3816	129.0	86.0
261729	4522.0	3014.0
3817	158.0	137.0
3818	32.0	27.0
222166	9679.0	3459.0
3811	4.0	34.0
3812	1.0	33.0
285740	0.0	4.0
285741	43.0	14.0
728689	17.0	12.0
3827	1.0	2.0
246100	0.0	0.0
3820	800.0	771.0
3821	161.0	104.0
3822	37.0	32.0
3823	7.0	12.0
3824	816.0	1017.0
645402	0.0	0.0
403313	1547.0	1604.0
403314	1.0	0.0
728637	0.0	3.0
728638	105.0	375.0
728633	0.0	0.0
728632	53.0	49.0
728635	40.0	11.0
3836	4253.0	6264.0
222183	80.0	96.0
3837	17901.0	35870.0
3838	2700.0	10844.0
3839	4342.0	4607.0
728629	1.0	0.0
403304	0.0	2.0
403305	0.0	0.0
3831	1890.0	1104.0
3832	986.0	5092.0
3833	220.0	1812.0
3834	18.0	7.0
3835	1246.0	3054.0
728620	2.0	3.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	701.0	746.0
3848	10.0	91.0
3849	1.0	12.0
222171	215.0	1230.0
728619	16.0	2.0
3840	10004.0	10574.0
3841	3220.0	1127.0
3842	13365.0	13817.0
3843	20129.0	12067.0
3844	0.0	0.0
3845	4168.0	6561.0
3846	10.0	6.0
645423	1.0	0.0
3860	1.0	1.0
246126	0.0	3.0
728658	2524.0	835.0
728655	2.0	0.0
728657	2.0	1.0
728656	1.0	0.0
3858	881.0	1140.0
3859	2.0	0.0
246135	6.0	4.0
3850	0.0	1.0
3851	1.0	9.0
3852	18935.0	8246.0
645414	0.0	0.0
3853	39.0	115.0
3854	1876.0	2844.0
3855	8007.0	26655.0
3856	9636.0	67630.0
3857	10.0	5.0
728640	13.0	11.0
645431	13.0	12.0
728642	156.0	200.0
728641	9.0	3.0
645434	20.0	1.0
645432	25.0	29.0
285704	1207.0	1170.0
728643	72.0	3.0
222194	4607.0	4927.0
285708	1.0	0.0
1204	2.0	1.0
1203	1075.0	1356.0
1201	978.0	2191.0
1200	9842.0	20847.0
3861	13357.0	5446.0
645426	13.0	19.0
645425	1.0	0.0
1209	4950.0	7831.0
3866	16834.0	2565.0
1208	2.0	54.0
1207	4826.0	6321.0
3868	275.0	127.0
285311	0.0	0.0
3880	10170.0	50036.0
3881	9.0	0.0
285313	3746.0	2050.0
100128537	547.0	101.0
3882	22.0	105.0
100128536	3.0	1.0
285314	1.0	4.0
285315	742.0	426.0
1215	123.0	178.0
100141515	1.0	5.0
1213	32695.0	77630.0
1212	686.0	1011.0
1211	4469.0	5619.0
3872	10796.0	7015.0
3875	9875.0	34598.0
3876	3.0	9.0
3879	0.0	3.0
3890	2.0	0.0
3891	0.0	2.0
3892	90.0	145.0
100128525	5.0	6.0
285326	2.0	0.0
1230	293.0	1103.0
285329	23.0	19.0
440097	36.0	98.0
440093	38.0	28.0
3883	16.0	10.0
3884	1.0	1.0
3885	0.0	0.0
3886	1.0	0.0
100128521	0.0	0.0
3887	250.0	2200.0
3888	3.0	4.0
100631239	0.0	0.0
3889	18.0	10.0
100128516	140.0	108.0
285331	2822.0	1645.0
100128512	0.0	0.0
285335	32.0	19.0
100128514	0.0	0.0
1241	770.0	325.0
1240	815.0	1156.0
1238	293.0	234.0
1237	5.0	388.0
1236	84.0	2157.0
1235	26.0	39.0
1234	655.0	1522.0
1233	161.0	1318.0
1232	7.0	17.0
3895	26529.0	40645.0
100128511	57.0	11.0
100631247	6.0	116.0
3897	63.0	235.0
100631248	0.0	0.0
3898	2238.0	2959.0
100631249	0.0	0.0
3899	4759.0	22864.0
100128505	4.0	2.0
100631250	0.0	0.0
285343	2548.0	1729.0
100631251	1.0	12.0
100631252	0.0	10.0
100631253	0.0	0.0
285346	307.0	225.0
100631254	8.0	0.0
100128503	0.0	0.0
285349	488.0	299.0
574501	4.0	0.0
574502	0.0	0.0
1244	109.0	74.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	6534.0	1490.0
1263	2563.0	1772.0
1262	10.0	18.0
116966	496.0	70.0
100887755	0.0	0.0
1261	4.0	42.0
100887754	2.0	5.0
1260	0.0	81.0
116969	53.0	47.0
1259	148.0	47.0
1258	3.0	1.0
440061	0.0	0.0
100887750	121.0	39.0
100887746	0.0	0.0
100887744	5.0	1.0
1272	2412.0	2028.0
1271	607.0	42.0
100887749	41.0	18.0
1270	45.0	62.0
100887748	0.0	0.0
440044	30.0	25.0
1269	12.0	185.0
440051	2.0	0.0
1268	272.0	341.0
440050	5.0	1.0
1267	2806.0	8039.0
1266	15919.0	22409.0
100887740	0.0	0.0
1265	8948.0	15800.0
1286	514.0	528.0
1285	435.0	104.0
1284	8999.0	17148.0
1282	8726.0	24573.0
1281	23460.0	696005.0
1280	212.0	64.0
440078	398.0	197.0
440077	1.0	2.0
440087	13.0	34.0
1278	20340.0	618999.0
1277	10332.0	690941.0
440081	138.0	123.0
116938	0.0	0.0
1297	3.0	31.0
116931	127.0	91.0
1296	2402.0	4221.0
1295	1307.0	6841.0
116933	0.0	14.0
1294	1793.0	3027.0
1293	18217.0	235920.0
116935	64.0	35.0
1292	7659.0	51077.0
440068	2.0	14.0
1291	8207.0	69731.0
116937	15.0	12.0
440067	84.0	27.0
1290	3814.0	72708.0
440073	280.0	208.0
440072	8.0	3.0
1289	2237.0	48064.0
1288	1231.0	501.0
1287	3584.0	4964.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2791.0	4798.0
440021	1.0	3.0
442673	2.0	4.0
10018	4510.0	7971.0
126328	685.0	2068.0
442676	0.0	0.0
126326	151.0	456.0
1299	65.0	104.0
1298	366.0	477.0
10011	1047.0	1341.0
10010	12034.0	4000.0
10013	2863.0	4188.0
128989	702.0	1576.0
10015	18218.0	17078.0
10014	3713.0	2806.0
10017	62.0	19.0
10016	4106.0	7509.0
10020	6916.0	2964.0
114335	0.0	0.0
114336	0.0	0.0
126321	1173.0	2674.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	1.0
10021	5.0	9.0
10024	95.0	862.0
128977	1747.0	2817.0
103021165	3.0	6.0
10023	212.0	346.0
103021164	19.0	11.0
10026	4353.0	3622.0
10025	1685.0	3628.0
116986	196.0	460.0
116985	3294.0	5362.0
116988	2632.0	2790.0
116987	4479.0	5091.0
114327	2800.0	3704.0
440043	0.0	0.0
126308	2995.0	6300.0
440041	0.0	0.0
126306	19.0	16.0
151306	42.0	37.0
100128590	12.0	9.0
100128596	0.0	3.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	52.0	21.0
440026	2630.0	2909.0
440023	1.0	1.0
10008	282.0	412.0
10007	2792.0	4518.0
10009	7108.0	6944.0
116984	2957.0	3291.0
116983	787.0	1042.0
151313	502.0	575.0
10000	5068.0	4490.0
128954	0.0	0.0
10002	35.0	36.0
10001	1736.0	1486.0
10004	255.0	229.0
10003	344.0	111.0
10006	7209.0	8277.0
10005	625.0	1223.0
126370	0.0	0.0
285352	103.0	132.0
100128579	0.0	0.0
285359	161.0	113.0
126375	572.0	706.0
126374	1018.0	550.0
153918	0.0	1.0
100128574	0.0	0.0
285362	2851.0	6052.0
285367	1037.0	1513.0
285368	136.0	729.0
100128569	44.0	49.0
126364	166.0	427.0
100128560	13.0	40.0
285370	0.0	0.0
285375	0.0	0.0
102682016	1.0	0.0
153932	7.0	3.0
344191	1.0	0.0
126353	62.0	2240.0
751071	156.0	203.0
442660	2.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	4.0	4.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	1.0
106481282	0.0	0.0
285381	2473.0	2439.0
106481283	0.0	0.0
285382	218.0	267.0
106481280	1.0	0.0
165918	2043.0	2461.0
106481281	1.0	0.0
165904	6.0	646.0
285386	1892.0	516.0
138307	0.0	0.0
106481297	3.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	11.0	5.0
106481290	2.0	0.0
100128541	0.0	0.0
138311	200.0	151.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	3.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	1.0
126299	277.0	1041.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2356.0	5547.0
728710	2.0	1.0
126295	552.0	592.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	4.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	11.0	6.0
106481269	1.0	0.0
100033603	0.0	0.0
106481266	2.0	0.0
106481267	0.0	0.0
151246	660.0	1623.0
645318	0.0	0.0
645317	20.0	16.0
151242	5.0	9.0
106481260	0.0	0.0
106481261	1.0	2.0
647979	41459.0	135591.0
100287908	0.0	0.0
645332	447.0	367.0
126282	370.0	1735.0
100287902	2.0	16.0
163227	1655.0	1606.0
100287900	0.0	0.0
163223	213.0	1248.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	3.0	1.0
106481274	2.0	7.0
106481279	0.0	3.0
106481277	0.0	1.0
151258	24.0	122.0
106481278	1.0	0.0
645328	0.0	2.0
151254	82.0	39.0
645326	12.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	25.0	11.0
163259	811.0	376.0
645345	63.0	49.0
200403	36.0	16.0
107133508	0.0	1.0
106481239	0.0	0.0
163255	596.0	167.0
106481237	0.0	0.0
106481238	0.0	12.0
728737	13.0	10.0
728732	5.0	1.0
728734	3.0	2.0
126272	123.0	105.0
106481242	0.0	0.0
107133511	2.0	1.0
114294	934.0	1824.0
106481243	1.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	0.0
114299	183.0	75.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	1.0	0.0
106481249	0.0	0.0
107133516	2.0	0.0
728723	199.0	84.0
106481253	1.0	0.0
107133522	1.0	1.0
106481254	4.0	3.0
107133524	13.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	1.0	1.0
106481258	0.0	1.0
126259	6.0	19.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	1.0	0.0
151276	1.0	7.0
645348	1.0	0.0
106481250	0.0	0.0
645369	459.0	417.0
645368	2.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	3452.0	7725.0
106481218	3.0	6.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	36.0	76.0
645360	2.0	0.0
106481219	2.0	0.0
106481220	25.0	25.0
106481221	1.0	0.0
106481224	1.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	2.0	0.0
138241	1101.0	564.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	3.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	7.0	3.0
645387	1017.0	387.0
645382	0.0	0.0
645381	76.0	32.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	4.0	2.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	3.0	5.0
106481207	7.0	6.0
106481204	1.0	0.0
106481205	1.0	1.0
106481208	8.0	5.0
106481209	0.0	0.0
3902	170.0	379.0
3903	1093.0	2064.0
106481210	0.0	0.0
3904	3.0	47.0
3906	2359.0	0.0
106481213	2.0	0.0
106481214	0.0	0.0
3908	4288.0	11145.0
106481211	0.0	0.0
3909	10821.0	3239.0
106481212	1.0	0.0
684959	0.0	0.0
151234	13.0	30.0
151230	1736.0	1942.0
728798	7.0	0.0
3913	12223.0	14544.0
3914	9799.0	3198.0
3915	20673.0	28842.0
3916	12667.0	21566.0
3918	9043.0	5729.0
3910	9882.0	10754.0
3911	3599.0	6388.0
3912	13946.0	26157.0
728782	22.0	9.0
728780	71.0	39.0
3924	12.0	14.0
3925	5539.0	17370.0
3927	8677.0	17807.0
3929	49.0	1466.0
3920	18921.0	25819.0
3921	34095.0	30027.0
3923	4.0	0.0
100873174	0.0	0.0
100873173	1.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	7160.0	23905.0
3937	1595.0	4200.0
3938	102.0	4.0
3939	16917.0	43815.0
3930	4838.0	4073.0
100873179	0.0	0.0
3931	549.0	191.0
3932	593.0	1723.0
3933	0.0	1.0
3934	321.0	215.0
100189512	0.0	0.0
105371027	2.0	1.0
100873166	0.0	0.0
100873165	1.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	0.0	6.0
3947	4.0	2.0
3948	19.0	21.0
3949	10691.0	12812.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	24893.0	19871.0
100873196	1.0	0.0
100631260	1.0	0.0
100873195	1.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	5.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	8.0	12.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	103.0	380.0
3958	11019.0	8934.0
3959	10551.0	22367.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	6.0
199223	434.0	475.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	246.0	177.0
3952	878.0	6.0
3953	3441.0	1913.0
3954	1996.0	4207.0
3955	859.0	1713.0
3956	6338.0	23076.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	19.0	1.0
100873183	0.0	0.0
100873182	1.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	2.0	0.0
728746	0.0	0.0
728748	5.0	10.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	245.0	209.0
1303	7444.0	85393.0
107133502	0.0	0.0
1302	88.0	69.0
1301	486.0	6719.0
1300	20.0	10695.0
3960	60.0	14.0
3963	8.0	7.0
3964	6726.0	9084.0
1308	25322.0	8307.0
3965	1436.0	4653.0
1307	2687.0	5830.0
151295	68.0	70.0
1306	7619.0	10675.0
100189589	4.0	5.0
728774	0.0	0.0
728773	2.0	2.0
3980	2675.0	7141.0
100287932	2029.0	4389.0
3981	2167.0	1261.0
728776	8.0	91.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	54369.0	32673.0
1315	13602.0	18405.0
1314	16721.0	26591.0
1312	2743.0	3951.0
1311	9.0	2241.0
100329135	0.0	1.0
1310	34.0	39.0
574537	0.0	0.0
3972	1.0	4.0
3973	19.0	0.0
3975	0.0	67.0
3976	1097.0	647.0
3977	19580.0	4610.0
1318	119.0	159.0
3978	1388.0	1725.0
1317	4238.0	4811.0
728763	6.0	31.0
3990	153.0	41.0
645313	2.0	7.0
3991	2629.0	277.0
645312	0.0	1.0
3992	1279.0	2060.0
645311	1.0	0.0
728769	498.0	273.0
1330	0.0	0.0
1327	7747.0	6844.0
1326	1069.0	933.0
1325	19.0	7.0
3982	0.0	1.0
3983	24401.0	22354.0
3984	938.0	4063.0
3985	6898.0	10951.0
3987	4552.0	7440.0
3988	8241.0	7954.0
1329	1924.0	3486.0
116809	1.0	0.0
100128416	46.0	38.0
1340	4766.0	7428.0
1337	2635.0	7188.0
1336	0.0	0.0
1332	1.0	1.0
1331	0.0	0.0
3993	1257.0	3883.0
100128410	4.0	2.0
3995	613.0	965.0
100128412	0.0	0.0
3996	1853.0	2666.0
3998	15889.0	17289.0
1339	1.0	0.0
285440	3772.0	3193.0
285441	3.0	1.0
1352	1380.0	1276.0
1351	2754.0	6718.0
1350	10037.0	9134.0
1349	4084.0	5731.0
1348	1.0	0.0
1347	3567.0	4965.0
1346	490.0	245.0
1345	3729.0	11921.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	1.0
100873210	0.0	0.0
285456	31.0	32.0
1363	13260.0	9670.0
1362	15625.0	24362.0
1361	4.0	12.0
1360	96.0	1172.0
1359	707.0	8833.0
1358	7.0	0.0
1357	64.0	2.0
1356	1174.0	1412.0
1355	4481.0	4902.0
1353	3510.0	2658.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	5.0	2.0
100873219	0.0	0.0
100873218	0.0	1.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	147.0	59.0
285464	1278.0	1249.0
100873200	0.0	0.0
777774	0.0	3.0
1374	8552.0	9668.0
1373	1246.0	483.0
1371	1487.0	1095.0
1370	0.0	10.0
1369	0.0	0.0
1368	5003.0	1058.0
100873209	0.0	0.0
1366	2380.0	4565.0
1365	1261.0	2620.0
1364	10604.0	10898.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	11.0	5.0
100873201	1.0	0.0
100873208	0.0	0.0
100873207	1.0	0.0
100873206	14.0	2.0
100873205	1.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	7683.0	8016.0
116843	2475.0	1129.0
1384	1514.0	12189.0
116842	124.0	56.0
1382	4907.0	17261.0
116844	256.0	740.0
1381	1615.0	117.0
1380	72.0	230.0
440176	6.0	1.0
440184	16.0	9.0
1379	6.0	19.0
1378	82.0	212.0
1376	1399.0	2240.0
1375	108.0	76.0
128821	0.0	0.0
100873237	0.0	0.0
128822	2.0	53.0
100873236	0.0	0.0
100873235	2.0	1.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	4.0	62.0
100873239	4.0	0.0
100873222	0.0	0.0
100873221	2.0	1.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	444.0	684.0
1396	45.0	230.0
1395	19.0	27.0
1394	144.0	19.0
1393	287.0	64.0
1392	0.0	0.0
285407	12.0	30.0
116835	397.0	559.0
1390	1134.0	1996.0
1389	8801.0	6845.0
1388	5210.0	12561.0
1387	12539.0	13191.0
116841	1571.0	2271.0
1386	6603.0	6585.0
116840	2084.0	1797.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	3.0	3.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	1.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	248.0	101.0
100873255	0.0	0.0
100873254	5.0	9.0
100873253	1.0	0.0
285412	5.0	5.0
100873252	0.0	1.0
100287898	117.0	43.0
100287895	0.0	0.0
285419	99.0	59.0
1399	9325.0	14287.0
1398	8549.0	7375.0
1397	3241.0	5195.0
100873259	2.0	3.0
100873258	2.0	4.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	6.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	1.0
100287887	348.0	214.0
285429	12.0	21.0
100287880	0.0	0.0
440193	2043.0	4848.0
100873248	0.0	0.0
100873247	13.0	5.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	5674.0	13556.0
153830	8157.0	4397.0
645280	3.0	0.0
440138	1175.0	964.0
440132	1.0	1.0
440142	0.0	1.0
10139	501.0	2176.0
126208	384.0	575.0
126206	57.0	11.0
126205	20.0	4.0
107133497	0.0	10.0
126204	30.0	0.0
107133499	0.0	0.0
128866	4789.0	9492.0
10131	3246.0	3816.0
10134	7159.0	13858.0
107133494	2.0	0.0
10133	5146.0	4831.0
128869	1135.0	3081.0
10136	0.0	0.0
10135	11503.0	10140.0
100128493	0.0	0.0
103021294	14.0	33.0
10138	1400.0	1348.0
100128496	0.0	0.0
10137	11299.0	13900.0
128861	1.0	0.0
128862	0.0	0.0
10141	12.0	6.0
10140	6775.0	15778.0
128864	7.0	14.0
440125	2.0	0.0
440131	8.0	2.0
10143	2.0	74.0
128854	1092.0	730.0
10142	13492.0	13581.0
10144	5973.0	1520.0
10147	4319.0	4924.0
100128483	1.0	0.0
10146	19348.0	15582.0
128859	0.0	2.0
10149	694.0	83.0
10148	75.0	366.0
128853	109.0	220.0
440159	3.0	2.0
10117	50.0	19.0
440163	5.0	0.0
10110	213.0	66.0
10112	217.0	2157.0
10111	10125.0	9462.0
10114	17018.0	10963.0
10113	2462.0	5044.0
128848	0.0	0.0
10116	15597.0	15035.0
165829	220.0	112.0
100128469	16.0	20.0
153842	2.0	2.0
440145	1599.0	1647.0
10129	3460.0	2375.0
440153	0.0	0.0
10128	20715.0	24032.0
100033799	0.0	0.0
107133486	2.0	26.0
10121	4365.0	12198.0
100128465	1.0	0.0
10120	2134.0	3180.0
10123	9069.0	6121.0
138234	5.0	0.0
10125	896.0	1393.0
10124	6354.0	1469.0
10127	2507.0	3045.0
10126	831.0	2155.0
100128462	0.0	0.0
100128459	0.0	1.0
106481187	0.0	0.0
106481188	4.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	105.0	52.0
106481189	0.0	0.0
106481180	1.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	4.0	0.0
106481184	0.0	0.0
106481181	1.0	4.0
106481182	2.0	0.0
285489	22.0	120.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	6.0	1.0
10107	3.0	0.0
10106	27175.0	23527.0
106481199	1.0	1.0
10109	10543.0	23418.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	4.0	0.0
106481190	1.0	0.0
106481191	0.0	0.0
10101	632.0	1512.0
10100	1206.0	1057.0
10103	412.0	3640.0
106481194	0.0	0.0
10102	1164.0	1970.0
106481195	0.0	0.0
10105	3750.0	5996.0
285492	0.0	1.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	279.0	295.0
440119	923.0	659.0
126235	1.0	0.0
126231	568.0	307.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	5.0
442775	82.0	98.0
106481164	2.0	0.0
106481169	0.0	0.0
442777	78.0	39.0
106481167	2.0	3.0
106481168	0.0	0.0
106481161	1.0	0.0
106481162	0.0	1.0
106481160	0.0	0.0
100128427	5.0	0.0
440107	5.0	19.0
440104	1582.0	1133.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	1.0
106481179	3.0	0.0
128876	1.0	0.0
100128420	28.0	64.0
100128423	2.0	2.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	1.0	0.0
106481170	0.0	0.0
106481171	8.0	1.0
10090	1590.0	1097.0
10093	3102.0	6481.0
10092	10184.0	12719.0
10095	891.0	5529.0
645204	3.0	0.0
10094	7630.0	15526.0
645203	4.0	3.0
10097	18654.0	41057.0
10096	15233.0	24866.0
645201	0.0	1.0
163115	351.0	145.0
200504	0.0	0.0
106481138	1.0	0.0
106481139	0.0	0.0
728833	7.0	36.0
106481143	1.0	0.0
114194	0.0	0.0
138162	87.0	407.0
106481144	0.0	0.0
114195	2.0	11.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	32.0	27.0
106481145	0.0	3.0
151126	173.0	398.0
106481146	0.0	0.0
10099	9044.0	12002.0
10098	2525.0	4613.0
114190	0.0	1.0
106481140	1.0	1.0
114192	0.0	0.0
645212	911.0	414.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	2.0	0.0
