id	edc3bfaa-aad7-44d5-8aa0-bb5a311b24c5	5ec8fcf2-85bc-4c30-9329-62b1cc47b67f
407022	0.0	0.0
4738	3275.0	2340.0
4739	16384.0	1175.0
100506409	9.0	0.0
4730	55.0	53.0
4731	3087.0	2016.0
4733	3601.0	3619.0
4734	3404.0	444.0
4735	50192.0	14026.0
4736	35171.0	26438.0
407016	6.0	2.0
407017	2.0	0.0
100506433	35.0	0.0
407014	8.0	20.0
407015	1.0	0.0
4750	2517.0	600.0
407018	1.0	0.0
100506436	97.0	34.0
4751	44.0	1599.0
407019	12.0	0.0
407013	2.0	1.0
407010	8.0	3.0
407011	7.0	0.0
192217	9.0	17.0
4741	32.0	3.0
4744	100.0	73.0
4745	8.0	21.0
4747	64.0	11.0
407006	66.0	0.0
407003	1.0	0.0
100506421	3.0	0.0
650368	430.0	46.0
407004	0.0	0.0
407009	0.0	0.0
4760	0.0	0.0
4761	4.0	1.0
407007	8.0	0.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	227.0	26.0
649395	5.0	1.0
348180	265.0	962.0
407001	2.0	0.0
407002	0.0	0.0
407000	0.0	0.0
4752	1065.0	352.0
4753	622.0	132.0
100506428	259.0	105.0
4756	8948.0	7039.0
4758	3411.0	3840.0
4759	0.0	3.0
4771	3101.0	2996.0
4772	2960.0	449.0
4773	6303.0	1050.0
348174	5.0	2.0
2110	3700.0	640.0
2108	6971.0	4556.0
2107	18146.0	7080.0
2104	753.0	26.0
2103	25.0	3.0
2101	745.0	1873.0
4763	14108.0	2800.0
4764	0.0	0.0
4768	0.0	0.0
2109	1108.0	566.0
4780	16879.0	4533.0
4781	33225.0	16688.0
4782	17266.0	6573.0
4783	4038.0	3095.0
4784	19209.0	3813.0
2122	4487.0	250.0
2121	3692.0	1011.0
2120	7521.0	5261.0
143282	152.0	48.0
2119	3772.0	1079.0
2118	216.0	859.0
100303743	1.0	0.0
2117	5248.0	2586.0
2116	32.0	32.0
100303745	0.0	0.0
2115	3617.0	616.0
2114	16850.0	3355.0
167227	4360.0	1932.0
2113	17098.0	7480.0
143279	2198.0	244.0
4774	15727.0	1228.0
4775	4305.0	1274.0
4776	1808.0	785.0
4778	54.0	112.0
4779	21755.0	8563.0
4790	5525.0	2571.0
348158	17.0	1.0
4791	1634.0	1826.0
4792	6927.0	3945.0
4793	398.0	2721.0
348156	179.0	180.0
4794	434.0	1072.0
4795	314.0	555.0
407052	0.0	0.0
2132	8779.0	5630.0
407053	0.0	0.0
2131	6201.0	2644.0
407050	1.0	1.0
2130	11788.0	7423.0
407051	0.0	0.0
407056	0.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	10.0	0.0
2125	361.0	2534.0
2124	1737.0	1093.0
2123	994.0	540.0
255919	1697.0	638.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	2.0	0.0
407040	0.0	1.0
2140	2709.0	1572.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	1291.0	2085.0
2138	96.0	50.0
2137	4479.0	3452.0
2135	2427.0	323.0
2134	227.0	2735.0
4796	178.0	1741.0
100303728	160.0	60.0
4798	2917.0	1490.0
4799	5167.0	4936.0
255928	25.0	33.0
255926	0.0	0.0
2155	90.0	3.0
2153	663.0	91.0
2152	6331.0	838.0
2151	1487.0	1089.0
2150	880.0	826.0
253314	1.0	0.0
2149	8064.0	3488.0
100288042	0.0	0.0
2147	2.0	0.0
2146	329.0	1887.0
2145	6067.0	985.0
348120	3.0	0.0
2166	633.0	977.0
2165	0.0	1.0
100288038	0.0	0.0
2162	23352.0	2325.0
2161	38.0	1362.0
2160	1.0	0.0
100288035	2.0	0.0
2159	352.0	19.0
2158	1.0	0.0
2157	7062.0	844.0
652959	2.0	0.0
348110	5307.0	3165.0
2177	712.0	1386.0
2176	898.0	532.0
2175	195.0	2166.0
2173	601.0	428.0
2172	0.0	0.0
2171	2722.0	1870.0
2170	625.0	352.0
338799	555.0	104.0
100288022	0.0	0.0
100303755	179.0	214.0
2169	4.0	0.0
2168	0.0	0.0
2167	141955.0	674.0
2180	83382.0	5981.0
2188	938.0	1093.0
2187	79.0	124.0
2186	11455.0	5423.0
2185	2051.0	1617.0
2184	7367.0	1585.0
338785	159.0	3.0
2182	12174.0	2546.0
2181	12848.0	11457.0
100288013	1.0	0.0
2178	334.0	434.0
255967	6526.0	1739.0
2191	2050.0	1525.0
649324	0.0	0.0
2199	29475.0	5558.0
652972	20.0	6.0
100288008	0.0	0.0
2197	7036.0	13293.0
2196	4745.0	226.0
338773	3335.0	1172.0
652974	0.0	0.0
2195	46197.0	9994.0
652975	0.0	0.0
2194	34466.0	10034.0
2193	1577.0	3428.0
2192	44283.0	5956.0
104355140	1.0	0.0
652978	8.0	2.0
104355141	6.0	2.0
104355143	2.0	3.0
104355145	1.0	0.0
104355146	1.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	587.0	2067.0
104355148	12.0	7.0
104355149	0.0	0.0
121916	0.0	0.0
652968	243.0	76.0
652969	0.0	0.0
652960	4.0	6.0
649330	0.0	1.0
652961	2.0	0.0
338761	3.0	41.0
652963	0.0	0.0
652965	0.0	0.0
652966	0.0	0.0
338758	269.0	16.0
104355133	0.0	0.0
104355135	1.0	1.0
104355136	2.0	0.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	7.0	2.0
121906	0.0	0.0
192286	2876.0	2724.0
652995	17.0	63.0
338751	0.0	0.0
338755	1.0	2.0
101290508	0.0	0.0
652985	2.0	0.0
101290506	100.0	32.0
101290504	1.0	4.0
101290503	0.0	0.0
104355150	0.0	0.0
101290502	2.0	0.0
104355151	0.0	0.0
104355152	0.0	2.0
338739	6.0	7.0
652991	0.0	0.0
101290501	0.0	0.0
101290500	2.0	2.0
100132247	352.0	59.0
121838	66.0	1376.0
100132251	0.0	0.0
145814	3.0	63.0
100132264	8.0	0.0
100132268	0.0	0.0
145820	398.0	43.0
157807	56.0	8.0
338821	1.0	0.0
100132273	115.0	23.0
338811	195.0	58.0
338817	160.0	31.0
145837	140.0	14.0
375719	228.0	5.0
100132288	85.0	40.0
100132289	3.0	1.0
338809	2.0	0.0
101060321	0.0	0.0
100132291	5.0	3.0
375704	106.0	121.0
100132295	0.0	0.0
50484	8790.0	2116.0
50486	11120.0	279.0
50485	2009.0	1167.0
50488	4890.0	3531.0
50487	8.0	2.0
50489	122.0	13.0
387712	67.0	12.0
387718	0.0	0.0
387715	7.0	3.0
652904	0.0	1.0
101060301	0.0	0.0
387700	271.0	2.0
387707	27.0	1.0
387703	7.0	1.0
107063611	0.0	1.0
100506377	2.0	0.0
100506376	24.0	2.0
107063612	0.0	0.0
101060351	1.0	0.0
375759	5.0	4.0
399726	242.0	96.0
101928969	1747.0	5.0
375757	648.0	750.0
387733	0.0	0.0
100533990	2.0	15.0
375743	9029.0	2016.0
100506365	2596.0	1115.0
101928971	0.0	0.0
157869	1807.0	48.0
143241	1.0	2.0
375748	2687.0	535.0
169841	277.0	89.0
387723	111.0	69.0
375775	976.0	290.0
100506392	162.0	66.0
399708	0.0	0.0
100506390	2.0	0.0
399706	0.0	16.0
101928989	0.0	0.0
100506394	200.0	30.0
143244	282.0	354.0
387755	26.0	6.0
387751	884.0	208.0
100533970	36.0	20.0
387758	1685.0	2400.0
101928991	0.0	0.0
100506380	408.0	822.0
100506385	67.0	43.0
101928999	0.0	0.0
399717	84.0	1.0
387745	51.0	18.0
170850	9.0	3.0
387742	0.0	0.0
387747	0.0	0.0
387748	0.0	0.0
100506334	588.0	54.0
100533955	3.0	10.0
100533952	4.0	7.0
100506330	45.0	15.0
101928922	0.0	0.0
4804	3931.0	153.0
387778	2.0	41.0
4807	15.0	8.0
4808	44.0	7.0
100132201	7.0	0.0
4809	5695.0	6181.0
387775	5.0	0.0
100134869	94.0	128.0
4800	3534.0	2001.0
4801	3915.0	1180.0
4802	3364.0	4243.0
4803	71.0	11.0
133874	51.0	10.0
399774	2.0	1.0
100506328	22.0	61.0
100506325	249.0	47.0
101928931	28.0	9.0
4815	598.0	152.0
4817	1967.0	977.0
4818	475.0	511.0
387763	2720.0	526.0
145853	526.0	476.0
375791	25.0	26.0
145858	0.0	0.0
375790	6460.0	11629.0
4810	1778.0	123.0
4811	17514.0	4184.0
4814	5563.0	2085.0
373159	1.0	1.0
100506356	0.0	0.0
101060376	37.0	23.0
399746	0.0	0.0
373156	11418.0	9168.0
157855	21.0	0.0
170825	0.0	0.0
101928941	1.0	39.0
399748	16.0	21.0
4826	3367.0	75.0
4828	1558.0	653.0
4829	35.0	7.0
169834	388.0	572.0
145864	1188.0	4425.0
4820	14347.0	2245.0
4821	1.0	98.0
4824	671.0	369.0
4825	16.0	50.0
100506343	10.0	3.0
157848	0.0	0.0
4837	8961.0	3011.0
4838	52.0	1.0
145873	40.0	178.0
4839	1558.0	2492.0
387787	87.0	68.0
100132234	5.0	6.0
4830	1196.0	2456.0
4831	1192.0	2409.0
4832	677.0	908.0
4833	3235.0	4666.0
4835	2746.0	1163.0
4836	9132.0	3799.0
650236	0.0	0.0
102467146	65.0	10.0
4850	2917.0	1369.0
4848	6761.0	3209.0
4849	2059.0	1913.0
143187	2150.0	788.0
4841	17590.0	19486.0
4842	41.0	9.0
4843	38.0	21.0
155185	34.0	21.0
155184	2.0	1.0
4846	1225.0	791.0
192111	1606.0	4096.0
4860	2318.0	3389.0
4861	19.0	23.0
167153	5829.0	1990.0
192127	0.0	0.0
100421090	0.0	1.0
192128	2.0	0.0
4851	6941.0	5039.0
4852	2.0	0.0
4853	34992.0	16879.0
4854	14307.0	6202.0
100506527	0.0	1.0
100421096	0.0	4.0
4855	5543.0	573.0
100421097	13.0	13.0
4856	5523.0	136.0
4857	3936.0	43.0
4858	1006.0	69.0
100506555	17.0	0.0
4871	0.0	0.0
2210	53.0	69.0
649264	18.0	0.0
2207	3277.0	2387.0
2206	979.0	65.0
2205	717.0	26.0
101928904	1.0	0.0
2204	58.0	52.0
2203	1983.0	607.0
2202	62958.0	4002.0
2201	152.0	168.0
2200	66446.0	5831.0
4862	1466.0	972.0
4863	3093.0	1183.0
4864	5050.0	4507.0
4867	785.0	87.0
2209	166.0	486.0
4868	1.0	1.0
2208	718.0	12.0
4869	26551.0	27698.0
100506542	1.0	0.0
4880	27.0	17.0
4881	5126.0	192.0
4882	2441.0	259.0
4883	9754.0	6231.0
2220	24.0	0.0
101928913	241.0	32.0
100506540	72.0	61.0
2218	3017.0	917.0
2217	11047.0	2650.0
2216	2.0	0.0
2215	164.0	37.0
2214	3657.0	7015.0
2213	2161.0	365.0
2212	3706.0	1762.0
4874	2.0	1.0
4875	23.0	7.0
4878	4.0	0.0
4879	0.0	0.0
2219	945.0	451.0
4891	6481.0	6656.0
4892	3.0	1.0
4893	6280.0	2422.0
2232	419.0	364.0
2231	5.0	3.0
2230	2020.0	874.0
649288	0.0	0.0
2229	1.0	0.0
2228	2.0	0.0
2227	0.0	1.0
204474	0.0	0.0
2224	3009.0	4621.0
2222	8467.0	8434.0
4884	40.0	12.0
4885	59.0	57.0
4886	9824.0	1137.0
4887	2890.0	1.0
4888	22.0	0.0
4889	718.0	120.0
131177	269.0	162.0
2243	109.0	1.0
2242	790.0	378.0
2241	5167.0	633.0
649299	0.0	0.0
143162	141.0	2.0
2239	2625.0	1423.0
2237	621.0	1924.0
2236	2.0	0.0
2235	2845.0	1070.0
4897	2223.0	206.0
4898	11753.0	9393.0
4899	1120.0	717.0
131185	3.0	2.0
2254	87.0	31.0
2253	3.0	0.0
2252	4027.0	576.0
2251	1.0	0.0
2250	4.0	8.0
2249	0.0	0.0
2248	0.0	0.0
2247	8984.0	188.0
2246	5386.0	619.0
2245	905.0	3850.0
2244	280.0	0.0
100506516	107.0	44.0
2264	108.0	279.0
348262	2244.0	2699.0
2263	5351.0	1792.0
2262	15.0	8.0
2261	309.0	46.0
2260	21814.0	5227.0
169792	857.0	178.0
613227	4.0	2.0
2259	321.0	52.0
2258	1766.0	522.0
167127	50.0	21.0
2257	421.0	83.0
2256	33.0	6.0
2255	1773.0	13.0
100506506	0.0	0.0
348254	27.0	1.0
2275	1477.0	1349.0
2274	8064.0	4006.0
2273	152150.0	553.0
2272	884.0	656.0
2271	4982.0	6147.0
100132086	0.0	0.0
253430	2634.0	4405.0
2268	1239.0	550.0
2267	38.0	3.0
2266	33.0	1.0
348249	0.0	0.0
2287	2814.0	1191.0
2286	366.0	1167.0
2284	0.0	0.0
2283	0.0	0.0
2281	203.0	32.0
2280	19716.0	9932.0
2277	2629.0	4.0
2290	0.0	0.0
348235	2556.0	955.0
2298	9.0	37.0
2297	10.0	127.0
2296	3004.0	3876.0
2295	266.0	109.0
2294	83.0	12.0
2289	5376.0	2436.0
2288	5534.0	14394.0
2299	562.0	67.0
338879	3.0	10.0
338870	1.0	1.0
652873	1.0	0.0
253461	13632.0	3572.0
338872	226.0	3.0
192134	0.0	0.0
104054213	10.0	0.0
338862	0.0	0.0
338864	1.0	0.0
192146	22.0	16.0
100132121	0.0	0.0
100846978	63.0	10.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	1.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	3.0	0.0
100846996	0.0	0.0
100132142	0.0	0.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	1.0
100132159	135.0	80.0
107063536	1.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	5.0	0.0
399804	57.0	45.0
399806	1.0	0.0
100132163	10.0	8.0
100132166	0.0	0.0
100132169	8.0	24.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	1308.0	517.0
399814	3.0	0.0
100132173	0.0	0.0
338917	8.0	2.0
387804	91.0	267.0
375850	0.0	0.0
387837	13.0	7.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	14.0	44.0
133789	2.0	0.0
101928840	3.0	0.0
100421008	0.0	0.0
100506492	1.0	1.0
613210	0.0	0.0
613211	0.0	0.0
613212	8.0	1.0
100506495	260.0	38.0
101928846	13.0	5.0
387856	252.0	28.0
387853	0.0	0.0
613209	0.0	0.0
121793	8.0	11.0
145767	62.0	42.0
100073347	5.0	48.0
399857	0.0	1.0
100421018	0.0	0.0
145781	200.0	59.0
613204	0.0	0.0
387845	33.0	15.0
145773	156.0	144.0
170712	0.0	0.0
387841	54.0	62.0
100134713	41.0	72.0
387849	15.0	6.0
157773	132.0	49.0
399823	34.0	0.0
131149	0.0	0.0
157777	164.0	126.0
399829	2.0	1.0
101928869	0.0	1.0
399827	0.0	0.0
4904	19643.0	50942.0
4905	3560.0	2450.0
4907	5764.0	1223.0
4908	113.0	9.0
4909	117.0	62.0
145788	121.0	58.0
4900	495.0	254.0
4901	79.0	35.0
4902	36.0	159.0
155100	0.0	0.0
157769	7120.0	4210.0
399839	0.0	0.0
4914	65.0	33.0
4915	46909.0	243.0
387867	15.0	14.0
4916	2210.0	25.0
4917	5.0	1.0
4919	1476.0	233.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	143.0	890.0
50507	1351.0	247.0
399888	451.0	2.0
100421046	0.0	0.0
50506	104.0	53.0
100421047	2.0	0.0
50509	2046.0	642.0
50508	0.0	0.0
157713	4.0	9.0
100506457	6.0	2.0
133746	4269.0	1691.0
100506451	630.0	56.0
4925	8557.0	2007.0
4926	13443.0	8386.0
4927	3508.0	2064.0
4928	11919.0	9238.0
4929	3781.0	405.0
387895	10.0	7.0
387893	2336.0	1512.0
50512	350.0	3491.0
50511	64.0	8.0
4920	986.0	587.0
4921	46944.0	1214.0
50514	5.0	1.0
4922	50.0	0.0
4923	2.0	20.0
4924	13482.0	25355.0
50515	1512.0	1560.0
100421045	6.0	2.0
100421057	0.0	0.0
100421058	0.0	0.0
100506443	6.0	0.0
387890	102.0	23.0
157708	1.0	0.0
4938	1669.0	4831.0
4939	3892.0	9630.0
387885	3.0	8.0
387882	1619.0	398.0
4931	1517.0	1762.0
100421055	7.0	1.0
4935	142.0	63.0
100506475	0.0	0.0
157739	20.0	5.0
4947	5606.0	5029.0
4948	46.0	485.0
145741	16.0	9.0
100132100	0.0	0.0
101928827	0.0	0.0
100132101	0.0	0.0
100132103	0.0	0.0
100132104	0.0	0.0
169714	1038.0	2463.0
4940	3721.0	7845.0
145748	647.0	193.0
4942	14694.0	8065.0
4943	1633.0	1377.0
4946	17119.0	22947.0
399876	0.0	0.0
100506465	3.0	2.0
157724	10.0	0.0
100506469	432.0	365.0
131118	1806.0	1098.0
100506462	172.0	25.0
4958	4517.0	69.0
100132116	2190.0	37.0
4951	0.0	0.0
100421072	0.0	0.0
4952	5860.0	3048.0
4953	4244.0	6965.0
399881	2.0	0.0
100421075	0.0	0.0
4954	12.0	5.0
4956	0.0	0.0
4957	2304.0	3157.0
100847022	0.0	0.0
100847023	1.0	0.0
100847020	1.0	0.0
286887	29.0	55.0
100847021	1.0	0.0
100847026	3.0	1.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	125.0	2447.0
100847025	0.0	0.0
100847028	5.0	0.0
100847029	0.0	0.0
4969	19781.0	72.0
2306	54.0	24.0
2305	188.0	3176.0
2304	42.0	1.0
2303	220.0	9.0
2302	14.0	3.0
284217	1536.0	276.0
2301	1.0	2.0
2300	126.0	173.0
284215	15.0	7.0
2309	8509.0	5453.0
4967	9702.0	6941.0
2308	11760.0	969.0
4968	1186.0	681.0
2307	126.0	74.0
100847030	2.0	0.0
100847033	0.0	0.0
100847031	1.0	0.0
4982	657.0	210.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	1.0	0.0
100847036	0.0	0.0
100862664	2.0	0.0
100862665	9.0	0.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	31806.0	29839.0
2316	70500.0	29274.0
2315	57.0	24.0
2314	8156.0	7440.0
100862662	138.0	1.0
2313	5187.0	859.0
284207	1218.0	1605.0
2312	111.0	6.0
2311	0.0	0.0
2310	64.0	39.0
284203	0.0	0.0
4973	599.0	1682.0
4974	155.0	20.0
4975	1.0	0.0
4976	9391.0	5109.0
2319	7474.0	5904.0
4978	66.0	6.0
2318	2350.0	490.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	0.0	0.0
4991	0.0	0.0
4992	1.0	62.0
100847042	0.0	0.0
4993	14.0	2.0
100847043	0.0	0.0
2331	30848.0	1956.0
100862678	0.0	0.0
100847048	0.0	0.0
2330	1196.0	86.0
100862679	1.0	2.0
100847049	4.0	0.0
100847046	13.0	3.0
100847047	0.0	0.0
100862675	1.0	1.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	968.0	140.0
100862670	0.0	0.0
2327	17139.0	1991.0
2326	1194.0	201.0
100862672	1.0	0.0
100862673	0.0	0.0
2324	1781.0	275.0
2323	95.0	63.0
259239	0.0	0.0
2322	92.0	56.0
2321	11475.0	1585.0
4983	2366.0	2231.0
4985	32.0	26.0
4986	57.0	339.0
4987	163.0	100.0
4988	0.0	0.0
2329	1165.0	107.0
100847051	0.0	0.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	0.0	2.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	990.0	571.0
100847059	1.0	0.0
2341	4.0	0.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	5188.0	2771.0
2335	108019.0	191321.0
2334	927.0	164.0
104502416	3.0	0.0
259249	0.0	0.0
2332	4796.0	3370.0
100862680	0.0	0.0
4994	5.0	0.0
4995	10.0	0.0
104502417	15.0	0.0
4998	71.0	597.0
4999	2455.0	794.0
260294	65.0	80.0
100847062	0.0	0.0
260293	3366.0	20.0
100847063	0.0	0.0
284260	13.0	8.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	5.0	0.0
100847067	0.0	0.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	21859.0	3908.0
2352	10.0	4.0
100847068	2.0	0.0
2350	4514.0	1241.0
100847069	2.0	0.0
100862692	10.0	0.0
2348	785.0	515.0
2346	565.0	643.0
284257	0.0	0.0
284254	8.0	0.0
100847070	0.0	0.0
284252	2414.0	535.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	0.0	0.0
100847072	3.0	0.0
100847077	0.0	0.0
729790	0.0	0.0
100847078	0.0	0.0
100847075	31.0	3.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	85.0	4.0
729798	2.0	0.0
2359	4229.0	3412.0
2358	67.0	94.0
2357	845.0	627.0
2356	1937.0	1742.0
2355	24248.0	8459.0
2354	37880.0	921.0
100847080	2.0	0.0
100847081	0.0	0.0
259283	3.0	2.0
100847084	0.0	0.0
259282	7383.0	1678.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	2.0
100847087	1.0	2.0
259289	1.0	0.0
259287	0.0	0.0
259286	1.0	2.0
259285	0.0	1.0
646909	1.0	1.0
284233	58.0	7.0
284232	1.0	0.0
100847092	0.0	0.0
100847090	1.0	0.0
259294	26.0	4.0
259293	4.0	0.0
259292	5.0	0.0
100847093	0.0	0.0
259290	31.0	2.0
259296	9.0	0.0
259295	58.0	9.0
646913	2.0	0.0
646912	4.0	3.0
646910	1.0	0.0
50700	6.0	1.0
646915	0.0	0.0
59082	36.0	2.0
2395	873.0	405.0
59084	2259.0	660.0
441584	0.0	0.0
11108	3639.0	1344.0
11107	1181.0	60.0
11100	15995.0	12489.0
11102	1869.0	1340.0
11101	4906.0	2388.0
139411	1426.0	605.0
11104	1474.0	1085.0
11103	5021.0	1755.0
284297	5354.0	755.0
11105	1.0	1.0
693231	0.0	0.0
25759	943.0	358.0
693232	20.0	15.0
284293	6.0	2.0
693233	0.0	0.0
693234	0.0	0.0
693235	0.0	0.0
115426	4674.0	2931.0
25758	960.0	605.0
100379174	1.0	1.0
11119	3377.0	959.0
11118	4526.0	1488.0
441581	0.0	0.0
127406	2.0	0.0
84034	3817.0	1102.0
84033	1383.0	973.0
11113	505.0	812.0
11112	6509.0	8543.0
139422	0.0	0.0
284288	3.0	0.0
139420	0.0	0.0
11117	1169.0	2084.0
11116	1212.0	880.0
693220	71.0	64.0
693221	0.0	0.0
84061	11486.0	6767.0
693222	0.0	0.0
84060	1110.0	754.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	5.0	7.0
139425	1.0	0.0
693227	0.0	0.0
693228	5.0	0.0
693229	1.0	0.0
115416	969.0	1611.0
84067	3136.0	1856.0
84066	2.0	1.0
84069	80.0	458.0
84068	1214.0	330.0
84063	3.0	7.0
284276	107.0	0.0
84062	974.0	854.0
139431	0.0	0.0
84065	2080.0	2102.0
284274	4.0	0.0
84064	2285.0	882.0
284273	3841.0	1516.0
693230	4.0	0.0
693210	0.0	0.0
693211	0.0	0.0
693212	0.0	0.0
693213	7.0	0.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	0.0
152404	14.0	13.0
84059	1360.0	53.0
84056	3867.0	616.0
84055	18.0	6.0
84058	448.0	736.0
84057	28.0	317.0
284266	201.0	21.0
84054	40.0	5.0
84081	2923.0	1495.0
84080	267.0	243.0
84083	563.0	260.0
441549	252.0	99.0
441548	34.0	3.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	0.0	0.0
441550	9.0	4.0
84089	0.0	0.0
84088	5.0	13.0
84085	3279.0	1203.0
84084	139.0	2.0
84087	1.0	0.0
84086	0.0	0.0
84070	46.0	20.0
84072	11.0	1.0
84071	506.0	109.0
392100	0.0	0.0
100379132	2.0	0.0
392106	0.0	0.0
441533	1.0	1.0
441531	1.0	6.0
84078	1436.0	541.0
84077	21.0	5.0
84079	3242.0	5331.0
84074	249.0	274.0
84073	92.0	11.0
84076	1.0	1.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	0.0	1.0
201931	4022.0	1247.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	1.0	0.0
100847008	10.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	1.0
106480195	0.0	0.0
106480198	1.0	0.0
106480197	0.0	0.0
106480199	0.0	1.0
127435	15099.0	1314.0
106480190	2.0	6.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	0.0	2.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	0.0	0.0
343099	486.0	294.0
103695431	4.0	4.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	4.0	1.0
103695433	0.0	0.0
100847010	9.0	0.0
103695436	1.0	6.0
100847015	0.0	0.0
103695435	4.0	10.0
100847016	2.0	2.0
100847013	1.0	0.0
100847014	0.0	0.0
441554	3.0	0.0
100847019	0.0	0.0
100847017	1.0	0.0
100847018	0.0	0.0
127428	1383.0	751.0
84096	0.0	1.0
84097	0.0	0.0
11061	12.0	0.0
646892	4.0	13.0
441509	199.0	0.0
646891	0.0	0.0
11060	4195.0	2619.0
11063	31.0	23.0
619279	10155.0	731.0
646898	0.0	0.0
11062	655.0	659.0
11065	92.0	3521.0
441505	1.0	0.0
11064	1914.0	527.0
23046	364.0	202.0
441502	1.0	0.0
23047	5636.0	1381.0
441501	18.0	1.0
23048	4980.0	2301.0
106479179	0.0	0.0
23049	15888.0	6411.0
106479178	2.0	1.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	1.0	1.0
106479173	0.0	0.0
106480176	2.0	0.0
106479172	0.0	0.0
23040	2.0	0.0
106479171	0.0	2.0
106480175	0.0	0.0
23041	9223.0	1383.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	8895.0	10933.0
106480177	0.0	0.0
23043	1364.0	201.0
106480179	2.0	0.0
104384744	1.0	6.0
11067	15683.0	3008.0
50674	1.0	3.0
11066	598.0	368.0
11069	1138.0	103.0
11068	882.0	1151.0
139378	20.0	0.0
106480170	0.0	0.0
152330	1886.0	658.0
106480172	0.0	0.0
106480171	1.0	0.0
11070	2413.0	2409.0
404550	224.0	30.0
644242	93.0	14.0
404552	0.0	0.0
11072	3507.0	2051.0
11074	30.0	22.0
644246	130.0	54.0
11073	3913.0	2639.0
166979	5.0	1.0
11076	2301.0	305.0
11075	645.0	94.0
201965	1262.0	816.0
379027	0.0	0.0
23057	1785.0	777.0
379028	0.0	0.0
106479169	1.0	0.0
379029	0.0	0.0
23059	1788.0	1128.0
164312	16.0	7.0
106479168	5.0	0.0
106479167	3.0	0.0
106479166	3.0	0.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	2.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	6276.0	1696.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	8291.0	3074.0
379034	1.0	1.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	1.0	0.0
23053	3842.0	2057.0
115399	55.0	285.0
23054	7305.0	5083.0
11078	3337.0	1500.0
11077	24.0	90.0
644237	6.0	0.0
11079	6124.0	4478.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	2.0	0.0
106480182	0.0	0.0
11041	1823.0	1115.0
11040	943.0	5120.0
11043	1729.0	684.0
23023	4565.0	1897.0
441525	0.0	0.0
106480149	0.0	0.0
23024	5762.0	2419.0
