id	01f17467-b7de-49d4-a9d7-00108f4de1f9	27a9c6bd-6e26-4055-867c-ab7276492464
100874473	0.0	0.0
50840	32.0	141.0
100874479	1.0	1.0
100874478	0.0	0.0
100874477	0.0	1.0
50846	86.0	2.0
100499183	97.0	443.0
50848	3095.0	19254.0
2601	3.0	13.0
100499177	953.0	6967.0
102465141	1.0	0.0
50853	370.0	663.0
2609	0.0	1.0
102465140	0.0	0.0
50852	23.0	14.0
50855	125.0	405.0
50854	2329.0	10058.0
100499171	4.0	55.0
50856	98.0	43.0
50859	5.0	0.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	0.0	1.0
100874497	0.0	0.0
100874495	1.0	0.0
100874490	0.0	0.0
223117	1320.0	687.0
2613	2.0	2.0
2611	0.0	7.0
50862	2267.0	3323.0
50861	1103.0	1825.0
2619	4063.0	215.0
50863	841.0	230.0
100874499	0.0	0.0
2618	2376.0	9154.0
50865	1919.0	3209.0
2617	2616.0	21469.0
2616	190.0	1021.0
2615	4212.0	362.0
406940	0.0	7.0
406942	0.0	0.0
646612	3.0	31.0
406941	0.0	0.0
406944	0.0	0.0
406943	0.0	1.0
100996876	0.0	0.0
2625	1114.0	1428.0
2624	564.0	15.0
2623	13.0	7.0
2622	605.0	1018.0
2621	10170.0	6681.0
2620	48.0	110.0
406935	41.0	1.0
406934	0.0	0.0
646603	0.0	1.0
406937	0.0	0.0
406936	0.0	0.0
2629	1437.0	6561.0
406939	0.0	0.0
646609	2.0	3.0
2628	1137.0	1624.0
406938	0.0	0.0
2627	690.0	62.0
2626	0.0	0.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	0.0
406932	4.0	17.0
646620	0.0	1.0
2636	1.0	11.0
2635	693.0	771.0
2634	5473.0	7530.0
2633	1226.0	6791.0
2632	5368.0	554.0
2631	3390.0	5964.0
2630	67.0	414.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	8.0	0.0
406928	0.0	0.0
2639	1140.0	1897.0
406927	0.0	0.0
646619	1.0	2.0
2638	0.0	0.0
2637	1.0	59.0
406929	0.0	0.0
646630	0.0	1.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	385.0	157.0
2647	911.0	463.0
2646	7.0	55.0
2645	39.0	459.0
2644	206.0	46.0
2643	217.0	575.0
2642	7.0	3.0
2641	0.0	0.0
406913	3.0	1.0
646627	0.0	3.0
406912	0.0	0.0
646625	34.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	97.0	779.0
406919	0.0	0.0
2648	962.0	3532.0
406918	0.0	0.0
646641	0.0	0.0
646640	1.0	0.0
646643	0.0	3.0
406911	1.0	2.0
406910	0.0	0.0
2661	29.0	106.0
2660	18.0	25.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	258.0	331.0
2652	0.0	0.0
2651	401.0	6335.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	10.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	137.0	10.0
2672	32.0	56.0
106144578	0.0	0.0
2671	433.0	313.0
2670	50.0	917.0
106144575	0.0	0.0
2669	1345.0	187.0
2668	3.0	0.0
2667	1.0	0.0
100874529	2.0	4.0
2665	8665.0	29697.0
2664	4681.0	12138.0
2662	2491.0	3.0
100874524	4.0	6.0
100874523	0.0	0.0
100129743	1.0	1.0
100874522	1.0	0.0
100874528	1.0	5.0
100129738	0.0	0.0
100129739	0.0	2.0
100129736	0.0	0.0
100130721	1.0	2.0
2683	4574.0	24612.0
106144568	3.0	0.0
2681	1547.0	460.0
2679	4.0	80.0
2678	206.0	549.0
100874519	0.0	0.0
2677	2404.0	4051.0
100874518	0.0	0.0
2676	514.0	13447.0
2675	270.0	8.0
2674	4222.0	11.0
2673	5285.0	18672.0
101056700	7.0	31.0
100874512	0.0	1.0
100874511	0.0	0.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	1.0	0.0
100874516	0.0	1.0
100130718	0.0	0.0
100874515	1.0	2.0
100130717	13.0	66.0
100874514	0.0	0.0
100129727	13.0	0.0
100129726	13.0	50.0
100129723	0.0	0.0
100129722	11.0	7.0
2694	0.0	1.0
2693	0.0	0.0
2692	8.0	16.0
2691	0.0	0.0
2690	9113.0	75.0
2689	0.0	5.0
2688	0.0	0.0
2687	1689.0	286.0
2686	643.0	2661.0
100130708	1.0	0.0
100129716	20.0	11.0
106144540	0.0	0.0
100874531	0.0	52.0
100874530	0.0	1.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	0.0	0.0
106144542	0.0	1.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	0.0	0.0
106144538	25.0	23.0
2697	5543.0	790.0
106144539	0.0	0.0
2696	40.0	21.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	0.0	0.0
284131	450.0	757.0
115509	490.0	889.0
259197	24.0	13.0
284129	613.0	973.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	6.0	4.0
106144595	1.0	0.0
286749	25.0	1.0
106144598	1.0	2.0
106144599	0.0	0.0
284119	64805.0	9198.0
284116	1.0	4.0
284114	96.0	375.0
284111	22.0	4.0
284110	5.0	31.0
259173	833.0	34.0
106144584	7.0	12.0
286753	17081.0	1.0
106144585	0.0	0.0
106144586	0.0	0.0
284106	792.0	576.0
284100	0.0	0.0
284184	450.0	1216.0
127544	841.0	3212.0
23443	1147.0	3978.0
115557	1557.0	1390.0
127540	0.0	0.0
23446	4236.0	16382.0
115560	227.0	539.0
23440	0.0	1.0
127534	2.0	41.0
139538	0.0	1.0
23452	12065.0	2980.0
441459	0.0	7.0
441457	1.0	14.0
23456	725.0	1704.0
115548	1571.0	1148.0
23457	190.0	1237.0
441452	0.0	0.0
441461	23.0	90.0
152503	11185.0	3824.0
23450	5109.0	28391.0
23451	10850.0	31328.0
139542	0.0	0.0
284167	2.0	2.0
23428	1357.0	132.0
284161	93.0	426.0
23429	2102.0	3299.0
100130799	3.0	0.0
23420	1234.0	4094.0
23421	327.0	1163.0
23423	1911.0	19860.0
23424	946.0	1201.0
23426	24.0	81.0
152519	218.0	3435.0
152518	379.0	2076.0
441490	0.0	0.0
23438	1059.0	1191.0
23439	0.0	0.0
100130786	0.0	0.0
23430	4.0	0.0
100130785	0.0	1.0
23431	675.0	578.0
23432	986.0	4991.0
23433	7089.0	4608.0
441478	172.0	2061.0
23434	0.0	0.0
23435	3333.0	7227.0
441476	8.0	59.0
23436	0.0	0.0
441484	0.0	0.0
441481	8.0	1.0
140545	72.0	905.0
100129795	2.0	0.0
139562	0.0	0.0
100129792	169.0	71.0
100129794	103.0	78.0
100129793	0.0	3.0
23405	3226.0	7414.0
23406	2009.0	2200.0
23408	696.0	1050.0
23409	56.0	188.0
100130776	176.0	430.0
100130775	2.0	9.0
441425	0.0	0.0
23400	1235.0	6603.0
100130771	93.0	2115.0
23401	277.0	3065.0
23403	457.0	2878.0
441420	0.0	1.0
23404	682.0	2719.0
127579	35.0	157.0
100129784	1.0	0.0
100129781	137.0	19.0
100129782	0.0	0.0
23416	15.0	134.0
23417	1104.0	759.0
23418	12.0	37.0
100129777	0.0	0.0
441416	7.0	0.0
23410	880.0	612.0
23411	1378.0	2199.0
23412	517.0	1944.0
23413	2780.0	4259.0
441410	0.0	1.0
23414	1350.0	60.0
23415	20.0	21.0
100129772	0.0	0.0
100130758	30.0	49.0
100130756	0.0	0.0
100129769	0.0	0.0
441442	0.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	1.0	0.0
115584	11.0	413.0
379024	0.0	0.0
379025	1022.0	1995.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	0.0	0.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	0.0	1.0
100874504	0.0	0.0
100874503	0.0	0.0
284196	0.0	3.0
284194	3.0	0.0
139516	2.0	1.0
100129755	0.0	0.0
100130742	15.0	55.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	3.0	29.0
441432	2.0	0.0
441430	1.0	2.0
115572	825.0	741.0
379011	0.0	0.0
379012	0.0	0.0
379013	4.0	0.0
284186	3.0	11.0
284185	70.0	1.0
646531	12.0	50.0
100463285	0.0	2.0
84328	1022.0	1607.0
84327	1323.0	1994.0
84329	229.0	201.0
84324	75.0	59.0
84326	754.0	1397.0
84320	885.0	2474.0
100500797	0.0	0.0
646527	2.0	9.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	1.0
84322	0.0	0.0
84321	159.0	985.0
100499227	16.0	98.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	0.0	3.0
127495	19.0	154.0
84309	543.0	870.0
84317	1612.0	3603.0
84316	698.0	1031.0
84319	872.0	2087.0
84318	277.0	1574.0
84313	1055.0	1560.0
84312	388.0	434.0
84315	380.0	574.0
84314	321.0	361.0
646538	0.0	4.0
343069	0.0	0.0
84311	1163.0	1487.0
84310	1433.0	1084.0
343068	0.0	0.0
343066	0.0	0.0
100996939	83.0	310.0
23386	5294.0	12227.0
23387	2086.0	1568.0
23389	5559.0	5684.0
441400	4.0	7.0
100996930	8.0	0.0
201853	64.0	3.0
23380	1467.0	3607.0
23381	4044.0	16585.0
23382	1060.0	3178.0
23383	2253.0	4883.0
23384	1909.0	2949.0
23385	4784.0	14199.0
106866914	0.0	0.0
84342	794.0	2303.0
106866913	1.0	2.0
84343	879.0	811.0
60370	1327.0	702.0
84340	881.0	2855.0
106866915	0.0	0.0
646567	0.0	8.0
100996928	0.0	7.0
23397	48.0	610.0
23398	823.0	1061.0
23399	3171.0	3618.0
23390	1826.0	1685.0
23392	6665.0	14420.0
84335	1826.0	3421.0
23394	4280.0	19181.0
84334	677.0	1199.0
23395	745.0	729.0
84337	1067.0	2877.0
84336	781.0	1342.0
23396	3527.0	2504.0
60386	154.0	718.0
84331	322.0	488.0
60385	65.0	5.0
84330	293.0	639.0
84333	3181.0	3896.0
84332	5.0	20.0
152485	955.0	166.0
646575	0.0	0.0
646572	3.0	30.0
343045	0.0	0.0
646577	0.0	0.0
646576	49.0	14.0
23365	8287.0	7735.0
23366	174.0	2372.0
23367	7636.0	14285.0
23368	1273.0	6427.0
23369	5755.0	21544.0
23360	1930.0	3892.0
23361	1425.0	9064.0
140432	0.0	1.0
23362	863.0	72.0
23363	2286.0	3815.0
84364	3428.0	4519.0
84366	0.0	0.0
84365	769.0	3807.0
343035	2.0	0.0
139452	0.0	4.0
646583	1.0	1.0
23376	1735.0	3319.0
23378	770.0	967.0
23379	2180.0	2788.0
646581	0.0	0.0
23370	249.0	637.0
23371	14780.0	972.0
23373	773.0	2258.0
100499261	0.0	3.0
646597	0.0	0.0
646595	2.0	23.0
100499258	0.0	0.0
23344	16521.0	10529.0
23345	9288.0	625.0
201895	4656.0	7279.0
23347	2593.0	2785.0
646592	0.0	0.0
23348	4653.0	14373.0
23349	108.0	30.0
140453	0.0	1.0
23341	921.0	1869.0
140456	7.0	0.0
140458	2.0	0.0
100499252	3.0	4.0
140459	748.0	2518.0
100499251	0.0	0.0
23353	6295.0	5798.0
23354	464.0	1840.0
23355	1515.0	3225.0
23357	1013.0	1451.0
23358	3597.0	6872.0
23359	128.0	34.0
140460	760.0	4531.0
140461	1486.0	2755.0
140462	115.0	11.0
23350	3140.0	15516.0
140464	0.0	0.0
23351	2580.0	2669.0
140465	641.0	1797.0
23352	7832.0	10536.0
140467	2182.0	5794.0
140468	1.0	0.0
140469	76.0	499.0
84376	3027.0	5187.0
2702	1565.0	292.0
2701	1415.0	517.0
2700	15.0	321.0
2709	27.0	1238.0
2707	54.0	1955.0
2706	22.0	238.0
2705	10.0	7.0
2703	0.0	0.0
345651	0.0	1.0
2712	0.0	1.0
106866981	0.0	0.0
2710	94.0	282.0
106866980	0.0	0.0
2719	8585.0	111.0
2717	661.0	1085.0
50964	447.0	0.0
345643	6.0	115.0
345645	0.0	0.0
286826	168.0	997.0
286827	58.0	958.0
286828	0.0	0.0
59307	696.0	495.0
2720	1665.0	9455.0
2729	2237.0	2887.0
100500737	1.0	1.0
345630	1.0	3.0
2735	356.0	46.0
2734	12435.0	31921.0
2733	1507.0	2540.0
2732	3.0	55.0
2731	338.0	8724.0
2730	985.0	3361.0
2739	3671.0	15901.0
2738	377.0	968.0
2737	1181.0	81.0
2736	464.0	38.0
106144534	0.0	2.0
106144535	0.0	0.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	4.0	15.0
106144533	0.0	0.0
2746	7864.0	18253.0
2745	744.0	1852.0
2744	4488.0	21203.0
2743	510.0	534.0
60314	1063.0	929.0
2742	1.0	12.0
60313	4142.0	14657.0
106144527	0.0	0.0
2741	0.0	0.0
259217	2289.0	127.0
60312	3000.0	2917.0
106144528	4.0	6.0
2740	26.0	18.0
106144529	3.0	4.0
259215	3.0	2.0
2749	43.0	120.0
345611	0.0	2.0
50999	2789.0	6161.0
2747	186.0	141.0
259236	33.0	6.0
2760	2867.0	2934.0
106144524	0.0	0.0
259234	0.0	0.0
106144526	1.0	0.0
259232	306.0	13.0
259230	1657.0	1734.0
59339	1874.0	550.0
59338	1340.0	1714.0
59335	0.0	42.0
2752	64267.0	11530.0
59336	3.0	103.0
2750	0.0	0.0
2771	16786.0	5025.0
59342	3713.0	8805.0
59341	78.0	31.0
2770	5246.0	815.0
59344	12.0	397.0
59343	1733.0	5351.0
59340	13.0	6.0
84306	163.0	613.0
2768	4637.0	2498.0
2767	3652.0	3337.0
59349	1509.0	3284.0
84305	569.0	778.0
2766	425.0	26.0
2765	0.0	0.0
84307	1606.0	4449.0
84302	946.0	77.0
2764	2094.0	3590.0
59345	1696.0	3065.0
84301	2602.0	5578.0
2762	540.0	3245.0
84304	438.0	747.0
59348	363.0	1243.0
84303	284.0	824.0
59347	0.0	0.0
2761	0.0	0.0
84300	481.0	1033.0
646508	0.0	1.0
2769	214.0	199.0
646507	0.0	0.0
646520	1.0	0.0
2782	15479.0	15517.0
59353	518.0	564.0
2781	965.0	2253.0
59352	321.0	16.0
2780	0.0	0.0
59351	0.0	3.0
59350	0.0	7.0
2779	1.0	2.0
2778	44405.0	119911.0
2777	16.0	6.0
2776	6075.0	5666.0
2775	625.0	88.0
2774	1066.0	55.0
2773	3088.0	12400.0
60343	1478.0	2670.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	1.0	0.0
105370308	0.0	0.0
2793	44.0	19.0
100379584	0.0	0.0
2792	0.0	0.0
2791	4513.0	311.0
2790	429.0	608.0
105369316	0.0	0.0
2789	0.0	0.0
2788	450.0	1157.0
2787	1494.0	4953.0
2786	347.0	8562.0
441194	129.0	329.0
2785	5.0	45.0
2784	35.0	182.0
2783	5737.0	11568.0
441191	447.0	453.0
100129622	0.0	0.0
100130606	0.0	0.0
286410	1339.0	2658.0
100130603	0.0	0.0
286411	91.0	22.0
100130600	357.0	852.0
100379571	152.0	322.0
441177	1.0	29.0
2799	13657.0	22826.0
2798	2.0	3.0
2797	3.0	17.0
2796	34.0	116.0
2794	2331.0	2733.0
100129611	0.0	0.0
100129606	0.0	1.0
286423	1.0	0.0
100129604	0.0	0.0
286430	2.0	3.0
105369343	0.0	1.0
286436	0.0	0.0
100379592	4.0	17.0
441154	2.0	5.0
441151	4.0	15.0
441150	146.0	103.0
191585	7.0	1.0
105370357	0.0	0.0
441133	0.0	0.0
100142659	1.0	21.0
100379564	0.0	1.0
441168	66.0	99.0
441166	5.0	17.0
101730217	3.0	15.0
441161	9.0	214.0
441160	1.0	4.0
646498	0.0	0.0
441108	284.0	73.0
23562	2.0	6.0
23563	0.0	23.0
359948	6536.0	27917.0
23564	5335.0	3775.0
23566	7.0	5.0
100130693	0.0	0.0
23567	422.0	691.0
23568	410.0	703.0
23569	18.0	3.0
23560	1758.0	12112.0
286494	3.0	1.0
286495	473.0	501.0
286499	36.0	6.0
100130687	0.0	0.0
23576	1185.0	10596.0
117608	264.0	426.0
100129690	4.0	0.0
100129696	11.0	87.0
100129692	0.0	1.0
100129694	0.0	0.0
23548	464.0	923.0
23549	2037.0	2408.0
100130677	0.0	0.0
100130676	0.0	1.0
23541	511.0	1538.0
23542	87.0	435.0
23543	6475.0	12967.0
130612	57.0	195.0
23544	20.0	0.0
130617	738.0	907.0
100130671	0.0	0.0
23545	830.0	2707.0
441124	97.0	513.0
23546	5.0	99.0
441123	0.0	0.0
23547	4.0	8.0
441131	0.0	2.0
23559	398.0	1185.0
23551	153.0	2563.0
23552	190.0	927.0
23553	0.0	1.0
23554	1191.0	764.0
23555	2925.0	3154.0
100130660	0.0	4.0
23556	920.0	1802.0
23557	1200.0	1684.0
23558	5691.0	8374.0
23550	669.0	4862.0
23526	933.0	590.0
23527	2423.0	5180.0
23528	892.0	1862.0
286442	0.0	8.0
23529	121.0	287.0
129642	922.0	13482.0
286444	7.0	67.0
100129669	0.0	0.0
100463482	1.0	8.0
23520	0.0	0.0
23521	40873.0	205485.0
23522	2489.0	4545.0
23523	3000.0	5734.0
23524	20273.0	25595.0
359996	0.0	0.0
115004	152.0	536.0
100129664	0.0	0.0
100463487	5.0	5.0
100463486	12.0	49.0
100463489	0.0	1.0
100463488	6.0	10.0
100129662	103.0	95.0
286451	2739.0	5626.0
23538	0.0	0.0
23539	34.0	326.0
23530	3881.0	3326.0
23531	5601.0	424.0
100130640	0.0	0.0
23532	133.0	4517.0
23533	332.0	111.0
359997	1.0	1.0
23534	2767.0	9867.0
23536	709.0	1075.0
100463498	54.0	106.0
100129654	0.0	14.0
286460	53.0	73.0
100129650	0.0	0.0
23504	99.0	21.0
100499416	0.0	0.0
23505	2918.0	4198.0
100499417	0.0	0.0
23506	1794.0	2818.0
286464	13.0	44.0
100130637	0.0	0.0
23507	814.0	3930.0
100130636	0.0	0.0
23508	326.0	777.0
23509	3332.0	3257.0
286467	65.0	2251.0
100129647	1.0	3.0
100130631	0.0	1.0
23500	5657.0	165.0
100499418	0.0	0.0
23503	2075.0	1600.0
100129641	2.0	0.0
100129640	1.0	5.0
286472	0.0	1.0
23515	1691.0	3064.0
345275	705.0	0.0
100499405	95.0	26.0
23516	2671.0	2908.0
23517	2448.0	3155.0
100130626	0.0	0.0
23518	1275.0	3957.0
102465752	0.0	1.0
23519	0.0	1.0
345274	234.0	48.0
100130621	26.0	85.0
23510	2557.0	4117.0
23511	2098.0	7051.0
23512	1070.0	1686.0
23513	2016.0	9617.0
23514	1956.0	4751.0
100129631	0.0	0.0
129607	377.0	163.0
129563	798.0	796.0
431704	0.0	0.0
117579	0.0	1.0
130557	349.0	1259.0
431705	3.0	14.0
431707	46.0	0.0
129560	0.0	0.0
117583	2311.0	397.0
84449	660.0	1135.0
84448	200.0	149.0
117584	719.0	1238.0
84445	3939.0	7566.0
84444	599.0	1248.0
84447	2741.0	4843.0
84446	88.0	1233.0
84441	2037.0	5490.0
84440	203.0	1346.0
84443	83.0	6.0
646405	23.0	60.0
646409	0.0	5.0
117581	1199.0	9.0
130560	0.0	1.0
646424	5.0	3.0
84437	660.0	1078.0
84439	208.0	61.0
60489	276.0	275.0
60488	1330.0	4492.0
84433	92.0	60.0
60487	411.0	1412.0
84436	695.0	1882.0
84435	23.0	1.0
60485	2735.0	11760.0
60484	29.0	5.0
84432	11.0	5.0
60482	16.0	0.0
60481	15028.0	2967.0
130576	60.0	5.0
130574	372.0	10.0
84467	24.0	207.0
84466	56.0	19.0
60496	1006.0	2305.0
60495	414.0	795.0
60494	101.0	57.0
84465	8.0	20.0
84464	332.0	451.0
60493	559.0	993.0
60492	1214.0	2591.0
60491	675.0	2428.0
60490	290.0	245.0
84461	698.0	852.0
84460	788.0	2053.0
646442	0.0	0.0
129530	17.0	245.0
129531	405.0	916.0
130589	715.0	796.0
201501	945.0	763.0
84456	500.0	1216.0
84455	226.0	1015.0
84458	551.0	1851.0
84457	18.0	1.0
84450	1190.0	7812.0
646457	1.0	1.0
100500870	0.0	0.0
100500872	0.0	0.0
201514	292.0	729.0
201516	15.0	0.0
646450	56.0	98.0
23480	1058.0	3914.0
105416157	66.0	691.0
23481	1700.0	6364.0
23483	412.0	1372.0
23484	1432.0	3295.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	1.0	0.0
646467	5.0	3.0
100500860	0.0	0.0
96459	1224.0	1573.0
100500861	0.0	0.0
23498	364.0	249.0
23499	21821.0	27982.0
23491	85.0	1774.0
23492	4920.0	1462.0
23493	912.0	62.0
23495	3.0	0.0
100500862	0.0	0.0
100500863	0.0	2.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	14.0	15.0
100500866	0.0	0.0
100500867	0.0	2.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	4816.0	4514.0
394217	0.0	0.0
23464	221.0	1433.0
130535	1006.0	1807.0
23466	5003.0	8521.0
23467	1490.0	251.0
23468	3566.0	6356.0
23469	4614.0	8580.0
2801	4202.0	7823.0
2800	1435.0	1786.0
23460	2861.0	40.0
23461	1255.0	833.0
23462	626.0	132.0
100500895	2.0	0.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	1709.0	7483.0
100500898	0.0	0.0
2805	872.0	3537.0
100500899	0.0	0.0
2804	7947.0	15792.0
2803	7664.0	18064.0
2802	3958.0	10058.0
130540	21.0	21.0
646486	0.0	0.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	722.0	3820.0
23475	278.0	3174.0
23476	3246.0	8528.0
23478	3899.0	9770.0
23479	3845.0	4014.0
646480	10.0	0.0
2812	0.0	0.0
2811	37.0	47.0
2810	186.0	2900.0
23471	6632.0	19133.0
23473	1639.0	2901.0
100500884	0.0	0.0
2819	56084.0	582.0
100500885	0.0	0.0
84498	1938.0	3635.0
100500886	0.0	0.0
2817	2215.0	1738.0
100500888	0.0	0.0
2815	13.0	0.0
100500889	0.0	3.0
2814	9.0	1.0
2813	30.0	0.0
2823	389.0	0.0
2822	359.0	473.0
2821	14826.0	25620.0
100500839	0.0	0.0
2820	1518.0	3995.0
201562	5750.0	10833.0
100379623	0.0	1.0
2829	18.0	13.0
100500831	0.0	1.0
2828	433.0	254.0
2827	28.0	487.0
100500833	5.0	6.0
2826	26.0	6.0
100500834	0.0	0.0
2825	113.0	3.0
100500835	0.0	0.0
2824	917.0	5424.0
100500836	0.0	0.0
727699	2.0	4.0
2834	0.0	0.0
100500826	0.0	0.0
2833	16.0	55.0
100500827	0.0	0.0
2832	1.0	1.0
100500828	0.0	0.0
2831	0.0	0.0
100500829	0.0	0.0
60401	175.0	21.0
2830	0.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	24.0	23.0
100500822	0.0	0.0
2837	0.0	1.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	26.0	7.0
100500825	0.0	0.0
100500850	3.0	24.0
2845	0.0	3.0
100500859	0.0	0.0
2844	7.0	0.0
2843	82.0	51.0
2842	8.0	197.0
2841	12.0	20.0
60412	3633.0	10138.0
2840	150.0	22.0
100500851	0.0	0.0
100500854	1.0	3.0
2849	9.0	0.0
100500855	0.0	1.0
2848	0.0	32.0
394261	58.0	70.0
2847	15.0	4.0
347933	1.0	0.0
100500857	0.0	0.0
2846	29.0	8.0
100500858	0.0	0.0
394263	0.0	0.0
2856	0.0	0.0
100500849	0.0	0.0
2855	4.0	122.0
2854	0.0	1.0
2853	0.0	1.0
201595	4989.0	12136.0
2852	1037.0	269.0
2850	63.0	102.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	31.0	204.0
100500846	0.0	0.0
2857	1304.0	76.0
100500847	0.0	0.0
2870	872.0	2286.0
107105261	0.0	0.0
2867	116.0	1.0
107105265	0.0	0.0
60437	69.0	525.0
2866	2.0	0.0
107105264	0.0	0.0
60436	711.0	3254.0
2865	15.0	0.0
107105263	0.0	0.0
2864	1.0	3.0
107105262	0.0	0.0
2863	29.0	21.0
2862	1.0	19.0
2861	149.0	144.0
347918	423.0	1177.0
107105266	1.0	7.0
2869	2781.0	245.0
2868	135.0	155.0
2880	0.0	0.0
60439	0.0	0.0
107105254	1.0	0.0
2878	31036.0	497.0
2877	13.0	7.0
107105253	1.0	9.0
2876	9762.0	3930.0
2875	909.0	651.0
2874	95.0	86.0
2873	2820.0	6385.0
2872	7205.0	5695.0
107105256	0.0	0.0
2871	2.0	5.0
347902	2772.0	72.0
107105259	0.0	0.0
2879	16816.0	7077.0
727682	0.0	0.0
727684	0.0	6.0
2892	174.0	5.0
2891	75.0	1044.0
2890	67.0	0.0
727686	0.0	0.0
84419	45.0	97.0
2889	5516.0	10056.0
100500815	0.0	0.0
2888	169.0	777.0
100500816	0.0	0.0
2887	2277.0	969.0
100500817	0.0	0.0
2886	168.0	2318.0
100500818	3.0	0.0
2885	5250.0	12203.0
100500819	1.0	1.0
2884	5.0	1.0
2882	508.0	3501.0
100642175	19.0	2.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	4.0	6.0
100500813	0.0	0.0
100500814	0.0	0.0
727676	0.0	0.0
107105271	0.0	1.0
727677	19.0	736.0
2899	226.0	18.0
84418	2303.0	561.0
2898	15.0	66.0
60468	291.0	1901.0
84417	590.0	10.0
2897	34.0	82.0
2896	9385.0	19834.0
60467	0.0	1.0
100500808	0.0	0.0
2895	2.0	0.0
100500809	1.0	1.0
2894	321.0	59.0
2893	42.0	4.0
100500801	0.0	0.0
100500802	3.0	20.0
100500803	0.0	0.0
23603	8857.0	9532.0
100129507	0.0	0.0
23604	1083.0	10438.0
23605	0.0	0.0
23606	0.0	1.0
23607	1608.0	3950.0
23608	4001.0	15608.0
23609	1248.0	3879.0
286527	6.0	222.0
286528	0.0	0.0
23600	139.0	174.0
23601	32.0	84.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	1.0	2.0
23614	0.0	0.0
23615	2.0	12.0
23616	236.0	1849.0
286530	180.0	129.0
23617	0.0	0.0
23619	0.0	36.0
23612	3542.0	288.0
23613	1872.0	10203.0
286544	34.0	27.0
286550	0.0	0.0
286554	0.0	0.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	5.0	18.0
100463528	0.0	0.0
441272	311.0	941.0
100379667	1.0	1.0
100288998	0.0	0.0
441263	29.0	52.0
441261	0.0	1.0
100288984	0.0	0.0
441295	2.0	3.0
441294	0.0	1.0
100463500	0.0	2.0
100288979	1.0	0.0
286512	4.0	8.0
286514	0.0	0.0
60625	513.0	1115.0
441282	27.0	2.0
646377	0.0	0.0
100130579	0.0	9.0
646379	0.0	0.0
646378	0.0	0.0
23683	2652.0	7333.0
404281	47.0	93.0
100130572	0.0	0.0
646370	0.0	1.0
23682	72.0	448.0
100129587	0.0	0.0
100129583	201.0	34.0
100129584	0.0	1.0
441218	0.0	2.0
100130566	0.0	4.0
100130564	0.0	1.0
100130562	467.0	4052.0
100130561	56.0	39.0
441212	194.0	577.0
646382	0.0	0.0
100129570	0.0	1.0
404266	33.0	2.0
100130557	15.0	113.0
100130555	0.0	0.0
646390	0.0	0.0
441246	20.0	76.0
23666	112.0	145.0
23667	0.0	0.0
646392	0.0	0.0
23668	0.0	0.0
441251	0.0	0.0
441250	223.0	612.0
23660	601.0	1076.0
100129564	0.0	0.0
