id	891fa657-fa9c-46b3-b751-e337d88e08ae	7aa14420-27a6-4d42-82e0-f30878a8ab1c
106481339	0.0	0.0
106481336	0.0	0.0
106481337	3.0	1.0
106481341	0.0	0.0
106481342	1.0	3.0
106481340	0.0	0.0
85458	4219.0	1188.0
106481345	0.0	0.0
85459	840.0	630.0
106481346	0.0	0.0
85456	14277.0	17627.0
442910	0.0	2.0
106481343	0.0	0.0
85457	2951.0	3589.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	74.0	102.0
442913	0.0	0.0
85452	14.0	12.0
442914	0.0	0.0
50	3870.0	3102.0
85453	1791.0	4993.0
442915	0.0	0.0
85450	2755.0	1734.0
51	4164.0	5177.0
442916	0.0	0.0
85451	1900.0	1961.0
52	2297.0	4824.0
442917	0.0	0.0
53	2212.0	4694.0
442918	0.0	0.0
54	1754.0	1765.0
442919	0.0	0.0
55	106.0	353.0
442909	1.0	12.0
56	1.0	8.0
58	250.0	75.0
59	54969.0	29080.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	14.0	10.0
106481352	2.0	1.0
106481353	0.0	0.0
85449	310.0	152.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	10.0	3.0
106481354	0.0	0.0
85446	291.0	629.0
442900	0.0	0.0
106481355	0.0	0.0
85443	14.0	110.0
442901	0.0	0.0
85444	1236.0	2938.0
442902	0.0	0.0
60	181848.0	425065.0
85441	1951.0	3614.0
442903	9.0	1.0
85442	43.0	879.0
442904	0.0	0.0
442905	0.0	0.0
62	3.0	10.0
85440	2978.0	3616.0
442907	9.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	1.0	10.0
68	1.0	4.0
344595	440.0	534.0
69	2.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	80.0	66.0
106481321	0.0	0.0
85479	89.0	10.0
106481322	0.0	0.0
85476	2475.0	3392.0
85477	194.0	1146.0
70	0.0	18.0
85474	52.0	55.0
71	124437.0	328880.0
72	18558.0	657.0
73	19.0	12.0
74	0.0	1.0
75	14.0	15.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3758.0	5676.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2273.0	3484.0
81	32433.0	35194.0
85463	832.0	139.0
82	3.0	10.0
85464	1637.0	1911.0
83	26.0	6.0
85461	3863.0	3136.0
85462	595.0	506.0
86	2016.0	4506.0
87	27925.0	24707.0
85460	1163.0	3558.0
88	2.0	4.0
89	5.0	5.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2347.0	4903.0
106481300	0.0	0.0
91	3144.0	4391.0
92	1103.0	888.0
93	851.0	656.0
94	2166.0	1527.0
95	182.0	101.0
97	193.0	228.0
98	536.0	652.0
344561	0.0	0.0
728661	4653.0	2728.0
728664	0.0	1.0
106481305	0.0	0.0
261734	690.0	1243.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	8.0	25.0
106481309	7.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	1.0	1.0
3805	3.0	3.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	2.0	7.0
3809	6.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	541.0	1013.0
3800	1732.0	820.0
3801	1574.0	1177.0
3802	1.0	11.0
728695	0.0	0.0
285735	0.0	0.0
261726	1911.0	1950.0
728698	2.0	4.0
3814	0.0	18.0
3815	17014.0	507.0
3816	29.0	5.0
261729	2522.0	794.0
3817	15.0	3.0
3818	36.0	6.0
222166	8945.0	1523.0
3811	1.0	0.0
3812	6.0	0.0
285740	0.0	0.0
285741	14.0	15.0
728689	12.0	5.0
3827	0.0	2.0
246100	0.0	0.0
3820	105.0	21.0
3821	74.0	2.0
3822	3.0	2.0
3823	5.0	0.0
3824	120.0	27.0
645402	0.0	0.0
403313	762.0	1677.0
403314	0.0	4.0
728637	0.0	1.0
728638	34.0	58.0
728633	0.0	0.0
728632	9.0	39.0
728635	35.0	6.0
3836	2444.0	3916.0
222183	221.0	256.0
3837	10405.0	12815.0
3838	1708.0	7720.0
3839	2393.0	3960.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1923.0	1247.0
3832	326.0	2945.0
3833	186.0	1908.0
3834	82.0	21.0
3835	1543.0	4380.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	335.0	2281.0
3848	31.0	16.0
3849	0.0	15.0
222171	285.0	2407.0
728619	0.0	0.0
3840	4780.0	7710.0
3841	833.0	569.0
3842	5724.0	7515.0
3843	9298.0	10839.0
3844	0.0	0.0
3845	1877.0	4575.0
3846	5.0	11.0
645423	0.0	0.0
3860	38.0	11.0
246126	0.0	0.0
728658	412.0	630.0
728655	8.0	4.0
728657	4.0	1.0
728656	0.0	0.0
3858	710.0	1034.0
3859	2.0	1.0
246135	0.0	0.0
3850	1.0	4.0
3851	5.0	141.0
3852	71940.0	2852.0
645414	0.0	0.0
3853	552.0	2588.0
3854	4454.0	428.0
3855	28167.0	20951.0
3856	30469.0	94200.0
3857	25.0	1.0
728640	10.0	6.0
645431	14.0	100.0
728642	336.0	204.0
728641	6.0	3.0
645434	0.0	1.0
645432	16.0	8.0
285704	626.0	927.0
728643	22.0	0.0
222194	1722.0	2410.0
285708	0.0	0.0
1204	0.0	0.0
1203	795.0	760.0
1201	1614.0	1944.0
1200	7864.0	14014.0
3861	72514.0	933.0
645426	10.0	9.0
645425	0.0	2.0
1209	5246.0	8911.0
3866	27477.0	1597.0
1208	2.0	0.0
1207	2680.0	5431.0
3868	778.0	2194.0
285311	0.0	0.0
3880	46789.0	93147.0
3881	8.0	6.0
285313	1300.0	56.0
100128537	812.0	768.0
3882	23.0	31.0
100128536	1.0	0.0
285314	1.0	2.0
285315	269.0	262.0
1215	169.0	0.0
100141515	1.0	2.0
1213	18230.0	52943.0
1212	2540.0	3492.0
1211	3944.0	6827.0
3872	62208.0	2731.0
3875	19189.0	47516.0
3876	2.0	17.0
3879	1.0	2.0
3890	0.0	1.0
3891	0.0	0.0
3892	132.0	46.0
100128525	12.0	1.0
285326	0.0	0.0
1230	547.0	502.0
285329	9.0	19.0
440097	31.0	2.0
440093	9.0	8.0
3883	23.0	0.0
3884	0.0	2.0
3885	0.0	0.0
3886	0.0	1.0
100128521	0.0	0.0
3887	773.0	89.0
3888	0.0	0.0
100631239	1.0	0.0
3889	8.0	6.0
100128516	72.0	12.0
285331	1076.0	675.0
100128512	0.0	0.0
285335	7.0	3.0
100128514	0.0	1.0
1241	422.0	360.0
1240	597.0	705.0
1238	213.0	224.0
1237	2.0	17.0
1236	109.0	13.0
1235	6.0	0.0
1234	352.0	198.0
1233	32.0	44.0
1232	4.0	7.0
3895	15182.0	26153.0
100128511	22.0	24.0
100631247	11.0	27.0
3897	399.0	324.0
100631248	0.0	0.0
3898	1787.0	2656.0
100631249	0.0	1.0
3899	6446.0	5040.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	949.0	741.0
100631251	4.0	13.0
100631252	7.0	0.0
100631253	0.0	0.0
285346	167.0	74.0
100631254	5.0	0.0
100128503	0.0	0.0
285349	191.0	88.0
574501	3.0	2.0
574502	0.0	0.0
1244	88.0	16.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	17698.0	1069.0
1263	3434.0	1279.0
1262	18.0	12.0
116966	240.0	3.0
100887755	0.0	0.0
1261	20.0	18.0
100887754	2.0	0.0
1260	0.0	1.0
116969	47.0	16.0
1259	146.0	16.0
1258	11.0	1.0
440061	0.0	0.0
100887750	47.0	17.0
100887746	0.0	0.0
100887744	2.0	0.0
1272	842.0	970.0
1271	2398.0	36.0
100887749	31.0	28.0
1270	37.0	18.0
100887748	0.0	0.0
440044	15.0	31.0
1269	4.0	0.0
440051	1.0	0.0
1268	298.0	0.0
440050	0.0	0.0
1267	3856.0	4824.0
1266	10475.0	14066.0
100887740	0.0	0.0
1265	6962.0	7084.0
1286	268.0	116.0
1285	164.0	18.0
1284	31286.0	53507.0
1282	25356.0	55630.0
1281	21722.0	316167.0
1280	265.0	222.0
440078	147.0	115.0
440077	0.0	1.0
440087	10.0	13.0
1278	29503.0	480179.0
1277	21622.0	622420.0
440081	116.0	109.0
116938	0.0	0.0
1297	10.0	0.0
116931	55.0	61.0
1296	2302.0	9495.0
1295	1528.0	15891.0
116933	0.0	0.0
1294	2655.0	852.0
1293	26415.0	87719.0
116935	28.0	25.0
1292	26658.0	63825.0
440068	1.0	0.0
1291	19698.0	47185.0
116937	7.0	2.0
440067	13.0	3.0
1290	4572.0	50768.0
440073	189.0	72.0
440072	3.0	2.0
1289	3110.0	53977.0
1288	896.0	516.0
1287	2021.0	6646.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2063.0	2168.0
440021	0.0	0.0
442673	4.0	1.0
10018	2103.0	5293.0
126328	1218.0	2777.0
442676	1.0	0.0
126326	219.0	344.0
1299	124.0	190.0
1298	1453.0	1206.0
10011	1296.0	2139.0
10010	5143.0	2134.0
10013	3048.0	3602.0
128989	1077.0	1001.0
10015	9274.0	6918.0
10014	5399.0	2461.0
10017	31.0	21.0
10016	3299.0	6096.0
10020	2443.0	1743.0
114335	0.0	0.0
114336	0.0	0.0
126321	1976.0	2428.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	8.0
10021	4.0	10.0
10024	70.0	576.0
128977	1551.0	777.0
103021165	0.0	0.0
10023	265.0	398.0
103021164	7.0	1.0
10026	2136.0	3047.0
10025	2478.0	2983.0
116986	171.0	92.0
116985	5449.0	7079.0
116988	4121.0	4250.0
116987	4178.0	4399.0
114327	1269.0	1010.0
440043	0.0	0.0
126308	2229.0	3025.0
440041	0.0	0.0
126306	12.0	8.0
151306	194.0	26.0
100128590	5.0	5.0
100128596	0.0	0.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	2.0	12.0
440026	999.0	2622.0
440023	0.0	0.0
10008	372.0	270.0
10007	2089.0	3817.0
10009	2589.0	3347.0
116984	987.0	1002.0
116983	1484.0	1209.0
151313	582.0	341.0
10000	3604.0	1534.0
128954	0.0	0.0
10002	40.0	24.0
10001	820.0	1150.0
10004	277.0	158.0
10003	198.0	24.0
10006	3156.0	3894.0
10005	604.0	1210.0
126370	0.0	0.0
285352	61.0	143.0
100128579	0.0	0.0
285359	95.0	31.0
126375	338.0	382.0
126374	1083.0	909.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2849.0	11221.0
285367	810.0	1498.0
285368	310.0	1226.0
100128569	117.0	48.0
126364	272.0	415.0
100128560	4.0	25.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	1.0
344191	0.0	0.0
126353	295.0	2685.0
751071	126.0	486.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	6.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	9.0	13.0
106481282	0.0	0.0
285381	1709.0	3239.0
106481283	0.0	0.0
285382	206.0	194.0
106481280	1.0	0.0
165918	1264.0	1094.0
106481281	0.0	4.0
165904	39.0	20.0
285386	466.0	145.0
138307	5.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	5.0	0.0
106481290	0.0	0.0
100128541	1.0	0.0
138311	268.0	729.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	15.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	4.0	83.0
126299	729.0	1821.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1871.0	4106.0
728710	0.0	0.0
126295	203.0	319.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	254.0	1126.0
645318	0.0	0.0
645317	15.0	22.0
151242	0.0	110.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	22428.0	26544.0
100287908	0.0	0.0
645332	287.0	359.0
126282	615.0	1517.0
100287902	28.0	9.0
163227	300.0	728.0
100287900	0.0	0.0
163223	63.0	10.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	0.0	1.0
106481274	0.0	3.0
106481279	3.0	0.0
106481277	0.0	0.0
151258	29.0	26.0
106481278	0.0	0.0
645328	2.0	11.0
151254	28.0	51.0
645326	0.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	13.0	72.0
163259	270.0	100.0
645345	64.0	144.0
200403	14.0	18.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	205.0	78.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	6.0	6.0
728732	0.0	1.0
728734	0.0	0.0
126272	49.0	102.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	576.0	971.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	62.0	57.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	0.0	2.0
728723	180.0	40.0
106481253	0.0	5.0
107133522	17.0	9.0
106481254	7.0	0.0
107133524	2.0	1.0
106481251	0.0	0.0
106481252	0.0	2.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	19.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	3.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	120.0	110.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1601.0	3234.0
106481218	0.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	31.0	48.0
645360	7.0	0.0
106481219	1.0	1.0
106481220	11.0	5.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	456.0	564.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	4.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	3.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	130.0	305.0
645382	0.0	0.0
645381	21.0	37.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	2.0
106481207	5.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	4.0	3.0
106481209	0.0	0.0
3902	82.0	118.0
3903	1390.0	1627.0
106481210	0.0	0.0
3904	0.0	1.0
3906	113.0	2.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	6748.0	1699.0
106481211	0.0	0.0
3909	9873.0	377.0
106481212	0.0	0.0
684959	0.0	0.0
151234	138.0	1.0
151230	714.0	836.0
728798	17.0	9.0
3913	19794.0	18072.0
3914	10957.0	9583.0
3915	20234.0	14064.0
3916	16803.0	24111.0
3918	17502.0	3395.0
3910	8284.0	8663.0
3911	8907.0	8213.0
3912	15916.0	14634.0
728782	9.0	6.0
728780	64.0	19.0
3924	9.0	9.0
3925	2415.0	11090.0
3927	12597.0	16616.0
3929	170.0	142.0
3920	8598.0	16833.0
3921	24066.0	20990.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	6.0	0.0
100873170	0.0	0.0
3936	5649.0	3055.0
3937	907.0	1025.0
3938	0.0	1.0
3939	17243.0	59595.0
3930	1926.0	1808.0
100873179	0.0	0.0
3931	486.0	249.0
3932	238.0	114.0
3933	0.0	9.0
3934	407.0	126.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	1.0
3947	1.0	0.0
3948	2.0	20.0
3949	7472.0	4871.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	12138.0	2608.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	7.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	121.0	20.0
3958	11189.0	11931.0
3959	15181.0	55008.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	505.0	233.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	453.0	140.0
3952	13938.0	3.0
3953	2620.0	316.0
3954	2680.0	5284.0
3955	1612.0	5327.0
3956	13841.0	31681.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	12.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	11.0	0.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	80.0	143.0
1303	7456.0	70127.0
107133502	0.0	0.0
1302	99.0	33.0
1301	22.0	48128.0
1300	28.0	23819.0
3960	37.0	14.0
3963	0.0	0.0
3964	6013.0	3327.0
1308	21276.0	1336.0
3965	1658.0	2426.0
1307	6954.0	6319.0
151295	51.0	32.0
1306	7960.0	9623.0
100189589	0.0	2.0
728774	0.0	0.0
728773	0.0	0.0
3980	1995.0	2708.0
100287932	1591.0	4219.0
3981	821.0	806.0
728776	16.0	48.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	22562.0	8766.0
1315	6835.0	15543.0
1314	11218.0	42209.0
1312	5614.0	3365.0
1311	127.0	15373.0
100329135	0.0	1.0
1310	6.0	0.0
574537	0.0	0.0
3972	2.0	2.0
3973	40.0	1.0
3975	0.0	1.0
3976	1517.0	337.0
3977	7492.0	1757.0
1318	225.0	134.0
3978	1081.0	2494.0
1317	2811.0	4857.0
728763	21.0	3.0
3990	32.0	42.0
645313	1.0	1.0
3991	21225.0	191.0
645312	1.0	0.0
3992	377.0	3280.0
645311	0.0	1.0
728769	213.0	241.0
1330	0.0	0.0
1327	9071.0	9683.0
1326	1699.0	401.0
1325	14.0	26.0
3982	0.0	0.0
3983	15756.0	11233.0
3984	1432.0	5304.0
3985	6748.0	3458.0
3987	2403.0	4117.0
3988	6527.0	5579.0
1329	2134.0	4191.0
116809	0.0	1.0
100128416	24.0	23.0
1340	3811.0	9847.0
1337	2445.0	7089.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2060.0	8392.0
100128410	0.0	2.0
3995	2677.0	2271.0
100128412	0.0	0.0
3996	2097.0	2335.0
3998	7617.0	17608.0
1339	3.0	22.0
285440	1627.0	640.0
285441	0.0	0.0
1352	618.0	714.0
1351	2173.0	7988.0
1350	6185.0	11393.0
1349	2433.0	4617.0
1348	0.0	0.0
1347	2317.0	5992.0
1346	1174.0	530.0
1345	3198.0	8723.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	21.0	2.0
1363	4305.0	5640.0
1362	8527.0	13558.0
1361	0.0	2.0
1360	378.0	163.0
1359	210.0	74.0
1358	2.0	1.0
1357	70.0	3.0
1356	2095.0	43519.0
1355	2055.0	2725.0
1353	1541.0	2094.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	90.0	43.0
285464	1160.0	1222.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7661.0	11151.0
1373	354.0	81.0
1371	622.0	593.0
1370	5.0	320.0
1369	0.0	0.0
1368	5848.0	2446.0
100873209	0.0	1.0
1366	2650.0	5806.0
1365	2327.0	7504.0
1364	12957.0	21017.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	12.0	11.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3070.0	3222.0
116843	1071.0	1223.0
1384	2701.0	5531.0
116842	72.0	28.0
1382	5166.0	22740.0
116844	1007.0	1871.0
1381	768.0	830.0
1380	44.0	19.0
440176	4.0	2.0
440184	0.0	2.0
1379	1.0	2.0
1378	85.0	35.0
1376	985.0	1672.0
1375	111.0	43.0
128821	0.0	0.0
100873237	0.0	2.0
128822	247.0	3.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	4.0	64.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	273.0	1149.0
1396	258.0	629.0
1395	5.0	6.0
1394	173.0	78.0
1393	156.0	10.0
1392	0.0	0.0
285407	3.0	10.0
116835	1228.0	440.0
1390	940.0	1424.0
1389	5151.0	4229.0
1388	5015.0	10960.0
1387	8382.0	9200.0
116841	1534.0	6963.0
1386	2267.0	3769.0
116840	1969.0	1924.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	119.0	45.0
100873255	0.0	0.0
100873254	3.0	0.0
100873253	0.0	0.0
285412	1.0	2.0
100873252	0.0	0.0
100287898	104.0	11.0
100287895	0.0	0.0
285419	41.0	19.0
1399	4912.0	3671.0
1398	5225.0	4880.0
1397	6229.0	16898.0
100873259	0.0	1.0
100873258	6.0	0.0
100873257	0.0	2.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	138.0	252.0
285429	18.0	24.0
100287880	0.0	0.0
440193	2784.0	3728.0
100873248	0.0	0.0
100873247	12.0	0.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	1.0
128872	0.0	0.0
10130	6901.0	17481.0
153830	3843.0	1401.0
645280	2.0	1.0
440138	444.0	628.0
440132	4.0	0.0
440142	4.0	0.0
10139	1535.0	2479.0
126208	836.0	1993.0
126206	9.0	217.0
126205	13.0	9.0
107133497	0.0	2.0
126204	4.0	2.0
107133499	0.0	0.0
128866	6401.0	13154.0
10131	2964.0	2877.0
10134	10518.0	13938.0
107133494	0.0	1.0
10133	5729.0	5696.0
128869	737.0	2717.0
10136	1.0	0.0
10135	9289.0	4666.0
100128493	0.0	0.0
103021294	20.0	36.0
10138	590.0	822.0
100128496	0.0	0.0
10137	5409.0	5505.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	6.0
10140	5862.0	2693.0
128864	10.0	26.0
440125	1.0	4.0
440131	0.0	2.0
10143	38.0	106297.0
128854	558.0	790.0
10142	7222.0	8775.0
10144	3918.0	2297.0
10147	3296.0	7396.0
100128483	0.0	0.0
10146	9573.0	11131.0
128859	0.0	4.0
10149	208.0	122.0
10148	86.0	63.0
128853	38.0	61.0
440159	0.0	2.0
10117	7.0	1.0
440163	0.0	1.0
10110	359.0	30.0
10112	181.0	2120.0
10111	4549.0	7487.0
10114	9140.0	5410.0
10113	2490.0	4644.0
128848	0.0	0.0
10116	6555.0	3306.0
165829	54.0	10.0
100128469	6.0	8.0
153842	1.0	9.0
440145	391.0	1295.0
10129	3363.0	2929.0
440153	0.0	0.0
10128	8942.0	12460.0
100033799	0.0	0.0
107133486	6.0	13.0
10121	5239.0	12714.0
100128465	0.0	2.0
10120	3637.0	3194.0
10123	3307.0	2539.0
138234	0.0	1.0
10125	285.0	347.0
10124	2328.0	1036.0
10127	1866.0	1628.0
10126	1062.0	1534.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	4.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	98.0	58.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	76.0	591.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	0.0	8.0
10106	19409.0	15739.0
106481199	0.0	0.0
10109	8054.0	18589.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	1.0
10101	1614.0	3162.0
10100	789.0	294.0
10103	549.0	6651.0
106481194	0.0	0.0
10102	958.0	1472.0
106481195	0.0	0.0
10105	2179.0	3528.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	141.0	928.0
440119	471.0	60.0
126235	0.0	0.0
126231	189.0	106.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	40.0	102.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	18.0	62.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	8.0	0.0
440104	1045.0	553.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	9.0	1.0
128876	0.0	0.0
100128420	3.0	3.0
100128423	2.0	1.0
128879	0.0	0.0
106481172	4.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	15.0	6.0
10090	771.0	551.0
10093	3506.0	8406.0
10092	5605.0	8485.0
10095	3076.0	14967.0
645204	11.0	2.0
10094	5266.0	13978.0
645203	1.0	4.0
10097	9757.0	17764.0
10096	7195.0	14218.0
645201	0.0	0.0
163115	214.0	86.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	14.0
106481143	0.0	0.0
114194	0.0	0.0
138162	119.0	635.0
106481144	0.0	0.0
114195	2.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	8.0	15.0
106481145	0.0	0.0
151126	70.0	284.0
106481146	0.0	0.0
10099	9459.0	8137.0
10098	1258.0	1688.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	530.0	273.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
