id	ed666213-31b2-47c1-b33f-f4ad44b05ded	04268bf5-f4de-4c02-bd76-a64ac21b6136
23644	2821.0	7364.0
23645	6805.0	1964.0
23646	10161.0	13018.0
100129543	68.0	36.0
23658	1386.0	1672.0
23659	1249.0	2518.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	0.0	0.0
100130522	108.0	39.0
23650	8855.0	10660.0
23654	17290.0	38967.0
23657	478.0	1010.0
117532	31.0	6.0
117531	45.0	215.0
100130519	49.0	11.0
23625	775.0	717.0
23626	0.0	0.0
23627	45.0	3.0
100130514	0.0	0.0
441208	7.0	13.0
23620	0.0	3.0
23621	2828.0	1773.0
23623	1319.0	2268.0
23624	194.0	284.0
23636	4429.0	7914.0
23637	5597.0	7501.0
23639	237.0	454.0
100129515	1.0	0.0
23630	9.0	15.0
23632	60.0	28.0
23633	5873.0	9215.0
23635	2469.0	680.0
100129512	0.0	0.0
404201	210.0	401.0
404203	0.0	2.0
129446	0.0	11.0
404204	0.0	0.0
84569	1.0	0.0
60598	76.0	75.0
84561	937.0	2245.0
60592	3526.0	6114.0
84560	0.0	0.0
648947	7.0	62.0
646300	73.0	10.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	182.0	459.0
727736	0.0	0.0
84559	0.0	0.0
84557	624.0	1097.0
84553	554.0	600.0
84552	1014.0	745.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	2.0	1.0
100499457	0.0	0.0
727764	0.0	1.0
102465669	0.0	0.0
102465668	0.0	1.0
646309	335.0	734.0
201627	2629.0	2367.0
646324	44.0	95.0
201626	2298.0	1936.0
727758	43.0	114.0
201625	41.0	187.0
648980	5.0	1.0
84572	2109.0	1687.0
646316	0.0	0.0
84570	175.0	70.0
345462	256.0	111.0
102465689	6.0	0.0
102465688	0.0	0.0
646330	23.0	2.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	8882.0	10055.0
727701	19.0	52.0
727703	11.0	4.0
727704	0.0	0.0
201633	1684.0	687.0
2900	41.0	37.0
2908	7146.0	5821.0
2907	7506.0	23618.0
2906	52.0	99.0
2905	80.0	60.0
2904	39.0	33.0
2903	1631.0	834.0
345456	0.0	0.0
2902	106.0	68.0
2901	175.0	44.0
406894	1.0	0.0
406893	0.0	0.0
406896	9.0	0.0
406895	0.0	0.0
406898	0.0	0.0
646348	1.0	0.0
406897	0.0	0.0
102465695	0.0	0.0
646346	2.0	1.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	0.0
406892	0.0	0.0
406891	0.0	0.0
2911	16.0	6.0
201651	26.0	17.0
2919	916.0	614.0
2918	6.0	24.0
102465691	0.0	0.0
2917	35.0	1.0
2916	47.0	4.0
2915	0.0	15.0
2914	34.0	46.0
2913	11.0	26.0
2912	44.0	11.0
404220	16.0	13.0
406883	0.0	0.0
406882	1.0	1.0
406885	0.0	0.0
406884	0.0	0.0
646359	0.0	1.0
406887	0.0	0.0
406886	33.0	9.0
406889	0.0	0.0
406888	2.0	1.0
23584	229.0	11.0
23585	6330.0	8938.0
23586	2300.0	7788.0
23587	1195.0	954.0
23588	1972.0	1045.0
23589	3035.0	8158.0
406881	1.0	0.0
2922	189.0	59.0
2921	367.0	17.0
2920	4897.0	206.0
23580	9240.0	17949.0
23581	296.0	17.0
23582	2862.0	1560.0
23583	1080.0	1051.0
404217	224.0	52.0
2928	0.0	0.0
2926	5370.0	10689.0
2925	52.0	31.0
2923	19313.0	40571.0
646366	0.0	0.0
345430	0.0	0.0
406875	0.0	0.0
404216	0.0	2.0
23595	1546.0	1781.0
23596	552.0	579.0
23597	1912.0	2490.0
96597	195.0	6.0
23598	3334.0	3080.0
100130584	4.0	0.0
100130581	161.0	295.0
646360	2.0	0.0
129450	675.0	913.0
130429	1.0	0.0
2932	4667.0	8204.0
2931	2537.0	3603.0
23590	285.0	269.0
100129591	4.0	4.0
23591	9.0	10.0
23592	2337.0	2190.0
23593	4155.0	2314.0
23594	277.0	817.0
727708	0.0	0.0
100499485	0.0	1.0
100129597	0.0	9.0
100499483	183.0	134.0
2939	5.0	68.0
2938	495.0	1592.0
2937	1694.0	3183.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	2507.0	9485.0
2935	7667.0	10439.0
2934	43642.0	27734.0
100129595	1.0	0.0
100288964	0.0	0.0
60509	1784.0	3654.0
60506	0.0	2.0
2944	1913.0	333.0
2942	0.0	0.0
2941	1046.0	672.0
2940	2.0	1.0
2949	365.0	25.0
2948	911.0	326.0
2947	2203.0	128.0
2946	1632.0	95.0
60526	1085.0	2434.0
2954	815.0	467.0
2953	0.0	0.0
2951	0.0	0.0
2950	9962.0	11138.0
2959	1438.0	1694.0
2958	1332.0	2075.0
2957	3875.0	4175.0
2956	4168.0	14658.0
100288948	4.0	0.0
60529	470.0	9.0
60528	3678.0	2245.0
2966	380.0	330.0
84504	0.0	0.0
2965	2447.0	3585.0
84503	441.0	357.0
2964	4.0	3.0
2963	1347.0	1537.0
2962	3753.0	2468.0
2961	1183.0	1847.0
84502	39.0	35.0
2960	948.0	1270.0
84501	291.0	948.0
2969	3616.0	6967.0
2968	159.0	133.0
2967	1852.0	3213.0
2980	0.0	0.0
2977	704.0	196.0
2976	3681.0	5769.0
2975	5563.0	8541.0
2974	12.0	130.0
2972	1625.0	1515.0
2971	4270.0	3012.0
2970	98.0	132.0
2979	43.0	13.0
2978	3.0	9.0
154442	4.0	77.0
2990	2549.0	3453.0
225689	360.0	90.0
84519	131.0	96.0
84518	57.0	53.0
60559	10596.0	9448.0
100500914	0.0	0.0
2987	4575.0	5260.0
60558	2112.0	1989.0
84525	746.0	238.0
100500915	0.0	0.0
2986	2.0	1.0
84528	0.0	1.0
100500916	0.0	0.0
84527	1160.0	457.0
100500917	1.0	0.0
2984	73.0	184.0
84522	1472.0	1655.0
100500918	1.0	0.0
2983	1244.0	3314.0
100500919	0.0	0.0
84524	907.0	590.0
2982	5625.0	9592.0
2981	0.0	0.0
84520	407.0	467.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	3.0	4.0
100500913	0.0	0.0
2999	330.0	216.0
84515	916.0	1848.0
100500903	0.0	0.0
2998	2.0	1.0
84514	1479.0	1278.0
100500904	2.0	4.0
2997	2582.0	2006.0
84517	89.0	318.0
100500905	0.0	0.0
84516	5953.0	5430.0
2996	39.0	6.0
100500906	0.0	0.0
2995	2017.0	911.0
2994	2.0	1.0
100500908	1.0	0.0
84513	2123.0	1156.0
2993	0.0	0.0
100500909	0.0	0.0
2992	2317.0	4071.0
60561	1181.0	1619.0
60560	1425.0	2965.0
100500900	0.0	0.0
100500901	0.0	4.0
100288904	2.0	1.0
154467	380.0	858.0
130497	3071.0	102.0
84548	608.0	588.0
84547	329.0	107.0
100500938	0.0	2.0
84549	1402.0	2075.0
84546	0.0	0.0
84545	1724.0	998.0
84542	728.0	1779.0
84541	992.0	219.0
727795	30.0	63.0
84529	471.0	607.0
84536	287.0	297.0
84539	2.0	5.0
84532	3019.0	4496.0
84530	4.0	2.0
23729	264.0	130.0
201288	1.0	1.0
201283	554.0	710.0
23738	3.0	0.0
23731	5941.0	7929.0
23732	107.0	7.0
201299	40.0	188.0
201292	1675.0	2503.0
201294	2758.0	4760.0
23704	1655.0	393.0
23705	2104.0	6089.0
23708	886.0	129.0
252840	2.0	3.0
252841	1.0	0.0
100288897	7.0	0.0
23710	3504.0	3201.0
100288892	0.0	0.0
100288885	1.0	0.0
100288870	0.0	0.0
100288868	9.0	8.0
100288861	0.0	0.0
84701	86.0	19.0
252884	220.0	259.0
84700	3.0	14.0
129841	3.0	0.0
94086	6.0	52.0
117854	392.0	336.0
100130450	2.0	0.0
154807	3064.0	3482.0
100129460	104.0	149.0
359710	9.0	0.0
94081	2327.0	2385.0
115201	755.0	1364.0
100129468	1.0	0.0
100129464	3.0	4.0
286256	47.0	50.0
286257	1069.0	1312.0
100129459	0.0	0.0
100130447	0.0	0.0
129831	667.0	842.0
646269	3.0	1.0
646262	1.0	0.0
286262	604.0	465.0
142827	6.0	4.0
100129452	2.0	1.0
646278	28.0	64.0
100130435	0.0	0.0
727800	135.0	222.0
646270	19.0	9.0
154822	37.0	5.0
23782	2.0	1.0
23783	7.0	0.0
23784	1.0	1.0
23786	3216.0	8945.0
23787	8076.0	8519.0
646273	0.0	0.0
23788	3112.0	8195.0
359730	0.0	0.0
359731	2.0	0.0
23780	3860.0	4241.0
23781	0.0	0.0
345079	290.0	399.0
154810	5713.0	1018.0
100129438	1.0	0.0
94097	1064.0	1325.0
359737	0.0	3.0
359738	0.0	0.0
359739	3.0	3.0
646282	68.0	4.0
359736	2.0	3.0
359740	0.0	1.0
359741	0.0	0.0
359742	0.0	0.0
359743	10.0	7.0
139201	28.0	11.0
129804	1245.0	201.0
129807	8.0	1.0
129880	335.0	312.0
23768	2897.0	178.0
23769	16.0	53.0
129881	27.0	20.0
100130418	523.0	1497.0
345062	0.0	1.0
286204	808.0	18.0
100129428	0.0	0.0
286205	1100.0	1098.0
100129427	0.0	0.0
23760	4698.0	7731.0
359748	0.0	0.0
100862854	0.0	0.0
286207	120.0	96.0
359749	3.0	0.0
23761	2019.0	1837.0
100862855	0.0	0.0
23762	345.0	776.0
23764	1683.0	732.0
359744	0.0	0.0
100862850	0.0	0.0
23765	2617.0	2193.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	366.0	13.0
100862853	0.0	0.0
359747	0.0	27.0
359751	0.0	0.0
359752	4.0	0.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	1.0	0.0
23779	169.0	405.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	3185.0	3012.0
359755	2.0	0.0
359757	0.0	0.0
359758	1.0	0.0
359762	0.0	0.0
359763	0.0	1.0
359760	0.0	0.0
23770	7129.0	4412.0
359761	28.0	9.0
129868	12.0	106.0
23746	0.0	12.0
102465502	3.0	2.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	77.0	9.0
23749	0.0	0.0
100129403	1.0	0.0
345041	14.0	21.0
100129405	240.0	150.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	7881.0	6777.0
102465507	0.0	0.0
23742	0.0	1.0
359766	2.0	1.0
23743	351.0	35.0
359767	6.0	0.0
102465505	0.0	0.0
130813	32.0	34.0
23744	1.0	0.0
102465504	2.0	0.0
130814	1686.0	2478.0
102465503	0.0	0.0
359774	3.0	4.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	0.0
359771	0.0	0.0
359772	3.0	2.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	3039.0	2892.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	10.0	20.0
347694	0.0	3.0
286239	1.0	0.0
23751	5.0	2.0
102465519	0.0	0.0
23752	2.0	4.0
23753	649.0	972.0
115207	18077.0	9895.0
359777	0.0	0.0
102465517	0.0	0.0
130827	285.0	573.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1126.0	1570.0
23755	16.0	18.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	1.0	0.0
359781	1.0	0.0
359782	0.0	0.0
347689	23.0	10.0
347688	15.0	93.0
102465524	0.0	0.0
94005	3264.0	6488.0
102465523	5.0	0.0
102465522	2.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	50.0	38.0
727866	0.0	1.0
57060	1294.0	531.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	9393.0	6254.0
102465526	0.0	0.0
727865	8.0	4.0
102465525	0.0	1.0
84687	4924.0	4311.0
727859	0.0	1.0
84689	212.0	109.0
84688	11.0	5.0
139135	1.0	14.0
84684	0.0	0.0
84681	627.0	686.0
84680	1148.0	1563.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	136.0	157.0
102465539	1.0	0.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	5039.0	5936.0
84676	57.0	14.0
84675	17.0	13.0
140123	0.0	0.0
84678	3187.0	3014.0
84677	0.0	158.0
84672	0.0	0.0
84671	1050.0	1344.0
84674	1106.0	1412.0
84673	0.0	0.0
152101	0.0	0.0
152100	843.0	625.0
94027	12.0	0.0
94026	0.0	1.0
94025	9175.0	10051.0
129787	1406.0	2095.0
57088	2814.0	4531.0
127124	3.0	1.0
57089	611.0	1107.0
57082	785.0	1309.0
57084	0.0	6.0
57085	1377.0	3168.0
152118	3.0	1.0
152110	134.0	16.0
154790	8.0	2.0
154791	247.0	304.0
646201	0.0	0.0
57091	368.0	196.0
94015	1149.0	279.0
57092	6819.0	8736.0
646202	24.0	44.0
57097	1012.0	952.0
57099	441.0	273.0
727879	0.0	0.0
57093	1.0	0.0
166752	20.0	8.0
57094	7.0	11.0
57095	2024.0	1791.0
57096	42.0	26.0
139163	1.0	0.0
84698	326.0	601.0
84699	9.0	1.0
84694	0.0	0.0
84693	520.0	683.0
100499563	0.0	0.0
84696	40.0	26.0
84695	419.0	420.0
84690	1.0	0.0
84692	2.0	1.0
84691	7.0	0.0
130752	175.0	165.0
646213	2.0	0.0
100130495	18.0	23.0
646208	6.0	0.0
94039	1653.0	755.0
94031	2393.0	621.0
94030	74.0	8.0
100130484	0.0	0.0
94033	7.0	5.0
94032	6.0	10.0
727810	1.0	0.0
100130481	0.0	0.0
100130480	0.0	15.0
115196	435.0	170.0
727805	1.0	0.0
139105	0.0	0.0
646218	1.0	0.0
347744	16.0	24.0
347741	0.0	0.0
646231	0.0	0.0
154743	1025.0	1151.0
130773	4.0	1.0
727842	0.0	1.0
100129480	76.0	22.0
100129482	1864.0	609.0
727837	0.0	2.0
347736	47.0	36.0
347733	576.0	339.0
347732	17.0	9.0
347735	3101.0	3603.0
347734	2915.0	8127.0
347731	1.0	1.0
646243	0.0	0.0
94059	247.0	102.0
347730	3.0	0.0
646249	0.0	0.0
201305	150.0	31.0
100130466	1.0	0.0
727833	1.0	0.0
727835	0.0	3.0
100130462	1.0	0.0
94056	3831.0	6215.0
100130461	5.0	0.0
727830	1.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	57.0	49.0
727828	0.0	0.0
100129472	0.0	0.0
347720	1.0	1.0
100288841	0.0	0.0
60626	4527.0	7080.0
347717	0.0	2.0
347716	35.0	151.0
101154644	2.0	0.0
152195	160.0	182.0
100288831	0.0	0.0
164153	17.0	8.0
105370141	0.0	0.0
347704	1.0	0.0
347703	2.0	7.0
347706	0.0	0.0
152189	367.0	262.0
347705	2.0	0.0
347702	0.0	0.0
152185	986.0	705.0
347701	0.0	2.0
100288827	1.0	0.0
100288825	0.0	0.0
57000	89.0	71.0
57001	456.0	628.0
84618	2.0	0.0
84617	4192.0	3359.0
84619	401.0	421.0
57007	2834.0	501.0
84624	1030.0	3542.0
84627	881.0	2787.0
84626	796.0	498.0
57002	453.0	412.0
57003	6484.0	18941.0
84620	146.0	96.0
84623	93.0	90.0
57004	0.0	0.0
84622	985.0	356.0
100288814	2.0	3.0
57010	119.0	252.0
57017	1713.0	3976.0
84614	2218.0	2278.0
57018	9783.0	3418.0
57019	1788.0	3610.0
84616	1.0	0.0
84612	493.0	949.0
57016	49.0	3.0
96626	0.0	0.0
100288805	139.0	286.0
100288801	2.0	0.0
100288802	1.0	2.0
57020	2887.0	3554.0
164127	1.0	0.0
166785	902.0	1130.0
84639	0.0	1.0
84647	4.0	1.0
84649	1986.0	3931.0
60678	828.0	523.0
60677	7.0	1.0
84648	0.0	0.0
60676	181.0	150.0
84643	1.0	0.0
60675	8.0	4.0
139170	3.0	0.0
101154686	0.0	0.0
84645	299.0	89.0
60674	6998.0	1556.0
57026	20.0	54.0
60673	838.0	939.0
152138	0.0	0.0
60672	942.0	1059.0
152137	6880.0	6691.0
252946	0.0	0.0
84641	3849.0	7526.0
252948	0.0	0.0
84640	2728.0	4096.0
252949	0.0	0.0
154796	2797.0	7130.0
96610	229.0	187.0
164118	183.0	18.0
84629	6418.0	6189.0
84628	127.0	133.0
727897	4851.0	16814.0
57030	153.0	7.0
84636	440.0	133.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	4469.0	1728.0
84632	2387.0	1516.0
60686	564.0	403.0
84631	108.0	5.0
57037	1332.0	912.0
84634	6.0	2.0
60685	4045.0	6994.0
105370183	0.0	2.0
57038	1927.0	1079.0
60684	3034.0	4207.0
60682	674.0	1054.0
60681	3961.0	3040.0
84630	19.0	31.0
60680	85.0	3.0
252953	0.0	0.0
252954	0.0	0.0
139189	3.0	0.0
252955	0.0	0.0
252956	0.0	1.0
57045	2627.0	3292.0
84669	2245.0	6529.0
84668	4095.0	1736.0
84665	5.0	26.0
57047	8.0	72.0
84664	0.0	0.0
84667	2.0	0.0
84666	1.0	42.0
84661	1000.0	2391.0
84660	35.0	29.0
84662	1443.0	2755.0
648809	0.0	3.0
648822	0.0	1.0
57053	39.0	24.0
57054	0.0	0.0
57055	0.0	0.0
57050	2269.0	2627.0
166793	336.0	322.0
84658	29.0	3.0
84657	96.0	13.0
84659	49.0	1.0
84654	0.0	2.0
57057	4.0	214.0
84656	5448.0	7605.0
84650	1084.0	777.0
84651	3.0	2.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	948.0	1786.0
441073	58.0	3.0
100132920	2.0	0.0
100132923	26.0	7.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	188.0	34.0
441061	2.0	0.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	1.0	2.0
441094	232.0	211.0
100132940	0.0	1.0
252968	0.0	2.0
252969	1132.0	724.0
100132948	7.0	0.0
100132949	0.0	0.0
286310	3.0	9.0
404093	1657.0	5424.0
286319	474.0	427.0
100288772	0.0	1.0
441027	2083.0	1154.0
441026	1.0	0.0
441024	825.0	803.0
441032	316.0	93.0
84803	503.0	821.0
164091	804.0	670.0
100132963	2.0	2.0
100132965	4.0	3.0
100132967	0.0	0.0
152098	68.0	100.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	1.0	0.0
100132979	0.0	0.0
359803	3.0	5.0
359804	0.0	0.0
100288742	0.0	1.0
359806	0.0	0.0
84816	339.0	340.0
359800	0.0	3.0
84818	1636.0	1829.0
441046	48.0	20.0
84817	824.0	836.0
359802	0.0	0.0
84823	3201.0	4209.0
57205	2332.0	5825.0
441054	78.0	64.0
84824	1613.0	64.0
441051	53.0	7.0
441050	48.0	49.0
84820	285.0	107.0
100132987	3.0	5.0
57209	1318.0	1094.0
100288739	0.0	0.0
84809	1102.0	589.0
84808	79.0	169.0
57210	1214.0	1744.0
84804	754.0	726.0
100288730	152.0	37.0
84807	376.0	251.0
441034	40.0	19.0
84812	438.0	264.0
57215	1319.0	3111.0
84811	1181.0	1828.0
57216	3918.0	8405.0
57217	3402.0	8502.0
84814	141.0	67.0
100132992	1.0	0.0
57211	1089.0	2321.0
100132994	0.0	3.0
57212	892.0	742.0
57213	490.0	724.0
100132995	0.0	0.0
57214	444.0	323.0
105370242	0.0	0.0
286365	0.0	2.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	7.0	6.0
648791	111.0	48.0
359822	1.0	0.0
100129347	9.0	4.0
286370	1.0	1.0
404037	0.0	0.0
100130327	0.0	1.0
100129337	4.0	4.0
130728	3.0	2.0
286380	2.0	0.0
100129331	0.0	0.0
100130319	3.0	1.0
404024	8.0	1.0
404026	2.0	1.0
100129329	0.0	0.0
100130313	1.0	0.0
441009	2.0	2.0
100130311	285.0	217.0
100130310	1.0	0.0
130733	153.0	13.0
359844	7.0	1.0
359845	1542.0	301.0
727914	1.0	3.0
727915	0.0	0.0
100129325	1.0	1.0
100129320	12.0	2.0
646168	6.0	0.0
100129319	2.0	3.0
100130307	5.0	2.0
100129315	0.0	0.0
100130302	1.0	0.0
727910	709.0	309.0
100130301	4.0	0.0
345193	54.0	47.0
130749	22.0	10.0
646164	0.0	0.0
727909	2.0	1.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	14.0	3.0
646175	1.0	1.0
646174	0.0	8.0
115123	313.0	192.0
286333	69.0	33.0
286336	2041.0	802.0
115106	700.0	661.0
100306975	1.0	0.0
115111	73.0	95.0
286343	790.0	1297.0
286348	1.0	0.0
646193	0.0	1.0
100886964	0.0	0.0
646192	24.0	29.0
646196	17.0	4.0
646195	4005.0	808.0
100534599	0.0	1.0
130700	0.0	0.0
100306951	114.0	75.0
100534595	26.0	49.0
100132911	0.0	0.0
100534592	1.0	3.0
100534593	154.0	18.0
286362	0.0	0.0
100132916	1.0	0.0
100240709	3.0	1.0
129684	2.0	0.0
57180	547.0	193.0
129685	2177.0	2599.0
100240707	6.0	3.0
727982	0.0	1.0
57185	3860.0	9993.0
727987	0.0	0.0
57186	3396.0	2904.0
57187	4791.0	6000.0
57188	361.0	766.0
57181	2606.0	2942.0
94122	136.0	37.0
57182	3236.0	13564.0
727984	5.0	2.0
94121	600.0	594.0
94120	640.0	531.0
57184	757.0	618.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	15.0	1.0
57189	4905.0	2557.0
359792	7.0	2.0
127018	1052.0	1360.0
359793	0.0	0.0
100240711	0.0	0.0
100240712	2.0	1.0
100240710	0.0	1.0
345258	8.0	4.0
100240713	0.0	0.0
94115	5.0	1.0
57190	6191.0	9217.0
727970	3.0	0.0
57191	103.0	60.0
166614	382.0	953.0
57198	4746.0	734.0
57192	940.0	620.0
359799	0.0	1.0
57194	802.0	561.0
727969	0.0	0.0
84798	1519.0	1091.0
140004	0.0	0.0
84793	73.0	169.0
84792	995.0	938.0
84795	770.0	490.0
84791	411.0	895.0
84790	2828.0	6007.0
154661	245.0	26.0
154664	606.0	2039.0
166647	2706.0	3886.0
127003	4.0	3.0
127002	345.0	262.0
115019	57.0	2067.0
100130396	1.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	14.0	2.0
100130391	0.0	0.0
115024	1655.0	2488.0
142679	320.0	609.0
648729	11.0	0.0
142678	1184.0	1235.0
347894	0.0	1.0
102465436	0.0	1.0
94137	48.0	6.0
727991	7.0	6.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	2.0	0.0
102465430	0.0	0.0
100130388	6.0	3.0
100130386	0.0	63.0
94134	3408.0	4258.0
100130384	1.0	0.0
100130383	1.0	0.0
102465438	0.0	0.0
102465437	0.0	2.0
142684	43.0	10.0
100129394	4.0	6.0
142683	0.0	0.0
142686	104.0	55.0
142685	3.0	0.0
152007	5073.0	3061.0
152006	4047.0	2655.0
142689	5.0	4.0
140028	1.0	0.0
152002	900.0	1143.0
100129396	0.0	0.0
102465447	1.0	0.0
127062	0.0	0.0
102465446	2.0	0.0
345222	21.0	5.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	1.0	1.0
102465442	0.0	1.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	1.0
127069	0.0	0.0
94161	5.0	6.0
100130376	1.0	0.0
94160	2.0	0.0
127068	1.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	4.0	3.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	635.0	1150.0
100129385	1.0	1.0
100129387	3168.0	2487.0
102465458	0.0	0.0
102465457	2.0	1.0
94158	17.0	3.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	27.0	18.0
102465451	3.0	6.0
127059	0.0	0.0
94151	1.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	2.0	0.0
646113	18.0	0.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	2747.0	2608.0
102465466	0.0	0.0
102465465	0.0	1.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	1.0	5.0
646114	6.0	0.0
102465462	0.0	0.0
100009676	97.0	243.0
727964	0.0	0.0
100129361	1450.0	2214.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	6.0	5.0
100129368	0.0	0.0
347853	7.0	1.0
102465479	0.0	0.0
102465478	1.0	3.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	95.0	73.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	2311.0	4079.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	14.0	7.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	28.0	27.0
100129351	0.0	0.0
100129354	6.0	1.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	2.0	0.0
102465487	0.0	0.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	2.0	0.0
164045	29.0	7.0
57105	221.0	176.0
57106	410.0	533.0
84726	15642.0	20152.0
57107	996.0	899.0
84725	1185.0	2289.0
57108	5.0	12.0
57101	116.0	13.0
84720	1831.0	1854.0
57102	1438.0	1284.0
57103	613.0	828.0
84722	199.0	777.0
57104	4576.0	3286.0
102465483	0.0	0.0
102465482	2.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1417.0	1663.0
102465499	0.0	0.0
100288713	1.0	5.0
102465496	2.0	0.0
102465495	0.0	0.0
100288711	1.0	0.0
84709	32.0	7.0
57110	51.0	272.0
57111	2546.0	4153.0
84706	1403.0	1423.0
84705	870.0	383.0
84708	705.0	1456.0
84707	477.0	37.0
57116	62.0	217.0
57117	1113.0	2145.0
57118	3034.0	2678.0
57119	5.0	6.0
57113	0.0	0.0
57115	6.0	54.0
102465494	0.0	0.0
102465493	2.0	0.0
102465492	0.0	0.0
102465491	1.0	2.0
102465490	0.0	0.0
152065	0.0	0.0
100288702	0.0	0.0
57120	3881.0	2843.0
57121	564.0	545.0
57122	2619.0	4125.0
201456	63.0	12.0
127086	4.0	0.0
57127	2.0	30.0
57128	1103.0	671.0
57129	1177.0	1767.0
84747	3029.0	1544.0
57124	4830.0	1274.0
57125	2625.0	484.0
57126	34.0	11.0
84740	379.0	670.0
152078	94.0	232.0
127074	0.0	0.0
57130	3619.0	2346.0
57132	3829.0	3361.0
84727	367.0	513.0
127077	0.0	0.0
84735	14.0	14.0
84734	173.0	176.0
57139	272.0	41.0
115098	1297.0	1000.0
201475	2287.0	3729.0
57134	1215.0	263.0
57135	0.0	0.0
57136	5875.0	8890.0
84733	465.0	2759.0
57142	14254.0	28777.0
57143	517.0	406.0
57144	218.0	49.0
201477	1.0	0.0
57140	4268.0	6128.0
57149	1164.0	1128.0
84767	0.0	0.0
140032	0.0	0.0
84769	464.0	351.0
57146	2549.0	6146.0
57147	1508.0	2003.0
84766	908.0	158.0
84765	607.0	582.0
57148	6301.0	6376.0
152015	765.0	310.0
57152	12.0	86.0
57153	12683.0	17705.0
166655	1.0	2.0
57154	2907.0	6208.0
84749	1063.0	1170.0
57150	446.0	197.0
57151	0.0	1.0
84759	513.0	679.0
140043	0.0	0.0
57156	212.0	17.0
57157	2215.0	2268.0
139060	1.0	0.0
84752	662.0	2300.0
57158	699.0	502.0
57159	8.0	10.0
84750	525.0	868.0
152024	1.0	2.0
139067	0.0	0.0
139065	66.0	29.0
94104	2805.0	2429.0
94103	5504.0	5604.0
96764	1702.0	2246.0
