id	e91a54c8-5b35-47e6-a65d-0e3b07b31d40	999edb9e-8a45-4115-84d5-fca75dcfa639
106481336	0.0	0.0
106481337	1.0	0.0
106481341	0.0	0.0
106481342	2.0	2.0
106481340	1.0	0.0
85458	3455.0	1047.0
106481345	1.0	0.0
85459	564.0	488.0
106481346	0.0	0.0
85456	15973.0	9204.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2484.0	2627.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	118.0	245.0
442913	0.0	0.0
85452	9.0	23.0
442914	1.0	0.0
50	6460.0	6393.0
85453	1607.0	2250.0
442915	0.0	0.0
85450	4024.0	2885.0
51	10211.0	6149.0
442916	0.0	0.0
85451	1198.0	3296.0
52	1885.0	3675.0
442917	0.0	0.0
53	1971.0	2200.0
442918	0.0	0.0
54	1351.0	1947.0
442919	0.0	0.0
55	29.0	105.0
442909	0.0	1.0
56	7.0	7.0
58	72.0	2345.0
59	36089.0	42382.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	10.0	10.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	401.0	816.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	4.0	0.0
106481354	0.0	4.0
85446	213.0	226.0
442900	2.0	0.0
106481355	0.0	0.0
85443	9.0	90.0
442901	0.0	0.0
85444	727.0	1730.0
442902	0.0	0.0
60	156495.0	257814.0
85441	1947.0	4106.0
442903	1.0	12.0
85442	29.0	3.0
442904	0.0	0.0
442905	0.0	0.0
62	7.0	19.0
85440	3110.0	2993.0
442907	1.0	3.0
442908	0.0	0.0
66	0.0	1.0
67	5.0	7.0
68	0.0	3.0
344595	251.0	268.0
69	4.0	5.0
106481316	0.0	0.0
106481317	1.0	0.0
106481314	1.0	0.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	109.0	231.0
106481321	0.0	0.0
85479	11.0	18.0
106481322	0.0	0.0
85476	2797.0	3921.0
85477	397.0	192.0
70	16.0	13.0
85474	12.0	96.0
71	84405.0	230453.0
72	10067.0	9739.0
73	7.0	38.0
74	0.0	0.0
75	13.0	20.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3471.0	5703.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	2.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	1378.0	4762.0
81	25719.0	39888.0
85463	1114.0	199.0
82	2.0	14.0
85464	2832.0	1989.0
83	11.0	12.0
85461	3203.0	2230.0
85462	614.0	1071.0
86	1299.0	3602.0
87	23986.0	29032.0
85460	1395.0	1744.0
88	5.0	5.0
89	11.0	10.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2453.0	3640.0
106481300	0.0	0.0
91	2371.0	4025.0
92	793.0	1376.0
93	406.0	1375.0
94	2650.0	1444.0
95	166.0	163.0
97	139.0	352.0
98	589.0	269.0
344561	0.0	0.0
728661	3729.0	5156.0
728664	0.0	1.0
106481305	0.0	0.0
261734	576.0	1120.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	27.0	33.0
106481309	8.0	2.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	10.0	3.0
3805	3.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	3.0
3809	2.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	744.0	492.0
3800	529.0	1033.0
3801	1400.0	1465.0
3802	3.0	0.0
728695	0.0	7.0
285735	0.0	0.0
261726	1412.0	3044.0
728698	2.0	5.0
3814	1.0	7.0
3815	13065.0	367.0
3816	32.0	5.0
261729	2123.0	591.0
3817	701.0	1.0
3818	8.0	9.0
222166	13215.0	980.0
3811	5.0	0.0
3812	5.0	0.0
285740	0.0	0.0
285741	25.0	9.0
728689	14.0	17.0
3827	0.0	0.0
246100	0.0	0.0
3820	105.0	53.0
3821	42.0	7.0
3822	6.0	7.0
3823	1.0	6.0
3824	227.0	244.0
645402	0.0	0.0
403313	540.0	932.0
403314	0.0	0.0
728637	0.0	1.0
728638	17.0	62.0
728633	0.0	0.0
728632	16.0	24.0
728635	22.0	19.0
3836	2357.0	3400.0
222183	144.0	1044.0
3837	9742.0	25423.0
3838	1644.0	6249.0
3839	2330.0	2103.0
728629	0.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	1506.0	1698.0
3832	229.0	1420.0
3833	145.0	1773.0
3834	173.0	5.0
3835	961.0	3332.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	178.0	451.0
3848	6.0	0.0
3849	1.0	1.0
222171	150.0	1638.0
728619	2.0	1.0
3840	5076.0	5431.0
3841	668.0	644.0
3842	5804.0	7785.0
3843	8829.0	6758.0
3844	0.0	0.0
3845	1569.0	2506.0
3846	1.0	25.0
645423	0.0	0.0
3860	4.0	5.0
246126	0.0	0.0
728658	472.0	709.0
728655	1.0	2.0
728657	0.0	2.0
728656	1.0	2.0
3858	587.0	1729.0
3859	3.0	4.0
246135	2.0	3.0
3850	0.0	3.0
3851	1.0	1.0
3852	39300.0	12673.0
645414	0.0	0.0
3853	25.0	140.0
3854	525.0	1308.0
3855	19963.0	14489.0
3856	19174.0	52269.0
3857	12.0	1.0
728640	1.0	1.0
645431	8.0	19.0
728642	182.0	420.0
728641	4.0	4.0
645434	23.0	0.0
645432	9.0	5.0
285704	561.0	643.0
728643	12.0	2.0
222194	1132.0	1876.0
285708	0.0	0.0
1204	0.0	0.0
1203	693.0	866.0
1201	681.0	1858.0
1200	7692.0	12568.0
3861	24401.0	6992.0
645426	6.0	18.0
645425	0.0	0.0
1209	5495.0	9548.0
3866	19367.0	391.0
1208	1.0	6.0
1207	2306.0	2024.0
3868	1086.0	201.0
285311	0.0	0.0
3880	20324.0	164915.0
3881	1.0	54.0
285313	2882.0	167.0
100128537	351.0	138.0
3882	28.0	60.0
100128536	0.0	0.0
285314	0.0	0.0
285315	176.0	199.0
1215	189.0	2.0
100141515	3.0	5.0
1213	19449.0	53910.0
1212	2362.0	2080.0
1211	3485.0	7150.0
3872	28876.0	16175.0
3875	9698.0	30570.0
3876	0.0	7.0
3879	1.0	0.0
3890	1.0	1.0
3891	0.0	1.0
3892	93.0	62.0
100128525	3.0	2.0
285326	0.0	0.0
1230	355.0	430.0
285329	8.0	27.0
440097	42.0	8.0
440093	6.0	17.0
3883	7.0	17.0
3884	0.0	2.0
3885	0.0	0.0
3886	0.0	3.0
100128521	0.0	0.0
3887	568.0	669.0
3888	1.0	0.0
100631239	1.0	0.0
3889	13.0	3.0
100128516	82.0	40.0
285331	568.0	1056.0
100128512	0.0	0.0
285335	11.0	91.0
100128514	0.0	0.0
1241	349.0	690.0
1240	919.0	898.0
1238	243.0	31.0
1237	1.0	6.0
1236	52.0	31.0
1235	4.0	2.0
1234	148.0	200.0
1233	9.0	38.0
1232	2.0	82.0
3895	10970.0	18903.0
100128511	19.0	23.0
100631247	2.0	11.0
3897	107.0	674.0
100631248	0.0	0.0
3898	1091.0	2772.0
100631249	0.0	0.0
3899	2477.0	9543.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1005.0	1288.0
100631251	0.0	0.0
100631252	1.0	0.0
100631253	0.0	0.0
285346	104.0	98.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	169.0	91.0
574501	2.0	2.0
574502	0.0	0.0
1244	64.0	40.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	7827.0	3422.0
1263	2111.0	1442.0
1262	5.0	36.0
116966	144.0	743.0
100887755	0.0	1.0
1261	1.0	15.0
100887754	0.0	2.0
1260	0.0	0.0
116969	21.0	22.0
1259	87.0	6.0
1258	2.0	5.0
440061	0.0	0.0
100887750	32.0	6.0
100887746	0.0	0.0
100887744	1.0	1.0
1272	875.0	381.0
1271	2541.0	940.0
100887749	42.0	35.0
1270	27.0	15.0
100887748	0.0	0.0
440044	16.0	68.0
1269	3.0	2.0
440051	1.0	0.0
1268	309.0	6.0
440050	0.0	3.0
1267	3928.0	13118.0
1266	10407.0	9303.0
100887740	0.0	0.0
1265	7057.0	11482.0
1286	253.0	95.0
1285	91.0	10.0
1284	52192.0	74517.0
1282	50354.0	73424.0
1281	56144.0	369390.0
1280	185.0	151.0
440078	101.0	127.0
440077	2.0	0.0
440087	9.0	22.0
1278	63704.0	496318.0
1277	43379.0	641085.0
440081	65.0	96.0
116938	0.0	0.0
1297	4.0	0.0
116931	78.0	28.0
1296	1798.0	8627.0
1295	4322.0	11886.0
116933	2.0	1.0
1294	1203.0	4738.0
1293	37179.0	118708.0
116935	18.0	34.0
1292	42222.0	86597.0
440068	1.0	0.0
1291	37107.0	68000.0
116937	4.0	1.0
440067	7.0	2.0
1290	9046.0	54983.0
440073	1031.0	92.0
440072	6.0	1.0
1289	5691.0	55812.0
1288	699.0	239.0
1287	1446.0	2431.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1959.0	2319.0
440021	1.0	0.0
442673	3.0	2.0
10018	1399.0	2325.0
126328	1106.0	2173.0
442676	0.0	0.0
126326	557.0	484.0
1299	75.0	349.0
1298	523.0	3092.0
10011	1028.0	2301.0
10010	2573.0	2552.0
10013	2846.0	3812.0
128989	1028.0	1383.0
10015	7922.0	10238.0
10014	4591.0	8174.0
10017	31.0	19.0
10016	2634.0	5439.0
10020	2149.0	1892.0
114335	0.0	0.0
114336	0.0	0.0
126321	1159.0	3412.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	2.0
10021	8.0	10.0
10024	40.0	747.0
128977	1728.0	1499.0
103021165	1.0	0.0
10023	295.0	581.0
103021164	8.0	0.0
10026	2017.0	2483.0
10025	2117.0	3054.0
116986	175.0	399.0
116985	5220.0	3164.0
116988	2761.0	4481.0
116987	2738.0	999.0
114327	729.0	1592.0
440043	0.0	0.0
126308	2265.0	3807.0
440041	0.0	0.0
126306	8.0	11.0
151306	372.0	28.0
100128590	3.0	3.0
100128596	1.0	0.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	12.0	28.0
440026	877.0	2557.0
440023	0.0	1.0
10008	232.0	188.0
10007	1237.0	3270.0
10009	1787.0	1661.0
116984	614.0	506.0
116983	1065.0	1849.0
151313	432.0	773.0
10000	3412.0	1836.0
128954	0.0	0.0
10002	13.0	32.0
10001	656.0	1007.0
10004	214.0	175.0
10003	427.0	39.0
10006	2740.0	4089.0
10005	469.0	978.0
126370	0.0	0.0
285352	55.0	119.0
100128579	0.0	0.0
285359	31.0	63.0
126375	266.0	431.0
126374	1017.0	600.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2287.0	3359.0
285367	692.0	896.0
285368	143.0	627.0
100128569	59.0	68.0
126364	330.0	391.0
100128560	8.0	16.0
285370	0.0	0.0
285375	0.0	0.0
102682016	1.0	0.0
153932	0.0	3.0
344191	0.0	0.0
126353	59.0	3443.0
751071	88.0	86.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	6.0
106481282	0.0	0.0
285381	1728.0	1569.0
106481283	0.0	0.0
285382	242.0	192.0
106481280	0.0	0.0
165918	871.0	1159.0
106481281	0.0	1.0
165904	26.0	89.0
285386	1265.0	3754.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	4.0	0.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	354.0	256.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	16.0	2.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	2378.0
126299	764.0	1558.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1393.0	1353.0
728710	0.0	1.0
126295	171.0	240.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	174.0	493.0
645318	0.0	0.0
645317	17.0	12.0
151242	7.0	240.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	22903.0	27393.0
100287908	0.0	0.0
645332	161.0	866.0
126282	576.0	1820.0
100287902	7.0	24.0
163227	297.0	341.0
100287900	0.0	0.0
163223	63.0	13.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	47.0	56.0
106481278	0.0	0.0
645328	0.0	16.0
151254	64.0	17.0
645326	1.0	5.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	2.0	31.0
163259	231.0	126.0
645345	66.0	107.0
200403	10.0	85.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	156.0	57.0
106481237	0.0	0.0
106481238	1.0	1.0
728737	3.0	2.0
728732	0.0	0.0
728734	1.0	1.0
126272	67.0	102.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	715.0	789.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	39.0	23.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	6.0	6.0
728723	153.0	20.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	4.0	0.0
107133524	5.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	14.0	9.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	0.0	3.0
645348	0.0	1.0
106481250	0.0	0.0
645369	124.0	77.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	1189.0	1814.0
106481218	2.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	6.0	8.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	5.0	19.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	329.0	399.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	180.0	181.0
645382	0.0	1.0
645381	49.0	12.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	7.0
106481207	1.0	0.0
106481204	0.0	0.0
106481205	1.0	1.0
106481208	2.0	1.0
106481209	0.0	0.0
3902	25.0	73.0
3903	2891.0	1101.0
106481210	0.0	0.0
3904	19.0	5.0
3906	3.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	7880.0	1859.0
106481211	0.0	0.0
3909	8845.0	4176.0
106481212	0.0	0.0
684959	0.0	0.0
151234	28.0	0.0
151230	616.0	695.0
728798	3.0	0.0
3913	29625.0	27753.0
3914	8562.0	5745.0
3915	33155.0	13708.0
3916	15042.0	25312.0
3918	9600.0	14498.0
3910	18788.0	10106.0
3911	6926.0	5694.0
3912	12185.0	19589.0
728782	6.0	7.0
728780	23.0	8.0
3924	8.0	12.0
3925	1977.0	6274.0
3927	12909.0	42323.0
3929	264.0	164.0
3920	9060.0	12323.0
3921	13985.0	18714.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	4212.0	3965.0
3937	1130.0	1084.0
3938	4.0	0.0
3939	21281.0	19796.0
3930	2208.0	2245.0
100873179	0.0	0.0
3931	281.0	298.0
3932	140.0	169.0
3933	0.0	28.0
3934	88.0	6.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	3.0
3947	5.0	0.0
3948	6.0	14.0
3949	6760.0	4099.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	23411.0	2676.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	0.0
100873199	0.0	0.0
100873198	1.0	2.0
100873197	0.0	0.0
728758	3.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	36.0	12.0
3958	10895.0	4796.0
3959	25989.0	47840.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	284.0	576.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	372.0	305.0
3952	53121.0	2.0
3953	3127.0	858.0
3954	2739.0	3924.0
3955	835.0	8122.0
3956	24214.0	21747.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	0.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	75.0	375.0
1303	8879.0	47859.0
107133502	0.0	0.0
1302	79.0	67.0
1301	81.0	25209.0
1300	18.0	24526.0
3960	15.0	10.0
3963	3.0	12.0
3964	3454.0	6050.0
1308	16019.0	6786.0
3965	1179.0	1935.0
1307	5000.0	10072.0
151295	10.0	47.0
1306	16302.0	9838.0
100189589	6.0	3.0
728774	0.0	0.0
728773	0.0	0.0
3980	1067.0	5144.0
100287932	1703.0	2456.0
3981	699.0	926.0
728776	10.0	18.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	31492.0	12675.0
1315	5591.0	9559.0
1314	12017.0	27947.0
1312	3818.0	6121.0
1311	36.0	26032.0
100329135	0.0	2.0
1310	6.0	0.0
574537	0.0	0.0
3972	0.0	10.0
3973	80.0	0.0
3975	0.0	0.0
3976	733.0	548.0
3977	15334.0	856.0
1318	225.0	156.0
3978	799.0	1877.0
1317	2395.0	3131.0
728763	4.0	0.0
3990	36.0	35.0
645313	5.0	8.0
3991	35293.0	243.0
645312	0.0	0.0
3992	1019.0	1354.0
645311	0.0	0.0
728769	178.0	363.0
1330	0.0	0.0
1327	8859.0	11638.0
1326	1426.0	309.0
1325	13.0	10.0
3982	0.0	0.0
3983	15459.0	2796.0
3984	1107.0	2684.0
3985	3653.0	4085.0
3987	3930.0	4229.0
3988	6203.0	4247.0
1329	3112.0	3024.0
116809	0.0	0.0
100128416	10.0	5.0
1340	3968.0	6461.0
1337	2534.0	6005.0
1336	0.0	0.0
1332	0.0	2.0
1331	0.0	0.0
3993	1039.0	11478.0
100128410	0.0	0.0
3995	3635.0	996.0
100128412	0.0	0.0
3996	1784.0	1711.0
3998	6784.0	13324.0
1339	0.0	0.0
285440	1249.0	1163.0
285441	0.0	0.0
1352	728.0	606.0
1351	2982.0	4894.0
1350	6098.0	8053.0
1349	2503.0	2703.0
1348	0.0	1.0
1347	2410.0	4581.0
1346	1790.0	351.0
1345	3194.0	43663.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	14.0	26.0
1363	7646.0	14280.0
1362	7531.0	17707.0
1361	2.0	4.0
1360	65.0	2087.0
1359	582.0	136.0
1358	33.0	0.0
1357	136.0	0.0
1356	2342.0	57.0
1355	2101.0	2129.0
1353	1251.0	1911.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	69.0	57.0
285464	383.0	472.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3300.0	11248.0
1373	660.0	153.0
1371	608.0	759.0
1370	4.0	32.0
1369	0.0	1.0
1368	12436.0	1060.0
100873209	0.0	2.0
1366	1920.0	3786.0
1365	2001.0	5796.0
1364	10873.0	9538.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	5.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	5.0	2.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2445.0	2828.0
116843	810.0	251.0
1384	3348.0	1808.0
116842	19.0	61.0
1382	2195.0	41406.0
116844	271.0	1898.0
1381	402.0	2.0
1380	23.0	2.0
440176	2.0	2.0
440184	4.0	2.0
1379	3.0	1.0
1378	110.0	17.0
1376	1249.0	1048.0
1375	62.0	181.0
128821	1.0	10.0
100873237	0.0	0.0
128822	1.0	74.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	11.0	73.0
100873239	1.0	1.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	199.0	326.0
1396	74.0	234.0
1395	50.0	8.0
1394	142.0	34.0
1393	511.0	9.0
1392	0.0	0.0
285407	12.0	19.0
116835	1543.0	628.0
1390	756.0	695.0
1389	5119.0	3806.0
1388	4756.0	9032.0
1387	6779.0	7120.0
116841	1116.0	2624.0
1386	2458.0	4423.0
116840	1371.0	1626.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	71.0	124.0
100873255	0.0	0.0
100873254	9.0	1.0
100873253	0.0	0.0
285412	0.0	1.0
100873252	0.0	0.0
100287898	56.0	20.0
100287895	0.0	0.0
285419	19.0	4.0
1399	3706.0	5765.0
1398	5933.0	3397.0
1397	5543.0	6792.0
100873259	0.0	0.0
100873258	4.0	2.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	2.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	70.0	98.0
285429	15.0	12.0
100287880	0.0	0.0
440193	1731.0	4417.0
100873248	0.0	0.0
100873247	1.0	4.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6031.0	10938.0
153830	3933.0	1337.0
645280	0.0	1.0
440138	462.0	299.0
440132	6.0	0.0
440142	0.0	9.0
10139	1412.0	1820.0
126208	753.0	1071.0
126206	30.0	1.0
126205	9.0	0.0
107133497	5.0	6.0
126204	6.0	0.0
107133499	0.0	0.0
128866	4628.0	10428.0
10131	2315.0	3419.0
10134	13298.0	12229.0
107133494	1.0	1.0
10133	9003.0	6476.0
128869	605.0	1555.0
10136	0.0	0.0
10135	7396.0	1760.0
100128493	0.0	0.0
103021294	16.0	47.0
10138	541.0	773.0
100128496	0.0	0.0
10137	4386.0	4999.0
128861	0.0	0.0
128862	0.0	1.0
10141	2.0	0.0
10140	3995.0	11303.0
128864	6.0	10.0
440125	1.0	2.0
440131	2.0	0.0
10143	0.0	1.0
128854	416.0	1132.0
10142	4444.0	5931.0
10144	6715.0	319.0
10147	2104.0	3571.0
100128483	1.0	0.0
10146	7356.0	7129.0
128859	0.0	0.0
10149	152.0	228.0
10148	154.0	37.0
128853	59.0	83.0
440159	0.0	0.0
10117	9.0	2.0
440163	2.0	1.0
10110	1303.0	77.0
10112	115.0	999.0
10111	3699.0	4378.0
10114	10954.0	5159.0
10113	3081.0	4032.0
128848	0.0	0.0
10116	5232.0	7746.0
165829	36.0	15.0
100128469	12.0	9.0
153842	1.0	2.0
440145	486.0	1458.0
10129	3206.0	1836.0
440153	0.0	0.0
10128	7443.0	9675.0
100033799	0.0	0.0
107133486	1.0	6.0
10121	5643.0	9622.0
100128465	0.0	0.0
10120	3146.0	3363.0
10123	3420.0	3492.0
138234	1.0	1.0
10125	117.0	1674.0
10124	1044.0	640.0
10127	1207.0	2570.0
10126	765.0	2137.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	47.0	50.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	0.0	0.0
285489	43.0	877.0
100128448	0.0	0.0
126242	2.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	15234.0	11059.0
106481199	0.0	0.0
10109	7292.0	12744.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1348.0	3234.0
10100	631.0	848.0
10103	362.0	2322.0
106481194	0.0	0.0
10102	1000.0	2165.0
106481195	0.0	0.0
10105	2508.0	3853.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	211.0	32.0
440119	336.0	55.0
126235	0.0	0.0
126231	118.0	86.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	2.0
442775	41.0	87.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	27.0	57.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	1.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	2.0	0.0
440104	684.0	928.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	1.0
128876	0.0	0.0
100128420	6.0	8.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	17.0	3.0
10090	816.0	360.0
10093	3494.0	7371.0
10092	4689.0	9908.0
10095	3175.0	6689.0
645204	0.0	1.0
10094	4387.0	11253.0
645203	7.0	7.0
10097	10208.0	15864.0
10096	7136.0	10058.0
645201	2.0	0.0
163115	120.0	39.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	43.0
106481143	0.0	0.0
114194	0.0	0.0
138162	90.0	488.0
106481144	0.0	0.0
114195	1.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	8.0	17.0
106481145	0.0	0.0
151126	109.0	48.0
106481146	0.0	0.0
10099	18881.0	5998.0
10098	741.0	747.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	285.0	616.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	3.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	72.0	7.0
106481156	0.0	0.0
114189	0.0	0.0
