id	40633fb7-6665-4897-ba2d-76502e35dcd7	432d86b3-b5d0-46c0-96d8-d7d5f4e6c3b6
5019	3886.0	399.0
5030	9.0	8.0
7693	2502.0	561.0
100422861	0.0	0.0
7692	2211.0	1015.0
5031	82.0	811.0
100422862	0.0	0.0
7695	1586.0	373.0
5032	438.0	465.0
100422863	0.0	0.0
5033	3135.0	4846.0
7694	1179.0	230.0
100422864	1.0	0.0
5034	33241.0	104418.0
7697	1039.0	788.0
101929664	3.0	5.0
7696	309.0	70.0
101929665	12.0	2.0
100422866	0.0	0.0
5036	8006.0	6296.0
7699	1857.0	498.0
101927003	8.0	51.0
100422867	0.0	0.0
5037	23226.0	9995.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	3.0	7.0
7691	882.0	330.0
7690	2796.0	1636.0
254013	646.0	154.0
100420207	2.0	1.0
5027	799.0	889.0
100420206	0.0	0.0
5028	442.0	264.0
5029	689.0	1245.0
100420203	45.0	9.0
100420200	0.0	0.0
100422860	12.0	23.0
5042	51.0	66.0
100422873	1.0	0.0
100422874	0.0	0.0
5045	6874.0	3461.0
100422876	0.0	0.0
5046	1187.0	787.0
5047	2.0	0.0
100292290	0.0	0.0
100422878	0.0	1.0
5048	14165.0	6618.0
100422879	0.0	0.0
101927015	3.0	4.0
101927017	0.0	0.0
105377880	0.0	0.0
256646	5.0	2.0
256643	1719.0	644.0
55902	4487.0	2399.0
55901	1097.0	125.0
55900	3549.0	926.0
55906	783.0	179.0
100420213	0.0	0.0
55905	6442.0	8784.0
55904	12369.0	3873.0
5052	12527.0	40297.0
100422883	0.0	0.0
55909	1133.0	648.0
5053	55.0	1.0
100422884	0.0	0.0
5054	197.0	938.0
55908	18.0	2.0
55907	2414.0	1189.0
5055	26.0	179.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	4213.0	3950.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	3.0
5050	1025.0	2020.0
5051	2016.0	1328.0
5049	8318.0	4162.0
55911	458.0	901.0
55917	3358.0	1291.0
100420224	1.0	1.0
55916	1546.0	1067.0
100420223	0.0	0.0
101929690	0.0	1.0
100422880	0.0	0.0
55915	2059.0	618.0
100422881	0.0	0.0
55914	8408.0	4122.0
5063	2003.0	14.0
100422894	0.0	2.0
5064	2175.0	571.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	9664.0	1369.0
5067	369.0	14.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	267.0	47.0
100419246	0.0	0.0
254050	88.0	13.0
5062	8510.0	9371.0
55920	10134.0	11684.0
254048	4657.0	1358.0
55924	1161.0	145.0
55922	955.0	976.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	7902.0	1478.0
5075	1.0	1.0
5076	65.0	2.0
5077	7.0	7.0
55929	3115.0	2373.0
5078	0.0	0.0
101929620	0.0	0.0
5079	23.0	225.0
101929624	0.0	0.0
254065	2408.0	1227.0
101929623	4.0	47.0
5071	465.0	62.0
5073	3612.0	2993.0
55930	6721.0	3571.0
55937	211.0	120.0
100420253	23.0	3.0
5087	21612.0	29405.0
5088	6.0	2.0
5089	4776.0	2155.0
5080	281.0	98.0
5081	0.0	12.0
101929639	62.0	19.0
5082	2337.0	1649.0
256691	3133.0	21.0
5083	421.0	808.0
101929637	0.0	0.0
102725541	3.0	0.0
79913	845.0	1237.0
79912	1224.0	245.0
79915	415.0	667.0
100420259	2.0	7.0
100420258	7.0	1.0
100420257	12.0	2.0
79917	234.0	252.0
79919	122.0	576.0
79918	1318.0	301.0
5096	2563.0	3835.0
5097	6501.0	4379.0
5098	2666.0	200.0
5099	2003.0	193.0
100420260	0.0	0.0
254042	824.0	507.0
5090	1483.0	762.0
5091	2611.0	2833.0
5092	3973.0	4109.0
5093	9688.0	9034.0
5094	22611.0	13374.0
5095	2579.0	808.0
100270899	0.0	0.0
100270895	6.0	0.0
79902	2327.0	4956.0
55957	261.0	174.0
79901	34173.0	9478.0
100270891	0.0	0.0
55954	621.0	988.0
79903	1276.0	1225.0
100420269	0.0	0.0
79906	771.0	528.0
79905	192.0	234.0
79908	4.0	17.0
55959	6393.0	3448.0
55958	7031.0	2132.0
112724	1387.0	965.0
100420275	4.0	0.0
90288	146.0	283.0
28338	0.0	0.0
28339	0.0	0.0
254099	23.0	3.0
28337	0.0	0.0
106736475	0.0	0.0
653590	3.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	1.0	0.0
28348	1.0	0.0
90271	658.0	848.0
90273	63.0	181.0
112714	3.0	6.0
28341	0.0	0.0
28342	1.0	0.0
28340	5.0	0.0
653583	840.0	361.0
28345	2.0	0.0
28346	0.0	0.0
28343	1.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	6.0	4.0
28316	18.0	3.0
28317	3.0	5.0
28314	0.0	0.0
28315	8.0	7.0
28318	26.0	11.0
112703	139.0	122.0
28312	2.0	0.0
28313	6.0	0.0
101929602	4.0	0.0
653598	0.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	5884.0	779.0
28329	0.0	0.0
28320	0.0	0.0
401898	1.0	0.0
112770	1794.0	2204.0
105377820	0.0	0.0
112755	273.0	103.0
112752	1051.0	763.0
28305	4.0	5.0
28306	6.0	6.0
28304	5.0	3.0
28309	4.0	0.0
28307	20.0	49.0
28301	8.0	0.0
28300	9.0	1.0
124739	672.0	310.0
112744	0.0	0.0
388403	3363.0	905.0
388401	1.0	3.0
388407	22.0	2.0
376412	38.0	69.0
653509	56.0	350.0
90441	1919.0	2072.0
388551	8.0	0.0
388552	1086.0	1073.0
122011	4.0	1.0
148641	870.0	19.0
102216342	5.0	1.0
388550	2.0	1.0
102216341	0.0	0.0
653505	1.0	0.0
641518	8.0	11.0
641517	0.0	0.0
641515	7.0	33.0
388536	638.0	98.0
388533	50.0	206.0
388531	23.0	36.0
148645	3.0	16.0
388532	1.0	2.0
340595	1.0	1.0
340596	190.0	75.0
90427	1415.0	1180.0
340598	2.0	1.0
161635	10.0	0.0
340591	444.0	196.0
388574	8.0	23.0
388569	486.0	503.0
388566	1246.0	64.0
388567	424.0	286.0
388564	246.0	579.0
124641	0.0	0.0
90459	1269.0	887.0
653519	287.0	190.0
388561	1752.0	1323.0
388559	74.0	30.0
124637	410.0	119.0
388558	898.0	260.0
388555	0.0	2.0
388553	2.0	4.0
701	116.0	1321.0
340571	0.0	0.0
705	1026.0	1146.0
706	4634.0	7733.0
340578	49.0	4.0
708	4780.0	3734.0
100505881	3314.0	206.0
90485	324.0	104.0
90488	4385.0	2687.0
220717	357.0	133.0
100529855	4.0	1.0
388595	0.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	756.0	396.0
90480	1503.0	2485.0
653548	0.0	0.0
28495	1.0	0.0
28496	0.0	0.0
28493	0.0	3.0
28494	0.0	1.0
122046	0.0	0.0
653550	0.0	0.0
28499	0.0	1.0
388588	149.0	192.0
710	30351.0	19581.0
28497	0.0	0.0
28498	0.0	1.0
653553	60.0	94.0
711	0.0	0.0
712	2225.0	19405.0
340562	2.0	0.0
713	2068.0	23802.0
714	2084.0	20789.0
641556	0.0	0.0
715	18951.0	6893.0
716	24925.0	10198.0
28491	0.0	2.0
717	294.0	2757.0
28492	0.0	0.0
718	46536.0	22369.0
719	515.0	1835.0
28490	0.0	0.0
100505876	3571.0	2315.0
219731	81.0	9.0
100505877	0.0	0.0
100505875	28.0	16.0
122042	6.0	0.0
388585	11.0	27.0
388581	17.0	117.0
122038	0.0	0.0
388579	0.0	1.0
720	1249.0	882.0
721	570.0	319.0
722	173.0	36.0
724	0.0	1.0
725	35.0	6.0
726	1101.0	218.0
100505879	0.0	3.0
727	783.0	475.0
728	176.0	913.0
729	592.0	3.0
340554	433.0	35.0
219743	2566.0	1728.0
339562	1.0	2.0
653566	40.0	54.0
653567	5.0	32.0
28479	64.0	109.0
339559	402.0	96.0
28473	11.0	291.0
28474	1228.0	1006.0
28471	44.0	28.0
340547	9.0	30.0
730	5825.0	125.0
28477	0.0	0.0
731	0.0	0.0
28478	30.0	42.0
732	0.0	0.0
28475	0.0	0.0
124685	2.0	1.0
733	12.0	18.0
28476	0.0	0.0
734	2203.0	6207.0
735	1.0	0.0
738	9161.0	5184.0
340544	68.0	17.0
219738	671.0	721.0
28470	25.0	5.0
340542	316.0	106.0
219736	598.0	55.0
340543	304.0	3.0
136647	1255.0	995.0
100505894	662.0	182.0
100505892	0.0	0.0
100505893	0.0	0.0
219752	3.0	2.0
7710	918.0	103.0
653557	2.0	1.0
100505890	0.0	0.0
7709	1789.0	961.0
28484	0.0	0.0
28485	0.0	1.0
28482	0.0	1.0
740	5513.0	5964.0
28483	3.0	2.0
741	519.0	992.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	4.0
744	1042.0	14.0
28487	0.0	1.0
7701	2955.0	1207.0
745	308.0	334.0
7700	1054.0	174.0
746	2690.0	2876.0
747	976.0	373.0
7703	2180.0	3924.0
7702	1432.0	882.0
340533	318.0	87.0
7705	8881.0	4955.0
28480	0.0	4.0
7704	1217.0	11.0
219749	1882.0	605.0
28481	37.0	33.0
7707	6349.0	2134.0
7706	7613.0	5597.0
339541	105.0	245.0
100270879	3.0	0.0
171017	2548.0	792.0
768215	0.0	0.0
340526	2883.0	341.0
340527	415.0	57.0
100270887	0.0	0.0
146059	1503.0	610.0
768217	0.0	0.0
750	18.0	0.0
768216	0.0	0.0
768211	1011.0	176.0
752	1367.0	4104.0
753	7005.0	2633.0
171019	11.0	23.0
754	18506.0	13112.0
768213	0.0	0.0
755	1197.0	528.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	39.0	13.0
757	4841.0	2215.0
7711	359.0	61.0
758	48.0	15.0
100270880	0.0	0.0
100505845	0.0	0.0
759	2.0	0.0
7716	7481.0	4374.0
134082	0.0	0.0
134083	0.0	0.0
158055	48.0	26.0
7718	235.0	185.0
158056	399.0	342.0
158038	3.0	0.0
7730	10.0	0.0
100505832	30.0	1.0
7732	49.0	8.0
219771	6615.0	5015.0
219770	6.0	2.0
100270868	0.0	0.0
100270869	0.0	0.0
339535	5.0	1.0
340515	0.0	9.0
100270875	0.0	0.0
760	984.0	717.0
256714	98.0	27.0
100270876	0.0	0.0
761	334.0	9.0
768206	184.0	50.0
762	289.0	6.0
763	4.0	7.0
100270871	0.0	0.0
256710	44.0	34.0
100270872	1.0	0.0
764	0.0	0.0
765	170.0	0.0
100270873	12.0	7.0
766	3.0	6.0
100270874	0.0	1.0
767	2316.0	1758.0
768	26.0	84.0
732275	0.0	0.0
100270870	0.0	0.0
100505835	3.0	0.0
7727	1075.0	586.0
158046	190.0	54.0
7726	5633.0	3664.0
7728	1402.0	369.0
100505839	14.0	22.0
7741	2092.0	398.0
100505865	559.0	23.0
7743	2585.0	896.0
339521	0.0	0.0
100270857	0.0	0.0
339524	182.0	41.0
770	1237.0	260.0
100270864	1.0	0.0
771	12740.0	33214.0
205147	1.0	8.0
773	145.0	74.0
100270867	2.0	0.0
774	29.0	25.0
340508	3.0	0.0
775	2794.0	153.0
776	2354.0	38.0
777	17.0	24.0
778	191.0	46.0
100505869	16.0	328.0
779	1.0	0.0
7733	1247.0	387.0
7738	1199.0	454.0
7737	897.0	632.0
340501	0.0	0.0
7739	6578.0	1360.0
158078	2900.0	4177.0
7750	9259.0	2912.0
7752	826.0	731.0
100505854	600.0	366.0
100505855	2.0	0.0
100505852	0.0	0.0
7754	1966.0	26.0
7753	1337.0	527.0
219793	8.0	1.0
219790	140.0	587.0
122060	740.0	144.0
100270846	0.0	0.0
339512	22.0	82.0
100270847	0.0	0.0
100270848	0.0	0.0
780	25724.0	12103.0
781	1582.0	206.0
100270853	0.0	6.0
782	489.0	400.0
339505	5.0	0.0
783	225.0	25.0
103689912	154.0	9.0
784	1741.0	1307.0
103689911	1.0	0.0
785	609.0	31.0
786	12.0	69.0
100270850	1.0	9.0
100270851	8.0	0.0
788	1684.0	993.0
100270852	5.0	0.0
7745	5989.0	977.0
789	0.0	0.0
103689918	2.0	1.0
103689917	7.0	4.0
732253	1.0	9.0
158062	16.0	2.0
7746	1095.0	262.0
171024	17893.0	2529.0
7748	1982.0	833.0
171023	8558.0	3808.0
103689913	0.0	3.0
171022	39.0	34.0
158067	222.0	588.0
103689915	2.0	0.0
7761	514.0	6.0
7760	2139.0	1861.0
7763	11079.0	7444.0
5100	22.0	0.0
7762	63.0	31.0
5101	375.0	29.0
7764	6362.0	3800.0
100270839	5.0	3.0
339500	1138.0	493.0
100270835	0.0	0.0
339501	0.0	1.0
100270836	1.0	0.0
790	5736.0	6635.0
100270837	0.0	0.0
100270838	0.0	0.0
793	25.0	3.0
794	322.0	37.0
100270844	0.0	0.0
795	47.0	0.0
796	0.0	0.0
797	1.0	2.0
100270840	45.0	8.0
798	0.0	0.0
799	96.0	16.0
100270841	10.0	4.0
7756	10095.0	8092.0
7755	1112.0	781.0
7757	383.0	16.0
101929580	67.0	21.0
158011	1.0	0.0
100505806	492.0	52.0
7770	1424.0	556.0
101929581	2.0	0.0
7772	989.0	41.0
7771	820.0	92.0
5110	4623.0	6634.0
101929582	0.0	0.0
5111	3438.0	5459.0
7773	621.0	151.0
7776	1800.0	519.0
7775	861.0	317.0
101929589	0.0	0.0
100419416	1.0	0.0
100270832	7.0	1.0
100270833	12.0	6.0
100270834	0.0	2.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	1959.0	246.0
7767	1056.0	287.0
5105	759.0	47.0
7766	189.0	29.0
5106	2450.0	4294.0
7769	1426.0	367.0
100420401	7.0	3.0
7768	740.0	182.0
5108	17454.0	5315.0
101929590	0.0	0.0
101929591	18.0	4.0
7781	6.0	54.0
7780	49.0	27.0
7783	5.0	1.0
7782	892.0	257.0
5121	58.0	16.0
5122	19.0	117.0
7784	481.0	1378.0
5125	805.0	141.0
7786	963.0	433.0
90423	888.0	55.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	5.0	3.0
100420415	112.0	66.0
5116	3658.0	2660.0
100420414	8.0	0.0
100505826	23.0	91.0
90417	480.0	872.0
5118	4222.0	1749.0
90416	1326.0	717.0
7779	4518.0	3326.0
100420412	0.0	0.0
5119	4567.0	5899.0
158035	17.0	0.0
100420410	0.0	0.0
7791	17176.0	6727.0
5130	5488.0	6657.0
5132	1.0	6.0
90411	12151.0	5267.0
5133	41.0	627.0
5134	3928.0	1891.0
90410	1250.0	1174.0
7798	5396.0	1598.0
5136	546.0	83.0
146053	58.0	11.0
146050	2553.0	914.0
146057	2522.0	495.0
103091864	49.0	21.0
103091863	0.0	0.0
5126	10.0	1.0
7789	764.0	166.0
5127	4643.0	5552.0
5128	3579.0	1332.0
100505812	185.0	216.0
5129	1309.0	545.0
90407	1976.0	2554.0
5140	749.0	493.0
100422971	1.0	1.0
5141	1110.0	1042.0
100422972	0.0	0.0
5142	3805.0	1994.0
100422973	0.0	0.0
5143	42.0	27.0
100422974	0.0	0.0
5144	787.0	453.0
100422975	0.0	0.0
5145	20.0	7.0
5146	56.0	11.0
100422977	0.0	0.0
101929530	1.0	1.0
5147	909.0	815.0
100422978	0.0	0.0
100422979	1.0	1.0
101929539	83.0	7.0
100419324	0.0	0.0
254128	461.0	153.0
254122	88.0	28.0
5137	4476.0	16.0
7799	7132.0	2070.0
5138	2800.0	127.0
5139	846.0	81.0
100422970	1.0	0.0
5151	1965.0	1382.0
100422982	0.0	0.0
5152	1496.0	104.0
100422983	0.0	0.0
5153	663.0	191.0
100422984	0.0	0.0
5154	7147.0	315.0
100422985	0.0	0.0
5155	2438.0	1535.0
100422986	3.0	1.0
5156	8619.0	1142.0
100422987	1.0	0.0
5157	1891.0	287.0
100422988	0.0	0.0
5158	511.0	225.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	5.0	4.0
5150	4111.0	2441.0
100049076	53.0	4.0
5148	22.0	171.0
5149	3.0	0.0
100422980	0.0	0.0
100422981	1.0	0.0
5162	3616.0	2449.0
100422993	1.0	0.0
5163	1325.0	769.0
100422994	0.0	0.0
5164	2380.0	2390.0
100422995	0.0	0.0
5165	1254.0	1153.0
100422996	0.0	0.0
5166	9540.0	655.0
100422997	5.0	0.0
5167	2308.0	14397.0
5168	8984.0	1299.0
5169	152.0	136.0
101929559	9.0	0.0
101929557	6.0	0.0
5160	4069.0	3285.0
5161	0.0	0.0
256764	40.0	106.0
254100	170.0	146.0
254102	4835.0	3617.0
5159	11106.0	4554.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	4.0	0.0
5173	0.0	0.0
100420341	25.0	20.0
5174	1942.0	302.0
5175	16600.0	7861.0
5176	8456.0	4652.0
5178	3459.0	42.0
5179	8.0	0.0
5170	3504.0	1821.0
5172	438.0	17.0
100420342	0.0	0.0
5184	3350.0	3471.0
5187	3524.0	646.0
5188	1266.0	709.0
5189	2940.0	1327.0
254173	35.0	19.0
254170	1534.0	729.0
100420359	0.0	1.0
100420358	19.0	1.0
100420356	0.0	0.0
100420354	3.0	3.0
5195	1296.0	808.0
5196	2.0	0.0
5197	4.0	0.0
5198	2351.0	1381.0
5199	105.0	166.0
254187	4.0	5.0
5190	5562.0	3895.0
5191	933.0	678.0
5192	1155.0	1362.0
5193	1359.0	605.0
5194	2361.0	2879.0
100270790	1.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	0.0	0.0
53405	995.0	511.0
100420377	0.0	0.0
53409	0.0	1.0
100420376	0.0	0.0
53407	2055.0	813.0
100419392	2.0	1.0
100419391	39.0	1.0
101929520	2273.0	540.0
768219	0.0	0.0
768218	0.0	0.0
768222	9.0	0.0
254158	13.0	5.0
53410	1.0	0.0
768220	2.0	0.0
100420393	0.0	0.0
100420392	0.0	0.0
112609	415.0	97.0
28457	337.0	657.0
28458	538.0	953.0
28452	171.0	46.0
28450	728.0	4445.0
28455	153.0	1756.0
28453	5.0	2.0
28454	214.0	244.0
90390	565.0	1146.0
28468	6305.0	12753.0
653458	1.0	0.0
28469	3.0	7.0
101340251	2.0	0.0
101340250	0.0	0.0
101340252	1.0	0.0
28462	6.0	2.0
28463	66.0	35.0
28461	315.0	1500.0
28466	143.0	77.0
28467	711.0	176.0
653464	358.0	130.0
28464	122.0	122.0
28465	1536.0	879.0
653489	24.0	3.0
28438	0.0	0.0
28435	1.0	0.0
28439	1020.0	2147.0
653492	0.0	0.0
28430	6.0	9.0
28433	4.0	1.0
28434	905.0	1069.0
28431	6.0	1.0
28432	23.0	181.0
28448	2361.0	1956.0
28449	184.0	18.0
28446	20.0	14.0
28447	5.0	3.0
28440	0.0	1.0
28441	5.0	0.0
653483	166.0	27.0
28444	1406.0	2056.0
28445	75.0	14.0
28442	2990.0	15672.0
653486	0.0	0.0
28443	11.0	4.0
28415	20.0	6.0
28416	23.0	23.0
28413	9.0	0.0
28414	70.0	90.0
28419	2.0	0.0
28417	26.0	29.0
28418	0.0	0.0
124626	1.0	2.0
388503	0.0	6.0
28411	28.0	18.0
28412	225.0	108.0
28410	463.0	62.0
388507	549.0	78.0
653499	65.0	7.0
28426	253.0	143.0
28427	11.0	3.0
28424	199.0	776.0
28425	18.0	13.0
28428	13.0	26.0
28429	26.0	13.0
28422	9.0	5.0
28423	641.0	218.0
28420	377.0	156.0
28421	36.0	11.0
102723099	45.0	65.0
388524	16.0	6.0
124602	81.0	23.0
388523	106.0	1.0
112611	672.0	498.0
28405	4.0	0.0
28408	1392.0	528.0
28409	303.0	107.0
112616	3396.0	940.0
28406	2.0	3.0
28407	6.0	1.0
388514	173.0	2.0
28400	240.0	509.0
388512	37.0	41.0
28401	144.0	141.0
134359	910.0	502.0
158326	1062.0	134.0
339263	640.0	102.0
401730	1.0	0.0
146336	1.0	0.0
401725	2.0	0.0
401720	37.0	5.0
90557	682.0	751.0
90550	1477.0	1235.0
158314	32.0	7.0
106478999	1.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	2.0	0.0
106478993	0.0	0.0
339256	2.0	0.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	20.0	8.0
339258	0.0	0.0
106478990	0.0	1.0
800	52380.0	5192.0
801	18701.0	14103.0
802	0.0	0.0
342892	379.0	88.0
804	0.0	0.0
805	27295.0	31692.0
342898	0.0	0.0
342897	347.0	119.0
806	50.0	25.0
401718	26.0	0.0
807	4.0	3.0
401717	10.0	5.0
808	15052.0	11207.0
158345	77.0	40.0
339240	1.0	0.0
90586	27.0	5.0
339241	7.0	0.0
90589	45.0	14.0
378884	221.0	44.0
339244	0.0	0.0
653404	0.0	1.0
90580	733.0	945.0
391825	1.0	1.0
391827	5.0	2.0
810	1161.0	1702.0
811	33142.0	46265.0
340221	6.0	1.0
813	8172.0	7711.0
814	163.0	328.0
815	9.0	3.0
816	537.0	6.0
401708	0.0	1.0
817	4405.0	1274.0
818	3539.0	2038.0
819	3903.0	1568.0
90576	581.0	217.0
339230	942.0	2563.0
339231	1217.0	1286.0
339229	811.0	1870.0
122335	0.0	0.0
124997	3109.0	2105.0
340217	1.0	0.0
124995	3401.0	3462.0
378881	0.0	0.0
820	0.0	43.0
821	61721.0	25213.0
822	5015.0	10414.0
823	14043.0	13582.0
824	16499.0	9379.0
825	169.0	29.0
826	17214.0	14676.0
827	1886.0	16.0
134391	0.0	0.0
829	7746.0	8644.0
106478969	0.0	0.0
106478968	1.0	0.0
106478967	22.0	3.0
106478966	0.0	0.0
106478965	1.0	1.0
161931	52.0	3.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	2.0	2.0
106478962	10.0	14.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	8.0	6.0
340205	20.0	28.0
340206	0.0	1.0
388228	811.0	3000.0
830	6685.0	4792.0
831	16997.0	4394.0
832	13117.0	9770.0
833	2440.0	1998.0
834	2398.0	1252.0
835	4300.0	3001.0
836	1696.0	1743.0
837	3269.0	2346.0
838	3.0	25.0
342865	0.0	0.0
340204	27.0	60.0
839	1507.0	2006.0
90594	991.0	93.0
100505993	44.0	32.0
106478959	0.0	0.0
106478958	2.0	3.0
100505994	2.0	2.0
106478957	1.0	0.0
106478956	0.0	0.0
641451	0.0	1.0
106478955	0.0	0.0
106478954	5.0	2.0
106478953	0.0	0.0
100505996	2.0	0.0
106478952	0.0	0.0
339210	249.0	287.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	0.0	1.0
90592	1301.0	740.0
7809	4.0	4.0
840	2705.0	3353.0
841	1763.0	1633.0
842	1203.0	587.0
843	856.0	808.0
844	49.0	25.0
136991	1.0	0.0
845	363.0	22.0
342850	11.0	1.0
846	2.0	0.0
7802	2708.0	3958.0
847	13782.0	5437.0
7804	251.0	985.0
7803	5656.0	7824.0
7805	4708.0	21458.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	3504.0	2476.0
106478986	0.0	0.0
106478985	2.0	2.0
106478984	0.0	0.0
388254	26.0	0.0
106478983	2.0	0.0
388255	23.0	21.0
106478982	4.0	0.0
339201	664.0	625.0
653447	483.0	381.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	1.0	23.0
7818	6908.0	5863.0
28595	11.0	27.0
148979	92.0	6.0
28592	2.0	13.0
28593	0.0	4.0
28599	0.0	0.0
401744	0.0	2.0
28597	0.0	1.0
401742	0.0	0.0
641455	0.0	0.0
7813	1844.0	702.0
857	21535.0	1700.0
641457	1.0	6.0
7812	67696.0	21900.0
858	6817.0	516.0
641456	1.0	0.0
859	10.0	0.0
28591	4.0	10.0
106478979	0.0	0.0
106478978	0.0	1.0
106478977	0.0	2.0
106478976	1.0	0.0
106478975	0.0	0.0
106478974	1.0	1.0
106478973	18.0	2.0
106478972	6.0	0.0
653435	7.0	0.0
106478971	14.0	5.0
653436	47.0	2.0
106478970	2.0	1.0
653437	0.0	0.0
146330	1074.0	1437.0
146325	0.0	1.0
860	746.0	518.0
861	13377.0	4223.0
862	1317.0	120.0
653440	326.0	226.0
863	757.0	278.0
653441	139.0	26.0
864	2101.0	1484.0
865	2794.0	2168.0
866	18.0	1.0
867	4151.0	1909.0
868	3027.0	1381.0
869	22.0	37.0
134353	1083.0	298.0
641467	51.0	34.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	1.0
106478924	4.0	4.0
219402	2485.0	1599.0
106478923	0.0	0.0
7840	3109.0	1264.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	1.0	0.0
7841	4308.0	3650.0
388276	0.0	0.0
388275	6.0	1.0
388272	521.0	362.0
871	7610.0	6052.0
873	3424.0	3658.0
874	977.0	531.0
875	8.0	18.0
7832	11550.0	9327.0
100505967	0.0	0.0
7837	4396.0	2292.0
106478919	0.0	0.0
106478918	1.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	1.0	0.0
106478914	3.0	0.0
106478913	2.0	2.0
106478912	0.0	0.0
7851	160.0	61.0
106478911	0.0	0.0
100505953	0.0	3.0
7850	38.0	93.0
106478910	1.0	0.0
7852	2718.0	8310.0
100270754	0.0	0.0
881	10.0	6.0
100270755	7.0	2.0
883	469.0	339.0
885	1.0	0.0
886	3.0	0.0
887	2.0	0.0
100270753	0.0	0.0
7844	3996.0	1794.0
889	3483.0	1653.0
7846	9275.0	9904.0
106478909	0.0	0.0
219409	0.0	0.0
7849	241.0	70.0
220416	41.0	4.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	2513.0	1764.0
106478944	0.0	0.0
100174857	3.0	20.0
106478943	18.0	6.0
5201	2807.0	1850.0
106478942	4.0	4.0
5202	1399.0	2588.0
106478941	0.0	0.0
106478940	0.0	0.0
890	218.0	2183.0
891	642.0	2681.0
892	4338.0	3426.0
894	4582.0	2476.0
342808	2.0	3.0
895	0.0	4.0
896	4740.0	2300.0
388289	1.0	6.0
897	3.0	0.0
898	54.0	186.0
899	773.0	1871.0
7855	849.0	148.0
7857	29.0	8.0
171392	791.0	552.0
100505989	240.0	2.0
106478939	0.0	1.0
219417	0.0	0.0
106478938	3.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	7271.0	3119.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	25.0	3.0
5210	538.0	582.0
7873	2308.0	2849.0
100505975	8.0	10.0
106478933	0.0	0.0
5211	9293.0	8887.0
106478932	0.0	0.0
219432	0.0	0.0
5212	1561.0	20.0
106478931	0.0	0.0
5213	4568.0	3201.0
219431	0.0	0.0
7874	11247.0	9341.0
106478930	0.0	0.0
388284	198.0	86.0
171389	47.0	25.0
100420508	0.0	0.0
100420505	49.0	25.0
105377595	16.0	3.0
5203	834.0	950.0
7866	2214.0	1420.0
100420503	0.0	0.0
5204	21047.0	8066.0
100420502	23.0	0.0
5205	5828.0	6544.0
100420501	0.0	0.0
7867	2682.0	2632.0
5207	166.0	39.0
7869	915.0	379.0
5208	2558.0	1810.0
106478929	0.0	0.0
5209	14378.0	9977.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	690.0	157.0
7884	2423.0	1715.0
219445	0.0	0.0
5222	1.0	0.0
90523	41.0	15.0
5223	1835.0	2890.0
5224	0.0	0.0
