id	0ecc60d5-6273-41f8-9fbc-70fb6373e47d	3ab0577a-0d95-4f3b-9ec8-850820c5ecb3
286102	0.0	0.0
286103	36.0	24.0
347584	0.0	0.0
5599	2401.0	2592.0
347687	1.0	3.0
347686	0.0	0.0
132612	0.0	4.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	5.0	0.0
53822	5.0	2.0
53820	15.0	139.0
53826	1990.0	665.0
53827	2398.0	5741.0
345016	0.0	0.0
347673	1.0	0.0
53828	0.0	0.0
53829	290.0	112.0
347675	0.0	0.0
28866	1.0	0.0
100507173	55.0	24.0
26205	1153.0	1418.0
132625	0.0	1.0
28864	0.0	0.0
100507171	287.0	141.0
28865	9.0	4.0
26207	1041.0	1194.0
100507178	37.0	75.0
26206	118.0	80.0
28869	7.0	0.0
100131493	0.0	0.0
28862	71.0	3.0
28863	5.0	0.0
28861	4.0	0.0
53833	18.0	55.0
53834	2604.0	1593.0
53831	16.0	93.0
53832	1644.0	1656.0
53838	1044.0	3843.0
53836	73.0	122.0
144608	86.0	134.0
28833	6.0	0.0
28834	71.0	15.0
28831	1.0	0.0
100750245	0.0	0.0
28832	1.0	0.0
100750246	2.0	2.0
100750247	3.0	3.0
100131481	0.0	0.0
53840	41.0	54.0
53841	19.0	2.0
28830	0.0	0.0
53842	0.0	0.0
100131478	1.0	1.0
28847	36.0	0.0
102060282	14.0	10.0
28819	1.0	0.0
28817	1028.0	104.0
28818	4.0	0.0
100131469	0.0	0.0
28811	5.0	1.0
28812	10.0	4.0
28810	9.0	0.0
28815	1158.0	178.0
28816	666.0	102.0
28813	923.0	107.0
100507143	0.0	0.0
28814	134.0	24.0
51201	1583.0	640.0
119687	0.0	0.0
51200	57.0	67.0
51203	120.0	2200.0
51202	126.0	114.0
51205	1384.0	1892.0
51204	735.0	1515.0
51207	2.0	14.0
51206	22.0	29.0
119682	0.0	0.0
51209	218.0	132.0
51208	67.0	10.0
28828	0.0	0.0
100507135	40.0	4.0
28829	0.0	0.0
100131457	0.0	1.0
28822	604.0	71.0
28823	786.0	142.0
28820	717.0	80.0
100131454	31.0	49.0
28821	4.0	1.0
28826	63.0	3.0
28827	0.0	0.0
100131451	0.0	3.0
28824	3.0	1.0
28825	734.0	235.0
119678	0.0	0.0
119679	0.0	0.0
89801	197.0	346.0
51214	10.0	5.0
51213	0.0	1.0
51218	1587.0	4274.0
286183	3.0	1.0
286184	0.0	0.0
286186	1.0	0.0
286187	16.0	14.0
286189	36.0	31.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	2.0	3.0
89839	73.0	171.0
89838	0.0	0.0
89837	0.0	1.0
100507170	0.0	0.0
51222	1591.0	1159.0
51225	407.0	604.0
286190	5.0	8.0
89832	13.0	1.0
51224	0.0	1.0
51227	987.0	1094.0
51226	790.0	1242.0
51228	2129.0	3280.0
347613	12.0	5.0
28808	0.0	0.0
28809	495.0	71.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	238.0	125.0
28800	0.0	0.0
28801	4.0	0.0
28804	178.0	12.0
28805	0.0	0.0
28802	4.0	3.0
28803	296.0	29.0
51230	4320.0	4791.0
90809	1322.0	1941.0
51232	21194.0	5125.0
51231	1565.0	2192.0
51234	2410.0	4296.0
51233	27.0	14.0
89822	155.0	21.0
51236	1024.0	3879.0
51237	502.0	439.0
51239	353.0	592.0
90806	1910.0	3541.0
100507102	1.0	3.0
129049	559.0	154.0
154007	1053.0	1141.0
26279	5.0	0.0
203859	228.0	41.0
26272	507.0	771.0
26271	253.0	600.0
26273	2672.0	2745.0
26276	744.0	882.0
26275	2321.0	1994.0
26278	2043.0	1262.0
26277	2436.0	3788.0
26270	395.0	797.0
26285	0.0	0.0
26284	1977.0	4512.0
26287	8.0	5.0
26286	2396.0	2694.0
26289	5052.0	381.0
26281	5.0	1.0
26280	47.0	25.0
100507127	17.0	5.0
100507125	2.0	2.0
129025	0.0	0.0
26258	3007.0	3112.0
26257	6.0	0.0
26259	1311.0	1750.0
26251	2.0	10.0
168667	182.0	33.0
26254	3.0	0.0
26253	11.0	18.0
26256	282.0	705.0
144699	622.0	823.0
26255	0.0	0.0
100507114	16.0	0.0
100507113	56.0	23.0
100507118	7.0	8.0
100507117	9.0	9.0
26269	1210.0	1370.0
26268	3899.0	3862.0
201229	543.0	423.0
26261	43.0	48.0
119696	0.0	0.0
26260	2693.0	1154.0
26263	1479.0	2071.0
119694	0.0	0.0
26262	1166.0	3033.0
201232	156.0	378.0
119695	0.0	0.0
26267	254.0	333.0
26266	186.0	180.0
119692	0.0	0.0
130074	9514.0	5339.0
129080	248.0	270.0
28899	0.0	1.0
26235	1845.0	1272.0
26238	36.0	15.0
28897	0.0	0.0
28898	12.0	0.0
100750225	34.0	13.0
26239	0.0	0.0
28891	3.0	0.0
28892	17.0	4.0
26230	545.0	608.0
201243	1.0	0.0
28890	1.0	0.0
26232	1684.0	620.0
28895	0.0	0.0
26231	198.0	185.0
28896	1.0	1.0
26234	7674.0	8522.0
28893	14.0	1.0
26233	487.0	1992.0
28894	0.0	0.0
144638	11.0	11.0
132660	914.0	1039.0
26247	4.0	1.0
26246	2.0	0.0
26249	659.0	488.0
26248	0.0	0.0
100510707	0.0	0.0
201255	605.0	1332.0
26240	519.0	560.0
201254	890.0	3055.0
26242	0.0	0.0
26245	0.0	0.0
252839	3248.0	17683.0
132671	1118.0	935.0
130013	18.0	10.0
28877	0.0	0.0
28878	45.0	7.0
28875	51.0	4.0
28876	57.0	6.0
201259	1.0	0.0
28879	1.0	0.0
26219	1.0	0.0
492311	1178.0	996.0
168620	17.0	8.0
28870	9.0	1.0
201266	3090.0	10407.0
28873	0.0	0.0
28874	184.0	10.0
26212	2.0	49.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	405.0	104.0
26225	2131.0	3152.0
28888	0.0	0.0
26224	5089.0	2767.0
28889	0.0	0.0
26227	3616.0	1739.0
28886	0.0	0.0
26226	27.0	28.0
28887	0.0	0.0
26229	1213.0	2465.0
26228	15.0	21.0
28880	0.0	0.0
28881	13.0	0.0
28884	1.0	0.0
26220	93.0	40.0
28885	38.0	6.0
26223	1.0	0.0
28882	127.0	17.0
28883	4.0	0.0
492307	1.0	0.0
492303	34.0	41.0
105369550	2.0	3.0
100287114	0.0	1.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	1.0	0.0
5607	1239.0	664.0
5608	1266.0	421.0
5609	2308.0	1240.0
5600	763.0	430.0
5601	2007.0	5215.0
5602	1172.0	869.0
5603	3563.0	7154.0
5604	2329.0	2434.0
5605	3401.0	4016.0
5606	1494.0	2645.0
5620	0.0	0.0
5618	15843.0	12343.0
5619	0.0	0.0
5610	5314.0	6277.0
5611	4563.0	6754.0
5612	2420.0	2632.0
5613	1373.0	2108.0
5616	0.0	0.0
5617	3.0	1.0
105370578	9.0	4.0
5630	32.0	3.0
5631	996.0	3765.0
166379	555.0	354.0
166378	594.0	782.0
5629	468.0	43.0
100133941	20605.0	55157.0
5621	11247.0	3763.0
5623	204.0	193.0
5624	10.0	70.0
5625	734.0	542.0
5626	0.0	4.0
5627	4956.0	1286.0
5628	1.0	0.0
5641	2781.0	6695.0
5634	2514.0	2874.0
5635	2916.0	2378.0
100133957	14.0	23.0
5636	1028.0	1661.0
5638	599.0	457.0
5639	591.0	1038.0
5650	1535.0	231.0
5651	0.0	1.0
5652	4535.0	17961.0
5653	536.0	789.0
5644	0.0	1.0
5645	0.0	12.0
5646	10.0	9.0
5648	143.0	5.0
5649	1529.0	29.0
100131309	0.0	0.0
5660	57830.0	58749.0
5662	169.0	243.0
5663	4155.0	8022.0
5664	650.0	3114.0
3002	24.0	33.0
347281	0.0	0.0
100131302	0.0	0.0
3001	69.0	147.0
3000	68.0	57.0
51360	1548.0	1713.0
51362	1534.0	1102.0
51361	1773.0	1567.0
51364	99.0	833.0
100287191	1.0	0.0
51363	2622.0	4994.0
51366	12570.0	7782.0
89978	391.0	325.0
100287193	5.0	1.0
51365	24.0	239.0
51368	2184.0	4398.0
5654	7339.0	35611.0
5655	413.0	16207.0
51367	664.0	1491.0
90956	1675.0	3389.0
5657	1.0	1.0
90957	1615.0	2105.0
89970	2165.0	2868.0
5670	0.0	0.0
5671	0.0	0.0
5672	49.0	10.0
347273	18.0	39.0
5673	4.0	16.0
90952	1825.0	2693.0
5675	0.0	0.0
347275	0.0	0.0
3013	28.0	195.0
3012	98.0	292.0
3010	0.0	5.0
51371	1804.0	9734.0
3009	0.0	5.0
100287183	0.0	0.0
3008	0.0	36.0
51373	443.0	1004.0
3007	8.0	46.0
51372	1654.0	4393.0
51375	982.0	1151.0
3006	1430.0	7487.0
51374	3734.0	8831.0
3005	14444.0	14505.0
51377	1385.0	3440.0
3004	20.0	16.0
3003	21.0	63.0
51379	750.0	926.0
51378	72.0	20.0
5669	1.0	0.0
5680	1.0	0.0
5681	2870.0	2409.0
5682	2148.0	4898.0
5683	566.0	1481.0
5684	2065.0	8816.0
5685	2727.0	6607.0
347265	33.0	89.0
5686	2132.0	5927.0
3024	0.0	0.0
3021	26764.0	25755.0
3020	1384.0	5919.0
100287177	0.0	1.0
51380	3466.0	3535.0
100287178	0.0	0.0
51382	2173.0	6104.0
100287173	0.0	0.0
51384	2.0	0.0
3018	0.0	3.0
51386	16767.0	4566.0
3017	1179.0	5757.0
51385	1070.0	702.0
51388	847.0	1587.0
3015	2304.0	11243.0
100287171	287.0	283.0
3014	337.0	2619.0
5676	0.0	0.0
51389	2373.0	4415.0
5678	0.0	1.0
5690	2919.0	10541.0
5691	1874.0	8925.0
5692	5439.0	22399.0
5693	2717.0	9478.0
347252	3.0	13.0
5694	2268.0	6195.0
5695	3536.0	7138.0
5696	1555.0	4886.0
5697	16.0	200.0
3035	2701.0	4545.0
3034	11.0	17.0
3033	6736.0	5329.0
3032	7471.0	7711.0
3031	2.0	2.0
3030	15443.0	11515.0
51390	2322.0	3138.0
51393	340.0	647.0
3029	1341.0	2464.0
3028	2148.0	6986.0
51397	1069.0	3263.0
3026	9.0	84.0
51399	1409.0	3435.0
51398	3643.0	8301.0
5687	816.0	1965.0
5688	3489.0	9828.0
5689	3894.0	10529.0
129401	526.0	1030.0
347240	282.0	491.0
129402	0.0	0.0
3046	1.0	20.0
3045	0.0	0.0
3044	1.0	0.0
3043	219.0	36.0
3042	0.0	0.0
3040	47.0	17.0
374900	832.0	564.0
3039	0.0	0.0
3038	1061.0	121.0
3037	59.0	308.0
374907	186.0	254.0
3036	5.0	146.0
5698	506.0	1485.0
5699	476.0	1334.0
90990	668.0	1080.0
90993	424.0	16898.0
3055	307.0	694.0
3054	4950.0	4976.0
3053	15.0	17.0
100287144	0.0	0.0
3052	786.0	1570.0
3051	0.0	0.0
3050	3.0	0.0
100287140	0.0	0.0
3049	1.0	0.0
3048	4.0	10.0
3047	0.0	0.0
90987	1296.0	990.0
3060	0.0	0.0
374920	614.0	211.0
3068	8489.0	26940.0
3067	96.0	38.0
374928	358.0	1194.0
3066	3450.0	7530.0
3065	3919.0	6769.0
3064	6724.0	6054.0
3062	3.0	2.0
3061	10.0	1.0
3059	1006.0	1042.0
3071	760.0	868.0
3070	296.0	1074.0
3078	0.0	3.0
3077	1118.0	1948.0
100287128	36.0	2.0
3075	2844.0	2723.0
3074	4045.0	8441.0
3073	2920.0	3883.0
374918	12.0	134.0
3069	30196.0	36736.0
3082	363.0	176.0
3081	186.0	570.0
3080	0.0	0.0
53938	707.0	780.0
28976	2424.0	2830.0
28977	1941.0	4394.0
28974	1853.0	4772.0
100131388	2.0	3.0
3087	257.0	1202.0
28978	638.0	2416.0
3084	2770.0	192.0
3083	11.0	13.0
28972	2852.0	9926.0
53940	0.0	0.0
28973	3371.0	6020.0
28970	1751.0	1454.0
28971	913.0	831.0
53944	1674.0	1579.0
53942	5.0	20.0
53947	473.0	891.0
3093	3719.0	5965.0
3092	5383.0	6516.0
3091	4272.0	9563.0
3090	556.0	928.0
28987	2673.0	1834.0
28988	4210.0	8250.0
132989	437.0	222.0
100131378	4.0	1.0
3099	5267.0	4998.0
28985	936.0	3795.0
3098	8297.0	14919.0
28986	952.0	1693.0
3097	2349.0	1719.0
100507299	39.0	17.0
3096	2125.0	2549.0
100131374	0.0	0.0
28989	436.0	796.0
100507297	217.0	116.0
3094	4569.0	10077.0
337986	0.0	0.0
100131370	0.0	0.0
28983	46.0	48.0
28984	1185.0	1428.0
28981	1047.0	1716.0
374819	295.0	685.0
26322	0.0	0.0
28982	509.0	2424.0
129303	985.0	2019.0
100131369	44.0	11.0
28954	85.0	58.0
28955	275.0	225.0
28952	968.0	1699.0
100131366	0.0	21.0
65944	2.0	0.0
337979	0.0	0.0
28958	1492.0	5090.0
337978	0.0	0.0
28959	1526.0	2232.0
337977	0.0	0.0
28956	1144.0	5921.0
337976	0.0	0.0
28957	358.0	724.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	2599.0	4130.0
337980	0.0	0.0
51300	2181.0	3495.0
51302	677.0	70.0
89910	4000.0	4467.0
51301	403.0	172.0
51304	3666.0	4640.0
51303	585.0	1707.0
51306	3999.0	2079.0
51305	0.0	3.0
51308	331.0	105.0
51307	3143.0	2826.0
51309	2189.0	2729.0
130340	145.0	249.0
100131358	0.0	4.0
28965	2066.0	96.0
28966	289.0	1057.0
26301	256.0	360.0
337969	0.0	0.0
28964	3461.0	4312.0
337968	0.0	0.0
28969	2780.0	12557.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	90.0	47.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	384.0	159.0
337973	0.0	0.0
337972	0.0	0.0
360200	66.0	10.0
337971	0.0	0.0
337970	0.0	0.0
28962	1291.0	1836.0
51311	58.0	45.0
51310	3054.0	3796.0
28960	499.0	1310.0
51313	12168.0	23689.0
51312	3276.0	1280.0
51315	2238.0	3039.0
51314	4.0	21.0
51317	3011.0	2177.0
360205	0.0	36.0
51316	73.0	48.0
51319	1216.0	1759.0
360203	0.0	0.0
51318	1724.0	3383.0
374864	57.0	21.0
28938	338.0	53.0
100507267	1.0	1.0
28939	1.0	0.0
374860	256.0	1276.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	8.0	5.0
28930	7.0	0.0
28931	1.0	0.0
374868	1439.0	1040.0
100507266	125.0	84.0
28936	0.0	0.0
28937	464.0	63.0
28934	0.0	0.0
28935	160.0	25.0
337963	0.0	0.0
337960	0.0	0.0
51320	2952.0	2086.0
51322	10096.0	10082.0
53981	2644.0	5812.0
51321	2619.0	4893.0
51324	3788.0	5986.0
89932	1287.0	942.0
51326	95.0	72.0
51327	0.0	0.0
51329	86.0	63.0
28949	0.0	0.0
100507257	31.0	9.0
132946	48.0	72.0
100507251	0.0	0.0
28943	352.0	24.0
65975	4.0	21.0
28941	1435.0	141.0
65977	973.0	1516.0
28942	81.0	33.0
28947	0.0	0.0
132949	1221.0	865.0
65979	3639.0	2709.0
28948	0.0	0.0
100507254	5.0	15.0
28946	7.0	4.0
89927	1481.0	668.0
144920	0.0	0.0
51330	462.0	4993.0
28940	85.0	7.0
51333	114.0	193.0
51332	1409.0	749.0
51335	1738.0	1595.0
51334	102.0	123.0
51337	1973.0	3948.0
360227	3.0	0.0
51339	553.0	2237.0
51338	176.0	261.0
360226	1.0	0.0
28918	0.0	0.0
28919	106.0	25.0
374887	267.0	126.0
65981	1267.0	983.0
28916	0.0	0.0
65980	1748.0	2284.0
28917	1.0	0.0
374882	1879.0	5746.0
65983	5567.0	1578.0
100131328	0.0	0.0
65982	2403.0	10424.0
100131327	0.0	0.0
65985	5725.0	3991.0
65987	510.0	89.0
28910	0.0	0.0
65986	2527.0	1536.0
28911	0.0	0.0
65989	390.0	124.0
132954	0.0	0.0
65988	671.0	1633.0
100131320	282.0	211.0
28914	3807.0	434.0
28915	49.0	11.0
28912	3210.0	405.0
28913	510.0	96.0
51340	2698.0	5365.0
100287098	7.0	12.0
89958	174.0	644.0
51341	2513.0	3105.0
100287091	0.0	0.0
100507290	594.0	2170.0
51343	2466.0	2292.0
89953	1967.0	1857.0
51348	29.0	28.0
51347	3119.0	4360.0
90933	1854.0	2627.0
100302090	0.0	0.0
65990	152.0	1079.0
374875	209.0	385.0
28929	0.0	1.0
65992	2027.0	4293.0
28927	0.0	0.0
65991	2158.0	3806.0
28928	0.0	0.0
65993	1423.0	5381.0
374872	22.0	19.0
65996	1321.0	1010.0
65998	1933.0	1586.0
28921	6.0	0.0
65997	222.0	719.0
28922	3.0	0.0
65999	622.0	776.0
28920	2.0	1.0
374879	332.0	78.0
28925	0.0	0.0
28926	4.0	0.0
374877	33.0	27.0
28923	1033.0	137.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	2442.0	3140.0
100287087	1.0	8.0
51350	0.0	0.0
51352	0.0	12.0
100287083	0.0	0.0
89944	1242.0	2214.0
100287082	0.0	1.0
89941	2766.0	3998.0
130399	3401.0	138.0
166348	15.0	3.0
374897	2.0	1.0
100507217	3194.0	2634.0
166336	2834.0	2201.0
374899	506.0	320.0
203510	0.0	0.0
541611	0.0	0.0
154386	19.0	6.0
100507246	897.0	1229.0
100507249	0.0	1.0
100507240	2.0	4.0
101937451	0.0	0.0
100507244	63.0	10.0
100507242	3.0	5.0
100133991	149.0	73.0
100509894	17.0	8.0
203522	1097.0	432.0
203523	506.0	680.0
130355	295.0	1035.0
26353	1099.0	3608.0
26355	1490.0	4018.0
26354	3284.0	5871.0
53904	22.0	42.0
53905	613.0	212.0
130367	251.0	40.0
154313	8.0	36.0
203547	2028.0	3936.0
53918	1090.0	1376.0
53919	46.0	18.0
100507203	4.0	2.0
53916	406.0	888.0
53917	359.0	433.0
100507206	5.0	2.0
28998	849.0	3056.0
26335	0.0	0.0
28999	997.0	82.0
28996	11881.0	7475.0
26339	0.0	0.0
26338	0.0	0.0
28990	588.0	674.0
28991	802.0	2389.0
203562	4.0	47.0
26330	2.0	1.0
28992	737.0	1077.0
26333	0.0	0.0
100169989	10.0	5.0
100509857	0.0	0.0
203569	0.0	2.0
100131393	0.0	0.0
100131390	1.0	1.0
168975	0.0	0.0
26341	0.0	0.0
26343	1.0	0.0
100289644	0.0	0.0
100289643	0.0	0.0
100289640	0.0	0.0
5706	2416.0	5397.0
5707	3735.0	6364.0
5708	6909.0	8947.0
5709	4011.0	7827.0
5700	729.0	1203.0
5701	2643.0	7136.0
5702	3242.0	6609.0
5704	1975.0	5487.0
5705	4327.0	7962.0
100507401	9.0	4.0
100507404	2.0	2.0
100289635	1580.0	1519.0
5717	3006.0	6522.0
5718	2183.0	5416.0
5719	4464.0	8859.0
5710	4501.0	13950.0
5711	3060.0	5825.0
5713	1824.0	1991.0
5714	4484.0	6213.0
5715	780.0	1265.0
5716	1407.0	4393.0
5730	2199.0	177.0
5728	9557.0	5594.0
5729	68.0	33.0
5720	4387.0	17010.0
5721	2398.0	13698.0
5723	351.0	542.0
105370683	1.0	0.0
5724	409.0	371.0
5725	7648.0	17242.0
5726	0.0	1.0
5727	1704.0	218.0
154288	1.0	0.0
100289619	0.0	0.0
5740	1661.0	1032.0
5741	0.0	0.0
5739	29.0	171.0
5731	1.0	4.0
5732	70.0	117.0
5733	3570.0	722.0
5734	922.0	305.0
5736	9.0	6.0
5737	304.0	105.0
5738	5429.0	12114.0
102060414	0.0	8.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	719.0	700.0
5743	370.0	133.0
5744	2246.0	467.0
5745	261.0	238.0
5746	315.0	55.0
5747	4683.0	7384.0
5760	6.0	24.0
5761	24.0	53.0
5763	6839.0	24761.0
3101	30.0	196.0
5753	231.0	1239.0
5754	5857.0	11608.0
5756	2745.0	6650.0
5757	20607.0	35333.0
5758	2.0	1.0
5759	21.0	34.0
5770	2860.0	4520.0
5771	1436.0	1420.0
5774	2474.0	2722.0
3112	55.0	34.0
3111	1011.0	593.0
3110	45.0	35.0
3109	1002.0	1742.0
3108	1766.0	2850.0
3107	19775.0	57140.0
3106	26018.0	69190.0
3105	15620.0	27325.0
3104	972.0	878.0
5764	9646.0	405.0
5767	24.0	9.0
5768	10725.0	17905.0
5769	9.0	19.0
648315	0.0	0.0
5780	2704.0	2304.0
5781	8511.0	7912.0
5782	5058.0	7087.0
5783	5006.0	1922.0
5784	10375.0	2758.0
3123	6984.0	13177.0
3122	13223.0	26650.0
3121	0.0	0.0
3120	260.0	962.0
51481	0.0	1.0
51480	0.0	0.0
3119	1546.0	3475.0
3118	438.0	888.0
3117	1883.0	4364.0
3116	11.0	10.0
3115	4936.0	5661.0
3113	5988.0	7568.0
5775	2892.0	1189.0
5777	1294.0	2626.0
5778	109.0	207.0
103164619	0.0	0.0
5790	0.0	0.0
5791	1974.0	1088.0
5792	44953.0	47127.0
5793	4815.0	3754.0
5794	81.0	123.0
5795	2253.0	2679.0
5796	8385.0	3338.0
3134	1530.0	1715.0
3133	28524.0	18059.0
3132	5.0	7.0
3131	4832.0	111.0
100287067	0.0	0.0
51490	1831.0	1551.0
100287063	0.0	0.0
51491	505.0	1583.0
51493	3640.0	3022.0
3128	395.0	1042.0
51496	2285.0	2044.0
3127	5095.0	8512.0
51495	6961.0	12640.0
445815	130.0	15.0
51497	4138.0	6272.0
5786	5817.0	8463.0
5787	3259.0	2432.0
51499	904.0	2416.0
5788	1053.0	1000.0
5789	130.0	727.0
3145	662.0	2108.0
3142	243.0	401.0
3141	1714.0	2227.0
3140	2409.0	1900.0
100287055	0.0	0.0
3139	323.0	1041.0
3138	230.0	79.0
3137	110.0	107.0
3136	1805.0	2234.0
3135	48.0	107.0
5797	5273.0	4441.0
5798	2.0	127.0
5799	220.0	1703.0
347376	3.0	4.0
3156	2359.0	4357.0
3155	1945.0	2397.0
100287045	4.0	1.0
3152	0.0	0.0
3151	5408.0	9238.0
3150	6071.0	21161.0
3149	457.0	11373.0
3148	2105.0	5896.0
3146	10208.0	21277.0
347365	183.0	361.0
648359	2.0	2.0
347363	0.0	1.0
3167	0.0	24.0
3166	1.0	0.0
100302119	0.0	0.0
3164	3436.0	1478.0
100302118	0.0	0.0
3163	1401.0	4383.0
100302117	0.0	0.0
3162	470.0	2494.0
100302116	0.0	0.0
3161	29.0	952.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	1.0
100302111	0.0	0.0
3159	1326.0	10125.0
3158	2544.0	16870.0
3157	1896.0	2766.0
347359	1.0	1.0
3170	1.0	2.0
120939	14.0	55.0
3178	22580.0	37498.0
3177	616.0	1561.0
100287026	0.0	0.0
3176	3272.0	3206.0
100287029	3.0	20.0
3175	0.0	0.0
3174	69.0	93.0
3172	0.0	2.0
3171	6.0	182.0
100289682	0.0	0.0
3169	7340.0	28178.0
120935	32.0	2.0
3181	23917.0	52041.0
347344	674.0	466.0
3189	5683.0	7598.0
3188	4690.0	7845.0
3187	15492.0	18738.0
100289678	1011.0	1333.0
3186	0.0	0.0
3185	8892.0	19618.0
100302139	0.0	0.0
3184	7171.0	13255.0
100302138	0.0	0.0
3183	16276.0	34801.0
100302137	0.0	0.0
100287013	7.0	12.0
3182	3170.0	15054.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	18135.0	39506.0
347333	0.0	4.0
3191	7214.0	13406.0
3190	22184.0	42627.0
3199	229.0	21.0
3198	75.0	47.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	4.0	5.0
100302128	2.0	5.0
3195	0.0	1.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	5.0	6.0
100302125	1.0	0.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	0.0	0.0
347442	0.0	0.0
132851	30.0	22.0
100131268	0.0	0.0
374946	73.0	62.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	0.0	0.0
100302156	0.0	0.0
120863	50.0	53.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	42.0	43.0
100302152	0.0	0.0
100302150	0.0	0.0
51400	2247.0	3984.0
51406	1590.0	3964.0
51409	2027.0	1879.0
132864	2803.0	2498.0
100302149	2.0	2.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	0.0	0.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	1.0	4.0
144847	0.0	0.0
51411	272.0	303.0
541578	762.0	1370.0
374969	599.0	1066.0
100131244	0.0	0.0
100302179	1.0	3.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	2.0	0.0
51421	6030.0	3800.0
100302172	0.0	0.0
51422	1666.0	1407.0
51427	1483.0	2665.0
51426	1969.0	1900.0
51429	4912.0	6790.0
51428	2551.0	6329.0
347411	0.0	0.0
541565	402.0	519.0
132884	681.0	251.0
100131236	0.0	0.0
100131234	2.0	5.0
100131230	1.0	1.0
374955	9.0	0.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	1.0	3.0
100302165	0.0	0.0
51430	4072.0	9670.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	1.0
51434	1840.0	4845.0
100302160	0.0	0.0
51433	5711.0	8132.0
51435	1673.0	1595.0
51438	0.0	0.0
347402	1.0	6.0
51439	3943.0	3958.0
347404	24.0	16.0
374986	2249.0	1309.0
100507381	0.0	0.0
132817	0.0	0.0
374987	27.0	6.0
51441	3652.0	5615.0
100302197	0.0	0.0
51440	13.0	8.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	157.0	156.0
100302193	0.0	5.0
51444	871.0	1466.0
100302192	0.0	0.0
51447	5946.0	4944.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	14446.0	5106.0
144809	0.0	5.0
374973	12.0	9.0
100131213	121.0	63.0
100131211	431.0	281.0
374977	23.0	9.0
51450	109.0	743.0
100302186	0.0	0.0
51451	1161.0	2144.0
100302185	0.0	0.0
51454	1050.0	645.0
120892	782.0	575.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	2299.0	1829.0
100302181	0.0	0.0
51458	26.0	43.0
100131208	2.0	2.0
100131207	0.0	0.0
100131205	38.0	117.0
100192204	2.0	1.0
51460	957.0	1108.0
117246	2964.0	3081.0
51463	134.0	347.0
117245	1720.0	171.0
144811	683.0	794.0
117248	3464.0	896.0
51465	3392.0	5001.0
117247	48.0	91.0
51466	5473.0	25079.0
144817	0.0	0.0
100507392	24.0	31.0
100507398	189.0	82.0
120872	4.0	0.0
51471	15.0	44.0
51474	10103.0	10257.0
51473	362.0	289.0
51475	0.0	0.0
51478	324.0	1576.0
51477	2124.0	5390.0
51479	5905.0	4490.0
100507347	131.0	41.0
101927992	8.0	44.0
101927994	174.0	1325.0
100507341	0.0	0.0
203611	0.0	0.0
129285	1534.0	1741.0
100507331	3.0	1.0
100507361	7.0	1.0
26499	142.0	523.0
100507362	0.0	0.0
117286	7.0	13.0
117285	0.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	2.0	0.0
117289	286.0	227.0
26495	0.0	0.0
26497	0.0	0.0
117283	5.0	18.0
100507357	2.0	1.0
100507354	2.0	0.0
100507303	460.0	500.0
100507300	26.0	11.0
26478	0.0	0.0
101927953	0.0	18.0
26479	3.0	2.0
101927957	4.0	7.0
26470	1796.0	1707.0
26472	953.0	5992.0
26471	5824.0	6678.0
26473	0.0	0.0
26476	0.0	0.0
26475	0.0	0.0
100507308	2.0	0.0
100131291	2.0	0.0
