id	c3ed7c7a-b80a-4de2-8dfb-b60bcf336375	1324ee08-213e-44c7-b28a-849d091ce308
7978	738.0	651.0
51028	3587.0	3427.0
5316	1297.0	1633.0
5317	5260.0	587.0
5318	1748.0	973.0
7979	3617.0	4302.0
219539	234.0	43.0
5319	15.0	12.0
219557	0.0	1.0
7991	2623.0	1114.0
5330	603.0	373.0
7994	4637.0	5608.0
5331	2291.0	3711.0
5332	853.0	198.0
7993	468.0	733.0
5333	1358.0	737.0
5334	491.0	484.0
51030	1276.0	2311.0
51032	7.0	0.0
51031	3958.0	3885.0
342918	8.0	4.0
100420627	1.0	1.0
51035	7145.0	3995.0
5324	66.0	84.0
5325	1142.0	554.0
5326	1380.0	1800.0
5327	17101.0	23999.0
7988	1030.0	1126.0
100420621	1.0	0.0
5328	1384.0	11010.0
5329	391.0	3248.0
158248	13.0	8.0
5340	0.0	0.0
5341	564.0	844.0
5342	6.0	0.0
5343	10.0	0.0
101929335	80.0	14.0
5345	731.0	201.0
63027	2312.0	2121.0
342909	111.0	72.0
342908	234.0	89.0
51043	5925.0	5664.0
51042	127.0	168.0
342900	0.0	0.0
100419649	0.0	0.0
51046	1.0	0.0
5335	4230.0	4974.0
90634	2113.0	974.0
134285	26.0	8.0
5336	1763.0	929.0
5337	1279.0	769.0
90637	949.0	952.0
100420633	0.0	0.0
5338	3046.0	1631.0
5339	28836.0	62188.0
90639	941.0	823.0
5350	196.0	210.0
5351	9076.0	17556.0
5352	1560.0	9901.0
219578	0.0	8.0
100419650	0.0	0.0
134288	0.0	0.0
63035	1124.0	1147.0
5354	288.0	36.0
5355	6329.0	8079.0
63036	0.0	0.0
5356	3090.0	2700.0
90632	2.0	1.0
101929344	154.0	0.0
161882	390.0	645.0
51050	3457.0	473.0
51052	0.0	18.0
643906	0.0	3.0
51054	229.0	111.0
643904	23.0	20.0
51053	838.0	746.0
643905	0.0	0.0
51056	5860.0	7779.0
51058	587.0	536.0
51057	439.0	217.0
643909	0.0	0.0
5346	13380.0	66.0
90624	1042.0	1155.0
51059	102.0	18.0
5347	611.0	1579.0
5348	258.0	11.0
5349	12931.0	22510.0
90625	6.0	5.0
90627	1716.0	1584.0
5360	6174.0	4937.0
5361	3542.0	4625.0
5362	872.0	1950.0
101929351	66.0	29.0
5364	5027.0	8044.0
5365	891.0	1190.0
5366	514.0	2364.0
90665	0.0	0.0
5367	1.0	3.0
51061	3664.0	3101.0
51060	4011.0	5524.0
51063	1604.0	2023.0
51062	1214.0	618.0
146279	45.0	17.0
51065	2541.0	2813.0
643915	0.0	0.0
51067	822.0	971.0
51066	38.0	10.0
51069	1747.0	1560.0
51068	3213.0	4881.0
5357	890.0	1913.0
5358	3283.0	3630.0
100420656	0.0	0.0
5359	1870.0	2270.0
643911	1062.0	1921.0
100420650	4.0	12.0
5371	4162.0	3618.0
100420660	1.0	1.0
5372	1423.0	1242.0
5373	800.0	1010.0
158257	1.0	3.0
732448	2.0	1.0
5375	5.0	0.0
5376	7748.0	9618.0
90655	0.0	0.0
5378	842.0	661.0
219595	0.0	0.0
101929369	0.0	2.0
51070	2412.0	3383.0
51072	99.0	127.0
51071	1378.0	1942.0
5370	0.0	0.0
51074	1215.0	1653.0
51073	2140.0	2053.0
51076	1231.0	988.0
51075	6172.0	7606.0
51078	3219.0	4142.0
51077	2600.0	2771.0
51079	1044.0	1645.0
5368	23.0	17.0
5369	0.0	0.0
100420665	0.0	1.0
171222	20.0	10.0
171221	0.0	0.0
90649	566.0	874.0
171220	143.0	99.0
5382	176.0	178.0
5383	85.0	165.0
100419560	7.0	3.0
28619	8.0	8.0
5387	123.0	92.0
28613	0.0	0.0
28614	26.0	15.0
220594	4.0	0.0
28611	4.0	10.0
28612	0.0	0.0
28617	7.0	1.0
5380	0.0	0.0
28616	7.0	10.0
28610	1.0	4.0
5379	567.0	782.0
100420558	0.0	0.0
100420557	1.0	0.0
100420555	0.0	0.0
100420552	0.0	0.0
5393	1602.0	1946.0
5394	5389.0	5220.0
5395	1060.0	1115.0
5396	4834.0	15876.0
101929302	44.0	29.0
28624	0.0	0.0
28625	0.0	0.0
28622	1.0	1.0
28623	0.0	0.0
28628	0.0	0.0
28629	0.0	0.0
28626	0.0	3.0
28627	1.0	0.0
28620	19.0	2.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	2.0	0.0
101929310	0.0	0.0
100420574	3.0	0.0
28608	0.0	2.0
28609	19.0	3.0
100419595	0.0	0.0
28602	29.0	20.0
28603	0.0	6.0
101929328	1.0	6.0
28600	0.0	0.0
28601	7.0	7.0
28606	10.0	13.0
101929329	0.0	0.0
100419599	0.0	0.0
256536	58.0	7.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	3129.0	3029.0
53616	436.0	394.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	2.0
256586	434.0	389.0
171177	2835.0	1656.0
171169	9.0	2.0
53632	2.0	4.0
53630	34.0	31.0
53635	5237.0	9032.0
53637	245.0	263.0
112840	871.0	998.0
26038	14.0	28.0
26037	3357.0	2878.0
653226	5.0	16.0
28699	0.0	0.0
26039	1387.0	2385.0
112849	350.0	268.0
112846	6.0	8.0
26030	2495.0	1732.0
28693	1.0	1.0
28694	0.0	0.0
26032	111.0	193.0
28691	7.0	8.0
26031	312.0	705.0
28692	8.0	6.0
26034	126.0	72.0
28697	0.0	0.0
26033	1355.0	3758.0
28698	0.0	0.0
653232	196.0	64.0
100312803	0.0	0.0
26036	1814.0	2589.0
100312806	19.0	1.0
28695	0.0	0.0
26035	2310.0	2270.0
28696	0.0	0.0
653234	7.0	8.0
643898	0.0	0.0
100312801	5.0	0.0
28690	3.0	3.0
26049	176.0	657.0
26048	819.0	652.0
653214	2237.0	1938.0
100312819	0.0	0.0
26040	2023.0	652.0
26043	3038.0	5262.0
26045	177.0	20.0
653220	0.0	0.0
26047	1092.0	2116.0
100312817	1.0	3.0
26046	2084.0	2771.0
100312816	0.0	0.0
124817	144.0	114.0
148808	1039.0	69.0
378925	4.0	15.0
28679	0.0	0.0
26015	1680.0	1493.0
653247	4.0	1.0
26018	15603.0	10442.0
28677	8.0	6.0
26017	4650.0	3534.0
28678	0.0	0.0
26019	3435.0	3298.0
124801	429.0	788.0
28671	14.0	15.0
28672	1.0	6.0
26010	3371.0	7195.0
28670	3.0	9.0
26012	1980.0	1837.0
28675	1.0	0.0
26011	241.0	1599.0
28676	0.0	3.0
28673	1.0	29.0
148811	40.0	5.0
26013	252.0	27.0
28674	9.0	6.0
124808	1552.0	1975.0
148818	0.0	0.0
112812	91.0	149.0
26027	251.0	249.0
653236	103.0	10.0
28688	3.0	3.0
28689	6.0	4.0
653238	12.0	16.0
112817	89.0	16.0
148823	14.0	20.0
28682	5.0	15.0
28683	5.0	12.0
148824	2.0	2.0
28680	4.0	9.0
653240	0.0	0.0
26020	19221.0	20841.0
28681	3.0	0.0
28686	0.0	0.0
26022	3972.0	2543.0
28684	7.0	9.0
26025	121.0	303.0
26024	385.0	422.0
28685	11.0	7.0
378948	0.0	0.0
378949	0.0	0.0
112885	64.0	83.0
28657	2.0	5.0
653268	5.0	27.0
653269	8.0	9.0
28658	4.0	4.0
28655	10.0	1.0
28656	3.0	1.0
28659	6.0	2.0
28650	0.0	0.0
653275	0.0	0.0
28653	9.0	10.0
28654	0.0	0.0
28651	0.0	0.0
28652	2.0	1.0
100312849	1.0	3.0
102157402	999.0	1617.0
102157400	1.0	3.0
378938	7779.0	3972.0
641298	14.0	8.0
26005	1648.0	1636.0
28668	1.0	0.0
28669	14.0	15.0
26007	3049.0	4741.0
28666	1.0	4.0
653259	24.0	6.0
28667	0.0	6.0
26009	3491.0	3079.0
28660	10.0	5.0
124857	19.0	45.0
28661	5.0	5.0
26001	6276.0	7208.0
28664	19.0	11.0
26000	3295.0	4039.0
28665	4.0	0.0
26003	7661.0	10274.0
28662	9.0	14.0
26002	236.0	699.0
28663	4.0	3.0
100312850	20.0	5.0
340390	43.0	30.0
340393	1.0	14.0
28639	10.0	28.0
112869	1173.0	792.0
28638	482.0	488.0
100312829	0.0	4.0
100312826	19.0	9.0
124842	43.0	38.0
100312825	0.0	0.0
100312828	12.0	4.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	1333.0	1751.0
100312823	0.0	0.0
339390	34.0	5.0
339396	0.0	0.0
28646	1.0	0.0
378950	0.0	0.0
28647	2.0	5.0
339398	59.0	42.0
378951	0.0	0.0
28644	2.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1631.0	2033.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	0.0	1.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	3.0	5.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	3.0	5.0
646096	0.0	0.0
90799	1792.0	781.0
100287345	0.0	0.0
87171	3.0	11.0
87178	1741.0	1628.0
100287327	0.0	0.0
100287325	6.0	33.0
100287314	5.0	18.0
26191	119.0	137.0
26190	4067.0	4018.0
100287302	0.0	0.0
26173	6140.0	8600.0
26175	686.0	746.0
154197	31.0	10.0
5411	5385.0	2933.0
5409	54.0	12.0
26184	0.0	0.0
26188	0.0	2.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	0.0
5408	0.0	15.0
286002	138.0	3.0
5420	10604.0	7055.0
286006	50.0	26.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1435.0	1841.0
51122	2528.0	2569.0
51121	805.0	1476.0
51124	2291.0	3485.0
51123	5822.0	9086.0
5412	3157.0	4820.0
51126	4573.0	8902.0
51125	3987.0	4266.0
5413	1380.0	1893.0
5414	1435.0	583.0
51128	4385.0	7677.0
51127	165.0	31.0
51129	2467.0	191.0
646024	3.0	4.0
646023	12.0	7.0
100131539	8.0	9.0
5430	14468.0	18352.0
5431	7289.0	8295.0
286016	43.0	36.0
5432	4942.0	6203.0
100131535	3.0	0.0
5433	1613.0	1596.0
105369729	0.0	0.0
51131	1483.0	1274.0
51130	135.0	119.0
51133	8616.0	13254.0
51132	3846.0	6114.0
51135	1101.0	1043.0
51134	426.0	560.0
5423	1805.0	3031.0
90701	3004.0	2489.0
5424	1056.0	1066.0
51136	431.0	551.0
5425	4904.0	5335.0
51138	2980.0	3229.0
5426	2636.0	4077.0
646019	5.0	10.0
5427	151.0	316.0
5428	2326.0	1665.0
5429	859.0	828.0
100131528	0.0	0.0
5440	4908.0	11315.0
5441	6536.0	8963.0
5442	1531.0	1336.0
5443	138.0	7.0
5444	5.0	2.0
51142	16176.0	20480.0
51141	3154.0	3848.0
51144	3280.0	2423.0
51143	1978.0	2395.0
51146	0.0	3.0
89758	1.0	1.0
5434	6309.0	6160.0
51148	2952.0	16072.0
5435	208.0	3.0
51147	2747.0	2089.0
5436	3423.0	5193.0
90736	784.0	747.0
51149	782.0	404.0
5437	1965.0	3406.0
5438	1322.0	1623.0
5439	1324.0	1709.0
90737	0.0	1.0
5450	339.0	134.0
5451	1549.0	2354.0
5452	297.0	187.0
5453	88.0	29.0
5454	0.0	17.0
646049	0.0	0.0
5455	93.0	1.0
51151	5.0	19.0
51150	7377.0	7045.0
51155	2134.0	4172.0
51154	3122.0	2943.0
51157	1100.0	1081.0
51156	6.0	3.0
5445	2895.0	3440.0
5446	411.0	25.0
5447	5848.0	9680.0
5449	1.0	2.0
286042	227.0	25.0
347487	0.0	0.0
5460	69.0	25.0
5462	111.0	153.0
5463	794.0	366.0
5464	8489.0	6124.0
5465	1389.0	1113.0
51160	7225.0	16059.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2305.0	2692.0
51161	688.0	271.0
51164	5822.0	9585.0
51163	1255.0	1891.0
51166	295.0	307.0
51168	76.0	12.0
51167	691.0	1089.0
5456	1.0	0.0
89778	4.0	0.0
5457	5.0	0.0
89777	0.0	0.0
5458	0.0	0.0
5459	2.0	1.0
120824	0.0	0.0
5470	8.0	62.0
5471	930.0	1527.0
347475	236.0	181.0
5473	1.0	1.0
5475	16.0	219.0
5476	14148.0	29299.0
100507097	1.0	1.0
100507096	0.0	0.0
51171	900.0	2078.0
100287388	0.0	0.0
100507099	0.0	4.0
51170	1949.0	1960.0
100507098	292.0	20.0
51172	826.0	986.0
51175	457.0	239.0
51174	528.0	416.0
51177	1433.0	2156.0
51176	436.0	1172.0
51179	13.0	0.0
5467	2488.0	2647.0
5468	1645.0	332.0
89766	44.0	85.0
5469	3498.0	5310.0
89765	219.0	199.0
347468	0.0	0.0
89761	1.0	0.0
5481	1708.0	1699.0
89792	1.0	1.0
90780	4001.0	6240.0
89790	151.0	180.0
5483	4.0	17.0
646077	0.0	0.0
5485	2.0	2.0
5486	2.0	4.0
5487	1.0	3.0
5488	1.0	0.0
646070	0.0	0.0
51182	1228.0	2241.0
646074	0.0	0.0
5480	1792.0	5699.0
51181	3604.0	3700.0
51184	1711.0	3107.0
51186	1882.0	2173.0
51185	2368.0	1412.0
100287372	8.0	1.0
51188	728.0	630.0
51187	7778.0	4693.0
5478	24851.0	34718.0
5479	9228.0	13728.0
89797	6475.0	736.0
89796	2128.0	6307.0
89795	494.0	361.0
89781	2276.0	2270.0
347454	30.0	41.0
5493	12410.0	2852.0
89780	471.0	947.0
5494	4100.0	5525.0
5495	3039.0	3451.0
5496	9193.0	12647.0
5498	684.0	899.0
5499	8310.0	12990.0
646080	52.0	81.0
100287369	0.0	3.0
51191	768.0	1592.0
646087	0.0	0.0
100287364	0.0	0.0
646086	18.0	16.0
51193	2262.0	2780.0
100287366	0.0	0.0
646085	0.0	0.0
51192	367.0	738.0
5491	4.0	6.0
51195	1034.0	2972.0
51194	1833.0	2606.0
100287362	4.0	0.0
51196	1016.0	768.0
51199	2032.0	2620.0
51198	0.0	1.0
5489	0.0	0.0
89782	621.0	1072.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	7.0	3.0
28735	0.0	0.0
28732	0.0	0.0
100507062	34.0	31.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	0.0
28739	0.0	0.0
28736	0.0	1.0
100507066	2.0	0.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	4.0	1.0
119764	0.0	0.0
119765	0.0	0.0
144715	63.0	234.0
286094	0.0	0.0
100859921	9.0	5.0
100859920	0.0	0.0
286097	203.0	86.0
144717	949.0	2090.0
100507059	0.0	0.0
100507058	1.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	117.0	53.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	32.0	72.0
28749	0.0	0.0
100507057	112.0	57.0
100507056	3.0	4.0
100507055	11.0	0.0
28747	0.0	0.0
28748	0.0	2.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	2.0
347549	2.0	0.0
100859930	1965.0	1644.0
347541	0.0	0.0
347544	5.0	5.0
28718	1.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	26.0	6.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	1.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	1.0
28723	0.0	0.0
28724	1.0	0.0
28721	0.0	0.0
130106	2.0	0.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	1.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	29.0	11.0
100507027	4.0	0.0
286046	31.0	8.0
648630	56.0	71.0
117143	1003.0	1401.0
117145	1160.0	777.0
117144	1.0	13.0
120787	0.0	0.0
492295	0.0	0.0
347517	57.0	28.0
347516	0.0	2.0
286053	2156.0	4561.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	4.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	1.0
286065	0.0	0.0
100131568	0.0	0.0
100131565	0.0	0.0
100131564	509.0	306.0
100507040	0.0	0.0
132719	0.0	0.0
100507046	6.0	6.0
100507044	0.0	0.0
100507043	0.0	1.0
51100	7125.0	8822.0
51102	1474.0	1790.0
51101	1449.0	3354.0
51104	831.0	1027.0
51103	898.0	1130.0
51106	554.0	405.0
51105	3399.0	6396.0
51108	6140.0	6121.0
51107	16093.0	26439.0
286075	1316.0	2244.0
51109	3768.0	3835.0
286077	8781.0	20099.0
646000	0.0	0.0
132720	1327.0	1566.0
132724	1.0	0.0
100131551	9.0	9.0
100131550	0.0	0.0
100507034	23.0	15.0
100507032	172.0	128.0
119774	1.0	0.0
119772	0.0	0.0
51111	4661.0	4854.0
51110	1320.0	4840.0
119775	0.0	0.0
51112	1980.0	1322.0
51115	4373.0	8852.0
51114	3643.0	6097.0
51117	2813.0	3199.0
51116	2579.0	2792.0
51119	7735.0	6067.0
51118	1741.0	2121.0
26151	1369.0	1687.0
26150	91.0	170.0
26153	735.0	271.0
26152	179.0	187.0
26155	3889.0	3905.0
26154	13205.0	17576.0
26157	520.0	636.0
26156	19314.0	8022.0
130162	152.0	98.0
100534611	0.0	1.0
100534612	3.0	0.0
26164	2877.0	5150.0
117178	826.0	1748.0
117177	1509.0	2037.0
26166	66.0	38.0
105379197	11.0	8.0
26165	0.0	0.0
26168	1202.0	1061.0
26167	128.0	73.0
26160	1991.0	1863.0
100507003	0.0	0.0
100507008	89.0	1.0
26137	82.0	80.0
26136	4150.0	3456.0
28798	1.0	0.0
28799	15.0	1.0
26138	0.0	0.0
28792	0.0	0.0
28793	919.0	284.0
28790	2.0	0.0
117166	26.0	9.0
26130	2939.0	4226.0
28791	46.0	16.0
26133	6223.0	10812.0
28796	2020.0	184.0
28797	718.0	623.0
26135	16978.0	16521.0
28794	0.0	0.0
28795	2.0	0.0
26134	90.0	102.0
154150	0.0	0.0
129138	1293.0	1360.0
26148	172.0	315.0
26147	1091.0	1532.0
26149	352.0	279.0
117154	20.0	9.0
26140	648.0	280.0
553820	0.0	1.0
117153	0.0	0.0
120796	0.0	0.0
117156	22.0	9.0
117155	128.0	33.0
117157	11.0	3.0
120793	1.0	0.0
26146	1488.0	1379.0
117159	12.0	0.0
26145	2108.0	1390.0
130195	0.0	1.0
154141	2146.0	3796.0
117151	2.0	0.0
26115	2077.0	5414.0
28778	558.0	101.0
28779	9.0	1.0
28776	223.0	18.0
28777	2.0	0.0
26119	3051.0	3116.0
26118	3332.0	3266.0
28770	0.0	0.0
28771	0.0	0.0
28774	294.0	54.0
28775	376.0	37.0
28772	210.0	20.0
26112	3789.0	801.0
28773	20.0	0.0
130120	0.0	0.0
28789	0.0	0.0
26128	1872.0	2410.0
28787	0.0	0.0
26127	1699.0	1618.0
132789	1250.0	1411.0
28788	0.0	0.0
28781	272.0	14.0
201134	712.0	245.0
28780	11.0	0.0
26122	2295.0	1908.0
28785	23.0	16.0
144766	77.0	310.0
26121	3024.0	3494.0
28786	25.0	0.0
28783	26.0	0.0
26123	3258.0	4760.0
28784	527.0	36.0
130132	268.0	307.0
28756	1.0	0.0
28757	0.0	0.0
28754	2.0	0.0
28755	717.0	862.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	0.0	1.0
201140	0.0	0.0
28751	1.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	215.0	360.0
28769	1.0	0.0
28760	0.0	0.0
26100	6100.0	6445.0
28763	9.0	3.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	9.0	1.0
117196	9.0	2.0
117195	291.0	13.0
154089	0.0	0.0
100287238	0.0	0.0
201158	146.0	148.0
100287234	0.0	0.0
201164	545.0	1611.0
201161	845.0	809.0
201163	1500.0	3499.0
154091	250.0	92.0
154092	1.0	1.0
276719	0.0	0.0
100287229	1.0	1.0
100287227	63.0	36.0
100287226	23.0	23.0
201176	2326.0	2293.0
100287216	15.0	39.0
100287215	3.0	1.0
201181	380.0	406.0
129099	35.0	28.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	36.0	148.0
130075	0.0	0.0
5510	4138.0	6077.0
166012	12.0	41.0
5509	1848.0	3627.0
5500	15062.0	20680.0
5501	10483.0	17190.0
5502	2738.0	17.0
5504	4111.0	8334.0
5506	0.0	0.0
5507	1456.0	1185.0
154043	667.0	240.0
5520	3009.0	3723.0
5521	223.0	30.0
193629	0.0	3.0
5519	1691.0	1794.0
26298	11399.0	2247.0
26297	1212.0	1112.0
5511	3191.0	3908.0
5512	1.0	0.0
5514	3596.0	6262.0
5515	9092.0	16178.0
26290	123.0	81.0
5516	3605.0	4657.0
154075	44.0	46.0
26292	1428.0	1683.0
26291	0.0	0.0
5518	15403.0	26825.0
5530	3842.0	3261.0
5531	4404.0	7795.0
5532	3431.0	3917.0
5522	1202.0	4106.0
5523	2483.0	3196.0
5524	10987.0	22973.0
5525	5090.0	5008.0
5526	841.0	806.0
5527	8193.0	7773.0
5528	3583.0	4143.0
154064	7.0	3.0
5529	2930.0	4127.0
286122	44.0	27.0
5540	3.0	0.0
5542	0.0	0.0
286128	883.0	1646.0
51241	1181.0	1887.0
89858	34.0	41.0
89857	118.0	157.0
51244	1624.0	882.0
51247	5149.0	8032.0
5533	846.0	758.0
51246	11489.0	26889.0
5534	2468.0	3288.0
51249	1684.0	1746.0
5535	0.0	0.0
90835	49.0	22.0
89853	1457.0	1481.0
5536	3292.0	2527.0
51248	2240.0	3741.0
5537	5175.0	6965.0
5538	15352.0	26672.0
5539	0.0	0.0
28907	209.0	11.0
286133	2948.0	7.0
28908	5416.0	1572.0
28905	5.0	0.0
100131418	0.0	0.0
5550	2335.0	2006.0
28906	67.0	28.0
286135	0.0	0.0
5551	229.0	161.0
5552	1881.0	1911.0
100131415	0.0	0.0
5553	15.0	1.0
28909	0.0	1.0
5554	16.0	11.0
28900	5.0	1.0
28903	27.0	3.0
28904	73.0	7.0
28901	71.0	7.0
28902	83.0	17.0
51250	787.0	458.0
51252	140.0	706.0
51251	1375.0	1635.0
89849	824.0	744.0
89848	733.0	360.0
51253	4205.0	5310.0
89846	1545.0	7657.0
51256	730.0	1372.0
89845	1067.0	1090.0
51255	2739.0	3517.0
51258	4446.0	5575.0
5544	5.0	2.0
51257	1654.0	2272.0
5545	0.0	0.0
5546	4337.0	5423.0
5547	7746.0	8957.0
51259	1007.0	842.0
90826	601.0	377.0
5549	5347.0	838.0
286140	234.0	415.0
90827	0.0	0.0
286144	3210.0	8383.0
5562	2948.0	2999.0
286148	2120.0	4953.0
5563	557.0	804.0
90861	9009.0	12009.0
5564	2793.0	4497.0
90864	120.0	100.0
5565	1357.0	1509.0
51260	1282.0	866.0
51263	2198.0	2503.0
100287296	0.0	0.0
51265	55.0	63.0
51264	1802.0	2412.0
51267	222.0	97.0
51266	2.0	61.0
5555	5.0	0.0
51268	46.0	54.0
89876	462.0	144.0
5557	576.0	927.0
5558	745.0	1217.0
89874	55.0	36.0
90859	0.0	1.0
89872	0.0	0.0
286151	53.0	81.0
89870	2.0	0.0
5570	1088.0	839.0
5571	4460.0	7067.0
5573	14230.0	18246.0
90850	1489.0	1413.0
5574	0.0	0.0
90853	27.0	433.0
5575	1707.0	855.0
5576	4989.0	6367.0
51270	25.0	1.0
100192378	29.0	57.0
51272	5141.0	6287.0
51271	4499.0	3219.0
51274	3162.0	3256.0
100287284	11.0	3.0
51276	361.0	316.0
89869	27.0	2.0
51275	1531.0	1724.0
51278	2150.0	2614.0
51277	477.0	343.0
5566	5645.0	5044.0
89866	19.0	7.0
51279	4312.0	2385.0
5567	2189.0	3862.0
90843	2552.0	2730.0
5568	0.0	0.0
5569	2887.0	4090.0
89891	3262.0	7670.0
5580	4263.0	7445.0
89890	1621.0	1247.0
5581	867.0	899.0
5582	0.0	2.0
5583	2828.0	1693.0
5584	2205.0	2840.0
5585	5331.0	6492.0
5586	2489.0	2751.0
5587	443.0	463.0
100287279	0.0	0.0
51281	1040.0	960.0
51280	9105.0	16359.0
51283	3852.0	3852.0
100287272	9.0	2.0
51282	1556.0	1894.0
51285	1243.0	450.0
51284	257.0	270.0
51287	1937.0	2106.0
119722	2.0	2.0
51286	5.0	25.0
51289	1.0	6.0
100287270	0.0	0.0
5577	3139.0	1685.0
5578	555.0	425.0
5579	179.0	262.0
89894	1089.0	2206.0
5591	17051.0	43894.0
5592	592.0	1253.0
90871	2135.0	1549.0
5593	199.0	85.0
5594	8079.0	9386.0
347598	0.0	0.0
5595	7190.0	11228.0
5596	593.0	11.0
5597	2110.0	3013.0
90874	625.0	959.0
5598	908.0	1316.0
51290	2086.0	2700.0
51292	4419.0	3902.0
5590	1151.0	1032.0
51291	792.0	893.0
100287266	1.0	2.0
51294	839.0	1119.0
100287261	0.0	0.0
51293	1837.0	2555.0
51296	796.0	1726.0
51295	2465.0	1652.0
51298	25.0	5.0
51297	6.0	0.0
51299	2344.0	634.0
119710	552.0	688.0
5588	95.0	49.0
5589	16944.0	17096.0
90865	3593.0	262.0
89887	375.0	439.0
89886	12.0	30.0
89885	2.0	6.0
89884	60.0	45.0
89883	0.0	1.0
89882	0.0	0.0
286101	2784.0	5337.0
286102	0.0	0.0
286103	25.0	26.0
347584	0.0	0.0
5599	1868.0	1989.0
347687	3.0	2.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	1.0	0.0
53822	17.0	4.0
53820	231.0	284.0
53826	1962.0	1057.0
53827	3820.0	3325.0
345016	0.0	0.0
347673	0.0	1.0
53828	1.0	0.0
53829	337.0	104.0
347675	0.0	0.0
28866	11.0	1.0
100507173	14.0	1.0
26205	1828.0	2477.0
132625	0.0	3.0
28864	0.0	0.0
100507171	169.0	59.0
28865	9.0	2.0
26207	1530.0	1204.0
100507178	25.0	10.0
26206	67.0	6.0
28869	0.0	1.0
100131493	0.0	0.0
28862	130.0	5.0
28863	1.0	0.0
28861	1.0	0.0
53833	49.0	39.0
53834	1514.0	844.0
53831	17.0	45.0
53832	2960.0	1074.0
53838	1442.0	3093.0
53836	275.0	68.0
144608	230.0	469.0
28833	3.0	0.0
28834	202.0	27.0
28831	0.0	0.0
100750245	0.0	0.0
28832	4.0	2.0
100750246	0.0	2.0
100750247	0.0	1.0
100131481	0.0	0.0
53840	59.0	62.0
53841	12.0	2.0
28830	0.0	0.0
53842	0.0	0.0
100131478	1.0	0.0
28847	10.0	2.0
102060282	11.0	9.0
28819	0.0	1.0
28817	1072.0	69.0
28818	6.0	2.0
100131469	0.0	0.0
28811	11.0	1.0
28812	12.0	1.0
28810	21.0	6.0
28815	2468.0	745.0
28816	896.0	152.0
28813	1285.0	276.0
100507143	0.0	0.0
28814	85.0	13.0
51201	704.0	367.0
119687	0.0	0.0
51200	194.0	168.0
51203	1085.0	1957.0
51202	83.0	31.0
51205	855.0	677.0
51204	1326.0	1818.0
51207	14.0	16.0
51206	19.0	2.0
119682	0.0	0.0
51209	177.0	103.0
51208	6.0	0.0
28828	0.0	0.0
100507135	22.0	0.0
28829	0.0	0.0
100131457	0.0	5.0
28822	758.0	243.0
28823	1581.0	308.0
28820	1424.0	161.0
100131454	36.0	10.0
28821	13.0	2.0
28826	71.0	19.0
28827	0.0	0.0
100131451	0.0	4.0
28824	11.0	0.0
28825	1751.0	255.0
119678	0.0	0.0
119679	0.0	0.0
89801	347.0	437.0
51214	12.0	34.0
51213	0.0	2.0
