id	57b2e9d8-ddae-4457-9959-0d911288e8dc	4dddb0ad-1c56-4100-9f5e-a0e9722a12f9
55286	284.0	1774.0
106480332	0.0	0.0
106480331	0.0	0.0
106480334	0.0	0.0
106480333	0.0	0.0
100874007	25.0	6.0
100874006	1.0	0.0
100874005	4.0	2.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	0.0	1.0
100874008	5.0	10.0
729630	0.0	0.0
7054	6.0	45.0
7057	12997.0	14383.0
92211	32.0	10.0
7056	1434.0	604.0
7059	4021.0	3170.0
106479329	0.0	0.0
7058	9358.0	11057.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	3490.0	2117.0
106480335	0.0	2.0
106479324	0.0	0.0
55290	490.0	269.0
106480338	0.0	1.0
106479323	1.0	0.0
80228	1621.0	2680.0
106479322	0.0	0.0
106480337	2.0	0.0
7051	100.0	3675.0
55296	238.0	186.0
106479321	0.0	0.0
55295	867.0	697.0
7050	2127.0	2793.0
106479320	0.0	0.0
106480339	0.0	0.0
55294	1241.0	1137.0
7053	5.0	5.0
55293	923.0	991.0
7052	4246.0	29897.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1065.0	1134.0
80233	2281.0	2232.0
55298	1002.0	1863.0
80232	4740.0	5947.0
106480341	0.0	2.0
80231	417.0	331.0
55297	948.0	914.0
106480340	0.0	0.0
106480343	0.0	1.0
80237	44.0	22.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	717.0	222.0
106480344	0.0	0.0
80230	3592.0	3146.0
7066	82.0	13.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	1633.0	554.0
729665	1.0	0.0
7067	5833.0	903.0
92249	1127.0	1947.0
100874025	1.0	13.0
7069	3346.0	878.0
100874024	0.0	1.0
100874023	0.0	1.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	0.0	0.0
106479357	5.0	2.0
106480302	0.0	0.0
7060	9215.0	22.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	3.0	0.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	32.0	1239.0
92241	1887.0	2517.0
106479354	0.0	1.0
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	1.0	9.0
106480306	0.0	0.0
79273	2.0	0.0
106479353	0.0	0.0
7064	1605.0	3504.0
106480309	1.0	0.0
106479352	1.0	0.0
106480308	0.0	0.0
106479351	0.0	0.0
729668	0.0	0.0
80267	1477.0	2980.0
106479350	0.0	0.0
80264	373.0	853.0
106480310	0.0	4.0
106480312	2.0	1.0
106480311	0.0	0.0
100874029	2.0	47.0
100874028	0.0	0.0
100874027	3.0	0.0
730647	1.0	0.0
343332	0.0	2.0
644403	0.0	0.0
80263	337.0	344.0
80262	1069.0	971.0
343338	0.0	0.0
7077	47178.0	13382.0
100874010	0.0	0.0
7076	16032.0	7639.0
92235	45.0	1.0
7079	6483.0	70.0
7078	903.0	231.0
100874014	1.0	0.0
100874013	1.0	1.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	1.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	0.0	1.0
106480314	2.0	0.0
106480313	0.0	1.0
729659	2.0	5.0
106479346	2.0	3.0
7071	5786.0	4879.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	13656.0	5300.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	3024.0	2949.0
103352540	1.0	1.0
106480318	0.0	0.0
106479343	1.0	0.0
7072	2439.0	3922.0
106479342	0.0	0.0
106480317	2.0	0.0
7075	4095.0	704.0
729658	0.0	0.0
106479341	0.0	0.0
7074	658.0	724.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	2126.0	1710.0
80255	1173.0	2751.0
79269	1399.0	2479.0
80254	1382.0	866.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	44.0	60.0
106480323	1.0	0.0
106480322	0.0	3.0
100874018	0.0	2.0
100874016	0.0	0.0
644414	0.0	0.0
100874015	0.0	0.0
343326	2.0	2.0
100874019	0.0	1.0
7088	2616.0	3361.0
100874043	53.0	14.0
7087	50.0	14.0
100874042	3.0	3.0
100874041	0.0	0.0
7089	4193.0	2674.0
100874040	1.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	1.0
79290	3.0	2.0
404766	0.0	0.0
100874044	4.0	0.0
7080	0.0	0.0
79291	0.0	0.0
7082	3416.0	4058.0
79294	0.0	0.0
7084	4172.0	960.0
402100	0.0	1.0
79296	0.0	0.0
7083	1128.0	4124.0
7086	16270.0	27761.0
79297	0.0	0.0
729602	8.0	4.0
104472714	1.0	1.0
104472715	874.0	127.0
79299	0.0	0.0
104472716	67.0	2.0
104472717	3.0	69.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	1.0
100874048	47.0	79.0
644429	0.0	0.0
7099	2425.0	996.0
100874032	115.0	7.0
7098	699.0	1412.0
100874031	0.0	0.0
100874030	0.0	9.0
92255	575.0	651.0
644444	0.0	0.0
100874036	0.0	2.0
100874035	0.0	3.0
644442	0.0	0.0
100874034	2.0	1.0
92259	759.0	572.0
100874033	0.0	2.0
7091	1349.0	1039.0
7090	3831.0	2562.0
7093	30.0	14.0
79283	1.0	0.0
7092	269.0	34.0
79282	0.0	0.0
7095	7297.0	4421.0
7094	37093.0	18573.0
7097	1007.0	7117.0
7096	690.0	976.0
104472713	8.0	3.0
79289	0.0	0.0
284525	1.0	2.0
106480301	0.0	0.0
80279	6054.0	4159.0
106480300	0.0	1.0
80270	2854.0	624.0
284521	1.0	0.0
100874039	0.0	1.0
644435	2.0	28.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	341.0	56.0
80273	1609.0	1791.0
80271	2453.0	2511.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	1.0	1.0
106479319	3.0	15.0
100874069	17.0	33.0
106479318	0.0	1.0
100874068	11.0	74.0
106479317	5.0	1.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	1.0	0.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	0.0
106479313	3.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	1.0	1.0
106479310	0.0	0.0
92285	612.0	673.0
100874060	0.0	24.0
92283	208.0	307.0
404734	277.0	191.0
644449	0.0	0.0
100874054	6.0	9.0
100874053	0.0	0.0
106479309	0.0	2.0
100874052	0.0	0.0
729610	0.0	1.0
100874051	0.0	2.0
106479308	0.0	0.0
100874058	147.0	184.0
106479307	0.0	1.0
100874057	0.0	0.0
106479306	0.0	1.0
644464	3.0	17.0
100874056	0.0	0.0
106479305	0.0	0.0
100874055	9.0	0.0
106479304	0.0	1.0
92270	219.0	135.0
106479303	0.0	0.0
106479302	0.0	2.0
106479301	0.0	0.0
729617	3.0	7.0
106479300	0.0	0.0
729611	2.0	2.0
80298	709.0	523.0
729608	0.0	2.0
644459	27.0	18.0
100874059	0.0	0.0
79412	20.0	81.0
79411	765.0	284.0
79414	747.0	872.0
127933	2799.0	6909.0
79413	11.0	279.0
79415	3642.0	3680.0
284576	1.0	0.0
55449	1123.0	778.0
284573	7.0	1.0
140913	0.0	0.0
115948	20.0	16.0
55450	1906.0	1336.0
152905	5.0	5.0
55454	1238.0	853.0
79400	37.0	91.0
55451	3.0	5.0
115950	279.0	146.0
284565	398.0	401.0
92400	1414.0	1839.0
115939	2491.0	1593.0
55466	1209.0	525.0
284551	3.0	0.0
752014	0.0	0.0
55472	8.0	13.0
55471	506.0	501.0
152926	975.0	995.0
284546	0.0	0.0
284541	8.0	1.0
140947	0.0	0.0
92421	502.0	1163.0
729687	1.0	0.0
729686	1.0	0.0
729682	7.0	26.0
729689	7.0	0.0
548594	0.0	0.0
548593	3.0	4.0
55486	2616.0	2593.0
100996597	0.0	0.0
100996590	1.0	0.0
548599	0.0	2.0
548596	100.0	737.0
729678	1551.0	835.0
729677	0.0	5.0
79441	710.0	604.0
79443	3152.0	2896.0
79442	211.0	54.0
79444	14.0	2.0
79447	406.0	220.0
115992	1435.0	941.0
79446	482.0	503.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	1.0	13.0
100874100	0.0	0.0
79470	1.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	24.0	9.0
100996571	1.0	0.0
100874106	3.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	1.0	0.0
100874108	0.0	0.0
100874107	0.0	1.0
140909	0.0	0.0
100996567	6.0	21.0
100996569	8.0	1.0
79465	23.0	40.0
100996564	0.0	0.0
79469	13.0	18.0
127943	71.0	132.0
92427	4.0	14.0
140901	1776.0	3457.0
140902	0.0	1.0
619434	1.0	1.0
619431	0.0	2.0
149345	853.0	460.0
392428	2.0	14.0
137362	0.0	0.0
619418	0.0	0.0
125336	66.0	8.0
152992	717.0	579.0
9700	233.0	712.0
9701	3825.0	2290.0
392451	10.0	10.0
392454	0.0	0.0
392459	1.0	1.0
9711	1415.0	1945.0
9712	791.0	1260.0
392465	7.0	9.0
9710	1599.0	1349.0
441899	0.0	0.0
441898	0.0	0.0
441897	2.0	0.0
441896	1.0	0.0
441893	1.0	3.0
9704	1108.0	1375.0
152940	2.0	2.0
9705	29.0	17.0
9702	1405.0	1678.0
9703	7719.0	8011.0
9708	12.0	16.0
9709	6403.0	4064.0
9706	1629.0	527.0
9722	100.0	118.0
9723	233.0	452.0
9720	11.0	56.0
9721	123.0	392.0
392433	0.0	0.0
392437	81.0	39.0
55421	1924.0	1640.0
55425	819.0	1037.0
55423	27.0	358.0
55422	989.0	939.0
9715	218.0	41.0
9716	1799.0	2410.0
9719	302.0	207.0
9717	83.0	30.0
9718	214.0	741.0
9730	1312.0	2338.0
9733	2137.0	3100.0
9734	608.0	445.0
9731	1457.0	1575.0
9732	777.0	982.0
55432	367.0	562.0
100	724.0	556.0
101	370.0	2562.0
102	3773.0	5108.0
103	11278.0	37625.0
55435	578.0	1088.0
104	1829.0	1795.0
105	25.0	7.0
107	395.0	212.0
9726	1323.0	1089.0
108	211.0	11.0
9727	2492.0	1316.0
109	3199.0	4123.0
9724	949.0	1492.0
55437	983.0	359.0
9725	4439.0	2512.0
9728	1645.0	2339.0
9729	8.0	2.0
150280	4.0	0.0
392371	0.0	8.0
9741	18943.0	12602.0
644353	41.0	29.0
100286948	0.0	0.0
9744	658.0	950.0
392375	0.0	0.0
9745	5.0	0.0
644357	0.0	0.0
392374	0.0	0.0
441869	1262.0	327.0
9742	1301.0	590.0
392377	0.0	0.0
9743	1016.0	3661.0
392376	0.0	0.0
441864	4.0	0.0
106479299	0.0	0.0
106479298	2.0	0.0
149297	119.0	47.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	2302.0	22.0
106480294	0.0	0.0
106479294	0.0	0.0
112	5434.0	1885.0
106480297	1.0	0.0
106479293	0.0	0.0
113	681.0	694.0
106479292	0.0	0.0
106480296	0.0	0.0
114	67.0	3.0
106479291	0.0	0.0
106480299	0.0	0.0
115	1541.0	623.0
106480298	0.0	0.0
106479290	0.0	0.0
116	4.0	1.0
117	811.0	17.0
118	15833.0	8077.0
9737	791.0	84.0
119	379.0	94.0
9738	711.0	911.0
150275	63.0	145.0
9735	569.0	1330.0
9736	1380.0	2785.0
414254	1.0	3.0
106480291	0.0	0.0
150274	640.0	319.0
106480290	0.0	0.0
9739	2085.0	1553.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	428.0	910.0
100874197	1.0	0.0
150291	7.0	4.0
9752	1.0	4.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	61.0	6.0
9750	445.0	450.0
150290	297.0	180.0
100874194	1.0	0.0
9755	1212.0	515.0
9753	246.0	273.0
100874199	0.0	0.0
9754	1398.0	438.0
100874198	0.0	0.0
392387	1.0	2.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	0.0	0.0
100874191	0.0	0.0
106479286	0.0	0.0
120	5318.0	3231.0
100874190	0.0	1.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	1.0	1.0
123	16233.0	2979.0
106707175	0.0	1.0
106479282	0.0	0.0
124	75.0	0.0
414260	13.0	1.0
106479281	1.0	0.0
125	51550.0	3.0
106479280	0.0	0.0
126	1066.0	0.0
127	79.0	9.0
402249	0.0	0.0
128	8320.0	3870.0
9748	3269.0	3345.0
9749	1631.0	1985.0
9746	3204.0	7049.0
9747	1070.0	1395.0
100286929	0.0	0.0
392391	1.0	0.0
392390	0.0	0.0
7101	5.0	62.0
9760	126.0	234.0
9761	9229.0	11500.0
619373	8.0	10.0
7100	939.0	796.0
392350	4.0	3.0
9766	3085.0	5339.0
7103	265.0	0.0
644378	0.0	1.0
9767	381.0	1661.0
7102	2404.0	52.0
7105	2433.0	3811.0
9764	1069.0	2455.0
9765	1273.0	1577.0
7104	11.0	15.0
106480269	0.0	0.0
402246	0.0	0.0
441884	0.0	0.0
130	9.0	1.0
131	0.0	0.0
402240	0.0	0.0
132	1530.0	1825.0
441891	0.0	0.0
106480273	0.0	0.0
133	5276.0	1836.0
106480272	0.0	2.0
134	1657.0	400.0
106480275	0.0	0.0
135	10.0	17.0
106480274	0.0	0.0
136	332.0	127.0
106480277	8.0	5.0
137	5.0	3.0
106480276	0.0	0.0
106480279	0.0	0.0
106480278	0.0	0.0
9759	1182.0	595.0
150297	1.0	1.0
9757	2565.0	3087.0
9758	10.0	2.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	1440.0	3016.0
392360	0.0	0.0
9774	3885.0	4723.0
7112	2058.0	4188.0
9771	753.0	1355.0
7111	501.0	55.0
9772	4682.0	3566.0
644384	0.0	0.0
9777	3972.0	6332.0
7114	107425.0	68897.0
9778	2290.0	1776.0
7113	1329.0	422.0
9775	3110.0	6150.0
7116	7.0	5.0
9776	4337.0	3249.0
441878	0.0	1.0
7115	6.0	9.0
392368	37.0	1.0
402236	0.0	0.0
441873	0.0	0.0
9770	2845.0	1938.0
141	1353.0	1571.0
441871	0.0	0.0
142	6235.0	7148.0
441870	0.0	0.0
143	3303.0	4571.0
106480284	0.0	0.0
144	1.0	1.0
106480283	0.0	1.0
162282	14.0	5.0
106480286	14.0	176.0
146	24.0	0.0
106480285	1.0	0.0
147	201.0	1.0
106480288	0.0	0.0
148	128.0	2.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	2.0	4.0
7107	1707.0	1668.0
7106	7465.0	1067.0
7109	615.0	1273.0
9768	257.0	926.0
7108	2365.0	774.0
106480280	0.0	0.0
106480282	0.0	0.0
106480281	1.0	0.0
9784	8275.0	6239.0
9785	3093.0	2378.0
7120	0.0	0.0
644397	235.0	121.0
9782	83.0	178.0
7123	16576.0	45.0
9783	679.0	505.0
7122	5871.0	83.0
619351	2.0	2.0
7125	117.0	8.0
9788	2507.0	1107.0
9789	1443.0	1889.0
414208	37.0	29.0
7124	75.0	223.0
9786	558.0	760.0
7127	9998.0	56930.0
7126	3641.0	3740.0
9787	223.0	1606.0
221002	288.0	72.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	0.0
106479256	0.0	0.0
106480249	0.0	1.0
9780	9065.0	15453.0
150	3790.0	114.0
106479255	0.0	0.0
9781	1378.0	1753.0
106479254	0.0	0.0
151	359.0	7.0
152	295.0	51.0
106479253	1.0	4.0
644390	28.0	30.0
153	239.0	52.0
106479252	0.0	0.0
154	1202.0	130.0
106480251	0.0	0.0
106479251	0.0	0.0
155	64.0	2.0
106479250	0.0	0.0
106480250	0.0	0.0
156	6361.0	8444.0
106480253	14.0	0.0
157	3079.0	1343.0
106480252	0.0	0.0
106480255	0.0	1.0
158	2601.0	1933.0
159	2046.0	3533.0
106480254	0.0	2.0
106480257	5.0	1.0
106480256	0.0	0.0
7118	41.0	36.0
7117	71.0	77.0
9779	2812.0	2963.0
414212	25.0	6.0
414213	5.0	1.0
7132	10132.0	8616.0
9796	522.0	42.0
441818	2.0	2.0
7134	20.0	43.0
9793	3366.0	5234.0
7133	8159.0	4553.0
9794	2184.0	3802.0
7136	526.0	27.0
7135	59.0	15.0
7138	40.0	197.0
9797	1463.0	2408.0
619343	3.0	0.0
7137	2.0	141.0
9798	7756.0	5265.0
414217	0.0	0.0
106479249	0.0	0.0
619344	1.0	1.0
106480259	0.0	0.0
106479248	1.0	0.0
619349	1.0	1.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	6173.0	5850.0
106479245	0.0	0.0
9791	3673.0	3978.0
161	7793.0	3355.0
106479244	0.0	0.0
162	10268.0	11345.0
9792	1920.0	2479.0
106479243	0.0	0.0
163	9316.0	6715.0
7130	426.0	352.0
106479242	0.0	0.0
9790	2234.0	2869.0
164	3318.0	4736.0
106479241	0.0	0.0
165	34302.0	26265.0
106480262	0.0	0.0
106479240	0.0	0.0
166	21928.0	16728.0
106480261	1.0	0.0
167	0.0	6.0
106480264	0.0	0.0
106480263	0.0	2.0
150248	8.0	6.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	127.0	56.0
7128	1167.0	2509.0
414224	38.0	0.0
106480260	1.0	0.0
7143	1.0	5.0
392392	0.0	1.0
7142	0.0	0.0
7145	48476.0	3221.0
441849	1.0	0.0
7146	22.0	13.0
392399	0.0	0.0
7148	22500.0	90.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	1.0	0.0
441843	6.0	151.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	0.0	0.0
106479278	0.0	0.0
172	676.0	948.0
106479277	0.0	1.0
173	1.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	217.0	0.0
7141	0.0	0.0
106479275	0.0	0.0
175	1216.0	1461.0
7140	2014.0	2.0
106479274	1.0	0.0
176	39.0	239.0
106479273	0.0	0.0
177	334.0	90.0
137290	0.0	0.0
106479272	0.0	0.0
178	1057.0	1416.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	0.0	0.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	0.0	0.0
106480234	0.0	0.0
414236	50.0	48.0
7139	35.0	10.0
414235	52.0	3.0
414230	2.0	1.0
7153	825.0	6717.0
149281	2.0	3.0
7156	1237.0	1171.0
7155	5917.0	7435.0
7158	1511.0	2459.0
7157	3689.0	7377.0
343495	1.0	0.0
162239	460.0	1066.0
7159	1396.0	1945.0
106480237	0.0	0.0
106479269	4.0	15.0
106480236	0.0	1.0
181	6.0	0.0
106480239	0.0	0.0
106479268	0.0	0.0
182	3702.0	5637.0
106479267	2.0	0.0
106480238	0.0	0.0
183	164.0	288.0
7150	2748.0	8103.0
221017	1.0	1.0
106479266	0.0	0.0
106479265	0.0	0.0
185	1354.0	22.0
106479264	0.0	0.0
186	1.0	1.0
402273	0.0	0.0
106479263	1.0	0.0
7151	0.0	0.0
187	2072.0	770.0
106479262	0.0	0.0
106480240	0.0	7.0
106479261	0.0	0.0
189	23.0	0.0
106479260	0.0	0.0
106480242	0.0	1.0
106480241	0.0	0.0
104797537	0.0	0.0
106480244	0.0	0.0
104797536	11.0	4.0
106480243	0.0	1.0
106480246	0.0	0.0
104797538	0.0	0.0
106480245	1.0	1.0
414245	19.0	6.0
414246	0.0	0.0
414241	9.0	3.0
7165	8223.0	4779.0
92344	401.0	652.0
100874120	0.0	0.0
7164	2519.0	3785.0
92345	335.0	409.0
7167	15073.0	39030.0
92342	441.0	508.0
729764	0.0	0.0
7166	31.0	6.0
7169	24468.0	2039.0
100874124	1.0	0.0
106479219	0.0	0.0
7168	18670.0	11472.0
100874123	0.0	0.0
106479218	0.0	1.0
92346	4.0	4.0
729760	0.0	0.0
100874122	1.0	0.0
106479217	0.0	1.0
106479216	0.0	0.0
100874121	0.0	0.0
190	7.0	0.0
106480204	0.0	0.0
106479215	0.0	0.0
191	7198.0	9252.0
106479214	0.0	0.0
729769	1.0	1.0
106480203	0.0	1.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	77.0	1001.0
79370	84.0	377.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	188.0	161.0
106480208	0.0	0.0
92340	163.0	88.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	0.0
7163	1628.0	3623.0
196	2898.0	15712.0
197	0.0	4.0
7162	1227.0	3016.0
729767	0.0	0.0
106480209	0.0	0.0
284618	250.0	275.0
199	3861.0	2602.0
646929	0.0	0.0
284615	64.0	37.0
106480211	0.0	0.0
284613	987.0	992.0
106480210	0.0	0.0
284612	95.0	22.0
106480213	1.0	0.0
284611	1515.0	1106.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	1.0	4.0
100874127	1.0	0.0
730747	5.0	7.0
100874126	0.0	0.0
100874129	2.0	0.0
7175	5327.0	12869.0
7178	187803.0	125832.0
7177	875.0	21.0
106479209	0.0	1.0
646942	1.0	0.0
100874113	34.0	38.0
106479208	2.0	0.0
106479207	0.0	0.0
100874112	1.0	0.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	11.0	33.0
92335	435.0	328.0
106479205	0.0	0.0
100874110	4.0	0.0
221035	2005.0	2575.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	1.0	0.0
106479203	0.0	0.0
7170	13540.0	21870.0
221037	2233.0	1849.0
106479202	0.0	0.0
106480217	0.0	0.0
80349	2447.0	1205.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1137.0	2378.0
106479200	0.0	0.0
106480219	0.0	0.0
7171	27221.0	27426.0
106480218	0.0	0.0
79364	1540.0	799.0
7174	1790.0	2905.0
7173	365.0	0.0
79363	149.0	92.0
729756	4.0	1.0
79366	384.0	436.0
100996541	12.0	79.0
79365	3676.0	602.0
79368	13.0	17.0
106480220	0.0	0.0
80352	427.0	227.0
106480222	0.0	0.0
79369	18.0	95.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	2.0	0.0
100874116	0.0	0.0
100874115	2.0	0.0
100874114	20.0	2.0
80351	2090.0	2804.0
80350	42.0	8.0
100874119	0.0	1.0
646936	0.0	0.0
100874118	2.0	0.0
7187	1597.0	1976.0
7186	1031.0	2252.0
7189	492.0	520.0
729786	0.0	0.0
7188	999.0	493.0
100874146	1.0	3.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	130.0	28.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	0.0
100996538	0.0	0.0
106479236	0.0	0.0
7181	921.0	510.0
106479235	0.0	0.0
7180	14.0	1.0
100996539	22.0	47.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	1224.0	1649.0
106479232	0.0	0.0
7185	722.0	969.0
106479231	0.0	0.0
7184	32262.0	47672.0
729789	2.0	1.0
106479230	2.0	2.0
221074	7.0	24.0
80380	329.0	572.0
100874147	0.0	0.0
80381	7509.0	3936.0
646960	0.0	0.0
100874131	1.0	1.0
100874130	0.0	0.0
92359	146.0	820.0
100874135	0.0	0.0
100874134	1.0	0.0
106479229	0.0	0.0
343450	50.0	11.0
646962	1647.0	457.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	0.0	1.0
106479226	0.0	0.0
7190	12.0	10.0
106479225	0.0	1.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	1.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	12.0	2.0
221060	3.0	0.0
221061	2190.0	869.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	1.0	8.0
414201	0.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	2.0	2.0
414200	1.0	11.0
100874163	0.0	0.0
100874161	0.0	0.0
100874168	1.0	0.0
100874167	1.0	1.0
257044	40.0	18.0
729727	2.0	3.0
100874160	0.0	0.0
402220	0.0	0.0
100996511	240.0	182.0
729723	118.0	45.0
221092	3844.0	2983.0
284656	168.0	206.0
402216	0.0	1.0
102725045	0.0	0.0
284654	136.0	18.0
100874169	0.0	0.0
221091	3029.0	22.0
646982	15.0	3.0
100874153	0.0	0.0
646981	0.0	1.0
100874152	0.0	0.0
100286979	0.0	2.0
100874151	0.0	0.0
100874150	1.0	0.0
115908	1862.0	3138.0
100874157	0.0	0.0
100874156	1.0	0.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	551.0	1552.0
92370	559.0	492.0
100286971	0.0	0.0
221078	458.0	309.0
100996501	0.0	1.0
100996500	0.0	2.0
284649	10.0	17.0
729708	44.0	207.0
100874159	0.0	0.0
644315	49.0	83.0
100874158	15.0	5.0
646993	19.0	8.0
100874186	0.0	0.0
100874185	3.0	2.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	13.0	25.0
644333	0.0	1.0
100874187	0.0	0.0
729747	4.0	18.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	497.0	401.0
644325	0.0	0.0
343413	104.0	206.0
92399	1392.0	1093.0
100874175	0.0	0.0
100874174	0.0	1.0
100874173	0.0	0.0
100874172	0.0	0.0
100874179	0.0	0.0
100286954	0.0	0.0
100874178	0.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	1.0	1.0
103911	3.0	3.0
103910	19106.0	15048.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	1333.0	2443.0
79532	0.0	0.0
55568	3561.0	1858.0
55567	12.0	3.0
79534	0.0	0.0
79537	0.0	12.0
55565	176.0	209.0
651452	0.0	1.0
79538	0.0	0.0
158572	74.0	123.0
55571	1768.0	2738.0
171523	245.0	31.0
55573	9355.0	8409.0
55572	1349.0	1240.0
79521	0.0	0.0
55578	1503.0	2641.0
79523	0.0	0.0
55577	6124.0	5826.0
79526	2.0	0.0
55576	221.0	3.0
79525	0.0	0.0
79528	0.0	0.0
100037417	104.0	80.0
79529	0.0	0.0
92521	1760.0	2724.0
374286	1.0	16.0
122592	0.0	0.0
55582	81.0	200.0
79550	0.0	0.0
55586	1.0	0.0
55585	3978.0	5585.0
55584	1.0	8.0
55589	578.0	779.0
171559	1.0	11.0
55588	3173.0	3424.0
171558	105.0	20.0
374291	2377.0	794.0
55593	3971.0	3172.0
205428	1302.0	955.0
55592	448.0	324.0
55591	2000.0	2208.0
79540	3.0	0.0
55596	1050.0	952.0
79541	0.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	517.0	496.0
171546	1762.0	12720.0
79547	0.0	0.0
92507	7.0	12.0
79549	0.0	0.0
158586	540.0	751.0
158584	169.0	291.0
158521	3.0	1.0
134553	1301.0	1517.0
79571	1477.0	2922.0
79570	31.0	135.0
146540	531.0	365.0
79573	596.0	694.0
79572	2736.0	4393.0
79575	776.0	1428.0
79574	2.0	2.0
79577	1263.0	2774.0
79576	1145.0	1132.0
158511	0.0	55.0
146542	719.0	387.0
79568	664.0	869.0
79567	5225.0	2203.0
146547	627.0	147.0
92565	155.0	146.0
79591	1573.0	1294.0
79590	3204.0	2120.0
146562	61.0	61.0
79595	1267.0	2465.0
79594	2255.0	1779.0
146556	1671.0	32.0
100302652	1.0	2.0
79596	488.0	817.0
79598	281.0	961.0
92552	0.0	0.0
92558	103.0	864.0
79582	633.0	282.0
79581	2291.0	3597.0
79583	516.0	575.0
79586	4058.0	4767.0
100302640	60.0	29.0
79585	1270.0	724.0
79587	2646.0	1891.0
79589	288.0	23.0
340895	15.0	0.0
