id	d8a963cd-8c5d-4b31-86bc-ecaf7e74b456	9c67b11d-1bac-446f-8bd7-ca34b7bc2ad6
100507170	0.0	0.0
51222	1113.0	227.0
51225	517.0	280.0
286190	2.0	7.0
89832	7.0	9.0
51224	0.0	3.0
51227	627.0	2547.0
51226	1088.0	736.0
51228	2207.0	5129.0
347613	29.0	29.0
28808	0.0	0.0
28809	293.0	3000.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	74.0	143.0
28800	1.0	0.0
28801	1.0	3.0
28804	63.0	122.0
28805	0.0	0.0
28802	2.0	7.0
28803	316.0	347.0
51230	2633.0	9522.0
90809	1032.0	1321.0
51232	15420.0	1782.0
51231	1112.0	4574.0
51234	2314.0	8350.0
51233	13.0	17.0
89822	3.0	6.0
51236	595.0	2546.0
51237	232.0	894.0
51239	251.0	840.0
90806	1470.0	3689.0
100507102	31.0	78.0
129049	289.0	181.0
154007	764.0	1854.0
26279	17.0	31.0
203859	154.0	8.0
26272	571.0	1882.0
26271	367.0	2240.0
26273	2282.0	7776.0
26276	623.0	1413.0
26275	1402.0	5089.0
26278	2152.0	835.0
26277	2267.0	3742.0
26270	330.0	1346.0
26285	0.0	0.0
26284	1476.0	6596.0
26287	1.0	0.0
26286	2674.0	1927.0
26289	5136.0	153.0
26281	23.0	6.0
26280	49.0	44.0
100507127	31.0	4.0
100507125	1.0	9.0
129025	0.0	1.0
26258	3059.0	7539.0
26257	11.0	1.0
26259	1051.0	3712.0
26251	3.0	6.0
168667	206.0	21.0
26254	0.0	1.0
26253	15.0	73.0
26256	315.0	674.0
144699	439.0	617.0
26255	0.0	1.0
100507114	6.0	0.0
100507113	18.0	47.0
100507118	5.0	23.0
100507117	6.0	5.0
26269	1061.0	1923.0
26268	2619.0	4654.0
201229	506.0	578.0
26261	17.0	34.0
119696	0.0	0.0
26260	2165.0	4169.0
26263	918.0	5555.0
119694	0.0	0.0
26262	1097.0	4123.0
201232	165.0	314.0
119695	0.0	0.0
26267	172.0	219.0
26266	33.0	36.0
119692	0.0	0.0
130074	6586.0	4182.0
129080	270.0	708.0
28899	0.0	1.0
26235	1295.0	4391.0
26238	58.0	7.0
28897	0.0	0.0
28898	2.0	3.0
100750225	7.0	64.0
26239	0.0	0.0
28891	1.0	4.0
28892	5.0	6.0
26230	321.0	535.0
201243	0.0	1.0
28890	0.0	0.0
26232	981.0	256.0
28895	0.0	0.0
26231	142.0	109.0
28896	1.0	2.0
26234	6487.0	14732.0
28893	2.0	3.0
26233	375.0	842.0
28894	0.0	1.0
144638	2.0	17.0
132660	746.0	1841.0
26247	1.0	3.0
26246	0.0	0.0
26249	650.0	465.0
26248	0.0	0.0
100510707	0.0	0.0
201255	291.0	426.0
26240	348.0	558.0
201254	525.0	1211.0
26242	0.0	0.0
26245	0.0	0.0
252839	2708.0	9206.0
132671	1138.0	1196.0
130013	5.0	28.0
28877	0.0	4.0
28878	21.0	78.0
28875	15.0	114.0
28876	22.0	114.0
201259	0.0	3.0
28879	0.0	0.0
26219	1.0	2.0
492311	881.0	686.0
168620	14.0	23.0
28870	5.0	2.0
201266	1425.0	13246.0
28873	1.0	1.0
28874	47.0	93.0
26212	1.0	17.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	291.0	559.0
26225	2545.0	9454.0
28888	1.0	2.0
26224	4426.0	6980.0
28889	0.0	0.0
26227	3454.0	658.0
28886	0.0	0.0
26226	17.0	8.0
28887	0.0	0.0
26229	883.0	1221.0
26228	5.0	42.0
28880	0.0	0.0
28881	2.0	6.0
28884	1.0	1.0
26220	48.0	36.0
28885	11.0	8.0
26223	0.0	0.0
28882	29.0	81.0
28883	0.0	3.0
492307	2.0	0.0
492303	33.0	95.0
105369550	0.0	3.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	1.0
203477	1.0	4.0
5607	879.0	1946.0
5608	461.0	677.0
5609	1163.0	883.0
5600	622.0	83.0
5601	2023.0	9735.0
5602	521.0	1002.0
5603	2289.0	9606.0
5604	1742.0	4473.0
5605	2431.0	1740.0
5606	2401.0	1806.0
5620	0.0	0.0
5618	4286.0	63657.0
5619	0.0	0.0
5610	4296.0	30065.0
5611	5125.0	11450.0
5612	2800.0	10830.0
5613	1392.0	1662.0
5616	0.0	1.0
5617	0.0	0.0
105370578	12.0	8.0
5630	36.0	30.0
5631	1391.0	3051.0
166379	330.0	546.0
166378	608.0	1040.0
5629	672.0	26.0
100133941	25390.0	415847.0
5621	12098.0	11572.0
5623	132.0	135.0
5624	13.0	11.0
5625	107.0	105.0
5626	0.0	2.0
5627	4919.0	1039.0
5628	0.0	0.0
5641	4798.0	7849.0
5634	1471.0	5256.0
5635	2227.0	4180.0
100133957	13.0	24.0
5636	952.0	1892.0
5638	840.0	577.0
5639	358.0	516.0
5650	891.0	53.0
5651	0.0	3.0
5652	3766.0	22539.0
5653	909.0	49.0
5644	0.0	3.0
5645	2.0	0.0
5646	21.0	0.0
5648	274.0	11.0
5649	658.0	6.0
100131309	0.0	0.0
5660	56495.0	137832.0
5662	42.0	40.0
5663	3195.0	6756.0
5664	657.0	2510.0
3002	106.0	60.0
347281	0.0	0.0
100131302	1.0	0.0
3001	176.0	278.0
3000	16.0	6.0
51360	1202.0	6548.0
51362	1226.0	5008.0
51361	1425.0	6396.0
51364	56.0	190.0
100287191	0.0	0.0
51363	2168.0	7883.0
51366	5714.0	16827.0
89978	398.0	1814.0
100287193	0.0	5.0
51365	128.0	324.0
51368	1460.0	2385.0
5654	11204.0	13814.0
5655	440.0	34.0
51367	683.0	1903.0
90956	1195.0	2966.0
5657	1.0	2.0
90957	1069.0	5311.0
89970	1408.0	7349.0
5670	0.0	0.0
5671	2.0	6.0
5672	0.0	7.0
347273	13.0	27.0
5673	19.0	35.0
90952	3456.0	1087.0
5675	1.0	3.0
347275	0.0	0.0
3013	3.0	47.0
3012	10.0	118.0
3010	0.0	0.0
51371	2499.0	9862.0
3009	0.0	8.0
100287183	0.0	0.0
3008	7.0	15.0
51373	549.0	791.0
3007	0.0	43.0
51372	1977.0	2431.0
51375	1204.0	2310.0
3006	223.0	2011.0
51374	3748.0	8954.0
3005	6056.0	7945.0
51377	1353.0	5161.0
3004	39.0	16.0
3003	62.0	336.0
51379	764.0	1624.0
51378	183.0	25.0
5669	9.0	3.0
5680	0.0	0.0
5681	2208.0	829.0
5682	2227.0	10771.0
5683	549.0	1639.0
5684	2460.0	7421.0
5685	3355.0	16328.0
347265	7.0	54.0
5686	2446.0	10297.0
3024	0.0	1.0
3021	34760.0	85284.0
3020	1360.0	4604.0
100287177	0.0	1.0
51380	889.0	946.0
100287178	0.0	0.0
51382	1637.0	5961.0
100287173	0.0	0.0
51384	0.0	8.0
3018	0.0	2.0
51386	12738.0	5725.0
3017	104.0	3005.0
51385	453.0	538.0
51388	1215.0	3359.0
3015	3291.0	11273.0
100287171	127.0	156.0
3014	534.0	1486.0
5676	0.0	0.0
51389	2545.0	8095.0
5678	4.0	15.0
5690	3871.0	9701.0
5691	2425.0	10807.0
5692	5607.0	15341.0
5693	2662.0	3826.0
347252	4.0	13.0
5694	2333.0	5467.0
5695	3592.0	5879.0
5696	2354.0	6699.0
5697	5.0	19.0
3035	1663.0	3769.0
3034	5.0	48.0
3033	4966.0	4039.0
3032	7258.0	24353.0
3031	0.0	8.0
3030	12201.0	18876.0
51390	1957.0	5602.0
51393	376.0	223.0
3029	654.0	1632.0
3028	1640.0	4804.0
51397	1004.0	5006.0
3026	121.0	4.0
51399	1166.0	3498.0
51398	3478.0	5591.0
5687	803.0	2809.0
5688	3749.0	17564.0
5689	4815.0	21022.0
129401	623.0	2178.0
347240	115.0	468.0
129402	0.0	0.0
3046	1.0	1.0
3045	0.0	1.0
3044	3.0	0.0
3043	1190.0	103.0
3042	0.0	0.0
3040	158.0	11.0
374900	522.0	1398.0
3039	9.0	2.0
3038	4767.0	142.0
3037	393.0	237.0
374907	104.0	109.0
3036	231.0	14.0
5698	1056.0	2471.0
5699	706.0	727.0
90990	131.0	213.0
90993	594.0	2652.0
3055	536.0	292.0
3054	3164.0	6557.0
3053	2.0	1.0
100287144	0.0	0.0
3052	709.0	2521.0
3051	0.0	0.0
3050	1.0	0.0
100287140	0.0	1.0
3049	1.0	0.0
3048	3.0	3.0
3047	0.0	0.0
90987	867.0	2364.0
3060	0.0	0.0
374920	201.0	226.0
3068	6407.0	22673.0
3067	75.0	37.0
374928	267.0	763.0
3066	3901.0	16216.0
3065	3527.0	7433.0
3064	3359.0	5725.0
3062	0.0	0.0
3061	14.0	1.0
3059	1194.0	736.0
3071	916.0	1150.0
3070	309.0	2508.0
3078	0.0	0.0
3077	918.0	6112.0
100287128	7.0	12.0
3075	5012.0	3818.0
3074	4999.0	17478.0
3073	3077.0	9331.0
374918	26.0	16.0
3069	18984.0	59001.0
3082	817.0	392.0
3081	115.0	3714.0
3080	0.0	0.0
53938	487.0	1286.0
28976	1593.0	4435.0
28977	1924.0	8748.0
28974	1820.0	2791.0
100131388	1.0	1.0
3087	630.0	157.0
28978	879.0	5901.0
3084	1027.0	170.0
3083	1.0	1.0
28972	3203.0	11400.0
53940	0.0	0.0
28973	2670.0	5429.0
28970	1200.0	1868.0
28971	717.0	3265.0
53944	904.0	4772.0
53942	2.0	2.0
53947	747.0	513.0
3093	3805.0	14309.0
3092	3084.0	21562.0
3091	4225.0	11431.0
3090	572.0	232.0
28987	2061.0	2516.0
28988	3055.0	3601.0
132989	340.0	165.0
100131378	4.0	3.0
3099	3160.0	7235.0
28985	969.0	4500.0
3098	4968.0	12409.0
28986	1137.0	2240.0
3097	1564.0	3616.0
100507299	20.0	23.0
3096	1285.0	3237.0
100131374	0.0	0.0
28989	311.0	205.0
100507297	145.0	108.0
3094	5689.0	21490.0
337986	0.0	0.0
100131370	0.0	0.0
28983	8.0	158.0
28984	2063.0	844.0
28981	789.0	2760.0
374819	213.0	358.0
26322	0.0	0.0
28982	389.0	4104.0
129303	729.0	1352.0
100131369	14.0	1.0
28954	106.0	22.0
28955	207.0	28.0
28952	604.0	1315.0
100131366	1.0	8.0
65944	0.0	1.0
337979	0.0	0.0
28958	1550.0	7567.0
337978	0.0	0.0
28959	2601.0	2013.0
337977	1.0	0.0
28956	920.0	2704.0
337976	0.0	0.0
28957	468.0	1164.0
337975	0.0	1.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	2696.0	1548.0
337980	0.0	0.0
51300	2249.0	7458.0
51302	370.0	74.0
89910	2195.0	7977.0
51301	424.0	70.0
51304	2739.0	5060.0
51303	682.0	1004.0
51306	2824.0	7235.0
51305	2.0	2.0
51308	151.0	38.0
51307	2638.0	4923.0
51309	1424.0	2902.0
130340	89.0	648.0
100131358	2.0	0.0
28965	576.0	35.0
28966	363.0	1888.0
26301	240.0	95.0
337969	0.0	0.0
28964	2508.0	3474.0
337968	0.0	0.0
28969	2798.0	5936.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	69.0	246.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	235.0	254.0
337973	0.0	0.0
337972	0.0	0.0
360200	13.0	37.0
337971	0.0	0.0
337970	0.0	0.0
28962	1595.0	6036.0
51311	61.0	121.0
51310	1414.0	848.0
28960	572.0	717.0
51313	8311.0	9882.0
51312	3134.0	1363.0
51315	2133.0	2254.0
51314	6.0	29.0
51317	1960.0	2915.0
360205	0.0	33.0
51316	218.0	46.0
51319	1004.0	3979.0
360203	0.0	0.0
51318	1605.0	8665.0
374864	257.0	14.0
28938	153.0	315.0
100507267	0.0	1.0
28939	0.0	2.0
374860	64.0	1410.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	4.0	13.0
28930	5.0	20.0
28931	0.0	0.0
374868	1005.0	982.0
100507266	83.0	128.0
28936	0.0	0.0
28937	335.0	1076.0
28934	0.0	0.0
28935	257.0	143.0
337963	0.0	0.0
337960	0.0	0.0
51320	3166.0	3166.0
51322	7050.0	21129.0
53981	2267.0	8552.0
51321	2143.0	12475.0
51324	2739.0	13255.0
89932	832.0	288.0
51326	46.0	122.0
51327	2.0	0.0
51329	18.0	16.0
28949	0.0	0.0
100507257	13.0	2.0
132946	50.0	89.0
100507251	0.0	0.0
28943	200.0	170.0
65975	25.0	20.0
28941	387.0	426.0
65977	1127.0	4389.0
28942	44.0	111.0
28947	0.0	0.0
132949	755.0	1274.0
65979	2829.0	5076.0
28948	0.0	0.0
100507254	25.0	6.0
28946	5.0	11.0
89927	1296.0	802.0
144920	0.0	0.0
51330	939.0	560.0
28940	40.0	50.0
51333	81.0	142.0
51332	239.0	227.0
51335	1875.0	7081.0
51334	213.0	137.0
51337	1231.0	2867.0
360227	2.0	4.0
51339	472.0	1256.0
51338	629.0	657.0
360226	0.0	0.0
28918	0.0	0.0
28919	29.0	25.0
374887	38.0	114.0
65981	525.0	3477.0
28916	0.0	2.0
65980	1131.0	1386.0
28917	0.0	0.0
374882	2215.0	4080.0
65983	3358.0	2353.0
100131328	0.0	0.0
65982	1452.0	1729.0
100131327	0.0	0.0
65985	1495.0	4057.0
65987	710.0	3174.0
28910	0.0	0.0
65986	2352.0	7979.0
28911	0.0	0.0
65989	284.0	53.0
132954	0.0	0.0
65988	586.0	1416.0
100131320	65.0	112.0
28914	1151.0	3496.0
28915	23.0	48.0
28912	1691.0	3756.0
28913	216.0	697.0
51340	1591.0	14738.0
100287098	1.0	6.0
89958	234.0	247.0
51341	1750.0	2393.0
100287091	0.0	0.0
100507290	548.0	444.0
51343	1212.0	1068.0
89953	816.0	1568.0
51348	36.0	33.0
51347	2147.0	4636.0
90933	825.0	2144.0
100302090	0.0	0.0
65990	161.0	259.0
374875	155.0	96.0
28929	3.0	5.0
65992	956.0	2200.0
28927	0.0	0.0
65991	2437.0	7209.0
28928	0.0	0.0
65993	940.0	1538.0
374872	20.0	17.0
65996	1054.0	1717.0
65998	1382.0	577.0
28921	16.0	28.0
65997	46.0	492.0
28922	3.0	2.0
65999	382.0	1442.0
28920	2.0	4.0
374879	170.0	305.0
28925	0.0	0.0
28926	1.0	0.0
374877	10.0	11.0
28923	106.0	65.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	1634.0	7857.0
100287087	3.0	17.0
51350	0.0	0.0
51352	0.0	29.0
100287083	0.0	0.0
89944	821.0	2409.0
100287082	3.0	8.0
89941	1283.0	1432.0
130399	1708.0	28.0
166348	14.0	0.0
374897	0.0	0.0
100507217	2692.0	3797.0
166336	1420.0	3402.0
374899	353.0	940.0
203510	0.0	1.0
541611	0.0	2.0
154386	5.0	4.0
100507246	1068.0	2116.0
100507249	1.0	0.0
100507240	8.0	4.0
101937451	0.0	0.0
100507244	28.0	35.0
100507242	11.0	7.0
100133991	119.0	299.0
100509894	11.0	23.0
203522	625.0	413.0
203523	469.0	1273.0
130355	347.0	1231.0
26353	3305.0	21546.0
26355	1511.0	6002.0
26354	3696.0	4499.0
53904	34.0	54.0
53905	367.0	500.0
130367	311.0	613.0
154313	10.0	43.0
203547	2242.0	8329.0
53918	942.0	2247.0
53919	50.0	23.0
100507203	6.0	0.0
53916	319.0	881.0
53917	120.0	74.0
100507206	5.0	10.0
28998	963.0	6830.0
26335	0.0	0.0
28999	394.0	7.0
28996	4634.0	6597.0
26339	0.0	0.0
26338	0.0	0.0
28990	501.0	1116.0
28991	574.0	1350.0
203562	4.0	71.0
26330	1.0	0.0
28992	410.0	408.0
26333	0.0	0.0
100169989	4.0	9.0
100509857	0.0	0.0
203569	0.0	0.0
100131393	0.0	0.0
100131390	5.0	0.0
168975	0.0	0.0
26341	0.0	0.0
26343	2.0	1.0
100289644	0.0	0.0
100289643	0.0	2.0
100289640	0.0	3.0
5706	2250.0	4889.0
5707	3632.0	20365.0
5708	5444.0	25854.0
5709	2878.0	12955.0
5700	751.0	1074.0
5701	2869.0	13379.0
5702	2857.0	4073.0
5704	1931.0	9551.0
5705	3799.0	6779.0
100507401	5.0	6.0
100507404	3.0	3.0
100289635	825.0	1669.0
5717	2673.0	18061.0
5718	2199.0	13685.0
5719	3763.0	9170.0
5710	3437.0	6496.0
5711	2184.0	6018.0
5713	1771.0	3828.0
5714	3920.0	16373.0
5715	560.0	1012.0
5716	1679.0	7732.0
5730	1705.0	238.0
5728	6249.0	9013.0
5729	83.0	37.0
5720	5376.0	10155.0
5721	3034.0	8010.0
5723	384.0	705.0
105370683	0.0	2.0
5724	736.0	567.0
5725	8152.0	16348.0
5726	0.0	9.0
5727	825.0	174.0
154288	1.0	0.0
100289619	0.0	0.0
5740	5137.0	1143.0
5741	0.0	0.0
5739	102.0	75.0
5731	7.0	0.0
5732	161.0	184.0
5733	2151.0	521.0
5734	1009.0	397.0
5736	1.0	0.0
5737	720.0	43.0
5738	5313.0	11373.0
102060414	0.0	8.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	918.0	729.0
5743	942.0	48.0
5744	780.0	130.0
5745	285.0	94.0
5746	184.0	28.0
5747	4380.0	9151.0
5760	2.0	14.0
5761	16.0	53.0
5763	4746.0	25025.0
3101	76.0	25.0
5753	200.0	2218.0
5754	3340.0	2928.0
5756	3007.0	13043.0
5757	17294.0	34315.0
5758	0.0	0.0
5759	10.0	44.0
5770	2547.0	11595.0
5771	1379.0	1810.0
5774	1439.0	2127.0
3112	127.0	199.0
3111	1640.0	1180.0
3110	4.0	3.0
3109	1282.0	1531.0
3108	2577.0	3944.0
3107	22540.0	126184.0
3106	34935.0	113561.0
3105	19100.0	36994.0
3104	508.0	385.0
5764	13103.0	455.0
5767	8.0	18.0
5768	10922.0	8782.0
5769	3.0	9.0
648315	0.0	0.0
5780	2141.0	4224.0
5781	7238.0	20414.0
5782	4280.0	22696.0
5783	2231.0	5961.0
5784	7511.0	2147.0
3123	7459.0	7510.0
3122	18057.0	22416.0
3121	0.0	0.0
3120	283.0	424.0
51481	0.0	0.0
51480	0.0	0.0
3119	1351.0	1831.0
3118	666.0	1703.0
3117	1851.0	3846.0
3116	4.0	10.0
3115	4683.0	3394.0
3113	9303.0	11196.0
5775	1284.0	3084.0
5777	923.0	1610.0
5778	113.0	191.0
103164619	0.0	3.0
5790	0.0	0.0
5791	1233.0	980.0
5792	21195.0	36896.0
5793	3180.0	3260.0
5794	27.0	64.0
5795	1067.0	5650.0
5796	6003.0	2962.0
3134	1543.0	2809.0
3133	39322.0	29792.0
3132	2.0	0.0
3131	2573.0	142.0
100287067	0.0	0.0
51490	1097.0	709.0
100287063	0.0	0.0
51491	504.0	664.0
51493	3215.0	6468.0
3128	587.0	654.0
51496	2166.0	6314.0
3127	1992.0	1295.0
51495	5826.0	58217.0
445815	44.0	9.0
51497	2855.0	19326.0
5786	4264.0	18541.0
5787	3800.0	2115.0
51499	1072.0	2870.0
5788	1294.0	2348.0
5789	215.0	1086.0
3145	570.0	782.0
3142	204.0	134.0
3141	1158.0	6572.0
3140	1647.0	3191.0
100287055	0.0	0.0
3139	82.0	200.0
3138	198.0	76.0
3137	49.0	80.0
3136	479.0	480.0
3135	28.0	108.0
5797	4559.0	2127.0
5798	4.0	107.0
5799	554.0	3739.0
347376	1.0	4.0
3156	1640.0	13005.0
3155	1330.0	2185.0
100287045	1.0	1.0
3152	0.0	1.0
3151	5537.0	9318.0
3150	5438.0	21363.0
3149	620.0	7963.0
3148	2755.0	3252.0
3146	10707.0	20037.0
347365	55.0	2278.0
648359	0.0	1.0
347363	1.0	0.0
3167	0.0	5.0
3166	2.0	102.0
100302119	0.0	0.0
3164	10590.0	984.0
100302118	0.0	0.0
3163	1139.0	3115.0
100302117	0.0	0.0
3162	910.0	4255.0
100302116	0.0	0.0
3161	161.0	1573.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	1.0
100302111	0.0	0.0
3159	2418.0	9378.0
3158	1456.0	121.0
3157	1866.0	14830.0
347359	0.0	1.0
3170	0.0	0.0
120939	64.0	72.0
3178	27547.0	17033.0
3177	360.0	691.0
100287026	0.0	0.0
3176	2939.0	4959.0
100287029	0.0	31.0
3175	0.0	0.0
3174	90.0	221.0
3172	2.0	12.0
3171	13.0	0.0
100289682	0.0	1.0
3169	2809.0	25916.0
120935	11.0	12.0
3181	18778.0	40458.0
347344	239.0	1170.0
3189	4695.0	4319.0
3188	5196.0	9447.0
3187	10527.0	17017.0
100289678	635.0	919.0
3186	1.0	1.0
3185	8059.0	22343.0
100302139	0.0	0.0
3184	7661.0	4981.0
100302138	0.0	0.0
3183	12462.0	20316.0
100302137	0.0	0.0
100287013	3.0	1.0
3182	3460.0	14337.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	14974.0	54791.0
347333	3.0	4.0
3191	6012.0	13339.0
3190	23043.0	54064.0
3199	115.0	17.0
3198	97.0	31.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	2.0	11.0
100302128	0.0	6.0
3195	0.0	3.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	0.0	1.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	0.0	1.0
347442	0.0	0.0
132851	18.0	24.0
100131268	1.0	2.0
374946	32.0	60.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	17.0	7.0
100302156	0.0	0.0
120863	37.0	149.0
100302155	2.0	0.0
100302153	0.0	0.0
144832	11.0	11.0
100302152	0.0	0.0
100302150	0.0	2.0
51400	1572.0	9936.0
51406	1672.0	5256.0
51409	873.0	908.0
132864	1580.0	5507.0
100302149	1.0	1.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	3.0	1.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	1.0	0.0
144847	2.0	0.0
51411	270.0	261.0
541578	543.0	1818.0
374969	575.0	478.0
100131244	0.0	0.0
100302179	1.0	2.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	0.0	4.0
51421	7537.0	3074.0
100302172	0.0	0.0
51422	1467.0	2906.0
51427	941.0	9680.0
51426	1315.0	4959.0
51429	4792.0	14858.0
51428	1551.0	3431.0
347411	0.0	0.0
541565	456.0	269.0
132884	271.0	103.0
100131236	0.0	0.0
100131234	3.0	24.0
100131230	1.0	3.0
374955	2.0	2.0
100302169	0.0	1.0
100302168	0.0	0.0
100302167	1.0	0.0
100302165	0.0	0.0
51430	2606.0	11633.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	1365.0	6241.0
100302160	0.0	0.0
51433	5015.0	14280.0
51435	3564.0	1346.0
51438	0.0	1.0
347402	2.0	13.0
51439	2789.0	9352.0
347404	53.0	30.0
374986	1839.0	4822.0
100507381	0.0	0.0
132817	0.0	0.0
374987	15.0	5.0
51441	4344.0	8169.0
100302197	0.0	0.0
51440	0.0	12.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	418.0	17.0
100302193	1.0	0.0
51444	1405.0	1963.0
100302192	0.0	0.0
51447	3387.0	3114.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	7357.0	21070.0
144809	0.0	1.0
374973	8.0	2.0
100131213	34.0	21.0
100131211	373.0	944.0
374977	17.0	32.0
51450	289.0	187.0
100302186	0.0	0.0
51451	1089.0	3006.0
100302185	0.0	0.0
51454	1068.0	415.0
120892	875.0	511.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	1746.0	3173.0
100302181	0.0	0.0
51458	45.0	4.0
100131208	3.0	36.0
100131207	0.0	1.0
100131205	133.0	32.0
100192204	0.0	1.0
51460	616.0	1415.0
117246	1747.0	2697.0
51463	93.0	222.0
117245	919.0	123.0
144811	579.0	824.0
117248	3006.0	654.0
51465	3962.0	14494.0
117247	29.0	38.0
51466	3110.0	4389.0
144817	0.0	0.0
100507392	70.0	18.0
100507398	65.0	86.0
120872	1.0	0.0
51471	1.0	41.0
51474	8288.0	10399.0
51473	1711.0	67.0
51475	0.0	0.0
51478	210.0	816.0
51477	1243.0	649.0
51479	3491.0	10042.0
100507347	102.0	39.0
101927992	5.0	15.0
101927994	25.0	356.0
100507341	0.0	3.0
203611	0.0	0.0
129285	1254.0	2791.0
100507331	4.0	9.0
100507361	0.0	1.0
26499	136.0	325.0
100507362	0.0	0.0
117286	6.0	34.0
117285	0.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	1.0	0.0
117289	419.0	347.0
26495	0.0	0.0
26497	0.0	0.0
117283	13.0	45.0
100507357	1.0	1.0
100507354	0.0	0.0
100507303	407.0	212.0
100507300	11.0	43.0
26478	0.0	0.0
101927953	0.0	4.0
26479	0.0	88.0
101927957	5.0	22.0
26470	1203.0	6889.0
26472	1179.0	1011.0
26471	3209.0	3768.0
26473	0.0	0.0
26476	0.0	0.0
26475	0.0	2.0
100507308	8.0	8.0
100131291	1.0	1.0
100169834	1.0	1.0
100131281	0.0	0.0
101927980	4.0	2.0
154214	1171.0	592.0
154215	26.0	12.0
100507316	157.0	343.0
101927983	9.0	14.0
100131279	0.0	0.0
26469	2942.0	7696.0
26468	885.0	209.0
100170841	155.0	18.0
129293	62.0	57.0
101927988	0.0	3.0
168850	1203.0	3802.0
5805	474.0	2421.0
5806	991.0	16.0
5800	110.0	218.0
130271	723.0	165.0
5801	14.0	59.0
100169851	0.0	0.0
5802	3106.0	3065.0
100169850	0.0	0.0
5803	960.0	5.0
100507501	74.0	61.0
100507500	0.0	0.0
100422059	0.0	0.0
102723742	0.0	2.0
168374	644.0	6154.0
5816	7.0	3941.0
5817	726.0	2988.0
5818	5146.0	3707.0
101927917	0.0	0.0
5819	2859.0	22883.0
5810	1120.0	4959.0
5813	1995.0	4063.0
100422055	0.0	7.0
5814	4585.0	6636.0
102466189	0.0	0.0
102723737	0.0	0.0
101927922	2.0	3.0
203228	632.0	1347.0
101927921	0.0	0.0
648283	1.0	2.0
5827	358.0	1354.0
5828	2132.0	6512.0
5829	6489.0	13280.0
5820	363.0	1789.0
5822	114.0	270.0
5824	4167.0	10469.0
5825	3394.0	7500.0
5826	1809.0	841.0
100507526	0.0	1.0
100507524	46.0	89.0
102466199	0.0	0.0
168391	0.0	0.0
101927931	27.0	57.0
445571	51.0	52.0
203238	192.0	492.0
445573	0.0	0.0
648294	0.0	5.0
203245	348.0	526.0
102466190	1.0	0.0
5830	1649.0	3276.0
102466198	0.0	0.0
5831	705.0	4093.0
102466197	0.0	0.0
5832	2926.0	11806.0
102466196	0.0	0.0
5833	842.0	1050.0
100507528	0.0	0.0
102466195	0.0	0.0
5834	8962.0	11206.0
102466194	0.0	0.0
102466193	1.0	2.0
5836	2998.0	4372.0
102466192	0.0	0.0
5837	157.0	34.0
102466191	0.0	0.0
100289509	7.0	3.0
101927944	2.0	0.0
195977	42.0	0.0
5860	1428.0	4437.0
5861	6653.0	32657.0
5862	6260.0	27851.0
347088	38.0	0.0
3200	425.0	152.0
144363	828.0	1683.0
168330	0.0	0.0
144360	1.0	0.0
203259	854.0	1138.0
203260	125.0	46.0
5858	32.0	5.0
5859	8122.0	6131.0
5870	5925.0	22549.0
5871	736.0	1056.0
5872	2512.0	3688.0
5873	1632.0	2963.0
3211	1.0	7.0
3208	13.0	2.0
3207	15.0	24.0
3206	289.0	896.0
3205	420.0	92.0
3204	155.0	14.0
3203	77.0	21.0
3202	663.0	128.0
3201	168.0	28.0
5863	2860.0	3304.0
132391	0.0	3.0
5864	82.0	191.0
5865	62.0	192.0
5866	1020.0	428.0
5867	2089.0	3090.0
