id	05eb3daf-d392-4ede-87d6-8f0aef8b6372	8d13e259-238e-4d2f-b9d3-4cffd4302abb
373861	31.0	15.0
157922	4281.0	2482.0
348980	18.0	0.0
100533467	2.0	0.0
100130148	19.0	0.0
650808	6.0	3.0
157927	0.0	0.0
64506	326.0	237.0
107075310	55.0	110.0
107075311	3.0	1.0
107075312	0.0	0.0
107075313	0.0	0.0
107075303	1.0	0.0
107075304	0.0	0.0
107075305	0.0	0.0
107075306	0.0	0.0
107075308	1.0	0.0
107075309	0.0	0.0
145957	37.0	13.0
100130139	7.0	2.0
64518	69.0	40.0
101241891	0.0	0.0
100129143	6.0	0.0
101241892	114.0	40.0
101060684	590.0	215.0
106182118	17.0	5.0
121981	1.0	0.0
407738	13.0	1.0
100130119	0.0	0.0
100129128	0.0	0.0
100130117	1.0	0.0
647201	0.0	0.0
100130110	0.0	0.0
133923	18.0	39.0
202500	49.0	2.0
100129124	0.0	0.0
100129123	0.0	0.0
647215	2.0	0.0
100130109	9.0	6.0
100130108	4.0	0.0
100130106	1.0	0.0
100130105	0.0	0.0
102577424	0.0	0.0
102577425	1.0	1.0
348938	33.0	56.0
348932	0.0	0.0
131368	25.0	54.0
169981	395.0	121.0
170961	185.0	11.0
170960	2537.0	1117.0
143341	14.0	3.0
100144748	124.0	48.0
100132766	0.0	0.0
348926	358.0	141.0
155340	8.0	0.0
131375	2.0	0.0
157983	119.0	17.0
131377	4.0	0.0
170959	1769.0	677.0
170958	1033.0	630.0
100132772	0.0	2.0
169966	7.0	4.0
170954	4113.0	6004.0
100132774	27.0	23.0
100132778	0.0	0.0
348910	0.0	0.0
101060691	726.0	412.0
143371	28.0	16.0
101241875	0.0	0.0
101241877	0.0	0.0
101241878	0.0	0.0
202559	1.0	5.0
143384	4570.0	3594.0
100132795	0.0	0.0
100132796	0.0	0.0
143379	280.0	7.0
503497	0.0	0.0
157956	173.0	56.0
442075	341.0	34.0
442078	1.0	0.0
145978	1.0	0.0
100423005	0.0	0.0
100423006	0.0	0.0
100423009	0.0	0.0
102467005	0.0	0.0
100423008	0.0	0.0
102467004	0.0	1.0
102467003	2.0	0.0
101926888	100.0	51.0
100130197	11.0	3.0
100130196	1.0	0.0
170949	0.0	0.0
100130192	1.0	1.0
100130190	1.0	1.0
145989	4.0	3.0
100423001	0.0	0.0
100423000	0.0	0.0
100423003	0.0	0.0
100423016	1.0	0.0
100423015	0.0	0.0
100423018	0.0	0.0
100423017	0.0	0.0
101926890	0.0	0.0
100423019	0.0	0.0
101926895	35.0	2.0
101926896	42.0	0.0
100130187	0.0	1.0
442097	12.0	16.0
442098	0.0	1.0
100129193	4.0	0.0
100129196	258.0	25.0
100129195	304.0	295.0
100129192	1.0	0.0
100423012	0.0	1.0
100423011	0.0	0.0
100423014	0.0	0.0
100129199	4.0	0.0
100423013	0.0	0.0
647187	24.0	12.0
6906	0.0	0.0
202134	1.0	0.0
6905	1821.0	1260.0
6908	1459.0	698.0
6907	3636.0	1971.0
6909	414.0	1002.0
6900	170.0	51.0
6902	4435.0	2828.0
6901	1082.0	603.0
6904	5066.0	3512.0
6903	1419.0	1413.0
253714	1234.0	768.0
100288436	2.0	2.0
647195	0.0	0.0
100288432	31.0	60.0
6917	5284.0	3437.0
100462767	2.0	0.0
6916	613.0	686.0
6919	1501.0	827.0
6918	1.0	0.0
647190	5.0	0.0
100653489	1.0	1.0
6911	95.0	202.0
6910	180.0	1196.0
6913	1496.0	1444.0
253724	45.0	9.0
6915	50.0	312.0
253725	3660.0	1558.0
100288428	44.0	29.0
100288425	0.0	0.0
100288420	0.0	0.0
6928	3.0	0.0
6927	10.0	0.0
6929	4088.0	3074.0
202151	209.0	31.0
6920	3864.0	1924.0
6922	23.0	20.0
6921	1771.0	2067.0
6924	4854.0	3169.0
6923	3500.0	6746.0
6926	8913.0	2055.0
100462732	0.0	0.0
6925	7510.0	15730.0
6940	1115.0	701.0
100288413	315.0	149.0
6939	38.0	44.0
6938	8903.0	6819.0
6932	2724.0	919.0
6935	2561.0	7076.0
6934	5860.0	3633.0
6936	2979.0	919.0
100288405	0.0	0.0
100462790	1.0	0.0
6950	13534.0	10176.0
165055	555.0	161.0
6949	3603.0	2514.0
100462799	0.0	0.0
6942	5663.0	2459.0
100132601	0.0	2.0
100462792	1.0	0.0
6941	978.0	1228.0
6944	2348.0	1755.0
100462794	31.0	115.0
6943	0.0	2.0
100462793	0.0	0.0
6945	3018.0	1900.0
192670	4292.0	1519.0
100462795	1.0	7.0
100132606	0.0	0.0
6948	1724.0	1692.0
6947	297.0	664.0
100462797	10.0	1.0
6960	0.0	0.0
6962	0.0	0.0
4300	2290.0	874.0
6961	0.0	0.0
6953	0.0	0.0
6954	15.0	48.0
6956	4.0	0.0
100132617	0.0	0.0
6959	0.0	0.0
100132618	21.0	4.0
253769	2200.0	307.0
192683	1192.0	620.0
6958	1.0	0.0
100132619	0.0	0.0
107075180	0.0	0.0
6971	0.0	0.0
107075181	0.0	0.0
6970	0.0	0.0
107075182	0.0	0.0
6973	0.0	0.0
107075183	0.0	0.0
4311	23460.0	2708.0
6972	0.0	2.0
107075184	1.0	0.0
107075185	2.0	1.0
107075186	0.0	0.0
107075187	1.0	0.0
107075188	0.0	0.0
107075189	0.0	0.0
165082	104.0	10.0
100144604	32.0	71.0
100144603	15.0	18.0
100144602	0.0	1.0
4301	20450.0	4328.0
253738	704.0	424.0
4302	19536.0	3363.0
4303	3967.0	1424.0
6966	41.0	9.0
100462772	14.0	3.0
6968	0.0	0.0
4306	2855.0	466.0
6967	108.0	24.0
4308	5.0	13.0
6969	0.0	0.0
6980	0.0	0.0
107075190	9.0	1.0
107075191	0.0	0.0
6982	0.0	0.0
107075192	0.0	0.0
4320	222.0	38183.0
6981	8.0	11.0
107075193	0.0	0.0
6984	37.0	13.0
107075194	0.0	0.0
4321	64.0	30.0
4322	18.0	4657.0
6983	4.0	3.0
107075195	1.0	0.0
107075196	0.0	0.0
107075197	0.0	0.0
107075198	0.0	0.0
107075199	0.0	0.0
103611157	0.0	0.0
103611155	5.0	1.0
100462788	0.0	0.0
192666	27.0	0.0
100132630	1.0	0.0
192668	436.0	1460.0
192669	2890.0	1684.0
6975	1.0	0.0
153090	13272.0	2988.0
4312	6.0	709.0
4313	31737.0	166840.0
6974	3.0	2.0
4314	103.0	3367.0
6977	0.0	0.0
6976	4.0	2.0
100462782	0.0	0.0
4316	13459.0	5309.0
6979	0.0	0.0
100462785	0.0	0.0
4317	1.0	5.0
6978	4.0	1.0
4318	109.0	894.0
100462787	0.0	0.0
4319	31.0	453.0
100462786	0.0	0.0
6991	189.0	58.0
100616468	0.0	0.0
6990	2228.0	2781.0
647107	1.0	0.0
100616469	2.0	0.0
6993	3935.0	4331.0
4330	357.0	3041.0
4331	1334.0	798.0
6992	3727.0	6669.0
107075160	0.0	0.0
100616467	0.0	0.0
4332	266.0	363.0
647102	0.0	0.0
100616464	0.0	0.0
107075161	1.0	1.0
107075162	0.0	0.0
100616465	0.0	0.0
107075163	0.0	0.0
107075164	0.0	0.0
100616463	1.0	0.0
100616460	0.0	0.0
107075165	2.0	1.0
107075166	0.0	0.0
107075167	0.0	1.0
107075168	0.0	0.0
107075169	4.0	1.0
100873958	0.0	0.0
100873957	1.0	0.0
4323	17112.0	69663.0
6986	1.0	0.0
100873952	2.0	0.0
4324	806.0	2024.0
6985	0.0	0.0
100873951	0.0	0.0
6988	3400.0	2310.0
4325	2240.0	5355.0
100873950	0.0	0.0
4326	169.0	125.0
6987	0.0	0.0
4327	1384.0	2631.0
100873956	15.0	5.0
100873955	23.0	7.0
4329	5134.0	1910.0
100873954	14.0	1.0
100873953	0.0	0.0
100616459	0.0	0.0
100616457	0.0	0.0
64682	2613.0	790.0
4340	23.0	4.0
100616458	0.0	0.0
107075170	0.0	0.0
100616455	0.0	0.0
4342	0.0	0.0
107075171	0.0	0.0
100616456	0.0	0.0
4343	2357.0	1823.0
107075172	36.0	43.0
100616453	0.0	0.0
107075173	0.0	0.0
100616454	0.0	0.0
64689	3999.0	2317.0
107075174	0.0	0.0
100616451	0.0	0.0
107075175	1.0	0.0
100616452	0.0	0.0
107075176	0.0	0.0
107075177	0.0	0.0
100616450	0.0	0.0
107075178	1.0	0.0
107075179	0.0	0.0
650747	0.0	0.0
100873949	16.0	8.0
100873948	0.0	0.0
100873947	1.0	0.0
100873946	2.0	0.0
100873941	6.0	0.0
6997	25.0	3.0
4335	2503.0	1220.0
6996	1880.0	1164.0
100873940	1.0	0.0
6999	15.0	147.0
4336	1.0	3.0
4337	5689.0	1358.0
6998	0.0	0.0
4338	2477.0	1897.0
100873945	0.0	0.0
100873944	2.0	0.0
100873943	1.0	0.0
100873942	9.0	78.0
100616448	0.0	0.0
100616449	0.0	0.0
4350	954.0	757.0
100616446	0.0	0.0
4351	2997.0	1230.0
64693	0.0	0.0
100616447	0.0	0.0
4352	44.0	12.0
100873970	0.0	0.0
4353	97.0	4.0
647123	0.0	1.0
4354	1026.0	1273.0
4355	814.0	235.0
107075141	3655.0	3453.0
100616440	0.0	0.0
64699	1988.0	71.0
107075142	1.0	0.0
100616441	0.0	0.0
107075143	0.0	0.0
647121	26.0	25.0
107075144	0.0	0.0
107075145	0.0	0.0
107075146	0.0	0.0
107075147	0.0	0.0
107075148	8.0	1.0
107075138	0.0	0.0
107075139	0.0	0.0
100873979	12.0	1.0
4345	3933.0	1420.0
100873974	21.0	1.0
100873973	0.0	0.0
100873972	0.0	1.0
100873978	2.0	1.0
100873977	0.0	0.0
100873976	5.0	0.0
100873975	1.0	2.0
100616437	0.0	0.0
4360	886.0	329.0
100616438	0.0	0.0
4361	3648.0	1928.0
100616435	0.0	0.0
4362	0.0	1.0
100616436	0.0	0.0
4363	4378.0	3131.0
100616433	0.0	0.0
100616434	1.0	0.0
647135	107.0	149.0
107075150	0.0	0.0
100616431	0.0	0.0
107075151	0.0	0.0
100616432	0.0	0.0
107075152	0.0	0.0
107075153	1.0	1.0
100616430	0.0	1.0
107075154	0.0	0.0
107075155	0.0	0.0
107075156	0.0	0.0
107075157	0.0	0.0
107075158	8.0	2.0
107075159	1.0	2.0
107075149	0.0	0.0
100873969	1.0	0.0
100288493	0.0	0.0
253782	4037.0	2195.0
100653423	0.0	0.0
4356	454.0	252.0
100873963	0.0	0.0
4357	1823.0	1720.0
100873962	0.0	0.0
4358	2514.0	3234.0
4359	93.0	40.0
100873960	0.0	0.0
100873967	25.0	0.0
100873966	0.0	0.0
100873965	4.0	5.0
100616439	0.0	0.0
100873964	0.0	0.0
100873992	2.0	4.0
647144	0.0	0.0
100873991	3.0	5.0
650794	132.0	43.0
100873990	3.0	0.0
107075120	0.0	0.0
107075121	0.0	0.0
107075122	0.0	0.0
107075123	0.0	0.0
107075124	0.0	0.0
107075125	0.0	0.0
100288485	0.0	0.0
100288486	1.0	0.0
107075126	0.0	0.0
100288483	0.0	0.0
107075116	26.0	5.0
107075117	9.0	11.0
107075118	1.0	0.0
107075119	0.0	0.0
100873995	1.0	0.0
100873994	0.0	2.0
100873993	1.0	1.0
100873998	5.0	2.0
100873997	0.0	0.0
348567	1.0	0.0
100873981	0.0	0.0
100616499	0.0	0.0
100873980	6.0	2.0
647156	0.0	0.0
647158	0.0	0.0
100616498	0.0	0.0
107075130	436.0	458.0
100616495	0.0	0.0
107075131	1.0	0.0
107075132	0.0	0.0
100616493	0.0	1.0
107075133	0.0	0.0
100616494	0.0	0.0
107075134	0.0	0.0
100616491	0.0	0.0
107075135	0.0	0.0
100616492	0.0	0.0
107075136	0.0	0.0
118738	155.0	14.0
107075137	0.0	0.0
100616490	1.0	0.0
107075127	0.0	0.0
107075128	0.0	0.0
107075129	1.0	0.0
100288470	0.0	0.0
100873985	32.0	30.0
100873984	0.0	0.0
100873983	1.0	0.0
100873982	0.0	0.0
100873989	0.0	0.0
100873988	3.0	4.0
100873987	4.0	0.0
100873986	0.0	0.0
647166	3.0	0.0
100616488	0.0	0.0
647167	42.0	9.0
100616489	0.0	0.0
100616486	1.0	0.0
647169	0.0	0.0
100616487	0.0	0.0
647162	2.0	1.0
100616484	0.0	0.0
100616485	0.0	0.0
100616482	2.0	0.0
107075100	0.0	0.0
100616483	0.0	0.0
107075101	0.0	0.0
100616480	0.0	0.0
107075102	0.0	0.0
100616481	0.0	0.0
100288463	0.0	0.0
107075103	0.0	0.0
107075104	0.0	0.0
100616479	5.0	5.0
647177	0.0	0.0
100616477	39.0	10.0
100616478	0.0	0.0
100616475	0.0	0.0
100616476	1.0	0.0
100616473	0.0	0.0
647174	16.0	9.0
100616474	0.0	3.0
647175	0.0	0.0
100616471	0.0	0.0
107075110	0.0	0.0
107075111	0.0	0.0
107075112	9.0	0.0
107075113	0.0	0.0
100616470	0.0	0.0
107075114	0.0	0.0
107075115	1.0	0.0
107075105	2.0	0.0
100288451	0.0	0.0
107075108	15.0	0.0
107075109	0.0	0.0
348654	721.0	783.0
100616500	0.0	0.0
100130059	0.0	0.0
107075200	0.0	0.0
107075201	0.0	0.0
107075202	0.0	0.0
107075203	0.0	0.0
100129061	0.0	0.0
118672	427.0	108.0
100129060	209.0	21.0
118670	0.0	0.0
348645	51.0	79.0
100129067	1.0	1.0
64601	1887.0	1657.0
64600	1.0	1.0
107075210	0.0	0.0
107075211	0.0	0.0
100130043	2.0	2.0
107075212	0.0	0.0
107075213	0.0	0.0
100130042	1.0	0.0
107075214	2.0	0.0
107075204	4.0	1.0
118663	5.0	2.0
143630	27.0	33.0
107075205	0.0	0.0
100129050	0.0	0.0
107075206	1.0	0.0
107075207	0.0	0.0
107075208	0.0	0.0
107075209	0.0	0.0
100130038	0.0	0.0
131669	10.0	1.0
100129040	0.0	0.0
100129049	0.0	0.0
100129045	1.0	0.0
100130029	0.0	0.0
373509	3.0	3.0
100129031	0.0	0.0
100129032	19.0	77.0
100130017	0.0	1.0
100130015	95.0	14.0
100130014	0.0	0.0
131601	1911.0	1706.0
100129023	0.0	0.0
100130009	4.0	2.0
128025	22.0	8.0
64641	500.0	437.0
100130006	2.0	0.0
100616530	8.0	1.0
64645	5619.0	3061.0
116039	445.0	934.0
100130003	60.0	90.0
100130002	0.0	0.0
64648	0.0	104.0
131616	718.0	337.0
100129013	1.0	1.0
100129008	0.0	0.0
64651	15310.0	2070.0
100129007	0.0	26.0
100129009	0.0	0.0
116028	188.0	247.0
204801	9.0	4.0
100129004	2.0	0.0
100129005	0.0	0.0
64663	0.0	2.0
128077	2646.0	4155.0
167681	30.0	225.0
100132641	0.0	0.0
100132645	1.0	0.0
116092	1887.0	1384.0
116093	7.0	41.0
128061	710.0	553.0
100132656	1.0	1.0
116085	0.0	0.0
204851	7862.0	5456.0
116071	167.0	79.0
167691	1844.0	920.0
116064	6054.0	3253.0
100132672	1.0	0.0
100132673	1.0	1.0
116068	2164.0	1891.0
100132677	4.0	1.0
100130099	0.0	0.0
100130097	19.0	4.0
143662	1099.0	1943.0
100132681	0.0	0.0
100132683	0.0	0.0
100130090	3.0	0.0
100130086	0.0	0.0
100129094	7.0	14.0
143678	5.0	1.0
100132699	0.0	0.0
100130079	2.0	0.0
100130074	3.0	0.0
143684	1578.0	865.0
100129086	2.0	1.0
100129080	2.0	0.0
143689	1027.0	174.0
143686	11182.0	7765.0
153020	1218.0	828.0
100130067	0.0	0.0
100130064	0.0	0.0
100129075	546.0	86.0
100130060	0.0	0.0
202243	2164.0	696.0
100129074	2.0	0.0
647060	0.0	0.0
100288323	0.0	0.0
100462877	0.0	0.0
100462876	0.0	0.0
253832	5149.0	7511.0
100462879	0.0	0.0
100462878	0.0	0.0
100462871	0.0	0.0
100462870	0.0	0.0
100462873	0.0	0.0
100462872	0.0	0.0
100462875	0.0	0.0
100462874	0.0	0.0
100288319	2.0	2.0
647076	28.0	13.0
100462880	83.0	12.0
100462881	0.0	0.0
100462886	0.0	0.0
100288307	0.0	0.0
647085	1.0	0.0
100653396	0.0	0.0
647087	3968.0	4274.0
647081	0.0	1.0
100462857	0.0	0.0
100462851	1.0	0.0
100462850	2.0	0.0
100616398	0.0	0.0
100616399	0.0	0.0
100616396	0.0	0.0
100616397	0.0	0.0
100616394	0.0	0.0
647099	205.0	44.0
100616395	0.0	0.0
100616392	0.0	0.0
100616393	0.0	0.0
647094	0.0	1.0
100616390	0.0	0.0
100616391	0.0	0.0
100462866	3.0	0.0
100462865	0.0	0.0
100462868	0.0	0.0
100462867	0.0	0.0
100462869	0.0	0.0
253827	6529.0	15362.0
202299	151.0	2.0
104355426	280.0	58.0
107075092	0.0	0.0
107075094	0.0	0.0
107075096	0.0	0.0
107075097	6.0	0.0
107075098	0.0	0.0
107075099	0.0	0.0
100498859	0.0	2.0
4430	7710.0	13617.0
100132501	27.0	78.0
100132504	0.0	0.0
100132506	0.0	0.0
100132509	0.0	0.0
4440	470.0	134.0
346085	6.0	6.0
100132510	0.0	0.0
4435	1382.0	25.0
4436	3557.0	1553.0
4437	2457.0	1000.0
4438	17.0	4.0
4439	155.0	46.0
253868	2.0	1.0
64793	1011.0	467.0
100616347	0.0	0.0
64792	1719.0	1088.0
100616348	1.0	0.0
64795	7077.0	4308.0
64794	1904.0	756.0
100616346	0.0	0.0
100616343	0.0	1.0
100616344	0.0	0.0
64799	333.0	63.0
100616341	0.0	0.0
64798	4915.0	2543.0
100616342	0.0	0.0
100616340	0.0	0.0
103456507	0.0	0.0
100616338	0.0	0.0
100616339	0.0	0.0
650623	105.0	20.0
103625683	1.0	1.0
100616336	0.0	0.0
103625684	1.0	0.0
100616337	0.0	0.0
103625681	0.0	1.0
100616334	0.0	0.0
100616335	0.0	0.0
100616332	0.0	0.0
100616333	0.0	0.0
100616330	0.0	0.0
100616331	0.0	0.0
100288397	0.0	0.0
100628315	267.0	858.0
100616327	0.0	0.0
100616328	0.0	0.0
650655	57.0	42.0
100616325	0.0	0.0
100616326	1.0	0.0
100616323	4.0	2.0
100616321	1.0	0.0
100616322	0.0	0.0
647000	0.0	6.0
100628307	0.0	0.0
100288380	9.0	0.0
86123	79.0	74.0
100616329	0.0	0.0
4481	860.0	2458.0
100616317	1.0	0.0
4482	1036.0	542.0
100616314	0.0	0.0
100616315	0.0	0.0
647012	0.0	0.0
100616312	0.0	0.0
4485	565.0	54.0
647013	3.0	0.0
100616313	0.0	0.0
4486	423.0	163.0
100616310	0.0	0.0
4487	175.0	262.0
100616311	0.0	0.0
100288378	0.0	0.0
4477	81.0	121.0
4478	20983.0	36485.0
4479	13.0	9.0
647009	89.0	41.0
100616318	27.0	1.0
100616319	1.0	0.0
4493	2104.0	793.0
4494	396.0	252.0
4495	432.0	151.0
100616389	0.0	0.0
647024	3539.0	4586.0
4496	1.0	4.0
100616387	0.0	0.0
4498	1.0	1.0
100616388	0.0	0.0
100616385	0.0	0.0
100616386	0.0	0.0
100616383	0.0	0.0
100616384	3.0	1.0
100616381	0.0	0.0
100616382	0.0	0.0
100303453	7.0	3.0
4490	0.0	0.0
100616380	2.0	1.0
4488	728.0	603.0
4489	31.0	20.0
100616378	0.0	0.0
100616379	0.0	0.0
100616376	0.0	0.0
100616377	0.0	0.0
647030	76.0	22.0
100616374	1.0	1.0
100616375	0.0	0.0
647033	12.0	2.0
100616373	0.0	0.0
100616370	0.0	0.0
100616371	0.0	0.0
650669	398.0	62.0
4499	185.0	82.0
103611090	0.0	0.0
100616369	0.0	0.0
100616367	0.0	0.0
100616368	0.0	0.0
647047	4.0	0.0
100616365	0.0	0.0
100616363	0.0	0.0
100616364	0.0	0.0
647042	69.0	17.0
100288346	2.0	0.0
100616361	0.0	0.0
647044	0.0	0.0
100616362	0.0	0.0
100616360	0.0	0.0
100288343	1.0	0.0
118611	937.0	20.0
346007	121.0	30.0
100616358	0.0	0.0
100616359	1.0	1.0
100616356	0.0	0.0
100616354	1.0	0.0
100288339	0.0	0.0
100288337	0.0	0.0
100616352	1.0	0.0
100616353	0.0	0.0
100616350	0.0	0.0
100616351	0.0	0.0
100288332	140.0	43.0
647051	3.0	0.0
100288330	0.0	0.0
100303491	17.0	4.0
64711	12.0	1.0
64710	37569.0	18672.0
64714	5.0	5.0
64708	2583.0	1469.0
143501	0.0	0.0
143502	0.0	0.0
143506	0.0	0.0
143503	155.0	273.0
348761	15.0	1.0
100506084	32.0	5.0
64726	6.0	0.0
64725	0.0	0.0
64718	1492.0	423.0
100144597	0.0	0.0
100144596	1.0	0.0
131540	11.0	2.0
348751	164.0	51.0
131544	3710.0	1625.0
64735	0.0	0.0
103283057	2.0	0.0
100533695	3.0	0.0
64744	2770.0	2878.0
64743	4070.0	3016.0
64746	5511.0	3714.0
64745	2610.0	738.0
64748	1627.0	3188.0
64747	5889.0	5116.0
348738	3.0	3.0
100616426	0.0	0.0
100616427	0.0	0.0
100506058	1.0	0.0
100616424	0.0	0.0
100616425	0.0	0.0
100533675	0.0	0.0
100616422	0.0	0.0
64750	3832.0	2030.0
100616423	0.0	0.0
100533676	6.0	5.0
64753	647.0	79.0
100616420	0.0	0.0
100616421	1.0	0.0
64755	3101.0	1635.0
64754	316.0	451.0
64757	2892.0	283.0
100506050	0.0	0.0
64756	3540.0	1851.0
64759	5346.0	10151.0
100506054	224.0	120.0
100533671	0.0	0.0
100533672	0.0	0.0
100533674	0.0	0.0
100616428	0.0	0.0
100616429	0.0	0.0
100506049	0.0	0.0
100616415	0.0	0.0
100616416	0.0	0.0
64760	3873.0	1926.0
100616413	0.0	0.0
100616414	0.0	0.0
100506046	57.0	60.0
64762	1836.0	1175.0
64761	1516.0	915.0
64764	12769.0	18698.0
64763	1319.0	1026.0
100616410	0.0	0.0
64766	2421.0	1641.0
64768	424.0	172.0
64769	6053.0	3826.0
100533682	2.0	1.0
100616417	2.0	0.0
100616404	0.0	0.0
100533658	0.0	0.0
100616405	2.0	0.0
64771	10124.0	13449.0
100616402	0.0	0.0
64770	6116.0	1047.0
100616403	0.0	0.0
64773	1819.0	777.0
100616400	0.0	0.0
64772	2090.0	280.0
100616401	6.0	0.0
64777	2626.0	1343.0
64776	1830.0	828.0
64779	1459.0	687.0
64778	8659.0	11929.0
100506080	26.0	2.0
88745	1894.0	2999.0
100616408	0.0	0.0
100616409	0.0	0.0
100616407	0.0	0.0
64780	1548.0	996.0
100533668	12.0	1.0
64782	2376.0	1968.0
64781	3103.0	2600.0
100506068	9.0	10.0
64784	4686.0	4305.0
100533664	6.0	0.0
64783	1002.0	439.0
100533665	0.0	0.0
64786	6956.0	4206.0
100533666	0.0	1.0
64785	321.0	313.0
64788	1052.0	601.0
64787	4833.0	1962.0
100506061	0.0	0.0
64789	437.0	397.0
100506060	116.0	34.0
100288298	1.0	0.0
100533661	0.0	0.0
100533662	0.0	1.0
100506013	68.0	110.0
100506012	87.0	59.0
167555	87.0	92.0
100132520	2.0	1.0
100132526	82.0	21.0
100132529	17.0	1.0
100533646	30.0	2.0
100506003	0.0	0.0
100533642	134.0	24.0
100506007	59.0	33.0
100506001	28.0	2.0
100506000	18.0	1.0
204962	167.0	572.0
100462800	2.0	0.0
100132534	0.0	0.0
100132537	0.0	1.0
100506035	18.0	33.0
202309	109.0	318.0
100506039	0.0	0.0
100506033	673.0	518.0
100533619	0.0	7.0
100132541	1.0	0.0
100533624	0.0	0.0
100506025	8.0	5.0
100506020	15.0	9.0
131566	4410.0	3920.0
100462829	0.0	0.0
100462833	0.0	0.0
202333	7008.0	740.0
100462832	0.0	0.0
100132562	2.0	1.0
100132565	2.0	1.0
100462838	0.0	0.0
100462830	9.0	5.0
131572	0.0	0.0
131578	290.0	46940.0
100462843	2.0	0.0
131583	774.0	538.0
100462809	2.0	0.0
143570	1086.0	974.0
100132580	20.0	12.0
100462811	8.0	0.0
100462810	4.0	0.0
100462813	8.0	0.0
100462812	1.0	0.0
100132591	0.0	0.0
100462821	0.0	0.0
100132594	40.0	4.0
100462824	0.0	0.0
100132597	0.0	1.0
100462826	1.0	0.0
100132598	0.0	0.0
100462820	0.0	0.0
170685	160.0	441.0
170689	2450.0	225.0
170688	0.0	0.0
100462990	0.0	0.0
155061	1316.0	989.0
131096	335.0	33.0
155066	1769.0	876.0
170680	7.0	17.0
100533800	10.0	3.0
169693	27.0	5.0
170679	89.0	94.0
100036567	0.0	0.0
155051	47.0	25.0
100036564	0.0	0.0
100036563	0.0	0.0
100036566	0.0	0.0
100036565	0.0	0.0
155054	406.0	126.0
143098	3212.0	690.0
4507	3485.0	1817.0
4508	224843.0	278042.0
4509	35207.0	34214.0
100462977	10.0	5.0
4500	160.0	89.0
4501	6610.0	3015.0
4502	14570.0	4427.0
4503	11.0	8.0
4504	2.0	0.0
4520	2854.0	1518.0
4519	328551.0	346438.0
170690	585.0	2260.0
4511	32.0	17.0
4512	494318.0	484345.0
100462981	1.0	2.0
4513	230502.0	362206.0
4514	364204.0	366702.0
100462983	4.0	1.0
4515	94.0	28.0
170692	434.0	122.0
100462985	2.0	1.0
170691	133.0	443.0
253512	1576.0	1208.0
4521	444.0	592.0
4522	5974.0	3164.0
157680	5229.0	2529.0
4523	26.0	1.0
4524	2065.0	595.0
4528	3652.0	1726.0
155006	2732.0	5.0
4540	166923.0	152481.0
4541	51951.0	36766.0
157667	6.0	2.0
4542	681.0	620.0
4534	1656.0	810.0
4535	209148.0	173271.0
4536	230527.0	241066.0
4537	104558.0	115219.0
4538	567647.0	843910.0
4539	40358.0	47617.0
157697	1538.0	401.0
4550	600168.0	423805.0
155038	1182.0	1225.0
4552	2589.0	1482.0
4553	0.0	0.0
4543	3.0	0.0
4544	0.0	0.0
4547	8.0	3.0
100036575	22.0	11.0
4548	6819.0	3702.0
100036574	0.0	0.0
4549	48486.0	39155.0
131076	745.0	415.0
4563	0.0	0.0
4564	0.0	0.0
4555	0.0	0.0
4556	7.0	4.0
4558	83.0	36.0
157695	2299.0	398.0
157693	7.0	6.0
4570	0.0	0.0
348378	30.0	24.0
4571	5308.0	1647.0
4572	0.0	0.0
4573	0.0	0.0
4574	0.0	0.0
4575	4.0	0.0
100288287	0.0	0.0
100288283	3.0	1.0
4565	0.0	0.0
4566	0.0	0.0
4567	5.0	20.0
4568	1.0	0.0
253559	155.0	13.0
4569	0.0	9.0
253558	897.0	1251.0
4580	801.0	636.0
4581	116.0	98.0
4582	4294.0	16137.0
4583	2.0	13.0
4584	40.0	30.0
4585	689.0	174.0
4586	2.0	43.0
4576	4.0	2.0
4577	1.0	4.0
4578	0.0	0.0
4579	45.0	8.0
4591	2546.0	1485.0
4593	4.0	3.0
4594	4474.0	2987.0
4595	652.0	302.0
4597	990.0	655.0
100288264	0.0	0.0
4588	643.0	2652.0
4589	83.0	288.0
100288252	10.0	8.0
4598	1019.0	812.0
4599	3412.0	3505.0
100288248	0.0	0.0
650560	0.0	0.0
348327	286.0	227.0
100288235	1.0	1.0
100288227	0.0	0.0
253582	1.0	23.0
100288222	0.0	0.0
64834	4972.0	5915.0
64838	864.0	873.0
64837	1526.0	1314.0
100132487	1.0	0.0
64841	2635.0	2416.0
64840	560.0	809.0
64843	6.0	248.0
64844	9345.0	3889.0
64847	4157.0	1985.0
64849	613.0	698.0
64848	3691.0	1447.0
64839	2718.0	1301.0
64850	2.0	0.0
64852	651.0	368.0
64854	1886.0	2024.0
64853	1562.0	2473.0
64856	2569.0	2975.0
64855	11632.0	9496.0
64858	729.0	700.0
64857	1775.0	2773.0
64859	1351.0	633.0
387911	17.0	6.0
387914	549.0	338.0
100144494	5.0	4.0
64860	1881.0	705.0
64863	773.0	554.0
133619	6913.0	7379.0
64864	3376.0	1512.0
64866	3934.0	1345.0
133615	0.0	0.0
100506172	0.0	0.0
387933	15.0	9.0
100533794	0.0	0.0
387934	5.0	0.0
100533790	4.0	0.0
100506169	12.0	23.0
64881	4.0	7.0
375940	0.0	0.0
399939	0.0	0.0
