id	b07b373c-29e1-4e88-a3a9-783568cc12eb	f8c2f22d-5254-46c1-9b7d-429e5ac2854e
2939	1.0	11.0
2938	3.0	3.0
2937	2325.0	4899.0
100129594	0.0	1.0
100499481	0.0	0.0
2936	2251.0	8517.0
2935	10738.0	41889.0
2934	440939.0	13600.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2072.0	2965.0
60506	0.0	1.0
2944	21.0	3.0
2942	0.0	0.0
2941	1991.0	534.0
2940	0.0	50.0
2949	502.0	19.0
2948	2022.0	764.0
2947	2327.0	1365.0
2946	2473.0	175.0
60526	1246.0	1265.0
2954	1227.0	1794.0
2953	1.0	1.0
2951	0.0	0.0
2950	13216.0	5233.0
2959	1358.0	1810.0
2958	1930.0	3421.0
2957	3199.0	6414.0
2956	2841.0	14158.0
100288948	0.0	0.0
60529	163.0	66.0
60528	4297.0	4883.0
2966	24.0	54.0
84504	1.0	0.0
2965	3365.0	3979.0
84503	374.0	685.0
2964	4.0	1.0
2963	1059.0	727.0
2962	3758.0	5010.0
2961	2896.0	3714.0
84502	67.0	10.0
2960	969.0	1735.0
84501	139.0	1389.0
2969	7427.0	11172.0
2968	172.0	168.0
2967	2016.0	3898.0
2980	0.0	0.0
2977	2581.0	761.0
2976	2639.0	6713.0
2975	4868.0	24474.0
2974	8.0	404.0
2972	1831.0	3554.0
2971	9552.0	8435.0
2970	103.0	93.0
2979	49.0	11.0
2978	0.0	28.0
154442	13.0	5.0
2990	4313.0	6297.0
225689	7.0	3397.0
84519	164.0	200.0
84518	64.0	152.0
60559	6640.0	9351.0
100500914	0.0	0.0
2987	8035.0	12678.0
60558	2261.0	3542.0
84525	176.0	452.0
100500915	0.0	0.0
2986	0.0	5.0
84528	2.0	0.0
100500916	0.0	0.0
84527	891.0	838.0
100500917	0.0	2.0
2984	261.0	91.0
84522	2363.0	3465.0
100500918	0.0	0.0
2983	1550.0	855.0
100500919	0.0	0.0
84524	462.0	878.0
2982	3301.0	1984.0
2981	0.0	0.0
84520	420.0	1171.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	3.0	30.0
100500913	0.0	0.0
2999	289.0	11.0
84515	864.0	2561.0
100500903	0.0	0.0
2998	451.0	2.0
84514	1561.0	2806.0
100500904	1.0	3.0
2997	5358.0	5842.0
84517	181.0	82.0
100500905	0.0	2.0
84516	4839.0	21222.0
2996	124.0	5.0
100500906	0.0	0.0
2995	9990.0	523.0
2994	0.0	0.0
100500908	0.0	1.0
84513	967.0	6546.0
2993	0.0	1.0
100500909	0.0	0.0
2992	2749.0	2677.0
60561	1184.0	3177.0
60560	1258.0	2822.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	230.0	1009.0
130497	964.0	22.0
84548	1162.0	1262.0
84547	446.0	573.0
100500938	4.0	3.0
84549	1168.0	3561.0
84546	0.0	0.0
84545	2942.0	4201.0
84542	800.0	1718.0
84541	50.0	57.0
727795	32.0	37.0
84529	310.0	340.0
84536	127.0	630.0
84539	1.0	0.0
84532	1216.0	1164.0
84530	5.0	3.0
23729	327.0	466.0
201288	0.0	0.0
201283	892.0	680.0
23738	1.0	5.0
23731	17326.0	10999.0
23732	31.0	42.0
201299	2.0	94.0
201292	1213.0	1639.0
201294	257.0	337.0
23704	362.0	8481.0
23705	1253.0	10531.0
23708	1017.0	155.0
252840	1.0	2.0
252841	7.0	14.0
100288897	4.0	0.0
23710	15796.0	5070.0
100288892	1.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	4.0	6.0
100288861	0.0	0.0
84701	601.0	54.0
252884	342.0	869.0
84700	3.0	7.0
129841	0.0	2.0
94086	11.0	21.0
117854	613.0	671.0
100130450	0.0	1.0
154807	32975.0	7781.0
100129460	94.0	87.0
359710	0.0	0.0
94081	1000.0	7756.0
115201	1441.0	1697.0
100129468	0.0	0.0
100129464	7.0	2.0
286256	6.0	309.0
286257	508.0	1074.0
100129459	1.0	0.0
100130447	0.0	0.0
129831	585.0	1150.0
646269	0.0	5.0
646262	0.0	0.0
286262	268.0	7294.0
142827	1.0	2.0
100129452	0.0	0.0
646278	66.0	8.0
100130435	0.0	0.0
727800	245.0	562.0
646270	4.0	8.0
154822	16.0	2.0
23782	0.0	0.0
23783	1.0	31.0
23784	0.0	11.0
23786	7907.0	4317.0
23787	11341.0	14664.0
646273	0.0	0.0
23788	6855.0	6593.0
359730	2.0	4.0
359731	0.0	0.0
23780	3505.0	2063.0
23781	0.0	0.0
345079	6.0	1275.0
154810	8658.0	4852.0
100129438	0.0	0.0
94097	504.0	956.0
359737	0.0	1.0
359738	0.0	0.0
359739	0.0	3.0
646282	9.0	2972.0
359736	35.0	31.0
359740	2.0	1.0
359741	0.0	0.0
359742	0.0	0.0
359743	21.0	20.0
139201	15.0	41.0
129804	1113.0	799.0
129807	3.0	123.0
129880	374.0	594.0
23768	4656.0	956.0
23769	24.0	66.0
129881	12.0	193.0
100130418	203.0	296.0
345062	1.0	1.0
286204	11.0	28.0
100129428	0.0	0.0
286205	1320.0	985.0
100129427	0.0	0.0
23760	4806.0	3792.0
359748	0.0	0.0
100862854	0.0	0.0
286207	45.0	1046.0
359749	0.0	0.0
23761	7815.0	2454.0
100862855	0.0	0.0
23762	143.0	1066.0
23764	1545.0	1130.0
359744	1.0	2.0
100862850	1.0	1.0
23765	2903.0	2471.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	64.0	460.0
100862853	1.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	1.0	2.0
359753	0.0	1.0
100129423	1.0	0.0
100130409	0.0	0.0
23779	16.0	302.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	2335.0	2791.0
359755	1.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	13940.0	10307.0
359761	0.0	10.0
129868	0.0	0.0
23746	4.0	9.0
102465502	0.0	10.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	24.0	61.0
23749	0.0	0.0
100129403	1.0	0.0
345041	3.0	27.0
100129405	70.0	470.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	12675.0	10651.0
102465507	0.0	0.0
23742	0.0	0.0
359766	0.0	0.0
23743	8005.0	152.0
359767	0.0	0.0
102465505	0.0	0.0
130813	0.0	475.0
23744	0.0	0.0
102465504	0.0	1.0
130814	3976.0	4036.0
102465503	0.0	0.0
359774	6.0	2.0
359775	0.0	1.0
359776	0.0	0.0
359770	0.0	1.0
359771	0.0	0.0
359772	0.0	3.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	2198.0	4386.0
102465511	0.0	0.0
286234	0.0	2.0
102465510	0.0	0.0
129852	111.0	95.0
347694	0.0	0.0
286239	1.0	0.0
23751	1.0	0.0
102465519	0.0	0.0
23752	5.0	1.0
23753	282.0	572.0
115207	28583.0	4080.0
359777	0.0	0.0
102465517	0.0	0.0
130827	693.0	612.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1064.0	1961.0
23755	3.0	1.0
359779	0.0	0.0
102465515	0.0	1.0
23756	0.0	1.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	13.0	17.0
347688	4.0	75.0
102465524	0.0	0.0
94005	5959.0	5867.0
102465523	0.0	0.0
102465522	1.0	1.0
102465521	0.0	1.0
102465520	0.0	0.0
94009	30.0	75.0
727866	0.0	0.0
57060	1319.0	1563.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	14678.0	21030.0
102465526	0.0	0.0
727865	4.0	3.0
102465525	3.0	1.0
84687	4037.0	3960.0
727859	0.0	0.0
84689	203.0	98.0
84688	63.0	35.0
139135	0.0	4.0
84684	0.0	4.0
84681	2576.0	1838.0
84680	1958.0	1260.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	273.0	145.0
102465539	0.0	3.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	193.0	4371.0
84676	7.0	0.0
84675	124.0	65.0
140123	0.0	0.0
84678	1304.0	3762.0
84677	0.0	0.0
84672	0.0	0.0
84671	1101.0	1944.0
84674	2382.0	289.0
84673	0.0	0.0
152101	0.0	0.0
152100	779.0	1491.0
94027	3.0	10.0
94026	1.0	2.0
94025	42.0	1029.0
129787	2192.0	3635.0
57088	9220.0	1220.0
127124	0.0	0.0
57089	369.0	1991.0
57082	110.0	927.0
57084	0.0	0.0
57085	1421.0	3250.0
152118	1.0	0.0
152110	17.0	2291.0
154790	80.0	9.0
154791	567.0	118.0
646201	0.0	0.0
57091	161.0	46.0
94015	791.0	255.0
57092	6996.0	10390.0
646202	21.0	24.0
57097	924.0	885.0
57099	1102.0	609.0
727879	0.0	2.0
57093	0.0	0.0
166752	9.0	1.0
57094	15.0	4.0
57095	3402.0	3171.0
57096	57.0	104.0
139163	0.0	0.0
84698	473.0	693.0
84699	0.0	1.0
84694	0.0	0.0
84693	995.0	2282.0
100499563	0.0	3.0
84696	244.0	192.0
84695	695.0	1291.0
84690	133.0	2.0
84692	0.0	6.0
84691	0.0	1.0
130752	30.0	1192.0
646213	0.0	0.0
100130495	5.0	50.0
646208	6.0	0.0
94039	471.0	914.0
94031	7465.0	5022.0
94030	68.0	2.0
100130484	0.0	0.0
94033	0.0	0.0
94032	2.0	200.0
727810	1.0	0.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	399.0	714.0
727805	0.0	3.0
139105	12.0	1.0
646218	0.0	0.0
347744	48.0	22.0
347741	0.0	0.0
646231	0.0	0.0
154743	728.0	956.0
130773	1.0	3.0
727842	0.0	0.0
100129480	19.0	164.0
100129482	732.0	1392.0
727837	0.0	0.0
347736	30.0	104.0
347733	237.0	68.0
347732	20.0	39.0
347735	255.0	18516.0
347734	2110.0	5956.0
347731	0.0	0.0
646243	0.0	0.0
94059	150.0	125.0
347730	6.0	3.0
646249	0.0	0.0
201305	15.0	12.0
100130466	0.0	0.0
727833	0.0	4.0
727835	0.0	0.0
100130462	0.0	0.0
94056	5791.0	26305.0
100130461	2.0	3.0
727830	0.0	0.0
727832	0.0	1.0
140100	0.0	0.0
727826	26.0	69.0
727828	0.0	0.0
100129472	2.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	6015.0	14024.0
347717	0.0	0.0
347716	16.0	15.0
101154644	3.0	0.0
152195	208.0	24.0
100288831	0.0	0.0
164153	8.0	3.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	1.0	0.0
152189	408.0	458.0
347705	1.0	2.0
347702	0.0	0.0
152185	554.0	4606.0
347701	1.0	1.0
100288827	0.0	1.0
100288825	0.0	0.0
57000	76.0	48.0
57001	502.0	79.0
84618	10.0	2.0
84617	14924.0	3407.0
84619	225.0	352.0
57007	10778.0	1062.0
84624	6560.0	5599.0
84627	368.0	4349.0
84626	359.0	206.0
57002	504.0	1059.0
57003	8184.0	14590.0
84620	30.0	1215.0
84623	76.0	34.0
57004	0.0	0.0
84622	283.0	1438.0
100288814	0.0	2.0
57010	114.0	163.0
57017	2754.0	3980.0
84614	3527.0	5987.0
57018	3332.0	7162.0
57019	1876.0	3429.0
84616	0.0	0.0
84612	53.0	12696.0
57016	13.0	56.0
96626	0.0	0.0
100288805	26.0	38.0
100288801	0.0	1.0
100288802	1.0	1.0
57020	4748.0	11912.0
164127	0.0	12.0
166785	847.0	1292.0
84639	0.0	1.0
84647	0.0	1.0
84649	52589.0	579.0
60678	1128.0	2163.0
60677	2.0	2.0
84648	0.0	0.0
60676	438.0	32.0
84643	0.0	0.0
60675	14.0	2.0
139170	2.0	0.0
101154686	0.0	4.0
84645	114.0	97.0
60674	3277.0	12104.0
57026	18.0	27.0
60673	744.0	2243.0
152138	0.0	0.0
60672	797.0	620.0
152137	15247.0	5087.0
252946	0.0	0.0
84641	4670.0	7281.0
252948	0.0	0.0
84640	2140.0	5037.0
252949	0.0	0.0
154796	4597.0	8094.0
96610	148.0	202.0
164118	1.0	1.0
84629	4878.0	19551.0
84628	57.0	89.0
727897	5.0	6883.0
57030	713.0	49.0
84636	23.0	3.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	1432.0	1709.0
84632	1326.0	1035.0
60686	717.0	1270.0
84631	113.0	28.0
57037	1822.0	2238.0
84634	1.0	52.0
60685	7229.0	9189.0
105370183	0.0	0.0
57038	3156.0	4109.0
60684	3409.0	7282.0
60682	1340.0	1376.0
60681	3154.0	16697.0
84630	8.0	31.0
60680	0.0	0.0
252953	0.0	0.0
252954	0.0	0.0
139189	3.0	1.0
252955	0.0	0.0
252956	0.0	3.0
57045	2249.0	3023.0
84669	2600.0	5060.0
84668	2780.0	552.0
84665	4.0	15.0
57047	1.0	0.0
84664	0.0	0.0
84667	1.0	2.0
84666	0.0	0.0
84661	1424.0	4011.0
84660	15.0	12.0
84662	1237.0	4920.0
648809	0.0	0.0
648822	1.0	1.0
57053	15.0	35.0
57054	0.0	0.0
57055	0.0	0.0
57050	1946.0	3557.0
166793	220.0	416.0
84658	37.0	2.0
84657	53.0	20.0
84659	8.0	63.0
84654	0.0	0.0
57057	0.0	141.0
84656	6133.0	29818.0
84650	583.0	873.0
84651	2.0	1.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	671.0	752.0
441073	35.0	47.0
100132920	1.0	2.0
100132923	21.0	37.0
100132929	0.0	4.0
100288797	0.0	3.0
441056	0.0	0.0
441066	0.0	12.0
252995	442.0	258.0
441061	0.0	1.0
100132932	0.0	0.0
100132938	26.0	0.0
100288785	0.0	1.0
441094	674.0	260.0
100132940	1.0	0.0
252968	0.0	0.0
252969	2270.0	3694.0
100132948	9.0	13.0
100132949	0.0	0.0
286310	4.0	1.0
404093	2347.0	4621.0
286319	1091.0	1834.0
100288772	0.0	0.0
441027	1378.0	194.0
441026	0.0	0.0
441024	398.0	1023.0
441032	208.0	208.0
84803	1136.0	116.0
164091	545.0	1096.0
100132963	1.0	0.0
100132965	0.0	0.0
100132967	0.0	0.0
152098	142.0	169.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	0.0	1.0
100132979	0.0	0.0
359803	16.0	5.0
359804	1.0	6.0
100288742	0.0	0.0
359806	0.0	0.0
84816	343.0	501.0
359800	2.0	3.0
84818	1385.0	5186.0
441046	34.0	22.0
84817	1226.0	2582.0
359802	0.0	0.0
84823	1299.0	2739.0
57205	1757.0	1219.0
441054	18.0	330.0
84824	19.0	6.0
441051	4.0	50.0
441050	32.0	96.0
84820	123.0	154.0
100132987	1.0	13.0
57209	727.0	1000.0
100288739	0.0	0.0
84809	435.0	542.0
84808	5.0	125.0
57210	822.0	748.0
84804	1193.0	963.0
100288730	90.0	79.0
84807	217.0	229.0
441034	14.0	27.0
84812	885.0	581.0
57215	1306.0	2117.0
84811	1197.0	1986.0
57216	197.0	5383.0
57217	2748.0	2225.0
84814	658.0	148.0
100132992	1.0	4.0
57211	1217.0	2142.0
100132994	0.0	0.0
57212	2467.0	2420.0
57213	692.0	543.0
100132995	0.0	0.0
57214	66.0	1154.0
105370242	0.0	0.0
286365	1.0	2.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	12.0	18.0
648791	245.0	226.0
359822	0.0	1.0
100129347	10.0	1.0
286370	0.0	5.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	2.0	3.0
130728	1.0	0.0
286380	1.0	0.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	3.0	5.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	3.0	20.0
100130311	70.0	303.0
100130310	0.0	0.0
130733	222.0	187.0
359844	0.0	1.0
359845	3514.0	2639.0
727914	1.0	1.0
727915	0.0	0.0
100129325	1.0	1.0
100129320	124.0	1.0
646168	97.0	7.0
100129319	3.0	0.0
100130307	3.0	16.0
100129315	0.0	2.0
100130302	0.0	1.0
727910	7842.0	4122.0
100130301	21.0	24.0
345193	30.0	25.0
130749	69.0	34.0
646164	1.0	1.0
727909	10.0	1.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	48.0	3.0
646175	1.0	1.0
646174	1.0	0.0
115123	730.0	800.0
286333	60.0	109.0
286336	563.0	454.0
115106	762.0	1126.0
100306975	0.0	2.0
115111	298.0	8.0
286343	1017.0	538.0
286348	0.0	3.0
646193	4.0	6.0
100886964	1.0	0.0
646192	6.0	9.0
646196	1.0	2.0
646195	1856.0	2621.0
100534599	1.0	2.0
130700	0.0	0.0
100306951	255.0	196.0
100534595	43.0	42.0
100132911	0.0	0.0
100534592	1.0	0.0
100534593	45.0	35.0
286362	0.0	0.0
100132916	1.0	0.0
100240709	0.0	11.0
129684	2.0	1.0
57180	304.0	648.0
129685	3098.0	1694.0
100240707	8.0	1.0
727982	0.0	0.0
57185	2011.0	4111.0
727987	0.0	0.0
57186	6120.0	2890.0
57187	4146.0	6984.0
57188	2783.0	418.0
57181	1921.0	3871.0
94122	5.0	703.0
57182	3139.0	8477.0
727984	2.0	3.0
94121	3538.0	7831.0
94120	808.0	862.0
57184	2094.0	538.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	1.0	3.0
57189	3493.0	16175.0
359792	2.0	9.0
127018	1512.0	3266.0
359793	0.0	0.0
100240711	1.0	0.0
100240712	0.0	0.0
100240710	0.0	0.0
345258	1.0	3.0
100240713	0.0	1.0
94115	0.0	0.0
57190	12964.0	10812.0
727970	0.0	2.0
57191	26.0	9.0
166614	536.0	352.0
57198	2919.0	10967.0
57192	1984.0	986.0
359799	0.0	1.0
57194	1632.0	1686.0
727969	0.0	0.0
84798	701.0	4262.0
140004	0.0	0.0
84793	137.0	223.0
84792	1099.0	2457.0
84795	1953.0	767.0
84791	621.0	1503.0
84790	1834.0	8358.0
154661	321.0	55.0
154664	9.0	29.0
166647	4075.0	2785.0
127003	1.0	297.0
127002	128.0	164.0
115019	0.0	8.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	2.0	113.0
100130391	0.0	0.0
115024	2407.0	1812.0
142679	258.0	275.0
648729	4.0	10.0
142678	1089.0	757.0
347894	0.0	1.0
102465436	0.0	2.0
94137	51.0	4.0
727991	5.0	18.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	0.0	13.0
100130386	1.0	0.0
94134	3158.0	5345.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	31.0	15.0
100129394	2.0	13.0
142683	0.0	0.0
142686	109.0	83.0
142685	0.0	25.0
152007	2851.0	1100.0
152006	5151.0	4005.0
142689	8.0	1.0
140028	0.0	0.0
152002	1167.0	1495.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	3.0	0.0
345222	12.0	35.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	3.0
102465442	0.0	0.0
102465441	0.0	1.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	1.0	0.0
100130376	0.0	4.0
94160	0.0	8.0
127068	0.0	1.0
127066	0.0	0.0
727940	0.0	0.0
727941	6.0	5.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	804.0	1742.0
100129385	4.0	1.0
100129387	1297.0	2676.0
102465458	0.0	0.0
102465457	0.0	1.0
94158	9.0	13.0
102465456	1.0	1.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	8.0	5.0
102465451	1.0	2.0
127059	0.0	0.0
94151	1.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	12.0	1.0
102465469	0.0	0.0
102465468	0.0	1.0
102465467	0.0	0.0
347862	2431.0	4438.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	1.0
102465463	1.0	0.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	187.0	233.0
727964	0.0	0.0
100129361	2198.0	2542.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	14.0	8.0
100129368	0.0	0.0
347853	1.0	1.0
102465479	0.0	0.0
102465478	0.0	1.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	48.0	80.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	1542.0	4086.0
100009667	0.0	2.0
100130342	0.0	0.0
100009668	2.0	11.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	1.0	0.0
100129357	22.0	40.0
100129351	0.0	0.0
100129354	0.0	7.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	0.0
102465487	0.0	4.0
102465486	0.0	0.0
102465485	2.0	0.0
102465484	0.0	2.0
164045	31.0	5.0
57105	803.0	103.0
57106	75.0	986.0
84726	14784.0	19932.0
57107	1323.0	1578.0
84725	1014.0	2200.0
57108	0.0	5.0
57101	346.0	384.0
84720	1638.0	6307.0
57102	1281.0	2298.0
57103	467.0	805.0
84722	49.0	563.0
57104	75130.0	8591.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1038.0	2199.0
102465499	0.0	0.0
100288713	6.0	10.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	1.0
84709	23.0	7.0
57110	81.0	155.0
57111	13.0	11511.0
84706	10371.0	2566.0
84705	492.0	1184.0
84708	915.0	2163.0
84707	15.0	654.0
57116	2.0	135.0
57117	1239.0	2855.0
57118	2612.0	9163.0
57119	0.0	1.0
57113	0.0	0.0
57115	0.0	21.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	1.0	2.0
102465490	0.0	0.0
152065	0.0	1.0
100288702	0.0	0.0
57120	3460.0	5046.0
57121	118.0	121.0
57122	2651.0	5393.0
201456	37.0	449.0
127086	0.0	0.0
57127	0.0	34.0
57128	1735.0	710.0
57129	1387.0	3048.0
84747	3371.0	7876.0
57124	19228.0	3878.0
57125	1252.0	1461.0
57126	2.0	1.0
84740	13.0	24.0
152078	1158.0	66.0
127074	0.0	0.0
57130	1935.0	5864.0
57132	3839.0	5178.0
84727	204.0	612.0
127077	0.0	0.0
84735	1.0	5.0
84734	225.0	99.0
57139	263.0	1746.0
115098	2181.0	1836.0
201475	3823.0	3272.0
57134	2017.0	981.0
57135	0.0	0.0
57136	20110.0	20340.0
84733	263.0	992.0
57142	71244.0	25352.0
57143	667.0	645.0
57144	0.0	0.0
201477	1.0	0.0
57140	7174.0	4575.0
57149	3881.0	4694.0
84767	0.0	2.0
140032	0.0	0.0
84769	427.0	721.0
57146	5488.0	7688.0
57147	1286.0	4807.0
84766	255.0	293.0
84765	729.0	855.0
57148	6055.0	17988.0
152015	3.0	36.0
57152	0.0	35.0
57153	16372.0	17835.0
166655	0.0	0.0
57154	4091.0	6600.0
84749	2035.0	3418.0
57150	458.0	292.0
57151	0.0	0.0
84759	612.0	1075.0
140043	0.0	0.0
57156	18.0	4141.0
57157	1289.0	4648.0
139060	0.0	6.0
84752	537.0	735.0
57158	332.0	160.0
57159	1.0	19.0
84750	611.0	784.0
152024	1.0	0.0
139067	0.0	1.0
139065	755.0	712.0
94104	1634.0	3518.0
94103	22801.0	8104.0
96764	1561.0	4172.0
94107	2306.0	2877.0
57165	88.0	24.0
94101	1699.0	2261.0
57161	1653.0	437.0
57162	2388.0	1715.0
57167	11.0	217.0
57168	131.0	119.0
57169	9394.0	13496.0
84787	275.0	841.0
57175	3659.0	4455.0
57176	1567.0	2412.0
57171	760.0	1794.0
57172	5.0	8.0
84779	2.0	1.0
57178	12561.0	23482.0
139081	2.0	0.0
84775	347.0	1287.0
57179	6157.0	19872.0
84777	52.0	102.0
84771	7.0	6.0
113655	492.0	1805.0
732538	1.0	5.0
353323	0.0	0.0
353322	111.0	649.0
353324	3.0	114.0
100996279	0.0	1.0
149603	5821.0	24196.0
341333	0.0	0.0
343990	336.0	1847.0
353332	0.0	0.0
149620	2.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	17.0	85.0
84900	202.0	185.0
84902	1341.0	3189.0
149628	105.0	77.0
84901	2314.0	10429.0
341315	88.0	53.0
113622	365.0	1456.0
353355	43.0	232.0
149643	3.0	4.0
150622	1.0	2.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	9.0	5.0
642513	0.0	7.0
100852405	0.0	0.0
642517	113.0	118.0
100852410	73.0	22.0
84919	5137.0	13283.0
84918	3070.0	7340.0
389322	35.0	79.0
390311	0.0	1.0
389320	1.0	1.0
390313	0.0	0.0
84915	50.0	638.0
84914	712.0	3423.0
497190	4.0	2.0
84916	3464.0	3955.0
84922	765.0	1467.0
390318	0.0	0.0
84924	637.0	763.0
84923	1213.0	1888.0
84920	213.0	454.0
123016	843.0	4501.0
497189	22.0	1.0
642521	0.0	0.0
390320	0.0	0.0
84908	1349.0	2522.0
390321	0.0	0.0
353376	27.0	18.0
390322	0.0	0.0
390323	0.0	0.0
654502	1.0	0.0
84909	1814.0	2935.0
390324	0.0	0.0
654503	0.0	0.0
84904	100.0	303.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	0.0
654506	14.0	31.0
84905	371.0	852.0
84911	221.0	446.0
390329	0.0	0.0
84910	1855.0	8253.0
84913	2261.0	21.0
84912	2409.0	888.0
113691	20.0	7.0
642538	0.0	0.0
113675	367.0	1426.0
84937	1064.0	1789.0
84936	1041.0	2841.0
84939	4126.0	4854.0
84938	1037.0	609.0
84944	5.0	13.0
57325	1907.0	3235.0
57326	19434.0	11894.0
84946	1395.0	1848.0
84945	1260.0	1686.0
84940	363.0	93.0
389336	0.0	317.0
389337	1809.0	10746.0
84942	251.0	1052.0
84941	78.0	1673.0
642546	3.0	4.0
343930	0.0	1.0
84929	6.0	1608.0
389333	170.0	1002.0
84926	7340.0	8382.0
84925	1460.0	2950.0
84928	1549.0	2826.0
57336	352.0	1107.0
84933	315.0	773.0
84932	1833.0	2222.0
57337	1411.0	2465.0
84935	2982.0	127.0
57338	11.0	252.0
84934	675.0	2577.0
57332	172.0	1141.0
57333	1702.0	2519.0
84931	0.0	0.0
84930	717.0	1287.0
57335	209.0	632.0
103752554	0.0	0.0
103752555	0.0	5.0
642559	18.0	3.0
390352	3.0	5.0
390354	160.0	257.0
389362	649.0	809.0
150677	4.0	0.0
150678	1964.0	2042.0
377381	52.0	121.0
162655	337.0	274.0
390363	2.0	5.0
147040	1691.0	3079.0
343901	1.0	1.0
149699	2.0	0.0
150684	1633.0	1492.0
150681	1.0	1.0
159013	2058.0	2176.0
221504	1.0	0.0
103752581	33.0	0.0
389386	0.0	0.0
389383	0.0	44.0
389384	0.0	0.0
123041	143.0	26.0
162681	294.0	142.0
123036	1674.0	23096.0
103752587	0.0	0.0
150696	48.0	12312.0
103752588	2.0	1.0
103752589	3.0	27.0
103752583	0.0	0.0
103752584	39.0	9.0
103752585	12.0	0.0
103752586	1.0	6.0
390340	0.0	0.0
389376	1.0	27.0
221527	77.0	711.0
390394	0.0	1.0
149647	0.0	1.0
389396	0.0	1.0
123099	23.0	14165.0
389395	1.0	0.0
