id	57cbdd69-7be9-4865-86dd-82bfb0ea803d	4791874c-5ef8-4fbf-8085-055a28057529
642461	0.0	7.0
642460	0.0	4.0
414777	1251.0	3270.0
414778	16.0	16.0
57231	2768.0	8974.0
400110	0.0	2.0
57232	161.0	503.0
654427	10.0	18.0
84826	0.0	0.0
654429	17.0	89.0
84833	2039.0	1653.0
84836	5027.0	1036.0
84830	150.0	13.0
57234	272.0	464.0
84832	0.0	0.0
654433	945.0	925.0
9001	66.0	48.0
9002	294.0	379.0
642475	245.0	245.0
84859	1653.0	1844.0
84867	48.0	20.0
84866	1355.0	2178.0
84869	1293.0	4876.0
84868	672.0	249.0
654463	11.0	24.0
84865	206.0	570.0
84864	1279.0	2062.0
84861	1228.0	1882.0
9014	620.0	1830.0
9015	178.0	422.0
9013	1430.0	842.0
9019	12209.0	7374.0
9016	323.0	411.0
341392	17.0	6.0
84848	35.0	6.0
84856	87.0	60.0
84858	450.0	25.0
84852	114.0	153.0
102725176	0.0	2.0
84851	671.0	665.0
642477	6.0	19.0
84850	0.0	0.0
105376946	0.0	2.0
9025	653.0	873.0
9026	1871.0	1177.0
9023	79.0	3.0
113612	1045.0	225.0
9024	36.0	45.0
642493	0.0	1.0
9027	31.0	226.0
9028	120.0	281.0
400165	0.0	0.0
9021	6165.0	2044.0
9022	59.0	19.0
9020	630.0	193.0
84889	99.0	6.0
84888	3986.0	8276.0
654483	8.0	3.0
84885	679.0	262.0
654486	0.0	2.0
84886	8340.0	2242.0
84881	1132.0	724.0
642489	34.0	12.0
84883	4871.0	765.0
654480	4.0	0.0
9037	3368.0	4129.0
9034	124.0	40.0
9038	0.0	0.0
9039	2443.0	4113.0
400156	1.0	4.0
9032	0.0	2.0
9033	1.0	9.0
9031	5338.0	7148.0
84878	523.0	425.0
84879	334.0	56.0
84874	687.0	1328.0
84873	1.0	5.0
84876	658.0	386.0
84875	1909.0	1583.0
84870	410.0	19.0
84872	616.0	1247.0
84871	39.0	224.0
9047	39.0	10.0
9048	56.0	56.0
9045	20628.0	15941.0
9046	278.0	14.0
9049	1604.0	1928.0
106480985	0.0	356.0
9040	1718.0	1553.0
106480984	0.0	20.0
106480987	0.0	8.0
106480986	0.0	473.0
9043	6613.0	10863.0
400141	135.0	37.0
106480989	0.0	34.0
9044	2588.0	5402.0
106480988	0.0	6.0
57282	53.0	1195.0
106480990	0.0	33.0
106480992	0.0	106.0
106480991	0.0	5.0
106480994	0.0	103.0
106480993	3.0	426.0
414753	0.0	0.0
414754	1.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	0.0	4.0
341356	0.0	0.0
9058	260.0	10.0
9056	522.0	147.0
9057	1013.0	452.0
341350	2.0	5.0
9050	762.0	1429.0
106480996	0.0	1149.0
9051	129.0	18.0
106480995	0.0	7.0
106480998	0.0	1.0
106480997	0.0	1.0
57291	1067.0	2205.0
9054	1153.0	2264.0
9055	469.0	1119.0
106480999	0.0	132.0
9052	7570.0	18814.0
9053	1746.0	3721.0
84899	871.0	1363.0
282569	0.0	0.0
400129	15.0	10.0
84896	2924.0	4858.0
84895	923.0	979.0
400128	90.0	0.0
84898	8236.0	2212.0
84897	1534.0	972.0
400126	82.0	14.0
654499	0.0	0.0
84892	1244.0	1092.0
414764	7.0	2.0
84891	4.0	1.0
414765	6.0	39.0
84894	893.0	299.0
84893	3142.0	3895.0
414760	4.0	9.0
414761	25.0	22.0
84890	1470.0	2171.0
341346	0.0	4.0
9069	1840.0	2573.0
414926	5.0	15.0
9068	2132.0	398.0
106479979	0.0	0.0
729004	4.0	11.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	5.0	12.0
9061	5021.0	9785.0
106480963	0.0	8.0
106479974	0.0	0.0
106479973	0.0	1.0
106480962	0.0	639.0
106480965	0.0	226.0
106479972	0.0	0.0
9060	3812.0	12106.0
106480964	0.0	522.0
106479971	2.0	0.0
106479970	0.0	2.0
106480967	6.0	136.0
9066	2025.0	382.0
106480966	0.0	194.0
9063	1591.0	5276.0
729009	142.0	4.0
106480969	0.0	1330.0
9064	2964.0	545.0
106480968	0.0	0.0
106480970	1.0	28.0
106480972	0.0	1.0
106480971	0.0	2089.0
113540	20.0	58.0
106479969	0.0	0.0
9079	2579.0	429.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	13.0
106480974	11.0	177.0
9073	1547.0	280.0
106479962	0.0	0.0
106480973	0.0	42.0
9070	3508.0	5598.0
106479961	0.0	3.0
106480976	0.0	416.0
9071	97.0	6.0
106479960	1.0	7.0
106480975	0.0	7228.0
9076	869.0	83.0
390402	1.0	1.0
106480978	0.0	25.0
9077	100.0	9.0
390403	0.0	1.0
106480977	0.0	12.0
9074	1.0	0.0
9075	41.0	9.0
106480979	0.0	79.0
100996387	0.0	0.0
390407	0.0	1.0
106480981	0.0	890.0
106480980	0.0	8.0
106480983	0.0	93.0
106480982	0.0	18.0
729025	69.0	34.0
106480949	0.0	5.0
106480948	0.0	252.0
730013	23.0	4.0
137529	0.0	11.0
730010	6.0	16.0
106479999	0.0	1.0
729020	3.0	7.0
113510	640.0	945.0
106479998	0.0	0.0
729023	3.0	1.0
106479997	0.0	4.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	9.0
9084	0.0	0.0
389421	0.0	1.0
106479995	0.0	5.0
106480940	0.0	540.0
9081	0.0	0.0
106479994	0.0	3.0
106480943	0.0	53.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	57.0
9087	4.0	1.0
106479992	0.0	4.0
106480945	0.0	430.0
9088	95.0	121.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	11.0
106480947	0.0	0.0
9086	0.0	0.0
106480946	0.0	149.0
57402	716.0	107.0
57403	3691.0	10765.0
57404	1539.0	5425.0
57405	53.0	113.0
389416	3.0	0.0
149501	9.0	24.0
9080	7.0	0.0
106480950	0.0	27.0
57406	681.0	217.0
57407	1306.0	2988.0
57408	0.0	2.0
730005	11.0	17.0
57409	874.0	308.0
106480959	4.0	593.0
729013	464.0	564.0
106479989	0.0	12.0
106479988	0.0	2.0
106479987	0.0	1.0
729012	1.0	0.0
106479986	0.0	0.0
9094	1208.0	1216.0
106479985	0.0	0.0
106480952	2.0	1964.0
9095	119.0	83.0
106479984	3.0	14.0
106480951	9.0	202.0
9092	3094.0	2036.0
106479983	0.0	5.0
106480954	0.0	904.0
9093	2516.0	6250.0
106479982	0.0	0.0
106480953	0.0	234.0
9098	70.0	109.0
106479981	0.0	0.0
106480956	0.0	2162.0
9099	233.0	103.0
106479980	0.0	5.0
106480955	3.0	215.0
9096	659.0	95.0
106480958	0.0	24.0
9097	5432.0	9129.0
106480957	0.0	0.0
57413	291.0	64.0
57414	3667.0	1091.0
57415	546.0	1100.0
389404	7.0	5.0
9091	2207.0	2398.0
57410	2886.0	1627.0
389400	2.0	0.0
106480961	0.0	834.0
57412	13.0	84.0
106480960	0.0	6057.0
57418	1500.0	1070.0
57419	2549.0	63.0
106480927	1.0	466.0
106479938	0.0	5.0
106479937	0.0	0.0
106480926	0.0	13.0
106479936	0.0	0.0
106480929	0.0	30.0
106479935	0.0	5.0
106480928	0.0	161.0
106479934	0.0	3.0
106479933	0.0	1.0
106479932	3.0	3.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	1.0
390432	0.0	0.0
400322	1358.0	987.0
390433	0.0	0.0
106480921	5.0	23.0
106480920	0.0	8.0
390434	0.0	1.0
106480923	0.0	1.0
390435	0.0	0.0
390436	0.0	1.0
106480922	0.0	36.0
390437	0.0	0.0
106480925	0.0	22.0
106480924	0.0	0.0
390438	0.0	1.0
390439	0.0	0.0
341418	1.0	0.0
341416	0.0	2.0
100996350	4.0	1.0
389434	5.0	29.0
642402	0.0	0.0
106479929	0.0	8.0
106479928	0.0	0.0
106479927	1.0	10.0
106480938	0.0	358.0
106479926	0.0	1.0
106480937	0.0	1.0
106479925	0.0	3.0
106479924	0.0	0.0
106480939	0.0	9.0
106479923	1.0	5.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	6.0	3.0
353497	379.0	739.0
390442	0.0	4.0
106480930	0.0	0.0
390443	0.0	3.0
389432	739.0	162.0
106480932	0.0	458.0
390445	0.0	0.0
106480931	0.0	335.0
106480934	0.0	507.0
106480933	0.0	1.0
106480936	0.0	9.0
100996348	44.0	35.0
106480935	2.0	451.0
389428	3.0	1.0
341405	9.0	7.0
389422	49.0	46.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	4.0
106479959	1.0	9.0
106480904	0.0	21.0
106480907	5.0	30.0
106479958	0.0	2.0
106479957	0.0	1.0
106480906	0.0	8.0
106480909	0.0	55.0
106479956	0.0	0.0
106479955	0.0	8.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	1.0	23.0
106479952	0.0	6.0
654412	0.0	0.0
106479951	0.0	0.0
390411	0.0	1.0
106479950	0.0	0.0
106480901	0.0	2.0
390413	3.0	7.0
106480900	0.0	1.0
106480903	0.0	12.0
390415	3.0	0.0
106480902	0.0	10.0
57446	2903.0	6567.0
57447	13461.0	1269.0
390418	1.0	3.0
100996331	0.0	0.0
57448	6246.0	32663.0
390419	1.0	0.0
57449	2235.0	370.0
389458	2.0	4.0
642425	0.0	0.0
642424	0.0	0.0
100125556	98.0	170.0
106479949	0.0	0.0
106480916	2.0	96.0
106479948	0.0	0.0
106480915	4.0	51.0
106480918	0.0	2.0
106479947	0.0	0.0
106480917	6.0	25.0
106479946	0.0	0.0
106479945	0.0	4.0
106479944	0.0	2.0
106480919	0.0	1.0
106479943	1.0	15.0
642443	11.0	4.0
106479942	1.0	3.0
106479941	0.0	1.0
106479940	0.0	0.0
390421	0.0	6.0
57451	337.0	131.0
106480910	3.0	25.0
57452	2613.0	809.0
390423	0.0	1.0
414919	853.0	1437.0
390424	0.0	1.0
106480912	0.0	0.0
106480911	3.0	0.0
106480914	0.0	0.0
414918	391.0	347.0
106480913	0.0	3.0
57458	1514.0	911.0
390429	0.0	2.0
57459	2598.0	2399.0
57453	43.0	23.0
57455	1233.0	336.0
57456	1949.0	3735.0
106479939	0.0	0.0
390472	0.0	45.0
162540	1.0	10.0
150554	29.0	58.0
729082	7947.0	9630.0
729085	490.0	1346.0
729079	2.0	50.0
390483	0.0	1.0
730061	1.0	9.0
150568	3.0	13.0
729073	7.0	4.0
497258	222.0	223.0
106479916	0.0	0.0
106479915	0.0	3.0
106479914	0.0	9.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	1.0
106479910	0.0	0.0
730094	1294.0	3304.0
730092	184.0	58.0
730091	253.0	141.0
150577	0.0	2.0
150572	632.0	4.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	5.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	1.0	7.0
102546227	2.0	7.0
106479902	3.0	39.0
730087	92.0	320.0
106479901	1.0	3.0
106479900	0.0	1.0
730086	1.0	3.0
729097	16.0	145.0
389493	74.0	125.0
221613	0.0	0.0
729096	30.0	149.0
729092	15.0	30.0
729046	19.0	67.0
729042	1.0	0.0
729041	9.0	9.0
730029	88.0	90.0
730023	6.0	1.0
729032	0.0	2.0
730016	0.0	1.0
730058	0.0	0.0
730052	1.0	12.0
730051	765.0	5077.0
221662	1811.0	9977.0
150538	5.0	1.0
162515	72.0	8.0
162517	9.0	12.0
729059	1.0	3.0
162514	41.0	14.0
730041	46.0	1.0
149563	615.0	1937.0
221656	1104.0	2450.0
729050	0.0	0.0
221687	81.0	4.0
221692	248.0	178.0
162494	159.0	6.0
654391	3.0	8.0
198437	3.0	3.0
257629	1.0	4.0
267004	1.0	9.0
149499	6.0	11.0
162466	32.0	22.0
255022	1.0	4.0
162461	8.0	6.0
267010	0.0	0.0
267012	0.0	1.0
267013	2.0	0.0
150472	415.0	941.0
255031	166.0	297.0
255025	0.0	0.0
101101692	55.0	681.0
255027	2075.0	9782.0
267002	301.0	659.0
150483	8.0	0.0
282617	0.0	0.0
282618	1.0	3.0
282616	0.0	0.0
644990	21.0	34.0
9103	179.0	62.0
9100	2903.0	3144.0
9101	3327.0	6562.0
644994	1.0	2.0
9107	2485.0	3999.0
9104	370.0	31.0
400242	231.0	243.0
84959	304.0	224.0
255061	9.0	80.0
84958	695.0	1049.0
654319	8.0	8357.0
100996315	6.0	3.0
84966	296.0	86.0
57348	1268.0	129.0
282679	199.0	660.0
84968	37.0	1.0
84967	769.0	167.0
84962	727.0	2198.0
57343	1213.0	3044.0
654320	0.0	0.0
255057	35.0	43.0
84961	1993.0	5513.0
654321	3.0	1643.0
400238	0.0	2.0
654322	6.0	4443.0
84964	72.0	92.0
400236	160.0	86.0
644988	7.0	1.0
84960	57.0	42.0
642326	0.0	1.0
9113	2625.0	7666.0
9114	3596.0	1639.0
9111	594.0	215.0
9112	1952.0	639.0
9117	3356.0	4315.0
9118	2.0	3.0
414899	0.0	3.0
100996307	313.0	89.0
100996306	0.0	0.0
84948	356.0	983.0
9110	2881.0	9727.0
84947	584.0	1380.0
84955	1023.0	4671.0
84954	565.0	519.0
84957	141.0	293.0
100996301	0.0	1.0
84951	2931.0	87.0
84950	2146.0	2103.0
84953	124.0	254.0
400224	370.0	2604.0
84952	1746.0	1184.0
644998	0.0	1.0
9108	101.0	406.0
642337	4.0	0.0
644997	0.0	3.0
9124	10991.0	689.0
9125	1972.0	2763.0
9122	620.0	612.0
9123	522.0	689.0
9128	1454.0	2077.0
9129	1801.0	1688.0
9126	3525.0	4189.0
9127	225.0	18.0
94304	0.0	23.0
255043	41.0	6.0
9120	4088.0	35643.0
9121	454.0	378.0
57369	0.0	0.0
84988	741.0	715.0
84987	1447.0	1266.0
84989	15.0	56.0
84984	92.0	163.0
84983	39.0	113.0
84986	1121.0	1115.0
84985	51.0	32.0
642345	0.0	0.0
9119	8.0	10.0
84981	2422.0	327.0
9135	9007.0	35947.0
9136	614.0	1048.0
9133	98.0	196.0
9134	127.0	634.0
9139	1921.0	3742.0
267014	0.0	0.0
267015	5.0	0.0
9138	2585.0	1350.0
267017	1.0	3.0
9131	2003.0	1650.0
9132	182.0	15.0
84969	209.0	15.0
9130	2644.0	1013.0
400208	12.0	362.0
84976	505.0	538.0
400209	33.0	48.0
400206	0.0	2.0
84978	52.0	48.0
84973	1486.0	2599.0
84975	1411.0	2108.0
57379	4.0	7.0
642357	18.0	8.0
84971	391.0	347.0
84970	0.0	1.0
267020	1.0	6.0
9146	2023.0	939.0
9147	1959.0	4793.0
9144	4826.0	1246.0
9145	1851.0	2466.0
9148	418.0	1274.0
106479899	0.0	0.0
9149	1001.0	566.0
106479898	0.0	0.0
106479897	0.0	4.0
106480886	0.0	8.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	503.0
106479895	0.0	0.0
106480887	0.0	18.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	0.0	0.0
57380	1974.0	2210.0
9143	80.0	169.0
106479892	0.0	2.0
106480889	0.0	1.0
57381	1410.0	184.0
9140	2382.0	3917.0
106479891	0.0	0.0
9141	1166.0	1056.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	16.0	112.0
106480893	0.0	1.0
106480892	0.0	0.0
106480895	0.0	4.0
106480894	3.0	5.0
9158	1522.0	1258.0
9156	48.0	277.0
106479889	0.0	0.0
9159	1955.0	476.0
106479888	0.0	0.0
106479887	0.0	6.0
654346	2.0	3.0
106479886	0.0	6.0
106480897	0.0	31.0
9150	1018.0	1091.0
106480896	0.0	28.0
106479885	2.0	13.0
57396	1188.0	1594.0
106480899	0.0	14.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	13.0	71.0
106479882	0.0	1.0
9154	4.0	6.0
106479881	0.0	4.0
106479880	0.0	0.0
57393	58.0	29.0
9152	0.0	1.0
654350	0.0	0.0
84996	210.0	328.0
84991	3437.0	2498.0
84993	1388.0	1055.0
84992	0.0	0.0
9168	21690.0	13439.0
9169	6738.0	18907.0
9166	1576.0	2534.0
642395	7.0	17.0
9167	4436.0	5637.0
642394	0.0	2.0
106480864	0.0	0.0
106480863	0.0	8.0
106480866	0.0	2.0
106480865	0.0	2.0
106480868	0.0	29.0
255082	163.0	487.0
106480867	0.0	1.0
9162	650.0	257.0
106480869	3.0	0.0
654383	0.0	34.0
106480871	0.0	48.0
106480870	0.0	8.0
106480873	0.0	32.0
282697	0.0	0.0
400258	1672.0	5.0
106480872	0.0	3.0
642389	0.0	1.0
654381	0.0	0.0
9179	735.0	902.0
9177	1.0	0.0
106480875	0.0	1.0
9172	51.0	26.0
106480874	0.0	0.0
106480877	0.0	1.0
9170	330.0	394.0
106480876	0.0	15.0
9175	1510.0	2299.0
106480879	0.0	0.0
106480878	0.0	1.0
9173	185.0	410.0
106480880	11.0	11.0
106480882	0.0	0.0
106480881	0.0	15.0
654376	3.0	19.0
106480884	0.0	12.0
106480883	0.0	48.0
654370	1.0	6.0
137868	2.0	0.0
730112	49.0	46.0
106480849	0.0	0.0
729123	2.0	11.0
9188	6082.0	11379.0
106479859	0.0	2.0
106479858	0.0	7.0
9189	2926.0	2678.0
106479857	0.0	1.0
106479856	0.0	1.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	2.0
9182	327.0	42.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	814.0	960.0
106479852	0.0	5.0
106480841	0.0	0.0
9180	4805.0	1266.0
106480844	0.0	22.0
106479851	0.0	0.0
9181	3357.0	2495.0
106479850	0.0	4.0
106480843	0.0	0.0
106480846	0.0	1.0
9187	917.0	1100.0
106480845	0.0	0.0
9184	4150.0	12503.0
106480848	0.0	0.0
9185	1282.0	9597.0
106480847	0.0	0.0
57501	58.0	272.0
57502	770.0	35.0
57504	2499.0	3062.0
125875	39.0	4.0
106480851	0.0	0.0
106480850	0.0	10.0
57509	7484.0	5680.0
730109	0.0	0.0
137872	837.0	381.0
102546175	2.0	4.0
57505	598.0	1602.0
644903	3.0	8.0
57506	8173.0	7563.0
57507	767.0	91.0
57508	892.0	3323.0
106479849	0.0	0.0
106479848	0.0	3.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	2.0
106479843	0.0	1.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	4891.0	276.0
106479841	0.0	0.0
106480852	0.0	10.0
9191	1638.0	742.0
106479840	0.0	0.0
106480855	1.0	6.0
106480854	0.0	10.0
9197	2279.0	10305.0
106480857	0.0	248.0
106480856	0.0	12.0
106480859	0.0	19.0
729119	1.0	1.0
9196	59.0	22.0
106480858	0.0	0.0
57512	109.0	942.0
57513	2154.0	518.0
57514	4783.0	1021.0
123207	879.0	752.0
57515	27426.0	34075.0
106480860	0.0	0.0
57510	2297.0	4884.0
106480862	0.0	32.0
57511	1378.0	1610.0
106480861	0.0	37.0
644911	3.0	1.0
644914	3.0	24.0
57519	1825.0	480.0
729146	5.0	1.0
106480828	0.0	3.0
113878	517.0	229.0
135228	2964.0	1716.0
106480827	0.0	2.0
729148	43.0	55.0
106480829	0.0	0.0
137886	1743.0	4640.0
106479879	0.0	0.0
730130	0.0	3.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	5.0	9.0
106480820	0.0	3.0
106479875	0.0	0.0
106479874	0.0	10.0
106479873	0.0	2.0
106480822	0.0	6.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	1.0
106480824	1.0	3.0
106479870	1.0	2.0
106480823	0.0	1.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	1732.0	613.0
57524	87.0	257.0
57526	862.0	186.0
644928	1.0	2.0
57520	1416.0	9718.0
57521	2059.0	2176.0
57522	2502.0	7736.0
57528	30.0	60.0
57529	20.0	13.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	1.0
729131	8.0	3.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	2.0
106479865	0.0	0.0
106479864	1.0	0.0
106480831	0.0	0.0
106479863	0.0	1.0
106480830	0.0	8.0
106480833	0.0	0.0
106479862	1.0	4.0
106479861	0.0	1.0
106480832	0.0	0.0
353116	541.0	478.0
106479860	0.0	0.0
106480835	0.0	3.0
106480834	0.0	0.0
106480837	21.0	39.0
106480836	0.0	0.0
57534	4321.0	17626.0
57535	7375.0	11547.0
343727	0.0	1.0
57536	485.0	1407.0
57537	394.0	89.0
150864	995.0	2726.0
57530	4614.0	9820.0
57531	842.0	3061.0
57532	5845.0	27822.0
106480840	0.0	2.0
57533	2117.0	3793.0
57538	1156.0	493.0
57539	2101.0	9307.0
106479817	0.0	9.0
106480806	4.0	0.0
106479816	0.0	3.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	3.0
106479812	1.0	0.0
106479811	0.0	3.0
106479810	2.0	4.0
123263	443.0	653.0
106480800	0.0	0.0
123264	49.0	31.0
57540	9.0	7.0
106480802	1.0	22.0
106480801	0.0	0.0
106480804	1.0	26.0
106480803	0.0	0.0
57545	971.0	1034.0
57546	1269.0	774.0
57547	301.0	1424.0
57541	1179.0	2273.0
57542	2562.0	5487.0
353132	0.0	0.0
57544	1821.0	10501.0
353131	0.0	0.0
644943	231.0	1420.0
57549	581.0	468.0
106479809	0.0	1.0
106479808	0.0	2.0
644945	0.0	2.0
100101490	42.0	325.0
106479807	0.0	0.0
137835	171.0	17.0
106479806	0.0	6.0
106480817	0.0	4.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	0.0	5.0
106479803	0.0	2.0
106480818	0.0	0.0
644961	11.0	20.0
106479802	4.0	31.0
106479801	0.0	1.0
644962	444.0	1032.0
106479800	0.0	0.0
353134	0.0	0.0
353133	0.0	0.0
106480811	0.0	0.0
57551	8584.0	22562.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	4.0	7.0
353139	0.0	0.0
106480814	0.0	0.0
57556	2379.0	505.0
57558	1442.0	3139.0
57559	251.0	41.0
57552	727.0	1066.0
353141	0.0	1.0
353140	0.0	0.0
57553	1597.0	696.0
57554	32.0	55.0
353143	0.0	0.0
57555	2046.0	694.0
353142	1.0	0.0
343702	0.0	16.0
729102	6.0	0.0
106479839	0.0	59.0
106479838	1.0	0.0
729101	0.0	10.0
106479837	0.0	9.0
106479836	4.0	5.0
106479835	1.0	2.0
644972	70.0	120.0
106479834	0.0	19.0
106479833	0.0	0.0
642311	0.0	1.0
106479832	0.0	3.0
353145	0.0	0.0
106479831	0.0	1.0
389101	7.0	15.0
102465906	0.0	0.0
57560	508.0	1065.0
106479830	0.0	0.0
353144	0.0	0.0
57561	7820.0	8595.0
57562	838.0	76.0
149830	0.0	4.0
57567	568.0	155.0
57568	1361.0	2390.0
57569	1632.0	51.0
57563	1158.0	2879.0
57565	43.0	25.0
106479829	2.0	25.0
106479828	2.0	17.0
106479827	0.0	0.0
106479826	0.0	6.0
106479825	5.0	3.0
106479824	0.0	2.0
106479823	0.0	0.0
106479822	3.0	11.0
106479821	0.0	0.0
57570	1348.0	2184.0
125893	273.0	1076.0
106479820	2.0	8.0
57571	138.0	304.0
57572	3661.0	1496.0
149840	153.0	254.0
57573	644.0	1857.0
102465910	0.0	0.0
57578	40.0	20.0
57579	677.0	3278.0
149837	463.0	439.0
123228	185.0	271.0
57574	0.0	2.0
353163	0.0	34.0
57575	15.0	18.0
102465909	0.0	0.0
57576	127.0	47.0
102465908	0.0	0.0
57577	546.0	1223.0
353164	0.0	3.0
102465907	0.0	0.0
644974	20.0	18.0
642317	1.0	3.0
106479819	0.0	5.0
106479818	0.0	0.0
730198	0.0	0.0
730196	0.0	1.0
390110	0.0	9.0
389123	0.0	1.0
389124	0.0	0.0
730190	6.0	5.0
390116	0.0	0.0
389120	0.0	1.0
390117	0.0	0.0
147276	3.0	306.0
389118	12.0	11.0
389119	90.0	45.0
353174	7.0	23.0
389114	803.0	1275.0
135293	661.0	1636.0
135295	73.0	53.0
729196	0.0	0.0
729198	0.0	11.0
730180	0.0	1.0
353189	12.0	9.0
392752	30.0	36.0
389144	0.0	0.0
389141	6.0	2.0
123283	789.0	826.0
102465944	0.0	0.0
353194	102.0	3.0
353196	2.0	0.0
389136	4452.0	316.0
389137	2.0	4.0
390102	0.0	2.0
100526416	0.0	0.0
389125	2.0	5.0
389160	363.0	47.0
390151	0.0	0.0
390152	0.0	0.0
729163	0.0	4.0
730152	0.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	4.0
389168	21.0	35.0
390158	10.0	15.0
389161	0.0	67.0
147226	1.0	1.0
389158	0.0	1.0
147228	5.0	0.0
135250	18.0	14.0
102465975	0.0	0.0
729156	3.0	3.0
102465974	3.0	3.0
730144	5.0	1.0
390162	0.0	0.0
390166	0.0	0.0
389156	5.0	3.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	0.0	0.0
389151	1.0	1.0
102465976	0.0	0.0
729150	1.0	9.0
730138	16.0	7.0
102465985	0.0	0.0
730174	3.0	4.0
390131	0.0	0.0
390133	0.0	1.0
390134	0.0	0.0
221301	2.0	3.0
390136	0.0	0.0
390137	0.0	2.0
221303	140.0	19.0
390138	0.0	0.0
221302	382.0	1088.0
390139	0.0	0.0
729182	3.0	6.0
135270	0.0	0.0
389170	47.0	236.0
729178	47.0	96.0
102465995	0.0	0.0
102465993	1.0	0.0
390142	0.0	0.0
729177	11.0	39.0
390144	0.0	0.0
729176	0.0	2.0
389179	31.0	37.0
389177	0.0	4.0
390148	0.0	1.0
729171	3.0	18.0
390072	9.0	44.0
390073	1.0	64.0
390075	1.0	57.0
390077	1.0	50.0
390078	0.0	43.0
390079	0.0	66.0
221322	259.0	3099.0
642290	4.0	6.0
389084	47.0	33.0
390081	0.0	104.0
390082	1.0	94.0
389072	428.0	603.0
390083	1.0	2.0
390084	0.0	3.0
389075	0.0	1.0
389073	0.0	2.0
390091	0.0	2.0
105616982	0.0	0.0
390053	0.0	1.0
390054	0.0	0.0
390058	0.0	27.0
390059	0.0	32.0
390061	0.0	20.0
390063	0.0	25.0
390064	0.0	25.0
389090	1.0	4.0
390066	0.0	49.0
390067	0.0	36.0
221336	75.0	40.0
147199	0.0	1.0
257313	34.0	17.0
221357	0.0	2.0
196120	0.0	0.0
9201	3385.0	3672.0
9202	3731.0	8975.0
9200	155.0	15.0
9205	612.0	950.0
9206	0.0	30.0
9203	1940.0	2579.0
9204	741.0	1215.0
221391	0.0	2.0
221393	21.0	48.0
221395	7892.0	2739.0
9212	90.0	104.0
9213	2362.0	2231.0
9210	0.0	1.0
9211	9.0	10.0
9217	5689.0	8362.0
9214	211.0	48.0
9215	1344.0	1673.0
284904	0.0	4.0
284900	628.0	1882.0
9209	2619.0	4376.0
159195	1956.0	4331.0
9207	19.0	337.0
9208	6400.0	5625.0
9223	4735.0	11678.0
9221	5026.0	6972.0
9227	80.0	11.0
644873	1278.0	1261.0
9228	23.0	5.0
644871	0.0	0.0
57460	703.0	444.0
57461	669.0	670.0
57462	1828.0	863.0
257364	3871.0	2774.0
57463	1072.0	1431.0
9220	137.0	39.0
57468	26.0	72.0
57469	364.0	17.0
57464	48.0	249.0
257358	5.0	1.0
57465	1412.0	3386.0
57466	1820.0	1089.0
57467	0.0	2.0
9218	7639.0	11356.0
9219	4565.0	6964.0
113802	489.0	1245.0
9235	662.0	2620.0
644881	0.0	0.0
9232	115.0	176.0
