id	c18ab48c-9c87-46d5-ae3d-a97f7b3875c8	deaa56c1-8031-4c65-b3bc-1228407e06ea
28894	0.0	0.0
144638	6.0	7.0
132660	894.0	564.0
26247	1.0	0.0
26246	1.0	0.0
26249	527.0	312.0
26248	0.0	0.0
100510707	0.0	0.0
201255	826.0	735.0
26240	527.0	376.0
201254	953.0	862.0
26242	0.0	0.0
26245	0.0	0.0
252839	2814.0	5682.0
132671	1093.0	685.0
130013	16.0	165.0
28877	5.0	0.0
28878	21.0	0.0
28875	33.0	1.0
28876	50.0	0.0
201259	0.0	0.0
28879	0.0	0.0
26219	1.0	0.0
492311	626.0	703.0
168620	5.0	6.0
28870	3.0	0.0
201266	3347.0	4279.0
28873	0.0	0.0
28874	89.0	0.0
26212	2.0	12.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	340.0	102.0
26225	2397.0	1635.0
28888	2.0	0.0
26224	4431.0	3288.0
28889	0.0	1.0
26227	3141.0	243.0
28886	0.0	0.0
26226	36.0	7.0
28887	0.0	0.0
26229	1503.0	1887.0
26228	19.0	11.0
28880	0.0	0.0
28881	5.0	0.0
28884	1.0	0.0
26220	101.0	39.0
28885	5.0	0.0
26223	1.0	1.0
28882	54.0	0.0
28883	0.0	0.0
492307	0.0	0.0
492303	36.0	18.0
105369550	7.0	2.0
100287114	1.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	2.0	1.0
5607	1015.0	686.0
5608	695.0	131.0
5609	2231.0	1535.0
5600	767.0	580.0
5601	2664.0	2973.0
5602	1036.0	118.0
5603	3331.0	2118.0
5604	1943.0	1946.0
5605	3871.0	3898.0
5606	3162.0	1464.0
5620	0.0	0.0
5618	10862.0	19571.0
5619	0.0	0.0
5610	3846.0	3246.0
5611	6822.0	5009.0
5612	2695.0	1278.0
5613	1689.0	669.0
5616	0.0	0.0
5617	0.0	0.0
105370578	7.0	14.0
5630	42.0	8.0
5631	1211.0	1233.0
166379	581.0	268.0
166378	794.0	327.0
5629	503.0	49.0
100133941	26340.0	16907.0
5621	10015.0	5257.0
5623	151.0	119.0
5624	11.0	67.0
5625	305.0	172.0
5626	2.0	0.0
5627	2677.0	986.0
5628	1.0	1.0
5641	9287.0	4251.0
5634	2103.0	1757.0
5635	2471.0	1422.0
100133957	13.0	8.0
5636	1125.0	570.0
5638	826.0	465.0
5639	588.0	589.0
5650	1729.0	20.0
5651	0.0	0.0
5652	5773.0	10147.0
5653	1083.0	15.0
5644	3.0	0.0
5645	0.0	40.0
5646	18.0	3.0
5648	158.0	17.0
5649	1070.0	14.0
100131309	0.0	0.0
5660	96699.0	68340.0
5662	206.0	83.0
5663	4134.0	4428.0
5664	792.0	1887.0
3002	47.0	13.0
347281	0.0	0.0
100131302	0.0	0.0
3001	65.0	58.0
3000	117.0	8.0
51360	1630.0	1487.0
51362	1597.0	751.0
51361	1943.0	1303.0
51364	142.0	874.0
100287191	0.0	0.0
51363	3678.0	5409.0
51366	8802.0	6467.0
89978	246.0	226.0
100287193	3.0	1.0
51365	88.0	169.0
51368	2933.0	2999.0
5654	10297.0	21149.0
5655	1191.0	160.0
51367	722.0	471.0
90956	1772.0	1957.0
5657	12.0	3.0
90957	1304.0	1102.0
89970	1997.0	1496.0
5670	1.0	0.0
5671	4.0	0.0
5672	166.0	36.0
347273	28.0	108.0
5673	37.0	14.0
90952	2234.0	2426.0
5675	0.0	0.0
347275	0.0	0.0
3013	53.0	137.0
3012	700.0	321.0
3010	3.0	1.0
51371	2366.0	3237.0
3009	2.0	11.0
100287183	0.0	0.0
3008	17.0	55.0
51373	419.0	436.0
3007	23.0	131.0
51372	2019.0	2248.0
51375	874.0	975.0
3006	2404.0	5680.0
51374	3318.0	4325.0
3005	12805.0	17182.0
51377	1485.0	1782.0
3004	36.0	14.0
3003	90.0	37.0
51379	907.0	640.0
51378	123.0	15.0
5669	1.0	0.0
5680	0.0	0.0
5681	2217.0	829.0
5682	2278.0	2113.0
5683	483.0	567.0
5684	2692.0	2697.0
5685	3370.0	3194.0
347265	88.0	283.0
5686	2618.0	2788.0
3024	0.0	0.0
3021	29263.0	27521.0
3020	1381.0	2704.0
100287177	0.0	3.0
51380	1934.0	717.0
100287178	0.0	0.0
51382	2367.0	2502.0
100287173	1.0	0.0
51384	10.0	5.0
3018	0.0	0.0
51386	11447.0	4382.0
3017	806.0	1906.0
51385	887.0	650.0
51388	1266.0	705.0
3015	3012.0	3142.0
100287171	137.0	171.0
3014	590.0	783.0
5676	0.0	0.0
51389	1956.0	1810.0
5678	1.0	3.0
5690	3953.0	3624.0
5691	2670.0	3974.0
5692	5401.0	9191.0
5693	3257.0	3296.0
347252	3.0	49.0
5694	2752.0	2307.0
5695	3951.0	3352.0
5696	1891.0	2603.0
5697	17.0	26.0
3035	2472.0	2389.0
3034	19.0	3.0
3033	3542.0	2204.0
3032	5536.0	5932.0
3031	8.0	7.0
3030	10544.0	9305.0
51390	1801.0	1155.0
51393	687.0	671.0
3029	1058.0	1512.0
3028	1898.0	2318.0
51397	975.0	992.0
3026	11.0	52.0
51399	1405.0	1433.0
51398	3395.0	4204.0
5687	888.0	784.0
5688	3839.0	4327.0
5689	4286.0	4173.0
129401	674.0	492.0
347240	229.0	287.0
129402	0.0	0.0
3046	2.0	0.0
3045	1.0	3.0
3044	0.0	0.0
3043	3642.0	407.0
3042	3.0	0.0
3040	521.0	72.0
374900	530.0	513.0
3039	4.0	1.0
3038	2501.0	89.0
3037	236.0	302.0
374907	218.0	192.0
3036	21.0	19.0
5698	898.0	1337.0
5699	788.0	770.0
90990	652.0	846.0
90993	1620.0	3471.0
3055	856.0	904.0
3054	5303.0	3171.0
3053	5.0	0.0
100287144	0.0	0.0
3052	812.0	596.0
3051	0.0	0.0
3050	2.0	1.0
100287140	0.0	0.0
3049	0.0	0.0
3048	4.0	0.0
3047	0.0	0.0
90987	1251.0	1024.0
3060	0.0	0.0
374920	492.0	400.0
3068	9393.0	16161.0
3067	160.0	76.0
374928	344.0	321.0
3066	4227.0	2434.0
3065	6918.0	3783.0
3064	6503.0	3975.0
3062	1.0	0.0
3061	9.0	0.0
3059	1437.0	1494.0
3071	1350.0	961.0
3070	392.0	215.0
3078	0.0	0.0
3077	1555.0	1053.0
100287128	11.0	0.0
3075	3389.0	2893.0
3074	5684.0	5327.0
3073	4402.0	3839.0
374918	24.0	144.0
3069	30561.0	33204.0
3082	430.0	427.0
3081	1629.0	24.0
3080	0.0	0.0
53938	825.0	729.0
28976	1926.0	1529.0
28977	2426.0	1634.0
28974	1914.0	3307.0
100131388	2.0	0.0
3087	301.0	341.0
28978	616.0	827.0
3084	3339.0	505.0
3083	8.0	5.0
28972	3600.0	3936.0
53940	0.0	0.0
28973	2864.0	2536.0
28970	1551.0	895.0
28971	528.0	575.0
53944	1368.0	1083.0
53942	16.0	1.0
53947	939.0	822.0
3093	4368.0	3476.0
3092	3740.0	4782.0
3091	11122.0	7168.0
3090	582.0	573.0
28987	2073.0	1312.0
28988	5193.0	4499.0
132989	321.0	222.0
100131378	9.0	4.0
3099	2916.0	3876.0
28985	1097.0	1356.0
3098	8165.0	10260.0
28986	872.0	1031.0
3097	3239.0	1339.0
100507299	52.0	17.0
3096	2786.0	1421.0
100131374	0.0	0.0
28989	565.0	674.0
100507297	174.0	108.0
3094	5375.0	4470.0
337986	0.0	0.0
100131370	0.0	0.0
28983	451.0	1.0
28984	1356.0	1883.0
28981	896.0	595.0
374819	318.0	365.0
26322	0.0	0.0
28982	672.0	997.0
129303	1190.0	847.0
100131369	5.0	1.0
28954	242.0	59.0
28955	249.0	333.0
28952	1075.0	1159.0
100131366	3.0	6.0
65944	2.0	3.0
337979	0.0	0.0
28958	1636.0	2054.0
337978	0.0	0.0
28959	3268.0	2258.0
337977	0.0	0.0
28956	1026.0	2805.0
337976	0.0	0.0
28957	444.0	486.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	3601.0	4158.0
337980	0.0	0.0
51300	2432.0	1860.0
51302	378.0	27.0
89910	3452.0	2824.0
51301	336.0	78.0
51304	3715.0	2416.0
51303	781.0	739.0
51306	2864.0	1275.0
51305	4.0	0.0
51308	89.0	131.0
51307	3191.0	1530.0
51309	1674.0	1510.0
130340	292.0	138.0
100131358	1.0	0.0
28965	888.0	2.0
28966	419.0	1045.0
26301	385.0	336.0
337969	0.0	0.0
28964	3811.0	3702.0
337968	0.0	0.0
28969	2992.0	3083.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	112.0	15.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	296.0	205.0
337973	0.0	0.0
337972	0.0	0.0
360200	197.0	16.0
337971	0.0	0.0
337970	0.0	0.0
28962	1803.0	1222.0
51311	84.0	101.0
51310	1863.0	886.0
28960	628.0	625.0
51313	11061.0	9542.0
51312	5487.0	1652.0
51315	2162.0	1258.0
51314	17.0	62.0
51317	2560.0	1521.0
360205	0.0	0.0
51316	125.0	14.0
51319	1252.0	823.0
360203	0.0	0.0
51318	1594.0	1430.0
374864	119.0	7.0
28938	254.0	5.0
100507267	0.0	0.0
28939	3.0	0.0
374860	65.0	33.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	3.0	0.0
28930	5.0	0.0
28931	1.0	0.0
374868	1691.0	892.0
100507266	121.0	69.0
28936	0.0	0.0
28937	296.0	6.0
28934	0.0	0.0
28935	170.0	18.0
337963	0.0	0.0
337960	0.0	0.0
51320	3278.0	1647.0
51322	8484.0	5355.0
53981	2783.0	2313.0
51321	1963.0	3068.0
51324	3748.0	3712.0
89932	1493.0	272.0
51326	55.0	24.0
51327	0.0	0.0
51329	55.0	22.0
28949	0.0	0.0
100507257	26.0	7.0
132946	44.0	3.0
100507251	0.0	0.0
28943	202.0	5.0
65975	43.0	6.0
28941	410.0	0.0
65977	865.0	936.0
28942	46.0	0.0
28947	0.0	0.0
132949	1044.0	514.0
65979	3631.0	1878.0
28948	0.0	0.0
100507254	27.0	48.0
28946	4.0	0.0
89927	1045.0	3392.0
144920	0.0	0.0
51330	2531.0	3162.0
28940	65.0	0.0
51333	122.0	115.0
51332	421.0	143.0
51335	2015.0	1214.0
51334	75.0	187.0
51337	1674.0	1976.0
360227	7.0	1.0
51339	415.0	1689.0
51338	589.0	455.0
360226	0.0	0.0
28918	0.0	0.0
28919	28.0	1.0
374887	142.0	44.0
65981	1031.0	454.0
28916	0.0	0.0
65980	1861.0	1347.0
28917	0.0	0.0
374882	2589.0	3908.0
65983	3993.0	1128.0
100131328	5.0	2.0
65982	2319.0	1410.0
100131327	0.0	0.0
65985	28485.0	1413.0
65987	886.0	29.0
28910	0.0	0.0
65986	2709.0	1943.0
28911	0.0	0.0
65989	292.0	31.0
132954	0.0	0.0
65988	796.0	968.0
100131320	93.0	283.0
28914	1677.0	24.0
28915	27.0	0.0
28912	1875.0	27.0
28913	342.0	2.0
51340	2253.0	2947.0
100287098	15.0	11.0
89958	436.0	255.0
51341	2757.0	2780.0
100287091	0.0	0.0
100507290	835.0	798.0
51343	2941.0	2302.0
89953	1298.0	864.0
51348	92.0	10.0
51347	2456.0	2852.0
90933	1742.0	1309.0
100302090	0.0	0.0
65990	279.0	500.0
374875	168.0	329.0
28929	5.0	0.0
65992	2497.0	2739.0
28927	0.0	0.0
65991	1858.0	2481.0
28928	0.0	0.0
65993	1598.0	2538.0
374872	13.0	18.0
65996	1318.0	1208.0
65998	1329.0	700.0
28921	4.0	1.0
65997	124.0	270.0
28922	2.0	0.0
65999	420.0	514.0
28920	3.0	0.0
374879	197.0	106.0
28925	0.0	0.0
28926	1.0	0.0
374877	19.0	38.0
28923	132.0	2.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	1.0	0.0
51351	1295.0	811.0
100287087	1.0	1.0
51350	0.0	0.0
51352	0.0	23.0
100287083	0.0	0.0
89944	875.0	472.0
100287082	3.0	1.0
89941	3174.0	3235.0
130399	121.0	17.0
166348	17.0	1.0
374897	24.0	4.0
100507217	2721.0	2106.0
166336	2015.0	1332.0
374899	365.0	296.0
203510	0.0	0.0
541611	0.0	0.0
154386	13.0	2.0
100507246	1003.0	893.0
100507249	2.0	0.0
100507240	9.0	6.0
101937451	0.0	0.0
100507244	38.0	7.0
100507242	12.0	5.0
100133991	163.0	81.0
100509894	24.0	7.0
203522	1265.0	274.0
203523	508.0	382.0
130355	451.0	326.0
26353	2748.0	3137.0
26355	1422.0	2926.0
26354	4835.0	3469.0
53904	46.0	45.0
53905	2951.0	359.0
130367	1726.0	192.0
154313	6.0	8.0
203547	1937.0	2054.0
53918	1158.0	932.0
53919	28.0	5.0
100507203	1.0	0.0
53916	670.0	447.0
53917	530.0	244.0
100507206	3.0	0.0
28998	1000.0	1300.0
26335	0.0	0.0
28999	329.0	3.0
28996	6967.0	4965.0
26339	0.0	0.0
26338	0.0	0.0
28990	470.0	426.0
28991	940.0	1359.0
203562	3.0	0.0
26330	1.0	0.0
28992	697.0	536.0
26333	0.0	0.0
100169989	2.0	6.0
100509857	0.0	0.0
203569	2.0	0.0
100131393	0.0	0.0
100131390	0.0	0.0
168975	3.0	0.0
26341	0.0	0.0
26343	8.0	0.0
100289644	0.0	0.0
100289643	0.0	0.0
100289640	1.0	0.0
5706	2523.0	2133.0
5707	4977.0	4149.0
5708	7709.0	5931.0
5709	4748.0	5414.0
5700	806.0	660.0
5701	3268.0	2894.0
5702	3437.0	3697.0
5704	2596.0	2831.0
5705	4481.0	4809.0
100507401	5.0	0.0
100507404	0.0	0.0
100289635	1061.0	632.0
5717	4235.0	3361.0
5718	2842.0	2361.0
5719	5089.0	4395.0
5710	3903.0	7320.0
5711	3065.0	2402.0
5713	2594.0	1173.0
5714	4980.0	5106.0
5715	853.0	765.0
5716	1682.0	1645.0
5730	2617.0	1686.0
5728	5509.0	5016.0
5729	40.0	22.0
5720	4856.0	8823.0
5721	2683.0	4254.0
5723	495.0	350.0
105370683	3.0	1.0
5724	1062.0	1098.0
5725	10910.0	10956.0
5726	0.0	0.0
5727	1070.0	210.0
154288	3.0	0.0
100289619	0.0	0.0
5740	5241.0	1500.0
5741	0.0	0.0
5739	84.0	431.0
5731	5.0	0.0
5732	125.0	197.0
5733	650.0	4854.0
5734	1350.0	209.0
5736	11.0	3.0
5737	357.0	79.0
5738	5855.0	6749.0
102060414	3.0	1.0
100289607	1.0	0.0
100289605	0.0	0.0
5742	743.0	1380.0
5743	204.0	52.0
5744	5456.0	271.0
5745	102.0	174.0
5746	135.0	12.0
5747	4905.0	6218.0
5760	7.0	1.0
5761	30.0	42.0
5763	7806.0	11389.0
3101	251.0	119.0
5753	753.0	930.0
5754	5938.0	11441.0
5756	3248.0	2631.0
5757	23708.0	25014.0
5758	4.0	0.0
5759	19.0	36.0
5770	3373.0	3563.0
5771	1686.0	807.0
5774	2078.0	1198.0
3112	168.0	62.0
3111	1540.0	1449.0
3110	7.0	2.0
3109	2188.0	2076.0
3108	2990.0	4343.0
3107	29496.0	49343.0
3106	34969.0	58980.0
3105	24748.0	35684.0
3104	1150.0	750.0
5764	14827.0	519.0
5767	6.0	4.0
5768	10048.0	15701.0
5769	5.0	15.0
648315	0.0	0.0
5780	2516.0	2341.0
5781	7151.0	4445.0
5782	4504.0	4265.0
5783	2292.0	2469.0
5784	9576.0	3538.0
3123	13648.0	30423.0
3122	19568.0	36815.0
3121	0.0	0.0
3120	826.0	1201.0
51481	0.0	0.0
51480	0.0	0.0
3119	1071.0	2093.0
3118	771.0	1025.0
3117	6042.0	9135.0
3116	10.0	20.0
3115	7392.0	12323.0
3113	9959.0	19012.0
5775	1429.0	656.0
5777	1967.0	1854.0
5778	263.0	133.0
103164619	1.0	0.0
5790	0.0	0.0
5791	2098.0	1245.0
5792	38732.0	23825.0
5793	3186.0	2700.0
5794	160.0	241.0
5795	1620.0	1347.0
5796	8360.0	6670.0
3134	1695.0	1829.0
3133	32533.0	22899.0
3132	0.0	2.0
3131	1903.0	164.0
100287067	0.0	0.0
51490	1895.0	989.0
100287063	0.0	0.0
51491	745.0	726.0
51493	3965.0	2629.0
3128	746.0	1723.0
51496	2314.0	1507.0
3127	1396.0	2103.0
51495	17739.0	6300.0
445815	52.0	9.0
51497	4595.0	3414.0
5786	5221.0	6347.0
5787	3790.0	1548.0
51499	923.0	948.0
5788	1971.0	1029.0
5789	384.0	1192.0
3145	615.0	605.0
3142	301.0	428.0
3141	2919.0	1139.0
3140	1981.0	3133.0
100287055	0.0	0.0
3139	74.0	34.0
3138	142.0	37.0
3137	42.0	31.0
3136	695.0	762.0
3135	11.0	12.0
5797	4213.0	3151.0
5798	18.0	103.0
5799	288.0	148.0
347376	1.0	1.0
3156	17104.0	2343.0
3155	1809.0	2217.0
100287045	0.0	0.0
3152	0.0	0.0
3151	6073.0	4693.0
3150	6230.0	4161.0
3149	859.0	803.0
3148	2082.0	2539.0
3146	9033.0	6777.0
347365	149.0	18.0
648359	0.0	1.0
347363	0.0	0.0
3167	0.0	0.0
3166	0.0	0.0
100302119	0.0	0.0
3164	6294.0	2184.0
100302118	0.0	0.0
3163	1911.0	2219.0
100302117	0.0	0.0
3162	1849.0	2144.0
100302116	0.0	0.0
3161	170.0	204.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	1.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	3597.0	2866.0
3158	65233.0	5.0
3157	25213.0	2062.0
347359	0.0	0.0
3170	63.0	0.0
120939	32.0	63.0
3178	25923.0	22099.0
3177	1109.0	688.0
100287026	0.0	0.0
3176	2561.0	3579.0
100287029	0.0	6.0
3175	0.0	0.0
3174	84.0	11.0
3172	0.0	0.0
3171	6.0	22.0
100289682	0.0	0.0
3169	6555.0	11690.0
120935	9.0	0.0
3181	28701.0	20796.0
347344	384.0	198.0
3189	5182.0	3014.0
3188	5887.0	6292.0
3187	14827.0	7576.0
100289678	1045.0	607.0
3186	1.0	0.0
3185	11462.0	11789.0
100302139	0.0	0.0
3184	9908.0	6218.0
100302138	0.0	0.0
3183	15663.0	18502.0
100302137	0.0	0.0
100287013	3.0	1.0
3182	4957.0	4953.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	18570.0	22722.0
347333	1.0	2.0
3191	8836.0	6732.0
3190	24967.0	23278.0
3199	80.0	55.0
3198	74.0	41.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	1.0	0.0
100302128	0.0	0.0
3195	1.0	235.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	1.0	0.0
100302125	0.0	2.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	1.0	0.0
347442	0.0	0.0
132851	17.0	27.0
100131268	0.0	0.0
374946	81.0	25.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	27.0	30.0
100302156	0.0	0.0
120863	71.0	25.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	27.0	10.0
100302152	2.0	1.0
100302150	2.0	0.0
51400	2607.0	2386.0
51406	1666.0	1368.0
51409	1692.0	1146.0
132864	2498.0	1767.0
100302149	2.0	1.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	1.0	0.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	0.0	0.0
144847	0.0	0.0
51411	392.0	254.0
541578	765.0	887.0
374969	518.0	619.0
100131244	0.0	0.0
100302179	0.0	0.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	2.0	0.0
51421	5971.0	4968.0
100302172	0.0	0.0
51422	1486.0	562.0
51427	1628.0	529.0
51426	1590.0	928.0
51429	4980.0	4156.0
51428	2840.0	3454.0
347411	0.0	0.0
541565	426.0	559.0
132884	467.0	327.0
100131236	0.0	1.0
100131234	2.0	0.0
100131230	0.0	0.0
374955	4.0	4.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	0.0	0.0
51430	3175.0	4277.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	1.0	0.0
51434	2069.0	1669.0
100302160	0.0	0.0
51433	6283.0	3675.0
51435	4897.0	3175.0
51438	0.0	0.0
347402	2.0	8.0
51439	3383.0	2922.0
347404	107.0	28.0
374986	4237.0	1304.0
100507381	0.0	0.0
132817	0.0	0.0
374987	27.0	16.0
51441	4882.0	3011.0
100302197	0.0	0.0
51440	7.0	0.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	436.0	17.0
100302193	1.0	0.0
51444	1099.0	623.0
100302192	0.0	0.0
51447	4453.0	2454.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	9819.0	4197.0
144809	0.0	3.0
374973	7.0	7.0
100131213	61.0	35.0
100131211	480.0	266.0
374977	51.0	5.0
51450	284.0	559.0
100302186	0.0	0.0
51451	1246.0	2026.0
100302185	0.0	0.0
51454	1042.0	243.0
120892	767.0	261.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	2550.0	1177.0
100302181	0.0	0.0
51458	12.0	0.0
100131208	10.0	2.0
100131207	0.0	1.0
100131205	25.0	60.0
100192204	3.0	1.0
51460	1129.0	772.0
117246	2717.0	2023.0
51463	149.0	177.0
117245	471.0	235.0
144811	713.0	482.0
117248	1001.0	1345.0
51465	3691.0	3086.0
117247	61.0	102.0
51466	8496.0	15075.0
144817	0.0	0.0
100507392	44.0	30.0
100507398	105.0	69.0
120872	2.0	0.0
51471	10.0	9.0
51474	13123.0	6017.0
51473	270.0	90.0
51475	0.0	0.0
51478	879.0	1118.0
51477	2469.0	1554.0
51479	4902.0	2574.0
100507347	176.0	66.0
101927992	15.0	4.0
101927994	92.0	49.0
100507341	1.0	0.0
203611	0.0	0.0
129285	1329.0	961.0
100507331	6.0	0.0
100507361	2.0	1.0
26499	152.0	381.0
100507362	0.0	0.0
117286	20.0	23.0
117285	0.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	7.0	0.0
117289	514.0	259.0
26495	0.0	0.0
26497	0.0	0.0
117283	79.0	3.0
100507357	0.0	0.0
100507354	1.0	3.0
100507303	300.0	255.0
100507300	26.0	11.0
26478	0.0	0.0
101927953	0.0	29.0
26479	7.0	0.0
101927957	10.0	10.0
26470	2878.0	4325.0
26472	1232.0	2890.0
26471	6366.0	5664.0
26473	0.0	0.0
26476	0.0	0.0
26475	0.0	0.0
100507308	5.0	7.0
100131291	2.0	0.0
100169834	1.0	3.0
100131281	0.0	0.0
101927980	2.0	2.0
154214	1480.0	666.0
154215	99.0	20.0
100507316	137.0	175.0
101927983	18.0	10.0
100131279	0.0	0.0
26469	3405.0	2941.0
26468	883.0	246.0
100170841	352.0	138.0
129293	186.0	28.0
101927988	0.0	0.0
168850	1598.0	823.0
5805	649.0	611.0
5806	770.0	21.0
5800	154.0	185.0
130271	1360.0	157.0
5801	21.0	25.0
100169851	0.0	0.0
5802	4337.0	3080.0
100169850	0.0	0.0
5803	1347.0	6.0
100507501	152.0	235.0
100507500	4.0	1.0
100422059	0.0	0.0
102723742	0.0	3.0
168374	1000.0	670.0
5816	18.0	12.0
5817	1211.0	868.0
5818	5652.0	1417.0
101927917	0.0	0.0
5819	6292.0	8460.0
5810	1246.0	1039.0
5813	2461.0	1730.0
100422055	1.0	0.0
5814	5348.0	2896.0
102466189	0.0	0.0
102723737	0.0	0.0
101927922	2.0	2.0
203228	806.0	302.0
101927921	0.0	0.0
648283	1.0	0.0
5827	277.0	250.0
5828	2201.0	2113.0
5829	9017.0	4283.0
5820	635.0	846.0
5822	20.0	7.0
5824	3236.0	4000.0
5825	4520.0	4005.0
5826	2233.0	1059.0
100507526	1.0	0.0
100507524	46.0	49.0
102466199	0.0	0.0
168391	0.0	0.0
101927931	146.0	39.0
445571	99.0	42.0
203238	421.0	193.0
445573	0.0	0.0
648294	0.0	1.0
203245	404.0	395.0
102466190	0.0	0.0
5830	2513.0	1810.0
102466198	0.0	0.0
5831	2626.0	2849.0
102466197	0.0	0.0
5832	3798.0	4691.0
102466196	0.0	0.0
5833	1723.0	1006.0
100507528	0.0	1.0
102466195	0.0	0.0
5834	16668.0	6161.0
102466194	0.0	0.0
102466193	0.0	0.0
5836	1581.0	3692.0
102466192	0.0	2.0
5837	100.0	20.0
102466191	1.0	0.0
100289509	11.0	8.0
101927944	0.0	1.0
195977	68.0	0.0
5860	1739.0	1183.0
5861	6860.0	7415.0
5862	6661.0	8029.0
347088	1200.0	1.0
3200	447.0	230.0
144363	997.0	580.0
168330	0.0	0.0
144360	4.0	0.0
203259	1239.0	903.0
203260	216.0	169.0
5858	34.0	6.0
5859	9741.0	6771.0
5870	6539.0	6038.0
5871	894.0	800.0
5872	3076.0	5649.0
5873	1904.0	709.0
3211	1.0	1.0
3208	8.0	5.0
3207	10.0	83.0
3206	222.0	381.0
3205	781.0	855.0
3204	421.0	182.0
3203	121.0	39.0
3202	515.0	294.0
3201	136.0	26.0
5863	6040.0	3083.0
132391	0.0	0.0
5864	157.0	267.0
5865	432.0	321.0
5866	880.0	1137.0
5867	1935.0	1832.0
5868	3495.0	2620.0
5869	11144.0	8520.0
3209	11.0	6.0
5880	1163.0	845.0
266812	389.0	148.0
5881	319.0	694.0
5883	784.0	490.0
5884	1560.0	1356.0
3222	10.0	14.0
3221	204.0	429.0
101805492	3.0	0.0
3219	18.0	79.0
3218	19.0	84.0
3217	157.0	425.0
3216	65.0	215.0
3215	33.0	102.0
203286	457.0	278.0
3214	203.0	133.0
3213	838.0	447.0
3212	866.0	441.0
5874	3573.0	2079.0
5875	1351.0	947.0
254827	2814.0	1244.0
5876	1962.0	1874.0
5877	570.0	847.0
5878	4145.0	5240.0
5879	12054.0	14326.0
5890	550.0	235.0
5891	703.0	575.0
5892	757.0	627.0
5893	604.0	347.0
5894	5488.0	3293.0
101805488	5.0	0.0
3233	32.0	3.0
3232	33.0	15.0
3231	9.0	6.0
347051	33.0	15.0
101927900	0.0	0.0
3229	111.0	704.0
3228	53.0	53.0
3227	126.0	345.0
3226	507.0	2509.0
3225	142.0	375.0
3224	97.0	375.0
3223	411.0	819.0
5885	9693.0	11766.0
5886	3535.0	3550.0
5887	9015.0	8956.0
5888	99.0	96.0
5889	684.0	520.0
3242	1213.0	9.0
3241	1791.0	1830.0
3240	12.0	0.0
3239	1.0	2.0
3238	0.0	0.0
254887	789.0	194.0
3237	5.0	15.0
3236	186.0	125.0
3235	485.0	389.0
3234	413.0	326.0
5896	111.0	62.0
5897	1.0	0.0
5898	3137.0	3410.0
5899	2718.0	3101.0
26609	0.0	2.0
26608	1597.0	2450.0
3255	0.0	0.0
3254	0.0	0.0
3251	826.0	1615.0
3250	3.0	0.0
3249	2214.0	2102.0
3248	35827.0	141.0
347028	1.0	1.0
648217	6.0	5.0
3266	2.0	1.0
3265	1018.0	1126.0
100302219	1.0	2.0
100302218	6.0	1.0
3263	360.0	88.0
100302217	0.0	0.0
3262	0.0	0.0
100302214	0.0	0.0
100302213	0.0	0.0
100302212	1.0	0.0
254863	750.0	754.0
100302211	0.0	0.0
100302210	0.0	0.0
3257	3971.0	2498.0
100302209	0.0	0.0
3276	3821.0	3509.0
100302208	0.0	0.0
3275	4259.0	2985.0
3274	58.0	108.0
3273	1.0	0.0
100302205	0.0	0.0
100302204	2.0	0.0
100302203	0.0	0.0
3270	105.0	45.0
100302202	0.0	0.0
100302201	0.0	0.0
100289584	1.0	0.0
100289581	0.0	0.0
3269	680.0	557.0
3268	1478.0	1107.0
3267	4680.0	2934.0
254879	0.0	0.0
3280	4151.0	2489.0
