id	446db9e9-d5aa-48ba-a84d-cf6a7d8f8fc4	d6b9e128-8f20-43a1-9d16-b3e2b3d60e34
9961	13306.0	9749.0
7301	928.0	287.0
651302	58.0	14.0
7300	0.0	0.0
9965	36.0	1.0
9962	1648.0	6436.0
9963	25.0	43.0
7302	1.0	1.0
339965	132.0	26.0
330	590.0	208.0
55663	1010.0	3346.0
79630	510.0	299.0
331	2954.0	5736.0
55662	3377.0	6377.0
332	101.0	3070.0
79632	266.0	68.0
55661	4633.0	4627.0
333	231.0	906.0
79631	1691.0	2585.0
55660	3530.0	5909.0
334	45201.0	105324.0
55667	1218.0	5390.0
79634	733.0	1467.0
335	17.0	188.0
55666	5936.0	12308.0
79633	287.0	392.0
55665	2889.0	2975.0
336	0.0	0.0
55664	1691.0	1437.0
337	0.0	2.0
79635	223.0	485.0
340947	10.0	18.0
9957	658.0	175.0
338	90.0	9.0
339	0.0	4.0
79637	1273.0	1618.0
9958	1495.0	2848.0
9955	15.0	109.0
55669	1726.0	3358.0
55668	1125.0	3757.0
9956	106.0	61.0
79639	1040.0	385.0
641977	493.0	917.0
9971	5.0	0.0
9972	1593.0	3683.0
7310	1.0	7.0
9970	37.0	22.0
100422600	0.0	0.0
9975	2110.0	4899.0
9976	953.0	223.0
7311	46708.0	13438.0
100422602	0.0	0.0
7314	31810.0	38387.0
9973	2875.0	2489.0
100422603	12.0	7.0
100422605	0.0	0.0
100422608	0.0	75.0
55670	2805.0	2510.0
341	2293.0	504.0
342	10.0	15.0
343	11.0	5.0
79621	1530.0	1092.0
55672	688.0	2231.0
55671	3148.0	6263.0
344	2.0	0.0
345	2.0	16.0
79623	387.0	85.0
254552	544.0	215.0
79622	1681.0	3899.0
55677	2607.0	2468.0
346	0.0	0.0
55676	1237.0	1823.0
79625	70.0	22.0
347	103562.0	32557.0
348	27978.0	9659.0
79624	1700.0	39406.0
7305	3754.0	1073.0
79627	5906.0	5002.0
9968	2263.0	4215.0
9969	2008.0	8405.0
79626	393.0	91.0
79629	1907.0	9721.0
7307	2.0	6.0
9966	240.0	72.0
9967	8532.0	12371.0
55679	6117.0	1374.0
7306	3.0	4.0
79628	136.0	40.0
254559	382.0	327.0
9982	283.0	1.0
7321	905.0	1383.0
9980	1116.0	4035.0
7320	5195.0	4624.0
101927350	2.0	1.0
7323	14102.0	16972.0
9986	1834.0	3448.0
7322	4419.0	5135.0
9987	14535.0	18076.0
101927352	7.0	0.0
9984	1363.0	1239.0
7325	1591.0	364.0
9985	357.0	416.0
7324	3267.0	4080.0
350	0.0	0.0
351	64902.0	38894.0
353	8873.0	4822.0
100133210	0.0	0.0
354	40.0	2.0
355	1019.0	358.0
100133212	0.0	0.0
356	37.0	37.0
357	412.0	1327.0
358	23552.0	8819.0
359	7.0	1.0
7316	42665.0	40786.0
7315	16.0	9.0
7318	3464.0	747.0
9978	3750.0	1875.0
7317	21061.0	23078.0
7319	2900.0	4232.0
9993	11108.0	7521.0
101927360	0.0	0.0
9994	394.0	1362.0
9991	3321.0	18679.0
7332	6069.0	4787.0
9992	11.0	17.0
9997	1411.0	1080.0
7334	3686.0	8301.0
101927364	0.0	0.0
7333	7.0	5.0
7336	2155.0	8877.0
9995	0.0	17.0
100422505	416.0	531.0
7335	198.0	475.0
494150	0.0	2.0
9990	902.0	1052.0
360	1997.0	81.0
361	73.0	7.0
362	558.0	6.0
363	15.0	47.0
100133220	0.0	0.0
364	4481.0	525.0
366	101.0	10.0
367	3924.0	16318.0
368	382.0	69.0
369	5256.0	6204.0
494143	84.0	29.0
7327	6065.0	7358.0
7326	2057.0	4881.0
7329	8291.0	11206.0
9988	1209.0	3444.0
9989	3662.0	3018.0
7328	7181.0	16180.0
7341	5607.0	4235.0
7343	9832.0	15360.0
7342	4308.0	5726.0
7345	444.0	130.0
100422514	0.0	0.0
7347	652.0	386.0
100422517	1.0	1.0
372	7244.0	10590.0
373	549.0	1342.0
374	12978.0	5799.0
375	28064.0	45769.0
377	10379.0	27920.0
100133234	2.0	0.0
378	9885.0	11010.0
379	1045.0	341.0
100652740	9.0	4.0
7337	3183.0	6729.0
7339	0.0	0.0
100652748	261.0	439.0
101927380	3.0	2.0
100652749	0.0	0.0
7352	89.0	36.0
7351	9289.0	5510.0
101927381	1.0	1.0
7353	3417.0	2152.0
100422523	0.0	1.0
7356	0.0	1.0
7355	2197.0	4997.0
7358	3540.0	5526.0
7357	3312.0	5909.0
100422527	0.0	0.0
380	2.0	1.0
381	12862.0	9499.0
382	9195.0	12605.0
7350	35.0	4.0
383	8.0	22.0
384	287.0	93.0
387	28991.0	44455.0
388	25794.0	32811.0
389	22236.0	9595.0
100652730	0.0	32.0
7349	72.0	117.0
7348	1.0	0.0
100652736	61.0	35.0
100652739	2.0	0.0
101927390	0.0	0.0
7363	21.0	6.0
100422531	0.0	0.0
100422532	11.0	7.0
352954	718.0	1913.0
7365	0.0	0.0
100422533	2.0	3.0
352957	2.0	13.0
7364	115.0	0.0
7367	163.0	15.0
100422535	0.0	1.0
7366	254.0	45.0
100422536	3.0	1.0
7369	18.0	30.0
7368	297.0	6.0
390	4234.0	738.0
391	5004.0	2475.0
392	9745.0	17765.0
393	2253.0	947.0
394	2540.0	5029.0
100133251	0.0	0.0
395	238.0	328.0
7360	9495.0	4559.0
396	15493.0	20027.0
397	14832.0	4935.0
494115	1248.0	771.0
398	202.0	29.0
399	702.0	4456.0
100133259	0.0	0.0
388906	7.0	12.0
388907	64.0	12.0
494119	0.0	0.0
494118	0.0	0.0
7374	2292.0	7016.0
352966	23.0	11.0
7373	10903.0	3301.0
352965	9.0	3.0
7376	7806.0	8603.0
7375	3240.0	5471.0
352967	0.0	0.0
100422545	0.0	0.0
7378	994.0	253.0
101927320	0.0	1.0
100422546	3.0	0.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	13.0	14.0
101927324	0.0	4.0
101927323	5.0	2.0
352962	46.0	2.0
101927327	2.0	3.0
7372	2018.0	2789.0
352964	0.0	2.0
100133262	0.0	0.0
7371	2395.0	2904.0
352963	0.0	1.0
100133265	1.0	1.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	9552.0	13122.0
7384	11810.0	11651.0
7386	4236.0	8333.0
7389	6229.0	2847.0
376940	771.0	855.0
7388	5125.0	2593.0
100422558	0.0	4.0
101927332	0.0	0.0
7381	10205.0	8745.0
102723489	237.0	434.0
7380	36.0	0.0
102723487	92.0	0.0
102723483	1.0	6.0
100422550	0.0	0.0
388925	1.0	2.0
7398	1818.0	2699.0
7399	7.0	25.0
7390	2677.0	2204.0
101927347	0.0	0.0
7392	9947.0	13747.0
7391	3320.0	3274.0
100133285	0.0	0.0
102723475	20.0	2.0
388910	0.0	0.0
102723472	0.0	0.0
352999	12.0	3.0
352990	0.0	2.0
374308	24.0	0.0
122402	74.0	45.0
122409	0.0	1.0
388948	24.0	3.0
388946	0.0	1.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	5561.0	11714.0
388931	13.0	10.0
388939	18.0	0.0
100422581	7.0	3.0
100422582	0.0	0.0
100422598	0.0	1.0
408187	1.0	3.0
388965	0.0	0.0
388962	819.0	344.0
388963	861.0	1142.0
388960	0.0	3.0
100422591	1.0	0.0
100422595	0.0	0.0
388969	1659.0	1833.0
92597	1494.0	2051.0
92595	558.0	826.0
134429	157.0	128.0
92591	47.0	217.0
388951	0.0	0.0
134430	1149.0	1920.0
100147811	0.0	9.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	38.0	56.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	1.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	1.0
350383	0.0	0.0
100147827	0.0	3.0
100147828	0.0	0.0
100147830	0.0	1.0
100147832	0.0	1.0
100147833	0.0	0.0
103724390	5.0	12.0
100147834	0.0	0.0
100147835	2.0	0.0
100147836	0.0	4.0
100147837	0.0	0.0
100505385	120.0	52.0
100505383	0.0	0.0
374354	1340.0	1514.0
374355	0.0	0.0
103724389	2.0	0.0
103724388	0.0	5.0
103724387	6.0	4.0
103724386	7.0	1.0
100133203	0.0	0.0
100133204	20.0	26.0
100133205	107.0	37.0
100133206	0.0	0.0
122416	1385.0	2774.0
65121	0.0	2.0
677837	6.0	31.0
677838	0.0	0.0
65123	2501.0	5818.0
677835	0.0	0.0
65122	0.0	2.0
677836	0.0	4.0
65125	4415.0	31619.0
677833	1.0	0.0
102723508	19.0	79.0
92745	238.0	43.0
65124	1476.0	2504.0
677834	2.0	4.0
100505566	32.0	62.0
677831	0.0	1.0
677832	4.0	4.0
100505567	0.0	0.0
80759	100.0	34.0
80758	277.0	370.0
80757	508.0	1230.0
144165	393.0	397.0
100505561	2.0	4.0
677839	3.0	14.0
79770	4072.0	2916.0
80762	8177.0	9072.0
79772	380.0	357.0
80761	71.0	41.0
80760	6378.0	2296.0
388667	0.0	1.0
79774	1061.0	3385.0
79777	2025.0	2344.0
79776	298.0	677.0
80765	200.0	117.0
80764	3464.0	1607.0
80763	864.0	73.0
79778	2242.0	3084.0
92737	76.0	8.0
677840	0.0	0.0
92736	1.0	1.0
158798	1.0	0.0
677848	0.0	0.0
677849	0.0	2.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	2.0	3.0
388662	33.0	12.0
80746	534.0	733.0
80745	561.0	406.0
653857	183.0	87.0
79760	866.0	564.0
79762	3799.0	3225.0
79763	3800.0	35985.0
80755	295.0	466.0
79768	1143.0	1221.0
79767	3329.0	2438.0
677850	0.0	0.0
677815	1.0	4.0
677816	0.0	0.0
677813	0.0	0.0
677814	16.0	11.0
677811	1.0	2.0
90102	1273.0	518.0
677812	0.0	0.0
677810	8.0	19.0
388695	389.0	606.0
80778	384.0	845.0
79791	3378.0	2253.0
677819	0.0	1.0
100505583	1.0	0.0
677817	0.0	0.0
79792	6638.0	13424.0
677818	0.0	0.0
79794	2173.0	7288.0
79797	1217.0	1699.0
79796	424.0	552.0
80781	17127.0	13996.0
79799	0.0	0.0
79798	1950.0	1133.0
388685	504.0	375.0
119180	2.0	7.0
677826	4.0	5.0
219833	144.0	44.0
677827	0.0	1.0
100505576	57.0	100.0
100505573	969.0	189.0
677825	0.0	0.0
92755	32.0	58.0
677822	0.0	0.0
677823	0.0	0.0
677820	2.0	1.0
677821	0.0	0.0
144193	111.0	12.0
79780	792.0	345.0
79782	12.0	0.0
144195	14.0	2.0
677828	0.0	0.0
79781	683.0	61.0
677829	0.0	0.0
79784	8002.0	8869.0
79783	301.0	57.0
80772	3152.0	2101.0
79786	3328.0	4628.0
79785	619.0	35.0
80777	4006.0	3204.0
79788	255.0	911.0
80776	632.0	237.0
388677	10.0	43.0
80775	714.0	506.0
80774	1003.0	380.0
79789	3696.0	7431.0
92749	16.0	2.0
92747	1141.0	764.0
90121	4054.0	5610.0
219844	282.0	514.0
90120	3307.0	3778.0
158763	6836.0	31.0
651249	8.0	2.0
220832	0.0	1.0
146779	2.0	3.0
677885	5.0	7.0
677882	1.0	0.0
677883	2.0	1.0
651250	183.0	1097.0
132141	0.0	0.0
219855	504.0	406.0
219854	1261.0	1209.0
90113	56.0	160.0
653895	1.0	0.0
80789	2711.0	1724.0
144132	341.0	712.0
144124	0.0	0.0
388698	0.0	0.0
388699	0.0	0.0
388697	23.0	4.0
100505518	0.0	2.0
80790	2663.0	3057.0
89122	2530.0	3314.0
158787	236.0	308.0
100505540	0.0	0.0
219865	0.0	0.0
100505547	7.0	1.0
132158	379.0	597.0
100505545	1.0	0.0
90141	614.0	2813.0
132160	2556.0	1384.0
90139	692.0	1369.0
340665	12.0	1.0
219858	0.0	0.0
100505532	58.0	48.0
90134	3.0	3.0
219875	0.0	0.0
90133	417.0	475.0
92799	3816.0	3296.0
219874	0.0	0.0
651258	0.0	0.0
90135	5569.0	5674.0
219873	0.0	0.0
100505536	6.0	6.0
92797	366.0	474.0
219870	0.0	0.0
339674	3.0	4.0
339669	0.0	0.0
100505538	69.0	242.0
340654	21.0	1.0
219869	0.0	0.0
339665	388.0	123.0
100133053	0.0	0.0
55722	203.0	578.0
55721	394.0	525.0
55720	2096.0	3226.0
55726	832.0	957.0
55723	183.0	936.0
55729	2594.0	3006.0
55728	476.0	2322.0
55727	1435.0	3811.0
105377108	4.0	2.0
219899	664.0	928.0
220869	297.0	392.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	3.0	24.0
55733	1069.0	2282.0
400	4816.0	13549.0
641808	18.0	75.0
55732	210.0	629.0
401	8.0	4.0
55731	1376.0	2402.0
402	5023.0	1135.0
403	3113.0	4835.0
55737	6379.0	10684.0
205251	1404.0	363.0
405	2854.0	4816.0
55735	1261.0	1792.0
406	629.0	1199.0
55734	869.0	1506.0
407	6.0	20.0
408	5359.0	8053.0
409	2852.0	2197.0
55739	3766.0	7204.0
55738	5849.0	10641.0
327658	0.0	0.0
327657	53.0	1310.0
327659	0.0	1.0
653808	0.0	5.0
100133074	0.0	0.0
55740	5006.0	6330.0
102723562	0.0	3.0
100133079	0.0	0.0
410	5046.0	3086.0
55744	1967.0	2335.0
411	347.0	384.0
80700	11509.0	10865.0
79711	568.0	649.0
55743	1140.0	2479.0
412	899.0	1749.0
79710	1096.0	1556.0
79713	85.0	120.0
55742	6338.0	5055.0
414	7740.0	14201.0
55741	2053.0	2006.0
79712	854.0	330.0
55748	11641.0	5851.0
415	156.0	69.0
100505506	14.0	17.0
416	10.0	1.0
79714	789.0	1442.0
55746	2791.0	6485.0
79717	3521.0	3049.0
417	0.0	8.0
55745	1549.0	3274.0
79716	1122.0	1438.0
418	0.0	0.0
79719	3349.0	5286.0
419	15.0	5.0
79718	5353.0	7922.0
55749	2146.0	4572.0
102723555	0.0	0.0
220885	18.0	12.0
55751	1475.0	3736.0
55750	1188.0	1838.0
420	56.0	10.0
102723553	0.0	0.0
421	3004.0	2302.0
55755	4115.0	3824.0
340618	0.0	0.0
55754	6639.0	9698.0
55753	80.0	84.0
55752	3337.0	7435.0
79701	3445.0	6636.0
55759	1064.0	1023.0
427	10982.0	46558.0
55758	1754.0	3693.0
79703	1066.0	4165.0
205272	1.0	0.0
55757	1089.0	2116.0
79706	2295.0	2701.0
55756	1248.0	2497.0
429	5.0	1939.0
79705	1134.0	448.0
79707	1455.0	1083.0
79709	4204.0	13765.0
256815	17.0	1.0
101927273	0.0	0.0
101927275	127.0	51.0
7402	3924.0	2862.0
7401	1.0	9.0
80714	113.0	72.0
101927279	4.0	14.0
653820	8.0	127.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	0.0	0.0
55762	290.0	605.0
55761	3833.0	9173.0
430	117.0	55.0
55760	2488.0	2389.0
79731	874.0	1266.0
432	124.0	37.0
79730	405.0	992.0
340602	3.0	0.0
79733	4.0	280.0
433	46.0	30.0
55766	9757.0	3338.0
434	15.0	9.0
55765	119.0	163.0
79735	5851.0	4660.0
435	2130.0	2032.0
55764	3704.0	12854.0
55763	2061.0	4095.0
79734	974.0	354.0
436	14.0	7.0
55769	2032.0	2564.0
79736	342.0	561.0
438	11.0	59.0
79739	204.0	690.0
55768	1654.0	2096.0
439	5559.0	4847.0
79738	605.0	1559.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	0.0	0.0
80709	2089.0	1423.0
677803	1.0	1.0
7411	1987.0	3833.0
677800	0.0	11.0
7410	2366.0	9362.0
677801	0.0	0.0
101927289	54.0	61.0
7412	878.0	745.0
101927288	4.0	8.0
80704	2315.0	252.0
102723538	0.0	0.0
80701	1.0	0.0
677808	0.0	3.0
677809	0.0	0.0
677806	0.0	0.0
80705	321.0	509.0
677807	0.0	0.0
55773	1356.0	2537.0
440	1184.0	2378.0
100652997	3.0	0.0
55771	86.0	669.0
79720	5541.0	2748.0
443	212.0	102.0
55770	1973.0	51547.0
79722	6.0	6.0
444	11576.0	4942.0
55777	706.0	1112.0
55776	1604.0	2176.0
445	9395.0	1107.0
55775	946.0	2798.0
79724	4370.0	4991.0
79723	345.0	462.0
447	2.0	1.0
79726	2154.0	1785.0
7404	0.0	0.0
7403	1383.0	3567.0
79725	206.0	503.0
449	0.0	2.0
79728	475.0	1271.0
55779	367.0	1038.0
55778	550.0	1524.0
79727	0.0	2.0
7405	1543.0	1687.0
7408	8665.0	4204.0
7407	6362.0	6899.0
79729	1114.0	1780.0
7409	751.0	228.0
101927295	0.0	0.0
7422	2833.0	14481.0
100422711	0.0	2.0
7421	3435.0	1009.0
100422712	13.0	8.0
7424	738.0	581.0
7423	8903.0	3395.0
80737	281.0	152.0
80736	1783.0	2670.0
100422716	0.0	0.0
65109	545.0	836.0
65108	20199.0	35997.0
55780	1265.0	1831.0
80739	62.0	54.0
450	0.0	1.0
55784	394.0	31.0
79751	1622.0	3160.0
80740	355.0	31.0
451	0.0	0.0
79750	302.0	49.0
55783	1270.0	1558.0
79753	1581.0	1415.0
55781	1148.0	1709.0
79752	1581.0	3667.0
454	1.0	0.0
79755	544.0	707.0
55788	3995.0	3324.0
455	1.0	0.0
55787	1079.0	2335.0
79754	3838.0	11867.0
55786	490.0	1120.0
80742	879.0	906.0
55785	480.0	933.0
80741	256.0	142.0
92715	1596.0	1807.0
7415	19081.0	31075.0
79759	243.0	523.0
7414	8863.0	7526.0
79758	1924.0	728.0
7417	3296.0	3761.0
55789	17.0	387.0
92714	4555.0	6445.0
7416	8054.0	13720.0
7419	4558.0	10933.0
7418	0.0	2.0
65110	1835.0	3338.0
7431	118844.0	23210.0
7430	17064.0	26529.0
7433	1427.0	1695.0
7432	4.0	9.0
7434	343.0	52.0
80726	1177.0	2407.0
65117	3565.0	6306.0
80725	1129.0	2268.0
80724	1868.0	4406.0
80723	341.0	232.0
102723518	0.0	0.0
55791	793.0	1236.0
55790	1492.0	875.0
80728	973.0	6045.0
460	230.0	63.0
102723513	3.0	16.0
80727	2919.0	5883.0
462	11.0	5.0
55795	2151.0	4278.0
79740	4.0	0.0
463	859.0	2917.0
55794	1187.0	808.0
55793	1989.0	3311.0
79742	1834.0	1254.0
102723510	15.0	18.0
79744	499.0	2957.0
466	896.0	1355.0
55799	100.0	17.0
467	18855.0	2255.0
55798	1609.0	1815.0
468	29165.0	19615.0
79746	3537.0	1247.0
80731	149.0	248.0
55796	492.0	153.0
79745	2041.0	151.0
469	0.0	0.0
79748	2.0	0.0
79747	3.0	0.0
7425	19.0	227.0
7428	2371.0	5159.0
92703	1957.0	2952.0
7429	7.0	23.0
7442	5.0	42.0
7441	0.0	0.0
7444	635.0	571.0
7443	699.0	1413.0
101927233	25.0	24.0
254251	226.0	956.0
471	4204.0	4488.0
472	1401.0	1507.0
473	7328.0	8644.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	2.0
475	3541.0	2600.0
103689846	0.0	13.0
476	40847.0	20644.0
103689845	0.0	0.0
477	1038.0	533.0
478	21.0	147.0
479	14.0	35.0
100135756	0.0	0.0
7436	1348.0	248.0
7439	299.0	432.0
7451	4.0	4.0
7450	12457.0	15203.0
7453	5221.0	8779.0
7455	7.0	105.0
100147744	0.0	0.0
7454	750.0	317.0
100422624	0.0	0.0
101927242	0.0	2.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	0.0	3.0
7456	1730.0	1431.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	1.0	1.0
254263	57.0	507.0
480	241.0	440.0
481	10126.0	8953.0
482	251.0	216.0
483	3110.0	4667.0
484	0.0	5.0
100133100	0.0	0.0
485	1.0	1.0
486	19.0	5.0
487	54.0	123.0
488	8811.0	31087.0
100133103	0.0	0.0
489	2753.0	3986.0
7448	39.0	17.0
7447	726.0	8.0
7462	895.0	271.0
100147751	1.0	0.0
7461	1502.0	974.0
100147752	3.0	6.0
7464	1018.0	8805.0
100147754	0.0	0.0
7466	6030.0	8908.0
100147755	0.0	0.0
7465	7773.0	6742.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	1717.0	12027.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	3.0	2.0
100147759	0.0	0.0
490	2336.0	2461.0
491	48.0	11.0
492	1.0	1.0
493	4641.0	3569.0
495	7.0	4.0
254225	189.0	632.0
496	1.0	1.0
254228	292.0	493.0
498	31902.0	16061.0
7458	12639.0	17239.0
100147750	16.0	11.0
7473	319.0	1879.0
100147762	0.0	0.0
7472	147.0	53.0
100422642	3.0	0.0
7475	293.0	11.0
134701	4.0	0.0
7474	1115.0	117.0
100422644	0.0	0.0
7477	1327.0	98.0
100147766	0.0	1.0
101927265	0.0	0.0
7476	3.0	0.0
100147767	0.0	1.0
7479	2.0	15.0
100147768	0.0	0.0
7478	4.0	3.0
100147769	0.0	0.0
254240	2.0	1.0
7471	4.0	1.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	2761.0	4532.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	18.0	12.0
7483	602.0	792.0
7486	453.0	2337.0
7485	1708.0	3581.0
100422656	1.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	3565.0	1405.0
7480	63.0	44.0
100419004	0.0	0.0
7482	101.0	127.0
100419006	0.0	0.0
7481	618.0	29.0
100419005	0.0	2.0
100133139	4.0	25.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	7.0	11.0
7494	0.0	0.0
100422666	5.0	4.0
7499	271.0	145.0
7498	1604.0	165.0
7490	2.0	1.0
100420005	5.0	3.0
100420003	3.0	5.0
100422674	0.0	0.0
100419023	0.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	5.0	2.0
101927217	17.0	12.0
100419028	20.0	53.0
101927219	0.0	0.0
55700	10166.0	4891.0
254268	33.0	11.0
55704	628.0	1216.0
55703	559.0	996.0
122706	1.0	1.0
55702	2847.0	2507.0
55701	5060.0	3404.0
55707	5039.0	3692.0
55706	1407.0	1608.0
122704	2716.0	2585.0
55705	3174.0	6668.0
100420012	0.0	0.0
100422686	0.0	0.0
55709	556.0	1306.0
101927221	355.0	802.0
101927220	0.0	2.0
100419031	6.0	6.0
101927222	0.0	0.0
101927224	0.0	0.0
100133161	17.0	42.0
100133162	1.0	2.0
100133163	2.0	1.0
100419038	1.0	4.0
100133168	0.0	0.0
55711	251.0	401.0
55715	1610.0	2154.0
55714	489.0	256.0
55713	567.0	516.0
100420028	0.0	6.0
102723590	0.0	0.0
55719	963.0	2742.0
55718	2866.0	5857.0
55717	2350.0	4963.0
55716	1775.0	2979.0
100420033	2.0	0.0
100420030	0.0	1.0
100419040	0.0	0.0
100419042	4.0	3.0
677798	0.0	0.0
158724	0.0	1.0
677799	6.0	55.0
100419041	1.0	8.0
120103	445.0	413.0
65080	1736.0	1356.0
65082	1125.0	1888.0
100422690	1.0	1.0
100422691	16.0	24.0
122769	328.0	679.0
65084	1300.0	1934.0
65083	3036.0	5152.0
100420044	0.0	2.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	20.0	7.0
92691	44.0	17.0
100420049	0.0	1.0
65095	2679.0	2213.0
65094	1930.0	1686.0
100420047	0.0	0.0
100420046	2.0	0.0
100420055	0.0	0.0
132112	1.0	1.0
100419068	0.0	0.0
158747	441.0	1292.0
100420051	2.0	54.0
100419062	0.0	0.0
677778	7.0	36.0
677779	0.0	0.0
677776	0.0	2.0
677777	2.0	22.0
90060	1465.0	1795.0
146760	2075.0	2228.0
100419069	0.0	0.0
146754	343.0	44.0
122742	0.0	0.0
122740	0.0	0.0
100419070	9.0	15.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	8.0	146.0
122748	0.0	0.0
677780	0.0	0.0
100420063	1.0	15.0
100419075	22.0	6.0
100419074	1.0	0.0
90050	17.0	1.0
144110	1036.0	1426.0
146771	2.0	1.0
144100	1289.0	3336.0
144106	17.0	23.0
677796	11.0	17.0
677797	1.0	2.0
144108	1693.0	4475.0
677794	0.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	1.0	7.0
677790	0.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	378.0	151.0
120146	0.0	0.0
100505477	0.0	2.0
100419098	0.0	0.0
100505474	0.0	0.0
100505475	4.0	1.0
100419095	0.0	0.0
100420080	0.0	1.0
90070	1.0	1.0
90075	230.0	788.0
134728	449.0	395.0
388610	1966.0	1007.0
388611	530.0	4.0
146705	712.0	1797.0
388650	964.0	339.0
122786	5376.0	2708.0
120126	0.0	0.0
388646	9.0	1.0
146713	7.0	16.0
146712	323.0	591.0
388649	3.0	0.0
349075	222.0	411.0
100505494	106.0	402.0
100505495	641.0	169.0
120114	103.0	33.0
388633	8.0	9.0
146723	2.0	4.0
388630	1999.0	225.0
146722	116.0	81.0
122773	193.0	240.0
219902	593.0	549.0
65244	1102.0	2038.0
100505683	40.0	66.0
65243	30.0	139.0
90204	1078.0	1146.0
100505687	265.0	128.0
90203	2443.0	450.0
65249	1481.0	1900.0
102723626	1.0	1.0
79890	1518.0	613.0
100505681	149.0	56.0
79892	2684.0	5550.0
79891	501.0	2944.0
120071	1627.0	172.0
79894	2450.0	2946.0
79893	3244.0	6353.0
79896	377.0	443.0
79895	261.0	94.0
388789	2385.0	1667.0
79898	379.0	649.0
120065	0.0	0.0
120066	0.0	4.0
79897	616.0	460.0
28299	10628.0	226.0
79899	217.0	169.0
92856	3392.0	2365.0
219931	847.0	2059.0
100505678	14.0	69.0
100505679	2.0	0.0
100505676	6.0	8.0
220906	2401.0	1890.0
65258	998.0	890.0
80868	155.0	18.0
168002	165.0	11.0
653737	134.0	25.0
79883	1741.0	2093.0
79882	2049.0	4498.0
79885	3123.0	8129.0
79884	617.0	2535.0
79887	2041.0	570.0
79886	961.0	1652.0
79888	2904.0	4360.0
219927	2092.0	2422.0
65251	746.0	234.0
65250	515.0	1051.0
65264	6421.0	15635.0
65263	1946.0	4204.0
65266	1323.0	8651.0
65265	3691.0	10525.0
65268	3324.0	402.0
65267	130.0	616.0
90226	45.0	4.0
102723605	0.0	0.0
220930	178.0	312.0
641776	0.0	0.0
219938	1.0	0.0
65260	1068.0	731.0
100505696	388.0	494.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	22.0	17.0
653753	0.0	0.0
100505692	19.0	5.0
653758	31.0	89.0
388799	21.0	41.0
80896	383.0	395.0
388795	2.0	2.0
80895	1962.0	1010.0
388796	1317.0	1015.0
220929	581.0	300.0
132014	2391.0	84.0
349149	759.0	104.0
100505641	5285.0	14339.0
219965	0.0	0.0
219960	1.0	0.0
653789	6.0	6.0
653794	0.0	1.0
677763	1.0	22.0
100505648	322.0	342.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	5077.0	4224.0
349136	1580.0	83.0
90233	434.0	3830.0
677769	0.0	0.0
677767	1.0	0.0
219972	1535.0	1136.0
677768	20.0	26.0
677765	0.0	0.0
219970	1076.0	15.0
100505633	66.0	3.0
677766	0.0	0.0
205327	688.0	1068.0
146664	47.0	274.0
653781	1.0	2.0
653784	3507.0	1499.0
677774	0.0	0.0
677775	1.0	7.0
100505636	81.0	228.0
677772	0.0	4.0
677773	0.0	0.0
677770	2.0	1.0
677771	0.0	0.0
219968	0.0	0.0
219988	1406.0	2406.0
100505663	0.0	0.0
408029	0.0	1.0
220979	126.0	35.0
219986	0.0	0.0
90268	761.0	1503.0
219983	1.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	4451.0	2188.0
220974	2.0	0.0
28231	212.0	108.0
28232	1701.0	632.0
28234	0.0	0.0
158674	6.0	0.0
340784	0.0	39.0
220965	84.0	52.0
349114	193.0	523.0
