id	f31566a9-ffde-40fa-b879-71827a3540a9	f95c523a-cfb0-4b7e-9a66-48dcf9d24515
7727	713.0	912.0
158046	516.0	205.0
7726	4418.0	2565.0
7728	1253.0	758.0
100505839	13.0	7.0
7741	1957.0	606.0
100505865	35.0	19.0
7743	2044.0	1063.0
339521	0.0	0.0
100270857	0.0	0.0
339524	202.0	70.0
770	882.0	204.0
100270864	0.0	0.0
771	9927.0	41828.0
205147	0.0	1.0
773	92.0	84.0
100270867	1.0	3.0
774	17.0	23.0
340508	3.0	1.0
775	1675.0	661.0
776	571.0	459.0
777	16.0	20.0
778	221.0	129.0
100505869	13.0	17.0
779	0.0	1.0
7733	984.0	733.0
7738	974.0	425.0
7737	774.0	505.0
340501	1.0	1.0
7739	3767.0	1856.0
158078	1132.0	903.0
7750	6345.0	5351.0
7752	713.0	640.0
100505854	579.0	451.0
100505855	2.0	0.0
100505852	0.0	0.0
7754	1659.0	91.0
7753	1288.0	505.0
219793	0.0	0.0
219790	167.0	259.0
122060	556.0	380.0
100270846	1.0	0.0
339512	0.0	1.0
100270847	1.0	0.0
100270848	2.0	0.0
780	19861.0	23593.0
781	936.0	656.0
100270853	9.0	1.0
782	389.0	430.0
339505	1.0	0.0
783	255.0	43.0
103689912	98.0	9.0
784	1319.0	2340.0
103689911	1.0	0.0
785	486.0	72.0
786	9.0	144.0
100270850	2.0	1.0
100270851	11.0	3.0
788	1268.0	1131.0
100270852	2.0	0.0
7745	4567.0	1549.0
789	0.0	0.0
103689918	1.0	1.0
103689917	3.0	1.0
732253	0.0	0.0
158062	82.0	2.0
7746	1001.0	364.0
171024	8474.0	5790.0
7748	1832.0	1089.0
171023	7676.0	7730.0
103689913	0.0	0.0
171022	24.0	39.0
158067	138.0	188.0
103689915	1.0	0.0
7761	378.0	317.0
7760	1824.0	2307.0
7763	8286.0	5542.0
5100	3.0	2.0
7762	87.0	81.0
5101	376.0	50.0
7764	8624.0	8054.0
100270839	3.0	1.0
339500	765.0	844.0
100270835	0.0	2.0
339501	1.0	2.0
100270836	2.0	0.0
790	5185.0	4723.0
100270837	0.0	0.0
100270838	0.0	0.0
793	13.0	27.0
794	385.0	145.0
100270844	0.0	0.0
795	0.0	1.0
796	1.0	3.0
797	1.0	9.0
100270840	12.0	4.0
798	0.0	0.0
799	294.0	6.0
100270841	17.0	1.0
7756	8978.0	7433.0
7755	836.0	589.0
7757	43.0	20.0
101929580	49.0	33.0
158011	0.0	0.0
100505806	202.0	76.0
7770	1160.0	635.0
101929581	1.0	1.0
7772	826.0	346.0
7771	704.0	310.0
5110	3235.0	4219.0
101929582	0.0	0.0
5111	2380.0	4571.0
7773	614.0	234.0
7776	1541.0	1285.0
7775	809.0	336.0
101929589	0.0	0.0
100419416	1.0	3.0
100270832	7.0	2.0
100270833	21.0	13.0
100270834	0.0	1.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	2065.0	202.0
7767	1067.0	380.0
5105	626.0	45.0
7766	133.0	77.0
5106	1327.0	2521.0
7769	1475.0	560.0
100420401	0.0	4.0
7768	616.0	412.0
5108	13562.0	11235.0
101929590	0.0	0.0
101929591	23.0	7.0
7781	9.0	10.0
7780	13.0	153.0
7783	3.0	0.0
7782	621.0	515.0
5121	23.0	8.0
5122	23.0	25.0
7784	321.0	864.0
5125	532.0	726.0
7786	886.0	1699.0
90423	447.0	475.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	1.0
100270823	2.0	0.0
100420415	115.0	110.0
5116	2794.0	3932.0
100420414	13.0	0.0
100505826	10.0	51.0
90417	383.0	535.0
5118	1752.0	4101.0
90416	850.0	524.0
7779	2750.0	6734.0
100420412	0.0	0.0
5119	4045.0	2359.0
158035	23.0	1.0
100420410	0.0	0.0
7791	10359.0	7411.0
5130	3557.0	7007.0
5132	2.0	6.0
90411	8428.0	8184.0
5133	51.0	101.0
5134	2808.0	1556.0
90410	1110.0	766.0
7798	3513.0	2422.0
5136	311.0	165.0
146053	103.0	10.0
146050	1940.0	1703.0
146057	1712.0	817.0
103091864	51.0	10.0
103091863	0.0	0.0
5126	4.0	16.0
7789	512.0	396.0
5127	4135.0	6573.0
5128	2422.0	2923.0
100505812	100.0	101.0
5129	1267.0	666.0
90407	1577.0	2303.0
5140	631.0	385.0
100422971	2.0	4.0
5141	1163.0	3351.0
100422972	0.0	0.0
5142	3323.0	620.0
100422973	0.0	0.0
5143	22.0	40.0
100422974	1.0	0.0
5144	489.0	370.0
100422975	0.0	0.0
5145	12.0	3.0
5146	58.0	19.0
100422977	0.0	0.0
101929530	0.0	0.0
5147	626.0	741.0
100422978	0.0	0.0
100422979	0.0	1.0
101929539	105.0	37.0
100419324	0.0	0.0
254128	392.0	123.0
254122	91.0	140.0
5137	2478.0	63.0
7799	5779.0	3545.0
5138	2398.0	295.0
5139	266.0	300.0
100422970	0.0	0.0
5151	1644.0	1158.0
100422982	0.0	0.0
5152	1299.0	114.0
100422983	0.0	0.0
5153	303.0	305.0
100422984	0.0	0.0
5154	3866.0	317.0
100422985	0.0	0.0
5155	1907.0	1881.0
100422986	1.0	0.0
5156	3644.0	2696.0
100422987	0.0	1.0
5157	1134.0	1908.0
100422988	0.0	0.0
5158	584.0	1459.0
100422989	1.0	0.0
100419337	0.0	0.0
101929548	7.0	3.0
5150	4489.0	2175.0
100049076	26.0	12.0
5148	10.0	45.0
5149	1.0	1.0
100422980	0.0	0.0
100422981	1.0	0.0
5162	2302.0	3943.0
100422993	0.0	0.0
5163	747.0	764.0
100422994	0.0	0.0
5164	1879.0	1629.0
100422995	0.0	0.0
5165	791.0	733.0
100422996	0.0	0.0
5166	8833.0	1722.0
100422997	3.0	1.0
5167	3478.0	4829.0
5168	7084.0	1126.0
5169	117.0	31.0
101929559	3.0	1.0
101929557	6.0	0.0
5160	2937.0	3199.0
5161	0.0	1.0
256764	23.0	49.0
254100	211.0	61.0
254102	3442.0	2312.0
5159	6706.0	12302.0
100422990	1.0	0.0
100422991	0.0	0.0
100422992	1.0	1.0
5173	0.0	0.0
100420341	35.0	62.0
5174	3122.0	3296.0
5175	11995.0	6245.0
5176	7962.0	6431.0
5178	7355.0	19931.0
5179	22.0	3.0
5170	2746.0	2742.0
5172	184.0	111.0
100420342	0.0	0.0
5184	2130.0	4402.0
5187	4181.0	525.0
5188	1173.0	1993.0
5189	2315.0	3865.0
254173	32.0	6.0
254170	981.0	346.0
100420359	0.0	0.0
100420358	25.0	0.0
100420356	0.0	1.0
100420354	1.0	0.0
5195	1223.0	1116.0
5196	1.0	0.0
5197	0.0	0.0
5198	2097.0	1058.0
5199	49.0	43.0
254187	3.0	6.0
5190	2616.0	959.0
5191	653.0	648.0
5192	843.0	1216.0
5193	1064.0	934.0
5194	1795.0	4076.0
100270790	2.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	0.0	0.0
53405	871.0	452.0
100420377	0.0	0.0
53409	2.0	0.0
100420376	0.0	0.0
53407	1496.0	1787.0
100419392	1.0	8.0
100419391	34.0	1.0
101929520	1888.0	108.0
768219	0.0	0.0
768218	0.0	0.0
768222	4.0	0.0
254158	7.0	2.0
53410	0.0	0.0
768220	4.0	2.0
100420393	2.0	0.0
100420392	0.0	0.0
112609	231.0	13.0
28457	383.0	140.0
28458	94.0	840.0
28452	289.0	601.0
28450	864.0	247.0
28455	232.0	48.0
28453	7.0	0.0
28454	167.0	27.0
90390	411.0	170.0
28468	873.0	1440.0
653458	0.0	0.0
28469	6.0	3.0
101340251	8.0	4.0
101340250	0.0	0.0
101340252	2.0	0.0
28462	0.0	4.0
28463	12.0	8.0
28461	69.0	857.0
28466	131.0	29.0
28467	276.0	129.0
653464	329.0	633.0
28464	147.0	158.0
28465	719.0	212.0
653489	24.0	30.0
28438	0.0	0.0
28435	0.0	0.0
28439	885.0	597.0
653492	0.0	2.0
28430	6.0	1.0
28433	0.0	0.0
28434	629.0	962.0
28431	0.0	0.0
28432	21.0	4.0
28448	1476.0	326.0
28449	209.0	60.0
28446	19.0	1.0
28447	2.0	0.0
28440	0.0	0.0
28441	1.0	1.0
653483	291.0	7.0
28444	608.0	220.0
28445	70.0	12.0
28442	2454.0	1335.0
653486	0.0	0.0
28443	11.0	0.0
28415	29.0	1.0
28416	16.0	0.0
28413	3.0	2.0
28414	334.0	73.0
28419	0.0	0.0
28417	14.0	3.0
28418	1.0	0.0
124626	2.0	0.0
388503	0.0	0.0
28411	11.0	3.0
28412	172.0	171.0
28410	724.0	183.0
388507	378.0	79.0
653499	65.0	4.0
28426	56.0	25.0
28427	10.0	1.0
28424	175.0	176.0
28425	11.0	6.0
28428	24.0	1.0
28429	10.0	4.0
28422	2.0	2.0
28423	680.0	551.0
28420	108.0	56.0
28421	21.0	2.0
102723099	20.0	38.0
388524	13.0	5.0
124602	51.0	9.0
388523	33.0	11.0
112611	516.0	455.0
28405	5.0	1.0
28408	1603.0	537.0
28409	130.0	73.0
112616	3191.0	765.0
28406	4.0	5.0
28407	0.0	1.0
388514	99.0	3.0
28400	126.0	178.0
388512	16.0	15.0
28401	44.0	1323.0
134359	879.0	313.0
158326	683.0	262.0
339263	356.0	435.0
401730	0.0	0.0
146336	0.0	1.0
401725	1.0	0.0
401720	19.0	7.0
90557	2454.0	1111.0
90550	1015.0	1303.0
158314	30.0	64.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	0.0	0.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	8.0	11.0
339258	0.0	0.0
106478990	0.0	1.0
800	16220.0	17086.0
801	11722.0	8984.0
802	0.0	0.0
342892	287.0	89.0
804	1.0	0.0
805	21255.0	27188.0
342898	0.0	0.0
342897	224.0	181.0
806	67.0	12.0
401718	22.0	5.0
807	3.0	1.0
401717	9.0	3.0
808	10402.0	13049.0
158345	45.0	21.0
339240	0.0	0.0
90586	26.0	4.0
339241	1.0	0.0
90589	33.0	15.0
378884	135.0	51.0
339244	1.0	1.0
653404	0.0	0.0
90580	629.0	1431.0
391825	0.0	0.0
391827	0.0	5.0
810	1021.0	49.0
811	26929.0	70783.0
340221	2.0	3.0
813	6020.0	14267.0
814	255.0	326.0
815	14.0	30.0
816	463.0	262.0
401708	4.0	1.0
817	2917.0	2851.0
818	2175.0	1885.0
819	3323.0	1946.0
90576	495.0	630.0
339230	904.0	1646.0
339231	1076.0	1086.0
339229	702.0	524.0
122335	5.0	1.0
124997	3052.0	2416.0
340217	11.0	0.0
124995	2722.0	2773.0
378881	0.0	0.0
820	3.0	48.0
821	46544.0	71368.0
822	4510.0	9329.0
823	9977.0	14804.0
824	11586.0	12848.0
825	352.0	17.0
826	13806.0	16241.0
827	1236.0	44.0
134391	0.0	0.0
829	5355.0	7558.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	4.0	3.0
106478966	0.0	0.0
106478965	1.0	0.0
161931	31.0	1.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	3.0	2.0
106478962	8.0	2.0
653423	1.0	0.0
106478961	2.0	0.0
106478960	1.0	0.0
653427	2.0	0.0
340205	43.0	17.0
340206	0.0	1.0
388228	692.0	1125.0
830	4509.0	8054.0
831	11997.0	6949.0
832	7969.0	9566.0
833	1904.0	4420.0
834	1560.0	419.0
835	3590.0	4364.0
836	1471.0	2626.0
837	2561.0	893.0
838	4.0	5.0
342865	0.0	0.0
340204	12.0	67.0
839	1148.0	1943.0
90594	778.0	435.0
100505993	20.0	4.0
106478959	0.0	0.0
106478958	1.0	11.0
100505994	7.0	0.0
106478957	3.0	2.0
106478956	2.0	0.0
641451	0.0	0.0
106478955	0.0	0.0
106478954	5.0	4.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	123.0	279.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	2.0	2.0
90592	1309.0	405.0
7809	14.0	10.0
840	2085.0	3027.0
841	1540.0	1132.0
842	1209.0	725.0
843	600.0	368.0
844	21.0	29.0
136991	0.0	1.0
845	106.0	23.0
342850	2.0	3.0
846	0.0	0.0
7802	2114.0	4001.0
847	7694.0	3245.0
7804	254.0	420.0
7803	4520.0	5001.0
7805	3859.0	8067.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	1942.0	1321.0
106478986	0.0	2.0
106478985	0.0	0.0
106478984	0.0	0.0
388254	8.0	1.0
106478983	2.0	1.0
388255	14.0	8.0
106478982	1.0	1.0
339201	644.0	381.0
653447	558.0	795.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	3.0	2.0
7818	5166.0	7322.0
28595	14.0	9.0
148979	51.0	43.0
28592	5.0	6.0
28593	0.0	0.0
28599	0.0	1.0
401744	2.0	0.0
28597	1.0	0.0
401742	0.0	0.0
641455	0.0	0.0
7813	1271.0	1009.0
857	14524.0	2533.0
641457	0.0	2.0
7812	48066.0	26215.0
858	4087.0	875.0
641456	0.0	2.0
859	22.0	5.0
28591	0.0	4.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	4.0	1.0
106478976	0.0	2.0
106478975	0.0	0.0
106478974	1.0	0.0
106478973	17.0	11.0
106478972	8.0	0.0
653435	1.0	0.0
106478971	24.0	21.0
653436	28.0	10.0
106478970	0.0	0.0
653437	0.0	1.0
146330	1053.0	737.0
146325	0.0	0.0
860	434.0	1283.0
861	12306.0	12503.0
862	857.0	431.0
653440	483.0	293.0
863	517.0	95.0
653441	94.0	71.0
864	1974.0	573.0
865	2222.0	2337.0
866	5523.0	2785.0
867	3057.0	2013.0
868	2483.0	2084.0
869	38.0	64.0
134353	812.0	349.0
641467	42.0	17.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	6.0	8.0
219402	2048.0	1789.0
106478923	0.0	0.0
7840	2551.0	1688.0
106478922	0.0	3.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	2.0	0.0
7841	3363.0	2237.0
388276	0.0	0.0
388275	8.0	4.0
388272	483.0	473.0
871	4484.0	10141.0
873	1962.0	2004.0
874	592.0	189.0
875	20.0	39.0
7832	10214.0	22662.0
100505967	0.0	0.0
7837	4505.0	9001.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	1.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	1.0	0.0
106478913	0.0	0.0
106478912	0.0	0.0
7851	104.0	43.0
106478911	0.0	0.0
100505953	0.0	2.0
7850	19.0	24.0
106478910	0.0	0.0
7852	2765.0	2907.0
100270754	0.0	0.0
881	5.0	35.0
100270755	4.0	4.0
883	441.0	105.0
885	0.0	1.0
886	0.0	5.0
887	2.0	25.0
100270753	0.0	0.0
7844	3034.0	5608.0
889	2784.0	2619.0
7846	9275.0	9011.0
106478909	0.0	0.0
219409	0.0	0.0
7849	502.0	245.0
220416	15.0	24.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	2221.0	1828.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	18.0	9.0
5201	2516.0	1954.0
106478942	1.0	0.0
5202	943.0	930.0
106478941	0.0	0.0
106478940	0.0	0.0
890	109.0	1359.0
891	486.0	1707.0
892	3094.0	3258.0
894	3038.0	1835.0
342808	2.0	1.0
895	0.0	0.0
896	5112.0	2010.0
388289	2.0	4.0
897	1.0	0.0
898	36.0	365.0
899	670.0	2177.0
7855	589.0	147.0
7857	13.0	41.0
171392	860.0	790.0
100505989	3.0	5.0
106478939	0.0	1.0
219417	0.0	0.0
106478938	1.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	4674.0	2959.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	24.0	23.0
5210	465.0	921.0
7873	1581.0	2033.0
100505975	12.0	7.0
106478933	0.0	0.0
5211	7931.0	4768.0
106478932	0.0	0.0
219432	0.0	0.0
5212	1192.0	24.0
106478931	0.0	0.0
5213	3138.0	5641.0
219431	0.0	0.0
7874	8654.0	12393.0
106478930	0.0	0.0
388284	188.0	38.0
171389	19.0	7.0
100420508	0.0	0.0
100420505	44.0	21.0
105377595	31.0	14.0
5203	804.0	690.0
7866	1845.0	1642.0
100420503	0.0	0.0
5204	17451.0	8317.0
100420502	21.0	4.0
5205	5950.0	8855.0
100420501	0.0	1.0
7867	2034.0	2012.0
5207	123.0	25.0
7869	1275.0	2609.0
5208	1725.0	2660.0
106478929	0.0	0.0
5209	12805.0	2526.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	470.0	302.0
7884	1817.0	2571.0
219445	0.0	1.0
5222	3.0	0.0
90523	49.0	3.0
5223	1126.0	2472.0
5224	0.0	0.0
90522	931.0	1471.0
100419521	4.0	0.0
220433	68.0	63.0
146378	0.0	3.0
100420519	0.0	2.0
5214	2093.0	618.0
158373	129.0	54.0
7879	12397.0	19414.0
5216	11017.0	16778.0
100420512	0.0	0.0
5217	3685.0	6528.0
5218	2121.0	2472.0
158376	132.0	18.0
100505929	2.0	0.0
158358	3163.0	1924.0
5230	10410.0	16950.0
220429	0.0	0.0
5232	0.0	0.0
5233	19.0	11.0
101929467	1.0	4.0
219453	0.0	0.0
100270709	0.0	0.0
146395	10.0	18.0
100505919	0.0	0.0
100420527	22.0	10.0
100420526	0.0	0.0
5225	7.0	0.0
5226	4761.0	5666.0
100505911	75.0	61.0
5228	337.0	167.0
90507	2809.0	1154.0
5229	1963.0	1676.0
90506	115.0	292.0
5241	15411.0	12346.0
219469	0.0	0.0
101929471	0.0	0.0
5243	1844.0	223.0
5244	38.0	170.0
101929478	0.0	0.0
5245	4575.0	6032.0
219464	0.0	0.0
5246	3.0	0.0
5236	3816.0	2240.0
5238	2230.0	2003.0
5239	1240.0	285.0
100505945	3.0	2.0
158399	232.0	131.0
5250	17402.0	15219.0
101929484	8.0	20.0
5251	224.0	252.0
5252	5331.0	1768.0
219479	0.0	0.0
5253	5065.0	2460.0
5255	1325.0	2556.0
219477	0.0	0.0
5256	3457.0	2379.0
5257	5607.0	6875.0
220441	3545.0	1269.0
100419558	1.0	0.0
100419554	0.0	0.0
90525	500.0	176.0
158383	6.0	13.0
100420546	9.0	14.0
90527	171.0	59.0
158381	8.0	2.0
100505933	37.0	14.0
90529	663.0	733.0
5261	1224.0	1645.0
5264	1318.0	1380.0
5265	40589.0	3822.0
5266	29.0	5.0
5267	89.0	19.0
219487	0.0	1.0
5268	2225.0	78.0
101929410	9.0	8.0
219484	0.0	0.0
219482	0.0	0.0
5260	173.0	54.0
5258	0.0	0.0
5259	0.0	0.0
5272	526.0	685.0
5273	0.0	1.0
5274	820.0	868.0
28509	0.0	0.0
5275	14.0	0.0
5276	4.0	6.0
5277	551.0	443.0
101929423	59.0	4.0
5279	1735.0	1816.0
28503	0.0	2.0
28504	0.0	0.0
28501	1.0	3.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	914.0	862.0
28505	2.0	0.0
101929428	0.0	0.0
5271	515.0	375.0
28506	0.0	0.0
256435	272.0	105.0
28500	3.0	0.0
5269	4357.0	2985.0
105377617	0.0	0.0
5283	965.0	558.0
5284	43527.0	433.0
100420450	7.0	1.0
5286	5504.0	6336.0
5287	3636.0	2949.0
5288	2362.0	86.0
5289	3267.0	2843.0
101929437	2.0	1.0
5280	133.0	175.0
5281	588.0	555.0
5282	6.0	3.0
102723166	50.0	8.0
102723167	1.0	1.0
102723165	2.0	0.0
100420458	6.0	1.0
5294	232.0	314.0
100420462	0.0	0.0
5295	22149.0	3631.0
100419472	0.0	0.0
5296	54.0	88.0
5297	6843.0	13920.0
5298	6484.0	7559.0
100419471	0.0	0.0
5290	2887.0	2702.0
100419477	0.0	0.0
5291	2745.0	3211.0
5292	869.0	1164.0
5293	1687.0	814.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	0.0	15.0
256471	1295.0	956.0
100419489	3.0	5.0
100101935	0.0	0.0
100270680	12.0	4.0
100420477	5.0	1.0
100420476	0.0	0.0
100420484	2.0	0.0
100270679	0.0	1.0
100270673	0.0	0.0
106614088	8.0	6.0
101929402	111.0	28.0
100270648	0.0	0.0
101929407	29.0	25.0
105375013	8.0	3.0
641365	0.0	0.0
641364	1.0	10.0
401696	0.0	0.0
28578	0.0	0.0
28579	4.0	0.0
401692	0.0	1.0
124944	109.0	29.0
28572	0.0	3.0
28573	1.0	2.0
28570	0.0	0.0
28571	0.0	0.0
28576	3.0	1.0
28577	8.0	2.0
653354	2.0	0.0
28574	7.0	2.0
401687	0.0	0.0
28575	2.0	0.0
641372	4.0	8.0
641371	256.0	278.0
112950	1597.0	1673.0
641373	0.0	0.0
28589	17.0	41.0
28583	4.0	6.0
28584	25.0	1.0
28581	11.0	2.0
28582	0.0	1.0
28587	0.0	1.0
124930	447.0	740.0
28588	0.0	0.0
28585	0.0	0.0
28586	56.0	14.0
28580	0.0	1.0
124935	2156.0	2021.0
124936	1763.0	876.0
378805	361.0	197.0
641380	0.0	0.0
112942	2782.0	2340.0
378807	7.0	0.0
641382	0.0	0.0
641384	9.0	3.0
401675	0.0	0.0
28558	20.0	24.0
28559	215.0	182.0
28556	0.0	0.0
28557	0.0	1.0
148930	0.0	1.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1521.0	650.0
401665	0.0	0.0
641379	0.0	0.0
124925	7.0	5.0
401664	0.0	0.0
28569	5.0	12.0
401663	0.0	0.0
112939	2026.0	9145.0
401662	0.0	0.0
28567	40.0	54.0
401661	0.0	0.0
28568	15.0	46.0
112937	81.0	8.0
112936	4554.0	3929.0
449645	0.0	0.0
28561	0.0	0.0
124912	0.0	0.0
653361	48.0	91.0
28560	2.0	7.0
28565	0.0	0.0
653363	0.0	0.0
653364	3.0	17.0
28566	2.0	2.0
28563	1.0	3.0
28564	1.0	4.0
378828	1.0	0.0
378825	43.0	0.0
391804	2.0	3.0
124989	394.0	178.0
391803	0.0	0.0
340286	6.0	12.0
653390	22.0	23.0
339290	2332.0	737.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	0.0
391811	0.0	2.0
653381	60.0	72.0
124975	2229.0	578.0
124976	1525.0	367.0
391819	1.0	1.0
124974	0.0	0.0
340277	576.0	116.0
340274	11.0	2.0
340273	205.0	14.0
339287	6026.0	7389.0
28514	809.0	142.0
28512	652.0	891.0
28513	48.0	0.0
28518	4.0	21.0
28519	0.0	0.0
28516	1.0	0.0
28517	3.0	0.0
28510	0.0	0.0
28511	2064.0	2084.0
124961	1284.0	505.0
340267	594.0	56.0
340260	0.0	0.0
112970	380.0	239.0
28525	0.0	0.0
28526	37.0	106.0
28523	0.0	0.0
378832	5.0	0.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	1.0
900	7317.0	2122.0
901	7638.0	9008.0
340252	1373.0	1183.0
902	1372.0	666.0
904	3712.0	2402.0
905	3790.0	2227.0
908	8320.0	11570.0
909	2.0	46.0
340371	4294.0	3524.0
136895	283.0	600.0
51081	2158.0	4495.0
51083	9.0	7.0
51082	4792.0	3194.0
51085	342.0	75.0
51084	1046.0	1518.0
51087	381.0	487.0
51086	24.0	19.0
146212	41.0	6.0
51088	1534.0	2791.0
910	4.0	21.0
90678	1479.0	1498.0
911	80.0	55.0
912	112.0	77.0
913	37.0	83.0
914	710.0	800.0
915	219.0	237.0
916	964.0	870.0
917	210.0	248.0
919	310.0	313.0
90673	1134.0	192.0
51090	842.0	345.0
51092	5336.0	2233.0
51091	1317.0	967.0
51094	6726.0	10643.0
51093	2368.0	1966.0
51096	1841.0	2057.0
51095	1051.0	1434.0
146225	13.0	10.0
51098	1837.0	2643.0
340359	55.0	181.0
51097	2174.0	4390.0
146223	5413.0	1850.0
51099	1167.0	960.0
920	1734.0	3071.0
146227	165.0	134.0
921	237.0	499.0
90668	102.0	42.0
922	0.0	1.0
923	461.0	421.0
340351	191.0	187.0
924	186.0	190.0
643941	0.0	0.0
925	911.0	542.0
926	267.0	111.0
927	16.0	30.0
928	12760.0	28171.0
100312775	6.0	0.0
929	2982.0	1011.0
158228	210.0	89.0
339366	113.0	234.0
26095	301.0	365.0
401825	0.0	0.0
26098	1713.0	1315.0
340348	1153.0	1463.0
26097	5255.0	4797.0
388324	433.0	238.0
26099	5885.0	8586.0
388325	146.0	142.0
930	21.0	44.0
148898	338.0	120.0
931	131.0	226.0
388323	50.0	9.0
932	0.0	2.0
933	101.0	497.0
643954	1.0	0.0
26090	1981.0	4006.0
134265	724.0	337.0
26092	5861.0	5596.0
936	0.0	0.0
26091	3185.0	2053.0
158234	1234.0	929.0
26094	1065.0	508.0
643955	0.0	0.0
938	10.0	13.0
26093	1525.0	1535.0
939	186.0	372.0
401827	4.0	2.0
90693	512.0	559.0
158219	896.0	671.0
134266	1078.0	839.0
643971	0.0	0.0
940	136.0	175.0
941	7.0	33.0
124872	34.0	10.0
942	220.0	464.0
943	167.0	81.0
342994	7.0	3.0
944	67.0	93.0
643965	1.0	0.0
945	112.0	122.0
946	14.0	60.0
7903	366.0	518.0
947	7810.0	2056.0
158222	67.0	78.0
948	18636.0	2541.0
949	4537.0	5226.0
7905	12860.0	13554.0
136853	51.0	118.0
401895	0.0	1.0
339344	283.0	495.0
339345	1.0	1.0
653308	190.0	165.0
26074	44.0	112.0
7918	1287.0	555.0
26073	4823.0	11682.0
7917	13559.0	8407.0
7919	8358.0	2978.0
950	19717.0	23355.0
951	744.0	913.0
952	154.0	272.0
388344	457.0	64.0
953	3102.0	5073.0
954	963.0	395.0
643976	0.0	0.0
955	5810.0	6163.0
641311	2.0	1.0
956	304.0	462.0
957	7053.0	1388.0
958	699.0	422.0
959	100.0	58.0
7913	6690.0	3440.0
7916	19060.0	19488.0
7915	1814.0	2791.0
26071	1914.0	1222.0
388341	111.0	191.0
26085	38.0	15.0
388339	40.0	13.0
26084	1095.0	4351.0
342979	190.0	469.0
960	25056.0	14889.0
26086	833.0	620.0
342977	25.0	16.0
388335	698.0	138.0
961	10117.0	7089.0
26088	3913.0	2285.0
962	600.0	672.0
388336	294.0	471.0
963	1013.0	1413.0
388333	2.0	4.0
965	432.0	269.0
966	34597.0	14205.0
7920	365.0	182.0
643987	0.0	0.0
967	14247.0	24976.0
7923	849.0	288.0
7922	7064.0	7817.0
968	28.0	70.0
969	184.0	191.0
26080	0.0	1.0
643988	444.0	399.0
26083	15.0	3.0
161835	216.0	698.0
134218	2880.0	4330.0
100312782	0.0	0.0
7941	167.0	428.0
7940	232.0	219.0
26059	37.0	10.0
339324	2241.0	2438.0
339327	595.0	680.0
26052	309.0	214.0
26051	1629.0	524.0
339318	1257.0	855.0
340307	1.0	0.0
26054	6637.0	3602.0
970	2.0	17.0
971	160.0	169.0
26053	7018.0	3080.0
972	54055.0	68050.0
26056	3457.0	3215.0
973	287.0	467.0
974	267.0	146.0
26058	7203.0	6711.0
975	21086.0	23020.0
26057	11460.0	10686.0
653333	28.0	20.0
976	1189.0	1762.0
7932	2.0	4.0
100312789	0.0	0.0
977	14084.0	22123.0
100312788	0.0	0.0
978	58.0	56.0
643996	0.0	1.0
7936	3276.0	2016.0
100312785	0.0	0.0
26050	628.0	157.0
100312787	0.0	0.0
641339	303.0	289.0
161823	556.0	502.0
100312792	0.0	5.0
100312794	7.0	8.0
100312790	0.0	0.0
148870	17.0	30.0
388364	0.0	0.0
388363	937.0	253.0
653316	6.0	15.0
653319	901.0	261.0
