id	284f0774-1db5-4f86-a26c-0f967fa05d2f	9ad28472-32f0-4cb5-ba51-17d3e75fe85d
79411	1409.0	772.0
79414	1054.0	603.0
127933	9774.0	11261.0
79413	19.0	67.0
79415	2824.0	3867.0
284576	7.0	3.0
55449	2809.0	1288.0
284573	14.0	21.0
140913	0.0	0.0
115948	50.0	13.0
55450	4557.0	1336.0
152905	4.0	4.0
55454	2521.0	2204.0
79400	46.0	23.0
55451	30.0	16.0
115950	286.0	304.0
284565	1755.0	783.0
92400	3320.0	2669.0
115939	1281.0	1680.0
55466	2780.0	1866.0
284551	6.0	2.0
752014	0.0	0.0
55472	49.0	61.0
55471	967.0	499.0
152926	3097.0	2509.0
284546	1.0	1.0
284541	10.0	1.0
140947	1.0	0.0
92421	1733.0	2350.0
729687	0.0	2.0
729686	0.0	0.0
729682	14.0	6.0
729689	46.0	10.0
548594	0.0	0.0
548593	2.0	0.0
55486	2902.0	2363.0
100996597	0.0	0.0
100996590	0.0	2.0
548599	2.0	0.0
548596	126.0	123.0
729678	1259.0	687.0
729677	2.0	1.0
79441	1752.0	818.0
79443	9185.0	1932.0
79442	259.0	55.0
79444	4.0	3.0
79447	314.0	447.0
115992	907.0	794.0
79446	719.0	262.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	1.0	3.0
100874100	15.0	2.0
79470	1.0	0.0
79473	2.0	1.0
79476	0.0	0.0
100996570	60.0	2.0
100996571	9.0	20.0
100874106	4.0	0.0
100874104	0.0	0.0
100874103	1.0	0.0
100874109	0.0	0.0
284593	1.0	0.0
100874108	0.0	0.0
100874107	0.0	1.0
140909	0.0	0.0
100996567	7.0	12.0
100996569	10.0	8.0
79465	86.0	119.0
100996564	0.0	0.0
79469	153.0	32.0
127943	31.0	22.0
92427	9.0	9.0
140901	3494.0	4035.0
140902	1.0	1.0
619434	0.0	0.0
619431	14.0	0.0
149345	746.0	195.0
392428	3.0	14.0
137362	0.0	0.0
619418	0.0	0.0
125336	49.0	10.0
152992	1431.0	476.0
9700	204.0	1909.0
9701	4266.0	3532.0
392451	1.0	8.0
392454	1.0	0.0
392459	0.0	1.0
9711	2701.0	2335.0
9712	2917.0	2899.0
392465	31.0	9.0
9710	4985.0	3177.0
441899	0.0	0.0
441898	4.0	2.0
441897	0.0	1.0
441896	4.0	0.0
441893	0.0	0.0
9704	1711.0	2113.0
152940	5.0	0.0
9705	6.0	278.0
9702	4165.0	3763.0
9703	15064.0	7083.0
9708	47.0	43.0
9709	10443.0	7212.0
9706	3105.0	1913.0
9722	768.0	595.0
9723	1603.0	271.0
9720	49.0	7.0
9721	425.0	374.0
392433	0.0	1.0
392437	5.0	1.0
55421	5332.0	3451.0
55425	2817.0	1520.0
55423	79.0	134.0
55422	3413.0	1472.0
9715	197.0	53.0
9716	6149.0	1883.0
9719	143.0	203.0
9717	114.0	44.0
9718	186.0	553.0
9730	3612.0	2834.0
9733	5007.0	3739.0
9734	779.0	563.0
9731	3097.0	1733.0
9732	2393.0	818.0
55432	947.0	1671.0
100	178.0	192.0
101	544.0	479.0
102	11188.0	4299.0
103	25691.0	32065.0
55435	2154.0	1640.0
104	2714.0	1939.0
105	36.0	105.0
107	1259.0	793.0
9726	2130.0	1989.0
108	850.0	1252.0
9727	2634.0	2270.0
109	3312.0	2441.0
9724	3423.0	1718.0
55437	1299.0	383.0
9725	8871.0	7989.0
9728	8543.0	3746.0
9729	49.0	4.0
150280	1.0	0.0
392371	0.0	3.0
9741	24827.0	19403.0
644353	69.0	18.0
100286948	0.0	0.0
9744	904.0	462.0
392375	0.0	0.0
9745	7.0	2.0
644357	0.0	0.0
392374	0.0	0.0
441869	1127.0	237.0
9742	2906.0	2659.0
392377	0.0	0.0
9743	7414.0	2597.0
392376	0.0	0.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	243.0	328.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	1.0
111	2958.0	372.0
106480294	0.0	0.0
106479294	0.0	0.0
112	8960.0	2744.0
106480297	0.0	5.0
106479293	0.0	0.0
113	483.0	353.0
106479292	0.0	0.0
106480296	1.0	0.0
114	1.0	12.0
106479291	0.0	0.0
106480299	0.0	0.0
115	3090.0	2168.0
106480298	0.0	0.0
106479290	0.0	0.0
116	11.0	74.0
117	1188.0	110.0
118	23278.0	9654.0
9737	4334.0	322.0
119	498.0	1749.0
9738	3723.0	3168.0
150275	386.0	404.0
9735	1624.0	4070.0
9736	12308.0	6982.0
414254	1.0	1.0
106480291	8.0	2.0
150274	732.0	439.0
106480290	2.0	0.0
9739	3508.0	3464.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	503.0	74.0
100874197	7.0	2.0
150291	16.0	23.0
9752	17.0	6.0
100874196	1.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	40.0	18.0
9750	1169.0	228.0
150290	479.0	323.0
100874194	29.0	14.0
9755	1051.0	296.0
9753	1327.0	573.0
100874199	1.0	0.0
9754	1311.0	393.0
100874198	5.0	2.0
392387	4.0	1.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	2.0	1.0
100874191	0.0	0.0
106479286	0.0	0.0
120	12066.0	4293.0
100874190	0.0	3.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	51.0
123	3347.0	3788.0
106707175	1.0	0.0
106479282	0.0	0.0
124	109.0	5.0
414260	12.0	1.0
106479281	2.0	0.0
125	52929.0	1964.0
106479280	1.0	0.0
126	1656.0	103.0
127	338.0	55.0
402249	0.0	0.0
128	10377.0	4742.0
9748	12041.0	4315.0
9749	3778.0	2602.0
9746	4393.0	5450.0
9747	3000.0	661.0
100286929	0.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	8.0	26.0
9760	434.0	869.0
9761	15310.0	12552.0
619373	15.0	11.0
7100	1675.0	1596.0
392350	0.0	2.0
9766	8802.0	6142.0
7103	639.0	22.0
644378	3.0	12.0
9767	2133.0	1248.0
7102	2581.0	402.0
7105	7653.0	3613.0
9764	1164.0	556.0
9765	5040.0	3576.0
7104	20.0	17.0
106480269	0.0	0.0
402246	2.0	0.0
441884	9.0	11.0
130	64.0	18.0
131	3.0	1.0
402240	0.0	0.0
132	2139.0	1625.0
441891	0.0	0.0
106480273	0.0	0.0
133	1598.0	166.0
106480272	1.0	0.0
134	824.0	1728.0
106480275	0.0	0.0
135	16.0	32.0
106480274	8.0	2.0
136	452.0	122.0
106480277	8.0	20.0
137	8.0	4.0
106480276	0.0	0.0
106480279	1.0	0.0
106480278	0.0	0.0
9759	2297.0	767.0
150297	1.0	2.0
9757	4863.0	6285.0
9758	50.0	3.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	6025.0	3012.0
392360	0.0	0.0
9774	17062.0	13274.0
7112	7240.0	11215.0
9771	2231.0	2436.0
7111	1141.0	148.0
9772	6057.0	4359.0
644384	0.0	0.0
9777	6742.0	8045.0
7114	51387.0	20019.0
9778	7471.0	2470.0
7113	3323.0	3692.0
9775	4945.0	5310.0
7116	1.0	0.0
9776	6393.0	4123.0
441878	2.0	0.0
7115	0.0	3.0
392368	1.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	1391.0	1759.0
141	1405.0	1228.0
441871	0.0	0.0
142	8399.0	19345.0
441870	0.0	0.0
143	6237.0	4583.0
106480284	0.0	1.0
144	0.0	0.0
106480283	11.0	3.0
162282	339.0	11.0
106480286	39.0	28.0
146	14.0	2.0
106480285	1.0	1.0
147	70.0	22.0
106480288	0.0	0.0
148	139.0	32.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	2.0	1.0
7107	1034.0	604.0
7106	3475.0	2046.0
7109	2759.0	2239.0
9768	139.0	948.0
7108	1140.0	391.0
106480280	2.0	0.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	7020.0	3595.0
9785	4800.0	4849.0
7120	0.0	0.0
644397	841.0	232.0
9782	860.0	425.0
7123	2238.0	287.0
9783	2330.0	641.0
7122	2503.0	305.0
619351	12.0	1.0
7125	50.0	16.0
9788	2937.0	13311.0
9789	2088.0	2250.0
414208	96.0	59.0
7124	88.0	62.0
9786	2231.0	1373.0
7127	7546.0	2989.0
7126	6442.0	3019.0
9787	123.0	1446.0
221002	814.0	717.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	1.0
106479256	0.0	0.0
106480249	0.0	5.0
9780	8844.0	11716.0
150	2391.0	189.0
106479255	0.0	0.0
9781	3221.0	1514.0
106479254	0.0	0.0
151	86.0	46.0
152	159.0	35.0
106479253	14.0	4.0
644390	34.0	35.0
153	136.0	13.0
106479252	0.0	0.0
154	1034.0	124.0
106480251	0.0	0.0
106479251	0.0	1.0
155	20.0	3.0
106479250	1.0	0.0
106480250	0.0	0.0
156	5255.0	5450.0
106480253	8.0	11.0
157	4812.0	1696.0
106480252	0.0	0.0
106480255	4.0	0.0
158	2716.0	3029.0
159	4419.0	6368.0
106480254	0.0	4.0
106480257	11.0	1.0
106480256	0.0	0.0
7118	27.0	8.0
7117	29.0	14.0
9779	7970.0	5848.0
414212	40.0	27.0
414213	11.0	3.0
7132	7674.0	5320.0
9796	477.0	71.0
441818	0.0	0.0
7134	17.0	7.0
9793	7803.0	7379.0
7133	3034.0	2052.0
9794	6036.0	2663.0
7136	214.0	75.0
7135	261.0	54.0
7138	3.0	502.0
9797	1966.0	1522.0
619343	4.0	0.0
7137	1.0	2.0
9798	11451.0	9901.0
414217	0.0	0.0
106479249	0.0	1.0
619344	1.0	0.0
106480259	1.0	0.0
106479248	2.0	1.0
619349	5.0	2.0
106480258	0.0	2.0
106479247	0.0	1.0
106479246	0.0	0.0
160	4966.0	4019.0
106479245	0.0	0.0
9791	5013.0	8310.0
161	5731.0	3321.0
106479244	0.0	0.0
162	6798.0	12795.0
9792	6510.0	2604.0
106479243	0.0	0.0
163	22647.0	13483.0
7130	365.0	130.0
106479242	0.0	1.0
9790	4462.0	4072.0
164	10182.0	8481.0
106479241	0.0	0.0
165	18480.0	6665.0
106480262	0.0	0.0
106479240	0.0	0.0
166	16519.0	18701.0
106480261	0.0	0.0
167	0.0	0.0
106480264	0.0	0.0
106480263	1.0	0.0
150248	19.0	9.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	829.0	344.0
7128	3609.0	1748.0
414224	165.0	140.0
106480260	0.0	0.0
7143	31.0	13.0
392392	1.0	0.0
7142	0.0	0.0
7145	58417.0	11647.0
441849	0.0	0.0
7146	54.0	9.0
392399	0.0	0.0
7148	14565.0	1208.0
414228	4.0	1.0
106480226	3.0	0.0
106480225	0.0	1.0
441843	196.0	62.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	1.0	0.0
106479278	0.0	0.0
172	1235.0	1038.0
106479277	2.0	0.0
173	1.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	254.0	17.0
7141	0.0	0.0
106479275	0.0	0.0
175	1530.0	1646.0
7140	193.0	23.0
106479274	0.0	0.0
176	13.0	141.0
106479273	0.0	0.0
177	290.0	229.0
137290	0.0	0.0
106479272	0.0	0.0
178	4700.0	3419.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	5.0	3.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	2.0	1.0
106480234	0.0	0.0
414236	126.0	20.0
7139	186.0	59.0
414235	42.0	691.0
414230	0.0	0.0
7153	921.0	11376.0
149281	0.0	2.0
7156	2110.0	1678.0
7155	18930.0	17159.0
7158	6442.0	2092.0
7157	5248.0	1476.0
343495	3.0	2.0
162239	1350.0	949.0
7159	3944.0	10511.0
106480237	0.0	0.0
106479269	8.0	2.0
106480236	0.0	0.0
181	7.0	7.0
106480239	0.0	0.0
106479268	0.0	0.0
182	9859.0	4928.0
106479267	0.0	0.0
106480238	0.0	0.0
183	136.0	170.0
7150	6763.0	7586.0
221017	2.0	3.0
106479266	0.0	2.0
106479265	1.0	0.0
185	1006.0	53.0
106479264	0.0	0.0
186	2.0	3.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	2507.0	1538.0
106479262	0.0	0.0
106480240	10.0	0.0
106479261	0.0	0.0
189	9.0	1.0
106479260	0.0	1.0
106480242	0.0	2.0
106480241	0.0	0.0
104797537	12.0	0.0
106480244	0.0	0.0
104797536	22.0	13.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	1.0	4.0
106480245	0.0	0.0
414245	41.0	21.0
414246	0.0	0.0
414241	25.0	26.0
7165	7573.0	8013.0
92344	965.0	1308.0
100874120	10.0	7.0
7164	3528.0	5377.0
92345	1099.0	582.0
7167	10516.0	23717.0
92342	797.0	601.0
729764	0.0	0.0
7166	217.0	80.0
7169	13427.0	21757.0
100874124	6.0	3.0
106479219	0.0	0.0
7168	32447.0	10538.0
100874123	0.0	0.0
106479218	1.0	0.0
92346	0.0	3.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	3.0	2.0
106479216	0.0	0.0
100874121	0.0	0.0
190	19.0	1.0
106480204	2.0	3.0
106479215	3.0	0.0
191	6987.0	11407.0
106479214	0.0	0.0
729769	2.0	0.0
106480203	3.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	123.0	1447.0
79370	145.0	355.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	570.0	359.0
106480208	2.0	0.0
92340	149.0	104.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	0.0
7163	4801.0	11188.0
196	14646.0	4842.0
197	1.0	1.0
7162	2798.0	2017.0
729767	0.0	0.0
106480209	0.0	0.0
284618	431.0	374.0
199	743.0	915.0
646929	0.0	0.0
284615	83.0	67.0
106480211	0.0	0.0
284613	1420.0	709.0
106480210	0.0	0.0
284612	47.0	23.0
106480213	0.0	7.0
284611	4064.0	4013.0
106480212	1.0	0.0
100874128	0.0	0.0
343477	2.0	4.0
100874127	0.0	0.0
730747	10.0	2.0
100874126	0.0	0.0
100874129	2.0	0.0
7175	15286.0	15980.0
7178	180188.0	77979.0
7177	155.0	41.0
106479209	1.0	0.0
646942	1.0	0.0
100874113	107.0	135.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	3.0	1.0
7179	0.0	0.0
343472	0.0	1.0
106479206	0.0	0.0
100874111	19.0	20.0
92335	841.0	326.0
106479205	0.0	0.0
100874110	20.0	1.0
221035	4717.0	2374.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	10517.0	23906.0
221037	10522.0	7002.0
106479202	6.0	0.0
106480217	0.0	0.0
80349	4030.0	2354.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1748.0	1473.0
106479200	2.0	0.0
106480219	0.0	0.0
7171	43611.0	50384.0
106480218	2.0	1.0
79364	3568.0	3589.0
7174	4758.0	5169.0
7173	493.0	65.0
79363	202.0	127.0
729756	16.0	3.0
79366	662.0	395.0
100996541	41.0	60.0
79365	15623.0	1164.0
79368	54.0	5.0
106480220	0.0	0.0
80352	1955.0	1014.0
106480222	0.0	0.0
79369	35.0	23.0
106480221	0.0	0.0
221044	1.0	0.0
106480224	0.0	1.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	0.0
100874114	37.0	10.0
80351	8427.0	3852.0
80350	100.0	22.0
100874119	7.0	2.0
646936	0.0	0.0
100874118	3.0	2.0
7187	2680.0	993.0
7186	1064.0	1233.0
7189	1733.0	624.0
729786	0.0	0.0
7188	2521.0	1306.0
100874146	14.0	1.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	27.0	178.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	0.0
100996538	4.0	0.0
106479236	0.0	0.0
7181	2147.0	1260.0
106479235	0.0	0.0
7180	32.0	30.0
100996539	56.0	18.0
106479234	0.0	0.0
106479233	0.0	1.0
7182	6853.0	5009.0
106479232	0.0	1.0
7185	1616.0	874.0
106479231	1.0	0.0
7184	40776.0	69629.0
729789	0.0	6.0
106479230	2.0	2.0
221074	31.0	78.0
80380	654.0	367.0
100874147	0.0	0.0
80381	3833.0	4708.0
646960	0.0	0.0
100874131	11.0	21.0
100874130	0.0	0.0
92359	421.0	436.0
100874135	0.0	0.0
100874134	0.0	0.0
106479229	0.0	0.0
343450	247.0	81.0
646962	275.0	1009.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	5.0	0.0
106479226	0.0	0.0
7190	27.0	48.0
106479225	2.0	1.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	1.0	0.0
729779	16.0	1.0
221060	32.0	29.0
221061	2363.0	2191.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	2.0	2.0
414201	1.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	8.0	0.0
414200	0.0	1.0
100874163	7.0	1.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	123.0	68.0
729727	0.0	5.0
100874160	1.0	0.0
402220	0.0	0.0
100996511	799.0	728.0
729723	205.0	128.0
221092	5079.0	3310.0
284656	362.0	190.0
402216	0.0	1.0
102725045	3.0	0.0
284654	275.0	49.0
100874169	0.0	0.0
221091	1182.0	85.0
646982	30.0	7.0
100874153	0.0	1.0
646981	0.0	1.0
100874152	0.0	0.0
100286979	15.0	99.0
100874151	0.0	0.0
100874150	0.0	0.0
115908	438.0	2329.0
100874157	0.0	0.0
100874156	4.0	496.0
100874155	0.0	8.0
100874154	0.0	0.0
221079	2878.0	2553.0
92370	1600.0	1202.0
100286971	0.0	0.0
221078	1044.0	852.0
100996501	0.0	2.0
100996500	0.0	1.0
284649	40.0	35.0
729708	20.0	74.0
100874159	0.0	0.0
644315	95.0	95.0
100874158	9.0	5.0
646993	26.0	50.0
100874186	0.0	2.0
100874185	8.0	0.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	2.0	0.0
100874189	0.0	0.0
100874188	63.0	17.0
644333	0.0	0.0
100874187	0.0	0.0
729747	20.0	22.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	1067.0	1724.0
644325	0.0	0.0
343413	111.0	57.0
92399	2661.0	1466.0
100874175	0.0	0.0
100874174	2.0	1.0
100874173	0.0	1.0
100874172	0.0	0.0
100874179	13.0	0.0
100286954	0.0	0.0
100874178	0.0	1.0
100874176	1.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	5.0	4.0
103911	3.0	0.0
103910	20542.0	14967.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	4274.0	3624.0
79532	0.0	0.0
55568	6393.0	1949.0
55567	36.0	13.0
79534	0.0	0.0
79537	1.0	0.0
55565	447.0	448.0
651452	0.0	0.0
79538	0.0	0.0
158572	190.0	61.0
55571	2600.0	2233.0
171523	351.0	77.0
55573	13851.0	10872.0
55572	1471.0	1292.0
79521	0.0	0.0
55578	4179.0	2642.0
79523	0.0	0.0
55577	3258.0	2480.0
79526	0.0	0.0
55576	652.0	119.0
79525	0.0	0.0
79528	0.0	0.0
100037417	124.0	149.0
79529	0.0	0.0
92521	1607.0	1008.0
374286	14.0	6.0
122592	0.0	0.0
55582	827.0	298.0
79550	0.0	0.0
55586	1.0	13.0
55585	5126.0	6082.0
55584	7.0	1.0
55589	1832.0	433.0
171559	8.0	12.0
55588	5322.0	3581.0
171558	1.0	6.0
374291	1290.0	1318.0
55593	4416.0	2246.0
205428	3336.0	4331.0
55592	1621.0	1499.0
55591	5378.0	3476.0
79540	0.0	0.0
55596	2629.0	1927.0
79541	1.0	1.0
79544	0.0	0.0
79546	0.0	0.0
55599	2177.0	1193.0
171546	3791.0	2047.0
79547	0.0	0.0
92507	5.0	4.0
79549	0.0	1.0
158586	2022.0	713.0
158584	882.0	192.0
158521	1.0	2.0
134553	5197.0	3760.0
79571	2546.0	1231.0
79570	25.0	39.0
146540	1187.0	865.0
79573	1144.0	2176.0
79572	6141.0	11082.0
79575	611.0	685.0
79574	2.0	1.0
79577	4324.0	3822.0
79576	2127.0	744.0
158511	0.0	4.0
146542	472.0	318.0
79568	856.0	637.0
79567	5337.0	1501.0
146547	107.0	176.0
92565	321.0	123.0
79591	2514.0	1256.0
79590	2056.0	2533.0
146562	76.0	80.0
79595	2880.0	1637.0
79594	2622.0	1478.0
146556	3225.0	277.0
100302652	10.0	2.0
79596	968.0	1239.0
79598	1360.0	1679.0
92552	0.0	0.0
92558	286.0	573.0
79582	1380.0	764.0
79581	1170.0	1958.0
79583	1156.0	672.0
79586	3196.0	2819.0
100302640	138.0	21.0
79585	387.0	391.0
79587	2275.0	2643.0
79589	1985.0	277.0
340895	84.0	4.0
102723346	8.0	1.0
100289137	98.0	74.0
100289133	1.0	1.0
340888	1.0	0.0
100289131	0.0	0.0
100170229	67.0	95.0
339894	2.0	9.0
339896	4.0	1.0
339897	1.0	1.0
100302666	35.0	12.0
100289124	2.0	3.0
102723332	6.0	2.0
100652796	0.0	0.0
339881	2.0	1.0
339883	87.0	91.0
102723320	28.0	6.0
339879	126.0	90.0
55502	50.0	219.0
100302692	575.0	114.0
55501	1271.0	647.0
100302691	5.0	6.0
55500	6017.0	7127.0
55506	1489.0	3197.0
55505	1834.0	1047.0
55504	1345.0	246.0
55503	2016.0	450.0
55509	79.0	71.0
55508	1807.0	1647.0
55507	54.0	5.0
9810	4010.0	5203.0
9811	4649.0	4112.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	2.0	4.0
100289102	0.0	0.0
55512	630.0	162.0
55511	0.0	0.0
55510	57.0	17.0
9804	21738.0	30649.0
55515	10.0	8.0
9801	2419.0	2148.0
9802	19958.0	12924.0
9807	5639.0	2841.0
9808	15.0	2.0
9805	6969.0	6530.0
9806	1317.0	1702.0
9821	7243.0	5699.0
9820	4976.0	4770.0
55520	596.0	559.0
55521	364.0	466.0
9814	2510.0	2218.0
9815	2926.0	1767.0
55527	234.0	120.0
9812	5906.0	3776.0
55526	2736.0	7819.0
9813	19444.0	7089.0
9818	4619.0	2609.0
9819	3590.0	2375.0
9816	1120.0	1543.0
9817	3705.0	4416.0
55529	1297.0	443.0
9832	22.0	95.0
9833	107.0	2182.0
9830	2730.0	3381.0
9831	3136.0	3275.0
339855	487.0	58.0
55531	13.0	3.0
339845	0.0	0.0
55530	1.0	7.0
202	10046.0	12406.0
203	311.0	189.0
55534	2835.0	459.0
204	6783.0	12615.0
171568	3627.0	3490.0
205	6083.0	2615.0
55532	2.0	8.0
9825	1531.0	1072.0
55539	1.0	0.0
206	33.0	22.0
9826	5573.0	5422.0
207	7912.0	6337.0
208	8888.0	8841.0
9823	3343.0	1614.0
55536	2128.0	3604.0
9824	300.0	943.0
9829	306.0	285.0
100652759	0.0	0.0
9827	4620.0	3614.0
9828	7777.0	3370.0
171560	1.0	3.0
9840	145.0	99.0
9843	3303.0	951.0
9844	1835.0	1441.0
9841	1853.0	2023.0
9842	2894.0	1205.0
100652781	7.0	1.0
339843	5.0	1.0
339834	143.0	21.0
210	7136.0	3281.0
211	2678.0	2689.0
55540	1246.0	2651.0
212	16.0	13.0
213	5449.0	342.0
79513	0.0	0.0
214	18492.0	2431.0
55545	1.0	0.0
79512	0.0	0.0
215	759.0	2040.0
55544	2407.0	3619.0
79515	0.0	0.0
216	9841.0	891.0
79514	0.0	1.0
217	14647.0	1902.0
9836	1063.0	553.0
9837	261.0	1972.0
218	292.0	66.0
219	1631.0	1740.0
9834	189.0	20.0
79518	0.0	0.0
254428	3413.0	2018.0
254427	460.0	528.0
9839	6346.0	1172.0
9851	2182.0	1052.0
9854	1170.0	1586.0
9855	2977.0	1071.0
9852	6900.0	3650.0
9853	3360.0	4107.0
352905	0.0	0.0
100652770	26.0	33.0
55553	367.0	1192.0
220	3128.0	1983.0
221	608.0	385.0
55552	1060.0	436.0
222	6790.0	477.0
223	10274.0	14306.0
171586	834.0	1556.0
340811	4.0	4.0
224	9542.0	2768.0
100652772	1184.0	1247.0
55556	5049.0	2736.0
225	705.0	277.0
79501	0.0	0.0
339829	748.0	329.0
226	37520.0	32181.0
79504	0.0	0.0
55554	0.0	0.0
9847	4673.0	3352.0
228	2.0	2.0
229	27.0	19.0
9848	1522.0	3558.0
55559	98.0	73.0
79508	0.0	0.0
9846	3031.0	3203.0
55558	2925.0	4190.0
352909	33.0	34.0
254439	0.0	87.0
9849	4313.0	2974.0
9861	3668.0	1965.0
9862	5148.0	3598.0
7200	2.0	5.0
9860	3195.0	1493.0
9865	2829.0	477.0
9866	2644.0	863.0
7201	3.0	4.0
7204	10678.0	4445.0
9863	1592.0	930.0
7203	11264.0	21617.0
101927477	0.0	4.0
339942	264.0	359.0
230	3308.0	1673.0
231	2873.0	2075.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	0.0	2.0
236	0.0	0.0
238	26.0	507.0
239	116.0	67.0
9858	2029.0	990.0
9859	2425.0	3237.0
100289092	9.0	45.0
9856	33.0	25.0
9857	7161.0	6377.0
100652846	37.0	35.0
9873	2959.0	2210.0
9870	2962.0	2186.0
9871	4125.0	4270.0
9877	15059.0	10479.0
9874	6483.0	3786.0
101927487	0.0	0.0
9875	4557.0	3384.0
101927489	12.0	0.0
240	1420.0	806.0
241	632.0	1221.0
242	10.0	1.0
100652831	1.0	3.0
243	1.0	0.0
100289087	0.0	0.0
245	452.0	209.0
246	121.0	43.0
339926	0.0	1.0
247	2641.0	118.0
248	0.0	0.0
249	1490.0	1437.0
339929	487.0	463.0
9869	3535.0	3698.0
7205	4547.0	3317.0
9867	20295.0	8660.0
9868	7152.0	8440.0
7220	1366.0	375.0
9883	3788.0	2163.0
9884	75.0	13.0
7222	29.0	19.0
9881	3748.0	1694.0
9882	13701.0	7975.0
7221	11.0	11.0
7224	2.0	0.0
9887	6969.0	8858.0
7223	35.0	28.0
9885	4344.0	4530.0
7226	415.0	454.0
101927498	7.0	3.0
9886	1220.0	860.0
7225	1104.0	121.0
250	0.0	1.0
9880	1237.0	810.0
251	0.0	0.0
340900	4.0	0.0
100652865	54.0	23.0
257	12.0	10.0
258	0.0	0.0
259	139.0	27.0
7216	1559.0	232.0
9878	6158.0	3010.0
9879	6202.0	6467.0
9894	1706.0	2290.0
9895	3590.0	1820.0
9892	19.0	354.0
9898	10189.0	15085.0
9899	670.0	52.0
9896	2082.0	2664.0
9897	5378.0	6675.0
100422407	0.0	0.0
9890	340.0	113.0
9891	3042.0	712.0
262	6301.0	20327.0
263	0.0	0.0
100652853	62.0	57.0
265	0.0	0.0
266	0.0	0.0
267	9155.0	9565.0
100652856	0.0	0.0
268	25.0	180.0
269	4.0	1.0
339906	15.0	2.0
7227	23427.0	61139.0
9889	1797.0	3307.0
100652857	0.0	0.0
100422411	0.0	0.0
7248	5105.0	1924.0
7247	6839.0	5149.0
101927433	0.0	0.0
270	374.0	21.0
271	2462.0	1815.0
100289059	1.0	0.0
272	825.0	427.0
273	317.0	41.0
274	2390.0	653.0
275	1147.0	372.0
276	0.0	0.0
277	3.0	1.0
278	0.0	0.0
100652801	0.0	0.0
279	3.0	0.0
100289051	0.0	0.0
7253	115.0	7.0
7252	5.0	3.0
7257	2930.0	1967.0
7259	10556.0	6495.0
7258	0.0	0.0
280	957.0	366.0
281	0.0	0.0
101927449	0.0	0.0
283	1172.0	316.0
7251	4070.0	2858.0
284	1191.0	291.0
285	1063.0	176.0
286	62.0	25.0
287	3176.0	828.0
288	5633.0	3280.0
