id	20b241da-8e69-4eb0-a7f2-4eb24cf76059	8e21887e-f3ca-4c2c-819a-538952264c23
7812	27080.0	35554.0
858	6461.0	2928.0
641456	0.0	0.0
859	5.0	1.0
28591	0.0	1.0
106478979	0.0	1.0
106478978	0.0	1.0
106478977	2.0	9.0
106478976	0.0	0.0
106478975	0.0	0.0
106478974	1.0	0.0
106478973	2.0	11.0
106478972	1.0	5.0
653435	0.0	1.0
106478971	0.0	3.0
653436	5.0	1.0
106478970	0.0	0.0
653437	0.0	0.0
146330	1435.0	3919.0
146325	0.0	0.0
860	391.0	1504.0
861	5767.0	6844.0
862	648.0	166.0
653440	417.0	118.0
863	403.0	91.0
653441	20.0	33.0
864	1054.0	5236.0
865	1289.0	7337.0
866	641.0	4.0
867	1133.0	4022.0
868	1119.0	1798.0
869	99.0	8.0
134353	322.0	717.0
641467	59.0	41.0
7827	0.0	1.0
106478926	4.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	3.0	5.0
219402	3662.0	1837.0
106478923	0.0	0.0
7840	785.0	3652.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	1.0
106478920	26.0	0.0
7841	2933.0	9953.0
388276	0.0	0.0
388275	2.0	4.0
388272	231.0	921.0
871	8992.0	29565.0
873	2762.0	2820.0
874	1223.0	458.0
875	9.0	317.0
7832	16368.0	2704.0
100505967	0.0	0.0
7837	3706.0	20117.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	1.0
106478913	1.0	1.0
106478912	0.0	0.0
7851	56.0	746.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	79.0	142.0
106478910	0.0	0.0
7852	2839.0	12548.0
100270754	0.0	1.0
881	48.0	13.0
100270755	6.0	5.0
883	351.0	206.0
885	1.0	0.0
886	0.0	0.0
887	1.0	200.0
100270753	0.0	0.0
7844	2895.0	2375.0
889	979.0	3622.0
7846	26306.0	6405.0
106478909	0.0	0.0
219409	0.0	0.0
7849	199.0	88.0
220416	10.0	7.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1365.0	2149.0
106478944	0.0	0.0
100174857	1.0	0.0
106478943	17.0	3.0
5201	2844.0	2047.0
106478942	1.0	1.0
5202	1778.0	4316.0
106478941	0.0	0.0
106478940	0.0	0.0
890	118.0	4687.0
891	393.0	6581.0
892	2025.0	4428.0
894	3694.0	1451.0
342808	2.0	1.0
895	2.0	0.0
896	6059.0	3814.0
388289	2.0	1.0
897	7.0	5.0
898	44.0	703.0
899	496.0	3833.0
7855	351.0	194.0
7857	52.0	58.0
171392	130.0	2074.0
100505989	47.0	1.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	1968.0	5327.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	6.0	2.0
5210	342.0	484.0
7873	2905.0	4328.0
100505975	16.0	14.0
106478933	0.0	0.0
5211	6876.0	9765.0
106478932	0.0	0.0
219432	0.0	0.0
5212	694.0	22.0
106478931	0.0	0.0
5213	2131.0	2001.0
219431	0.0	0.0
7874	5905.0	17186.0
106478930	0.0	0.0
388284	310.0	83.0
171389	17.0	18.0
100420508	0.0	0.0
100420505	24.0	15.0
105377595	44.0	9.0
5203	1269.0	921.0
7866	1864.0	3776.0
100420503	0.0	1.0
5204	31279.0	5724.0
100420502	0.0	7.0
5205	1343.0	3988.0
100420501	0.0	0.0
7867	1706.0	2874.0
5207	238.0	19.0
7869	1251.0	24.0
5208	570.0	2606.0
106478929	0.0	0.0
5209	7651.0	9107.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	343.0	193.0
7884	1736.0	3863.0
219445	0.0	0.0
5222	3.0	11.0
90523	34.0	516.0
5223	1241.0	3475.0
5224	0.0	0.0
90522	1141.0	2405.0
100419521	0.0	2.0
220433	15.0	43.0
146378	0.0	2.0
100420519	17.0	3.0
5214	2246.0	11378.0
158373	75.0	283.0
7879	11336.0	23164.0
5216	23945.0	33167.0
100420512	0.0	0.0
5217	2504.0	23736.0
5218	952.0	2778.0
158376	179.0	56.0
100505929	4.0	1.0
158358	1117.0	2704.0
5230	10788.0	40583.0
220429	0.0	0.0
5232	0.0	0.0
5233	4.0	13.0
101929467	0.0	5.0
219453	0.0	0.0
100270709	0.0	0.0
146395	9.0	5.0
100505919	0.0	0.0
100420527	2.0	8.0
100420526	0.0	0.0
5225	12.0	0.0
5226	4973.0	5941.0
100505911	41.0	224.0
5228	779.0	379.0
90507	4951.0	857.0
5229	1426.0	1172.0
90506	180.0	61.0
5241	2788.0	89.0
219469	0.0	0.0
101929471	0.0	0.0
5243	282.0	142.0
5244	47.0	62.0
101929478	2.0	0.0
5245	5516.0	5285.0
219464	0.0	4.0
5246	0.0	0.0
5236	4909.0	6482.0
5238	1390.0	6120.0
5239	1219.0	96.0
100505945	1.0	0.0
158399	94.0	54.0
5250	19906.0	15300.0
101929484	8.0	25.0
5251	129.0	386.0
5252	6597.0	2201.0
219479	0.0	0.0
5253	2337.0	3258.0
5255	613.0	1805.0
219477	0.0	0.0
5256	1933.0	2113.0
5257	3646.0	8760.0
220441	1566.0	847.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	609.0	356.0
158383	0.0	19.0
100420546	1.0	48.0
90527	131.0	1697.0
158381	9.0	8.0
100505933	30.0	4.0
90529	658.0	615.0
5261	1722.0	1804.0
5264	1685.0	1342.0
5265	19959.0	4541.0
5266	301.0	528.0
5267	15.0	4.0
219487	0.0	0.0
5268	1565.0	10825.0
101929410	26.0	7.0
219484	0.0	0.0
219482	0.0	0.0
5260	332.0	62.0
5258	0.0	0.0
5259	0.0	0.0
5272	469.0	1548.0
5273	0.0	18.0
5274	658.0	156.0
28509	0.0	0.0
5275	0.0	0.0
5276	2.0	2.0
5277	383.0	1006.0
101929423	54.0	6.0
5279	2339.0	3842.0
28503	0.0	0.0
28504	0.0	1.0
28501	0.0	1.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	1591.0	925.0
28505	0.0	1.0
101929428	0.0	0.0
5271	415.0	669.0
28506	0.0	1.0
256435	158.0	64.0
28500	3.0	2.0
5269	6918.0	2657.0
105377617	0.0	0.0
5283	741.0	567.0
5284	49049.0	129.0
100420450	4.0	2.0
5286	1000.0	3176.0
5287	1992.0	1767.0
5288	1320.0	3.0
5289	1575.0	1604.0
101929437	0.0	0.0
5280	6.0	327.0
5281	528.0	659.0
5282	1.0	2.0
102723166	7.0	27.0
102723167	0.0	1.0
102723165	1.0	1.0
100420458	0.0	3.0
5294	24.0	511.0
100420462	0.0	0.0
5295	9778.0	3456.0
100419472	0.0	2.0
5296	89.0	51.0
5297	2648.0	3491.0
5298	4663.0	13157.0
100419471	0.0	2.0
5290	979.0	6753.0
100419477	0.0	0.0
5291	1438.0	4074.0
5292	6256.0	6339.0
5293	1255.0	1324.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	3.0	294.0
256471	631.0	614.0
100419489	0.0	3.0
100101935	0.0	0.0
100270680	21.0	70.0
100420477	0.0	8.0
100420476	0.0	0.0
100420484	1.0	1.0
100270679	0.0	0.0
100270673	0.0	1.0
106614088	9.0	5.0
101929402	31.0	14.0
100270648	0.0	0.0
101929407	39.0	12.0
105375013	11.0	18.0
641365	2.0	5.0
641364	1.0	13.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	164.0	80.0
28572	8.0	4.0
28573	6.0	3.0
28570	0.0	0.0
28571	0.0	0.0
28576	1.0	6.0
28577	0.0	4.0
653354	8.0	9.0
28574	4.0	9.0
401687	0.0	0.0
28575	1.0	0.0
641372	4.0	0.0
641371	239.0	136.0
112950	1966.0	4512.0
641373	1.0	0.0
28589	20.0	18.0
28583	0.0	6.0
28584	0.0	0.0
28581	5.0	5.0
28582	1.0	1.0
28587	0.0	0.0
124930	537.0	709.0
28588	0.0	0.0
28585	0.0	3.0
28586	3.0	13.0
28580	0.0	0.0
124935	2433.0	2452.0
124936	2457.0	321.0
378805	404.0	606.0
641380	0.0	0.0
112942	3938.0	952.0
378807	1.0	0.0
641382	0.0	0.0
641384	1.0	9.0
401675	0.0	0.0
28558	21.0	28.0
28559	195.0	184.0
28556	0.0	0.0
28557	2.0	8.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1924.0	816.0
401665	0.0	0.0
641379	0.0	0.0
124925	5.0	3.0
401664	0.0	0.0
28569	4.0	11.0
401663	0.0	0.0
112939	1911.0	6325.0
401662	0.0	0.0
28567	7.0	43.0
401661	0.0	0.0
28568	2.0	25.0
112937	134.0	6.0
112936	3278.0	3706.0
449645	0.0	3.0
28561	0.0	0.0
124912	4.0	1.0
653361	142.0	399.0
28560	0.0	8.0
28565	0.0	0.0
653363	0.0	0.0
653364	14.0	6.0
28566	0.0	0.0
28563	2.0	4.0
28564	0.0	0.0
378828	0.0	0.0
378825	68.0	154.0
391804	1.0	1.0
124989	113.0	68.0
391803	0.0	0.0
340286	14.0	3.0
653390	31.0	27.0
339290	1880.0	1035.0
339291	0.0	0.0
378818	4.0	11.0
378819	0.0	0.0
378810	0.0	0.0
391811	0.0	1.0
653381	32.0	109.0
124975	1622.0	349.0
124976	1542.0	1706.0
391819	0.0	0.0
124974	0.0	3.0
340277	302.0	42.0
340274	2.0	2.0
340273	317.0	1.0
339287	4377.0	8299.0
28514	703.0	209.0
28512	862.0	441.0
28513	115.0	833.0
28518	0.0	20.0
28519	0.0	0.0
28516	0.0	7.0
28517	1.0	0.0
28510	0.0	0.0
28511	2184.0	3637.0
124961	435.0	791.0
340267	187.0	3.0
340260	0.0	0.0
112970	340.0	539.0
28525	0.0	0.0
28526	150.0	130.0
28523	0.0	0.0
378832	0.0	0.0
28524	0.0	0.0
28521	0.0	1.0
28522	0.0	0.0
28520	0.0	0.0
900	4629.0	2648.0
901	3770.0	1646.0
340252	705.0	1238.0
902	1516.0	1078.0
904	1831.0	3037.0
905	1351.0	2991.0
908	7214.0	26632.0
909	7.0	130.0
340371	2216.0	5770.0
136895	286.0	144.0
51081	3124.0	3313.0
51083	77.0	1270.0
51082	5269.0	5549.0
51085	1124.0	38.0
51084	1805.0	645.0
51087	314.0	630.0
51086	33.0	3.0
146212	29.0	57.0
51088	573.0	5771.0
910	2.0	11.0
90678	1671.0	1497.0
911	247.0	80.0
912	96.0	116.0
913	36.0	68.0
914	370.0	804.0
915	181.0	279.0
916	675.0	755.0
917	69.0	249.0
919	183.0	296.0
90673	972.0	664.0
51090	1141.0	1005.0
51092	4061.0	2530.0
51091	686.0	488.0
51094	5710.0	8484.0
51093	2930.0	2625.0
51096	1728.0	3634.0
51095	688.0	1915.0
146225	17.0	12.0
51098	1457.0	2574.0
340359	4.0	293.0
51097	2444.0	7511.0
146223	1601.0	16014.0
51099	637.0	1938.0
920	2317.0	6415.0
146227	76.0	31.0
921	126.0	417.0
90668	79.0	131.0
922	1.0	2.0
923	223.0	1392.0
340351	120.0	83.0
924	170.0	299.0
643941	0.0	0.0
925	363.0	551.0
926	200.0	658.0
927	22.0	306.0
928	7228.0	43169.0
100312775	6.0	7.0
929	7538.0	7422.0
158228	97.0	473.0
339366	271.0	33.0
26095	96.0	748.0
401825	0.0	1.0
26098	808.0	1010.0
340348	1549.0	2811.0
26097	4629.0	8897.0
388324	156.0	539.0
26099	5546.0	6796.0
388325	122.0	423.0
930	58.0	47.0
148898	229.0	114.0
931	88.0	192.0
388323	21.0	19.0
932	1.0	0.0
933	132.0	123.0
643954	1.0	0.0
26090	3070.0	2919.0
134265	562.0	578.0
26092	1885.0	4325.0
936	0.0	0.0
26091	1754.0	2574.0
158234	668.0	662.0
26094	875.0	2721.0
643955	0.0	0.0
938	5.0	18.0
26093	2064.0	1175.0
939	346.0	215.0
401827	2.0	19.0
90693	246.0	240.0
158219	743.0	1885.0
134266	626.0	1587.0
643971	1.0	0.0
940	126.0	242.0
941	4.0	147.0
124872	17.0	210.0
942	378.0	1714.0
943	215.0	87.0
342994	3.0	3.0
944	55.0	157.0
643965	0.0	0.0
945	184.0	319.0
946	3.0	31.0
7903	290.0	1258.0
947	10381.0	2515.0
158222	72.0	107.0
948	23189.0	2317.0
949	6014.0	5165.0
7905	14295.0	6426.0
136853	77.0	209.0
401895	1.0	0.0
339344	511.0	580.0
339345	1.0	1.0
653308	147.0	125.0
26074	21.0	8.0
7918	1739.0	1439.0
26073	4954.0	5376.0
7917	11482.0	22382.0
7919	4112.0	4441.0
950	8628.0	11266.0
951	571.0	1060.0
952	151.0	696.0
388344	868.0	294.0
953	2221.0	4698.0
954	1081.0	426.0
643976	0.0	0.0
955	5730.0	2718.0
641311	2.0	3.0
956	70.0	43.0
957	850.0	1363.0
958	911.0	1112.0
959	51.0	37.0
7913	3916.0	20550.0
7916	9827.0	33457.0
7915	1124.0	2153.0
26071	2811.0	3145.0
388341	122.0	38.0
26085	72.0	105.0
388339	38.0	22.0
26084	817.0	501.0
342979	140.0	84.0
960	18241.0	33681.0
26086	1042.0	1085.0
342977	73.0	41.0
388335	561.0	196.0
961	6008.0	8484.0
26088	3904.0	2421.0
962	423.0	1053.0
388336	184.0	67.0
963	1114.0	4095.0
388333	0.0	2.0
965	458.0	606.0
966	36809.0	56136.0
7920	270.0	369.0
643987	0.0	0.0
967	38979.0	15352.0
7923	1432.0	480.0
7922	7732.0	23786.0
968	61.0	71.0
969	152.0	276.0
26080	0.0	0.0
643988	599.0	1469.0
26083	3.0	8.0
161835	155.0	3.0
134218	2294.0	2847.0
100312782	0.0	0.0
7941	236.0	651.0
7940	509.0	639.0
26059	30.0	30.0
339324	1063.0	3057.0
339327	285.0	160.0
26052	206.0	173.0
26051	528.0	561.0
339318	619.0	362.0
340307	0.0	1.0
26054	3555.0	6940.0
970	22.0	69.0
971	191.0	425.0
26053	3916.0	10309.0
972	82079.0	137886.0
26056	2502.0	6134.0
973	729.0	191.0
974	326.0	91.0
26058	2742.0	7240.0
975	39339.0	18966.0
26057	2421.0	8935.0
653333	17.0	0.0
976	3519.0	2844.0
7932	4.0	4.0
100312789	0.0	0.0
977	19114.0	12906.0
100312788	0.0	0.0
978	77.0	32.0
643996	0.0	0.0
7936	4916.0	5694.0
100312785	0.0	0.0
26050	308.0	1500.0
100312787	0.0	0.0
641339	129.0	405.0
161823	405.0	423.0
100312792	0.0	1.0
100312794	0.0	11.0
100312790	0.0	0.0
148870	3.0	7.0
388364	0.0	1.0
388363	1575.0	362.0
653316	10.0	1.0
653319	815.0	419.0
148867	959.0	1874.0
26063	1178.0	582.0
122258	0.0	0.0
26062	0.0	0.0
102578074	4.0	22.0
26065	6397.0	13972.0
26064	1156.0	4196.0
983	67.0	8819.0
984	1426.0	2139.0
146206	79.0	1227.0
987	2213.0	9486.0
988	2089.0	7086.0
7942	1583.0	833.0
989	6263.0	16224.0
26061	1249.0	537.0
161829	4.0	17.0
100312798	2.0	0.0
26060	2246.0	6998.0
219525	0.0	0.0
5300	1975.0	1413.0
5301	1.0	0.0
339302	0.0	1.0
388394	3.0	0.0
990	81.0	2847.0
991	138.0	6146.0
100419609	0.0	0.0
342945	367.0	219.0
993	48.0	2199.0
994	1976.0	4443.0
51001	807.0	1872.0
100419606	6.0	0.0
51000	1166.0	1359.0
995	9.0	359.0
996	1897.0	6245.0
51003	194.0	216.0
100419608	10.0	4.0
997	3122.0	1771.0
51002	1260.0	1694.0
388389	0.0	1.0
998	8361.0	12016.0
51005	1157.0	784.0
999	15892.0	64336.0
51004	765.0	434.0
158293	2439.0	2262.0
51006	3808.0	4947.0
7955	21.0	41.0
51009	2608.0	1605.0
7957	325.0	243.0
51008	847.0	1769.0
158297	3.0	2.0
219537	9.0	76.0
5310	4243.0	4538.0
5311	1332.0	2184.0
101929387	32.0	2.0
388387	25.0	0.0
100419614	0.0	0.0
388381	10.0	0.0
51010	832.0	1425.0
100420608	0.0	0.0
342933	3.0	1.0
51012	2147.0	7855.0
51011	1789.0	1499.0
51014	1707.0	5770.0
51013	1333.0	1558.0
51016	743.0	343.0
7965	687.0	981.0
51015	1303.0	1129.0
5303	1345.0	745.0
51018	962.0	2003.0
5304	15446.0	3.0
5305	1172.0	2596.0
5306	3982.0	5142.0
5307	138.0	1709.0
51019	1392.0	829.0
342931	0.0	0.0
5308	59.0	303.0
101929390	0.0	0.0
5309	0.0	3.0
219527	24.0	322.0
101929397	0.0	2.0
7980	1597.0	208.0
5320	1389.0	564.0
7982	1442.0	1758.0
5321	494.0	2131.0
5322	121.0	23.0
7984	1877.0	513.0
219541	848.0	713.0
51021	3173.0	3852.0
51020	4098.0	2619.0
51023	589.0	587.0
51022	323.0	455.0
51025	320.0	330.0
342926	451.0	73.0
51024	7248.0	2580.0
7976	864.0	548.0
5313	3.0	7.0
51027	754.0	1692.0
100420613	0.0	0.0
51026	1084.0	13636.0
5314	27.0	770.0
7975	1238.0	788.0
100420612	5.0	1.0
5315	27525.0	90928.0
51029	1374.0	7973.0
7978	544.0	827.0
51028	2255.0	4089.0
5316	1200.0	1017.0
5317	2856.0	53546.0
5318	504.0	1731.0
7979	4339.0	6783.0
219539	318.0	125.0
5319	16.0	2.0
219557	0.0	0.0
7991	2994.0	3304.0
5330	745.0	1558.0
7994	1564.0	3788.0
5331	2064.0	3039.0
5332	741.0	1053.0
7993	490.0	146.0
5333	1251.0	385.0
5334	205.0	178.0
51030	849.0	1737.0
51032	5.0	2.0
51031	3209.0	2612.0
342918	4.0	0.0
100420627	0.0	0.0
51035	10275.0	2923.0
5324	40.0	535.0
5325	1495.0	1814.0
5326	695.0	3638.0
5327	8292.0	1840.0
7988	1206.0	440.0
100420621	0.0	0.0
5328	2168.0	9251.0
5329	929.0	5892.0
158248	9.0	10.0
5340	2.0	0.0
5341	615.0	4021.0
5342	3.0	3.0
5343	17.0	5.0
101929335	128.0	17.0
5345	390.0	108.0
63027	1326.0	970.0
342909	223.0	123.0
342908	298.0	93.0
51043	4024.0	7182.0
51042	296.0	63.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	2275.0	2115.0
90634	1984.0	565.0
134285	3.0	193.0
5336	1839.0	7757.0
5337	1143.0	5518.0
90637	789.0	957.0
100420633	0.0	0.0
5338	3488.0	3413.0
5339	9757.0	20998.0
90639	760.0	498.0
5350	78.0	58.0
5351	9853.0	14963.0
5352	1459.0	7139.0
219578	0.0	0.0
100419650	0.0	0.0
134288	0.0	0.0
63035	1000.0	1570.0
5354	256.0	175.0
5355	6590.0	8319.0
63036	0.0	3.0
5356	3226.0	9502.0
90632	40.0	7.0
101929344	448.0	83.0
161882	202.0	135.0
51050	3658.0	1361.0
51052	5.0	0.0
643906	0.0	0.0
51054	240.0	200.0
643904	36.0	5.0
51053	1019.0	2235.0
643905	0.0	0.0
51056	4085.0	9336.0
51058	1022.0	613.0
51057	340.0	339.0
643909	0.0	0.0
5346	17471.0	321.0
90624	541.0	778.0
51059	10.0	6.0
5347	85.0	10110.0
5348	461.0	33.0
5349	10378.0	8136.0
90625	13.0	2.0
90627	1522.0	1029.0
5360	11709.0	5300.0
5361	2392.0	16590.0
5362	889.0	1044.0
101929351	83.0	57.0
5364	5484.0	5491.0
5365	396.0	359.0
5366	162.0	1435.0
90665	0.0	1.0
5367	4.0	3.0
51061	3285.0	4672.0
51060	3567.0	5378.0
51063	1883.0	1240.0
51062	634.0	387.0
146279	23.0	11.0
51065	4303.0	1642.0
643915	0.0	0.0
51067	716.0	2050.0
51066	53.0	25.0
51069	1976.0	2001.0
51068	2203.0	7515.0
5357	218.0	128.0
5358	3889.0	13002.0
100420656	0.0	0.0
5359	1320.0	6609.0
643911	1584.0	1658.0
100420650	2.0	48.0
5371	4141.0	10476.0
100420660	2.0	2.0
5372	2070.0	1989.0
5373	238.0	2645.0
158257	14.0	9.0
732448	0.0	1.0
5375	1.0	0.0
5376	11638.0	4202.0
90655	0.0	0.0
5378	801.0	1285.0
219595	14.0	8.0
101929369	3.0	0.0
51070	3438.0	627.0
51072	117.0	268.0
51071	990.0	3793.0
5370	0.0	0.0
51074	713.0	1122.0
51073	2634.0	2822.0
51076	1082.0	409.0
51075	4184.0	6599.0
51078	3825.0	2105.0
51077	1572.0	4618.0
51079	2148.0	1096.0
5368	43.0	23.0
5369	0.0	0.0
100420665	0.0	0.0
171222	3.0	4.0
171221	0.0	1.0
90649	357.0	1454.0
171220	225.0	144.0
5382	124.0	204.0
5383	76.0	116.0
100419560	1.0	1.0
28619	5.0	10.0
5387	185.0	206.0
28613	0.0	2.0
28614	12.0	23.0
220594	0.0	17.0
28611	0.0	16.0
28612	0.0	0.0
28617	4.0	8.0
5380	0.0	6.0
28616	3.0	12.0
28610	0.0	0.0
5379	327.0	968.0
100420558	0.0	0.0
100420557	9.0	0.0
100420555	0.0	0.0
100420552	0.0	3.0
5393	1518.0	1020.0
5394	4544.0	3453.0
5395	368.0	648.0
5396	2902.0	6356.0
101929302	18.0	37.0
28624	0.0	0.0
28625	0.0	0.0
28622	0.0	1.0
28623	0.0	0.0
28628	1.0	3.0
28629	1.0	1.0
28626	0.0	1.0
28627	1.0	0.0
28620	2.0	13.0
28621	0.0	1.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	1.0	0.0
28608	0.0	0.0
28609	1.0	8.0
100419595	0.0	2.0
28602	13.0	15.0
28603	0.0	3.0
101929328	2.0	2.0
28600	0.0	0.0
28601	3.0	20.0
28606	1.0	7.0
101929329	0.0	0.0
100419599	0.0	0.0
256536	2.0	0.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	4631.0	1806.0
53616	264.0	57.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	0.0	2.0
256586	492.0	668.0
171177	3181.0	15396.0
171169	17.0	11.0
53632	13.0	7.0
53630	4.0	43.0
53635	10293.0	3737.0
53637	102.0	700.0
112840	627.0	759.0
26038	12.0	10.0
26037	2405.0	4607.0
653226	2.0	11.0
28699	0.0	0.0
26039	729.0	1459.0
112849	409.0	309.0
112846	14.0	9.0
26030	2744.0	2214.0
28693	2.0	9.0
28694	0.0	0.0
26032	61.0	52.0
28691	0.0	18.0
26031	458.0	2416.0
28692	2.0	6.0
26034	176.0	194.0
28697	0.0	0.0
26033	75.0	67.0
28698	0.0	0.0
653232	178.0	68.0
100312803	0.0	3.0
26036	1589.0	4302.0
100312806	11.0	0.0
28695	0.0	0.0
26035	1171.0	2350.0
28696	0.0	0.0
653234	16.0	9.0
643898	0.0	0.0
100312801	1.0	7.0
28690	0.0	15.0
26049	13.0	312.0
26048	1060.0	794.0
653214	1168.0	4189.0
100312819	0.0	0.0
26040	956.0	595.0
26043	1423.0	8661.0
26045	32.0	19.0
653220	0.0	0.0
26047	17.0	12.0
100312817	0.0	0.0
26046	594.0	2330.0
100312816	0.0	0.0
124817	167.0	43.0
148808	566.0	846.0
378925	5.0	5.0
28679	0.0	0.0
26015	1577.0	3712.0
653247	0.0	1.0
26018	9408.0	3274.0
28677	8.0	18.0
26017	4503.0	5391.0
28678	0.0	0.0
26019	1785.0	5737.0
124801	266.0	974.0
28671	1.0	16.0
28672	2.0	12.0
26010	3198.0	22567.0
28670	2.0	16.0
26012	1487.0	4921.0
28675	0.0	0.0
26011	287.0	926.0
28676	4.0	10.0
28673	7.0	10.0
148811	8.0	7.0
26013	426.0	716.0
28674	1.0	10.0
124808	1013.0	1884.0
148818	0.0	0.0
112812	157.0	125.0
26027	81.0	230.0
653236	154.0	97.0
28688	1.0	5.0
28689	10.0	11.0
653238	18.0	26.0
112817	75.0	4.0
148823	33.0	10.0
28682	12.0	14.0
28683	4.0	12.0
148824	0.0	1.0
28680	1.0	23.0
653240	0.0	0.0
26020	12827.0	7174.0
28681	12.0	1.0
28686	0.0	0.0
26022	5230.0	2385.0
28684	3.0	41.0
26025	51.0	139.0
26024	449.0	303.0
28685	0.0	3.0
378948	0.0	0.0
378949	0.0	0.0
112885	51.0	4.0
28657	3.0	10.0
653268	14.0	11.0
653269	6.0	0.0
28658	0.0	8.0
28655	3.0	10.0
28656	1.0	3.0
28659	1.0	5.0
28650	0.0	0.0
653275	0.0	0.0
28653	1.0	9.0
28654	0.0	1.0
28651	0.0	0.0
28652	3.0	2.0
100312849	0.0	1.0
102157402	1088.0	842.0
102157400	1.0	2.0
378938	8844.0	7632.0
641298	2.0	41.0
26005	1325.0	2015.0
28668	0.0	0.0
28669	4.0	5.0
26007	2503.0	2441.0
28666	2.0	7.0
653259	24.0	24.0
28667	3.0	5.0
26009	1849.0	2496.0
28660	1.0	5.0
124857	30.0	8.0
28661	0.0	8.0
26001	7436.0	3724.0
28664	4.0	21.0
26000	3240.0	6464.0
28665	0.0	3.0
26003	4044.0	19155.0
28662	8.0	16.0
26002	206.0	507.0
28663	2.0	6.0
100312850	9.0	9.0
340390	70.0	8.0
340393	5.0	17.0
28639	21.0	18.0
112869	2009.0	660.0
28638	743.0	714.0
100312829	1.0	3.0
100312826	6.0	55.0
124842	21.0	7.0
100312825	0.0	3.0
100312828	5.0	39.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	673.0	1523.0
100312823	0.0	0.0
339390	85.0	3.0
339396	0.0	0.0
28646	0.0	2.0
378950	0.0	0.0
28647	0.0	3.0
339398	26.0	14.0
378951	0.0	0.0
28644	0.0	2.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1082.0	1488.0
28648	1.0	4.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	2.0	1.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	2.0	2.0
28641	0.0	0.0
100312838	0.0	2.0
100312833	0.0	0.0
100312832	5.0	0.0
100312835	0.0	0.0
100312830	9.0	0.0
646096	0.0	0.0
90799	2871.0	1432.0
100287345	0.0	1.0
87171	3.0	27.0
87178	1053.0	3692.0
100287327	0.0	0.0
100287325	2.0	2.0
100287314	10.0	15.0
26191	72.0	544.0
26190	2550.0	6298.0
100287302	0.0	0.0
26173	4903.0	6091.0
26175	927.0	776.0
154197	11.0	55.0
5411	5869.0	6185.0
5409	46.0	10.0
26184	0.0	0.0
26188	3.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	6.0
5408	6.0	0.0
286002	87.0	0.0
5420	4516.0	16848.0
286006	117.0	38.0
100131546	0.0	2.0
646016	0.0	0.0
5422	629.0	2895.0
51122	1565.0	7988.0
51121	725.0	846.0
51124	2089.0	3010.0
51123	3596.0	4697.0
5412	1788.0	2402.0
51126	1782.0	2268.0
51125	2686.0	2199.0
5413	1144.0	907.0
5414	1704.0	251.0
51128	2694.0	2568.0
51127	241.0	488.0
51129	7759.0	553.0
646024	1.0	11.0
646023	4.0	125.0
100131539	3.0	11.0
5430	8248.0	17689.0
5431	3172.0	7757.0
286016	9.0	64.0
5432	2772.0	7912.0
100131535	11.0	1.0
5433	1663.0	4725.0
105369729	0.0	0.0
51131	2085.0	2684.0
51130	203.0	177.0
51133	4156.0	5226.0
51132	1990.0	7682.0
51135	974.0	1093.0
51134	345.0	824.0
5423	1638.0	747.0
90701	2239.0	1317.0
5424	851.0	2338.0
51136	333.0	575.0
5425	5371.0	15620.0
51138	2250.0	1977.0
5426	1492.0	2407.0
646019	5.0	18.0
5427	92.0	450.0
5428	2349.0	8122.0
5429	410.0	2766.0
100131528	0.0	0.0
