id	edea4e5b-ad4d-4a0b-9656-3d82d4a24698	bdceb6c5-77d1-43e6-9046-1340502c2a60
106479258	0.0	0.0
106480247	0.0	0.0
106479257	1.0	1.0
106479256	0.0	0.0
106480249	0.0	0.0
9780	12617.0	4650.0
150	4667.0	999.0
106479255	0.0	0.0
9781	2702.0	2863.0
106479254	0.0	1.0
151	124.0	44.0
152	184.0	162.0
106479253	3.0	14.0
644390	73.0	13.0
153	121.0	23.0
106479252	0.0	0.0
154	383.0	141.0
106480251	0.0	0.0
106479251	1.0	0.0
155	4.0	5.0
106479250	0.0	0.0
106480250	0.0	0.0
156	7190.0	5571.0
106480253	99.0	3.0
157	4287.0	1252.0
106480252	1.0	0.0
106480255	4.0	0.0
158	3493.0	1937.0
159	5520.0	4652.0
106480254	1.0	1.0
106480257	3.0	0.0
106480256	0.0	0.0
7118	25.0	18.0
7117	83.0	79.0
9779	8299.0	2633.0
414212	43.0	27.0
414213	10.0	8.0
7132	8035.0	6085.0
9796	349.0	143.0
441818	2.0	1.0
7134	41.0	14.0
9793	9402.0	7454.0
7133	2253.0	1810.0
9794	6063.0	3870.0
7136	153.0	35.0
7135	226.0	8.0
7138	419.0	99.0
9797	2338.0	1563.0
619343	2.0	0.0
7137	10.0	0.0
9798	13743.0	10679.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	0.0	0.0
619349	10.0	1.0
106480258	0.0	0.0
106479247	0.0	1.0
106479246	0.0	0.0
160	5663.0	6389.0
106479245	0.0	0.0
9791	7012.0	4446.0
161	5764.0	3704.0
106479244	1.0	0.0
162	9561.0	6579.0
9792	5946.0	2262.0
106479243	0.0	0.0
163	36571.0	22043.0
7130	340.0	1242.0
106479242	1.0	0.0
9790	5008.0	2997.0
164	14104.0	9002.0
106479241	0.0	0.0
165	15591.0	106271.0
106480262	0.0	0.0
106479240	0.0	0.0
166	19999.0	18185.0
106480261	0.0	1.0
167	9.0	0.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	5.0	3.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	119.0	17.0
7128	2326.0	968.0
414224	117.0	25.0
106480260	0.0	0.0
7143	14.0	16.0
392392	0.0	0.0
7142	0.0	0.0
7145	27010.0	18216.0
441849	0.0	0.0
7146	10.0	12.0
392399	0.0	0.0
7148	9494.0	2245.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	1.0	0.0
441843	143.0	16.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	2.0	1.0
106479278	0.0	0.0
172	976.0	725.0
106479277	2.0	0.0
173	0.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	205.0	33.0
7141	0.0	0.0
106479275	0.0	0.0
175	2492.0	1485.0
7140	184.0	137.0
106479274	0.0	0.0
176	23.0	294.0
106479273	0.0	0.0
177	219.0	204.0
137290	2.0	2.0
106479272	0.0	0.0
178	4709.0	2972.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	1.0	0.0
106480230	5.0	0.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	2.0	1.0
106480234	1.0	1.0
414236	51.0	52.0
7139	128.0	8.0
414235	35.0	20.0
414230	3.0	1.0
7153	1369.0	6575.0
149281	0.0	19.0
7156	2056.0	1770.0
7155	22107.0	10525.0
7158	6394.0	3752.0
7157	6144.0	5163.0
343495	8.0	0.0
162239	1302.0	968.0
7159	4169.0	2170.0
106480237	0.0	0.0
106479269	10.0	1.0
106480236	0.0	0.0
181	2.0	7.0
106480239	0.0	0.0
106479268	0.0	1.0
182	14346.0	5308.0
106479267	0.0	0.0
106480238	0.0	0.0
183	893.0	922.0
7150	10402.0	9773.0
221017	1.0	0.0
106479266	0.0	0.0
106479265	0.0	0.0
185	577.0	2234.0
106479264	0.0	0.0
186	108.0	4.0
402273	0.0	0.0
106479263	0.0	1.0
7151	0.0	0.0
187	3055.0	4991.0
106479262	0.0	0.0
106480240	15.0	5.0
106479261	0.0	0.0
189	2.0	48.0
106479260	0.0	1.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	0.0	2.0
106480244	0.0	0.0
104797536	4.0	6.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	12.0	93.0
106480245	1.0	2.0
414245	36.0	9.0
414246	0.0	0.0
414241	20.0	2.0
7165	7341.0	7016.0
92344	1025.0	659.0
100874120	3.0	1.0
7164	6476.0	3129.0
92345	1280.0	865.0
7167	16823.0	12799.0
92342	652.0	369.0
729764	0.0	0.0
7166	44.0	138.0
7169	14178.0	11892.0
100874124	2.0	0.0
106479219	0.0	0.0
7168	35178.0	25259.0
100874123	0.0	0.0
106479218	2.0	0.0
92346	4.0	14.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	10.0	3.0
106479216	0.0	0.0
100874121	0.0	0.0
190	21.0	0.0
106480204	1.0	1.0
106479215	0.0	0.0
191	13050.0	9155.0
106479214	0.0	0.0
729769	0.0	0.0
106480203	0.0	4.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	169.0	1679.0
79370	75.0	22.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	323.0	185.0
106480208	0.0	0.0
92340	166.0	183.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	1.0	0.0
7163	13652.0	11412.0
196	8520.0	4278.0
197	0.0	0.0
7162	10478.0	5524.0
729767	0.0	0.0
106480209	0.0	0.0
284618	260.0	125.0
199	1102.0	1132.0
646929	0.0	0.0
284615	163.0	55.0
106480211	1.0	0.0
284613	2300.0	971.0
106480210	0.0	0.0
284612	46.0	125.0
106480213	3.0	0.0
284611	5264.0	2638.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	4.0	1.0
100874127	0.0	0.0
730747	9.0	7.0
100874126	0.0	0.0
100874129	0.0	0.0
7175	15884.0	4925.0
7178	254109.0	125307.0
7177	382.0	1573.0
106479209	1.0	0.0
646942	1.0	0.0
100874113	64.0	68.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	0.0	0.0
7179	0.0	0.0
343472	0.0	3.0
106479206	0.0	0.0
100874111	35.0	13.0
92335	809.0	516.0
106479205	0.0	0.0
100874110	2.0	1.0
221035	5824.0	4920.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	1.0	2.0
7170	16979.0	27221.0
221037	9546.0	3230.0
106479202	2.0	3.0
106480217	1.0	0.0
80349	4269.0	3067.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	2137.0	1983.0
106479200	0.0	0.0
106480219	0.0	0.0
7171	38438.0	50204.0
106480218	2.0	0.0
79364	2842.0	1581.0
7174	6081.0	1479.0
7173	447.0	197.0
79363	418.0	234.0
729756	19.0	12.0
79366	795.0	971.0
100996541	23.0	5.0
79365	8539.0	2222.0
79368	81.0	5.0
106480220	0.0	1.0
80352	1282.0	460.0
106480222	0.0	0.0
79369	28.0	17.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	2.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	0.0
100874114	30.0	4.0
80351	10700.0	4901.0
80350	100.0	13.0
100874119	1.0	3.0
646936	1.0	0.0
100874118	4.0	0.0
7187	2601.0	1181.0
7186	1424.0	1805.0
7189	1641.0	780.0
729786	0.0	0.0
7188	2335.0	2754.0
100874146	10.0	5.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	53.0	90.0
100874143	0.0	0.0
106479238	0.0	4.0
106479237	0.0	1.0
100996538	0.0	13.0
106479236	0.0	0.0
7181	1750.0	1065.0
106479235	0.0	0.0
7180	311.0	0.0
100996539	50.0	8.0
106479234	0.0	0.0
106479233	0.0	1.0
7182	6745.0	2126.0
106479232	0.0	0.0
7185	796.0	372.0
106479231	4.0	0.0
7184	69133.0	45152.0
729789	16.0	3.0
106479230	1.0	0.0
221074	5.0	1.0
80380	376.0	158.0
100874147	1.0	0.0
80381	5671.0	11060.0
646960	0.0	0.0
100874131	19.0	3.0
100874130	0.0	0.0
92359	900.0	722.0
100874135	0.0	0.0
100874134	2.0	2.0
106479229	0.0	0.0
343450	107.0	49.0
646962	144.0	98.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	10.0	7.0
106479226	0.0	0.0
7190	9.0	11.0
106479225	0.0	1.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	10.0	8.0
221060	26.0	12.0
221061	2414.0	1166.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	4.0	4.0
414201	1.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	0.0	0.0
414200	5.0	1.0
100874163	0.0	0.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	1.0
257044	90.0	57.0
729727	0.0	3.0
100874160	0.0	0.0
402220	2.0	1.0
100996511	915.0	373.0
729723	234.0	120.0
221092	6339.0	4347.0
284656	272.0	131.0
402216	0.0	0.0
102725045	3.0	63.0
284654	389.0	22.0
100874169	0.0	0.0
221091	1084.0	235.0
646982	20.0	9.0
100874153	0.0	0.0
646981	3.0	4.0
100874152	0.0	0.0
100286979	5.0	0.0
100874151	2.0	0.0
100874150	1.0	0.0
115908	728.0	11586.0
100874157	0.0	0.0
100874156	3.0	1.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	3439.0	1630.0
92370	2893.0	906.0
100286971	0.0	0.0
221078	759.0	379.0
100996501	1.0	0.0
100996500	0.0	2.0
284649	51.0	14.0
729708	64.0	51.0
100874159	0.0	0.0
644315	224.0	44.0
100874158	25.0	6.0
646993	17.0	8.0
100874186	0.0	0.0
100874185	5.0	0.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	45.0	9.0
644333	0.0	1.0
100874187	0.0	0.0
729747	22.0	26.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	1304.0	281.0
644325	0.0	0.0
343413	107.0	25.0
92399	2298.0	1723.0
100874175	0.0	0.0
100874174	0.0	0.0
100874173	0.0	0.0
100874172	0.0	0.0
100874179	4.0	0.0
100286954	0.0	0.0
100874178	0.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	9.0	1.0
103911	5.0	2.0
103910	25174.0	43448.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	3888.0	1823.0
79532	0.0	0.0
55568	8524.0	5633.0
55567	16.0	3.0
79534	0.0	0.0
79537	0.0	0.0
55565	428.0	290.0
651452	0.0	0.0
79538	0.0	0.0
158572	203.0	138.0
55571	3861.0	2819.0
171523	369.0	103.0
55573	16364.0	11198.0
55572	1300.0	775.0
79521	0.0	0.0
55578	3821.0	2686.0
79523	0.0	0.0
55577	3747.0	2579.0
79526	0.0	0.0
55576	641.0	54.0
79525	1.0	0.0
79528	0.0	0.0
100037417	113.0	57.0
79529	0.0	0.0
92521	1402.0	1937.0
374286	5.0	6.0
122592	0.0	1.0
55582	806.0	288.0
79550	0.0	0.0
55586	2.0	1.0
55585	6385.0	4762.0
55584	1.0	8.0
55589	1551.0	662.0
171559	19.0	5.0
55588	6010.0	3904.0
171558	1.0	8.0
374291	1534.0	1570.0
55593	5295.0	6465.0
205428	3760.0	691.0
55592	1607.0	925.0
55591	5783.0	5440.0
79540	0.0	0.0
55596	2318.0	1720.0
79541	0.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	1483.0	455.0
171546	3657.0	3243.0
79547	0.0	0.0
92507	10.0	1.0
79549	0.0	0.0
158586	1966.0	2386.0
158584	1202.0	755.0
158521	1.0	7.0
134553	5834.0	3920.0
79571	3732.0	2235.0
79570	392.0	1729.0
146540	1368.0	844.0
79573	938.0	773.0
79572	6908.0	5800.0
79575	1031.0	877.0
79574	27.0	10.0
79577	4205.0	2381.0
79576	1825.0	1263.0
158511	0.0	0.0
146542	748.0	625.0
79568	1046.0	844.0
79567	4207.0	4365.0
146547	166.0	82.0
92565	592.0	158.0
79591	2778.0	1547.0
79590	2699.0	2849.0
146562	184.0	131.0
79595	3060.0	2523.0
79594	3070.0	2605.0
146556	2828.0	189.0
100302652	14.0	5.0
79596	1049.0	565.0
79598	1434.0	1010.0
92552	0.0	0.0
92558	625.0	1267.0
79582	1604.0	1129.0
79581	2201.0	3825.0
79583	1166.0	288.0
79586	6500.0	9208.0
100302640	44.0	42.0
79585	364.0	669.0
79587	3235.0	1480.0
79589	1203.0	275.0
340895	142.0	441.0
102723346	4.0	0.0
100289137	132.0	2.0
100289133	5.0	11.0
340888	3.0	0.0
100289131	0.0	0.0
100170229	61.0	279.0
339894	12.0	1.0
339896	3.0	4.0
339897	1.0	0.0
100302666	45.0	20.0
100289124	0.0	0.0
102723332	3.0	1.0
100652796	0.0	0.0
339881	1.0	0.0
339883	50.0	26.0
102723320	32.0	1.0
339879	114.0	43.0
55502	135.0	294.0
100302692	306.0	155.0
55501	1549.0	1322.0
100302691	3.0	8.0
55500	6866.0	2130.0
55506	2396.0	1717.0
55505	2378.0	2547.0
55504	1259.0	1216.0
55503	1475.0	150.0
55509	85.0	75.0
55508	1795.0	1231.0
55507	41.0	4.0
9810	5771.0	3943.0
9811	3700.0	2358.0
102723318	0.0	2.0
100302689	0.0	1.0
102723314	1.0	1.0
100289102	6.0	2.0
55512	1269.0	364.0
55511	1.0	0.0
55510	35.0	17.0
9804	28562.0	14266.0
55515	8.0	5.0
9801	3090.0	2302.0
9802	24715.0	24759.0
9807	7310.0	3931.0
9808	40.0	9.0
9805	6586.0	1937.0
9806	1540.0	940.0
9821	7592.0	3160.0
9820	6183.0	3999.0
55520	541.0	179.0
55521	1867.0	372.0
9814	2017.0	802.0
9815	2872.0	1649.0
55527	353.0	141.0
9812	5398.0	2184.0
55526	4003.0	2653.0
9813	21195.0	10565.0
9818	4400.0	2653.0
9819	2600.0	2638.0
9816	1236.0	936.0
9817	5008.0	4858.0
55529	865.0	608.0
9832	63.0	24.0
9833	168.0	387.0
9830	3618.0	2974.0
9831	4287.0	2998.0
339855	333.0	4.0
55531	6.0	18.0
339845	0.0	0.0
55530	1.0	1.0
202	11023.0	4461.0
203	374.0	645.0
55534	2824.0	1106.0
204	7826.0	5304.0
171568	4114.0	1940.0
205	6477.0	797.0
55532	2.0	2.0
9825	1855.0	1639.0
55539	2.0	0.0
206	43.0	6.0
9826	5376.0	3349.0
207	10793.0	9937.0
208	9111.0	4648.0
9823	4401.0	2620.0
55536	2132.0	485.0
9824	423.0	1021.0
9829	220.0	177.0
100652759	0.0	0.0
9827	5239.0	2200.0
9828	6218.0	4249.0
171560	1.0	4.0
9840	180.0	136.0
9843	3554.0	2218.0
9844	1579.0	1423.0
9841	1948.0	1000.0
9842	2688.0	1564.0
100652781	3.0	1.0
339843	5.0	5.0
339834	68.0	54.0
210	5653.0	5055.0
211	2638.0	2649.0
55540	8693.0	1105.0
212	17.0	6.0
213	1259.0	111.0
79513	0.0	0.0
214	25597.0	5750.0
55545	2.0	0.0
79512	0.0	0.0
215	638.0	1568.0
55544	1377.0	1221.0
79515	0.0	0.0
216	4661.0	1403.0
79514	0.0	0.0
217	7878.0	7530.0
9836	1250.0	1376.0
9837	275.0	844.0
218	488.0	4.0
219	1487.0	3014.0
9834	156.0	14.0
79518	0.0	0.0
254428	2586.0	2402.0
254427	890.0	495.0
9839	4710.0	2984.0
9851	2003.0	1103.0
9854	1121.0	960.0
9855	3020.0	1962.0
9852	5719.0	2197.0
9853	2484.0	1829.0
352905	0.0	0.0
100652770	30.0	5.0
55553	255.0	168.0
220	2792.0	751.0
221	597.0	679.0
55552	810.0	586.0
222	7394.0	7373.0
223	13228.0	5782.0
171586	1066.0	2222.0
340811	0.0	0.0
224	9190.0	4348.0
100652772	1186.0	507.0
55556	3843.0	1737.0
225	162.0	168.0
79501	0.0	0.0
339829	421.0	216.0
226	65499.0	66256.0
79504	0.0	0.0
55554	5.0	0.0
9847	5264.0	1154.0
228	9.0	5.0
229	15.0	15.0
9848	4345.0	750.0
55559	108.0	73.0
79508	0.0	0.0
9846	4275.0	2039.0
55558	2403.0	4756.0
352909	157.0	205.0
254439	0.0	0.0
9849	4194.0	1014.0
9861	4129.0	3466.0
9862	6040.0	10161.0
7200	109.0	24.0
9860	3372.0	1327.0
9865	6521.0	2422.0
9866	2199.0	548.0
7201	2.0	0.0
7204	12915.0	5065.0
9863	1596.0	457.0
7203	15587.0	17956.0
101927477	1.0	2.0
339942	165.0	185.0
230	1862.0	1155.0
231	2356.0	2336.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	0.0	1.0
236	0.0	0.0
238	130.0	14.0
239	146.0	98.0
9858	3094.0	2196.0
9859	2442.0	1988.0
100289092	10.0	20.0
9856	10.0	14.0
9857	7347.0	2785.0
100652846	35.0	4.0
9873	2387.0	1746.0
9870	3829.0	2210.0
9871	6361.0	6488.0
9877	15010.0	8202.0
9874	7400.0	3769.0
101927487	0.0	0.0
9875	3762.0	1034.0
101927489	5.0	0.0
240	1008.0	735.0
241	799.0	1081.0
242	10.0	7.0
100652831	2.0	3.0
243	3.0	0.0
100289087	0.0	0.0
245	303.0	129.0
246	399.0	244.0
339926	1.0	0.0
247	11150.0	4448.0
248	0.0	0.0
249	3285.0	614.0
339929	642.0	151.0
9869	3920.0	2197.0
7205	4503.0	2568.0
9867	18289.0	7903.0
9868	8415.0	5185.0
7220	765.0	270.0
9883	3395.0	1318.0
9884	108.0	40.0
7222	8.0	42.0
9881	3643.0	2920.0
9882	9023.0	1912.0
7221	5.0	3.0
7224	4.0	0.0
9887	8867.0	5529.0
7223	19.0	51.0
9885	4530.0	2922.0
7226	654.0	705.0
101927498	7.0	12.0
9886	1745.0	1622.0
7225	733.0	249.0
250	1.0	0.0
9880	1281.0	915.0
251	0.0	0.0
340900	0.0	0.0
100652865	63.0	13.0
257	8.0	0.0
258	1.0	0.0
259	179.0	166.0
7216	1455.0	593.0
9878	6944.0	5084.0
9879	7087.0	4026.0
9894	2315.0	1892.0
9895	3911.0	2178.0
9892	35.0	19.0
9898	11929.0	10749.0
9899	272.0	290.0
9896	2176.0	974.0
9897	6290.0	2327.0
100422407	0.0	0.0
9890	537.0	232.0
9891	2413.0	2837.0
262	8723.0	3015.0
263	0.0	0.0
100652853	89.0	37.0
265	0.0	0.0
266	0.0	0.0
267	18573.0	14084.0
100652856	0.0	0.0
268	134.0	10.0
269	1.0	7.0
339906	10.0	0.0
7227	24660.0	10292.0
9889	2418.0	1061.0
100652857	1.0	0.0
100422411	0.0	2.0
7248	5279.0	1847.0
7247	8119.0	5468.0
101927433	1.0	0.0
270	345.0	21.0
271	2369.0	1426.0
100289059	0.0	3.0
272	825.0	440.0
273	437.0	3409.0
274	2671.0	822.0
275	760.0	235.0
276	2.0	0.0
277	0.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	6.0	2.0
100289051	1.0	0.0
7253	74.0	9.0
7252	6.0	4.0
7257	2904.0	3545.0
7259	13765.0	10259.0
7258	0.0	0.0
280	597.0	383.0
281	0.0	0.0
101927449	0.0	2.0
283	1166.0	426.0
7251	5228.0	5249.0
284	576.0	417.0
285	1204.0	1219.0
286	73.0	77.0
287	3393.0	1099.0
288	5441.0	1431.0
102723378	0.0	0.0
7249	7601.0	4312.0
7264	3522.0	7033.0
7263	1909.0	1130.0
7266	5188.0	4799.0
7265	3445.0	2917.0
7268	364.0	160.0
7267	40397.0	13239.0
100422437	1.0	0.0
290	9725.0	1146.0
101927455	0.0	0.0
291	2208.0	1826.0
292	11741.0	12850.0
101927457	1.0	44.0
7260	1098.0	1319.0
293	30387.0	14665.0
352852	3.0	3.0
101927459	0.0	0.0
7262	178.0	602.0
100289034	0.0	0.0
100652824	15.0	10.0
100422431	1.0	0.0
7275	2297.0	385.0
7274	88.0	7.0
7277	1548.0	524.0
100422445	18.0	8.0
7276	0.0	1.0
7278	13.0	3.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	1641.0	1255.0
100289027	0.0	0.0
7273	1538.0	364.0
7272	269.0	376.0
102723356	60.0	8.0
7286	1638.0	3094.0
376844	0.0	0.0
100529257	28.0	21.0
7288	28.0	4.0
7287	46.0	9.0
7289	2467.0	1128.0
134510	2413.0	1562.0
79490	0.0	0.0
7280	852.0	1457.0
79492	0.0	0.0
79491	0.0	0.0
100529251	35.0	28.0
79494	0.0	0.0
7284	13067.0	10471.0
7283	1387.0	2740.0
79498	0.0	0.0
122525	634.0	262.0
79499	0.0	0.0
100422450	1.0	0.0
100422452	0.0	0.0
7297	4411.0	3358.0
7296	5246.0	3802.0
7299	0.0	3.0
134526	0.0	0.0
7298	583.0	1796.0
100422469	0.0	0.0
7291	501.0	480.0
100529261	6.0	0.0
7290	1104.0	629.0
100529262	3.0	1.0
7293	119.0	319.0
79483	0.0	0.0
7292	120.0	1127.0
100529264	0.0	3.0
79482	0.0	0.0
7295	6833.0	8576.0
352887	1.0	1.0
7294	72.0	18.0
79488	0.0	0.0
388818	0.0	0.0
100292680	13.0	1.0
388815	1085.0	240.0
158506	1.0	0.0
100529239	1.0	0.0
92483	3.0	4.0
352896	0.0	0.0
92482	1228.0	607.0
122509	399.0	469.0
388849	39.0	11.0
134548	133.0	44.0
101927423	26.0	25.0
101927422	0.0	0.0
100529240	3.0	0.0
134549	1095.0	773.0
100529241	3.0	4.0
388830	1.0	4.0
408050	407.0	145.0
100422486	26.0	10.0
100529215	75.0	30.0
100529211	42.0	24.0
100422496	0.0	1.0
122553	2565.0	1426.0
100133307	0.0	0.0
100133308	0.0	0.0
100133309	6.0	0.0
100133310	0.0	0.0
100133311	220.0	10.0
388886	1328.0	467.0
100133314	0.0	2.0
134505	0.0	5.0
100133321	0.0	4.0
100529209	23.0	21.0
65003	1983.0	1461.0
65005	2462.0	1676.0
65008	1259.0	927.0
171419	0.0	0.0
65009	660.0	311.0
55681	6017.0	5199.0
55680	1605.0	624.0
79650	2458.0	3008.0
79652	1456.0	2951.0
79651	1212.0	1813.0
146456	256.0	35.0
55684	5316.0	6277.0
55683	9058.0	3718.0
79654	4602.0	4661.0
79656	751.0	121.0
55689	4029.0	2479.0
171416	0.0	0.0
79658	1442.0	803.0
55687	1370.0	646.0
79657	2566.0	2374.0
55686	6046.0	1801.0
374395	3183.0	2834.0
79659	4761.0	749.0
374393	294.0	858.0
65010	556.0	667.0
374378	759.0	890.0
65012	70.0	4.0
92610	3464.0	1054.0
122481	290.0	101.0
65018	2759.0	1895.0
55692	2826.0	2041.0
55691	2932.0	1058.0
55690	8493.0	7337.0
79641	1811.0	3780.0
55696	4519.0	3162.0
55695	1136.0	1138.0
79640	2466.0	1277.0
79643	1292.0	1153.0
79642	937.0	276.0
55693	162.0	84.0
79645	330.0	10.0
55699	11213.0	9671.0
79644	1817.0	2125.0
55698	390.0	149.0
79647	3850.0	3597.0
55697	3019.0	3206.0
79646	11665.0	5555.0
79649	880.0	629.0
374383	114.0	49.0
79648	2051.0	1138.0
92609	2705.0	2220.0
134490	0.0	0.0
134492	2150.0	1298.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	13.0	16.0
146481	0.0	1.0
79670	5421.0	2613.0
79672	3182.0	2371.0
79671	1683.0	840.0
79674	401.0	155.0
79673	1809.0	1490.0
79676	120.0	100.0
79675	1070.0	557.0
79677	2423.0	1974.0
79679	23818.0	685.0
158471	571.0	382.0
349391	0.0	0.0
79661	1570.0	373.0
79660	7175.0	4146.0
79663	607.0	448.0
171424	0.0	0.0
171423	360.0	152.0
79665	6265.0	3633.0
171422	0.0	0.0
79664	5261.0	2289.0
171421	0.0	0.0
79667	344.0	30.0
79666	5364.0	3194.0
171427	26.0	10.0
79669	549.0	1709.0
171425	799.0	221.0
79668	2616.0	692.0
171420	0.0	0.0
158401	26.0	22.0
92667	2503.0	672.0
158405	1551.0	667.0
349386	0.0	0.0
79690	913.0	1399.0
79692	881.0	393.0
79691	2090.0	1206.0
79694	2221.0	869.0
79693	1112.0	785.0
79696	275.0	144.0
100302751	10.0	14.0
79695	451.0	87.0
79698	53.0	3.0
205564	2787.0	2311.0
79697	1203.0	1657.0
79699	5103.0	2365.0
92659	259.0	145.0
65055	1112.0	595.0
65057	1160.0	719.0
65056	10191.0	6308.0
65059	1577.0	266.0
349372	0.0	0.0
100302743	1.0	0.0
79680	3449.0	1068.0
79683	1068.0	434.0
100302742	0.0	0.0
79682	487.0	1473.0
100302741	0.0	0.0
79685	7500.0	2806.0
79684	1034.0	334.0
100216001	0.0	2.0
79689	13086.0	5224.0
146429	13.0	3.0
65065	2453.0	611.0
92689	6800.0	5068.0
90025	275.0	107.0
158427	1811.0	705.0
408263	1.0	1.0
92682	134.0	33.0
146434	803.0	437.0
146433	1059.0	272.0
146439	2122.0	2066.0
90019	1090.0	29.0
65062	3701.0	1450.0
158431	573.0	320.0
65061	109.0	206.0
90011	0.0	1.0
92675	1779.0	809.0
65078	424.0	132.0
134466	1315.0	161.0
90007	5305.0	8584.0
65072	47.0	22.0
100289019	399.0	181.0
100289017	3.0	0.0
100133172	10.0	1.0
55601	2533.0	3109.0
55600	3.0	1.0
55605	1619.0	1706.0
55604	2726.0	1437.0
55603	5430.0	1285.0
55602	2931.0	1605.0
55609	445.0	318.0
55608	6210.0	2827.0
55607	3512.0	640.0
254528	2.0	0.0
349334	2.0	0.0
9910	4362.0	3446.0
100133180	6.0	4.0
641924	1.0	0.0
9908	15733.0	9345.0
9909	2670.0	1906.0
55612	636.0	51.0
55611	4628.0	5249.0
55610	3174.0	1413.0
254531	1504.0	945.0
9902	14690.0	17429.0
55616	3011.0	2074.0
171482	0.0	0.0
9903	7605.0	2386.0
55615	841.0	642.0
55614	6010.0	1685.0
9900	844.0	175.0
55613	97.0	46.0
340990	0.0	0.0
9901	2069.0	339.0
9906	443.0	164.0
55619	2711.0	1067.0
9907	1826.0	1457.0
9904	2458.0	1502.0
171484	2.0	3.0
55617	1086.0	374.0
9905	9264.0	2544.0
641922	1.0	0.0
171483	0.0	2.0
9920	987.0	498.0
9921	14557.0	13418.0
100133190	895.0	218.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	17974.0	13579.0
55623	11886.0	4844.0
55622	2009.0	981.0
55621	1666.0	981.0
55620	2051.0	1678.0
9913	3189.0	2145.0
55627	4394.0	3299.0
340980	4.0	3.0
9914	1238.0	1070.0
55626	4413.0	2646.0
9911	200.0	141.0
55625	4922.0	3654.0
9912	733.0	280.0
55624	5988.0	4144.0
9917	7614.0	4563.0
9918	5861.0	2630.0
9915	2948.0	3106.0
55629	9015.0	5208.0
55628	2457.0	678.0
9931	6678.0	2337.0
55630	705.0	795.0
301	17840.0	10893.0
55634	908.0	382.0
55633	1596.0	1177.0
302	49932.0	42011.0
55632	2065.0	1242.0
303	21.0	9.0
55631	1454.0	789.0
304	344.0	422.0
9924	3661.0	1860.0
55638	6063.0	2265.0
305	4.0	1.0
306	3827.0	2256.0
9925	2470.0	882.0
340970	0.0	0.0
9922	6066.0	3469.0
55636	3636.0	1563.0
307	6099.0	4817.0
55635	123.0	848.0
308	26074.0	24570.0
9923	5963.0	2897.0
9928	88.0	291.0
309	20239.0	29292.0
9929	5210.0	2945.0
9926	7030.0	6701.0
9927	9679.0	6663.0
9942	591.0	284.0
9943	4469.0	2850.0
266553	0.0	0.0
101927396	0.0	0.0
9940	225.0	38.0
101927399	2.0	2.0
9941	521.0	374.0
339983	448.0	704.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	36.0	18.0
55640	235.0	247.0
