id	b85e2c85-8baa-4c95-9d23-84d77c1e2c48	2de4e8e1-2f87-43ca-aba6-19720e119397
41	363.0	447.0
106481371	0.0	0.0
43	48.0	56.0
645486	0.0	0.0
47	6998.0	15325.0
48	14745.0	4431.0
49	32.0	20.0
106481338	0.0	0.0
106481339	0.0	0.0
106481336	1.0	0.0
106481337	1.0	0.0
106481341	0.0	0.0
106481342	8.0	1.0
106481340	2.0	0.0
85458	7729.0	2454.0
106481345	1.0	0.0
85459	1334.0	1601.0
106481346	0.0	0.0
85456	9291.0	7394.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4290.0	3050.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	59.0	28.0
442913	0.0	0.0
85452	19.0	13.0
442914	0.0	0.0
50	5208.0	7867.0
85453	2834.0	383.0
442915	0.0	0.0
85450	2426.0	2701.0
51	11002.0	5959.0
442916	0.0	0.0
85451	1780.0	1842.0
52	3800.0	7109.0
442917	0.0	0.0
53	1734.0	2212.0
442918	0.0	0.0
54	771.0	3404.0
442919	0.0	0.0
55	82.0	240.0
442909	0.0	1.0
56	6.0	66.0
58	29.0	104.0
59	56233.0	14742.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	20.0	5.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	433.0	298.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	1.0	0.0
106481357	0.0	0.0
85445	6.0	2.0
106481354	2.0	1.0
85446	319.0	139.0
442900	0.0	0.0
106481355	0.0	0.0
85443	19.0	25.0
442901	0.0	0.0
85444	1530.0	2325.0
442902	0.0	0.0
60	182542.0	457455.0
85441	1184.0	959.0
442903	9.0	11.0
85442	21.0	1413.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	35.0
85440	5115.0	2357.0
442907	0.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	8.0	12.0
68	3.0	7.0
344595	664.0	282.0
69	5.0	3.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	8.0	8.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	2.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	95.0	188.0
106481321	1.0	0.0
85479	19.0	148.0
106481322	0.0	0.0
85476	4078.0	4049.0
85477	591.0	227.0
70	10.0	6.0
85474	17.0	61.0
71	129244.0	283245.0
72	19102.0	1217.0
73	29.0	13.0
74	0.0	0.0
75	15.0	27.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4305.0	4839.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	5.0	1.0
85465	2466.0	7687.0
81	26115.0	32099.0
85463	2077.0	809.0
82	7.0	11.0
85464	3309.0	4787.0
83	9.0	2.0
85461	6756.0	4758.0
85462	522.0	796.0
86	2390.0	13493.0
87	27474.0	17238.0
85460	1977.0	1005.0
88	19.0	1270.0
89	7.0	14.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3516.0	6390.0
106481300	0.0	0.0
91	3673.0	7086.0
92	2479.0	1039.0
93	2214.0	1407.0
94	1884.0	1233.0
95	162.0	359.0
97	373.0	414.0
98	1144.0	818.0
344561	0.0	0.0
728661	5551.0	3964.0
728664	0.0	1.0
106481305	1.0	0.0
261734	719.0	841.0
106481306	0.0	0.0
106481303	1.0	0.0
106481304	0.0	0.0
728666	20.0	57.0
106481309	12.0	9.0
246119	0.0	0.0
106481307	1.0	0.0
261735	9.0	0.0
106481308	0.0	0.0
3804	3.0	0.0
3805	0.0	8.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	7.0	2.0
3809	7.0	8.0
246123	0.0	0.0
106481311	0.0	0.0
344558	767.0	320.0
3800	891.0	745.0
3801	1270.0	605.0
3802	3.0	7.0
728695	0.0	1.0
285735	0.0	0.0
261726	3133.0	4412.0
728698	6.0	6.0
3814	1.0	5.0
3815	42236.0	468.0
3816	70.0	158.0
261729	4399.0	1322.0
3817	76.0	7.0
3818	53.0	16.0
222166	23596.0	668.0
3811	6.0	5.0
3812	1.0	7.0
285740	2.0	5.0
285741	44.0	21.0
728689	8.0	11.0
3827	1.0	16.0
246100	0.0	0.0
3820	120.0	119.0
3821	43.0	18.0
3822	1.0	2.0
3823	2.0	1.0
3824	356.0	171.0
645402	0.0	0.0
403313	1048.0	625.0
403314	1.0	0.0
728637	0.0	2.0
728638	17.0	113.0
728633	0.0	0.0
728632	12.0	26.0
728635	19.0	12.0
3836	3520.0	2649.0
222183	71.0	134.0
3837	15206.0	20217.0
3838	1710.0	21714.0
3839	4145.0	4248.0
728629	1.0	0.0
403304	3.0	0.0
403305	0.0	0.0
3831	2089.0	1485.0
3832	490.0	5111.0
3833	150.0	2981.0
3834	73.0	17.0
3835	1323.0	5814.0
728620	1.0	1.0
403300	0.0	0.0
645412	2.0	0.0
403301	0.0	0.0
403302	1.0	0.0
403303	0.0	0.0
728621	491.0	132.0
3848	5.0	0.0
3849	3.0	65.0
222171	164.0	1952.0
728619	4.0	5.0
3840	7644.0	12027.0
3841	1865.0	471.0
3842	12210.0	9371.0
3843	14941.0	8267.0
3844	0.0	0.0
3845	3366.0	5494.0
3846	9.0	18.0
645423	0.0	0.0
3860	8.0	0.0
246126	1.0	0.0
728658	1378.0	1923.0
728655	0.0	8.0
728657	2.0	2.0
728656	0.0	0.0
3858	1039.0	994.0
3859	4.0	3.0
246135	6.0	0.0
3850	0.0	78.0
3851	9.0	544.0
3852	48975.0	2331.0
645414	0.0	0.0
3853	229.0	31.0
3854	1870.0	331.0
3855	16155.0	35909.0
3856	10234.0	74147.0
3857	18.0	0.0
728640	3.0	1.0
645431	8.0	14.0
728642	225.0	311.0
728641	10.0	10.0
645434	36.0	0.0
645432	6.0	19.0
285704	1320.0	1326.0
728643	22.0	3.0
222194	2858.0	1417.0
285708	0.0	2.0
1204	1.0	0.0
1203	1152.0	914.0
1201	864.0	2426.0
1200	10182.0	8346.0
3861	36790.0	1401.0
645426	9.0	5.0
645425	0.0	0.0
1209	5831.0	9724.0
3866	37661.0	342.0
1208	1.0	1.0
1207	3964.0	8763.0
3868	522.0	248.0
285311	0.0	0.0
3880	18551.0	39511.0
3881	5.0	1.0
285313	2058.0	234.0
100128537	1805.0	165.0
3882	29.0	19.0
100128536	0.0	2.0
285314	2.0	15.0
285315	415.0	308.0
1215	39.0	7.0
100141515	5.0	3.0
1213	28934.0	67230.0
1212	1336.0	2370.0
1211	4742.0	6543.0
3872	16636.0	2275.0
3875	8563.0	58498.0
3876	4.0	15.0
3879	0.0	6.0
3890	1.0	0.0
3891	0.0	0.0
3892	130.0	40.0
100128525	3.0	1.0
285326	0.0	0.0
1230	265.0	727.0
285329	18.0	28.0
440097	73.0	9.0
440093	18.0	19.0
3883	4.0	10.0
3884	0.0	0.0
3885	0.0	0.0
3886	1.0	0.0
100128521	0.0	0.0
3887	112.0	32.0
3888	0.0	0.0
100631239	1.0	0.0
3889	11.0	12.0
100128516	111.0	44.0
285331	1520.0	1124.0
100128512	0.0	0.0
285335	28.0	73.0
100128514	0.0	0.0
1241	680.0	351.0
1240	534.0	583.0
1238	221.0	127.0
1237	3.0	146.0
1236	87.0	505.0
1235	5.0	10.0
1234	272.0	898.0
1233	48.0	407.0
1232	3.0	46.0
3895	24917.0	57456.0
100128511	35.0	7.0
100631247	11.0	8.0
3897	376.0	314.0
100631248	0.0	0.0
3898	1437.0	4383.0
100631249	0.0	0.0
3899	3655.0	5096.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1946.0	2154.0
100631251	5.0	27.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	232.0	180.0
100631254	3.0	0.0
100128503	1.0	0.0
285349	349.0	85.0
574501	5.0	0.0
574502	0.0	0.0
1244	121.0	3769.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	10719.0	779.0
1263	1041.0	736.0
1262	14.0	6.0
116966	370.0	12.0
100887755	0.0	0.0
1261	2.0	22.0
100887754	1.0	0.0
1260	0.0	8.0
116969	29.0	1.0
1259	475.0	496.0
1258	13.0	0.0
440061	0.0	0.0
100887750	88.0	26.0
100887746	1.0	0.0
100887744	5.0	4.0
1272	2162.0	83.0
1271	2137.0	145.0
100887749	83.0	23.0
1270	39.0	17.0
100887748	0.0	1.0
440044	30.0	97.0
1269	6.0	26.0
440051	0.0	0.0
1268	827.0	125.0
440050	1.0	4.0
1267	3760.0	7134.0
1266	12869.0	22312.0
100887740	0.0	0.0
1265	7951.0	18362.0
1286	386.0	137.0
1285	269.0	40.0
1284	29384.0	20724.0
1282	29034.0	27765.0
1281	17817.0	187233.0
1280	249.0	23.0
440078	205.0	186.0
440077	1.0	14.0
440087	26.0	11.0
1278	18701.0	198569.0
1277	8501.0	255953.0
440081	86.0	306.0
116938	0.0	0.0
1297	9.0	0.0
116931	155.0	43.0
1296	2536.0	1877.0
1295	7331.0	4720.0
116933	7.0	0.0
1294	898.0	758.0
1293	16088.0	72867.0
116935	50.0	46.0
1292	14819.0	25454.0
440068	1.0	14.0
1291	18244.0	20638.0
116937	6.0	11.0
440067	40.0	14.0
1290	5199.0	24902.0
440073	533.0	86.0
440072	3.0	4.0
1289	2509.0	25601.0
1288	1177.0	336.0
1287	3018.0	2377.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3102.0	2521.0
440021	0.0	2.0
442673	7.0	3.0
10018	3126.0	4009.0
126328	1124.0	1250.0
442676	1.0	0.0
126326	396.0	217.0
1299	49.0	297.0
1298	611.0	410.0
10011	1208.0	1994.0
10010	10508.0	4141.0
10013	3015.0	4264.0
128989	1049.0	1903.0
10015	15042.0	17846.0
10014	4997.0	1842.0
10017	41.0	21.0
10016	3813.0	11523.0
10020	3666.0	3160.0
114335	0.0	0.0
114336	0.0	1.0
126321	982.0	3311.0
10029	0.0	0.0
442668	1.0	0.0
10022	1.0	0.0
10021	9.0	47.0
10024	92.0	1534.0
128977	2456.0	1429.0
103021165	1.0	32.0
10023	232.0	297.0
103021164	5.0	3.0
10026	3991.0	2062.0
10025	1816.0	2941.0
116986	151.0	485.0
116985	4505.0	4914.0
116988	2989.0	3415.0
116987	4247.0	3879.0
114327	2181.0	671.0
440043	0.0	0.0
126308	3019.0	2921.0
440041	0.0	0.0
126306	11.0	78.0
151306	342.0	24.0
100128590	5.0	5.0
100128596	2.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	18.0	65.0
440026	2214.0	1923.0
440023	0.0	0.0
10008	595.0	474.0
10007	2151.0	3343.0
10009	5838.0	4391.0
116984	1527.0	1138.0
116983	982.0	1841.0
151313	626.0	880.0
10000	6472.0	1501.0
128954	0.0	0.0
10002	28.0	16.0
10001	1238.0	1437.0
10004	281.0	86.0
10003	475.0	81.0
10006	5506.0	3685.0
10005	599.0	1302.0
126370	0.0	0.0
285352	93.0	112.0
100128579	0.0	0.0
285359	110.0	53.0
126375	639.0	351.0
126374	1339.0	225.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3537.0	3447.0
285367	860.0	1464.0
285368	173.0	682.0
100128569	41.0	39.0
126364	158.0	295.0
100128560	28.0	8.0
285370	0.0	0.0
285375	1.0	0.0
102682016	0.0	1.0
153932	3.0	8.0
344191	1.0	4.0
126353	51.0	182.0
751071	155.0	150.0
442660	0.0	1.0
442661	0.0	0.0
106481286	1.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	11.0	19.0
106481282	0.0	0.0
285381	2148.0	2152.0
106481283	0.0	0.0
285382	516.0	184.0
106481280	1.0	2.0
165918	2019.0	7411.0
106481281	2.0	3.0
165904	4.0	622.0
285386	1276.0	133.0
138307	5.0	1.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	9.0	2.0
106481290	0.0	0.0
100128541	1.0	1.0
138311	350.0	386.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	22.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	4.0	14.0
126299	436.0	835.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2040.0	2813.0
728710	1.0	0.0
126295	354.0	416.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	2.0	0.0
106481267	0.0	0.0
151246	409.0	1327.0
645318	0.0	0.0
645317	17.0	16.0
151242	19.0	9.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	45440.0	27240.0
100287908	0.0	0.0
645332	267.0	397.0
126282	617.0	1243.0
100287902	1.0	158.0
163227	736.0	1985.0
100287900	1.0	0.0
163223	265.0	24.0
106481275	0.0	1.0
106481276	0.0	1.0
106481273	1.0	1.0
106481274	0.0	2.0
106481279	0.0	0.0
106481277	0.0	1.0
151258	52.0	9.0
106481278	1.0	0.0
645328	1.0	10.0
151254	84.0	32.0
645326	20.0	13.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	9.0	28.0
163259	559.0	125.0
645345	15.0	36.0
200403	34.0	0.0
107133508	1.0	0.0
106481239	0.0	0.0
163255	543.0	122.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	2.0	4.0
728732	1.0	3.0
728734	3.0	0.0
126272	152.0	80.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1103.0	1299.0
106481243	0.0	0.0
107133513	1.0	1.0
106481240	0.0	0.0
106481241	4.0	3.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	1.0
114299	58.0	127.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	1.0	0.0
106481249	0.0	0.0
107133516	7.0	6.0
728723	215.0	32.0
106481253	0.0	2.0
107133522	18.0	1.0
106481254	7.0	0.0
107133524	16.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	2.0	0.0
106481258	0.0	0.0
126259	5.0	11.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	1.0	0.0
151276	2.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	294.0	81.0
645368	4.0	0.0
645367	2.0	0.0
106481217	0.0	0.0
200424	1780.0	5081.0
106481218	5.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	32.0	26.0
645360	1.0	1.0
106481219	0.0	0.0
106481220	12.0	9.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	1.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	803.0	958.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	1.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	1.0	9.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	0.0
645387	489.0	597.0
645382	0.0	0.0
645381	72.0	85.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	3.0
106481201	1.0	0.0
645398	0.0	0.0
106481206	6.0	1.0
106481207	6.0	1.0
106481204	0.0	0.0
106481205	0.0	2.0
106481208	3.0	4.0
106481209	0.0	0.0
3902	94.0	286.0
3903	2367.0	2207.0
106481210	0.0	0.0
3904	7.0	25.0
3906	7.0	3.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	3954.0	1186.0
106481211	0.0	0.0
3909	19109.0	544.0
106481212	0.0	1.0
684959	0.0	0.0
151234	56.0	10.0
151230	1017.0	698.0
728798	0.0	1.0
3913	22693.0	10271.0
3914	12040.0	985.0
3915	33853.0	11138.0
3916	16922.0	28034.0
3918	16865.0	3088.0
3910	26206.0	5742.0
3911	6872.0	4299.0
3912	15478.0	10429.0
728782	19.0	17.0
728780	59.0	23.0
3924	15.0	24.0
3925	3165.0	17284.0
3927	12103.0	12219.0
3929	130.0	977.0
3920	16989.0	45727.0
3921	34421.0	59912.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	2.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	3747.0	15571.0
3937	923.0	1878.0
3938	5.0	14.0
3939	28946.0	37356.0
3930	3670.0	4348.0
100873179	1.0	0.0
3931	489.0	104.0
3932	195.0	584.0
3933	0.0	0.0
3934	1171.0	735.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	6.0
3947	0.0	0.0
3948	106.0	16.0
3949	2090.0	2539.0
100873169	0.0	1.0
3940	0.0	1.0
100873168	0.0	0.0
3945	25231.0	5269.0
100873196	1.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	1.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	16.0
100873192	0.0	1.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	59.0	228.0
3958	17885.0	11210.0
3959	21329.0	23455.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	389.0	467.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	370.0	124.0
3952	26740.0	171.0
3953	6340.0	777.0
3954	2664.0	1722.0
3955	1827.0	1320.0
3956	23732.0	24392.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	11.0	10.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	21.0	6.0
728746	0.0	0.0
728748	6.0	4.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	62.0	188.0
1303	13081.0	25625.0
107133502	0.0	0.0
1302	68.0	75.0
1301	113.0	9571.0
1300	12.0	8458.0
3960	39.0	5.0
3963	0.0	0.0
3964	6741.0	34778.0
1308	26047.0	1118.0
3965	1132.0	2870.0
1307	2961.0	1809.0
151295	53.0	50.0
1306	8001.0	5524.0
100189589	6.0	8.0
728774	0.0	0.0
728773	2.0	8.0
3980	1575.0	2039.0
100287932	1822.0	4873.0
3981	1345.0	1818.0
728776	14.0	31.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	21031.0	8086.0
1315	9720.0	10701.0
1314	16570.0	55654.0
1312	3654.0	5329.0
1311	21.0	4248.0
100329135	2.0	5.0
1310	5.0	5.0
574537	0.0	0.0
3972	3.0	1.0
3973	210.0	2.0
3975	0.0	505.0
3976	553.0	161.0
3977	17829.0	1742.0
1318	208.0	164.0
3978	1003.0	3062.0
1317	3092.0	12009.0
728763	7.0	18.0
3990	79.0	15.0
645313	2.0	14.0
3991	25980.0	1443.0
645312	0.0	0.0
3992	966.0	3615.0
645311	1.0	0.0
728769	383.0	375.0
1330	0.0	0.0
1327	10998.0	11286.0
1326	1610.0	569.0
1325	13.0	4.0
3982	2.0	1.0
3983	25120.0	11468.0
3984	1280.0	5149.0
3985	6552.0	11780.0
3987	5783.0	6351.0
3988	6767.0	3915.0
1329	2690.0	5424.0
116809	0.0	1.0
100128416	37.0	5.0
1340	4669.0	9762.0
1337	3175.0	6079.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1353.0	4327.0
100128410	0.0	0.0
3995	3537.0	497.0
100128412	0.0	0.0
3996	1943.0	1638.0
3998	13192.0	10868.0
1339	0.0	1.0
285440	2344.0	1614.0
285441	1.0	0.0
1352	1054.0	934.0
1351	3063.0	8157.0
1350	10226.0	11340.0
1349	3549.0	7149.0
1348	1.0	1.0
1347	3611.0	4060.0
1346	1887.0	203.0
1345	4725.0	20677.0
1343	3.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	23.0	7.0
1363	10417.0	2499.0
1362	13199.0	14757.0
1361	3.0	2.0
1360	245.0	6.0
1359	107.0	383.0
1358	30.0	2.0
1357	140.0	5.0
1356	2911.0	17120.0
1355	3984.0	3267.0
1353	2810.0	1647.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	2.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	117.0	46.0
285464	959.0	188.0
100873200	2.0	0.0
777774	0.0	0.0
1374	6438.0	13278.0
1373	1025.0	113.0
1371	1277.0	1017.0
1370	6.0	4.0
1369	0.0	0.0
1368	8403.0	1579.0
100873209	0.0	0.0
1366	1680.0	4170.0
1365	873.0	392.0
1364	7259.0	12028.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	59.0	10.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	25.0	9.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5799.0	3510.0
116843	1553.0	739.0
1384	2597.0	5215.0
116842	96.0	72.0
1382	6727.0	4225.0
116844	466.0	96.0
1381	1000.0	259.0
1380	79.0	35.0
440176	6.0	4.0
440184	9.0	1.0
1379	1.0	10.0
1378	122.0	71.0
1376	1267.0	1661.0
1375	114.0	187.0
128821	1.0	0.0
100873237	0.0	0.0
128822	18.0	0.0
100873236	0.0	0.0
100873235	4.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	5.0	63.0
100873239	2.0	1.0
100873222	0.0	0.0
100873221	2.0	1.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	330.0	756.0
1396	105.0	160.0
1395	29.0	1.0
1394	164.0	51.0
1393	198.0	10.0
1392	0.0	0.0
285407	10.0	32.0
116835	901.0	218.0
1390	950.0	1098.0
1389	9704.0	3215.0
1388	5194.0	7295.0
1387	11630.0	4002.0
116841	1468.0	2111.0
1386	5460.0	4606.0
116840	1668.0	1270.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	258.0	150.0
100873255	1.0	0.0
100873254	15.0	10.0
100873253	0.0	1.0
285412	4.0	3.0
100873252	0.0	0.0
100287898	92.0	58.0
100287895	0.0	0.0
285419	60.0	17.0
1399	7155.0	9493.0
1398	7955.0	4271.0
1397	4446.0	8557.0
100873259	0.0	1.0
100873258	2.0	2.0
100873257	9.0	0.0
100873256	0.0	0.0
100873240	0.0	4.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	3.0	0.0
100287887	111.0	159.0
285429	41.0	77.0
100287880	0.0	0.0
440193	1512.0	3139.0
100873248	0.0	0.0
100873247	8.0	4.0
100873246	0.0	0.0
100873245	1.0	3.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6853.0	7978.0
153830	6631.0	1803.0
645280	7.0	3.0
440138	824.0	635.0
440132	3.0	0.0
440142	1.0	3.0
10139	851.0	1077.0
126208	415.0	1162.0
126206	56.0	12.0
126205	16.0	6.0
107133497	6.0	0.0
126204	23.0	0.0
107133499	0.0	0.0
128866	6174.0	9937.0
10131	2903.0	2720.0
10134	14659.0	10903.0
107133494	0.0	3.0
10133	10313.0	3435.0
128869	1014.0	1433.0
10136	2.0	0.0
10135	6396.0	13971.0
100128493	0.0	0.0
103021294	11.0	10.0
10138	996.0	1073.0
100128496	0.0	0.0
10137	5702.0	6224.0
128861	0.0	0.0
128862	0.0	0.0
10141	7.0	0.0
10140	13282.0	14122.0
128864	7.0	15.0
440125	3.0	2.0
440131	0.0	1.0
10143	79.0	47175.0
128854	788.0	304.0
10142	11559.0	3836.0
10144	10178.0	1424.0
10147	3327.0	6149.0
100128483	0.0	0.0
10146	14167.0	12464.0
128859	1.0	1.0
10149	515.0	37.0
10148	75.0	124.0
128853	81.0	60.0
440159	2.0	1.0
10117	44.0	4.0
440163	12.0	1.0
10110	1103.0	53.0
10112	184.0	4116.0
10111	7167.0	5091.0
10114	17455.0	4226.0
10113	3334.0	4796.0
128848	0.0	0.0
10116	10755.0	7400.0
165829	84.0	8.0
100128469	7.0	2.0
153842	1.0	0.0
440145	1465.0	2214.0
10129	5422.0	1936.0
440153	0.0	0.0
10128	12849.0	9095.0
100033799	0.0	0.0
107133486	3.0	5.0
10121	6173.0	9997.0
100128465	1.0	0.0
10120	3205.0	4721.0
10123	6277.0	2709.0
138234	4.0	2.0
10125	397.0	360.0
10124	7017.0	1563.0
10127	2038.0	1690.0
10126	937.0	2942.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	101.0	59.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	0.0	0.0
285489	36.0	7.0
100128448	0.0	0.0
126242	3.0	0.0
106481198	1.0	2.0
10107	2.0	6.0
10106	26925.0	8964.0
106481199	0.0	0.0
10109	11246.0	21476.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	884.0	1632.0
10100	1319.0	590.0
10103	783.0	822.0
106481194	0.0	0.0
10102	1241.0	1716.0
106481195	0.0	0.0
10105	2478.0	6531.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	344.0	33.0
440119	266.0	44.0
126235	1.0	0.0
126231	318.0	142.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	42.0	68.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	50.0	45.0
106481167	0.0	4.0
106481168	1.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	2.0
100128427	5.0	0.0
440107	2.0	90.0
440104	1284.0	686.0
106481176	0.0	4.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	3.0	2.0
106481179	0.0	1.0
128876	0.0	1.0
100128420	19.0	36.0
100128423	0.0	0.0
128879	1.0	0.0
106481172	0.0	0.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	26.0	1.0
10090	929.0	277.0
10093	3712.0	10376.0
10092	7752.0	17999.0
10095	1923.0	5063.0
645204	2.0	0.0
10094	6889.0	16088.0
645203	1.0	8.0
10097	16371.0	54979.0
10096	11040.0	24506.0
645201	2.0	1.0
163115	294.0	33.0
200504	3.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	5.0	208.0
106481143	0.0	0.0
114194	0.0	0.0
138162	97.0	254.0
106481144	1.0	0.0
114195	4.0	3.0
106481141	0.0	2.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	17.0	11.0
106481145	0.0	0.0
151126	186.0	828.0
106481146	0.0	0.0
10099	20459.0	4204.0
10098	1722.0	573.0
114190	0.0	0.0
106481140	0.0	0.0
114192	3.0	0.0
645212	618.0	273.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
