id	f76b3ebd-e168-41b4-ac1f-e58b583a0506	89898350-742a-4b99-b1b0-4db42205fdba
64960	1957.0	2797.0
64963	952.0	1186.0
64965	1084.0	1678.0
64968	1194.0	1448.0
64969	1539.0	1491.0
100132372	1.0	2.0
64975	724.0	1003.0
64976	1032.0	1188.0
64979	473.0	807.0
100132380	7.0	3.0
64978	186.0	211.0
100132382	1.0	0.0
100132386	0.0	1.0
64981	823.0	1282.0
64983	1467.0	1608.0
100132396	1.0	0.0
100132399	0.0	0.0
100616668	46.0	39.0
287015	0.0	0.0
100506299	30.0	13.0
121512	2077.0	996.0
100288083	2.0	0.0
101060200	518.0	271.0
100288077	15.0	13.0
100288072	8.0	11.0
121504	96.0	116.0
121506	146.0	363.0
101060233	0.0	0.0
121551	534.0	306.0
100506246	0.0	0.0
133558	4.0	1.0
100506244	0.0	0.0
157506	1753.0	793.0
100506243	73.0	127.0
121549	2.0	8.0
101060211	0.0	0.0
100533851	4.0	2.0
170506	3136.0	3855.0
100506275	1.0	0.0
170504	0.0	0.0
170503	1.0	1.0
100132308	0.0	0.0
121536	2011.0	1953.0
101060226	544.0	589.0
64900	1190.0	849.0
64902	9.0	11.0
64901	177.0	512.0
145553	63.0	93.0
100132311	0.0	0.0
157530	19.0	7.0
100506211	60.0	97.0
100506215	159.0	100.0
121599	0.0	0.0
100132321	0.0	1.0
100132322	1.0	0.0
100533844	0.0	0.0
100506205	0.0	0.0
101060280	1.0	2.0
64922	2.0	0.0
64921	2265.0	3055.0
64924	3399.0	5732.0
100533849	0.0	0.0
64926	358.0	356.0
64925	1025.0	1402.0
64919	213.0	200.0
100132332	0.0	0.0
133522	432.0	186.0
100506233	268.0	380.0
104644205	0.0	0.0
100506237	0.0	0.0
4705	4905.0	6956.0
64928	981.0	1643.0
4706	1337.0	2792.0
64927	1417.0	1584.0
100132341	789.0	939.0
4707	943.0	1417.0
4708	2027.0	2860.0
4709	995.0	1674.0
100132346	0.0	0.0
145501	11.0	2.0
145508	270.0	321.0
4700	2115.0	2386.0
4701	77.0	102.0
4702	1377.0	2075.0
4703	133.0	90.0
4704	1295.0	1925.0
101060264	24.0	13.0
100506229	6.0	2.0
64940	207.0	295.0
64943	1556.0	1959.0
64946	287.0	485.0
204777	0.0	0.0
4716	2018.0	3742.0
4717	1215.0	1687.0
100132352	419.0	470.0
4718	1774.0	3745.0
4719	5060.0	6403.0
100132355	0.0	0.0
100132358	0.0	0.0
4710	2704.0	4728.0
4711	2675.0	3804.0
4712	1183.0	1601.0
4713	1947.0	1996.0
4714	1044.0	905.0
4715	3697.0	8145.0
100506412	0.0	0.0
407039	0.0	0.0
407036	1.0	1.0
407037	0.0	0.0
100506413	0.0	0.0
407030	0.0	2.0
407031	0.0	2.0
407034	0.0	2.0
407035	0.0	0.0
407032	30.0	25.0
407033	0.0	0.0
4728	1984.0	4523.0
4729	375.0	645.0
4720	4184.0	6205.0
4722	1955.0	4229.0
4723	4871.0	5773.0
4724	1681.0	2474.0
4725	3307.0	4751.0
4726	1233.0	2087.0
407027	0.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	2138.0	3205.0
4739	10193.0	4377.0
100506409	13.0	33.0
4730	52.0	77.0
4731	2253.0	2844.0
4733	2370.0	2498.0
4734	1809.0	2144.0
4735	23022.0	21691.0
4736	30237.0	38730.0
407016	3.0	1.0
407017	0.0	0.0
100506433	49.0	9.0
407014	12.0	10.0
407015	1.0	1.0
4750	1345.0	1747.0
407018	8.0	1.0
100506436	55.0	69.0
4751	117.0	1153.0
407019	32.0	2.0
407013	8.0	1.0
407010	13.0	1.0
407011	10.0	5.0
192217	17.0	11.0
4741	13.0	17.0
4744	500.0	384.0
4745	38.0	1583.0
4747	8.0	8.0
407006	17.0	3.0
407003	1.0	0.0
100506421	5.0	1.0
650368	187.0	75.0
407004	0.0	0.0
407009	0.0	0.0
4760	0.0	0.0
4761	9.0	2.0
407007	8.0	0.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	101.0	33.0
649395	2.0	7.0
348180	374.0	286.0
407001	1.0	0.0
407002	4.0	0.0
407000	1.0	0.0
4752	584.0	407.0
4753	557.0	4636.0
100506428	125.0	118.0
4756	5796.0	7160.0
4758	3152.0	4560.0
4759	0.0	0.0
4771	2293.0	1729.0
4772	1332.0	879.0
4773	1285.0	1369.0
348174	5.0	2.0
2110	1807.0	1289.0
2108	3018.0	4180.0
2107	9065.0	12216.0
2104	245.0	561.0
2103	48.0	36.0
2101	1259.0	1860.0
4763	5923.0	6428.0
4764	0.0	0.0
4768	0.0	0.0
2109	2615.0	1027.0
4780	9128.0	7904.0
4781	13658.0	4034.0
4782	11635.0	16362.0
4783	4017.0	1037.0
4784	12355.0	5549.0
2122	1715.0	1200.0
2121	3014.0	3144.0
2120	3699.0	4223.0
143282	70.0	69.0
2119	2035.0	1251.0
2118	226.0	98.0
100303743	0.0	0.0
2117	3707.0	2574.0
2116	17.0	37.0
100303745	0.0	0.0
2115	1656.0	1163.0
2114	11816.0	4237.0
167227	2984.0	5341.0
2113	8927.0	5702.0
143279	1270.0	1501.0
4774	6730.0	8224.0
4775	1985.0	1528.0
4776	2606.0	3275.0
4778	67.0	96.0
4779	20900.0	22503.0
4790	3829.0	4494.0
348158	5.0	1.0
4791	2488.0	2645.0
4792	5515.0	4679.0
4793	648.0	640.0
348156	54.0	64.0
4794	556.0	769.0
4795	919.0	772.0
407052	1.0	0.0
2132	4879.0	6617.0
407053	0.0	0.0
2131	2812.0	3906.0
407050	1.0	4.0
2130	9371.0	9853.0
407051	0.0	0.0
407056	3.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	2.0	3.0
2125	963.0	2477.0
2124	603.0	787.0
2123	403.0	571.0
255919	775.0	1108.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	1.0	0.0
407040	9.0	1.0
2140	1853.0	3902.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	1290.0	578.0
2138	47.0	12.0
2137	3223.0	3162.0
2135	999.0	1131.0
2134	220.0	185.0
4796	424.0	1629.0
100303728	97.0	70.0
4798	2362.0	1590.0
4799	3266.0	3863.0
255928	5.0	27.0
255926	0.0	0.0
2155	71.0	239.0
2153	53.0	67.0
2152	4513.0	1229.0
2151	1996.0	3662.0
2150	522.0	979.0
253314	3.0	12.0
2149	3972.0	7606.0
100288042	0.0	0.0
2147	0.0	2.0
2146	332.0	691.0
2145	4707.0	2392.0
348120	0.0	0.0
2166	1103.0	1697.0
2165	0.0	0.0
100288038	0.0	0.0
2162	6126.0	5349.0
2161	42.0	237.0
2160	0.0	0.0
100288035	1.0	0.0
2159	325.0	134.0
2158	0.0	0.0
2157	3460.0	1685.0
652959	1.0	1.0
348110	2944.0	3677.0
2177	484.0	973.0
2176	659.0	900.0
2175	174.0	365.0
2173	305.0	48.0
2172	2.0	3.0
2171	1197.0	390.0
2170	140.0	391.0
338799	387.0	361.0
100288022	0.0	0.0
100303755	109.0	183.0
2169	0.0	0.0
2168	1.0	0.0
2167	35494.0	6735.0
2180	26127.0	6255.0
2188	576.0	2169.0
2187	52.0	71.0
2186	7142.0	7311.0
2185	2066.0	2534.0
2184	4044.0	5024.0
338785	68.0	12.0
2182	3943.0	2552.0
2181	6181.0	11310.0
100288013	0.0	0.0
2178	467.0	383.0
255967	3366.0	3963.0
2191	1502.0	4235.0
649324	0.0	0.0
2199	19977.0	13844.0
652972	12.0	20.0
100288008	0.0	0.0
2197	11441.0	15576.0
2196	2757.0	843.0
338773	2554.0	3897.0
652974	0.0	0.0
2195	15651.0	9413.0
652975	0.0	0.0
2194	73556.0	107992.0
2193	2253.0	3824.0
2192	25510.0	22045.0
104355140	0.0	0.0
652978	7.0	9.0
104355141	2.0	0.0
104355143	0.0	3.0
104355145	1.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	703.0	1261.0
104355148	9.0	8.0
104355149	0.0	0.0
121916	0.0	0.0
652968	122.0	148.0
652969	2.0	2.0
652960	1.0	2.0
649330	0.0	0.0
652961	2.0	2.0
338761	18.0	13.0
652963	0.0	1.0
652965	0.0	0.0
652966	0.0	0.0
338758	151.0	56.0
104355133	0.0	0.0
104355135	0.0	0.0
104355136	1.0	0.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	12.0	3.0
121906	0.0	0.0
192286	1557.0	2532.0
652995	12.0	9.0
338751	0.0	0.0
338755	2.0	1.0
101290508	0.0	0.0
652985	0.0	2.0
101290506	102.0	175.0
101290504	4.0	2.0
101290503	0.0	0.0
104355150	1.0	0.0
101290502	0.0	0.0
104355151	0.0	0.0
104355152	2.0	0.0
338739	2.0	6.0
652991	0.0	0.0
101290501	1.0	0.0
101290500	0.0	3.0
100132247	305.0	93.0
121838	33.0	52.0
100132251	0.0	0.0
145814	2.0	2.0
100132264	0.0	1.0
100132268	0.0	0.0
145820	112.0	21.0
157807	25.0	10.0
338821	1.0	1.0
100132273	94.0	85.0
338811	77.0	71.0
338817	73.0	24.0
145837	123.0	376.0
375719	47.0	11.0
100132288	249.0	179.0
100132289	0.0	0.0
338809	2.0	1.0
101060321	0.0	0.0
100132291	1.0	1.0
375704	56.0	39.0
100132295	0.0	0.0
50484	2673.0	3883.0
50486	7071.0	822.0
50485	1512.0	2505.0
50488	6290.0	5959.0
50487	7.0	4.0
50489	50.0	32.0
387712	43.0	83.0
387718	1.0	2.0
387715	2.0	0.0
652904	0.0	0.0
101060301	0.0	0.0
387700	329.0	61.0
387707	13.0	7.0
387703	10.0	2.0
107063611	0.0	0.0
100506377	2.0	0.0
100506376	18.0	8.0
107063612	0.0	0.0
101060351	0.0	1.0
375759	11.0	4.0
399726	133.0	72.0
101928969	358.0	46.0
375757	739.0	952.0
387733	11.0	13.0
100533990	2.0	2.0
375743	3853.0	3211.0
100506365	1570.0	1129.0
101928971	0.0	0.0
157869	996.0	542.0
143241	0.0	2.0
375748	1183.0	1448.0
169841	187.0	181.0
387723	132.0	113.0
375775	1733.0	679.0
100506392	114.0	58.0
399708	0.0	0.0
100506390	0.0	0.0
399706	0.0	0.0
101928989	0.0	1.0
100506394	72.0	129.0
143244	5.0	16.0
387755	3.0	12.0
387751	420.0	223.0
100533970	45.0	17.0
387758	1109.0	1932.0
101928991	0.0	0.0
100506380	281.0	271.0
100506385	18.0	75.0
101928999	0.0	0.0
399717	74.0	257.0
387745	45.0	29.0
170850	9.0	13.0
387742	1.0	0.0
387747	0.0	1.0
387748	1.0	0.0
100506334	321.0	111.0
100533955	11.0	1.0
100533952	1.0	6.0
100506330	27.0	50.0
101928922	0.0	0.0
4804	2576.0	1141.0
387778	0.0	7.0
4807	13.0	9.0
4808	3.0	4.0
100132201	3.0	11.0
4809	4179.0	3798.0
387775	2.0	4.0
100134869	64.0	44.0
4800	2452.0	2696.0
4801	2143.0	2641.0
4802	2320.0	2988.0
4803	40.0	32.0
133874	24.0	6.0
399774	0.0	3.0
100506328	11.0	3.0
100506325	131.0	107.0
101928931	30.0	25.0
4815	237.0	412.0
4817	1275.0	1565.0
4818	152.0	176.0
387763	2530.0	611.0
145853	243.0	267.0
375791	41.0	41.0
145858	0.0	0.0
375790	9764.0	20419.0
4810	628.0	857.0
4811	16088.0	11657.0
4814	3453.0	8365.0
373159	3.0	29.0
100506356	0.0	0.0
101060376	12.0	14.0
399746	0.0	0.0
373156	6565.0	6538.0
157855	18.0	6.0
170825	0.0	0.0
101928941	1.0	39.0
399748	10.0	34.0
4826	806.0	124.0
4828	948.0	210.0
4829	10.0	1.0
169834	109.0	58.0
145864	772.0	462.0
4820	7224.0	5206.0
4821	4.0	0.0
4824	396.0	509.0
4825	40.0	112.0
100506343	16.0	6.0
157848	0.0	0.0
4837	5686.0	6998.0
4838	14.0	5.0
145873	44.0	45.0
4839	1488.0	2557.0
387787	51.0	130.0
100132234	3.0	0.0
4830	741.0	2098.0
4831	904.0	1665.0
4832	1002.0	2816.0
4833	3157.0	7121.0
4835	2528.0	2308.0
4836	6555.0	7922.0
650236	0.0	0.0
102467146	48.0	28.0
4850	1613.0	1760.0
4848	3267.0	4241.0
4849	2168.0	2972.0
143187	1258.0	1439.0
4841	13710.0	19131.0
4842	25.0	9.0
4843	99.0	24.0
155185	65.0	196.0
155184	0.0	1.0
4846	951.0	602.0
192111	1496.0	3193.0
4860	2065.0	2138.0
4861	49.0	55.0
167153	2930.0	4792.0
192127	0.0	0.0
100421090	0.0	0.0
192128	0.0	0.0
4851	4812.0	3288.0
4852	0.0	2.0
4853	18143.0	24122.0
4854	12768.0	9707.0
100506527	0.0	0.0
100421096	0.0	2.0
4855	4240.0	1448.0
100421097	16.0	25.0
4856	893.0	620.0
4857	1558.0	1751.0
4858	802.0	282.0
100506555	7.0	0.0
4871	0.0	1.0
2210	13.0	53.0
649264	5.0	3.0
2207	1189.0	1359.0
2206	328.0	338.0
2205	346.0	248.0
101928904	0.0	0.0
2204	44.0	12.0
2203	1960.0	4894.0
2202	17432.0	36351.0
2201	128.0	1087.0
2200	23026.0	34952.0
4862	620.0	441.0
4863	1469.0	1272.0
4864	3296.0	3463.0
4867	514.0	491.0
2209	82.0	227.0
4868	2.0	1.0
2208	89.0	4.0
4869	20274.0	52609.0
100506542	3.0	1.0
4880	19.0	1.0
4881	5262.0	866.0
4882	1536.0	829.0
4883	3102.0	909.0
2220	74.0	83.0
101928913	142.0	214.0
100506540	50.0	107.0
2218	1460.0	2293.0
2217	8951.0	6216.0
2216	0.0	0.0
2215	281.0	53.0
2214	1490.0	3218.0
2213	604.0	562.0
2212	1543.0	1927.0
4874	2.0	4.0
4875	8.0	21.0
4878	16.0	4.0
4879	0.0	2.0
2219	572.0	300.0
4891	3624.0	5813.0
4892	1.0	4.0
4893	3203.0	4636.0
2232	574.0	1305.0
2231	1.0	1.0
2230	993.0	518.0
649288	4.0	0.0
2229	1.0	0.0
2228	1.0	1.0
2227	0.0	0.0
204474	0.0	0.0
2224	2934.0	3594.0
2222	5264.0	9501.0
4884	277.0	64.0
4885	32.0	85.0
4886	3636.0	7702.0
4887	644.0	91.0
4888	19.0	9.0
4889	219.0	30.0
131177	46.0	13.0
2243	0.0	1.0
2242	1362.0	781.0
2241	2071.0	1687.0
649299	1.0	0.0
143162	137.0	112.0
2239	1075.0	2332.0
2237	763.0	2164.0
2236	0.0	1.0
2235	1445.0	2604.0
4897	892.0	2439.0
4898	6720.0	8737.0
4899	1223.0	1038.0
131185	2.0	1.0
2254	35.0	25.0
2253	2.0	0.0
2252	1491.0	902.0
2251	0.0	0.0
2250	6.0	2.0
2249	2.0	0.0
2248	0.0	0.0
2247	4118.0	986.0
2246	2289.0	1418.0
2245	995.0	1078.0
2244	5.0	2.0
100506516	102.0	105.0
2264	112.0	234.0
348262	2885.0	2883.0
2263	2440.0	1005.0
2262	11.0	6.0
2261	480.0	556.0
2260	12665.0	6142.0
169792	346.0	982.0
613227	1.0	0.0
2259	226.0	189.0
2258	762.0	369.0
167127	7.0	51.0
2257	119.0	152.0
2256	48.0	24.0
2255	1067.0	308.0
100506506	0.0	0.0
348254	12.0	5.0
2275	1243.0	1383.0
2274	6746.0	7198.0
2273	30828.0	4272.0
2272	276.0	251.0
2271	2779.0	7048.0
100132086	0.0	0.0
253430	769.0	716.0
2268	810.0	417.0
2267	10.0	8.0
2266	6.0	5.0
348249	0.0	0.0
2287	1681.0	3659.0
2286	1616.0	2102.0
2284	0.0	0.0
2283	0.0	1.0
2281	94.0	77.0
2280	8058.0	8335.0
2277	1459.0	186.0
2290	1.0	1.0
348235	1196.0	2523.0
2298	9.0	10.0
2297	15.0	7.0
2296	1200.0	418.0
2295	132.0	306.0
2294	74.0	56.0
2289	8211.0	9416.0
2288	7477.0	26246.0
2299	81.0	1373.0
338879	1.0	4.0
338870	2.0	3.0
652873	0.0	1.0
253461	6295.0	5802.0
338872	87.0	15.0
192134	0.0	0.0
104054213	3.0	3.0
338862	0.0	0.0
338864	0.0	0.0
192146	8.0	19.0
100132121	1.0	0.0
100846978	52.0	35.0
100132124	0.0	0.0
100132132	0.0	1.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	1.0	1.0
100846996	0.0	0.0
100132142	0.0	0.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	2.0	0.0
100132159	171.0	66.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	4.0	3.0
399804	65.0	159.0
399806	2.0	0.0
100132163	11.0	9.0
100132166	0.0	0.0
100132169	17.0	96.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	612.0	638.0
399814	0.0	0.0
100132173	0.0	0.0
338917	7.0	3.0
387804	25.0	14.0
375850	0.0	0.0
387837	13.0	4.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	8.0	2.0
133789	0.0	0.0
101928840	0.0	0.0
100421008	0.0	0.0
100506492	67.0	182.0
613210	0.0	0.0
613211	0.0	0.0
613212	1.0	1.0
100506495	161.0	115.0
101928846	12.0	4.0
387856	170.0	98.0
387853	0.0	2.0
613209	0.0	1.0
121793	17.0	10.0
145767	50.0	33.0
100073347	1.0	0.0
399857	0.0	1.0
100421018	0.0	0.0
145781	62.0	12.0
613204	1.0	0.0
387845	16.0	19.0
145773	67.0	67.0
170712	0.0	0.0
387841	48.0	48.0
100134713	29.0	28.0
387849	24.0	14.0
157773	85.0	210.0
399823	69.0	13.0
131149	0.0	0.0
157777	88.0	114.0
399829	0.0	1.0
101928869	0.0	0.0
399827	0.0	0.0
4904	13447.0	13305.0
4905	1670.0	3008.0
4907	1563.0	1277.0
4908	77.0	27.0
4909	303.0	43.0
145788	73.0	137.0
4900	159.0	124.0
4901	53.0	75.0
4902	68.0	25.0
155100	0.0	0.0
157769	3195.0	5822.0
399839	0.0	0.0
4914	18.0	25.0
4915	13107.0	2622.0
387867	3.0	11.0
4916	874.0	1193.0
4917	10.0	6.0
4919	772.0	453.0
4910	1.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	448.0	868.0
50507	250.0	915.0
399888	62.0	11.0
100421046	0.0	0.0
50506	149.0	44.0
100421047	0.0	0.0
50509	4174.0	2705.0
50508	0.0	0.0
157713	0.0	3.0
100506457	2.0	1.0
133746	2476.0	2127.0
100506451	352.0	213.0
4925	3484.0	6239.0
4926	22575.0	30032.0
4927	1805.0	2223.0
4928	7099.0	12190.0
4929	8206.0	1966.0
387895	6.0	13.0
387893	1469.0	1378.0
50512	697.0	685.0
50511	37.0	30.0
4920	1208.0	3012.0
4921	14468.0	4909.0
50514	9.0	34.0
4922	38.0	0.0
4923	2.0	0.0
4924	15627.0	15030.0
50515	1543.0	2804.0
100421045	0.0	3.0
100421057	0.0	0.0
100421058	0.0	0.0
100506443	1.0	4.0
387890	38.0	49.0
157708	0.0	0.0
4938	1677.0	7722.0
4939	3555.0	16137.0
387885	12.0	9.0
387882	833.0	647.0
4931	1202.0	4356.0
100421055	3.0	4.0
4935	125.0	256.0
100506475	0.0	0.0
157739	10.0	18.0
4947	4557.0	4636.0
4948	85.0	31.0
145741	35.0	6.0
100132100	0.0	0.0
101928827	1.0	0.0
100132101	1.0	2.0
100132103	4.0	2.0
100132104	0.0	0.0
169714	898.0	826.0
4940	4512.0	19057.0
145748	702.0	312.0
4942	6210.0	7069.0
4943	1234.0	1119.0
4946	13878.0	19023.0
399876	0.0	0.0
100506465	4.0	0.0
157724	8.0	21.0
100506469	338.0	296.0
131118	1070.0	1496.0
100506462	73.0	53.0
4958	1616.0	1515.0
100132116	943.0	311.0
4951	0.0	0.0
100421072	0.0	2.0
4952	2762.0	3958.0
4953	2525.0	1863.0
399881	0.0	0.0
100421075	0.0	0.0
4954	4.0	4.0
4956	0.0	1.0
4957	2391.0	4185.0
100847022	0.0	0.0
100847023	0.0	1.0
100847020	0.0	1.0
286887	25.0	7.0
100847021	0.0	0.0
100847026	0.0	1.0
100847027	0.0	0.0
100847024	0.0	1.0
259266	245.0	789.0
100847025	0.0	0.0
100847028	4.0	2.0
100847029	0.0	0.0
4969	9235.0	3544.0
2306	34.0	128.0
2305	286.0	1283.0
2304	20.0	5.0
2303	84.0	54.0
2302	28.0	37.0
284217	1004.0	596.0
2301	3.0	3.0
2300	55.0	49.0
284215	26.0	50.0
2309	6417.0	7884.0
4967	7345.0	8444.0
2308	5661.0	3054.0
4968	930.0	1145.0
2307	84.0	167.0
100847030	3.0	1.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	538.0	601.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	1.0	2.0
100847036	0.0	0.0
100862664	0.0	0.0
100862665	3.0	2.0
100847039	1.0	1.0
100862666	0.0	0.0
2317	36042.0	55856.0
2316	87954.0	92752.0
2315	41.0	35.0
2314	9228.0	13122.0
100862662	85.0	5.0
2313	2620.0	1313.0
284207	1826.0	1120.0
2312	116.0	56.0
2311	0.0	0.0
2310	95.0	92.0
284203	0.0	0.0
4973	427.0	845.0
4974	33.0	16.0
4975	2.0	1.0
4976	4144.0	4990.0
2319	6033.0	6813.0
4978	34.0	17.0
2318	2351.0	1376.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	0.0	1.0
4991	0.0	0.0
4992	0.0	0.0
100847042	0.0	1.0
4993	8.0	2.0
100847043	0.0	0.0
2331	18935.0	7072.0
100862678	0.0	0.0
100847048	0.0	0.0
2330	799.0	774.0
100862679	1.0	0.0
100847049	1.0	0.0
100847046	7.0	1.0
100847047	0.0	0.0
100862675	0.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	866.0	279.0
100862670	0.0	0.0
2327	7783.0	2794.0
2326	804.0	719.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	1933.0	705.0
2323	101.0	101.0
259239	0.0	0.0
2322	101.0	214.0
2321	4885.0	2634.0
4983	1080.0	852.0
4985	48.0	149.0
4986	13.0	1.0
4987	247.0	292.0
4988	0.0	0.0
2329	377.0	246.0
100847051	0.0	1.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	0.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	623.0	856.0
100847059	1.0	0.0
2341	0.0	1.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	2679.0	2969.0
2335	98160.0	564686.0
2334	275.0	64.0
104502416	3.0	1.0
259249	0.0	0.0
2332	3001.0	3345.0
100862680	0.0	0.0
4994	3.0	2.0
4995	13.0	2.0
104502417	1.0	0.0
4998	61.0	290.0
4999	1418.0	1667.0
260294	51.0	73.0
100847062	1.0	0.0
260293	1132.0	232.0
100847063	0.0	0.0
284260	4.0	15.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	1.0	0.0
100847067	0.0	0.0
100847064	0.0	1.0
100847065	0.0	0.0
2353	58410.0	34543.0
2352	7.0	0.0
100847068	1.0	0.0
2350	1701.0	729.0
100847069	0.0	0.0
100862692	1.0	0.0
2348	487.0	167.0
2346	116.0	126.0
284257	0.0	0.0
284254	3.0	2.0
100847070	0.0	0.0
284252	1547.0	1722.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	0.0	0.0
100847072	1.0	1.0
100847077	0.0	0.0
729790	0.0	0.0
100847078	0.0	0.0
100847075	21.0	13.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	53.0	56.0
729798	0.0	1.0
2359	1098.0	1655.0
2358	80.0	27.0
2357	376.0	266.0
2356	2369.0	4494.0
2355	23578.0	13111.0
2354	61015.0	3927.0
100847080	0.0	0.0
100847081	0.0	0.0
259283	1.0	2.0
100847084	0.0	0.0
259282	6078.0	4976.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	0.0
100847087	2.0	0.0
259289	2.0	0.0
259287	0.0	0.0
259286	0.0	0.0
259285	0.0	0.0
646909	0.0	0.0
284233	37.0	32.0
284232	0.0	1.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	9.0	2.0
259293	1.0	0.0
259292	1.0	0.0
100847093	0.0	0.0
259290	6.0	7.0
259296	0.0	0.0
259295	35.0	28.0
646913	0.0	0.0
646912	1.0	1.0
646910	1.0	1.0
50700	2.0	1.0
646915	0.0	0.0
59082	7.0	0.0
2395	347.0	549.0
59084	1234.0	2924.0
441584	0.0	0.0
11108	2155.0	3385.0
11107	595.0	393.0
11100	13828.0	18722.0
11102	1089.0	1221.0
11101	2050.0	2819.0
139411	198.0	18.0
11104	892.0	965.0
11103	2418.0	2551.0
284297	1745.0	3004.0
11105	3.0	2.0
693231	0.0	0.0
25759	960.0	543.0
693232	22.0	15.0
284293	2.0	5.0
693233	0.0	0.0
693234	1.0	0.0
693235	0.0	1.0
115426	2227.0	2350.0
25758	430.0	674.0
100379174	0.0	0.0
11119	2399.0	2599.0
11118	2850.0	4107.0
441581	1.0	0.0
127406	1.0	1.0
84034	2627.0	830.0
84033	3469.0	1312.0
11113	465.0	874.0
11112	3146.0	3358.0
139422	0.0	0.0
284288	2.0	1.0
139420	0.0	0.0
11117	4246.0	6180.0
11116	901.0	1055.0
693220	68.0	25.0
693221	0.0	0.0
84061	5628.0	8291.0
693222	0.0	0.0
84060	801.0	660.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	6.0	1.0
139425	0.0	0.0
693227	0.0	0.0
693228	2.0	0.0
693229	0.0	0.0
115416	623.0	702.0
84067	2517.0	2864.0
84066	1.0	1.0
84069	124.0	296.0
84068	572.0	660.0
84063	2.0	1.0
284276	79.0	114.0
84062	778.0	1061.0
139431	0.0	0.0
84065	1842.0	2488.0
284274	0.0	1.0
84064	1392.0	1923.0
284273	2576.0	2318.0
693230	1.0	0.0
693210	0.0	0.0
693211	0.0	0.0
693212	0.0	0.0
693213	0.0	0.0
693214	0.0	2.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	0.0
152404	11.0	12.0
84059	858.0	1516.0
84056	1809.0	1691.0
84055	4.0	8.0
84058	392.0	807.0
84057	30.0	101.0
284266	54.0	46.0
84054	31.0	8.0
84081	2244.0	2649.0
84080	665.0	391.0
84083	315.0	551.0
441549	183.0	91.0
441548	31.0	6.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	0.0	1.0
441550	5.0	9.0
84089	0.0	0.0
84088	0.0	0.0
84085	1481.0	1619.0
84084	97.0	177.0
84087	1.0	0.0
84086	0.0	0.0
84070	37.0	33.0
84072	4.0	4.0
84071	198.0	221.0
392100	1.0	0.0
100379132	1.0	2.0
392106	2.0	0.0
441533	0.0	1.0
441531	5.0	0.0
84078	787.0	1106.0
84077	2.0	7.0
84079	2193.0	2276.0
84074	308.0	210.0
84073	71.0	70.0
84076	3.0	0.0
84075	2.0	8.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	0.0	0.0
201931	2186.0	2026.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	3.0	0.0
100847008	3.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	0.0
106480195	1.0	0.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	0.0	0.0
127435	6097.0	6753.0
106480190	16.0	7.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	0.0	0.0
106480193	0.0	0.0
