id	352a2653-8001-44cd-852c-288684114104	e70fb08e-1239-4035-874e-64dbb3ac0e3d
100129407	0.0	0.0
102465500	0.0	0.0
286223	66.0	33.0
23749	0.0	0.0
100129403	1.0	1.0
345041	29.0	32.0
100129405	260.0	302.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	13658.0	7577.0
102465507	0.0	0.0
23742	1.0	0.0
359766	0.0	0.0
23743	1351.0	25.0
359767	0.0	0.0
102465505	0.0	0.0
130813	32.0	5.0
23744	2.0	0.0
102465504	0.0	1.0
130814	2300.0	1227.0
102465503	0.0	0.0
359774	3.0	5.0
359775	3.0	0.0
359776	0.0	0.0
359770	1.0	0.0
359771	0.0	0.0
359772	1.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	3165.0	2223.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	18.0	5.0
347694	0.0	0.0
286239	0.0	50.0
23751	7.0	5.0
102465519	0.0	0.0
23752	5.0	1.0
23753	664.0	926.0
115207	32527.0	6734.0
359777	0.0	0.0
102465517	0.0	0.0
130827	430.0	607.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1335.0	1933.0
23755	6.0	11.0
359779	0.0	0.0
102465515	1.0	0.0
23756	1.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	22.0	9.0
347688	7.0	9.0
102465524	0.0	0.0
94005	4653.0	3203.0
102465523	0.0	2.0
102465522	3.0	0.0
102465521	0.0	1.0
102465520	0.0	0.0
94009	50.0	23.0
727866	1.0	0.0
57060	1884.0	760.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	13780.0	12145.0
102465526	0.0	0.0
727865	6.0	3.0
102465525	1.0	0.0
84687	5494.0	6211.0
727859	1.0	0.0
84689	265.0	176.0
84688	26.0	1.0
139135	0.0	0.0
84684	0.0	3.0
84681	1192.0	1114.0
84680	1786.0	570.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	1.0
102465530	0.0	0.0
727856	0.0	0.0
727857	2.0	0.0
727851	159.0	73.0
102465539	1.0	1.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	6291.0	3515.0
84676	29.0	10.0
84675	15.0	16.0
140123	0.0	0.0
84678	2597.0	3534.0
84677	0.0	0.0
84672	0.0	0.0
84671	1984.0	730.0
84674	1778.0	967.0
84673	0.0	0.0
152101	0.0	0.0
152100	633.0	505.0
94027	36.0	28.0
94026	3.0	1.0
94025	1792.0	124.0
129787	2337.0	1465.0
57088	6086.0	1953.0
127124	0.0	0.0
57089	647.0	1601.0
57082	205.0	2469.0
57084	3.0	0.0
57085	2205.0	13106.0
152118	0.0	0.0
152110	1631.0	8.0
154790	13.0	1.0
154791	343.0	344.0
646201	0.0	0.0
57091	236.0	223.0
94015	951.0	264.0
57092	9443.0	8877.0
646202	17.0	16.0
57097	1454.0	531.0
57099	763.0	1146.0
727879	1.0	2.0
57093	0.0	0.0
166752	13.0	0.0
57094	21.0	3.0
57095	3279.0	6141.0
57096	85.0	84.0
139163	0.0	0.0
84698	645.0	235.0
84699	15.0	18.0
84694	0.0	0.0
84693	758.0	981.0
100499563	0.0	0.0
84696	110.0	61.0
84695	482.0	495.0
84690	46.0	1.0
84692	12.0	0.0
84691	6.0	1.0
130752	152.0	95.0
646213	0.0	0.0
100130495	15.0	17.0
646208	2.0	4.0
94039	1114.0	959.0
94031	4738.0	3559.0
94030	163.0	11.0
100130484	0.0	0.0
94033	14.0	0.0
94032	12.0	8.0
727810	1.0	1.0
100130481	0.0	1.0
100130480	0.0	1.0
115196	584.0	241.0
727805	1.0	0.0
139105	1.0	0.0
646218	0.0	0.0
347744	40.0	147.0
347741	0.0	0.0
646231	0.0	0.0
154743	1211.0	1434.0
130773	3.0	3.0
727842	0.0	1.0
100129480	97.0	114.0
100129482	2857.0	1160.0
727837	0.0	0.0
347736	61.0	25.0
347733	981.0	26.0
347732	23.0	45.0
347735	5019.0	18686.0
347734	3791.0	2699.0
347731	3.0	0.0
646243	0.0	0.0
94059	304.0	273.0
347730	6.0	0.0
646249	0.0	0.0
201305	74.0	26.0
100130466	0.0	0.0
727833	0.0	0.0
727835	0.0	4.0
100130462	0.0	0.0
94056	5705.0	2745.0
100130461	1.0	0.0
727830	0.0	0.0
727832	1.0	2.0
140100	0.0	0.0
727826	50.0	30.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	6516.0	5643.0
347717	1.0	0.0
347716	31.0	14.0
101154644	0.0	0.0
152195	305.0	180.0
100288831	0.0	1.0
164153	13.0	9.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	3.0
347706	0.0	0.0
152189	705.0	281.0
347705	0.0	2.0
347702	0.0	1.0
152185	1268.0	1579.0
347701	0.0	1.0
100288827	1.0	0.0
100288825	0.0	0.0
57000	167.0	45.0
57001	533.0	1320.0
84618	3.0	0.0
84617	6665.0	8968.0
84619	459.0	558.0
57007	4078.0	567.0
84624	1400.0	852.0
84627	934.0	478.0
84626	1096.0	871.0
57002	625.0	642.0
57003	9841.0	10988.0
84620	321.0	133.0
84623	47.0	47.0
57004	0.0	0.0
84622	966.0	391.0
100288814	2.0	3.0
57010	283.0	49.0
57017	2642.0	4975.0
84614	2898.0	1728.0
57018	7296.0	9740.0
57019	2514.0	5446.0
84616	0.0	0.0
84612	1006.0	862.0
57016	14.0	10116.0
96626	0.0	0.0
100288805	146.0	26.0
100288801	3.0	1.0
100288802	0.0	0.0
57020	4336.0	3021.0
164127	2.0	11.0
166785	1203.0	952.0
84639	0.0	3.0
84647	2.0	0.0
84649	16950.0	7740.0
60678	1191.0	1523.0
60677	2.0	3.0
84648	0.0	53.0
60676	246.0	5.0
84643	0.0	0.0
60675	5.0	5.0
139170	0.0	0.0
101154686	0.0	0.0
84645	364.0	109.0
60674	11036.0	16474.0
57026	38.0	33.0
60673	1161.0	1715.0
152138	0.0	0.0
60672	1046.0	2548.0
152137	10281.0	2649.0
252946	0.0	0.0
84641	4700.0	10772.0
252948	0.0	0.0
84640	3049.0	2760.0
252949	0.0	0.0
154796	4386.0	2680.0
96610	189.0	234.0
164118	11.0	42.0
84629	12122.0	5505.0
84628	63.0	38.0
727897	1024.0	21.0
57030	237.0	13.0
84636	100.0	51.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	5930.0	4629.0
84632	5035.0	2682.0
60686	823.0	771.0
84631	96.0	5.0
57037	2088.0	1223.0
84634	1.0	3.0
60685	5696.0	3763.0
105370183	0.0	1.0
57038	2362.0	1573.0
60684	3870.0	3405.0
60682	949.0	656.0
60681	6655.0	1953.0
84630	24.0	31.0
60680	170.0	3.0
252953	0.0	0.0
252954	0.0	0.0
139189	2.0	0.0
252955	0.0	0.0
252956	3.0	1.0
57045	3368.0	2020.0
84669	2783.0	2831.0
84668	7401.0	2267.0
84665	0.0	0.0
57047	17.0	49.0
84664	0.0	0.0
84667	5.0	4.0
84666	0.0	6.0
84661	1468.0	3204.0
84660	23.0	23.0
84662	1636.0	855.0
648809	0.0	9.0
648822	0.0	1.0
57053	57.0	51.0
57054	0.0	0.0
57055	1.0	0.0
57050	2417.0	1692.0
166793	461.0	555.0
84658	15.0	8.0
84657	104.0	41.0
84659	272.0	713.0
84654	0.0	0.0
57057	2.0	0.0
84656	7850.0	8562.0
84650	1348.0	1257.0
84651	4.0	4.0
100132917	0.0	1.0
100132918	0.0	1.0
252983	1430.0	515.0
441073	52.0	24.0
100132920	0.0	1.0
100132923	43.0	18.0
100132929	2.0	2.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	222.0	32.0
441061	1.0	0.0
100132932	0.0	0.0
100132938	1.0	0.0
100288785	0.0	0.0
441094	513.0	52.0
100132940	0.0	2.0
252968	0.0	0.0
252969	2086.0	1508.0
100132948	12.0	10.0
100132949	0.0	0.0
286310	4.0	0.0
404093	2228.0	1250.0
286319	1291.0	659.0
100288772	7.0	0.0
441027	2094.0	238.0
441026	0.0	3.0
441024	849.0	502.0
441032	339.0	156.0
84803	562.0	253.0
164091	1417.0	1203.0
100132963	3.0	2.0
100132965	0.0	2.0
100132967	0.0	0.0
152098	98.0	38.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	2.0	3.0
100132979	0.0	1.0
359803	4.0	31.0
359804	4.0	7.0
100288742	0.0	0.0
359806	1.0	0.0
84816	425.0	697.0
359800	0.0	4.0
84818	3103.0	2248.0
441046	38.0	26.0
84817	1177.0	2344.0
359802	0.0	0.0
84823	3385.0	5875.0
57205	2872.0	2863.0
441054	82.0	43.0
84824	61.0	288.0
441051	6.0	14.0
441050	40.0	43.0
84820	248.0	103.0
100132987	4.0	3.0
57209	1756.0	712.0
100288739	1.0	0.0
84809	1340.0	1272.0
84808	85.0	578.0
57210	1519.0	1038.0
84804	978.0	1112.0
100288730	126.0	61.0
84807	346.0	554.0
441034	50.0	23.0
84812	634.0	280.0
57215	2009.0	2701.0
84811	1586.0	1856.0
57216	3264.0	11759.0
57217	3203.0	6604.0
84814	325.0	70.0
100132992	1.0	4.0
57211	1742.0	1609.0
100132994	0.0	0.0
57212	3025.0	2111.0
57213	728.0	638.0
100132995	1.0	1.0
57214	382.0	412.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	2.0
100130335	12.0	7.0
648791	311.0	121.0
359822	0.0	0.0
100129347	7.0	6.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	2.0	3.0
130728	3.0	1.0
286380	1.0	1.0
100129331	0.0	0.0
100130319	2.0	0.0
404024	4.0	0.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	11.0	11.0
100130311	462.0	193.0
100130310	0.0	0.0
130733	435.0	48.0
359844	0.0	2.0
359845	3018.0	805.0
727914	3.0	1.0
727915	0.0	19.0
100129325	2.0	1.0
100129320	47.0	34.0
646168	10.0	2.0
100129319	0.0	9.0
100130307	4.0	3.0
100129315	0.0	0.0
100130302	3.0	3.0
727910	1790.0	383.0
100130301	19.0	0.0
345193	71.0	41.0
130749	39.0	19.0
646164	0.0	0.0
727909	8.0	5.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	10.0	4.0
646175	0.0	1.0
646174	1.0	0.0
115123	626.0	686.0
286333	106.0	94.0
286336	957.0	954.0
115106	891.0	930.0
100306975	1.0	2.0
115111	106.0	27.0
286343	1537.0	3211.0
286348	2.0	2.0
646193	7.0	0.0
100886964	0.0	0.0
646192	15.0	33.0
646196	2.0	7.0
646195	2738.0	2576.0
100534599	3.0	2.0
130700	0.0	0.0
100306951	133.0	96.0
100534595	113.0	108.0
100132911	0.0	0.0
100534592	0.0	1.0
100534593	112.0	209.0
286362	0.0	0.0
100132916	1.0	2.0
100240709	1.0	7.0
129684	3.0	1.0
57180	632.0	414.0
129685	2681.0	1364.0
100240707	10.0	0.0
727982	0.0	353.0
57185	5408.0	3457.0
727987	0.0	0.0
57186	7813.0	7541.0
57187	5711.0	7909.0
57188	777.0	523.0
57181	3116.0	1056.0
94122	319.0	208.0
57182	4383.0	3626.0
727984	5.0	2.0
94121	2553.0	617.0
94120	748.0	708.0
57184	1339.0	1095.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	13.0	1328.0
57189	5909.0	8180.0
359792	6.0	5.0
127018	1164.0	1519.0
359793	0.0	0.0
100240711	1.0	2.0
100240712	1.0	1.0
100240710	0.0	0.0
345258	3.0	3.0
100240713	0.0	0.0
94115	0.0	0.0
57190	12334.0	7170.0
727970	2.0	2.0
57191	85.0	67.0
166614	528.0	87.0
57198	5202.0	1063.0
57192	1573.0	1665.0
359799	0.0	0.0
57194	1032.0	366.0
727969	0.0	0.0
84798	1662.0	3559.0
140004	0.0	0.0
84793	140.0	627.0
84792	1454.0	2551.0
84795	1584.0	544.0
84791	446.0	1127.0
84790	2242.0	14476.0
154661	466.0	38.0
154664	132.0	153.0
166647	4688.0	5180.0
127003	6.0	4.0
127002	342.0	563.0
115019	19.0	67.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	6.0	1.0
100130391	2.0	0.0
115024	2549.0	2509.0
142679	410.0	274.0
648729	6.0	3.0
142678	1818.0	1594.0
347894	0.0	0.0
102465436	0.0	3.0
94137	55.0	38.0
727991	12.0	2.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	1.0	0.0
102465430	0.0	0.0
100130388	9.0	10.0
100130386	0.0	10.0
94134	4767.0	1919.0
100130384	0.0	0.0
100130383	1.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	68.0	12.0
100129394	4.0	5.0
142683	0.0	39.0
142686	146.0	53.0
142685	0.0	0.0
152007	4182.0	1790.0
152006	6503.0	2232.0
142689	19.0	37.0
140028	0.0	0.0
152002	1129.0	2925.0
100129396	5.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	0.0	0.0
345222	27.0	26.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	2.0	2.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	5.0	21.0
100130376	1.0	24.0
94160	3.0	2.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	5.0	1.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	974.0	452.0
100129385	0.0	1.0
100129387	1676.0	2037.0
102465458	0.0	1.0
102465457	1.0	0.0
94158	9.0	23.0
102465456	0.0	1.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	19.0	2.0
102465451	2.0	12.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	7.0	0.0
102465469	0.0	0.0
102465468	0.0	2.0
102465467	0.0	0.0
347862	4009.0	2549.0
102465466	0.0	0.0
102465465	1.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	2.0	8.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	160.0	228.0
727964	0.0	0.0
100129361	2243.0	2062.0
102465461	0.0	0.0
102465460	0.0	2.0
646108	16.0	8.0
100129368	0.0	1.0
347853	2.0	3.0
102465479	0.0	0.0
102465478	3.0	5.0
102465477	1.0	0.0
102465476	0.0	0.0
100130348	98.0	75.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	2556.0	4623.0
100009667	1.0	0.0
100130342	0.0	0.0
100009668	13.0	12.0
101154753	0.0	1.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	1.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	34.0	36.0
100129351	0.0	0.0
100129354	17.0	8.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	0.0
102465487	4.0	1.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	1.0	0.0
164045	36.0	4.0
57105	260.0	157.0
57106	598.0	700.0
84726	20362.0	13182.0
57107	1290.0	904.0
84725	1591.0	1284.0
57108	4.0	4.0
57101	236.0	27.0
84720	2339.0	2343.0
57102	1459.0	2166.0
57103	654.0	1339.0
84722	252.0	1644.0
57104	19757.0	3096.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1943.0	3094.0
102465499	0.0	0.0
100288713	5.0	8.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	2.0	0.0
84709	88.0	2.0
57110	69.0	329.0
57111	3298.0	13926.0
84706	3610.0	7762.0
84705	1069.0	1441.0
84708	1255.0	1033.0
84707	887.0	646.0
57116	8.0	78.0
57117	1491.0	2074.0
57118	2333.0	2361.0
57119	15.0	0.0
57113	0.0	0.0
57115	6.0	1739.0
102465494	0.0	0.0
102465493	1.0	0.0
102465492	0.0	0.0
102465491	4.0	4.0
102465490	0.0	0.0
152065	0.0	2.0
100288702	0.0	0.0
57120	5290.0	4950.0
57121	310.0	922.0
57122	3356.0	3864.0
201456	96.0	78.0
127086	1.0	0.0
57127	10.0	24.0
57128	1635.0	957.0
57129	1378.0	6943.0
84747	5739.0	1987.0
57124	9183.0	822.0
57125	2730.0	1335.0
57126	25.0	55.0
84740	26.0	1633.0
152078	361.0	15.0
127074	0.0	0.0
57130	3792.0	4703.0
57132	4098.0	4697.0
84727	346.0	1088.0
127077	0.0	0.0
84735	12.0	210.0
84734	348.0	253.0
57139	698.0	23.0
115098	2287.0	2430.0
201475	3851.0	4272.0
57134	2190.0	404.0
57135	0.0	0.0
57136	10971.0	11189.0
84733	358.0	4679.0
57142	31666.0	28247.0
57143	695.0	649.0
57144	400.0	52.0
201477	0.0	1.0
57140	5366.0	6881.0
57149	2158.0	893.0
84767	0.0	0.0
140032	0.0	0.0
84769	639.0	694.0
57146	4060.0	7348.0
57147	1937.0	2802.0
84766	1346.0	125.0
84765	1238.0	431.0
57148	8725.0	7686.0
152015	557.0	159.0
57152	10.0	96.0
57153	15380.0	14094.0
166655	0.0	0.0
57154	3989.0	6014.0
84749	1866.0	1018.0
57150	546.0	67.0
57151	1.0	0.0
84759	740.0	1092.0
140043	0.0	0.0
57156	583.0	15.0
57157	1929.0	2080.0
139060	0.0	0.0
84752	1099.0	1613.0
57158	2534.0	40.0
57159	9.0	1.0
84750	834.0	228.0
152024	0.0	1.0
139067	0.0	1.0
139065	183.0	1088.0
94104	3638.0	2391.0
94103	8505.0	4020.0
96764	2062.0	3638.0
94107	2464.0	3373.0
57165	224.0	57.0
94101	3120.0	2719.0
57161	1933.0	3606.0
57162	4074.0	5167.0
57167	12.0	33.0
57168	189.0	349.0
57169	9138.0	11759.0
84787	565.0	642.0
57175	4901.0	7073.0
57176	1886.0	2323.0
57171	1133.0	2395.0
57172	10.0	33.0
84779	1.0	3.0
57178	13413.0	15304.0
139081	25.0	0.0
84775	975.0	436.0
57179	7758.0	7814.0
84777	146.0	116.0
84771	17.0	20.0
113655	734.0	1762.0
732538	1.0	1.0
353323	0.0	0.0
353322	272.0	299.0
353324	8.0	36.0
100996279	0.0	0.0
149603	7063.0	22149.0
341333	1.0	4.0
343990	1112.0	930.0
353332	0.0	0.0
149620	2.0	1.0
353333	0.0	0.0
100996266	0.0	2.0
343981	0.0	1.0
162605	0.0	0.0
353345	44.0	176.0
84900	117.0	251.0
84902	1959.0	1792.0
149628	262.0	203.0
84901	4077.0	5663.0
341315	349.0	86.0
113622	203.0	104.0
353355	109.0	42.0
149643	2.0	11.0
150622	25.0	1.0
100852408	1.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	5.0	5.0
642513	1.0	0.0
100852405	0.0	0.0
642517	284.0	135.0
100852410	44.0	13.0
84919	5568.0	9652.0
84918	3608.0	13791.0
389322	35.0	38.0
390311	0.0	0.0
389320	3.0	0.0
390313	1.0	0.0
84915	548.0	247.0
84914	2007.0	1376.0
497190	8.0	14.0
84916	2892.0	4217.0
84922	1286.0	1204.0
390318	0.0	0.0
84924	1007.0	380.0
84923	1434.0	1461.0
84920	395.0	497.0
123016	1939.0	1552.0
497189	138.0	257.0
642521	0.0	0.0
390320	0.0	0.0
84908	2121.0	2807.0
390321	0.0	2.0
353376	18.0	15.0
390322	0.0	0.0
390323	0.0	0.0
654502	6.0	5.0
84909	1900.0	5346.0
390324	0.0	0.0
654503	1.0	1.0
84904	150.0	441.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	1.0	0.0
654506	27.0	68.0
84905	595.0	514.0
84911	449.0	129.0
390329	0.0	0.0
84910	4239.0	4411.0
84913	1371.0	43.0
84912	1911.0	1219.0
113691	19.0	31.0
642538	0.0	0.0
113675	640.0	808.0
84937	1658.0	2134.0
84936	1695.0	3516.0
84939	4027.0	1963.0
84938	1152.0	1084.0
84944	4.0	2.0
57325	1955.0	2215.0
57326	14384.0	10196.0
84946	1597.0	1683.0
84945	1900.0	1046.0
84940	274.0	31.0
389336	111.0	210.0
389337	5653.0	4301.0
84942	577.0	576.0
84941	360.0	849.0
642546	3.0	11.0
343930	1.0	1.0
84929	17.0	14.0
389333	587.0	97.0
84926	5925.0	3255.0
84925	1087.0	2667.0
84928	2009.0	3185.0
57336	524.0	315.0
84933	313.0	678.0
84932	2092.0	1986.0
57337	2535.0	1144.0
84935	2344.0	171.0
57338	44.0	9.0
84934	1157.0	1477.0
57332	328.0	657.0
57333	2218.0	831.0
84931	2.0	0.0
84930	757.0	1959.0
57335	633.0	403.0
103752554	0.0	10.0
103752555	0.0	1.0
642559	10.0	15.0
390352	3.0	5.0
390354	416.0	385.0
389362	891.0	660.0
150677	0.0	0.0
150678	1523.0	2478.0
377381	170.0	141.0
162655	587.0	278.0
390363	4.0	4.0
147040	1773.0	1791.0
343901	1.0	0.0
149699	1.0	3.0
150684	1347.0	1539.0
150681	0.0	0.0
159013	2333.0	1641.0
221504	1.0	1.0
103752581	27.0	45.0
389386	0.0	0.0
389383	10.0	0.0
389384	0.0	1.0
123041	106.0	34.0
162681	506.0	381.0
123036	8652.0	13677.0
103752587	5.0	6.0
150696	7854.0	28981.0
103752588	13.0	5.0
103752589	25.0	31.0
103752583	0.0	0.0
103752584	26.0	2.0
103752585	3.0	0.0
103752586	2.0	2.0
390340	1.0	0.0
389376	1.0	1.0
221527	494.0	354.0
390394	2.0	4.0
149647	1.0	1.0
389396	0.0	0.0
123099	1270.0	859.0
389395	0.0	0.0
123096	4766.0	1798.0
137682	839.0	1628.0
390378	1.0	20.0
221545	626.0	766.0
221547	6.0	10.0
147011	156.0	99.0
147007	955.0	1070.0
100996295	0.0	51.0
137695	1236.0	3288.0
162632	352.0	143.0
149685	0.0	2.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	197.0	367.0
100996280	1.0	0.0
94240	1652.0	2993.0
94241	5153.0	2398.0
94236	0.0	0.0
94235	6.0	7.0
94234	45.0	561.0
94239	9514.0	11328.0
94233	7.0	2.0
390294	0.0	3.0
390297	0.0	0.0
390298	0.0	0.0
221584	69.0	52.0
150590	210.0	143.0
94274	1284.0	34.0
94298	0.0	1.0
94297	0.0	1.0
414768	0.0	0.0
642451	2.0	0.0
414766	24.0	39.0
414767	0.0	0.0
654434	471.0	364.0
400123	7.0	0.0
400121	0.0	1.0
57221	5721.0	2272.0
84838	3433.0	1221.0
400120	9.0	0.0
84837	318.0	284.0
84839	1.0	0.0
57226	2707.0	1982.0
84844	1429.0	4037.0
84847	15.0	9.0
57228	850.0	2481.0
57222	12923.0	10387.0
402779	0.0	0.0
402778	686.0	2198.0
57223	10289.0	11204.0
57224	1739.0	5003.0
84842	42.0	294.0
414776	0.0	0.0
642446	0.0	0.0
414771	3.0	1.0
642448	1.0	0.0
642461	0.0	0.0
642460	1.0	0.0
414777	2427.0	1644.0
414778	2.0	18.0
57231	3964.0	2587.0
400110	0.0	3.0
57232	375.0	265.0
654427	6.0	19.0
84826	0.0	0.0
654429	1.0	0.0
84833	2472.0	2918.0
84836	6264.0	1768.0
84830	544.0	4539.0
57234	437.0	265.0
84832	0.0	0.0
654433	82.0	41.0
9001	399.0	811.0
9002	169.0	276.0
642475	231.0	4847.0
84859	3777.0	1944.0
84867	20.0	3.0
84866	2687.0	2419.0
84869	2298.0	1251.0
84868	1165.0	2900.0
654463	12.0	11.0
84865	419.0	764.0
84864	2246.0	3463.0
84861	1695.0	843.0
9014	1224.0	1396.0
9015	487.0	837.0
9013	2728.0	2838.0
9019	23619.0	40636.0
9016	503.0	707.0
341392	55.0	167.0
84848	88.0	33.0
84856	260.0	281.0
84858	1998.0	2024.0
84852	215.0	162.0
102725176	0.0	0.0
84851	1372.0	893.0
642477	36.0	139.0
84850	0.0	0.0
105376946	0.0	0.0
9025	1231.0	1037.0
9026	3541.0	4194.0
9023	113.0	107.0
113612	2207.0	227.0
9024	28.0	15.0
642493	1.0	0.0
9027	28.0	5.0
9028	72.0	153.0
400165	1.0	0.0
9021	3410.0	6117.0
9022	94.0	2400.0
9020	2143.0	1705.0
84889	182.0	4.0
84888	5593.0	8969.0
654483	10.0	52.0
84885	1054.0	2808.0
654486	0.0	1.0
84886	8253.0	7022.0
84881	1811.0	1375.0
642489	25.0	55.0
84883	3900.0	880.0
654480	1.0	1.0
9037	9493.0	1947.0
9034	234.0	414.0
9038	0.0	0.0
9039	4042.0	3847.0
400156	3.0	3.0
9032	1.0	0.0
9033	13.0	14.0
9031	9699.0	12099.0
84878	896.0	668.0
84879	234.0	761.0
84874	1746.0	1252.0
84873	5.0	8.0
84876	1431.0	2099.0
84875	4535.0	9512.0
84870	2688.0	187.0
84872	986.0	679.0
84871	55.0	7.0
9047	204.0	769.0
9048	26.0	72.0
9045	35729.0	17629.0
9046	874.0	1385.0
9049	2672.0	3255.0
106480985	1.0	5.0
9040	2253.0	3118.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	0.0
9043	9908.0	5413.0
400141	178.0	190.0
106480989	0.0	0.0
9044	6723.0	3706.0
106480988	0.0	0.0
57282	16.0	1.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	4.0	6.0
414753	0.0	0.0
414754	0.0	2.0
414751	0.0	0.0
414752	0.0	0.0
341359	3.0	0.0
341356	2.0	0.0
9058	1087.0	2.0
9056	1169.0	4227.0
9057	1155.0	1424.0
341350	9.0	5.0
9050	1992.0	3818.0
106480996	0.0	0.0
9051	419.0	898.0
106480995	1.0	1.0
106480998	1.0	0.0
106480997	0.0	0.0
57291	1358.0	2249.0
9054	1682.0	2338.0
9055	631.0	7730.0
106480999	0.0	0.0
9052	3230.0	12792.0
9053	2982.0	5073.0
84899	1145.0	791.0
282569	0.0	0.0
400129	18.0	14.0
84896	4688.0	4450.0
84895	1685.0	2293.0
400128	378.0	2.0
84898	16958.0	16013.0
84897	2569.0	1344.0
400126	67.0	48.0
654499	0.0	0.0
84892	1719.0	1399.0
414764	73.0	1.0
84891	0.0	0.0
414765	57.0	36.0
84894	422.0	98.0
84893	5276.0	3728.0
414760	3.0	6.0
414761	55.0	110.0
84890	2550.0	3043.0
341346	11.0	89.0
9069	3482.0	3700.0
414926	0.0	0.0
9068	1770.0	44.0
106479979	0.0	0.0
729004	17.0	5.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	6.0	13.0
9061	7750.0	7493.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	1.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	2992.0	1561.0
106480964	1.0	0.0
106479971	0.0	1.0
106479970	0.0	0.0
106480967	1.0	5.0
9066	3547.0	931.0
106480966	0.0	0.0
9063	2106.0	1532.0
729009	105.0	116.0
106480969	0.0	0.0
9064	4461.0	5014.0
106480968	0.0	0.0
106480970	0.0	1.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	72.0	90.0
106479969	0.0	0.0
9079	5006.0	442.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	2.0	0.0
106480974	20.0	38.0
9073	2623.0	498.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	4318.0	3019.0
106479961	0.0	0.0
106480976	2.0	0.0
9071	486.0	4.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	1113.0	22152.0
